Orthogroup	Prav	Prax
OG0001145	Prav.g_01430	Prax.g_01907
OG0001146	Prav.g_01442	Prax.g_01895
OG0001147	Prav.g_01459	Prax.g_01877
OG0001148	Prav.g_01475	Prax.g_01861
OG0001149	Prav.g_01476	Prax.g_01860
OG0001150	Prav.g_01477	Prax.g_01859
OG0001151	Prav.g_01488	Prax.g_01848
OG0001152	Prav.g_01489	Prax.g_01847
OG0001153	Prav.g_01610	Prax.g_01696
OG0001154	Prav.g_01611	Prax.g_01695
OG0001155	Prav.g_01623	Prax.g_01683
OG0001156	Prav.g_01626	Prax.g_01680
OG0001157	Prav.g_01627	Prax.g_01679
OG0001158	Prav.g_01628	Prax.g_01678
OG0001159	Prav.g_01629	Prax.g_01677
OG0001160	Prav.g_01653	Prax.g_01653
OG0001161	Prav.g_01664	Prax.g_01640
OG0001162	Prav.g_01675	Prax.g_01629
OG0001163	Prav.g_01753	Prax.g_01567
OG0001164	Prav.g_01757	Prax.g_01563
OG0001165	Prav.g_01760	Prax.g_01560
OG0001166	Prav.g_01780	Prax.g_01540
OG0001167	Prav.g_01797	Prax.g_01523
OG0001168	Prav.g_01799	Prax.g_01521
OG0001169	Prav.g_01801	Prax.g_01519
OG0001170	Prav.g_01803	Prax.g_01517
OG0001171	Prav.g_01813	Prax.g_01507
OG0001172	Prav.g_00271	Prax.g_01265
OG0001173	Prav.g_00272	Prax.g_01266
OG0001174	Prav.g_00280	Prax.g_01274
OG0001175	Prav.g_00281	Prax.g_01275
OG0001176	Prav.g_00288	Prax.g_01282
OG0001177	Prav.g_00291	Prax.g_01285
OG0001178	Prav.g_00296	Prax.g_01290
OG0001179	Prav.g_00616	Prax.g_01322
OG0001180	Prav.g_00638	Prax.g_01344
OG0001181	Prav.g_00642	Prax.g_01348
OG0001182	Prav.g_00649	Prax.g_01355
OG0001183	Prav.g_00654	Prax.g_01359
OG0001184	Prav.g_00670	Prax.g_01375
OG0001185	Prav.g_00684	Prax.g_01389
OG0001186	Prav.g_00707	Prax.g_01412
OG0001187	Prav.g_00711	Prax.g_01416
OG0001188	Prav.g_00713	Prax.g_01419
OG0001189	Prav.g_00730	Prax.g_01436
OG0001190	Prav.g_00734	Prax.g_01440
OG0001191	Prav.g_00744	Prax.g_01450
OG0001192	Prav.g_00749	Prax.g_01454
OG0001193	Prav.g_00759	Prax.g_01464
OG0001194	Prav.g_00760	Prax.g_01465
OG0001195	Prav.g_00761	Prax.g_01466
OG0001196	Prav.g_00774	Prax.g_01479
OG0001197	Prav.g_00775	Prax.g_01480
OG0001198	Prav.g_00783	Prax.g_01487
OG0001199	Prav.g_00139	Prax.g_00645
OG0001200	Prav.g_00141	Prax.g_00647
OG0001201	Prav.g_00173	Prax.g_01111
OG0001202	Prav.g_00839	Prax.g_01019
OG0001203	Prav.g_00800	Prax.g_00980
OG0001204	Prav.g_01890	Prax.g_00932
OG0001205	Prav.g_01044	Prax.g_00755
OG0001206	Prav.g_01060	Prax.g_00739
OG0001207	Prav.g_01075	Prax.g_00725
OG0001208	Prav.g_01080	Prax.g_00720
OG0001209	Prav.g_01133	Prax.g_00666
OG0001210	Prav.g_01138	Prax.g_00001
OG0001211	Prav.g_01148	Prax.g_00011
OG0001212	Prav.g_01192	Prax.g_00055
OG0001213	Prav.g_01227	Prax.g_00088
OG0001214	Prav.g_01235	Prax.g_00096
OG0001215	Prav.g_01288	Prax.g_00952
OG0001216	Prav.g_00308	Prax.g_00483
OG0001217	Prav.g_00346	Prax.g_00428
OG0001218	Prav.g_00355	Prax.g_00420
OG0001219	Prav.g_00385	Prax.g_00384
OG0001220	Prav.g_00448	Prax.g_00321
OG0001221	Prav.g_00510	Prax.g_00572
OG0001222	Prav.g_00548	Prax.g_00612
OG0001223	Prav.g_00574	Prax.g_01147
OG0001224	Prav.g_00929	Prax.g_01200
OG0001225	Prav.g_00931	Prax.g_01202
OG0001226	Prav.g_00236	Prax.g_01229
OG0001227	Prav.g_00255	Prax.g_01248
OG0001228	Prav.g_01836	Prax.g_00245
OG0001229	Prav.g_01471	Prax.g_01865
OG0001230	Prav.g_01570	Prax.g_01741
OG0001231	Prav.g_01673	Prax.g_01631
OG0001232	Prav.g_01784	Prax.g_01536
OG0001233	Prav.g_01804	Prax.g_01516
OG0001234	Prav.g_00283	Prax.g_01277
OG0001235	Prav.g_00293	Prax.g_01287
OG0001236	Prav.g_00667	Prax.g_01372
OG0001237	Prav.g_00671	Prax.g_01376
OG0001238	Prav.g_00745	Prax.g_01451
OG0001239	Prav.g_00136	Prax.g_00642
OG0001240	Prav.g_00158	Prax.g_01125
OG0001241	Prav.g_00166	Prax.g_01117
OG0001242	Prav.g_00184	Prax.g_01099
OG0001243	Prav.g_00190	Prax.g_01093
OG0001244	Prav.g_00206	Prax.g_01077
OG0001245	Prav.g_00997	Prax.g_00794
OG0001246	Prav.g_01102	Prax.g_00697
OG0001247	Prav.g_01281	Prax.g_00959
OG0001248	Prav.g_01283	Prax.g_00957
OG0001249	Prav.g_00373	Prax.g_00395
OG0001250	Prav.g_00437	Prax.g_00332
OG0001251	Prav.g_00484	Prax.g_00547
OG0001252	Prav.g_00924	Prax.g_01195
OG0001253	Prav.g_00256	Prax.g_01249
OG0001254	Prav.g_00035	Prax.g_00163
OG0001255	Prav.g_00049	Prax.g_00184
OG0001256	Prav.g_01666	Prax.g_01638
OG0001257	Prav.g_01672	Prax.g_01632
OG0001258	Prav.g_01758	Prax.g_01562
OG0001259	Prav.g_01802	Prax.g_01518
OG0001260	Prav.g_01819	Prax.g_01501
OG0001261	Prav.g_00624	Prax.g_01330
OG0001262	Prav.g_00728	Prax.g_01434
OG0001263	Prav.g_00193	Prax.g_01090
OG0001265	Prav.g_00183	Prax.g_01100
OG0001266	Prav.g_00835	Prax.g_01015
OG0001267	Prav.g_01926	Prax.g_00895
OG0001268	Prav.g_01985	Prax.g_00834
OG0001269	Prav.g_00978	Prax.g_00814
OG0001270	Prav.g_01033	Prax.g_00766
OG0001271	Prav.g_01070	Prax.g_00730
OG0001272	Prav.g_01084	Prax.g_00716
OG0001273	Prav.g_01229	Prax.g_00090
OG0001274	Prav.g_01311	Prax.g_00939
OG0001275	Prav.g_00584	Prax.g_01157
OG0001276	Prav.g_00908	Prax.g_01179
OG0001277	Prav.g_00244	Prax.g_01237
OG0001278	Prav.g_01831	Prax.g_00250
OG0001279	Prav.g_01392	Prax.g_01957
OG0001280	Prav.g_01437	Prax.g_01900
OG0001281	Prav.g_01443	Prax.g_01894
OG0001282	Prav.g_01474	Prax.g_01862
OG0001283	Prav.g_01493	Prax.g_01843
OG0001284	Prav.g_01648	Prax.g_01658
OG0001285	Prav.g_01787	Prax.g_01533
OG0001286	Prav.g_00636	Prax.g_01342
OG0001287	Prav.g_00691	Prax.g_01396
OG0001288	Prav.g_00700	Prax.g_01405
OG0001289	Prav.g_00152	Prax.g_00658
OG0001290	Prav.g_00165	Prax.g_01118
OG0001291	Prav.g_00200	Prax.g_01083
OG0001292	Prav.g_01895	Prax.g_00927
OG0001293	Prav.g_01908	Prax.g_00914
OG0001294	Prav.g_00995	Prax.g_00796
OG0001295	Prav.g_01065	Prax.g_00734
OG0001296	Prav.g_01107	Prax.g_00692
OG0001297	Prav.g_01112	Prax.g_00687
OG0001298	Prav.g_01174	Prax.g_00037
OG0001299	Prav.g_01264	Prax.g_00976
OG0001300	Prav.g_01291	Prax.g_00949
OG0001301	Prav.g_01294	Prax.g_00946
OG0001302	Prav.g_00383	Prax.g_00386
OG0001303	Prav.g_00946	Prax.g_01161
OG0001304	Prav.g_00918	Prax.g_01189
OG0001305	Prav.g_00937	Prax.g_01208
OG0001306	Prav.g_00051	Prax.g_00186
OG0001307	Prav.g_01456	Prax.g_01880
OG0001308	Prav.g_01588	Prax.g_01718
OG0001309	Prav.g_01670	Prax.g_01634
OG0001310	Prav.g_01773	Prax.g_01547
OG0001311	Prav.g_00910	Prax.g_01181
OG0001315	Prav.g_00126	Prax.g_00633
OG0001316	Prav.g_00205	Prax.g_01078
OG0001317	Prav.g_00804	Prax.g_00984
OG0001318	Prav.g_01903	Prax.g_00919
OG0001319	Prav.g_01919	Prax.g_00903
OG0001320	Prav.g_00998	Prax.g_00793
OG0001321	Prav.g_01050	Prax.g_00749
OG0001322	Prav.g_01051	Prax.g_00748
OG0001323	Prav.g_01117	Prax.g_00682
OG0001324	Prav.g_01292	Prax.g_00948
OG0001325	Prav.g_00311	Prax.g_00480
OG0001326	Prav.g_00472	Prax.g_00535
OG0001327	Prav.g_00227	Prax.g_01221
OG0001328	Prav.g_00254	Prax.g_01247
OG0001329	Prav.g_00026	Prax.g_00154
OG0001330	Prav.g_01408	Prax.g_01929
OG0001331	Prav.g_01479	Prax.g_01857
OG0001332	Prav.g_01621	Prax.g_01685
OG0001333	Prav.g_01798	Prax.g_01522
OG0001334	Prav.g_00657	Prax.g_01362
OG0001335	Prav.g_00658	Prax.g_01363
OG0001336	Prav.g_00771	Prax.g_01476
OG0001339	Prav.g_00168	Prax.g_01115
OG0001340	Prav.g_01974	Prax.g_00845
OG0001341	Prav.g_00344	Prax.g_00430
OG0001342	Prav.g_00377	Prax.g_00391
OG0001343	Prav.g_00481	Prax.g_00544
OG0001344	Prav.g_00069	Prax.g_00204
OG0001345	Prav.g_01862	Prax.g_00219
OG0001346	Prav.g_01439	Prax.g_01898
OG0001348	Prav.g_01693	Prax.g_01611, Prax.g_01610
OG0001349	Prav.g_01558	Prax.g_01820
OG0001350	Prav.g_00801	Prax.g_00981
OG0001352	Prav.g_01278	Prax.g_00962
OG0001353	Prav.g_00429	Prax.g_00341
OG0001354	Prav.g_00566	Prax.g_01139
OG0001356	Prav.g_00957	Prax.g_00527
OG0001358	Prav.g_01218	Prax.g_00079
OG0001359	Prav.g_00482	Prax.g_00545
OG0001360	Prav.g_00257	Prax.g_01250
OG0001361	Prav.g_01865	Prax.g_00216
OG0001362	Prav.g_01592	Prax.g_01714
OG0001363	Prav.g_01594	Prax.g_01712
OG0001364	Prav.g_00660	Prax.g_01365
OG0001365	Prav.g_00738	Prax.g_01444
OG0001369	Prav.g_00157	Prax.g_01126
OG0001371	Prav.g_01277	Prax.g_00963
OG0001372	Prav.g_00354	Prax.g_00421
OG0001372	Prav.g_01325	Prax.g_00457
OG0001373	Prav.g_00471	Prax.g_00534
OG0001374	Prav.g_00479	Prax.g_00542
OG0001375	Prav.g_00480	Prax.g_00543
OG0001376	Prav.g_00220	Prax.g_01214
OG0001377	Prav.g_00221	Prax.g_01215
OG0001378	Prav.g_00003	Prax.g_00125
OG0001379	Prav.g_01432	Prax.g_01905
OG0001380	Prav.g_01461	Prax.g_01875
OG0001381	Prav.g_01467	Prax.g_01869
OG0001382	Prav.g_01686	Prax.g_01618
OG0001384	Prav.g_00333	Prax.g_00441
OG0001385	Prav.g_00468	Prax.g_00531
OG0001386	Prav.g_00469	Prax.g_00532
OG0001387	Prav.g_00470	Prax.g_00533
OG0001388	Prav.g_00473	Prax.g_00536
OG0001389	Prav.g_00474	Prax.g_00537
OG0001390	Prav.g_00475	Prax.g_00538
OG0001391	Prav.g_00476	Prax.g_00539
OG0001392	Prav.g_00477	Prax.g_00540
OG0001393	Prav.g_00478	Prax.g_00541
OG0001395	Prav.g_00920	Prax.g_01191
OG0001397	Prav.g_01593	Prax.g_01713
OG0001399	Prav.g_00285	Prax.g_01279
OG0001402	Prav.g_01328	Prax.g_00412
OG0001403	Prav.g_00098	Prax.g_00283
OG0001404	Prav.g_00133	Prax.g_00639
OG0001405	Prav.g_01972	Prax.g_00847
OG0001406	Prav.g_00219	Prax.g_01213
OG0001407	Prav.g_00234	Prax.g_01227
OG0001409	Prav.g_00072	Prax.g_00207
OG0001410	Prav.g_01457	Prax.g_01879
OG0001411	Prav.g_01507	Prax.g_01822
OG0001413	Prav.g_01662	Prax.g_01643
OG0001414	Prav.g_00809	Prax.g_00989
OG0001415	Prav.g_00807	Prax.g_00987
OG0001416	Prav.g_01057	Prax.g_00742
OG0001417	Prav.g_01067	Prax.g_00732
OG0001418	Prav.g_01282	Prax.g_00958
OG0001419	Prav.g_00235	Prax.g_01228
OG0001420	Prav.g_00012	Prax.g_00134
OG0001421	Prav.g_01667	Prax.g_01637
OG0001422	Prav.g_01691	Prax.g_01613
OG0001424	Prav.g_00251	Prax.g_01244
OG0001428	Prav.g_00866	Prax.g_01046
OG0001429	Prav.g_00386	Prax.g_00383
OG0001431	Prav.g_01406	Prax.g_01931
OG0001432	Prav.g_01661	Prax.g_01645
OG0001433	Prav.g_00958	Prax.g_00526
OG0001434	Prav.g_00518	Prax.g_00581
OG0001437	Prav.g_00808	Prax.g_00988
OG0001438	Prav.g_01939	Prax.g_00882
OG0001439	Prav.g_01953	Prax.g_00868
OG0001440	Prav.g_01022	Prax.g_00772
OG0001441	Prav.g_01119	Prax.g_00680
OG0001442	Prav.g_00337	Prax.g_00438
OG0001446	Prav.g_00144	Prax.g_00650
OG0001447	Prav.g_00191	Prax.g_01092
OG0001448	Prav.g_00986	Prax.g_00806
OG0001449	Prav.g_01010	Prax.g_00779
OG0001450	Prav.g_01285	Prax.g_00955
OG0001451	Prav.g_00457	Prax.g_00312
OG0001452	Prav.g_00485	Prax.g_00548
OG0001453	Prav.g_00578	Prax.g_01151
OG0001454	Prav.g_00250	Prax.g_01243
OG0001455	Prav.g_00021	Prax.g_00148
OG0001456	Prav.g_00042	Prax.g_00177
OG0001457	Prav.g_00043	Prax.g_00178
OG0001458	Prav.g_00044	Prax.g_00179
OG0001459	Prav.g_01377	Prax.g_01943
OG0001460	Prav.g_00959	Prax.g_00525
OG0001462	Prav.g_00102	Prax.g_00279
OG0001463	Prav.g_01932	Prax.g_00889
OG0001464	Prav.g_01975	Prax.g_00844
OG0001465	Prav.g_01300	Prax.g_00940
OG0001466	Prav.g_00335	Prax.g_00439
OG0001467	Prav.g_00374	Prax.g_00394
OG0001468	Prav.g_00225	Prax.g_01218
OG0001469	Prav.g_01396	Prax.g_01948
OG0001469	Prav.g_01729	Prax.g_01589
OG0001470	Prav.g_01509	Prax.g_01841
OG0001471	Prav.g_01663	Prax.g_01642
OG0001472	Prav.g_01669	Prax.g_01635
OG0001473	Prav.g_00708	Prax.g_01413
OG0001474	Prav.g_01986	Prax.g_00833
OG0001475	Prav.g_01511	Prax.g_01839
OG0001479	Prav.g_01983	Prax.g_00836
OG0001480	Prav.g_00988	Prax.g_00804
OG0001481	Prav.g_00992	Prax.g_00800
OG0001482	Prav.g_01055	Prax.g_00744
OG0001485	Prav.g_01705	Prax.g_01600
OG0001486	Prav.g_00063	Prax.g_00198
OG0001490	Prav.g_00110	Prax.g_00274
OG0001491	Prav.g_00381	Prax.g_00388
OG0001492	Prav.g_01834	Prax.g_00247
OG0001493	Prav.g_01826	Prax.g_00255
OG0001495	Prav.g_00290	Prax.g_01284
OG0001499	Prav.g_00125	Prax.g_00632
OG0001500	Prav.g_01910	Prax.g_00912
OG0001501	Prav.g_01313	Prax.g_00937
OG0001503	Prav.g_00039	Prax.g_00168
OG0001506	Prav.g_01619	Prax.g_01687
OG0001507	Prav.g_01722	Prax.g_01590
OG0001508	Prav.g_01508	Prax.g_01842
OG0001521	Prav.g_00345	Prax.g_00429
OG0001523	Prav.g_00037	Prax.g_00165
OG0001524	Prav.g_00038	Prax.g_00166
OG0001525	Prav.g_01678	Prax.g_01626
OG0001526	Prav.g_01504	Prax.g_01260
OG0001528	Prav.g_01510	Prax.g_01840
OG0001546	Prav.g_01122	Prax.g_00677
OG0001548	Prav.g_00371	Prax.g_00397
OG0001550	Prav.g_00024	Prax.g_00151
OG0001551	Prav.g_00041	Prax.g_00176
OG0001553	Prav.g_01575	Prax.g_01736
OG0001554	Prav.g_01668	Prax.g_01636
OG0001555	Prav.g_01683	Prax.g_01622
OG0001556	Prav.g_00963	Prax.g_00518
OG0001566	Prav.g_01274	Prax.g_00966
OG0001569	Prav.g_00262	Prax.g_01255
OG0001571	Prav.g_00017	Prax.g_00144
OG0001581	Prav.g_00211	Prax.g_01074
OG0001582	Prav.g_01066	Prax.g_00733
OG0001583	Prav.g_00380	Prax.g_00389
OG0001585	Prav.g_01395	Prax.g_01952
OG0001587	Prav.g_00265	Prax.g_01258
OG0001595	Prav.g_00132	Prax.g_00638
OG0001596	Prav.g_00140	Prax.g_00646
OG0001597	Prav.g_00981	Prax.g_00811
OG0001598	Prav.g_01879	Prax.g_00507
OG0001598	Prav.g_01383	Prax.g_00775
OG0001599	Prav.g_01058	Prax.g_00741
OG0001600	Prav.g_01109	Prax.g_00690
OG0001601	Prav.g_01272	Prax.g_00968
OG0001602	Prav.g_01299	Prax.g_00941
OG0001603	Prav.g_00382	Prax.g_00387
OG0001604	Prav.g_00507	Prax.g_00569
OG0001605	Prav.g_00901	Prax.g_01172
OG0001606	Prav.g_00241	Prax.g_01234
OG0001608	Prav.g_01464	Prax.g_01872
OG0001609	Prav.g_01617	Prax.g_01689
OG0001610	Prav.g_01620	Prax.g_01686
OG0001611	Prav.g_01680	Prax.g_01624
OG0001612	Prav.g_01707	Prax.g_01599
OG0001613	Prav.g_00652	Prax.g_01357
OG0001625	Prav.g_01905	Prax.g_00917
OG0001627	Prav.g_00351	Prax.g_00424
OG0001628	Prav.g_00357	Prax.g_00418
OG0001629	Prav.g_00358	Prax.g_00417
OG0001630	Prav.g_00488	Prax.g_00551
OG0001631	Prav.g_00231	Prax.g_01224
OG0001632	Prav.g_01394	Prax.g_01954
OG0001633	Prav.g_01470	Prax.g_01866
OG0001648	Prav.g_00991	Prax.g_00801
OG0001649	Prav.g_00232	Prax.g_01225
OG0001651	Prav.g_01679	Prax.g_01625
OG0001662	Prav.g_00009	Prax.g_00131
OG0001663	Prav.g_00048	Prax.g_00183
OG0001666	Prav.g_01376	Prax.g_01944
OG0001667	Prav.g_01411	Prax.g_01926
OG0001685	Prav.g_00459	Prax.g_00310
OG0001686	Prav.g_00900	Prax.g_01171
OG0001687	Prav.g_00223	Prax.g_01217
OG0001688	Prav.g_00230	Prax.g_01223
OG0001689	Prav.g_00698	Prax.g_01403
OG0001696	Prav.g_00458	Prax.g_00311
OG0001698	Prav.g_00228	Prax.g_01222
OG0001700	Prav.g_00960	Prax.g_00524
OG0001701	Prav.g_00267	Prax.g_01261
OG0001705	Prav.g_01011	Prax.g_00778
OG0001706	Prav.g_00891	Prax.g_01163
OG0001707	Prav.g_00249	Prax.g_01242
OG0001708	Prav.g_00047	Prax.g_00182
OG0001709	Prav.g_01559	Prax.g_01821
OG0001710	Prav.g_00286	Prax.g_01280
OG0001718	Prav.g_00982	Prax.g_00810
OG0001719	Prav.g_01004	Prax.g_00786
OG0001720	Prav.g_01018	Prax.g_00493
OG0001720	Prav.g_01414	Prax.g_01918
OG0001721	Prav.g_00348	Prax.g_00427
OG0001722	Prav.g_00486	Prax.g_00549
OG0001723	Prav.g_01393	Prax.g_01956
OG0001724	Prav.g_01716	Prax.g_01588
OG0001742	Prav.g_00994	Prax.g_00797
OG0001743	Prav.g_00007	Prax.g_00129
OG0001744	Prav.g_01419	Prax.g_01913
OG0001745	Prav.g_01660	Prax.g_01646
OG0001772	Prav.g_01012	Prax.g_00777
OG0001773	Prav.g_01017	Prax.g_00492
OG0001774	Prav.g_01275	Prax.g_00965
OG0001775	Prav.g_00237	Prax.g_01230
OG0001776	Prav.g_00005	Prax.g_00127
OG0001777	Prav.g_00947, Prav.g_00889	Prax.g_01951
OG0001778	Prav.g_01405	Prax.g_01932
OG0001779	Prav.g_01420	Prax.g_01912
OG0001780	Prav.g_01515	Prax.g_01813
OG0001781	Prav.g_01692	Prax.g_01612
OG0001782	Prav.g_01425	Prax.g_01731
OG0001819	Prav.g_01005	Prax.g_00785
OG0001820	Prav.g_01381	Prax.g_01961
OG0001821	Prav.g_00349	Prax.g_00426
OG0001822	Prav.g_00368	Prax.g_00405
OG0001823	Prav.g_00460	Prax.g_00309
OG0001824	Prav.g_00899	Prax.g_01170
OG0001825	Prav.g_00238	Prax.g_01231
OG0001826	Prav.g_00240	Prax.g_01233
OG0001827	Prav.g_00243	Prax.g_01236
OG0001828	Prav.g_00002	Prax.g_00124
OG0001829	Prav.g_00006	Prax.g_00128
OG0001830	Prav.g_00020	Prax.g_00147
OG0001831	Prav.g_00032	Prax.g_00160
OG0001832	Prav.g_01401	Prax.g_01935
OG0001833	Prav.g_01472	Prax.g_01864
OG0001834	Prav.g_01517	Prax.g_01817
OG0001919	Prav.g_01007	Prax.g_00782
OG0001921	Prav.g_00462	Prax.g_00307
OG0001982	Prav.g_00987	Prax.g_00805
OG0001983	Prav.g_00331	Prax.g_00443
OG0001984	Prav.g_00372	Prax.g_00396
OG0001985	Prav.g_00466	Prax.g_00303
OG0001986	Prav.g_00582	Prax.g_01155
OG0001987	Prav.g_01332	Prax.g_01939
OG0001989	Prav.g_01462	Prax.g_01874
OG0001992	Prav.g_00361	Prax.g_00414
OG0002026	Prav.g_01006	Prax.g_00783
OG0002027	Prav.g_00464	Prax.g_00305
OG0002028	Prav.g_00894	Prax.g_01166
OG0002029	Prav.g_01375	Prax.g_01945
OG0002030	Prav.g_00941	Prax.g_01585
OG0002031	Prav.g_01703	Prax.g_01602
OG0002032	Prav.g_00747	Prax.g_01453
OG0002057	Prav.g_00175	Prax.g_01109
OG0002058	Prav.g_00858	Prax.g_01038
OG0002059	Prav.g_00983	Prax.g_00809
OG0002060	Prav.g_00985	Prax.g_00807
OG0002061	Prav.g_01009	Prax.g_00780
OG0002064	Prav.g_01064	Prax.g_00735
OG0002065	Prav.g_01157	Prax.g_00020
OG0002066	Prav.g_01163	Prax.g_00026
OG0002067	Prav.g_00305	Prax.g_00486
OG0002068	Prav.g_00340	Prax.g_00434
OG0002069	Prav.g_00342	Prax.g_00433
OG0002070	Prav.g_00369	Prax.g_00404
OG0002071	Prav.g_00370	Prax.g_00398
OG0002072	Prav.g_00379	Prax.g_00390
OG0002073	Prav.g_00402	Prax.g_00368
OG0002074	Prav.g_00453	Prax.g_00316
OG0002075	Prav.g_00465	Prax.g_00304
OG0002076	Prav.g_00511	Prax.g_00573
OG0002077	Prav.g_00895	Prax.g_01167
OG0002078	Prav.g_00898	Prax.g_01169
OG0002079	Prav.g_00903	Prax.g_01174
OG0002080	Prav.g_00921	Prax.g_01192
OG0002081	Prav.g_00222	Prax.g_01216
OG0002082	Prav.g_00233	Prax.g_01226
OG0002083	Prav.g_00245	Prax.g_01238
OG0002084	Prav.g_00246	Prax.g_01239
OG0002085	Prav.g_00253	Prax.g_01246
OG0002086	Prav.g_00258	Prax.g_01251
OG0002087	Prav.g_00259	Prax.g_01252
OG0002088	Prav.g_00260	Prax.g_01253
OG0002089	Prav.g_00018	Prax.g_00145
OG0002090	Prav.g_00023	Prax.g_00150
OG0002091	Prav.g_00040	Prax.g_00175
OG0002093	Prav.g_01382	Prax.g_01962
OG0002094	Prav.g_01412	Prax.g_01925
OG0002095	Prav.g_01417	Prax.g_01915
OG0002099	Prav.g_01665	Prax.g_01639
OG0002100	Prav.g_01674	Prax.g_01630
OG0002101	Prav.g_01677	Prax.g_01627
OG0002102	Prav.g_01682	Prax.g_01623
OG0002103	Prav.g_01684	Prax.g_01621
OG0002104	Prav.g_01685	Prax.g_01619
OG0002105	Prav.g_01766	Prax.g_01554
OG0002146	Prav.g_01094	Prax.g_00705
OG0002148	Prav.g_00334	Prax.g_00440
OG0002149	Prav.g_00356	Prax.g_00419
OG0002151	Prav.g_00022	Prax.g_00149
OG0002153	Prav.g_00897	Prax.g_01168
OG0002215	Prav.g_00332	Prax.g_00442
OG0002216	Prav.g_00339	Prax.g_00436
OG0002217	Prav.g_00384	Prax.g_00385
OG0002218	Prav.g_00461	Prax.g_00308
OG0002219	Prav.g_00011	Prax.g_00133
OG0002221	Prav.g_01418	Prax.g_01914
OG0002224	Prav.g_01002	Prax.g_00789
OG0002226	Prav.g_00304	Prax.g_00487
OG0002262	Prav.g_00112	Prax.g_00272
OG0002263	Prav.g_00352	Prax.g_00423
OG0002264	Prav.g_00426	Prax.g_00344
OG0002265	Prav.g_00025	Prax.g_00153
OG0002268	Prav.g_01398	Prax.g_01940
OG0002269	Prav.g_01399	Prax.g_01938
OG0002271	Prav.g_01709	Prax.g_01583, Prax.g_01595
OG0002272	Prav.g_00028	Prax.g_00156
OG0002275	Prav.g_01743	Prax.g_01574
OG0002312	Prav.g_00359	Prax.g_00416
OG0002314	Prav.g_00463	Prax.g_00306
OG0002315	Prav.g_00893	Prax.g_01165
OG0002316	Prav.g_00217	Prax.g_01211
OG0002317	Prav.g_00013	Prax.g_00136
OG0002318	Prav.g_00015	Prax.g_00139
OG0002322	Prav.g_01676	Prax.g_01628
OG0002323	Prav.g_01701	Prax.g_01603
OG0002325	Prav.g_01726	Prax.g_01923
OG0002326	Prav.g_01389	Prax.g_00495
OG0002361	Prav.g_01989	Prax.g_00830
OG0002362	Prav.g_01008	Prax.g_00781
OG0002366	Prav.g_01374	Prax.g_01946
OG0002367	Prav.g_01402	Prax.g_01934
OG0002370	Prav.g_01599	Prax.g_01707
OG0002373	Prav.g_01708	Prax.g_01596
OG0002374	Prav.g_00956	Prax.g_00528
OG0002376	Prav.g_01690	Prax.g_01614
OG0002417	Prav.g_01876	Prax.g_00506
OG0002418	Prav.g_00890	Prax.g_01966
OG0002420	Prav.g_01727	Prax.g_01922
OG0002422	Prav.g_00210	Prax.g_01967
OG0002424	Prav.g_01697	Prax.g_01607
OG0002426	Prav.g_01528	Prax.g_00628, Prax.g_01795
OG0002427	Prav.g_01728	Prax.g_00497
OG0002483	Prav.g_01327	Prax.g_00411
OG0002555	Prav.g_00027	Prax.g_00155
OG0002556	Prav.g_01540	Prax.g_01764
OG0002557	Prav.g_01539	Prax.g_01765
OG0002558	Prav.g_01538	Prax.g_01766
OG0002590	Prav.g_01870	Prax.g_00934
OG0002590	Prav.g_01870	Prax.g_01971
OG0002590	Prav.g_01888	Prax.g_00934
OG0002590	Prav.g_01888	Prax.g_01971
OG0002619	Prav.g_00892	Prax.g_01164
OG0002621	Prav.g_01711	Prax.g_00505
OG0002701	Prav.g_01333	Prax.g_00455
OG0002768	Prav.g_00367	Prax.g_00406
OG0002777	Prav.g_01387	Prax.g_00499
OG0002887	Prav.g_01344	Prax.g_01953
OG0002904	Prav.g_01316	Prax.g_01883
OG0003009	Prav.g_01535	Prax.g_01788
OG0003018	Prav.g_01337	Prax.g_00450, Prax.g_00449
OG0003019	Prav.g_01329	Prax.g_00515, Prax.g_00510
OG0003025	Prav.g_01516	Prax.g_01812
OG0003166	Prav.g_01331	Prax.g_00513
OG0003350	Prav.g_01026	Prax.g_00268
OG0003373	Prav.g_01335	Prax.g_00451
OG0003403	Prav.g_00248	Prax.g_01241
OG0003631	Prav.g_01384	Prax.g_01598
OG0003663	Prav.g_01326	Prax.g_00516
OG0004562	Prav.g_01330	Prax.g_00514
OG0004671	Prav.g_01731	Prax.g_01576
OG0005668	Prav.g_00796	Prax.g_01500
