Orthogroup	Prav	Prad
OG0001143	Prav.g_01844	Prad.g_01458
OG0001144	Prav.g_01839	Prad.g_01453
OG0001145	Prav.g_01430	Prad.g_00362
OG0001146	Prav.g_01442	Prad.g_00624
OG0001147	Prav.g_01459	Prad.g_00608
OG0001148	Prav.g_01475	Prad.g_00592
OG0001149	Prav.g_01476	Prad.g_00591
OG0001150	Prav.g_01477	Prad.g_00590
OG0001151	Prav.g_01488	Prad.g_00579
OG0001152	Prav.g_01489	Prad.g_00578
OG0001153	Prav.g_01610	Prad.g_00482
OG0001154	Prav.g_01611	Prad.g_00481
OG0001155	Prav.g_01623	Prad.g_00469
OG0001156	Prav.g_01626	Prad.g_00466
OG0001157	Prav.g_01627	Prad.g_00465
OG0001158	Prav.g_01628	Prad.g_00464
OG0001159	Prav.g_01629	Prad.g_00463
OG0001160	Prav.g_01653	Prad.g_00439
OG0001161	Prav.g_01664	Prad.g_00426
OG0001162	Prav.g_01675	Prad.g_00415
OG0001163	Prav.g_01753	Prad.g_00949
OG0001164	Prav.g_01757	Prad.g_00945
OG0001165	Prav.g_01760	Prad.g_00942
OG0001166	Prav.g_01780	Prad.g_00922
OG0001167	Prav.g_01797	Prad.g_00905
OG0001168	Prav.g_01799	Prad.g_00903
OG0001169	Prav.g_01801	Prad.g_00901
OG0001170	Prav.g_01803	Prad.g_00899
OG0001171	Prav.g_01813	Prad.g_00889
OG0001172	Prav.g_00271	Prad.g_00876
OG0001173	Prav.g_00272	Prad.g_00875
OG0001174	Prav.g_00280	Prad.g_00867
OG0001175	Prav.g_00281	Prad.g_00866
OG0001176	Prav.g_00288	Prad.g_00859
OG0001177	Prav.g_00291	Prad.g_00856
OG0001178	Prav.g_00296	Prad.g_00851
OG0001179	Prav.g_00616	Prad.g_00823
OG0001180	Prav.g_00638	Prad.g_00801
OG0001181	Prav.g_00642	Prad.g_00797
OG0001182	Prav.g_00649	Prad.g_00790
OG0001183	Prav.g_00654	Prad.g_00786
OG0001184	Prav.g_00670	Prad.g_00770
OG0001185	Prav.g_00684	Prad.g_01636
OG0001186	Prav.g_00707	Prad.g_01614
OG0001187	Prav.g_00711	Prad.g_01610
OG0001188	Prav.g_00713	Prad.g_01608
OG0001189	Prav.g_00730	Prad.g_01591
OG0001190	Prav.g_00734	Prad.g_01587
OG0001191	Prav.g_00744	Prad.g_01577
OG0001192	Prav.g_00749	Prad.g_01572
OG0001193	Prav.g_00759	Prad.g_01562
OG0001194	Prav.g_00760	Prad.g_01561
OG0001195	Prav.g_00761	Prad.g_01560
OG0001196	Prav.g_00774	Prad.g_01547
OG0001197	Prav.g_00775	Prad.g_01546
OG0001198	Prav.g_00783	Prad.g_01539
OG0001199	Prav.g_00139	Prad.g_01919
OG0001200	Prav.g_00141	Prad.g_01917
OG0001201	Prav.g_00173	Prad.g_01885
OG0001202	Prav.g_00839	Prad.g_01792
OG0001203	Prav.g_00800	Prad.g_01753
OG0001204	Prav.g_01890	Prad.g_01748
OG0001205	Prav.g_01044	Prad.g_00062
OG0001206	Prav.g_01060	Prad.g_00044
OG0001207	Prav.g_01075	Prad.g_00030
OG0001208	Prav.g_01080	Prad.g_00025
OG0001209	Prav.g_01133	Prad.g_00094
OG0001210	Prav.g_01138	Prad.g_01330
OG0001211	Prav.g_01148	Prad.g_01340
OG0001212	Prav.g_01192	Prad.g_01385
OG0001213	Prav.g_01227	Prad.g_01418
OG0001214	Prav.g_01235	Prad.g_01426
OG0001215	Prav.g_01288	Prad.g_01264
OG0001216	Prav.g_00308	Prad.g_01051
OG0001217	Prav.g_00346	Prad.g_01092
OG0001218	Prav.g_00355	Prad.g_01100
OG0001219	Prav.g_00385	Prad.g_01134
OG0001220	Prav.g_00448	Prad.g_00296
OG0001221	Prav.g_00510	Prad.g_00234
OG0001222	Prav.g_00548	Prad.g_00194
OG0001223	Prav.g_00574	Prad.g_00168
OG0001224	Prav.g_00929	Prad.g_01022
OG0001225	Prav.g_00931	Prad.g_01020
OG0001226	Prav.g_00236	Prad.g_00995
OG0001227	Prav.g_00255	Prad.g_00978
OG0001228	Prav.g_01836	Prad.g_01450
OG0001229	Prav.g_01471	Prad.g_00596
OG0001230	Prav.g_01570	Prad.g_00523
OG0001231	Prav.g_01673	Prad.g_00417
OG0001232	Prav.g_01784	Prad.g_00918
OG0001233	Prav.g_01804	Prad.g_00898
OG0001234	Prav.g_00283	Prad.g_00864
OG0001235	Prav.g_00293	Prad.g_00854
OG0001236	Prav.g_00667	Prad.g_00773
OG0001237	Prav.g_00671	Prad.g_00769
OG0001238	Prav.g_00745	Prad.g_01576
OG0001239	Prav.g_00136	Prad.g_01922
OG0001240	Prav.g_00158	Prad.g_01900
OG0001241	Prav.g_00166	Prad.g_01892
OG0001242	Prav.g_00184	Prad.g_01874
OG0001243	Prav.g_00190	Prad.g_01868
OG0001244	Prav.g_00206	Prad.g_01852
OG0001245	Prav.g_00997	Prad.g_00729
OG0001246	Prav.g_01102	Prad.g_00125
OG0001247	Prav.g_01281	Prad.g_01257
OG0001248	Prav.g_01283	Prad.g_01259
OG0001249	Prav.g_00373	Prad.g_01123
OG0001250	Prav.g_00437	Prad.g_00307
OG0001251	Prav.g_00484	Prad.g_00259
OG0001252	Prav.g_00924	Prad.g_01027
OG0001253	Prav.g_00256	Prad.g_00977
OG0001254	Prav.g_00035	Prad.g_01987
OG0001255	Prav.g_00049	Prad.g_01512
OG0001256	Prav.g_01666	Prad.g_00424
OG0001257	Prav.g_01672	Prad.g_00418
OG0001258	Prav.g_01758	Prad.g_00944
OG0001259	Prav.g_01802	Prad.g_00900
OG0001260	Prav.g_01819	Prad.g_00883
OG0001261	Prav.g_00624	Prad.g_00815
OG0001262	Prav.g_00728	Prad.g_01593
OG0001263	Prav.g_00193	Prad.g_01865
OG0001265	Prav.g_00183	Prad.g_01875
OG0001266	Prav.g_00835	Prad.g_01788
OG0001267	Prav.g_01926	Prad.g_01711
OG0001268	Prav.g_01985	Prad.g_01652
OG0001269	Prav.g_00978	Prad.g_00752
OG0001270	Prav.g_01033	Prad.g_00668
OG0001271	Prav.g_01070	Prad.g_00035
OG0001272	Prav.g_01084	Prad.g_00021
OG0001273	Prav.g_01229	Prad.g_01420
OG0001274	Prav.g_01311	Prad.g_01277
OG0001275	Prav.g_00584	Prad.g_00158
OG0001276	Prav.g_00908	Prad.g_00138
OG0001277	Prav.g_00244	Prad.g_00988
OG0001278	Prav.g_01831	Prad.g_01445
OG0001279	Prav.g_01392	Prad.g_01216
OG0001280	Prav.g_01437	Prad.g_00629
OG0001281	Prav.g_01443	Prad.g_00623
OG0001282	Prav.g_01474	Prad.g_00593
OG0001283	Prav.g_01493	Prad.g_00574
OG0001284	Prav.g_01648	Prad.g_00444
OG0001285	Prav.g_01787	Prad.g_00915
OG0001286	Prav.g_00636	Prad.g_00803
OG0001287	Prav.g_00691	Prad.g_01629
OG0001288	Prav.g_00700	Prad.g_01621
OG0001289	Prav.g_00152	Prad.g_01906
OG0001290	Prav.g_00165	Prad.g_01893
OG0001291	Prav.g_00200	Prad.g_01858
OG0001292	Prav.g_01895	Prad.g_01743
OG0001293	Prav.g_01908	Prad.g_01730
OG0001294	Prav.g_00995	Prad.g_00731
OG0001295	Prav.g_01065	Prad.g_00039
OG0001296	Prav.g_01107	Prad.g_00120
OG0001297	Prav.g_01112	Prad.g_00115
OG0001298	Prav.g_01174	Prad.g_01366
OG0001299	Prav.g_01264	Prad.g_01240
OG0001300	Prav.g_01291	Prad.g_01267
OG0001301	Prav.g_01294	Prad.g_01270
OG0001302	Prav.g_00383	Prad.g_01132
OG0001303	Prav.g_00946	Prad.g_00154
OG0001304	Prav.g_00918	Prad.g_01034
OG0001305	Prav.g_00937	Prad.g_01014
OG0001306	Prav.g_00051	Prad.g_01510
OG0001307	Prav.g_01456	Prad.g_00611
OG0001308	Prav.g_01588	Prad.g_00505
OG0001309	Prav.g_01670	Prad.g_00420
OG0001310	Prav.g_01773	Prad.g_00929
OG0001313	Prav.g_00971, Prav.g_01872, Prav.g_01873, Prav.g_01362, Prav.g_01373, Prav.g_00970, Prav.g_01453, Prav.g_01871	Prad.g_01045
OG0001315	Prav.g_00126	Prad.g_01932
OG0001316	Prav.g_00205	Prad.g_01853
OG0001317	Prav.g_00804	Prad.g_01757
OG0001318	Prav.g_01903	Prad.g_01735
OG0001319	Prav.g_01919	Prad.g_01719
OG0001320	Prav.g_00998	Prad.g_00728
OG0001321	Prav.g_01050	Prad.g_00056
OG0001322	Prav.g_01051	Prad.g_00055
OG0001323	Prav.g_01117	Prad.g_00110
OG0001324	Prav.g_01292	Prad.g_01268
OG0001325	Prav.g_00311	Prad.g_01054
OG0001326	Prav.g_00472	Prad.g_00271
OG0001327	Prav.g_00227	Prad.g_01003
OG0001328	Prav.g_00254	Prad.g_00979
OG0001329	Prav.g_00026	Prad.g_00663
OG0001330	Prav.g_01408	Prad.g_00340
OG0001331	Prav.g_01479	Prad.g_00588
OG0001332	Prav.g_01621	Prad.g_00471
OG0001333	Prav.g_01798	Prad.g_00904
OG0001334	Prav.g_00657	Prad.g_00783
OG0001335	Prav.g_00658	Prad.g_00782
OG0001336	Prav.g_00771	Prad.g_01550
OG0001339	Prav.g_00168	Prad.g_01890
OG0001340	Prav.g_01974	Prad.g_01663
OG0001341	Prav.g_00344	Prad.g_01090
OG0001342	Prav.g_00377	Prad.g_01127
OG0001343	Prav.g_00481	Prad.g_00262
OG0001344	Prav.g_00069	Prad.g_01492
OG0001345	Prav.g_01862	Prad.g_01477
OG0001346	Prav.g_01439	Prad.g_00627
OG0001347	Prav.g_00299	Prad.g_01978
OG0001348	Prav.g_01693	Prad.g_00395
OG0001349	Prav.g_01558	Prad.g_00536
OG0001350	Prav.g_00801	Prad.g_01754
OG0001352	Prav.g_01278	Prad.g_01254
OG0001353	Prav.g_00429	Prad.g_01178
OG0001355	Prav.g_01704	Prad.g_00384
OG0001358	Prav.g_01218	Prad.g_01409
OG0001359	Prav.g_00482	Prad.g_00261
OG0001360	Prav.g_00257	Prad.g_00976
OG0001361	Prav.g_01865	Prad.g_01480
OG0001362	Prav.g_01592	Prad.g_00501
OG0001363	Prav.g_01594	Prad.g_00499
OG0001364	Prav.g_00660	Prad.g_00780
OG0001365	Prav.g_00738	Prad.g_01583
OG0001369	Prav.g_00157	Prad.g_01901
OG0001371	Prav.g_01277	Prad.g_01253
OG0001372	Prav.g_00354	Prad.g_01099
OG0001373	Prav.g_00471	Prad.g_00272
OG0001374	Prav.g_00479	Prad.g_00264
OG0001375	Prav.g_00480	Prad.g_00263
OG0001376	Prav.g_00220	Prad.g_01009
OG0001377	Prav.g_00221	Prad.g_01008
OG0001378	Prav.g_00003	Prad.g_00634
OG0001379	Prav.g_01432	Prad.g_00364
OG0001380	Prav.g_01461	Prad.g_00606
OG0001381	Prav.g_01467	Prad.g_00600
OG0001382	Prav.g_01686	Prad.g_00403
OG0001384	Prav.g_00333	Prad.g_01078
OG0001385	Prav.g_00468	Prad.g_00275
OG0001386	Prav.g_00469	Prad.g_00274
OG0001387	Prav.g_00470	Prad.g_00273
OG0001388	Prav.g_00473	Prad.g_00270
OG0001389	Prav.g_00474	Prad.g_00269
OG0001390	Prav.g_00475	Prad.g_00268
OG0001391	Prav.g_00476	Prad.g_00267
OG0001392	Prav.g_00477	Prad.g_00266
OG0001393	Prav.g_00478	Prad.g_00265
OG0001395	Prav.g_00920	Prad.g_01032
OG0001396	Prav.g_00300	Prad.g_01977
OG0001397	Prav.g_01593	Prad.g_00500
OG0001399	Prav.g_00285	Prad.g_00862
OG0001400	Prav.g_01315	Prad.g_00387
OG0001400	Prav.g_02004	Prad.g_00077
OG0001401	Prav.g_01365	Prad.g_01046
OG0001403	Prav.g_00098	Prad.g_01956
OG0001404	Prav.g_00133	Prad.g_01925
OG0001405	Prav.g_01972	Prad.g_01665
OG0001406	Prav.g_00219	Prad.g_01010
OG0001407	Prav.g_00234	Prad.g_00997
OG0001408	Prav.g_00239	Prad.g_00992
OG0001409	Prav.g_00072	Prad.g_01489
OG0001410	Prav.g_01457	Prad.g_00610
OG0001411	Prav.g_01507	Prad.g_00562
OG0001412	Prav.g_00298	Prad.g_01979
OG0001413	Prav.g_01662	Prad.g_00429
OG0001414	Prav.g_00809	Prad.g_01762
OG0001415	Prav.g_00807	Prad.g_01760
OG0001416	Prav.g_01057	Prad.g_00048
OG0001417	Prav.g_01067	Prad.g_00037
OG0001418	Prav.g_01282	Prad.g_01258
OG0001419	Prav.g_00235	Prad.g_00996
OG0001420	Prav.g_00012	Prad.g_00643
OG0001421	Prav.g_01667	Prad.g_00423
OG0001422	Prav.g_01691	Prad.g_00397
OG0001424	Prav.g_01877	Prad.g_00258
OG0001425	Prav.g_00748	Prad.g_01573
OG0001428	Prav.g_00866	Prad.g_01819
OG0001429	Prav.g_00386	Prad.g_01135
OG0001430	Prav.g_01403	Prad.g_00334
OG0001431	Prav.g_01406	Prad.g_00338
OG0001432	Prav.g_01661	Prad.g_00431
OG0001434	Prav.g_00518	Prad.g_00225
OG0001437	Prav.g_00808	Prad.g_01761
OG0001438	Prav.g_01939	Prad.g_01698
OG0001439	Prav.g_01953	Prad.g_01684
OG0001440	Prav.g_01022	Prad.g_00697
OG0001441	Prav.g_01119	Prad.g_00108
OG0001442	Prav.g_00337	Prad.g_01081
OG0001446	Prav.g_00144	Prad.g_01914
OG0001447	Prav.g_00191	Prad.g_01867
OG0001448	Prav.g_00986	Prad.g_00743
OG0001449	Prav.g_01010	Prad.g_00702
OG0001450	Prav.g_01285	Prad.g_01261
OG0001451	Prav.g_00457	Prad.g_00287
OG0001452	Prav.g_00485	Prad.g_00257
OG0001453	Prav.g_00578	Prad.g_00164
OG0001454	Prav.g_00250	Prad.g_00983
OG0001455	Prav.g_00021	Prad.g_00657
OG0001456	Prav.g_00042	Prad.g_01519
OG0001457	Prav.g_00043	Prad.g_01518
OG0001458	Prav.g_00044	Prad.g_01517
OG0001459	Prav.g_01377	Prad.g_00323
OG0001462	Prav.g_00102	Prad.g_01952
OG0001463	Prav.g_01932	Prad.g_01705
OG0001464	Prav.g_01975	Prad.g_01662
OG0001465	Prav.g_01300	Prad.g_01276
OG0001466	Prav.g_00335	Prad.g_01080
OG0001467	Prav.g_00374	Prad.g_01124
OG0001468	Prav.g_00225	Prad.g_01005
OG0001469	Prav.g_01396	Prad.g_00320
OG0001471	Prav.g_01663	Prad.g_00428
OG0001472	Prav.g_01669	Prad.g_00421
OG0001473	Prav.g_00708	Prad.g_01613
OG0001474	Prav.g_01986	Prad.g_01651
OG0001479	Prav.g_01983	Prad.g_01654
OG0001480	Prav.g_00988	Prad.g_00741
OG0001481	Prav.g_00992	Prad.g_00736
OG0001482	Prav.g_01055	Prad.g_00050
OG0001485	Prav.g_01705	Prad.g_00383
OG0001486	Prav.g_00063	Prad.g_01498
OG0001490	Prav.g_00110	Prad.g_01948
OG0001491	Prav.g_00381	Prad.g_01130
OG0001492	Prav.g_01834	Prad.g_01448
OG0001493	Prav.g_01826	Prad.g_01440
OG0001495	Prav.g_00290	Prad.g_00857
OG0001499	Prav.g_00125	Prad.g_01933
OG0001500	Prav.g_01910	Prad.g_01728
OG0001501	Prav.g_01313	Prad.g_01279
OG0001503	Prav.g_00039	Prad.g_01522
OG0001504	Prav.g_01378	Prad.g_00324
OG0001506	Prav.g_01619	Prad.g_00473
OG0001507	Prav.g_01722	Prad.g_00368
OG0001521	Prav.g_00345	Prad.g_01091
OG0001523	Prav.g_00037	Prad.g_01525
OG0001524	Prav.g_00038	Prad.g_01524
OG0001525	Prav.g_01678	Prad.g_00412
OG0001526	Prav.g_01504	Prad.g_00376
OG0001546	Prav.g_01122	Prad.g_00105
OG0001548	Prav.g_00371	Prad.g_01121
OG0001550	Prav.g_00024	Prad.g_00660
OG0001551	Prav.g_00041	Prad.g_01520
OG0001552	Prav.g_02005	Prad.g_00074
OG0001553	Prav.g_01575	Prad.g_00518
OG0001554	Prav.g_01668	Prad.g_00422
OG0001555	Prav.g_01683	Prad.g_00407
OG0001558	Prav.g_01353	Prad.g_01042
OG0001566	Prav.g_01274	Prad.g_01250
OG0001569	Prav.g_00262	Prad.g_00971
OG0001571	Prav.g_00017	Prad.g_00653
OG0001581	Prav.g_00211	Prad.g_01847
OG0001582	Prav.g_01066	Prad.g_00038
OG0001583	Prav.g_00380	Prad.g_01129
OG0001585	Prav.g_01395	Prad.g_00316
OG0001587	Prav.g_00265	Prad.g_00881
OG0001595	Prav.g_00132	Prad.g_01926
OG0001596	Prav.g_00140	Prad.g_01918
OG0001597	Prav.g_00981	Prad.g_00748
OG0001598	Prav.g_01879	Prad.g_01980
OG0001599	Prav.g_01058	Prad.g_00046
OG0001600	Prav.g_01109	Prad.g_00118
OG0001601	Prav.g_01272	Prad.g_01248
OG0001602	Prav.g_01299	Prad.g_01275
OG0001603	Prav.g_00382	Prad.g_01131
OG0001604	Prav.g_00507	Prad.g_00237
OG0001605	Prav.g_00901	Prad.g_00145
OG0001606	Prav.g_00241	Prad.g_01320
OG0001608	Prav.g_01464	Prad.g_00603
OG0001609	Prav.g_01617	Prad.g_00475
OG0001610	Prav.g_01620	Prad.g_00472
OG0001611	Prav.g_01680	Prad.g_00409
OG0001612	Prav.g_01707	Prad.g_01187
OG0001613	Prav.g_00652	Prad.g_00788
OG0001625	Prav.g_01905	Prad.g_01733
OG0001627	Prav.g_00351	Prad.g_01097
OG0001628	Prav.g_00357	Prad.g_01102
OG0001628	Prav.g_01015	Prad.g_01207
OG0001629	Prav.g_00358	Prad.g_01103
OG0001630	Prav.g_00488	Prad.g_00255
OG0001631	Prav.g_00231	Prad.g_01000
OG0001632	Prav.g_00588, Prav.g_00948, Prav.g_00943, Prav.g_01394	Prad.g_00312
OG0001633	Prav.g_01470	Prad.g_00597
OG0001648	Prav.g_00991	Prad.g_00737
OG0001649	Prav.g_00232	Prad.g_00999
OG0001651	Prav.g_01679	Prad.g_00411
OG0001652	Prav.g_01351	Prad.g_01040
OG0001662	Prav.g_00009	Prad.g_00640
OG0001663	Prav.g_00048	Prad.g_01513
OG0001664	Prav.g_01882	Prad.g_01202
OG0001665	Prav.g_01886	Prad.g_01205
OG0001667	Prav.g_01411	Prad.g_00343
OG0001670	Prav.g_01710	Prad.g_00378
OG0001671	Prav.g_01358	Prad.g_01322
OG0001685	Prav.g_00459	Prad.g_00285
OG0001686	Prav.g_00900	Prad.g_00146
OG0001687	Prav.g_00223	Prad.g_01006
OG0001688	Prav.g_00230	Prad.g_01001
OG0001689	Prav.g_00698	Prad.g_01622
OG0001696	Prav.g_00458	Prad.g_00286
OG0001698	Prav.g_00228	Prad.g_01002
OG0001701	Prav.g_00267	Prad.g_00375
OG0001705	Prav.g_01011	Prad.g_00701
OG0001706	Prav.g_00891	Prad.g_01189
OG0001707	Prav.g_00249	Prad.g_00984
OG0001708	Prav.g_00047	Prad.g_01514
OG0001709	Prav.g_01559	Prad.g_00535
OG0001710	Prav.g_00286	Prad.g_00861
OG0001718	Prav.g_00982	Prad.g_00747
OG0001719	Prav.g_01004	Prad.g_00720
OG0001720	Prav.g_01414	Prad.g_00351
OG0001721	Prav.g_00348	Prad.g_01094
OG0001723	Prav.g_01393, Prav.g_01020	Prad.g_01217
OG0001724	Prav.g_01716	Prad.g_01194
OG0001742	Prav.g_00994	Prad.g_00733
OG0001743	Prav.g_00007	Prad.g_00638
OG0001744	Prav.g_01419	Prad.g_00356
OG0001745	Prav.g_01660	Prad.g_00432
OG0001772	Prav.g_01012	Prad.g_00700
OG0001774	Prav.g_01275	Prad.g_01251
OG0001775	Prav.g_00237	Prad.g_00994
OG0001776	Prav.g_00005	Prad.g_00636
OG0001777	Prav.g_00947, Prav.g_00889	Prad.g_01198, Prad.g_00541
OG0001778	Prav.g_01405	Prad.g_00337
OG0001779	Prav.g_01420	Prad.g_00357
OG0001781	Prav.g_01692	Prad.g_00396
OG0001819	Prav.g_01005	Prad.g_00712
OG0001820	Prav.g_01381	Prad.g_01073
OG0001821	Prav.g_00349	Prad.g_01095
OG0001822	Prav.g_00368	Prad.g_01113
OG0001823	Prav.g_00460	Prad.g_00284
OG0001824	Prav.g_00899	Prad.g_00147
OG0001825	Prav.g_00238	Prad.g_00993
OG0001826	Prav.g_00240	Prad.g_00991
OG0001827	Prav.g_00243	Prad.g_00989
OG0001828	Prav.g_00002	Prad.g_00633
OG0001829	Prav.g_00006	Prad.g_00637
OG0001830	Prav.g_00020	Prad.g_00656
OG0001831	Prav.g_00032	Prad.g_01990
OG0001832	Prav.g_01401	Prad.g_00331
OG0001833	Prav.g_01472	Prad.g_00595
OG0001836	Prav.g_00950, Prav.g_01367	Prad.g_00310
OG0001919	Prav.g_01007	Prad.g_00705
OG0001921	Prav.g_00462	Prad.g_00282
OG0001982	Prav.g_00987	Prad.g_00742
OG0001983	Prav.g_00331	Prad.g_01076
OG0001984	Prav.g_00372	Prad.g_01122
OG0001985	Prav.g_00466	Prad.g_00278
OG0001986	Prav.g_00582	Prad.g_00160
OG0001987	Prav.g_01332	Prad.g_00328
OG0001989	Prav.g_01462	Prad.g_00605
OG0001992	Prav.g_00361	Prad.g_01106
OG0002026	Prav.g_01006	Prad.g_00706
OG0002027	Prav.g_00464	Prad.g_00280
OG0002028	Prav.g_00894	Prad.g_00152
OG0002030	Prav.g_00941	Prad.g_01192
OG0002031	Prav.g_01703	Prad.g_00385
OG0002032	Prav.g_00747	Prad.g_01574
OG0002034	Prav.g_01823	Prad.g_01437
OG0002057	Prav.g_00175	Prad.g_01883
OG0002058	Prav.g_00858	Prad.g_01811
OG0002059	Prav.g_00983	Prad.g_00746
OG0002060	Prav.g_00985	Prad.g_00744
OG0002061	Prav.g_01009	Prad.g_00703
OG0002064	Prav.g_01064	Prad.g_00040
OG0002065	Prav.g_01157	Prad.g_01349
OG0002066	Prav.g_01163	Prad.g_01355
OG0002067	Prav.g_00305	Prad.g_01048
OG0002068	Prav.g_00340	Prad.g_01085
OG0002069	Prav.g_00342	Prad.g_01087
OG0002070	Prav.g_00369	Prad.g_01114
OG0002071	Prav.g_00370	Prad.g_01120
OG0002072	Prav.g_00379	Prad.g_01128
OG0002073	Prav.g_00402	Prad.g_01151
OG0002074	Prav.g_00453	Prad.g_00291
OG0002075	Prav.g_00465	Prad.g_00279
OG0002076	Prav.g_00511	Prad.g_00233
OG0002077	Prav.g_00895	Prad.g_00151
OG0002078	Prav.g_00898	Prad.g_00148
OG0002079	Prav.g_00903	Prad.g_00143
OG0002080	Prav.g_00921	Prad.g_01031
OG0002081	Prav.g_00222	Prad.g_01007
OG0002082	Prav.g_00233	Prad.g_00998
OG0002083	Prav.g_00245	Prad.g_00987
OG0002084	Prav.g_00246	Prad.g_00986
OG0002085	Prav.g_00253	Prad.g_00980
OG0002086	Prav.g_00258	Prad.g_00975
OG0002087	Prav.g_00259	Prad.g_00974
OG0002088	Prav.g_00260	Prad.g_00973
OG0002089	Prav.g_00018	Prad.g_00654
OG0002090	Prav.g_00023	Prad.g_00659
OG0002091	Prav.g_00040	Prad.g_01521
OG0002093	Prav.g_01382	Prad.g_01074
OG0002094	Prav.g_01412	Prad.g_00344
OG0002095	Prav.g_01417	Prad.g_00354
OG0002096	Prav.g_01519	Prad.g_00570
OG0002099	Prav.g_01665	Prad.g_00425
OG0002100	Prav.g_01674	Prad.g_00416
OG0002101	Prav.g_01677	Prad.g_00413
OG0002102	Prav.g_01682	Prad.g_00408
OG0002103	Prav.g_01684	Prad.g_00406
OG0002104	Prav.g_01685	Prad.g_00404
OG0002105	Prav.g_01766	Prad.g_00936
OG0002146	Prav.g_01094	Prad.g_00133
OG0002147	Prav.g_01314	Prad.g_01281
OG0002148	Prav.g_00334	Prad.g_01079
OG0002149	Prav.g_00356	Prad.g_01101
OG0002150	Prav.g_00896	Prad.g_00150
OG0002151	Prav.g_00022	Prad.g_00658
OG0002153	Prav.g_00897	Prad.g_00149
OG0002215	Prav.g_00332	Prad.g_01077
OG0002216	Prav.g_00339	Prad.g_01083
OG0002217	Prav.g_00384	Prad.g_01133
OG0002218	Prav.g_00461	Prad.g_00283
OG0002219	Prav.g_00011	Prad.g_00642
OG0002224	Prav.g_01002	Prad.g_00723
OG0002226	Prav.g_00304	Prad.g_01047
OG0002262	Prav.g_00112	Prad.g_01946
OG0002263	Prav.g_00352	Prad.g_01098
OG0002264	Prav.g_00426	Prad.g_01175
OG0002265	Prav.g_00025	Prad.g_00662
OG0002266	Prav.g_01884	Prad.g_01203
OG0002268	Prav.g_01398	Prad.g_00327
OG0002269	Prav.g_01399	Prad.g_00329
OG0002271	Prav.g_01709	Prad.g_00959
OG0002272	Prav.g_00028	Prad.g_00665
OG0002312	Prav.g_00359	Prad.g_01104
OG0002314	Prav.g_00463	Prad.g_00281
OG0002317	Prav.g_00013	Prad.g_00645
OG0002318	Prav.g_00015	Prad.g_00648
OG0002320	Prav.g_01404	Prad.g_00336
OG0002322	Prav.g_01676	Prad.g_00414
OG0002323	Prav.g_01701	Prad.g_00386
OG0002324	Prav.g_01719	Prad.g_00370
OG0002325	Prav.g_01726	Prad.g_00346
OG0002327	Prav.g_01706	Prad.g_00382
OG0002361	Prav.g_01989	Prad.g_01648
OG0002362	Prav.g_01008	Prad.g_00704
OG0002364	Prav.g_00387	Prad.g_01136
OG0002366	Prav.g_01374	Prad.g_00322
OG0002367	Prav.g_01402	Prad.g_00332
OG0002370	Prav.g_01599	Prad.g_00493
OG0002372	Prav.g_01687	Prad.g_00402
OG0002373	Prav.g_01708	Prad.g_00381
OG0002377	Prav.g_00949, Prav.g_01366	Prad.g_00309
OG0002417	Prav.g_01876	Prad.g_00956
OG0002418	Prav.g_00890	Prad.g_01199
OG0002419	Prav.g_01397	Prad.g_00326
OG0002420	Prav.g_01727	Prad.g_00347
OG0002422	Prav.g_00210	Prad.g_01210
OG0002424	Prav.g_01697	Prad.g_00390
OG0002485	Prav.g_00888, Prav.g_00945	Prad.g_00685
OG0002552	Prav.g_00127	Prad.g_01931
OG0002554	Prav.g_00341	Prad.g_01086
OG0002555	Prav.g_00027	Prad.g_00664
OG0002556	Prav.g_01540	Prad.g_00543
OG0002557	Prav.g_01539	Prad.g_00544
OG0002558	Prav.g_01538	Prad.g_00545
OG0002617	Prav.g_00980	Prad.g_00750
OG0002619	Prav.g_00892	Prad.g_00153
OG0002621	Prav.g_01711	Prad.g_00958
OG0002768	Prav.g_00367	Prad.g_01112
OG0002785	Prav.g_01319	Prad.g_01290
OG0002895	Prav.g_01371	Prad.g_01284
OG0003032	Prav.g_01718, Prav.g_01696	Prad.g_00391
OG0003165	Prav.g_01806	Prad.g_00896
OG0003179	Prav.g_01752	Prad.g_01195
OG0003368	Prav.g_02006	Prad.g_01996, Prad.g_00072
OG0004555	Prav.g_01380	Prad.g_00540
