Orthogroup	Prav	Prai
OG0001149	Prav.g_01476	Prai.g_01373
OG0001150	Prav.g_01477	Prai.g_01374
OG0001151	Prav.g_01488	Prai.g_01385
OG0001152	Prav.g_01489	Prai.g_01386
OG0001153	Prav.g_01610	Prai.g_01494
OG0001154	Prav.g_01611	Prai.g_01495
OG0001155	Prav.g_01623	Prai.g_01507
OG0001156	Prav.g_01626	Prai.g_01510
OG0001157	Prav.g_01627	Prai.g_01511
OG0001158	Prav.g_01628	Prai.g_01512
OG0001159	Prav.g_01629	Prai.g_01513
OG0001160	Prav.g_01653	Prai.g_01537
OG0001161	Prav.g_01664	Prai.g_01550
OG0001162	Prav.g_01675	Prai.g_01563
OG0001163	Prav.g_01753	Prai.g_01630
OG0001164	Prav.g_01757	Prai.g_01634
OG0001165	Prav.g_01760	Prai.g_01637
OG0001166	Prav.g_01780	Prai.g_01657
OG0001167	Prav.g_01797	Prai.g_01674
OG0001168	Prav.g_01799	Prai.g_01676
OG0001169	Prav.g_01801	Prai.g_01678
OG0001170	Prav.g_01803	Prai.g_01680
OG0001171	Prav.g_01813	Prai.g_01689
OG0001172	Prav.g_00271	Prai.g_01704
OG0001173	Prav.g_00272	Prai.g_01705
OG0001174	Prav.g_00280	Prai.g_01713
OG0001175	Prav.g_00281	Prai.g_01714
OG0001176	Prav.g_00288	Prai.g_01721
OG0001177	Prav.g_00291	Prai.g_01724
OG0001178	Prav.g_00296	Prai.g_01729
OG0001179	Prav.g_00616	Prai.g_01761
OG0001180	Prav.g_00638	Prai.g_01788
OG0001181	Prav.g_00642	Prai.g_01792
OG0001182	Prav.g_00649	Prai.g_01799
OG0001183	Prav.g_00654	Prai.g_01803
OG0001184	Prav.g_00670	Prai.g_01819
OG0001185	Prav.g_00684	Prai.g_01833
OG0001186	Prav.g_00707	Prai.g_01856
OG0001187	Prav.g_00711	Prai.g_01862
OG0001188	Prav.g_00713	Prai.g_01864
OG0001189	Prav.g_00730	Prai.g_01881
OG0001190	Prav.g_00734	Prai.g_01885
OG0001191	Prav.g_00744	Prai.g_01895
OG0001192	Prav.g_00749	Prai.g_01899
OG0001193	Prav.g_00759	Prai.g_01909
OG0001194	Prav.g_00760	Prai.g_01910
OG0001195	Prav.g_00761	Prai.g_01911
OG0001196	Prav.g_00774	Prai.g_01924
OG0001197	Prav.g_00775	Prai.g_01925
OG0001198	Prav.g_00783	Prai.g_01933
OG0001199	Prav.g_00139	Prai.g_00074
OG0001200	Prav.g_00141	Prai.g_00076
OG0001201	Prav.g_00173	Prai.g_00108
OG0001202	Prav.g_00839	Prai.g_00210
OG0001203	Prav.g_00800	Prai.g_00249
OG0001204	Prav.g_01890	Prai.g_00256
OG0001205	Prav.g_01044	Prai.g_00476
OG0001206	Prav.g_01060	Prai.g_00493
OG0001207	Prav.g_01075	Prai.g_00507
OG0001208	Prav.g_01080	Prai.g_00512
OG0001209	Prav.g_01133	Prai.g_00563
OG0001210	Prav.g_01138	Prai.g_00568
OG0001211	Prav.g_01148	Prai.g_00578
OG0001212	Prav.g_01192	Prai.g_00624
OG0001213	Prav.g_01227	Prai.g_00658
OG0001214	Prav.g_01235	Prai.g_00666
OG0001215	Prav.g_01288	Prai.g_00719
OG0001216	Prav.g_00308	Prai.g_00750
OG0001217	Prav.g_00346	Prai.g_00894
OG0001218	Prav.g_00355	Prai.g_00887
OG0001219	Prav.g_00385	Prai.g_00858
OG0001220	Prav.g_00448	Prai.g_00795
OG0001221	Prav.g_00510	Prai.g_01035
OG0001222	Prav.g_00548	Prai.g_00997
OG0001223	Prav.g_00574	Prai.g_00971
OG0001224	Prav.g_00929	Prai.g_00922
OG0001225	Prav.g_00931	Prai.g_00920
OG0001226	Prav.g_00236	Prai.g_01083
OG0001227	Prav.g_00255	Prai.g_01101
OG0001228	Prav.g_01836	Prai.g_01218
OG0001229	Prav.g_01471	Prai.g_01368
OG0001230	Prav.g_01570	Prai.g_01455
OG0001231	Prav.g_01673	Prai.g_01560
OG0001232	Prav.g_01784	Prai.g_01661
OG0001233	Prav.g_01804	Prai.g_01681
OG0001234	Prav.g_00283	Prai.g_01716
OG0001235	Prav.g_00293	Prai.g_01726
OG0001236	Prav.g_00667	Prai.g_01816
OG0001237	Prav.g_00671	Prai.g_01820
OG0001238	Prav.g_00745	Prai.g_01896
OG0001239	Prav.g_00136	Prai.g_00071
OG0001240	Prav.g_00158	Prai.g_00093
OG0001241	Prav.g_00166	Prai.g_00101
OG0001242	Prav.g_00184	Prai.g_00119
OG0001243	Prav.g_00190	Prai.g_00125
OG0001244	Prav.g_00206	Prai.g_00141
OG0001245	Prav.g_00997	Prai.g_00392
OG0001246	Prav.g_01102	Prai.g_00534
OG0001247	Prav.g_01281	Prai.g_00712
OG0001248	Prav.g_01283	Prai.g_00714
OG0001249	Prav.g_00373	Prai.g_00869
OG0001250	Prav.g_00437	Prai.g_00806
OG0001252	Prav.g_00924	Prai.g_00927
OG0001253	Prav.g_00256	Prai.g_01102
OG0001254	Prav.g_00035	Prai.g_01145
OG0001255	Prav.g_00049	Prai.g_01156
OG0001256	Prav.g_01666	Prai.g_01553
OG0001257	Prav.g_01672	Prai.g_01559
OG0001258	Prav.g_01758	Prai.g_01635
OG0001259	Prav.g_01802	Prai.g_01679
OG0001260	Prav.g_01819	Prai.g_01695
OG0001261	Prav.g_00624	Prai.g_01769
OG0001262	Prav.g_00728	Prai.g_01879
OG0001263	Prav.g_00193	Prai.g_00128
OG0001265	Prav.g_00183	Prai.g_00118
OG0001266	Prav.g_00835	Prai.g_00214
OG0001267	Prav.g_01926	Prai.g_00293
OG0001268	Prav.g_01985	Prai.g_00352
OG0001269	Prav.g_00978	Prai.g_00372
OG0001270	Prav.g_01033	Prai.g_00465
OG0001271	Prav.g_01070	Prai.g_00502
OG0001272	Prav.g_01084	Prai.g_00516
OG0001273	Prav.g_01229	Prai.g_00660
OG0001275	Prav.g_00584	Prai.g_00961
OG0001276	Prav.g_00908	Prai.g_00942
OG0001277	Prav.g_00244	Prai.g_01090
OG0001278	Prav.g_01831	Prai.g_01223
OG0001279	Prav.g_01392	Prai.g_01583
OG0001280	Prav.g_01437	Prai.g_01334
OG0001281	Prav.g_01443	Prai.g_01340
OG0001282	Prav.g_01474	Prai.g_01371
OG0001284	Prav.g_01648	Prai.g_01532
OG0001285	Prav.g_01787	Prai.g_01664
OG0001286	Prav.g_00636	Prai.g_01786
OG0001287	Prav.g_00691	Prai.g_01840
OG0001288	Prav.g_00700	Prai.g_01849
OG0001289	Prav.g_00152	Prai.g_00087
OG0001290	Prav.g_00165	Prai.g_00100
OG0001291	Prav.g_00200	Prai.g_00135
OG0001292	Prav.g_01895	Prai.g_00261
OG0001293	Prav.g_01908	Prai.g_00274
OG0001294	Prav.g_00995	Prai.g_00389
OG0001295	Prav.g_01065	Prai.g_00498
OG0001296	Prav.g_01107	Prai.g_00539
OG0001298	Prav.g_01174	Prai.g_00605
OG0001299	Prav.g_01264	Prai.g_00695
OG0001300	Prav.g_01291	Prai.g_00722
OG0001301	Prav.g_01294	Prai.g_00725
OG0001302	Prav.g_00383	Prai.g_00860
OG0001304	Prav.g_00918	Prai.g_00933
OG0001305	Prav.g_00937	Prai.g_00914
OG0001306	Prav.g_00051	Prai.g_01158
OG0001307	Prav.g_01456	Prai.g_01354
OG0001308	Prav.g_01588	Prai.g_01473
OG0001309	Prav.g_01670	Prai.g_01557
OG0001310	Prav.g_01773	Prai.g_01650
OG0001315	Prav.g_00126	Prai.g_00061
OG0001316	Prav.g_00205	Prai.g_00140
OG0001317	Prav.g_00804	Prai.g_00245
OG0001318	Prav.g_01903	Prai.g_00269
OG0001321	Prav.g_01050	Prai.g_00482
OG0001322	Prav.g_01051	Prai.g_00483
OG0001323	Prav.g_01117	Prai.g_00548
OG0001324	Prav.g_01292	Prai.g_00723
OG0001325	Prav.g_00311	Prai.g_00753
OG0001327	Prav.g_00227	Prai.g_01075
OG0001328	Prav.g_00254	Prai.g_01100
OG0001330	Prav.g_01408	Prai.g_01309
OG0001331	Prav.g_01479	Prai.g_01376
OG0001332	Prav.g_01621	Prai.g_01504
OG0001333	Prav.g_01798	Prai.g_01675
OG0001334	Prav.g_00657	Prai.g_01806
OG0001335	Prav.g_00658	Prai.g_01807
OG0001336	Prav.g_00771	Prai.g_01921
OG0001339	Prav.g_00168	Prai.g_00103
OG0001340	Prav.g_01974	Prai.g_00341
OG0001341	Prav.g_00344	Prai.g_00897
OG0001343	Prav.g_00481	Prai.g_01062
OG0001344	Prav.g_00069	Prai.g_01175
OG0001345	Prav.g_01862	Prai.g_01190
OG0001346	Prav.g_01439	Prai.g_01336
OG0001348	Prav.g_01693	Prai.g_01587
OG0001350	Prav.g_00801	Prai.g_00248
OG0001352	Prav.g_01278	Prai.g_00709
OG0001353	Prav.g_00429	Prai.g_00815
OG0001355	Prav.g_00969	Prai.g_01272
OG0001358	Prav.g_01218	Prai.g_00649
OG0001359	Prav.g_00482	Prai.g_01061
OG0001360	Prav.g_00257	Prai.g_01103
OG0001361	Prav.g_01865	Prai.g_01187
OG0001362	Prav.g_01592	Prai.g_01477
OG0001363	Prav.g_01594	Prai.g_01479
OG0001364	Prav.g_00660	Prai.g_01809
OG0001365	Prav.g_00738	Prai.g_01889
OG0001369	Prav.g_00157	Prai.g_00092
OG0001371	Prav.g_01277	Prai.g_00708
OG0001372	Prav.g_00354	Prai.g_00909
OG0001375	Prav.g_00480	Prai.g_01063
OG0001376	Prav.g_00220	Prai.g_01069
OG0001377	Prav.g_00221	Prai.g_01070
OG0001378	Prav.g_00003	Prai.g_01112
OG0001381	Prav.g_01467	Prai.g_01364
OG0001382	Prav.g_01686	Prai.g_01575
OG0001384	Prav.g_01309	Prai.g_01266
OG0001395	Prav.g_00920	Prai.g_00931
OG0001397	Prav.g_01593	Prai.g_01478
OG0001398	Prav.g_01700	Prai.g_01601
OG0001399	Prav.g_00285	Prai.g_01718
OG0001403	Prav.g_00098	Prai.g_00030
OG0001404	Prav.g_00133	Prai.g_00068
OG0001405	Prav.g_01972	Prai.g_00339
OG0001406	Prav.g_00219	Prai.g_01068
OG0001407	Prav.g_00234	Prai.g_01081
OG0001408	Prav.g_00239	Prai.g_01086
OG0001409	Prav.g_00072	Prai.g_01178
OG0001410	Prav.g_01457	Prai.g_01355
OG0001411	Prav.g_01507	Prai.g_01422
OG0001413	Prav.g_01662	Prai.g_01547
OG0001414	Prav.g_00809	Prai.g_00240
OG0001415	Prav.g_00807	Prai.g_00242
OG0001416	Prav.g_01057	Prai.g_00490
OG0001417	Prav.g_01067	Prai.g_00500
OG0001418	Prav.g_01282	Prai.g_00713
OG0001419	Prav.g_00235	Prai.g_01082
OG0001420	Prav.g_00012	Prai.g_01122
OG0001421	Prav.g_01667	Prai.g_01554
OG0001422	Prav.g_01691	Prai.g_01585
OG0001424	Prav.g_00251	Prai.g_01097
OG0001424	Prav.g_01877	Prai.g_01059
OG0001428	Prav.g_00866	Prai.g_00183
OG0001430	Prav.g_01403	Prai.g_01271
OG0001432	Prav.g_01661	Prai.g_01545
OG0001437	Prav.g_00808	Prai.g_00241
OG0001438	Prav.g_01939	Prai.g_00306
OG0001439	Prav.g_01953	Prai.g_00320
OG0001441	Prav.g_01119	Prai.g_00550
OG0001443	Prav.g_01744	Prai.g_01602
OG0001446	Prav.g_00144	Prai.g_00079
OG0001447	Prav.g_00191	Prai.g_00126
OG0001448	Prav.g_00986	Prai.g_00380
OG0001449	Prav.g_01010	Prai.g_00413
OG0001450	Prav.g_01285	Prai.g_00716
OG0001451	Prav.g_00457	Prai.g_00786
OG0001452	Prav.g_00485	Prai.g_01058
OG0001453	Prav.g_00578	Prai.g_00967
OG0001454	Prav.g_00250	Prai.g_01096
OG0001455	Prav.g_00021	Prai.g_01132
OG0001459	Prav.g_01377	Prai.g_01552
OG0001462	Prav.g_00102	Prai.g_00034
OG0001463	Prav.g_01932	Prai.g_00299
OG0001464	Prav.g_01975	Prai.g_00342
OG0001465	Prav.g_01300	Prai.g_00731
OG0001466	Prav.g_00335	Prai.g_00431
OG0001467	Prav.g_00374	Prai.g_00868
OG0001468	Prav.g_00225	Prai.g_01073
OG0001469	Prav.g_01729	Prai.g_01594
OG0001470	Prav.g_01509	Prai.g_01433
OG0001471	Prav.g_01663	Prai.g_01548
OG0001472	Prav.g_01669	Prai.g_01556
OG0001473	Prav.g_00708	Prai.g_01857
OG0001474	Prav.g_01986	Prai.g_00353
OG0001475	Prav.g_01511	Prai.g_00152
OG0001480	Prav.g_00988	Prai.g_00382
OG0001481	Prav.g_00992	Prai.g_00386
OG0001482	Prav.g_01055	Prai.g_00488
OG0001485	Prav.g_01705	Prai.g_01270
OG0001486	Prav.g_00063	Prai.g_01169
OG0001490	Prav.g_00110	Prai.g_00046
OG0001491	Prav.g_00381	Prai.g_00862
OG0001492	Prav.g_01834	Prai.g_01220
OG0001493	Prav.g_01826	Prai.g_01228
OG0001495	Prav.g_00290	Prai.g_01723
OG0001499	Prav.g_00125	Prai.g_00060
OG0001500	Prav.g_01910	Prai.g_00276
OG0001501	Prav.g_01313	Prai.g_00733
OG0001503	Prav.g_00039	Prai.g_01151
OG0001505	Prav.g_01548, Prav.g_01503	Prai.g_01394
OG0001506	Prav.g_01619	Prai.g_01502
OG0001507	Prav.g_01722	Prai.g_01245
OG0001508	Prav.g_01508	Prai.g_01432
OG0001521	Prav.g_00345	Prai.g_00896
OG0001523	Prav.g_00037	Prai.g_01147
OG0001524	Prav.g_00038	Prai.g_01148
OG0001526	Prav.g_01504	Prai.g_01699
OG0001548	Prav.g_00371	Prai.g_00871
OG0001549	Prav.g_00455	Prai.g_00788
OG0001550	Prav.g_00024	Prai.g_01134
OG0001552	Prav.g_02005	Prai.g_01237
OG0001553	Prav.g_01575	Prai.g_01460
OG0001554	Prav.g_01668	Prai.g_01555
OG0001555	Prav.g_01683	Prai.g_01569
OG0001565	Prav.g_01021	Prai.g_00447
OG0001566	Prav.g_01274	Prai.g_00705
OG0001569	Prav.g_00262	Prai.g_01108
OG0001571	Prav.g_00017	Prai.g_01128
OG0001581	Prav.g_00211	Prai.g_00155
OG0001582	Prav.g_01066	Prai.g_00499
OG0001583	Prav.g_00380	Prai.g_00863
OG0001587	Prav.g_00265	Prai.g_01697
OG0001595	Prav.g_00132	Prai.g_00067
OG0001596	Prav.g_00140	Prai.g_00075
OG0001597	Prav.g_00981	Prai.g_00376
OG0001598	Prav.g_01879	Prai.g_01267
OG0001599	Prav.g_01058	Prai.g_00491
OG0001600	Prav.g_01109	Prai.g_00541
OG0001601	Prav.g_01272	Prai.g_00703
OG0001602	Prav.g_01299	Prai.g_00730
OG0001603	Prav.g_00382	Prai.g_00861
OG0001604	Prav.g_00507	Prai.g_01038
OG0001605	Prav.g_00901	Prai.g_00950
OG0001606	Prav.g_00241	Prai.g_00738
OG0001608	Prav.g_01464	Prai.g_01361
OG0001609	Prav.g_01617	Prai.g_01501
OG0001610	Prav.g_01620	Prai.g_01503
OG0001611	Prav.g_01680	Prai.g_01566
OG0001613	Prav.g_00652	Prai.g_01801
OG0001625	Prav.g_01905	Prai.g_00271
OG0001627	Prav.g_00351	Prai.g_00889
OG0001628	Prav.g_00357, Prav.g_01015	Prai.g_01293
OG0001629	Prav.g_00358	Prai.g_00886
OG0001630	Prav.g_00488	Prai.g_01056
OG0001631	Prav.g_00231	Prai.g_01078
OG0001633	Prav.g_01470	Prai.g_01367
OG0001648	Prav.g_00991	Prai.g_00385
OG0001649	Prav.g_00232	Prai.g_01079
OG0001650	Prav.g_01717	Prai.g_00746
OG0001651	Prav.g_01679	Prai.g_01565
OG0001662	Prav.g_00009	Prai.g_01118
OG0001663	Prav.g_00048	Prai.g_01155
OG0001664	Prav.g_01882	Prai.g_01295
OG0001665	Prav.g_01886	Prai.g_01298
OG0001667	Prav.g_01411	Prai.g_01311
OG0001685	Prav.g_00459	Prai.g_00785
OG0001686	Prav.g_00900	Prai.g_00951
OG0001687	Prav.g_00223	Prai.g_01072
OG0001688	Prav.g_00230	Prai.g_01077
OG0001689	Prav.g_00698	Prai.g_01847
OG0001698	Prav.g_00228	Prai.g_01076
OG0001701	Prav.g_00267	Prai.g_01700
OG0001705	Prav.g_01011	Prai.g_00414
OG0001707	Prav.g_00249	Prai.g_01095
OG0001708	Prav.g_00047	Prai.g_01154
OG0001710	Prav.g_00286	Prai.g_01719
OG0001719	Prav.g_01004	Prai.g_00403
OG0001720	Prav.g_01018, Prav.g_01414	Prai.g_00906, Prai.g_01773
OG0001721	Prav.g_00348	Prai.g_00892
OG0001723	Prav.g_01393, Prav.g_01020	Prai.g_01607
OG0001724	Prav.g_01716	Prai.g_01264
OG0001742	Prav.g_00994	Prai.g_00388
OG0001743	Prav.g_00007	Prai.g_01116
OG0001744	Prav.g_01419	Prai.g_01317
OG0001745	Prav.g_01660	Prai.g_01544
OG0001773	Prav.g_01017	Prai.g_01771
OG0001774	Prav.g_01275	Prai.g_00706
OG0001775	Prav.g_00237	Prai.g_01084
OG0001776	Prav.g_00005	Prai.g_01114
OG0001777	Prav.g_00947, Prav.g_00889	Prai.g_01269
OG0001778	Prav.g_01405	Prai.g_01308
OG0001781	Prav.g_01692	Prai.g_01586
OG0001782	Prav.g_01425	Prai.g_01732
OG0001819	Prav.g_01005	Prai.g_00404
OG0001820	Prav.g_01381	Prai.g_01306
OG0001821	Prav.g_00349	Prai.g_00891
OG0001822	Prav.g_00368	Prai.g_00879
OG0001823	Prav.g_00460	Prai.g_00784
OG0001824	Prav.g_00899	Prai.g_00952
OG0001825	Prav.g_00238	Prai.g_01085
OG0001826	Prav.g_00240	Prai.g_01087
OG0001827	Prav.g_00243	Prai.g_01089
OG0001828	Prav.g_00002	Prai.g_01111
OG0001829	Prav.g_00006	Prai.g_01115
OG0001830	Prav.g_00020	Prai.g_01131
OG0001831	Prav.g_00032	Prai.g_01142
OG0001832	Prav.g_01401	Prai.g_00736
OG0001833	Prav.g_01472	Prai.g_01369
OG0001919	Prav.g_01007	Prai.g_00411
OG0001921	Prav.g_00462	Prai.g_00783
OG0001982	Prav.g_00987	Prai.g_00381
OG0001983	Prav.g_00331	Prai.g_00440
OG0001984	Prav.g_00372	Prai.g_00870
OG0001985	Prav.g_00466	Prai.g_01065
OG0001986	Prav.g_00582	Prai.g_00963
OG0001988	Prav.g_00109	Prai.g_00371
OG0001989	Prav.g_01462	Prai.g_01359
OG0001992	Prav.g_00361	Prai.g_00884
OG0002026	Prav.g_01006	Prai.g_00410
OG0002027	Prav.g_00464	Prai.g_00782
OG0002028	Prav.g_00894	Prai.g_00957
OG0002031	Prav.g_01703	Prai.g_01605
OG0002032	Prav.g_00747	Prai.g_01898
OG0002033	Prav.g_00942	Prai.g_00145
OG0002034	Prav.g_01823	Prai.g_01231
OG0002057	Prav.g_00175	Prai.g_00110
OG0002058	Prav.g_00858	Prai.g_00191
OG0002059	Prav.g_00983	Prai.g_00377
OG0002060	Prav.g_00985	Prai.g_00379
OG0002061	Prav.g_01009	Prai.g_00412
OG0002064	Prav.g_01064	Prai.g_00497
OG0002065	Prav.g_01157	Prai.g_00587
OG0002066	Prav.g_01163	Prai.g_00594
OG0002067	Prav.g_00305	Prai.g_00747
OG0002068	Prav.g_00340	Prai.g_00903
OG0002069	Prav.g_00342	Prai.g_00900
OG0002070	Prav.g_00369	Prai.g_00878
OG0002071	Prav.g_00370	Prai.g_00872
OG0002072	Prav.g_00379	Prai.g_00864
OG0002073	Prav.g_00402	Prai.g_00843
OG0002074	Prav.g_00453	Prai.g_00790
OG0002075	Prav.g_00465	Prai.g_00781
OG0002076	Prav.g_00511	Prai.g_01034
OG0002077	Prav.g_00895	Prai.g_00956
OG0002078	Prav.g_00898	Prai.g_00953
OG0002079	Prav.g_00903	Prai.g_00947
OG0002080	Prav.g_00921	Prai.g_00930
OG0002081	Prav.g_00222	Prai.g_01071
OG0002082	Prav.g_00233	Prai.g_01080
OG0002083	Prav.g_00245	Prai.g_01091
OG0002084	Prav.g_00246	Prai.g_01092
OG0002085	Prav.g_00253	Prai.g_01099
OG0002086	Prav.g_00258	Prai.g_01104
OG0002087	Prav.g_00259	Prai.g_01105
OG0002088	Prav.g_00260	Prai.g_01106
OG0002089	Prav.g_00018	Prai.g_01129
OG0002090	Prav.g_00023	Prai.g_01133
OG0002091	Prav.g_00040	Prai.g_01152
OG0002093	Prav.g_01382	Prai.g_01262
OG0002094	Prav.g_01412	Prai.g_01312
OG0002095	Prav.g_01417	Prai.g_01315
OG0002099	Prav.g_01665	Prai.g_01551
OG0002100	Prav.g_01674	Prai.g_01561
OG0002101	Prav.g_01677	Prai.g_01564
OG0002102	Prav.g_01682	Prai.g_01568
OG0002103	Prav.g_01684	Prai.g_01571
OG0002104	Prav.g_01685	Prai.g_01572
OG0002105	Prav.g_01766	Prai.g_01643
OG0002146	Prav.g_01094	Prai.g_00526
OG0002147	Prav.g_01314	Prai.g_00735
OG0002150	Prav.g_00896	Prai.g_01609
OG0002153	Prav.g_00897	Prai.g_00955
OG0002215	Prav.g_00332	Prai.g_01589
OG0002216	Prav.g_00339	Prai.g_01307
OG0002217	Prav.g_00384	Prai.g_00859
OG0002219	Prav.g_00011	Prai.g_01121
OG0002226	Prav.g_00304	Prai.g_00745
OG0002244	Prav.g_01721	Prai.g_01244
OG0002263	Prav.g_00352	Prai.g_00888
OG0002264	Prav.g_00426	Prai.g_00818
OG0002266	Prav.g_01884	Prai.g_01296
OG0002272	Prav.g_00028	Prai.g_01138
OG0002315	Prav.g_01379	Prai.g_01278
OG0002316	Prav.g_00217	Prai.g_01066
OG0002317	Prav.g_00013	Prai.g_01124
OG0002323	Prav.g_01701	Prai.g_01603
OG0002325	Prav.g_01726	Prai.g_01140
OG0002326	Prav.g_01389	Prai.g_01150
OG0002327	Prav.g_01706	Prai.g_01290
OG0002363	Prav.g_01027	Prai.g_00459
OG0002369	Prav.g_01532	Prai.g_00742
OG0002372	Prav.g_01687	Prai.g_01576
OG0002373	Prav.g_01708	Prai.g_01137
OG0002376	Prav.g_01690	Prai.g_01581
OG0002417	Prav.g_01876	Prai.g_01249
OG0002422	Prav.g_00210	Prai.g_00040
OG0002424	Prav.g_01697	Prai.g_01595
OG0002426	Prav.g_01528	Prai.g_01302
OG0002427	Prav.g_01728	Prai.g_01562
OG0002485	Prav.g_00888, Prav.g_00945	Prai.g_00422
OG0002551	Prav.g_00001	Prai.g_01110
OG0002552	Prav.g_00127	Prai.g_00062
OG0002554	Prav.g_00341	Prai.g_00901
OG0002767	Prav.g_00209	Prai.g_00038
OG0002777	Prav.g_01387	Prai.g_00737
OG0002890	Prav.g_00944	Prai.g_01608
OG0003179	Prav.g_01752	Prai.g_00044
OG0003225	Prav.g_00777	Prai.g_01927
OG0003639	Prav.g_00297	Prai.g_00150
