Orthogroup	Prbl	Syaa
OG0001084	Prbl.g_01404	Syaa.g_01065
OG0001085	Prbl.g_01394	Syaa.g_01075
OG0001086	Prbl.g_01392	Syaa.g_01077
OG0001087	Prbl.g_01853	Syaa.g_00920
OG0001088	Prbl.g_01857	Syaa.g_00916
OG0001089	Prbl.g_00024	Syaa.g_00890
OG0001090	Prbl.g_02565	Syaa.g_01237
OG0001091	Prbl.g_02563	Syaa.g_01239
OG0001092	Prbl.g_02562	Syaa.g_01242
OG0001093	Prbl.g_02558	Syaa.g_01248
OG0001094	Prbl.g_02341	Syaa.g_01148
OG0001095	Prbl.g_02322	Syaa.g_01185
OG0001096	Prbl.g_02306	Syaa.g_01200
OG0001097	Prbl.g_01550	Syaa.g_00828
OG0001098	Prbl.g_02423	Syaa.g_01441
OG0001099	Prbl.g_01329	Syaa.g_02400
OG0001100	Prbl.g_02414	Syaa.g_01086
OG0001101	Prbl.g_02413	Syaa.g_01088
OG0001102	Prbl.g_02410	Syaa.g_01091
OG0001103	Prbl.g_02408	Syaa.g_01093
OG0001104	Prbl.g_02351	Syaa.g_01133
OG0001105	Prbl.g_02356	Syaa.g_01137
OG0001106	Prbl.g_02466	Syaa.g_01372
OG0001107	Prbl.g_02476	Syaa.g_01359
OG0001108	Prbl.g_02483	Syaa.g_01350
OG0001109	Prbl.g_02485	Syaa.g_01349
OG0001110	Prbl.g_02487	Syaa.g_01347
OG0001111	Prbl.g_02489	Syaa.g_01345
OG0001112	Prbl.g_02491	Syaa.g_01343
OG0001113	Prbl.g_02492	Syaa.g_01342
OG0001114	Prbl.g_02493	Syaa.g_01341
OG0001115	Prbl.g_02495	Syaa.g_01337
OG0001116	Prbl.g_02496	Syaa.g_01335
OG0001117	Prbl.g_02497	Syaa.g_01334
OG0001118	Prbl.g_02498	Syaa.g_01333
OG0001119	Prbl.g_02499	Syaa.g_01331
OG0001120	Prbl.g_02501	Syaa.g_01328
OG0001122	Prbl.g_02529	Syaa.g_01301
OG0001123	Prbl.g_02536	Syaa.g_01294
OG0001124	Prbl.g_02538	Syaa.g_01292
OG0001125	Prbl.g_02540	Syaa.g_01290
OG0001126	Prbl.g_00939	Syaa.g_00864
OG0001127	Prbl.g_00938	Syaa.g_00865
OG0001128	Prbl.g_00935	Syaa.g_00868
OG0001129	Prbl.g_00934	Syaa.g_00870
OG0001130	Prbl.g_00933	Syaa.g_00871
OG0001131	Prbl.g_02575	Syaa.g_01108
OG0001132	Prbl.g_01603	Syaa.g_01468
OG0001133	Prbl.g_01621	Syaa.g_01656
OG0001134	Prbl.g_02204	Syaa.g_01028
OG0001135	Prbl.g_02202	Syaa.g_01030
OG0001136	Prbl.g_02082	Syaa.g_00767
OG0001137	Prbl.g_02102	Syaa.g_00786
OG0001138	Prbl.g_01118	Syaa.g_01002
OG0001139	Prbl.g_01116	Syaa.g_01000
OG0001140	Prbl.g_01115	Syaa.g_00999
OG0001141	Prbl.g_01114	Syaa.g_00998
OG0001142	Prbl.g_01113	Syaa.g_00997
OG0001143	Prbl.g_01376	Syaa.g_00987
OG0001144	Prbl.g_02580	Syaa.g_00978
OG0001145	Prbl.g_01711	Syaa.g_00748
OG0001146	Prbl.g_01727	Syaa.g_00729
OG0001147	Prbl.g_01333	Syaa.g_01837
OG0001148	Prbl.g_00501	Syaa.g_02061
OG0001149	Prbl.g_00500	Syaa.g_02062
OG0001150	Prbl.g_00499	Syaa.g_02063
OG0001151	Prbl.g_00487	Syaa.g_02076
OG0001152	Prbl.g_00486	Syaa.g_02077
OG0001153	Prbl.g_00704	Syaa.g_01811
OG0001154	Prbl.g_00705	Syaa.g_01812
OG0001156	Prbl.g_00451	Syaa.g_00623
OG0001157	Prbl.g_01604	Syaa.g_00622
OG0001158	Prbl.g_00450	Syaa.g_00619
OG0001159	Prbl.g_00449	Syaa.g_00618
OG0001160	Prbl.g_00420	Syaa.g_00574
OG0001161	Prbl.g_01601	Syaa.g_02620
OG0001162	Prbl.g_00048	Syaa.g_01203
OG0001163	Prbl.g_00406	Syaa.g_00566
OG0001164	Prbl.g_00401	Syaa.g_00560
OG0001165	Prbl.g_00398	Syaa.g_00555
OG0001166	Prbl.g_00371	Syaa.g_00527
OG0001167	Prbl.g_00350	Syaa.g_00673
OG0001168	Prbl.g_00348	Syaa.g_00672
OG0001169	Prbl.g_00346	Syaa.g_00670
OG0001170	Prbl.g_00344	Syaa.g_00668
OG0001171	Prbl.g_00334	Syaa.g_00655
OG0001173	Prbl.g_01062	Syaa.g_02346
OG0001174	Prbl.g_01054	Syaa.g_02338
OG0001175	Prbl.g_01053	Syaa.g_02337
OG0001176	Prbl.g_00953	Syaa.g_02314
OG0001177	Prbl.g_00951	Syaa.g_02316
OG0001179	Prbl.g_00982	Syaa.g_02268
OG0001180	Prbl.g_01134	Syaa.g_02243
OG0001181	Prbl.g_01138	Syaa.g_02239
OG0001182	Prbl.g_01147	Syaa.g_02230
OG0001183	Prbl.g_01175	Syaa.g_02224
OG0001184	Prbl.g_00848	Syaa.g_00151
OG0001186	Prbl.g_02026	Syaa.g_00081
OG0001187	Prbl.g_02022	Syaa.g_00082
OG0001188	Prbl.g_02018	Syaa.g_00075
OG0001189	Prbl.g_01996	Syaa.g_00057
OG0001190	Prbl.g_02239	Syaa.g_02592
OG0001191	Prbl.g_02226	Syaa.g_02605
OG0001192	Prbl.g_02219	Syaa.g_02612
OG0001193	Prbl.g_02181	Syaa.g_02658
OG0001194	Prbl.g_02175	Syaa.g_02660
OG0001195	Prbl.g_02174	Syaa.g_02661
OG0001196	Prbl.g_02138	Syaa.g_02741
OG0001197	Prbl.g_02136	Syaa.g_02743
OG0001198	Prbl.g_02124	Syaa.g_02755
OG0001199	Prbl.g_00602	Syaa.g_00347
OG0001200	Prbl.g_00600	Syaa.g_00345
OG0001201	Prbl.g_00551	Syaa.g_02381
OG0001202	Prbl.g_00095	Syaa.g_02528
OG0001203	Prbl.g_00197	Syaa.g_02106
OG0001204	Prbl.g_02667	Syaa.g_00316
OG0001205	Prbl.g_00642	Syaa.g_00713
OG0001206	Prbl.g_01363	Syaa.g_01855
OG0001207	Prbl.g_00503	Syaa.g_02058
OG0001208	Prbl.g_00513	Syaa.g_02049
OG0001209	Prbl.g_00763	Syaa.g_01977
OG0001210	Prbl.g_00751	Syaa.g_01967
OG0001211	Prbl.g_01884	Syaa.g_01950
OG0001212	Prbl.g_01765	Syaa.g_01892
OG0001213	Prbl.g_01631	Syaa.g_01646
OG0001214	Prbl.g_01641	Syaa.g_01631
OG0001215	Prbl.g_01858	Syaa.g_00914
OG0001216	Prbl.g_02564	Syaa.g_01238
OG0001217	Prbl.g_01904	Syaa.g_01559
OG0001218	Prbl.g_00716	Syaa.g_01820
OG0001219	Prbl.g_02435	Syaa.g_01404
OG0001220	Prbl.g_01567	Syaa.g_00812
OG0001221	Prbl.g_02383	Syaa.g_01111
OG0001222	Prbl.g_02210	Syaa.g_01371
OG0001223	Prbl.g_02503	Syaa.g_01326
OG0001224	Prbl.g_00931	Syaa.g_00874
OG0001225	Prbl.g_00929	Syaa.g_00876
OG0001226	Prbl.g_01704	Syaa.g_01579
OG0001227	Prbl.g_00472	Syaa.g_02622
OG0001228	Prbl.g_02585	Syaa.g_00695
OG0001229	Prbl.g_00409	Syaa.g_00899
OG0001230	Prbl.g_00252	Syaa.g_01764
OG0001231	Prbl.g_01957	Syaa.g_00017
OG0001232	Prbl.g_00366	Syaa.g_00508
OG0001233	Prbl.g_00343	Syaa.g_00667
OG0001234	Prbl.g_01050	Syaa.g_02333
OG0001235	Prbl.g_00948	Syaa.g_02323
OG0001236	Prbl.g_00852	Syaa.g_00154
OG0001238	Prbl.g_02225	Syaa.g_02607
OG0001239	Prbl.g_00605	Syaa.g_00350
OG0001240	Prbl.g_00568	Syaa.g_02364
OG0001241	Prbl.g_00558	Syaa.g_02374
OG0001242	Prbl.g_01322	Syaa.g_02407
OG0001243	Prbl.g_00828	Syaa.g_02415
OG0001245	Prbl.g_01693	Syaa.g_01492
OG0001246	Prbl.g_00803	Syaa.g_02023
OG0001247	Prbl.g_02295	Syaa.g_01207
OG0001248	Prbl.g_01869	Syaa.g_01204
OG0001250	Prbl.g_01546	Syaa.g_00832
OG0001252	Prbl.g_00936	Syaa.g_00867
OG0001253	Prbl.g_01686	Syaa.g_01467
OG0001254	Prbl.g_02203	Syaa.g_01029
OG0001255	Prbl.g_00036	Syaa.g_01696
OG0001258	Prbl.g_00400	Syaa.g_00557
OG0001259	Prbl.g_00345	Syaa.g_00669
OG0001260	Prbl.g_00315	Syaa.g_00642
OG0001261	Prbl.g_00991	Syaa.g_02259
OG0001262	Prbl.g_01999	Syaa.g_00059
OG0001263	Prbl.g_00826	Syaa.g_02418
OG0001265	Prbl.g_01324	Syaa.g_02405
OG0001266	Prbl.g_00099	Syaa.g_02532
OG0001267	Prbl.g_01453	Syaa.g_00262
OG0001268	Prbl.g_01207	Syaa.g_02176
OG0001269	Prbl.g_01564	Syaa.g_01499
OG0001270	Prbl.g_00654	Syaa.g_00701
OG0001271	Prbl.g_01343	Syaa.g_01845
OG0001272	Prbl.g_00517	Syaa.g_02045
OG0001273	Prbl.g_01634	Syaa.g_01639
OG0001274	Prbl.g_01263	Syaa.g_02563
OG0001275	Prbl.g_02518	Syaa.g_01311
OG0001276	Prbl.g_02535	Syaa.g_01295
OG0001277	Prbl.g_02152	Syaa.g_02724
OG0001278	Prbl.g_02592	Syaa.g_00966
OG0001279	Prbl.g_00156	Syaa.g_01749
OG0001280	Prbl.g_01719	Syaa.g_00738
OG0001281	Prbl.g_01728	Syaa.g_00728
OG0001283	Prbl.g_02143	Syaa.g_02734
OG0001286	Prbl.g_01132	Syaa.g_02245
OG0001290	Prbl.g_00559	Syaa.g_02373
OG0001291	Prbl.g_00816	Syaa.g_02428
OG0001292	Prbl.g_01512	Syaa.g_00310
OG0001293	Prbl.g_01489	Syaa.g_00288
OG0001294	Prbl.g_01393	Syaa.g_01076
OG0001295	Prbl.g_00748	Syaa.g_01964
OG0001297	Prbl.g_00793	Syaa.g_02013
OG0001298	Prbl.g_01791	Syaa.g_01913
OG0001300	Prbl.g_01873	Syaa.g_00905
OG0001301	Prbl.g_00022	Syaa.g_00891
OG0001302	Prbl.g_01930	Syaa.g_01600
OG0001303	Prbl.g_02437	Syaa.g_01402
OG0001309	Prbl.g_00787	Syaa.g_02005
OG0001310	Prbl.g_00377	Syaa.g_00535
OG0001311	Prbl.g_02537	Syaa.g_01293
OG0001312	Prbl.g_02448	Syaa.g_01391
OG0001316	Prbl.g_00809	Syaa.g_02434
OG0001319	Prbl.g_01463	Syaa.g_00273
OG0001321	Prbl.g_00633	Syaa.g_00719
OG0001322	Prbl.g_00632	Syaa.g_00720
OG0001323	Prbl.g_00784	Syaa.g_02002
OG0001324	Prbl.g_01874	Syaa.g_00904
OG0001326	Prbl.g_02168	Syaa.g_00396, Syaa.g_02672
OG0001328	Prbl.g_02390	Syaa.g_01104
OG0001330	Prbl.g_01712	Syaa.g_00746
OG0001331	Prbl.g_00497	Syaa.g_02065
OG0001334	Prbl.g_01179	Syaa.g_02216
OG0001335	Prbl.g_01180	Syaa.g_02215
OG0001336	Prbl.g_02142	Syaa.g_02735
OG0001337	Prbl.g_01189	Syaa.g_02219, Syaa.g_02200
OG0001339	Prbl.g_00556	Syaa.g_02376
OG0001340	Prbl.g_01190	Syaa.g_02199
OG0001341	Prbl.g_02285	Syaa.g_00897
OG0001344	Prbl.g_02089	Syaa.g_00775
OG0001347	Prbl.g_02051	Syaa.g_00195
OG0001347	Prbl.g_01002	Syaa.g_00445, Syaa.g_01019
OG0001348	Prbl.g_01243	Syaa.g_00847
OG0001351	Prbl.g_00624	Syaa.g_01863
OG0001352	Prbl.g_00027	Syaa.g_01987
OG0001353	Prbl.g_01537	Syaa.g_00841
OG0001354	Prbl.g_02494	Syaa.g_01338
OG0001355	Prbl.g_02379	Syaa.g_01524
OG0001357	Prbl.g_00679, Prbl.g_01685, Prbl.g_00628	Syaa.g_02307
OG0001358	Prbl.g_01615	Syaa.g_01663
OG0001360	Prbl.g_01104	Syaa.g_00805
OG0001361	Prbl.g_00182	Syaa.g_00800
OG0001362	Prbl.g_00220	Syaa.g_01789
OG0001363	Prbl.g_00218	Syaa.g_01791
OG0001366	Prbl.g_00368	Syaa.g_00524
OG0001366	Prbl.g_01335	Syaa.g_01369
OG0001369	Prbl.g_00569	Syaa.g_02363
OG0001370	Prbl.g_02288	Syaa.g_01218, Syaa.g_02140, Syaa.g_02680
OG0001373	Prbl.g_02169	Syaa.g_02671
OG0001374	Prbl.g_02161	Syaa.g_02679
OG0001376	Prbl.g_02216	Syaa.g_02614
OG0001377	Prbl.g_02217	Syaa.g_02613
OG0001378	Prbl.g_00661	Syaa.g_00700
OG0001379	Prbl.g_01714	Syaa.g_00744
OG0001382	Prbl.g_02571	Syaa.g_01866
OG0001383	Prbl.g_00190	Syaa.g_02101
OG0001385	Prbl.g_02172	Syaa.g_02668
OG0001386	Prbl.g_02171	Syaa.g_02669
OG0001387	Prbl.g_02170	Syaa.g_02670
OG0001388	Prbl.g_02167	Syaa.g_02673
OG0001389	Prbl.g_02166	Syaa.g_02674
OG0001390	Prbl.g_02165	Syaa.g_02675
OG0001391	Prbl.g_02164	Syaa.g_02676
OG0001392	Prbl.g_02163	Syaa.g_02677
OG0001393	Prbl.g_02162	Syaa.g_02678
OG0001394	Prbl.g_02366	Syaa.g_01118
OG0001395	Prbl.g_02548	Syaa.g_01267
OG0001396	Prbl.g_02050	Syaa.g_00196
OG0001398	Prbl.g_01692	Syaa.g_01424
OG0001401	Prbl.g_01541	Syaa.g_00837
OG0001402	Prbl.g_01620	Syaa.g_01658
OG0001405	Prbl.g_01182	Syaa.g_02213
OG0001406	Prbl.g_02215	Syaa.g_02615
OG0001412	Prbl.g_02052	Syaa.g_00194
OG0001416	Prbl.g_01725	Syaa.g_00731
OG0001422	Prbl.g_01370	Syaa.g_00743
OG0001423	Prbl.g_02629, Prbl.g_00738	Syaa.g_00365
OG0001426	Prbl.g_00480	Syaa.g_00419, Syaa.g_02303, Syaa.g_01744
OG0001434	Prbl.g_02362	Syaa.g_01123
OG0001435	Prbl.g_02411	Syaa.g_01090
OG0001438	Prbl.g_01438	Syaa.g_00247
OG0001441	Prbl.g_00782	Syaa.g_02000
OG0001442	Prbl.g_02358	Syaa.g_01138
OG0001443	Prbl.g_00408	Syaa.g_02617
OG0001444	Prbl.g_00574	Syaa.g_02357
OG0001449	Prbl.g_01940	Syaa.g_02098, Syaa.g_01042
OG0001461	Prbl.g_00620	Syaa.g_02328
OG0001470	Prbl.g_02028	Syaa.g_00693
OG0001475	Prbl.g_02030	Syaa.g_00691
OG0001477	Prbl.g_00017	Syaa.g_00893
OG0001479	Prbl.g_01205	Syaa.g_02178
OG0001487	Prbl.g_00715, Prbl.g_00714, Prbl.g_00713	Syaa.g_01819
OG0001488	Prbl.g_02106	Syaa.g_00791
OG0001489	Prbl.g_01143	Syaa.g_02234
OG0001495	Prbl.g_00950	Syaa.g_02317
OG0001496	Prbl.g_00013	Syaa.g_00895
OG0001497	Prbl.g_00016	Syaa.g_00894
OG0001498	Prbl.g_02675	Syaa.g_02148
OG0001508	Prbl.g_02027	Syaa.g_00694
OG0001509	Prbl.g_02046	Syaa.g_00085
OG0001509	Prbl.g_02048, Prbl.g_01299	Syaa.g_00197
OG0001510	Prbl.g_02635	Syaa.g_00116
OG0001511	Prbl.g_00544	Syaa.g_02389
OG0001512	Prbl.g_00195	Syaa.g_02105
OG0001514	Prbl.g_00012	Syaa.g_00896
OG0001515	Prbl.g_01865	Syaa.g_00909
OG0001516	Prbl.g_01402	Syaa.g_01067
OG0001517	Prbl.g_01202	Syaa.g_02181
OG0001518	Prbl.g_02223	Syaa.g_02609
OG0001519	Prbl.g_02212	Syaa.g_02619
OG0001527	Prbl.g_01898	Syaa.g_01936
OG0001528	Prbl.g_02024	Syaa.g_00692
OG0001529	Prbl.g_01989	Syaa.g_00050
OG0001530	Prbl.g_00546	Syaa.g_02387
OG0001531	Prbl.g_00194	Syaa.g_02104
OG0001532	Prbl.g_01117	Syaa.g_01001
OG0001533	Prbl.g_01699	Syaa.g_01857
OG0001533	Prbl.g_00662	Syaa.g_01868
OG0001534	Prbl.g_02545	Syaa.g_01280
OG0001535	Prbl.g_02533	Syaa.g_01297
OG0001536	Prbl.g_02474	Syaa.g_01362
OG0001537	Prbl.g_02374	Syaa.g_01112
OG0001538	Prbl.g_02330	Syaa.g_01159
OG0001539	Prbl.g_01587	Syaa.g_01085
OG0001540	Prbl.g_00824	Syaa.g_02420
OG0001541	Prbl.g_00267	Syaa.g_02490
OG0001542	Prbl.g_00073	Syaa.g_02499
OG0001543	Prbl.g_01241	Syaa.g_02547
OG0001544	Prbl.g_02213	Syaa.g_02618
OG0001545	Prbl.g_02153	Syaa.g_02723
OG0001558	Prbl.g_01960	Syaa.g_00022
OG0001559	Prbl.g_00547	Syaa.g_02386
OG0001560	Prbl.g_00560	Syaa.g_02372
OG0001561	Prbl.g_02539	Syaa.g_01291
OG0001562	Prbl.g_02525	Syaa.g_01305
OG0001563	Prbl.g_00999	Syaa.g_02250
OG0001572	Prbl.g_01025	Syaa.g_01180
OG0001574	Prbl.g_01896	Syaa.g_01938
OG0001575	Prbl.g_01901	Syaa.g_01933
OG0001577	Prbl.g_02080	Syaa.g_00765
OG0001579	Prbl.g_01186	Syaa.g_02207
OG0001580	Prbl.g_02250	Syaa.g_02580
OG0001588	Prbl.g_00865	Syaa.g_00168
OG0001589	Prbl.g_00341	Syaa.g_00664
OG0001590	Prbl.g_01565	Syaa.g_01640
OG0001591	Prbl.g_01591	Syaa.g_01078
OG0001592	Prbl.g_02249	Syaa.g_02581
OG0001614	Prbl.g_01293	Syaa.g_00130
OG0001615	Prbl.g_02646	Syaa.g_01958
OG0001616	Prbl.g_01380	Syaa.g_01024
OG0001617	Prbl.g_00728	Syaa.g_00901
OG0001618	Prbl.g_02557	Syaa.g_01254
OG0001619	Prbl.g_02464	Syaa.g_01374
OG0001620	Prbl.g_01215	Syaa.g_02169
OG0001621	Prbl.g_01500	Syaa.g_00300
OG0001622	Prbl.g_02144	Syaa.g_02733
OG0001627	Prbl.g_00458	Syaa.g_00629
OG0001634	Prbl.g_01396	Syaa.g_01073
OG0001635	Prbl.g_01814	Syaa.g_00094
OG0001636	Prbl.g_01982	Syaa.g_00043
OG0001637	Prbl.g_00325	Syaa.g_00650, Syaa.g_00649, Syaa.g_00651
OG0001638	Prbl.g_00379	Syaa.g_00538
OG0001639	Prbl.g_00455	Syaa.g_00626
OG0001640	Prbl.g_00940	Syaa.g_00862
OG0001641	Prbl.g_02507	Syaa.g_01321
OG0001642	Prbl.g_01563	Syaa.g_00814
OG0001643	Prbl.g_01644	Syaa.g_01628
OG0001652	Prbl.g_01958	Syaa.g_00018
OG0001653	Prbl.g_00571	Syaa.g_02360
OG0001654	Prbl.g_00457	Syaa.g_00628
OG0001655	Prbl.g_00680, Prbl.g_00136	Syaa.g_01223, Syaa.g_01723
OG0001656	Prbl.g_01185	Syaa.g_02209
OG0001657	Prbl.g_00292	Syaa.g_02464
OG0001658	Prbl.g_02240	Syaa.g_02591
OG0001671	Prbl.g_01248	Syaa.g_02552
OG0001672	Prbl.g_00594	Syaa.g_00339
OG0001673	Prbl.g_01921	Syaa.g_02114
OG0001675	Prbl.g_02522, Prbl.g_02524	Syaa.g_01307
OG0001677	Prbl.g_01176	Syaa.g_02223, Syaa.g_01003
OG0001680	Prbl.g_01485	Syaa.g_00788
OG0001691	Prbl.g_02422	Syaa.g_01665
OG0001692	Prbl.g_00247	Syaa.g_01769
OG0001693	Prbl.g_00682	Syaa.g_00880
OG0001694	Prbl.g_01451	Syaa.g_00260
OG0001695	Prbl.g_02158	Syaa.g_02708
OG0001702	Prbl.g_00581	Syaa.g_00322
OG0001703	Prbl.g_00504	Syaa.g_02057
OG0001712	Prbl.g_02283	Syaa.g_01487
OG0001714	Prbl.g_02038	Syaa.g_00084
OG0001715	Prbl.g_01675	Syaa.g_01563
OG0001716	Prbl.g_01559	Syaa.g_00817
OG0001729	Prbl.g_00189	Syaa.g_02100
OG0001730	Prbl.g_02624	Syaa.g_02090, Syaa.g_02091, Syaa.g_02092
OG0001731	Prbl.g_00442	Syaa.g_00599
OG0001732	Prbl.g_01373	Syaa.g_00984
OG0001734	Prbl.g_01561	Syaa.g_00816
OG0001735	Prbl.g_01410	Syaa.g_01060
OG0001736	Prbl.g_01197, Prbl.g_01415, Prbl.g_00887	Syaa.g_00191
OG0001737	Prbl.g_01433	Syaa.g_00241
OG0001738	Prbl.g_00899	Syaa.g_00204
OG0001740	Prbl.g_02155	Syaa.g_02720
OG0001747	Prbl.g_00309	Syaa.g_02442
OG0001749	Prbl.g_00882	Syaa.g_00186
OG0001750	Prbl.g_00573	Syaa.g_02358
OG0001751	Prbl.g_01920	Syaa.g_02115
OG0001752	Prbl.g_02621	Syaa.g_00639
OG0001753	Prbl.g_00319	Syaa.g_00646
OG0001754	Prbl.g_00322	Syaa.g_00647
OG0001755	Prbl.g_00788	Syaa.g_02006
OG0001759	Prbl.g_01518	Syaa.g_01505
OG0001760	Prbl.g_02421	Syaa.g_01500
OG0001761	Prbl.g_01826	Syaa.g_01679
OG0001762	Prbl.g_02515	Syaa.g_01314
OG0001763	Prbl.g_02502	Syaa.g_01327
OG0001764	Prbl.g_02428	Syaa.g_01412
OG0001765	Prbl.g_01598	Syaa.g_01041
OG0001766	Prbl.g_01423	Syaa.g_00230
OG0001767	Prbl.g_00874	Syaa.g_00179
OG0001768	Prbl.g_00080	Syaa.g_02505
OG0001783	Prbl.g_01288	Syaa.g_00126
OG0001784	Prbl.g_00578	Syaa.g_02354
OG0001785	Prbl.g_00323	Syaa.g_00648
OG0001786	Prbl.g_00426	Syaa.g_00581
OG0001787	Prbl.g_00767	Syaa.g_01981
OG0001788	Prbl.g_00764	Syaa.g_01978
OG0001789	Prbl.g_01721	Syaa.g_00736
OG0001790	Prbl.g_02073	Syaa.g_00760
OG0001792	Prbl.g_02581	Syaa.g_00977
OG0001794	Prbl.g_02604	Syaa.g_01283
OG0001796	Prbl.g_02527	Syaa.g_01303
OG0001797	Prbl.g_02457	Syaa.g_01382
OG0001798	Prbl.g_01622	Syaa.g_01655
OG0001799	Prbl.g_01661	Syaa.g_01617
OG0001800	Prbl.g_00159	Syaa.g_01750
OG0001801	Prbl.g_00256	Syaa.g_01759
OG0001803	Prbl.g_00646	Syaa.g_00709
OG0001804	Prbl.g_02676	Syaa.g_02147
OG0001805	Prbl.g_01507	Syaa.g_00305
OG0001806	Prbl.g_01462	Syaa.g_00272
OG0001807	Prbl.g_00871	Syaa.g_00176
OG0001808	Prbl.g_00860	Syaa.g_00163
OG0001810	Prbl.g_00811	Syaa.g_02432
OG0001811	Prbl.g_00070	Syaa.g_02497
OG0001812	Prbl.g_02248	Syaa.g_02582
OG0001813	Prbl.g_02193	Syaa.g_02646
OG0001814	Prbl.g_02135	Syaa.g_02744
OG0001815	Prbl.g_02126	Syaa.g_02753
OG0001838	Prbl.g_02113	Syaa.g_00008
OG0001839	Prbl.g_01978	Syaa.g_00039
OG0001840	Prbl.g_01995	Syaa.g_00056
OG0001841	Prbl.g_02003	Syaa.g_00063
OG0001842	Prbl.g_01232	Syaa.g_00634
OG0001843	Prbl.g_01294	Syaa.g_00131
OG0001844	Prbl.g_01295	Syaa.g_00132
OG0001845	Prbl.g_01301	Syaa.g_00133
OG0001846	Prbl.g_01321	Syaa.g_02408
OG0001847	Prbl.g_01323	Syaa.g_02406
OG0001848	Prbl.g_01327	Syaa.g_02402
OG0001849	Prbl.g_00586	Syaa.g_00328
OG0001850	Prbl.g_00593	Syaa.g_00337
OG0001851	Prbl.g_00598	Syaa.g_00343
OG0001852	Prbl.g_00599	Syaa.g_00344
OG0001853	Prbl.g_00606	Syaa.g_00351
OG0001854	Prbl.g_01924	Syaa.g_02109
OG0001856	Prbl.g_00421	Syaa.g_00575
OG0001857	Prbl.g_00424	Syaa.g_00578
OG0001858	Prbl.g_00445	Syaa.g_00606
OG0001859	Prbl.g_00493	Syaa.g_02069
OG0001860	Prbl.g_00505	Syaa.g_02055
OG0001861	Prbl.g_00518	Syaa.g_02044
OG0001862	Prbl.g_00530	Syaa.g_02033
OG0001863	Prbl.g_00535	Syaa.g_02028
OG0001864	Prbl.g_00753	Syaa.g_01969
OG0001865	Prbl.g_01778	Syaa.g_01901
OG0001866	Prbl.g_01753	Syaa.g_01878
OG0001867	Prbl.g_01743	Syaa.g_01681
OG0001868	Prbl.g_01724	Syaa.g_00732
OG0001869	Prbl.g_02079	Syaa.g_00764
OG0001870	Prbl.g_02087	Syaa.g_00773
OG0001871	Prbl.g_02092	Syaa.g_00778
OG0001872	Prbl.g_02588	Syaa.g_00970
OG0001873	Prbl.g_01381	Syaa.g_01023
OG0001874	Prbl.g_01105	Syaa.g_01026
OG0001877	Prbl.g_01866	Syaa.g_00908
OG0001878	Prbl.g_02519	Syaa.g_01310
OG0001879	Prbl.g_02511	Syaa.g_01316
OG0001880	Prbl.g_02481	Syaa.g_01352
OG0001881	Prbl.g_02480	Syaa.g_01354
OG0001882	Prbl.g_02460	Syaa.g_01379
OG0001883	Prbl.g_02455	Syaa.g_01384
OG0001884	Prbl.g_02446	Syaa.g_01393
OG0001885	Prbl.g_02433	Syaa.g_01407
OG0001886	Prbl.g_02429	Syaa.g_01411
OG0001887	Prbl.g_02391	Syaa.g_01103
OG0001888	Prbl.g_02349	Syaa.g_01131
OG0001889	Prbl.g_02321	Syaa.g_01186
OG0001890	Prbl.g_01553	Syaa.g_00825
OG0001891	Prbl.g_01557	Syaa.g_00821
OG0001892	Prbl.g_01570	Syaa.g_00809
OG0001893	Prbl.g_01623	Syaa.g_01654
OG0001894	Prbl.g_01638	Syaa.g_01634, Syaa.g_01635
OG0001895	Prbl.g_00162	Syaa.g_01756
OG0001896	Prbl.g_00664	Syaa.g_00697
OG0001897	Prbl.g_01209	Syaa.g_02172
OG0001898	Prbl.g_01193	Syaa.g_02188
OG0001899	Prbl.g_00989	Syaa.g_02261
OG0001900	Prbl.g_01488	Syaa.g_00287
OG0001901	Prbl.g_01487	Syaa.g_00286
OG0001902	Prbl.g_01446	Syaa.g_00255
OG0001903	Prbl.g_01437	Syaa.g_00246
OG0001904	Prbl.g_00868	Syaa.g_00173
OG0001905	Prbl.g_00858	Syaa.g_00161
OG0001906	Prbl.g_00823	Syaa.g_02421
OG0001907	Prbl.g_00311	Syaa.g_02441
OG0001908	Prbl.g_00266	Syaa.g_02492
OG0001909	Prbl.g_00078	Syaa.g_02503
OG0001910	Prbl.g_01254	Syaa.g_02555
OG0001912	Prbl.g_02229	Syaa.g_02602
OG0001913	Prbl.g_02227	Syaa.g_02604
OG0001914	Prbl.g_02199	Syaa.g_01033
OG0001929	Prbl.g_02010	Syaa.g_00070
OG0001930	Prbl.g_01231	Syaa.g_00633
OG0001931	Prbl.g_01230	Syaa.g_00632
OG0001933	Prbl.g_00549	Syaa.g_02383
OG0001934	Prbl.g_00564	Syaa.g_02368
OG0001935	Prbl.g_00601	Syaa.g_00346
OG0001936	Prbl.g_01944	Syaa.g_01533
OG0001937	Prbl.g_00434	Syaa.g_00591
OG0001939	Prbl.g_02648	Syaa.g_00912
OG0001940	Prbl.g_01792	Syaa.g_01914
OG0001941	Prbl.g_01729	Syaa.g_00727
OG0001943	Prbl.g_02098	Syaa.g_01465
OG0001944	Prbl.g_01070	Syaa.g_01433
OG0001946	Prbl.g_01871	Syaa.g_00907
OG0001947	Prbl.g_00942	Syaa.g_00859
OG0001948	Prbl.g_02504	Syaa.g_01325
