Orthogroup	Prbl	Pram
OG0001120	Prbl.g_02501	Pram.g_00959
OG0001122	Prbl.g_02529	Pram.g_00976
OG0001123	Prbl.g_02536	Pram.g_00981
OG0001124	Prbl.g_02538	Pram.g_00983
OG0001125	Prbl.g_02540	Pram.g_00985
OG0001126	Prbl.g_00939	Pram.g_00899
OG0001127	Prbl.g_00938	Pram.g_00898
OG0001128	Prbl.g_00935	Pram.g_00896
OG0001129	Prbl.g_00934	Pram.g_00895
OG0001130	Prbl.g_00933	Pram.g_00894
OG0001131	Prbl.g_02575	Pram.g_00356
OG0001132	Prbl.g_01603	Pram.g_00683
OG0001133	Prbl.g_01621	Pram.g_01469
OG0001134	Prbl.g_02204	Pram.g_01546
OG0001135	Prbl.g_02202	Pram.g_01549
OG0001136	Prbl.g_02082	Pram.g_01143
OG0001137	Prbl.g_02102	Pram.g_01130
OG0001138	Prbl.g_01118	Pram.g_01109
OG0001139	Prbl.g_01116	Pram.g_01107
OG0001140	Prbl.g_01115	Pram.g_01106
OG0001141	Prbl.g_01114	Pram.g_01105
OG0001142	Prbl.g_01113	Pram.g_01104
OG0001143	Prbl.g_01376	Pram.g_01097
OG0001144	Prbl.g_02580	Pram.g_01092
OG0001145	Prbl.g_01711	Pram.g_01222
OG0001146	Prbl.g_01727	Pram.g_01234
OG0001147	Prbl.g_01333	Pram.g_01475
OG0001148	Prbl.g_00501	Pram.g_01466
OG0001149	Prbl.g_00500	Pram.g_01465
OG0001150	Prbl.g_00499	Pram.g_01464
OG0001151	Prbl.g_00487	Pram.g_01452
OG0001152	Prbl.g_00486	Pram.g_01451
OG0001153	Prbl.g_00704	Pram.g_01346
OG0001154	Prbl.g_00705	Pram.g_01345
OG0001155	Prbl.g_00454	Pram.g_01328
OG0001156	Prbl.g_00451	Pram.g_01325
OG0001157	Prbl.g_01604	Pram.g_01324
OG0001158	Prbl.g_00450	Pram.g_01323
OG0001159	Prbl.g_00449	Pram.g_01322
OG0001160	Prbl.g_00420	Pram.g_01296
OG0001161	Prbl.g_01601	Pram.g_01577
OG0001162	Prbl.g_00048	Pram.g_01590
OG0001163	Prbl.g_00406	Pram.g_01624
OG0001164	Prbl.g_00401	Pram.g_01627
OG0001165	Prbl.g_00398	Pram.g_01630
OG0001166	Prbl.g_00371	Pram.g_01651
OG0001167	Prbl.g_00350	Pram.g_01669
OG0001168	Prbl.g_00348	Pram.g_01671
OG0001169	Prbl.g_00346	Pram.g_01673
OG0001170	Prbl.g_00344	Pram.g_01675
OG0001171	Prbl.g_00334	Pram.g_01685
OG0001173	Prbl.g_01062	Pram.g_01701
OG0001174	Prbl.g_01054	Pram.g_01709
OG0001175	Prbl.g_01053	Pram.g_01710
OG0001176	Prbl.g_00953	Pram.g_01718
OG0001177	Prbl.g_00951	Pram.g_01720
OG0001179	Prbl.g_00982	Pram.g_01753
OG0001180	Prbl.g_01134	Pram.g_01776
OG0001181	Prbl.g_01138	Pram.g_01780
OG0001182	Prbl.g_01147	Pram.g_01788
OG0001183	Prbl.g_01175	Pram.g_01794
OG0001184	Prbl.g_00848	Pram.g_01812
OG0001185	Prbl.g_01291	Pram.g_01828
OG0001186	Prbl.g_02026	Pram.g_01852
OG0001187	Prbl.g_02022	Pram.g_01855
OG0001188	Prbl.g_02018	Pram.g_01857
OG0001189	Prbl.g_01996	Pram.g_01874
OG0001190	Prbl.g_02239	Pram.g_01879
OG0001191	Prbl.g_02226	Pram.g_01889
OG0001192	Prbl.g_02219	Pram.g_01894
OG0001193	Prbl.g_02181	Pram.g_01907
OG0001194	Prbl.g_02175	Pram.g_01908
OG0001195	Prbl.g_02174	Pram.g_01909
OG0001196	Prbl.g_02138	Pram.g_01926
OG0001197	Prbl.g_02136	Pram.g_01928
OG0001198	Prbl.g_02124	Pram.g_01935
OG0001199	Prbl.g_00602	Pram.g_00059
OG0001200	Prbl.g_00600	Pram.g_00061
OG0001201	Prbl.g_00551	Pram.g_00092
OG0001202	Prbl.g_00095	Pram.g_00184
OG0001203	Prbl.g_00197	Pram.g_00225
OG0001204	Prbl.g_02667	Pram.g_00231
OG0001205	Prbl.g_00642	Pram.g_00380
OG0001206	Prbl.g_01363	Pram.g_00401
OG0001207	Prbl.g_00503	Pram.g_00413
OG0001208	Prbl.g_00513	Pram.g_00418
OG0001209	Prbl.g_00763	Pram.g_00473
OG0001210	Prbl.g_00751	Pram.g_00477
OG0001211	Prbl.g_01884	Pram.g_00487
OG0001212	Prbl.g_01765	Pram.g_00533
OG0001213	Prbl.g_01631	Pram.g_00569
OG0001215	Prbl.g_01858	Pram.g_00781
OG0001216	Prbl.g_02564	Pram.g_00803
OG0001217	Prbl.g_01904	Pram.g_01539
OG0001218	Prbl.g_00716	Pram.g_01196
OG0001219	Prbl.g_02435	Pram.g_00911
OG0001220	Prbl.g_01567	Pram.g_00865
OG0001221	Prbl.g_02383	Pram.g_00745
OG0001222	Prbl.g_02210	Pram.g_00988
OG0001223	Prbl.g_02503	Pram.g_00960
OG0001224	Prbl.g_00931	Pram.g_00892
OG0001225	Prbl.g_00929	Pram.g_00890
OG0001226	Prbl.g_01704	Pram.g_00577
OG0001227	Prbl.g_00472	Pram.g_01188
OG0001228	Prbl.g_02585	Pram.g_01089
OG0001229	Prbl.g_00409	Pram.g_01542
OG0001230	Prbl.g_00252	Pram.g_01388
OG0001231	Prbl.g_01957	Pram.g_00357
OG0001232	Prbl.g_00366	Pram.g_01655
OG0001233	Prbl.g_00343	Pram.g_01676
OG0001234	Prbl.g_01050	Pram.g_01712
OG0001235	Prbl.g_00948	Pram.g_01716
OG0001236	Prbl.g_00852	Pram.g_01809
OG0001237	Prbl.g_00845	Pram.g_01813
OG0001238	Prbl.g_02225	Pram.g_01890
OG0001239	Prbl.g_00605	Pram.g_00056
OG0001240	Prbl.g_00568	Pram.g_00077
OG0001241	Prbl.g_00558	Pram.g_00086
OG0001242	Prbl.g_01322	Pram.g_00105
OG0001243	Prbl.g_00828	Pram.g_00112
OG0001245	Prbl.g_01693	Pram.g_01177
OG0001246	Prbl.g_00803	Pram.g_00680
OG0001247	Prbl.g_02295	Pram.g_00774
OG0001248	Prbl.g_01869	Pram.g_00776
OG0001249	Prbl.g_01195	Pram.g_00325
OG0001250	Prbl.g_01546	Pram.g_00851
OG0001252	Prbl.g_00936	Pram.g_00897
OG0001253	Prbl.g_01686	Pram.g_00579
OG0001254	Prbl.g_02203	Pram.g_01548
OG0001255	Prbl.g_00036	Pram.g_01157
OG0001258	Prbl.g_00400	Pram.g_01628
OG0001259	Prbl.g_00345	Pram.g_01674
OG0001261	Prbl.g_00991	Pram.g_01761
OG0001262	Prbl.g_01999	Pram.g_01872
OG0001263	Prbl.g_00826	Pram.g_00114
OG0001265	Prbl.g_01324	Pram.g_00104
OG0001266	Prbl.g_00099	Pram.g_00188
OG0001267	Prbl.g_01453	Pram.g_00268
OG0001268	Prbl.g_01207	Pram.g_00334
OG0001269	Prbl.g_01564	Pram.g_00864
OG0001270	Prbl.g_00654	Pram.g_00369
OG0001271	Prbl.g_01343	Pram.g_00408
OG0001272	Prbl.g_00517	Pram.g_00422
OG0001273	Prbl.g_01634	Pram.g_01079
OG0001274	Prbl.g_01263	Pram.g_00211
OG0001275	Prbl.g_02518	Pram.g_00969
OG0001276	Prbl.g_02535	Pram.g_00980
OG0001278	Prbl.g_02592	Pram.g_01085
OG0001279	Prbl.g_00156	Pram.g_01253
OG0001280	Prbl.g_01719	Pram.g_01229
OG0001281	Prbl.g_01728	Pram.g_01235
OG0001283	Prbl.g_02143	Pram.g_01922
OG0001285	Prbl.g_00362	Pram.g_01658
OG0001286	Prbl.g_01132	Pram.g_01774
OG0001288	Prbl.g_02059	Pram.g_01845
OG0001290	Prbl.g_00559	Pram.g_00085
OG0001291	Prbl.g_00816	Pram.g_00122
OG0001292	Prbl.g_01512	Pram.g_00236
OG0001293	Prbl.g_01489	Pram.g_00249
OG0001297	Prbl.g_00793	Pram.g_00451
OG0001298	Prbl.g_01791	Pram.g_00515
OG0001300	Prbl.g_01873	Pram.g_00785
OG0001301	Prbl.g_00022	Pram.g_00790
OG0001302	Prbl.g_01930	Pram.g_00908
OG0001307	Prbl.g_00723	Pram.g_01477
OG0001308	Prbl.g_00224	Pram.g_01368
OG0001309	Prbl.g_00787	Pram.g_01272
OG0001310	Prbl.g_00377	Pram.g_01645
OG0001311	Prbl.g_02537	Pram.g_00982
OG0001312	Prbl.g_02448	Pram.g_00920
OG0001316	Prbl.g_00809	Pram.g_00126
OG0001319	Prbl.g_01463	Pram.g_00261
OG0001321	Prbl.g_00633	Pram.g_00386
OG0001322	Prbl.g_00632	Pram.g_00387
OG0001323	Prbl.g_00784	Pram.g_00457
OG0001324	Prbl.g_01874	Pram.g_00786
OG0001328	Prbl.g_02390	Pram.g_01214
OG0001329	Prbl.g_01079	Pram.g_01598
OG0001330	Prbl.g_01712	Pram.g_01276
OG0001331	Prbl.g_00497	Pram.g_01462
OG0001332	Prbl.g_00466	Pram.g_01331
OG0001333	Prbl.g_00349	Pram.g_01670
OG0001334	Prbl.g_01179	Pram.g_01797
OG0001335	Prbl.g_01180	Pram.g_01798
OG0001336	Prbl.g_02142	Pram.g_01923
OG0001337	Prbl.g_01189	Pram.g_00320
OG0001339	Prbl.g_00556	Pram.g_00088
OG0001340	Prbl.g_01190	Pram.g_00321
OG0001341	Prbl.g_02285	Pram.g_01533
OG0001344	Prbl.g_02089	Pram.g_01135
OG0001348	Prbl.g_01243	Pram.g_01526
OG0001351	Prbl.g_00624	Pram.g_00394
OG0001352	Prbl.g_00027	Pram.g_00770
OG0001353	Prbl.g_01537	Pram.g_00841
OG0001354	Prbl.g_02494	Pram.g_00953
OG0001355	Prbl.g_02379	Pram.g_01003
OG0001357	Prbl.g_00679, Prbl.g_01685, Prbl.g_00628	Pram.g_01207
OG0001358	Prbl.g_01615	Pram.g_00558
OG0001361	Prbl.g_00182	Pram.g_01121
OG0001362	Prbl.g_00220	Pram.g_01364
OG0001363	Prbl.g_00218	Pram.g_01362
OG0001365	Prbl.g_02234	Pram.g_01883
OG0001369	Prbl.g_00569	Pram.g_00076
OG0001371	Prbl.g_01915	Pram.g_00769
OG0001372	Prbl.g_01943	Pram.g_01517
OG0001379	Prbl.g_01714	Pram.g_01224
OG0001380	Prbl.g_01572	Pram.g_01198
OG0001381	Prbl.g_02577	Pram.g_01165
OG0001382	Prbl.g_02571	Pram.g_01200
OG0001394	Prbl.g_02366	Pram.g_00749
OG0001397	Prbl.g_00219	Pram.g_01363
OG0001398	Prbl.g_01692	Pram.g_01256
OG0001401	Prbl.g_01541	Pram.g_00846
OG0001402	Prbl.g_01620	Pram.g_00563
OG0001403	Prbl.g_01976	Pram.g_00017
OG0001405	Prbl.g_01182	Pram.g_00314
OG0001409	Prbl.g_02100	Pram.g_01131
OG0001410	Prbl.g_00724	Pram.g_01476
OG0001414	Prbl.g_01918	Pram.g_00216
OG0001415	Prbl.g_01770	Pram.g_00218
OG0001418	Prbl.g_01046	Pram.g_00775
OG0001423	Prbl.g_02629, Prbl.g_00738	Pram.g_00613
OG0001425	Prbl.g_02222	Pram.g_01893
OG0001431	Prbl.g_02617	Pram.g_00629
OG0001435	Prbl.g_02411	Pram.g_00730
OG0001437	Prbl.g_01769	Pram.g_00217
OG0001441	Prbl.g_00782	Pram.g_00459
OG0001443	Prbl.g_00408	Pram.g_01543
OG0001446	Prbl.g_01075	Pram.g_01536
OG0001450	Prbl.g_01847	Pram.g_00778
OG0001451	Prbl.g_02546	Pram.g_00877
OG0001455	Prbl.g_00138	Pram.g_01191
OG0001461	Prbl.g_00620	Pram.g_01575
OG0001463	Prbl.g_01445	Pram.g_00275
OG0001464	Prbl.g_01191	Pram.g_00322
OG0001472	Prbl.g_01833	Pram.g_00658
OG0001476	Prbl.g_02095	Pram.g_01132
OG0001477	Prbl.g_00017	Pram.g_01521
OG0001481	Prbl.g_00627	Pram.g_01213
OG0001484	Prbl.g_02573	Pram.g_01277
OG0001485	Prbl.g_00462	Pram.g_01554
OG0001487	Prbl.g_00715, Prbl.g_00714, Prbl.g_00713	Pram.g_01338
OG0001488	Prbl.g_02106	Pram.g_01126
OG0001489	Prbl.g_01143	Pram.g_01785
OG0001491	Prbl.g_01099	Pram.g_00905
OG0001495	Prbl.g_00950	Pram.g_01721
OG0001496	Prbl.g_00013	Pram.g_01519
OG0001497	Prbl.g_00016	Pram.g_01520
OG0001498	Prbl.g_02675	Pram.g_00353
OG0001500	Prbl.g_01919	Pram.g_00251
OG0001501	Prbl.g_00120	Pram.g_00720
OG0001503	Prbl.g_01931	Pram.g_00690
OG0001506	Prbl.g_01086	Pram.g_01333
OG0001510	Prbl.g_02635	Pram.g_01839
OG0001511	Prbl.g_00544	Pram.g_00096
OG0001512	Prbl.g_00195	Pram.g_01192
OG0001514	Prbl.g_00012	Pram.g_01518
OG0001515	Prbl.g_01865	Pram.g_00783
OG0001516	Prbl.g_01402	Pram.g_01046
OG0001517	Prbl.g_01202	Pram.g_00329
OG0001518	Prbl.g_02223	Pram.g_01892
OG0001519	Prbl.g_02212	Pram.g_01897
OG0001527	Prbl.g_01898	Pram.g_00501
OG0001529	Prbl.g_01989	Pram.g_00025
OG0001530	Prbl.g_00546	Pram.g_00095
OG0001531	Prbl.g_00194	Pram.g_00226
OG0001532	Prbl.g_01117	Pram.g_01108
OG0001534	Prbl.g_02545	Pram.g_00994
OG0001535	Prbl.g_02533	Pram.g_00979
OG0001536	Prbl.g_02474	Pram.g_00939
OG0001537	Prbl.g_02374	Pram.g_00746
OG0001538	Prbl.g_02330	Pram.g_00814
OG0001539	Prbl.g_01587	Pram.g_00725
OG0001540	Prbl.g_00824	Pram.g_00116
OG0001541	Prbl.g_00267	Pram.g_00164
OG0001542	Prbl.g_00073	Pram.g_00170
OG0001543	Prbl.g_01241	Pram.g_01538
OG0001544	Prbl.g_02213	Pram.g_01896
OG0001545	Prbl.g_02153	Pram.g_01912
OG0001559	Prbl.g_00547	Pram.g_00094
OG0001560	Prbl.g_00560	Pram.g_00084
OG0001561	Prbl.g_02539	Pram.g_00984
OG0001563	Prbl.g_00999	Pram.g_01769
OG0001565	Prbl.g_02291	Pram.g_01576
OG0001569	Prbl.g_01813	Pram.g_00625
OG0001574	Prbl.g_01896	Pram.g_00499
OG0001575	Prbl.g_01901	Pram.g_00504
OG0001576	Prbl.g_01737	Pram.g_01243
OG0001579	Prbl.g_01186	Pram.g_00318
OG0001580	Prbl.g_02250	Pram.g_00032
OG0001589	Prbl.g_00341	Pram.g_01678
OG0001591	Prbl.g_01591	Pram.g_00762
OG0001592	Prbl.g_02249	Pram.g_00031
OG0001598	Prbl.g_02064	Pram.g_00788
OG0001614	Prbl.g_01293	Pram.g_01827
OG0001616	Prbl.g_01380	Pram.g_01116
OG0001617	Prbl.g_00728	Pram.g_00787
OG0001619	Prbl.g_02464	Pram.g_00929
OG0001620	Prbl.g_01215	Pram.g_00338
OG0001621	Prbl.g_01500	Pram.g_00241
OG0001622	Prbl.g_02144	Pram.g_01921
OG0001634	Prbl.g_01396	Pram.g_01040
OG0001636	Prbl.g_01982	Pram.g_00020
OG0001638	Prbl.g_00379	Pram.g_01643
OG0001639	Prbl.g_00455	Pram.g_01329
OG0001640	Prbl.g_00940	Pram.g_00900
OG0001641	Prbl.g_02507	Pram.g_00962
OG0001642	Prbl.g_01563	Pram.g_00863
OG0001643	Prbl.g_01644	Pram.g_01071
OG0001656	Prbl.g_01185	Pram.g_00317
OG0001658	Prbl.g_02240	Pram.g_00027
OG0001661	Prbl.g_01077, Prbl.g_01071	Pram.g_00637
OG0001676	Prbl.g_01188	Pram.g_00319
OG0001691	Prbl.g_02422	Pram.g_00902
OG0001693	Prbl.g_00682	Pram.g_00661
OG0001696	Prbl.g_01846	Pram.g_00878
OG0001731	Prbl.g_00442	Pram.g_01316
OG0001746	Prbl.g_00681	Pram.g_01257
OG0001762	Prbl.g_02515	Pram.g_00967
OG0001764	Prbl.g_02428	Pram.g_01009
OG0001793	Prbl.g_01684	Pram.g_00646, Pram.g_00623
OG0001795	Prbl.g_00047	Pram.g_00700
OG0001802	Prbl.g_01337	Pram.g_00657, Pram.g_01194
OG0001955	Prbl.g_01560	Pram.g_01541
OG0001956	Prbl.g_01578	Pram.g_00871
OG0001963	Prbl.g_01167, Prbl.g_01168	Pram.g_01273
OG0001974	Prbl.g_02242	Pram.g_00360
OG0001977	Prbl.g_02187	Pram.g_01903
OG0001992	Prbl.g_01162	Pram.g_01251
OG0002003	Prbl.g_01861	Pram.g_00688
OG0002036	Prbl.g_00395	Pram.g_01280
OG0002052	Prbl.g_02211	Pram.g_00989
OG0002110	Prbl.g_02394	Pram.g_01488
OG0002122	Prbl.g_01860	Pram.g_00687
OG0002164	Prbl.g_01089	Pram.g_00708
OG0002165	Prbl.g_01082	Pram.g_00701
OG0002232	Prbl.g_01834	Pram.g_00773
OG0002240	Prbl.g_01334	Pram.g_00107
OG0002282	Prbl.g_01093	Pram.g_01285
OG0002283	Prbl.g_01705	Pram.g_01525
OG0002284	Prbl.g_01868	Pram.g_00643
OG0002397	Prbl.g_01015	Pram.g_00668
OG0002424	Prbl.g_00085	Pram.g_01566
OG0002439	Prbl.g_00407	Pram.g_01564
OG0002442	Prbl.g_01593	Pram.g_00633
OG0002500	Prbl.g_00476	Pram.g_01270
OG0002564	Prbl.g_01939	Pram.g_01268
OG0002565	Prbl.g_01906	Pram.g_00598, Pram.g_00600
OG0002582	Prbl.g_02047	Pram.g_01492
OG0002837	Prbl.g_00538	Pram.g_00601
OG0003406	Prbl.g_01074	Pram.g_00697
