Orthogroup	Prbl	Syag
OG0001114	Prbl.g_02493	Syag.g_00827
OG0001115	Prbl.g_02495	Syag.g_00831
OG0001116	Prbl.g_02496	Syag.g_00833
OG0001117	Prbl.g_02497	Syag.g_00834
OG0001118	Prbl.g_02498	Syag.g_00835
OG0001119	Prbl.g_02499	Syag.g_00837
OG0001120	Prbl.g_02501	Syag.g_00841
OG0001122	Prbl.g_02529	Syag.g_00867
OG0001123	Prbl.g_02536	Syag.g_00875
OG0001124	Prbl.g_02538	Syag.g_00877
OG0001125	Prbl.g_02540	Syag.g_00879
OG0001126	Prbl.g_00939	Syag.g_00957
OG0001127	Prbl.g_00938	Syag.g_00958
OG0001128	Prbl.g_00935	Syag.g_00961
OG0001129	Prbl.g_00934	Syag.g_00963
OG0001130	Prbl.g_00933	Syag.g_00964
OG0001131	Prbl.g_02575	Syag.g_00624
OG0001132	Prbl.g_01603	Syag.g_00096
OG0001133	Prbl.g_01621	Syag.g_00380
OG0001134	Prbl.g_02204	Syag.g_02164
OG0001135	Prbl.g_02202	Syag.g_00147
OG0001136	Prbl.g_02082	Syag.g_01144
OG0001137	Prbl.g_02102	Syag.g_01123
OG0001138	Prbl.g_01118	Syag.g_01090
OG0001139	Prbl.g_01116	Syag.g_01088
OG0001140	Prbl.g_01115	Syag.g_01087
OG0001141	Prbl.g_01114	Syag.g_01086
OG0001142	Prbl.g_01113	Syag.g_01085
OG0001143	Prbl.g_01376	Syag.g_01077
OG0001144	Prbl.g_02580	Syag.g_01064
OG0001145	Prbl.g_01711	Syag.g_01169
OG0001146	Prbl.g_01727	Syag.g_01218
OG0001147	Prbl.g_01333	Syag.g_01360
OG0001148	Prbl.g_00501	Syag.g_01539
OG0001149	Prbl.g_00500	Syag.g_01540
OG0001150	Prbl.g_00499	Syag.g_01541
OG0001151	Prbl.g_00487	Syag.g_01554
OG0001152	Prbl.g_00486	Syag.g_01555
OG0001153	Prbl.g_00704	Syag.g_01375
OG0001154	Prbl.g_00705	Syag.g_01374
OG0001155	Prbl.g_00454	Syag.g_01616
OG0001156	Prbl.g_00451	Syag.g_01619
OG0001157	Prbl.g_01604	Syag.g_01620
OG0001158	Prbl.g_00450	Syag.g_01621
OG0001159	Prbl.g_00449	Syag.g_01622, Syag.g_01625
OG0001160	Prbl.g_00420	Syag.g_01666
OG0001161	Prbl.g_01601	Syag.g_02163
OG0001162	Prbl.g_00048	Syag.g_01238
OG0001163	Prbl.g_00406	Syag.g_01674
OG0001164	Prbl.g_00401	Syag.g_01680
OG0001165	Prbl.g_00398	Syag.g_01685
OG0001166	Prbl.g_00371	Syag.g_01715
OG0001167	Prbl.g_00350	Syag.g_02383
OG0001168	Prbl.g_00348	Syag.g_01740
OG0001169	Prbl.g_00346	Syag.g_01742
OG0001170	Prbl.g_00344	Syag.g_01744
OG0001171	Prbl.g_00334	Syag.g_01755
OG0001173	Prbl.g_01062	Syag.g_02694
OG0001174	Prbl.g_01054	Syag.g_02703
OG0001175	Prbl.g_01053	Syag.g_02704
OG0001176	Prbl.g_00953	Syag.g_02723
OG0001177	Prbl.g_00951	Syag.g_02720
OG0001179	Prbl.g_00982	Syag.g_02754
OG0001180	Prbl.g_01134	Syag.g_02780
OG0001181	Prbl.g_01138	Syag.g_02784
OG0001182	Prbl.g_01147	Syag.g_02793
OG0001183	Prbl.g_01175	Syag.g_02798
OG0001184	Prbl.g_00848	Syag.g_02428
OG0001185	Prbl.g_01291	Syag.g_02399
OG0001186	Prbl.g_02026	Syag.g_02364
OG0001187	Prbl.g_02022	Syag.g_02361
OG0001188	Prbl.g_02018	Syag.g_02359
OG0001189	Prbl.g_01996	Syag.g_02334
OG0001190	Prbl.g_02239	Syag.g_02126
OG0001191	Prbl.g_02226	Syag.g_02142
OG0001192	Prbl.g_02219	Syag.g_02149
OG0001193	Prbl.g_02181	Syag.g_02182
OG0001194	Prbl.g_02175	Syag.g_02185
OG0001195	Prbl.g_02174	Syag.g_02186
OG0001196	Prbl.g_02138	Syag.g_02254
OG0001197	Prbl.g_02136	Syag.g_02256
OG0001198	Prbl.g_02124	Syag.g_02269
OG0001199	Prbl.g_00602	Syag.g_01825
OG0001200	Prbl.g_00600	Syag.g_01827
OG0001201	Prbl.g_00551	Syag.g_01886
OG0001202	Prbl.g_00095	Syag.g_02032
OG0001203	Prbl.g_00197	Syag.g_01783
OG0001204	Prbl.g_02667	Syag.g_02673
OG0001206	Prbl.g_01363	Syag.g_01328
OG0001207	Prbl.g_00503	Syag.g_01536
OG0001208	Prbl.g_00513	Syag.g_01526
OG0001209	Prbl.g_00763	Syag.g_01451
OG0001210	Prbl.g_00751	Syag.g_01442
OG0001211	Prbl.g_01884	Syag.g_00272
OG0001212	Prbl.g_01765	Syag.g_00334
OG0001213	Prbl.g_01631	Syag.g_00394
OG0001214	Prbl.g_01641	Syag.g_00412
OG0001215	Prbl.g_01858	Syag.g_01014
OG0001216	Prbl.g_02564	Syag.g_00920
OG0001217	Prbl.g_01904	Syag.g_00151
OG0001218	Prbl.g_00716	Syag.g_01364
OG0001219	Prbl.g_02435	Syag.g_00767
OG0001220	Prbl.g_01567	Syag.g_00743
OG0001221	Prbl.g_02383	Syag.g_00628
OG0001222	Prbl.g_02210	Syag.g_00797
OG0001223	Prbl.g_02503	Syag.g_00843
OG0001224	Prbl.g_00931	Syag.g_00969
OG0001225	Prbl.g_00929	Syag.g_00971
OG0001226	Prbl.g_01704	Syag.g_01835
OG0001227	Prbl.g_00472	Syag.g_01240
OG0001228	Prbl.g_02585	Syag.g_00709
OG0001229	Prbl.g_00409	Syag.g_00997
OG0001230	Prbl.g_00252	Syag.g_01430
OG0001231	Prbl.g_01957	Syag.g_02289
OG0001232	Prbl.g_00366	Syag.g_01724
OG0001233	Prbl.g_00343	Syag.g_01745
OG0001234	Prbl.g_01050	Syag.g_02708
OG0001235	Prbl.g_00948	Syag.g_02715
OG0001236	Prbl.g_00852	Syag.g_02432
OG0001237	Prbl.g_00845	Syag.g_02426
OG0001238	Prbl.g_02225	Syag.g_02144
OG0001239	Prbl.g_00605	Syag.g_01822
OG0001240	Prbl.g_00568	Syag.g_01869
OG0001241	Prbl.g_00558	Syag.g_01879
OG0001243	Prbl.g_00828	Syag.g_01920
OG0001245	Prbl.g_01693	Syag.g_00213
OG0001246	Prbl.g_00803	Syag.g_01498
OG0001247	Prbl.g_02295	Syag.g_00710
OG0001248	Prbl.g_01869	Syag.g_00175
OG0001249	Prbl.g_01195	Syag.g_02837
OG0001250	Prbl.g_01546	Syag.g_00725
OG0001252	Prbl.g_00936	Syag.g_00960
OG0001253	Prbl.g_01686	Syag.g_00094
OG0001254	Prbl.g_02203	Syag.g_02165
OG0001255	Prbl.g_00036	Syag.g_00440
OG0001258	Prbl.g_00400	Syag.g_01683
OG0001259	Prbl.g_00345	Syag.g_01743
OG0001260	Prbl.g_00315	Syag.g_01763
OG0001261	Prbl.g_00991	Syag.g_02763
OG0001262	Prbl.g_01999	Syag.g_02336
OG0001263	Prbl.g_00826	Syag.g_01923
OG0001265	Prbl.g_01324	Syag.g_01910
OG0001266	Prbl.g_00099	Syag.g_02036
OG0001267	Prbl.g_01453	Syag.g_02598
OG0001268	Prbl.g_01207	Syag.g_02850
OG0001269	Prbl.g_01564	Syag.g_00480
OG0001270	Prbl.g_00654	Syag.g_00030
OG0001271	Prbl.g_01343	Syag.g_01353
OG0001272	Prbl.g_00517	Syag.g_01522
OG0001273	Prbl.g_01634	Syag.g_00405
OG0001274	Prbl.g_01263	Syag.g_02076
OG0001275	Prbl.g_02518	Syag.g_00857
OG0001276	Prbl.g_02535	Syag.g_00874
OG0001278	Prbl.g_02592	Syag.g_01054
OG0001279	Prbl.g_00156	Syag.g_00490
OG0001280	Prbl.g_01719	Syag.g_01189
OG0001281	Prbl.g_01728	Syag.g_01219
OG0001283	Prbl.g_02143	Syag.g_02248
OG0001285	Prbl.g_00362	Syag.g_00142, Syag.g_02205
OG0001286	Prbl.g_01132	Syag.g_02778
OG0001288	Prbl.g_02059	Syag.g_02373
OG0001290	Prbl.g_00559	Syag.g_01878
OG0001291	Prbl.g_00816	Syag.g_01933
OG0001292	Prbl.g_01512	Syag.g_02667
OG0001293	Prbl.g_01489	Syag.g_02625
OG0001294	Prbl.g_01393	Syag.g_00593
OG0001295	Prbl.g_00748	Syag.g_00968
OG0001297	Prbl.g_00793	Syag.g_01488
OG0001298	Prbl.g_01791	Syag.g_00309
OG0001300	Prbl.g_01873	Syag.g_01003
OG0001301	Prbl.g_00022	Syag.g_00987
OG0001302	Prbl.g_01930	Syag.g_00442
OG0001303	Prbl.g_02437	Syag.g_00769
OG0001307	Prbl.g_00723	Syag.g_00577
OG0001308	Prbl.g_00224	Syag.g_01406
OG0001309	Prbl.g_00787	Syag.g_01482
OG0001311	Prbl.g_02537	Syag.g_00876
OG0001312	Prbl.g_02448	Syag.g_00779
OG0001313	Prbl.g_01354	Syag.g_00391, Syag.g_01336
OG0001313	Prbl.g_01355	Syag.g_01335
OG0001316	Prbl.g_00809	Syag.g_01940
OG0001319	Prbl.g_01463	Syag.g_02609
OG0001321	Prbl.g_00633	Syag.g_00050
OG0001322	Prbl.g_00632	Syag.g_00051
OG0001323	Prbl.g_00784	Syag.g_01479
OG0001324	Prbl.g_01874	Syag.g_01002
OG0001326	Prbl.g_02168	Syag.g_02190, Syag.g_02195
OG0001328	Prbl.g_02390	Syag.g_00620
OG0001329	Prbl.g_01079	Syag.g_00498
OG0001330	Prbl.g_01712	Syag.g_01181
OG0001331	Prbl.g_00497	Syag.g_01543
OG0001332	Prbl.g_00466	Syag.g_01611
OG0001333	Prbl.g_00349	Syag.g_01739
OG0001334	Prbl.g_01179	Syag.g_02807
OG0001335	Prbl.g_01180	Syag.g_02808
OG0001336	Prbl.g_02142	Syag.g_02249
OG0001337	Prbl.g_01189	Syag.g_02804, Syag.g_02835, Syag.g_02824
OG0001339	Prbl.g_00556	Syag.g_01881
OG0001341	Prbl.g_02285	Syag.g_00233
OG0001344	Prbl.g_02089	Syag.g_01136
OG0001347	Prbl.g_02051	Syag.g_02350
OG0001348	Prbl.g_01243	Syag.g_00941
OG0001351	Prbl.g_00624	Syag.g_00055
OG0001352	Prbl.g_00027	Syag.g_01459
OG0001353	Prbl.g_01537	Syag.g_00716
OG0001354	Prbl.g_02494	Syag.g_00830
OG0001358	Prbl.g_01615	Syag.g_00374
OG0001360	Prbl.g_01104	Syag.g_01106
OG0001361	Prbl.g_00182	Syag.g_01111
OG0001365	Prbl.g_02234	Syag.g_02131
OG0001366	Prbl.g_00368	Syag.g_01718
OG0001369	Prbl.g_00569	Syag.g_01868
OG0001370	Prbl.g_02288	Syag.g_01660, Syag.g_01395, Syag.g_02204
OG0001373	Prbl.g_02169	Syag.g_02194
OG0001374	Prbl.g_02161	Syag.g_02202
OG0001376	Prbl.g_02216	Syag.g_02153
OG0001377	Prbl.g_02217	Syag.g_02152
OG0001378	Prbl.g_00661	Syag.g_00028
OG0001379	Prbl.g_01714	Syag.g_01183
OG0001380	Prbl.g_01572	Syag.g_00252
OG0001383	Prbl.g_00191	Syag.g_01776
OG0001383	Prbl.g_00190	Syag.g_01775
OG0001385	Prbl.g_02172	Syag.g_02191
OG0001386	Prbl.g_02171	Syag.g_02192
OG0001387	Prbl.g_02170	Syag.g_02193
OG0001388	Prbl.g_02167	Syag.g_02196
OG0001389	Prbl.g_02166	Syag.g_02197
OG0001390	Prbl.g_02165	Syag.g_02198
OG0001391	Prbl.g_02164	Syag.g_02199
OG0001392	Prbl.g_02163	Syag.g_02200
OG0001393	Prbl.g_02162	Syag.g_02201
OG0001394	Prbl.g_02366	Syag.g_00635
OG0001395	Prbl.g_02548	Syag.g_00898
OG0001396	Prbl.g_02050	Syag.g_02349
OG0001398	Prbl.g_01692	Syag.g_00751
OG0001401	Prbl.g_01541	Syag.g_00720
OG0001402	Prbl.g_01620	Syag.g_00379
OG0001403	Prbl.g_01976	Syag.g_02308
OG0001405	Prbl.g_01182	Syag.g_02810
OG0001406	Prbl.g_02215	Syag.g_02154
OG0001409	Prbl.g_02100	Syag.g_01125
OG0001410	Prbl.g_00724	Syag.g_00576
OG0001412	Prbl.g_02052	Syag.g_02351
OG0001416	Prbl.g_01725	Syag.g_01198
OG0001425	Prbl.g_02222	Syag.g_02148
OG0001426	Prbl.g_00480	Syag.g_00073, Syag.g_00197, Syag.g_01587, Syag.g_01032, Syag.g_01210, Syag.g_01268, Syag.g_01601
OG0001435	Prbl.g_02411	Syag.g_00605
OG0001436	Prbl.g_00873	Syag.g_02454
OG0001436	Prbl.g_00872	Syag.g_02453
OG0001438	Prbl.g_01438	Syag.g_02583
OG0001442	Prbl.g_02358	Syag.g_00648
OG0001443	Prbl.g_00408	Syag.g_02157
OG0001444	Prbl.g_00574	Syag.g_01863
OG0001444	Prbl.g_01234	Syag.g_02380
OG0001449	Prbl.g_01940	Syag.g_02676
OG0001461	Prbl.g_00620	Syag.g_00521
OG0001462	Prbl.g_01983	Syag.g_02315
OG0001470	Prbl.g_02028	Syag.g_02420
OG0001472	Prbl.g_01833	Syag.g_00104
OG0001475	Prbl.g_02030	Syag.g_02418
OG0001477	Prbl.g_00017	Syag.g_00990
OG0001478	Prbl.g_00061	Syag.g_02050
OG0001479	Prbl.g_01205	Syag.g_02848
OG0001484	Prbl.g_02573	Syag.g_02203
OG0001487	Prbl.g_00715, Prbl.g_00714, Prbl.g_00713	Syag.g_01365
OG0001488	Prbl.g_02106	Syag.g_01119
OG0001489	Prbl.g_01143	Syag.g_02789, Syag.g_00515
OG0001495	Prbl.g_00950	Syag.g_02719
OG0001496	Prbl.g_00013	Syag.g_00993
OG0001497	Prbl.g_00016	Syag.g_00991
OG0001498	Prbl.g_02675	Syag.g_00006
OG0001508	Prbl.g_02027	Syag.g_02421
OG0001510	Prbl.g_02635	Syag.g_02386
OG0001511	Prbl.g_00544	Syag.g_01893
OG0001512	Prbl.g_00195	Syag.g_01781
OG0001514	Prbl.g_00012	Syag.g_00994
OG0001515	Prbl.g_01865	Syag.g_01007
OG0001516	Prbl.g_01402	Syag.g_00579
OG0001517	Prbl.g_01202	Syag.g_02844
OG0001518	Prbl.g_02223	Syag.g_02146
OG0001519	Prbl.g_02212	Syag.g_02161
OG0001525	Prbl.g_01807	Syag.g_00464
OG0001527	Prbl.g_01898	Syag.g_00287
OG0001528	Prbl.g_02024	Syag.g_02419
OG0001529	Prbl.g_01989	Syag.g_02327
OG0001530	Prbl.g_00546	Syag.g_01891
OG0001531	Prbl.g_00194	Syag.g_01780
OG0001532	Prbl.g_01117	Syag.g_01089
OG0001533	Prbl.g_01699	Syag.g_01324
OG0001533	Prbl.g_00662	Syag.g_00026
OG0001534	Prbl.g_02545	Syag.g_00891
OG0001535	Prbl.g_02533	Syag.g_00871
OG0001536	Prbl.g_02474	Syag.g_00805
OG0001537	Prbl.g_02374	Syag.g_00629
OG0001538	Prbl.g_02330	Syag.g_00672
OG0001539	Prbl.g_01587	Syag.g_00601
OG0001540	Prbl.g_00824	Syag.g_01925
OG0001541	Prbl.g_00267	Syag.g_01990
OG0001542	Prbl.g_00073	Syag.g_01999
OG0001543	Prbl.g_01241	Syag.g_02058
OG0001544	Prbl.g_02213	Syag.g_02158
OG0001545	Prbl.g_02153	Syag.g_02238
OG0001553	Prbl.g_00245	Syag.g_01424
OG0001558	Prbl.g_01960	Syag.g_02292
OG0001559	Prbl.g_00547	Syag.g_01890
OG0001560	Prbl.g_00560	Syag.g_01877
OG0001561	Prbl.g_02539	Syag.g_00878
OG0001562	Prbl.g_02525	Syag.g_00863
OG0001563	Prbl.g_00999	Syag.g_02772
OG0001565	Prbl.g_02291	Syag.g_00449
OG0001572	Prbl.g_01025	Syag.g_00086
OG0001574	Prbl.g_01896	Syag.g_00285
OG0001575	Prbl.g_01901	Syag.g_00290
OG0001576	Prbl.g_01737	Syag.g_01233
OG0001577	Prbl.g_02080	Syag.g_01146
OG0001579	Prbl.g_01186	Syag.g_02813, Syag.g_02817
OG0001580	Prbl.g_02250	Syag.g_02112
OG0001588	Prbl.g_00865	Syag.g_02446
OG0001589	Prbl.g_00341	Syag.g_01748
OG0001590	Prbl.g_01565	Syag.g_00404, Syag.g_00519, Syag.g_00497
OG0001591	Prbl.g_01591	Syag.g_00595
OG0001592	Prbl.g_02249	Syag.g_02113
OG0001614	Prbl.g_01293	Syag.g_02401
OG0001615	Prbl.g_02646	Syag.g_00256
OG0001616	Prbl.g_01380	Syag.g_01102
OG0001617	Prbl.g_00728	Syag.g_00998
OG0001618	Prbl.g_02557	Syag.g_00909
OG0001619	Prbl.g_02464	Syag.g_00794
OG0001620	Prbl.g_01215	Syag.g_02857
OG0001621	Prbl.g_01500	Syag.g_02637
OG0001622	Prbl.g_02144	Syag.g_02247
OG0001634	Prbl.g_01396	Syag.g_00585
OG0001635	Prbl.g_01814	Syag.g_02369
OG0001636	Prbl.g_01982	Syag.g_02314
OG0001637	Prbl.g_00325	Syag.g_00020
OG0001638	Prbl.g_00379	Syag.g_01700
OG0001639	Prbl.g_00455	Syag.g_01615
OG0001640	Prbl.g_00940	Syag.g_00955
OG0001641	Prbl.g_02507	Syag.g_00847
OG0001642	Prbl.g_01563	Syag.g_00742
OG0001643	Prbl.g_01644	Syag.g_00415
OG0001652	Prbl.g_01958	Syag.g_02290
OG0001653	Prbl.g_00571	Syag.g_01462, Syag.g_01866
OG0001654	Prbl.g_00457	Syag.g_01613
OG0001656	Prbl.g_01185	Syag.g_02816
OG0001657	Prbl.g_00292	Syag.g_01962
OG0001658	Prbl.g_02240	Syag.g_02125
OG0001671	Prbl.g_01248	Syag.g_02063
OG0001672	Prbl.g_00594	Syag.g_01833
OG0001673	Prbl.g_01921	Syag.g_01789
OG0001674	Prbl.g_00321	Syag.g_01317
OG0001674	Prbl.g_00320	Syag.g_01316
OG0001675	Prbl.g_02522, Prbl.g_02524	Syag.g_01692, Syag.g_00861
OG0001676	Prbl.g_01188	Syag.g_02815
OG0001677	Prbl.g_01176	Syag.g_02800
OG0001691	Prbl.g_02422	Syag.g_00486
OG0001692	Prbl.g_00247	Syag.g_01426
OG0001693	Prbl.g_00682	Syag.g_00976
OG0001694	Prbl.g_01451	Syag.g_02596
OG0001695	Prbl.g_02158	Syag.g_02232
OG0001702	Prbl.g_00581	Syag.g_01855
OG0001703	Prbl.g_00504	Syag.g_01535
OG0001712	Prbl.g_02283	Syag.g_00089
OG0001715	Prbl.g_01675	Syag.g_00114
OG0001726	Prbl.g_02425	Syag.g_00747
OG0001728	Prbl.g_02029	Syag.g_00208
OG0001729	Prbl.g_00189	Syag.g_01774
OG0001730	Prbl.g_02624	Syag.g_01769
OG0001731	Prbl.g_00442	Syag.g_01640
OG0001732	Prbl.g_01373	Syag.g_01069
OG0001734	Prbl.g_01561	Syag.g_00740
OG0001735	Prbl.g_01410	Syag.g_00555
OG0001736	Prbl.g_01197, Prbl.g_01415, Prbl.g_00887	Syag.g_02468
OG0001737	Prbl.g_01433	Syag.g_02577
OG0001738	Prbl.g_00899	Syag.g_02539
OG0001740	Prbl.g_02155	Syag.g_02235
OG0001747	Prbl.g_00309	Syag.g_01945
OG0001748	Prbl.g_01250	Syag.g_02065
OG0001749	Prbl.g_00882	Syag.g_02461
OG0001750	Prbl.g_00573	Syag.g_01864
OG0001752	Prbl.g_02621	Syag.g_01766
OG0001753	Prbl.g_00319	Syag.g_01760
OG0001754	Prbl.g_00322	Syag.g_00022
OG0001755	Prbl.g_00788	Syag.g_01483
OG0001759	Prbl.g_01518	Syag.g_01250
OG0001761	Prbl.g_01826	Syag.g_00361
OG0001762	Prbl.g_02515	Syag.g_00854
OG0001763	Prbl.g_02502	Syag.g_00842
OG0001764	Prbl.g_02428	Syag.g_00758
OG0001765	Prbl.g_01598	Syag.g_00080
OG0001766	Prbl.g_01423	Syag.g_02567
OG0001767	Prbl.g_00874	Syag.g_02455
OG0001768	Prbl.g_00080	Syag.g_02008
OG0001783	Prbl.g_01288	Syag.g_02396
OG0001784	Prbl.g_00578	Syag.g_01860
OG0001786	Prbl.g_00426	Syag.g_01658
OG0001787	Prbl.g_00767	Syag.g_01455
OG0001788	Prbl.g_00764	Syag.g_01452
OG0001789	Prbl.g_01721	Syag.g_01191
OG0001790	Prbl.g_02073	Syag.g_01153
OG0001791	Prbl.g_02097	Syag.g_01127
OG0001792	Prbl.g_02581	Syag.g_01063
OG0001794	Prbl.g_02604	Syag.g_00887, Syag.g_00888
OG0001796	Prbl.g_02527	Syag.g_00865
OG0001797	Prbl.g_02457	Syag.g_00786
OG0001798	Prbl.g_01622	Syag.g_00381
OG0001799	Prbl.g_01661	Syag.g_00430
OG0001800	Prbl.g_00159	Syag.g_01287
OG0001801	Prbl.g_00256	Syag.g_01440
OG0001803	Prbl.g_00646	Syag.g_00039
OG0001804	Prbl.g_02676	Syag.g_00007
OG0001805	Prbl.g_01507	Syag.g_02661
OG0001806	Prbl.g_01462	Syag.g_02608
OG0001807	Prbl.g_00871	Syag.g_02452
OG0001808	Prbl.g_00860	Syag.g_02441
OG0001809	Prbl.g_00813	Syag.g_01936
OG0001810	Prbl.g_00811	Syag.g_01938
OG0001811	Prbl.g_00070	Syag.g_01997
OG0001812	Prbl.g_02248	Syag.g_02114
OG0001813	Prbl.g_02193	Syag.g_02168
OG0001814	Prbl.g_02135	Syag.g_02257
OG0001815	Prbl.g_02126	Syag.g_02267
OG0001835	Prbl.g_00020	Syag.g_01028
OG0001837	Prbl.g_01249	Syag.g_02064
OG0001838	Prbl.g_02113	Syag.g_02280
OG0001839	Prbl.g_01978	Syag.g_02310
OG0001840	Prbl.g_01995	Syag.g_02333
OG0001841	Prbl.g_02003	Syag.g_02342
OG0001843	Prbl.g_01294	Syag.g_02402
OG0001844	Prbl.g_01295	Syag.g_02403
OG0001845	Prbl.g_01301	Syag.g_02404
OG0001846	Prbl.g_01321	Syag.g_01913
OG0001847	Prbl.g_01323	Syag.g_01911
OG0001848	Prbl.g_01327	Syag.g_01907
OG0001849	Prbl.g_00586	Syag.g_01849
OG0001850	Prbl.g_00593	Syag.g_01836
OG0001851	Prbl.g_00598	Syag.g_01829
OG0001852	Prbl.g_00599	Syag.g_01828
OG0001853	Prbl.g_00606	Syag.g_01821
OG0001854	Prbl.g_01924	Syag.g_01785
OG0001855	Prbl.g_00236, Prbl.g_00326	Syag.g_01313
OG0001856	Prbl.g_00421	Syag.g_01665
OG0001857	Prbl.g_00424	Syag.g_01662
OG0001858	Prbl.g_00445	Syag.g_01634
OG0001859	Prbl.g_00493	Syag.g_01547
OG0001860	Prbl.g_00505	Syag.g_01533
OG0001861	Prbl.g_00518	Syag.g_01521
OG0001862	Prbl.g_00530	Syag.g_01509
OG0001863	Prbl.g_00535	Syag.g_01503
OG0001864	Prbl.g_00753	Syag.g_01444
OG0001865	Prbl.g_01778	Syag.g_00323
OG0001866	Prbl.g_01753	Syag.g_00349
OG0001867	Prbl.g_01743	Syag.g_00359
OG0001868	Prbl.g_01724	Syag.g_01197
OG0001869	Prbl.g_02079	Syag.g_01147
OG0001870	Prbl.g_02087	Syag.g_01138
OG0001871	Prbl.g_02092	Syag.g_01133
OG0001872	Prbl.g_02588	Syag.g_01058
OG0001873	Prbl.g_01381	Syag.g_01101
OG0001874	Prbl.g_01105	Syag.g_01104
OG0001877	Prbl.g_01866	Syag.g_01006
OG0001878	Prbl.g_02519	Syag.g_00858
OG0001879	Prbl.g_02511	Syag.g_00852
OG0001880	Prbl.g_02481	Syag.g_00815
OG0001881	Prbl.g_02480	Syag.g_00813
OG0001882	Prbl.g_02460	Syag.g_00789
OG0001883	Prbl.g_02455	Syag.g_00785
OG0001884	Prbl.g_02446	Syag.g_00483
OG0001885	Prbl.g_02433	Syag.g_00764
OG0001886	Prbl.g_02429	Syag.g_00760
OG0001887	Prbl.g_02391	Syag.g_00619
OG0001888	Prbl.g_02349	Syag.g_00640
OG0001889	Prbl.g_02321	Syag.g_00682
OG0001890	Prbl.g_01553	Syag.g_00732
OG0001891	Prbl.g_01557	Syag.g_00736
OG0001892	Prbl.g_01570	Syag.g_00447
OG0001893	Prbl.g_01623	Syag.g_00382
OG0001894	Prbl.g_01638	Syag.g_00409
OG0001895	Prbl.g_00162	Syag.g_01296
OG0001896	Prbl.g_00664	Syag.g_00024
OG0001897	Prbl.g_01209	Syag.g_02854
OG0001898	Prbl.g_01193	Syag.g_02836
OG0001899	Prbl.g_00989	Syag.g_02761
OG0001900	Prbl.g_01488	Syag.g_02623
OG0001901	Prbl.g_01487	Syag.g_02622
OG0001902	Prbl.g_01446	Syag.g_02591
OG0001903	Prbl.g_01437	Syag.g_02582
OG0001904	Prbl.g_00868	Syag.g_02450
OG0001905	Prbl.g_00858	Syag.g_02438
OG0001906	Prbl.g_00823	Syag.g_01926
OG0001907	Prbl.g_00311	Syag.g_01944
OG0001908	Prbl.g_00266	Syag.g_01992
OG0001909	Prbl.g_00078	Syag.g_02006
OG0001910	Prbl.g_01254	Syag.g_02068
OG0001912	Prbl.g_02229	Syag.g_02139
OG0001913	Prbl.g_02227	Syag.g_02141
OG0001914	Prbl.g_02199	Syag.g_00149
OG0001929	Prbl.g_02010	Syag.g_02352
OG0001932	Prbl.g_01292	Syag.g_02400
OG0001933	Prbl.g_00549	Syag.g_01888
OG0001934	Prbl.g_00564	Syag.g_01873
OG0001935	Prbl.g_00601	Syag.g_01826
OG0001936	Prbl.g_01944	Syag.g_00111
OG0001937	Prbl.g_00434	Syag.g_01648
OG0001938	Prbl.g_00507	Syag.g_01531
OG0001939	Prbl.g_02648	Syag.g_00441
OG0001940	Prbl.g_01792	Syag.g_00307
OG0001941	Prbl.g_01729	Syag.g_01220
OG0001943	Prbl.g_02098	Syag.g_01126
OG0001944	Prbl.g_01070	Syag.g_00746
OG0001946	Prbl.g_01871	Syag.g_01005
OG0001947	Prbl.g_00942	Syag.g_00953
OG0001948	Prbl.g_02504	Syag.g_00844
OG0001949	Prbl.g_02490	Syag.g_00824
OG0001950	Prbl.g_02488	Syag.g_00822
OG0001951	Prbl.g_02479	Syag.g_00812
OG0001952	Prbl.g_02459	Syag.g_00788
OG0001953	Prbl.g_02458	Syag.g_00787
OG0001957	Prbl.g_01628	Syag.g_00387
OG0001958	Prbl.g_01407	Syag.g_00558
OG0001960	Prbl.g_00721	Syag.g_01361
OG0001961	Prbl.g_01345	Syag.g_01351
OG0001964	Prbl.g_01052	Syag.g_02706
OG0001965	Prbl.g_01501	Syag.g_01457
OG0001966	Prbl.g_01493	Syag.g_02629
OG0001967	Prbl.g_01491	Syag.g_02627
OG0001968	Prbl.g_01490	Syag.g_02626
OG0001969	Prbl.g_01418	Syag.g_02561
OG0001970	Prbl.g_00821	Syag.g_01928
OG0001971	Prbl.g_00076	Syag.g_02004
OG0001972	Prbl.g_01267	Syag.g_02082
OG0001974	Prbl.g_02242	Syag.g_02122
OG0001975	Prbl.g_02200	Syag.g_00150
OG0001976	Prbl.g_02198	Syag.g_00148
OG0001996	Prbl.g_01974	Syag.g_02306
OG0001997	Prbl.g_00575	Syag.g_01862
OG0001998	Prbl.g_00328	Syag.g_01305
OG0001999	Prbl.g_00351	Syag.g_01737
OG0002000	Prbl.g_00786	Syag.g_01481
OG0002002	Prbl.g_02587	Syag.g_01059
OG0002003	Prbl.g_01861	Syag.g_01009
OG0002004	Prbl.g_01848	Syag.g_01686
OG0002006	Prbl.g_00943	Syag.g_00952
OG0002007	Prbl.g_00944	Syag.g_00951
OG0002008	Prbl.g_02517	Syag.g_00856
OG0002010	Prbl.g_00697	Syag.g_01384
OG0002012	Prbl.g_01160, Prbl.g_00630	Syag.g_01609
OG0002013	Prbl.g_00895	Syag.g_01841
