Orthogroup	Prbl	Pray
OG0001126	Prbl.g_00939	Pray.g_00573
OG0001127	Prbl.g_00938	Pray.g_00574
OG0001128	Prbl.g_00935	Pray.g_00576
OG0001129	Prbl.g_00934	Pray.g_00577
OG0001130	Prbl.g_00933	Pray.g_00578
OG0001131	Prbl.g_02575	Pray.g_00614
OG0001132	Prbl.g_01603	Pray.g_00623
OG0001133	Prbl.g_01621	Pray.g_00112
OG0001134	Prbl.g_02204	Pray.g_00097
OG0001135	Prbl.g_02202	Pray.g_00094
OG0001136	Prbl.g_02082	Pray.g_00067
OG0001137	Prbl.g_02102	Pray.g_00055
OG0001138	Prbl.g_01118	Pray.g_00037
OG0001139	Prbl.g_01116	Pray.g_00036
OG0001140	Prbl.g_01115	Pray.g_00035
OG0001141	Prbl.g_01114	Pray.g_00034
OG0001142	Prbl.g_01113	Pray.g_00033
OG0001143	Prbl.g_01376	Pray.g_00026
OG0001144	Prbl.g_02580	Pray.g_00021
OG0001145	Prbl.g_01711	Pray.g_01878
OG0001146	Prbl.g_01727	Pray.g_01866
OG0001147	Prbl.g_01333	Pray.g_01843
OG0001148	Prbl.g_00501	Pray.g_01827
OG0001149	Prbl.g_00500	Pray.g_01826
OG0001150	Prbl.g_00499	Pray.g_01825
OG0001151	Prbl.g_00487	Pray.g_01814
OG0001152	Prbl.g_00486	Pray.g_01813
OG0001153	Prbl.g_00704	Pray.g_01690
OG0001154	Prbl.g_00705	Pray.g_01689
OG0001155	Prbl.g_00454	Pray.g_01677
OG0001156	Prbl.g_00451	Pray.g_01674
OG0001157	Prbl.g_01604	Pray.g_01673
OG0001158	Prbl.g_00450	Pray.g_01672
OG0001159	Prbl.g_00449	Pray.g_01671
OG0001160	Prbl.g_00420	Pray.g_01647
OG0001161	Prbl.g_01601	Pray.g_01634
OG0001162	Prbl.g_00048	Pray.g_01623
OG0001163	Prbl.g_00406	Pray.g_01567
OG0001164	Prbl.g_00401	Pray.g_01563
OG0001165	Prbl.g_00398	Pray.g_01560
OG0001166	Prbl.g_00371	Pray.g_01540
OG0001167	Prbl.g_00350	Pray.g_01523
OG0001168	Prbl.g_00348	Pray.g_01521
OG0001169	Prbl.g_00346	Pray.g_01519
OG0001170	Prbl.g_00344	Pray.g_01517
OG0001171	Prbl.g_00334	Pray.g_01508
OG0001173	Prbl.g_01062	Pray.g_01238
OG0001174	Prbl.g_01054	Pray.g_01246
OG0001175	Prbl.g_01053	Pray.g_01247
OG0001176	Prbl.g_00953	Pray.g_01254
OG0001177	Prbl.g_00951	Pray.g_01257
OG0001179	Prbl.g_00982	Pray.g_01290
OG0001180	Prbl.g_01134	Pray.g_01312
OG0001181	Prbl.g_01138	Pray.g_01316
OG0001182	Prbl.g_01147	Pray.g_01323
OG0001183	Prbl.g_01175	Pray.g_01328
OG0001184	Prbl.g_00848	Pray.g_01344
OG0001185	Prbl.g_01291	Pray.g_01358
OG0001186	Prbl.g_02026	Pray.g_01382
OG0001187	Prbl.g_02022	Pray.g_01386
OG0001188	Prbl.g_02018	Pray.g_01389
OG0001189	Prbl.g_01996	Pray.g_01406
OG0001190	Prbl.g_02239	Pray.g_01410
OG0001191	Prbl.g_02226	Pray.g_01420
OG0001192	Prbl.g_02219	Pray.g_01425
OG0001193	Prbl.g_02181	Pray.g_01435
OG0001194	Prbl.g_02175	Pray.g_01436
OG0001195	Prbl.g_02174	Pray.g_01437
OG0001196	Prbl.g_02138	Pray.g_01450
OG0001197	Prbl.g_02136	Pray.g_01451
OG0001198	Prbl.g_02124	Pray.g_01458
OG0001199	Prbl.g_00602	Pray.g_00215
OG0001200	Prbl.g_00600	Pray.g_00213
OG0001201	Prbl.g_00551	Pray.g_00181
OG0001202	Prbl.g_00095	Pray.g_00680
OG0001203	Prbl.g_00197	Pray.g_00719
OG0001204	Prbl.g_02667	Pray.g_00724
OG0001205	Prbl.g_00642	Pray.g_00935
OG0001206	Prbl.g_01363	Pray.g_00952
OG0001207	Prbl.g_00503	Pray.g_00967
OG0001208	Prbl.g_00513	Pray.g_00972
OG0001209	Prbl.g_00763	Pray.g_01226
OG0001210	Prbl.g_00751	Pray.g_01221
OG0001211	Prbl.g_01884	Pray.g_01211
OG0001212	Prbl.g_01765	Pray.g_01167
OG0001213	Prbl.g_01631	Pray.g_01134
OG0001214	Prbl.g_01641	Pray.g_01126
OG0001215	Prbl.g_01858	Pray.g_01073
OG0001216	Prbl.g_02564	Pray.g_01038
OG0001217	Prbl.g_01904	Pray.g_00293
OG0001218	Prbl.g_00716	Pray.g_00300
OG0001219	Prbl.g_02435	Pray.g_00337
OG0001220	Prbl.g_01567	Pray.g_00400
OG0001221	Prbl.g_02383	Pray.g_00463
OG0001222	Prbl.g_02210	Pray.g_00503
OG0001223	Prbl.g_02503	Pray.g_00529
OG0001224	Prbl.g_00931	Pray.g_00580
OG0001225	Prbl.g_00929	Pray.g_00582
OG0001226	Prbl.g_01704	Pray.g_00608
OG0001227	Prbl.g_00472	Pray.g_00626
OG0001228	Prbl.g_02585	Pray.g_00018
OG0001229	Prbl.g_00409	Pray.g_01831
OG0001230	Prbl.g_00252	Pray.g_01730
OG0001231	Prbl.g_01957	Pray.g_01625
OG0001232	Prbl.g_00366	Pray.g_01536
OG0001233	Prbl.g_00343	Pray.g_01516
OG0001234	Prbl.g_01050	Pray.g_01249
OG0001235	Prbl.g_00948	Pray.g_01259
OG0001236	Prbl.g_00852	Pray.g_01341
OG0001237	Prbl.g_00845	Pray.g_01345
OG0001238	Prbl.g_02225	Pray.g_01421
OG0001239	Prbl.g_00605	Pray.g_00218
OG0001240	Prbl.g_00568	Pray.g_00196
OG0001241	Prbl.g_00558	Pray.g_00188
OG0001242	Prbl.g_01322	Pray.g_00170
OG0001243	Prbl.g_00828	Pray.g_00164
OG0001245	Prbl.g_01693	Pray.g_00858
OG0001246	Prbl.g_00803	Pray.g_00995
OG0001247	Prbl.g_02295	Pray.g_01080
OG0001248	Prbl.g_01869	Pray.g_01078
OG0001249	Prbl.g_01195	Pray.g_00326
OG0001250	Prbl.g_01546	Pray.g_00389
OG0001252	Prbl.g_00936	Pray.g_00575
OG0001253	Prbl.g_01686	Pray.g_00627
OG0001254	Prbl.g_02203	Pray.g_00095
OG0001255	Prbl.g_00036	Pray.g_00080
OG0001258	Prbl.g_00400	Pray.g_01562
OG0001259	Prbl.g_00345	Pray.g_01518
OG0001260	Prbl.g_00315	Pray.g_01502
OG0001261	Prbl.g_00991	Pray.g_01298
OG0001262	Prbl.g_01999	Pray.g_01404
OG0001263	Prbl.g_00826	Pray.g_00161
OG0001265	Prbl.g_01324	Pray.g_00171
OG0001266	Prbl.g_00099	Pray.g_00684
OG0001267	Prbl.g_01453	Pray.g_00759
OG0001268	Prbl.g_01207	Pray.g_00817
OG0001269	Prbl.g_01564	Pray.g_00837
OG0001270	Prbl.g_00654	Pray.g_00924
OG0001271	Prbl.g_01343	Pray.g_00962
OG0001272	Prbl.g_00517	Pray.g_00976
OG0001273	Prbl.g_01634	Pray.g_01132
OG0001274	Prbl.g_01263	Pray.g_01060
OG0001275	Prbl.g_02518	Pray.g_00539
OG0001276	Prbl.g_02535	Pray.g_00559
OG0001277	Prbl.g_02152	Pray.g_00616
OG0001278	Prbl.g_02592	Pray.g_00013
OG0001279	Prbl.g_00156	Pray.g_01926
OG0001280	Prbl.g_01719	Pray.g_01871
OG0001281	Prbl.g_01728	Pray.g_01865
OG0001283	Prbl.g_02143	Pray.g_01809
OG0001285	Prbl.g_00362	Pray.g_01533
OG0001286	Prbl.g_01132	Pray.g_01310
OG0001288	Prbl.g_02059	Pray.g_01375
OG0001290	Prbl.g_00559	Pray.g_00189
OG0001291	Prbl.g_00816	Pray.g_00154
OG0001292	Prbl.g_01512	Pray.g_00729
OG0001293	Prbl.g_01489	Pray.g_00741
OG0001294	Prbl.g_01393	Pray.g_00856
OG0001295	Prbl.g_00748	Pray.g_00957
OG0001297	Prbl.g_00793	Pray.g_01005
OG0001298	Prbl.g_01791	Pray.g_01185
OG0001300	Prbl.g_01873	Pray.g_01070
OG0001301	Prbl.g_00022	Pray.g_01067
OG0001302	Prbl.g_01930	Pray.g_00335
OG0001303	Prbl.g_02437	Pray.g_00543
OG0001307	Prbl.g_00723	Pray.g_01846
OG0001308	Prbl.g_00224	Pray.g_01712
OG0001309	Prbl.g_00787	Pray.g_01628
OG0001310	Prbl.g_00377	Pray.g_01547
OG0001311	Prbl.g_02537	Pray.g_00561
OG0001312	Prbl.g_02448	Pray.g_00492
OG0001316	Prbl.g_00809	Pray.g_00149
OG0001319	Prbl.g_01463	Pray.g_00752
OG0001321	Prbl.g_00633	Pray.g_00941
OG0001322	Prbl.g_00632	Pray.g_00942
OG0001323	Prbl.g_00784	Pray.g_01010
OG0001324	Prbl.g_01874	Pray.g_01069
OG0001326	Prbl.g_02168	Pray.g_00425
OG0001328	Prbl.g_02390	Pray.g_00625
OG0001329	Prbl.g_01079	Pray.g_00104
OG0001330	Prbl.g_01712	Pray.g_01896
OG0001331	Prbl.g_00497	Pray.g_01823
OG0001332	Prbl.g_00466	Pray.g_01679
OG0001333	Prbl.g_00349	Pray.g_01522
OG0001334	Prbl.g_01179	Pray.g_01331
OG0001335	Prbl.g_01180	Pray.g_01332
OG0001336	Prbl.g_02142	Pray.g_01447
OG0001339	Prbl.g_00556	Pray.g_00186
OG0001340	Prbl.g_01190	Pray.g_00806
OG0001341	Prbl.g_02285	Pray.g_00291
OG0001344	Prbl.g_02089	Pray.g_00059
OG0001351	Prbl.g_00624	Pray.g_00944
OG0001352	Prbl.g_00027	Pray.g_01083
OG0001353	Prbl.g_01537	Pray.g_00380
OG0001354	Prbl.g_02494	Pray.g_00521
OG0001355	Prbl.g_02379	Pray.g_01596
OG0001356	Prbl.g_02208	Pray.g_00312
OG0001358	Prbl.g_01615	Pray.g_01143
OG0001360	Prbl.g_01104	Pray.g_00628
OG0001361	Prbl.g_00182	Pray.g_00047
OG0001362	Prbl.g_00220	Pray.g_01708
OG0001363	Prbl.g_00218	Pray.g_01706
OG0001365	Prbl.g_02234	Pray.g_01414
OG0001369	Prbl.g_00569	Pray.g_00197
OG0001371	Prbl.g_01915	Pray.g_01084
OG0001372	Prbl.g_01943	Pray.g_00299
OG0001373	Prbl.g_02169	Pray.g_00424
OG0001374	Prbl.g_02161	Pray.g_00432
OG0001376	Prbl.g_02216	Pray.g_00594
OG0001377	Prbl.g_02217	Pray.g_00595
OG0001378	Prbl.g_00661	Pray.g_00133
OG0001379	Prbl.g_01714	Pray.g_01876
OG0001380	Prbl.g_01572	Pray.g_01841
OG0001381	Prbl.g_02577	Pray.g_01835
OG0001382	Prbl.g_02571	Pray.g_01611
OG0001385	Prbl.g_02172	Pray.g_00421
OG0001386	Prbl.g_02171	Pray.g_00422
OG0001387	Prbl.g_02170	Pray.g_00423
OG0001388	Prbl.g_02167	Pray.g_00426
OG0001389	Prbl.g_02166	Pray.g_00427
OG0001390	Prbl.g_02165	Pray.g_00428
OG0001391	Prbl.g_02164	Pray.g_00429
OG0001392	Prbl.g_02163	Pray.g_00430
OG0001393	Prbl.g_02162	Pray.g_00431
OG0001395	Prbl.g_02548	Pray.g_00571
OG0001397	Prbl.g_00219	Pray.g_01707
OG0001398	Prbl.g_01692	Pray.g_01599
OG0001399	Prbl.g_01164, Prbl.g_01151	Pray.g_01251
OG0001402	Prbl.g_01620	Pray.g_00307
OG0001403	Prbl.g_01976	Pray.g_01492
OG0001405	Prbl.g_01182	Pray.g_00804
OG0001406	Prbl.g_02215	Pray.g_00593
OG0001409	Prbl.g_02100	Pray.g_00056
OG0001410	Prbl.g_00724	Pray.g_01845
OG0001414	Prbl.g_01918	Pray.g_00710
OG0001415	Prbl.g_01770	Pray.g_00712
OG0001416	Prbl.g_01725	Pray.g_00949
OG0001418	Prbl.g_01046	Pray.g_01079
OG0001422	Prbl.g_01370	Pray.g_01606
OG0001423	Prbl.g_02629, Prbl.g_00738	Pray.g_01751
OG0001425	Prbl.g_02222	Pray.g_01424
OG0001431	Prbl.g_02617	Pray.g_01898
OG0001434	Prbl.g_02362	Pray.g_00472
OG0001437	Prbl.g_01769	Pray.g_00711
OG0001441	Prbl.g_00782	Pray.g_01012
OG0001442	Prbl.g_02358	Pray.g_00283
OG0001446	Prbl.g_01075	Pray.g_00210
OG0001449	Prbl.g_01940	Pray.g_00880
OG0001450	Prbl.g_01847	Pray.g_01076
OG0001451	Prbl.g_02546	Pray.g_00409
OG0001455	Prbl.g_00138	Pray.g_00110
OG0001462	Prbl.g_01983	Pray.g_01496
OG0001463	Prbl.g_01445	Pray.g_00765
OG0001464	Prbl.g_01191	Pray.g_00807
OG0001472	Prbl.g_01833	Pray.g_01629
OG0001475	Prbl.g_02030	Pray.g_01795
OG0001479	Prbl.g_01205	Pray.g_00815
OG0001481	Prbl.g_00627	Pray.g_00851
OG0001485	Prbl.g_00462	Pray.g_01595
OG0001491	Prbl.g_01099	Pray.g_00333
OG0001500	Prbl.g_01919	Pray.g_00743
OG0001501	Prbl.g_00120	Pray.g_01058
OG0001503	Prbl.g_01931	Pray.g_00090
OG0001506	Prbl.g_01086	Pray.g_01681
OG0001508	Prbl.g_02027	Pray.g_01807
OG0001525	Prbl.g_01807	Pray.g_01620
OG0001550	Prbl.g_01694	Pray.g_00107
OG0001553	Prbl.g_00245	Pray.g_01725
OG0001555	Prbl.g_01949	Pray.g_01615
OG0001565	Prbl.g_02291	Pray.g_00909
OG0001569	Prbl.g_01813	Pray.g_00633
OG0001605	Prbl.g_01084	Pray.g_00552
OG0001627	Prbl.g_00458	Pray.g_00297
OG0001635	Prbl.g_01814	Pray.g_01577
OG0001661	Prbl.g_01077, Prbl.g_01071	Pray.g_00905
OG0001670	Prbl.g_00003	Pray.g_01588
OG0001696	Prbl.g_01846	Pray.g_00410
OG0001698	Prbl.g_00031	Pray.g_00601
OG0001712	Prbl.g_02283	Pray.g_00901
OG0001726	Prbl.g_02425	Pray.g_00898
OG0001992	Prbl.g_01162	Pray.g_00305
OG0002063	Prbl.g_00052	Pray.g_00887
OG0002495	Prbl.g_02614	Pray.g_01850
OG0002565	Prbl.g_01906	Pray.g_01943
OG0002628	Prbl.g_00837	Pray.g_01789
