Orthogroup	Prbd	Syaj
OG0001079	Prbd.g_00597	Syaj.g_01269
OG0001080	Prbd.g_00591	Syaj.g_01135
OG0001081	Prbd.g_00589	Syaj.g_00699
OG0001082	Prbd.g_00588	Syaj.g_00700
OG0001083	Prbd.g_00583	Syaj.g_00709
OG0001084	Prbd.g_00582	Syaj.g_00711
OG0001085	Prbd.g_00574	Syaj.g_00721
OG0001086	Prbd.g_00573	Syaj.g_00723
OG0001087	Prbd.g_00556	Syaj.g_00498
OG0001088	Prbd.g_00555	Syaj.g_00494
OG0001089	Prbd.g_00547	Syaj.g_00439
OG0001090	Prbd.g_00008	Syaj.g_00959
OG0001091	Prbd.g_00010	Syaj.g_00957
OG0001092	Prbd.g_00011	Syaj.g_00954
OG0001093	Prbd.g_00016	Syaj.g_00948
OG0001094	Prbd.g_00096	Syaj.g_01032
OG0001095	Prbd.g_00115	Syaj.g_01008
OG0001096	Prbd.g_00128	Syaj.g_00988
OG0001097	Prbd.g_00147	Syaj.g_00371
OG0001098	Prbd.g_00162	Syaj.g_01132
OG0001099	Prbd.g_00194	Syaj.g_01906
OG0001100	Prbd.g_00198	Syaj.g_00732
OG0001101	Prbd.g_00200	Syaj.g_00734
OG0001102	Prbd.g_00203	Syaj.g_00737
OG0001103	Prbd.g_00205	Syaj.g_00740
OG0001104	Prbd.g_00227	Syaj.g_01050
OG0001105	Prbd.g_00231	Syaj.g_01046
OG0001106	Prbd.g_00255	Syaj.g_00912
OG0001107	Prbd.g_00262	Syaj.g_00900
OG0001108	Prbd.g_00266	Syaj.g_00870
OG0001109	Prbd.g_00267	Syaj.g_00868
OG0001110	Prbd.g_00269	Syaj.g_00866
OG0001111	Prbd.g_00270	Syaj.g_00864
OG0001112	Prbd.g_00271	Syaj.g_00862
OG0001113	Prbd.g_00272	Syaj.g_00861
OG0001114	Prbd.g_00273	Syaj.g_00860
OG0001115	Prbd.g_00275	Syaj.g_00856
OG0001116	Prbd.g_00276	Syaj.g_00854
OG0001117	Prbd.g_00277	Syaj.g_00853
OG0001118	Prbd.g_00278	Syaj.g_00852
OG0001119	Prbd.g_00279	Syaj.g_00850
OG0001120	Prbd.g_00281	Syaj.g_00846
OG0001121	Prbd.g_00425, Prbd.g_00284	Syaj.g_00630
OG0001122	Prbd.g_00312	Syaj.g_00817
OG0001123	Prbd.g_00316	Syaj.g_00810
OG0001124	Prbd.g_00318	Syaj.g_00808
OG0001125	Prbd.g_00319	Syaj.g_00806
OG0001126	Prbd.g_00329	Syaj.g_00413
OG0001127	Prbd.g_00330	Syaj.g_00414
OG0001128	Prbd.g_00332	Syaj.g_00417
OG0001129	Prbd.g_00333	Syaj.g_00419
OG0001130	Prbd.g_00334	Syaj.g_00420
OG0001131	Prbd.g_00370	Syaj.g_01070
OG0001132	Prbd.g_00380	Syaj.g_01166
OG0001133	Prbd.g_00414	Syaj.g_01302
OG0001134	Prbd.g_00427	Syaj.g_00645
OG0001135	Prbd.g_00430	Syaj.g_00647
OG0001136	Prbd.g_00465	Syaj.g_00300
OG0001137	Prbd.g_00476	Syaj.g_00318
OG0001138	Prbd.g_00494	Syaj.g_00620
OG0001139	Prbd.g_00495	Syaj.g_00618
OG0001140	Prbd.g_00496	Syaj.g_00617
OG0001141	Prbd.g_00497	Syaj.g_00616
OG0001142	Prbd.g_00498	Syaj.g_00615
OG0001143	Prbd.g_00505	Syaj.g_00602
OG0001144	Prbd.g_00510	Syaj.g_00588
OG0001145	Prbd.g_01809	Syaj.g_00276
OG0001146	Prbd.g_01797	Syaj.g_01518
OG0001147	Prbd.g_01778	Syaj.g_01438
OG0001148	Prbd.g_01762	Syaj.g_00057
OG0001149	Prbd.g_01761	Syaj.g_00056
OG0001150	Prbd.g_01760	Syaj.g_00055
OG0001151	Prbd.g_01749	Syaj.g_00043
OG0001152	Prbd.g_01748	Syaj.g_00040
OG0001153	Prbd.g_01657	Syaj.g_01425
OG0001154	Prbd.g_01656	Syaj.g_01426
OG0001155	Prbd.g_01644	Syaj.g_01637
OG0001156	Prbd.g_01641	Syaj.g_01640
OG0001157	Prbd.g_01640	Syaj.g_01641
OG0001158	Prbd.g_01639	Syaj.g_01643
OG0001159	Prbd.g_01638	Syaj.g_01644
OG0001160	Prbd.g_01613	Syaj.g_01697
OG0001161	Prbd.g_01600	Syaj.g_02148
OG0001162	Prbd.g_01589	Syaj.g_00979
OG0001163	Prbd.g_01533	Syaj.g_01705
OG0001164	Prbd.g_01529	Syaj.g_01711
OG0001165	Prbd.g_01526	Syaj.g_01716
OG0001166	Prbd.g_01506	Syaj.g_01746
OG0001167	Prbd.g_01489	Syaj.g_01592
OG0001168	Prbd.g_01487	Syaj.g_01594
OG0001169	Prbd.g_01485	Syaj.g_01596
OG0001170	Prbd.g_01483	Syaj.g_01597
OG0001171	Prbd.g_01473	Syaj.g_01607
OG0001172	Prbd.g_01460	Syaj.g_02641
OG0001173	Prbd.g_01459	Syaj.g_02642
OG0001174	Prbd.g_01451	Syaj.g_02650
OG0001175	Prbd.g_01450	Syaj.g_02651
OG0001176	Prbd.g_01443	Syaj.g_02688
OG0001177	Prbd.g_01440	Syaj.g_02685
OG0001178	Prbd.g_01435	Syaj.g_01726
OG0001179	Prbd.g_01407	Syaj.g_02719
OG0001180	Prbd.g_01385	Syaj.g_02744
OG0001181	Prbd.g_01381	Syaj.g_02748
OG0001182	Prbd.g_01374	Syaj.g_02757
OG0001183	Prbd.g_01370	Syaj.g_02762
OG0001184	Prbd.g_01354	Syaj.g_02449
OG0001185	Prbd.g_01340	Syaj.g_02423
OG0001186	Prbd.g_01316	Syaj.g_02339
OG0001187	Prbd.g_01311	Syaj.g_02369
OG0001188	Prbd.g_01309	Syaj.g_02336
OG0001189	Prbd.g_01292	Syaj.g_02318
OG0001190	Prbd.g_01288	Syaj.g_02111
OG0001191	Prbd.g_01278	Syaj.g_02128
OG0001192	Prbd.g_01274	Syaj.g_02138
OG0001193	Prbd.g_01264	Syaj.g_02178
OG0001194	Prbd.g_01263	Syaj.g_02180
OG0001195	Prbd.g_01262	Syaj.g_02181
OG0001196	Prbd.g_01249	Syaj.g_02244
OG0001197	Prbd.g_01248	Syaj.g_02246
OG0001198	Prbd.g_01240	Syaj.g_02259
OG0001199	Prbd.g_01170	Syaj.g_01825
OG0001200	Prbd.g_01168	Syaj.g_01827
OG0001201	Prbd.g_01136	Syaj.g_01888
OG0001202	Prbd.g_01041	Syaj.g_02032
OG0001203	Prbd.g_01001	Syaj.g_02877
OG0001204	Prbd.g_00996	Syaj.g_02621
OG0001205	Prbd.g_00797	Syaj.g_01545
OG0001206	Prbd.g_00780	Syaj.g_01484
OG0001207	Prbd.g_00765	Syaj.g_00061
OG0001208	Prbd.g_00760	Syaj.g_00074
OG0001209	Prbd.g_00707	Syaj.g_00147
OG0001210	Prbd.g_00702	Syaj.g_00158
OG0001211	Prbd.g_00692	Syaj.g_00184
OG0001212	Prbd.g_00648	Syaj.g_00246
OG0001214	Prbd.g_00607	Syaj.g_01281
OG0001215	Prbd.g_00554	Syaj.g_00492
OG0001216	Prbd.g_00009	Syaj.g_00958
OG0001218	Prbd.g_00056	Syaj.g_01434
OG0001219	Prbd.g_00091	Syaj.g_00782
OG0001220	Prbd.g_00154	Syaj.g_00345
OG0001221	Prbd.g_00217	Syaj.g_01067
OG0001222	Prbd.g_00256	Syaj.g_00911
OG0001223	Prbd.g_00282	Syaj.g_00844
OG0001224	Prbd.g_00336	Syaj.g_00423
OG0001225	Prbd.g_00338	Syaj.g_00425
OG0001227	Prbd.g_00383	Syaj.g_02152
OG0001228	Prbd.g_00513	Syaj.g_01565
OG0001229	Prbd.g_01766	Syaj.g_00451
OG0001231	Prbd.g_01591	Syaj.g_02279
OG0001232	Prbd.g_01502	Syaj.g_01757
OG0001233	Prbd.g_01482	Syaj.g_01598
OG0001234	Prbd.g_01448	Syaj.g_02655
OG0001235	Prbd.g_01438	Syaj.g_02679
OG0001236	Prbd.g_01357	Syaj.g_02453
OG0001237	Prbd.g_01353	Syaj.g_02447
OG0001239	Prbd.g_01173	Syaj.g_01822
OG0001240	Prbd.g_01151	Syaj.g_01871
OG0001242	Prbd.g_01124	Syaj.g_01913
OG0001243	Prbd.g_01118	Syaj.g_01926
OG0001244	Prbd.g_01101	Syaj.g_01960
OG0001246	Prbd.g_00738	Syaj.g_00100
OG0001247	Prbd.g_00561	Syaj.g_00973
OG0001248	Prbd.g_00559	Syaj.g_00978
OG0001250	Prbd.g_00143	Syaj.g_00375
OG0001251	Prbd.g_00191	Syaj.g_02187
OG0001252	Prbd.g_00331	Syaj.g_00416
OG0001253	Prbd.g_00384	Syaj.g_01165
OG0001254	Prbd.g_00429	Syaj.g_00646
OG0001256	Prbd.g_01598	Syaj.g_01704
OG0001257	Prbd.g_01592	Syaj.g_01342
OG0001258	Prbd.g_01528	Syaj.g_01714
OG0001260	Prbd.g_01467	Syaj.g_01617
OG0001261	Prbd.g_01399	Syaj.g_02728
OG0001262	Prbd.g_01294	Syaj.g_02320
OG0001263	Prbd.g_01115	Syaj.g_01929
OG0001265	Prbd.g_01125	Syaj.g_01911
OG0001266	Prbd.g_01037	Syaj.g_02036
OG0001267	Prbd.g_00959	Syaj.g_02565
OG0001268	Prbd.g_00900	Syaj.g_02811
OG0001270	Prbd.g_00808	Syaj.g_01558
OG0001271	Prbd.g_00770	Syaj.g_01447
OG0001272	Prbd.g_00756	Syaj.g_00078
OG0001273	Prbd.g_00613	Syaj.g_01288
OG0001274	Prbd.g_00541	Syaj.g_02077
OG0001275	Prbd.g_00292	Syaj.g_00827
OG0001276	Prbd.g_00315	Syaj.g_00811
OG0001277	Prbd.g_00372	Syaj.g_02227
OG0001278	Prbd.g_00518	Syaj.g_00575
OG0001279	Prbd.g_01893	Syaj.g_01356
OG0001280	Prbd.g_01802	Syaj.g_01508
OG0001281	Prbd.g_01796	Syaj.g_01519
OG0001282	Prbd.g_01763	Syaj.g_00058
OG0001283	Prbd.g_01744	Syaj.g_02238
OG0001284	Prbd.g_01618, Prbd.g_01619	Syaj.g_01688
OG0001285	Prbd.g_01499	Syaj.g_01170
OG0001286	Prbd.g_01387	Syaj.g_02742
OG0001287	Prbd.g_01333	Syaj.g_02415
OG0001288	Prbd.g_01324	Syaj.g_02394
OG0001289	Prbd.g_01157	Syaj.g_01845
OG0001290	Prbd.g_01144	Syaj.g_01880
OG0001291	Prbd.g_01108	Syaj.g_01939
OG0001292	Prbd.g_00991	Syaj.g_02616
OG0001293	Prbd.g_00978	Syaj.g_02594
OG0001294	Prbd.g_00860	Syaj.g_00722
OG0001295	Prbd.g_00775	Syaj.g_00161
OG0001296	Prbd.g_00733	Syaj.g_00106
OG0001297	Prbd.g_00728	Syaj.g_00110
OG0001298	Prbd.g_00666	Syaj.g_00221
OG0001299	Prbd.g_00578	Syaj.g_00716
OG0001300	Prbd.g_00551	Syaj.g_00479
OG0001301	Prbd.g_00548	Syaj.g_00440
OG0001302	Prbd.g_00089	Syaj.g_01251
OG0001303	Prbd.g_00296	Syaj.g_00784
OG0001304	Prbd.g_00325	Syaj.g_00795
OG0001305	Prbd.g_00344	Syaj.g_00433
OG0001306	Prbd.g_00454	Syaj.g_00285
OG0001307	Prbd.g_01781	Syaj.g_02672
OG0001309	Prbd.g_01594	Syaj.g_00116
OG0001310	Prbd.g_01513	Syaj.g_01735
OG0001311	Prbd.g_00317	Syaj.g_00809
OG0001312	Prbd.g_00245	Syaj.g_00931
OG0001314	Prbd.g_00039	Syaj.g_00524, Syaj.g_01091, Syaj.g_01258
OG0001315	Prbd.g_01182	Syaj.g_02760
OG0001316	Prbd.g_01102	Syaj.g_01946
OG0001317	Prbd.g_01005	Syaj.g_02857
OG0001319	Prbd.g_00967	Syaj.g_02576
OG0001321	Prbd.g_00791	Syaj.g_01528
OG0001322	Prbd.g_00790	Syaj.g_01527
OG0001323	Prbd.g_00723	Syaj.g_00119
OG0001324	Prbd.g_00550	Syaj.g_00478
OG0001325	Prbd.g_00012	Syaj.g_00953
OG0001326	Prbd.g_00179	Syaj.g_02196
OG0001327	Prbd.g_00356	Syaj.g_00729
OG0001328	Prbd.g_00382	Syaj.g_00764
OG0001329	Prbd.g_00421	Syaj.g_00028
OG0001332	Prbd.g_01646	Syaj.g_01631
OG0001333	Prbd.g_01488	Syaj.g_01593
OG0001334	Prbd.g_01367	Syaj.g_02770
OG0001335	Prbd.g_01366	Syaj.g_02771
OG0001336	Prbd.g_01252	Syaj.g_02239
OG0001339	Prbd.g_01141	Syaj.g_01883
OG0001340	Prbd.g_00911	Syaj.g_02787
OG0001341	Prbd.g_00047	Syaj.g_00449
OG0001343	Prbd.g_00188	Syaj.g_02184
OG0001344	Prbd.g_00472	Syaj.g_00307
OG0001345	Prbd.g_00487	Syaj.g_00337
OG0001346	Prbd.g_01800	Syaj.g_01512
OG0001347	Prbd.g_01815	Syaj.g_02497, Syaj.g_02374
OG0001348	Prbd.g_01570	Syaj.g_00393
OG0001349	Prbd.g_01719	Syaj.g_01763
OG0001350	Prbd.g_01537	Syaj.g_02876
OG0001351	Prbd.g_00788	Syaj.g_00272
OG0001352	Prbd.g_00564	Syaj.g_00136
OG0001353	Prbd.g_00134	Syaj.g_00386
OG0001354	Prbd.g_00274	Syaj.g_00857
OG0001358	Prbd.g_00624	Syaj.g_01309
OG0001359	Prbd.g_00189	Syaj.g_02183
OG0001360	Prbd.g_00385	Syaj.g_00340
OG0001361	Prbd.g_00484	Syaj.g_00334
OG0001362	Prbd.g_01675	Syaj.g_01396
OG0001363	Prbd.g_01673	Syaj.g_01398
OG0001364	Prbd.g_01364	Syaj.g_02473
OG0001369	Prbd.g_01152	Syaj.g_01870
OG0001373	Prbd.g_00178	Syaj.g_02195
OG0001374	Prbd.g_00186	Syaj.g_02203
OG0001375	Prbd.g_00187	Syaj.g_02185
OG0001376	Prbd.g_00350	Syaj.g_02140
OG0001377	Prbd.g_00351	Syaj.g_02139
OG0001378	Prbd.g_00394	Syaj.g_01559
OG0001379	Prbd.g_01807	Syaj.g_01503
OG0001381	Prbd.g_01770	Syaj.g_00405, Syaj.g_02663
OG0001382	Prbd.g_01578	Syaj.g_00685
OG0001385	Prbd.g_00175	Syaj.g_02192
OG0001386	Prbd.g_00176	Syaj.g_02193
OG0001387	Prbd.g_00177	Syaj.g_02194
OG0001388	Prbd.g_00180	Syaj.g_02197
OG0001389	Prbd.g_00181	Syaj.g_02198
OG0001390	Prbd.g_00182	Syaj.g_02199
OG0001391	Prbd.g_00183	Syaj.g_02200
OG0001392	Prbd.g_00184	Syaj.g_02201
OG0001393	Prbd.g_00185	Syaj.g_02202
OG0001394	Prbd.g_00221	Syaj.g_01059
OG0001395	Prbd.g_00327	Syaj.g_00935
OG0001396	Prbd.g_01814	Syaj.g_02498
OG0001397	Prbd.g_01674	Syaj.g_01397
OG0001398	Prbd.g_01565	Syaj.g_01116
OG0001402	Prbd.g_00063	Syaj.g_01304
OG0001403	Prbd.g_01207	Syaj.g_02297
OG0001404	Prbd.g_01176	Syaj.g_01817
OG0001405	Prbd.g_00913	Syaj.g_02773
OG0001406	Prbd.g_00349	Syaj.g_02141
OG0001407	Prbd.g_00362	Syaj.g_00137
OG0001408	Prbd.g_00367	Syaj.g_00561
OG0001410	Prbd.g_01780	Syaj.g_02673
OG0001413	Prbd.g_01603	Syaj.g_01241
OG0001414	Prbd.g_01010	Syaj.g_02664
OG0001416	Prbd.g_00783	Syaj.g_01516
OG0001417	Prbd.g_00773	Syaj.g_00858
OG0001419	Prbd.g_00363	Syaj.g_00138
OG0001420	Prbd.g_00403	Syaj.g_00131
OG0001421	Prbd.g_01597	Syaj.g_01235, Syaj.g_01167
OG0001428	Prbd.g_01068	Syaj.g_01993
OG0001432	Prbd.g_01605	Syaj.g_00509
OG0001434	Prbd.g_00225	Syaj.g_01054
OG0001435	Prbd.g_00202	Syaj.g_00736
OG0001438	Prbd.g_00946	Syaj.g_02550
OG0001439	Prbd.g_00932	Syaj.g_02520
OG0001446	Prbd.g_01165	Syaj.g_00527
OG0001447	Prbd.g_01117	Syaj.g_01927
OG0001448	Prbd.g_00872	Syaj.g_01813
OG0001449	Prbd.g_00841	Syaj.g_02625
OG0001452	Prbd.g_00193	Syaj.g_02607
OG0001453	Prbd.g_00286	Syaj.g_00838
OG0001454	Prbd.g_00378	Syaj.g_01231
OG0001456	Prbd.g_00445	Syaj.g_02205
OG0001457	Prbd.g_00446	Syaj.g_02206
OG0001458	Prbd.g_00447	Syaj.g_02207
OG0001459	Prbd.g_01879	Syaj.g_00653
OG0001462	Prbd.g_01203	Syaj.g_02304
OG0001463	Prbd.g_00953	Syaj.g_00403
OG0001464	Prbd.g_00910	Syaj.g_02788
OG0001465	Prbd.g_00542	Syaj.g_00968
OG0001471	Prbd.g_01602	Syaj.g_02526
OG0001473	Prbd.g_01315	Syaj.g_01255
OG0001474	Prbd.g_00899	Syaj.g_02812
OG0001479	Prbd.g_00902	Syaj.g_02809
OG0001480	Prbd.g_00870	Syaj.g_00343
OG0001482	Prbd.g_00785	Syaj.g_00848
OG0001492	Prbd.g_00515	Syaj.g_00578
OG0001493	Prbd.g_00523	Syaj.g_00569
OG0001499	Prbd.g_01183	Syaj.g_01211
OG0001502	Prbd.g_00072	Syaj.g_00351
OG0001504	Prbd.g_01878	Syaj.g_00652
OG0001520	Prbd.g_00846	Syaj.g_00206
OG0001522	Prbd.g_00135	Syaj.g_00385
OG0001523	Prbd.g_00431	Syaj.g_00673
OG0001524	Prbd.g_00432	Syaj.g_00672
OG0001525	Prbd.g_01586	Syaj.g_02159
OG0001546	Prbd.g_00718	Syaj.g_00124
OG0001547	Prbd.g_00074	Syaj.g_01106
OG0001548	Prbd.g_00078	Syaj.g_01222
OG0001551	Prbd.g_00444	Syaj.g_00395
OG0001554	Prbd.g_01596	Syaj.g_02109
OG0001556	Prbd.g_00825	Syaj.g_00636
OG0001567	Prbd.g_00073	Syaj.g_01108
OG0001568	Prbd.g_00075	Syaj.g_01104
OG0001570	Prbd.g_00405	Syaj.g_01124
OG0001572	Prbd.g_00003	Syaj.g_00522
OG0001573	Prbd.g_00821, Prbd.g_01098	Syaj.g_02533
OG0001582	Prbd.g_00774	Syaj.g_01215
OG0001585	Prbd.g_01889	Syaj.g_01778
OG0001602	Prbd.g_00543	Syaj.g_00969
OG0001625	Prbd.g_00981	Syaj.g_02600
OG0001627	Prbd.g_00053	Syaj.g_01633
OG0001633	Prbd.g_01767	Syaj.g_01347
OG0001635	Prbd.g_01545	Syaj.g_02390
OG0001647	Prbd.g_00966	Syaj.g_02574
OG0001666	Prbd.g_01880	Syaj.g_00654
OG0001695	Prbd.g_01854	Syaj.g_02223
OG0001700	Prbd.g_00827	Syaj.g_01115
OG0001740	Prbd.g_01853	Syaj.g_02224
OG0002020	Prbd.g_01852	Syaj.g_02220
OG0002021	Prbd.g_01850	Syaj.g_02219
OG0002022	Prbd.g_01849	Syaj.g_02217
OG0002023	Prbd.g_01848	Syaj.g_02216
OG0002024	Prbd.g_01844	Syaj.g_02211
OG0002054	Prbd.g_01843	Syaj.g_02210
OG0002055	Prbd.g_01846	Syaj.g_02213
OG0002107	Prbd.g_00437	Syaj.g_01180
OG0002132	Prbd.g_01847	Syaj.g_02214
OG0002133	Prbd.g_01845	Syaj.g_02212
OG0002178	Prbd.g_01841	Syaj.g_02215
OG0002225	Prbd.g_00436	Syaj.g_01179
OG0002249	Prbd.g_00820	Syaj.g_00550
OG0002374	Prbd.g_00831	Syaj.g_00607
OG0002380	Prbd.g_00837	Syaj.g_01781
OG0002432	Prbd.g_01821	Syaj.g_02088
OG0002492	Prbd.g_01823	Syaj.g_02092
OG0002582	Prbd.g_01709	Syaj.g_02468
OG0002632	Prbd.g_01822	Syaj.g_02093
OG0002708	Prbd.g_00819	Syaj.g_00551
OG0002842	Prbd.g_01820	Syaj.g_02090
OG0003498	Prbd.g_01314	Syaj.g_02120, Syaj.g_02121
