Orthogroup	Prbd	Prai
OG0001105	Prbd.g_00231	Prai.g_01022
OG0001106	Prbd.g_00255	Prai.g_00998
OG0001107	Prbd.g_00262	Prai.g_00991
OG0001108	Prbd.g_00266	Prai.g_00987
OG0001109	Prbd.g_00267	Prai.g_00986
OG0001110	Prbd.g_00269	Prai.g_00984
OG0001111	Prbd.g_00270	Prai.g_00983
OG0001112	Prbd.g_00271	Prai.g_00982
OG0001113	Prbd.g_00272	Prai.g_00981
OG0001114	Prbd.g_00273	Prai.g_00980
OG0001115	Prbd.g_00275	Prai.g_00978
OG0001116	Prbd.g_00276	Prai.g_00977
OG0001117	Prbd.g_00277	Prai.g_00976
OG0001118	Prbd.g_00278	Prai.g_00975
OG0001119	Prbd.g_00279	Prai.g_00974
OG0001120	Prbd.g_00281	Prai.g_00972
OG0001121	Prbd.g_00425	Prai.g_01141
OG0001121	Prbd.g_00284	Prai.g_00969
OG0001122	Prbd.g_00312	Prai.g_00945
OG0001124	Prbd.g_00318	Prai.g_00940
OG0001125	Prbd.g_00319	Prai.g_00939
OG0001126	Prbd.g_00329	Prai.g_00929
OG0001127	Prbd.g_00330	Prai.g_00928
OG0001128	Prbd.g_00332	Prai.g_00926
OG0001129	Prbd.g_00333	Prai.g_00925
OG0001130	Prbd.g_00334	Prai.g_00924
OG0001131	Prbd.g_00370	Prai.g_01088
OG0001132	Prbd.g_00380	Prai.g_01098
OG0001133	Prbd.g_00414	Prai.g_01130
OG0001134	Prbd.g_00427	Prai.g_01143
OG0001135	Prbd.g_00430	Prai.g_01146
OG0001137	Prbd.g_00476	Prai.g_01179
OG0001138	Prbd.g_00494	Prai.g_01198
OG0001139	Prbd.g_00495	Prai.g_01200
OG0001140	Prbd.g_00496	Prai.g_01201
OG0001141	Prbd.g_00497	Prai.g_01202
OG0001142	Prbd.g_00498	Prai.g_01203
OG0001143	Prbd.g_00505	Prai.g_01210
OG0001144	Prbd.g_00510	Prai.g_01215
OG0001145	Prbd.g_01809	Prai.g_01326
OG0001146	Prbd.g_01797	Prai.g_01339
OG0001147	Prbd.g_01778	Prai.g_01357
OG0001148	Prbd.g_01762	Prai.g_01372
OG0001149	Prbd.g_01761	Prai.g_01373
OG0001150	Prbd.g_01760	Prai.g_01374
OG0001151	Prbd.g_01749	Prai.g_01385
OG0001152	Prbd.g_01748	Prai.g_01386
OG0001153	Prbd.g_01657	Prai.g_01494
OG0001154	Prbd.g_01656	Prai.g_01495
OG0001155	Prbd.g_01644	Prai.g_01507
OG0001156	Prbd.g_01641	Prai.g_01510
OG0001157	Prbd.g_01640	Prai.g_01511
OG0001158	Prbd.g_01639	Prai.g_01512
OG0001159	Prbd.g_01638	Prai.g_01513
OG0001160	Prbd.g_01613	Prai.g_01537
OG0001161	Prbd.g_01600	Prai.g_01550
OG0001162	Prbd.g_01589	Prai.g_01563
OG0001163	Prbd.g_01533	Prai.g_01630
OG0001164	Prbd.g_01529	Prai.g_01634
OG0001165	Prbd.g_01526	Prai.g_01637
OG0001166	Prbd.g_01506	Prai.g_01657
OG0001167	Prbd.g_01489	Prai.g_01674
OG0001168	Prbd.g_01487	Prai.g_01676
OG0001169	Prbd.g_01485	Prai.g_01678
OG0001170	Prbd.g_01483	Prai.g_01680
OG0001171	Prbd.g_01473	Prai.g_01689
OG0001172	Prbd.g_01460	Prai.g_01704
OG0001173	Prbd.g_01459	Prai.g_01705
OG0001174	Prbd.g_01451	Prai.g_01713
OG0001175	Prbd.g_01450	Prai.g_01714
OG0001176	Prbd.g_01443	Prai.g_01721
OG0001177	Prbd.g_01440	Prai.g_01724
OG0001178	Prbd.g_01435	Prai.g_01729
OG0001179	Prbd.g_01407	Prai.g_01761
OG0001180	Prbd.g_01385	Prai.g_01788
OG0001181	Prbd.g_01381	Prai.g_01792
OG0001182	Prbd.g_01374	Prai.g_01799
OG0001183	Prbd.g_01370	Prai.g_01803
OG0001184	Prbd.g_01354	Prai.g_01819
OG0001185	Prbd.g_01340	Prai.g_01833
OG0001186	Prbd.g_01316	Prai.g_01856
OG0001187	Prbd.g_01311	Prai.g_01862
OG0001188	Prbd.g_01309	Prai.g_01864
OG0001189	Prbd.g_01292	Prai.g_01881
OG0001190	Prbd.g_01288	Prai.g_01885
OG0001191	Prbd.g_01278	Prai.g_01895
OG0001192	Prbd.g_01274	Prai.g_01899
OG0001193	Prbd.g_01264	Prai.g_01909
OG0001194	Prbd.g_01263	Prai.g_01910
OG0001195	Prbd.g_01262	Prai.g_01911
OG0001196	Prbd.g_01249	Prai.g_01924
OG0001197	Prbd.g_01248	Prai.g_01925
OG0001198	Prbd.g_01240	Prai.g_01933
OG0001199	Prbd.g_01170	Prai.g_00074
OG0001200	Prbd.g_01168	Prai.g_00076
OG0001201	Prbd.g_01136	Prai.g_00108
OG0001202	Prbd.g_01041	Prai.g_00210
OG0001203	Prbd.g_01001	Prai.g_00249
OG0001204	Prbd.g_00996	Prai.g_00256
OG0001205	Prbd.g_00797	Prai.g_00476
OG0001206	Prbd.g_00780	Prai.g_00493
OG0001207	Prbd.g_00765	Prai.g_00507
OG0001208	Prbd.g_00760	Prai.g_00512
OG0001209	Prbd.g_00707	Prai.g_00563
OG0001210	Prbd.g_00702	Prai.g_00568
OG0001211	Prbd.g_00692	Prai.g_00578
OG0001212	Prbd.g_00648	Prai.g_00624
OG0001213	Prbd.g_00615	Prai.g_00658
OG0001214	Prbd.g_00607	Prai.g_00666
OG0001215	Prbd.g_00554	Prai.g_00719
OG0001216	Prbd.g_00009	Prai.g_00750
OG0001217	Prbd.g_00049	Prai.g_00894
OG0001218	Prbd.g_00056	Prai.g_00887
OG0001219	Prbd.g_00091	Prai.g_00858
OG0001220	Prbd.g_00154	Prai.g_00795
OG0001221	Prbd.g_00217	Prai.g_01035
OG0001222	Prbd.g_00256	Prai.g_00997
OG0001223	Prbd.g_00282	Prai.g_00971
OG0001224	Prbd.g_00336	Prai.g_00922
OG0001225	Prbd.g_00338	Prai.g_00920
OG0001226	Prbd.g_00364	Prai.g_01083
OG0001227	Prbd.g_00383	Prai.g_01101
OG0001228	Prbd.g_00513	Prai.g_01218
OG0001229	Prbd.g_01766	Prai.g_01368
OG0001230	Prbd.g_01697	Prai.g_01455
OG0001231	Prbd.g_01591	Prai.g_01560
OG0001232	Prbd.g_01502	Prai.g_01661
OG0001233	Prbd.g_01482	Prai.g_01681
OG0001234	Prbd.g_01448	Prai.g_01716
OG0001235	Prbd.g_01438	Prai.g_01726
OG0001236	Prbd.g_01357	Prai.g_01816
OG0001237	Prbd.g_01353	Prai.g_01820
OG0001238	Prbd.g_01277	Prai.g_01896
OG0001239	Prbd.g_01173	Prai.g_00071
OG0001240	Prbd.g_01151	Prai.g_00093
OG0001241	Prbd.g_01143	Prai.g_00101
OG0001242	Prbd.g_01124	Prai.g_00119
OG0001243	Prbd.g_01118	Prai.g_00125
OG0001244	Prbd.g_01101	Prai.g_00141
OG0001245	Prbd.g_00858	Prai.g_00392
OG0001246	Prbd.g_00738	Prai.g_00534
OG0001247	Prbd.g_00561	Prai.g_00712
OG0001248	Prbd.g_00559	Prai.g_00714
OG0001249	Prbd.g_00080	Prai.g_00869
OG0001250	Prbd.g_00143	Prai.g_00806
OG0001252	Prbd.g_00331	Prai.g_00927
OG0001253	Prbd.g_00384	Prai.g_01102
OG0001254	Prbd.g_00429	Prai.g_01145
OG0001255	Prbd.g_00452	Prai.g_01156
OG0001256	Prbd.g_01598	Prai.g_01553
OG0001257	Prbd.g_01592	Prai.g_01559
OG0001258	Prbd.g_01528	Prai.g_01635
OG0001259	Prbd.g_01484	Prai.g_01679
OG0001260	Prbd.g_01467	Prai.g_01695
OG0001261	Prbd.g_01399	Prai.g_01769
OG0001262	Prbd.g_01294	Prai.g_01879
OG0001263	Prbd.g_01115	Prai.g_00128
OG0001265	Prbd.g_01125	Prai.g_00118
OG0001266	Prbd.g_01037	Prai.g_00214
OG0001267	Prbd.g_00959	Prai.g_00293
OG0001268	Prbd.g_00900	Prai.g_00352
OG0001269	Prbd.g_00880	Prai.g_00372
OG0001270	Prbd.g_00808	Prai.g_00465
OG0001271	Prbd.g_00770	Prai.g_00502
OG0001272	Prbd.g_00756	Prai.g_00516
OG0001273	Prbd.g_00613	Prai.g_00660
OG0001275	Prbd.g_00292	Prai.g_00961
OG0001276	Prbd.g_00315	Prai.g_00942
OG0001277	Prbd.g_00372	Prai.g_01090
OG0001278	Prbd.g_00518	Prai.g_01223
OG0001279	Prbd.g_01893	Prai.g_01583
OG0001280	Prbd.g_01802	Prai.g_01334
OG0001281	Prbd.g_01796	Prai.g_01340
OG0001282	Prbd.g_01763	Prai.g_01371
OG0001284	Prbd.g_01618, Prbd.g_01619	Prai.g_01532
OG0001285	Prbd.g_01499	Prai.g_01664
OG0001286	Prbd.g_01387	Prai.g_01786
OG0001287	Prbd.g_01333	Prai.g_01840
OG0001288	Prbd.g_01324	Prai.g_01849
OG0001289	Prbd.g_01157	Prai.g_00087
OG0001290	Prbd.g_01144	Prai.g_00100
OG0001291	Prbd.g_01108	Prai.g_00135
OG0001292	Prbd.g_00991	Prai.g_00261
OG0001293	Prbd.g_00978	Prai.g_00274
OG0001294	Prbd.g_00860	Prai.g_00389
OG0001295	Prbd.g_00775	Prai.g_00498
OG0001296	Prbd.g_00733	Prai.g_00539
OG0001298	Prbd.g_00666	Prai.g_00605
OG0001299	Prbd.g_00578	Prai.g_00695
OG0001300	Prbd.g_00551	Prai.g_00722
OG0001301	Prbd.g_00548	Prai.g_00725
OG0001302	Prbd.g_00089	Prai.g_00860
OG0001304	Prbd.g_00325	Prai.g_00933
OG0001305	Prbd.g_00344	Prai.g_00914
OG0001306	Prbd.g_00454	Prai.g_01158
OG0001307	Prbd.g_01781	Prai.g_01354
OG0001308	Prbd.g_01679	Prai.g_01473
OG0001309	Prbd.g_01594	Prai.g_01557
OG0001310	Prbd.g_01513	Prai.g_01650
OG0001312	Prbd.g_00245	Prai.g_01008
OG0001314	Prbd.g_00039	Prai.g_00439
OG0001315	Prbd.g_01182	Prai.g_00061
OG0001316	Prbd.g_01102	Prai.g_00140
OG0001317	Prbd.g_01005	Prai.g_00245
OG0001318	Prbd.g_00983	Prai.g_00269
OG0001321	Prbd.g_00791	Prai.g_00482
OG0001322	Prbd.g_00790	Prai.g_00483
OG0001323	Prbd.g_00723	Prai.g_00548
OG0001324	Prbd.g_00550	Prai.g_00723
OG0001325	Prbd.g_00012	Prai.g_00753
OG0001327	Prbd.g_00356	Prai.g_01075
OG0001328	Prbd.g_00382	Prai.g_01100
OG0001331	Prbd.g_01758	Prai.g_01376
OG0001332	Prbd.g_01646	Prai.g_01504
OG0001333	Prbd.g_01488	Prai.g_01675
OG0001334	Prbd.g_01367	Prai.g_01806
OG0001335	Prbd.g_01366	Prai.g_01807
OG0001336	Prbd.g_01252	Prai.g_01921
OG0001339	Prbd.g_01141	Prai.g_00103
OG0001340	Prbd.g_00911	Prai.g_00341
OG0001341	Prbd.g_00047	Prai.g_00897
OG0001343	Prbd.g_00188	Prai.g_01062
OG0001344	Prbd.g_00472	Prai.g_01175
OG0001345	Prbd.g_00487	Prai.g_01190
OG0001346	Prbd.g_01800	Prai.g_01336
OG0001348	Prbd.g_01570	Prai.g_01587
OG0001349	Prbd.g_01719	Prai.g_01407
OG0001350	Prbd.g_01002	Prai.g_00248
OG0001351	Prbd.g_00788	Prai.g_00485
OG0001352	Prbd.g_00564	Prai.g_00709
OG0001353	Prbd.g_00134	Prai.g_00815
OG0001358	Prbd.g_00624	Prai.g_00649
OG0001359	Prbd.g_00189	Prai.g_01061
OG0001360	Prbd.g_00385	Prai.g_01103
OG0001361	Prbd.g_00484	Prai.g_01187
OG0001362	Prbd.g_01675	Prai.g_01477
OG0001363	Prbd.g_01673	Prai.g_01479
OG0001364	Prbd.g_01364	Prai.g_01809
OG0001365	Prbd.g_01284	Prai.g_01889
OG0001369	Prbd.g_01152	Prai.g_00092
OG0001371	Prbd.g_00565	Prai.g_00708
OG0001372	Prbd.g_00055	Prai.g_00909
OG0001375	Prbd.g_00187	Prai.g_01063
OG0001376	Prbd.g_00350	Prai.g_01069
OG0001377	Prbd.g_00351	Prai.g_01070
OG0001378	Prbd.g_00394	Prai.g_01112
OG0001381	Prbd.g_01770	Prai.g_01364
OG0001382	Prbd.g_01578	Prai.g_01575
OG0001384	Prbd.g_01601	Prai.g_01549
OG0001394	Prbd.g_00221	Prai.g_01031
OG0001395	Prbd.g_00327	Prai.g_00931
OG0001397	Prbd.g_01674	Prai.g_01478
OG0001398	Prbd.g_01565	Prai.g_01601
OG0001399	Prbd.g_01446	Prai.g_01718
OG0001403	Prbd.g_01207	Prai.g_00030
OG0001404	Prbd.g_01176	Prai.g_00068
OG0001405	Prbd.g_00913	Prai.g_00339
OG0001406	Prbd.g_00349	Prai.g_01068
OG0001407	Prbd.g_00362	Prai.g_01081
OG0001408	Prbd.g_00367	Prai.g_01086
OG0001409	Prbd.g_00475	Prai.g_01178
OG0001410	Prbd.g_01780	Prai.g_01355
OG0001411	Prbd.g_01732	Prai.g_01422
OG0001413	Prbd.g_01603	Prai.g_01547
OG0001414	Prbd.g_01010	Prai.g_00240
OG0001415	Prbd.g_01008	Prai.g_00242
OG0001416	Prbd.g_00783	Prai.g_00490
OG0001417	Prbd.g_00773	Prai.g_00500
OG0001418	Prbd.g_00560	Prai.g_00713
OG0001419	Prbd.g_00363	Prai.g_01082
OG0001420	Prbd.g_00403	Prai.g_01122
OG0001421	Prbd.g_01597	Prai.g_01554
OG0001422	Prbd.g_01572	Prai.g_01585
OG0001424	Prbd.g_00379	Prai.g_01097
OG0001424	Prbd.g_00192	Prai.g_01059
OG0001428	Prbd.g_01068	Prai.g_00183
OG0001432	Prbd.g_01605	Prai.g_01545
OG0001437	Prbd.g_01009	Prai.g_00241
OG0001438	Prbd.g_00946	Prai.g_00306
OG0001439	Prbd.g_00932	Prai.g_00320
OG0001441	Prbd.g_00721	Prai.g_00550
OG0001446	Prbd.g_01165	Prai.g_00079
OG0001447	Prbd.g_01117	Prai.g_00126
OG0001448	Prbd.g_00872	Prai.g_00380
OG0001449	Prbd.g_00841	Prai.g_00413
OG0001450	Prbd.g_00557	Prai.g_00716
OG0001451	Prbd.g_00163	Prai.g_00786
OG0001452	Prbd.g_00193	Prai.g_01058
OG0001453	Prbd.g_00286	Prai.g_00967
OG0001454	Prbd.g_00378	Prai.g_01096
OG0001462	Prbd.g_01203	Prai.g_00034
OG0001463	Prbd.g_00953	Prai.g_00299
OG0001464	Prbd.g_00910	Prai.g_00342
OG0001465	Prbd.g_00542	Prai.g_00731
OG0001466	Prbd.g_00036	Prai.g_00431
OG0001467	Prbd.g_00081	Prai.g_00868
OG0001468	Prbd.g_00354	Prai.g_01073
OG0001469	Prbd.g_01547	Prai.g_01594
OG0001471	Prbd.g_01602	Prai.g_01548
OG0001472	Prbd.g_01595	Prai.g_01556
OG0001473	Prbd.g_01315	Prai.g_01857
OG0001474	Prbd.g_00899	Prai.g_00353
OG0001480	Prbd.g_00870	Prai.g_00382
OG0001481	Prbd.g_00865	Prai.g_00386
OG0001482	Prbd.g_00785	Prai.g_00488
OG0001483	Prbd.g_01913	Prai.g_01613
OG0001484	Prbd.g_01837	Prai.g_00893
OG0001485	Prbd.g_01561	Prai.g_01270
OG0001486	Prbd.g_00466	Prai.g_01169
OG0001490	Prbd.g_01199	Prai.g_00046
OG0001491	Prbd.g_00087	Prai.g_00862
OG0001492	Prbd.g_00515	Prai.g_01220
OG0001493	Prbd.g_00523	Prai.g_01228
OG0001495	Prbd.g_01441	Prai.g_01723
OG0001499	Prbd.g_01183	Prai.g_00060
OG0001500	Prbd.g_00976	Prai.g_00276
OG0001501	Prbd.g_00539	Prai.g_00733
OG0001502	Prbd.g_00072	Prai.g_00877
OG0001503	Prbd.g_00434	Prai.g_01151
OG0001506	Prbd.g_01648	Prai.g_01502
OG0001507	Prbd.g_01549	Prai.g_01245
OG0001520	Prbd.g_00846	Prai.g_00406
OG0001521	Prbd.g_00048	Prai.g_00896
OG0001522	Prbd.g_00135	Prai.g_00814
OG0001523	Prbd.g_00431	Prai.g_01147
OG0001524	Prbd.g_00432	Prai.g_01148
OG0001547	Prbd.g_00074	Prai.g_00875
OG0001548	Prbd.g_00078	Prai.g_00871
OG0001549	Prbd.g_00161	Prai.g_00788
OG0001550	Prbd.g_00418	Prai.g_01134
OG0001552	Prbd.g_01922	Prai.g_01237
OG0001553	Prbd.g_01692	Prai.g_01460
OG0001554	Prbd.g_01596	Prai.g_01555
OG0001555	Prbd.g_01582	Prai.g_01569
OG0001566	Prbd.g_00568	Prai.g_00705
OG0001567	Prbd.g_00073	Prai.g_00876
OG0001568	Prbd.g_00075	Prai.g_00874
OG0001569	Prbd.g_00390	Prai.g_01108
OG0001570	Prbd.g_00405	Prai.g_01255
OG0001571	Prbd.g_00412	Prai.g_01128
OG0001581	Prbd.g_01096	Prai.g_00155
OG0001582	Prbd.g_00774	Prai.g_00499
OG0001583	Prbd.g_00086	Prai.g_00863
OG0001584	Prbd.g_00237	Prai.g_01016
OG0001587	Prbd.g_01465	Prai.g_01697
OG0001595	Prbd.g_01177	Prai.g_00067
OG0001596	Prbd.g_01169	Prai.g_00075
OG0001597	Prbd.g_00877	Prai.g_00376
OG0001599	Prbd.g_00782	Prai.g_00491
OG0001600	Prbd.g_00731	Prai.g_00541
OG0001601	Prbd.g_00570	Prai.g_00703
OG0001602	Prbd.g_00543	Prai.g_00730
OG0001603	Prbd.g_00088	Prai.g_00861
OG0001604	Prbd.g_00214	Prai.g_01038
OG0001605	Prbd.g_00308	Prai.g_00950
OG0001606	Prbd.g_00369	Prai.g_00738
OG0001607	Prbd.g_00433	Prai.g_01149
OG0001608	Prbd.g_01773	Prai.g_01361
OG0001609	Prbd.g_01650	Prai.g_01501
OG0001610	Prbd.g_01647	Prai.g_01503
OG0001611	Prbd.g_01584	Prai.g_01566
OG0001613	Prbd.g_01372	Prai.g_01801
OG0001625	Prbd.g_00981	Prai.g_00271
OG0001626	Prbd.g_00046	Prai.g_00898
OG0001627	Prbd.g_00053	Prai.g_00889
OG0001628	Prbd.g_00058, Prbd.g_01923	Prai.g_01293
OG0001629	Prbd.g_00059	Prai.g_00886
OG0001630	Prbd.g_00195	Prai.g_01056
OG0001631	Prbd.g_00359	Prai.g_01078
OG0001633	Prbd.g_01767	Prai.g_01367
OG0001647	Prbd.g_00966	Prai.g_00285
OG0001648	Prbd.g_00866	Prai.g_00385
OG0001649	Prbd.g_00360	Prai.g_01079
OG0001650	Prbd.g_01784	Prai.g_00746
OG0001651	Prbd.g_01585	Prai.g_01565
OG0001662	Prbd.g_00400	Prai.g_01118
OG0001663	Prbd.g_00451	Prai.g_01155
OG0001664	Prbd.g_01866	Prai.g_01295
OG0001665	Prbd.g_01863	Prai.g_01298
OG0001667	Prbd.g_01857	Prai.g_01311
OG0001669	Prbd.g_01711, Prbd.g_01712	Prai.g_00043
OG0001685	Prbd.g_00165	Prai.g_00785
OG0001686	Prbd.g_00307	Prai.g_00951
OG0001687	Prbd.g_00353	Prai.g_01072
OG0001688	Prbd.g_00358	Prai.g_01077
OG0001689	Prbd.g_01326	Prai.g_01847
OG0001698	Prbd.g_00357	Prai.g_01076
OG0001699	Prbd.g_01912	Prai.g_01618
OG0001705	Prbd.g_00840	Prai.g_00414
OG0001707	Prbd.g_00377	Prai.g_01095
OG0001708	Prbd.g_00450	Prai.g_01154
OG0001710	Prbd.g_01445	Prai.g_01719
OG0001719	Prbd.g_00848	Prai.g_00403
OG0001720	Prbd.g_01834	Prai.g_00906, Prai.g_01773
OG0001721	Prbd.g_00050	Prai.g_00892
OG0001723	Prbd.g_01892	Prai.g_01607
OG0001725	Prbd.g_00850	Prai.g_00401
OG0001742	Prbd.g_00862	Prai.g_00388
OG0001743	Prbd.g_00398	Prai.g_01116
OG0001744	Prbd.g_01829	Prai.g_01317
OG0001745	Prbd.g_01606	Prai.g_01544
OG0001774	Prbd.g_00567	Prai.g_00706
OG0001775	Prbd.g_00365	Prai.g_01084
OG0001776	Prbd.g_00396	Prai.g_01114
OG0001777	Prbd.g_01888, Prbd.g_01918	Prai.g_01269
OG0001778	Prbd.g_01861	Prai.g_01308
OG0001781	Prbd.g_01571	Prai.g_01586
OG0001819	Prbd.g_00847	Prai.g_00404
OG0001820	Prbd.g_00041, Prbd.g_01896	Prai.g_01306
OG0001821	Prbd.g_00051	Prai.g_00891
OG0001822	Prbd.g_00070	Prai.g_00879
OG0001823	Prbd.g_00166	Prai.g_00784
OG0001824	Prbd.g_00306	Prai.g_00952
OG0001825	Prbd.g_00366	Prai.g_01085
OG0001826	Prbd.g_00368	Prai.g_01087
OG0001827	Prbd.g_00371	Prai.g_01089
OG0001828	Prbd.g_00393	Prai.g_01111
OG0001829	Prbd.g_00397	Prai.g_01115
OG0001830	Prbd.g_00415	Prai.g_01131
OG0001831	Prbd.g_00426	Prai.g_01142
OG0001832	Prbd.g_01869	Prai.g_00736
OG0001833	Prbd.g_01765	Prai.g_01369
OG0001919	Prbd.g_00844	Prai.g_00411
OG0001920	Prbd.g_00538	Prai.g_00734
OG0001921	Prbd.g_00168	Prai.g_00783
OG0001982	Prbd.g_00871	Prai.g_00381
OG0001983	Prbd.g_00032	Prai.g_00440
OG0001984	Prbd.g_00079	Prai.g_00870
OG0001985	Prbd.g_00172	Prai.g_01065
OG0001986	Prbd.g_00290	Prai.g_00963
OG0001988	Prbd.g_01785	Prai.g_00371
OG0001989	Prbd.g_01775	Prai.g_01359
OG0002026	Prbd.g_00845	Prai.g_00410
OG0002027	Prbd.g_00170	Prai.g_00782
OG0002028	Prbd.g_00301	Prai.g_00957
OG0002031	Prbd.g_01563	Prai.g_01605
OG0002032	Prbd.g_01275	Prai.g_01898
OG0002034	Prbd.g_00526	Prai.g_01231
OG0002057	Prbd.g_01134	Prai.g_00110
OG0002058	Prbd.g_01060	Prai.g_00191
OG0002059	Prbd.g_00875	Prai.g_00377
OG0002060	Prbd.g_00873	Prai.g_00379
OG0002061	Prbd.g_00842	Prai.g_00412
OG0002064	Prbd.g_00776	Prai.g_00497
OG0002065	Prbd.g_00683	Prai.g_00587
OG0002066	Prbd.g_00677	Prai.g_00594
OG0002067	Prbd.g_00006	Prai.g_00747
OG0002068	Prbd.g_00042	Prai.g_00903
OG0002069	Prbd.g_00044	Prai.g_00900
OG0002070	Prbd.g_00071	Prai.g_00878
OG0002071	Prbd.g_00077	Prai.g_00872
OG0002072	Prbd.g_00085	Prai.g_00864
OG0002073	Prbd.g_00107	Prai.g_00843
OG0002074	Prbd.g_00159	Prai.g_00790
OG0002075	Prbd.g_00171	Prai.g_00781
OG0002076	Prbd.g_00218	Prai.g_01034
OG0002077	Prbd.g_00302	Prai.g_00956
OG0002078	Prbd.g_00305	Prai.g_00953
OG0002079	Prbd.g_00310	Prai.g_00947
OG0002080	Prbd.g_00328	Prai.g_00930
OG0002081	Prbd.g_00352	Prai.g_01071
OG0002082	Prbd.g_00361	Prai.g_01080
OG0002083	Prbd.g_00373	Prai.g_01091
OG0002084	Prbd.g_00374	Prai.g_01092
OG0002085	Prbd.g_00381	Prai.g_01099
OG0002086	Prbd.g_00386	Prai.g_01104
OG0002087	Prbd.g_00387	Prai.g_01105
OG0002088	Prbd.g_00388	Prai.g_01106
OG0002089	Prbd.g_00413	Prai.g_01129
OG0002090	Prbd.g_00417	Prai.g_01133
OG0002091	Prbd.g_00443	Prai.g_01152
OG0002093	Prbd.g_01897	Prai.g_01262
OG0002094	Prbd.g_01856	Prai.g_01312
OG0002095	Prbd.g_01831	Prai.g_01315
OG0002099	Prbd.g_01599	Prai.g_01551
OG0002100	Prbd.g_01590	Prai.g_01561
OG0002101	Prbd.g_01587	Prai.g_01564
OG0002102	Prbd.g_01583	Prai.g_01568
OG0002103	Prbd.g_01581	Prai.g_01571
OG0002104	Prbd.g_01579	Prai.g_01572
OG0002105	Prbd.g_01520	Prai.g_01643
OG0002146	Prbd.g_00746	Prai.g_00526
OG0002147	Prbd.g_00537	Prai.g_00735
OG0002150	Prbd.g_00303	Prai.g_01609
OG0002152	Prbd.g_01862	Prai.g_01305
OG0002153	Prbd.g_00304	Prai.g_00955
OG0002215	Prbd.g_00033	Prai.g_01589
OG0002216	Prbd.g_00040	Prai.g_01307
OG0002217	Prbd.g_00090	Prai.g_00859
OG0002219	Prbd.g_00402	Prai.g_01121
OG0002220	Prbd.g_01883	Prai.g_00432
OG0002222	Prbd.g_01574	Prai.g_01580
OG0002223	Prbd.g_01555	Prai.g_00436
OG0002226	Prbd.g_00005	Prai.g_00745
OG0002263	Prbd.g_00054	Prai.g_00888
OG0002264	Prbd.g_00131	Prai.g_00818
OG0002266	Prbd.g_01865	Prai.g_01296
OG0002267	Prbd.g_01877	Prai.g_01600
OG0002311	Prbd.g_00834	Prai.g_01604
OG0002313	Prbd.g_00076	Prai.g_00873
OG0002316	Prbd.g_00347	Prai.g_01066
OG0002317	Prbd.g_00404	Prai.g_01124
OG0002319	Prbd.g_01917	Prai.g_00423
OG0002323	Prbd.g_01564	Prai.g_01603
OG0002325	Prbd.g_01839	Prai.g_01140
OG0002371	Prbd.g_01604	Prai.g_01546
OG0002372	Prbd.g_01577	Prai.g_01576
OG0002373	Prbd.g_01558	Prai.g_01137
OG0002375	Prbd.g_01718	Prai.g_01408
OG0002376	Prbd.g_01573	Prai.g_01581
OG0002413	Prbd.g_00410	Prai.g_01127
OG0002415	Prbd.g_00419	Prai.g_01135
OG0002417	Prbd.g_01541	Prai.g_01249
OG0002422	Prbd.g_01926	Prai.g_00040, Prai.g_00147
OG0002481	Prbd.g_01557	Prai.g_00148
OG0002482	Prbd.g_00849	Prai.g_00402
OG0002551	Prbd.g_00392	Prai.g_01110
OG0002553	Prbd.g_00853	Prai.g_00395
OG0002554	Prbd.g_00043	Prai.g_00901
OG0002582	Prbd.g_01709	Prai.g_01319
OG0002620	Prbd.g_01915	Prai.g_00405
OG0002626	Prbd.g_01534	Prai.g_00779
OG0002690	Prbd.g_01910	Prai.g_01616
OG0002691	Prbd.g_01885	Prai.g_01614
OG0002723	Prbd.g_01717	Prai.g_01409
OG0002769	Prbd.g_01911	Prai.g_01615
OG0003225	Prbd.g_01246	Prai.g_01927
