Orthogroup	Prbd	Syaa
OG0001080	Prbd.g_00591	Syaa.g_01443
OG0001081	Prbd.g_00589	Syaa.g_01056
OG0001082	Prbd.g_00588	Syaa.g_01057
OG0001083	Prbd.g_00583	Syaa.g_01064
OG0001084	Prbd.g_00582	Syaa.g_01065
OG0001085	Prbd.g_00574	Syaa.g_01075
OG0001086	Prbd.g_00573	Syaa.g_01077
OG0001087	Prbd.g_00556	Syaa.g_00920
OG0001088	Prbd.g_00555	Syaa.g_00916
OG0001089	Prbd.g_00547	Syaa.g_00890
OG0001090	Prbd.g_00008	Syaa.g_01237
OG0001091	Prbd.g_00010	Syaa.g_01239
OG0001092	Prbd.g_00011	Syaa.g_01242
OG0001093	Prbd.g_00016	Syaa.g_01248
OG0001094	Prbd.g_00096	Syaa.g_01148
OG0001095	Prbd.g_00115	Syaa.g_01185
OG0001096	Prbd.g_00128	Syaa.g_01200
OG0001097	Prbd.g_00147	Syaa.g_00828
OG0001098	Prbd.g_00162	Syaa.g_01441
OG0001099	Prbd.g_00194	Syaa.g_02400
OG0001100	Prbd.g_00198	Syaa.g_01086
OG0001101	Prbd.g_00200	Syaa.g_01088
OG0001102	Prbd.g_00203	Syaa.g_01091
OG0001103	Prbd.g_00205	Syaa.g_01093
OG0001104	Prbd.g_00227	Syaa.g_01133
OG0001105	Prbd.g_00231	Syaa.g_01137
OG0001106	Prbd.g_00255	Syaa.g_01372
OG0001107	Prbd.g_00262	Syaa.g_01359
OG0001108	Prbd.g_00266	Syaa.g_01350
OG0001109	Prbd.g_00267	Syaa.g_01349
OG0001110	Prbd.g_00269	Syaa.g_01347
OG0001111	Prbd.g_00270	Syaa.g_01345
OG0001112	Prbd.g_00271	Syaa.g_01343
OG0001113	Prbd.g_00272	Syaa.g_01342
OG0001114	Prbd.g_00273	Syaa.g_01341
OG0001115	Prbd.g_00275	Syaa.g_01337
OG0001116	Prbd.g_00276	Syaa.g_01335
OG0001117	Prbd.g_00277	Syaa.g_01334
OG0001118	Prbd.g_00278	Syaa.g_01333
OG0001119	Prbd.g_00279	Syaa.g_01331
OG0001120	Prbd.g_00281	Syaa.g_01328
OG0001121	Prbd.g_00425, Prbd.g_00284	Syaa.g_01125
OG0001122	Prbd.g_00312	Syaa.g_01301
OG0001123	Prbd.g_00316	Syaa.g_01294
OG0001124	Prbd.g_00318	Syaa.g_01292
OG0001125	Prbd.g_00319	Syaa.g_01290
OG0001126	Prbd.g_00329	Syaa.g_00864
OG0001127	Prbd.g_00330	Syaa.g_00865
OG0001128	Prbd.g_00332	Syaa.g_00868
OG0001129	Prbd.g_00333	Syaa.g_00870
OG0001130	Prbd.g_00334	Syaa.g_00871
OG0001131	Prbd.g_00370	Syaa.g_01108
OG0001132	Prbd.g_00380	Syaa.g_01468
OG0001133	Prbd.g_00414	Syaa.g_01656
OG0001134	Prbd.g_00427	Syaa.g_01028
OG0001135	Prbd.g_00430	Syaa.g_01030
OG0001136	Prbd.g_00465	Syaa.g_00767
OG0001137	Prbd.g_00476	Syaa.g_00786
OG0001138	Prbd.g_00494	Syaa.g_01002
OG0001139	Prbd.g_00495	Syaa.g_01000
OG0001140	Prbd.g_00496	Syaa.g_00999
OG0001141	Prbd.g_00497	Syaa.g_00998
OG0001142	Prbd.g_00498	Syaa.g_00997
OG0001143	Prbd.g_00505	Syaa.g_00987
OG0001144	Prbd.g_00510	Syaa.g_00978
OG0001145	Prbd.g_01809	Syaa.g_00748
OG0001146	Prbd.g_01797	Syaa.g_00729
OG0001147	Prbd.g_01778	Syaa.g_01837
OG0001148	Prbd.g_01762	Syaa.g_02061
OG0001149	Prbd.g_01761	Syaa.g_02062
OG0001150	Prbd.g_01760	Syaa.g_02063
OG0001151	Prbd.g_01749	Syaa.g_02076
OG0001152	Prbd.g_01748	Syaa.g_02077
OG0001153	Prbd.g_01657	Syaa.g_01811
OG0001154	Prbd.g_01656	Syaa.g_01812
OG0001156	Prbd.g_01641	Syaa.g_00623
OG0001157	Prbd.g_01640	Syaa.g_00622
OG0001158	Prbd.g_01639	Syaa.g_00619
OG0001159	Prbd.g_01638	Syaa.g_00618
OG0001160	Prbd.g_01613	Syaa.g_00574
OG0001161	Prbd.g_01600	Syaa.g_02620
OG0001162	Prbd.g_01589	Syaa.g_01203
OG0001163	Prbd.g_01533	Syaa.g_00566
OG0001164	Prbd.g_01529	Syaa.g_00560
OG0001165	Prbd.g_01526	Syaa.g_00555
OG0001166	Prbd.g_01506	Syaa.g_00527
OG0001167	Prbd.g_01489	Syaa.g_00673
OG0001168	Prbd.g_01487	Syaa.g_00672
OG0001169	Prbd.g_01485	Syaa.g_00670
OG0001170	Prbd.g_01483	Syaa.g_00668
OG0001171	Prbd.g_01473	Syaa.g_00655
OG0001172	Prbd.g_01460	Syaa.g_02347
OG0001173	Prbd.g_01459	Syaa.g_02346
OG0001174	Prbd.g_01451	Syaa.g_02338
OG0001175	Prbd.g_01450	Syaa.g_02337
OG0001176	Prbd.g_01443	Syaa.g_02314
OG0001177	Prbd.g_01440	Syaa.g_02316
OG0001178	Prbd.g_01435	Syaa.g_00546
OG0001179	Prbd.g_01407	Syaa.g_02268
OG0001180	Prbd.g_01385	Syaa.g_02243
OG0001181	Prbd.g_01381	Syaa.g_02239
OG0001182	Prbd.g_01374	Syaa.g_02230
OG0001183	Prbd.g_01370	Syaa.g_02224
OG0001184	Prbd.g_01354	Syaa.g_00151
OG0001186	Prbd.g_01316	Syaa.g_00081
OG0001187	Prbd.g_01311	Syaa.g_00082
OG0001188	Prbd.g_01309	Syaa.g_00075
OG0001189	Prbd.g_01292	Syaa.g_00057
OG0001190	Prbd.g_01288	Syaa.g_02592
OG0001191	Prbd.g_01278	Syaa.g_02605
OG0001192	Prbd.g_01274	Syaa.g_02612
OG0001193	Prbd.g_01264	Syaa.g_02658
OG0001194	Prbd.g_01263	Syaa.g_02660
OG0001195	Prbd.g_01262	Syaa.g_02661
OG0001196	Prbd.g_01249	Syaa.g_02741
OG0001197	Prbd.g_01248	Syaa.g_02743
OG0001198	Prbd.g_01240	Syaa.g_02755
OG0001199	Prbd.g_01170	Syaa.g_00347
OG0001200	Prbd.g_01168	Syaa.g_00345
OG0001201	Prbd.g_01136	Syaa.g_02381
OG0001202	Prbd.g_01041	Syaa.g_02528
OG0001203	Prbd.g_01001	Syaa.g_02106
OG0001204	Prbd.g_00996	Syaa.g_00316
OG0001205	Prbd.g_00797	Syaa.g_00713
OG0001206	Prbd.g_00780	Syaa.g_01855
OG0001207	Prbd.g_00765	Syaa.g_02058
OG0001208	Prbd.g_00760	Syaa.g_02049
OG0001209	Prbd.g_00707	Syaa.g_01977
OG0001210	Prbd.g_00702	Syaa.g_01967
OG0001211	Prbd.g_00692	Syaa.g_01950
OG0001212	Prbd.g_00648	Syaa.g_01892
OG0001213	Prbd.g_00615	Syaa.g_01646
OG0001214	Prbd.g_00607	Syaa.g_01631
OG0001215	Prbd.g_00554	Syaa.g_00914
OG0001216	Prbd.g_00009	Syaa.g_01238
OG0001217	Prbd.g_00049	Syaa.g_01559
OG0001218	Prbd.g_00056	Syaa.g_01820
OG0001219	Prbd.g_00091	Syaa.g_01404
OG0001220	Prbd.g_00154	Syaa.g_00812
OG0001221	Prbd.g_00217	Syaa.g_01111
OG0001222	Prbd.g_00256	Syaa.g_01371
OG0001223	Prbd.g_00282	Syaa.g_01326
OG0001224	Prbd.g_00336	Syaa.g_00874
OG0001225	Prbd.g_00338	Syaa.g_00876
OG0001226	Prbd.g_00364	Syaa.g_01579
OG0001227	Prbd.g_00383	Syaa.g_02622
OG0001228	Prbd.g_00513	Syaa.g_00695
OG0001229	Prbd.g_01766	Syaa.g_00899
OG0001230	Prbd.g_01697	Syaa.g_01764
OG0001231	Prbd.g_01591	Syaa.g_00017
OG0001232	Prbd.g_01502	Syaa.g_00508
OG0001233	Prbd.g_01482	Syaa.g_00667
OG0001234	Prbd.g_01448	Syaa.g_02333
OG0001235	Prbd.g_01438	Syaa.g_02323
OG0001236	Prbd.g_01357	Syaa.g_00154
OG0001238	Prbd.g_01277	Syaa.g_02607
OG0001239	Prbd.g_01173	Syaa.g_00350
OG0001240	Prbd.g_01151	Syaa.g_02364
OG0001241	Prbd.g_01143	Syaa.g_02374
OG0001242	Prbd.g_01124	Syaa.g_02407
OG0001243	Prbd.g_01118	Syaa.g_02415
OG0001244	Prbd.g_01101	Syaa.g_02445
OG0001245	Prbd.g_00858	Syaa.g_01492
OG0001246	Prbd.g_00738	Syaa.g_02023
OG0001247	Prbd.g_00561	Syaa.g_01207
OG0001248	Prbd.g_00559	Syaa.g_01204
OG0001250	Prbd.g_00143	Syaa.g_00832
OG0001251	Prbd.g_00191	Syaa.g_02667
OG0001252	Prbd.g_00331	Syaa.g_00867
OG0001253	Prbd.g_00384	Syaa.g_01467
OG0001254	Prbd.g_00429	Syaa.g_01029
OG0001255	Prbd.g_00452	Syaa.g_01696
OG0001256	Prbd.g_01598	Syaa.g_00567
OG0001257	Prbd.g_01592	Syaa.g_01418, Syaa.g_00405
OG0001258	Prbd.g_01528	Syaa.g_00557
OG0001259	Prbd.g_01484	Syaa.g_00669
OG0001260	Prbd.g_01467	Syaa.g_00642
OG0001261	Prbd.g_01399	Syaa.g_02259
OG0001262	Prbd.g_01294	Syaa.g_00059
OG0001263	Prbd.g_01115	Syaa.g_02418
OG0001265	Prbd.g_01125	Syaa.g_02405
OG0001266	Prbd.g_01037	Syaa.g_02532
OG0001267	Prbd.g_00959	Syaa.g_00262
OG0001268	Prbd.g_00900	Syaa.g_02176
OG0001269	Prbd.g_00880	Syaa.g_01499
OG0001270	Prbd.g_00808	Syaa.g_00701
OG0001271	Prbd.g_00770	Syaa.g_01845
OG0001272	Prbd.g_00756	Syaa.g_02045
OG0001273	Prbd.g_00613	Syaa.g_01639
OG0001274	Prbd.g_00541	Syaa.g_02563
OG0001275	Prbd.g_00292	Syaa.g_01311
OG0001276	Prbd.g_00315	Syaa.g_01295
OG0001277	Prbd.g_00372	Syaa.g_02724
OG0001278	Prbd.g_00518	Syaa.g_00966
OG0001279	Prbd.g_01893	Syaa.g_01749
OG0001280	Prbd.g_01802	Syaa.g_00738
OG0001281	Prbd.g_01796	Syaa.g_00728
OG0001282	Prbd.g_01763	Syaa.g_02060
OG0001283	Prbd.g_01744	Syaa.g_02734
OG0001284	Prbd.g_01618, Prbd.g_01619	Syaa.g_00583
OG0001286	Prbd.g_01387	Syaa.g_02245
OG0001287	Prbd.g_01333	Syaa.g_00121
OG0001289	Prbd.g_01157	Syaa.g_00327
OG0001290	Prbd.g_01144	Syaa.g_02373
OG0001291	Prbd.g_01108	Syaa.g_02428
OG0001292	Prbd.g_00991	Syaa.g_00310
OG0001293	Prbd.g_00978	Syaa.g_00288
OG0001294	Prbd.g_00860	Syaa.g_01076
OG0001295	Prbd.g_00775	Syaa.g_01964
OG0001296	Prbd.g_00733	Syaa.g_02017
OG0001297	Prbd.g_00728	Syaa.g_02013
OG0001298	Prbd.g_00666	Syaa.g_01913
OG0001299	Prbd.g_00578	Syaa.g_01070
OG0001300	Prbd.g_00551	Syaa.g_00905
OG0001301	Prbd.g_00548	Syaa.g_00891
OG0001302	Prbd.g_00089	Syaa.g_01600
OG0001303	Prbd.g_00296	Syaa.g_01402
OG0001304	Prbd.g_00325	Syaa.g_01281
OG0001305	Prbd.g_00344	Syaa.g_00885
OG0001306	Prbd.g_00454	Syaa.g_00753
OG0001309	Prbd.g_01594	Syaa.g_02005
OG0001310	Prbd.g_01513	Syaa.g_00535
OG0001311	Prbd.g_00317	Syaa.g_01293
OG0001312	Prbd.g_00245	Syaa.g_01391
OG0001314	Prbd.g_00039	Syaa.g_01225
OG0001315	Prbd.g_01182	Syaa.g_02226
OG0001316	Prbd.g_01102	Syaa.g_02434
OG0001317	Prbd.g_01005	Syaa.g_02112
OG0001318	Prbd.g_00983	Syaa.g_00296
OG0001319	Prbd.g_00967	Syaa.g_00273
OG0001321	Prbd.g_00791	Syaa.g_00719
OG0001322	Prbd.g_00790	Syaa.g_00720
OG0001323	Prbd.g_00723	Syaa.g_02002
OG0001324	Prbd.g_00550	Syaa.g_00904
OG0001325	Prbd.g_00012	Syaa.g_01243
OG0001326	Prbd.g_00179	Syaa.g_00396, Syaa.g_02672
OG0001327	Prbd.g_00356	Syaa.g_01083
OG0001328	Prbd.g_00382	Syaa.g_01104
OG0001331	Prbd.g_01758	Syaa.g_02065
OG0001334	Prbd.g_01367	Syaa.g_02216
OG0001335	Prbd.g_01366	Syaa.g_02215
OG0001336	Prbd.g_01252	Syaa.g_02735
OG0001339	Prbd.g_01141	Syaa.g_02376
OG0001340	Prbd.g_00911	Syaa.g_02199
OG0001341	Prbd.g_00047	Syaa.g_00897
OG0001343	Prbd.g_00188	Syaa.g_02664
OG0001344	Prbd.g_00472	Syaa.g_00775
OG0001345	Prbd.g_00487	Syaa.g_00803
OG0001346	Prbd.g_01800	Syaa.g_00734
OG0001347	Prbd.g_01815	Syaa.g_00195, Syaa.g_00445, Syaa.g_01019
OG0001348	Prbd.g_01570	Syaa.g_00847
OG0001349	Prbd.g_01719	Syaa.g_00437
OG0001350	Prbd.g_01537	Syaa.g_02107
OG0001351	Prbd.g_00788	Syaa.g_01863
OG0001352	Prbd.g_00564	Syaa.g_01987
OG0001353	Prbd.g_00134	Syaa.g_00841
OG0001354	Prbd.g_00274	Syaa.g_01338
OG0001356	Prbd.g_00830	Syaa.g_00848
OG0001358	Prbd.g_00624	Syaa.g_01663
OG0001359	Prbd.g_00189	Syaa.g_02663
OG0001360	Prbd.g_00385	Syaa.g_00805
OG0001361	Prbd.g_00484	Syaa.g_00800
OG0001362	Prbd.g_01675	Syaa.g_01789
OG0001363	Prbd.g_01673	Syaa.g_01791
OG0001364	Prbd.g_01364	Syaa.g_00171
OG0001369	Prbd.g_01152	Syaa.g_02363
OG0001373	Prbd.g_00178	Syaa.g_02671
OG0001374	Prbd.g_00186	Syaa.g_02679
OG0001375	Prbd.g_00187	Syaa.g_02665
OG0001376	Prbd.g_00350	Syaa.g_02614
OG0001377	Prbd.g_00351	Syaa.g_02613
OG0001378	Prbd.g_00394	Syaa.g_00700
OG0001379	Prbd.g_01807	Syaa.g_00744
OG0001382	Prbd.g_01578	Syaa.g_01866
OG0001385	Prbd.g_00175	Syaa.g_02668
OG0001386	Prbd.g_00176	Syaa.g_02669
OG0001387	Prbd.g_00177	Syaa.g_02670
OG0001388	Prbd.g_00180	Syaa.g_02673
OG0001389	Prbd.g_00181	Syaa.g_02674
OG0001390	Prbd.g_00182	Syaa.g_02675
OG0001391	Prbd.g_00183	Syaa.g_02676
OG0001392	Prbd.g_00184	Syaa.g_02677
OG0001393	Prbd.g_00185	Syaa.g_02678
OG0001394	Prbd.g_00221	Syaa.g_01118
OG0001395	Prbd.g_00327	Syaa.g_01267
OG0001396	Prbd.g_01814	Syaa.g_00196
OG0001398	Prbd.g_01565	Syaa.g_01424
OG0001402	Prbd.g_00063	Syaa.g_01658
OG0001404	Prbd.g_01176	Syaa.g_00355
OG0001405	Prbd.g_00913	Syaa.g_02213
OG0001406	Prbd.g_00349	Syaa.g_02615
OG0001407	Prbd.g_00362	Syaa.g_01986
OG0001408	Prbd.g_00367	Syaa.g_00953
OG0001413	Prbd.g_01603	Syaa.g_01590
OG0001416	Prbd.g_00783	Syaa.g_00731
OG0001417	Prbd.g_00773	Syaa.g_01339
OG0001419	Prbd.g_00363	Syaa.g_01985
OG0001420	Prbd.g_00403	Syaa.g_01991
OG0001421	Prbd.g_01597	Syaa.g_01583, Syaa.g_01469
OG0001422	Prbd.g_01572	Syaa.g_00743
OG0001423	Prbd.g_00832	Syaa.g_00365
OG0001428	Prbd.g_01068	Syaa.g_02481
OG0001432	Prbd.g_01605	Syaa.g_00930
OG0001433	Prbd.g_00829	Syaa.g_00849
OG0001434	Prbd.g_00225	Syaa.g_01123
OG0001435	Prbd.g_00202	Syaa.g_01090
OG0001438	Prbd.g_00946	Syaa.g_00247
OG0001439	Prbd.g_00932	Syaa.g_00221
OG0001441	Prbd.g_00721	Syaa.g_02000
OG0001442	Prbd.g_00037	Syaa.g_01138
OG0001447	Prbd.g_01117	Syaa.g_02416
OG0001448	Prbd.g_00872	Syaa.g_00423
OG0001449	Prbd.g_00841	Syaa.g_02098, Syaa.g_01042
OG0001452	Prbd.g_00193	Syaa.g_00301
OG0001453	Prbd.g_00286	Syaa.g_01319
OG0001454	Prbd.g_00378	Syaa.g_01580
OG0001456	Prbd.g_00445	Syaa.g_02687
OG0001457	Prbd.g_00446	Syaa.g_02688
OG0001458	Prbd.g_00447	Syaa.g_02689
OG0001459	Prbd.g_01879	Syaa.g_01040
OG0001460	Prbd.g_00828	Syaa.g_00850
OG0001461	Prbd.g_00823	Syaa.g_02328
OG0001465	Prbd.g_00542	Syaa.g_01211
OG0001467	Prbd.g_00081	Syaa.g_01601
OG0001468	Prbd.g_00354	Syaa.g_01597
OG0001471	Prbd.g_01602	Syaa.g_00226
OG0001473	Prbd.g_01315	Syaa.g_01603
OG0001474	Prbd.g_00899	Syaa.g_02175
OG0001479	Prbd.g_00902	Syaa.g_02178
OG0001480	Prbd.g_00870	Syaa.g_00810
OG0001482	Prbd.g_00785	Syaa.g_01329
OG0001486	Prbd.g_00466	Syaa.g_00768
OG0001492	Prbd.g_00515	Syaa.g_00969
OG0001493	Prbd.g_00523	Syaa.g_00961
OG0001495	Prbd.g_01441	Syaa.g_02317
OG0001499	Prbd.g_01183	Syaa.g_01698
OG0001502	Prbd.g_00072	Syaa.g_00819
OG0001504	Prbd.g_01878	Syaa.g_01039
OG0001507	Prbd.g_01549	Syaa.g_02137
OG0001520	Prbd.g_00846	Syaa.g_01929
OG0001523	Prbd.g_00431	Syaa.g_02713
OG0001524	Prbd.g_00432	Syaa.g_02714
OG0001546	Prbd.g_00718	Syaa.g_01997
OG0001547	Prbd.g_00074	Syaa.g_01420
OG0001548	Prbd.g_00078	Syaa.g_01573
OG0001549	Prbd.g_00161	Syaa.g_00806
OG0001551	Prbd.g_00444	Syaa.g_00853
OG0001552	Prbd.g_01922	Syaa.g_01229
OG0001554	Prbd.g_01596	Syaa.g_02590
OG0001556	Prbd.g_00825	Syaa.g_01008
OG0001567	Prbd.g_00073	Syaa.g_01421
OG0001568	Prbd.g_00075	Syaa.g_01416
OG0001570	Prbd.g_00405	Syaa.g_01693
OG0001572	Prbd.g_00003	Syaa.g_01180
OG0001573	Prbd.g_00821, Prbd.g_01098	Syaa.g_00198, Syaa.g_02519, Syaa.g_01013
OG0001582	Prbd.g_00774	Syaa.g_01746
OG0001602	Prbd.g_00543	Syaa.g_01210
OG0001607	Prbd.g_00433	Syaa.g_01519
OG0001613	Prbd.g_01372	Syaa.g_02227
OG0001625	Prbd.g_00981	Syaa.g_00294
OG0001627	Prbd.g_00053	Syaa.g_00629
OG0001633	Prbd.g_01767	Syaa.g_00855
OG0001635	Prbd.g_01545	Syaa.g_00094
OG0001647	Prbd.g_00966	Syaa.g_00271
OG0001666	Prbd.g_01880	Syaa.g_01506, Syaa.g_00399
OG0001667	Prbd.g_01857	Syaa.g_01129
OG0001695	Prbd.g_01854	Syaa.g_02708
OG0001700	Prbd.g_00827	Syaa.g_01423
OG0001718	Prbd.g_00876	Syaa.g_00941
OG0001740	Prbd.g_01853	Syaa.g_02720
OG0001928	Prbd.g_00814	Syaa.g_01279, Syaa.g_01728, Syaa.g_02644
OG0001990	Prbd.g_00438	Syaa.g_02721
OG0002020	Prbd.g_01852	Syaa.g_02704
OG0002021	Prbd.g_01850	Syaa.g_02703
OG0002022	Prbd.g_01849	Syaa.g_02700
OG0002023	Prbd.g_01848	Syaa.g_02699
OG0002024	Prbd.g_01844	Syaa.g_02692
OG0002054	Prbd.g_01843	Syaa.g_02691
OG0002055	Prbd.g_01846	Syaa.g_02695
OG0002107	Prbd.g_00437	Syaa.g_01544, Syaa.g_02716
OG0002108	Prbd.g_00530	Syaa.g_02636, Syaa.g_01736, Syaa.g_01274, Syaa.g_01721, Syaa.g_00382, Syaa.g_00410, Syaa.g_01703, Syaa.g_00361, Syaa.g_01709, Syaa.g_00398
OG0002132	Prbd.g_01847	Syaa.g_02696
OG0002133	Prbd.g_01845	Syaa.g_02694, Syaa.g_02693
OG0002178	Prbd.g_01841	Syaa.g_02697
OG0002225	Prbd.g_00436	Syaa.g_01543, Syaa.g_02717
OG0002249	Prbd.g_00820	Syaa.g_00374
OG0002374	Prbd.g_00831	Syaa.g_00991
OG0002399	Prbd.g_00818	Syaa.g_01278, Syaa.g_02641, Syaa.g_01729
OG0002416	Prbd.g_00529	Syaa.g_01538
OG0002445	Prbd.g_01097	Syaa.g_02306
OG0002708	Prbd.g_00819	Syaa.g_02639, Syaa.g_00948, Syaa.g_00386
OG0002776	Prbd.g_00435	Syaa.g_02718
OG0002785	Prbd.g_00535	Syaa.g_01235
OG0002892	Prbd.g_00442	Syaa.g_01547
OG0003033	Prbd.g_01715	Syaa.g_00452
OG0004283	Prbd.g_01909	Syaa.g_01738
