Orthogroup	Prbd	Praw
OG0001102	Prbd.g_00203	Praw.g_01600
OG0001103	Prbd.g_00205	Praw.g_01598
OG0001104	Prbd.g_00227	Praw.g_01576
OG0001105	Prbd.g_00231	Praw.g_01572
OG0001106	Prbd.g_00255	Praw.g_01548
OG0001107	Prbd.g_00262	Praw.g_01541
OG0001108	Prbd.g_00266	Praw.g_01537
OG0001109	Prbd.g_00267	Praw.g_01536
OG0001110	Prbd.g_00269	Praw.g_01534
OG0001111	Prbd.g_00270	Praw.g_01533
OG0001112	Prbd.g_00271	Praw.g_01532
OG0001113	Prbd.g_00272	Praw.g_01531
OG0001114	Prbd.g_00273	Praw.g_01530
OG0001115	Prbd.g_00275	Praw.g_01528
OG0001116	Prbd.g_00276	Praw.g_01527
OG0001117	Prbd.g_00277	Praw.g_01526
OG0001118	Prbd.g_00278	Praw.g_01525
OG0001119	Prbd.g_00279	Praw.g_01524
OG0001120	Prbd.g_00281	Praw.g_01522
OG0001121	Prbd.g_00425	Praw.g_00199
OG0001121	Prbd.g_00284	Praw.g_01519
OG0001122	Prbd.g_00312	Praw.g_01495
OG0001123	Prbd.g_00316	Praw.g_01491
OG0001124	Prbd.g_00318	Praw.g_01489
OG0001125	Prbd.g_00319	Praw.g_01488
OG0001126	Prbd.g_00329	Praw.g_01478
OG0001127	Prbd.g_00330	Praw.g_01477
OG0001128	Prbd.g_00332	Praw.g_01475
OG0001129	Prbd.g_00333	Praw.g_01474
OG0001130	Prbd.g_00334	Praw.g_01473
OG0001131	Prbd.g_00370	Praw.g_01437
OG0001132	Prbd.g_00380	Praw.g_01427
OG0001133	Prbd.g_00414	Praw.g_00187
OG0001134	Prbd.g_00427	Praw.g_00201
OG0001135	Prbd.g_00430	Praw.g_00204
OG0001136	Prbd.g_00465	Praw.g_00231
OG0001137	Prbd.g_00476	Praw.g_00242
OG0001138	Prbd.g_00494	Praw.g_00260
OG0001139	Prbd.g_00495	Praw.g_00261
OG0001140	Prbd.g_00496	Praw.g_00262
OG0001141	Prbd.g_00497	Praw.g_00263
OG0001142	Prbd.g_00498	Praw.g_00264
OG0001143	Prbd.g_00505	Praw.g_00271
OG0001144	Prbd.g_00510	Praw.g_00276
OG0001145	Prbd.g_01809	Praw.g_00971
OG0001146	Prbd.g_01797	Praw.g_00985
OG0001147	Prbd.g_01778	Praw.g_01001
OG0001148	Prbd.g_01762	Praw.g_01018
OG0001149	Prbd.g_01761	Praw.g_01019
OG0001150	Prbd.g_01760	Praw.g_01020
OG0001151	Prbd.g_01749	Praw.g_01031
OG0001152	Prbd.g_01748	Praw.g_01032
OG0001153	Prbd.g_01657	Praw.g_00368
OG0001154	Prbd.g_01656	Praw.g_00370
OG0001155	Prbd.g_01644	Praw.g_00382
OG0001156	Prbd.g_01641	Praw.g_00385
OG0001157	Prbd.g_01640	Praw.g_00386
OG0001158	Prbd.g_01639	Praw.g_00387
OG0001159	Prbd.g_01638	Praw.g_00388
OG0001160	Prbd.g_01613	Praw.g_00412
OG0001161	Prbd.g_01600	Praw.g_00423
OG0001162	Prbd.g_01589	Praw.g_00434
OG0001163	Prbd.g_01533	Praw.g_00507
OG0001164	Prbd.g_01529	Praw.g_00511
OG0001165	Prbd.g_01526	Praw.g_00514
OG0001166	Prbd.g_01506	Praw.g_00534
OG0001167	Prbd.g_01489	Praw.g_00551
OG0001168	Prbd.g_01487	Praw.g_00553
OG0001169	Prbd.g_01485	Praw.g_00555
OG0001170	Prbd.g_01483	Praw.g_00557
OG0001171	Prbd.g_01473	Praw.g_00567
OG0001172	Prbd.g_01460	Praw.g_01914
OG0001173	Prbd.g_01459	Praw.g_01913
OG0001174	Prbd.g_01451	Praw.g_01905
OG0001175	Prbd.g_01450	Praw.g_01904
OG0001176	Prbd.g_01443	Praw.g_01897
OG0001177	Prbd.g_01440	Praw.g_01895
OG0001178	Prbd.g_01435	Praw.g_01890
OG0001179	Prbd.g_01407	Praw.g_00112
OG0001180	Prbd.g_01385	Praw.g_00090
OG0001181	Prbd.g_01381	Praw.g_00086
OG0001182	Prbd.g_01374	Praw.g_00079
OG0001183	Prbd.g_01370	Praw.g_00075
OG0001184	Prbd.g_01354	Praw.g_00059
OG0001185	Prbd.g_01340	Praw.g_00045
OG0001186	Prbd.g_01316	Praw.g_00021
OG0001187	Prbd.g_01311	Praw.g_00017
OG0001188	Prbd.g_01309	Praw.g_00015
OG0001189	Prbd.g_01292	Praw.g_01191
OG0001190	Prbd.g_01288	Praw.g_01187
OG0001191	Prbd.g_01278	Praw.g_01177
OG0001192	Prbd.g_01274	Praw.g_01172
OG0001193	Prbd.g_01264	Praw.g_01162
OG0001194	Prbd.g_01263	Praw.g_01161
OG0001195	Prbd.g_01262	Praw.g_01160
OG0001196	Prbd.g_01249	Praw.g_01147
OG0001197	Prbd.g_01248	Praw.g_01146
OG0001198	Prbd.g_01240	Praw.g_01139
OG0001199	Prbd.g_01170	Praw.g_01360
OG0001200	Prbd.g_01168	Praw.g_01358
OG0001201	Prbd.g_01136	Praw.g_01327
OG0001202	Prbd.g_01041	Praw.g_01236
OG0001203	Prbd.g_01001	Praw.g_01197
OG0001204	Prbd.g_00996	Praw.g_00890
OG0001205	Prbd.g_00797	Praw.g_00702
OG0001206	Prbd.g_00780	Praw.g_00685
OG0001207	Prbd.g_00765	Praw.g_00670
OG0001209	Prbd.g_00707	Praw.g_00613
OG0001210	Prbd.g_00702	Praw.g_00608
OG0001211	Prbd.g_00692	Praw.g_00598
OG0001212	Prbd.g_00648	Praw.g_01942
OG0001213	Prbd.g_00615	Praw.g_00165
OG0001214	Prbd.g_00607	Praw.g_01885
OG0001215	Prbd.g_00554	Praw.g_01832
OG0001216	Prbd.g_00009	Praw.g_01807
OG0001217	Prbd.g_00049	Praw.g_01759
OG0001218	Prbd.g_00056	Praw.g_01751
OG0001219	Prbd.g_00091	Praw.g_01708
OG0001220	Prbd.g_00154	Praw.g_01647
OG0001221	Prbd.g_00217	Praw.g_01586
OG0001222	Prbd.g_00256	Praw.g_01547
OG0001223	Prbd.g_00282	Praw.g_01521
OG0001224	Prbd.g_00336	Praw.g_01471
OG0001225	Prbd.g_00338	Praw.g_01469
OG0001226	Prbd.g_00364	Praw.g_01443
OG0001227	Prbd.g_00383	Praw.g_01424
OG0001228	Prbd.g_00513	Praw.g_00279
OG0001229	Prbd.g_01766	Praw.g_01014
OG0001230	Prbd.g_01697	Praw.g_01091
OG0001231	Prbd.g_01591	Praw.g_00432
OG0001232	Prbd.g_01502	Praw.g_00538
OG0001233	Prbd.g_01482	Praw.g_00558
OG0001234	Prbd.g_01448	Praw.g_01902
OG0001235	Prbd.g_01438	Praw.g_01893
OG0001236	Prbd.g_01357	Praw.g_00062
OG0001237	Prbd.g_01353	Praw.g_00058
OG0001238	Prbd.g_01277	Praw.g_01176
OG0001239	Prbd.g_01173	Praw.g_01363
OG0001241	Prbd.g_01143	Praw.g_01334
OG0001242	Prbd.g_01124	Praw.g_01316
OG0001243	Prbd.g_01118	Praw.g_01310
OG0001244	Prbd.g_01101	Praw.g_01294
OG0001245	Prbd.g_00858	Praw.g_00753
OG0001246	Prbd.g_00738	Praw.g_00644
OG0001247	Prbd.g_00561	Praw.g_01839
OG0001248	Prbd.g_00559	Praw.g_01837
OG0001249	Prbd.g_00080	Praw.g_01719
OG0001250	Prbd.g_00143	Praw.g_01658
OG0001251	Prbd.g_00191	Praw.g_01610
OG0001252	Prbd.g_00331	Praw.g_01476
OG0001253	Prbd.g_00384	Praw.g_01423
OG0001254	Prbd.g_00429	Praw.g_00203
OG0001255	Prbd.g_00452	Praw.g_00218
OG0001256	Prbd.g_01598	Praw.g_00425
OG0001257	Prbd.g_01592	Praw.g_00431
OG0001258	Prbd.g_01528	Praw.g_00512
OG0001259	Prbd.g_01484	Praw.g_00556
OG0001260	Prbd.g_01467	Praw.g_00573
OG0001261	Prbd.g_01399	Praw.g_00104
OG0001262	Prbd.g_01294	Praw.g_01193
OG0001263	Prbd.g_01115	Praw.g_01307
OG0001265	Prbd.g_01125	Praw.g_01317
OG0001266	Prbd.g_01037	Praw.g_01232
OG0001267	Prbd.g_00959	Praw.g_00854
OG0001268	Prbd.g_00900	Praw.g_00791
OG0001269	Prbd.g_00880	Praw.g_00773
OG0001270	Prbd.g_00808	Praw.g_00713
OG0001271	Prbd.g_00770	Praw.g_00675
OG0001272	Prbd.g_00756	Praw.g_00662
OG0001273	Prbd.g_00613	Praw.g_00167
OG0001274	Prbd.g_00541	Praw.g_01819
OG0001275	Prbd.g_00292	Praw.g_01511
OG0001276	Prbd.g_00315	Praw.g_01492
OG0001277	Prbd.g_00372	Praw.g_01435
OG0001278	Prbd.g_00518	Praw.g_00284
OG0001279	Prbd.g_01893	Praw.g_00930
OG0001280	Prbd.g_01802	Praw.g_00980
OG0001281	Prbd.g_01796	Praw.g_00986
OG0001282	Prbd.g_01763	Praw.g_01017
OG0001284	Prbd.g_01618, Prbd.g_01619	Praw.g_00407
OG0001285	Prbd.g_01499	Praw.g_00541
OG0001286	Prbd.g_01387	Praw.g_00092
OG0001287	Prbd.g_01333	Praw.g_00037
OG0001288	Prbd.g_01324	Praw.g_00028
OG0001289	Prbd.g_01157	Praw.g_01347
OG0001290	Prbd.g_01144	Praw.g_01335
OG0001291	Prbd.g_01108	Praw.g_01300
OG0001292	Prbd.g_00991	Praw.g_00885
OG0001293	Prbd.g_00978	Praw.g_00873
OG0001294	Prbd.g_00860	Praw.g_00755
OG0001295	Prbd.g_00775	Praw.g_00680
OG0001296	Prbd.g_00733	Praw.g_00639
OG0001297	Prbd.g_00728	Praw.g_00634
OG0001298	Prbd.g_00666	Praw.g_01924
OG0001299	Prbd.g_00578	Praw.g_01856
OG0001300	Prbd.g_00551	Praw.g_01829
OG0001301	Prbd.g_00548	Praw.g_01826
OG0001302	Prbd.g_00089	Praw.g_01710
OG0001303	Prbd.g_00296	Praw.g_01507
OG0001304	Prbd.g_00325	Praw.g_01482
OG0001305	Prbd.g_00344	Praw.g_01463
OG0001306	Prbd.g_00454	Praw.g_00220
OG0001307	Prbd.g_01781	Praw.g_00998
OG0001308	Prbd.g_01679	Praw.g_00347
OG0001309	Prbd.g_01594	Praw.g_00429
OG0001310	Prbd.g_01513	Praw.g_00527
OG0001311	Prbd.g_00317	Praw.g_01490
OG0001312	Prbd.g_00245	Praw.g_01558
OG0001314	Prbd.g_00039	Praw.g_01768
OG0001315	Prbd.g_01182	Praw.g_01373
OG0001316	Prbd.g_01102	Praw.g_01295
OG0001317	Prbd.g_01005	Praw.g_01201
OG0001318	Prbd.g_00983	Praw.g_00877
OG0001319	Prbd.g_00967	Praw.g_00862
OG0001320	Prbd.g_00856	Praw.g_00752
OG0001321	Prbd.g_00791	Praw.g_00696
OG0001322	Prbd.g_00790	Praw.g_00695
OG0001323	Prbd.g_00723	Praw.g_00629
OG0001324	Prbd.g_00550	Praw.g_01828
OG0001325	Prbd.g_00012	Praw.g_01804
OG0001326	Prbd.g_00179	Praw.g_01622
OG0001327	Prbd.g_00356	Praw.g_01452
OG0001328	Prbd.g_00382	Praw.g_01425
OG0001329	Prbd.g_00421	Praw.g_00194
OG0001331	Prbd.g_01758	Praw.g_01022
OG0001332	Prbd.g_01646	Praw.g_00380
OG0001333	Prbd.g_01488	Praw.g_00552
OG0001334	Prbd.g_01367	Praw.g_00072
OG0001335	Prbd.g_01366	Praw.g_00071
OG0001336	Prbd.g_01252	Praw.g_01150
OG0001339	Prbd.g_01141	Praw.g_01332
OG0001340	Prbd.g_00911	Praw.g_00806
OG0001341	Prbd.g_00047	Praw.g_01761
OG0001342	Prbd.g_00084	Praw.g_01715
OG0001343	Prbd.g_00188	Praw.g_01613
OG0001344	Prbd.g_00472	Praw.g_00238
OG0001345	Prbd.g_00487	Praw.g_00253
OG0001346	Prbd.g_01800	Praw.g_00982
OG0001347	Prbd.g_01815	Praw.g_00340
OG0001348	Prbd.g_01570	Praw.g_00453
OG0001350	Prbd.g_01002	Praw.g_01198
OG0001351	Prbd.g_00788	Praw.g_00693
OG0001352	Prbd.g_00564	Praw.g_01842
OG0001353	Prbd.g_00134	Praw.g_01666
OG0001354	Prbd.g_00274	Praw.g_01529
OG0001356	Prbd.g_00830	Praw.g_01734
OG0001358	Prbd.g_00624	Praw.g_00156
OG0001359	Prbd.g_00189	Praw.g_01612
OG0001360	Prbd.g_00385	Praw.g_01422
OG0001361	Prbd.g_00484	Praw.g_00250
OG0001362	Prbd.g_01675	Praw.g_00351
OG0001363	Prbd.g_01673	Praw.g_00353
OG0001364	Prbd.g_01364	Praw.g_00069
OG0001365	Prbd.g_01284	Praw.g_01183
OG0001369	Prbd.g_01152	Praw.g_01342
OG0001371	Prbd.g_00565	Praw.g_01843
OG0001372	Prbd.g_00055	Praw.g_01752
OG0001373	Prbd.g_00178	Praw.g_01623
OG0001374	Prbd.g_00186	Praw.g_01615
OG0001375	Prbd.g_00187	Praw.g_01614
OG0001376	Prbd.g_00350	Praw.g_01458
OG0001377	Prbd.g_00351	Praw.g_01457
OG0001378	Prbd.g_00394	Praw.g_00171
OG0001379	Prbd.g_01807	Praw.g_00975
OG0001380	Prbd.g_01776	Praw.g_01003
OG0001381	Prbd.g_01770	Praw.g_01010
OG0001382	Prbd.g_01578	Praw.g_00445
OG0001384	Prbd.g_00034	Praw.g_01773
OG0001385	Prbd.g_00175	Praw.g_01626
OG0001386	Prbd.g_00176	Praw.g_01625
OG0001387	Prbd.g_00177	Praw.g_01624
OG0001388	Prbd.g_00180	Praw.g_01621
OG0001389	Prbd.g_00181	Praw.g_01620
OG0001390	Prbd.g_00182	Praw.g_01619
OG0001391	Prbd.g_00183	Praw.g_01618
OG0001392	Prbd.g_00184	Praw.g_01617
OG0001393	Prbd.g_00185	Praw.g_01616
OG0001395	Prbd.g_00327	Praw.g_01480
OG0001396	Prbd.g_01814	Praw.g_00341
OG0001397	Prbd.g_01674	Praw.g_00352
OG0001398	Prbd.g_01565	Praw.g_00459
OG0001399	Prbd.g_01446	Praw.g_01900
OG0001400	Prbd.g_01920	Praw.g_00905
OG0001402	Prbd.g_00063	Praw.g_01744
OG0001403	Prbd.g_01207	Praw.g_01398
OG0001404	Prbd.g_01176	Praw.g_01366
OG0001405	Prbd.g_00913	Praw.g_00808
OG0001406	Prbd.g_00349	Praw.g_01459
OG0001407	Prbd.g_00362	Praw.g_01445
OG0001408	Prbd.g_00367	Praw.g_01440
OG0001409	Prbd.g_00475	Praw.g_00241
OG0001410	Prbd.g_01780	Praw.g_00999
OG0001411	Prbd.g_01732	Praw.g_01053
OG0001413	Prbd.g_01603	Praw.g_00421
OG0001414	Prbd.g_01010	Praw.g_01206
OG0001415	Prbd.g_01008	Praw.g_01204
OG0001416	Prbd.g_00783	Praw.g_00688
OG0001417	Prbd.g_00773	Praw.g_00678
OG0001418	Prbd.g_00560	Praw.g_01838
OG0001419	Prbd.g_00363	Praw.g_01444
OG0001420	Prbd.g_00403	Praw.g_00179
OG0001421	Prbd.g_01597	Praw.g_00426
OG0001422	Prbd.g_01572	Praw.g_00451
OG0001424	Prbd.g_00379	Praw.g_01428
OG0001424	Prbd.g_00192	Praw.g_00323
OG0001428	Prbd.g_01068	Praw.g_01263
OG0001429	Prbd.g_00092	Praw.g_01707
OG0001431	Prbd.g_01860	Praw.g_00951
OG0001432	Prbd.g_01605	Praw.g_00420
OG0001433	Prbd.g_00829	Praw.g_01735
OG0001434	Prbd.g_00225	Praw.g_01578
OG0001437	Prbd.g_01009	Praw.g_01205
OG0001438	Prbd.g_00946	Praw.g_00841
OG0001439	Prbd.g_00932	Praw.g_00827
OG0001440	Prbd.g_00833	Praw.g_00730
OG0001441	Prbd.g_00721	Praw.g_00627
OG0001442	Prbd.g_00037	Praw.g_01770
OG0001446	Prbd.g_01165	Praw.g_01355
OG0001447	Prbd.g_01117	Praw.g_01309
OG0001448	Prbd.g_00872	Praw.g_00765
OG0001449	Prbd.g_00841	Praw.g_00738
OG0001450	Prbd.g_00557	Praw.g_01835
OG0001451	Prbd.g_00163	Praw.g_01638
OG0001452	Prbd.g_00193	Praw.g_01609
OG0001453	Prbd.g_00286	Praw.g_01517
OG0001454	Prbd.g_00378	Praw.g_01429
OG0001456	Prbd.g_00445	Praw.g_00211
OG0001457	Prbd.g_00446	Praw.g_00212
OG0001458	Prbd.g_00447	Praw.g_00213
OG0001459	Prbd.g_01879	Praw.g_00939
OG0001460	Prbd.g_00828	Praw.g_01736
OG0001462	Prbd.g_01203	Praw.g_01394
OG0001463	Prbd.g_00953	Praw.g_00848
OG0001464	Prbd.g_00910	Praw.g_00805
OG0001465	Prbd.g_00542	Praw.g_01820
OG0001466	Prbd.g_00036	Praw.g_01771
OG0001467	Prbd.g_00081	Praw.g_01718
OG0001468	Prbd.g_00354	Praw.g_01454
OG0001469	Prbd.g_01884, Prbd.g_01547, Prbd.g_01536	Praw.g_00935
OG0001471	Prbd.g_01602	Praw.g_00422
OG0001472	Prbd.g_01595	Praw.g_00428
OG0001473	Prbd.g_01315	Praw.g_00020
OG0001479	Prbd.g_00902	Praw.g_00793
OG0001480	Prbd.g_00870	Praw.g_00763
OG0001481	Prbd.g_00865	Praw.g_00759
OG0001482	Prbd.g_00785	Praw.g_00690
OG0001485	Prbd.g_01561	Praw.g_00464
OG0001486	Prbd.g_00466	Praw.g_00232
OG0001490	Prbd.g_01199	Praw.g_01389
OG0001491	Prbd.g_00087	Praw.g_01712
OG0001492	Prbd.g_00515	Praw.g_00281
OG0001493	Prbd.g_00523	Praw.g_00289
OG0001499	Prbd.g_01183	Praw.g_01374
OG0001500	Prbd.g_00976	Praw.g_00871
OG0001501	Prbd.g_00539	Praw.g_01817
OG0001502	Prbd.g_00072	Praw.g_01727
OG0001503	Prbd.g_00434	Praw.g_00208
OG0001504	Prbd.g_01878	Praw.g_00940
OG0001506	Prbd.g_01648	Praw.g_00378
OG0001507	Prbd.g_01549	Praw.g_00478
OG0001521	Prbd.g_00048	Praw.g_01760
OG0001523	Prbd.g_00431	Praw.g_00205
OG0001524	Prbd.g_00432	Praw.g_00206
OG0001525	Prbd.g_01586	Praw.g_00436
OG0001546	Prbd.g_00718	Praw.g_00624
OG0001547	Prbd.g_00074	Praw.g_01725
OG0001548	Prbd.g_00078	Praw.g_01721
OG0001549	Prbd.g_00161	Praw.g_01640
OG0001550	Prbd.g_00418	Praw.g_00192
OG0001551	Prbd.g_00444	Praw.g_00210
OG0001552	Prbd.g_01922	Praw.g_00906
OG0001553	Prbd.g_01692	Praw.g_01086
OG0001554	Prbd.g_01596	Praw.g_00427
OG0001555	Prbd.g_01582	Praw.g_00441
OG0001556	Prbd.g_00825	Praw.g_01742
OG0001566	Prbd.g_00568	Praw.g_01846
OG0001567	Prbd.g_00073	Praw.g_01726
OG0001568	Prbd.g_00075	Praw.g_01724
OG0001569	Prbd.g_00390	Praw.g_01417
OG0001571	Prbd.g_00412	Praw.g_00185
OG0001581	Prbd.g_01096	Praw.g_01291
OG0001582	Prbd.g_00774	Praw.g_00679
OG0001583	Prbd.g_00086	Praw.g_01713
OG0001585	Prbd.g_01889	Praw.g_00934
OG0001587	Prbd.g_01465	Praw.g_01920
OG0001595	Prbd.g_01177	Praw.g_01367
OG0001596	Prbd.g_01169	Praw.g_01359
OG0001597	Prbd.g_00877	Praw.g_00770
OG0001598	Prbd.g_00835	Praw.g_00336
OG0001599	Prbd.g_00782	Praw.g_00687
OG0001600	Prbd.g_00731	Praw.g_00637
OG0001601	Prbd.g_00570	Praw.g_01848
OG0001602	Prbd.g_00543	Praw.g_01821
OG0001603	Prbd.g_00088	Praw.g_01711
OG0001604	Prbd.g_00214	Praw.g_01589
OG0001605	Prbd.g_00308	Praw.g_01499
OG0001606	Prbd.g_00369	Praw.g_01438
OG0001607	Prbd.g_00433	Praw.g_00207
OG0001608	Prbd.g_01773	Praw.g_01007
OG0001609	Prbd.g_01650	Praw.g_00376
OG0001610	Prbd.g_01647	Praw.g_00379
OG0001611	Prbd.g_01584	Praw.g_00438
OG0001612	Prbd.g_01900	Praw.g_00465
OG0001613	Prbd.g_01372	Praw.g_00077
OG0001626	Prbd.g_00046	Praw.g_01762
OG0001627	Prbd.g_00053	Praw.g_01754
OG0001628	Prbd.g_00058	Praw.g_01749
OG0001629	Prbd.g_00059	Praw.g_01748
OG0001630	Prbd.g_00195	Praw.g_01607
OG0001631	Prbd.g_00359	Praw.g_01449
OG0001632	Prbd.g_01890	Praw.g_00471, Praw.g_00932
OG0001633	Prbd.g_01767	Praw.g_01013
OG0001635	Prbd.g_01545	Praw.g_00480
OG0001647	Prbd.g_00966	Praw.g_00861
OG0001648	Prbd.g_00866	Praw.g_00760
OG0001649	Prbd.g_00360	Praw.g_01447
OG0001650	Prbd.g_01784	Praw.g_00474
OG0001651	Prbd.g_01585	Praw.g_00437
OG0001662	Prbd.g_00400	Praw.g_00177
OG0001663	Prbd.g_00451	Praw.g_00217
OG0001664	Prbd.g_01866	Praw.g_00332
OG0001665	Prbd.g_01863	Praw.g_00335
OG0001666	Prbd.g_01880	Praw.g_00938
OG0001667	Prbd.g_01857	Praw.g_00956
OG0001685	Prbd.g_00165	Praw.g_01636
OG0001686	Prbd.g_00307	Praw.g_01500
OG0001687	Prbd.g_00353	Praw.g_01455
OG0001688	Prbd.g_00358	Praw.g_01450
OG0001689	Prbd.g_01326	Praw.g_00030
OG0001696	Prbd.g_00164	Praw.g_01637
OG0001697	Prbd.g_00173	Praw.g_01628
OG0001698	Prbd.g_00357	Praw.g_01451
OG0001700	Prbd.g_00827	Praw.g_01737
OG0001705	Prbd.g_00840	Praw.g_00737
OG0001706	Prbd.g_01901	Praw.g_01785
OG0001707	Prbd.g_00377	Praw.g_01430
OG0001708	Prbd.g_00450	Praw.g_00216
OG0001710	Prbd.g_01445	Praw.g_01899
OG0001718	Prbd.g_00876	Praw.g_00769
OG0001719	Prbd.g_00848	Praw.g_00744
OG0001720	Prbd.g_01834	Praw.g_00960
OG0001721	Prbd.g_00050	Praw.g_01757
OG0001723	Prbd.g_01892	Praw.g_00931
OG0001725	Prbd.g_00850	Praw.g_00745
OG0001742	Prbd.g_00862	Praw.g_00757
OG0001743	Prbd.g_00398	Praw.g_00175
OG0001744	Prbd.g_01829	Praw.g_00965
OG0001745	Prbd.g_01606	Praw.g_00419
OG0001772	Prbd.g_00839	Praw.g_00736
OG0001773	Prbd.g_01580	Praw.g_00443
OG0001774	Prbd.g_00567	Praw.g_01845
OG0001775	Prbd.g_00365	Praw.g_01442
OG0001776	Prbd.g_00396	Praw.g_00173
OG0001778	Prbd.g_01861	Praw.g_00950
OG0001779	Prbd.g_01828	Praw.g_00966
OG0001781	Prbd.g_01571	Praw.g_00452
OG0001819	Prbd.g_00847	Praw.g_00743
OG0001821	Prbd.g_00051	Praw.g_01756
OG0001822	Prbd.g_00070	Praw.g_01729
OG0001823	Prbd.g_00166	Praw.g_01635
OG0001824	Prbd.g_00306	Praw.g_01501
OG0001825	Prbd.g_00366	Praw.g_01441
OG0001826	Prbd.g_00368	Praw.g_01439
OG0001827	Prbd.g_00371	Praw.g_01436
OG0001828	Prbd.g_00393	Praw.g_00170
OG0001829	Prbd.g_00397	Praw.g_00174
OG0001830	Prbd.g_00415	Praw.g_00188
OG0001831	Prbd.g_00426	Praw.g_00200
OG0001832	Prbd.g_01869	Praw.g_00946
OG0001833	Prbd.g_01765	Praw.g_01015
OG0001919	Prbd.g_00844	Praw.g_00741
OG0001920	Prbd.g_00538	Praw.g_01816
OG0001921	Prbd.g_00168	Praw.g_01633
OG0001982	Prbd.g_00871	Praw.g_00764
OG0001983	Prbd.g_00032	Praw.g_01774
OG0001984	Prbd.g_00079	Praw.g_01720
OG0001985	Prbd.g_00172	Praw.g_01629
OG0001986	Prbd.g_00290	Praw.g_01513
OG0001989	Prbd.g_01775	Praw.g_01004
OG0002026	Prbd.g_00845	Praw.g_00742
OG0002027	Prbd.g_00170	Praw.g_01631
OG0002028	Prbd.g_00301	Praw.g_01506
OG0002031	Prbd.g_01563	Praw.g_00462
OG0002032	Prbd.g_01275	Praw.g_01174
OG0002034	Prbd.g_00526	Praw.g_00292
OG0002057	Prbd.g_01134	Praw.g_01325
OG0002058	Prbd.g_01060	Praw.g_01255
OG0002059	Prbd.g_00875	Praw.g_00768
OG0002060	Prbd.g_00873	Praw.g_00766
OG0002061	Prbd.g_00842	Praw.g_00739
OG0002064	Prbd.g_00776	Praw.g_00681
OG0002065	Prbd.g_00683	Praw.g_00589
OG0002066	Prbd.g_00677	Praw.g_00583
OG0002067	Prbd.g_00006	Praw.g_01810
OG0002068	Prbd.g_00042	Praw.g_01766
OG0002069	Prbd.g_00044	Praw.g_01764
OG0002070	Prbd.g_00071	Praw.g_01728
OG0002071	Prbd.g_00077	Praw.g_01722
OG0002072	Prbd.g_00085	Praw.g_01714
OG0002073	Prbd.g_00107	Praw.g_01692
OG0002074	Prbd.g_00159	Praw.g_01642
OG0002075	Prbd.g_00171	Praw.g_01630
OG0002076	Prbd.g_00218	Praw.g_01585
OG0002077	Prbd.g_00302	Praw.g_01505
OG0002078	Prbd.g_00305	Praw.g_01502
OG0002079	Prbd.g_00310	Praw.g_01497
OG0002080	Prbd.g_00328	Praw.g_01479
OG0002081	Prbd.g_00352	Praw.g_01456
OG0002082	Prbd.g_00361	Praw.g_01446
OG0002083	Prbd.g_00373	Praw.g_01434
OG0002084	Prbd.g_00374	Praw.g_01433
OG0002085	Prbd.g_00381	Praw.g_01426
OG0002086	Prbd.g_00386	Praw.g_01421
OG0002087	Prbd.g_00387	Praw.g_01420
OG0002088	Prbd.g_00388	Praw.g_01419
OG0002089	Prbd.g_00413	Praw.g_00186
OG0002090	Prbd.g_00417	Praw.g_00191
OG0002091	Prbd.g_00443	Praw.g_00209
OG0002093	Prbd.g_01897	Praw.g_00329
OG0002094	Prbd.g_01856	Praw.g_00957
OG0002095	Prbd.g_01831	Praw.g_00963
OG0002099	Prbd.g_01599	Praw.g_00424
OG0002100	Prbd.g_01590	Praw.g_00433
OG0002101	Prbd.g_01587	Praw.g_00435
OG0002102	Prbd.g_01583	Praw.g_00440
OG0002103	Prbd.g_01581	Praw.g_00442
OG0002104	Prbd.g_01579	Praw.g_00444
OG0002105	Prbd.g_01520	Praw.g_00520
OG0002146	Prbd.g_00746	Praw.g_00652
OG0002147	Prbd.g_00537	Praw.g_01815
OG0002148	Prbd.g_00035	Praw.g_01772
OG0002149	Prbd.g_00057	Praw.g_01750
OG0002150	Prbd.g_00303	Praw.g_01504
OG0002151	Prbd.g_00416	Praw.g_00190
OG0002152	Prbd.g_01862	Praw.g_00947
OG0002153	Prbd.g_00304	Praw.g_01503
OG0002216	Prbd.g_00040	Praw.g_01767
OG0002217	Prbd.g_00090	Praw.g_01709
OG0002218	Prbd.g_00167	Praw.g_01634
OG0002220	Prbd.g_01883	Praw.g_00936
OG0002221	Prbd.g_01830	Praw.g_00964
OG0002222	Prbd.g_01574	Praw.g_00449
OG0002223	Prbd.g_01555	Praw.g_00468
OG0002224	Prbd.g_00851	Praw.g_00747
OG0002262	Prbd.g_01197	Praw.g_01387
OG0002263	Prbd.g_00054	Praw.g_01753
OG0002265	Prbd.g_00420	Praw.g_00193
OG0002266	Prbd.g_01865	Praw.g_00333
OG0002267	Prbd.g_01877	Praw.g_00941
OG0002268	Prbd.g_01875	Praw.g_00943
OG0002269	Prbd.g_01873	Praw.g_00944
OG0002271	Prbd.g_01556	Praw.g_00467
OG0002275	Prbd.g_00532	Praw.g_00297
OG0002291	Prbd.g_01899	Praw.g_00927
OG0002310	Prbd.g_00861	Praw.g_00756
OG0002311	Prbd.g_00834	Praw.g_00933
OG0002312	Prbd.g_00060	Praw.g_01747
