Orthogroup	Prbd	Prbi
OG0001053	Prbd.g_00759	Prbi.g_00486
OG0001054	Prbd.g_00744	Prbi.g_00501
OG0001055	Prbd.g_00725	Prbi.g_00520
OG0001056	Prbd.g_00706	Prbi.g_00539
OG0001057	Prbd.g_00701	Prbi.g_00544
OG0001058	Prbd.g_00693	Prbi.g_00552
OG0001059	Prbd.g_00689	Prbi.g_00556
OG0001060	Prbd.g_00682	Prbi.g_00563
OG0001061	Prbd.g_00669	Prbi.g_00576
OG0001062	Prbd.g_00667	Prbi.g_00578
OG0001063	Prbd.g_00665	Prbi.g_00580
OG0001064	Prbd.g_00664	Prbi.g_00581
OG0001065	Prbd.g_00663	Prbi.g_00582
OG0001066	Prbd.g_00662	Prbi.g_00583
OG0001067	Prbd.g_00661	Prbi.g_00584
OG0001068	Prbd.g_00660	Prbi.g_00585
OG0001069	Prbd.g_00659	Prbi.g_00586
OG0001070	Prbd.g_00656	Prbi.g_00589
OG0001071	Prbd.g_00655	Prbi.g_00590
OG0001072	Prbd.g_00654	Prbi.g_00592
OG0001073	Prbd.g_00640	Prbi.g_00606
OG0001074	Prbd.g_00629	Prbi.g_00617
OG0001075	Prbd.g_00628	Prbi.g_00618
OG0001076	Prbd.g_00620	Prbi.g_00626
OG0001077	Prbd.g_00616	Prbi.g_00630
OG0001078	Prbd.g_00608	Prbi.g_00639
OG0001079	Prbd.g_00597	Prbi.g_00650
OG0001080	Prbd.g_00591	Prbi.g_00656
OG0001081	Prbd.g_00589	Prbi.g_00658
OG0001082	Prbd.g_00588	Prbi.g_00659
OG0001083	Prbd.g_00583	Prbi.g_00664
OG0001084	Prbd.g_00582	Prbi.g_00665
OG0001085	Prbd.g_00574	Prbi.g_00673
OG0001086	Prbd.g_00573	Prbi.g_00674
OG0001087	Prbd.g_00556	Prbi.g_00691
OG0001088	Prbd.g_00555	Prbi.g_00692
OG0001089	Prbd.g_00547	Prbi.g_00700
OG0001090	Prbd.g_00008	Prbi.g_00746
OG0001091	Prbd.g_00010	Prbi.g_00748
OG0001092	Prbd.g_00011	Prbi.g_00749
OG0001093	Prbd.g_00016	Prbi.g_00754
OG0001094	Prbd.g_00096	Prbi.g_00841
OG0001095	Prbd.g_00115	Prbi.g_00860
OG0001096	Prbd.g_00128	Prbi.g_00873
OG0001097	Prbd.g_00147	Prbi.g_00892
OG0001098	Prbd.g_00162	Prbi.g_00907
OG0001099	Prbd.g_00194	Prbi.g_00939
OG0001100	Prbd.g_00198	Prbi.g_00943
OG0001101	Prbd.g_00200	Prbi.g_00945
OG0001102	Prbd.g_00203	Prbi.g_00948
OG0001103	Prbd.g_00205	Prbi.g_00950
OG0001104	Prbd.g_00227	Prbi.g_00972
OG0001105	Prbd.g_00231	Prbi.g_00976
OG0001106	Prbd.g_00255	Prbi.g_01000
OG0001107	Prbd.g_00262	Prbi.g_01007
OG0001108	Prbd.g_00266	Prbi.g_01011
OG0001109	Prbd.g_00267	Prbi.g_01012
OG0001110	Prbd.g_00269	Prbi.g_01014
OG0001111	Prbd.g_00270	Prbi.g_01015
OG0001112	Prbd.g_00271	Prbi.g_01016
OG0001113	Prbd.g_00272	Prbi.g_01017
OG0001114	Prbd.g_00273	Prbi.g_01018
OG0001115	Prbd.g_00275	Prbi.g_01020
OG0001116	Prbd.g_00276	Prbi.g_01021
OG0001117	Prbd.g_00277	Prbi.g_01022
OG0001118	Prbd.g_00278	Prbi.g_01023
OG0001119	Prbd.g_00279	Prbi.g_01024
OG0001120	Prbd.g_00281	Prbi.g_01026
OG0001121	Prbd.g_00425	Prbi.g_01172
OG0001121	Prbd.g_00284	Prbi.g_01029
OG0001122	Prbd.g_00312	Prbi.g_01058
OG0001123	Prbd.g_00316	Prbi.g_01062
OG0001124	Prbd.g_00318	Prbi.g_01064
OG0001125	Prbd.g_00319	Prbi.g_01065
OG0001126	Prbd.g_00329	Prbi.g_01075
OG0001127	Prbd.g_00330	Prbi.g_01076
OG0001128	Prbd.g_00332	Prbi.g_01078
OG0001129	Prbd.g_00333	Prbi.g_01079
OG0001130	Prbd.g_00334	Prbi.g_01080
OG0001131	Prbd.g_00370	Prbi.g_01117
OG0001132	Prbd.g_00380	Prbi.g_01127
OG0001133	Prbd.g_00414	Prbi.g_01161
OG0001134	Prbd.g_00427	Prbi.g_01174
OG0001135	Prbd.g_00430	Prbi.g_01177
OG0001136	Prbd.g_00465	Prbi.g_01204
OG0001137	Prbd.g_00476	Prbi.g_01215
OG0001138	Prbd.g_00494	Prbi.g_01233
OG0001139	Prbd.g_00495	Prbi.g_01234
OG0001140	Prbd.g_00496	Prbi.g_01235
OG0001141	Prbd.g_00497	Prbi.g_01236
OG0001142	Prbd.g_00498	Prbi.g_01237
OG0001143	Prbd.g_00505	Prbi.g_01244
OG0001144	Prbd.g_00510	Prbi.g_01249
OG0001145	Prbd.g_01809	Prbi.g_01383
OG0001146	Prbd.g_01797	Prbi.g_01395
OG0001147	Prbd.g_01778	Prbi.g_01425
OG0001148	Prbd.g_01762	Prbi.g_01441
OG0001149	Prbd.g_01761	Prbi.g_01442
OG0001150	Prbd.g_01760	Prbi.g_01443
OG0001151	Prbd.g_01749	Prbi.g_01454
OG0001152	Prbd.g_01748	Prbi.g_01455
OG0001153	Prbd.g_01657	Prbi.g_01622
OG0001154	Prbd.g_01656	Prbi.g_01623
OG0001155	Prbd.g_01644	Prbi.g_01635
OG0001156	Prbd.g_01641	Prbi.g_01638
OG0001157	Prbd.g_01640	Prbi.g_01639
OG0001158	Prbd.g_01639	Prbi.g_01640
OG0001159	Prbd.g_01638	Prbi.g_01641
OG0001160	Prbd.g_01613	Prbi.g_01665
OG0001161	Prbd.g_01600	Prbi.g_01678
OG0001162	Prbd.g_01589	Prbi.g_01689
OG0001163	Prbd.g_01533	Prbi.g_01779
OG0001164	Prbd.g_01529	Prbi.g_01783
OG0001166	Prbd.g_01506	Prbi.g_01806
OG0001167	Prbd.g_01489	Prbi.g_01823
OG0001168	Prbd.g_01487	Prbi.g_01825
OG0001169	Prbd.g_01485	Prbi.g_01827
OG0001170	Prbd.g_01483	Prbi.g_01829
OG0001171	Prbd.g_01473	Prbi.g_01838
OG0001172	Prbd.g_01460	Prbi.g_01851
OG0001173	Prbd.g_01459	Prbi.g_01852
OG0001174	Prbd.g_01451	Prbi.g_01860
OG0001175	Prbd.g_01450	Prbi.g_01861
OG0001176	Prbd.g_01443	Prbi.g_01869
OG0001177	Prbd.g_01440	Prbi.g_01872
OG0001178	Prbd.g_01435	Prbi.g_01877
OG0001179	Prbd.g_01407	Prbi.g_01922
OG0001180	Prbd.g_01385	Prbi.g_01944
OG0001181	Prbd.g_01381	Prbi.g_01948
OG0001182	Prbd.g_01374	Prbi.g_01955
OG0001183	Prbd.g_01370	Prbi.g_01959
OG0001184	Prbd.g_01354	Prbi.g_01975
OG0001185	Prbd.g_01340	Prbi.g_01989
OG0001186	Prbd.g_01316	Prbi.g_02012
OG0001187	Prbd.g_01311	Prbi.g_02028
OG0001188	Prbd.g_01309	Prbi.g_02031
OG0001189	Prbd.g_01292	Prbi.g_02048
OG0001190	Prbd.g_01288	Prbi.g_02052
OG0001191	Prbd.g_01278	Prbi.g_02062
OG0001192	Prbd.g_01274	Prbi.g_02067
OG0001193	Prbd.g_01264	Prbi.g_02077
OG0001194	Prbd.g_01263	Prbi.g_02078
OG0001195	Prbd.g_01262	Prbi.g_02079
OG0001196	Prbd.g_01249	Prbi.g_02092
OG0001197	Prbd.g_01248	Prbi.g_02093
OG0001198	Prbd.g_01240	Prbi.g_02100
OG0001199	Prbd.g_01170	Prbi.g_00081
OG0001200	Prbd.g_01168	Prbi.g_00083
OG0001201	Prbd.g_01136	Prbi.g_00115
OG0001202	Prbd.g_01041	Prbi.g_00223
OG0001203	Prbd.g_01001	Prbi.g_00262
OG0001204	Prbd.g_00996	Prbi.g_00267
OG0001205	Prbd.g_00797	Prbi.g_00446
OG0001206	Prbd.g_00780	Prbi.g_00464
OG0001207	Prbd.g_00765	Prbi.g_00480
OG0001208	Prbd.g_00760	Prbi.g_00485
OG0001209	Prbd.g_00707	Prbi.g_00538
OG0001210	Prbd.g_00702	Prbi.g_00543
OG0001211	Prbd.g_00692	Prbi.g_00553
OG0001212	Prbd.g_00648	Prbi.g_00598
OG0001213	Prbd.g_00615	Prbi.g_00631
OG0001214	Prbd.g_00607	Prbi.g_00640
OG0001215	Prbd.g_00554	Prbi.g_00693
OG0001216	Prbd.g_00009	Prbi.g_00747
OG0001217	Prbd.g_00049	Prbi.g_00792
OG0001218	Prbd.g_00056	Prbi.g_00800
OG0001219	Prbd.g_00091	Prbi.g_00835
OG0001220	Prbd.g_00154	Prbi.g_00899
OG0001221	Prbd.g_00217	Prbi.g_00962
OG0001222	Prbd.g_00256	Prbi.g_01001
OG0001223	Prbd.g_00282	Prbi.g_01027
OG0001224	Prbd.g_00336	Prbi.g_01082
OG0001225	Prbd.g_00338	Prbi.g_01084
OG0001226	Prbd.g_00364	Prbi.g_01111
OG0001227	Prbd.g_00383	Prbi.g_01130
OG0001228	Prbd.g_00513	Prbi.g_01252
OG0001229	Prbd.g_01766	Prbi.g_01437
OG0001230	Prbd.g_01697	Prbi.g_01581
OG0001231	Prbd.g_01591	Prbi.g_01687
OG0001232	Prbd.g_01502	Prbi.g_01810
OG0001233	Prbd.g_01482	Prbi.g_01830
OG0001234	Prbd.g_01448	Prbi.g_01864
OG0001235	Prbd.g_01438	Prbi.g_01874
OG0001236	Prbd.g_01357	Prbi.g_01972
OG0001237	Prbd.g_01353	Prbi.g_01976
OG0001238	Prbd.g_01277	Prbi.g_02063
OG0001239	Prbd.g_01173	Prbi.g_00078
OG0001240	Prbd.g_01151	Prbi.g_00100
OG0001241	Prbd.g_01143	Prbi.g_00108
OG0001242	Prbd.g_01124	Prbi.g_00127
OG0001243	Prbd.g_01118	Prbi.g_00133
OG0001244	Prbd.g_01101	Prbi.g_00149
OG0001245	Prbd.g_00858	Prbi.g_00404
OG0001246	Prbd.g_00738	Prbi.g_00507
OG0001247	Prbd.g_00561	Prbi.g_00686
OG0001248	Prbd.g_00559	Prbi.g_00688
OG0001249	Prbd.g_00080	Prbi.g_00825
OG0001250	Prbd.g_00143	Prbi.g_00888
OG0001251	Prbd.g_00191	Prbi.g_00935
OG0001252	Prbd.g_00331	Prbi.g_01077
OG0001253	Prbd.g_00384	Prbi.g_01131
OG0001254	Prbd.g_00429	Prbi.g_01176
OG0001255	Prbd.g_00452	Prbi.g_01191
OG0001256	Prbd.g_01598	Prbi.g_01680
OG0001257	Prbd.g_01592	Prbi.g_01686
OG0001258	Prbd.g_01528	Prbi.g_01784
OG0001259	Prbd.g_01484	Prbi.g_01828
OG0001260	Prbd.g_01467	Prbi.g_01844
OG0001261	Prbd.g_01399	Prbi.g_01930
OG0001262	Prbd.g_01294	Prbi.g_02046
OG0001263	Prbd.g_01115	Prbi.g_00136
OG0001265	Prbd.g_01125	Prbi.g_00126
OG0001266	Prbd.g_01037	Prbi.g_00227
OG0001267	Prbd.g_00959	Prbi.g_00304
OG0001268	Prbd.g_00900	Prbi.g_00363
OG0001269	Prbd.g_00880	Prbi.g_00383
OG0001270	Prbd.g_00808	Prbi.g_00435
OG0001271	Prbd.g_00770	Prbi.g_00475
OG0001272	Prbd.g_00756	Prbi.g_00489
OG0001273	Prbd.g_00613	Prbi.g_00634
OG0001274	Prbd.g_00541	Prbi.g_00707
OG0001275	Prbd.g_00292	Prbi.g_01037
OG0001276	Prbd.g_00315	Prbi.g_01061
OG0001277	Prbd.g_00372	Prbi.g_01119
OG0001278	Prbd.g_00518	Prbi.g_01257
OG0001279	Prbd.g_01893	Prbi.g_01332
OG0001280	Prbd.g_01802	Prbi.g_01390
OG0001281	Prbd.g_01796	Prbi.g_01396
OG0001282	Prbd.g_01763	Prbi.g_01440
OG0001283	Prbd.g_01744	Prbi.g_01459
OG0001284	Prbd.g_01618, Prbd.g_01619	Prbi.g_01660
OG0001285	Prbd.g_01499	Prbi.g_01813
OG0001286	Prbd.g_01387	Prbi.g_01942
OG0001287	Prbd.g_01333	Prbi.g_01996
OG0001288	Prbd.g_01324	Prbi.g_02005
OG0001289	Prbd.g_01157	Prbi.g_00094
OG0001290	Prbd.g_01144	Prbi.g_00107
OG0001291	Prbd.g_01108	Prbi.g_00143
OG0001292	Prbd.g_00991	Prbi.g_00272
OG0001293	Prbd.g_00978	Prbi.g_00285
OG0001294	Prbd.g_00860	Prbi.g_00402
OG0001295	Prbd.g_00775	Prbi.g_00469
OG0001296	Prbd.g_00733	Prbi.g_00512
OG0001297	Prbd.g_00728	Prbi.g_00517
OG0001298	Prbd.g_00666	Prbi.g_00579
OG0001299	Prbd.g_00578	Prbi.g_00669
OG0001300	Prbd.g_00551	Prbi.g_00696
OG0001301	Prbd.g_00548	Prbi.g_00699
OG0001302	Prbd.g_00089	Prbi.g_00834
OG0001303	Prbd.g_00296	Prbi.g_01041
OG0001304	Prbd.g_00325	Prbi.g_01071
OG0001305	Prbd.g_00344	Prbi.g_01090
OG0001306	Prbd.g_00454	Prbi.g_01193
OG0001307	Prbd.g_01781	Prbi.g_01422
OG0001308	Prbd.g_01679	Prbi.g_01601
OG0001309	Prbd.g_01594	Prbi.g_01684
OG0001310	Prbd.g_01513	Prbi.g_01799
OG0001311	Prbd.g_00317	Prbi.g_01063
OG0001312	Prbd.g_00245	Prbi.g_00990
OG0001314	Prbd.g_00039	Prbi.g_00723, Prbi.g_00783
OG0001315	Prbd.g_01182	Prbi.g_00068
OG0001316	Prbd.g_01102	Prbi.g_00148
OG0001317	Prbd.g_01005	Prbi.g_00258
OG0001318	Prbd.g_00983	Prbi.g_00280
OG0001319	Prbd.g_00967	Prbi.g_00296
OG0001320	Prbd.g_00856	Prbi.g_00406
OG0001321	Prbd.g_00791	Prbi.g_00452
OG0001322	Prbd.g_00790	Prbi.g_00453
OG0001323	Prbd.g_00723	Prbi.g_00522
OG0001324	Prbd.g_00550	Prbi.g_00697
OG0001325	Prbd.g_00012	Prbi.g_00750
OG0001326	Prbd.g_00179	Prbi.g_00923
OG0001327	Prbd.g_00356	Prbi.g_01102
OG0001328	Prbd.g_00382	Prbi.g_01129
OG0001329	Prbd.g_00421	Prbi.g_01169
OG0001331	Prbd.g_01758	Prbi.g_01445
OG0001332	Prbd.g_01646	Prbi.g_01633
OG0001333	Prbd.g_01488	Prbi.g_01824
OG0001334	Prbd.g_01367	Prbi.g_01962
OG0001335	Prbd.g_01366	Prbi.g_01963
OG0001336	Prbd.g_01252	Prbi.g_02089
OG0001339	Prbd.g_01141	Prbi.g_00110
OG0001340	Prbd.g_00911	Prbi.g_00352
OG0001341	Prbd.g_00047	Prbi.g_00790
OG0001342	Prbd.g_00084	Prbi.g_00829
OG0001343	Prbd.g_00188	Prbi.g_00932
OG0001344	Prbd.g_00472	Prbi.g_01211
OG0001345	Prbd.g_00487	Prbi.g_01226
OG0001346	Prbd.g_01800	Prbi.g_01392
OG0001348	Prbd.g_01570	Prbi.g_01707
OG0001350	Prbd.g_01002	Prbi.g_00261
OG0001350	Prbd.g_01537	Prbi.g_01748
OG0001351	Prbd.g_00788	Prbi.g_00455
OG0001352	Prbd.g_00564	Prbi.g_00683
OG0001353	Prbd.g_00134	Prbi.g_00879
OG0001354	Prbd.g_00274	Prbi.g_01019
OG0001356	Prbd.g_00830	Prbi.g_01301
OG0001358	Prbd.g_00624	Prbi.g_00622
OG0001359	Prbd.g_00189	Prbi.g_00933
OG0001360	Prbd.g_00385	Prbi.g_01132
OG0001361	Prbd.g_00484	Prbi.g_01223
OG0001362	Prbd.g_01675	Prbi.g_01605
OG0001363	Prbd.g_01673	Prbi.g_01607
OG0001364	Prbd.g_01364	Prbi.g_01965
OG0001365	Prbd.g_01284	Prbi.g_02056
OG0001369	Prbd.g_01152	Prbi.g_00099
OG0001371	Prbd.g_00565	Prbi.g_00682
OG0001372	Prbd.g_00055	Prbi.g_00799
OG0001373	Prbd.g_00178	Prbi.g_00922
OG0001374	Prbd.g_00186	Prbi.g_00930
OG0001375	Prbd.g_00187	Prbi.g_00931
OG0001376	Prbd.g_00350	Prbi.g_01096
OG0001377	Prbd.g_00351	Prbi.g_01097
OG0001378	Prbd.g_00394	Prbi.g_01141
OG0001379	Prbd.g_01807	Prbi.g_01385
OG0001380	Prbd.g_01776	Prbi.g_01427
OG0001381	Prbd.g_01770	Prbi.g_01433
OG0001382	Prbd.g_01578	Prbi.g_01699
OG0001384	Prbd.g_00034	Prbi.g_00778
OG0001384	Prbd.g_01601	Prbi.g_01677
OG0001385	Prbd.g_00175	Prbi.g_00919
OG0001386	Prbd.g_00176	Prbi.g_00920
OG0001387	Prbd.g_00177	Prbi.g_00921
OG0001388	Prbd.g_00180	Prbi.g_00924
OG0001389	Prbd.g_00181	Prbi.g_00925
OG0001390	Prbd.g_00182	Prbi.g_00926
OG0001391	Prbd.g_00183	Prbi.g_00927
OG0001392	Prbd.g_00184	Prbi.g_00928
OG0001393	Prbd.g_00185	Prbi.g_00929
OG0001394	Prbd.g_00221	Prbi.g_00966
OG0001395	Prbd.g_00327	Prbi.g_01073
OG0001397	Prbd.g_01674	Prbi.g_01606
OG0001399	Prbd.g_01446	Prbi.g_01866
OG0001402	Prbd.g_00063	Prbi.g_00808
OG0001403	Prbd.g_01207	Prbi.g_00030
OG0001404	Prbd.g_01176	Prbi.g_00075
OG0001405	Prbd.g_00913	Prbi.g_00350
OG0001406	Prbd.g_00349	Prbi.g_01095
OG0001407	Prbd.g_00362	Prbi.g_01109
OG0001408	Prbd.g_00367	Prbi.g_01114
OG0001409	Prbd.g_00475	Prbi.g_01214
OG0001410	Prbd.g_01780	Prbi.g_01423
OG0001411	Prbd.g_01732	Prbi.g_01491
OG0001413	Prbd.g_01603	Prbi.g_01675
OG0001414	Prbd.g_01010	Prbi.g_00253
OG0001415	Prbd.g_01008	Prbi.g_00255
OG0001416	Prbd.g_00783	Prbi.g_00460
OG0001417	Prbd.g_00773	Prbi.g_00471
OG0001418	Prbd.g_00560	Prbi.g_00687
OG0001419	Prbd.g_00363	Prbi.g_01110
OG0001420	Prbd.g_00403	Prbi.g_01150
OG0001421	Prbd.g_01597	Prbi.g_01681
OG0001422	Prbd.g_01572	Prbi.g_01705
OG0001423	Prbd.g_00832	Prbi.g_01567, Prbi.g_02024
OG0001424	Prbd.g_00192	Prbi.g_00936
OG0001428	Prbd.g_01068	Prbi.g_00196
OG0001429	Prbd.g_00092	Prbi.g_00836
OG0001431	Prbd.g_01860	Prbi.g_01360
OG0001432	Prbd.g_01605	Prbi.g_01673
OG0001433	Prbd.g_00829	Prbi.g_01302
OG0001435	Prbd.g_00202	Prbi.g_00947
OG0001437	Prbd.g_01009	Prbi.g_00254
OG0001438	Prbd.g_00946	Prbi.g_00317
OG0001439	Prbd.g_00932	Prbi.g_00331
OG0001441	Prbd.g_00721	Prbi.g_00524
OG0001442	Prbd.g_00037	Prbi.g_00781
OG0001446	Prbd.g_01165	Prbi.g_00086
OG0001447	Prbd.g_01117	Prbi.g_00134
OG0001448	Prbd.g_00872	Prbi.g_00391
OG0001449	Prbd.g_00841	Prbi.g_00421
OG0001450	Prbd.g_00557	Prbi.g_00690
OG0001451	Prbd.g_00163	Prbi.g_00908
OG0001452	Prbd.g_00193	Prbi.g_00937
OG0001453	Prbd.g_00286	Prbi.g_01031
OG0001454	Prbd.g_00378	Prbi.g_01125
OG0001456	Prbd.g_00445	Prbi.g_01184
OG0001457	Prbd.g_00446	Prbi.g_01185
OG0001458	Prbd.g_00447	Prbi.g_01186
OG0001459	Prbd.g_01879	Prbi.g_01344
OG0001460	Prbd.g_00828	Prbi.g_01303
OG0001461	Prbd.g_00823	Prbi.g_01545
OG0001462	Prbd.g_01203	Prbi.g_00034
OG0001463	Prbd.g_00953	Prbi.g_00310
OG0001464	Prbd.g_00910	Prbi.g_00353
OG0001465	Prbd.g_00542	Prbi.g_00706
OG0001466	Prbd.g_00036	Prbi.g_00780
OG0001467	Prbd.g_00081	Prbi.g_00826
OG0001468	Prbd.g_00354	Prbi.g_01100
OG0001469	Prbd.g_01884	Prbi.g_01341
OG0001469	Prbd.g_01547	Prbi.g_01740
OG0001469	Prbd.g_01536	Prbi.g_01749
OG0001471	Prbd.g_01602	Prbi.g_01676
OG0001472	Prbd.g_01595	Prbi.g_01683
OG0001473	Prbd.g_01315	Prbi.g_02013
OG0001474	Prbd.g_00899	Prbi.g_00364
OG0001479	Prbd.g_00902	Prbi.g_00361
OG0001480	Prbd.g_00870	Prbi.g_00393
OG0001481	Prbd.g_00865	Prbi.g_00397
OG0001482	Prbd.g_00785	Prbi.g_00458
OG0001484	Prbd.g_01837	Prbi.g_01369
OG0001485	Prbd.g_01561	Prbi.g_01725
OG0001486	Prbd.g_00466	Prbi.g_01205
OG0001490	Prbd.g_01199	Prbi.g_00048
OG0001491	Prbd.g_00087	Prbi.g_00832
OG0001492	Prbd.g_00515	Prbi.g_01254
OG0001493	Prbd.g_00523	Prbi.g_01262
OG0001495	Prbd.g_01441	Prbi.g_01871
OG0001499	Prbd.g_01183	Prbi.g_00067
OG0001500	Prbd.g_00976	Prbi.g_00287
OG0001501	Prbd.g_00539	Prbi.g_00709
OG0001502	Prbd.g_00072	Prbi.g_00817
OG0001503	Prbd.g_00434	Prbi.g_01181
OG0001504	Prbd.g_01878	Prbi.g_01345
OG0001506	Prbd.g_01648	Prbi.g_01631
OG0001507	Prbd.g_01549	Prbi.g_01739
OG0001520	Prbd.g_00846	Prbi.g_00416
OG0001521	Prbd.g_00048	Prbi.g_00791
OG0001522	Prbd.g_00135	Prbi.g_00880
OG0001523	Prbd.g_00431	Prbi.g_01178
OG0001524	Prbd.g_00432	Prbi.g_01179
OG0001546	Prbd.g_00718	Prbi.g_00527
OG0001547	Prbd.g_00074	Prbi.g_00819
OG0001548	Prbd.g_00078	Prbi.g_00823
OG0001550	Prbd.g_00418	Prbi.g_01166
OG0001551	Prbd.g_00444	Prbi.g_01183
OG0001552	Prbd.g_01922	Prbi.g_01271
OG0001553	Prbd.g_01692	Prbi.g_01586
OG0001554	Prbd.g_01596	Prbi.g_01682
OG0001555	Prbd.g_01582	Prbi.g_01695
OG0001566	Prbd.g_00568	Prbi.g_00679
OG0001567	Prbd.g_00073	Prbi.g_00818
OG0001568	Prbd.g_00075	Prbi.g_00820
OG0001569	Prbd.g_00390	Prbi.g_01137
OG0001570	Prbd.g_00405	Prbi.g_01152
OG0001571	Prbd.g_00412	Prbi.g_01159
OG0001572	Prbd.g_00003	Prbi.g_01326
OG0001581	Prbd.g_01096	Prbi.g_00168
OG0001582	Prbd.g_00774	Prbi.g_00470
OG0001583	Prbd.g_00086	Prbi.g_00831
OG0001584	Prbd.g_00237	Prbi.g_00982
OG0001585	Prbd.g_01889	Prbi.g_01336
OG0001587	Prbd.g_01465	Prbi.g_01846
OG0001595	Prbd.g_01177	Prbi.g_00074
OG0001596	Prbd.g_01169	Prbi.g_00082
OG0001597	Prbd.g_00877	Prbi.g_00386
OG0001598	Prbd.g_00835	Prbi.g_00427
OG0001599	Prbd.g_00782	Prbi.g_00462
OG0001600	Prbd.g_00731	Prbi.g_00514
OG0001601	Prbd.g_00570	Prbi.g_00677
OG0001602	Prbd.g_00543	Prbi.g_00705
OG0001603	Prbd.g_00088	Prbi.g_00833
OG0001604	Prbd.g_00214	Prbi.g_00959
OG0001605	Prbd.g_00308	Prbi.g_01054
OG0001606	Prbd.g_00369	Prbi.g_01116
OG0001607	Prbd.g_00433	Prbi.g_01180
OG0001608	Prbd.g_01773	Prbi.g_01430
OG0001609	Prbd.g_01650	Prbi.g_01629
OG0001610	Prbd.g_01647	Prbi.g_01632
OG0001611	Prbd.g_01584	Prbi.g_01693
OG0001612	Prbd.g_01900	Prbi.g_01726
OG0001613	Prbd.g_01372	Prbi.g_01957
OG0001625	Prbd.g_00981	Prbi.g_00282
OG0001626	Prbd.g_00046	Prbi.g_00789
OG0001627	Prbd.g_00053	Prbi.g_00797
OG0001628	Prbd.g_00058	Prbi.g_00802
OG0001629	Prbd.g_00059	Prbi.g_00803
OG0001630	Prbd.g_00195	Prbi.g_00940
OG0001631	Prbd.g_00359	Prbi.g_01105
OG0001632	Prbd.g_01890	Prbi.g_01335
OG0001633	Prbd.g_01767	Prbi.g_01436
OG0001647	Prbd.g_00966	Prbi.g_00297
OG0001648	Prbd.g_00866	Prbi.g_00396
OG0001649	Prbd.g_00360	Prbi.g_01107
OG0001650	Prbd.g_01784	Prbi.g_01407
OG0001651	Prbd.g_01585	Prbi.g_01691
OG0001662	Prbd.g_00400	Prbi.g_01147
OG0001663	Prbd.g_00451	Prbi.g_01190
OG0001664	Prbd.g_01866	Prbi.g_01770, Prbi.g_01317
OG0001665	Prbd.g_01863	Prbi.g_01320, Prbi.g_01767
OG0001667	Prbd.g_01857	Prbi.g_01365
OG0001685	Prbd.g_00165	Prbi.g_00910
OG0001686	Prbd.g_00307	Prbi.g_01053
OG0001687	Prbd.g_00353	Prbi.g_01099
OG0001688	Prbd.g_00358	Prbi.g_01104
OG0001689	Prbd.g_01326	Prbi.g_02003
OG0001695	Prbd.g_01854	Prbi.g_01299, Prbi.g_01550
OG0001696	Prbd.g_00164	Prbi.g_00909
OG0001698	Prbd.g_00357	Prbi.g_01103
OG0001705	Prbd.g_00840	Prbi.g_00422
OG0001706	Prbd.g_01901	Prbi.g_01044
OG0001707	Prbd.g_00377	Prbi.g_01124
OG0001708	Prbd.g_00450	Prbi.g_01189
OG0001710	Prbd.g_01445	Prbi.g_01867
OG0001711	Prbd.g_00004	Prbi.g_00157
OG0001718	Prbd.g_00876	Prbi.g_00387
OG0001719	Prbd.g_00848	Prbi.g_00414
OG0001720	Prbd.g_01834	Prbi.g_01372
OG0001721	Prbd.g_00050	Prbi.g_00794
OG0001723	Prbd.g_01892	Prbi.g_01333
OG0001725	Prbd.g_00850	Prbi.g_00413
OG0001740	Prbd.g_01853	Prbi.g_01298, Prbi.g_01551
OG0001742	Prbd.g_00862	Prbi.g_00400
OG0001743	Prbd.g_00398	Prbi.g_01145
OG0001744	Prbd.g_01829	Prbi.g_01377
OG0001745	Prbd.g_01606	Prbi.g_01672
OG0001772	Prbd.g_00839	Prbi.g_00423
OG0001773	Prbd.g_01580	Prbi.g_01697
OG0001774	Prbd.g_00567	Prbi.g_00680
OG0001775	Prbd.g_00365	Prbi.g_01112
OG0001776	Prbd.g_00396	Prbi.g_01143
OG0001777	Prbd.g_01888	Prbi.g_01337
OG0001778	Prbd.g_01861	Prbi.g_01359
OG0001779	Prbd.g_01828	Prbi.g_01378
OG0001781	Prbd.g_01571	Prbi.g_01706
OG0001819	Prbd.g_00847	Prbi.g_00415
OG0001820	Prbd.g_01896	Prbi.g_01328
OG0001821	Prbd.g_00051	Prbi.g_00795
OG0001822	Prbd.g_00070	Prbi.g_00815
OG0001823	Prbd.g_00166	Prbi.g_00911
OG0001824	Prbd.g_00306	Prbi.g_01052
OG0001825	Prbd.g_00366	Prbi.g_01113
OG0001826	Prbd.g_00368	Prbi.g_01115
OG0001827	Prbd.g_00371	Prbi.g_01118
OG0001828	Prbd.g_00393	Prbi.g_01140
OG0001829	Prbd.g_00397	Prbi.g_01144
OG0001830	Prbd.g_00415	Prbi.g_01162
OG0001831	Prbd.g_00426	Prbi.g_01173
OG0001832	Prbd.g_01869	Prbi.g_01353
OG0001833	Prbd.g_01765	Prbi.g_01438
OG0001919	Prbd.g_00844	Prbi.g_00418
OG0001920	Prbd.g_00538	Prbi.g_00710
OG0001921	Prbd.g_00168	Prbi.g_00913
OG0001928	Prbd.g_00814	Prbi.g_01529
OG0001982	Prbd.g_00871	Prbi.g_00392
OG0001983	Prbd.g_00032	Prbi.g_00776
