Orthogroup	Prac	Praa
OG0001155	Prac.g_00366	Praa.g_01521
OG0001156	Prac.g_00363	Praa.g_01524
OG0001157	Prac.g_00362	Praa.g_01525
OG0001158	Prac.g_00361	Praa.g_01526
OG0001159	Prac.g_00360	Praa.g_01527
OG0001160	Prac.g_00336	Praa.g_01552
OG0001161	Prac.g_00324	Praa.g_01565
OG0001162	Prac.g_00313	Praa.g_01576
OG0001163	Prac.g_00633	Praa.g_01627
OG0001164	Prac.g_00629	Praa.g_01631
OG0001165	Prac.g_00626	Praa.g_01634
OG0001166	Prac.g_00606	Praa.g_01654
OG0001167	Prac.g_00589	Praa.g_01672
OG0001168	Prac.g_00587	Praa.g_01674
OG0001169	Prac.g_00585	Praa.g_01676
OG0001170	Prac.g_00583	Praa.g_01678
OG0001171	Prac.g_00574	Praa.g_01688
OG0001172	Prac.g_00479	Praa.g_01702
OG0001173	Prac.g_00480	Praa.g_01703
OG0001174	Prac.g_00488	Praa.g_01711
OG0001175	Prac.g_00489	Praa.g_01712
OG0001176	Prac.g_00496	Praa.g_01719
OG0001177	Prac.g_00499	Praa.g_01722
OG0001178	Prac.g_00504	Praa.g_01727
OG0001179	Prac.g_00532	Praa.g_01759
OG0001180	Prac.g_00553	Praa.g_01781
OG0001181	Prac.g_00557	Praa.g_01785
OG0001182	Prac.g_00564	Praa.g_01792
OG0001183	Prac.g_00006	Praa.g_01797
OG0001184	Prac.g_00022	Praa.g_01813
OG0001185	Prac.g_00036	Praa.g_01827
OG0001186	Prac.g_00058	Praa.g_01850
OG0001187	Prac.g_00062	Praa.g_01854
OG0001188	Prac.g_00064	Praa.g_01857
OG0001189	Prac.g_00081	Praa.g_01874
OG0001190	Prac.g_00085	Praa.g_01878
OG0001191	Prac.g_00095	Praa.g_01888
OG0001192	Prac.g_00099	Praa.g_01892
OG0001193	Prac.g_00109	Praa.g_01902
OG0001194	Prac.g_00110	Praa.g_01903
OG0001195	Prac.g_00111	Praa.g_01904
OG0001196	Prac.g_00124	Praa.g_01917
OG0001197	Prac.g_00125	Praa.g_01918
OG0001198	Prac.g_01950	Praa.g_01925
OG0001199	Prac.g_01857	Praa.g_00074
OG0001200	Prac.g_01855	Praa.g_00076
OG0001201	Prac.g_01823	Praa.g_00108
OG0001202	Prac.g_01731	Praa.g_00199
OG0001203	Prac.g_01692	Praa.g_00238
OG0001204	Prac.g_01687	Praa.g_00243
OG0001205	Prac.g_01102	Praa.g_00444
OG0001206	Prac.g_01083	Praa.g_00462
OG0001207	Prac.g_01067	Praa.g_00477
OG0001208	Prac.g_01062	Praa.g_00482
OG0001209	Prac.g_00837	Praa.g_00535
OG0001210	Prac.g_00832	Praa.g_00540
OG0001211	Prac.g_00822	Praa.g_00551
OG0001212	Prac.g_00776	Praa.g_00596
OG0001213	Prac.g_00742	Praa.g_00629
OG0001214	Prac.g_00734	Praa.g_00637
OG0001215	Prac.g_00681	Praa.g_00690
OG0001216	Prac.g_01558	Praa.g_00713
OG0001217	Prac.g_01521	Praa.g_00751
OG0001219	Prac.g_01487	Praa.g_00791
OG0001220	Prac.g_01424	Praa.g_00856
OG0001221	Prac.g_01373	Praa.g_00918
OG0001222	Prac.g_01335	Praa.g_00956
OG0001223	Prac.g_01309	Praa.g_00982
OG0001224	Prac.g_01260	Praa.g_01035
OG0001225	Prac.g_01258	Praa.g_01037
OG0001226	Prac.g_01232	Praa.g_01064
OG0001227	Prac.g_01213	Praa.g_01083
OG0001228	Prac.g_00940	Praa.g_01204
OG0001229	Prac.g_00215	Praa.g_01364
OG0001230	Prac.g_00419	Praa.g_01468
OG0001231	Prac.g_00315	Praa.g_01574
OG0001232	Prac.g_00602	Praa.g_01658
OG0001233	Prac.g_00582	Praa.g_01679
OG0001234	Prac.g_00491	Praa.g_01714
OG0001235	Prac.g_00501	Praa.g_01724
OG0001236	Prac.g_00019	Praa.g_01810
OG0001237	Prac.g_00023	Praa.g_01814
OG0001238	Prac.g_00096	Praa.g_01889
OG0001239	Prac.g_01860	Praa.g_00071
OG0001240	Prac.g_01838	Praa.g_00093
OG0001241	Prac.g_01830	Praa.g_00101
OG0001242	Prac.g_01812	Praa.g_00119
OG0001243	Prac.g_01806	Praa.g_00125
OG0001244	Prac.g_01790	Praa.g_00141
OG0001245	Prac.g_01153	Praa.g_00379
OG0001246	Prac.g_00867	Praa.g_00504
OG0001247	Prac.g_00688	Praa.g_00683
OG0001248	Prac.g_00686	Praa.g_00685
OG0001249	Prac.g_01498	Praa.g_00780
OG0001250	Prac.g_01435	Praa.g_00845
OG0001251	Prac.g_01400	Praa.g_00893
OG0001252	Prac.g_01265	Praa.g_01030
OG0001253	Prac.g_01212	Praa.g_01084
OG0001254	Prac.g_01016	Praa.g_01129
OG0001255	Prac.g_01001	Praa.g_01144
OG0001256	Prac.g_00322	Praa.g_01567
OG0001257	Prac.g_00316	Praa.g_01573
OG0001258	Prac.g_00628	Praa.g_01632
OG0001259	Prac.g_00584	Praa.g_01677
OG0001260	Prac.g_00568	Praa.g_01694
OG0001261	Prac.g_00540	Praa.g_01767
OG0001262	Prac.g_00079	Praa.g_01872
OG0001264	Prac.g_01905	Praa.g_00038
OG0001265	Prac.g_01813	Praa.g_00118
OG0001266	Prac.g_01727	Praa.g_00203
OG0001267	Prac.g_01651	Praa.g_00280
OG0001268	Prac.g_01195	Praa.g_00339
OG0001269	Prac.g_01175	Praa.g_00358
OG0001270	Prac.g_01113	Praa.g_00434
OG0001271	Prac.g_01072	Praa.g_00472
OG0001272	Prac.g_01058	Praa.g_00486
OG0001273	Prac.g_00740	Praa.g_00631
OG0001274	Prac.g_00668	Praa.g_00703
OG0001275	Prac.g_01300	Praa.g_00992
OG0001276	Prac.g_01281	Praa.g_01014
OG0001277	Prac.g_01223	Praa.g_01072
OG0001278	Prac.g_00935	Praa.g_01209
OG0001280	Prac.g_00174	Praa.g_01317
OG0001281	Prac.g_00180	Praa.g_01323
OG0001282	Prac.g_00218	Praa.g_01367
OG0001283	Prac.g_00237	Praa.g_01386
OG0001284	Prac.g_00341	Praa.g_01547
OG0001285	Prac.g_00599	Praa.g_01661
OG0001287	Prac.g_00043	Praa.g_01834
OG0001288	Prac.g_00051	Praa.g_01843
OG0001289	Prac.g_01844	Praa.g_00087
OG0001290	Prac.g_01831	Praa.g_00100
OG0001291	Prac.g_01796	Praa.g_00135
OG0001292	Prac.g_01682	Praa.g_00248
OG0001293	Prac.g_01670	Praa.g_00261
OG0001294	Prac.g_01155	Praa.g_00377
OG0001295	Prac.g_01078	Praa.g_00467
OG0001296	Prac.g_00862	Praa.g_00509
OG0001298	Prac.g_00796	Praa.g_00577
OG0001299	Prac.g_00705	Praa.g_00666
OG0001300	Prac.g_00678	Praa.g_00693
OG0001301	Prac.g_00675	Praa.g_00696
OG0001302	Prac.g_01489	Praa.g_00789
OG0001303	Prac.g_01296	Praa.g_00996
OG0001304	Prac.g_01271	Praa.g_01024
OG0001305	Prac.g_01252	Praa.g_01043
OG0001306	Prac.g_00999	Praa.g_01146
OG0001307	Prac.g_00200	Praa.g_01349
OG0001308	Prac.g_00401	Praa.g_01486
OG0001309	Prac.g_00318	Praa.g_01571
OG0001310	Prac.g_00613	Praa.g_01647
OG0001315	Prac.g_01869	Praa.g_00062
OG0001316	Prac.g_01791	Praa.g_00140
OG0001317	Prac.g_01696	Praa.g_00234
OG0001318	Prac.g_01675	Praa.g_00256
OG0001319	Prac.g_01659	Praa.g_00272
OG0001320	Prac.g_01151	Praa.g_00380
OG0001321	Prac.g_01096	Praa.g_00450
OG0001322	Prac.g_01095	Praa.g_00451
OG0001323	Prac.g_00853	Praa.g_00519
OG0001324	Prac.g_00677	Praa.g_00694
OG0001325	Prac.g_01555	Praa.g_00716
OG0001326	Prac.g_00647	Praa.g_00881
OG0001327	Prac.g_01240	Praa.g_01055
OG0001328	Prac.g_01214	Praa.g_01082
OG0001329	Prac.g_01024	Praa.g_01123
OG0001330	Prac.g_00153	Praa.g_01289
OG0001331	Prac.g_00223	Praa.g_01372
OG0001332	Prac.g_00368	Praa.g_01519
OG0001333	Prac.g_00588	Praa.g_01673
OG0001334	Prac.g_00009	Praa.g_01800
OG0001335	Prac.g_00010	Praa.g_01801
OG0001336	Prac.g_00121	Praa.g_01914
OG0001339	Prac.g_01828	Praa.g_00103
OG0001340	Prac.g_01603	Praa.g_00328
OG0001341	Prac.g_01523	Praa.g_00749
OG0001342	Prac.g_01494	Praa.g_00784
OG0001343	Prac.g_01403	Praa.g_00890
OG0001344	Prac.g_00981	Praa.g_01163
OG0001345	Prac.g_00966	Praa.g_01178
OG0001346	Prac.g_00176	Praa.g_01319
OG0001348	Prac.g_00295	Praa.g_01595
OG0001349	Prac.g_00261	Praa.g_01624, Praa.g_01794
OG0001350	Prac.g_01693	Praa.g_00237
OG0001351	Prac.g_01093	Praa.g_00453
OG0001352	Prac.g_00691	Praa.g_00680
OG0001355	Prac.g_00285	Praa.g_01605
OG0001358	Prac.g_00751	Praa.g_00620
OG0001359	Prac.g_01402	Praa.g_00891
OG0001360	Prac.g_01211	Praa.g_01085
OG0001361	Prac.g_00969	Praa.g_01175
OG0001362	Prac.g_00397	Praa.g_01490
OG0001363	Prac.g_00395	Praa.g_01492
OG0001364	Prac.g_00012	Praa.g_01803
OG0001365	Prac.g_00089	Praa.g_01882
OG0001369	Prac.g_01839	Praa.g_00092
OG0001370	Prac.g_01086	Praa.g_00459
OG0001371	Prac.g_00692	Praa.g_00679
OG0001372	Prac.g_01515	Praa.g_00757
OG0001373	Prac.g_00646	Praa.g_00880
OG0001374	Prac.g_00654	Praa.g_00888
OG0001375	Prac.g_01404	Praa.g_00889
OG0001376	Prac.g_01246	Praa.g_01049
OG0001377	Prac.g_01245	Praa.g_01050
OG0001378	Prac.g_01047	Praa.g_01094
OG0001380	Prac.g_00205	Praa.g_01354
OG0001381	Prac.g_00211	Praa.g_01360
OG0001382	Prac.g_00302	Praa.g_01587
OG0001384	Prac.g_01533	Praa.g_00738
OG0001384	Prac.g_00325	Praa.g_01564
OG0001385	Prac.g_00643	Praa.g_00877
OG0001386	Prac.g_00644	Praa.g_00878
OG0001387	Prac.g_00645	Praa.g_00879
OG0001388	Prac.g_00648	Praa.g_00882
OG0001389	Prac.g_00649	Praa.g_00883
OG0001390	Prac.g_00650	Praa.g_00884
OG0001391	Prac.g_00651	Praa.g_00885
OG0001392	Prac.g_00652	Praa.g_00886
OG0001393	Prac.g_00653	Praa.g_00887
OG0001395	Prac.g_01269	Praa.g_01026
OG0001397	Prac.g_00396	Praa.g_01491
OG0001399	Prac.g_00493	Praa.g_01716
OG0001403	Prac.g_01917	Praa.g_00030
OG0001404	Prac.g_01863	Praa.g_00068
OG0001405	Prac.g_01605	Praa.g_00326
OG0001406	Prac.g_01247	Praa.g_01048
OG0001407	Prac.g_01234	Praa.g_01062
OG0001408	Prac.g_01228	Praa.g_01067
OG0001409	Prac.g_00978	Praa.g_01166
OG0001410	Prac.g_00201	Praa.g_01350
OG0001411	Prac.g_00259	Praa.g_01397
OG0001413	Prac.g_00327	Praa.g_01562
OG0001414	Prac.g_01701	Praa.g_00229
OG0001415	Prac.g_01699	Praa.g_00231
OG0001416	Prac.g_01088, Prac.g_01087	Praa.g_00458
OG0001417	Prac.g_01076	Praa.g_00469
OG0001418	Prac.g_00687	Praa.g_00684
OG0001419	Prac.g_01233	Praa.g_01063
OG0001420	Prac.g_01038	Praa.g_01103
OG0001421	Prac.g_00321	Praa.g_01568
OG0001422	Prac.g_00297	Praa.g_01593
OG0001428	Prac.g_01758	Praa.g_00172
OG0001429	Prac.g_01486	Praa.g_00792
OG0001430	Prac.g_00148	Praa.g_01284
OG0001431	Prac.g_00151	Praa.g_01287
OG0001432	Prac.g_00328	Praa.g_01560
OG0001437	Prac.g_01700	Praa.g_00230
OG0001438	Prac.g_01638	Praa.g_00293
OG0001439	Prac.g_01624	Praa.g_00307
OG0001440	Prac.g_01119	Praa.g_00417, Praa.g_00399
OG0001441	Prac.g_00851	Praa.g_00521
OG0001442	Prac.g_01530	Praa.g_00741
OG0001446	Prac.g_01852	Praa.g_00079
OG0001447	Prac.g_01805	Praa.g_00126
OG0001448	Prac.g_01167	Praa.g_00366
OG0001450	Prac.g_00684	Praa.g_00687
OG0001451	Prac.g_01415	Praa.g_00865
OG0001452	Prac.g_01398	Praa.g_00894
OG0001453	Prac.g_01306	Praa.g_00986
OG0001454	Prac.g_01218	Praa.g_01078
OG0001455	Prac.g_01029	Praa.g_01117
OG0001456	Prac.g_01008	Praa.g_01137
OG0001457	Prac.g_01007	Praa.g_01138
OG0001458	Prac.g_01006	Praa.g_01139
OG0001459	Prac.g_00134	Praa.g_01273
OG0001462	Prac.g_01912	Praa.g_00034
OG0001463	Prac.g_01645	Praa.g_00286
OG0001464	Prac.g_01602	Praa.g_00329
OG0001465	Prac.g_00669	Praa.g_00702
OG0001466	Prac.g_01531	Praa.g_00740
OG0001467	Prac.g_01497	Praa.g_00781
OG0001468	Prac.g_01242	Praa.g_01053
OG0001469	Prac.g_00133	Praa.g_01268
OG0001470	Prac.g_00239	Praa.g_01404
OG0001471	Prac.g_00326	Praa.g_01563
OG0001472	Prac.g_00319	Praa.g_01570
OG0001473	Prac.g_00059	Praa.g_01851
OG0001479	Prac.g_01197	Praa.g_00337
OG0001480	Prac.g_01165	Praa.g_00368
OG0001481	Prac.g_01160	Praa.g_00372
OG0001482	Prac.g_01090	Praa.g_00456
OG0001483	Prac.g_00276	Praa.g_01236
OG0001485	Prac.g_00886	Praa.g_01606
OG0001490	Prac.g_01893	Praa.g_00039
OG0001491	Prac.g_01491	Praa.g_00787
OG0001492	Prac.g_00938	Praa.g_01206
OG0001493	Prac.g_00930	Praa.g_01214
OG0001499	Prac.g_01870	Praa.g_00061
OG0001500	Prac.g_01668	Praa.g_00263
OG0001501	Prac.g_00666	Praa.g_00705
OG0001502	Prac.g_01502	Praa.g_00772
OG0001503	Prac.g_01011	Praa.g_01134
OG0001504	Prac.g_00135	Praa.g_01274
OG0001506	Prac.g_00370	Praa.g_01517
OG0001507	Prac.g_00278	Praa.g_01619
OG0001520	Prac.g_01141, Prac.g_01140	Praa.g_00388
OG0001521	Prac.g_01522	Praa.g_00750
OG0001522	Prac.g_01443	Praa.g_00837
OG0001523	Prac.g_01014	Praa.g_01131
OG0001524	Prac.g_01013	Praa.g_01132
OG0001526	Prac.g_00474	Praa.g_01698
OG0001546	Prac.g_00848	Praa.g_00524
OG0001548	Prac.g_01500	Praa.g_00778
OG0001550	Prac.g_01026	Praa.g_01120
OG0001551	Prac.g_01009	Praa.g_01136
OG0001552	Prac.g_00923	Praa.g_01223
OG0001553	Prac.g_00414	Praa.g_01473
OG0001554	Prac.g_00320	Praa.g_01569
OG0001555	Prac.g_00306	Praa.g_01583
OG0001565	Prac.g_01120	Praa.g_00416
OG0001566	Prac.g_00695	Praa.g_00676
OG0001569	Prac.g_01206	Praa.g_01090
OG0001571	Prac.g_01033	Praa.g_01113
OG0001572	Prac.g_00911	Praa.g_01251
OG0001581	Prac.g_01786	Praa.g_00144
OG0001582	Prac.g_01077	Praa.g_00468
OG0001583	Prac.g_01492	Praa.g_00786
OG0001584	Prac.g_01354	Praa.g_00937
OG0001585	Prac.g_00132	Praa.g_01262
OG0001587	Prac.g_00472	Praa.g_01696
OG0001595	Prac.g_01864	Praa.g_00067
OG0001596	Prac.g_01856	Praa.g_00075
OG0001597	Prac.g_01172	Praa.g_00361
OG0001599	Prac.g_01085	Praa.g_00460
OG0001600	Prac.g_00860	Praa.g_00511
OG0001601	Prac.g_00697	Praa.g_00674
OG0001602	Prac.g_00670	Praa.g_00701
OG0001603	Prac.g_01490	Praa.g_00788
OG0001604	Prac.g_01376	Praa.g_00915
OG0001605	Prac.g_01288	Praa.g_01007
OG0001606	Prac.g_01226	Praa.g_01069
OG0001607	Prac.g_01012	Praa.g_01133
OG0001608	Prac.g_00208	Praa.g_01357
OG0001609	Prac.g_00372	Praa.g_01515
OG0001610	Prac.g_00369	Praa.g_01518
OG0001611	Prac.g_00308	Praa.g_01581
OG0001613	Prac.g_00004	Praa.g_01795
OG0001625	Prac.g_01673	Praa.g_00258
OG0001626	Prac.g_01524	Praa.g_00748
OG0001627	Prac.g_01516	Praa.g_00755
OG0001628	Prac.g_01513	Praa.g_00760
OG0001629	Prac.g_01512	Praa.g_00761
OG0001630	Prac.g_01395	Praa.g_00897
OG0001631	Prac.g_01237	Praa.g_01058
OG0001632	Prac.g_01952	Praa.g_01260
OG0001633	Prac.g_00214	Praa.g_01363
OG0001647	Prac.g_01658	Praa.g_00273
OG0001648	Prac.g_01161	Praa.g_00371
OG0001649	Prac.g_01236	Praa.g_01060
OG0001650	Prac.g_00196	Praa.g_01342
OG0001651	Prac.g_00310	Praa.g_01580
OG0001662	Prac.g_01041	Praa.g_01100
OG0001663	Prac.g_01002	Praa.g_01143
OG0001664	Prac.g_00143	Praa.g_01246
OG0001665	Prac.g_00146	Praa.g_01249
OG0001667	Prac.g_00155	Praa.g_01292
OG0001684	Prac.g_00784	Praa.g_00589
OG0001685	Prac.g_01413	Praa.g_00867
OG0001686	Prac.g_01289	Praa.g_01006
OG0001687	Prac.g_01243	Praa.g_01052
OG0001688	Prac.g_01238	Praa.g_01057
OG0001696	Prac.g_01414	Praa.g_00866
OG0001697	Prac.g_01406	Praa.g_00875
OG0001698	Prac.g_01239	Praa.g_01056
OG0001699	Prac.g_01577, Prac.g_00275	Praa.g_01237
OG0001704	Prac.g_01875, Prac.g_01876, Prac.g_01878	Praa.g_00060, Praa.g_01225
OG0001705	Prac.g_01132	Praa.g_00394
OG0001706	Prac.g_00915	Praa.g_00998
OG0001707	Prac.g_01219	Praa.g_01077
OG0001708	Prac.g_01003	Praa.g_01142
OG0001709	Prac.g_00260	Praa.g_01398
OG0001710	Prac.g_00494	Praa.g_01717
OG0001718	Prac.g_01171	Praa.g_00362
OG0001719	Prac.g_01144	Praa.g_00386
OG0001720	Prac.g_00158	Praa.g_01299
OG0001721	Prac.g_01518	Praa.g_00752
OG0001722	Prac.g_01397	Praa.g_00895
OG0001723	Prac.g_01953	Praa.g_01258
OG0001742	Prac.g_01157	Praa.g_00375
OG0001743	Prac.g_01043	Praa.g_01098
OG0001744	Prac.g_00162	Praa.g_01304
OG0001745	Prac.g_00329	Praa.g_01559
OG0001772	Prac.g_00642	Praa.g_00395
OG0001773	Prac.g_00304	Praa.g_01585
OG0001774	Prac.g_00694	Praa.g_00677
OG0001775	Prac.g_01231	Praa.g_01065
OG0001776	Prac.g_01045	Praa.g_01096
OG0001777	Prac.g_00909	Praa.g_01231
OG0001778	Prac.g_00150	Praa.g_01286
OG0001779	Prac.g_00163	Praa.g_01305
OG0001780	Prac.g_00268	Praa.g_01438
OG0001781	Prac.g_00296	Praa.g_01594
OG0001819	Prac.g_01143	Praa.g_00387
OG0001821	Prac.g_01517	Praa.g_00753
OG0001822	Prac.g_01504	Praa.g_00770
OG0001823	Prac.g_01412	Praa.g_00868
OG0001824	Prac.g_01290	Praa.g_01005
OG0001825	Prac.g_01230	Praa.g_01066
OG0001826	Prac.g_01227	Praa.g_01068
OG0001827	Prac.g_01224	Praa.g_01071
OG0001828	Prac.g_01048	Praa.g_01093
OG0001829	Prac.g_01044	Praa.g_01097
OG0001830	Prac.g_01030	Praa.g_01116
OG0001831	Prac.g_01019	Praa.g_01126
OG0001832	Prac.g_00140	Praa.g_01281
OG0001833	Prac.g_00216	Praa.g_01365
OG0001834	Prac.g_00264	Praa.g_01436
OG0001919	Prac.g_01134	Praa.g_00390
OG0001920	Prac.g_00665	Praa.g_00706
OG0001921	Prac.g_01410	Praa.g_00870
OG0001922	Prac.g_00190	Praa.g_01333
OG0001982	Prac.g_01166	Praa.g_00367
OG0001983	Prac.g_01535	Praa.g_00736
OG0001984	Prac.g_01499	Praa.g_00779
OG0001985	Prac.g_01407	Praa.g_00874
OG0001986	Prac.g_01302	Praa.g_00990
OG0001987	Prac.g_00137	Praa.g_01278
OG0001989	Prac.g_00206	Praa.g_01355
OG0002026	Prac.g_01135	Praa.g_00389
OG0002027	Prac.g_01409	Praa.g_00872
OG0002028	Prac.g_01295	Praa.g_01001
OG0002031	Prac.g_00286	Praa.g_01604
OG0002032	Prac.g_00098	Praa.g_01891
OG0002057	Prac.g_01821	Praa.g_00110
OG0002058	Prac.g_01750	Praa.g_00180
OG0002059	Prac.g_01170	Praa.g_00363
OG0002060	Prac.g_01168	Praa.g_00365
OG0002061	Prac.g_01133	Praa.g_00392
OG0002062	Prac.g_01969	Praa.g_00401
OG0002063	Prac.g_01962	Praa.g_00403
OG0002064	Prac.g_01079	Praa.g_00466
OG0002065	Prac.g_00813	Praa.g_00560
OG0002066	Prac.g_00807	Praa.g_00566
OG0002067	Prac.g_01561	Praa.g_00710
OG0002068	Prac.g_01528	Praa.g_00745
OG0002069	Prac.g_01526	Praa.g_00746
OG0002070	Prac.g_01503	Praa.g_00771
OG0002071	Prac.g_01501	Praa.g_00777
OG0002072	Prac.g_01493	Praa.g_00785
OG0002073	Prac.g_01470	Praa.g_00808
OG0002074	Prac.g_01419	Praa.g_00861
OG0002075	Prac.g_01408	Praa.g_00873
OG0002076	Prac.g_01372	Praa.g_00919
OG0002077	Prac.g_01294	Praa.g_01002
OG0002078	Prac.g_01291	Praa.g_01004
OG0002079	Prac.g_01286	Praa.g_01009
OG0002080	Prac.g_01268	Praa.g_01027
OG0002081	Prac.g_01244	Praa.g_01051
OG0002082	Prac.g_01235	Praa.g_01061
OG0002083	Prac.g_01222	Praa.g_01073
OG0002084	Prac.g_01221	Praa.g_01074
OG0002085	Prac.g_01215	Praa.g_01081
OG0002086	Prac.g_01210	Praa.g_01086
OG0002087	Prac.g_01209	Praa.g_01087
OG0002088	Prac.g_01208	Praa.g_01088
OG0002089	Prac.g_01032	Praa.g_01114
OG0002090	Prac.g_01027	Praa.g_01119
OG0002091	Prac.g_01010	Praa.g_01135
OG0002093	Prac.g_00879	Praa.g_01253
OG0002094	Prac.g_00156	Praa.g_01293
OG0002095	Prac.g_00160	Praa.g_01302
OG0002097	Prac.g_00274	Praa.g_01405
OG0002099	Prac.g_00323	Praa.g_01566
OG0002100	Prac.g_00314	Praa.g_01575
OG0002101	Prac.g_00311	Praa.g_01578
OG0002102	Prac.g_00307	Praa.g_01582
OG0002103	Prac.g_00305	Praa.g_01584
OG0002104	Prac.g_00303	Praa.g_01586
OG0002105	Prac.g_00620	Praa.g_01640
OG0002148	Prac.g_01532	Praa.g_00739
OG0002149	Prac.g_01514	Praa.g_00759
OG0002150	Prac.g_01293	Praa.g_01003
OG0002151	Prac.g_01028	Praa.g_01118
OG0002152	Prac.g_00147	Praa.g_01283
OG0002215	Prac.g_01534	Praa.g_00737
OG0002217	Prac.g_01488	Praa.g_00790
OG0002218	Prac.g_01411	Praa.g_00869
OG0002219	Prac.g_01039	Praa.g_01102
OG0002221	Prac.g_00161	Praa.g_01303
OG0002222	Prac.g_00299	Praa.g_01591
OG0002223	Prac.g_00283	Praa.g_01615
OG0002262	Prac.g_01891	Praa.g_00041
OG0002264	Prac.g_01446	Praa.g_00833
OG0002265	Prac.g_01025	Praa.g_01122
OG0002266	Prac.g_00144	Praa.g_01247
OG0002268	Prac.g_00136	Praa.g_01277
OG0002269	Prac.g_00138	Praa.g_01279
OG0002310	Prac.g_01156	Praa.g_00376
OG0002311	Prac.g_01951	Praa.g_00398
OG0002312	Prac.g_01511	Praa.g_00762
OG0002316	Prac.g_01249	Praa.g_01046
OG0002319	Prac.g_01128	Praa.g_01232
OG0002320	Prac.g_00149	Praa.g_01285
OG0002322	Prac.g_00312	Praa.g_01577
OG0002324	Prac.g_00280	Praa.g_01617
OG0002361	Prac.g_01191	Praa.g_00342
OG0002364	Prac.g_01485	Praa.g_00793
OG0002365	Prac.g_01124	Praa.g_01265
OG0002367	Prac.g_00141	Praa.g_01282
OG0002370	Prac.g_00390	Praa.g_01497
OG0002414	Prac.g_01034	Praa.g_01112
OG0002421	Prac.g_00271	Praa.g_01440, Praa.g_01417
OG0002478	Prac.g_01121	Praa.g_00408
OG0002480	Prac.g_00265	Praa.g_01416
OG0002617	Prac.g_01173	Praa.g_00360
OG0002618	Prac.g_01964	Praa.g_00404
OG0002620	Prac.g_01142	Praa.g_01234
OG0002621	Prac.g_00882	Praa.g_01242
OG0002623	Prac.g_00281	Praa.g_01616
OG0002688	Prac.g_01961	Praa.g_00402
OG0002689	Prac.g_01966	Praa.g_00406
OG0002690	Prac.g_01960	Praa.g_01239
OG0002771	Prac.g_00270	Praa.g_01388
OG0003341	Prac.g_00294	Praa.g_01596
