Orthogroup	Prac	Prav
OG0001152	Prac.g_00233	Prav.g_01489
OG0001153	Prac.g_00379	Prav.g_01610
OG0001154	Prac.g_00378	Prav.g_01611
OG0001155	Prac.g_00366	Prav.g_01623
OG0001156	Prac.g_00363	Prav.g_01626
OG0001157	Prac.g_00362	Prav.g_01627
OG0001158	Prac.g_00361	Prav.g_01628
OG0001159	Prac.g_00360	Prav.g_01629
OG0001160	Prac.g_00336	Prav.g_01653
OG0001161	Prac.g_00324	Prav.g_01664
OG0001162	Prac.g_00313	Prav.g_01675
OG0001163	Prac.g_00633	Prav.g_01753
OG0001164	Prac.g_00629	Prav.g_01757
OG0001165	Prac.g_00626	Prav.g_01760
OG0001166	Prac.g_00606	Prav.g_01780
OG0001167	Prac.g_00589	Prav.g_01797
OG0001168	Prac.g_00587	Prav.g_01799
OG0001169	Prac.g_00585	Prav.g_01801
OG0001170	Prac.g_00583	Prav.g_01803
OG0001171	Prac.g_00574	Prav.g_01813
OG0001172	Prac.g_00479	Prav.g_00271
OG0001173	Prac.g_00480	Prav.g_00272
OG0001174	Prac.g_00488	Prav.g_00280
OG0001175	Prac.g_00489	Prav.g_00281
OG0001176	Prac.g_00496	Prav.g_00288
OG0001177	Prac.g_00499	Prav.g_00291
OG0001178	Prac.g_00504	Prav.g_00296
OG0001179	Prac.g_00532	Prav.g_00616
OG0001180	Prac.g_00553	Prav.g_00638
OG0001181	Prac.g_00557	Prav.g_00642
OG0001182	Prac.g_00564	Prav.g_00649
OG0001183	Prac.g_00006	Prav.g_00654
OG0001184	Prac.g_00022	Prav.g_00670
OG0001185	Prac.g_00036	Prav.g_00684
OG0001186	Prac.g_00058	Prav.g_00707
OG0001187	Prac.g_00062	Prav.g_00711
OG0001188	Prac.g_00064	Prav.g_00713
OG0001189	Prac.g_00081	Prav.g_00730
OG0001190	Prac.g_00085	Prav.g_00734
OG0001191	Prac.g_00095	Prav.g_00744
OG0001192	Prac.g_00099	Prav.g_00749
OG0001193	Prac.g_00109	Prav.g_00759
OG0001194	Prac.g_00110	Prav.g_00760
OG0001195	Prac.g_00111	Prav.g_00761
OG0001196	Prac.g_00124	Prav.g_00774
OG0001197	Prac.g_00125	Prav.g_00775
OG0001198	Prac.g_01950	Prav.g_00783
OG0001199	Prac.g_01857	Prav.g_00139
OG0001200	Prac.g_01855	Prav.g_00141
OG0001201	Prac.g_01823	Prav.g_00173
OG0001202	Prac.g_01731	Prav.g_00839
OG0001203	Prac.g_01692	Prav.g_00800
OG0001204	Prac.g_01687	Prav.g_01890
OG0001205	Prac.g_01102	Prav.g_01044
OG0001206	Prac.g_01083	Prav.g_01060
OG0001207	Prac.g_01067	Prav.g_01075
OG0001208	Prac.g_01062	Prav.g_01080
OG0001209	Prac.g_00837	Prav.g_01133
OG0001210	Prac.g_00832	Prav.g_01138
OG0001211	Prac.g_00822	Prav.g_01148
OG0001212	Prac.g_00776	Prav.g_01192
OG0001213	Prac.g_00742	Prav.g_01227
OG0001214	Prac.g_00734	Prav.g_01235
OG0001215	Prac.g_00681	Prav.g_01288
OG0001216	Prac.g_01558	Prav.g_00308
OG0001217	Prac.g_01521	Prav.g_00346
OG0001219	Prac.g_01487	Prav.g_00385
OG0001220	Prac.g_01424	Prav.g_00448
OG0001221	Prac.g_01373	Prav.g_00510
OG0001222	Prac.g_01335	Prav.g_00548
OG0001223	Prac.g_01309	Prav.g_00574
OG0001224	Prac.g_01260	Prav.g_00929
OG0001225	Prac.g_01258	Prav.g_00931
OG0001226	Prac.g_01232	Prav.g_00236
OG0001227	Prac.g_01213	Prav.g_00255
OG0001228	Prac.g_00940	Prav.g_01836
OG0001229	Prac.g_00215	Prav.g_01471
OG0001230	Prac.g_00419	Prav.g_01570
OG0001231	Prac.g_00315	Prav.g_01673
OG0001232	Prac.g_00602	Prav.g_01784
OG0001233	Prac.g_00582	Prav.g_01804
OG0001234	Prac.g_00491	Prav.g_00283
OG0001235	Prac.g_00501	Prav.g_00293
OG0001236	Prac.g_00019	Prav.g_00667
OG0001237	Prac.g_00023	Prav.g_00671
OG0001238	Prac.g_00096	Prav.g_00745
OG0001239	Prac.g_01860	Prav.g_00136
OG0001240	Prac.g_01838	Prav.g_00158
OG0001241	Prac.g_01830	Prav.g_00166
OG0001242	Prac.g_01812	Prav.g_00184
OG0001243	Prac.g_01806	Prav.g_00190
OG0001244	Prac.g_01790	Prav.g_00206
OG0001245	Prac.g_01153	Prav.g_00997
OG0001246	Prac.g_00867	Prav.g_01102
OG0001247	Prac.g_00688	Prav.g_01281
OG0001248	Prac.g_00686	Prav.g_01283
OG0001249	Prac.g_01498	Prav.g_00373
OG0001250	Prac.g_01435	Prav.g_00437
OG0001251	Prac.g_01400	Prav.g_00484
OG0001252	Prac.g_01265	Prav.g_00924
OG0001253	Prac.g_01212	Prav.g_00256
OG0001254	Prac.g_01016	Prav.g_00035
OG0001255	Prac.g_01001	Prav.g_00049
OG0001256	Prac.g_00322	Prav.g_01666
OG0001257	Prac.g_00316	Prav.g_01672
OG0001258	Prac.g_00628	Prav.g_01758
OG0001259	Prac.g_00584	Prav.g_01802
OG0001260	Prac.g_00568	Prav.g_01819
OG0001261	Prac.g_00540	Prav.g_00624
OG0001262	Prac.g_00079	Prav.g_00728
OG0001263	Prac.g_01803	Prav.g_00193
OG0001265	Prac.g_01813	Prav.g_00183
OG0001266	Prac.g_01727	Prav.g_00835
OG0001267	Prac.g_01651	Prav.g_01926
OG0001268	Prac.g_01195	Prav.g_01985
OG0001269	Prac.g_01175	Prav.g_00978
OG0001270	Prac.g_01113	Prav.g_01033
OG0001271	Prac.g_01072	Prav.g_01070
OG0001272	Prac.g_01058	Prav.g_01084
OG0001273	Prac.g_00740	Prav.g_01229
OG0001274	Prac.g_00668	Prav.g_01311
OG0001275	Prac.g_01300	Prav.g_00584
OG0001276	Prac.g_01281	Prav.g_00908
OG0001277	Prac.g_01223	Prav.g_00244
OG0001278	Prac.g_00935	Prav.g_01831
OG0001280	Prac.g_00174	Prav.g_01437
OG0001281	Prac.g_00180	Prav.g_01443
OG0001282	Prac.g_00218	Prav.g_01474
OG0001283	Prac.g_00237	Prav.g_01493
OG0001284	Prac.g_00341	Prav.g_01648
OG0001285	Prac.g_00599	Prav.g_01787
OG0001287	Prac.g_00043	Prav.g_00691
OG0001288	Prac.g_00051	Prav.g_00700
OG0001289	Prac.g_01844	Prav.g_00152
OG0001290	Prac.g_01831	Prav.g_00165
OG0001291	Prac.g_01796	Prav.g_00200
OG0001292	Prac.g_01682	Prav.g_01895
OG0001293	Prac.g_01670	Prav.g_01908
OG0001294	Prac.g_01155	Prav.g_00995
OG0001295	Prac.g_01078	Prav.g_01065
OG0001296	Prac.g_00862	Prav.g_01107
OG0001298	Prac.g_00796	Prav.g_01174
OG0001299	Prac.g_00705	Prav.g_01264
OG0001300	Prac.g_00678	Prav.g_01291
OG0001301	Prac.g_00675	Prav.g_01294
OG0001302	Prac.g_01489	Prav.g_00383
OG0001303	Prac.g_01296	Prav.g_00946
OG0001304	Prac.g_01271	Prav.g_00918
OG0001305	Prac.g_01252	Prav.g_00937
OG0001306	Prac.g_00999	Prav.g_00051
OG0001307	Prac.g_00200	Prav.g_01456
OG0001308	Prac.g_00401	Prav.g_01588
OG0001309	Prac.g_00318	Prav.g_01670
OG0001310	Prac.g_00613	Prav.g_01773
OG0001311	Prac.g_01279	Prav.g_00910
OG0001315	Prac.g_01869	Prav.g_00126
OG0001316	Prac.g_01791	Prav.g_00205
OG0001317	Prac.g_01696	Prav.g_00804
OG0001318	Prac.g_01675	Prav.g_01903
OG0001319	Prac.g_01659	Prav.g_01919
OG0001320	Prac.g_01151	Prav.g_00998
OG0001321	Prac.g_01096	Prav.g_01050
OG0001322	Prac.g_01095	Prav.g_01051
OG0001323	Prac.g_00853	Prav.g_01117
OG0001324	Prac.g_00677	Prav.g_01292
OG0001325	Prac.g_01555	Prav.g_00311
OG0001326	Prac.g_00647	Prav.g_00472
OG0001327	Prac.g_01240	Prav.g_00227
OG0001328	Prac.g_01214	Prav.g_00254
OG0001329	Prac.g_01024	Prav.g_00026
OG0001330	Prac.g_00153	Prav.g_01408
OG0001331	Prac.g_00223	Prav.g_01479
OG0001332	Prac.g_00368	Prav.g_01621
OG0001333	Prac.g_00588	Prav.g_01798
OG0001334	Prac.g_00009	Prav.g_00657
OG0001335	Prac.g_00010	Prav.g_00658
OG0001336	Prac.g_00121	Prav.g_00771
OG0001339	Prac.g_01828	Prav.g_00168
OG0001340	Prac.g_01603	Prav.g_01974
OG0001341	Prac.g_01523	Prav.g_00344
OG0001342	Prac.g_01494	Prav.g_00377
OG0001343	Prac.g_01403	Prav.g_00481
OG0001344	Prac.g_00981	Prav.g_00069
OG0001345	Prac.g_00966	Prav.g_01862
OG0001346	Prac.g_00176	Prav.g_01439
OG0001348	Prac.g_00295	Prav.g_01693
OG0001349	Prac.g_00261	Prav.g_01558
OG0001350	Prac.g_01693	Prav.g_00801
OG0001352	Prac.g_00691	Prav.g_01278
OG0001355	Prac.g_00285	Prav.g_01704
OG0001355	Prac.g_00878	Prav.g_00969
OG0001356	Prac.g_00900	Prav.g_00957
OG0001358	Prac.g_00751	Prav.g_01218
OG0001359	Prac.g_01402	Prav.g_00482
OG0001360	Prac.g_01211	Prav.g_00257
OG0001361	Prac.g_00969	Prav.g_01865
OG0001362	Prac.g_00397	Prav.g_01592
OG0001363	Prac.g_00395	Prav.g_01594
OG0001364	Prac.g_00012	Prav.g_00660
OG0001365	Prac.g_00089	Prav.g_00738
OG0001369	Prac.g_01839	Prav.g_00157
OG0001371	Prac.g_00692	Prav.g_01277
OG0001372	Prac.g_01515	Prav.g_00354
OG0001373	Prac.g_00646	Prav.g_00471
OG0001374	Prac.g_00654	Prav.g_00479
OG0001375	Prac.g_01404	Prav.g_00480
OG0001376	Prac.g_01246	Prav.g_00220
OG0001377	Prac.g_01245	Prav.g_00221
OG0001378	Prac.g_01047	Prav.g_00003
OG0001380	Prac.g_00205	Prav.g_01461
OG0001381	Prac.g_00211	Prav.g_01467
OG0001382	Prac.g_00302	Prav.g_01686
OG0001384	Prac.g_01533	Prav.g_00333
OG0001385	Prac.g_00643	Prav.g_00468
OG0001386	Prac.g_00644	Prav.g_00469
OG0001387	Prac.g_00645	Prav.g_00470
OG0001388	Prac.g_00648	Prav.g_00473
OG0001389	Prac.g_00649	Prav.g_00474
OG0001390	Prac.g_00650	Prav.g_00475
OG0001391	Prac.g_00651	Prav.g_00476
OG0001392	Prac.g_00652	Prav.g_00477
OG0001393	Prac.g_00653	Prav.g_00478
OG0001395	Prac.g_01269	Prav.g_00920
OG0001397	Prac.g_00396	Prav.g_01593
OG0001399	Prac.g_00493	Prav.g_00285
OG0001400	Prac.g_00287	Prav.g_01315
OG0001400	Prac.g_00921	Prav.g_02004
OG0001403	Prac.g_01917	Prav.g_00098
OG0001404	Prac.g_01863	Prav.g_00133
OG0001405	Prac.g_01605	Prav.g_01972
OG0001406	Prac.g_01247	Prav.g_00219
OG0001407	Prac.g_01234	Prav.g_00234
OG0001408	Prac.g_01229	Prav.g_00239
OG0001409	Prac.g_00978	Prav.g_00072
OG0001410	Prac.g_00201	Prav.g_01457
OG0001411	Prac.g_00259	Prav.g_01507
OG0001413	Prac.g_00327	Prav.g_01662
OG0001414	Prac.g_01701	Prav.g_00809
OG0001415	Prac.g_01699	Prav.g_00807
OG0001416	Prac.g_01088, Prac.g_01087	Prav.g_01057
OG0001417	Prac.g_01076, Prac.g_01075	Prav.g_01067
OG0001418	Prac.g_00687	Prav.g_01282
OG0001419	Prac.g_01233	Prav.g_00235
OG0001420	Prac.g_01038	Prav.g_00012
OG0001421	Prac.g_00321	Prav.g_01667
OG0001422	Prac.g_00297	Prav.g_01691
OG0001424	Prac.g_01217	Prav.g_00251
OG0001424	Prac.g_01399	Prav.g_01877
OG0001428	Prac.g_01758	Prav.g_00866
OG0001429	Prac.g_01486	Prav.g_00386
OG0001430	Prac.g_00148	Prav.g_01403
OG0001431	Prac.g_00151	Prav.g_01406
OG0001432	Prac.g_00328	Prav.g_01661
OG0001433	Prac.g_00899	Prav.g_00958
OG0001435	Prac.g_01388	Prav.g_00495
OG0001437	Prac.g_01700	Prav.g_00808
OG0001438	Prac.g_01638	Prav.g_01939
OG0001439	Prac.g_01624	Prav.g_01953
OG0001440	Prac.g_01119	Prav.g_01022
OG0001441	Prac.g_00851	Prav.g_01119
OG0001442	Prac.g_01530	Prav.g_00337
OG0001446	Prac.g_01852	Prav.g_00144
OG0001447	Prac.g_01805	Prav.g_00191
OG0001448	Prac.g_01167	Prav.g_00986
OG0001450	Prac.g_00684	Prav.g_01285
OG0001451	Prac.g_01415	Prav.g_00457
OG0001452	Prac.g_01398	Prav.g_00485
OG0001453	Prac.g_01306	Prav.g_00578
OG0001454	Prac.g_01218	Prav.g_00250
OG0001455	Prac.g_01029	Prav.g_00021
OG0001456	Prac.g_01008	Prav.g_00042
OG0001457	Prac.g_01007	Prav.g_00043
OG0001458	Prac.g_01006	Prav.g_00044
OG0001459	Prac.g_00134	Prav.g_01377
OG0001462	Prac.g_01912	Prav.g_00102
OG0001463	Prac.g_01645	Prav.g_01932
OG0001464	Prac.g_01602	Prav.g_01975
OG0001465	Prac.g_00669	Prav.g_01300
OG0001466	Prac.g_01531	Prav.g_00335
OG0001467	Prac.g_01497	Prav.g_00374
OG0001468	Prac.g_01242	Prav.g_00225
OG0001469	Prac.g_00133	Prav.g_01396
OG0001470	Prac.g_00239	Prav.g_01509
OG0001471	Prac.g_00326	Prav.g_01663
OG0001472	Prac.g_00319	Prav.g_01669
OG0001473	Prac.g_00059	Prav.g_00708
OG0001474	Prac.g_01194	Prav.g_01986
OG0001475	Prac.g_00241	Prav.g_01511
OG0001479	Prac.g_01197	Prav.g_01983
OG0001480	Prac.g_01165	Prav.g_00988
OG0001481	Prac.g_01160	Prav.g_00992
OG0001482	Prac.g_01090	Prav.g_01055
OG0001485	Prac.g_00886	Prav.g_01705
OG0001486	Prac.g_00987	Prav.g_00063
OG0001490	Prac.g_01893	Prav.g_00110
OG0001491	Prac.g_01491	Prav.g_00381
OG0001492	Prac.g_00938	Prav.g_01834
OG0001493	Prac.g_00930	Prav.g_01826
OG0001499	Prac.g_01870	Prav.g_00125
OG0001500	Prac.g_01668	Prav.g_01910
OG0001501	Prac.g_00666	Prav.g_01313
OG0001503	Prac.g_01011	Prav.g_00039
OG0001504	Prac.g_00135	Prav.g_01378
OG0001506	Prac.g_00370	Prav.g_01619
OG0001507	Prac.g_00278	Prav.g_01722
OG0001508	Prac.g_00238	Prav.g_01508
OG0001521	Prac.g_01522	Prav.g_00345
OG0001523	Prac.g_01014	Prav.g_00037
OG0001524	Prac.g_01013	Prav.g_00038
OG0001526	Prac.g_00474	Prav.g_01504
OG0001528	Prac.g_00240	Prav.g_01510
OG0001546	Prac.g_00848	Prav.g_01122
OG0001548	Prac.g_01500	Prav.g_00371
OG0001550	Prac.g_01026	Prav.g_00024
OG0001551	Prac.g_01009	Prav.g_00041
OG0001552	Prac.g_00923	Prav.g_02005
OG0001553	Prac.g_00414	Prav.g_01575
OG0001554	Prac.g_00320	Prav.g_01668
OG0001555	Prac.g_00306	Prav.g_01683
OG0001565	Prac.g_01120	Prav.g_01021
OG0001566	Prac.g_00695	Prav.g_01274
OG0001569	Prac.g_01206	Prav.g_00262
OG0001571	Prac.g_01033	Prav.g_00017
OG0001581	Prac.g_01786	Prav.g_00211
OG0001582	Prac.g_01077	Prav.g_01066
OG0001583	Prac.g_01492	Prav.g_00380
OG0001585	Prac.g_00132	Prav.g_01395
OG0001587	Prac.g_00472	Prav.g_00265
OG0001595	Prac.g_01864	Prav.g_00132
OG0001596	Prac.g_01856	Prav.g_00140
OG0001597	Prac.g_01172	Prav.g_00981
OG0001599	Prac.g_01085	Prav.g_01058
OG0001600	Prac.g_00860	Prav.g_01109
OG0001601	Prac.g_00697	Prav.g_01272
OG0001602	Prac.g_00670	Prav.g_01299
OG0001603	Prac.g_01490	Prav.g_00382
OG0001604	Prac.g_01376	Prav.g_00507
OG0001605	Prac.g_01288	Prav.g_00901
OG0001606	Prac.g_01226	Prav.g_00241
OG0001608	Prac.g_00208	Prav.g_01464
OG0001609	Prac.g_00372	Prav.g_01617
OG0001610	Prac.g_00369	Prav.g_01620
OG0001611	Prac.g_00308	Prav.g_01680
OG0001613	Prac.g_00004	Prav.g_00652
OG0001625	Prac.g_01673	Prav.g_01905
OG0001627	Prac.g_01516	Prav.g_00351
OG0001628	Prac.g_01513	Prav.g_00357
OG0001629	Prac.g_01512	Prav.g_00358
OG0001630	Prac.g_01395	Prav.g_00488
OG0001631	Prac.g_01237	Prav.g_00231
OG0001632	Prac.g_01952	Prav.g_01394
OG0001633	Prac.g_00214	Prav.g_01470
OG0001648	Prac.g_01161	Prav.g_00991
OG0001649	Prac.g_01236	Prav.g_00232
OG0001650	Prac.g_00196	Prav.g_01717
OG0001651	Prac.g_00310	Prav.g_01679
OG0001662	Prac.g_01041	Prav.g_00009
OG0001663	Prac.g_01002	Prav.g_00048
OG0001664	Prac.g_00143	Prav.g_01882
OG0001665	Prac.g_00146	Prav.g_01886
OG0001667	Prac.g_00155	Prav.g_01411
OG0001670	Prac.g_00282	Prav.g_01710
OG0001685	Prac.g_01413	Prav.g_00459
OG0001686	Prac.g_01289	Prav.g_00900
OG0001687	Prac.g_01243	Prav.g_00223
OG0001688	Prac.g_01238	Prav.g_00230
OG0001696	Prac.g_01414	Prav.g_00458
OG0001698	Prac.g_01239	Prav.g_00228
OG0001701	Prac.g_00475	Prav.g_00267
OG0001705	Prac.g_01132	Prav.g_01011
OG0001706	Prac.g_00915	Prav.g_00891
OG0001707	Prac.g_01219	Prav.g_00249
OG0001708	Prac.g_01003	Prav.g_00047
OG0001709	Prac.g_00260	Prav.g_01559
OG0001710	Prac.g_00494	Prav.g_00286
OG0001718	Prac.g_01171	Prav.g_00982
OG0001719	Prac.g_01144	Prav.g_01004
OG0001720	Prac.g_00158	Prav.g_01414
OG0001721	Prac.g_01518	Prav.g_00348
OG0001722	Prac.g_01397	Prav.g_00486
OG0001723	Prac.g_01953	Prav.g_01393
OG0001742	Prac.g_01157	Prav.g_00994
OG0001743	Prac.g_01043	Prav.g_00007
OG0001744	Prac.g_00162	Prav.g_01419
OG0001745	Prac.g_00329	Prav.g_01660
OG0001772	Prac.g_00642	Prav.g_01012, Prav.g_01323
OG0001774	Prac.g_00694	Prav.g_01275
OG0001775	Prac.g_01231	Prav.g_00237
OG0001776	Prac.g_01045	Prav.g_00005
OG0001777	Prac.g_00909	Prav.g_00947, Prav.g_00889
OG0001778	Prac.g_00150	Prav.g_01405
OG0001779	Prac.g_00163	Prav.g_01420
OG0001780	Prac.g_00268	Prav.g_01515
OG0001781	Prac.g_00296	Prav.g_01692
OG0001819	Prac.g_01143	Prav.g_01005
OG0001821	Prac.g_01517	Prav.g_00349
OG0001822	Prac.g_01504	Prav.g_00368
OG0001823	Prac.g_01412	Prav.g_00460
OG0001824	Prac.g_01290	Prav.g_00899
OG0001825	Prac.g_01230	Prav.g_00238
OG0001826	Prac.g_01227	Prav.g_00240
OG0001827	Prac.g_01224	Prav.g_00243
OG0001828	Prac.g_01048	Prav.g_00002
OG0001829	Prac.g_01044	Prav.g_00006
OG0001830	Prac.g_01030	Prav.g_00020
OG0001831	Prac.g_01019	Prav.g_00032
OG0001832	Prac.g_00140	Prav.g_01401
OG0001833	Prac.g_00216	Prav.g_01472
OG0001834	Prac.g_00264	Prav.g_01517
OG0001836	Prac.g_00887	Prav.g_00950, Prav.g_01367
OG0001919	Prac.g_01134	Prav.g_01007
OG0001921	Prac.g_01410	Prav.g_00462
OG0001982	Prac.g_01166	Prav.g_00987
OG0001983	Prac.g_01535	Prav.g_00331
OG0001984	Prac.g_01499	Prav.g_00372
OG0001985	Prac.g_01407	Prav.g_00466
OG0001986	Prac.g_01302	Prav.g_00582
OG0001987	Prac.g_00137	Prav.g_01332, Prav.g_01751
OG0001989	Prac.g_00206	Prav.g_01462
OG0001992	Prac.g_01509	Prav.g_00361
OG0002026	Prac.g_01135	Prav.g_01006
OG0002027	Prac.g_01409	Prav.g_00464
OG0002028	Prac.g_01295	Prav.g_00894
OG0002031	Prac.g_00286	Prav.g_01703
OG0002032	Prac.g_00098	Prav.g_00747
OG0002033	Prac.g_00002	Prav.g_00942
OG0002057	Prac.g_01821	Prav.g_00175
OG0002058	Prac.g_01750	Prav.g_00858
OG0002059	Prac.g_01170	Prav.g_00983
OG0002060	Prac.g_01168	Prav.g_00985
OG0002061	Prac.g_01133	Prav.g_01009
OG0002064	Prac.g_01079	Prav.g_01064
OG0002065	Prac.g_00813	Prav.g_01157
OG0002066	Prac.g_00807	Prav.g_01163
OG0002067	Prac.g_01561	Prav.g_00305
OG0002068	Prac.g_01528	Prav.g_00340
OG0002069	Prac.g_01526	Prav.g_00342
OG0002070	Prac.g_01503	Prav.g_00369
OG0002071	Prac.g_01501	Prav.g_00370
OG0002072	Prac.g_01493	Prav.g_00379
OG0002073	Prac.g_01470	Prav.g_00402
OG0002074	Prac.g_01419	Prav.g_00453
OG0002075	Prac.g_01408	Prav.g_00465
OG0002076	Prac.g_01372	Prav.g_00511
OG0002077	Prac.g_01294	Prav.g_00895
OG0002078	Prac.g_01291	Prav.g_00898
OG0002079	Prac.g_01286	Prav.g_00903
OG0002080	Prac.g_01268	Prav.g_00921
OG0002081	Prac.g_01244	Prav.g_00222
OG0002082	Prac.g_01235	Prav.g_00233
OG0002083	Prac.g_01222	Prav.g_00245
OG0002084	Prac.g_01221	Prav.g_00246
OG0002085	Prac.g_01215	Prav.g_00253
OG0002086	Prac.g_01210	Prav.g_00258
OG0002087	Prac.g_01209	Prav.g_00259
OG0002088	Prac.g_01208	Prav.g_00260
OG0002089	Prac.g_01032	Prav.g_00018
OG0002090	Prac.g_01027	Prav.g_00023
OG0002091	Prac.g_01010	Prav.g_00040
OG0002093	Prac.g_00879	Prav.g_01382
OG0002094	Prac.g_00156	Prav.g_01412
OG0002095	Prac.g_00160	Prav.g_01417
OG0002099	Prac.g_00323	Prav.g_01665
OG0002100	Prac.g_00314	Prav.g_01674
OG0002101	Prac.g_00311	Prav.g_01677
OG0002102	Prac.g_00307	Prav.g_01682
OG0002103	Prac.g_00305	Prav.g_01684
OG0002104	Prac.g_00303	Prav.g_01685
OG0002105	Prac.g_00620	Prav.g_01766
OG0002148	Prac.g_01532	Prav.g_00334
OG0002149	Prac.g_01514	Prav.g_00356
OG0002150	Prac.g_01293	Prav.g_00896
OG0002151	Prac.g_01028	Prav.g_00022
OG0002153	Prac.g_01292	Prav.g_00897
OG0002215	Prac.g_01534	Prav.g_00332
OG0002217	Prac.g_01488	Prav.g_00384
OG0002218	Prac.g_01411	Prav.g_00461
OG0002219	Prac.g_01039	Prav.g_00011
OG0002221	Prac.g_00161	Prav.g_01418
OG0002224	Prac.g_01147	Prav.g_01002
OG0002226	Prac.g_01562	Prav.g_00304
OG0002262	Prac.g_01891	Prav.g_00112
OG0002264	Prac.g_01446	Prav.g_00426
OG0002265	Prac.g_01025	Prav.g_00025
OG0002266	Prac.g_00144	Prav.g_01884
OG0002268	Prac.g_00136	Prav.g_01398
OG0002269	Prac.g_00138	Prav.g_01399
OG0002272	Prac.g_01023	Prav.g_00028
OG0002312	Prac.g_01511	Prav.g_00359
OG0002316	Prac.g_01249	Prav.g_00217
OG0002320	Prac.g_00149	Prav.g_01404
OG0002322	Prac.g_00312	Prav.g_01676
OG0002324	Prac.g_00280	Prav.g_01719
OG0002326	Prac.g_00895	Prav.g_01389
OG0002327	Prac.g_00284	Prav.g_01706
OG0002361	Prac.g_01191	Prav.g_01989
OG0002364	Prac.g_01485	Prav.g_00387
OG0002367	Prac.g_00141	Prav.g_01402
OG0002370	Prac.g_00390	Prav.g_01599
OG0002376	Prac.g_00298	Prav.g_01690
OG0002377	Prac.g_00888	Prav.g_00949, Prav.g_01366
OG0002424	Prac.g_00291	Prav.g_01697
OG0002426	Prac.g_00456	Prav.g_01528
OG0002427	Prac.g_00896	Prav.g_01728
OG0002485	Prac.g_01129	Prav.g_00888, Prav.g_00945
OG0002554	Prac.g_01527	Prav.g_00341
OG0002556	Prac.g_00436	Prav.g_01540
OG0002557	Prac.g_00437	Prav.g_01539
OG0002558	Prac.g_00438	Prav.g_01538
OG0002617	Prac.g_01173	Prav.g_00980
OG0002621	Prac.g_00882	Prav.g_01711
OG0002697	Prac.g_01369	Prav.g_00514
OG0002777	Prac.g_01957	Prav.g_01387
OG0002895	Prac.g_00659, Prac.g_00192	Prav.g_01371
OG0003025	Prac.g_00269	Prav.g_01516
OG0003170	Prac.g_00905	Prav.g_01320
OG0003343	Prac.g_01519	Prav.g_00347
OG0003358	Prac.g_00894	Prav.g_01733
OG0003359	Prac.g_00914	Prav.g_00972
OG0003639	Prac.g_00001	Prav.g_00297
OG0003656	Prac.g_01908	Prav.g_01023
