Orthogroup	Prad	Prau
OG0001135	Prad.g_01526	Prau.g_01177
OG0001136	Prad.g_01499	Prau.g_01204
OG0001137	Prad.g_01488	Prau.g_01214
OG0001138	Prad.g_01469	Prau.g_01232
OG0001139	Prad.g_01468	Prau.g_01233
OG0001140	Prad.g_01467	Prau.g_01234
OG0001141	Prad.g_01466	Prau.g_01235
OG0001142	Prad.g_01465	Prau.g_01236
OG0001143	Prad.g_01458	Prau.g_01243
OG0001144	Prad.g_01453	Prau.g_01248
OG0001145	Prad.g_00362	Prau.g_01362
OG0001146	Prad.g_00624	Prau.g_01375
OG0001147	Prad.g_00608	Prau.g_01395
OG0001148	Prad.g_00592	Prau.g_01411
OG0001149	Prad.g_00591	Prau.g_01412
OG0001150	Prad.g_00590	Prau.g_01413
OG0001151	Prad.g_00579	Prau.g_01424
OG0001152	Prad.g_00578	Prau.g_01425
OG0001153	Prad.g_00482	Prau.g_01563
OG0001154	Prad.g_00481	Prau.g_01564
OG0001155	Prad.g_00469	Prau.g_01576
OG0001156	Prad.g_00466	Prau.g_01579
OG0001157	Prad.g_00465	Prau.g_01580
OG0001158	Prad.g_00464	Prau.g_01581
OG0001159	Prad.g_00463	Prau.g_01582
OG0001160	Prad.g_00439	Prau.g_01606
OG0001161	Prad.g_00426	Prau.g_01619
OG0001162	Prad.g_00415	Prau.g_01630
OG0001163	Prad.g_00949	Prau.g_01724
OG0001164	Prad.g_00945	Prau.g_01728
OG0001165	Prad.g_00942	Prau.g_01731
OG0001166	Prad.g_00922	Prau.g_01751
OG0001167	Prad.g_00905	Prau.g_01768
OG0001168	Prad.g_00903	Prau.g_01770
OG0001169	Prad.g_00901	Prau.g_01772
OG0001170	Prad.g_00899	Prau.g_01774
OG0001171	Prad.g_00889	Prau.g_01783
OG0001172	Prad.g_00876	Prau.g_01797
OG0001173	Prad.g_00875	Prau.g_01798
OG0001174	Prad.g_00867	Prau.g_01806
OG0001175	Prad.g_00866	Prau.g_01807
OG0001176	Prad.g_00859	Prau.g_01814
OG0001177	Prad.g_00856	Prau.g_01817
OG0001178	Prad.g_00851	Prau.g_01822
OG0001179	Prad.g_00823	Prau.g_01853
OG0001180	Prad.g_00801	Prau.g_01875
OG0001181	Prad.g_00797	Prau.g_01879
OG0001182	Prad.g_00790	Prau.g_01886
OG0001183	Prad.g_00786	Prau.g_01890
OG0001184	Prad.g_00770	Prau.g_01906
OG0001185	Prad.g_01636	Prau.g_01920
OG0001186	Prad.g_01614	Prau.g_01943
OG0001187	Prad.g_01610	Prau.g_01947
OG0001188	Prad.g_01608	Prau.g_01950
OG0001189	Prad.g_01591	Prau.g_01967
OG0001190	Prad.g_01587	Prau.g_01971
OG0001191	Prad.g_01577	Prau.g_01981
OG0001192	Prad.g_01572	Prau.g_01985
OG0001193	Prad.g_01562	Prau.g_01995
OG0001194	Prad.g_01561	Prau.g_01996
OG0001195	Prad.g_01560	Prau.g_01997
OG0001196	Prad.g_01547	Prau.g_02010
OG0001197	Prad.g_01546	Prau.g_02011
OG0001198	Prad.g_01539	Prau.g_02019
OG0001199	Prad.g_01919	Prau.g_00075
OG0001200	Prad.g_01917	Prau.g_00077
OG0001201	Prad.g_01885	Prau.g_00109
OG0001202	Prad.g_01792	Prau.g_00200
OG0001203	Prad.g_01753	Prau.g_00239
OG0001204	Prad.g_01748	Prau.g_00245
OG0001205	Prad.g_00062	Prau.g_00486
OG0001206	Prad.g_00044	Prau.g_00504
OG0001207	Prad.g_00030	Prau.g_00518
OG0001208	Prad.g_00025	Prau.g_00523
OG0001209	Prad.g_00094	Prau.g_00575
OG0001210	Prad.g_01330	Prau.g_00580
OG0001211	Prad.g_01340	Prau.g_00590
OG0001212	Prad.g_01385	Prau.g_00634
OG0001213	Prad.g_01418	Prau.g_00669
OG0001214	Prad.g_01426	Prau.g_00677
OG0001215	Prad.g_01264	Prau.g_00730
OG0001216	Prad.g_01051	Prau.g_00757
OG0001217	Prad.g_01092	Prau.g_00800
OG0001218	Prad.g_01100	Prau.g_00809
OG0001219	Prad.g_01134	Prau.g_00843
OG0001220	Prad.g_00296	Prau.g_00906
OG0001221	Prad.g_00234	Prau.g_00967
OG0001222	Prad.g_00194	Prau.g_01007
OG0001223	Prad.g_00168	Prau.g_01033
OG0001224	Prad.g_01022	Prau.g_01085
OG0001225	Prad.g_01020	Prau.g_01087
OG0001226	Prad.g_00995	Prau.g_01112
OG0001227	Prad.g_00978	Prau.g_01130
OG0001228	Prad.g_01450	Prau.g_01251
OG0001229	Prad.g_00596	Prau.g_01407
OG0001230	Prad.g_00523	Prau.g_01520
OG0001231	Prad.g_00417	Prau.g_01628
OG0001232	Prad.g_00918	Prau.g_01755
OG0001233	Prad.g_00898	Prau.g_01775
OG0001234	Prad.g_00864	Prau.g_01809
OG0001235	Prad.g_00854	Prau.g_01819
OG0001236	Prad.g_00773	Prau.g_01903
OG0001237	Prad.g_00769	Prau.g_01907
OG0001238	Prad.g_01576	Prau.g_01982
OG0001240	Prad.g_01900	Prau.g_00094
OG0001241	Prad.g_01892	Prau.g_00102
OG0001242	Prad.g_01874	Prau.g_00120
OG0001243	Prad.g_01868	Prau.g_00126
OG0001244	Prad.g_01852	Prau.g_00142
OG0001245	Prad.g_00729	Prau.g_00383
OG0001246	Prad.g_00125	Prau.g_00545
OG0001247	Prad.g_01257	Prau.g_00723
OG0001248	Prad.g_01259	Prau.g_00725
OG0001249	Prad.g_01123	Prau.g_00832
OG0001250	Prad.g_00307	Prau.g_00894
OG0001251	Prad.g_00259	Prau.g_00943
OG0001252	Prad.g_01027	Prau.g_01080
OG0001253	Prad.g_00977	Prau.g_01131
OG0001254	Prad.g_01987	Prau.g_01176
OG0001255	Prad.g_01512	Prau.g_01191
OG0001256	Prad.g_00424	Prau.g_01621
OG0001257	Prad.g_00418	Prau.g_01627
OG0001258	Prad.g_00944	Prau.g_01729
OG0001259	Prad.g_00900	Prau.g_01773
OG0001260	Prad.g_00883	Prau.g_01789
OG0001261	Prad.g_00815	Prau.g_01861
OG0001262	Prad.g_01593	Prau.g_01965
OG0001263	Prad.g_01865	Prau.g_00129
OG0001264	Prad.g_01995	Prau.g_01268
OG0001265	Prad.g_01875	Prau.g_00119
OG0001266	Prad.g_01788	Prau.g_00204
OG0001267	Prad.g_01711	Prau.g_00282
OG0001268	Prad.g_01652	Prau.g_00341
OG0001269	Prad.g_00752	Prau.g_00361
OG0001270	Prad.g_00668	Prau.g_00475
OG0001271	Prad.g_00035	Prau.g_00513
OG0001272	Prad.g_00021	Prau.g_00527
OG0001273	Prad.g_01420	Prau.g_00671
OG0001274	Prad.g_01277	Prau.g_00743
OG0001275	Prad.g_00158	Prau.g_01043
OG0001276	Prad.g_00138	Prau.g_01064
OG0001277	Prad.g_00988	Prau.g_01120
OG0001278	Prad.g_01445	Prau.g_01256
OG0001279	Prad.g_01216	Prau.g_01320
OG0001280	Prad.g_00629	Prau.g_01370
OG0001281	Prad.g_00623	Prau.g_01376
OG0001282	Prad.g_00593	Prau.g_01410
OG0001283	Prad.g_00574	Prau.g_01429
OG0001284	Prad.g_00444	Prau.g_01601
OG0001285	Prad.g_00915	Prau.g_01758
OG0001286	Prad.g_00803	Prau.g_01873
OG0001287	Prad.g_01629	Prau.g_01927
OG0001288	Prad.g_01621	Prau.g_01936
OG0001289	Prad.g_01906	Prau.g_00088
OG0001290	Prad.g_01893	Prau.g_00101
OG0001291	Prad.g_01858	Prau.g_00136
OG0001292	Prad.g_01743	Prau.g_00250
OG0001293	Prad.g_01730	Prau.g_00263
OG0001294	Prad.g_00731	Prau.g_00381
OG0001295	Prad.g_00039	Prau.g_00509
OG0001296	Prad.g_00120	Prau.g_00550
OG0001297	Prad.g_00115	Prau.g_00555
OG0001298	Prad.g_01366	Prau.g_00616
OG0001299	Prad.g_01240	Prau.g_00706
OG0001300	Prad.g_01267	Prau.g_00733
OG0001301	Prad.g_01270	Prau.g_00736
OG0001302	Prad.g_01132	Prau.g_00841
OG0001303	Prad.g_00154	Prau.g_01047
OG0001304	Prad.g_01034	Prau.g_01074
OG0001305	Prad.g_01014	Prau.g_01093
OG0001306	Prad.g_01510	Prau.g_01193
OG0001307	Prad.g_00611	Prau.g_01392
OG0001308	Prad.g_00505	Prau.g_01541
OG0001309	Prad.g_00420	Prau.g_01625
OG0001310	Prad.g_00929	Prau.g_01744
OG0001313	Prad.g_01045	Prau.g_00752
OG0001315	Prad.g_01932	Prau.g_00063
OG0001316	Prad.g_01853	Prau.g_00141
OG0001317	Prad.g_01757	Prau.g_00235
OG0001318	Prad.g_01735	Prau.g_00258
OG0001319	Prad.g_01719	Prau.g_00274
OG0001320	Prad.g_00951	Prau.g_01284
OG0001320	Prad.g_00728	Prau.g_00385
OG0001321	Prad.g_00056	Prau.g_00492
OG0001322	Prad.g_00055	Prau.g_00493
OG0001323	Prad.g_00110	Prau.g_00560
OG0001324	Prad.g_01268	Prau.g_00734
OG0001325	Prad.g_01054	Prau.g_00760
OG0001326	Prad.g_00271	Prau.g_00931
OG0001327	Prad.g_01003	Prau.g_01104
OG0001328	Prad.g_00979	Prau.g_01129
OG0001329	Prad.g_00663	Prau.g_01168
OG0001330	Prad.g_00340	Prau.g_01345
OG0001331	Prad.g_00588	Prau.g_01415
OG0001332	Prad.g_00471	Prau.g_01574
OG0001333	Prad.g_00904	Prau.g_01769
OG0001334	Prad.g_00783	Prau.g_01893
OG0001335	Prad.g_00782	Prau.g_01894
OG0001336	Prad.g_01550	Prau.g_02007
OG0001339	Prad.g_01890	Prau.g_00104
OG0001340	Prad.g_01663	Prau.g_00330
OG0001341	Prad.g_01090	Prau.g_00798
OG0001342	Prad.g_01127	Prau.g_00836
OG0001343	Prad.g_00262	Prau.g_00940
OG0001344	Prad.g_01492	Prau.g_01210
OG0001345	Prad.g_01477	Prau.g_01225
OG0001346	Prad.g_00627	Prau.g_01372
OG0001349	Prad.g_00536	Prau.g_01530
OG0001350	Prad.g_01754	Prau.g_00238
OG0001350	Prad.g_00965	Prau.g_00784
OG0001351	Prad.g_00053	Prau.g_00495
OG0001352	Prad.g_01254	Prau.g_00720
OG0001355	Prad.g_00384	Prau.g_01657
OG0001358	Prad.g_01409	Prau.g_00660
OG0001359	Prad.g_00261	Prau.g_00941
OG0001360	Prad.g_00976	Prau.g_01132
OG0001361	Prad.g_01480	Prau.g_01222
OG0001362	Prad.g_00501	Prau.g_01545
OG0001363	Prad.g_00499	Prau.g_01547
OG0001364	Prad.g_00780	Prau.g_01896
OG0001365	Prad.g_01583	Prau.g_01975
OG0001369	Prad.g_01901	Prau.g_00093
OG0001370	Prad.g_00047	Prau.g_00501
OG0001371	Prad.g_01253	Prau.g_00719
OG0001372	Prad.g_01099	Prau.g_00808
OG0001373	Prad.g_00272	Prau.g_00930
OG0001374	Prad.g_00264	Prau.g_00938
OG0001375	Prad.g_00263	Prau.g_00939
OG0001376	Prad.g_01009	Prau.g_01098
OG0001377	Prad.g_01008	Prau.g_01099
OG0001378	Prad.g_00634	Prau.g_01141
OG0001380	Prad.g_00606	Prau.g_01397
OG0001381	Prad.g_00600	Prau.g_01403
OG0001382	Prad.g_00403	Prau.g_01640
OG0001384	Prad.g_01078	Prau.g_00788
OG0001384	Prad.g_00427	Prau.g_01618
OG0001385	Prad.g_00275	Prau.g_00927
OG0001386	Prad.g_00274	Prau.g_00928
OG0001387	Prad.g_00273	Prau.g_00929
OG0001388	Prad.g_00270	Prau.g_00932
OG0001389	Prad.g_00269	Prau.g_00933
OG0001390	Prad.g_00268	Prau.g_00934
OG0001391	Prad.g_00267	Prau.g_00935
OG0001392	Prad.g_00266	Prau.g_00936
OG0001393	Prad.g_00265	Prau.g_00937
OG0001394	Prad.g_00230	Prau.g_00971
OG0001395	Prad.g_01032	Prau.g_01076
OG0001397	Prad.g_00500	Prau.g_01546
OG0001399	Prad.g_00862	Prau.g_01811
OG0001404	Prad.g_01925	Prau.g_00070
OG0001405	Prad.g_01665	Prau.g_00328
OG0001406	Prad.g_01010	Prau.g_01097
OG0001407	Prad.g_00997	Prau.g_01110
OG0001408	Prad.g_00992	Prau.g_01115
OG0001409	Prad.g_01489	Prau.g_01213
OG0001410	Prad.g_00610	Prau.g_01393
OG0001411	Prad.g_00562	Prau.g_01452
OG0001413	Prad.g_00429	Prau.g_01616
OG0001414	Prad.g_01762	Prau.g_00230
OG0001415	Prad.g_01760	Prau.g_00232
OG0001416	Prad.g_00048	Prau.g_00500
OG0001417	Prad.g_00037	Prau.g_00511
OG0001418	Prad.g_01258	Prau.g_00724
OG0001419	Prad.g_00996	Prau.g_01111
OG0001420	Prad.g_00643	Prau.g_01150
OG0001421	Prad.g_00423	Prau.g_01622
OG0001422	Prad.g_00397	Prau.g_01645
OG0001428	Prad.g_01819	Prau.g_00173
OG0001429	Prad.g_01135	Prau.g_00844
OG0001430	Prad.g_00334	Prau.g_01341
OG0001431	Prad.g_00338	Prau.g_01344
OG0001432	Prad.g_00431	Prau.g_01614
OG0001434	Prad.g_00225	Prau.g_00976
OG0001437	Prad.g_01761	Prau.g_00231
OG0001438	Prad.g_01698	Prau.g_00295
OG0001439	Prad.g_01684	Prau.g_00309
OG0001440	Prad.g_00697	Prau.g_00432
OG0001441	Prad.g_00108	Prau.g_00562
OG0001442	Prad.g_01081	Prau.g_00791
OG0001446	Prad.g_01914	Prau.g_00080
OG0001447	Prad.g_01867	Prau.g_00127
OG0001448	Prad.g_00743	Prau.g_00369
OG0001449	Prad.g_00702	Prau.g_00405
OG0001450	Prad.g_01261	Prau.g_00727
OG0001451	Prad.g_00287	Prau.g_00915
OG0001452	Prad.g_00257	Prau.g_00944
OG0001453	Prad.g_00164	Prau.g_01037
OG0001454	Prad.g_00983	Prau.g_01125
OG0001455	Prad.g_00657	Prau.g_01162
OG0001456	Prad.g_01519	Prau.g_01184
OG0001457	Prad.g_01518	Prau.g_01185
OG0001458	Prad.g_01517	Prau.g_01186
OG0001462	Prad.g_01952	Prau.g_00033
OG0001463	Prad.g_01705	Prau.g_00288
OG0001464	Prad.g_01662	Prau.g_00331
OG0001465	Prad.g_01276	Prau.g_00742
OG0001466	Prad.g_01300	Prau.g_01703
OG0001466	Prad.g_01080	Prau.g_00790
OG0001468	Prad.g_01005	Prau.g_01102
OG0001469	Prad.g_00320	Prau.g_01325
OG0001469	Prad.g_00964	Prau.g_00783
OG0001471	Prad.g_00428	Prau.g_01617
OG0001472	Prad.g_00421	Prau.g_01624
OG0001473	Prad.g_01613	Prau.g_01944
OG0001474	Prad.g_01651	Prau.g_00342
OG0001479	Prad.g_01654	Prau.g_00339
OG0001480	Prad.g_00741	Prau.g_00371
OG0001481	Prad.g_00736	Prau.g_00376
OG0001482	Prad.g_00050	Prau.g_00498
OG0001483	Prad.g_01983	Prau.g_01666
OG0001484	Prad.g_00348	Prau.g_01709
OG0001485	Prad.g_00383	Prau.g_01658
OG0001490	Prad.g_01948	Prau.g_00046
OG0001490	Prad.g_00675	Prau.g_00429
OG0001491	Prad.g_01130	Prau.g_00839
OG0001492	Prad.g_01448	Prau.g_01253
OG0001493	Prad.g_01440	Prau.g_01261
OG0001495	Prad.g_00857	Prau.g_01816
OG0001499	Prad.g_01933	Prau.g_00062
OG0001500	Prad.g_01728	Prau.g_00265
OG0001501	Prad.g_01279	Prau.g_00745
OG0001502	Prad.g_01115	Prau.g_00824
OG0001503	Prad.g_01522	Prau.g_01181
OG0001506	Prad.g_00473	Prau.g_01572
OG0001507	Prad.g_00368	Prau.g_01664
OG0001520	Prad.g_00710	Prau.g_00397
OG0001521	Prad.g_01091	Prau.g_00799
OG0001522	Prad.g_01179	Prau.g_00886
OG0001523	Prad.g_01525	Prau.g_01178
OG0001524	Prad.g_01524	Prau.g_01179
OG0001525	Prad.g_00412	Prau.g_01633
OG0001526	Prad.g_00376	Prau.g_01272
OG0001547	Prad.g_01117	Prau.g_00826
OG0001548	Prad.g_01121	Prau.g_00830
OG0001550	Prad.g_00660	Prau.g_01165
OG0001551	Prad.g_01520	Prau.g_01183
OG0001552	Prad.g_00074	Prau.g_01270
OG0001553	Prad.g_00518	Prau.g_01525
OG0001554	Prad.g_00422	Prau.g_01623
OG0001555	Prad.g_00407	Prau.g_01637
OG0001557	Prad.g_00229	Prau.g_00972
OG0001566	Prad.g_01250	Prau.g_00716
OG0001567	Prad.g_01116	Prau.g_00825
OG0001568	Prad.g_01118	Prau.g_00827
OG0001569	Prad.g_00971	Prau.g_01137
OG0001570	Prad.g_00646	Prau.g_01152
OG0001571	Prad.g_00653	Prau.g_01159
OG0001572	Prad.g_00315	Prau.g_01308
OG0001581	Prad.g_01847	Prau.g_00145
OG0001582	Prad.g_00038	Prau.g_00510
OG0001583	Prad.g_01129	Prau.g_00838
OG0001584	Prad.g_00213	Prau.g_00988
OG0001585	Prad.g_00316	Prau.g_01323
OG0001587	Prad.g_00881	Prau.g_01791
OG0001595	Prad.g_01926	Prau.g_00069
OG0001596	Prad.g_01918	Prau.g_00076
OG0001597	Prad.g_00748	Prau.g_00364
OG0001599	Prad.g_00046	Prau.g_00502
OG0001600	Prad.g_00118	Prau.g_00552
OG0001601	Prad.g_01248	Prau.g_00714
OG0001602	Prad.g_01275	Prau.g_00741
OG0001603	Prad.g_01131	Prau.g_00840
OG0001604	Prad.g_00237	Prau.g_00964
OG0001605	Prad.g_00145	Prau.g_01057
OG0001606	Prad.g_01320	Prau.g_01117
OG0001607	Prad.g_01523	Prau.g_01180
OG0001608	Prad.g_00603	Prau.g_01400
OG0001609	Prad.g_00475	Prau.g_01570
OG0001610	Prad.g_00472	Prau.g_01573
OG0001611	Prad.g_00409	Prau.g_01635
OG0001612	Prad.g_01187	Prau.g_01659
OG0001613	Prad.g_00788	Prau.g_01888
OG0001625	Prad.g_01733	Prau.g_00260
OG0001626	Prad.g_01089	Prau.g_00797
OG0001627	Prad.g_01097	Prau.g_00805
OG0001628	Prad.g_01102	Prau.g_00811
OG0001629	Prad.g_01103	Prau.g_00812
OG0001630	Prad.g_00255	Prau.g_00947
OG0001631	Prad.g_01000	Prau.g_01107
OG0001632	Prad.g_00312	Prau.g_01322
OG0001633	Prad.g_00597	Prau.g_01406
OG0001647	Prad.g_01718	Prau.g_00275
OG0001648	Prad.g_00737	Prau.g_00375
OG0001649	Prad.g_00999	Prau.g_01108
OG0001651	Prad.g_00411	Prau.g_01634
OG0001661	Prad.g_01191	Prau.g_00440
OG0001662	Prad.g_00640	Prau.g_01147
OG0001663	Prad.g_01513	Prau.g_01190
OG0001664	Prad.g_01202	Prau.g_01336
OG0001665	Prad.g_01205	Prau.g_01339
OG0001667	Prad.g_00343	Prau.g_01348
OG0001685	Prad.g_00285	Prau.g_00917
OG0001686	Prad.g_00146	Prau.g_01056
OG0001687	Prad.g_01006	Prau.g_01101
OG0001688	Prad.g_01001	Prau.g_01106
OG0001689	Prad.g_01622	Prau.g_01934
OG0001696	Prad.g_00286	Prau.g_00916
OG0001697	Prad.g_00277	Prau.g_00925
OG0001698	Prad.g_01002	Prau.g_01105
OG0001699	Prad.g_01318	Prau.g_01683
OG0001699	Prad.g_01985	Prau.g_01667
OG0001701	Prad.g_00375	Prau.g_01793, Prau.g_01273
OG0001705	Prad.g_00701	Prau.g_00406
OG0001706	Prad.g_01189	Prau.g_00779
OG0001708	Prad.g_01514	Prau.g_01189
OG0001709	Prad.g_00535	Prau.g_01477
OG0001710	Prad.g_00861	Prau.g_01812
OG0001712	Prad.g_00679	Prau.g_00418
OG0001718	Prad.g_00747	Prau.g_00365
OG0001719	Prad.g_00720	Prau.g_00394
OG0001720	Prad.g_00351	Prau.g_01351
OG0001721	Prad.g_01094	Prau.g_00802
OG0001723	Prad.g_01217	Prau.g_01299
OG0001724	Prad.g_01194	Prau.g_01310
OG0001725	Prad.g_00722	Prau.g_00392
OG0001726	Prad.g_00682	Prau.g_00415
OG0001727	Prad.g_00075, Prad.g_00962	Prau.g_01710
OG0001742	Prad.g_00733	Prau.g_00379
OG0001743	Prad.g_00638	Prau.g_01145
OG0001744	Prad.g_00356	Prau.g_01356
OG0001745	Prad.g_00432	Prau.g_01613
OG0001746	Prad.g_00082	Prau.g_01296
OG0001772	Prad.g_00700	Prau.g_00407
OG0001774	Prad.g_01251	Prau.g_00717
OG0001775	Prad.g_00994	Prau.g_01113
OG0001776	Prad.g_00636	Prau.g_01143
OG0001778	Prad.g_00337	Prau.g_01343
OG0001779	Prad.g_00357	Prau.g_01357
OG0001781	Prad.g_00396	Prau.g_01646
OG0001819	Prad.g_00712	Prau.g_00395
OG0001821	Prad.g_01095	Prau.g_00803
OG0001822	Prad.g_01113	Prau.g_00822
OG0001823	Prad.g_00284	Prau.g_00918
OG0001824	Prad.g_00147	Prau.g_01055
OG0001825	Prad.g_00993	Prau.g_01114
OG0001826	Prad.g_00991	Prau.g_01116
OG0001827	Prad.g_00989	Prau.g_01119
OG0001828	Prad.g_00633	Prau.g_01140
OG0001829	Prad.g_00637	Prau.g_01144
OG0001830	Prad.g_00656	Prau.g_01161
OG0001831	Prad.g_01990	Prau.g_01173
OG0001832	Prad.g_00331	Prau.g_01333
OG0001833	Prad.g_00595	Prau.g_01408
OG0001836	Prad.g_00087, Prad.g_00310	Prau.g_01278
OG0001919	Prad.g_00705	Prau.g_00402
OG0001920	Prad.g_01280	Prau.g_00746
OG0001921	Prad.g_00282	Prau.g_00920
OG0001924	Prad.g_01311	Prau.g_01691
OG0001925	Prad.g_01310	Prau.g_01692
OG0001926	Prad.g_01309	Prau.g_01693
OG0001927	Prad.g_01308	Prau.g_01694
OG0001982	Prad.g_00742	Prau.g_00370
OG0001983	Prad.g_01076	Prau.g_00786
OG0001984	Prad.g_01122	Prau.g_00831
OG0001985	Prad.g_00278	Prau.g_00924
OG0001986	Prad.g_00160	Prau.g_01041
OG0001989	Prad.g_00605	Prau.g_01398
OG0001992	Prad.g_01106	Prau.g_00815
OG0001993	Prad.g_01313	Prau.g_01689
OG0001994	Prad.g_01312	Prau.g_01690
OG0002026	Prad.g_00706	Prau.g_00401
OG0002027	Prad.g_00280	Prau.g_00922
OG0002028	Prad.g_00152	Prau.g_01050
OG0002031	Prad.g_00385	Prau.g_01656
OG0002032	Prad.g_01574	Prau.g_01984
OG0002034	Prad.g_01437	Prau.g_01264
OG0002057	Prad.g_01883	Prau.g_00111
OG0002058	Prad.g_01811	Prau.g_00181
OG0002059	Prad.g_00746	Prau.g_00366
OG0002060	Prad.g_00744	Prau.g_00368
OG0002061	Prad.g_00703	Prau.g_00404
OG0002063	Prad.g_00694	Prau.g_01671
OG0002064	Prad.g_00040	Prau.g_00508
OG0002065	Prad.g_01349	Prau.g_00599
OG0002066	Prad.g_01355	Prau.g_00605
OG0002067	Prad.g_01048	Prau.g_00754
OG0002068	Prad.g_01085	Prau.g_00794
OG0002069	Prad.g_01087	Prau.g_00795
OG0002070	Prad.g_01114	Prau.g_00823
OG0002071	Prad.g_01120	Prau.g_00829
OG0002072	Prad.g_01128	Prau.g_00837
OG0002073	Prad.g_01151	Prau.g_00859
OG0002074	Prad.g_00291	Prau.g_00911
OG0002075	Prad.g_00279	Prau.g_00923
OG0002076	Prad.g_00233	Prau.g_00968
OG0002077	Prad.g_00151	Prau.g_01051
OG0002078	Prad.g_00148	Prau.g_01054
OG0002079	Prad.g_00143	Prau.g_01059
OG0002080	Prad.g_01031	Prau.g_01077
OG0002081	Prad.g_01007	Prau.g_01100
OG0002082	Prad.g_00998	Prau.g_01109
OG0002083	Prad.g_00987	Prau.g_01121
OG0002084	Prad.g_00986	Prau.g_01122
OG0002085	Prad.g_00980	Prau.g_01128
OG0002086	Prad.g_00975	Prau.g_01133
OG0002087	Prad.g_00974	Prau.g_01134
OG0002088	Prad.g_00973	Prau.g_01135
OG0002090	Prad.g_00659	Prau.g_01164
OG0002091	Prad.g_01521	Prau.g_01182
OG0002093	Prad.g_01074	Prau.g_01317
OG0002094	Prad.g_00344	Prau.g_01349
OG0002095	Prad.g_00354	Prau.g_01354
OG0002099	Prad.g_00425	Prau.g_01620
OG0002100	Prad.g_00416	Prau.g_01629
OG0002101	Prad.g_00413	Prau.g_01632
OG0002102	Prad.g_00408	Prau.g_01636
OG0002103	Prad.g_00406	Prau.g_01638
OG0002104	Prad.g_00404	Prau.g_01639
OG0002105	Prad.g_00936	Prau.g_01737
OG0002112	Prad.g_00688	Prau.g_00409
OG0002146	Prad.g_00133	Prau.g_00537
OG0002147	Prad.g_01281	Prau.g_00747
OG0002148	Prad.g_01079	Prau.g_00789
OG0002149	Prad.g_01101	Prau.g_00810
OG0002150	Prad.g_00150	Prau.g_01052
OG0002151	Prad.g_00658	Prau.g_01163
OG0002152	Prad.g_00333	Prau.g_01340
OG0002153	Prad.g_00149	Prau.g_01053
OG0002157	Prad.g_00687	Prau.g_00410
OG0002158	Prad.g_00689	Prau.g_00408
OG0002215	Prad.g_01077	Prau.g_00787
OG0002216	Prad.g_01083	Prau.g_01306
OG0002217	Prad.g_01133	Prau.g_00842
OG0002218	Prad.g_00283	Prau.g_00919
OG0002219	Prad.g_00642	Prau.g_01149
OG0002220	Prad.g_00321	Prau.g_01699
OG0002222	Prad.g_00399	Prau.g_01643
OG0002224	Prad.g_00723	Prau.g_00390
OG0002226	Prad.g_01047	Prau.g_00753
OG0002262	Prad.g_01946	Prau.g_00048
OG0002263	Prad.g_01098	Prau.g_00806
OG0002265	Prad.g_00662	Prau.g_01167
OG0002266	Prad.g_01203	Prau.g_01337
OG0002267	Prad.g_00325	Prau.g_01326
OG0002268	Prad.g_00327	Prau.g_01328
OG0002269	Prad.g_00329	Prau.g_01329
OG0002272	Prad.g_00665	Prau.g_01169
OG0002310	Prad.g_00732	Prau.g_00380
OG0002311	Prad.g_00699	Prau.g_00423
OG0002312	Prad.g_01104	Prau.g_00813
OG0002313	Prad.g_01119	Prau.g_00828
OG0002314	Prad.g_00281	Prau.g_00921
OG0002317	Prad.g_00645	Prau.g_01151
OG0002318	Prad.g_00648	Prau.g_01154
OG0002319	Prad.g_00684	Prau.g_00413
OG0002320	Prad.g_00336	Prau.g_01342
OG0002322	Prad.g_00414	Prau.g_01631
OG0002323	Prad.g_00386	Prau.g_01654
OG0002324	Prad.g_00370	Prau.g_01661
OG0002325	Prad.g_00346	Prau.g_01707
OG0002361	Prad.g_01648	Prau.g_00345
OG0002362	Prad.g_00704	Prau.g_00403
OG0002365	Prad.g_00680, Prad.g_00318	Prau.g_00417
OG0002366	Prad.g_00322	Prau.g_01290
OG0002367	Prad.g_00332	Prau.g_01334
OG0002368	Prad.g_00358	Prau.g_01358
OG0002370	Prad.g_00493	Prau.g_01552
OG0002371	Prad.g_00430	Prau.g_01615
OG0002377	Prad.g_00309	Prau.g_01277
OG0002378	Prad.g_01992	Prau.g_01171
OG0002413	Prad.g_00651	Prau.g_01157
OG0002414	Prad.g_00652	Prau.g_01158
OG0002415	Prad.g_00661	Prau.g_01166
OG0002419	Prad.g_00326	Prau.g_01305, Prau.g_01327
OG0002420	Prad.g_00347	Prau.g_01708
OG0002422	Prad.g_01210	Prau.g_01304
OG0002428	Prad.g_00709	Prau.g_00398
OG0002478	Prad.g_00676	Prau.g_00421
OG0002479	Prad.g_01197	Prau.g_01312
OG0002481	Prad.g_00960	Prau.g_01706
OG0002482	Prad.g_00721	Prau.g_00393
OG0002484	Prad.g_00681	Prau.g_00416
OG0002485	Prad.g_00685	Prau.g_00412
OG0002489	Prad.g_00686	Prau.g_00411
OG0002552	Prad.g_01931	Prau.g_00064
OG0002553	Prad.g_00725	Prau.g_00388
OG0002560	Prad.g_00708	Prau.g_00399
OG0002561	Prad.g_01848	Prau.g_01311
OG0002617	Prad.g_00750	Prau.g_00363
OG0002618	Prad.g_00692	Prau.g_01673
