Orthogroup	Prad	Prat
OG0001160	Prad.g_00439	Prat.g_01439
OG0001161	Prad.g_00426	Prat.g_01502
OG0001162	Prad.g_00415	Prat.g_01500
OG0001163	Prad.g_00949	Prat.g_01583
OG0001164	Prad.g_00945	Prat.g_01587
OG0001165	Prad.g_00942	Prat.g_01590
OG0001166	Prad.g_00922	Prat.g_01610
OG0001167	Prad.g_00905	Prat.g_01628
OG0001168	Prad.g_00903	Prat.g_01630
OG0001169	Prad.g_00901	Prat.g_01632
OG0001170	Prad.g_00899	Prat.g_01634
OG0001171	Prad.g_00889	Prat.g_01645
OG0001172	Prad.g_00876	Prat.g_01660
OG0001173	Prad.g_00875	Prat.g_01661
OG0001174	Prad.g_00867	Prat.g_01669
OG0001175	Prad.g_00866	Prat.g_01670
OG0001176	Prad.g_00859	Prat.g_01678
OG0001177	Prad.g_00856	Prat.g_01680
OG0001178	Prad.g_00851	Prat.g_01597
OG0001179	Prad.g_00823	Prat.g_01710
OG0001180	Prad.g_00801	Prat.g_01732
OG0001181	Prad.g_00797	Prat.g_01736
OG0001182	Prad.g_00790	Prat.g_01745
OG0001183	Prad.g_00786	Prat.g_01749
OG0001184	Prad.g_00770	Prat.g_01766
OG0001185	Prad.g_01636	Prat.g_01783
OG0001186	Prad.g_01614	Prat.g_01807
OG0001187	Prad.g_01610	Prat.g_01810
OG0001188	Prad.g_01608	Prat.g_01812
OG0001189	Prad.g_01591	Prat.g_01829
OG0001190	Prad.g_01587	Prat.g_01834
OG0001191	Prad.g_01577	Prat.g_01844
OG0001192	Prad.g_01572	Prat.g_01849
OG0001193	Prad.g_01562	Prat.g_01863
OG0001194	Prad.g_01561	Prat.g_01864
OG0001195	Prad.g_01560	Prat.g_01865
OG0001196	Prad.g_01547	Prat.g_01881
OG0001197	Prad.g_01546	Prat.g_01883
OG0001198	Prad.g_01539	Prat.g_01890
OG0001200	Prad.g_01917	Prat.g_00073
OG0001201	Prad.g_01885	Prat.g_00105
OG0001202	Prad.g_01792	Prat.g_00201
OG0001203	Prad.g_01753	Prat.g_00243
OG0001205	Prad.g_00062	Prat.g_00406
OG0001206	Prad.g_00044	Prat.g_00425
OG0001207	Prad.g_00030	Prat.g_00436
OG0001208	Prad.g_00025	Prat.g_00442
OG0001209	Prad.g_00094	Prat.g_00497
OG0001210	Prad.g_01330	Prat.g_00501
OG0001211	Prad.g_01340	Prat.g_00511
OG0001212	Prad.g_01385	Prat.g_00558
OG0001213	Prad.g_01418	Prat.g_00593
OG0001214	Prad.g_01426	Prat.g_01088
OG0001215	Prad.g_01264	Prat.g_00764
OG0001216	Prad.g_01051	Prat.g_00790
OG0001217	Prad.g_01092	Prat.g_01486
OG0001218	Prad.g_01100	Prat.g_01217
OG0001219	Prad.g_01134	Prat.g_00863
OG0001220	Prad.g_00296	Prat.g_00984
OG0001221	Prad.g_00234	Prat.g_00728
OG0001222	Prad.g_00194	Prat.g_00944
OG0001223	Prad.g_00168	Prat.g_00914
OG0001224	Prad.g_01022	Prat.g_00961
OG0001225	Prad.g_01020	Prat.g_00963
OG0001226	Prad.g_00995	Prat.g_00078
OG0001227	Prad.g_00978	Prat.g_01197
OG0001228	Prad.g_01450	Prat.g_01106
OG0001229	Prad.g_00596	Prat.g_01228
OG0001230	Prad.g_00523	Prat.g_01343
OG0001232	Prad.g_00918	Prat.g_01614
OG0001233	Prad.g_00898	Prat.g_01635
OG0001234	Prad.g_00864	Prat.g_01672
OG0001235	Prad.g_00854	Prat.g_01676
OG0001236	Prad.g_00773	Prat.g_01763
OG0001237	Prad.g_00769	Prat.g_01767
OG0001238	Prad.g_01576	Prat.g_01845
OG0001239	Prad.g_01922	Prat.g_00068
OG0001240	Prad.g_01900	Prat.g_00090
OG0001241	Prad.g_01892	Prat.g_00099
OG0001243	Prad.g_01868	Prat.g_00125
OG0001244	Prad.g_01852	Prat.g_00140
OG0001245	Prad.g_00729	Prat.g_00671
OG0001246	Prad.g_00125	Prat.g_01485, Prat.g_00467
OG0001247	Prad.g_01257	Prat.g_00757
OG0001248	Prad.g_01259	Prat.g_00759
OG0001249	Prad.g_01123	Prat.g_00345
OG0001250	Prad.g_00307	Prat.g_00997
OG0001251	Prad.g_00259	Prat.g_00695
OG0001253	Prad.g_00977	Prat.g_01480
OG0001254	Prad.g_01987	Prat.g_01559
OG0001255	Prad.g_01512	Prat.g_01172
OG0001256	Prad.g_00424	Prat.g_01446
OG0001258	Prad.g_00944	Prat.g_01588
OG0001259	Prad.g_00900	Prat.g_01633
OG0001260	Prad.g_00883	Prat.g_01651
OG0001261	Prad.g_00815	Prat.g_01717
OG0001262	Prad.g_01593	Prat.g_01827
OG0001263	Prad.g_01865	Prat.g_00127
OG0001264	Prad.g_01995, Prad.g_00073	Prat.g_01473
OG0001265	Prad.g_01875	Prat.g_00117
OG0001266	Prad.g_01788	Prat.g_00205
OG0001267	Prad.g_01711	Prat.g_00287
OG0001268	Prad.g_01652	Prat.g_00353
OG0001269	Prad.g_00752	Prat.g_00985
OG0001270	Prad.g_00668	Prat.g_00394
OG0001271	Prad.g_00035	Prat.g_00431
OG0001272	Prad.g_00021	Prat.g_00446
OG0001273	Prad.g_01420	Prat.g_01095
OG0001274	Prad.g_01277	Prat.g_00228
OG0001275	Prad.g_00158	Prat.g_00922
OG0001276	Prad.g_00138	Prat.g_00936
OG0001277	Prad.g_00988	Prat.g_00817
OG0001278	Prad.g_01445	Prat.g_01102
OG0001279	Prad.g_01216	Prat.g_00828
OG0001280	Prad.g_00629	Prat.g_01248
OG0001281	Prad.g_00623	Prat.g_01254
OG0001282	Prad.g_00593	Prat.g_01292
OG0001283	Prad.g_00574	Prat.g_01877
OG0001284	Prad.g_00444	Prat.g_01433
OG0001285	Prad.g_00915	Prat.g_01617
OG0001286	Prad.g_00803	Prat.g_01730
OG0001287	Prad.g_01629	Prat.g_01790
OG0001288	Prad.g_01621	Prat.g_01800
OG0001289	Prad.g_01906	Prat.g_00085
OG0001290	Prad.g_01893	Prat.g_00098
OG0001291	Prad.g_01858	Prat.g_00135
OG0001292	Prad.g_01743	Prat.g_00254
OG0001293	Prad.g_01730	Prat.g_00268
OG0001294	Prad.g_00731	Prat.g_01546
OG0001295	Prad.g_00039	Prat.g_01215
OG0001296	Prad.g_00120	Prat.g_00472
OG0001297	Prad.g_00115	Prat.g_00477
OG0001298	Prad.g_01366	Prat.g_00541
OG0001299	Prad.g_01240	Prat.g_01057
OG0001300	Prad.g_01267	Prat.g_00768
OG0001301	Prad.g_01270	Prat.g_00773
OG0001302	Prad.g_01132	Prat.g_00859
OG0001303	Prad.g_00154	Prat.g_01550
OG0001304	Prad.g_01034	Prat.g_00949
OG0001305	Prad.g_01014	Prat.g_00969
OG0001306	Prad.g_01510	Prat.g_01170
OG0001307	Prad.g_00611	Prat.g_01283
OG0001308	Prad.g_00505	Prat.g_01363
OG0001309	Prad.g_00420	Prat.g_00481
OG0001310	Prad.g_00929	Prat.g_01604
OG0001312	Prad.g_00205	Prat.g_00872
OG0001313	Prad.g_01045	Prat.g_00849
OG0001316	Prad.g_01853	Prat.g_00139
OG0001317	Prad.g_01757	Prat.g_00239
OG0001318	Prad.g_01735	Prat.g_00263
OG0001319	Prad.g_01719	Prat.g_00280
OG0001320	Prad.g_00951, Prad.g_00728	Prat.g_00615, Prat.g_01580, Prat.g_00639
OG0001321	Prad.g_00056	Prat.g_00413
OG0001322	Prad.g_00055	Prat.g_00414
OG0001324	Prad.g_01268	Prat.g_00769
OG0001325	Prad.g_01054	Prat.g_00793
OG0001327	Prad.g_01003	Prat.g_00704
OG0001329	Prad.g_00663	Prat.g_01542
OG0001330	Prad.g_00340	Prat.g_01468
OG0001331	Prad.g_00588	Prat.g_01297
OG0001332	Prad.g_00471	Prat.g_01403
OG0001333	Prad.g_00904	Prat.g_01629
OG0001334	Prad.g_00783	Prat.g_01752
OG0001335	Prad.g_00782	Prat.g_01753
OG0001336	Prad.g_01550	Prat.g_01878
OG0001339	Prad.g_01890	Prat.g_00101
OG0001340	Prad.g_01663	Prat.g_00340
OG0001341	Prad.g_01090	Prat.g_01225
OG0001343	Prad.g_00262	Prat.g_00692
OG0001344	Prad.g_01492	Prat.g_01152
OG0001346	Prad.g_00627	Prat.g_01250
OG0001348	Prad.g_00395	Prat.g_00827
OG0001350	Prad.g_01754	Prat.g_00242
OG0001351	Prad.g_00053	Prat.g_00416
OG0001352	Prad.g_01254	Prat.g_00753
OG0001353	Prad.g_01178	Prat.g_01005
OG0001359	Prad.g_00261	Prat.g_00693
OG0001361	Prad.g_01480	Prat.g_01138
OG0001362	Prad.g_00501	Prat.g_01367
OG0001363	Prad.g_00499	Prat.g_01369
OG0001364	Prad.g_00780	Prat.g_01755
OG0001365	Prad.g_01583	Prat.g_01838
OG0001369	Prad.g_01901	Prat.g_01269
OG0001370	Prad.g_00047	Prat.g_00422
OG0001371	Prad.g_01253	Prat.g_00752
OG0001372	Prad.g_01099	Prat.g_01503
OG0001375	Prad.g_00263	Prat.g_00691
OG0001379	Prad.g_00364	Prat.g_01243
OG0001380	Prad.g_00606	Prat.g_01178
OG0001381	Prad.g_00600	Prat.g_01181
OG0001394	Prad.g_00230	Prat.g_00732
OG0001397	Prad.g_00500	Prat.g_01368
OG0001400	Prad.g_00387, Prad.g_00077	Prat.g_01458
OG0001401	Prad.g_01046	Prat.g_00850
OG0001403	Prad.g_01956	Prat.g_00032
OG0001404	Prad.g_01925	Prat.g_00065
OG0001405	Prad.g_01665	Prat.g_00333
OG0001407	Prad.g_00997	Prat.g_01521
OG0001409	Prad.g_01489	Prat.g_01148
OG0001410	Prad.g_00610	Prat.g_01284
OG0001414	Prad.g_01762	Prat.g_00233
OG0001415	Prad.g_01760	Prat.g_00235
OG0001416	Prad.g_00048	Prat.g_00421
OG0001418	Prad.g_01258	Prat.g_00758
OG0001419	Prad.g_00996	Prat.g_01522
OG0001421	Prad.g_00423	Prat.g_01447
OG0001422	Prad.g_00397	Prat.g_00660, Prat.g_00659
OG0001425	Prad.g_01573	Prat.g_01848
OG0001428	Prad.g_01819	Prat.g_00173
OG0001429	Prad.g_01135	Prat.g_00864
OG0001430	Prad.g_00334	Prat.g_01216
OG0001431	Prad.g_00338	Prat.g_01489
OG0001434	Prad.g_00225	Prat.g_00737
OG0001437	Prad.g_01761	Prat.g_00234
OG0001438	Prad.g_01698	Prat.g_00301
OG0001440	Prad.g_00697	Prat.g_00613, Prat.g_01552
OG0001441	Prad.g_00108	Prat.g_00484
OG0001446	Prad.g_01914	Prat.g_01504
OG0001448	Prad.g_00743	Prat.g_00658
OG0001450	Prad.g_01261	Prat.g_00761
OG0001451	Prad.g_00287	Prat.g_00973
OG0001452	Prad.g_00257	Prat.g_00697
OG0001463	Prad.g_01705	Prat.g_00294
OG0001464	Prad.g_01662	Prat.g_00341
OG0001465	Prad.g_01276	Prat.g_00779
OG0001467	Prad.g_01124	Prat.g_01290
OG0001468	Prad.g_01005	Prat.g_00679
OG0001481	Prad.g_00736	Prat.g_00375
OG0001484	Prad.g_00348	Prat.g_00635
OG0001485	Prad.g_00383	Prat.g_01539
OG0001487	Prad.g_00573	Prat.g_01395
OG0001490	Prad.g_01948, Prad.g_00675	Prat.g_00614
OG0001491	Prad.g_01130	Prat.g_00856
OG0001495	Prad.g_00857	Prat.g_01681
OG0001499	Prad.g_01933	Prat.g_00667
OG0001500	Prad.g_01728	Prat.g_00270
OG0001501	Prad.g_01279	Prat.g_00826
OG0001503	Prad.g_01522	Prat.g_01175
OG0001506	Prad.g_00473	Prat.g_01399
OG0001521	Prad.g_01091	Prat.g_00831
OG0001523	Prad.g_01525	Prat.g_01555
OG0001524	Prad.g_01524	Prat.g_01554
OG0001548	Prad.g_01121	Prat.g_00643
OG0001552	Prad.g_00074	Prat.g_01449
OG0001553	Prad.g_00518	Prat.g_01349
OG0001557	Prad.g_00229	Prat.g_00733
OG0001558	Prad.g_01042	Prat.g_00846
OG0001566	Prad.g_01250	Prat.g_00750
OG0001571	Prad.g_00653	Prat.g_01234, Prat.g_01492
OG0001581	Prad.g_01847	Prat.g_00379, Prat.g_00385
OG0001583	Prad.g_01129	Prat.g_00855
OG0001584	Prad.g_00213	Prat.g_01047
OG0001595	Prad.g_01926	Prat.g_00063
OG0001596	Prad.g_01918	Prat.g_00072
OG0001597	Prad.g_00748	Prat.g_01396
OG0001598	Prad.g_01980	Prat.g_00771
OG0001599	Prad.g_00046	Prat.g_00423
OG0001600	Prad.g_00118	Prat.g_00474
OG0001601	Prad.g_01248	Prat.g_00748
OG0001602	Prad.g_01275	Prat.g_00778
OG0001603	Prad.g_01131	Prat.g_00858
OG0001604	Prad.g_00237	Prat.g_00724
OG0001606	Prad.g_01320	Prat.g_00655
OG0001607	Prad.g_01523	Prat.g_00624
OG0001608	Prad.g_00603	Prat.g_00825
OG0001609	Prad.g_00475	Prat.g_01397
OG0001610	Prad.g_00472	Prat.g_01402
OG0001611	Prad.g_00409	Prat.g_00646
OG0001612	Prad.g_01187	Prat.g_01533
OG0001613	Prad.g_00788	Prat.g_01747
OG0001625	Prad.g_01733	Prat.g_00265
OG0001628	Prad.g_01102, Prad.g_01207	Prat.g_00600
OG0001629	Prad.g_01103	Prat.g_01524
OG0001630	Prad.g_00255	Prat.g_00700
OG0001631	Prad.g_01000	Prat.g_01226
OG0001632	Prad.g_00312	Prat.g_00668
OG0001651	Prad.g_00411	Prat.g_00649
OG0001652	Prad.g_01040	Prat.g_00844
OG0001661	Prad.g_01191	Prat.g_01505
OG0001662	Prad.g_00640	Prat.g_01523
OG0001663	Prad.g_01513	Prat.g_01173
OG0001664	Prad.g_01202	Prat.g_00381
OG0001665	Prad.g_01205	Prat.g_01195
OG0001671	Prad.g_01322	Prat.g_00837
OG0001685	Prad.g_00285	Prat.g_00833
OG0001686	Prad.g_00146	Prat.g_01194
OG0001687	Prad.g_01006	Prat.g_00420
OG0001688	Prad.g_01001	Prat.g_00654
OG0001689	Prad.g_01622	Prat.g_01798
OG0001696	Prad.g_00286	Prat.g_00972
OG0001697	Prad.g_00277	Prat.g_00857
OG0001699	Prad.g_01318, Prad.g_01985	Prat.g_01237
OG0001706	Prad.g_01189	Prat.g_00460
OG0001707	Prad.g_00984	Prat.g_01198
OG0001708	Prad.g_01514	Prat.g_01174
OG0001721	Prad.g_01094	Prat.g_00652
OG0001723	Prad.g_01217	Prat.g_00830
OG0001727	Prad.g_00075, Prad.g_00962	Prat.g_00656
OG0001742	Prad.g_00733	Prat.g_00620
OG0001746	Prad.g_00082	Prat.g_01517
OG0001748	Prad.g_01323	Prat.g_00838
OG0001776	Prad.g_00636	Prat.g_00631
OG0001835	Prad.g_01209	Prat.g_01543
OG0001837	Prad.g_01324	Prat.g_00839
OG0001985	Prad.g_00278	Prat.g_01454
OG0001986	Prad.g_00160	Prat.g_00920
OG0002034	Prad.g_01437	Prat.g_00596
OG0002096	Prad.g_00570	Prat.g_00782
OG0002228	Prad.g_00079	Prat.g_01551, Prat.g_01564, Prat.g_01535
OG0002276	Prad.g_00085	Prat.g_01566
OG0002372	Prad.g_00402	Prat.g_00077
OG0002556	Prad.g_00543	Prat.g_00786
OG0002557	Prad.g_00544	Prat.g_00785
OG0002558	Prad.g_00545	Prat.g_00784
OG0002629	Prad.g_01211, Prad.g_00953	Prat.g_01582
OG0003370	Prad.g_01043	Prat.g_00847
OG0003371	Prad.g_01325	Prat.g_00840
OG0003372	Prad.g_01327	Prat.g_00842
OG0003659	Prad.g_01044	Prat.g_00848
OG0003660	Prad.g_01326	Prat.g_00841
