Orthogroup	Prad	Syaq
OG0001146	Prad.g_00624	Syaq.g_00305
OG0001147	Prad.g_00608	Syaq.g_00438
OG0001148	Prad.g_00592	Syaq.g_01761
OG0001149	Prad.g_00591	Syaq.g_01760
OG0001150	Prad.g_00590	Syaq.g_01759
OG0001151	Prad.g_00579	Syaq.g_01746
OG0001152	Prad.g_00578	Syaq.g_01745
OG0001153	Prad.g_00482	Syaq.g_00413
OG0001154	Prad.g_00481	Syaq.g_00414
OG0001155	Prad.g_00469	Syaq.g_01739
OG0001156	Prad.g_00466	Syaq.g_01729
OG0001157	Prad.g_00465	Syaq.g_01728
OG0001158	Prad.g_00464	Syaq.g_01727
OG0001159	Prad.g_00463	Syaq.g_01726
OG0001160	Prad.g_00439	Syaq.g_01693
OG0001161	Prad.g_00426	Syaq.g_01233
OG0001162	Prad.g_00415	Syaq.g_00331
OG0001163	Prad.g_00949	Syaq.g_01685
OG0001164	Prad.g_00945	Syaq.g_01679
OG0001165	Prad.g_00942	Syaq.g_01674
OG0001166	Prad.g_00922	Syaq.g_01652
OG0001167	Prad.g_00905	Syaq.g_01039
OG0001169	Prad.g_00901	Syaq.g_01620
OG0001170	Prad.g_00899	Syaq.g_01618
OG0001171	Prad.g_00889	Syaq.g_01607
OG0001172	Prad.g_00876	Syaq.g_00690
OG0001173	Prad.g_00875	Syaq.g_00689
OG0001174	Prad.g_00867	Syaq.g_00681
OG0001175	Prad.g_00866	Syaq.g_00680
OG0001176	Prad.g_00859	Syaq.g_00656
OG0001177	Prad.g_00856	Syaq.g_00658
OG0001178	Prad.g_00851	Syaq.g_01667
OG0001179	Prad.g_00823	Syaq.g_00626
OG0001180	Prad.g_00801	Syaq.g_00600
OG0001181	Prad.g_00797	Syaq.g_00596
OG0001182	Prad.g_00790	Syaq.g_00587
OG0001183	Prad.g_00786	Syaq.g_00579
OG0001184	Prad.g_00770	Syaq.g_00995
OG0001185	Prad.g_01636	Syaq.g_01022
OG0001186	Prad.g_01614	Syaq.g_01058
OG0001187	Prad.g_01610	Syaq.g_01061
OG0001188	Prad.g_01608	Syaq.g_01065
OG0001189	Prad.g_01591	Syaq.g_01095
OG0001190	Prad.g_01587	Syaq.g_01264
OG0001191	Prad.g_01577	Syaq.g_01248
OG0001192	Prad.g_01572	Syaq.g_01242
OG0001193	Prad.g_01562	Syaq.g_01217
OG0001194	Prad.g_01561	Syaq.g_01214
OG0001195	Prad.g_01560	Syaq.g_01213
OG0001196	Prad.g_01547	Syaq.g_01169
OG0001197	Prad.g_01546	Syaq.g_01167
OG0001198	Prad.g_01539	Syaq.g_01153
OG0001199	Prad.g_01919	Syaq.g_01553
OG0001200	Prad.g_01917	Syaq.g_01551
OG0001201	Prad.g_01885	Syaq.g_01486
OG0001202	Prad.g_01792	Syaq.g_01358
OG0001203	Prad.g_01753	Syaq.g_01581
OG0001204	Prad.g_01748	Syaq.g_00709
OG0001205	Prad.g_00062	Syaq.g_00491
OG0001206	Prad.g_00044	Syaq.g_00468
OG0001207	Prad.g_00030	Syaq.g_01764
OG0001208	Prad.g_00025	Syaq.g_01774
OG0001209	Prad.g_00094	Syaq.g_01841
OG0001210	Prad.g_01330	Syaq.g_01852
OG0001211	Prad.g_01340	Syaq.g_01932
OG0001212	Prad.g_01385	Syaq.g_01990
OG0001213	Prad.g_01418	Syaq.g_02072
OG0001214	Prad.g_01426	Syaq.g_02084
OG0001215	Prad.g_01264	Syaq.g_02580
OG0001216	Prad.g_01051	Syaq.g_00026
OG0001217	Prad.g_01092	Syaq.g_01885
OG0001218	Prad.g_01100	Syaq.g_00423
OG0001219	Prad.g_01134	Syaq.g_02434
OG0001220	Prad.g_00296	Syaq.g_02412
OG0001221	Prad.g_00234	Syaq.g_02300
OG0001222	Prad.g_00194	Syaq.g_02472
OG0001223	Prad.g_00168	Syaq.g_02516
OG0001224	Prad.g_01022	Syaq.g_02683
OG0001225	Prad.g_01020	Syaq.g_02681
OG0001226	Prad.g_00995	Syaq.g_01543
OG0001227	Prad.g_00978	Syaq.g_00333
OG0001230	Prad.g_00523	Syaq.g_00361
OG0001231	Prad.g_00417	Syaq.g_01133
OG0001232	Prad.g_00918	Syaq.g_01643
OG0001233	Prad.g_00898	Syaq.g_01617
OG0001234	Prad.g_00864	Syaq.g_00676
OG0001235	Prad.g_00854	Syaq.g_00665
OG0001236	Prad.g_00773	Syaq.g_00990
OG0001237	Prad.g_00769	Syaq.g_00999
OG0001238	Prad.g_01576	Syaq.g_01246
OG0001239	Prad.g_01922	Syaq.g_01556
OG0001240	Prad.g_01900	Syaq.g_01502
OG0001241	Prad.g_01892	Syaq.g_01492
OG0001243	Prad.g_01868	Syaq.g_01457
OG0001244	Prad.g_01852	Syaq.g_01430
OG0001245	Prad.g_00729	Syaq.g_01916
OG0001246	Prad.g_00125	Syaq.g_01802
OG0001248	Prad.g_01259	Syaq.g_01891
OG0001249	Prad.g_01123	Syaq.g_00563
OG0001250	Prad.g_00307	Syaq.g_02389
OG0001251	Prad.g_00259	Syaq.g_02135
OG0001252	Prad.g_01027	Syaq.g_02690
OG0001253	Prad.g_00977	Syaq.g_01918
OG0001254	Prad.g_01987	Syaq.g_02214
OG0001255	Prad.g_01512	Syaq.g_02111
OG0001256	Prad.g_00424	Syaq.g_01686
OG0001258	Prad.g_00944	Syaq.g_01676
OG0001259	Prad.g_00900	Syaq.g_01619
OG0001260	Prad.g_00883	Syaq.g_01595
OG0001261	Prad.g_00815	Syaq.g_00617
OG0001262	Prad.g_01593	Syaq.g_01093
OG0001263	Prad.g_01865	Syaq.g_01454
OG0001264	Prad.g_00073	Syaq.g_01513
OG0001265	Prad.g_01875	Syaq.g_01466
OG0001266	Prad.g_01788	Syaq.g_01354
OG0001267	Prad.g_01711	Syaq.g_00763
OG0001268	Prad.g_01652	Syaq.g_00553
OG0001269	Prad.g_00752	Syaq.g_01866
OG0001270	Prad.g_00668	Syaq.g_00504
OG0001271	Prad.g_00035	Syaq.g_00445
OG0001272	Prad.g_00021	Syaq.g_01778
OG0001273	Prad.g_01420	Syaq.g_02077
OG0001274	Prad.g_01277	Syaq.g_01303
OG0001275	Prad.g_00158	Syaq.g_02531
OG0001276	Prad.g_00138	Syaq.g_00062
OG0001278	Prad.g_01445	Syaq.g_00155
OG0001279	Prad.g_01216	Syaq.g_01867
OG0001280	Prad.g_00629	Syaq.g_00294
OG0001281	Prad.g_00623	Syaq.g_00306
OG0001282	Prad.g_00593	Syaq.g_01762
OG0001283	Prad.g_00574	Syaq.g_01175
OG0001284	Prad.g_00444	Syaq.g_01700
OG0001285	Prad.g_00915	Syaq.g_01639
OG0001286	Prad.g_00803	Syaq.g_00602
OG0001287	Prad.g_01629	Syaq.g_01030
OG0001289	Prad.g_01906	Syaq.g_01528
OG0001290	Prad.g_01893	Syaq.g_01493
OG0001291	Prad.g_01858	Syaq.g_01444
OG0001293	Prad.g_01730	Syaq.g_00736
OG0001294	Prad.g_00731	Syaq.g_02252
OG0001296	Prad.g_00120	Syaq.g_01808
OG0001297	Prad.g_00115	Syaq.g_01812
OG0001298	Prad.g_01366	Syaq.g_01967
OG0001299	Prad.g_01240	Syaq.g_02246
OG0001300	Prad.g_01267	Syaq.g_02589
OG0001301	Prad.g_01270	Syaq.g_02602
OG0001302	Prad.g_01132	Syaq.g_02115
OG0001303	Prad.g_00154	Syaq.g_02437
OG0001304	Prad.g_01034	Syaq.g_00049
OG0001305	Prad.g_01014	Syaq.g_02673
OG0001306	Prad.g_01510	Syaq.g_00267
OG0001308	Prad.g_00505	Syaq.g_00385
OG0001312	Prad.g_00205	Syaq.g_02449
OG0001313	Prad.g_01045	Syaq.g_00458, Syaq.g_00459
OG0001315	Prad.g_01932	Syaq.g_00581
OG0001316	Prad.g_01853	Syaq.g_01437
OG0001317	Prad.g_01757	Syaq.g_01576
OG0001318	Prad.g_01735	Syaq.g_00728
OG0001319	Prad.g_01719	Syaq.g_00751
OG0001321	Prad.g_00056	Syaq.g_00483
OG0001322	Prad.g_00055	Syaq.g_00482
OG0001323	Prad.g_00110	Syaq.g_01820
OG0001324	Prad.g_01268	Syaq.g_02590
OG0001325	Prad.g_01054	Syaq.g_00030
OG0001326	Prad.g_00271	Syaq.g_01205
OG0001327	Prad.g_01003	Syaq.g_02259
OG0001328	Prad.g_00979	Syaq.g_02280
OG0001329	Prad.g_00663	Syaq.g_02113
OG0001330	Prad.g_00340	Syaq.g_00287
OG0001331	Prad.g_00588	Syaq.g_01757
OG0001333	Prad.g_00904	Syaq.g_01622
OG0001336	Prad.g_01550	Syaq.g_01174
OG0001343	Prad.g_00262	Syaq.g_00700
OG0001345	Prad.g_01477	Syaq.g_00213
OG0001346	Prad.g_00627	Syaq.g_00298
OG0001348	Prad.g_00395	Syaq.g_02703
OG0001349	Prad.g_00536	Syaq.g_00942
OG0001350	Prad.g_01754, Prad.g_00965	Syaq.g_01580
OG0001351	Prad.g_00053	Syaq.g_00476
OG0001352	Prad.g_01254	Syaq.g_01904
OG0001353	Prad.g_01178	Syaq.g_02379
OG0001355	Prad.g_00384	Syaq.g_00797
OG0001358	Prad.g_01409	Syaq.g_02056
OG0001359	Prad.g_00261	Syaq.g_00699
OG0001360	Prad.g_00976	Syaq.g_00211
OG0001361	Prad.g_01480	Syaq.g_00216
OG0001364	Prad.g_00780	Syaq.g_00972
OG0001365	Prad.g_01583	Syaq.g_01259
OG0001369	Prad.g_01901	Syaq.g_01503
OG0001373	Prad.g_00272	Syaq.g_01206
OG0001374	Prad.g_00264	Syaq.g_01198
OG0001375	Prad.g_00263	Syaq.g_00701
OG0001378	Prad.g_00634	Syaq.g_00506
OG0001379	Prad.g_00364	Syaq.g_00289
OG0001380	Prad.g_00606	Syaq.g_01915
OG0001382	Prad.g_00403	Syaq.g_00662
OG0001385	Prad.g_00275	Syaq.g_01209
OG0001386	Prad.g_00274	Syaq.g_01208
OG0001387	Prad.g_00273	Syaq.g_01207
OG0001388	Prad.g_00270	Syaq.g_01204
OG0001389	Prad.g_00269	Syaq.g_01203
OG0001390	Prad.g_00268	Syaq.g_01202
OG0001391	Prad.g_00267	Syaq.g_01201
OG0001392	Prad.g_00266	Syaq.g_01200
OG0001393	Prad.g_00265	Syaq.g_01199
OG0001394	Prad.g_00230	Syaq.g_02307
OG0001395	Prad.g_01032	Syaq.g_00045
OG0001396	Prad.g_01977	Syaq.g_01064
OG0001401	Prad.g_01046	Syaq.g_02383
OG0001408	Prad.g_00992	Syaq.g_02125
OG0001409	Prad.g_01489	Syaq.g_00229
OG0001412	Prad.g_01979	Syaq.g_01062
OG0001413	Prad.g_00429	Syaq.g_00139
OG0001416	Prad.g_00048	Syaq.g_00303
OG0001417	Prad.g_00037	Syaq.g_02502
OG0001418	Prad.g_01258	Syaq.g_00243
OG0001420	Prad.g_00643	Syaq.g_01833
OG0001428	Prad.g_01819	Syaq.g_01396
OG0001429	Prad.g_01135	Syaq.g_02438
OG0001430	Prad.g_00334	Syaq.g_01271
OG0001432	Prad.g_00431	Syaq.g_01862
OG0001434	Prad.g_00225	Syaq.g_02312
OG0001438	Prad.g_01698	Syaq.g_00778
OG0001439	Prad.g_01684	Syaq.g_00863
OG0001441	Prad.g_00108	Syaq.g_01822
OG0001442	Prad.g_01081	Syaq.g_02322
OG0001447	Prad.g_01867	Syaq.g_01456
OG0001448	Prad.g_00743	Syaq.g_01873
OG0001449	Prad.g_00702	Syaq.g_00698
OG0001452	Prad.g_00257	Syaq.g_00723
OG0001453	Prad.g_00164	Syaq.g_02522
OG0001454	Prad.g_00983	Syaq.g_01917
OG0001456	Prad.g_01519	Syaq.g_01196
OG0001457	Prad.g_01518	Syaq.g_01195
OG0001458	Prad.g_01517	Syaq.g_01194
OG0001462	Prad.g_01952	Syaq.g_01108
OG0001465	Prad.g_01276	Syaq.g_02704
OG0001467	Prad.g_01124	Syaq.g_00354
OG0001471	Prad.g_00428	Syaq.g_00859
OG0001473	Prad.g_01613	Syaq.g_02134
OG0001474	Prad.g_01651	Syaq.g_00552
OG0001479	Prad.g_01654	Syaq.g_00555
OG0001480	Prad.g_00741	Syaq.g_02121
OG0001482	Prad.g_00050	Syaq.g_02512
OG0001484	Prad.g_00348	Syaq.g_02628
OG0001486	Prad.g_01498	Syaq.g_00251
OG0001487	Prad.g_00573	Syaq.g_00422
OG0001492	Prad.g_01448	Syaq.g_00158
OG0001493	Prad.g_01440	Syaq.g_00150
OG0001495	Prad.g_00857	Syaq.g_00659
OG0001502	Prad.g_01115	Syaq.g_02407
OG0001520	Prad.g_00710	Syaq.g_01953
OG0001525	Prad.g_00412	Syaq.g_02129
OG0001546	Prad.g_00105	Syaq.g_01825
OG0001547	Prad.g_01117	Syaq.g_02422
OG0001551	Prad.g_01520	Syaq.g_02572
OG0001553	Prad.g_00518	Syaq.g_00368
OG0001554	Prad.g_00422	Syaq.g_01266
OG0001557	Prad.g_00229	Syaq.g_02308
OG0001558	Prad.g_01042	Syaq.g_01130
OG0001567	Prad.g_01116	Syaq.g_02421
OG0001568	Prad.g_01118	Syaq.g_02424
OG0001570	Prad.g_00646, Prad.g_01295	Syaq.g_02417
OG0001588	Prad.g_01186	Syaq.g_00974
OG0001602	Prad.g_01275	Syaq.g_02705
OG0001605	Prad.g_00145	Syaq.g_01892
OG0001613	Prad.g_00788	Syaq.g_00582
OG0001625	Prad.g_01733	Syaq.g_00730
OG0001627	Prad.g_01097	Syaq.g_01735
OG0001647	Prad.g_01718	Syaq.g_00753
OG0001652	Prad.g_01040	Syaq.g_01132
OG0001671	Prad.g_01322	Syaq.g_01316
OG0001690	Prad.g_00367	Syaq.g_01514
OG0001709	Prad.g_00535	Syaq.g_00943
OG0001726	Prad.g_00682	Syaq.g_02419
OG0001747	Prad.g_00089	Syaq.g_01432
OG0001748	Prad.g_01323	Syaq.g_01314
OG0001837	Prad.g_01324	Syaq.g_01315
OG0001924	Prad.g_01311	Syaq.g_02038
OG0001925	Prad.g_01310	Syaq.g_02037
OG0001926	Prad.g_01309	Syaq.g_02036
OG0001927	Prad.g_01308	Syaq.g_02035
OG0001993	Prad.g_01313	Syaq.g_02040
OG0001994	Prad.g_01312	Syaq.g_02039
OG0002112	Prad.g_00688	Syaq.g_00850
OG0002157	Prad.g_00687	Syaq.g_00851
OG0002158	Prad.g_00689	Syaq.g_00849
OG0002364	Prad.g_01136	Syaq.g_02439
OG0003033	Prad.g_00534	Syaq.g_00945
