Orthogroup	Prad	Prah
OG0001175	Prad.g_00866	Prah.g_02058
OG0001176	Prad.g_00859	Prah.g_02042
OG0001177	Prad.g_00856	Prah.g_02044
OG0001178	Prad.g_00851	Prah.g_01682
OG0001179	Prad.g_00823	Prah.g_02013
OG0001180	Prad.g_00801	Prah.g_01988
OG0001181	Prad.g_00797	Prah.g_01984
OG0001182	Prad.g_00790	Prah.g_01976
OG0001183	Prad.g_00786	Prah.g_01965
OG0001184	Prad.g_00770	Prah.g_02239
OG0001185	Prad.g_01636	Prah.g_00156
OG0001186	Prad.g_01614	Prah.g_00088
OG0001187	Prad.g_01610	Prah.g_00085
OG0001188	Prad.g_01608	Prah.g_00080
OG0001189	Prad.g_01591	Prah.g_00057
OG0001190	Prad.g_01587	Prah.g_02490
OG0001191	Prad.g_01577	Prah.g_02503
OG0001192	Prad.g_01572	Prah.g_02508
OG0001193	Prad.g_01562	Prah.g_02548
OG0001194	Prad.g_01561	Prah.g_02550
OG0001195	Prad.g_01560	Prah.g_02551
OG0001196	Prad.g_01547	Prah.g_02587
OG0001197	Prad.g_01546	Prah.g_02589
OG0001198	Prad.g_01539	Prah.g_02601
OG0001199	Prad.g_01919	Prah.g_01844
OG0001200	Prad.g_01917	Prah.g_01846
OG0001201	Prad.g_01885	Prah.g_01898
OG0001202	Prad.g_01792	Prah.g_02359
OG0001204	Prad.g_01748	Prah.g_02077
OG0001205	Prad.g_00062	Prah.g_00240
OG0001206	Prad.g_00044	Prah.g_00291
OG0001207	Prad.g_00030	Prah.g_01575
OG0001208	Prad.g_00025	Prah.g_01564
OG0001209	Prad.g_00094	Prah.g_01498
OG0001210	Prad.g_01330	Prah.g_01484
OG0001211	Prad.g_01340	Prah.g_01467
OG0001212	Prad.g_01385	Prah.g_01407
OG0001213	Prad.g_01418	Prah.g_00510
OG0001214	Prad.g_01426	Prah.g_00499
OG0001215	Prad.g_01264	Prah.g_00973
OG0001216	Prad.g_01051	Prah.g_00885
OG0001217	Prad.g_01092	Prah.g_01447
OG0001218	Prad.g_01100	Prah.g_00356
OG0001219	Prad.g_01134	Prah.g_00755
OG0001220	Prad.g_00296	Prah.g_00575
OG0001221	Prad.g_00234	Prah.g_00715
OG0001222	Prad.g_00194	Prah.g_02517
OG0001223	Prad.g_00168	Prah.g_00824
OG0001224	Prad.g_01022	Prah.g_00911
OG0001225	Prad.g_01020	Prah.g_00913
OG0001226	Prad.g_00995	Prah.g_01192
OG0001227	Prad.g_00978	Prah.g_01601
OG0001228	Prad.g_01450	Prah.g_01278
OG0001229	Prad.g_00596	Prah.g_01663
OG0001230	Prad.g_00523	Prah.g_00418
OG0001231	Prad.g_00417	Prah.g_00018
OG0001232	Prad.g_00918	Prah.g_01704
OG0001233	Prad.g_00898	Prah.g_01732
OG0001234	Prad.g_00864	Prah.g_02055
OG0001235	Prad.g_00854	Prah.g_02047
OG0001236	Prad.g_00773	Prah.g_02235
OG0001237	Prad.g_00769	Prah.g_02240
OG0001238	Prad.g_01576	Prah.g_02504
OG0001239	Prad.g_01922	Prah.g_01841
OG0001240	Prad.g_01900	Prah.g_01881
OG0001241	Prad.g_01892	Prah.g_01891
OG0001242	Prad.g_01874	Prah.g_00185
OG0001243	Prad.g_01868	Prah.g_02251
OG0001244	Prad.g_01852	Prah.g_02279
OG0001245	Prad.g_00729	Prah.g_01181
OG0001246	Prad.g_00125	Prah.g_01537
OG0001247	Prad.g_01257	Prah.g_00625
OG0001248	Prad.g_01259	Prah.g_00981
OG0001249	Prad.g_01123	Prah.g_01946
OG0001250	Prad.g_00307	Prah.g_00597
OG0001252	Prad.g_01027	Prah.g_00906
OG0001253	Prad.g_00977	Prah.g_01176
OG0001254	Prad.g_01987	Prah.g_02525
OG0001255	Prad.g_01512	Prah.g_01037
OG0001256	Prad.g_00424	Prah.g_01658
OG0001258	Prad.g_00944	Prah.g_01671
OG0001259	Prad.g_00900	Prah.g_01730
OG0001260	Prad.g_00883	Prah.g_01761
OG0001261	Prad.g_00815	Prah.g_02004
OG0001262	Prad.g_01593	Prah.g_00060
OG0001263	Prad.g_01865	Prah.g_02253
OG0001265	Prad.g_01875	Prah.g_00187
OG0001266	Prad.g_01788	Prah.g_02363
OG0001267	Prad.g_01711	Prah.g_02134
OG0001268	Prad.g_01652	Prah.g_01934
OG0001269	Prad.g_00752	Prah.g_00579
OG0001270	Prad.g_00668	Prah.g_00228
OG0001271	Prad.g_00035	Prah.g_00309
OG0001272	Prad.g_00021	Prah.g_01560
OG0001273	Prad.g_01420	Prah.g_00506
OG0001274	Prad.g_01277	Prah.g_02393
OG0001275	Prad.g_00158	Prah.g_00837
OG0001276	Prad.g_00138	Prah.g_00855
OG0001277	Prad.g_00988	Prah.g_02573
OG0001278	Prad.g_01445	Prah.g_01284
OG0001279	Prad.g_01216	Prah.g_00431
OG0001280	Prad.g_00629	Prah.g_01361
OG0001281	Prad.g_00623	Prah.g_01370
OG0001283	Prad.g_00574	Prah.g_02582
OG0001285	Prad.g_00915	Prah.g_01709
OG0001286	Prad.g_00803	Prah.g_01990
OG0001287	Prad.g_01629	Prah.g_00148
OG0001288	Prad.g_01621	Prah.g_00130
OG0001290	Prad.g_01893	Prah.g_01890
OG0001291	Prad.g_01858	Prah.g_02263
OG0001292	Prad.g_01743	Prah.g_02083
OG0001293	Prad.g_01730	Prah.g_02108
OG0001294	Prad.g_00731	Prah.g_00443
OG0001295	Prad.g_00039	Prah.g_01481
OG0001296	Prad.g_00120	Prah.g_01531
OG0001297	Prad.g_00115	Prah.g_01527
OG0001298	Prad.g_01366	Prah.g_01435
OG0001300	Prad.g_01267	Prah.g_00986
OG0001301	Prad.g_01270	Prah.g_01023
OG0001302	Prad.g_01132	Prah.g_01802
OG0001303	Prad.g_00154	Prah.g_00756
OG0001307	Prad.g_00611	Prah.g_00326
OG0001308	Prad.g_00505	Prah.g_00396
OG0001309	Prad.g_00420	Prah.g_01521
OG0001310	Prad.g_00929	Prah.g_01693
OG0001312	Prad.g_00205	Prah.g_00766
OG0001313	Prad.g_01045	Prah.g_00300, Prah.g_00299
OG0001316	Prad.g_01853	Prah.g_02269
OG0001319	Prad.g_01719	Prah.g_02124
OG0001321	Prad.g_00056	Prah.g_00253
OG0001322	Prad.g_00055	Prah.g_00254
OG0001323	Prad.g_00110	Prah.g_01518
OG0001324	Prad.g_01268	Prah.g_00987
OG0001326	Prad.g_00271	Prah.g_02557
OG0001327	Prad.g_01003	Prah.g_00555
OG0001328	Prad.g_00979	Prah.g_00722
OG0001329	Prad.g_00663	Prah.g_01213
OG0001330	Prad.g_00340	Prah.g_01354
OG0001331	Prad.g_00588	Prah.g_01581
OG0001332	Prad.g_00471	Prah.g_01605
OG0001333	Prad.g_00904	Prah.g_01726
OG0001334	Prad.g_00783	Prah.g_01961
OG0001335	Prad.g_00782	Prah.g_01960
OG0001336	Prad.g_01550	Prah.g_02583
OG0001339	Prad.g_01890	Prah.g_01893
OG0001340	Prad.g_01663	Prah.g_01949
OG0001341	Prad.g_01090	Prah.g_00615
OG0001344	Prad.g_01492	Prah.g_01317
OG0001347	Prad.g_01978	Prah.g_00098
OG0001348	Prad.g_00395	Prah.g_02412
OG0001350	Prad.g_01754, Prad.g_00965	Prah.g_01778
OG0001351	Prad.g_00053	Prah.g_00256
OG0001352	Prad.g_01254	Prah.g_01029
OG0001353	Prad.g_01178	Prah.g_00606
OG0001355	Prad.g_00384	Prah.g_00710
OG0001358	Prad.g_01409	Prah.g_00527
OG0001360	Prad.g_00976	Prah.g_01240
OG0001361	Prad.g_01480	Prah.g_01294
OG0001362	Prad.g_00501	Prah.g_00390
OG0001363	Prad.g_00499	Prah.g_00388
OG0001365	Prad.g_01583	Prah.g_02495
OG0001369	Prad.g_01901	Prah.g_01880
OG0001370	Prad.g_00047	Prah.g_00617
OG0001371	Prad.g_01253	Prah.g_01789
OG0001372	Prad.g_01099	Prah.g_01812
OG0001373	Prad.g_00272	Prah.g_02556
OG0001374	Prad.g_00264	Prah.g_02564
OG0001376	Prad.g_01009	Prah.g_02511
OG0001377	Prad.g_01008	Prah.g_02510
OG0001378	Prad.g_00634	Prah.g_00223
OG0001379	Prad.g_00364	Prah.g_01356
OG0001380	Prad.g_00606	Prah.g_00571
OG0001381	Prad.g_00600	Prah.g_00895
OG0001382	Prad.g_00403	Prah.g_00891
OG0001385	Prad.g_00275	Prah.g_02553
OG0001386	Prad.g_00274	Prah.g_02554
OG0001387	Prad.g_00273	Prah.g_02555
OG0001388	Prad.g_00270	Prah.g_02558
OG0001389	Prad.g_00269	Prah.g_02559
OG0001390	Prad.g_00268	Prah.g_02560
OG0001391	Prad.g_00267	Prah.g_02561
OG0001392	Prad.g_00266	Prah.g_02562
OG0001393	Prad.g_00265	Prah.g_02563
OG0001394	Prad.g_00230	Prah.g_00700
OG0001395	Prad.g_01032	Prah.g_00868
OG0001396	Prad.g_01977	Prah.g_00081, Prah.g_00099
OG0001397	Prad.g_00500	Prah.g_00389
OG0001399	Prad.g_00862	Prah.g_01971, Prah.g_00340
OG0001401	Prad.g_01046	Prah.g_00602
OG0001403	Prad.g_01956	Prah.g_00037
OG0001405	Prad.g_01665	Prah.g_01957
OG0001406	Prad.g_01010	Prah.g_02512
OG0001409	Prad.g_01489	Prah.g_01307
OG0001410	Prad.g_00610	Prah.g_00325
OG0001412	Prad.g_01979	Prah.g_00083
OG0001414	Prad.g_01762	Prah.g_01786
OG0001415	Prad.g_01760	Prah.g_01412
OG0001416	Prad.g_00048	Prah.g_01367
OG0001418	Prad.g_01258	Prah.g_02051
OG0001422	Prad.g_00397	Prah.g_00282
OG0001423	Prad.g_00546	Prah.g_01078
OG0001425	Prad.g_01573	Prah.g_02507
OG0001431	Prad.g_00338	Prah.g_00998
OG0001434	Prad.g_00225	Prah.g_00696
OG0001437	Prad.g_01761	Prah.g_01411
OG0001438	Prad.g_01698	Prah.g_02149
OG0001441	Prad.g_00108	Prah.g_01516
OG0001442	Prad.g_01081	Prah.g_00691
OG0001446	Prad.g_01914	Prah.g_01211
OG0001449	Prad.g_00702	Prah.g_01806
OG0001450	Prad.g_01261	Prah.g_00965
OG0001451	Prad.g_00287	Prah.g_00866
OG0001452	Prad.g_00257	Prah.g_01220
OG0001455	Prad.g_00657	Prah.g_02425
OG0001462	Prad.g_01952	Prah.g_00044
OG0001463	Prad.g_01705	Prah.g_02142
OG0001464	Prad.g_01662	Prah.g_01948
OG0001479	Prad.g_01654	Prah.g_01936
OG0001484	Prad.g_00348	Prah.g_00892
OG0001485	Prad.g_00383	Prah.g_01609
OG0001487	Prad.g_00573	Prah.g_00357
OG0001491	Prad.g_01130	Prah.g_01231, Prah.g_01233
OG0001495	Prad.g_00857	Prah.g_02045
OG0001500	Prad.g_01728	Prah.g_01785
OG0001501	Prad.g_01279	Prah.g_01344
OG0001503	Prad.g_01522	Prah.g_01803
OG0001506	Prad.g_00473	Prah.g_01217
OG0001525	Prad.g_00412	Prah.g_01202
OG0001550	Prad.g_00660	Prah.g_01182
OG0001553	Prad.g_00518	Prah.g_00411
OG0001555	Prad.g_00407	Prah.g_01817
OG0001558	Prad.g_01042	Prah.g_00021
OG0001572	Prad.g_00315	Prah.g_01101
OG0001585	Prad.g_00316	Prah.g_01081
OG0001588	Prad.g_01186	Prah.g_02223
OG0001598	Prad.g_01980	Prah.g_01342
OG0001627	Prad.g_01097	Prah.g_01613
OG0001652	Prad.g_01040	Prah.g_00019
OG0001661	Prad.g_01191	Prah.g_01208
OG0001670	Prad.g_00378	Prah.g_01003
OG0001671	Prad.g_01322	Prah.g_02407
OG0001684	Prad.g_01378	Prah.g_01419
OG0001690	Prad.g_00367	Prah.g_01493, Prah.g_02437
OG0001696	Prad.g_00286	Prah.g_00964
OG0001698	Prad.g_01002	Prah.g_01034
OG0001712	Prad.g_00679	Prah.g_00612
OG0001726	Prad.g_00682	Prah.g_00745
OG0001746	Prad.g_00082	Prah.g_00213
OG0001747	Prad.g_00089	Prah.g_02276
OG0001748	Prad.g_01323	Prah.g_02405
OG0001835	Prad.g_01209	Prah.g_01021
OG0001837	Prad.g_01324	Prah.g_02406
OG0001992	Prad.g_01106	Prah.g_00339, Prah.g_01973
OG0002063	Prad.g_00694	Prah.g_01054
OG0002276	Prad.g_00085, Prad.g_00084	Prah.g_00933
OG0003165	Prad.g_00896	Prah.g_01734
