Orthogroup	Prad	Syaf
OG0001134	Prad.g_01989	Syaf.g_01616
OG0001136	Prad.g_01499	Syaf.g_01286
OG0001137	Prad.g_01488	Syaf.g_01306
OG0001138	Prad.g_01469	Syaf.g_01596
OG0001139	Prad.g_01468	Syaf.g_01594
OG0001140	Prad.g_01467	Syaf.g_01593
OG0001141	Prad.g_01466	Syaf.g_01592
OG0001142	Prad.g_01465	Syaf.g_01591
OG0001143	Prad.g_01458	Syaf.g_01583
OG0001144	Prad.g_01453	Syaf.g_01573
OG0001145	Prad.g_00362	Syaf.g_01267
OG0001146	Prad.g_00624	Syaf.g_01248
OG0001147	Prad.g_00608	Syaf.g_02489
OG0001148	Prad.g_00592	Syaf.g_02735
OG0001149	Prad.g_00591	Syaf.g_02736
OG0001150	Prad.g_00590	Syaf.g_02737
OG0001151	Prad.g_00579	Syaf.g_02750
OG0001152	Prad.g_00578	Syaf.g_02751
OG0001153	Prad.g_00482	Syaf.g_02463
OG0001154	Prad.g_00481	Syaf.g_02464
OG0001155	Prad.g_00469	Syaf.g_01107
OG0001156	Prad.g_00466	Syaf.g_01104
OG0001157	Prad.g_00465	Syaf.g_01103
OG0001158	Prad.g_00464	Syaf.g_01102
OG0001159	Prad.g_00463	Syaf.g_01101
OG0001160	Prad.g_00439	Syaf.g_01058
OG0001161	Prad.g_00426	Syaf.g_00617
OG0001162	Prad.g_00415	Syaf.g_02015
OG0001163	Prad.g_00949	Syaf.g_01050
OG0001164	Prad.g_00945	Syaf.g_01044
OG0001165	Prad.g_00942	Syaf.g_01039
OG0001166	Prad.g_00922	Syaf.g_01010
OG0001167	Prad.g_00905	Syaf.g_01182
OG0001168	Prad.g_00903	Syaf.g_01180
OG0001169	Prad.g_00901	Syaf.g_01178
OG0001170	Prad.g_00899	Syaf.g_01176
OG0001171	Prad.g_00889	Syaf.g_01166
OG0001172	Prad.g_00876	Syaf.g_00173
OG0001173	Prad.g_00875	Syaf.g_00172
OG0001174	Prad.g_00867	Syaf.g_00164
OG0001175	Prad.g_00866	Syaf.g_00163
OG0001176	Prad.g_00859	Syaf.g_00142
OG0001177	Prad.g_00856	Syaf.g_00144
OG0001178	Prad.g_00851	Syaf.g_01028
OG0001179	Prad.g_00823	Syaf.g_00112
OG0001180	Prad.g_00801	Syaf.g_00087
OG0001181	Prad.g_00797	Syaf.g_00083
OG0001182	Prad.g_00790	Syaf.g_00074
OG0001184	Prad.g_00770	Syaf.g_00360
OG0001185	Prad.g_01636	Syaf.g_00382
OG0001186	Prad.g_01614	Syaf.g_00418
OG0001187	Prad.g_01610	Syaf.g_00422
OG0001188	Prad.g_01608	Syaf.g_00425
OG0001189	Prad.g_01591	Syaf.g_00441
OG0001190	Prad.g_01587	Syaf.g_00646
OG0001191	Prad.g_01577	Syaf.g_00635
OG0001192	Prad.g_01572	Syaf.g_00630
OG0001193	Prad.g_01562	Syaf.g_00596
OG0001194	Prad.g_01561	Syaf.g_00594
OG0001195	Prad.g_01560	Syaf.g_00593
OG0001196	Prad.g_01547	Syaf.g_00519
OG0001197	Prad.g_01546	Syaf.g_00517
OG0001198	Prad.g_01539	Syaf.g_00501
OG0001199	Prad.g_01919	Syaf.g_00957
OG0001200	Prad.g_01917	Syaf.g_00955
OG0001201	Prad.g_01885	Syaf.g_00902
OG0001202	Prad.g_01792	Syaf.g_00764
OG0001203	Prad.g_01753	Syaf.g_02785
OG0001204	Prad.g_01748	Syaf.g_00185
OG0001205	Prad.g_00062	Syaf.g_01229
OG0001206	Prad.g_00044	Syaf.g_02530
OG0001207	Prad.g_00030	Syaf.g_02732
OG0001208	Prad.g_00025	Syaf.g_02719
OG0001209	Prad.g_00094	Syaf.g_02651
OG0001210	Prad.g_01330	Syaf.g_02642
OG0001211	Prad.g_01340	Syaf.g_02623
OG0001212	Prad.g_01385	Syaf.g_02563
OG0001213	Prad.g_01418	Syaf.g_02324
OG0001214	Prad.g_01426	Syaf.g_02308
OG0001215	Prad.g_01264	Syaf.g_01477
OG0001216	Prad.g_01051	Syaf.g_01980
OG0001217	Prad.g_01092	Syaf.g_02237
OG0001218	Prad.g_01100	Syaf.g_02473
OG0001219	Prad.g_01134	Syaf.g_01796
OG0001220	Prad.g_00296	Syaf.g_01335
OG0001221	Prad.g_00234	Syaf.g_02087
OG0001222	Prad.g_00194	Syaf.g_01848
OG0001223	Prad.g_00168	Syaf.g_01902
OG0001224	Prad.g_01022	Syaf.g_01438
OG0001225	Prad.g_01020	Syaf.g_01440
OG0001226	Prad.g_00995	Syaf.g_02262
OG0001227	Prad.g_00978	Syaf.g_00614
OG0001228	Prad.g_01450	Syaf.g_01223
OG0001229	Prad.g_00596	Syaf.g_01464
OG0001230	Prad.g_00523	Syaf.g_02404
OG0001231	Prad.g_00417	Syaf.g_00481
OG0001232	Prad.g_00918	Syaf.g_01000
OG0001234	Prad.g_00864	Syaf.g_00159
OG0001235	Prad.g_00854	Syaf.g_00150
OG0001236	Prad.g_00773	Syaf.g_00357
OG0001237	Prad.g_00769	Syaf.g_00362
OG0001238	Prad.g_01576	Syaf.g_00634
OG0001239	Prad.g_01922	Syaf.g_00960
OG0001240	Prad.g_01900	Syaf.g_00919
OG0001241	Prad.g_01892	Syaf.g_00909
OG0001242	Prad.g_01874	Syaf.g_00874
OG0001243	Prad.g_01868	Syaf.g_00867
OG0001244	Prad.g_01852	Syaf.g_00836
OG0001246	Prad.g_00125	Syaf.g_02693
OG0001247	Prad.g_01257	Syaf.g_02004
OG0001248	Prad.g_01259	Syaf.g_02012
OG0001250	Prad.g_00307	Syaf.g_01377
OG0001251	Prad.g_00259	Syaf.g_00588
OG0001252	Prad.g_01027	Syaf.g_01412
OG0001254	Prad.g_01987	Syaf.g_01617
OG0001255	Prad.g_01512	Syaf.g_01070
OG0001256	Prad.g_00424	Syaf.g_01051
OG0001257	Prad.g_00418	Syaf.g_02534
OG0001258	Prad.g_00944	Syaf.g_01041
OG0001259	Prad.g_00900	Syaf.g_01177
OG0001260	Prad.g_00883	Syaf.g_01155
OG0001261	Prad.g_00815	Syaf.g_00103
OG0001262	Prad.g_01593	Syaf.g_00439
OG0001263	Prad.g_01865	Syaf.g_00864
OG0001264	Prad.g_01995, Prad.g_00073	Syaf.g_01234
OG0001265	Prad.g_01875	Syaf.g_00876
OG0001266	Prad.g_01788	Syaf.g_00760
OG0001267	Prad.g_01711	Syaf.g_00244
OG0001268	Prad.g_01652	Syaf.g_00017
OG0001269	Prad.g_00752	Syaf.g_01653
OG0001270	Prad.g_00668	Syaf.g_01210
OG0001271	Prad.g_00035	Syaf.g_02501
OG0001272	Prad.g_00021	Syaf.g_02715
OG0001273	Prad.g_01420	Syaf.g_02315
OG0001274	Prad.g_01277	Syaf.g_00707
OG0001275	Prad.g_00158	Syaf.g_01917
OG0001276	Prad.g_00138	Syaf.g_01933
OG0001277	Prad.g_00988	Syaf.g_00533
OG0001278	Prad.g_01445	Syaf.g_01562
OG0001279	Prad.g_01216	Syaf.g_02385
OG0001280	Prad.g_00629	Syaf.g_01257
OG0001281	Prad.g_00623	Syaf.g_01247
OG0001282	Prad.g_00593	Syaf.g_02734
OG0001283	Prad.g_00574	Syaf.g_02414, Syaf.g_00524
OG0001284	Prad.g_00444	Syaf.g_01073
OG0001285	Prad.g_00915	Syaf.g_00568
OG0001286	Prad.g_00803	Syaf.g_00089
OG0001287	Prad.g_01629	Syaf.g_00390
OG0001288	Prad.g_01621	Syaf.g_00408
OG0001289	Prad.g_01906	Syaf.g_00935
OG0001290	Prad.g_01893	Syaf.g_00910
OG0001291	Prad.g_01858	Syaf.g_00853
OG0001292	Prad.g_01743	Syaf.g_00191
OG0001293	Prad.g_01730	Syaf.g_00217
OG0001294	Prad.g_00731	Syaf.g_02124
OG0001295	Prad.g_00039	Syaf.g_02637
OG0001296	Prad.g_00120	Syaf.g_02687
OG0001297	Prad.g_00115	Syaf.g_02683
OG0001298	Prad.g_01366	Syaf.g_02584
OG0001299	Prad.g_01240	Syaf.g_02130
OG0001300	Prad.g_01267	Syaf.g_01468
OG0001301	Prad.g_01270	Syaf.g_01454
OG0001302	Prad.g_01132	Syaf.g_02279
OG0001303	Prad.g_00154	Syaf.g_01798
OG0001304	Prad.g_01034	Syaf.g_01950
OG0001305	Prad.g_01014	Syaf.g_01448
OG0001306	Prad.g_01510	Syaf.g_01272
OG0001307	Prad.g_00611	Syaf.g_01638
OG0001308	Prad.g_00505	Syaf.g_02427
OG0001309	Prad.g_00420	Syaf.g_02678
OG0001310	Prad.g_00929	Syaf.g_01018
OG0001312	Prad.g_00205	Syaf.g_01809
OG0001313	Prad.g_01045	Syaf.g_02517, Syaf.g_02523
OG0001315	Prad.g_01932	Syaf.g_00071
OG0001316	Prad.g_01853	Syaf.g_00847
OG0001317	Prad.g_01757	Syaf.g_02790
OG0001318	Prad.g_01735	Syaf.g_00209
OG0001319	Prad.g_01719	Syaf.g_00232
OG0001321	Prad.g_00056	Syaf.g_01238
OG0001322	Prad.g_00055	Syaf.g_01239
OG0001323	Prad.g_00110	Syaf.g_02675
OG0001324	Prad.g_01268	Syaf.g_01467
OG0001325	Prad.g_01054	Syaf.g_01976
OG0001326	Prad.g_00271	Syaf.g_00578
OG0001327	Prad.g_01003	Syaf.g_02116
OG0001328	Prad.g_00979	Syaf.g_02094
OG0001329	Prad.g_00663	Syaf.g_02285
OG0001330	Prad.g_00340	Syaf.g_01264
OG0001331	Prad.g_00588	Syaf.g_02739
OG0001333	Prad.g_00904	Syaf.g_01181
OG0001334	Prad.g_00783	Syaf.g_00060
OG0001335	Prad.g_00782	Syaf.g_00059
OG0001336	Prad.g_01550	Syaf.g_00523
OG0001339	Prad.g_01890	Syaf.g_00907
OG0001340	Prad.g_01663	Syaf.g_00039
OG0001341	Prad.g_01090	Syaf.g_01463
OG0001343	Prad.g_00262	Syaf.g_00590
OG0001344	Prad.g_01492	Syaf.g_01294
OG0001345	Prad.g_01477	Syaf.g_01323
OG0001346	Prad.g_00627	Syaf.g_01253
OG0001347	Prad.g_01978	Syaf.g_02483
OG0001348	Prad.g_00395	Syaf.g_01396
OG0001349	Prad.g_00536	Syaf.g_00995
OG0001350	Prad.g_00965	Syaf.g_02786
OG0001351	Prad.g_00053	Syaf.g_02539
OG0001352	Prad.g_01254	Syaf.g_02661
OG0001353	Prad.g_01178	Syaf.g_01388
OG0001358	Prad.g_01409	Syaf.g_02341
OG0001359	Prad.g_00261	Syaf.g_00591
OG0001360	Prad.g_00976	Syaf.g_01325
OG0001361	Prad.g_01480	Syaf.g_01320
OG0001362	Prad.g_00501	Syaf.g_02432
OG0001363	Prad.g_00499	Syaf.g_02434
OG0001364	Prad.g_00780	Syaf.g_00338
OG0001371	Prad.g_01253	Syaf.g_00397
OG0001372	Prad.g_01099	Syaf.g_01682
OG0001373	Prad.g_00272	Syaf.g_00579
OG0001374	Prad.g_00264	Syaf.g_00571
OG0001375	Prad.g_00263	Syaf.g_00589
OG0001376	Prad.g_01009	Syaf.g_00626
OG0001377	Prad.g_01008	Syaf.g_00627
OG0001378	Prad.g_00634	Syaf.g_01209
OG0001379	Prad.g_00364	Syaf.g_01262
OG0001380	Prad.g_00606	Syaf.g_02247
OG0001385	Prad.g_00275	Syaf.g_00582
OG0001386	Prad.g_00274	Syaf.g_00581
OG0001387	Prad.g_00273	Syaf.g_00580
OG0001388	Prad.g_00270	Syaf.g_00577
OG0001389	Prad.g_00269	Syaf.g_00576
OG0001390	Prad.g_00268	Syaf.g_00575
OG0001391	Prad.g_00267	Syaf.g_00574
OG0001392	Prad.g_00266	Syaf.g_00573
OG0001393	Prad.g_00265	Syaf.g_00572
OG0001394	Prad.g_00230	Syaf.g_02081
OG0001395	Prad.g_01032	Syaf.g_01958
OG0001396	Prad.g_01977	Syaf.g_02399
OG0001397	Prad.g_00500	Syaf.g_02433
OG0001399	Prad.g_00862	Syaf.g_00697
OG0001401	Prad.g_01046	Syaf.g_01383
OG0001404	Prad.g_01925	Syaf.g_00964
OG0001405	Prad.g_01665	Syaf.g_00057
OG0001406	Prad.g_01010	Syaf.g_00625
OG0001407	Prad.g_00997	Syaf.g_02660
OG0001408	Prad.g_00992	Syaf.g_01546
OG0001410	Prad.g_00610	Syaf.g_01639
OG0001411	Prad.g_00562	Syaf.g_00310
OG0001412	Prad.g_01979	Syaf.g_02482, Syaf.g_02401
OG0001413	Prad.g_00429	Syaf.g_02267
OG0001416	Prad.g_00048	Syaf.g_01250
OG0001417	Prad.g_00037	Syaf.g_01887
OG0001419	Prad.g_00996	Syaf.g_02659
OG0001420	Prad.g_00643	Syaf.g_02664
OG0001421	Prad.g_00423	Syaf.g_01721
OG0001425	Prad.g_01573	Syaf.g_00631
OG0001428	Prad.g_01819	Syaf.g_00804
OG0001432	Prad.g_00431	Syaf.g_01492
OG0001438	Prad.g_01698	Syaf.g_00259
OG0001439	Prad.g_01684	Syaf.g_00283
OG0001441	Prad.g_00108	Syaf.g_02673
OG0001442	Prad.g_01081	Syaf.g_02066
OG0001447	Prad.g_01867	Syaf.g_00866
OG0001448	Prad.g_00743	Syaf.g_00612
OG0001449	Prad.g_00702	Syaf.g_00182
OG0001451	Prad.g_00287	Syaf.g_02183
OG0001452	Prad.g_00257	Syaf.g_00204
OG0001453	Prad.g_00164	Syaf.g_01909
OG0001454	Prad.g_00983	Syaf.g_02263
OG0001456	Prad.g_01519	Syaf.g_00561
OG0001457	Prad.g_01518	Syaf.g_00560
OG0001458	Prad.g_01517	Syaf.g_00559
OG0001459	Prad.g_00323	Syaf.g_01643
OG0001462	Prad.g_01952	Syaf.g_00455
OG0001465	Prad.g_01276	Syaf.g_02000
OG0001467	Prad.g_01124	Syaf.g_02280
OG0001468	Prad.g_01005	Syaf.g_02278
OG0001471	Prad.g_00428	Syaf.g_00276
OG0001473	Prad.g_01613	Syaf.g_02282
OG0001474	Prad.g_01651	Syaf.g_00016
OG0001479	Prad.g_01654	Syaf.g_00019
OG0001480	Prad.g_00741	Syaf.g_01334
OG0001482	Prad.g_00050	Syaf.g_01897
OG0001484	Prad.g_00348	Syaf.g_00570
OG0001487	Prad.g_00573	Syaf.g_02472
OG0001492	Prad.g_01448	Syaf.g_01565
OG0001493	Prad.g_01440	Syaf.g_01555
OG0001495	Prad.g_00857	Syaf.g_00145
OG0001502	Prad.g_01115	Syaf.g_01341
OG0001504	Prad.g_00324	Syaf.g_01642
OG0001507	Prad.g_00368	Syaf.g_01664
OG0001520	Prad.g_00710	Syaf.g_02600
OG0001522	Prad.g_01179	Syaf.g_01387
OG0001546	Prad.g_00105	Syaf.g_02670
OG0001547	Prad.g_01117	Syaf.g_01777
OG0001548	Prad.g_01121	Syaf.g_02258
OG0001551	Prad.g_01520	Syaf.g_01403
OG0001552	Prad.g_00074	Syaf.g_02761, Syaf.g_02762
OG0001554	Prad.g_00422	Syaf.g_00648
OG0001555	Prad.g_00407	Syaf.g_01698
OG0001557	Prad.g_00229	Syaf.g_02080
OG0001558	Prad.g_01042	Syaf.g_00478
OG0001567	Prad.g_01116	Syaf.g_01776
OG0001568	Prad.g_01118	Syaf.g_01779
OG0001570	Prad.g_00646, Prad.g_01295	Syaf.g_00978
OG0001582	Prad.g_00038	Syaf.g_01865
OG0001588	Prad.g_01186	Syaf.g_00343
OG0001602	Prad.g_01275	Syaf.g_02001
OG0001625	Prad.g_01733	Syaf.g_00211
OG0001633	Prad.g_00597	Syaf.g_01528, Syaf.g_02381
OG0001647	Prad.g_01718	Syaf.g_00234
OG0001652	Prad.g_01040	Syaf.g_00480
OG0001671	Prad.g_01322	Syaf.g_00721
OG0001712	Prad.g_00679	Syaf.g_01712
OG0001726	Prad.g_00682	Syaf.g_01751
OG0001747	Prad.g_00089	Syaf.g_00841
OG0001748	Prad.g_01323	Syaf.g_00719
OG0001837	Prad.g_01324	Syaf.g_00720
OG0001924	Prad.g_01311	Syaf.g_02355
OG0001925	Prad.g_01310	Syaf.g_02356
OG0001926	Prad.g_01309	Syaf.g_02357
OG0001927	Prad.g_01308	Syaf.g_02362
OG0001993	Prad.g_01313	Syaf.g_02353
OG0001994	Prad.g_01312	Syaf.g_02354
OG0002109	Prad.g_01286	Syaf.g_01983
OG0002899	Prad.g_01283	Syaf.g_02150
OG0003181	Prad.g_01942	Syaf.g_00838
