Orthogroup	Prad	Prac
OG0001148	Prad.g_00592	Prac.g_00219
OG0001149	Prad.g_00591	Prac.g_00220
OG0001150	Prad.g_00590	Prac.g_00221
OG0001151	Prad.g_00579	Prac.g_00232
OG0001152	Prad.g_00578	Prac.g_00233
OG0001153	Prad.g_00482	Prac.g_00379
OG0001154	Prad.g_00481	Prac.g_00378
OG0001155	Prad.g_00469	Prac.g_00366
OG0001156	Prad.g_00466	Prac.g_00363
OG0001157	Prad.g_00465	Prac.g_00362
OG0001158	Prad.g_00464	Prac.g_00361
OG0001159	Prad.g_00463	Prac.g_00360
OG0001160	Prad.g_00439	Prac.g_00336
OG0001161	Prad.g_00426	Prac.g_00324
OG0001162	Prad.g_00415	Prac.g_00313
OG0001163	Prad.g_00949	Prac.g_00633
OG0001164	Prad.g_00945	Prac.g_00629
OG0001165	Prad.g_00942	Prac.g_00626
OG0001166	Prad.g_00922	Prac.g_00606
OG0001167	Prad.g_00905	Prac.g_00589
OG0001168	Prad.g_00903	Prac.g_00587
OG0001169	Prad.g_00901	Prac.g_00585
OG0001170	Prad.g_00899	Prac.g_00583
OG0001171	Prad.g_00889	Prac.g_00574
OG0001172	Prad.g_00876	Prac.g_00479
OG0001173	Prad.g_00875	Prac.g_00480
OG0001174	Prad.g_00867	Prac.g_00488
OG0001175	Prad.g_00866	Prac.g_00489
OG0001176	Prad.g_00859	Prac.g_00496
OG0001177	Prad.g_00856	Prac.g_00499
OG0001178	Prad.g_00851	Prac.g_00504
OG0001179	Prad.g_00823	Prac.g_00532
OG0001180	Prad.g_00801	Prac.g_00553
OG0001181	Prad.g_00797	Prac.g_00557
OG0001182	Prad.g_00790	Prac.g_00564
OG0001183	Prad.g_00786	Prac.g_00006
OG0001184	Prad.g_00770	Prac.g_00022
OG0001185	Prad.g_01636	Prac.g_00036
OG0001186	Prad.g_01614	Prac.g_00058
OG0001187	Prad.g_01610	Prac.g_00062
OG0001188	Prad.g_01608	Prac.g_00064
OG0001189	Prad.g_01591	Prac.g_00081
OG0001190	Prad.g_01587	Prac.g_00085
OG0001191	Prad.g_01577	Prac.g_00095
OG0001192	Prad.g_01572	Prac.g_00099
OG0001193	Prad.g_01562	Prac.g_00109
OG0001194	Prad.g_01561	Prac.g_00110
OG0001195	Prad.g_01560	Prac.g_00111
OG0001196	Prad.g_01547	Prac.g_00124
OG0001197	Prad.g_01546	Prac.g_00125
OG0001198	Prad.g_01539	Prac.g_01950
OG0001199	Prad.g_01919	Prac.g_01857
OG0001200	Prad.g_01917	Prac.g_01855
OG0001201	Prad.g_01885	Prac.g_01823
OG0001202	Prad.g_01792	Prac.g_01731
OG0001203	Prad.g_01753	Prac.g_01692
OG0001204	Prad.g_01748	Prac.g_01687
OG0001205	Prad.g_00062	Prac.g_01102
OG0001206	Prad.g_00044	Prac.g_01083
OG0001207	Prad.g_00030	Prac.g_01067
OG0001208	Prad.g_00025	Prac.g_01062
OG0001209	Prad.g_00094	Prac.g_00837
OG0001210	Prad.g_01330	Prac.g_00832
OG0001211	Prad.g_01340	Prac.g_00822
OG0001212	Prad.g_01385	Prac.g_00776
OG0001213	Prad.g_01418	Prac.g_00742
OG0001214	Prad.g_01426	Prac.g_00734
OG0001215	Prad.g_01264	Prac.g_00681
OG0001216	Prad.g_01051	Prac.g_01558
OG0001217	Prad.g_01092	Prac.g_01521
OG0001219	Prad.g_01134	Prac.g_01487
OG0001220	Prad.g_00296	Prac.g_01424
OG0001221	Prad.g_00234	Prac.g_01373
OG0001222	Prad.g_00194	Prac.g_01335
OG0001223	Prad.g_00168	Prac.g_01309
OG0001224	Prad.g_01022	Prac.g_01260
OG0001225	Prad.g_01020	Prac.g_01258
OG0001226	Prad.g_00995	Prac.g_01232
OG0001227	Prad.g_00978	Prac.g_01213
OG0001228	Prad.g_01450	Prac.g_00940
OG0001229	Prad.g_00596	Prac.g_00215
OG0001230	Prad.g_00523	Prac.g_00419
OG0001231	Prad.g_00417	Prac.g_00315
OG0001232	Prad.g_00918	Prac.g_00602
OG0001233	Prad.g_00898	Prac.g_00582
OG0001234	Prad.g_00864	Prac.g_00491
OG0001235	Prad.g_00854	Prac.g_00501
OG0001236	Prad.g_00773	Prac.g_00019
OG0001237	Prad.g_00769	Prac.g_00023
OG0001238	Prad.g_01576	Prac.g_00096
OG0001239	Prad.g_01922	Prac.g_01860
OG0001240	Prad.g_01900	Prac.g_01838
OG0001241	Prad.g_01892	Prac.g_01830
OG0001242	Prad.g_01874	Prac.g_01812
OG0001243	Prad.g_01868	Prac.g_01806
OG0001244	Prad.g_01852	Prac.g_01790
OG0001245	Prad.g_00729	Prac.g_01153
OG0001246	Prad.g_00125	Prac.g_00867
OG0001247	Prad.g_01257	Prac.g_00688
OG0001248	Prad.g_01259	Prac.g_00686
OG0001249	Prad.g_01123	Prac.g_01498
OG0001250	Prad.g_00307	Prac.g_01435
OG0001251	Prad.g_00259	Prac.g_01400
OG0001252	Prad.g_01027	Prac.g_01265
OG0001253	Prad.g_00977	Prac.g_01212
OG0001254	Prad.g_01987	Prac.g_01016
OG0001255	Prad.g_01512	Prac.g_01001
OG0001256	Prad.g_00424	Prac.g_00322
OG0001257	Prad.g_00418	Prac.g_00316
OG0001258	Prad.g_00944	Prac.g_00628
OG0001259	Prad.g_00900	Prac.g_00584
OG0001260	Prad.g_00883	Prac.g_00568
OG0001261	Prad.g_00815	Prac.g_00540
OG0001262	Prad.g_01593	Prac.g_00079
OG0001263	Prad.g_01865	Prac.g_01803
OG0001264	Prad.g_01995	Prac.g_01905
OG0001265	Prad.g_01875	Prac.g_01813
OG0001266	Prad.g_01788	Prac.g_01727
OG0001267	Prad.g_01711	Prac.g_01651
OG0001268	Prad.g_01652	Prac.g_01195
OG0001269	Prad.g_00752	Prac.g_01175
OG0001270	Prad.g_00668	Prac.g_01113
OG0001271	Prad.g_00035	Prac.g_01072
OG0001272	Prad.g_00021	Prac.g_01058
OG0001273	Prad.g_01420	Prac.g_00740
OG0001274	Prad.g_01277	Prac.g_00668
OG0001275	Prad.g_00158	Prac.g_01300
OG0001276	Prad.g_00138	Prac.g_01281
OG0001277	Prad.g_00988	Prac.g_01223
OG0001278	Prad.g_01445	Prac.g_00935
OG0001280	Prad.g_00629	Prac.g_00174
OG0001281	Prad.g_00623	Prac.g_00180
OG0001282	Prad.g_00593	Prac.g_00218
OG0001283	Prad.g_00574	Prac.g_00237
OG0001284	Prad.g_00444	Prac.g_00341
OG0001285	Prad.g_00915	Prac.g_00599
OG0001287	Prad.g_01629	Prac.g_00043
OG0001288	Prad.g_01621	Prac.g_00051
OG0001289	Prad.g_01906	Prac.g_01844
OG0001290	Prad.g_01893	Prac.g_01831
OG0001291	Prad.g_01858	Prac.g_01796
OG0001292	Prad.g_01743	Prac.g_01682
OG0001293	Prad.g_01730	Prac.g_01670
OG0001294	Prad.g_00731	Prac.g_01155
OG0001295	Prad.g_00039	Prac.g_01078
OG0001296	Prad.g_00120	Prac.g_00862
OG0001298	Prad.g_01366	Prac.g_00796
OG0001299	Prad.g_01240	Prac.g_00705
OG0001300	Prad.g_01267	Prac.g_00678
OG0001301	Prad.g_01270	Prac.g_00675
OG0001302	Prad.g_01132	Prac.g_01489
OG0001303	Prad.g_00154	Prac.g_01296
OG0001304	Prad.g_01034	Prac.g_01271
OG0001305	Prad.g_01014	Prac.g_01252
OG0001306	Prad.g_01510	Prac.g_00999
OG0001307	Prad.g_00611	Prac.g_00200
OG0001308	Prad.g_00505	Prac.g_00401
OG0001309	Prad.g_00420	Prac.g_00318
OG0001310	Prad.g_00929	Prac.g_00613
OG0001312	Prad.g_00205	Prac.g_01346
OG0001315	Prad.g_01932	Prac.g_01869
OG0001316	Prad.g_01853	Prac.g_01791
OG0001317	Prad.g_01757	Prac.g_01696
OG0001318	Prad.g_01735	Prac.g_01675
OG0001319	Prad.g_01719	Prac.g_01659
OG0001320	Prad.g_00951, Prad.g_00728	Prac.g_01151
OG0001321	Prad.g_00056	Prac.g_01096
OG0001322	Prad.g_00055	Prac.g_01095
OG0001323	Prad.g_00110	Prac.g_00853
OG0001324	Prad.g_01268	Prac.g_00677
OG0001325	Prad.g_01054	Prac.g_01555
OG0001326	Prad.g_00271	Prac.g_00647
OG0001327	Prad.g_01003	Prac.g_01240
OG0001328	Prad.g_00979	Prac.g_01214
OG0001329	Prad.g_00663	Prac.g_01024
OG0001330	Prad.g_00340	Prac.g_00153
OG0001331	Prad.g_00588	Prac.g_00223
OG0001332	Prad.g_00471	Prac.g_00368
OG0001333	Prad.g_00904	Prac.g_00588
OG0001334	Prad.g_00783	Prac.g_00009
OG0001335	Prad.g_00782	Prac.g_00010
OG0001336	Prad.g_01550	Prac.g_00121
OG0001339	Prad.g_01890	Prac.g_01828
OG0001340	Prad.g_01663	Prac.g_01603
OG0001341	Prad.g_01090	Prac.g_01523
OG0001342	Prad.g_01127	Prac.g_01494
OG0001343	Prad.g_00262	Prac.g_01403
OG0001344	Prad.g_01492	Prac.g_00981
OG0001345	Prad.g_01477	Prac.g_00966
OG0001346	Prad.g_00627	Prac.g_00176
OG0001348	Prad.g_00395	Prac.g_00295
OG0001349	Prad.g_00536	Prac.g_00261
OG0001350	Prad.g_01754	Prac.g_01693
OG0001351	Prad.g_00053	Prac.g_01093
OG0001352	Prad.g_01254	Prac.g_00691
OG0001355	Prad.g_00384	Prac.g_00285
OG0001358	Prad.g_01409	Prac.g_00751
OG0001359	Prad.g_00261	Prac.g_01402
OG0001360	Prad.g_00976	Prac.g_01211
OG0001361	Prad.g_01480	Prac.g_00969
OG0001362	Prad.g_00501	Prac.g_00397
OG0001363	Prad.g_00499	Prac.g_00395
OG0001364	Prad.g_00780	Prac.g_00012
OG0001365	Prad.g_01583	Prac.g_00089
OG0001369	Prad.g_01901	Prac.g_01839
OG0001370	Prad.g_00047	Prac.g_01086
OG0001371	Prad.g_01253	Prac.g_00692
OG0001372	Prad.g_01099	Prac.g_01515
OG0001373	Prad.g_00272	Prac.g_00646
OG0001374	Prad.g_00264	Prac.g_00654
OG0001375	Prad.g_00263	Prac.g_01404
OG0001376	Prad.g_01009	Prac.g_01246
OG0001377	Prad.g_01008	Prac.g_01245
OG0001378	Prad.g_00634	Prac.g_01047
OG0001380	Prad.g_00606	Prac.g_00205
OG0001381	Prad.g_00600	Prac.g_00211
OG0001382	Prad.g_00403	Prac.g_00302
OG0001384	Prad.g_01078	Prac.g_01533
OG0001384	Prad.g_00427	Prac.g_00325
OG0001385	Prad.g_00275	Prac.g_00643
OG0001386	Prad.g_00274	Prac.g_00644
OG0001387	Prad.g_00273	Prac.g_00645
OG0001388	Prad.g_00270	Prac.g_00648
OG0001389	Prad.g_00269	Prac.g_00649
OG0001390	Prad.g_00268	Prac.g_00650
OG0001391	Prad.g_00267	Prac.g_00651
OG0001392	Prad.g_00266	Prac.g_00652
OG0001393	Prad.g_00265	Prac.g_00653
OG0001395	Prad.g_01032	Prac.g_01269
OG0001397	Prad.g_00500	Prac.g_00396
OG0001399	Prad.g_00862	Prac.g_00493
OG0001400	Prad.g_00387	Prac.g_00287
OG0001400	Prad.g_00077	Prac.g_00921
OG0001403	Prad.g_01956	Prac.g_01917
OG0001404	Prad.g_01925	Prac.g_01863
OG0001405	Prad.g_01665	Prac.g_01605
OG0001406	Prad.g_01010	Prac.g_01247
OG0001407	Prad.g_00997	Prac.g_01234
OG0001408	Prad.g_00992	Prac.g_01228, Prac.g_01229
OG0001409	Prad.g_01489	Prac.g_00978
OG0001410	Prad.g_00610	Prac.g_00201
OG0001411	Prad.g_00562	Prac.g_00259
OG0001413	Prad.g_00429	Prac.g_00327
OG0001414	Prad.g_01762	Prac.g_01701
OG0001415	Prad.g_01760	Prac.g_01699
OG0001416	Prad.g_00048	Prac.g_01088, Prac.g_01087
OG0001417	Prad.g_00037	Prac.g_01076, Prac.g_01075
OG0001418	Prad.g_01258	Prac.g_00687
OG0001419	Prad.g_00996	Prac.g_01233
OG0001420	Prad.g_00643	Prac.g_01038
OG0001421	Prad.g_00423	Prac.g_00321
OG0001422	Prad.g_00397	Prac.g_00297
OG0001423	Prad.g_00546	Prac.g_00634
OG0001424	Prad.g_00258	Prac.g_01399
OG0001428	Prad.g_01819	Prac.g_01758
OG0001429	Prad.g_01135	Prac.g_01486
OG0001430	Prad.g_00334	Prac.g_00148
OG0001431	Prad.g_00338	Prac.g_00151
OG0001432	Prad.g_00431	Prac.g_00328
OG0001437	Prad.g_01761	Prac.g_01700
OG0001438	Prad.g_01698	Prac.g_01638
OG0001439	Prad.g_01684	Prac.g_01624
OG0001440	Prad.g_00697	Prac.g_01119
OG0001441	Prad.g_00108	Prac.g_00851
OG0001442	Prad.g_01081	Prac.g_01530
OG0001446	Prad.g_01914	Prac.g_01852
OG0001447	Prad.g_01867	Prac.g_01805
OG0001448	Prad.g_00743	Prac.g_01167
OG0001450	Prad.g_01261	Prac.g_00684
OG0001451	Prad.g_00287	Prac.g_01415
OG0001452	Prad.g_00257	Prac.g_01398
OG0001453	Prad.g_00164	Prac.g_01306
OG0001454	Prad.g_00983	Prac.g_01218
OG0001455	Prad.g_00657	Prac.g_01029
OG0001456	Prad.g_01519	Prac.g_01008
OG0001457	Prad.g_01518	Prac.g_01007
OG0001458	Prad.g_01517	Prac.g_01006
OG0001459	Prad.g_00323	Prac.g_00134
OG0001462	Prad.g_01952	Prac.g_01912
OG0001463	Prad.g_01705	Prac.g_01645
OG0001464	Prad.g_01662	Prac.g_01602
OG0001465	Prad.g_01276	Prac.g_00669
OG0001466	Prad.g_01300	Prac.g_01597
OG0001466	Prad.g_01080	Prac.g_01531
OG0001467	Prad.g_01124	Prac.g_01497
OG0001468	Prad.g_01005	Prac.g_01242
OG0001469	Prad.g_00320	Prac.g_00133
OG0001471	Prad.g_00428	Prac.g_00326
OG0001472	Prad.g_00421	Prac.g_00319
OG0001473	Prad.g_01613	Prac.g_00059
OG0001474	Prad.g_01651	Prac.g_01194
OG0001479	Prad.g_01654	Prac.g_01197
OG0001480	Prad.g_00741	Prac.g_01165
OG0001481	Prad.g_00736	Prac.g_01160
OG0001482	Prad.g_00050	Prac.g_01090
OG0001483	Prad.g_01983	Prac.g_00276
OG0001485	Prad.g_00383	Prac.g_00886
OG0001486	Prad.g_01498	Prac.g_00987
OG0001490	Prad.g_01948	Prac.g_01893
OG0001491	Prad.g_01130	Prac.g_01491
OG0001492	Prad.g_01448	Prac.g_00938
OG0001493	Prad.g_01440	Prac.g_00930
OG0001499	Prad.g_01933	Prac.g_01870
OG0001500	Prad.g_01728	Prac.g_01668
OG0001501	Prad.g_01279	Prac.g_00666
OG0001502	Prad.g_01115	Prac.g_01502
OG0001503	Prad.g_01522	Prac.g_01011
OG0001504	Prad.g_00324	Prac.g_00135
OG0001506	Prad.g_00473	Prac.g_00370
OG0001507	Prad.g_00368	Prac.g_00278
OG0001520	Prad.g_00710	Prac.g_01141, Prac.g_01140
OG0001521	Prad.g_01091	Prac.g_01522
OG0001522	Prad.g_01179	Prac.g_01443
OG0001523	Prad.g_01525	Prac.g_01014
OG0001524	Prad.g_01524	Prac.g_01013
OG0001526	Prad.g_00376	Prac.g_00474
OG0001546	Prad.g_00105	Prac.g_00848
OG0001548	Prad.g_01121	Prac.g_01500
OG0001550	Prad.g_00660	Prac.g_01026
OG0001551	Prad.g_01520	Prac.g_01009
OG0001552	Prad.g_00074	Prac.g_00923
OG0001553	Prad.g_00518	Prac.g_00414
OG0001554	Prad.g_00422	Prac.g_00320
OG0001555	Prad.g_00407	Prac.g_00306
OG0001566	Prad.g_01250	Prac.g_00695
OG0001569	Prad.g_00971	Prac.g_01206
OG0001571	Prad.g_00653	Prac.g_01033
OG0001572	Prad.g_00315	Prac.g_00911
OG0001581	Prad.g_01847	Prac.g_01786
OG0001582	Prad.g_00038	Prac.g_01077
OG0001583	Prad.g_01129	Prac.g_01492
OG0001584	Prad.g_00213	Prac.g_01354
OG0001585	Prad.g_00316	Prac.g_00132
OG0001587	Prad.g_00881	Prac.g_00472
OG0001588	Prad.g_01186	Prac.g_00435
OG0001595	Prad.g_01926	Prac.g_01864
OG0001596	Prad.g_01918	Prac.g_01856
OG0001597	Prad.g_00748	Prac.g_01172
OG0001599	Prad.g_00046	Prac.g_01085
OG0001600	Prad.g_00118	Prac.g_00860
OG0001601	Prad.g_01248	Prac.g_00697
OG0001602	Prad.g_01275	Prac.g_00670
OG0001603	Prad.g_01131	Prac.g_01490
OG0001604	Prad.g_00237	Prac.g_01376
OG0001605	Prad.g_00145	Prac.g_01288
OG0001606	Prad.g_01320	Prac.g_01226
OG0001607	Prad.g_01523	Prac.g_01012
OG0001608	Prad.g_00603	Prac.g_00208
OG0001609	Prad.g_00475	Prac.g_00372
OG0001610	Prad.g_00472	Prac.g_00369
OG0001611	Prad.g_00409	Prac.g_00308
OG0001613	Prad.g_00788	Prac.g_00004
OG0001625	Prad.g_01733	Prac.g_01673
OG0001626	Prad.g_01089	Prac.g_01524
OG0001627	Prad.g_01097	Prac.g_01516
OG0001628	Prad.g_01102	Prac.g_01513
OG0001629	Prad.g_01103	Prac.g_01512
OG0001630	Prad.g_00255	Prac.g_01395
OG0001631	Prad.g_01000	Prac.g_01237
OG0001632	Prad.g_00312	Prac.g_01952
OG0001633	Prad.g_00597	Prac.g_00214
OG0001647	Prad.g_01718	Prac.g_01658
OG0001648	Prad.g_00737	Prac.g_01161
OG0001649	Prad.g_00999	Prac.g_01236
OG0001651	Prad.g_00411	Prac.g_00310
OG0001662	Prad.g_00640	Prac.g_01041
OG0001663	Prad.g_01513	Prac.g_01002
OG0001664	Prad.g_01202	Prac.g_00143
OG0001665	Prad.g_01205	Prac.g_00146
OG0001667	Prad.g_00343	Prac.g_00155
OG0001670	Prad.g_00378	Prac.g_00889, Prac.g_00913, Prac.g_00881, Prac.g_00282
OG0001684	Prad.g_01378	Prac.g_00784
OG0001685	Prad.g_00285	Prac.g_01413
OG0001686	Prad.g_00146	Prac.g_01289
OG0001687	Prad.g_01006	Prac.g_01243
OG0001688	Prad.g_01001	Prac.g_01238
OG0001696	Prad.g_00286	Prac.g_01414
OG0001697	Prad.g_00277	Prac.g_01406
OG0001698	Prad.g_01002	Prac.g_01239
OG0001699	Prad.g_01318	Prac.g_01577
OG0001699	Prad.g_01985	Prac.g_00275
OG0001701	Prad.g_00375	Prac.g_00475
OG0001705	Prad.g_00701	Prac.g_01132
OG0001706	Prad.g_01189	Prac.g_00915
OG0001707	Prad.g_00984	Prac.g_01219
OG0001708	Prad.g_01514	Prac.g_01003
OG0001709	Prad.g_00535	Prac.g_00260
OG0001710	Prad.g_00861	Prac.g_00494
OG0001712	Prad.g_00679	Prac.g_01123
OG0001718	Prad.g_00747	Prac.g_01171
OG0001719	Prad.g_00720	Prac.g_01144
OG0001720	Prad.g_00351	Prac.g_00158
OG0001721	Prad.g_01094	Prac.g_01518
OG0001723	Prad.g_01217	Prac.g_01953
OG0001725	Prad.g_00722	Prac.g_01146
OG0001726	Prad.g_00682	Prac.g_01126
OG0001742	Prad.g_00733	Prac.g_01157
OG0001743	Prad.g_00638	Prac.g_01043
OG0001744	Prad.g_00356	Prac.g_00162
OG0001745	Prad.g_00432	Prac.g_00329
OG0001746	Prad.g_00082	Prac.g_00907
OG0001772	Prad.g_00700	Prac.g_00642
OG0001773	Prad.g_00405	Prac.g_00304
OG0001774	Prad.g_01251	Prac.g_00694
OG0001775	Prad.g_00994	Prac.g_01231
OG0001776	Prad.g_00636	Prac.g_01045
OG0001777	Prad.g_01198, Prad.g_00541	Prac.g_00909
OG0001778	Prad.g_00337	Prac.g_00150
OG0001779	Prad.g_00357	Prac.g_00163
OG0001781	Prad.g_00396	Prac.g_00296
OG0001819	Prad.g_00712	Prac.g_01143
OG0001821	Prad.g_01095	Prac.g_01517
OG0001822	Prad.g_01113	Prac.g_01504
OG0001823	Prad.g_00284	Prac.g_01412
OG0001824	Prad.g_00147	Prac.g_01290
OG0001825	Prad.g_00993	Prac.g_01230
OG0001826	Prad.g_00991	Prac.g_01227
OG0001827	Prad.g_00989	Prac.g_01224
OG0001828	Prad.g_00633	Prac.g_01048
OG0001829	Prad.g_00637	Prac.g_01044
OG0001830	Prad.g_00656	Prac.g_01030
OG0001831	Prad.g_01990	Prac.g_01019
OG0001832	Prad.g_00331	Prac.g_00140
OG0001833	Prad.g_00595	Prac.g_00216
OG0001836	Prad.g_00087, Prad.g_00310	Prac.g_00887
OG0001919	Prad.g_00705	Prac.g_01134
OG0001920	Prad.g_01280	Prac.g_00665
OG0001921	Prad.g_00282	Prac.g_01410
OG0001924	Prad.g_01311	Prac.g_01585
OG0001925	Prad.g_01310	Prac.g_01586
OG0001926	Prad.g_01309	Prac.g_01587
OG0001927	Prad.g_01308	Prac.g_01588
OG0001982	Prad.g_00742	Prac.g_01166
OG0001983	Prad.g_01076	Prac.g_01535
OG0001984	Prad.g_01122	Prac.g_01499
OG0001985	Prad.g_00278	Prac.g_01407
OG0001986	Prad.g_00160	Prac.g_01302
OG0001987	Prad.g_00328	Prac.g_00137
OG0001989	Prad.g_00605	Prac.g_00206
OG0001992	Prad.g_01106	Prac.g_01509
OG0001993	Prad.g_01313	Prac.g_01583
OG0001994	Prad.g_01312	Prac.g_01584
OG0002026	Prad.g_00706	Prac.g_01135
OG0002027	Prad.g_00280	Prac.g_01409
OG0002028	Prad.g_00152	Prac.g_01295
OG0002031	Prad.g_00385	Prac.g_00286
OG0002032	Prad.g_01574	Prac.g_00098
OG0002057	Prad.g_01883	Prac.g_01821
OG0002058	Prad.g_01811	Prac.g_01750
OG0002059	Prad.g_00746	Prac.g_01170
OG0002060	Prad.g_00744	Prac.g_01168
OG0002061	Prad.g_00703	Prac.g_01133
OG0002062	Prad.g_00695	Prac.g_01969
OG0002063	Prad.g_00694	Prac.g_01962
OG0002064	Prad.g_00040	Prac.g_01079
OG0002065	Prad.g_01349	Prac.g_00813
OG0002066	Prad.g_01355	Prac.g_00807
OG0002067	Prad.g_01048	Prac.g_01561
OG0002068	Prad.g_01085	Prac.g_01528
OG0002069	Prad.g_01087	Prac.g_01526
OG0002070	Prad.g_01114	Prac.g_01503
OG0002071	Prad.g_01120	Prac.g_01501
OG0002072	Prad.g_01128	Prac.g_01493
OG0002073	Prad.g_01151	Prac.g_01470
OG0002074	Prad.g_00291	Prac.g_01419
OG0002075	Prad.g_00279	Prac.g_01408
OG0002076	Prad.g_00233	Prac.g_01372
OG0002077	Prad.g_00151	Prac.g_01294
OG0002078	Prad.g_00148	Prac.g_01291
OG0002079	Prad.g_00143	Prac.g_01286
OG0002080	Prad.g_01031	Prac.g_01268
OG0002081	Prad.g_01007	Prac.g_01244
OG0002082	Prad.g_00998	Prac.g_01235
OG0002083	Prad.g_00987	Prac.g_01222
OG0002084	Prad.g_00986	Prac.g_01221
OG0002085	Prad.g_00980	Prac.g_01215
OG0002086	Prad.g_00975	Prac.g_01210
OG0002087	Prad.g_00974	Prac.g_01209
OG0002088	Prad.g_00973	Prac.g_01208
OG0002089	Prad.g_00654	Prac.g_01032
OG0002090	Prad.g_00659	Prac.g_01027
OG0002091	Prad.g_01521	Prac.g_01010
OG0002093	Prad.g_01074	Prac.g_00879
OG0002094	Prad.g_00344	Prac.g_00156
OG0002095	Prad.g_00354	Prac.g_00160
OG0002099	Prad.g_00425	Prac.g_00323
OG0002100	Prad.g_00416	Prac.g_00314
OG0002101	Prad.g_00413	Prac.g_00311
OG0002102	Prad.g_00408	Prac.g_00307
OG0002103	Prad.g_00406	Prac.g_00305
OG0002104	Prad.g_00404	Prac.g_00303
OG0002105	Prad.g_00936	Prac.g_00620
OG0002109	Prad.g_01286	Prac.g_00658, Prac.g_00193
OG0002148	Prad.g_01079	Prac.g_01532
OG0002149	Prad.g_01101	Prac.g_01514
OG0002150	Prad.g_00150	Prac.g_01293
OG0002151	Prad.g_00658	Prac.g_01028
OG0002152	Prad.g_00333	Prac.g_00147
OG0002153	Prad.g_00149	Prac.g_01292
OG0002215	Prad.g_01077	Prac.g_01534
OG0002217	Prad.g_01133	Prac.g_01488
OG0002218	Prad.g_00283	Prac.g_01411
OG0002219	Prad.g_00642	Prac.g_01039
OG0002222	Prad.g_00399	Prac.g_00299
OG0002223	Prad.g_00379	Prac.g_00283
OG0002224	Prad.g_00723	Prac.g_01147
OG0002226	Prad.g_01047	Prac.g_01562
OG0002262	Prad.g_01946	Prac.g_01891
OG0002264	Prad.g_01175	Prac.g_01446
OG0002265	Prad.g_00662	Prac.g_01025
OG0002266	Prad.g_01203	Prac.g_00144
OG0002268	Prad.g_00327	Prac.g_00136
OG0002269	Prad.g_00329	Prac.g_00138
OG0002272	Prad.g_00665	Prac.g_01023
OG0002310	Prad.g_00732	Prac.g_01156
OG0002311	Prad.g_00699	Prac.g_01951
OG0002312	Prad.g_01104	Prac.g_01511
OG0002319	Prad.g_00684	Prac.g_01128
OG0002320	Prad.g_00336	Prac.g_00149
OG0002322	Prad.g_00414	Prac.g_00312
OG0002324	Prad.g_00370	Prac.g_00280
OG0002327	Prad.g_00382	Prac.g_00284
OG0002361	Prad.g_01648	Prac.g_01191
OG0002364	Prad.g_01136	Prac.g_01485
OG0002365	Prad.g_00680	Prac.g_01124
OG0002367	Prad.g_00332	Prac.g_00141
OG0002370	Prad.g_00493	Prac.g_00390
OG0002377	Prad.g_00309	Prac.g_00888
OG0002378	Prad.g_01992	Prac.g_01021
OG0002414	Prad.g_00652	Prac.g_01034
OG0002424	Prad.g_00390	Prac.g_00291
OG0002428	Prad.g_00709	Prac.g_01139
OG0002478	Prad.g_00676	Prac.g_01121
OG0002482	Prad.g_00721	Prac.g_01145
OG0002484	Prad.g_00681	Prac.g_01125
OG0002485	Prad.g_00685	Prac.g_01129
OG0002489	Prad.g_00686	Prac.g_01130
OG0002554	Prad.g_01086	Prac.g_01527
OG0002556	Prad.g_00543	Prac.g_00436
OG0002557	Prad.g_00544	Prac.g_00437
OG0002558	Prad.g_00545	Prac.g_00438
OG0002560	Prad.g_00708	Prac.g_01138
OG0002561	Prad.g_01848, Prad.g_01196	Prac.g_01874
OG0002617	Prad.g_00750	Prac.g_01173
OG0002618	Prad.g_00692	Prac.g_01964
OG0002620	Prad.g_00711	Prac.g_01142
OG0002621	Prad.g_00958	Prac.g_00882
OG0002624	Prad.g_00740	Prac.g_01164
OG0002688	Prad.g_00967	Prac.g_01961
OG0002689	Prad.g_00690	Prac.g_01966
OG0002690	Prad.g_00968	Prac.g_01960
OG0002694	Prad.g_00410	Prac.g_00309
OG0002698	Prad.g_01315	Prac.g_01581
OG0002780	Prad.g_01301	Prac.g_00635, Prac.g_01596
OG0002781	Prad.g_01200, Prad.g_01303	Prac.g_00883, Prac.g_01593
OG0002782	Prad.g_00678	Prac.g_01122
OG0002891	Prad.g_01302	Prac.g_01595
OG0002895	Prad.g_01284	Prac.g_00659, Prac.g_00192
OG0002899	Prad.g_01283	Prac.g_00660
OG0002900	Prad.g_01093	Prac.g_01520
OG0003020	Prad.g_00289	Prac.g_01417
OG0003028	Prad.g_01288	Prac.g_00656
OG0003030	Prad.g_01293, Prad.g_00707	Prac.g_01137
OG0003168	Prad.g_01287	Prac.g_00657
OG0003171	Prad.g_00080	Prac.g_01131
OG0003172	Prad.g_01292	Prac.g_01136
OG0003173	Prad.g_00176	Prac.g_01317
OG0003175	Prad.g_01307	Prac.g_01589
OG0003177	Prad.g_01193, Prad.g_00693	Prac.g_01963
OG0003341	Prad.g_00394	Prac.g_00294
OG0003360	Prad.g_01849	Prac.g_01203
OG0003367	Prad.g_01306	Prac.g_01591
OG0003649	Prad.g_01317	Prac.g_01579
OG0003651	Prad.g_01314	Prac.g_01582
OG0004539	Prad.g_01282	Prac.g_00661
