Orthogroup	Prad	Syag
OG0001177	Prad.g_00856	Syag.g_02720
OG0001178	Prad.g_00851	Syag.g_01694
OG0001179	Prad.g_00823	Syag.g_02754
OG0001180	Prad.g_00801	Syag.g_02780
OG0001181	Prad.g_00797	Syag.g_02784
OG0001182	Prad.g_00790	Syag.g_02793
OG0001183	Prad.g_00786	Syag.g_02798
OG0001184	Prad.g_00770	Syag.g_02428
OG0001185	Prad.g_01636	Syag.g_02399
OG0001186	Prad.g_01614	Syag.g_02364
OG0001187	Prad.g_01610	Syag.g_02361
OG0001188	Prad.g_01608	Syag.g_02359
OG0001189	Prad.g_01591	Syag.g_02334
OG0001190	Prad.g_01587	Syag.g_02126
OG0001191	Prad.g_01577	Syag.g_02142
OG0001192	Prad.g_01572	Syag.g_02149
OG0001193	Prad.g_01562	Syag.g_02182
OG0001194	Prad.g_01561	Syag.g_02185
OG0001195	Prad.g_01560	Syag.g_02186
OG0001196	Prad.g_01547	Syag.g_02254
OG0001197	Prad.g_01546	Syag.g_02256
OG0001198	Prad.g_01539	Syag.g_02269
OG0001199	Prad.g_01919	Syag.g_01825
OG0001200	Prad.g_01917	Syag.g_01827
OG0001201	Prad.g_01885	Syag.g_01886
OG0001202	Prad.g_01792	Syag.g_02032
OG0001203	Prad.g_01753	Syag.g_01783
OG0001204	Prad.g_01748	Syag.g_02673
OG0001206	Prad.g_00044	Syag.g_01328
OG0001207	Prad.g_00030	Syag.g_01536
OG0001208	Prad.g_00025	Syag.g_01526
OG0001209	Prad.g_00094	Syag.g_01451
OG0001210	Prad.g_01330	Syag.g_01442
OG0001211	Prad.g_01340	Syag.g_00272
OG0001212	Prad.g_01385	Syag.g_00334
OG0001213	Prad.g_01418	Syag.g_00394
OG0001214	Prad.g_01426	Syag.g_00412
OG0001215	Prad.g_01264	Syag.g_01014
OG0001216	Prad.g_01051	Syag.g_00920
OG0001217	Prad.g_01092	Syag.g_00151
OG0001218	Prad.g_01100	Syag.g_01364
OG0001219	Prad.g_01134	Syag.g_00767
OG0001220	Prad.g_00296	Syag.g_00743
OG0001221	Prad.g_00234	Syag.g_00628
OG0001222	Prad.g_00194	Syag.g_00797
OG0001223	Prad.g_00168	Syag.g_00843
OG0001224	Prad.g_01022	Syag.g_00969
OG0001225	Prad.g_01020	Syag.g_00971
OG0001226	Prad.g_00995	Syag.g_01835
OG0001227	Prad.g_00978	Syag.g_01240
OG0001228	Prad.g_01450	Syag.g_00709
OG0001229	Prad.g_00596	Syag.g_00997
OG0001230	Prad.g_00523	Syag.g_01430
OG0001231	Prad.g_00417	Syag.g_02289
OG0001232	Prad.g_00918	Syag.g_01724
OG0001233	Prad.g_00898	Syag.g_01745
OG0001234	Prad.g_00864	Syag.g_02708
OG0001235	Prad.g_00854	Syag.g_02715
OG0001236	Prad.g_00773	Syag.g_02432
OG0001237	Prad.g_00769	Syag.g_02426
OG0001238	Prad.g_01576	Syag.g_02144
OG0001239	Prad.g_01922	Syag.g_01822
OG0001240	Prad.g_01900	Syag.g_01869
OG0001241	Prad.g_01892	Syag.g_01879
OG0001243	Prad.g_01868	Syag.g_01920
OG0001244	Prad.g_01852	Syag.g_01948
OG0001245	Prad.g_00729	Syag.g_00213
OG0001246	Prad.g_00125	Syag.g_01498
OG0001247	Prad.g_01257	Syag.g_00710
OG0001248	Prad.g_01259	Syag.g_00175
OG0001249	Prad.g_01123	Syag.g_02837
OG0001250	Prad.g_00307	Syag.g_00725
OG0001251	Prad.g_00259	Syag.g_00472
OG0001252	Prad.g_01027	Syag.g_00960
OG0001253	Prad.g_00977	Syag.g_00094
OG0001254	Prad.g_01987	Syag.g_02165
OG0001255	Prad.g_01512	Syag.g_00440
OG0001256	Prad.g_00424	Syag.g_01673
OG0001257	Prad.g_00418	Syag.g_00176
OG0001258	Prad.g_00944	Syag.g_01683
OG0001259	Prad.g_00900	Syag.g_01743
OG0001260	Prad.g_00883	Syag.g_01763
OG0001261	Prad.g_00815	Syag.g_02763
OG0001262	Prad.g_01593	Syag.g_02336
OG0001263	Prad.g_01865	Syag.g_01923
OG0001265	Prad.g_01875	Syag.g_01910
OG0001266	Prad.g_01788	Syag.g_02036
OG0001267	Prad.g_01711	Syag.g_02598
OG0001268	Prad.g_01652	Syag.g_02850
OG0001269	Prad.g_00752	Syag.g_00480
OG0001270	Prad.g_00668	Syag.g_00030
OG0001271	Prad.g_00035	Syag.g_01353
OG0001272	Prad.g_00021	Syag.g_01522
OG0001273	Prad.g_01420	Syag.g_00405
OG0001274	Prad.g_01277	Syag.g_02076
OG0001275	Prad.g_00158	Syag.g_00857
OG0001276	Prad.g_00138	Syag.g_00874
OG0001278	Prad.g_01445	Syag.g_01054
OG0001279	Prad.g_01216	Syag.g_00490
OG0001280	Prad.g_00629	Syag.g_01189
OG0001281	Prad.g_00623	Syag.g_01219
OG0001282	Prad.g_00593	Syag.g_01538
OG0001283	Prad.g_00574	Syag.g_02248
OG0001284	Prad.g_00444	Syag.g_01656
OG0001285	Prad.g_00915	Syag.g_00142, Syag.g_02205
OG0001286	Prad.g_00803	Syag.g_02778
OG0001287	Prad.g_01629	Syag.g_02391
OG0001288	Prad.g_01621	Syag.g_02373
OG0001289	Prad.g_01906	Syag.g_01850
OG0001290	Prad.g_01893	Syag.g_01878
OG0001291	Prad.g_01858	Syag.g_01933
OG0001292	Prad.g_01743	Syag.g_02667
OG0001293	Prad.g_01730	Syag.g_02625
OG0001294	Prad.g_00731	Syag.g_00593
OG0001295	Prad.g_00039	Syag.g_00968
OG0001296	Prad.g_00120	Syag.g_01492
OG0001297	Prad.g_00115	Syag.g_01488
OG0001298	Prad.g_01366	Syag.g_00309
OG0001299	Prad.g_01240	Syag.g_00582
OG0001300	Prad.g_01267	Syag.g_01003
OG0001301	Prad.g_01270	Syag.g_00987
OG0001302	Prad.g_01132	Syag.g_00442
OG0001303	Prad.g_00154	Syag.g_00769
OG0001304	Prad.g_01034	Syag.g_00890
OG0001305	Prad.g_01014	Syag.g_00981
OG0001306	Prad.g_01510	Syag.g_01160
OG0001307	Prad.g_00611	Syag.g_00577
OG0001308	Prad.g_00505	Syag.g_01406
OG0001309	Prad.g_00420	Syag.g_01482
OG0001312	Prad.g_00205	Syag.g_00779
OG0001313	Prad.g_01045	Syag.g_01336, Syag.g_01335, Syag.g_00391
OG0001315	Prad.g_01932	Syag.g_02796
OG0001316	Prad.g_01853	Syag.g_01940
OG0001317	Prad.g_01757	Syag.g_01787
OG0001318	Prad.g_01735	Syag.g_02633
OG0001319	Prad.g_01719	Syag.g_02609
OG0001321	Prad.g_00056	Syag.g_00050
OG0001322	Prad.g_00055	Syag.g_00051
OG0001323	Prad.g_00110	Syag.g_01479
OG0001324	Prad.g_01268	Syag.g_01002
OG0001325	Prad.g_01054	Syag.g_00916
OG0001326	Prad.g_00271	Syag.g_02190, Syag.g_02195
OG0001328	Prad.g_00979	Syag.g_00620
OG0001329	Prad.g_00663	Syag.g_00498
OG0001330	Prad.g_00340	Syag.g_01181
OG0001331	Prad.g_00588	Syag.g_01543
OG0001332	Prad.g_00471	Syag.g_01611
OG0001333	Prad.g_00904	Syag.g_01739
OG0001334	Prad.g_00783	Syag.g_02807
OG0001335	Prad.g_00782	Syag.g_02808
OG0001336	Prad.g_01550	Syag.g_02249
OG0001339	Prad.g_01890	Syag.g_01881
OG0001341	Prad.g_01090	Syag.g_00233
OG0001343	Prad.g_00262	Syag.g_00562
OG0001344	Prad.g_01492	Syag.g_01136
OG0001345	Prad.g_01477	Syag.g_01108
OG0001346	Prad.g_00627	Syag.g_01193
OG0001348	Prad.g_00395	Syag.g_00941
OG0001349	Prad.g_00536	Syag.g_02479
OG0001351	Prad.g_00053	Syag.g_00055
OG0001352	Prad.g_01254	Syag.g_01459
OG0001353	Prad.g_01178	Syag.g_00716
OG0001358	Prad.g_01409	Syag.g_00374
OG0001359	Prad.g_00261	Syag.g_00561
OG0001360	Prad.g_00976	Syag.g_01106
OG0001361	Prad.g_01480	Syag.g_01111
OG0001364	Prad.g_00780	Syag.g_02448
OG0001365	Prad.g_01583	Syag.g_02131
OG0001369	Prad.g_01901	Syag.g_01868
OG0001370	Prad.g_00047	Syag.g_01395, Syag.g_01660
OG0001373	Prad.g_00272	Syag.g_02194
OG0001374	Prad.g_00264	Syag.g_02202
OG0001375	Prad.g_00263	Syag.g_00563
OG0001376	Prad.g_01009	Syag.g_02153
OG0001377	Prad.g_01008	Syag.g_02152
OG0001378	Prad.g_00634	Syag.g_00028
OG0001379	Prad.g_00364	Syag.g_01183
OG0001380	Prad.g_00606	Syag.g_00252
OG0001385	Prad.g_00275	Syag.g_02191
OG0001386	Prad.g_00274	Syag.g_02192
OG0001387	Prad.g_00273	Syag.g_02193
OG0001388	Prad.g_00270	Syag.g_02196
OG0001389	Prad.g_00269	Syag.g_02197
OG0001390	Prad.g_00268	Syag.g_02198
OG0001391	Prad.g_00267	Syag.g_02199
OG0001392	Prad.g_00266	Syag.g_02200
OG0001393	Prad.g_00265	Syag.g_02201
OG0001394	Prad.g_00230	Syag.g_00635
OG0001395	Prad.g_01032	Syag.g_00898
OG0001396	Prad.g_01977	Syag.g_02349
OG0001401	Prad.g_01046	Syag.g_00720
OG0001403	Prad.g_01956	Syag.g_02308
OG0001404	Prad.g_01925	Syag.g_01818
OG0001405	Prad.g_01665	Syag.g_02810
OG0001406	Prad.g_01010	Syag.g_02154
OG0001408	Prad.g_00992	Syag.g_00450
OG0001409	Prad.g_01489	Syag.g_01125
OG0001410	Prad.g_00610	Syag.g_00576
OG0001411	Prad.g_00562	Syag.g_02424
OG0001412	Prad.g_01979	Syag.g_02351
OG0001413	Prad.g_00429	Syag.g_00224
OG0001416	Prad.g_00048	Syag.g_01198
OG0001417	Prad.g_00037	Syag.g_00829
OG0001419	Prad.g_00996	Syag.g_01466
OG0001420	Prad.g_00643	Syag.g_01465
OG0001425	Prad.g_01573	Syag.g_02148
OG0001428	Prad.g_01819	Syag.g_01981
OG0001429	Prad.g_01135	Syag.g_00770
OG0001432	Prad.g_00431	Syag.g_00448
OG0001438	Prad.g_01698	Syag.g_02583
OG0001439	Prad.g_01684	Syag.g_02554
OG0001442	Prad.g_01081	Syag.g_00648
OG0001447	Prad.g_01867	Syag.g_01921
OG0001448	Prad.g_00743	Syag.g_01350
OG0001449	Prad.g_00702	Syag.g_02676
OG0001452	Prad.g_00257	Syag.g_02638
OG0001453	Prad.g_00164	Syag.g_00849
OG0001454	Prad.g_00983	Syag.g_00204
OG0001456	Prad.g_01519	Syag.g_02212
OG0001457	Prad.g_01518	Syag.g_02213
OG0001458	Prad.g_01517	Syag.g_02214
OG0001459	Prad.g_00323	Syag.g_00535
OG0001462	Prad.g_01952	Syag.g_02315
OG0001465	Prad.g_01276	Syag.g_00940
OG0001467	Prad.g_01124	Syag.g_01322
OG0001471	Prad.g_00428	Syag.g_02563
OG0001472	Prad.g_00421	Syag.g_00104
OG0001473	Prad.g_01613	Syag.g_00471
OG0001474	Prad.g_01651	Syag.g_02851
OG0001479	Prad.g_01654	Syag.g_02848
OG0001480	Prad.g_00741	Syag.g_00451
OG0001482	Prad.g_00050	Syag.g_00839
OG0001484	Prad.g_00348	Syag.g_02203
OG0001486	Prad.g_01498	Syag.g_01143
OG0001487	Prad.g_00573	Syag.g_01365
OG0001492	Prad.g_01448	Syag.g_01057
OG0001493	Prad.g_01440	Syag.g_01045
OG0001495	Prad.g_00857	Syag.g_02719
OG0001502	Prad.g_01115	Syag.g_00739
OG0001504	Prad.g_00324	Syag.g_00534
OG0001507	Prad.g_00368	Syag.g_01794, Syag.g_00083
OG0001520	Prad.g_00710	Syag.g_00294
OG0001525	Prad.g_00412	Syag.g_00464
OG0001546	Prad.g_00105	Syag.g_01473
OG0001547	Prad.g_01117	Syag.g_00753
OG0001551	Prad.g_01520	Syag.g_01019
OG0001553	Prad.g_00518	Syag.g_01424
OG0001554	Prad.g_00422	Syag.g_02124
OG0001557	Prad.g_00229	Syag.g_00636
OG0001558	Prad.g_01042	Syag.g_02292
OG0001567	Prad.g_01116	Syag.g_00752
OG0001568	Prad.g_01118	Syag.g_00754
OG0001572	Prad.g_00315	Syag.g_00086
OG0001582	Prad.g_00038	Syag.g_00198
OG0001588	Prad.g_01186	Syag.g_02446
OG0001602	Prad.g_01275	Syag.g_00939
OG0001625	Prad.g_01733	Syag.g_02631
OG0001633	Prad.g_00597	Syag.g_01608
OG0001647	Prad.g_01718	Syag.g_02607
OG0001652	Prad.g_01040	Syag.g_02290
OG0001671	Prad.g_01322	Syag.g_02063
OG0001690	Prad.g_00367	Syag.g_02137
OG0001709	Prad.g_00535	Syag.g_02478
OG0001712	Prad.g_00679	Syag.g_00089
OG0001726	Prad.g_00682	Syag.g_00747
OG0001747	Prad.g_00089	Syag.g_01945
OG0001748	Prad.g_01323	Syag.g_02065
OG0001835	Prad.g_01209	Syag.g_01028
OG0001837	Prad.g_01324	Syag.g_02064
OG0001919	Prad.g_00705	Syag.g_00444
OG0001924	Prad.g_01311	Syag.g_00366
OG0001925	Prad.g_01310	Syag.g_00365
OG0001926	Prad.g_01309	Syag.g_00364
OG0001927	Prad.g_01308	Syag.g_00363
OG0001993	Prad.g_01313	Syag.g_00368
OG0001994	Prad.g_01312	Syag.g_00367
OG0002112	Prad.g_00688	Syag.g_02570
OG0002157	Prad.g_00687	Syag.g_02569
OG0002158	Prad.g_00689	Syag.g_02571
OG0002699	Prad.g_00551	Syag.g_02502
OG0002785	Prad.g_01290	Syag.g_00924
OG0003033	Prad.g_00534	Syag.g_02476
