Orthogroup	Syab	Syaf
OG0001113	Syab.g_01593	Syaf.g_01884
OG0001114	Syab.g_01361	Syaf.g_01885
OG0001115	Syab.g_01357	Syaf.g_01889
OG0001116	Syab.g_01355	Syaf.g_01891
OG0001117	Syab.g_01354	Syaf.g_01892
OG0001118	Syab.g_01353	Syaf.g_01893
OG0001119	Syab.g_01351	Syaf.g_01895
OG0001120	Syab.g_01347	Syaf.g_01899
OG0001122	Syab.g_01320	Syaf.g_01927
OG0001123	Syab.g_01312	Syaf.g_01934
OG0001124	Syab.g_01310	Syaf.g_01936
OG0001125	Syab.g_01308	Syaf.g_01938
OG0001126	Syab.g_01231	Syaf.g_01409
OG0001127	Syab.g_01230	Syaf.g_01410
OG0001128	Syab.g_01227	Syaf.g_01413
OG0001129	Syab.g_01225	Syaf.g_01415
OG0001130	Syab.g_01224	Syaf.g_01416
OG0001131	Syab.g_01609	Syaf.g_02090
OG0001132	Syab.g_01790	Syaf.g_01722
OG0001133	Syab.g_01895	Syaf.g_02334
OG0001134	Syab.g_01748	Syaf.g_01616
OG0001135	Syab.g_01747	Syaf.g_01618
OG0001136	Syab.g_00966	Syaf.g_01286
OG0001137	Syab.g_00990	Syaf.g_01306
OG0001138	Syab.g_01023	Syaf.g_01596
OG0001139	Syab.g_01025	Syaf.g_01594
OG0001140	Syab.g_01026, Syab.g_00642	Syaf.g_01593
OG0001141	Syab.g_01027	Syaf.g_01592
OG0001142	Syab.g_01028	Syaf.g_01591
OG0001143	Syab.g_01037	Syaf.g_01583
OG0001144	Syab.g_01052	Syaf.g_01573
OG0001145	Syab.g_00928	Syaf.g_01267
OG0001146	Syab.g_00907	Syaf.g_01248
OG0001147	Syab.g_00716	Syaf.g_02489
OG0001148	Syab.g_02085	Syaf.g_02735
OG0001149	Syab.g_02084	Syaf.g_02736
OG0001150	Syab.g_02083	Syaf.g_02737
OG0001151	Syab.g_02070	Syaf.g_02750
OG0001152	Syab.g_02069	Syaf.g_02751
OG0001153	Syab.g_00731	Syaf.g_02463
OG0001154	Syab.g_00730	Syaf.g_02464
OG0001155	Syab.g_02171	Syaf.g_01107
OG0001156	Syab.g_02174	Syaf.g_01104
OG0001157	Syab.g_02175	Syaf.g_01103
OG0001158	Syab.g_02176	Syaf.g_01102
OG0001159	Syab.g_02177	Syaf.g_01101
OG0001160	Syab.g_02231	Syaf.g_01058
OG0001161	Syab.g_02797	Syaf.g_00617
OG0001162	Syab.g_00893	Syaf.g_02015
OG0001163	Syab.g_02241	Syaf.g_01050
OG0001164	Syab.g_02247	Syaf.g_01044
OG0001165	Syab.g_02252	Syaf.g_01039
OG0001166	Syab.g_02296	Syaf.g_01010
OG0001167	Syab.g_02322	Syaf.g_01182
OG0001168	Syab.g_02324	Syaf.g_01180
OG0001169	Syab.g_02326	Syaf.g_01178
OG0001170	Syab.g_02328	Syaf.g_01176
OG0001171	Syab.g_02339	Syaf.g_01166
OG0001172	Syab.g_00371	Syaf.g_00173
OG0001173	Syab.g_00372	Syaf.g_00172
OG0001174	Syab.g_00380	Syaf.g_00164
OG0001175	Syab.g_00381	Syaf.g_00163
OG0001176	Syab.g_00398	Syaf.g_00142
OG0001177	Syab.g_00396	Syaf.g_00144
OG0001178	Syab.g_02263	Syaf.g_01028
OG0001179	Syab.g_00427	Syaf.g_00112
OG0001180	Syab.g_00453	Syaf.g_00087
OG0001181	Syab.g_00457	Syaf.g_00083
OG0001182	Syab.g_00467	Syaf.g_00074
OG0001184	Syab.g_00196	Syaf.g_00360
OG0001185	Syab.g_00119	Syaf.g_00382
OG0001186	Syab.g_00085	Syaf.g_00418
OG0001187	Syab.g_00081	Syaf.g_00422
OG0001188	Syab.g_00079	Syaf.g_00425
OG0001189	Syab.g_00058	Syaf.g_00441
OG0001190	Syab.g_02755	Syaf.g_00646
OG0001191	Syab.g_02771	Syaf.g_00635
OG0001192	Syab.g_02778	Syaf.g_00630
OG0001193	Syab.g_02827	Syaf.g_00596
OG0001194	Syab.g_02833	Syaf.g_00594
OG0001195	Syab.g_02834	Syaf.g_00593
OG0001196	Syab.g_02896	Syaf.g_00519
OG0001197	Syab.g_02898	Syaf.g_00517
OG0001198	Syab.g_02911	Syaf.g_00501
OG0001199	Syab.g_02440	Syaf.g_00957
OG0001200	Syab.g_02442	Syaf.g_00955
OG0001201	Syab.g_02501	Syaf.g_00902
OG0001202	Syab.g_02635	Syaf.g_00764
OG0001203	Syab.g_02369	Syaf.g_02785
OG0001204	Syab.g_00353	Syaf.g_00185
OG0001205	Syab.g_00593	Syaf.g_01229
OG0001206	Syab.g_00641	Syaf.g_02530
OG0001207	Syab.g_02088	Syaf.g_02732
OG0001208	Syab.g_02098	Syaf.g_02719
OG0001209	Syab.g_02038	Syaf.g_02651
OG0001210	Syab.g_02030	Syaf.g_02642
OG0001211	Syab.g_02013	Syaf.g_02623
OG0001212	Syab.g_01955	Syaf.g_02563
OG0001213	Syab.g_01886	Syaf.g_02324
OG0001214	Syab.g_01872	Syaf.g_02308
OG0001215	Syab.g_01171	Syaf.g_01477
OG0001216	Syab.g_01269	Syaf.g_01980
OG0001217	Syab.g_01464	Syaf.g_02237
OG0001218	Syab.g_00723	Syaf.g_02473
OG0001220	Syab.g_01737	Syaf.g_01335
OG0001221	Syab.g_01607	Syaf.g_02087
OG0001222	Syab.g_01396	Syaf.g_01848
OG0001223	Syab.g_01345	Syaf.g_01902
OG0001224	Syab.g_01214	Syaf.g_01438
OG0001225	Syab.g_01212	Syaf.g_01440
OG0001226	Syab.g_02450	Syaf.g_02262
OG0001227	Syab.g_00891	Syaf.g_00614
OG0001228	Syab.g_01697	Syaf.g_01223
OG0001229	Syab.g_01184	Syaf.g_01464
OG0001230	Syab.g_00791	Syaf.g_02404
OG0001231	Syab.g_00017	Syaf.g_00481
OG0001232	Syab.g_02306	Syaf.g_01000
OG0001234	Syab.g_00385	Syaf.g_00159
OG0001235	Syab.g_00391	Syaf.g_00150
OG0001236	Syab.g_00200	Syaf.g_00357
OG0001237	Syab.g_00192	Syaf.g_00362
OG0001238	Syab.g_02773	Syaf.g_00634
OG0001239	Syab.g_02437	Syaf.g_00960
OG0001240	Syab.g_02484	Syaf.g_00919
OG0001241	Syab.g_02494	Syaf.g_00909
OG0001242	Syab.g_02525	Syaf.g_00874
OG0001243	Syab.g_02533	Syaf.g_00867
OG0001244	Syab.g_02561	Syaf.g_00836
OG0001246	Syab.g_02126	Syaf.g_02693
OG0001247	Syab.g_02825	Syaf.g_02004
OG0001248	Syab.g_01163	Syaf.g_02012
OG0001250	Syab.g_01714	Syaf.g_01377
OG0001251	Syab.g_01816	Syaf.g_00588
OG0001252	Syab.g_01228	Syaf.g_01412
OG0001254	Syab.g_01749	Syaf.g_01617
OG0001255	Syab.g_01846	Syaf.g_01070
OG0001256	Syab.g_02238	Syaf.g_01051
OG0001258	Syab.g_02250	Syaf.g_01041
OG0001259	Syab.g_02327	Syaf.g_01177
OG0001260	Syab.g_02350	Syaf.g_01155
OG0001261	Syab.g_00436	Syaf.g_00103
OG0001262	Syab.g_00060	Syaf.g_00439
OG0001263	Syab.g_02536	Syaf.g_00864
OG0001265	Syab.g_02523	Syaf.g_00876
OG0001266	Syab.g_02639	Syaf.g_00760
OG0001267	Syab.g_00295	Syaf.g_00244
OG0001268	Syab.g_00529	Syaf.g_00017
OG0001269	Syab.g_01809	Syaf.g_01653
OG0001270	Syab.g_00579	Syaf.g_01210
OG0001271	Syab.g_00694	Syaf.g_02501
OG0001272	Syab.g_02102	Syaf.g_02715
OG0001273	Syab.g_01878	Syaf.g_02315
OG0001274	Syab.g_02706	Syaf.g_00707
OG0001275	Syab.g_01330	Syaf.g_01917
OG0001276	Syab.g_01313	Syaf.g_01933
OG0001277	Syab.g_02163	Syaf.g_00533
OG0001278	Syab.g_01152	Syaf.g_01562
OG0001279	Syab.g_01807	Syaf.g_02385
OG0001280	Syab.g_00918	Syaf.g_01257
OG0001281	Syab.g_00906	Syaf.g_01247
OG0001282	Syab.g_02086	Syaf.g_02734
OG0001283	Syab.g_02885	Syaf.g_00524, Syaf.g_02414
OG0001284	Syab.g_02211	Syaf.g_01073
OG0001285	Syab.g_02309	Syaf.g_00568
OG0001286	Syab.g_00451	Syaf.g_00089
OG0001287	Syab.g_00111	Syaf.g_00390
OG0001288	Syab.g_00094	Syaf.g_00408
OG0001289	Syab.g_02465	Syaf.g_00935
OG0001290	Syab.g_02493	Syaf.g_00910
OG0001291	Syab.g_02546	Syaf.g_00853
OG0001292	Syab.g_00348	Syaf.g_00191
OG0001293	Syab.g_00322	Syaf.g_00217
OG0001294	Syab.g_01564	Syaf.g_02124
OG0001295	Syab.g_01215	Syaf.g_02637
OG0001296	Syab.g_02132	Syaf.g_02687
OG0001297	Syab.g_02136	Syaf.g_02683
OG0001298	Syab.g_01980	Syaf.g_02584
OG0001299	Syab.g_01557	Syaf.g_02130
OG0001300	Syab.g_01180	Syaf.g_01468
OG0001301	Syab.g_01197	Syaf.g_01454
OG0001302	Syab.g_01844	Syaf.g_02279
OG0001303	Syab.g_01424	Syaf.g_01798
OG0001304	Syab.g_01298	Syaf.g_01950
OG0001305	Syab.g_01204	Syaf.g_01448
OG0001306	Syab.g_00941	Syaf.g_01272
OG0001307	Syab.g_01552	Syaf.g_01638
OG0001308	Syab.g_00759	Syaf.g_02427
OG0001309	Syab.g_02142	Syaf.g_02678
OG0001310	Syab.g_02288	Syaf.g_01018
OG0001311	Syab.g_01311	Syaf.g_01935
OG0001312	Syab.g_01414	Syaf.g_01809
OG0001313	Syab.g_00652, Syab.g_00660	Syaf.g_02517
OG0001313	Syab.g_00651, Syab.g_00659	Syaf.g_02523
OG0001315	Syab.g_00472	Syaf.g_00071
OG0001316	Syab.g_02552	Syaf.g_00847
OG0001317	Syab.g_02373	Syaf.g_02790
OG0001318	Syab.g_00333	Syaf.g_00209
OG0001319	Syab.g_00306	Syaf.g_00232
OG0001321	Syab.g_00616	Syaf.g_01238
OG0001322	Syab.g_00617	Syaf.g_01239
OG0001323	Syab.g_02145	Syaf.g_02675
OG0001324	Syab.g_01181	Syaf.g_01467
OG0001325	Syab.g_01273	Syaf.g_01976
OG0001326	Syab.g_02841	Syaf.g_00578
OG0001327	Syab.g_01643	Syaf.g_02116
OG0001328	Syab.g_01616	Syaf.g_02094
OG0001329	Syab.g_00361	Syaf.g_02285
OG0001330	Syab.g_00925	Syaf.g_01264
OG0001331	Syab.g_02081	Syaf.g_02739
OG0001333	Syab.g_02323	Syaf.g_01181
OG0001334	Syab.g_00483	Syaf.g_00060
OG0001335	Syab.g_00484	Syaf.g_00059
OG0001336	Syab.g_02886	Syaf.g_00523
OG0001337	Syab.g_00480	Syaf.g_00063
OG0001337	Syab.g_00502	Syaf.g_00040
OG0001338	Syab.g_00495	Syaf.g_00046
OG0001338	Syab.g_00509	Syaf.g_01683
OG0001338	Syab.g_00505	Syaf.g_00036
OG0001339	Syab.g_02496	Syaf.g_00907
OG0001340	Syab.g_00503	Syaf.g_00039
OG0001341	Syab.g_01779	Syaf.g_01463
OG0001343	Syab.g_00359	Syaf.g_00590
OG0001344	Syab.g_00974	Syaf.g_01294
OG0001345	Syab.g_01008	Syaf.g_01323
OG0001346	Syab.g_00914	Syaf.g_01253
OG0001347	Syab.g_02830	Syaf.g_02400
OG0001348	Syab.g_01258	Syaf.g_01396
OG0001349	Syab.g_00150	Syaf.g_00995
OG0001351	Syab.g_00625	Syaf.g_02539
OG0001353	Syab.g_01702	Syaf.g_01388
OG0001354	Syab.g_01358	Syaf.g_01888
OG0001357	Syab.g_00620, Syab.g_01373, Syab.g_02891	Syaf.g_01769, Syaf.g_01068, Syaf.g_01131, Syaf.g_01827
OG0001358	Syab.g_01900	Syaf.g_02341
OG0001359	Syab.g_00360	Syaf.g_00591
OG0001360	Syab.g_01010	Syaf.g_01325
OG0001361	Syab.g_00154, Syab.g_01005	Syaf.g_01320
OG0001362	Syab.g_00754	Syaf.g_02432
OG0001363	Syab.g_00752	Syaf.g_02434
OG0001364	Syab.g_00211	Syaf.g_00338
OG0001366	Syab.g_02299	Syaf.g_01007
OG0001373	Syab.g_02840	Syaf.g_00579
OG0001374	Syab.g_02848	Syaf.g_00571
OG0001375	Syab.g_00358	Syaf.g_00589
OG0001376	Syab.g_02782	Syaf.g_00626
OG0001377	Syab.g_02781	Syaf.g_00627
OG0001378	Syab.g_00578	Syaf.g_01209
OG0001379	Syab.g_00923	Syaf.g_01262
OG0001383	Syab.g_02713, Syab.g_02727, Syab.g_02733	Syaf.g_00688
OG0001385	Syab.g_02837	Syaf.g_00582
OG0001386	Syab.g_02838	Syaf.g_00581
OG0001387	Syab.g_02839	Syaf.g_00580
OG0001388	Syab.g_02842	Syaf.g_00577
OG0001389	Syab.g_02843	Syaf.g_00576
OG0001390	Syab.g_02844	Syaf.g_00575
OG0001391	Syab.g_02845	Syaf.g_00574
OG0001392	Syab.g_02846	Syaf.g_00573
OG0001393	Syab.g_02847	Syaf.g_00572
OG0001394	Syab.g_01599	Syaf.g_02081
OG0001396	Syab.g_02831	Syaf.g_02399
OG0001397	Syab.g_00753	Syaf.g_02433
OG0001398	Syab.g_02457	Syaf.g_01758
OG0001400	Syab.g_02557	Syaf.g_00839, Syaf.g_01506
OG0001401	Syab.g_01708	Syaf.g_01383
OG0001402	Syab.g_01896	Syaf.g_02336
OG0001404	Syab.g_02433	Syaf.g_00964
OG0001405	Syab.g_00486	Syaf.g_00057
OG0001406	Syab.g_02783	Syaf.g_00625
OG0001407	Syab.g_01158	Syaf.g_02660
OG0001408	Syab.g_01826	Syaf.g_01546
OG0001410	Syab.g_01550	Syaf.g_01639
OG0001411	Syab.g_00147	Syaf.g_00310
OG0001413	Syab.g_01904	Syaf.g_02267
OG0001416	Syab.g_00909	Syaf.g_01250
OG0001417	Syab.g_01359	Syaf.g_01887
OG0001419	Syab.g_01159	Syaf.g_02659
OG0001420	Syab.g_02155	Syaf.g_02664
OG0001425	Syab.g_02777	Syaf.g_00631
OG0001426	Syab.g_02380	Syaf.g_01542
OG0001428	Syab.g_02594	Syaf.g_00804
OG0001432	Syab.g_01818	Syaf.g_01492
OG0001435	Syab.g_01637	Syaf.g_02107
OG0001436	Syab.g_00217	Syaf.g_00331
OG0001436	Syab.g_00216	Syaf.g_00332
OG0001438	Syab.g_00280	Syaf.g_00259
OG0001439	Syab.g_00248	Syaf.g_00283
OG0001442	Syab.g_01583	Syaf.g_02066
OG0001443	Syab.g_02794	Syaf.g_00621
OG0001444	Syab.g_02479	Syaf.g_00924
OG0001444	Syab.g_02736	Syaf.g_00942
OG0001444	Syab.g_00101	Syaf.g_00401
OG0001447	Syab.g_02534	Syaf.g_00866
OG0001448	Syab.g_01789	Syaf.g_00612
OG0001449	Syab.g_00357	Syaf.g_00182
OG0001452	Syab.g_00338	Syaf.g_00204
OG0001454	Syab.g_01808	Syaf.g_02263
OG0001456	Syab.g_02850	Syaf.g_00561
OG0001457	Syab.g_02851	Syaf.g_00560
OG0001458	Syab.g_02852	Syaf.g_00559
OG0001461	Syab.g_01754	Syaf.g_01633
OG0001462	Syab.g_00042	Syaf.g_00455
OG0001467	Syab.g_00805	Syaf.g_02280
OG0001471	Syab.g_00253	Syaf.g_00276
OG0001473	Syab.g_01813	Syaf.g_02282
OG0001476	Syab.g_00984	Syaf.g_01302
OG0001477	Syab.g_01191	Syaf.g_01457
OG0001478	Syab.g_00661	Syaf.g_02516
OG0001478	Syab.g_00670	Syaf.g_02508
OG0001479	Syab.g_00527	Syaf.g_00019
OG0001480	Syab.g_01836	Syaf.g_01334
OG0001482	Syab.g_01349	Syaf.g_01897
OG0001484	Syab.g_02849	Syaf.g_00570
OG0001488	Syab.g_00994	Syaf.g_01311
OG0001489	Syab.g_00462	Syaf.g_00078
OG0001492	Syab.g_01155	Syaf.g_01565
OG0001493	Syab.g_01147	Syaf.g_01555
OG0001494	Syab.g_00173	Syaf.g_00984
OG0001496	Syab.g_01188	Syaf.g_01459
OG0001497	Syab.g_01190	Syaf.g_01458
OG0001498	Syab.g_00552	Syaf.g_02806
OG0001502	Syab.g_01733	Syaf.g_01341
OG0001510	Syab.g_00103	Syaf.g_00394
OG0001511	Syab.g_02509	Syaf.g_00894
OG0001512	Syab.g_02368	Syaf.g_02784
OG0001513	Syab.g_00193	Syaf.g_00361
OG0001514	Syab.g_01187	Syaf.g_01460
OG0001515	Syab.g_01176	Syaf.g_01472
OG0001516	Syab.g_01554	Syaf.g_02133
OG0001517	Syab.g_00524	Syaf.g_00022
OG0001518	Syab.g_02775	Syaf.g_00632
OG0001519	Syab.g_02796	Syaf.g_00619
OG0001520	Syab.g_01992	Syaf.g_02600
OG0001522	Syab.g_01703	Syaf.g_01387
OG0001527	Syab.g_01998	Syaf.g_02609
OG0001529	Syab.g_00051	Syaf.g_00448
OG0001530	Syab.g_02507	Syaf.g_00896
OG0001531	Syab.g_02367	Syaf.g_02783
OG0001532	Syab.g_01024	Syaf.g_01595
OG0001533	Syab.g_00636	Syaf.g_02533
OG0001533	Syab.g_00576	Syaf.g_02543
OG0001534	Syab.g_01297	Syaf.g_01951
OG0001535	Syab.g_01316	Syaf.g_01931
OG0001536	Syab.g_01388	Syaf.g_01856
OG0001537	Syab.g_01606	Syaf.g_02086
OG0001538	Syab.g_01278	Syaf.g_02044
OG0001539	Syab.g_01641	Syaf.g_02111
OG0001540	Syab.g_02538	Syaf.g_00862
OG0001541	Syab.g_02603	Syaf.g_00795
OG0001542	Syab.g_02614	Syaf.g_00785
OG0001543	Syab.g_02686	Syaf.g_00726
OG0001544	Syab.g_02795	Syaf.g_00620
OG0001545	Syab.g_02874	Syaf.g_00534
OG0001546	Syab.g_02150	Syaf.g_02670
OG0001547	Syab.g_01440	Syaf.g_01777
OG0001551	Syab.g_01166	Syaf.g_01403
OG0001554	Syab.g_02753	Syaf.g_00648
OG0001555	Syab.g_02418	Syaf.g_01698
OG0001557	Syab.g_01598	Syaf.g_02080
OG0001558	Syab.g_00021	Syaf.g_00478
OG0001559	Syab.g_02506	Syaf.g_00897
OG0001560	Syab.g_02492	Syaf.g_00911
OG0001561	Syab.g_01309	Syaf.g_01937
OG0001562	Syab.g_01324	Syaf.g_01923
OG0001564	Syab.g_00177	Syaf.g_00565
OG0001567	Syab.g_01441	Syaf.g_01776
OG0001568	Syab.g_01439	Syaf.g_01779
OG0001570	Syab.g_01443	Syaf.g_00978
OG0001573	Syab.g_00018	Syaf.g_02415
OG0001574	Syab.g_02000	Syaf.g_02611
OG0001575	Syab.g_01995	Syaf.g_02606
OG0001576	Syab.g_00896	Syaf.g_02545
OG0001577	Syab.g_00964	Syaf.g_01284
OG0001579	Syab.g_00494	Syaf.g_00047
OG0001580	Syab.g_02740	Syaf.g_00662
OG0001582	Syab.g_01881	Syaf.g_01865
OG0001589	Syab.g_02331	Syaf.g_01173
OG0001590	Syab.g_01879	Syaf.g_02316
OG0001590	Syab.g_01742	Syaf.g_01632
OG0001591	Syab.g_01566	Syaf.g_02122
OG0001592	Syab.g_02741	Syaf.g_00661
OG0001593	Syab.g_00712, Syab.g_00828, Syab.g_01133, Syab.g_01105, Syab.g_00710, Syab.g_01093, Syab.g_00830	Syaf.g_01135, Syaf.g_02403, Syaf.g_01137, Syaf.g_01766, Syaf.g_01527
OG0001594	Syab.g_00807	Syaf.g_02389
OG0001614	Syab.g_00121	Syaf.g_00380
OG0001615	Syab.g_01727	Syaf.g_01364
OG0001615	Syab.g_02023	Syaf.g_01117, Syaf.g_02632
OG0001616	Syab.g_01013	Syaf.g_01610
OG0001617	Syab.g_01183	Syaf.g_01465
OG0001618	Syab.g_01665	Syaf.g_01969
OG0001619	Syab.g_01399	Syaf.g_01845
OG0001620	Syab.g_00535	Syaf.g_00010
OG0001621	Syab.g_00337	Syaf.g_00205
OG0001622	Syab.g_02884	Syaf.g_00525
OG0001623	Syab.g_00506	Syaf.g_00035
OG0001624	Syab.g_02417	Syaf.g_01503
OG0001624	Syab.g_01843	Syaf.g_00613
OG0001625	Syab.g_00328	Syaf.g_00211
OG0001634	Syab.g_01560	Syaf.g_02127
OG0001635	Syab.g_00090	Syaf.g_00412
OG0001636	Syab.g_00041	Syaf.g_00456
OG0001637	Syab.g_02344	Syaf.g_01162
OG0001638	Syab.g_02270	Syaf.g_01021
OG0001639	Syab.g_02170	Syaf.g_01108
OG0001640	Syab.g_01233	Syaf.g_01408
OG0001641	Syab.g_01341	Syaf.g_01907
OG0001642	Syab.g_02027	Syaf.g_01336
OG0001643	Syab.g_01869	Syaf.g_02305
OG0001644	Syab.g_01672	Syaf.g_01962
OG0001645	Syab.g_02028	Syaf.g_01780
OG0001647	Syab.g_00304	Syaf.g_00234
OG0001652	Syab.g_00019	Syaf.g_00480
OG0001653	Syab.g_02482	Syaf.g_00921, Syaf.g_00507
OG0001654	Syab.g_02168	Syaf.g_01110
OG0001655	Syab.g_02056	Syaf.g_02190
OG0001655	Syab.g_02672	Syaf.g_01507
OG0001656	Syab.g_00493	Syaf.g_00052
OG0001657	Syab.g_02575	Syaf.g_00822
OG0001658	Syab.g_02754	Syaf.g_00647
OG0001659	Syab.g_01020	Syaf.g_01602
OG0001671	Syab.g_02691	Syaf.g_00721
OG0001672	Syab.g_02448	Syaf.g_00949
OG0001673	Syab.g_02375	Syaf.g_02792
OG0001675	Syab.g_01326	Syaf.g_01921
OG0001676	Syab.g_00492	Syaf.g_00053
OG0001677	Syab.g_00475	Syaf.g_00068, Syaf.g_01597
OG0001678	Syab.g_00370	Syaf.g_00174
OG0001679	Syab.g_02475	Syaf.g_02602, Syaf.g_02601
OG0001680	Syab.g_02290	Syaf.g_01016
OG0001682	Syab.g_01647	Syaf.g_02264
OG0001692	Syab.g_00782	Syaf.g_02408
OG0001693	Syab.g_01209	Syaf.g_01443
OG0001694	Syab.g_00293	Syaf.g_00246
OG0001695	Syab.g_02869	Syaf.g_00540
OG0001702	Syab.g_02470	Syaf.g_00930
OG0001703	Syab.g_02089	Syaf.g_02731
OG0001712	Syab.g_01764	Syaf.g_01712
OG0001713	Syab.g_00985	Syaf.g_01303
OG0001715	Syab.g_01788	Syaf.g_02249
OG0001716	Syab.g_01734	Syaf.g_01339
OG0001717	Syab.g_02588	Syaf.g_00809
OG0001726	Syab.g_01087	Syaf.g_01751
OG0001729	Syab.g_02362	Syaf.g_02780
OG0001730	Syab.g_02358	Syaf.g_02777
OG0001731	Syab.g_02188	Syaf.g_01089
OG0001732	Syab.g_01045	Syaf.g_01580
OG0001735	Syab.g_01535	Syaf.g_00506
OG0001737	Syab.g_00274	Syaf.g_00265
OG0001738	Syab.g_00233	Syaf.g_00298
OG0001739	Syab.g_02867	Syaf.g_00542
OG0001740	Syab.g_02871	Syaf.g_00537
OG0001741	Syab.g_02161	Syaf.g_02250
OG0001747	Syab.g_02559	Syaf.g_00841
OG0001748	Syab.g_02693	Syaf.g_00719
OG0001750	Syab.g_02480	Syaf.g_00923
OG0001751	Syab.g_02376	Syaf.g_02793, Syaf.g_01781
OG0001752	Syab.g_02354	Syaf.g_01153
OG0001753	Syab.g_02347	Syaf.g_01159
OG0001754	Syab.g_02346	Syaf.g_01160, Syaf.g_00677
OG0001755	Syab.g_02141	Syaf.g_02679
OG0001756	Syab.g_02780	Syaf.g_00622
OG0001758	Syab.g_01483	Syaf.g_01645
OG0001759	Syab.g_00572, Syab.g_01121	Syaf.g_01681, Syaf.g_01676
OG0001761	Syab.g_01920	Syaf.g_02366
OG0001762	Syab.g_01333	Syaf.g_01914
OG0001763	Syab.g_01346	Syaf.g_01901
OG0001764	Syab.g_01436	Syaf.g_01784
OG0001765	Syab.g_01263	Syaf.g_01121
OG0001766	Syab.g_00263	Syaf.g_00271
OG0001767	Syab.g_00218	Syaf.g_00330
OG0001768	Syab.g_02620	Syaf.g_00778
OG0001770	Syab.g_01743	Syaf.g_01631
OG0001783	Syab.g_00116	Syaf.g_00385
OG0001784	Syab.g_02474, Syab.g_02476	Syaf.g_00929
OG0001785	Syab.g_02345	Syaf.g_01161
OG0001786	Syab.g_02213	Syaf.g_01071
OG0001787	Syab.g_02042	Syaf.g_02655
OG0001788	Syab.g_02039	Syaf.g_02652
OG0001789	Syab.g_00916	Syaf.g_01255
OG0001790	Syab.g_00948	Syaf.g_01279
OG0001792	Syab.g_01053	Syaf.g_01572
OG0001794	Syab.g_01301	Syaf.g_01944
OG0001796	Syab.g_01322	Syaf.g_01925
OG0001797	Syab.g_01407	Syaf.g_01817
OG0001798	Syab.g_01894	Syaf.g_02333
OG0001799	Syab.g_01854	Syaf.g_02294
OG0001800	Syab.g_00819	Syaf.g_02386
OG0001801	Syab.g_00804	Syaf.g_02394
OG0001803	Syab.g_00589	Syaf.g_01225
OG0001804	Syab.g_00553	Syaf.g_02805
OG0001805	Syab.g_00342	Syaf.g_00195
OG0001806	Syab.g_00305	Syaf.g_00233
OG0001807	Syab.g_00215	Syaf.g_00334
OG0001808	Syab.g_00209	Syaf.g_00347
OG0001809	Syab.g_02549	Syaf.g_00967
OG0001811	Syab.g_02612	Syaf.g_00788
OG0001812	Syab.g_02742	Syaf.g_00660
OG0001813	Syab.g_02810	Syaf.g_00607
OG0001814	Syab.g_02899	Syaf.g_00516
OG0001815	Syab.g_02909	Syaf.g_00503
OG0001816	Syab.g_01644	Syaf.g_02117
OG0001817	Syab.g_01777	Syaf.g_02239, Syaf.g_01533
OG0001837	Syab.g_02692	Syaf.g_00720
OG0001838	Syab.g_00008	Syaf.g_00490
OG0001839	Syab.g_00037	Syaf.g_00460
OG0001840	Syab.g_00057	Syaf.g_00442
OG0001841	Syab.g_00064	Syaf.g_00435
OG0001843	Syab.g_00122	Syaf.g_00379
OG0001844	Syab.g_00123	Syaf.g_00378
OG0001845	Syab.g_00124	Syaf.g_00377
OG0001846	Syab.g_02526	Syaf.g_00873
OG0001847	Syab.g_02524	Syaf.g_00875
OG0001848	Syab.g_02520	Syaf.g_00879
OG0001849	Syab.g_02464	Syaf.g_00936
OG0001850	Syab.g_02451	Syaf.g_00947
OG0001851	Syab.g_02444	Syaf.g_00953
OG0001852	Syab.g_02443	Syaf.g_00954
OG0001853	Syab.g_02436	Syaf.g_00961
OG0001854	Syab.g_02371	Syaf.g_02788
OG0001856	Syab.g_02228	Syaf.g_01059
OG0001857	Syab.g_02225	Syaf.g_01062
OG0001858	Syab.g_02183	Syaf.g_01096
OG0001859	Syab.g_02077	Syaf.g_02743
OG0001860	Syab.g_02091	Syaf.g_02729
OG0001861	Syab.g_02103	Syaf.g_02714
OG0001862	Syab.g_02115	Syaf.g_02703
OG0001863	Syab.g_02121	Syaf.g_02698
OG0001864	Syab.g_02032	Syaf.g_02644
OG0001865	Syab.g_01801	Syaf.g_02572
OG0001866	Syab.g_01933	Syaf.g_02549
OG0001867	Syab.g_01922	Syaf.g_02368
OG0001868	Syab.g_00910	Syaf.g_01251
OG0001869	Syab.g_00963	Syaf.g_01283
OG0001870	Syab.g_00972	Syaf.g_01291
OG0001871	Syab.g_00977	Syaf.g_01297
OG0001872	Syab.g_01058	Syaf.g_01566
OG0001873	Syab.g_01014	Syaf.g_01609
OG0001874	Syab.g_01011	Syaf.g_01612
OG0001875	Syab.g_01493	Syaf.g_01646
OG0001876	Syab.g_01494	Syaf.g_01647
OG0001877	Syab.g_01177	Syaf.g_01471
OG0001878	Syab.g_01329	Syaf.g_01918
OG0001879	Syab.g_01336	Syaf.g_01912
OG0001880	Syab.g_01379	Syaf.g_01866
OG0001881	Syab.g_01380	Syaf.g_01864
OG0001882	Syab.g_01404	Syaf.g_01840
OG0001883	Syab.g_01408	Syaf.g_01816
OG0001884	Syab.g_01805	Syaf.g_01807
OG0001885	Syab.g_01431	Syaf.g_01789
