Orthogroup	Syab	Syae
OG0001159	Syab.g_02177	Syae.g_01103
OG0001160	Syab.g_02231	Syae.g_01142
OG0001161	Syab.g_02797	Syae.g_01597
OG0001162	Syab.g_00893	Syae.g_00487
OG0001163	Syab.g_02241	Syae.g_01150
OG0001164	Syab.g_02247	Syae.g_01156
OG0001165	Syab.g_02252	Syae.g_01161
OG0001166	Syab.g_02296	Syae.g_01186
OG0001167	Syab.g_02322	Syae.g_01031
OG0001168	Syab.g_02324	Syae.g_01033
OG0001169	Syab.g_02326	Syae.g_01035
OG0001170	Syab.g_02328	Syae.g_01037
OG0001171	Syab.g_02339	Syae.g_01047
OG0001172	Syab.g_00371	Syae.g_02036
OG0001173	Syab.g_00372	Syae.g_02037
OG0001174	Syab.g_00380	Syae.g_02045
OG0001175	Syab.g_00381	Syae.g_02046
OG0001176	Syab.g_00398	Syae.g_02076
OG0001177	Syab.g_00396	Syae.g_02073
OG0001178	Syab.g_02263	Syae.g_01168
OG0001179	Syab.g_00427	Syae.g_02106
OG0001180	Syab.g_00453	Syae.g_02130
OG0001181	Syab.g_00457	Syae.g_02134
OG0001182	Syab.g_00467	Syae.g_02143
OG0001183	Syab.g_00474	Syae.g_02147
OG0001184	Syab.g_00196	Syae.g_01862
OG0001185	Syab.g_00119	Syae.g_01835
OG0001188	Syab.g_00079	Syae.g_01783
OG0001189	Syab.g_00058	Syae.g_01767
OG0001190	Syab.g_02755	Syae.g_01567
OG0001191	Syab.g_02771	Syae.g_01580
OG0001192	Syab.g_02778	Syae.g_01587
OG0001193	Syab.g_02827	Syae.g_01617
OG0001194	Syab.g_02833	Syae.g_01625
OG0001195	Syab.g_02834	Syae.g_01626
OG0001196	Syab.g_02896	Syae.g_01695
OG0001197	Syab.g_02898	Syae.g_01697
OG0001198	Syab.g_02911	Syae.g_01709
OG0001199	Syab.g_02440	Syae.g_01291
OG0001200	Syab.g_02442	Syae.g_01293
OG0001201	Syab.g_02501	Syae.g_01364
OG0001202	Syab.g_02635	Syae.g_01494
OG0001203	Syab.g_02369	Syae.g_02240
OG0001204	Syab.g_00353	Syae.g_02022
OG0001205	Syab.g_00593	Syae.g_00984
OG0001206	Syab.g_00641	Syae.g_02502
OG0001207	Syab.g_02088	Syae.g_02300
OG0001208	Syab.g_02098	Syae.g_02311
OG0001209	Syab.g_02038	Syae.g_02377
OG0001210	Syab.g_02030	Syae.g_02387
OG0001211	Syab.g_02013	Syae.g_02403
OG0001212	Syab.g_01955	Syae.g_02460
OG0001213	Syab.g_01886	Syae.g_00062
OG0001214	Syab.g_01872	Syae.g_00076
OG0001215	Syab.g_01171	Syae.g_00757
OG0001216	Syab.g_01269	Syae.g_00470
OG0001217	Syab.g_01464	Syae.g_00151
OG0001218	Syab.g_00723	Syae.g_02605
OG0001220	Syab.g_01737	Syae.g_00880
OG0001221	Syab.g_01607	Syae.g_00559
OG0001222	Syab.g_01396	Syae.g_00347
OG0001223	Syab.g_01345	Syae.g_00392
OG0001224	Syab.g_01214	Syae.g_00797
OG0001225	Syab.g_01212	Syae.g_00795
OG0001226	Syab.g_02450	Syae.g_00135
OG0001227	Syab.g_00891	Syae.g_01600
OG0001228	Syab.g_01697	Syae.g_01004
OG0001229	Syab.g_01184	Syae.g_00771
OG0001230	Syab.g_00791	Syae.g_02662
OG0001231	Syab.g_00017	Syae.g_01729
OG0001232	Syab.g_02306	Syae.g_01197
OG0001233	Syab.g_02329	Syae.g_01038
OG0001234	Syab.g_00385	Syae.g_02050
OG0001235	Syab.g_00391	Syae.g_02066
OG0001236	Syab.g_00200	Syae.g_01867
OG0001237	Syab.g_00192	Syae.g_01860
OG0001238	Syab.g_02773	Syae.g_01582
OG0001239	Syab.g_02437	Syae.g_01288
OG0001240	Syab.g_02484	Syae.g_01347
OG0001241	Syab.g_02494	Syae.g_01357
OG0001242	Syab.g_02525	Syae.g_01387
OG0001243	Syab.g_02533	Syae.g_01395
OG0001244	Syab.g_02561	Syae.g_01425
OG0001245	Syab.g_01762	Syae.g_00149
OG0001246	Syab.g_02126	Syae.g_02337
OG0001247	Syab.g_02825	Syae.g_00482
OG0001248	Syab.g_01163	Syae.g_00485
OG0001249	Syab.g_00514	Syae.g_02186
OG0001250	Syab.g_01714	Syae.g_00841
OG0001251	Syab.g_01816	Syae.g_01632
OG0001252	Syab.g_01228	Syae.g_00804
OG0001253	Syab.g_01761	Syae.g_00243
OG0001254	Syab.g_01749	Syae.g_00637
OG0001255	Syab.g_01846	Syae.g_00667
OG0001256	Syab.g_02238	Syae.g_01149
OG0001258	Syab.g_02250	Syae.g_01159
OG0001259	Syab.g_02327	Syae.g_01036
OG0001260	Syab.g_02350	Syae.g_01058
OG0001261	Syab.g_00436	Syae.g_02115
OG0001262	Syab.g_00060	Syae.g_01769
OG0001263	Syab.g_02536	Syae.g_01399
OG0001265	Syab.g_02523	Syae.g_01385
OG0001266	Syab.g_02639	Syae.g_01498
OG0001267	Syab.g_00295	Syae.g_01969
OG0001268	Syab.g_00529	Syae.g_02198
OG0001269	Syab.g_01809	Syae.g_00225
OG0001270	Syab.g_00579	Syae.g_00997
OG0001271	Syab.g_00694	Syae.g_02527
OG0001272	Syab.g_02102	Syae.g_02315
OG0001273	Syab.g_01878	Syae.g_00069
OG0001274	Syab.g_02706	Syae.g_01535
OG0001275	Syab.g_01330	Syae.g_00407
OG0001276	Syab.g_01313	Syae.g_00423
OG0001277	Syab.g_02163	Syae.g_01677
OG0001278	Syab.g_01152	Syae.g_00697
OG0001279	Syab.g_01807	Syae.g_00007
OG0001280	Syab.g_00918	Syae.g_00958
OG0001281	Syab.g_00906	Syae.g_00969
OG0001282	Syab.g_02086	Syae.g_02298
OG0001283	Syab.g_02885	Syae.g_01688
OG0001284	Syab.g_02211	Syae.g_01132
OG0001285	Syab.g_02309	Syae.g_00237
OG0001287	Syab.g_00111	Syae.g_01827
OG0001288	Syab.g_00094	Syae.g_01815
OG0001289	Syab.g_02465	Syae.g_01330
OG0001290	Syab.g_02493	Syae.g_01356
OG0001291	Syab.g_02546	Syae.g_01409
OG0001292	Syab.g_00348	Syae.g_02017
OG0001293	Syab.g_00322	Syae.g_01996
OG0001294	Syab.g_01564	Syae.g_00593
OG0001295	Syab.g_01215	Syae.g_02389
OG0001296	Syab.g_02132	Syae.g_02343
OG0001297	Syab.g_02136	Syae.g_02347
OG0001298	Syab.g_01980	Syae.g_02439
OG0001299	Syab.g_01557	Syae.g_00599
OG0001300	Syab.g_01180	Syae.g_00766
OG0001301	Syab.g_01197	Syae.g_00780
OG0001302	Syab.g_01844	Syae.g_00110
OG0001303	Syab.g_01424	Syae.g_00314
OG0001304	Syab.g_01298	Syae.g_00436
OG0001305	Syab.g_01204	Syae.g_00786
OG0001306	Syab.g_00941	Syae.g_00943
OG0001307	Syab.g_01552	Syae.g_02059
OG0001310	Syab.g_02288	Syae.g_01178
OG0001311	Syab.g_01311	Syae.g_00425
OG0001312	Syab.g_01414	Syae.g_00326
OG0001313	Syab.g_00651, Syab.g_00659	Syae.g_02509
OG0001315	Syab.g_00472	Syae.g_02145
OG0001316	Syab.g_02552	Syae.g_01415
OG0001317	Syab.g_02373	Syae.g_02235
OG0001318	Syab.g_00333	Syae.g_02004
OG0001319	Syab.g_00306	Syae.g_01980
OG0001321	Syab.g_00616	Syae.g_00978
OG0001322	Syab.g_00617	Syae.g_00977
OG0001323	Syab.g_02145	Syae.g_02355
OG0001324	Syab.g_01181	Syae.g_00767
OG0001325	Syab.g_01273	Syae.g_00465
OG0001326	Syab.g_02841	Syae.g_01641
OG0001327	Syab.g_01643	Syae.g_00586
OG0001328	Syab.g_01616	Syae.g_00565
OG0001330	Syab.g_00925	Syae.g_00950
OG0001331	Syab.g_02081	Syae.g_02293
OG0001332	Syab.g_02165	Syae.g_01077
OG0001333	Syab.g_02323	Syae.g_01032
OG0001334	Syab.g_00483	Syae.g_02156
OG0001335	Syab.g_00484	Syae.g_02157
OG0001336	Syab.g_02886	Syae.g_01689
OG0001337	Syab.g_00480	Syae.g_02153
OG0001337	Syab.g_00502	Syae.g_02175
OG0001338	Syab.g_00509	Syae.g_02162
OG0001338	Syab.g_02229	Syae.g_00689
OG0001338	Syab.g_00505	Syae.g_02178
OG0001339	Syab.g_02496	Syae.g_01359
OG0001340	Syab.g_00503	Syae.g_02176
OG0001341	Syab.g_01779	Syae.g_00737
OG0001343	Syab.g_00359	Syae.g_01629
OG0001344	Syab.g_00974	Syae.g_00916
OG0001345	Syab.g_01008	Syae.g_00886
OG0001346	Syab.g_00914	Syae.g_00962
OG0001347	Syab.g_02830	Syae.g_01907
OG0001348	Syab.g_01258	Syae.g_00821
OG0001349	Syab.g_00150	Syae.g_01245
OG0001351	Syab.g_00625	Syae.g_02492
OG0001353	Syab.g_01702	Syae.g_00831
OG0001354	Syab.g_01358	Syae.g_00379
OG0001358	Syab.g_01900	Syae.g_00046
OG0001359	Syab.g_00360	Syae.g_01628
OG0001360	Syab.g_01010	Syae.g_00883
OG0001361	Syab.g_00154, Syab.g_01005	Syae.g_00889
OG0001362	Syab.g_00754	Syae.g_02637
OG0001363	Syab.g_00752	Syae.g_02635
OG0001364	Syab.g_00211	Syae.g_01883
OG0001366	Syab.g_02299	Syae.g_01189
OG0001369	Syab.g_02483	Syae.g_01346
OG0001373	Syab.g_02840	Syae.g_01640
OG0001374	Syab.g_02848	Syae.g_01648
OG0001375	Syab.g_00358	Syae.g_01630
OG0001376	Syab.g_02782	Syae.g_01589
OG0001377	Syab.g_02781	Syae.g_01588
OG0001378	Syab.g_00578	Syae.g_00998
OG0001379	Syab.g_00923	Syae.g_00952
OG0001382	Syab.g_00393	Syae.g_02490
OG0001383	Syab.g_02363	Syae.g_02246
OG0001385	Syab.g_02837	Syae.g_01637
OG0001386	Syab.g_02838	Syae.g_01638
OG0001387	Syab.g_02839	Syae.g_01639
OG0001388	Syab.g_02842	Syae.g_01642
OG0001389	Syab.g_02843	Syae.g_01643
OG0001390	Syab.g_02844	Syae.g_01644
OG0001391	Syab.g_02845	Syae.g_01645
OG0001392	Syab.g_02846	Syae.g_01646
OG0001393	Syab.g_02847	Syae.g_01647
OG0001394	Syab.g_01599	Syae.g_00553
OG0001396	Syab.g_02831	Syae.g_01908
OG0001397	Syab.g_00753	Syae.g_02636
OG0001398	Syab.g_02457	Syae.g_00289
OG0001400	Syab.g_02557	Syae.g_01423
OG0001401	Syab.g_01708	Syae.g_00835
OG0001402	Syab.g_01896	Syae.g_00051
OG0001404	Syab.g_02433	Syae.g_01283
OG0001405	Syab.g_00486	Syae.g_02159
OG0001406	Syab.g_02783	Syae.g_01590
OG0001407	Syab.g_01158	Syae.g_02368
OG0001408	Syab.g_01826	Syae.g_00712
OG0001410	Syab.g_01550	Syae.g_02060
OG0001413	Syab.g_01904	Syae.g_00123
OG0001416	Syab.g_00909	Syae.g_00966
OG0001417	Syab.g_01359	Syae.g_00378
OG0001419	Syab.g_01159	Syae.g_02369
OG0001420	Syab.g_02155	Syae.g_02365
OG0001425	Syab.g_02777	Syae.g_01586
OG0001426	Syab.g_02380	Syae.g_00718, Syae.g_01277
OG0001428	Syab.g_02594	Syae.g_01456
OG0001429	Syab.g_01423	Syae.g_00315
OG0001430	Syab.g_02743	Syae.g_01560
OG0001432	Syab.g_01818	Syae.g_00742
OG0001434	Syab.g_01594	Syae.g_00548
OG0001435	Syab.g_01637	Syae.g_00579
OG0001436	Syab.g_00217	Syae.g_01889
OG0001436	Syab.g_00216	Syae.g_01888
OG0001438	Syab.g_00280	Syae.g_01954
OG0001439	Syab.g_00248	Syae.g_01929
OG0001442	Syab.g_01583	Syae.g_00538
OG0001443	Syab.g_02794	Syae.g_01594
OG0001444	Syab.g_02479	Syae.g_01342
OG0001447	Syab.g_02534	Syae.g_01396
OG0001449	Syab.g_00357	Syae.g_02253
OG0001452	Syab.g_00338	Syae.g_02009
OG0001454	Syab.g_01808	Syae.g_00131
OG0001456	Syab.g_02850	Syae.g_01650
OG0001457	Syab.g_02851	Syae.g_01651
OG0001458	Syab.g_02852	Syae.g_01652
OG0001461	Syab.g_01754	Syae.g_00063
OG0001462	Syab.g_00042	Syae.g_01754
OG0001471	Syab.g_00253	Syae.g_01934
OG0001473	Syab.g_01813	Syae.g_00107
OG0001476	Syab.g_00984	Syae.g_00908
OG0001477	Syab.g_01191	Syae.g_00776
OG0001478	Syab.g_00661	Syae.g_02512
OG0001478	Syab.g_00670	Syae.g_02519
OG0001479	Syab.g_00527	Syae.g_02196
OG0001482	Syab.g_01349	Syae.g_00388
OG0001484	Syab.g_02849	Syae.g_01649
OG0001488	Syab.g_00994	Syae.g_00898
OG0001489	Syab.g_00462	Syae.g_02139
OG0001492	Syab.g_01155	Syae.g_00694
OG0001493	Syab.g_01147	Syae.g_00702
OG0001494	Syab.g_00173	Syae.g_01255
OG0001496	Syab.g_01188	Syae.g_00774
OG0001497	Syab.g_01190	Syae.g_00775
OG0001498	Syab.g_00552	Syae.g_02220
OG0001499	Syab.g_01112	Syae.g_00216
OG0001502	Syab.g_01733	Syae.g_00874
OG0001505	Syab.g_00189	Syae.g_01204
OG0001510	Syab.g_00103	Syae.g_01823
OG0001511	Syab.g_02509	Syae.g_01372
OG0001512	Syab.g_02368	Syae.g_02241
OG0001513	Syab.g_00193	Syae.g_01861
OG0001514	Syab.g_01187	Syae.g_00773
OG0001515	Syab.g_01176	Syae.g_00762
OG0001516	Syab.g_01554	Syae.g_00602
OG0001517	Syab.g_00524	Syae.g_02193
OG0001518	Syab.g_02775	Syae.g_01584
OG0001519	Syab.g_02796	Syae.g_01596
OG0001520	Syab.g_01992	Syae.g_02425
OG0001527	Syab.g_01998	Syae.g_02417
OG0001529	Syab.g_00051	Syae.g_01760
OG0001530	Syab.g_02507	Syae.g_01370
OG0001531	Syab.g_02367	Syae.g_02242
OG0001532	Syab.g_01024	Syae.g_00655
OG0001533	Syab.g_00636	Syae.g_02499
OG0001534	Syab.g_01297	Syae.g_00437
OG0001535	Syab.g_01316	Syae.g_00421
OG0001536	Syab.g_01388	Syae.g_00355
OG0001537	Syab.g_01606	Syae.g_00558
OG0001538	Syab.g_01278	Syae.g_00516
OG0001539	Syab.g_01641	Syae.g_00584
OG0001540	Syab.g_02538	Syae.g_01401
OG0001541	Syab.g_02603	Syae.g_01465
OG0001542	Syab.g_02614	Syae.g_01474
OG0001543	Syab.g_02686	Syae.g_01516
OG0001544	Syab.g_02795	Syae.g_01595
OG0001545	Syab.g_02874	Syae.g_01676
OG0001546	Syab.g_02150	Syae.g_02359
OG0001547	Syab.g_01440	Syae.g_00293
OG0001551	Syab.g_01166	Syae.g_00815
OG0001554	Syab.g_02753	Syae.g_01565
OG0001557	Syab.g_01598	Syae.g_00552
OG0001558	Syab.g_00021	Syae.g_01732
OG0001559	Syab.g_02506	Syae.g_01369
OG0001560	Syab.g_02492	Syae.g_01355
OG0001561	Syab.g_01309	Syae.g_00427
OG0001562	Syab.g_01324	Syae.g_00413
OG0001564	Syab.g_00177	Syae.g_02485
OG0001567	Syab.g_01441	Syae.g_00291
OG0001568	Syab.g_01439	Syae.g_00297
OG0001570	Syab.g_01443	Syae.g_00278
OG0001572	Syab.g_02215	Syae.g_00134
OG0001574	Syab.g_02000	Syae.g_02415
OG0001575	Syab.g_01995	Syae.g_02420
OG0001576	Syab.g_00896	Syae.g_02478
OG0001577	Syab.g_00964	Syae.g_00925
OG0001579	Syab.g_00489, Syab.g_00494	Syae.g_02165
OG0001580	Syab.g_02740	Syae.g_01556
OG0001582	Syab.g_01881	Syae.g_00443
OG0001586	Syab.g_00181	Syae.g_01215
OG0001589	Syab.g_02331	Syae.g_01040
OG0001590	Syab.g_01879	Syae.g_00068
OG0001592	Syab.g_02741	Syae.g_01557
OG0001594	Syab.g_00887	Syae.g_01574
OG0001594	Syab.g_00807	Syae.g_01546
OG0001614	Syab.g_00121	Syae.g_01837
OG0001615	Syab.g_01727	Syae.g_00854
OG0001615	Syab.g_02023	Syae.g_02393
OG0001616	Syab.g_01013	Syae.g_00642
OG0001617	Syab.g_01183	Syae.g_00769
OG0001618	Syab.g_01665	Syae.g_00459
OG0001619	Syab.g_01399	Syae.g_00344
OG0001620	Syab.g_00535	Syae.g_02205
OG0001621	Syab.g_00337	Syae.g_02008
OG0001622	Syab.g_02884	Syae.g_01687
OG0001623	Syab.g_00506	Syae.g_02179
OG0001624	Syab.g_02162	Syae.g_00124
OG0001624	Syab.g_01843	Syae.g_01601
OG0001625	Syab.g_00328	Syae.g_02002
OG0001627	Syab.g_02167	Syae.g_01079
OG0001634	Syab.g_01560	Syae.g_00596
OG0001635	Syab.g_00090	Syae.g_01811
OG0001636	Syab.g_00041	Syae.g_01753
OG0001637	Syab.g_02344	Syae.g_00477, Syae.g_01051
OG0001638	Syab.g_02270	Syae.g_01175
OG0001639	Syab.g_02170	Syae.g_01082
OG0001640	Syab.g_01233	Syae.g_00809
OG0001641	Syab.g_01341	Syae.g_00397
OG0001642	Syab.g_02027	Syae.g_00878
OG0001643	Syab.g_01869	Syae.g_00079
OG0001644	Syab.g_01672	Syae.g_00452
OG0001645	Syab.g_02028	Syae.g_00298
OG0001647	Syab.g_00304	Syae.g_01978
OG0001652	Syab.g_00019	Syae.g_01730
OG0001653	Syab.g_02482	Syae.g_01345
OG0001654	Syab.g_02168	Syae.g_01080
OG0001655	Syab.g_02672	Syae.g_00125
OG0001656	Syab.g_00493	Syae.g_02164
OG0001657	Syab.g_02575	Syae.g_01439
OG0001658	Syab.g_02754	Syae.g_01566
OG0001659	Syab.g_01020	Syae.g_00650
OG0001666	Syab.g_01471	Syae.g_00214
OG0001671	Syab.g_02691	Syae.g_01521
OG0001672	Syab.g_02448	Syae.g_01318, Syae.g_01299
OG0001673	Syab.g_02375	Syae.g_02233
OG0001674	Syab.g_01525	Syae.g_02672
OG0001675	Syab.g_01326	Syae.g_00411
OG0001676	Syab.g_00492	Syae.g_02167
OG0001677	Syab.g_00475	Syae.g_02148, Syae.g_00653
OG0001678	Syab.g_00370	Syae.g_02035
OG0001679	Syab.g_02475	Syae.g_02424
OG0001680	Syab.g_02290	Syae.g_01180
OG0001681	Syab.g_02204, Syab.g_01240, Syab.g_02801, Syab.g_00823, Syab.g_01245	Syae.g_00860
OG0001682	Syab.g_01647	Syae.g_00130
OG0001692	Syab.g_00782	Syae.g_02657
OG0001693	Syab.g_01209	Syae.g_00792
OG0001694	Syab.g_00293	Syae.g_01967
OG0001695	Syab.g_02869	Syae.g_01670
OG0001702	Syab.g_02470	Syae.g_01335
OG0001703	Syab.g_02089	Syae.g_02301
OG0001712	Syab.g_01764	Syae.g_00150
OG0001713	Syab.g_00985	Syae.g_00907
OG0001715	Syab.g_01788	Syae.g_00148
OG0001716	Syab.g_01734	Syae.g_00875
OG0001717	Syab.g_02588	Syae.g_01451
OG0001729	Syab.g_02362	Syae.g_02247
OG0001730	Syab.g_02358	Syae.g_02260
OG0001731	Syab.g_02188	Syae.g_01117
OG0001732	Syab.g_01045	Syae.g_00678
OG0001734	Syab.g_01735	Syae.g_00876
OG0001735	Syab.g_01535	Syae.g_00611
OG0001737	Syab.g_00274	Syae.g_01948
OG0001738	Syab.g_00233	Syae.g_01915
OG0001739	Syab.g_02867	Syae.g_01668
OG0001740	Syab.g_02871	Syae.g_01673
OG0001741	Syab.g_01067, Syab.g_02161	Syae.g_00250
OG0001747	Syab.g_02559	Syae.g_01422
OG0001748	Syab.g_02693	Syae.g_01523
OG0001750	Syab.g_02480	Syae.g_01343
OG0001751	Syab.g_02376	Syae.g_02232
OG0001752	Syab.g_02354	Syae.g_01060
OG0001753	Syab.g_02347	Syae.g_01054
OG0001754	Syab.g_02346	Syae.g_01053
OG0001755	Syab.g_02141	Syae.g_02352
OG0001756	Syab.g_02780	Syae.g_01593
OG0001758	Syab.g_01483	Syae.g_00620
OG0001759	Syab.g_00572, Syab.g_01121	Syae.g_00254, Syae.g_00217
OG0001761	Syab.g_01920	Syae.g_00026
OG0001762	Syab.g_01333	Syae.g_00404
OG0001763	Syab.g_01346	Syae.g_00391
OG0001764	Syab.g_01436	Syae.g_00301
OG0001765	Syab.g_01263	Syae.g_00726
OG0001766	Syab.g_00263	Syae.g_01938
OG0001767	Syab.g_00218	Syae.g_01890
OG0001768	Syab.g_02620	Syae.g_01482
OG0001770	Syab.g_01743	Syae.g_00617
OG0001783	Syab.g_00116	Syae.g_01832
OG0001784	Syab.g_02474, Syab.g_02476	Syae.g_01338
OG0001785	Syab.g_02345	Syae.g_01052, Syae.g_00478
OG0001786	Syab.g_02213	Syae.g_01134
OG0001787	Syab.g_02042	Syae.g_02373
OG0001788	Syab.g_02039	Syae.g_02376
OG0001789	Syab.g_00916	Syae.g_00960
OG0001790	Syab.g_00948	Syae.g_00936
OG0001791	Syab.g_01677	Syae.g_00447
OG0001792	Syab.g_01053	Syae.g_00685
OG0001794	Syab.g_01301	Syae.g_00434
OG0001796	Syab.g_01322	Syae.g_00415
OG0001797	Syab.g_01407	Syae.g_00335
OG0001798	Syab.g_01894	Syae.g_00054
OG0001799	Syab.g_01854	Syae.g_00090
OG0001800	Syab.g_00819	Syae.g_00006
OG0001801	Syab.g_00804	Syae.g_02679
OG0001803	Syab.g_00589	Syae.g_00988
OG0001804	Syab.g_00553	Syae.g_02221
OG0001805	Syab.g_00342	Syae.g_02013
OG0001806	Syab.g_00305	Syae.g_01979
OG0001807	Syab.g_00215	Syae.g_01887
OG0001808	Syab.g_00209	Syae.g_01877
OG0001811	Syab.g_02612	Syae.g_01472
OG0001812	Syab.g_02742	Syae.g_01558
OG0001813	Syab.g_02810	Syae.g_01605
OG0001814	Syab.g_02899	Syae.g_01698
OG0001815	Syab.g_02909	Syae.g_01707
OG0001816	Syab.g_01644	Syae.g_00587
OG0001817	Syab.g_01777	Syae.g_00162
OG0001835	Syab.g_01059	Syae.g_00862
OG0001837	Syab.g_02692	Syae.g_01522
OG0001838	Syab.g_00008	Syae.g_01720
OG0001839	Syab.g_00037	Syae.g_01749
OG0001840	Syab.g_00057	Syae.g_01766
OG0001841	Syab.g_00064	Syae.g_01773
OG0001843	Syab.g_00122	Syae.g_01838
OG0001844	Syab.g_00123	Syae.g_01839
OG0001845	Syab.g_00124	Syae.g_01840
OG0001846	Syab.g_02526	Syae.g_01388
OG0001847	Syab.g_02524	Syae.g_01386
OG0001848	Syab.g_02520	Syae.g_01382
OG0001849	Syab.g_02464	Syae.g_01329
OG0001850	Syab.g_02451	Syae.g_01320
OG0001851	Syab.g_02444	Syae.g_01295
OG0001852	Syab.g_02443	Syae.g_01294
OG0001853	Syab.g_02436	Syae.g_01287
OG0001854	Syab.g_02371	Syae.g_02237
OG0001856	Syab.g_02228	Syae.g_01141
OG0001857	Syab.g_02225	Syae.g_01138
OG0001858	Syab.g_02183	Syae.g_01110
OG0001859	Syab.g_02077	Syae.g_02289
OG0001860	Syab.g_02091	Syae.g_02303
OG0001861	Syab.g_02103	Syae.g_02316
OG0001862	Syab.g_02115	Syae.g_02327
OG0001863	Syab.g_02121	Syae.g_02332
OG0001864	Syab.g_02032	Syae.g_02385
OG0001865	Syab.g_01801	Syae.g_02451
OG0001866	Syab.g_01933	Syae.g_02474
OG0001867	Syab.g_01922	Syae.g_00024
OG0001868	Syab.g_00910	Syae.g_00965
OG0001869	Syab.g_00963	Syae.g_00926
OG0001870	Syab.g_00972	Syae.g_00918
OG0001871	Syab.g_00977	Syae.g_00913
OG0001872	Syab.g_01058	Syae.g_00693
OG0001873	Syab.g_01014	Syae.g_00643
OG0001874	Syab.g_01011	Syae.g_00640
OG0001875	Syab.g_01493	Syae.g_00619
OG0001876	Syab.g_01494	Syae.g_00618
OG0001877	Syab.g_01177	Syae.g_00763
OG0001878	Syab.g_01329	Syae.g_00408
OG0001879	Syab.g_01336	Syae.g_00402
OG0001880	Syab.g_01379	Syae.g_00364
OG0001881	Syab.g_01380	Syae.g_00363
OG0001882	Syab.g_01404	Syae.g_00338
OG0001883	Syab.g_01408	Syae.g_00333
OG0001884	Syab.g_01805	Syae.g_00324
OG0001885	Syab.g_01431	Syae.g_00309
OG0001886	Syab.g_01435	Syae.g_00302
OG0001887	Syab.g_01617	Syae.g_00566
OG0001888	Syab.g_01592	Syae.g_00546
OG0001889	Syab.g_01288	Syae.g_00505
OG0001890	Syab.g_01721	Syae.g_00848
OG0001891	Syab.g_01725	Syae.g_00852
OG0001892	Syab.g_01838	Syae.g_00881
OG0001893	Syab.g_01893	Syae.g_00055
OG0001894	Syab.g_01874	Syae.g_00073
OG0001895	Syab.g_00813	Syae.g_02684
OG0001896	Syab.g_00574	Syae.g_01001
OG0001897	Syab.g_00532	Syae.g_02202
OG0001898	Syab.g_00513	Syae.g_02185
OG0001899	Syab.g_00434	Syae.g_02113
OG0001900	Syab.g_00320	Syae.g_01994
OG0001901	Syab.g_00319	Syae.g_01993
OG0001902	Syab.g_00288	Syae.g_01962
OG0001903	Syab.g_00279	Syae.g_01953
OG0001904	Syab.g_00213	Syae.g_01885
OG0001905	Syab.g_00206	Syae.g_01875
OG0001906	Syab.g_02539	Syae.g_01402
OG0001908	Syab.g_02605	Syae.g_01467
OG0001909	Syab.g_02618	Syae.g_01480
OG0001910	Syab.g_02697	Syae.g_01527
OG0001912	Syab.g_02765	Syae.g_01576
OG0001913	Syab.g_02769	Syae.g_01578
OG0001914	Syab.g_01751	Syae.g_00633
OG0001915	Syab.g_02906	Syae.g_01704
OG0001917	Syab.g_01314	Syae.g_00422
OG0001918	Syab.g_01466	Syae.g_00235
OG0001924	Syab.g_01915	Syae.g_00038
OG0001925	Syab.g_01916	Syae.g_00037
OG0001926	Syab.g_01917	Syae.g_00036
OG0001927	Syab.g_01918	Syae.g_00035
OG0001929	Syab.g_00071	Syae.g_01780
OG0001932	Syab.g_00120	Syae.g_01836
OG0001933	Syab.g_02503	Syae.g_01366
OG0001934	Syab.g_02488	Syae.g_01351
OG0001935	Syab.g_02441	Syae.g_01292
OG0001936	Syab.g_01467	Syae.g_00129
OG0001938	Syab.g_02093	Syae.g_02305
OG0001939	Syab.g_01845	Syae.g_00271
OG0001940	Syab.g_01981	Syae.g_02438
OG0001941	Syab.g_00905	Syae.g_00970
OG0001943	Syab.g_00987	Syae.g_00247
OG0001944	Syab.g_01442	Syae.g_00282
OG0001946	Syab.g_01178	Syae.g_00764
OG0001947	Syab.g_01235	Syae.g_00811
OG0001948	Syab.g_01344	Syae.g_00393
OG0001949	Syab.g_01363	Syae.g_00373
OG0001950	Syab.g_01365	Syae.g_00371
OG0001951	Syab.g_01381	Syae.g_00362
OG0001952	Syab.g_01405	Syae.g_00337
OG0001953	Syab.g_01406	Syae.g_00336
OG0001957	Syab.g_01888	Syae.g_00060
OG0001958	Syab.g_01537	Syae.g_00609
OG0001961	Syab.g_00692	Syae.g_02525
OG0001964	Syab.g_00383	Syae.g_02048
OG0001965	Syab.g_02045	Syae.g_00108
OG0001966	Syab.g_00326	Syae.g_02000
OG0001967	Syab.g_00324	Syae.g_01998
OG0001968	Syab.g_00323	Syae.g_01997
OG0001969	Syab.g_00251	Syae.g_01932
OG0001970	Syab.g_02541	Syae.g_01404
OG0001971	Syab.g_02616	Syae.g_01478
OG0001972	Syab.g_02710	Syae.g_01540
OG0001974	Syab.g_02750	Syae.g_01563
OG0001975	Syab.g_01750	Syae.g_00634
OG0001976	Syab.g_01752	Syae.g_00632
OG0001979	Syab.g_01172, Syab.g_01161	Syae.g_00760
OG0001990	Syab.g_02872	Syae.g_01674
OG0001993	Syab.g_01913	Syae.g_00040
OG0001994	Syab.g_01914	Syae.g_00039
OG0001995	Syab.g_00345	Syae.g_00747
OG0001997	Syab.g_02478	Syae.g_01341
OG0001999	Syab.g_02321	Syae.g_01029
