Orthogroup	Syab	Prbk
OG0001115	Syab.g_01357	Prbk.g_02307
OG0001116	Syab.g_01355	Prbk.g_02306
OG0001117	Syab.g_01354	Prbk.g_02305
OG0001118	Syab.g_01353	Prbk.g_02304
OG0001119	Syab.g_01351	Prbk.g_02303
OG0001120	Syab.g_01347	Prbk.g_02301
OG0001122	Syab.g_01320	Prbk.g_00581
OG0001123	Syab.g_01312	Prbk.g_00588
OG0001124	Syab.g_01310	Prbk.g_00590
OG0001125	Syab.g_01308	Prbk.g_00592
OG0001126	Syab.g_01231	Prbk.g_00068
OG0001127	Syab.g_01230	Prbk.g_00067
OG0001128	Syab.g_01227	Prbk.g_00064
OG0001129	Syab.g_01225	Prbk.g_00063
OG0001130	Syab.g_01224	Prbk.g_00062
OG0001131	Syab.g_01609	Prbk.g_00627
OG0001132	Syab.g_01790	Prbk.g_02595
OG0001133	Syab.g_01895	Prbk.g_02613
OG0001134	Syab.g_01748	Prbk.g_02195
OG0001135	Syab.g_01747	Prbk.g_02197
OG0001136	Syab.g_00966	Prbk.g_01021
OG0001137	Syab.g_00990	Prbk.g_00155
OG0001138	Syab.g_01023	Prbk.g_00137
OG0001139	Syab.g_01025	Prbk.g_00135
OG0001140	Syab.g_01026, Syab.g_00642	Prbk.g_00134
OG0001141	Syab.g_01027	Prbk.g_00133
OG0001142	Syab.g_01028	Prbk.g_00132
OG0001143	Syab.g_01037	Prbk.g_01504
OG0001144	Syab.g_01052	Prbk.g_00188
OG0001145	Syab.g_00928	Prbk.g_01194
OG0001146	Syab.g_00907	Prbk.g_01178
OG0001147	Syab.g_00716	Prbk.g_02120
OG0001148	Syab.g_02085	Prbk.g_02051
OG0001149	Syab.g_02084	Prbk.g_02050
OG0001150	Syab.g_02083	Prbk.g_02049
OG0001151	Syab.g_02070	Prbk.g_02037
OG0001152	Syab.g_02069	Prbk.g_02036
OG0001153	Syab.g_00731	Prbk.g_01217
OG0001154	Syab.g_00730	Prbk.g_01216
OG0001155	Syab.g_02171	Prbk.g_02004
OG0001156	Syab.g_02174	Prbk.g_02001
OG0001157	Syab.g_02175	Prbk.g_02596
OG0001158	Syab.g_02176	Prbk.g_02000
OG0001159	Syab.g_02177	Prbk.g_01999
OG0001160	Syab.g_02231	Prbk.g_00934
OG0001161	Syab.g_02797	Prbk.g_02593
OG0001162	Syab.g_00893	Prbk.g_01788
OG0001163	Syab.g_02241	Prbk.g_00920
OG0001164	Syab.g_02247	Prbk.g_00915
OG0001165	Syab.g_02252	Prbk.g_00912
OG0001166	Syab.g_02296	Prbk.g_01438
OG0001167	Syab.g_02322	Prbk.g_01417
OG0001168	Syab.g_02324	Prbk.g_01415
OG0001169	Syab.g_02326	Prbk.g_01413
OG0001170	Syab.g_02328	Prbk.g_01411
OG0001171	Syab.g_02339	Prbk.g_01401
OG0001172	Syab.g_00371	Prbk.g_01908
OG0001173	Syab.g_00372	Prbk.g_01909
OG0001174	Syab.g_00380	Prbk.g_01917
OG0001175	Syab.g_00381	Prbk.g_01918
OG0001176	Syab.g_00398	Prbk.g_00991
OG0001177	Syab.g_00396	Prbk.g_00993
OG0001178	Syab.g_02263	Prbk.g_00901
OG0001179	Syab.g_00427	Prbk.g_00962
OG0001180	Syab.g_00453	Prbk.g_00804
OG0001181	Syab.g_00457	Prbk.g_00808
OG0001182	Syab.g_00467	Prbk.g_00817
OG0001183	Syab.g_00474	Prbk.g_00845
OG0001184	Syab.g_00196	Prbk.g_00521
OG0001185	Syab.g_00119	Prbk.g_00231
OG0001186	Syab.g_00085	Prbk.g_01568
OG0001187	Syab.g_00081	Prbk.g_01572
OG0001188	Syab.g_00079	Prbk.g_01576
OG0001189	Syab.g_00058	Prbk.g_01598
OG0001190	Syab.g_02755	Prbk.g_02160
OG0001191	Syab.g_02771	Prbk.g_02173
OG0001192	Syab.g_02778	Prbk.g_02180
OG0001193	Syab.g_02827	Prbk.g_02218
OG0001194	Syab.g_02833	Prbk.g_02224
OG0001195	Syab.g_02834	Prbk.g_02225
OG0001196	Syab.g_02896	Prbk.g_02261
OG0001197	Syab.g_02898	Prbk.g_02263
OG0001198	Syab.g_02911	Prbk.g_02275
OG0001199	Syab.g_02440	Prbk.g_01314
OG0001200	Syab.g_02442	Prbk.g_01312
OG0001201	Syab.g_02501	Prbk.g_00010
OG0001202	Syab.g_02635	Prbk.g_01254
OG0001203	Syab.g_02369	Prbk.g_01519
OG0001204	Syab.g_00353	Prbk.g_01013
OG0001205	Syab.g_00593	Prbk.g_00318
OG0001206	Syab.g_00641	Prbk.g_02089
OG0001207	Syab.g_02088	Prbk.g_02053
OG0001208	Syab.g_02098	Prbk.g_02063
OG0001209	Syab.g_02038	Prbk.g_01083
OG0001210	Syab.g_02030	Prbk.g_01095
OG0001211	Syab.g_02013	Prbk.g_01892
OG0001212	Syab.g_01955	Prbk.g_01140
OG0001213	Syab.g_01886	Prbk.g_02623
OG0001214	Syab.g_01872	Prbk.g_02633
OG0001215	Syab.g_01171	Prbk.g_01816
OG0001216	Syab.g_01269	Prbk.g_00616
OG0001217	Syab.g_01464	Prbk.g_01872
OG0001218	Syab.g_00723	Prbk.g_01205
OG0001220	Syab.g_01737	Prbk.g_02559
OG0001221	Syab.g_01607	Prbk.g_02420
OG0001222	Syab.g_01396	Prbk.g_02189
OG0001223	Syab.g_01345	Prbk.g_02299
OG0001224	Syab.g_01214	Prbk.g_00060
OG0001225	Syab.g_01212	Prbk.g_00058
OG0001226	Syab.g_02450	Prbk.g_01682
OG0001227	Syab.g_00891	Prbk.g_02022
OG0001228	Syab.g_01697	Prbk.g_00183
OG0001229	Syab.g_01184	Prbk.g_00923
OG0001230	Syab.g_00791	Prbk.g_00249
OG0001231	Syab.g_00017	Prbk.g_01637
OG0001232	Syab.g_02306	Prbk.g_01433
OG0001233	Syab.g_02329	Prbk.g_01410
OG0001234	Syab.g_00385	Prbk.g_01921
OG0001235	Syab.g_00391	Prbk.g_00996
OG0001236	Syab.g_00200	Prbk.g_00517
OG0001237	Syab.g_00192	Prbk.g_00524
OG0001238	Syab.g_02773	Prbk.g_02174
OG0001239	Syab.g_02437	Prbk.g_01317
OG0001240	Syab.g_02484	Prbk.g_00027
OG0001241	Syab.g_02494	Prbk.g_00017
OG0001242	Syab.g_02525	Prbk.g_00200
OG0001243	Syab.g_02533	Prbk.g_00541
OG0001245	Syab.g_01762	Prbk.g_01693
OG0001246	Syab.g_02126	Prbk.g_01044
OG0001247	Syab.g_02825	Prbk.g_02509
OG0001248	Syab.g_01163	Prbk.g_01805
OG0001249	Syab.g_00514	Prbk.g_00865
OG0001250	Syab.g_01714	Prbk.g_02538
OG0001252	Syab.g_01228	Prbk.g_00065
OG0001253	Syab.g_01761	Prbk.g_01700
OG0001254	Syab.g_01749	Prbk.g_02196
OG0001255	Syab.g_01846	Prbk.g_01776
OG0001258	Syab.g_02250	Prbk.g_00914
OG0001259	Syab.g_02327	Prbk.g_01412
OG0001260	Syab.g_02350	Prbk.g_01382
OG0001261	Syab.g_00436	Prbk.g_00953
OG0001262	Syab.g_00060	Prbk.g_01595
OG0001263	Syab.g_02536	Prbk.g_00543
OG0001265	Syab.g_02523	Prbk.g_00198
OG0001266	Syab.g_02639	Prbk.g_01250
OG0001267	Syab.g_00295	Prbk.g_00417
OG0001268	Syab.g_00529	Prbk.g_00877
OG0001269	Syab.g_01809	Prbk.g_02556
OG0001270	Syab.g_00579	Prbk.g_00330
OG0001271	Syab.g_00694	Prbk.g_02110
OG0001272	Syab.g_02102	Prbk.g_02067
OG0001273	Syab.g_01878	Prbk.g_02626
OG0001274	Syab.g_02706	Prbk.g_00651
OG0001275	Syab.g_01330	Prbk.g_00570
OG0001276	Syab.g_01313	Prbk.g_00587
OG0001277	Syab.g_02163	Prbk.g_02247
OG0001278	Syab.g_01152	Prbk.g_00176
OG0001279	Syab.g_01807	Prbk.g_01933
OG0001280	Syab.g_00918	Prbk.g_01186
OG0001281	Syab.g_00906	Prbk.g_01177
OG0001283	Syab.g_02885	Prbk.g_02256
OG0001285	Syab.g_02309	Prbk.g_01429
OG0001286	Syab.g_00451	Prbk.g_00802
OG0001288	Syab.g_00094	Prbk.g_01534
OG0001290	Syab.g_02493	Prbk.g_00018
OG0001291	Syab.g_02546	Prbk.g_00553
OG0001292	Syab.g_00348	Prbk.g_01007
OG0001293	Syab.g_00322	Prbk.g_00381
OG0001294	Syab.g_01564	Prbk.g_00707
OG0001295	Syab.g_01215	Prbk.g_01098
OG0001297	Syab.g_02136	Prbk.g_01053
OG0001298	Syab.g_01980	Prbk.g_01114
OG0001300	Syab.g_01180	Prbk.g_01801
OG0001301	Syab.g_01197	Prbk.g_01761
OG0001302	Syab.g_01844	Prbk.g_01455
OG0001303	Syab.g_01424	Prbk.g_02365
OG0001307	Syab.g_01552	Prbk.g_01198
OG0001308	Syab.g_00759	Prbk.g_00277
OG0001309	Syab.g_02142	Prbk.g_01059
OG0001310	Syab.g_02288	Prbk.g_01444
OG0001311	Syab.g_01311	Prbk.g_00589
OG0001312	Syab.g_01414	Prbk.g_02354
OG0001313	Syab.g_00652, Syab.g_00660	Prbk.g_02099
OG0001313	Syab.g_00651	Prbk.g_02097
OG0001316	Syab.g_02552	Prbk.g_00560
OG0001319	Syab.g_00306	Prbk.g_00407
OG0001321	Syab.g_00616	Prbk.g_00309
OG0001322	Syab.g_00617	Prbk.g_00308
OG0001323	Syab.g_02145	Prbk.g_01062
OG0001324	Syab.g_01181	Prbk.g_01800
OG0001326	Syab.g_02841	Prbk.g_02231
OG0001328	Syab.g_01616	Prbk.g_02413
OG0001329	Syab.g_00361	Prbk.g_01661
OG0001330	Syab.g_00925	Prbk.g_01193
OG0001331	Syab.g_02081	Prbk.g_02047
OG0001332	Syab.g_02165	Prbk.g_02016
OG0001333	Syab.g_02323	Prbk.g_01416
OG0001334	Syab.g_00483	Prbk.g_00849
OG0001335	Syab.g_00484	Prbk.g_00850
OG0001336	Syab.g_02886	Prbk.g_02257
OG0001337	Syab.g_00480, Syab.g_00502	Prbk.g_00859
OG0001339	Syab.g_02496	Prbk.g_00015
OG0001340	Syab.g_00503	Prbk.g_00860
OG0001341	Syab.g_01779	Prbk.g_02519
OG0001344	Syab.g_00974	Prbk.g_00142
OG0001347	Syab.g_02830	Prbk.g_01542
OG0001348	Syab.g_01258	Prbk.g_00671
OG0001351	Syab.g_00625	Prbk.g_00300
OG0001353	Syab.g_01702	Prbk.g_02529
OG0001354	Syab.g_01358	Prbk.g_02308
OG0001357	Syab.g_00620	Prbk.g_00304
OG0001358	Syab.g_01900	Prbk.g_02607
OG0001360	Syab.g_01010	Prbk.g_00123
OG0001361	Syab.g_00154, Syab.g_01005	Prbk.g_00102
OG0001362	Syab.g_00754	Prbk.g_00281
OG0001363	Syab.g_00752	Prbk.g_00283
OG0001365	Syab.g_02760	Prbk.g_02165
OG0001366	Syab.g_02299	Prbk.g_01435
OG0001369	Syab.g_02483	Prbk.g_00028
OG0001370	Syab.g_01831	Prbk.g_02516
OG0001373	Syab.g_02840	Prbk.g_02230
OG0001374	Syab.g_02848	Prbk.g_02238
OG0001376	Syab.g_02782	Prbk.g_02183
OG0001377	Syab.g_02781	Prbk.g_02182
OG0001378	Syab.g_00578	Prbk.g_00337
OG0001379	Syab.g_00923	Prbk.g_01191
OG0001381	Syab.g_01937	Prbk.g_00629
OG0001382	Syab.g_00393	Prbk.g_00623
OG0001383	Syab.g_02364	Prbk.g_01513
OG0001383	Syab.g_02363	Prbk.g_01512
OG0001385	Syab.g_02837	Prbk.g_02227
OG0001386	Syab.g_02838	Prbk.g_02228
OG0001387	Syab.g_02839	Prbk.g_02229
OG0001388	Syab.g_02842	Prbk.g_02232
OG0001389	Syab.g_02843	Prbk.g_02233
OG0001390	Syab.g_02844	Prbk.g_02234
OG0001391	Syab.g_02845	Prbk.g_02235
OG0001392	Syab.g_02846	Prbk.g_02236
OG0001393	Syab.g_02847	Prbk.g_02237
OG0001394	Syab.g_01599	Prbk.g_02437
OG0001396	Syab.g_02831	Prbk.g_01543
OG0001397	Syab.g_00753	Prbk.g_00282
OG0001398	Syab.g_02457	Prbk.g_01694
OG0001400	Syab.g_02557	Prbk.g_00747
OG0001401	Syab.g_01708	Prbk.g_02533
OG0001402	Syab.g_01896	Prbk.g_02612
OG0001405	Syab.g_00486	Prbk.g_00852
OG0001406	Syab.g_02783	Prbk.g_02184
OG0001409	Syab.g_00988	Prbk.g_00153
OG0001410	Syab.g_01550	Prbk.g_01197
OG0001412	Syab.g_02829	Prbk.g_00941
OG0001414	Syab.g_01938	Prbk.g_01364
OG0001415	Syab.g_02471	Prbk.g_01135
OG0001416	Syab.g_00909	Prbk.g_01180
OG0001425	Syab.g_02777	Prbk.g_02177
OG0001426	Syab.g_02380, Syab.g_01135, Syab.g_00836, Syab.g_01126	Prbk.g_02030
OG0001434	Syab.g_01594	Prbk.g_02441
OG0001435	Syab.g_01637	Prbk.g_02392
OG0001436	Syab.g_00217	Prbk.g_00496
OG0001436	Syab.g_00216	Prbk.g_00497
OG0001438	Syab.g_00280	Prbk.g_00432
OG0001442	Syab.g_01583	Prbk.g_02445
OG0001443	Syab.g_02794	Prbk.g_00922
OG0001444	Syab.g_02479	Prbk.g_00033
OG0001444	Syab.g_00101	Prbk.g_01493
OG0001449	Syab.g_00357	Prbk.g_01465
OG0001450	Syab.g_01081	Prbk.g_01827
OG0001461	Syab.g_01754	Prbk.g_00296
OG0001462	Syab.g_00042	Prbk.g_01611
OG0001463	Syab.g_01104	Prbk.g_00425
OG0001472	Syab.g_01800	Prbk.g_01841
OG0001476	Syab.g_00984	Prbk.g_00148
OG0001477	Syab.g_01191	Prbk.g_01756
OG0001478	Syab.g_00706	Prbk.g_01288
OG0001479	Syab.g_00527	Prbk.g_00875
OG0001481	Syab.g_00621	Prbk.g_00303
OG0001484	Syab.g_02849	Prbk.g_00625
OG0001488	Syab.g_00994	Prbk.g_00159
OG0001489	Syab.g_00462	Prbk.g_00813
OG0001494	Syab.g_00180	Prbk.g_00095
OG0001496	Syab.g_01188	Prbk.g_01752
OG0001497	Syab.g_01190	Prbk.g_01755
OG0001498	Syab.g_00552	Prbk.g_00363
OG0001510	Syab.g_00103	Prbk.g_01485
OG0001511	Syab.g_02509	Prbk.g_00003
OG0001512	Syab.g_02368	Prbk.g_01517
OG0001513	Syab.g_00470	Prbk.g_01680
OG0001514	Syab.g_01187	Prbk.g_01751
OG0001515	Syab.g_01176	Prbk.g_01809
OG0001516	Syab.g_01554	Prbk.g_00716
OG0001517	Syab.g_00524	Prbk.g_00872
OG0001518	Syab.g_02775	Prbk.g_02176
OG0001519	Syab.g_02796	Prbk.g_02187
OG0001525	Syab.g_01823	Prbk.g_02665
OG0001527	Syab.g_01998	Prbk.g_01878
OG0001529	Syab.g_00051	Prbk.g_01605
OG0001530	Syab.g_02507	Prbk.g_00005
OG0001531	Syab.g_02367	Prbk.g_01516
OG0001532	Syab.g_01024	Prbk.g_00136
OG0001533	Syab.g_00636	Prbk.g_01687
OG0001533	Syab.g_00576	Prbk.g_00338
OG0001534	Syab.g_01297	Prbk.g_00597
OG0001535	Syab.g_01316	Prbk.g_00585
OG0001536	Syab.g_01388	Prbk.g_02328
OG0001537	Syab.g_01606	Prbk.g_02428
OG0001538	Syab.g_01278	Prbk.g_02473
OG0001539	Syab.g_01641	Prbk.g_02579
OG0001540	Syab.g_02538	Prbk.g_00545
OG0001541	Syab.g_02603	Prbk.g_00787
OG0001542	Syab.g_02614	Prbk.g_01276
OG0001543	Syab.g_02686	Prbk.g_00673
OG0001544	Syab.g_02795	Prbk.g_02186
OG0001545	Syab.g_02874	Prbk.g_02246
OG0001555	Syab.g_02418	Prbk.g_01476
OG0001558	Syab.g_00021	Prbk.g_01634
OG0001559	Syab.g_02506	Prbk.g_00006
OG0001560	Syab.g_02492	Prbk.g_00019
OG0001561	Syab.g_01309	Prbk.g_00591
OG0001562	Syab.g_01324	Prbk.g_00577
OG0001565	Syab.g_01837	Prbk.g_02513
OG0001572	Syab.g_02215	Prbk.g_01332
OG0001574	Syab.g_02000	Prbk.g_01880
OG0001575	Syab.g_01995	Prbk.g_01875
OG0001576	Syab.g_00896	Prbk.g_01168
OG0001577	Syab.g_00964	Prbk.g_01023
OG0001579	Syab.g_00489, Syab.g_00494	Prbk.g_00856
OG0001580	Syab.g_02740	Prbk.g_02149
OG0001589	Syab.g_02331	Prbk.g_01408
OG0001590	Syab.g_01879, Syab.g_01742, Syab.g_01753	Prbk.g_02557
OG0001591	Syab.g_01566	Prbk.g_02583
OG0001592	Syab.g_02741	Prbk.g_02150
OG0001614	Syab.g_00121	Prbk.g_00229
OG0001615	Syab.g_01727, Syab.g_02023	Prbk.g_02685
OG0001616	Syab.g_01013	Prbk.g_01500
OG0001617	Syab.g_01183	Prbk.g_01955
OG0001618	Syab.g_01665	Prbk.g_00609
OG0001619	Syab.g_01399	Prbk.g_02338
OG0001620	Syab.g_00535	Prbk.g_00886
OG0001621	Syab.g_00337	Prbk.g_00370
OG0001622	Syab.g_02884	Prbk.g_02255
OG0001627	Syab.g_02167	Prbk.g_02008
OG0001634	Syab.g_01560	Prbk.g_00710
OG0001635	Syab.g_00090	Prbk.g_02658
OG0001636	Syab.g_00041	Prbk.g_01612
OG0001637	Syab.g_02344	Prbk.g_01392
OG0001638	Syab.g_02270	Prbk.g_01446
OG0001639	Syab.g_02170	Prbk.g_02005
OG0001640	Syab.g_01233	Prbk.g_00069
OG0001641	Syab.g_01341	Prbk.g_02294
OG0001642	Syab.g_02027	Prbk.g_02555
OG0001643	Syab.g_01869	Prbk.g_02636
OG0001652	Syab.g_00019	Prbk.g_01636
OG0001653	Syab.g_02482	Prbk.g_00030
OG0001654	Syab.g_02168	Prbk.g_02007
OG0001655	Syab.g_02056, Syab.g_02672	Prbk.g_00356, Prbk.g_00692
OG0001656	Syab.g_00493	Prbk.g_00855
OG0001657	Syab.g_02575	Prbk.g_00762
OG0001658	Syab.g_02754	Prbk.g_02159
OG0001671	Syab.g_02691	Prbk.g_00666
OG0001672	Syab.g_02448	Prbk.g_01306
OG0001673	Syab.g_02375	Prbk.g_01367
OG0001674	Syab.g_01525	Prbk.g_01388
OG0001675	Syab.g_01326	Prbk.g_00574, Prbk.g_00576
OG0001676	Syab.g_00492	Prbk.g_00858
OG0001677	Syab.g_00475	Prbk.g_00846
OG0001692	Syab.g_00782	Prbk.g_00254
OG0001693	Syab.g_01209	Prbk.g_00358
OG0001694	Syab.g_00293	Prbk.g_00419
OG0001695	Syab.g_02869	Prbk.g_02241
OG0001702	Syab.g_02470	Prbk.g_01293
OG0001703	Syab.g_02089	Prbk.g_02054
OG0001712	Syab.g_01764	Prbk.g_02521
OG0001715	Syab.g_01788	Prbk.g_01712
OG0001716	Syab.g_01734	Prbk.g_02551
OG0001726	Syab.g_01087	Prbk.g_02377
OG0001729	Syab.g_02362	Prbk.g_01511
OG0001730	Syab.g_02358	Prbk.g_01377
OG0001731	Syab.g_02188	Prbk.g_01992
OG0001732	Syab.g_01045	Prbk.g_01507
OG0001734	Syab.g_01735	Prbk.g_02553
OG0001735	Syab.g_01535	Prbk.g_00724
OG0001737	Syab.g_00274	Prbk.g_00437
OG0001738	Syab.g_00233	Prbk.g_00470
OG0001740	Syab.g_02871	Prbk.g_02244
OG0001747	Syab.g_02559	Prbk.g_00745
OG0001748	Syab.g_02693	Prbk.g_00664
OG0001750	Syab.g_02480	Prbk.g_00032
OG0001751	Syab.g_02376	Prbk.g_01366
OG0001752	Syab.g_02354	Prbk.g_01380
OG0001753	Syab.g_02347	Prbk.g_01386
OG0001754	Syab.g_02346	Prbk.g_01389
OG0001755	Syab.g_02141	Prbk.g_01058
OG0001759	Syab.g_00572, Syab.g_01121	Prbk.g_01973
OG0001761	Syab.g_01920	Prbk.g_01847
OG0001762	Syab.g_01333	Prbk.g_00567
OG0001763	Syab.g_01346	Prbk.g_02300
OG0001764	Syab.g_01436	Prbk.g_02374
OG0001765	Syab.g_01263, Syab.g_02799	Prbk.g_02590
OG0001766	Syab.g_00263	Prbk.g_00447
OG0001767	Syab.g_00218	Prbk.g_00495
OG0001768	Syab.g_02620	Prbk.g_01269
OG0001783	Syab.g_00116	Prbk.g_00234
OG0001784	Syab.g_02474, Syab.g_02476	Prbk.g_00037
OG0001785	Syab.g_02345	Prbk.g_01390, Prbk.g_01391
OG0001786	Syab.g_02213	Prbk.g_01976
OG0001787	Syab.g_02042	Prbk.g_01079
OG0001788	Syab.g_02039	Prbk.g_01082
OG0001789	Syab.g_00916	Prbk.g_01184
OG0001790	Syab.g_00948	Prbk.g_01030
OG0001791	Syab.g_00986, Syab.g_01677	Prbk.g_00150
OG0001792	Syab.g_01053	Prbk.g_00187
OG0001794	Syab.g_01301, Syab.g_01300	Prbk.g_01724
OG0001796	Syab.g_01322	Prbk.g_00579
OG0001797	Syab.g_01407	Prbk.g_02345
OG0001798	Syab.g_01894	Prbk.g_02614
OG0001799	Syab.g_01854	Prbk.g_02653
OG0001800	Syab.g_00819	Prbk.g_01936
OG0001801	Syab.g_00804	Prbk.g_00245
OG0001803	Syab.g_00589	Prbk.g_00322
OG0001804	Syab.g_00553	Prbk.g_00362
OG0001805	Syab.g_00342	Prbk.g_01002
OG0001806	Syab.g_00305	Prbk.g_00408
OG0001807	Syab.g_00215	Prbk.g_00498
OG0001808	Syab.g_00209	Prbk.g_00509
OG0001809	Syab.g_02549	Prbk.g_00556
OG0001811	Syab.g_02612	Prbk.g_01279
OG0001812	Syab.g_02742	Prbk.g_02151
OG0001813	Syab.g_02810	Prbk.g_02206
OG0001814	Syab.g_02899	Prbk.g_02264
OG0001815	Syab.g_02909	Prbk.g_02273
OG0001835	Syab.g_01059	Prbk.g_01759
OG0001837	Syab.g_02692	Prbk.g_00665
OG0001838	Syab.g_00008	Prbk.g_02286
OG0001839	Syab.g_00037	Prbk.g_01616
OG0001840	Syab.g_00057	Prbk.g_01599
OG0001841	Syab.g_00064	Prbk.g_01591
OG0001843	Syab.g_00122	Prbk.g_00228
OG0001844	Syab.g_00123	Prbk.g_00227
OG0001845	Syab.g_00124	Prbk.g_00221
OG0001846	Syab.g_02526	Prbk.g_00201
OG0001847	Syab.g_02524	Prbk.g_00199
OG0001848	Syab.g_02520	Prbk.g_00195
OG0001849	Syab.g_02464	Prbk.g_01298
OG0001850	Syab.g_02451	Prbk.g_01305
OG0001851	Syab.g_02444	Prbk.g_01310
OG0001852	Syab.g_02443	Prbk.g_01311
OG0001853	Syab.g_02436	Prbk.g_01318
OG0001854	Syab.g_02371	Prbk.g_01370
OG0001856	Syab.g_02228	Prbk.g_00935
OG0001857	Syab.g_02225	Prbk.g_00938
OG0001858	Syab.g_02183	Prbk.g_01995
OG0001859	Syab.g_02077	Prbk.g_02043
OG0001860	Syab.g_02091	Prbk.g_02055
OG0001861	Syab.g_02103	Prbk.g_02068
OG0001862	Syab.g_02115	Prbk.g_02080
OG0001863	Syab.g_02121	Prbk.g_01864
OG0001864	Syab.g_02032	Prbk.g_01093
OG0001865	Syab.g_01801, Syab.g_01966	Prbk.g_01127
OG0001866	Syab.g_01933	Prbk.g_01152
OG0001867	Syab.g_01922	Prbk.g_01162
OG0001868	Syab.g_00910	Prbk.g_01181
OG0001869	Syab.g_00963	Prbk.g_01024
OG0001870	Syab.g_00972	Prbk.g_01016
OG0001871	Syab.g_00977	Prbk.g_00145
OG0001872	Syab.g_01058	Prbk.g_00180
OG0001873	Syab.g_01014	Prbk.g_01499
OG0001874	Syab.g_01011	Prbk.g_00124
OG0001877	Syab.g_01177	Prbk.g_01808
OG0001878	Syab.g_01329	Prbk.g_00571
OG0001879	Syab.g_01336	Prbk.g_00563
OG0001880	Syab.g_01379	Prbk.g_02321
OG0001881	Syab.g_01380	Prbk.g_02322
OG0001882	Syab.g_01404	Prbk.g_02342
OG0001883	Syab.g_01408	Prbk.g_02347
OG0001884	Syab.g_01805	Prbk.g_02356
OG0001885	Syab.g_01431	Prbk.g_02369
OG0001886	Syab.g_01435	Prbk.g_02373
OG0001887	Syab.g_01617	Prbk.g_02412
OG0001888	Syab.g_01592	Prbk.g_02454
OG0001889	Syab.g_01288	Prbk.g_02482
OG0001890	Syab.g_01721	Prbk.g_02545
OG0001891	Syab.g_01725	Prbk.g_02549
OG0001892	Syab.g_01838	Prbk.g_02562
OG0001893	Syab.g_01893	Prbk.g_02615
OG0001894	Syab.g_01874	Prbk.g_02630
OG0001895	Syab.g_00813	Prbk.g_01939
OG0001896	Syab.g_00574	Prbk.g_00340
OG0001897	Syab.g_00532	Prbk.g_00880
OG0001898	Syab.g_00513	Prbk.g_00863
OG0001899	Syab.g_00434	Prbk.g_00955
OG0001900	Syab.g_00320	Prbk.g_00382
OG0001901	Syab.g_00319	Prbk.g_00383
OG0001902	Syab.g_00288	Prbk.g_00424
OG0001903	Syab.g_00279	Prbk.g_00433
OG0001904	Syab.g_00213	Prbk.g_00501
OG0001905	Syab.g_00206	Prbk.g_00511
OG0001906	Syab.g_02539	Prbk.g_00546
OG0001908	Syab.g_02605	Prbk.g_00788
OG0001909	Syab.g_02618	Prbk.g_01271
OG0001910	Syab.g_02697	Prbk.g_00660
OG0001912	Syab.g_02765	Prbk.g_02170
OG0001913	Syab.g_02769	Prbk.g_02172
OG0001914	Syab.g_01751	Prbk.g_02200
OG0001929	Syab.g_00071	Prbk.g_01584
OG0001932	Syab.g_00120	Prbk.g_00230
OG0001933	Syab.g_02503	Prbk.g_00008
OG0001934	Syab.g_02488	Prbk.g_00023
OG0001935	Syab.g_02441	Prbk.g_01313
OG0001936	Syab.g_01467	Prbk.g_01469
OG0001937	Syab.g_02196	Prbk.g_01984
OG0001938	Syab.g_02093	Prbk.g_02057
OG0001939	Syab.g_01845	Prbk.g_02683
OG0001940	Syab.g_01981	Prbk.g_01113
OG0001941	Syab.g_00905	Prbk.g_01176
OG0001943	Syab.g_00987	Prbk.g_00151
OG0001944	Syab.g_01442	Prbk.g_01669
OG0001946	Syab.g_01178	Prbk.g_01803
OG0001947	Syab.g_01235	Prbk.g_00071
OG0001948	Syab.g_01344	Prbk.g_02298
OG0001949	Syab.g_01363	Prbk.g_02312
OG0001950	Syab.g_01365	Prbk.g_02314
OG0001951	Syab.g_01381	Prbk.g_02323
OG0001952	Syab.g_01405	Prbk.g_02343
OG0001953	Syab.g_01406	Prbk.g_02344
OG0001957	Syab.g_01888	Prbk.g_02620
OG0001958	Syab.g_01537	Prbk.g_00721
OG0001960	Syab.g_00717	Prbk.g_01200
OG0001961	Syab.g_00692	Prbk.g_02108
OG0001964	Syab.g_00383	Prbk.g_01919
OG0001965	Syab.g_02045	Prbk.g_00369
OG0001966	Syab.g_00326	Prbk.g_00377
OG0001967	Syab.g_00324	Prbk.g_00379
OG0001968	Syab.g_00323	Prbk.g_00380
OG0001969	Syab.g_00251	Prbk.g_00452
OG0001970	Syab.g_02541	Prbk.g_00548
OG0001971	Syab.g_02616	Prbk.g_01273
OG0001972	Syab.g_02710	Prbk.g_00647
OG0001973	Syab.g_02720	Prbk.g_02131, Prbk.g_02143
OG0001974	Syab.g_02750	Prbk.g_02157
OG0001975	Syab.g_01750	Prbk.g_02199
OG0001976	Syab.g_01752	Prbk.g_02201
OG0001995	Syab.g_00345	Prbk.g_01089
OG0001997	Syab.g_02478	Prbk.g_00034
OG0001998	Syab.g_00888	Prbk.g_01395
OG0001999	Syab.g_02321	Prbk.g_01418
OG0002000	Syab.g_02143	Prbk.g_01060
OG0002002	Syab.g_01057	Prbk.g_00181
OG0002003	Syab.g_01175	Prbk.g_01813
OG0002004	Syab.g_00198, Syab.g_02255	Prbk.g_01826
OG0002006	Syab.g_01236	Prbk.g_00072
