Orthogroup	Syab	Prar
OG0001160	Syab.g_02231	Prar.g_00772
OG0001161	Syab.g_02797	Prar.g_00760
OG0001162	Syab.g_00893	Prar.g_00749
OG0001163	Syab.g_02241	Prar.g_01151
OG0001164	Syab.g_02247	Prar.g_01147
OG0001165	Syab.g_02252	Prar.g_01144
OG0001166	Syab.g_02296	Prar.g_01124
OG0001167	Syab.g_02322	Prar.g_01959
OG0001168	Syab.g_02324	Prar.g_01957
OG0001169	Syab.g_02326	Prar.g_00596
OG0001170	Syab.g_02328	Prar.g_00598
OG0001171	Syab.g_02339	Prar.g_00607
OG0001172	Syab.g_00371	Prar.g_01111
OG0001173	Syab.g_00372	Prar.g_01110
OG0001174	Syab.g_00380	Prar.g_01102
OG0001175	Syab.g_00381	Prar.g_01101
OG0001176	Syab.g_00398	Prar.g_01094
OG0001177	Syab.g_00396	Prar.g_01091
OG0001178	Syab.g_02263	Prar.g_01086
OG0001179	Syab.g_00427	Prar.g_01043
OG0001180	Syab.g_00453	Prar.g_01022
OG0001181	Syab.g_00457	Prar.g_01018
OG0001182	Syab.g_00467	Prar.g_01011
OG0001183	Syab.g_00474	Prar.g_00618
OG0001184	Syab.g_00196	Prar.g_00634
OG0001185	Syab.g_00119	Prar.g_00648
OG0001186	Syab.g_00085	Prar.g_00670
OG0001187	Syab.g_00081	Prar.g_00674
OG0001188	Syab.g_00079	Prar.g_00676
OG0001189	Syab.g_00058	Prar.g_00693
OG0001190	Syab.g_02755	Prar.g_00697
OG0001191	Syab.g_02771	Prar.g_00707
OG0001192	Syab.g_02778	Prar.g_00074
OG0001193	Syab.g_02827	Prar.g_00064
OG0001194	Syab.g_02833	Prar.g_00063
OG0001195	Syab.g_02834	Prar.g_00062
OG0001196	Syab.g_02896	Prar.g_00049
OG0001197	Syab.g_02898	Prar.g_00048
OG0001198	Syab.g_02911	Prar.g_00041
OG0001199	Syab.g_02440	Prar.g_00254
OG0001200	Syab.g_02442	Prar.g_00252
OG0001201	Syab.g_02501	Prar.g_00220
OG0001202	Syab.g_02635	Prar.g_00128
OG0001203	Syab.g_02369	Prar.g_00089
OG0001204	Syab.g_00353	Prar.g_00084
OG0001205	Syab.g_00593	Prar.g_00493
OG0001206	Syab.g_00641	Prar.g_00511
OG0001207	Syab.g_02088	Prar.g_00527
OG0001208	Syab.g_02098	Prar.g_00532
OG0001209	Syab.g_02038	Prar.g_01365
OG0001210	Syab.g_02030	Prar.g_01370
OG0001211	Syab.g_02013	Prar.g_01380
OG0001212	Syab.g_01955	Prar.g_01426
OG0001213	Syab.g_01886	Prar.g_01459
OG0001214	Syab.g_01872	Prar.g_01467
OG0001215	Syab.g_01171	Prar.g_01520
OG0001216	Syab.g_01269	Prar.g_01601
OG0001217	Syab.g_01464	Prar.g_01638
OG0001220	Syab.g_01737	Prar.g_01735
OG0001221	Syab.g_01607	Prar.g_01787
OG0001222	Syab.g_01396	Prar.g_01825
OG0001223	Syab.g_01345	Prar.g_01851
OG0001224	Syab.g_01214	Prar.g_01900
OG0001225	Syab.g_01212	Prar.g_01902
OG0001226	Syab.g_02450	Prar.g_01928
OG0001227	Syab.g_00891	Prar.g_01947
OG0001228	Syab.g_01697	Prar.g_01218
OG0001229	Syab.g_01184	Prar.g_00913
OG0001230	Syab.g_00791	Prar.g_00347
OG0001231	Syab.g_00017	Prar.g_00751
OG0001232	Syab.g_02306	Prar.g_01120
OG0001233	Syab.g_02329	Prar.g_00599
OG0001234	Syab.g_00385	Prar.g_01099
OG0001235	Syab.g_00391	Prar.g_01089
OG0001236	Syab.g_00200	Prar.g_00631
OG0001237	Syab.g_00192	Prar.g_00635
OG0001238	Syab.g_02773	Prar.g_00708
OG0001239	Syab.g_02437	Prar.g_00547
OG0001240	Syab.g_02484	Prar.g_00235
OG0001241	Syab.g_02494	Prar.g_00227
OG0001242	Syab.g_02525	Prar.g_00209
OG0001243	Syab.g_02533	Prar.g_00203
OG0001244	Syab.g_02561	Prar.g_00187
OG0001245	Syab.g_01762	Prar.g_00441
OG0001246	Syab.g_02126	Prar.g_01335
OG0001247	Syab.g_02825	Prar.g_01513
OG0001248	Syab.g_01163	Prar.g_01515
OG0001249	Syab.g_00514	Prar.g_01661
OG0001250	Syab.g_01714	Prar.g_01724
OG0001251	Syab.g_01816	Prar.g_01760
OG0001252	Syab.g_01228	Prar.g_01895
OG0001253	Syab.g_01761	Prar.g_01948
OG0001254	Syab.g_01749	Prar.g_01294
OG0001255	Syab.g_01846	Prar.g_01279
OG0001256	Syab.g_02238	Prar.g_00758
OG0001257	Syab.g_01610	Prar.g_00752
OG0001258	Syab.g_02250	Prar.g_01146
OG0001259	Syab.g_02327	Prar.g_00597
OG0001260	Syab.g_02350	Prar.g_00613
OG0001261	Syab.g_00436	Prar.g_01035
OG0001262	Syab.g_00060	Prar.g_00691
OG0001263	Syab.g_02536	Prar.g_00200
OG0001265	Syab.g_02523	Prar.g_00210
OG0001266	Syab.g_02639	Prar.g_00124
OG0001267	Syab.g_00295	Prar.g_00307
OG0001268	Syab.g_00529	Prar.g_00399
OG0001269	Syab.g_01809	Prar.g_00419
OG0001270	Syab.g_00579	Prar.g_00482
OG0001271	Syab.g_00694	Prar.g_00522
OG0001272	Syab.g_02102	Prar.g_00536
OG0001273	Syab.g_01878	Prar.g_01461
OG0001274	Syab.g_02706	Prar.g_01533
OG0001275	Syab.g_01330	Prar.g_01860
OG0001276	Syab.g_01313	Prar.g_01879
OG0001277	Syab.g_02163	Prar.g_01937
OG0001278	Syab.g_01152	Prar.g_01213
OG0001280	Syab.g_00918	Prar.g_00956
OG0001281	Syab.g_00906	Prar.g_00950
OG0001282	Syab.g_02086	Prar.g_00910
OG0001283	Syab.g_02885	Prar.g_00891
OG0001284	Syab.g_02211	Prar.g_00777
OG0001285	Syab.g_02309	Prar.g_01966
OG0001287	Syab.g_00111	Prar.g_00655
OG0001288	Syab.g_00094	Prar.g_00663
OG0001289	Syab.g_02465	Prar.g_00241
OG0001290	Syab.g_02493	Prar.g_00228
OG0001291	Syab.g_02546	Prar.g_00193
OG0001292	Syab.g_00348	Prar.g_00079
OG0001293	Syab.g_00322	Prar.g_00326
OG0001294	Syab.g_01564	Prar.g_00439
OG0001295	Syab.g_01215	Prar.g_00516
OG0001296	Syab.g_02132	Prar.g_01340
OG0001298	Syab.g_01980	Prar.g_01406
OG0001299	Syab.g_01557	Prar.g_01496
OG0001300	Syab.g_01180	Prar.g_01523
OG0001301	Syab.g_01197	Prar.g_01526
OG0001302	Syab.g_01844	Prar.g_01670
OG0001303	Syab.g_01424	Prar.g_01864
OG0001304	Syab.g_01298	Prar.g_01889
OG0001305	Syab.g_01204	Prar.g_01908
OG0001306	Syab.g_00941	Prar.g_01277
OG0001307	Syab.g_01552	Prar.g_00928
OG0001308	Syab.g_00759	Prar.g_00837
OG0001309	Syab.g_02142	Prar.g_00754
OG0001310	Syab.g_02288	Prar.g_01131
OG0001311	Syab.g_01311	Prar.g_01881
OG0001312	Syab.g_01414	Prar.g_01814
OG0001315	Syab.g_00472	Prar.g_00556
OG0001316	Syab.g_02552	Prar.g_00188
OG0001317	Syab.g_02373	Prar.g_00093
OG0001318	Syab.g_00333	Prar.g_00331
OG0001319	Syab.g_00306	Prar.g_00315
OG0001321	Syab.g_00616	Prar.g_00499
OG0001322	Syab.g_00617	Prar.g_00500
OG0001323	Syab.g_02145	Prar.g_01349
OG0001324	Syab.g_01181	Prar.g_01524
OG0001325	Syab.g_01273	Prar.g_01604
OG0001326	Syab.g_02841	Prar.g_01547
OG0001327	Syab.g_01643	Prar.g_01920
OG0001328	Syab.g_01616	Prar.g_01946
OG0001329	Syab.g_00361	Prar.g_01302
OG0001330	Syab.g_00925	Prar.g_00977
OG0001331	Syab.g_02081	Prar.g_00905
OG0001332	Syab.g_02165	Prar.g_00804
OG0001333	Syab.g_02323	Prar.g_01958
OG0001334	Syab.g_00483	Prar.g_00621
OG0001335	Syab.g_00484	Prar.g_00622
OG0001336	Syab.g_02886	Prar.g_00052
OG0001339	Syab.g_02496	Prar.g_00225
OG0001340	Syab.g_00503	Prar.g_00259
OG0001341	Syab.g_01779	Prar.g_01636
OG0001343	Syab.g_00359	Prar.g_01757
OG0001344	Syab.g_00974	Prar.g_01259
OG0001345	Syab.g_01008	Prar.g_01244
OG0001346	Syab.g_00914	Prar.g_00954
OG0001348	Syab.g_01258	Prar.g_00732
OG0001351	Syab.g_00625	Prar.g_00502
OG0001358	Syab.g_01900	Prar.g_01450
OG0001359	Syab.g_00360	Prar.g_01758
OG0001360	Syab.g_01010	Prar.g_01949
OG0001361	Syab.g_00154, Syab.g_01005	Prar.g_01247
OG0001362	Syab.g_00754	Prar.g_00833
OG0001363	Syab.g_00752	Prar.g_00831
OG0001364	Syab.g_00211	Prar.g_00624
OG0001365	Syab.g_02760	Prar.g_00701
OG0001369	Syab.g_02483	Prar.g_00236
OG0001370	Syab.g_01831	Prar.g_00508
OG0001373	Syab.g_02840	Prar.g_01548
OG0001374	Syab.g_02848	Prar.g_01540
OG0001375	Syab.g_00358	Prar.g_01756
OG0001376	Syab.g_02782	Prar.g_01914
OG0001377	Syab.g_02781	Prar.g_01915
OG0001378	Syab.g_00578	Prar.g_01325
OG0001381	Syab.g_01937	Prar.g_00917
OG0001382	Syab.g_00393	Prar.g_00738
OG0001385	Syab.g_02837	Prar.g_01551
OG0001386	Syab.g_02838	Prar.g_01550
OG0001387	Syab.g_02839	Prar.g_01549
OG0001388	Syab.g_02842	Prar.g_01546
OG0001389	Syab.g_02843	Prar.g_01545
OG0001390	Syab.g_02844	Prar.g_01544
OG0001391	Syab.g_02845	Prar.g_01543
OG0001392	Syab.g_02846	Prar.g_01542
OG0001393	Syab.g_02847	Prar.g_01541
OG0001397	Syab.g_00753	Prar.g_00832
OG0001400	Syab.g_02557	Prar.g_00368
OG0001404	Syab.g_02433	Prar.g_00550
OG0001405	Syab.g_00486	Prar.g_00261
OG0001406	Syab.g_02783	Prar.g_01913
OG0001407	Syab.g_01158	Prar.g_01926
OG0001408	Syab.g_01826	Prar.g_01932, Prar.g_01931
OG0001409	Syab.g_00988	Prar.g_01256
OG0001410	Syab.g_01550	Prar.g_00927
OG0001413	Syab.g_01812, Syab.g_01904	Prar.g_00763
OG0001414	Syab.g_01938	Prar.g_00098
OG0001415	Syab.g_02471	Prar.g_00096
OG0001416	Syab.g_00909	Prar.g_00507
OG0001417	Syab.g_01359	Prar.g_00518, Prar.g_00519
OG0001419	Syab.g_01159	Prar.g_01927
OG0001420	Syab.g_02155	Prar.g_01316
OG0001428	Syab.g_02594	Prar.g_00155
OG0001429	Syab.g_01423	Prar.g_01673
OG0001430	Syab.g_02743	Prar.g_00982
OG0001432	Syab.g_01818	Prar.g_00764
OG0001435	Syab.g_01637	Prar.g_01772
OG0001438	Syab.g_00280	Prar.g_00294
OG0001439	Syab.g_00248	Prar.g_00280
OG0001442	Syab.g_01583	Prar.g_01629
OG0001447	Syab.g_02534	Prar.g_00202
OG0001448	Syab.g_01789	Prar.g_00427
OG0001450	Syab.g_01081	Prar.g_01517
OG0001452	Syab.g_00338	Prar.g_01762
OG0001454	Syab.g_01808	Prar.g_01942
OG0001456	Syab.g_02850	Prar.g_01286
OG0001457	Syab.g_02851	Prar.g_01285
OG0001458	Syab.g_02852	Prar.g_01284
OG0001462	Syab.g_00042	Prar.g_00003
OG0001463	Syab.g_01104	Prar.g_00301
OG0001467	Syab.g_00805	Prar.g_01662
OG0001471	Syab.g_00253	Prar.g_00762
OG0001472	Syab.g_01800	Prar.g_00755
OG0001473	Syab.g_01813	Prar.g_00671
OG0001479	Syab.g_00527	Prar.g_00397
OG0001480	Syab.g_01836	Prar.g_00429
OG0001481	Syab.g_00621	Prar.g_00434
OG0001482	Syab.g_01349	Prar.g_00505
OG0001486	Syab.g_00967	Prar.g_01265
OG0001492	Syab.g_01155	Prar.g_01216
OG0001493	Syab.g_01147	Prar.g_01208
OG0001494	Syab.g_00173	Prar.g_00381
OG0001499	Syab.g_01112	Prar.g_00557
OG0001502	Syab.g_01733	Prar.g_01657
OG0001520	Syab.g_01992	Prar.g_00454, Prar.g_00455
OG0001522	Syab.g_01703	Prar.g_01716
OG0001546	Syab.g_02150	Prar.g_01354
OG0001551	Syab.g_01166	Prar.g_01287
OG0001554	Syab.g_02753	Prar.g_00756
OG0001555	Syab.g_02418	Prar.g_00742
OG0001565	Syab.g_01837	Prar.g_00475
OG0001572	Syab.g_02215	Prar.g_01192
OG0001582	Syab.g_01881	Prar.g_00517
OG0001625	Syab.g_00328	Prar.g_00329
OG0001627	Syab.g_02167	Prar.g_01643
OG0001647	Syab.g_00304	Prar.g_00314
OG0001704	Syab.g_02425	Prar.g_01198
OG0001709	Syab.g_00162	Prar.g_00868
OG0001712	Syab.g_01764	Prar.g_00472
OG0001713	Syab.g_00985	Prar.g_00560
OG0001726	Syab.g_01087	Prar.g_00469
OG0001745	Syab.g_01769	Prar.g_00765
OG0001922	Syab.g_00153	Prar.g_00940
OG0001924	Syab.g_01915	Prar.g_01574
OG0001925	Syab.g_01916	Prar.g_01573
OG0001926	Syab.g_01917	Prar.g_01572
OG0001927	Syab.g_01918	Prar.g_01571
OG0001993	Syab.g_01913	Prar.g_01576
OG0001994	Syab.g_01914	Prar.g_01575
OG0002110	Syab.g_00077	Prar.g_01553, Prar.g_01556
OG0002111	Syab.g_00832	Prar.g_01421
OG0002156	Syab.g_00808	Prar.g_00583, Prar.g_00582
OG0002425	Syab.g_00186	Prar.g_00379
OG0002488	Syab.g_00829	Prar.g_00377
OG0002560	Syab.g_01474	Prar.g_00457
OG0002695	Syab.g_00184	Prar.g_00378
OG0003647	Syab.g_01115, Syab.g_01429	Prar.g_01171
