Orthogroup	Syab	Praz
OG0001162	Syab.g_00893	Praz.g_00942
OG0001163	Syab.g_02241	Praz.g_00885
OG0001164	Syab.g_02247	Praz.g_00881
OG0001165	Syab.g_02252	Praz.g_00878
OG0001166	Syab.g_02296	Praz.g_00858
OG0001167	Syab.g_02322	Praz.g_00841
OG0001168	Syab.g_02324	Praz.g_00839
OG0001169	Syab.g_02326	Praz.g_00837
OG0001170	Syab.g_02328	Praz.g_00835
OG0001171	Syab.g_02339	Praz.g_00826
OG0001172	Syab.g_00371	Praz.g_00332
OG0001173	Syab.g_00372	Praz.g_00331
OG0001174	Syab.g_00380	Praz.g_00323
OG0001175	Syab.g_00381	Praz.g_00322
OG0001176	Syab.g_00398	Praz.g_00315
OG0001177	Syab.g_00396	Praz.g_00312
OG0001178	Syab.g_02263	Praz.g_00307
OG0001179	Syab.g_00427	Praz.g_00279
OG0001180	Syab.g_00453	Praz.g_00257
OG0001181	Syab.g_00457	Praz.g_00253
OG0001182	Syab.g_00467	Praz.g_00246
OG0001183	Syab.g_00474	Praz.g_00241
OG0001184	Syab.g_00196	Praz.g_00225
OG0001185	Syab.g_00119	Praz.g_00211
OG0001186	Syab.g_00085	Praz.g_00187
OG0001187	Syab.g_00081	Praz.g_00183
OG0001188	Syab.g_00079	Praz.g_00180
OG0001189	Syab.g_00058	Praz.g_00163
OG0001190	Syab.g_02755	Praz.g_00159
OG0001191	Syab.g_02771	Praz.g_00149
OG0001192	Syab.g_02778	Praz.g_00144
OG0001193	Syab.g_02827	Praz.g_00134
OG0001194	Syab.g_02833	Praz.g_00133
OG0001195	Syab.g_02834	Praz.g_00132
OG0001196	Syab.g_02896	Praz.g_00119
OG0001197	Syab.g_02898	Praz.g_00118
OG0001198	Syab.g_02911	Praz.g_00362
OG0001199	Syab.g_02440	Praz.g_00434
OG0001200	Syab.g_02442	Praz.g_00436
OG0001201	Syab.g_02501	Praz.g_00468
OG0001202	Syab.g_02635	Praz.g_00559
OG0001203	Syab.g_02369	Praz.g_00598
OG0001204	Syab.g_00353	Praz.g_00603
OG0001205	Syab.g_00593	Praz.g_01883
OG0001206	Syab.g_00641	Praz.g_01866
OG0001207	Syab.g_02088	Praz.g_01851
OG0001208	Syab.g_02098	Praz.g_01846
OG0001209	Syab.g_02038	Praz.g_01793
OG0001210	Syab.g_02030	Praz.g_01788
OG0001211	Syab.g_02013	Praz.g_01778
OG0001212	Syab.g_01955	Praz.g_01734
OG0001213	Syab.g_01886	Praz.g_01701
OG0001214	Syab.g_01872	Praz.g_01693
OG0001215	Syab.g_01171	Praz.g_01640
OG0001216	Syab.g_01269	Praz.g_01605
OG0001217	Syab.g_01464	Praz.g_01567
OG0001218	Syab.g_00723	Praz.g_01560
OG0001220	Syab.g_01737	Praz.g_01460
OG0001221	Syab.g_01607	Praz.g_01397
OG0001222	Syab.g_01396	Praz.g_01358
OG0001223	Syab.g_01345	Praz.g_01332
OG0001224	Syab.g_01214	Praz.g_01280
OG0001225	Syab.g_01212	Praz.g_00064
OG0001226	Syab.g_02450	Praz.g_00090
OG0001227	Syab.g_00891	Praz.g_00108
OG0001228	Syab.g_01697	Praz.g_00709
OG0001229	Syab.g_01184	Praz.g_01141
OG0001230	Syab.g_00791	Praz.g_01049
OG0001231	Syab.g_00017	Praz.g_00944
OG0001232	Syab.g_02306	Praz.g_00854
OG0001233	Syab.g_02329	Praz.g_00834
OG0001234	Syab.g_00385	Praz.g_00320
OG0001235	Syab.g_00391	Praz.g_00310
OG0001236	Syab.g_00200	Praz.g_00228
OG0001237	Syab.g_00192	Praz.g_00224
OG0001238	Syab.g_02773	Praz.g_00148
OG0001239	Syab.g_02437	Praz.g_00431
OG0001240	Syab.g_02484	Praz.g_00453
OG0001241	Syab.g_02494	Praz.g_00461
OG0001242	Syab.g_02525	Praz.g_00479
OG0001243	Syab.g_02533	Praz.g_00485
OG0001244	Syab.g_02561	Praz.g_00501
OG0001245	Syab.g_01762	Praz.g_00794
OG0001246	Syab.g_02126	Praz.g_01824
OG0001247	Syab.g_02825	Praz.g_01647
OG0001248	Syab.g_01163	Praz.g_01645
OG0001249	Syab.g_00514	Praz.g_01534
OG0001250	Syab.g_01714	Praz.g_01471
OG0001251	Syab.g_01816	Praz.g_01423
OG0001252	Syab.g_01228	Praz.g_01285
OG0001253	Syab.g_01761	Praz.g_00109
OG0001254	Syab.g_01749	Praz.g_00023
OG0001255	Syab.g_01846	Praz.g_00008
OG0001256	Syab.g_02238	Praz.g_00951
OG0001257	Syab.g_01610	Praz.g_00945
OG0001258	Syab.g_02250	Praz.g_00880
OG0001259	Syab.g_02327	Praz.g_00836
OG0001260	Syab.g_02350	Praz.g_00820
OG0001261	Syab.g_00436	Praz.g_00271
OG0001262	Syab.g_00060	Praz.g_00165
OG0001263	Syab.g_02536	Praz.g_00488
OG0001265	Syab.g_02523	Praz.g_00478
OG0001266	Syab.g_02639	Praz.g_00563
OG0001267	Syab.g_00295	Praz.g_00638
OG0001268	Syab.g_00529	Praz.g_00341
OG0001269	Syab.g_01809	Praz.g_00815
OG0001270	Syab.g_00579	Praz.g_01894
OG0001271	Syab.g_00694	Praz.g_01856
OG0001272	Syab.g_02102	Praz.g_01842
OG0001273	Syab.g_01878	Praz.g_01699
OG0001274	Syab.g_02706	Praz.g_01627
OG0001275	Syab.g_01330	Praz.g_01322
OG0001276	Syab.g_01313	Praz.g_01302
OG0001277	Syab.g_02163	Praz.g_00098
OG0001278	Syab.g_01152	Praz.g_00704
OG0001279	Syab.g_01807	Praz.g_01236
OG0001280	Syab.g_00918	Praz.g_01181
OG0001281	Syab.g_00906	Praz.g_01175
OG0001282	Syab.g_02086	Praz.g_01138
OG0001283	Syab.g_02885	Praz.g_01119
OG0001284	Syab.g_02211	Praz.g_00971
OG0001285	Syab.g_02309	Praz.g_00851
OG0001286	Syab.g_00451	Praz.g_00259
OG0001287	Syab.g_00111	Praz.g_00203
OG0001288	Syab.g_00094	Praz.g_00194
OG0001289	Syab.g_02465	Praz.g_00447
OG0001290	Syab.g_02493	Praz.g_00460
OG0001291	Syab.g_02546	Praz.g_00495
OG0001292	Syab.g_00348	Praz.g_00608
OG0001293	Syab.g_00322	Praz.g_00620
OG0001294	Syab.g_01564	Praz.g_00796
OG0001295	Syab.g_01215	Praz.g_01861
OG0001296	Syab.g_02132	Praz.g_01819
OG0001297	Syab.g_02136	Praz.g_01814
OG0001298	Syab.g_01980	Praz.g_01752
OG0001299	Syab.g_01557	Praz.g_01664
OG0001300	Syab.g_01180	Praz.g_01637
OG0001301	Syab.g_01197	Praz.g_01634
OG0001302	Syab.g_01844	Praz.g_01525
OG0001303	Syab.g_01424	Praz.g_01318
OG0001304	Syab.g_01298	Praz.g_01291
OG0001305	Syab.g_01204	Praz.g_00070
OG0001306	Syab.g_00941	Praz.g_00006
OG0001307	Syab.g_01552	Praz.g_01156
OG0001308	Syab.g_00759	Praz.g_01031
OG0001309	Syab.g_02142	Praz.g_00947
OG0001310	Syab.g_02288	Praz.g_00865
OG0001311	Syab.g_01311	Praz.g_01300
OG0001312	Syab.g_01414	Praz.g_01369
OG0001315	Syab.g_00472	Praz.g_00422
OG0001316	Syab.g_02552	Praz.g_00500
OG0001317	Syab.g_02373	Praz.g_00594
OG0001318	Syab.g_00333	Praz.g_00616
OG0001319	Syab.g_00306	Praz.g_00631
OG0001321	Syab.g_00616	Praz.g_01877
OG0001322	Syab.g_00617	Praz.g_01876
OG0001323	Syab.g_02145	Praz.g_01809
OG0001324	Syab.g_01181	Praz.g_01636
OG0001325	Syab.g_01273	Praz.g_01602
OG0001326	Syab.g_02841	Praz.g_01435
OG0001327	Syab.g_01643	Praz.g_00082
OG0001328	Syab.g_01616	Praz.g_00107
OG0001329	Syab.g_00361	Praz.g_00032
OG0001330	Syab.g_00925	Praz.g_01206
OG0001331	Syab.g_02081	Praz.g_01133
OG0001332	Syab.g_02165	Praz.g_00998
OG0001333	Syab.g_02323	Praz.g_00840
OG0001334	Syab.g_00483	Praz.g_00238
OG0001335	Syab.g_00484	Praz.g_00237
OG0001336	Syab.g_02886	Praz.g_00122
OG0001339	Syab.g_02496	Praz.g_00463
OG0001340	Syab.g_00503	Praz.g_00685
OG0001341	Syab.g_01779	Praz.g_01569
OG0001343	Syab.g_00359	Praz.g_01426
OG0001344	Syab.g_00974	Praz.g_00750
OG0001345	Syab.g_01008	Praz.g_00735
OG0001346	Syab.g_00914	Praz.g_01179
OG0001351	Syab.g_00625	Praz.g_01874
OG0001353	Syab.g_01702	Praz.g_01480
OG0001354	Syab.g_01358	Praz.g_01340
OG0001358	Syab.g_01900	Praz.g_01710
OG0001359	Syab.g_00360	Praz.g_01425
OG0001360	Syab.g_01010	Praz.g_00110
OG0001361	Syab.g_00154, Syab.g_01005	Praz.g_00738
OG0001362	Syab.g_00754	Praz.g_01027
OG0001363	Syab.g_00752	Praz.g_01025
OG0001364	Syab.g_00211	Praz.g_00235
OG0001365	Syab.g_02760	Praz.g_00155
OG0001369	Syab.g_02483	Praz.g_00452
OG0001373	Syab.g_02840	Praz.g_01436
OG0001374	Syab.g_02848	Praz.g_01428
OG0001375	Syab.g_00358	Praz.g_01427
OG0001376	Syab.g_02782	Praz.g_00076
OG0001377	Syab.g_02781	Praz.g_00077
OG0001378	Syab.g_00578	Praz.g_00061
OG0001379	Syab.g_00923	Praz.g_01186
OG0001381	Syab.g_01937	Praz.g_01145
OG0001382	Syab.g_00393	Praz.g_00930
OG0001385	Syab.g_02837	Praz.g_01439
OG0001386	Syab.g_02838	Praz.g_01438
OG0001387	Syab.g_02839	Praz.g_01437
OG0001388	Syab.g_02842	Praz.g_01434
OG0001389	Syab.g_02843	Praz.g_01433
OG0001390	Syab.g_02844	Praz.g_01432
OG0001391	Syab.g_02845	Praz.g_01431
OG0001392	Syab.g_02846	Praz.g_01430
OG0001393	Syab.g_02847	Praz.g_01429
OG0001397	Syab.g_00753	Praz.g_01026
OG0001398	Syab.g_02457	Praz.g_00917
OG0001402	Syab.g_01896	Praz.g_01553
OG0001404	Syab.g_02433	Praz.g_00428
OG0001405	Syab.g_00486	Praz.g_00683
OG0001406	Syab.g_02783	Praz.g_00075
OG0001407	Syab.g_01158	Praz.g_00088
OG0001408	Syab.g_01826	Praz.g_00093
OG0001409	Syab.g_00988	Praz.g_00747
OG0001410	Syab.g_01550	Praz.g_01155
OG0001413	Syab.g_01812, Syab.g_01904	Praz.g_00956
OG0001414	Syab.g_01938	Praz.g_00589
OG0001415	Syab.g_02471	Praz.g_00591
OG0001416	Syab.g_00909	Praz.g_01869
OG0001417	Syab.g_01359	Praz.g_01859
OG0001419	Syab.g_01159	Praz.g_00089
OG0001420	Syab.g_02155	Praz.g_00052
OG0001425	Syab.g_02777	Praz.g_00145
OG0001428	Syab.g_02594	Praz.g_00532
OG0001429	Syab.g_01423	Praz.g_01522
OG0001430	Syab.g_02743	Praz.g_01211
OG0001432	Syab.g_01818	Praz.g_00958
OG0001434	Syab.g_01594	Praz.g_01389
OG0001439	Syab.g_00248	Praz.g_00664
OG0001442	Syab.g_01583	Praz.g_01577
OG0001447	Syab.g_02534	Praz.g_00486
OG0001448	Syab.g_01789	Praz.g_00808
OG0001449	Syab.g_00357	Praz.g_00772
OG0001450	Syab.g_01081	Praz.g_01643
OG0001452	Syab.g_00338	Praz.g_01421
OG0001454	Syab.g_01808	Praz.g_00103
OG0001456	Syab.g_02850	Praz.g_00015
OG0001457	Syab.g_02851	Praz.g_00014
OG0001458	Syab.g_02852	Praz.g_00013
OG0001462	Syab.g_00042	Praz.g_00399
OG0001463	Syab.g_01104	Praz.g_00644
OG0001467	Syab.g_00805	Praz.g_01533
OG0001471	Syab.g_00253	Praz.g_00955
OG0001472	Syab.g_01800	Praz.g_00948
OG0001473	Syab.g_01813	Praz.g_00186
OG0001479	Syab.g_00527	Praz.g_01934
OG0001480	Syab.g_01836	Praz.g_00806
OG0001481	Syab.g_00621	Praz.g_00801
OG0001482	Syab.g_01349	Praz.g_01871
OG0001486	Syab.g_00967	Praz.g_00757
OG0001492	Syab.g_01155	Praz.g_00707
OG0001493	Syab.g_01147	Praz.g_00699
OG0001499	Syab.g_01112	Praz.g_00421
OG0001502	Syab.g_01733	Praz.g_01542
OG0001505	Syab.g_00189	Praz.g_01106
OG0001520	Syab.g_01992	Praz.g_00780
OG0001522	Syab.g_01703	Praz.g_01479
OG0001525	Syab.g_01823	Praz.g_00939
OG0001546	Syab.g_02150	Praz.g_01804
OG0001547	Syab.g_01440	Praz.g_01540
OG0001551	Syab.g_01166	Praz.g_00016
OG0001554	Syab.g_02753	Praz.g_00949
OG0001555	Syab.g_02418	Praz.g_00934
OG0001564	Syab.g_00177	Praz.g_01077
OG0001565	Syab.g_01837	Praz.g_01909
OG0001567	Syab.g_01441	Praz.g_01541
OG0001568	Syab.g_01439	Praz.g_01539
OG0001570	Syab.g_01443	Praz.g_00049
OG0001582	Syab.g_01881	Praz.g_01860
OG0001627	Syab.g_02167	Praz.g_01563
OG0001635	Syab.g_00090	Praz.g_00895
OG0001666	Syab.g_01471	Praz.g_01223
OG0001704	Syab.g_02425	Praz.g_00419
OG0001709	Syab.g_00162	Praz.g_01061
OG0001712	Syab.g_01764	Praz.g_01917
OG0001726	Syab.g_01087	Praz.g_01920
OG0001745	Syab.g_01769	Praz.g_00959
OG0001922	Syab.g_00153	Praz.g_01165
OG0002112	Syab.g_00267	Praz.g_01926
OG0002157	Syab.g_00266	Praz.g_01925
OG0002158	Syab.g_00268	Praz.g_01927
OG0002560	Syab.g_01474	Praz.g_00778
