Orthogroup	Syab	Syad
OG0001156	Syab.g_02174	Syad.g_02543
OG0001157	Syab.g_02175	Syad.g_02544
OG0001158	Syab.g_02176	Syad.g_02546
OG0001159	Syab.g_02177	Syad.g_02547
OG0001160	Syab.g_02231	Syad.g_02595
OG0001161	Syab.g_02797	Syad.g_00026
OG0001162	Syab.g_00893	Syad.g_01844
OG0001163	Syab.g_02241	Syad.g_02610
OG0001164	Syab.g_02247	Syad.g_02616
OG0001165	Syab.g_02252	Syad.g_02621
OG0001166	Syab.g_02296	Syad.g_02647
OG0001167	Syab.g_02322	Syad.g_02486
OG0001168	Syab.g_02324	Syad.g_02488
OG0001169	Syab.g_02326	Syad.g_02490
OG0001170	Syab.g_02328	Syad.g_02492
OG0001171	Syab.g_02339	Syad.g_02503
OG0001172	Syab.g_00371	Syad.g_00594
OG0001173	Syab.g_00372	Syad.g_00595
OG0001174	Syab.g_00380	Syad.g_00603
OG0001175	Syab.g_00381	Syad.g_00604
OG0001176	Syab.g_00398	Syad.g_00644
OG0001177	Syab.g_00396	Syad.g_00641
OG0001178	Syab.g_02263	Syad.g_02629
OG0001179	Syab.g_00427	Syad.g_00675
OG0001180	Syab.g_00453	Syad.g_00700
OG0001181	Syab.g_00457	Syad.g_00704
OG0001182	Syab.g_00467	Syad.g_00712
OG0001183	Syab.g_00474	Syad.g_00717
OG0001184	Syab.g_00196	Syad.g_00378
OG0001185	Syab.g_00119	Syad.g_00354
OG0001186	Syab.g_00085	Syad.g_00247
OG0001187	Syab.g_00081	Syad.g_00245
OG0001188	Syab.g_00079	Syad.g_00238
OG0001189	Syab.g_00058	Syad.g_00217
OG0001190	Syab.g_02755	Syad.g_03034
OG0001192	Syab.g_02778	Syad.g_00013
OG0001193	Syab.g_02827	Syad.g_00072
OG0001194	Syab.g_02833	Syad.g_00075
OG0001195	Syab.g_02834	Syad.g_00076
OG0001196	Syab.g_02896	Syad.g_00144
OG0001197	Syab.g_02898	Syad.g_00146
OG0001198	Syab.g_02911	Syad.g_00159
OG0001199	Syab.g_02440	Syad.g_02735
OG0001200	Syab.g_02442	Syad.g_02737
OG0001201	Syab.g_02501	Syad.g_02802
OG0001202	Syab.g_02635	Syad.g_02945
OG0001203	Syab.g_02369	Syad.g_00821
OG0001204	Syab.g_00353	Syad.g_00577
OG0001205	Syab.g_00593	Syad.g_02440
OG0001206	Syab.g_00641	Syad.g_02385
OG0001207	Syab.g_02088	Syad.g_00893
OG0001208	Syab.g_02098	Syad.g_00906
OG0001209	Syab.g_02038	Syad.g_00980
OG0001210	Syab.g_02030	Syad.g_00993
OG0001212	Syab.g_01955	Syad.g_01082
OG0001213	Syab.g_01886	Syad.g_02163
OG0001214	Syab.g_01872	Syad.g_02150
OG0001215	Syab.g_01171	Syad.g_01366
OG0001216	Syab.g_01269	Syad.g_01816
OG0001218	Syab.g_00723	Syad.g_02328
OG0001220	Syab.g_01737	Syad.g_01195
OG0001221	Syab.g_01607	Syad.g_01950
OG0001222	Syab.g_01396	Syad.g_01770
OG0001223	Syab.g_01345	Syad.g_01715
OG0001224	Syab.g_01214	Syad.g_01286
OG0001225	Syab.g_01212	Syad.g_01288
OG0001226	Syab.g_02450	Syad.g_02100
OG0001227	Syab.g_00891	Syad.g_00029
OG0001228	Syab.g_01697	Syad.g_02460
OG0001229	Syab.g_01184	Syad.g_01314
OG0001231	Syab.g_00017	Syad.g_00179
OG0001232	Syab.g_02306	Syad.g_02658
OG0001233	Syab.g_02329	Syad.g_02493
OG0001234	Syab.g_00385	Syad.g_00608
OG0001235	Syab.g_00391	Syad.g_00633
OG0001236	Syab.g_00200	Syad.g_00412
OG0001237	Syab.g_00192	Syad.g_00376
OG0001238	Syab.g_02773	Syad.g_00007
OG0001239	Syab.g_02437	Syad.g_02732
OG0001240	Syab.g_02484	Syad.g_02785
OG0001241	Syab.g_02494	Syad.g_02795
OG0001242	Syab.g_02525	Syad.g_02827
OG0001243	Syab.g_02533	Syad.g_02841
OG0001244	Syab.g_02561	Syad.g_02873
OG0001245	Syab.g_01762	Syad.g_02223
OG0001246	Syab.g_02126	Syad.g_00933
OG0001247	Syab.g_02825	Syad.g_01837
OG0001248	Syab.g_01163	Syad.g_01843
OG0001249	Syab.g_00514	Syad.g_00756
OG0001250	Syab.g_01714	Syad.g_01227
OG0001251	Syab.g_01816	Syad.g_00083
OG0001252	Syab.g_01228	Syad.g_01279
OG0001253	Syab.g_01761	Syad.g_02037
OG0001254	Syab.g_01749	Syad.g_01528
OG0001255	Syab.g_01846	Syad.g_02224
OG0001256	Syab.g_02238	Syad.g_02609
OG0001257	Syab.g_01610	Syad.g_02210
OG0001258	Syab.g_02250	Syad.g_02619
OG0001260	Syab.g_02350	Syad.g_02514
OG0001261	Syab.g_00436	Syad.g_00684
OG0001262	Syab.g_00060	Syad.g_00219
OG0001263	Syab.g_02536	Syad.g_02844
OG0001265	Syab.g_02523	Syad.g_02825
OG0001266	Syab.g_02639	Syad.g_02949
OG0001267	Syab.g_00295	Syad.g_00523
OG0001268	Syab.g_00529	Syad.g_00767
OG0001270	Syab.g_00579	Syad.g_02453
OG0001271	Syab.g_00694	Syad.g_02356
OG0001272	Syab.g_02102	Syad.g_00910
OG0001273	Syab.g_01878	Syad.g_02157
OG0001274	Syab.g_02706	Syad.g_02988
OG0001275	Syab.g_01330	Syad.g_01699
OG0001276	Syab.g_01313	Syad.g_01683
OG0001277	Syab.g_02163	Syad.g_00127
OG0001278	Syab.g_01152	Syad.g_01445
OG0001279	Syab.g_01807	Syad.g_02248
OG0001280	Syab.g_00918	Syad.g_02402
OG0001281	Syab.g_00906	Syad.g_02413
OG0001282	Syab.g_02086	Syad.g_00890
OG0001283	Syab.g_02885	Syad.g_00138
OG0001284	Syab.g_02211	Syad.g_02585
OG0001285	Syab.g_02309	Syad.g_02043
OG0001286	Syab.g_00451	Syad.g_00698
OG0001287	Syab.g_00111	Syad.g_00346
OG0001288	Syab.g_00094	Syad.g_00326
OG0001289	Syab.g_02465	Syad.g_02767
OG0001290	Syab.g_02493	Syad.g_02794
OG0001291	Syab.g_02546	Syad.g_02854
OG0001292	Syab.g_00348	Syad.g_00572
OG0001293	Syab.g_00322	Syad.g_00549
OG0001294	Syab.g_01564	Syad.g_01597
OG0001295	Syab.g_01215	Syad.g_00997
OG0001296	Syab.g_02132	Syad.g_00939
OG0001297	Syab.g_02136	Syad.g_00943
OG0001298	Syab.g_01980	Syad.g_01055
OG0001299	Syab.g_01557	Syad.g_01591
OG0001300	Syab.g_01180	Syad.g_01339
OG0001301	Syab.g_01197	Syad.g_01303
OG0001302	Syab.g_01844	Syad.g_02123
OG0001303	Syab.g_01424	Syad.g_01655
OG0001304	Syab.g_01298	Syad.g_01669
OG0001305	Syab.g_01204	Syad.g_01296
OG0001306	Syab.g_00941	Syad.g_01119
OG0001307	Syab.g_01552	Syad.g_00626
OG0001309	Syab.g_02142	Syad.g_00950
OG0001310	Syab.g_02288	Syad.g_02638
OG0001311	Syab.g_01311	Syad.g_01681
OG0001312	Syab.g_01414	Syad.g_01788
OG0001313	Syab.g_00652, Syab.g_00660	Syad.g_02372
OG0001313	Syab.g_00651, Syab.g_00659	Syad.g_02373
OG0001315	Syab.g_00472	Syad.g_00715
OG0001316	Syab.g_02552	Syad.g_02861
OG0001317	Syab.g_02373	Syad.g_00814
OG0001318	Syab.g_00333	Syad.g_00557
OG0001321	Syab.g_00616	Syad.g_02423
OG0001322	Syab.g_00617	Syad.g_02422
OG0001323	Syab.g_02145	Syad.g_00953
OG0001324	Syab.g_01181	Syad.g_01338
OG0001325	Syab.g_01273	Syad.g_01811
OG0001326	Syab.g_02841	Syad.g_00092
OG0001327	Syab.g_01643	Syad.g_01605
OG0001328	Syab.g_01616	Syad.g_01638
OG0001329	Syab.g_00361	Syad.g_00866
OG0001330	Syab.g_00925	Syad.g_02395
OG0001332	Syab.g_02165	Syad.g_02535
OG0001333	Syab.g_02323	Syad.g_02487
OG0001334	Syab.g_00483	Syad.g_00725
OG0001335	Syab.g_00484	Syad.g_00726
OG0001336	Syab.g_02886	Syad.g_00139
OG0001337	Syab.g_00480	Syad.g_00750
OG0001337	Syab.g_00502	Syad.g_00741
OG0001338	Syab.g_00495	Syad.g_00735
OG0001338	Syab.g_00509	Syad.g_00722
OG0001338	Syab.g_00505	Syad.g_00745
OG0001339	Syab.g_02496	Syad.g_02797
OG0001340	Syab.g_00503	Syad.g_00742
OG0001341	Syab.g_01779	Syad.g_01312
OG0001343	Syab.g_00359	Syad.g_00079
OG0001344	Syab.g_00974	Syad.g_01157
OG0001345	Syab.g_01008	Syad.g_01188
OG0001346	Syab.g_00914	Syad.g_02406
OG0001347	Syab.g_02830	Syad.g_00454
OG0001348	Syab.g_01258	Syad.g_01250
OG0001349	Syab.g_00150	Syad.g_02663
OG0001353	Syab.g_01702	Syad.g_01244
OG0001354	Syab.g_01358	Syad.g_01728
OG0001357	Syab.g_01373	Syad.g_01502
OG0001358	Syab.g_01900	Syad.g_02179
OG0001359	Syab.g_00360	Syad.g_00078
OG0001360	Syab.g_01010	Syad.g_01191
OG0001361	Syab.g_00154, Syab.g_01005	Syad.g_01185
OG0001362	Syab.g_00754	Syad.g_02294
OG0001363	Syab.g_00752	Syad.g_02296
OG0001364	Syab.g_00211	Syad.g_00431
OG0001366	Syab.g_02299	Syad.g_02650
OG0001369	Syab.g_02483	Syad.g_02784
OG0001373	Syab.g_02840	Syad.g_00091
OG0001374	Syab.g_02848	Syad.g_00099
OG0001375	Syab.g_00358	Syad.g_00080
OG0001376	Syab.g_02782	Syad.g_00015
OG0001377	Syab.g_02781	Syad.g_00014
OG0001378	Syab.g_00578	Syad.g_02454
OG0001379	Syab.g_00923	Syad.g_02397
OG0001381	Syab.g_01937	Syad.g_01266, Syad.g_00614
OG0001383	Syab.g_02363	Syad.g_00827
OG0001385	Syab.g_02837	Syad.g_00088
OG0001386	Syab.g_02838	Syad.g_00089
OG0001387	Syab.g_02839	Syad.g_00090
OG0001388	Syab.g_02842	Syad.g_00093
OG0001389	Syab.g_02843	Syad.g_00094
OG0001390	Syab.g_02844	Syad.g_00095
OG0001391	Syab.g_02845	Syad.g_00096
OG0001392	Syab.g_02846	Syad.g_00097
OG0001393	Syab.g_02847	Syad.g_00098
OG0001394	Syab.g_01599	Syad.g_01920
OG0001396	Syab.g_02831	Syad.g_00455
OG0001397	Syab.g_00753	Syad.g_02295
OG0001398	Syab.g_02457	Syad.g_01977
OG0001400	Syab.g_02557	Syad.g_00984
OG0001401	Syab.g_01708	Syad.g_01233
OG0001402	Syab.g_01896	Syad.g_02174
OG0001404	Syab.g_02433	Syad.g_02727
OG0001405	Syab.g_00486	Syad.g_00728
OG0001407	Syab.g_01158	Syad.g_00970
OG0001408	Syab.g_01826	Syad.g_01431
OG0001410	Syab.g_01550	Syad.g_00627
OG0001411	Syab.g_00147	Syad.g_00372
OG0001413	Syab.g_01904	Syad.g_02113
OG0001414	Syab.g_01938	Syad.g_00615
OG0001416	Syab.g_00909	Syad.g_02410
OG0001417	Syab.g_01359	Syad.g_01729
OG0001419	Syab.g_01159	Syad.g_00971
OG0001420	Syab.g_02155	Syad.g_00963
OG0001425	Syab.g_02777	Syad.g_00012
OG0001426	Syab.g_02380	Syad.g_00855, Syad.g_01413, Syad.g_02234, Syad.g_01345, Syad.g_01968, Syad.g_02701, Syad.g_02002, Syad.g_02235
OG0001428	Syab.g_02594	Syad.g_02906
OG0001429	Syab.g_01423	Syad.g_01656
OG0001430	Syab.g_02743	Syad.g_03026
OG0001432	Syab.g_01818	Syad.g_01382
OG0001434	Syab.g_01594	Syad.g_01916
OG0001435	Syab.g_01637	Syad.g_01612
OG0001436	Syab.g_00217	Syad.g_00437
OG0001436	Syab.g_00216	Syad.g_00436
OG0001438	Syab.g_00280	Syad.g_00507
OG0001439	Syab.g_00248	Syad.g_00476
OG0001442	Syab.g_01583	Syad.g_01906
OG0001443	Syab.g_02794	Syad.g_00023
OG0001444	Syab.g_02479	Syad.g_02779
OG0001444	Syab.g_00101	Syad.g_00336
OG0001447	Syab.g_02534	Syad.g_02842
OG0001448	Syab.g_01789	Syad.g_02723
OG0001449	Syab.g_00357	Syad.g_00583
OG0001452	Syab.g_00338	Syad.g_00563
OG0001454	Syab.g_01808	Syad.g_02101
OG0001456	Syab.g_02850	Syad.g_00101
OG0001457	Syab.g_02851	Syad.g_00102
OG0001458	Syab.g_02852	Syad.g_00103
OG0001461	Syab.g_01754	Syad.g_02162
OG0001462	Syab.g_00042	Syad.g_00204
OG0001463	Syab.g_01104	Syad.g_01264
OG0001471	Syab.g_00253	Syad.g_00484
OG0001473	Syab.g_01813	Syad.g_02127
OG0001477	Syab.g_01191	Syad.g_01307
OG0001478	Syab.g_00661	Syad.g_02371
OG0001478	Syab.g_00670	Syad.g_02364
OG0001479	Syab.g_00527	Syad.g_00765
OG0001480	Syab.g_01836	Syad.g_01194
OG0001482	Syab.g_01349	Syad.g_01719
OG0001488	Syab.g_00994	Syad.g_00051, Syad.g_01175
OG0001489	Syab.g_00462	Syad.g_00709
OG0001492	Syab.g_01155	Syad.g_01448
OG0001493	Syab.g_01147	Syad.g_01439
OG0001494	Syab.g_00180	Syad.g_00267
OG0001494	Syab.g_00173	Syad.g_02673
OG0001496	Syab.g_01188	Syad.g_01309
OG0001497	Syab.g_01190	Syad.g_01308
OG0001498	Syab.g_00552	Syad.g_00786
OG0001499	Syab.g_01112	Syad.g_02081
OG0001502	Syab.g_01733	Syad.g_01202
OG0001510	Syab.g_00103	Syad.g_00342
OG0001511	Syab.g_02509	Syad.g_02810
OG0001512	Syab.g_02368	Syad.g_00822
OG0001513	Syab.g_00193	Syad.g_00377
OG0001513	Syab.g_00470	Syad.g_00646
OG0001514	Syab.g_01187	Syad.g_01310
OG0001515	Syab.g_01176	Syad.g_01343
OG0001516	Syab.g_01554	Syad.g_01588
OG0001517	Syab.g_00524	Syad.g_00762
OG0001518	Syab.g_02775	Syad.g_00009
OG0001519	Syab.g_02796	Syad.g_00025
OG0001520	Syab.g_01992	Syad.g_01039
OG0001522	Syab.g_01703	Syad.g_01243
OG0001525	Syab.g_01823	Syad.g_00036
OG0001527	Syab.g_01998	Syad.g_01030
OG0001529	Syab.g_00051	Syad.g_00210
OG0001530	Syab.g_02507	Syad.g_02808
OG0001531	Syab.g_02367	Syad.g_00823
OG0001532	Syab.g_01024	Syad.g_01492
OG0001533	Syab.g_00636	Syad.g_02388
OG0001534	Syab.g_01297	Syad.g_01668
OG0001535	Syab.g_01316	Syad.g_01685
OG0001536	Syab.g_01388	Syad.g_01762
OG0001537	Syab.g_01606	Syad.g_01949
OG0001538	Syab.g_01278	Syad.g_01884
OG0001539	Syab.g_01641	Syad.g_01607
OG0001540	Syab.g_02538	Syad.g_02846
OG0001541	Syab.g_02603	Syad.g_02915
OG0001542	Syab.g_02614	Syad.g_02924
OG0001543	Syab.g_02686	Syad.g_02969
OG0001544	Syab.g_02795	Syad.g_00024
OG0001545	Syab.g_02874	Syad.g_00126
OG0001547	Syab.g_01440	Syad.g_01963
OG0001551	Syab.g_01166	Syad.g_01256
OG0001554	Syab.g_02753	Syad.g_03031
OG0001555	Syab.g_02418	Syad.g_01923
OG0001558	Syab.g_00021	Syad.g_00182
OG0001559	Syab.g_02506	Syad.g_02807
OG0001560	Syab.g_02492	Syad.g_02793
OG0001561	Syab.g_01309	Syad.g_01679
OG0001562	Syab.g_01324	Syad.g_01693
OG0001564	Syab.g_00177	Syad.g_01539
OG0001567	Syab.g_01441	Syad.g_01965
OG0001568	Syab.g_01439	Syad.g_01961
OG0001570	Syab.g_01443	Syad.g_01985
OG0001573	Syab.g_01264	Syad.g_01423
OG0001574	Syab.g_02000	Syad.g_01028
OG0001575	Syab.g_01995	Syad.g_01033
OG0001576	Syab.g_00896	Syad.g_01103
OG0001577	Syab.g_00964	Syad.g_01148
OG0001579	Syab.g_00489, Syab.g_00494	Syad.g_00732
OG0001580	Syab.g_02740	Syad.g_03020
OG0001582	Syab.g_01881	Syad.g_02086
OG0001589	Syab.g_02331	Syad.g_02495
OG0001590	Syab.g_01879	Syad.g_02158
OG0001591	Syab.g_01566	Syad.g_01599
OG0001592	Syab.g_02741	Syad.g_03021
OG0001593	Syab.g_00712, Syab.g_00828, Syab.g_01133, Syab.g_01105, Syab.g_00710, Syab.g_01093, Syab.g_00830	Syad.g_01422, Syad.g_00404, Syad.g_02237
OG0001594	Syab.g_00887	Syad.g_03041
OG0001614	Syab.g_00121	Syad.g_00356
OG0001615	Syab.g_01727	Syad.g_01205
OG0001615	Syab.g_02023	Syad.g_01002
OG0001616	Syab.g_01013	Syad.g_01515
OG0001617	Syab.g_01183	Syad.g_01335
OG0001618	Syab.g_01665	Syad.g_01805
OG0001619	Syab.g_01399	Syad.g_01773
OG0001620	Syab.g_00535	Syad.g_00774
OG0001621	Syab.g_00337	Syad.g_00562
OG0001622	Syab.g_02884	Syad.g_00137
OG0001623	Syab.g_00506	Syad.g_00746
OG0001624	Syab.g_02162	Syad.g_02110
OG0001624	Syab.g_01843	Syad.g_00031
OG0001625	Syab.g_00328	Syad.g_00555
OG0001634	Syab.g_01560	Syad.g_01594
OG0001635	Syab.g_00090	Syad.g_00322
OG0001636	Syab.g_00041	Syad.g_00203
OG0001637	Syab.g_02344	Syad.g_02508, Syad.g_02507
OG0001638	Syab.g_02270	Syad.g_02636
OG0001639	Syab.g_02170	Syad.g_02539
OG0001640	Syab.g_01233	Syad.g_01274
OG0001641	Syab.g_01341	Syad.g_01711
OG0001642	Syab.g_02027	Syad.g_01197
OG0001643	Syab.g_01869	Syad.g_02147
OG0001644	Syab.g_01672	Syad.g_01799
OG0001647	Syab.g_00304	Syad.g_00531
OG0001652	Syab.g_00019	Syad.g_00180
OG0001653	Syab.g_02482	Syad.g_02782
OG0001654	Syab.g_02168	Syad.g_02537
OG0001655	Syab.g_02672	Syad.g_02108
OG0001656	Syab.g_00493	Syad.g_00731
OG0001657	Syab.g_02575	Syad.g_02889
OG0001658	Syab.g_02754	Syad.g_03033
OG0001659	Syab.g_01020	Syad.g_01507
OG0001666	Syab.g_01471	Syad.g_01536
OG0001671	Syab.g_02691	Syad.g_02974
OG0001672	Syab.g_02448	Syad.g_02743
OG0001673	Syab.g_02375	Syad.g_00812
OG0001675	Syab.g_01326	Syad.g_01695
OG0001676	Syab.g_00492	Syad.g_00734
OG0001677	Syab.g_00475	Syad.g_00718, Syad.g_01497
OG0001678	Syab.g_00370	Syad.g_00593
OG0001679	Syab.g_02475	Syad.g_01038, Syad.g_01037
OG0001681	Syab.g_00823, Syab.g_01245	Syad.g_00837
OG0001682	Syab.g_01647	Syad.g_02102
OG0001692	Syab.g_00782	Syad.g_02271
OG0001693	Syab.g_01209	Syad.g_01291
OG0001694	Syab.g_00293	Syad.g_00521
OG0001695	Syab.g_02869	Syad.g_00123
OG0001702	Syab.g_02470	Syad.g_02772
OG0001703	Syab.g_02089	Syad.g_00894
OG0001713	Syab.g_00985	Syad.g_01164
OG0001715	Syab.g_01788	Syad.g_02084
OG0001716	Syab.g_01734	Syad.g_01200
OG0001717	Syab.g_02588	Syad.g_02901
OG0001729	Syab.g_02362	Syad.g_00828
OG0001730	Syab.g_02358	Syad.g_00832
OG0001731	Syab.g_02188	Syad.g_02563
OG0001732	Syab.g_01045	Syad.g_01464
OG0001735	Syab.g_01535	Syad.g_01573
OG0001737	Syab.g_00274	Syad.g_00501
OG0001738	Syab.g_00233	Syad.g_00462
OG0001739	Syab.g_02867	Syad.g_00122
OG0001740	Syab.g_02871	Syad.g_00124
OG0001741	Syab.g_01067	Syad.g_02682
OG0001747	Syab.g_02559	Syad.g_02871
OG0001748	Syab.g_02693	Syad.g_02976
OG0001750	Syab.g_02480	Syad.g_02780
OG0001751	Syab.g_02376	Syad.g_00811
OG0001752	Syab.g_02354	Syad.g_02518
OG0001753	Syab.g_02347	Syad.g_02511
OG0001754	Syab.g_02346	Syad.g_02510
OG0001755	Syab.g_02141	Syad.g_00949
OG0001756	Syab.g_02787	Syad.g_00018
OG0001756	Syab.g_02780	Syad.g_00022
OG0001758	Syab.g_01483	Syad.g_01546
OG0001759	Syab.g_00572, Syab.g_01121	Syad.g_01373, Syad.g_02069
OG0001761	Syab.g_01920	Syad.g_02198
OG0001762	Syab.g_01333	Syad.g_01704
OG0001763	Syab.g_01346	Syad.g_01716
OG0001764	Syab.g_01436	Syad.g_01642
OG0001765	Syab.g_01263	Syad.g_02221
OG0001766	Syab.g_00263	Syad.g_00489
OG0001767	Syab.g_00218	Syad.g_00438
OG0001768	Syab.g_02620	Syad.g_02931
OG0001783	Syab.g_00116	Syad.g_00351
OG0001784	Syab.g_02474, Syab.g_02476	Syad.g_02774
OG0001785	Syab.g_02345	Syad.g_02509
OG0001786	Syab.g_02213	Syad.g_02588
OG0001787	Syab.g_02042	Syad.g_00976
OG0001788	Syab.g_02039	Syad.g_00979
OG0001789	Syab.g_00916	Syad.g_02404
OG0001790	Syab.g_00948	Syad.g_01126
OG0001791	Syab.g_01677	Syad.g_01793
OG0001792	Syab.g_01053	Syad.g_01456
OG0001794	Syab.g_01301	Syad.g_01671
OG0001796	Syab.g_01322	Syad.g_01691
OG0001797	Syab.g_01407	Syad.g_01781
OG0001798	Syab.g_01894	Syad.g_02171
OG0001799	Syab.g_01854	Syad.g_02136
OG0001800	Syab.g_00819	Syad.g_02249
OG0001801	Syab.g_00804	Syad.g_02258
OG0001803	Syab.g_00589	Syad.g_02444
OG0001804	Syab.g_00553	Syad.g_00787
OG0001805	Syab.g_00342	Syad.g_00567
OG0001806	Syab.g_00305	Syad.g_00532
OG0001807	Syab.g_00215	Syad.g_00435
OG0001808	Syab.g_00209	Syad.g_00422
OG0001809	Syab.g_02549	Syad.g_02857
OG0001811	Syab.g_02612	Syad.g_02922
OG0001812	Syab.g_02742	Syad.g_03022
OG0001813	Syab.g_02810	Syad.g_00060
OG0001814	Syab.g_02899	Syad.g_00147
OG0001815	Syab.g_02909	Syad.g_00157
OG0001816	Syab.g_01644	Syad.g_01604
OG0001817	Syab.g_01777	Syad.g_02089
OG0001835	Syab.g_01059	Syad.g_00849
OG0001837	Syab.g_02692	Syad.g_02975
OG0001838	Syab.g_00008	Syad.g_00170
OG0001839	Syab.g_00037	Syad.g_00199
OG0001840	Syab.g_00057	Syad.g_00216
OG0001841	Syab.g_00064	Syad.g_00223
OG0001843	Syab.g_00122	Syad.g_00357
OG0001844	Syab.g_00123	Syad.g_00358
OG0001845	Syab.g_00124	Syad.g_00359
OG0001846	Syab.g_02526	Syad.g_02828
OG0001847	Syab.g_02524	Syad.g_02826
OG0001848	Syab.g_02520	Syad.g_02822
OG0001849	Syab.g_02464	Syad.g_02766
OG0001850	Syab.g_02451	Syad.g_02756
OG0001851	Syab.g_02444	Syad.g_02739
OG0001852	Syab.g_02443	Syad.g_02738
OG0001853	Syab.g_02436	Syad.g_02731
OG0001854	Syab.g_02371	Syad.g_00818
OG0001856	Syab.g_02228	Syad.g_02594
OG0001857	Syab.g_02225	Syad.g_02591
OG0001858	Syab.g_02183	Syad.g_02554
OG0001859	Syab.g_02077	Syad.g_00882
OG0001860	Syab.g_02091	Syad.g_00896
OG0001861	Syab.g_02103	Syad.g_00911
OG0001862	Syab.g_02115	Syad.g_00922
OG0001863	Syab.g_02121	Syad.g_00928
OG0001864	Syab.g_02032	Syad.g_00991
OG0001865	Syab.g_01801	Syad.g_01067
OG0001866	Syab.g_01933	Syad.g_01098
OG0001867	Syab.g_01922	Syad.g_02200
OG0001868	Syab.g_00910	Syad.g_02409
OG0001869	Syab.g_00963	Syad.g_01147
OG0001870	Syab.g_00972	Syad.g_01155
OG0001871	Syab.g_00977	Syad.g_01160
OG0001872	Syab.g_01058	Syad.g_01451
OG0001873	Syab.g_01014	Syad.g_01514
OG0001874	Syab.g_01011	Syad.g_01517
OG0001875	Syab.g_01493	Syad.g_01547
OG0001876	Syab.g_01494	Syad.g_01548
OG0001877	Syab.g_01177	Syad.g_01342
OG0001878	Syab.g_01329	Syad.g_01698
OG0001879	Syab.g_01336	Syad.g_01706
OG0001880	Syab.g_01379	Syad.g_01746
OG0001881	Syab.g_01380	Syad.g_01754
OG0001882	Syab.g_01404	Syad.g_01778
OG0001883	Syab.g_01408	Syad.g_01782
OG0001884	Syab.g_01805	Syad.g_01790
OG0001885	Syab.g_01431	Syad.g_01647
OG0001886	Syab.g_01435	Syad.g_01643
OG0001887	Syab.g_01617	Syad.g_01637
OG0001888	Syab.g_01592	Syad.g_01913
OG0001889	Syab.g_01288	Syad.g_01873
OG0001890	Syab.g_01721	Syad.g_01220
OG0001891	Syab.g_01725	Syad.g_01207
OG0001892	Syab.g_01838	Syad.g_01193
OG0001893	Syab.g_01893	Syad.g_02170
OG0001894	Syab.g_01874	Syad.g_02153
OG0001895	Syab.g_00813	Syad.g_02253
OG0001896	Syab.g_00574	Syad.g_02457
OG0001897	Syab.g_00532	Syad.g_00771
OG0001898	Syab.g_00513	Syad.g_00755
OG0001899	Syab.g_00434	Syad.g_00682
OG0001900	Syab.g_00320	Syad.g_00547
OG0001901	Syab.g_00319	Syad.g_00546
OG0001902	Syab.g_00288	Syad.g_00516
OG0001903	Syab.g_00279	Syad.g_00506
OG0001904	Syab.g_00213	Syad.g_00433
OG0001905	Syab.g_00206	Syad.g_00420
OG0001906	Syab.g_02539	Syad.g_02847
OG0001908	Syab.g_02605	Syad.g_02917
OG0001909	Syab.g_02618	Syad.g_02929
OG0001910	Syab.g_02697	Syad.g_02980
OG0001912	Syab.g_02765	Syad.g_00001
OG0001913	Syab.g_02769	Syad.g_00003
OG0001914	Syab.g_01751	Syad.g_01532
OG0001915	Syab.g_02906	Syad.g_00153
OG0001917	Syab.g_01314	Syad.g_01684
OG0001918	Syab.g_01466	Syad.g_02046
OG0001924	Syab.g_01915	Syad.g_02188
OG0001925	Syab.g_01916	Syad.g_02189
OG0001926	Syab.g_01917	Syad.g_02190
OG0001927	Syab.g_01918	Syad.g_02191
OG0001929	Syab.g_00071	Syad.g_00230
OG0001932	Syab.g_00120	Syad.g_00355
OG0001933	Syab.g_02503	Syad.g_02804
OG0001934	Syab.g_02488	Syad.g_02789
OG0001935	Syab.g_02441	Syad.g_02736
OG0001936	Syab.g_01467	Syad.g_02103
OG0001937	Syab.g_02196	Syad.g_02576
OG0001938	Syab.g_02093	Syad.g_00898
OG0001939	Syab.g_01845	Syad.g_01363, Syad.g_01362
OG0001940	Syab.g_01981	Syad.g_01054
OG0001941	Syab.g_00905	Syad.g_02414
OG0001943	Syab.g_00987	Syad.g_02034
OG0001944	Syab.g_01442	Syad.g_01981
OG0001946	Syab.g_01178	Syad.g_01341
OG0001947	Syab.g_01235	Syad.g_01272
OG0001948	Syab.g_01344	Syad.g_01714
OG0001949	Syab.g_01363	Syad.g_01734
OG0001950	Syab.g_01365	Syad.g_01736
OG0001951	Syab.g_01381	Syad.g_01755
OG0001952	Syab.g_01405	Syad.g_01779
OG0001953	Syab.g_01406	Syad.g_01780
OG0001957	Syab.g_01888	Syad.g_02165
OG0001958	Syab.g_01537	Syad.g_01575
OG0001961	Syab.g_00692	Syad.g_02358
OG0001964	Syab.g_00383	Syad.g_00606
OG0001965	Syab.g_02045	Syad.g_02126
OG0001966	Syab.g_00326	Syad.g_00553
OG0001967	Syab.g_00324	Syad.g_00551
OG0001968	Syab.g_00323	Syad.g_00550
OG0001969	Syab.g_00251	Syad.g_00482
OG0001970	Syab.g_02541	Syad.g_02849
OG0001971	Syab.g_02616	Syad.g_02927
OG0001972	Syab.g_02710	Syad.g_03000
OG0001973	Syab.g_02720	Syad.g_02960
OG0001975	Syab.g_01750	Syad.g_01531
