Orthogroup	Syab	Prah
OG0001161	Syab.g_02797	Prah.g_00541
OG0001162	Syab.g_00893	Prah.g_01050
OG0001163	Syab.g_02241	Prah.g_01665
OG0001164	Syab.g_02247	Prah.g_01670
OG0001165	Syab.g_02252	Prah.g_01673
OG0001166	Syab.g_02296	Prah.g_01699
OG0001167	Syab.g_02322	Prah.g_01725
OG0001168	Syab.g_02324	Prah.g_01727
OG0001169	Syab.g_02326	Prah.g_01729
OG0001170	Syab.g_02328	Prah.g_01731
OG0001171	Syab.g_02339	Prah.g_01742
OG0001172	Syab.g_00371	Prah.g_02068
OG0001173	Syab.g_00372	Prah.g_02067
OG0001174	Syab.g_00380	Prah.g_02059
OG0001175	Syab.g_00381	Prah.g_02058
OG0001176	Syab.g_00398	Prah.g_02042
OG0001177	Syab.g_00396	Prah.g_02044
OG0001178	Syab.g_02263	Prah.g_01682
OG0001179	Syab.g_00427	Prah.g_02013
OG0001180	Syab.g_00453	Prah.g_01988
OG0001181	Syab.g_00457	Prah.g_01984
OG0001182	Syab.g_00467	Prah.g_01976
OG0001183	Syab.g_00474	Prah.g_01965
OG0001184	Syab.g_00196	Prah.g_02239
OG0001185	Syab.g_00119	Prah.g_00156
OG0001186	Syab.g_00085	Prah.g_00088
OG0001187	Syab.g_00081	Prah.g_00085
OG0001188	Syab.g_00079	Prah.g_00080
OG0001189	Syab.g_00058	Prah.g_00057
OG0001190	Syab.g_02755	Prah.g_02490
OG0001191	Syab.g_02771	Prah.g_02503
OG0001192	Syab.g_02778	Prah.g_02508
OG0001193	Syab.g_02827	Prah.g_02548
OG0001194	Syab.g_02833	Prah.g_02550
OG0001195	Syab.g_02834	Prah.g_02551
OG0001196	Syab.g_02896	Prah.g_02587
OG0001197	Syab.g_02898	Prah.g_02589
OG0001198	Syab.g_02911	Prah.g_02601
OG0001199	Syab.g_02440	Prah.g_01844
OG0001200	Syab.g_02442	Prah.g_01846
OG0001201	Syab.g_02501	Prah.g_01898
OG0001202	Syab.g_02635	Prah.g_02359
OG0001204	Syab.g_00353	Prah.g_02077
OG0001205	Syab.g_00593	Prah.g_00240
OG0001206	Syab.g_00641	Prah.g_00291
OG0001207	Syab.g_02088	Prah.g_01575
OG0001208	Syab.g_02098	Prah.g_01564
OG0001209	Syab.g_02038	Prah.g_01498
OG0001210	Syab.g_02030	Prah.g_01484
OG0001211	Syab.g_02013	Prah.g_01467
OG0001212	Syab.g_01955	Prah.g_01407
OG0001213	Syab.g_01886	Prah.g_00510
OG0001214	Syab.g_01872	Prah.g_00499
OG0001215	Syab.g_01171	Prah.g_00973
OG0001216	Syab.g_01269	Prah.g_00885
OG0001217	Syab.g_01464	Prah.g_01447
OG0001218	Syab.g_00723	Prah.g_00356
OG0001220	Syab.g_01737	Prah.g_00575
OG0001221	Syab.g_01607	Prah.g_00715
OG0001222	Syab.g_01396	Prah.g_02517
OG0001223	Syab.g_01345	Prah.g_00824
OG0001224	Syab.g_01214	Prah.g_00911
OG0001225	Syab.g_01212	Prah.g_00913
OG0001226	Syab.g_02450	Prah.g_01192
OG0001227	Syab.g_00891	Prah.g_01601
OG0001228	Syab.g_01697	Prah.g_01278
OG0001229	Syab.g_01184	Prah.g_01663
OG0001230	Syab.g_00791	Prah.g_00418
OG0001231	Syab.g_00017	Prah.g_00018
OG0001232	Syab.g_02306	Prah.g_01704
OG0001233	Syab.g_02329	Prah.g_01732
OG0001234	Syab.g_00385	Prah.g_02055
OG0001235	Syab.g_00391	Prah.g_02047
OG0001236	Syab.g_00200	Prah.g_02235
OG0001237	Syab.g_00192	Prah.g_02240
OG0001238	Syab.g_02773	Prah.g_02504
OG0001239	Syab.g_02437	Prah.g_01841
OG0001240	Syab.g_02484	Prah.g_01881
OG0001241	Syab.g_02494	Prah.g_01891
OG0001242	Syab.g_02525	Prah.g_00185
OG0001243	Syab.g_02533	Prah.g_02251
OG0001244	Syab.g_02561	Prah.g_02279
OG0001245	Syab.g_01762	Prah.g_01181
OG0001246	Syab.g_02126	Prah.g_01537
OG0001247	Syab.g_02825	Prah.g_00625
OG0001248	Syab.g_01163	Prah.g_00981
OG0001249	Syab.g_00514	Prah.g_01946
OG0001250	Syab.g_01714	Prah.g_00597
OG0001252	Syab.g_01228	Prah.g_00906
OG0001253	Syab.g_01761	Prah.g_01176
OG0001254	Syab.g_01749	Prah.g_02525
OG0001255	Syab.g_01846	Prah.g_01037
OG0001256	Syab.g_02238	Prah.g_01658
OG0001258	Syab.g_02250	Prah.g_01671
OG0001259	Syab.g_02327	Prah.g_01730
OG0001260	Syab.g_02350	Prah.g_01761
OG0001261	Syab.g_00436	Prah.g_02004
OG0001262	Syab.g_00060	Prah.g_00060
OG0001263	Syab.g_02536	Prah.g_02253
OG0001265	Syab.g_02523	Prah.g_00187
OG0001266	Syab.g_02639	Prah.g_02363
OG0001267	Syab.g_00295	Prah.g_02134
OG0001268	Syab.g_00529	Prah.g_01934
OG0001269	Syab.g_01809	Prah.g_00579
OG0001270	Syab.g_00579	Prah.g_00228
OG0001271	Syab.g_00694	Prah.g_00309
OG0001272	Syab.g_02102	Prah.g_01560
OG0001273	Syab.g_01878	Prah.g_00506
OG0001274	Syab.g_02706	Prah.g_02393
OG0001275	Syab.g_01330	Prah.g_00837
OG0001276	Syab.g_01313	Prah.g_00855
OG0001277	Syab.g_02163	Prah.g_02573
OG0001278	Syab.g_01152	Prah.g_01284
OG0001279	Syab.g_01807	Prah.g_00431
OG0001280	Syab.g_00918	Prah.g_01361
OG0001281	Syab.g_00906	Prah.g_01370
OG0001283	Syab.g_02885	Prah.g_02582
OG0001285	Syab.g_02309	Prah.g_01709
OG0001286	Syab.g_00451	Prah.g_01990
OG0001287	Syab.g_00111	Prah.g_00148
OG0001288	Syab.g_00094	Prah.g_00130
OG0001290	Syab.g_02493	Prah.g_01890
OG0001291	Syab.g_02546	Prah.g_02263
OG0001292	Syab.g_00348	Prah.g_02083
OG0001293	Syab.g_00322	Prah.g_02108
OG0001294	Syab.g_01564	Prah.g_00443
OG0001295	Syab.g_01215	Prah.g_01481
OG0001296	Syab.g_02132	Prah.g_01531
OG0001297	Syab.g_02136	Prah.g_01527
OG0001298	Syab.g_01980	Prah.g_01435
OG0001300	Syab.g_01180	Prah.g_00986
OG0001301	Syab.g_01197	Prah.g_01023
OG0001302	Syab.g_01844	Prah.g_01802
OG0001303	Syab.g_01424	Prah.g_00756
OG0001307	Syab.g_01552	Prah.g_00326
OG0001308	Syab.g_00759	Prah.g_00396
OG0001309	Syab.g_02142	Prah.g_01521
OG0001310	Syab.g_02288	Prah.g_01693
OG0001311	Syab.g_01311	Prah.g_00857
OG0001312	Syab.g_01414	Prah.g_00766
OG0001313	Syab.g_00652, Syab.g_00660	Prah.g_00300
OG0001313	Syab.g_00651	Prah.g_00299
OG0001316	Syab.g_02552	Prah.g_02269
OG0001319	Syab.g_00306	Prah.g_02124
OG0001321	Syab.g_00616	Prah.g_00253
OG0001322	Syab.g_00617	Prah.g_00254
OG0001323	Syab.g_02145	Prah.g_01518
OG0001324	Syab.g_01181	Prah.g_00987
OG0001326	Syab.g_02841	Prah.g_02557
OG0001327	Syab.g_01643	Prah.g_00555
OG0001328	Syab.g_01616	Prah.g_00722
OG0001329	Syab.g_00361	Prah.g_01213
OG0001330	Syab.g_00925	Prah.g_01354
OG0001331	Syab.g_02081	Prah.g_01581
OG0001332	Syab.g_02165	Prah.g_01605
OG0001333	Syab.g_02323	Prah.g_01726
OG0001334	Syab.g_00483	Prah.g_01961
OG0001335	Syab.g_00484	Prah.g_01960
OG0001336	Syab.g_02886	Prah.g_02583
OG0001337	Syab.g_00480, Syab.g_00502	Prah.g_01950
OG0001339	Syab.g_02496	Prah.g_01893
OG0001340	Syab.g_00503	Prah.g_01949
OG0001341	Syab.g_01779	Prah.g_00615
OG0001344	Syab.g_00974	Prah.g_01317
OG0001347	Syab.g_02830	Prah.g_00082
OG0001348	Syab.g_01258	Prah.g_02412
OG0001351	Syab.g_00625	Prah.g_00256
OG0001353	Syab.g_01702	Prah.g_00606
OG0001354	Syab.g_01358	Prah.g_00813
OG0001358	Syab.g_01900	Prah.g_00527
OG0001360	Syab.g_01010	Prah.g_01240
OG0001361	Syab.g_00154, Syab.g_01005	Prah.g_01294
OG0001362	Syab.g_00754	Prah.g_00390
OG0001363	Syab.g_00752	Prah.g_00388
OG0001365	Syab.g_02760	Prah.g_02495
OG0001366	Syab.g_02299	Prah.g_01702
OG0001369	Syab.g_02483	Prah.g_01880
OG0001370	Syab.g_01831	Prah.g_00617
OG0001373	Syab.g_02840	Prah.g_02556
OG0001374	Syab.g_02848	Prah.g_02564
OG0001376	Syab.g_02782	Prah.g_02511
OG0001377	Syab.g_02781	Prah.g_02510
OG0001378	Syab.g_00578	Prah.g_00223
OG0001379	Syab.g_00923	Prah.g_01356
OG0001381	Syab.g_01937	Prah.g_00895
OG0001382	Syab.g_00393	Prah.g_00891
OG0001383	Syab.g_02364	Prah.g_01771
OG0001383	Syab.g_02363	Prah.g_01770
OG0001385	Syab.g_02837	Prah.g_02553
OG0001386	Syab.g_02838	Prah.g_02554
OG0001387	Syab.g_02839	Prah.g_02555
OG0001388	Syab.g_02842	Prah.g_02558
OG0001389	Syab.g_02843	Prah.g_02559
OG0001390	Syab.g_02844	Prah.g_02560
OG0001391	Syab.g_02845	Prah.g_02561
OG0001392	Syab.g_02846	Prah.g_02562
OG0001393	Syab.g_02847	Prah.g_02563
OG0001394	Syab.g_01599	Prah.g_00700
OG0001396	Syab.g_02831	Prah.g_00081
OG0001397	Syab.g_00753	Prah.g_00389
OG0001398	Syab.g_02457	Prah.g_01180
OG0001400	Syab.g_02557	Prah.g_02278
OG0001401	Syab.g_01708	Prah.g_00602
OG0001402	Syab.g_01896	Prah.g_00522
OG0001405	Syab.g_00486	Prah.g_01957
OG0001406	Syab.g_02783	Prah.g_02512
OG0001409	Syab.g_00988	Prah.g_01307
OG0001410	Syab.g_01550	Prah.g_00325
OG0001412	Syab.g_02829	Prah.g_00083
OG0001414	Syab.g_01938	Prah.g_01786
OG0001415	Syab.g_02471	Prah.g_01412
OG0001416	Syab.g_00909	Prah.g_01367
OG0001425	Syab.g_02777	Prah.g_02507
OG0001434	Syab.g_01594	Prah.g_00696
OG0001435	Syab.g_01637	Prah.g_00737
OG0001436	Syab.g_00217	Prah.g_02210
OG0001436	Syab.g_00216	Prah.g_02217
OG0001438	Syab.g_00280	Prah.g_02149
OG0001442	Syab.g_01583	Prah.g_00691
OG0001443	Syab.g_02794	Prah.g_01664
OG0001444	Syab.g_02479	Prah.g_01875
OG0001444	Syab.g_00101	Prah.g_00137
OG0001449	Syab.g_00357	Prah.g_01806
OG0001450	Syab.g_01081	Prah.g_00965
OG0001452	Syab.g_00338	Prah.g_01220
OG0001461	Syab.g_01754	Prah.g_00260
OG0001462	Syab.g_00042	Prah.g_00044
OG0001463	Syab.g_01104	Prah.g_02142
OG0001477	Syab.g_01191	Prah.g_01020
OG0001479	Syab.g_00527	Prah.g_01936
OG0001484	Syab.g_02849	Prah.g_00892
OG0001488	Syab.g_00994	Prah.g_01301
OG0001489	Syab.g_00462	Prah.g_01979
OG0001494	Syab.g_00180	Prah.g_00111
OG0001496	Syab.g_01188	Prah.g_01016
OG0001497	Syab.g_01190	Prah.g_01019
OG0001498	Syab.g_00552	Prah.g_00206
OG0001510	Syab.g_00103	Prah.g_00143
OG0001511	Syab.g_02509	Prah.g_01906
OG0001512	Syab.g_02368	Prah.g_01775
OG0001513	Syab.g_00193	Prah.g_00243
OG0001513	Syab.g_00470	Prah.g_01194
OG0001514	Syab.g_01187	Prah.g_01015
OG0001515	Syab.g_01176	Prah.g_00978
OG0001516	Syab.g_01554	Prah.g_00453
OG0001517	Syab.g_00524	Prah.g_01939
OG0001518	Syab.g_02775	Prah.g_02506
OG0001519	Syab.g_02796	Prah.g_02515
OG0001525	Syab.g_01823	Prah.g_01202
OG0001527	Syab.g_01998	Prah.g_01453
OG0001529	Syab.g_00051	Prah.g_00050
OG0001530	Syab.g_02507	Prah.g_01903
OG0001531	Syab.g_02367	Prah.g_01774
OG0001532	Syab.g_01024	Prah.g_01252
OG0001533	Syab.g_00636	Prah.g_01187
OG0001533	Syab.g_00576	Prah.g_00222
OG0001534	Syab.g_01297	Prah.g_00865
OG0001535	Syab.g_01316	Prah.g_00853
OG0001536	Syab.g_01388	Prah.g_00792
OG0001537	Syab.g_01606	Prah.g_00707
OG0001538	Syab.g_01278	Prah.g_00662
OG0001539	Syab.g_01641	Prah.g_00559
OG0001540	Syab.g_02538	Prah.g_02255
OG0001541	Syab.g_02603	Prah.g_02318
OG0001542	Syab.g_02614	Prah.g_02335
OG0001543	Syab.g_02686	Prah.g_02414
OG0001544	Syab.g_02795	Prah.g_02514
OG0001545	Syab.g_02874	Prah.g_02572
OG0001555	Syab.g_02418	Prah.g_01817
OG0001558	Syab.g_00021	Prah.g_00021
OG0001559	Syab.g_02506	Prah.g_01902
OG0001560	Syab.g_02492	Prah.g_01889
OG0001561	Syab.g_01309	Prah.g_00859
OG0001562	Syab.g_01324	Prah.g_00845
OG0001565	Syab.g_01837	Prah.g_00621
OG0001572	Syab.g_02215	Prah.g_01101
OG0001574	Syab.g_02000	Prah.g_01456
OG0001575	Syab.g_01995	Prah.g_01450
OG0001576	Syab.g_00896	Prah.g_01379
OG0001577	Syab.g_00964	Prah.g_01326
OG0001579	Syab.g_00489, Syab.g_00494	Prah.g_01953
OG0001580	Syab.g_02740	Prah.g_02479
OG0001589	Syab.g_02331	Prah.g_01735
OG0001590	Syab.g_01879, Syab.g_01742, Syab.g_01753	Prah.g_00578
OG0001591	Syab.g_01566	Prah.g_00552
OG0001592	Syab.g_02741	Prah.g_02480
OG0001614	Syab.g_00121	Prah.g_00158
OG0001615	Syab.g_01727, Syab.g_02023	Prah.g_01475
OG0001616	Syab.g_01013	Prah.g_01261
OG0001617	Syab.g_01183	Prah.g_00989
OG0001618	Syab.g_01665	Prah.g_00877
OG0001619	Syab.g_01399	Prah.g_00782
OG0001620	Syab.g_00535	Prah.g_01924
OG0001621	Syab.g_00337	Prah.g_02097
OG0001622	Syab.g_02884	Prah.g_02581
OG0001627	Syab.g_02167	Prah.g_01613
OG0001634	Syab.g_01560	Prah.g_00447
OG0001635	Syab.g_00090	Prah.g_01206
OG0001636	Syab.g_00041	Prah.g_00043
OG0001637	Syab.g_02344	Prah.g_01751
OG0001638	Syab.g_02270	Prah.g_01691
OG0001639	Syab.g_02170	Prah.g_01616
OG0001640	Syab.g_01233	Prah.g_00902
OG0001641	Syab.g_01341	Prah.g_00827
OG0001642	Syab.g_02027	Prah.g_00580
OG0001643	Syab.g_01869	Prah.g_00496
OG0001652	Syab.g_00019	Prah.g_00019
OG0001653	Syab.g_02482	Prah.g_01878
OG0001654	Syab.g_02168	Prah.g_01614
OG0001655	Syab.g_02056, Syab.g_02672	Prah.g_00214, Prah.g_02423
OG0001656	Syab.g_00493	Prah.g_01954
OG0001657	Syab.g_02575	Prah.g_02293
OG0001658	Syab.g_02754	Prah.g_02489
OG0001669	Syab.g_02892	Prah.g_00094
OG0001671	Syab.g_02691	Prah.g_02407
OG0001672	Syab.g_02448	Prah.g_01855, Prah.g_01853
OG0001673	Syab.g_02375	Prah.g_01783
OG0001674	Syab.g_01525	Prah.g_01755
OG0001675	Syab.g_01326	Prah.g_00841, Prah.g_00843
OG0001676	Syab.g_00492	Prah.g_01951
OG0001677	Syab.g_00475	Prah.g_01964
OG0001678	Syab.g_00370	Prah.g_02069
OG0001692	Syab.g_00782	Prah.g_00413
OG0001693	Syab.g_01209	Prah.g_00212
OG0001694	Syab.g_00293	Prah.g_02136
OG0001695	Syab.g_02869	Prah.g_02568
OG0001703	Syab.g_02089	Prah.g_01574
OG0001712	Syab.g_01764	Prah.g_00612
OG0001715	Syab.g_01788	Prah.g_01165
OG0001716	Syab.g_01734	Prah.g_00584
OG0001726	Syab.g_01087	Prah.g_00745
OG0001729	Syab.g_02362	Prah.g_01769
OG0001730	Syab.g_02358	Prah.g_01766
OG0001731	Syab.g_02188	Prah.g_01630
OG0001732	Syab.g_01045	Prah.g_01267
OG0001734	Syab.g_01735	Prah.g_00582
OG0001735	Syab.g_01535	Prah.g_00461
OG0001737	Syab.g_00274	Prah.g_02154
OG0001738	Syab.g_00233	Prah.g_02185
OG0001739	Syab.g_02867	Prah.g_02566
OG0001740	Syab.g_02871	Prah.g_02571
OG0001747	Syab.g_02559	Prah.g_02276
OG0001748	Syab.g_02693	Prah.g_02405
OG0001750	Syab.g_02480	Prah.g_01876
OG0001751	Syab.g_02376	Prah.g_01784
OG0001752	Syab.g_02354	Prah.g_01763
OG0001753	Syab.g_02347	Prah.g_01757
OG0001754	Syab.g_02346	Prah.g_01754
OG0001755	Syab.g_02141	Prah.g_01522
OG0001758	Syab.g_01483	Prah.g_01121
OG0001761	Syab.g_01920	Prah.g_00944
OG0001762	Syab.g_01333	Prah.g_00834
OG0001763	Syab.g_01346	Prah.g_00822, Prah.g_00823
OG0001764	Syab.g_01436	Prah.g_00748
OG0001766	Syab.g_00263	Prah.g_02161
OG0001767	Syab.g_00218	Prah.g_02216
OG0001768	Syab.g_02620	Prah.g_02342
OG0001783	Syab.g_00116	Prah.g_00153
OG0001784	Syab.g_02474, Syab.g_02476	Prah.g_01871
OG0001785	Syab.g_02345	Prah.g_01753, Prah.g_01752
OG0001786	Syab.g_02213	Prah.g_01646
OG0001787	Syab.g_02042	Prah.g_01502
OG0001788	Syab.g_02039	Prah.g_01499
OG0001789	Syab.g_00916	Prah.g_01363
OG0001790	Syab.g_00948	Prah.g_01334
OG0001791	Syab.g_00986, Syab.g_01677	Prah.g_01309
OG0001792	Syab.g_01053	Prah.g_01274
OG0001794	Syab.g_01301, Syab.g_01300	Prah.g_01129
OG0001796	Syab.g_01322	Prah.g_00847
OG0001797	Syab.g_01407	Prah.g_00775
OG0001798	Syab.g_01894	Prah.g_00520
OG0001799	Syab.g_01854	Prah.g_00479
OG0001800	Syab.g_00819	Prah.g_00429
OG0001801	Syab.g_00804	Prah.g_00422
OG0001803	Syab.g_00589	Prah.g_00236
OG0001804	Syab.g_00553	Prah.g_00207
OG0001805	Syab.g_00342	Prah.g_02088
OG0001806	Syab.g_00305	Prah.g_02125
OG0001807	Syab.g_00215	Prah.g_02218
OG0001808	Syab.g_00209	Prah.g_02226
OG0001809	Syab.g_02549	Prah.g_02266
OG0001811	Syab.g_02612	Prah.g_02325
OG0001812	Syab.g_02742	Prah.g_02481
OG0001813	Syab.g_02810	Prah.g_02535
OG0001814	Syab.g_02899	Prah.g_02590
OG0001815	Syab.g_02909	Prah.g_02599
OG0001816	Syab.g_01644	Prah.g_00554
OG0001835	Syab.g_01059	Prah.g_01021
OG0001837	Syab.g_02692	Prah.g_02406
OG0001838	Syab.g_00008	Prah.g_00009
OG0001839	Syab.g_00037	Prah.g_00039
OG0001840	Syab.g_00057	Prah.g_00056
OG0001841	Syab.g_00064	Prah.g_00064
OG0001843	Syab.g_00122	Prah.g_00159
OG0001844	Syab.g_00123	Prah.g_00160
OG0001845	Syab.g_00124	Prah.g_00162
OG0001846	Syab.g_02526	Prah.g_00184
OG0001847	Syab.g_02524	Prah.g_00186
OG0001848	Syab.g_02520	Prah.g_00190
OG0001849	Syab.g_02464	Prah.g_01865
OG0001850	Syab.g_02451	Prah.g_01858
OG0001851	Syab.g_02444	Prah.g_01848
OG0001852	Syab.g_02443	Prah.g_01847
OG0001853	Syab.g_02436	Prah.g_01840
OG0001854	Syab.g_02371	Prah.g_01780
OG0001856	Syab.g_02228	Prah.g_01650
OG0001857	Syab.g_02225	Prah.g_01647
OG0001858	Syab.g_02183	Prah.g_01626
OG0001859	Syab.g_02077	Prah.g_01585
OG0001860	Syab.g_02091	Prah.g_01573
OG0001861	Syab.g_02103	Prah.g_01559
OG0001862	Syab.g_02115	Prah.g_01547
OG0001863	Syab.g_02121	Prah.g_01542
OG0001864	Syab.g_02032	Prah.g_01487
OG0001865	Syab.g_01801, Syab.g_01966	Prah.g_01420
OG0001866	Syab.g_01933	Prah.g_01395
OG0001867	Syab.g_01922	Prah.g_01386
OG0001868	Syab.g_00910	Prah.g_01366
OG0001869	Syab.g_00963	Prah.g_01327
OG0001870	Syab.g_00972	Prah.g_01319
OG0001871	Syab.g_00977	Prah.g_01314
OG0001872	Syab.g_01058	Prah.g_01281
OG0001873	Syab.g_01014	Prah.g_01260
OG0001874	Syab.g_01011	Prah.g_01241
OG0001875	Syab.g_01493	Prah.g_01122
OG0001876	Syab.g_01494	Prah.g_01123
OG0001877	Syab.g_01177	Prah.g_00979
OG0001878	Syab.g_01329	Prah.g_00838
OG0001879	Syab.g_01336	Prah.g_00831
OG0001880	Syab.g_01379	Prah.g_00799
OG0001881	Syab.g_01380	Prah.g_00798
OG0001882	Syab.g_01404	Prah.g_00778
OG0001883	Syab.g_01408	Prah.g_00774
OG0001884	Syab.g_01805	Prah.g_00764
OG0001885	Syab.g_01431	Prah.g_00753
OG0001886	Syab.g_01435	Prah.g_00749
OG0001887	Syab.g_01617	Prah.g_00723
OG0001888	Syab.g_01592	Prah.g_00682
OG0001889	Syab.g_01288	Prah.g_00653
OG0001890	Syab.g_01721	Prah.g_00590
OG0001891	Syab.g_01725	Prah.g_00586
OG0001892	Syab.g_01838	Prah.g_00573
OG0001893	Syab.g_01893	Prah.g_00519
OG0001894	Syab.g_01874	Prah.g_00502
OG0001895	Syab.g_00813	Prah.g_00426
OG0001896	Syab.g_00574	Prah.g_00220
OG0001897	Syab.g_00532	Prah.g_01931
OG0001898	Syab.g_00513	Prah.g_01947
OG0001899	Syab.g_00434	Prah.g_02006
OG0001900	Syab.g_00320	Prah.g_02109
OG0001901	Syab.g_00319	Prah.g_02110
OG0001902	Syab.g_00288	Prah.g_02141
OG0001903	Syab.g_00279	Prah.g_02150
OG0001904	Syab.g_00213	Prah.g_02220
OG0001905	Syab.g_00206	Prah.g_02228
OG0001906	Syab.g_02539	Prah.g_02256
OG0001908	Syab.g_02605	Prah.g_02319
OG0001909	Syab.g_02618	Prah.g_02340
OG0001910	Syab.g_02697	Prah.g_02401
OG0001912	Syab.g_02765	Prah.g_02500
OG0001913	Syab.g_02769	Prah.g_02502
OG0001914	Syab.g_01751	Prah.g_02529, Prah.g_02530
OG0001915	Syab.g_02906	Prah.g_01199
OG0001929	Syab.g_00071	Prah.g_00072
OG0001932	Syab.g_00120	Prah.g_00157
OG0001933	Syab.g_02503	Prah.g_01900
OG0001934	Syab.g_02488	Prah.g_01885
OG0001935	Syab.g_02441	Prah.g_01845
OG0001936	Syab.g_01467	Prah.g_01813
OG0001937	Syab.g_02196	Prah.g_01638
OG0001938	Syab.g_02093	Prah.g_01571
OG0001939	Syab.g_01845	Prah.g_01477
OG0001940	Syab.g_01981	Prah.g_01436
OG0001941	Syab.g_00905	Prah.g_01371
OG0001943	Syab.g_00987	Prah.g_01308
OG0001944	Syab.g_01442	Prah.g_01207
OG0001946	Syab.g_01178	Prah.g_00984
OG0001947	Syab.g_01235	Prah.g_00900
OG0001948	Syab.g_01344	Prah.g_00825
OG0001949	Syab.g_01363	Prah.g_00809
OG0001950	Syab.g_01365	Prah.g_00807
OG0001951	Syab.g_01381	Prah.g_00797
OG0001952	Syab.g_01405	Prah.g_00777
OG0001953	Syab.g_01406	Prah.g_00776
OG0001957	Syab.g_01888	Prah.g_00514
OG0001958	Syab.g_01537	Prah.g_00458
OG0001960	Syab.g_00717	Prah.g_00330, Prah.g_00329
OG0001961	Syab.g_00692	Prah.g_00307
OG0001964	Syab.g_00383	Prah.g_02057
OG0001965	Syab.g_02045	Prah.g_02096
OG0001966	Syab.g_00326	Prah.g_02104
OG0001967	Syab.g_00324	Prah.g_02106
OG0001968	Syab.g_00323	Prah.g_02107
OG0001969	Syab.g_00251	Prah.g_02169
OG0001970	Syab.g_02541	Prah.g_02258
OG0001971	Syab.g_02616	Prah.g_02338
OG0001972	Syab.g_02710	Prah.g_02389
OG0001973	Syab.g_02720	Prah.g_02464, Prah.g_02473
OG0001974	Syab.g_02750	Prah.g_02487
OG0001975	Syab.g_01750	Prah.g_02528
OG0001976	Syab.g_01752	Prah.g_02531
OG0001995	Syab.g_00345	Prah.g_01492
OG0001997	Syab.g_02478	Prah.g_01874
OG0001998	Syab.g_00888	Prah.g_01748
OG0001999	Syab.g_02321	Prah.g_01721
OG0002000	Syab.g_02143	Prah.g_01520
OG0002002	Syab.g_01057	Prah.g_01280
OG0002003	Syab.g_01175	Prah.g_00976
OG0002004	Syab.g_00198, Syab.g_02255	Prah.g_00966
OG0002006	Syab.g_01236	Prah.g_00899
OG0002007	Syab.g_01237	Prah.g_00898
OG0002008	Syab.g_01331	Prah.g_00836
OG0002009	Syab.g_01603	Prah.g_00704
OG0002011	Syab.g_00559	Prah.g_00211
OG0002013	Syab.g_02456	Prah.g_02189
OG0002014	Syab.g_00221	Prah.g_02202
OG0002016	Syab.g_02690	Prah.g_02408
OG0002017	Syab.g_02823	Prah.g_02545
OG0002018	Syab.g_02870	Prah.g_02570
OG0002037	Syab.g_00262, Syab.g_01139	Prah.g_01568
OG0002038	Syab.g_00979	Prah.g_01312
OG0002039	Syab.g_00998	Prah.g_01300
OG0002040	Syab.g_00999	Prah.g_01299
OG0002041	Syab.g_01348	Prah.g_00820
OG0002042	Syab.g_01376	Prah.g_00802
OG0002043	Syab.g_01422	Prah.g_00757
OG0002044	Syab.g_01701	Prah.g_00607
OG0002045	Syab.g_00672	Prah.g_00305
OG0002046	Syab.g_00666	Prah.g_00302
OG0002048	Syab.g_00471	Prah.g_01967
OG0002049	Syab.g_00389	Prah.g_02049
OG0002050	Syab.g_00314	Prah.g_02116
OG0002051	Syab.g_02602	Prah.g_02317
OG0002053	Syab.g_01482	Prah.g_02523
OG0002110	Syab.g_00077	Prah.g_00725
OG0002113	Syab.g_00038	Prah.g_00040
OG0002115	Syab.g_02246	Prah.g_01669
OG0002117	Syab.g_00989	Prah.g_01306
OG0002118	Syab.g_01048	Prah.g_01269
OG0002119	Syab.g_02685	Prah.g_01242
OG0002121	Syab.g_00801	Prah.g_01107
OG0002122	Syab.g_01174	Prah.g_00975
OG0002123	Syab.g_01271	Prah.g_00883
OG0002124	Syab.g_01732	Prah.g_00585
OG0002128	Syab.g_01746	Prah.g_02527
OG0002129	Syab.g_00756	Prah.g_00392
OG0002130	Syab.g_00917	Prah.g_01362
OG0002159	Syab.g_00102, Syab.g_02737	Prah.g_00138
OG0002162	Syab.g_01987	Prah.g_01442
OG0002166	Syab.g_01169	Prah.g_00971
OG0002167	Syab.g_01848	Prah.g_00960
OG0002168	Syab.g_01234	Prah.g_00901
OG0002170	Syab.g_00520	Prah.g_01943
OG0002172	Syab.g_02694	Prah.g_02404
OG0002173	Syab.g_02683	Prah.g_02416
OG0002174	Syab.g_02824	Prah.g_02546
OG0002175	Syab.g_01040	Prah.g_02462
OG0002231	Syab.g_00926	Prah.g_00961
OG0002233	Syab.g_02359	Prah.g_00945
OG0002234	Syab.g_00633	Prah.g_00889
OG0002235	Syab.g_01584	Prah.g_00690
OG0002236	Syab.g_01545	Prah.g_00569
OG0002237	Syab.g_01880	Prah.g_00507
OG0002238	Syab.g_01469	Prah.g_00469
OG0002239	Syab.g_02224	Prah.g_00355
OG0002243	Syab.g_02735	Prah.g_02472
OG0002245	Syab.g_00558	Prah.g_00210
OG0002277	Syab.g_00074	Prah.g_00075
OG0002279	Syab.g_02502	Prah.g_01899
OG0002289	Syab.g_00663	Prah.g_00301
OG0002290	Syab.g_02607	Prah.g_00245
OG0002291	Syab.g_02556	Prah.g_02326, Prah.g_02333
OG0002292	Syab.g_02627	Prah.g_02351
