Orthogroup	Syab	Syal
OG0001137	Syab.g_00990	Syal.g_01673
OG0001138	Syab.g_01023	Syal.g_01709
OG0001139	Syab.g_01025	Syal.g_01711
OG0001140	Syab.g_01026	Syal.g_01712
OG0001141	Syab.g_01027	Syal.g_01713
OG0001142	Syab.g_01028	Syal.g_01714
OG0001143	Syab.g_01037	Syal.g_01722
OG0001144	Syab.g_01052	Syal.g_01736
OG0001145	Syab.g_00928	Syal.g_01614
OG0001146	Syab.g_00907	Syal.g_01593
OG0001147	Syab.g_00716	Syal.g_00458
OG0001148	Syab.g_02085	Syal.g_02886
OG0001149	Syab.g_02084	Syal.g_02885
OG0001150	Syab.g_02083	Syal.g_02884
OG0001151	Syab.g_02070	Syal.g_02872
OG0001152	Syab.g_02069	Syal.g_02871
OG0001153	Syab.g_00731	Syal.g_00421
OG0001154	Syab.g_00730	Syal.g_00422
OG0001155	Syab.g_02171	Syal.g_02969
OG0001156	Syab.g_02174	Syal.g_02972
OG0001157	Syab.g_02175	Syal.g_02973
OG0001158	Syab.g_02176	Syal.g_02974
OG0001159	Syab.g_02177	Syal.g_02975
OG0001160	Syab.g_02231	Syal.g_00564
OG0001161	Syab.g_02797	Syal.g_01104
OG0001162	Syab.g_00893	Syal.g_01577
OG0001163	Syab.g_02241	Syal.g_00573
OG0001164	Syab.g_02247	Syal.g_00579
OG0001165	Syab.g_02252	Syal.g_00584
OG0001166	Syab.g_02296	Syal.g_00613
OG0001167	Syab.g_02322	Syal.g_00638
OG0001168	Syab.g_02324	Syal.g_00640
OG0001169	Syab.g_02326	Syal.g_00642
OG0001170	Syab.g_02328	Syal.g_00644
OG0001172	Syab.g_00371	Syal.g_00198
OG0001173	Syab.g_00372	Syal.g_00199
OG0001174	Syab.g_00380	Syal.g_00207
OG0001175	Syab.g_00381	Syal.g_00208
OG0001176	Syab.g_00398	Syal.g_00226
OG0001177	Syab.g_00396	Syal.g_00224
OG0001178	Syab.g_02263	Syal.g_00592
OG0001179	Syab.g_00427	Syal.g_00256
OG0001180	Syab.g_00453	Syal.g_00282
OG0001182	Syab.g_00467	Syal.g_00295
OG0001183	Syab.g_00474	Syal.g_00302
OG0001184	Syab.g_00196	Syal.g_01359
OG0001185	Syab.g_00119	Syal.g_01453
OG0001186	Syab.g_00085	Syal.g_00179
OG0001187	Syab.g_00081	Syal.g_00175
OG0001188	Syab.g_00079	Syal.g_00172
OG0001189	Syab.g_00058	Syal.g_00152
OG0001190	Syab.g_02755	Syal.g_01067
OG0001191	Syab.g_02771	Syal.g_01083
OG0001192	Syab.g_02778	Syal.g_01090
OG0001193	Syab.g_02827	Syal.g_01128
OG0001194	Syab.g_02833	Syal.g_01130
OG0001195	Syab.g_02834	Syal.g_01131
OG0001196	Syab.g_02896	Syal.g_00078
OG0001197	Syab.g_02898	Syal.g_00080
OG0001198	Syab.g_02911	Syal.g_00093
OG0001199	Syab.g_02440	Syal.g_00757
OG0001200	Syab.g_02442	Syal.g_00759
OG0001201	Syab.g_02501	Syal.g_00821
OG0001202	Syab.g_02635	Syal.g_00956
OG0001203	Syab.g_02369	Syal.g_00683
OG0001204	Syab.g_00353	Syal.g_01201
OG0001205	Syab.g_00593	Syal.g_00515
OG0001206	Syab.g_00641	Syal.g_00490
OG0001207	Syab.g_02088	Syal.g_02889
OG0001208	Syab.g_02098	Syal.g_02899
OG0001209	Syab.g_02038	Syal.g_02835
OG0001210	Syab.g_02030	Syal.g_02827
OG0001211	Syab.g_02013	Syal.g_02811
OG0001212	Syab.g_01955	Syal.g_02754
OG0001213	Syab.g_01886	Syal.g_02701
OG0001214	Syab.g_01872	Syal.g_02634
OG0001215	Syab.g_01171	Syal.g_01786
OG0001216	Syab.g_01269	Syal.g_01861
OG0001217	Syab.g_01464	Syal.g_02067
OG0001218	Syab.g_00723	Syal.g_00429
OG0001220	Syab.g_01737	Syal.g_02494
OG0001221	Syab.g_01607	Syal.g_02258
OG0001222	Syab.g_01396	Syal.g_02006
OG0001223	Syab.g_01345	Syal.g_01960
OG0001224	Syab.g_01214	Syal.g_01827
OG0001225	Syab.g_01212	Syal.g_01825
OG0001226	Syab.g_02450	Syal.g_00767
OG0001227	Syab.g_00891	Syal.g_01575
OG0001228	Syab.g_01697	Syal.g_02451
OG0001229	Syab.g_01184	Syal.g_01801
OG0001230	Syab.g_00791	Syal.g_00029
OG0001231	Syab.g_00017	Syal.g_00114
OG0001232	Syab.g_02306	Syal.g_00622
OG0001233	Syab.g_02329	Syal.g_00645
OG0001234	Syab.g_00385	Syal.g_00212
OG0001236	Syab.g_00200	Syal.g_01352
OG0001237	Syab.g_00192	Syal.g_01362
OG0001238	Syab.g_02773	Syal.g_01085
OG0001239	Syab.g_02437	Syal.g_00754
OG0001240	Syab.g_02484	Syal.g_00804
OG0001241	Syab.g_02494	Syal.g_00814
OG0001242	Syab.g_02525	Syal.g_00844
OG0001243	Syab.g_02533	Syal.g_00852
OG0001244	Syab.g_02561	Syal.g_00882
OG0001245	Syab.g_01762	Syal.g_02522
OG0001246	Syab.g_02126	Syal.g_02927
OG0001247	Syab.g_02825	Syal.g_01126
OG0001248	Syab.g_01163	Syal.g_01778
OG0001249	Syab.g_00514	Syal.g_00337
OG0001250	Syab.g_01714	Syal.g_02469
OG0001251	Syab.g_01816	Syal.g_02576
OG0001252	Syab.g_01228	Syal.g_01834
OG0001253	Syab.g_01761	Syal.g_02521
OG0001254	Syab.g_01749	Syal.g_02507
OG0001255	Syab.g_01846	Syal.g_02609
OG0001256	Syab.g_02238	Syal.g_00571
OG0001257	Syab.g_01610	Syal.g_02262
OG0001258	Syab.g_02250	Syal.g_00582
OG0001259	Syab.g_02327	Syal.g_00643
OG0001260	Syab.g_02350	Syal.g_00665
OG0001261	Syab.g_00436	Syal.g_00265
OG0001262	Syab.g_00060	Syal.g_00154
OG0001263	Syab.g_02536	Syal.g_00856
OG0001265	Syab.g_02523	Syal.g_00842
OG0001266	Syab.g_02639	Syal.g_00960
OG0001267	Syab.g_00295	Syal.g_01263
OG0001268	Syab.g_00529	Syal.g_00353
OG0001269	Syab.g_01809	Syal.g_02567
OG0001270	Syab.g_00579	Syal.g_00528
OG0001271	Syab.g_00694	Syal.g_00466
OG0001272	Syab.g_02102	Syal.g_02903
OG0001273	Syab.g_01878	Syal.g_02641
OG0001274	Syab.g_02706	Syal.g_01007
OG0001275	Syab.g_01330	Syal.g_01932
OG0001276	Syab.g_01313	Syal.g_01914
OG0001277	Syab.g_02163	Syal.g_02963
OG0001278	Syab.g_01152	Syal.g_01766
OG0001279	Syab.g_01807	Syal.g_02565
OG0001280	Syab.g_00918	Syal.g_01604
OG0001281	Syab.g_00906	Syal.g_01592
OG0001282	Syab.g_02086	Syal.g_02887
OG0001283	Syab.g_02885	Syal.g_01179
OG0001284	Syab.g_02211	Syal.g_03007
OG0001285	Syab.g_02309	Syal.g_00625
OG0001286	Syab.g_00451	Syal.g_00280
OG0001287	Syab.g_00111	Syal.g_01461
OG0001288	Syab.g_00094	Syal.g_01513
OG0001289	Syab.g_02465	Syal.g_00781
OG0001290	Syab.g_02493	Syal.g_00813
OG0001291	Syab.g_02546	Syal.g_00866
OG0001292	Syab.g_00348	Syal.g_01206
OG0001293	Syab.g_00322	Syal.g_01236
OG0001294	Syab.g_01564	Syal.g_02207
OG0001295	Syab.g_01215	Syal.g_01828
OG0001296	Syab.g_02132	Syal.g_02933
OG0001298	Syab.g_01980	Syal.g_02777
OG0001299	Syab.g_01557	Syal.g_02200
OG0001300	Syab.g_01180	Syal.g_01795
OG0001301	Syab.g_01197	Syal.g_01810
OG0001302	Syab.g_01844	Syal.g_02607
OG0001303	Syab.g_01424	Syal.g_02033
OG0001304	Syab.g_01298	Syal.g_01899
OG0001305	Syab.g_01204	Syal.g_01817
OG0001306	Syab.g_00941	Syal.g_01626
OG0001307	Syab.g_01552	Syal.g_02195
OG0001308	Syab.g_00759	Syal.g_00392
OG0001309	Syab.g_02142	Syal.g_02943
OG0001310	Syab.g_02288	Syal.g_00605
OG0001311	Syab.g_01311	Syal.g_01912
OG0001312	Syab.g_01414	Syal.g_02024
OG0001313	Syab.g_00652, Syab.g_00660	Syal.g_00482
OG0001315	Syab.g_00472	Syal.g_00300
OG0001316	Syab.g_02552	Syal.g_00872
OG0001317	Syab.g_02373	Syal.g_00687
OG0001318	Syab.g_00333	Syal.g_01228
OG0001319	Syab.g_00306	Syal.g_01252
OG0001321	Syab.g_00616	Syal.g_00508
OG0001322	Syab.g_00617	Syal.g_00507
OG0001323	Syab.g_02145	Syal.g_02946
OG0001324	Syab.g_01181	Syal.g_01796
OG0001325	Syab.g_01273	Syal.g_01865
OG0001326	Syab.g_02841	Syal.g_02405, Syal.g_01138
OG0001327	Syab.g_01643	Syal.g_02296
OG0001328	Syab.g_01616	Syal.g_02266
OG0001329	Syab.g_00361	Syal.g_01188
OG0001330	Syab.g_00925	Syal.g_01611
OG0001332	Syab.g_02165	Syal.g_02965
OG0001333	Syab.g_02323	Syal.g_00639
OG0001334	Syab.g_00483	Syal.g_00311
OG0001335	Syab.g_00484	Syal.g_00312
OG0001336	Syab.g_02886	Syal.g_01180
OG0001337	Syab.g_00480	Syal.g_00308
OG0001337	Syab.g_00502	Syal.g_00327
OG0001338	Syab.g_00495, Syab.g_00509	Syal.g_02003
OG0001338	Syab.g_00505	Syal.g_00330
OG0001339	Syab.g_02496	Syal.g_00816
OG0001340	Syab.g_00503	Syal.g_00328
OG0001341	Syab.g_01779	Syal.g_02538
OG0001343	Syab.g_00359	Syal.g_01190
OG0001344	Syab.g_00974	Syal.g_01658
OG0001345	Syab.g_01008	Syal.g_01694
OG0001346	Syab.g_00914	Syal.g_01600
OG0001347	Syab.g_02830	Syal.g_01531
OG0001348	Syab.g_01258	Syal.g_01849
OG0001349	Syab.g_00150	Syal.g_01426
OG0001351	Syab.g_00625	Syal.g_00501
OG0001353	Syab.g_01702	Syal.g_02457
OG0001354	Syab.g_01358	Syal.g_01973
OG0001357	Syab.g_00620, Syab.g_01373, Syab.g_02891	Syal.g_00433
OG0001358	Syab.g_01900	Syal.g_02715
OG0001359	Syab.g_00360	Syal.g_01189
OG0001360	Syab.g_01010	Syal.g_01696
OG0001361	Syab.g_00154, Syab.g_01005	Syal.g_01691
OG0001362	Syab.g_00754	Syal.g_00397
OG0001363	Syab.g_00752	Syal.g_00399
OG0001364	Syab.g_00211	Syal.g_01342
OG0001365	Syab.g_02760	Syal.g_01072
OG0001366	Syab.g_02299	Syal.g_00616
OG0001369	Syab.g_02483	Syal.g_00803
OG0001373	Syab.g_02840	Syal.g_01137
OG0001374	Syab.g_02848	Syal.g_01145
OG0001375	Syab.g_00358	Syal.g_01191
OG0001376	Syab.g_02782	Syal.g_01095
OG0001377	Syab.g_02781	Syal.g_01094
OG0001378	Syab.g_00578	Syal.g_00529
OG0001379	Syab.g_00923	Syal.g_01609
OG0001382	Syab.g_00393	Syal.g_00220
OG0001383	Syab.g_02364	Syal.g_00678
OG0001383	Syab.g_02363	Syal.g_00677
OG0001383	Syab.g_02713	Syal.g_01023
OG0001385	Syab.g_02837	Syal.g_01134
OG0001386	Syab.g_02838	Syal.g_01135
OG0001387	Syab.g_02839	Syal.g_01136
OG0001388	Syab.g_02842	Syal.g_01139
OG0001389	Syab.g_02843	Syal.g_01140
OG0001390	Syab.g_02844	Syal.g_01141
OG0001391	Syab.g_02845	Syal.g_01142
OG0001392	Syab.g_02846	Syal.g_01143
OG0001393	Syab.g_02847	Syal.g_01144
OG0001394	Syab.g_01599	Syal.g_02250
OG0001396	Syab.g_02831	Syal.g_01532
OG0001397	Syab.g_00753	Syal.g_00398
OG0001398	Syab.g_02457	Syal.g_00774
OG0001400	Syab.g_02557	Syal.g_00877
OG0001400	Syab.g_02558	Syal.g_00879
OG0001401	Syab.g_01708	Syal.g_02463
OG0001402	Syab.g_01896	Syal.g_02711
OG0001404	Syab.g_02433	Syal.g_00750
OG0001405	Syab.g_00486	Syal.g_00314
OG0001406	Syab.g_02783	Syal.g_01096
OG0001407	Syab.g_01158	Syal.g_01774
OG0001408	Syab.g_01826	Syal.g_02589
OG0001409	Syab.g_00988	Syal.g_01671
OG0001410	Syab.g_01550	Syal.g_02194
OG0001411	Syab.g_00147	Syal.g_01399
OG0001413	Syab.g_01812	Syal.g_02570
OG0001416	Syab.g_00909	Syal.g_01595
OG0001417	Syab.g_01359	Syal.g_01974
OG0001419	Syab.g_01159	Syal.g_01775
OG0001420	Syab.g_02155	Syal.g_02955
OG0001425	Syab.g_02777	Syal.g_01089
OG0001426	Syab.g_02380	Syal.g_00694
OG0001426	Syab.g_01135, Syab.g_00836, Syab.g_01126	Syal.g_00731
OG0001428	Syab.g_02594	Syal.g_00915
OG0001430	Syab.g_02743	Syal.g_01055
OG0001432	Syab.g_01818	Syal.g_02578
OG0001434	Syab.g_01594	Syal.g_02245
OG0001435	Syab.g_01637	Syal.g_02290
OG0001436	Syab.g_00217	Syal.g_01335
OG0001436	Syab.g_00216	Syal.g_01336
OG0001438	Syab.g_00280	Syal.g_01278
OG0001439	Syab.g_00248	Syal.g_01306
OG0001442	Syab.g_01583	Syal.g_02234
OG0001443	Syab.g_02794	Syal.g_01101
OG0001444	Syab.g_02479	Syal.g_00798
OG0001444	Syab.g_00101	Syal.g_01506
OG0001447	Syab.g_02534	Syal.g_00853
OG0001448	Syab.g_01789	Syal.g_02552
OG0001449	Syab.g_00357	Syal.g_01198
OG0001452	Syab.g_00338	Syal.g_01223
OG0001454	Syab.g_01808	Syal.g_02566
OG0001456	Syab.g_02850	Syal.g_01146
OG0001457	Syab.g_02851	Syal.g_01147
OG0001458	Syab.g_02852	Syal.g_01148
OG0001461	Syab.g_01754	Syal.g_02091
OG0001462	Syab.g_00042	Syal.g_00138
OG0001471	Syab.g_00253	Syal.g_01301
OG0001473	Syab.g_01813	Syal.g_02571
OG0001476	Syab.g_00984	Syal.g_01667
OG0001477	Syab.g_01191	Syal.g_01807
OG0001478	Syab.g_00661	Syal.g_00481
OG0001478	Syab.g_00670	Syal.g_00474
OG0001479	Syab.g_00527	Syal.g_00351
OG0001480	Syab.g_01836	Syal.g_02599
OG0001481	Syab.g_00621	Syal.g_00504
OG0001482	Syab.g_01349	Syal.g_01964
OG0001486	Syab.g_00967	Syal.g_01651
OG0001488	Syab.g_00994	Syal.g_01677
OG0001489	Syab.g_00462	Syal.g_00291
OG0001492	Syab.g_01155	Syal.g_01769
OG0001493	Syab.g_01147	Syal.g_01760
OG0001496	Syab.g_01188	Syal.g_01804
OG0001497	Syab.g_01190	Syal.g_01806
OG0001498	Syab.g_00552	Syal.g_00554
OG0001499	Syab.g_01112	Syal.g_00086
OG0001502	Syab.g_01733	Syal.g_02489
OG0001505	Syab.g_00189	Syal.g_01370, Syal.g_01371
OG0001510	Syab.g_00103	Syal.g_01489
OG0001511	Syab.g_02509	Syal.g_00829
OG0001512	Syab.g_02368	Syal.g_00682
OG0001513	Syab.g_00193	Syal.g_01361
OG0001513	Syab.g_00470	Syal.g_00298
OG0001514	Syab.g_01187	Syal.g_01803
OG0001515	Syab.g_01176	Syal.g_01791
OG0001516	Syab.g_01554	Syal.g_02197
OG0001517	Syab.g_00524	Syal.g_00348
OG0001518	Syab.g_02775	Syal.g_01087
OG0001519	Syab.g_02796	Syal.g_01103
OG0001520	Syab.g_01992	Syal.g_02790
OG0001525	Syab.g_01823	Syal.g_02585
OG0001527	Syab.g_01998	Syal.g_02796
OG0001529	Syab.g_00051	Syal.g_00145
OG0001530	Syab.g_02507	Syal.g_00827
OG0001531	Syab.g_02367	Syal.g_00681
OG0001532	Syab.g_01024	Syal.g_01710
OG0001533	Syab.g_00636	Syal.g_00494
OG0001533	Syab.g_00576	Syal.g_00533
OG0001534	Syab.g_01297	Syal.g_01898
OG0001535	Syab.g_01316	Syal.g_01917
OG0001536	Syab.g_01388	Syal.g_01996
OG0001537	Syab.g_01606	Syal.g_02257
OG0001538	Syab.g_01278	Syal.g_01870
OG0001539	Syab.g_01641	Syal.g_02294
OG0001540	Syab.g_02538	Syal.g_00858
OG0001541	Syab.g_02603	Syal.g_00924
OG0001542	Syab.g_02614	Syal.g_00935
OG0001543	Syab.g_02686	Syal.g_00988
OG0001544	Syab.g_02795	Syal.g_01102
OG0001545	Syab.g_02874	Syal.g_01170
OG0001546	Syab.g_02150	Syal.g_02950
OG0001547	Syab.g_01440	Syal.g_02050
OG0001551	Syab.g_01166	Syal.g_01781
OG0001554	Syab.g_02753	Syal.g_01065
OG0001555	Syab.g_02418	Syal.g_02484
OG0001557	Syab.g_01598	Syal.g_02249
OG0001558	Syab.g_00021	Syal.g_00117
OG0001559	Syab.g_02506	Syal.g_00826
OG0001560	Syab.g_02492	Syal.g_00812
OG0001561	Syab.g_01309	Syal.g_01910
OG0001562	Syab.g_01324	Syal.g_01926
OG0001565	Syab.g_01837	Syal.g_02600
OG0001567	Syab.g_01441	Syal.g_02051
OG0001568	Syab.g_01439	Syal.g_02049
OG0001570	Syab.g_01443	Syal.g_02053
OG0001572	Syab.g_02215	Syal.g_03017
OG0001574	Syab.g_02000	Syal.g_02798
OG0001575	Syab.g_01995	Syal.g_02793
OG0001576	Syab.g_00896	Syal.g_01582
OG0001577	Syab.g_00964	Syal.g_01648
OG0001578	Syab.g_00868	Syal.g_01562
OG0001579	Syab.g_00489, Syab.g_00494	Syal.g_00318
OG0001580	Syab.g_02740	Syal.g_01052
OG0001582	Syab.g_01881	Syal.g_02644
OG0001589	Syab.g_02331	Syal.g_00647
OG0001590	Syab.g_01879	Syal.g_02642
OG0001590	Syab.g_01753	Syal.g_02511
OG0001591	Syab.g_01566	Syal.g_02209
OG0001592	Syab.g_02741	Syal.g_01053
OG0001593	Syab.g_00712, Syab.g_00828, Syab.g_01133, Syab.g_01105, Syab.g_00710, Syab.g_01093, Syab.g_00830	Syal.g_02118
OG0001594	Syab.g_00807	Syal.g_00056, Syal.g_00057
OG0001614	Syab.g_00121	Syal.g_01451
OG0001615	Syab.g_01727	Syal.g_02482
OG0001615	Syab.g_02023	Syal.g_02820
OG0001616	Syab.g_01013	Syal.g_01699
OG0001617	Syab.g_01183	Syal.g_01800
OG0001618	Syab.g_01665	Syal.g_02420
OG0001619	Syab.g_01399	Syal.g_02009
OG0001620	Syab.g_00535	Syal.g_00360
OG0001621	Syab.g_00337	Syal.g_01224
OG0001622	Syab.g_02884	Syal.g_01178
OG0001623	Syab.g_00506	Syal.g_00331
OG0001624	Syab.g_02162	Syal.g_02962
OG0001624	Syab.g_01843	Syal.g_02606
OG0001625	Syab.g_00328	Syal.g_01230
OG0001634	Syab.g_01560	Syal.g_02203
OG0001635	Syab.g_00090	Syal.g_01517
OG0001636	Syab.g_00041	Syal.g_00137
OG0001637	Syab.g_02344	Syal.g_00659
OG0001638	Syab.g_02270	Syal.g_00599
OG0001639	Syab.g_02170	Syal.g_02968
OG0001640	Syab.g_01233	Syal.g_01839
OG0001641	Syab.g_01341	Syal.g_01955
OG0001643	Syab.g_01869	Syal.g_02631
OG0001644	Syab.g_01672	Syal.g_02426
OG0001645	Syab.g_02029	Syal.g_02826
OG0001645	Syab.g_02028	Syal.g_02825
OG0001647	Syab.g_00304	Syal.g_01254
OG0001652	Syab.g_00019	Syal.g_00115
OG0001653	Syab.g_02482	Syal.g_00801
OG0001654	Syab.g_02168	Syal.g_02966
OG0001655	Syab.g_02056	Syal.g_02854
OG0001655	Syab.g_02672	Syal.g_00703
OG0001656	Syab.g_00493	Syal.g_00317
OG0001657	Syab.g_02575	Syal.g_00897
OG0001658	Syab.g_02754	Syal.g_01066
OG0001659	Syab.g_01020	Syal.g_01706
OG0001666	Syab.g_01471	Syal.g_01491, Syal.g_02102, Syal.g_02073
OG0001671	Syab.g_02691	Syal.g_00993
OG0001672	Syab.g_02448	Syal.g_00765
OG0001673	Syab.g_02375	Syal.g_00689
OG0001674	Syab.g_01525	Syal.g_00044, Syal.g_01890
OG0001675	Syab.g_01326	Syal.g_01928
OG0001676	Syab.g_00492	Syal.g_00320
OG0001677	Syab.g_00475	Syal.g_00303
OG0001678	Syab.g_00370	Syal.g_00197
OG0001679	Syab.g_02475	Syal.g_00794
OG0001679	Syab.g_01425	Syal.g_02034
OG0001680	Syab.g_02290	Syal.g_00607
OG0001681	Syab.g_01240, Syab.g_02801	Syal.g_01109
OG0001681	Syab.g_00823	Syal.g_01544
OG0001682	Syab.g_01647	Syal.g_02407
OG0001682	Syab.g_01663	Syal.g_02418
OG0001692	Syab.g_00782	Syal.g_00024
OG0001693	Syab.g_01209	Syal.g_01822
OG0001694	Syab.g_00293	Syal.g_01265
OG0001695	Syab.g_02869	Syal.g_01165
OG0001702	Syab.g_02470	Syal.g_00786
OG0001703	Syab.g_02089	Syal.g_02890
OG0001704	Syab.g_02425	Syal.g_01020
OG0001712	Syab.g_01764	Syal.g_02524
OG0001713	Syab.g_00985	Syal.g_01668
OG0001715	Syab.g_01788	Syal.g_02550
OG0001716	Syab.g_01734	Syal.g_02491
OG0001717	Syab.g_02588	Syal.g_00910
OG0001726	Syab.g_01087	Syal.g_00536
OG0001729	Syab.g_02362	Syal.g_00676
OG0001730	Syab.g_02358	Syal.g_00672
OG0001731	Syab.g_02188	Syal.g_02986
OG0001732	Syab.g_01045	Syal.g_01730
OG0001734	Syab.g_01735	Syal.g_02492
OG0001735	Syab.g_01535	Syal.g_02179
OG0001737	Syab.g_00274	Syal.g_01284
OG0001738	Syab.g_00233	Syal.g_01320
OG0001739	Syab.g_02867	Syal.g_01163
OG0001740	Syab.g_02871	Syal.g_01167
OG0001741	Syab.g_01067	Syal.g_00708, Syal.g_02278
OG0001741	Syab.g_02161	Syal.g_02961
OG0001745	Syab.g_01769	Syal.g_02530
OG0001748	Syab.g_02693	Syal.g_00995
OG0001750	Syab.g_02480	Syal.g_00799
OG0001751	Syab.g_02376	Syal.g_00690
OG0001752	Syab.g_02354	Syal.g_00669
OG0001753	Syab.g_02347	Syal.g_00662
OG0001754	Syab.g_02346	Syal.g_00661
OG0001755	Syab.g_02141	Syal.g_02942
OG0001756	Syab.g_02780	Syal.g_01093
OG0001759	Syab.g_00572, Syab.g_01121	Syal.g_02108, Syal.g_02141
OG0001761	Syab.g_01920	Syal.g_02727
OG0001762	Syab.g_01333	Syal.g_01947
OG0001763	Syab.g_01346	Syal.g_01961
OG0001764	Syab.g_01436	Syal.g_02046
OG0001765	Syab.g_01263	Syal.g_01854
OG0001765	Syab.g_02799	Syal.g_01106
OG0001766	Syab.g_00263	Syal.g_01296
OG0001767	Syab.g_00218	Syal.g_01334
OG0001768	Syab.g_02620	Syal.g_00941
OG0001770	Syab.g_01743	Syal.g_02501
OG0001783	Syab.g_00116	Syal.g_01456
OG0001784	Syab.g_02474, Syab.g_02476	Syal.g_00795
OG0001785	Syab.g_02345	Syal.g_00660
OG0001786	Syab.g_02213	Syal.g_03009
OG0001787	Syab.g_02042	Syal.g_02839
OG0001788	Syab.g_02039	Syal.g_02836
OG0001789	Syab.g_00916	Syal.g_01602
OG0001790	Syab.g_00948	Syal.g_01633
OG0001791	Syab.g_00986	Syal.g_01669
OG0001791	Syab.g_01677	Syal.g_02431
OG0001792	Syab.g_01053	Syal.g_01737
OG0001794	Syab.g_01301	Syal.g_01902
OG0001794	Syab.g_01300	Syal.g_01901
OG0001796	Syab.g_01322	Syal.g_01923
OG0001797	Syab.g_01407	Syal.g_02017
OG0001798	Syab.g_01894	Syal.g_02709
OG0001799	Syab.g_01854	Syal.g_02616
OG0001800	Syab.g_00819	Syal.g_01539
OG0001801	Syab.g_00804	Syal.g_00038
OG0001803	Syab.g_00589	Syal.g_00519
OG0001804	Syab.g_00553	Syal.g_00553
OG0001805	Syab.g_00342	Syal.g_01211
OG0001806	Syab.g_00305	Syal.g_01253
OG0001807	Syab.g_00215	Syal.g_01337
OG0001808	Syab.g_00209	Syal.g_01344
OG0001809	Syab.g_02549	Syal.g_00869
OG0001811	Syab.g_02612	Syal.g_00933
OG0001812	Syab.g_02742	Syal.g_01054
OG0001813	Syab.g_02810	Syal.g_01117
OG0001814	Syab.g_02899	Syal.g_00081
OG0001815	Syab.g_02909	Syal.g_00091
OG0001816	Syab.g_01644	Syal.g_02297
OG0001817	Syab.g_01777	Syal.g_02537
OG0001835	Syab.g_01059	Syal.g_00713
OG0001837	Syab.g_02692	Syal.g_00994
OG0001838	Syab.g_00008	Syal.g_00105
OG0001839	Syab.g_00037	Syal.g_00133
OG0001840	Syab.g_00057	Syal.g_00151
OG0001841	Syab.g_00064	Syal.g_00158
OG0001843	Syab.g_00122	Syal.g_01450
OG0001844	Syab.g_00123	Syal.g_01449
OG0001845	Syab.g_00124	Syal.g_01448
OG0001846	Syab.g_02526	Syal.g_00845
OG0001847	Syab.g_02524	Syal.g_00843
OG0001848	Syab.g_02520	Syal.g_00839
OG0001849	Syab.g_02464	Syal.g_00780
OG0001850	Syab.g_02451	Syal.g_00768
OG0001851	Syab.g_02444	Syal.g_00761
OG0001852	Syab.g_02443	Syal.g_00760
OG0001853	Syab.g_02436	Syal.g_00753
OG0001854	Syab.g_02371	Syal.g_00685
OG0001856	Syab.g_02228	Syal.g_00563
OG0001857	Syab.g_02225	Syal.g_00560
OG0001858	Syab.g_02183	Syal.g_02981
OG0001859	Syab.g_02077	Syal.g_02879
OG0001860	Syab.g_02091	Syal.g_02892
OG0001861	Syab.g_02103	Syal.g_02904
OG0001862	Syab.g_02115	Syal.g_02916
OG0001863	Syab.g_02121	Syal.g_02922
OG0001864	Syab.g_02032	Syal.g_02829
OG0001865	Syab.g_01801	Syal.g_02562
OG0001865	Syab.g_01966	Syal.g_02764
OG0001866	Syab.g_01933	Syal.g_02740
OG0001867	Syab.g_01922	Syal.g_02729
OG0001868	Syab.g_00910	Syal.g_01596
OG0001869	Syab.g_00963	Syal.g_01647
OG0001870	Syab.g_00972	Syal.g_01656
OG0001871	Syab.g_00977	Syal.g_01661
OG0001872	Syab.g_01058	Syal.g_01742
OG0001873	Syab.g_01014	Syal.g_01700
OG0001874	Syab.g_01011	Syal.g_01697
OG0001877	Syab.g_01177	Syal.g_01792
OG0001878	Syab.g_01329	Syal.g_01931
OG0001879	Syab.g_01336	Syal.g_01950
OG0001880	Syab.g_01379	Syal.g_01987
OG0001881	Syab.g_01380	Syal.g_01988
OG0001882	Syab.g_01404	Syal.g_02014
OG0001883	Syab.g_01408	Syal.g_02018
OG0001884	Syab.g_01805	Syal.g_02564
OG0001885	Syab.g_01431	Syal.g_02041
OG0001886	Syab.g_01435	Syal.g_02045
OG0001887	Syab.g_01617	Syal.g_02267
OG0001888	Syab.g_01592	Syal.g_02243
OG0001889	Syab.g_01288	Syal.g_01880
OG0001890	Syab.g_01721	Syal.g_02476
OG0001891	Syab.g_01725	Syal.g_02480
OG0001892	Syab.g_01838	Syal.g_02601
OG0001893	Syab.g_01893	Syal.g_02708
OG0001894	Syab.g_01874	Syal.g_02637
OG0001895	Syab.g_00813	Syal.g_00063
OG0001896	Syab.g_00574	Syal.g_00535
OG0001897	Syab.g_00532	Syal.g_00357
OG0001898	Syab.g_00513	Syal.g_00336
OG0001899	Syab.g_00434	Syal.g_00263
OG0001900	Syab.g_00320	Syal.g_01238
OG0001901	Syab.g_00319	Syal.g_01239
OG0001902	Syab.g_00288	Syal.g_01270
OG0001903	Syab.g_00279	Syal.g_01279
OG0001904	Syab.g_00213	Syal.g_01340
OG0001905	Syab.g_00206	Syal.g_01346
OG0001906	Syab.g_02539	Syal.g_00859
OG0001908	Syab.g_02605	Syal.g_00926
OG0001909	Syab.g_02618	Syal.g_00939
OG0001910	Syab.g_02697	Syal.g_00999
OG0001912	Syab.g_02765	Syal.g_01077
OG0001913	Syab.g_02769	Syal.g_01081
