Orthogroup	Syab	Praq
OG0001166	Syab.g_02296	Praq.g_00478
OG0001167	Syab.g_02322	Praq.g_00461
OG0001168	Syab.g_02324	Praq.g_00459
OG0001169	Syab.g_02326	Praq.g_00457
OG0001170	Syab.g_02328	Praq.g_00455
OG0001171	Syab.g_02339	Praq.g_00446
OG0001172	Syab.g_00371	Praq.g_00948
OG0001173	Syab.g_00372	Praq.g_00947
OG0001174	Syab.g_00380	Praq.g_00939
OG0001175	Syab.g_00381	Praq.g_00938
OG0001176	Syab.g_00398	Praq.g_00931
OG0001177	Syab.g_00396	Praq.g_00928
OG0001178	Syab.g_02263	Praq.g_00923
OG0001179	Syab.g_00427	Praq.g_00895
OG0001180	Syab.g_00453	Praq.g_00874
OG0001181	Syab.g_00457	Praq.g_00870
OG0001182	Syab.g_00467	Praq.g_00863
OG0001183	Syab.g_00474	Praq.g_00728
OG0001184	Syab.g_00196	Praq.g_00744
OG0001185	Syab.g_00119	Praq.g_00758
OG0001186	Syab.g_00085	Praq.g_00684
OG0001187	Syab.g_00081	Praq.g_00688
OG0001188	Syab.g_00079	Praq.g_00690
OG0001189	Syab.g_00058	Praq.g_00707
OG0001190	Syab.g_02755	Praq.g_00711
OG0001191	Syab.g_02771	Praq.g_00721
OG0001192	Syab.g_02778	Praq.g_00390
OG0001193	Syab.g_02827	Praq.g_00400
OG0001194	Syab.g_02833	Praq.g_00401
OG0001195	Syab.g_02834	Praq.g_00402
OG0001196	Syab.g_02896	Praq.g_00415
OG0001197	Syab.g_02898	Praq.g_00416
OG0001198	Syab.g_02911	Praq.g_00423
OG0001199	Syab.g_02440	Praq.g_01929
OG0001200	Syab.g_02442	Praq.g_01927
OG0001201	Syab.g_02501	Praq.g_01895
OG0001202	Syab.g_02635	Praq.g_01803
OG0001203	Syab.g_02369	Praq.g_01764
OG0001204	Syab.g_00353	Praq.g_01759
OG0001205	Syab.g_00593	Praq.g_01112
OG0001206	Syab.g_00641	Praq.g_00512
OG0001207	Syab.g_02088	Praq.g_00528
OG0001208	Syab.g_02098	Praq.g_00533
OG0001209	Syab.g_02038	Praq.g_01067
OG0001210	Syab.g_02030	Praq.g_01062
OG0001211	Syab.g_02013	Praq.g_01052
OG0001212	Syab.g_01955	Praq.g_01006
OG0001213	Syab.g_01886	Praq.g_00973
OG0001214	Syab.g_01872	Praq.g_00965
OG0001215	Syab.g_01171	Praq.g_00819
OG0001216	Syab.g_01269	Praq.g_00585
OG0001217	Syab.g_01464	Praq.g_00622
OG0001218	Syab.g_00723	Praq.g_00630
OG0001220	Syab.g_01737	Praq.g_01449
OG0001221	Syab.g_01607	Praq.g_01501
OG0001222	Syab.g_01396	Praq.g_01540
OG0001223	Syab.g_01345	Praq.g_01566
OG0001224	Syab.g_01214	Praq.g_01615
OG0001225	Syab.g_01212	Praq.g_01617
OG0001226	Syab.g_02450	Praq.g_01642
OG0001227	Syab.g_00891	Praq.g_01661
OG0001228	Syab.g_01697	Praq.g_01378
OG0001229	Syab.g_01184	Praq.g_00173
OG0001230	Syab.g_00791	Praq.g_00286
OG0001231	Syab.g_00017	Praq.g_00003
OG0001232	Syab.g_02306	Praq.g_00474
OG0001233	Syab.g_02329	Praq.g_00454
OG0001234	Syab.g_00385	Praq.g_00936
OG0001235	Syab.g_00391	Praq.g_00926
OG0001236	Syab.g_00200	Praq.g_00741
OG0001237	Syab.g_00192	Praq.g_00745
OG0001238	Syab.g_02773	Praq.g_00722
OG0001239	Syab.g_02437	Praq.g_01932
OG0001240	Syab.g_02484	Praq.g_01910
OG0001241	Syab.g_02494	Praq.g_01902
OG0001242	Syab.g_02525	Praq.g_01884
OG0001243	Syab.g_02533	Praq.g_01878
OG0001244	Syab.g_02561	Praq.g_01862
OG0001245	Syab.g_01762	Praq.g_01163
OG0001246	Syab.g_02126	Praq.g_01098
OG0001247	Syab.g_02825	Praq.g_00812
OG0001248	Syab.g_01163	Praq.g_00814
OG0001249	Syab.g_00514	Praq.g_00647
OG0001250	Syab.g_01714	Praq.g_01438
OG0001251	Syab.g_01816	Praq.g_01474
OG0001252	Syab.g_01228	Praq.g_01610
OG0001253	Syab.g_01761	Praq.g_01662
OG0001254	Syab.g_01749	Praq.g_01302
OG0001255	Syab.g_01846	Praq.g_01317
OG0001256	Syab.g_02238	Praq.g_00384
OG0001257	Syab.g_01610	Praq.g_00002
OG0001259	Syab.g_02327	Praq.g_00456
OG0001260	Syab.g_02350	Praq.g_00440
OG0001261	Syab.g_00436	Praq.g_00887
OG0001262	Syab.g_00060	Praq.g_00705
OG0001263	Syab.g_02536	Praq.g_01875
OG0001265	Syab.g_02523	Praq.g_01885
OG0001266	Syab.g_02639	Praq.g_01799
OG0001267	Syab.g_00295	Praq.g_01723
OG0001268	Syab.g_00529	Praq.g_01206
OG0001269	Syab.g_01809	Praq.g_01185
OG0001270	Syab.g_00579	Praq.g_01123
OG0001271	Syab.g_00694	Praq.g_00523
OG0001272	Syab.g_02102	Praq.g_00537
OG0001273	Syab.g_01878	Praq.g_00971
OG0001274	Syab.g_02706	Praq.g_00832
OG0001275	Syab.g_01330	Praq.g_01575
OG0001276	Syab.g_01313	Praq.g_01594
OG0001277	Syab.g_02163	Praq.g_01651
OG0001278	Syab.g_01152	Praq.g_01383
OG0001280	Syab.g_00918	Praq.g_00132
OG0001281	Syab.g_00906	Praq.g_00138
OG0001282	Syab.g_02086	Praq.g_00178
OG0001283	Syab.g_02885	Praq.g_00197
OG0001284	Syab.g_02211	Praq.g_00364
OG0001285	Syab.g_02309	Praq.g_00471
OG0001287	Syab.g_00111	Praq.g_00765
OG0001288	Syab.g_00094	Praq.g_00773
OG0001289	Syab.g_02465	Praq.g_01916
OG0001290	Syab.g_02493	Praq.g_01903
OG0001291	Syab.g_02546	Praq.g_01868
OG0001292	Syab.g_00348	Praq.g_01754
OG0001293	Syab.g_00322	Praq.g_01742
OG0001294	Syab.g_01564	Praq.g_01165
OG0001295	Syab.g_01215	Praq.g_00517
OG0001296	Syab.g_02132	Praq.g_01093
OG0001297	Syab.g_02136	Praq.g_01088
OG0001298	Syab.g_01980	Praq.g_01026
OG0001299	Syab.g_01557	Praq.g_00795
OG0001300	Syab.g_01180	Praq.g_00822
OG0001301	Syab.g_01197	Praq.g_00825
OG0001302	Syab.g_01844	Praq.g_00656
OG0001303	Syab.g_01424	Praq.g_01579
OG0001304	Syab.g_01298	Praq.g_01604
OG0001305	Syab.g_01204	Praq.g_01623
OG0001306	Syab.g_00941	Praq.g_01319
OG0001307	Syab.g_01552	Praq.g_00158
OG0001308	Syab.g_00759	Praq.g_00304
OG0001310	Syab.g_02288	Praq.g_00485
OG0001311	Syab.g_01311	Praq.g_01596
OG0001312	Syab.g_01414	Praq.g_01529
OG0001315	Syab.g_00472	Praq.g_01942
OG0001316	Syab.g_02552	Praq.g_01863
OG0001317	Syab.g_02373	Praq.g_01768
OG0001318	Syab.g_00333	Praq.g_01747
OG0001319	Syab.g_00306	Praq.g_01731
OG0001321	Syab.g_00616	Praq.g_00500
OG0001322	Syab.g_00617	Praq.g_00501
OG0001323	Syab.g_02145	Praq.g_01083
OG0001324	Syab.g_01181	Praq.g_00823
OG0001325	Syab.g_01273	Praq.g_00588
OG0001326	Syab.g_02841	Praq.g_00846
OG0001327	Syab.g_01643	Praq.g_01634
OG0001328	Syab.g_01616	Praq.g_01660
OG0001329	Syab.g_00361	Praq.g_01294
OG0001330	Syab.g_00925	Praq.g_00111
OG0001331	Syab.g_02081	Praq.g_00183
OG0001332	Syab.g_02165	Praq.g_00337
OG0001333	Syab.g_02323	Praq.g_00460
OG0001334	Syab.g_00483	Praq.g_00731
OG0001335	Syab.g_00484	Praq.g_00732
OG0001336	Syab.g_02886	Praq.g_00412
OG0001339	Syab.g_02496	Praq.g_01900
OG0001340	Syab.g_00503	Praq.g_01674
OG0001341	Syab.g_01779	Praq.g_00620
OG0001343	Syab.g_00359	Praq.g_01471
OG0001344	Syab.g_00974	Praq.g_01337
OG0001345	Syab.g_01008	Praq.g_01352
OG0001346	Syab.g_00914	Praq.g_00134
OG0001348	Syab.g_01258	Praq.g_00023
OG0001351	Syab.g_00625	Praq.g_00503
OG0001358	Syab.g_01900	Praq.g_00982
OG0001359	Syab.g_00360	Praq.g_01472
OG0001360	Syab.g_01010	Praq.g_01663
OG0001361	Syab.g_00154, Syab.g_01005	Praq.g_01349
OG0001362	Syab.g_00754	Praq.g_00308
OG0001363	Syab.g_00752	Praq.g_00310
OG0001364	Syab.g_00211	Praq.g_00734
OG0001365	Syab.g_02760	Praq.g_00715
OG0001369	Syab.g_02483	Praq.g_01911
OG0001370	Syab.g_01831	Praq.g_00509
OG0001373	Syab.g_02840	Praq.g_00847
OG0001374	Syab.g_02848	Praq.g_00839
OG0001375	Syab.g_00358	Praq.g_01470
OG0001376	Syab.g_02782	Praq.g_01628
OG0001377	Syab.g_02781	Praq.g_01629
OG0001378	Syab.g_00578	Praq.g_01272
OG0001381	Syab.g_01937	Praq.g_00169
OG0001382	Syab.g_00393	Praq.g_00016
OG0001385	Syab.g_02837	Praq.g_00850
OG0001386	Syab.g_02838	Praq.g_00849
OG0001387	Syab.g_02839	Praq.g_00848
OG0001388	Syab.g_02842	Praq.g_00845
OG0001389	Syab.g_02843	Praq.g_00844
OG0001390	Syab.g_02844	Praq.g_00843
OG0001391	Syab.g_02845	Praq.g_00842
OG0001392	Syab.g_02846	Praq.g_00841
OG0001393	Syab.g_02847	Praq.g_00840
OG0001397	Syab.g_00753	Praq.g_00309
OG0001400	Syab.g_02557	Praq.g_00265
OG0001404	Syab.g_02433	Praq.g_01935
OG0001405	Syab.g_00486	Praq.g_01676
OG0001406	Syab.g_02783	Praq.g_01627
OG0001407	Syab.g_01158	Praq.g_01640
OG0001408	Syab.g_01826	Praq.g_01646, Praq.g_01645
OG0001409	Syab.g_00988	Praq.g_01340
OG0001410	Syab.g_01550	Praq.g_00159
OG0001413	Syab.g_01812, Syab.g_01904	Praq.g_00379
OG0001414	Syab.g_01938	Praq.g_01773
OG0001415	Syab.g_02471	Praq.g_01771
OG0001416	Syab.g_00909	Praq.g_00508
OG0001417	Syab.g_01359	Praq.g_00519, Praq.g_00520
OG0001419	Syab.g_01159	Praq.g_01641
OG0001420	Syab.g_02155	Praq.g_01280
OG0001425	Syab.g_02777	Praq.g_00389
OG0001428	Syab.g_02594	Praq.g_01830
OG0001429	Syab.g_01423	Praq.g_00659
OG0001430	Syab.g_02743	Praq.g_00106
OG0001432	Syab.g_01818	Praq.g_00377
OG0001434	Syab.g_01594	Praq.g_01509
OG0001435	Syab.g_01637	Praq.g_01486
OG0001438	Syab.g_00280	Praq.g_01709
OG0001439	Syab.g_00248	Praq.g_01695
OG0001442	Syab.g_01583	Praq.g_00613
OG0001447	Syab.g_02534	Praq.g_01877
OG0001448	Syab.g_01789	Praq.g_01177
OG0001450	Syab.g_01081	Praq.g_00816
OG0001452	Syab.g_00338	Praq.g_01476
OG0001454	Syab.g_01808	Praq.g_01656
OG0001456	Syab.g_02850	Praq.g_01310
OG0001457	Syab.g_02851	Praq.g_01311
OG0001458	Syab.g_02852	Praq.g_01312
OG0001462	Syab.g_00042	Praq.g_01238
OG0001463	Syab.g_01104	Praq.g_01716
OG0001467	Syab.g_00805	Praq.g_00648
OG0001471	Syab.g_00253	Praq.g_00380
OG0001472	Syab.g_01800	Praq.g_00387
OG0001473	Syab.g_01813	Praq.g_00685
OG0001479	Syab.g_00527	Praq.g_01208
OG0001480	Syab.g_01836	Praq.g_01175
OG0001481	Syab.g_00621	Praq.g_01170
OG0001482	Syab.g_01349	Praq.g_00506
OG0001486	Syab.g_00967	Praq.g_01331
OG0001492	Syab.g_01155	Praq.g_01380
OG0001493	Syab.g_01147	Praq.g_01388
OG0001494	Syab.g_00173	Praq.g_00252
OG0001499	Syab.g_01112	Praq.g_01943
OG0001502	Syab.g_01733	Praq.g_00643
OG0001520	Syab.g_01992	Praq.g_01151, Praq.g_01150
OG0001522	Syab.g_01703	Praq.g_01430
OG0001546	Syab.g_02150	Praq.g_01078
OG0001551	Syab.g_01166	Praq.g_01309
OG0001554	Syab.g_02753	Praq.g_00386
OG0001555	Syab.g_02418	Praq.g_00012
OG0001565	Syab.g_01837	Praq.g_01130
OG0001572	Syab.g_02215	Praq.g_00078
OG0001582	Syab.g_01881	Praq.g_00518
OG0001625	Syab.g_00328	Praq.g_01745
OG0001627	Syab.g_02167	Praq.g_00628
OG0001647	Syab.g_00304	Praq.g_01730
OG0001704	Syab.g_02425	Praq.g_01399
OG0001709	Syab.g_00162	Praq.g_00220
OG0001712	Syab.g_01764	Praq.g_01133
OG0001713	Syab.g_00985	Praq.g_01946
OG0001726	Syab.g_01087	Praq.g_01136
OG0001745	Syab.g_01769	Praq.g_00376
OG0001922	Syab.g_00153	Praq.g_00148
OG0001924	Syab.g_01915	Praq.g_00559
OG0001925	Syab.g_01916	Praq.g_00558
OG0001926	Syab.g_01917	Praq.g_00557
OG0001927	Syab.g_01918	Praq.g_00556
OG0001993	Syab.g_01913	Praq.g_00561
OG0001994	Syab.g_01914	Praq.g_00560
OG0002110	Syab.g_00077	Praq.g_00852, Praq.g_00855
OG0002111	Syab.g_00832	Praq.g_01011
OG0002156	Syab.g_00808	Praq.g_01252, Praq.g_01253
OG0002425	Syab.g_00186	Praq.g_00254
OG0002488	Syab.g_00829	Praq.g_00256
OG0002559	Syab.g_01127	Praq.g_01403
OG0002560	Syab.g_01474	Praq.g_01148
OG0002695	Syab.g_00184	Praq.g_00255
OG0003647	Syab.g_01115, Syab.g_01429	Praq.g_00057
