Orthogroup	Prbk	Syak
OG0001127	Prbk.g_00067	Syak.g_00756
OG0001128	Prbk.g_00064	Syak.g_00753
OG0001129	Prbk.g_00063	Syak.g_00751
OG0001130	Prbk.g_00062	Syak.g_00750
OG0001131	Prbk.g_00627	Syak.g_00389
OG0001132	Prbk.g_02595	Syak.g_00120
OG0001133	Prbk.g_02613	Syak.g_00014
OG0001134	Prbk.g_02195	Syak.g_00273
OG0001135	Prbk.g_02197	Syak.g_00274
OG0001136	Prbk.g_01021	Syak.g_00901
OG0001137	Prbk.g_00155	Syak.g_00876
OG0001138	Prbk.g_00137	Syak.g_00839
OG0001139	Prbk.g_00135	Syak.g_00837
OG0001140	Prbk.g_00134	Syak.g_00836
OG0001141	Prbk.g_00133	Syak.g_00835
OG0001142	Prbk.g_00132	Syak.g_00834
OG0001143	Prbk.g_01504	Syak.g_00826
OG0001144	Prbk.g_00188	Syak.g_00815
OG0001145	Prbk.g_01194	Syak.g_00922
OG0001146	Prbk.g_01178	Syak.g_00943
OG0001147	Prbk.g_02120	Syak.g_01113
OG0001148	Prbk.g_02051	Syak.g_02563
OG0001149	Prbk.g_02050	Syak.g_02562
OG0001150	Prbk.g_02049	Syak.g_02561
OG0001151	Prbk.g_02037	Syak.g_02548
OG0001153	Prbk.g_01217	Syak.g_01084
OG0001154	Prbk.g_01216	Syak.g_01085
OG0001155	Prbk.g_02004	Syak.g_02480
OG0001156	Prbk.g_02001	Syak.g_02477
OG0001157	Prbk.g_02596	Syak.g_02476
OG0001158	Prbk.g_02000	Syak.g_02475
OG0001159	Prbk.g_01999	Syak.g_02474
OG0001160	Prbk.g_00934	Syak.g_02437
OG0001161	Prbk.g_02593	Syak.g_01906
OG0001162	Prbk.g_01788	Syak.g_00959
OG0001163	Prbk.g_00920	Syak.g_02429
OG0001164	Prbk.g_00915	Syak.g_02423
OG0001165	Prbk.g_00912	Syak.g_02418
OG0001166	Prbk.g_01438	Syak.g_02394
OG0001167	Prbk.g_01417	Syak.g_02366
OG0001168	Prbk.g_01415	Syak.g_02364
OG0001169	Prbk.g_01413	Syak.g_02362
OG0001170	Prbk.g_01411	Syak.g_02360
OG0001171	Prbk.g_01401	Syak.g_02349
OG0001172	Prbk.g_01908	Syak.g_01388
OG0001173	Prbk.g_01909	Syak.g_01387
OG0001174	Prbk.g_01917	Syak.g_01379
OG0001175	Prbk.g_01918	Syak.g_01378
OG0001176	Prbk.g_00991	Syak.g_01354
OG0001177	Prbk.g_00993	Syak.g_01356
OG0001178	Prbk.g_00901	Syak.g_02411
OG0001179	Prbk.g_00962	Syak.g_01324
OG0001181	Prbk.g_00808	Syak.g_01296
OG0001182	Prbk.g_00817	Syak.g_01287
OG0001183	Prbk.g_00845	Syak.g_01282
OG0001184	Prbk.g_00521	Syak.g_01571
OG0001185	Prbk.g_00231	Syak.g_01643
OG0001186	Prbk.g_01568	Syak.g_01709
OG0001187	Prbk.g_01572	Syak.g_01712
OG0001188	Prbk.g_01576	Syak.g_01714
OG0001189	Prbk.g_01598	Syak.g_01736
OG0001190	Prbk.g_02160	Syak.g_01942
OG0001191	Prbk.g_02173	Syak.g_01928
OG0001192	Prbk.g_02180	Syak.g_01921
OG0001193	Prbk.g_02218	Syak.g_01888
OG0001194	Prbk.g_02224	Syak.g_01882
OG0001195	Prbk.g_02225	Syak.g_01881
OG0001196	Prbk.g_02261	Syak.g_01811
OG0001197	Prbk.g_02263	Syak.g_01809
OG0001198	Prbk.g_02275	Syak.g_01798
OG0001199	Prbk.g_01314	Syak.g_02249
OG0001200	Prbk.g_01312	Syak.g_02247
OG0001201	Prbk.g_00010	Syak.g_02191
OG0001202	Prbk.g_01254	Syak.g_02061
OG0001203	Prbk.g_01519	Syak.g_02307
OG0001204	Prbk.g_01013	Syak.g_01404
OG0001205	Prbk.g_00318	Syak.g_01181
OG0001206	Prbk.g_02089	Syak.g_01148
OG0001207	Prbk.g_02053	Syak.g_02566
OG0001208	Prbk.g_02063	Syak.g_02576
OG0001209	Prbk.g_01083	Syak.g_02643
OG0001210	Prbk.g_01095	Syak.g_02654
OG0001211	Prbk.g_01892	Syak.g_02669
OG0001212	Prbk.g_01140	Syak.g_02728
OG0001213	Prbk.g_02623	Syak.g_00025
OG0001214	Prbk.g_02633	Syak.g_00037
OG0001215	Prbk.g_01816	Syak.g_00697
OG0001216	Prbk.g_00616	Syak.g_00805
OG0001217	Prbk.g_01872	Syak.g_00138
OG0001218	Prbk.g_01205	Syak.g_01093
OG0001219	Prbk.g_02367	Syak.g_00551
OG0001220	Prbk.g_02559	Syak.g_00580
OG0001221	Prbk.g_02420	Syak.g_00390
OG0001222	Prbk.g_02189	Syak.g_00517
OG0001223	Prbk.g_02299	Syak.g_00472
OG0001224	Prbk.g_00060	Syak.g_00739
OG0001226	Prbk.g_01682	Syak.g_02239
OG0001227	Prbk.g_02022	Syak.g_00963
OG0001228	Prbk.g_00183	Syak.g_00619
OG0001229	Prbk.g_00923	Syak.g_00711
OG0001230	Prbk.g_00249	Syak.g_01030
OG0001231	Prbk.g_01637	Syak.g_01777
OG0001232	Prbk.g_01433	Syak.g_02385
OG0001233	Prbk.g_01410	Syak.g_02359
OG0001234	Prbk.g_01921	Syak.g_01374
OG0001235	Prbk.g_00996	Syak.g_01362
OG0001236	Prbk.g_00517	Syak.g_01568
OG0001237	Prbk.g_00524	Syak.g_01573
OG0001238	Prbk.g_02174	Syak.g_01926
OG0001239	Prbk.g_01317	Syak.g_02252
OG0001240	Prbk.g_00027	Syak.g_02206
OG0001241	Prbk.g_00017	Syak.g_02197
OG0001242	Prbk.g_00200	Syak.g_02168
OG0001243	Prbk.g_00541	Syak.g_02160
OG0001245	Prbk.g_01693	Syak.g_00248
OG0001246	Prbk.g_01044	Syak.g_02604
OG0001247	Prbk.g_02509	Syak.g_00618
OG0001248	Prbk.g_01805	Syak.g_00147
OG0001249	Prbk.g_00865	Syak.g_01251
OG0001250	Prbk.g_02538	Syak.g_00602
OG0001252	Prbk.g_00065	Syak.g_00754
OG0001253	Prbk.g_01700	Syak.g_00250
OG0001254	Prbk.g_02196	Syak.g_00272
OG0001255	Prbk.g_01776	Syak.g_00066
OG0001258	Prbk.g_00914	Syak.g_02420
OG0001259	Prbk.g_01412	Syak.g_02361
OG0001260	Prbk.g_01382	Syak.g_02332
OG0001261	Prbk.g_00953	Syak.g_01315
OG0001262	Prbk.g_01595	Syak.g_01734
OG0001263	Prbk.g_00543	Syak.g_02157
OG0001265	Prbk.g_00198	Syak.g_02170
OG0001266	Prbk.g_01250	Syak.g_02057
OG0001267	Prbk.g_00417	Syak.g_01459
OG0001268	Prbk.g_00877	Syak.g_01240
OG0001269	Prbk.g_02556	Syak.g_02323
OG0001270	Prbk.g_00330	Syak.g_01194
OG0001271	Prbk.g_02110	Syak.g_01121
OG0001272	Prbk.g_02067	Syak.g_02580
OG0001273	Prbk.g_02626	Syak.g_00030
OG0001274	Prbk.g_00651	Syak.g_01988
OG0001275	Prbk.g_00570	Syak.g_00633
OG0001276	Prbk.g_00587	Syak.g_00649
OG0001277	Prbk.g_02247	Syak.g_01829
OG0001278	Prbk.g_00176	Syak.g_00671
OG0001279	Prbk.g_01933	Syak.g_00105
OG0001280	Prbk.g_01186	Syak.g_00933
OG0001281	Prbk.g_01177	Syak.g_00944
OG0001283	Prbk.g_02256	Syak.g_01818
OG0001285	Prbk.g_01429	Syak.g_02381
OG0001286	Prbk.g_00802	Syak.g_01301
OG0001288	Prbk.g_01534	Syak.g_01686
OG0001290	Prbk.g_00018	Syak.g_02198
OG0001291	Prbk.g_00553	Syak.g_02147
OG0001292	Prbk.g_01007	Syak.g_01410
OG0001293	Prbk.g_00381	Syak.g_01432
OG0001294	Prbk.g_00707	Syak.g_00355
OG0001295	Prbk.g_01098	Syak.g_00740
OG0001297	Prbk.g_01053	Syak.g_02614
OG0001298	Prbk.g_01114	Syak.g_02703
OG0001300	Prbk.g_01801	Syak.g_00706
OG0001301	Prbk.g_01761	Syak.g_00721
OG0001302	Prbk.g_01455	Syak.g_00068
OG0001303	Prbk.g_02365	Syak.g_00548
OG0001307	Prbk.g_01198	Syak.g_00344
OG0001308	Prbk.g_00277	Syak.g_01054
OG0001309	Prbk.g_01059	Syak.g_02620
OG0001311	Prbk.g_00589	Syak.g_00651
OG0001312	Prbk.g_02354	Syak.g_00537
OG0001313	Prbk.g_02099	Syak.g_01140
OG0001316	Prbk.g_00560	Syak.g_02140
OG0001319	Prbk.g_00407	Syak.g_01448
OG0001321	Prbk.g_00309	Syak.g_01172
OG0001322	Prbk.g_00308	Syak.g_01171
OG0001323	Prbk.g_01062	Syak.g_02623
OG0001324	Prbk.g_01800	Syak.g_00707
OG0001326	Prbk.g_02231	Syak.g_01870, Syak.g_01154
OG0001328	Prbk.g_02413	Syak.g_00383
OG0001329	Prbk.g_01661	Syak.g_00280
OG0001330	Prbk.g_01193	Syak.g_00925
OG0001331	Prbk.g_02047	Syak.g_02559
OG0001332	Prbk.g_02016	Syak.g_02485
OG0001333	Prbk.g_01416	Syak.g_02365
OG0001334	Prbk.g_00849	Syak.g_01274
OG0001335	Prbk.g_00850	Syak.g_01273
OG0001336	Prbk.g_02257	Syak.g_01817
OG0001337	Prbk.g_00859	Syak.g_01253, Syak.g_01262
OG0001340	Prbk.g_00860	Syak.g_01261
OG0001344	Prbk.g_00142	Syak.g_00893
OG0001347	Prbk.g_01542	Syak.g_01885
OG0001347	Prbk.g_00942	Syak.g_01622
OG0001348	Prbk.g_00671	Syak.g_00774
OG0001351	Prbk.g_00300	Syak.g_01164
OG0001352	Prbk.g_01767	Syak.g_00764
OG0001353	Prbk.g_02529	Syak.g_00612
OG0001354	Prbk.g_02308	Syak.g_00485
OG0001355	Prbk.g_02424	Syak.g_00144
OG0001358	Prbk.g_02607	Syak.g_00007
OG0001360	Prbk.g_00123	Syak.g_00854
OG0001361	Prbk.g_00102	Syak.g_00859
OG0001365	Prbk.g_02165	Syak.g_01937
OG0001366	Prbk.g_01435	Syak.g_02391
OG0001369	Prbk.g_00028	Syak.g_02207
OG0001371	Prbk.g_01361	Syak.g_02231
OG0001373	Prbk.g_02230	Syak.g_01871
OG0001374	Prbk.g_02238	Syak.g_01863
OG0001376	Prbk.g_02183	Syak.g_01916
OG0001377	Prbk.g_02182	Syak.g_01917
OG0001378	Prbk.g_00337	Syak.g_01196
OG0001379	Prbk.g_01191	Syak.g_00927
OG0001380	Prbk.g_02564	Syak.g_00237
OG0001382	Prbk.g_00623	Syak.g_01169
OG0001383	Prbk.g_01513	Syak.g_02312
OG0001385	Prbk.g_02227	Syak.g_01874
OG0001386	Prbk.g_02228	Syak.g_01873
OG0001387	Prbk.g_02229	Syak.g_01872
OG0001388	Prbk.g_02232	Syak.g_01869
OG0001389	Prbk.g_02233	Syak.g_01868
OG0001390	Prbk.g_02234	Syak.g_01867
OG0001391	Prbk.g_02235	Syak.g_01866
OG0001392	Prbk.g_02236	Syak.g_01865
OG0001393	Prbk.g_02237	Syak.g_01864
OG0001394	Prbk.g_02437	Syak.g_00399
OG0001395	Prbk.g_00600	Syak.g_00789
OG0001396	Prbk.g_01543	Syak.g_01884
OG0001398	Prbk.g_01694	Syak.g_00571
OG0001399	Prbk.g_00821	Syak.g_01103
OG0001401	Prbk.g_02533	Syak.g_00608
OG0001402	Prbk.g_02612	Syak.g_00012
OG0001405	Prbk.g_00852	Syak.g_01271
OG0001406	Prbk.g_02184	Syak.g_01915
OG0001409	Prbk.g_00153	Syak.g_00878
OG0001410	Prbk.g_01197	Syak.g_00343
OG0001412	Prbk.g_00941	Syak.g_01886
OG0001416	Prbk.g_01180	Syak.g_00941
OG0001422	Prbk.g_02082	Syak.g_00928
OG0001425	Prbk.g_02177	Syak.g_01922
OG0001426	Prbk.g_02030	Syak.g_00246
OG0001434	Prbk.g_02441	Syak.g_00404
OG0001435	Prbk.g_02392	Syak.g_00369
OG0001436	Prbk.g_00496	Syak.g_01546
OG0001436	Prbk.g_00497	Syak.g_01547
OG0001438	Prbk.g_00432	Syak.g_01475
OG0001442	Prbk.g_02445	Syak.g_00415
OG0001443	Prbk.g_00922	Syak.g_01909
OG0001444	Prbk.g_00033	Syak.g_02212
OG0001444	Prbk.g_01493	Syak.g_01678
OG0001449	Prbk.g_01465	Syak.g_01401
OG0001461	Prbk.g_00296	Syak.g_00276
OG0001462	Prbk.g_01611	Syak.g_01750
OG0001464	Prbk.g_00861	Syak.g_01260
OG0001470	Prbk.g_01566	Syak.g_01592
OG0001474	Prbk.g_00878	Syak.g_01239
OG0001475	Prbk.g_01564	Syak.g_01594
OG0001476	Prbk.g_00148	Syak.g_00882
OG0001477	Prbk.g_01756	Syak.g_00718
OG0001478	Prbk.g_02104	Syak.g_01133
OG0001479	Prbk.g_00875	Syak.g_01242
OG0001488	Prbk.g_00159	Syak.g_00872
OG0001489	Prbk.g_00813	Syak.g_01291, Syak.g_00278
OG0001495	Prbk.g_00994	Syak.g_01357
OG0001496	Prbk.g_01752	Syak.g_00715
OG0001497	Prbk.g_01755	Syak.g_00717
OG0001498	Prbk.g_00363	Syak.g_01214
OG0001508	Prbk.g_01567	Syak.g_01591
OG0001509	Prbk.g_00223	Syak.g_01706
OG0001510	Prbk.g_01485	Syak.g_01662
OG0001511	Prbk.g_00003	Syak.g_02183
OG0001512	Prbk.g_01517	Syak.g_02308
OG0001514	Prbk.g_01751	Syak.g_00714
OG0001515	Prbk.g_01809	Syak.g_00701
OG0001516	Prbk.g_00716	Syak.g_00346
OG0001517	Prbk.g_00872	Syak.g_01245
OG0001518	Prbk.g_02176	Syak.g_01924
OG0001519	Prbk.g_02187	Syak.g_01907
OG0001525	Prbk.g_02665	Syak.g_00091
OG0001527	Prbk.g_01878	Syak.g_02682
OG0001528	Prbk.g_01570	Syak.g_01593
OG0001529	Prbk.g_01605	Syak.g_01743
OG0001530	Prbk.g_00005	Syak.g_02185
OG0001531	Prbk.g_01516	Syak.g_02309
OG0001532	Prbk.g_00136	Syak.g_00838
OG0001533	Prbk.g_01687	Syak.g_01155
OG0001533	Prbk.g_00338	Syak.g_01198
OG0001534	Prbk.g_00597	Syak.g_00665
OG0001535	Prbk.g_00585	Syak.g_00646
OG0001536	Prbk.g_02328	Syak.g_00508
OG0001537	Prbk.g_02428	Syak.g_00392
OG0001538	Prbk.g_02473	Syak.g_00439
OG0001539	Prbk.g_02579	Syak.g_00364
OG0001540	Prbk.g_00545	Syak.g_02155
OG0001541	Prbk.g_00787	Syak.g_02089
OG0001542	Prbk.g_01276	Syak.g_02080
OG0001543	Prbk.g_00673	Syak.g_02007
OG0001544	Prbk.g_02186	Syak.g_01908
OG0001545	Prbk.g_02246	Syak.g_01830
OG0001553	Prbk.g_00256	Syak.g_01037
OG0001558	Prbk.g_01634	Syak.g_01774
OG0001559	Prbk.g_00006	Syak.g_02186
OG0001560	Prbk.g_00019	Syak.g_02199
OG0001561	Prbk.g_00591	Syak.g_00653
OG0001562	Prbk.g_00577	Syak.g_00639
OG0001563	Prbk.g_00945	Syak.g_01306
OG0001565	Prbk.g_02513	Syak.g_00083
OG0001572	Prbk.g_01332	Syak.g_00097
OG0001574	Prbk.g_01880	Syak.g_02680
OG0001576	Prbk.g_01168	Syak.g_00955
OG0001577	Prbk.g_01023	Syak.g_00903
OG0001579	Prbk.g_00856	Syak.g_01267
OG0001580	Prbk.g_02149	Syak.g_01953
OG0001588	Prbk.g_00504	Syak.g_01554
OG0001589	Prbk.g_01408	Syak.g_02356
OG0001590	Prbk.g_02557	Syak.g_00029, Syak.g_00325, Syak.g_00268
OG0001591	Prbk.g_02583	Syak.g_00357
OG0001592	Prbk.g_02150	Syak.g_01952
OG0001614	Prbk.g_00229	Syak.g_01641
OG0001615	Prbk.g_02685	Syak.g_00589, Syak.g_02660
OG0001616	Prbk.g_01500	Syak.g_00851
OG0001617	Prbk.g_01955	Syak.g_00710
OG0001618	Prbk.g_00609	Syak.g_00793
OG0001619	Prbk.g_02338	Syak.g_00520
OG0001620	Prbk.g_00886	Syak.g_01233
OG0001621	Prbk.g_00370	Syak.g_01420
OG0001622	Prbk.g_02255	Syak.g_01820
OG0001634	Prbk.g_00710	Syak.g_00352
OG0001635	Prbk.g_02658	Syak.g_01690
OG0001636	Prbk.g_01612	Syak.g_01751
OG0001637	Prbk.g_01392	Syak.g_02340, Syak.g_02337
OG0001638	Prbk.g_01446	Syak.g_02404
OG0001639	Prbk.g_02005	Syak.g_02481
OG0001640	Prbk.g_00069	Syak.g_00759
OG0001641	Prbk.g_02294	Syak.g_00467
OG0001642	Prbk.g_02555	Syak.g_00581
OG0001643	Prbk.g_02636	Syak.g_00040
OG0001652	Prbk.g_01636	Syak.g_01776
OG0001653	Prbk.g_00030	Syak.g_02209
OG0001654	Prbk.g_02007	Syak.g_02483
OG0001655	Prbk.g_00356, Prbk.g_00692	Syak.g_00131
OG0001656	Prbk.g_00855	Syak.g_01268
OG0001657	Prbk.g_00762	Syak.g_02117
OG0001658	Prbk.g_02159	Syak.g_01943
OG0001671	Prbk.g_00666	Syak.g_02002
OG0001672	Prbk.g_01306	Syak.g_02241
OG0001673	Prbk.g_01367	Syak.g_02299
OG0001674	Prbk.g_01388	Syak.g_01017
OG0001674	Prbk.g_01387	Syak.g_01016
OG0001675	Prbk.g_00574, Prbk.g_00576	Syak.g_00637
OG0001676	Prbk.g_00858	Syak.g_01264
OG0001677	Prbk.g_00846	Syak.g_01281
OG0001692	Prbk.g_00254	Syak.g_01035
OG0001693	Prbk.g_00358	Syak.g_00735, Syak.g_00733
OG0001694	Prbk.g_00419	Syak.g_01461
OG0001695	Prbk.g_02241	Syak.g_01836
OG0001702	Prbk.g_01293	Syak.g_02217
OG0001703	Prbk.g_02054	Syak.g_02567
OG0001712	Prbk.g_02521	Syak.g_00225
OG0001714	Prbk.g_01555	Syak.g_01615
OG0001715	Prbk.g_01712	Syak.g_00122
OG0001716	Prbk.g_02551	Syak.g_00584, Syak.g_02046, Syak.g_01670
OG0001726	Prbk.g_02377	Syak.g_00572
OG0001729	Prbk.g_01511	Syak.g_02314
OG0001730	Prbk.g_01377	Syak.g_02326
OG0001731	Prbk.g_01992	Syak.g_02463
OG0001732	Prbk.g_01507	Syak.g_00822
OG0001734	Prbk.g_02553	Syak.g_00583
OG0001735	Prbk.g_00724	Syak.g_00331
OG0001737	Prbk.g_00437	Syak.g_01481
OG0001738	Prbk.g_00470	Syak.g_01523
OG0001740	Prbk.g_02244	Syak.g_01833
OG0001747	Prbk.g_00745	Syak.g_02135
OG0001748	Prbk.g_00664	Syak.g_02000
OG0001749	Prbk.g_00487	Syak.g_01539
OG0001750	Prbk.g_00032	Syak.g_02211
OG0001751	Prbk.g_01366	Syak.g_02298
OG0001752	Prbk.g_01380	Syak.g_02328
OG0001753	Prbk.g_01386	Syak.g_00888
OG0001754	Prbk.g_01389	Syak.g_02335
OG0001755	Prbk.g_01058	Syak.g_02619
OG0001759	Prbk.g_01973	Syak.g_02495, Syak.g_00214
OG0001760	Prbk.g_02382	Syak.g_02341, Syak.g_02319
OG0001761	Prbk.g_01847	Syak.g_02757
OG0001762	Prbk.g_00567	Syak.g_00630
OG0001763	Prbk.g_02300	Syak.g_00473
OG0001764	Prbk.g_02374	Syak.g_00559
OG0001765	Prbk.g_02590	Syak.g_00141
OG0001766	Prbk.g_00447	Syak.g_01491
OG0001767	Prbk.g_00495	Syak.g_01545
OG0001768	Prbk.g_01269	Syak.g_02074
OG0001783	Prbk.g_00234	Syak.g_01647
OG0001784	Prbk.g_00037	Syak.g_02216
OG0001785	Prbk.g_01390, Prbk.g_01391	Syak.g_02336, Syak.g_02339
OG0001786	Prbk.g_01976	Syak.g_02444
OG0001787	Prbk.g_01079	Syak.g_02639
OG0001788	Prbk.g_01082	Syak.g_02642
OG0001789	Prbk.g_01184	Syak.g_00935
OG0001790	Prbk.g_01030	Syak.g_00908
OG0001791	Prbk.g_00150	Syak.g_00788, Syak.g_00880
OG0001792	Prbk.g_00187	Syak.g_00814
OG0001794	Prbk.g_01724	Syak.g_00661
OG0001796	Prbk.g_00579	Syak.g_00641
OG0001797	Prbk.g_02345	Syak.g_00528
OG0001798	Prbk.g_02614	Syak.g_00015
OG0001799	Prbk.g_02653	Syak.g_00052
OG0001800	Prbk.g_01936	Syak.g_00993, Syak.g_00992
OG0001801	Prbk.g_00245	Syak.g_01024
OG0001803	Prbk.g_00322	Syak.g_01185
OG0001804	Prbk.g_00362	Syak.g_01213
OG0001805	Prbk.g_01002	Syak.g_01415
OG0001806	Prbk.g_00408	Syak.g_01449
OG0001807	Prbk.g_00498	Syak.g_01548
OG0001808	Prbk.g_00509	Syak.g_01557
OG0001809	Prbk.g_00556	Syak.g_02144
OG0001810	Prbk.g_00558	Syak.g_02142
OG0001811	Prbk.g_01279	Syak.g_02082
OG0001812	Prbk.g_02151	Syak.g_01951
OG0001813	Prbk.g_02206	Syak.g_01901
OG0001814	Prbk.g_02264	Syak.g_01808
OG0001815	Prbk.g_02273	Syak.g_01800
OG0001835	Prbk.g_01759	Syak.g_00142
OG0001837	Prbk.g_00665	Syak.g_02001
OG0001838	Prbk.g_02286	Syak.g_01786
OG0001839	Prbk.g_01616	Syak.g_01755
OG0001840	Prbk.g_01599	Syak.g_01737
OG0001841	Prbk.g_01591	Syak.g_01730
OG0001843	Prbk.g_00228	Syak.g_01640
OG0001844	Prbk.g_00227	Syak.g_01639
OG0001845	Prbk.g_00221	Syak.g_01638
OG0001846	Prbk.g_00201	Syak.g_02167
OG0001847	Prbk.g_00199	Syak.g_02169
OG0001848	Prbk.g_00195	Syak.g_02173
OG0001849	Prbk.g_01298	Syak.g_02223
OG0001850	Prbk.g_01305	Syak.g_02238
OG0001851	Prbk.g_01310	Syak.g_02245
OG0001852	Prbk.g_01311	Syak.g_02246
OG0001853	Prbk.g_01318	Syak.g_02253
OG0001854	Prbk.g_01370	Syak.g_02304
OG0001855	Prbk.g_00265, Prbk.g_01393	Syak.g_01013
OG0001856	Prbk.g_00935	Syak.g_02438
OG0001857	Prbk.g_00938	Syak.g_02441
OG0001858	Prbk.g_01995	Syak.g_02468
OG0001859	Prbk.g_02043	Syak.g_02555
OG0001860	Prbk.g_02055	Syak.g_02569
OG0001861	Prbk.g_02068	Syak.g_02581
OG0001862	Prbk.g_02080	Syak.g_02593
OG0001863	Prbk.g_01864	Syak.g_02599
OG0001864	Prbk.g_01093	Syak.g_02652
OG0001865	Prbk.g_01127	Syak.g_02716
OG0001866	Prbk.g_01152	Syak.g_02743
OG0001867	Prbk.g_01162	Syak.g_02755
OG0001868	Prbk.g_01181	Syak.g_00940
OG0001869	Prbk.g_01024	Syak.g_00904
OG0001870	Prbk.g_01016	Syak.g_00895
OG0001871	Prbk.g_00145	Syak.g_00890
OG0001872	Prbk.g_00180	Syak.g_00809
OG0001873	Prbk.g_01499	Syak.g_00850
OG0001874	Prbk.g_00124	Syak.g_00853
OG0001877	Prbk.g_01808	Syak.g_00702
OG0001878	Prbk.g_00571	Syak.g_00634
OG0001879	Prbk.g_00563	Syak.g_00627
OG0001880	Prbk.g_02321	Syak.g_00499
OG0001881	Prbk.g_02322	Syak.g_00500
OG0001882	Prbk.g_02342	Syak.g_00525
OG0001883	Prbk.g_02347	Syak.g_00531
OG0001884	Prbk.g_02356	Syak.g_00113
OG0001885	Prbk.g_02369	Syak.g_00553
OG0001886	Prbk.g_02373	Syak.g_00557
OG0001887	Prbk.g_02412	Syak.g_00382
OG0001888	Prbk.g_02454	Syak.g_00408
OG0001889	Prbk.g_02482	Syak.g_00449
OG0001890	Prbk.g_02545	Syak.g_00595
OG0001891	Prbk.g_02549	Syak.g_00591
OG0001892	Prbk.g_02562	Syak.g_00082
OG0001893	Prbk.g_02615	Syak.g_00016
OG0001894	Prbk.g_02630	Syak.g_00034
OG0001895	Prbk.g_01939	Syak.g_00998
OG0001896	Prbk.g_00340	Syak.g_01200
OG0001897	Prbk.g_00880	Syak.g_01236
OG0001898	Prbk.g_00863	Syak.g_01252
OG0001899	Prbk.g_00955	Syak.g_01317
OG0001900	Prbk.g_00382	Syak.g_01434
OG0001901	Prbk.g_00383	Syak.g_01435
OG0001902	Prbk.g_00424	Syak.g_01466
OG0001903	Prbk.g_00433	Syak.g_01476
OG0001904	Prbk.g_00501	Syak.g_01550
OG0001905	Prbk.g_00511	Syak.g_01559
OG0001906	Prbk.g_00546	Syak.g_02154
OG0001907	Prbk.g_00743	Syak.g_02136
OG0001908	Prbk.g_00788	Syak.g_02087
OG0001909	Prbk.g_01271	Syak.g_02076
OG0001910	Prbk.g_00660	Syak.g_01996
OG0001912	Prbk.g_02170	Syak.g_01932
OG0001913	Prbk.g_02172	Syak.g_01930
OG0001914	Prbk.g_02200	Syak.g_00270
OG0001929	Prbk.g_01584	Syak.g_01723
OG0001932	Prbk.g_00230	Syak.g_01642
OG0001933	Prbk.g_00008	Syak.g_02189
OG0001934	Prbk.g_00023	Syak.g_02202
OG0001935	Prbk.g_01313	Syak.g_02248
OG0001936	Prbk.g_01469	Syak.g_00289
OG0001937	Prbk.g_01984	Syak.g_02455
OG0001938	Prbk.g_02057	Syak.g_02571
OG0001939	Prbk.g_02683	Syak.g_00067
OG0001940	Prbk.g_01113	Syak.g_02702
OG0001941	Prbk.g_01176	Syak.g_00945
OG0001943	Prbk.g_00151	Syak.g_00879
OG0001944	Prbk.g_01669	Syak.g_00573
OG0001946	Prbk.g_01803	Syak.g_00703
OG0001947	Prbk.g_00071	Syak.g_00761, Syak.g_01494
OG0001948	Prbk.g_02298	Syak.g_00471
OG0001949	Prbk.g_02312	Syak.g_00490
OG0001950	Prbk.g_02314	Syak.g_00492
OG0001951	Prbk.g_02323	Syak.g_00501
OG0001952	Prbk.g_02343	Syak.g_00526
OG0001953	Prbk.g_02344	Syak.g_00527
OG0001954	Prbk.g_02508	Syak.g_00137
OG0001957	Prbk.g_02620	Syak.g_00022
OG0001958	Prbk.g_00721	Syak.g_00333
OG0001961	Prbk.g_02108	Syak.g_01124
OG0001964	Prbk.g_01919	Syak.g_01376
OG0001965	Prbk.g_00369	Syak.g_00384
OG0001966	Prbk.g_00377	Syak.g_01428
OG0001967	Prbk.g_00379	Syak.g_01430
OG0001968	Prbk.g_00380	Syak.g_01431
OG0001969	Prbk.g_00452	Syak.g_01503
OG0001970	Prbk.g_00548	Syak.g_02152
OG0001971	Prbk.g_01273	Syak.g_02078
OG0001972	Prbk.g_00647	Syak.g_01984
OG0001973	Prbk.g_02131, Prbk.g_02143	Syak.g_01958
OG0001975	Prbk.g_02199	Syak.g_00271
OG0001976	Prbk.g_02201	Syak.g_00269
OG0001995	Prbk.g_01089	Syak.g_00962
OG0001997	Prbk.g_00034	Syak.g_02213
OG0001998	Prbk.g_01395	Syak.g_02034, Syak.g_01005
OG0001999	Prbk.g_01418	Syak.g_02368
OG0002000	Prbk.g_01060	Syak.g_02621
OG0002002	Prbk.g_00181	Syak.g_00810
OG0002003	Prbk.g_01813	Syak.g_00700
OG0002004	Prbk.g_01826	Syak.g_02417
OG0002005	Prbk.g_01830	Syak.g_00952
OG0002006	Prbk.g_00072	Syak.g_00762
OG0002007	Prbk.g_00073	Syak.g_00763
OG0002008	Prbk.g_00569	Syak.g_00632
OG0002009	Prbk.g_02431	Syak.g_00395
OG0002010	Prbk.g_01224	Syak.g_01075
OG0002012	Prbk.g_00830, Prbk.g_00306	Syak.g_01170
OG0002013	Prbk.g_00474	Syak.g_02232
OG0002014	Prbk.g_00486	Syak.g_01536
OG0002015	Prbk.g_00490	Syak.g_01541
OG0002016	Prbk.g_00667	Syak.g_02003
OG0002017	Prbk.g_02215	Syak.g_01891
OG0002018	Prbk.g_02243	Syak.g_01834
