Orthogroup	Prbk	Syaa
OG0001085	Prbk.g_00708	Syaa.g_01075
OG0001086	Prbk.g_00706	Syaa.g_01077
OG0001087	Prbk.g_01821	Syaa.g_00920
OG0001088	Prbk.g_01817	Syaa.g_00916
OG0001089	Prbk.g_01764	Syaa.g_00890
OG0001090	Prbk.g_00617	Syaa.g_01237
OG0001091	Prbk.g_00615	Syaa.g_01239
OG0001092	Prbk.g_00614	Syaa.g_01242
OG0001093	Prbk.g_00610	Syaa.g_01248
OG0001094	Prbk.g_02462	Syaa.g_01148
OG0001095	Prbk.g_02481	Syaa.g_01185
OG0001096	Prbk.g_02497	Syaa.g_01200
OG0001097	Prbk.g_02542	Syaa.g_00828
OG0001098	Prbk.g_02379	Syaa.g_01441
OG0001099	Prbk.g_00193	Syaa.g_02400
OG0001100	Prbk.g_02389	Syaa.g_01086
OG0001101	Prbk.g_02390	Syaa.g_01088
OG0001102	Prbk.g_02393	Syaa.g_01091
OG0001103	Prbk.g_02395	Syaa.g_01093
OG0001104	Prbk.g_02452	Syaa.g_01133
OG0001105	Prbk.g_02447	Syaa.g_01137
OG0001106	Prbk.g_02336	Syaa.g_01372
OG0001107	Prbk.g_02326	Syaa.g_01359
OG0001108	Prbk.g_02319	Syaa.g_01350
OG0001109	Prbk.g_02317	Syaa.g_01349
OG0001110	Prbk.g_02315	Syaa.g_01347
OG0001111	Prbk.g_02313	Syaa.g_01345
OG0001112	Prbk.g_02311	Syaa.g_01343
OG0001113	Prbk.g_02310	Syaa.g_01342
OG0001114	Prbk.g_02309	Syaa.g_01341
OG0001115	Prbk.g_02307	Syaa.g_01337
OG0001116	Prbk.g_02306	Syaa.g_01335
OG0001117	Prbk.g_02305	Syaa.g_01334
OG0001118	Prbk.g_02304	Syaa.g_01333
OG0001119	Prbk.g_02303	Syaa.g_01331
OG0001120	Prbk.g_02301	Syaa.g_01328
OG0001122	Prbk.g_00581	Syaa.g_01301
OG0001123	Prbk.g_00588	Syaa.g_01294
OG0001124	Prbk.g_00590	Syaa.g_01292
OG0001125	Prbk.g_00592	Syaa.g_01290
OG0001126	Prbk.g_00068	Syaa.g_00864
OG0001127	Prbk.g_00067	Syaa.g_00865
OG0001128	Prbk.g_00064	Syaa.g_00868
OG0001129	Prbk.g_00063	Syaa.g_00870
OG0001130	Prbk.g_00062	Syaa.g_00871
OG0001131	Prbk.g_00627	Syaa.g_01108
OG0001132	Prbk.g_02595	Syaa.g_01468
OG0001133	Prbk.g_02613	Syaa.g_01656
OG0001134	Prbk.g_02195	Syaa.g_01028
OG0001135	Prbk.g_02197	Syaa.g_01030
OG0001136	Prbk.g_01021	Syaa.g_00767
OG0001137	Prbk.g_00155	Syaa.g_00786
OG0001138	Prbk.g_00137	Syaa.g_01002
OG0001139	Prbk.g_00135	Syaa.g_01000
OG0001140	Prbk.g_00134	Syaa.g_00999
OG0001141	Prbk.g_00133	Syaa.g_00998
OG0001142	Prbk.g_00132	Syaa.g_00997
OG0001143	Prbk.g_01504	Syaa.g_00987
OG0001144	Prbk.g_00188	Syaa.g_00978
OG0001145	Prbk.g_01194	Syaa.g_00748
OG0001146	Prbk.g_01178	Syaa.g_00729
OG0001147	Prbk.g_02120	Syaa.g_01837
OG0001148	Prbk.g_02051	Syaa.g_02061
OG0001149	Prbk.g_02050	Syaa.g_02062
OG0001150	Prbk.g_02049	Syaa.g_02063
OG0001151	Prbk.g_02037	Syaa.g_02076
OG0001152	Prbk.g_02036	Syaa.g_02077
OG0001153	Prbk.g_01217	Syaa.g_01811
OG0001154	Prbk.g_01216	Syaa.g_01812
OG0001156	Prbk.g_02001	Syaa.g_00623
OG0001157	Prbk.g_02596	Syaa.g_00622
OG0001158	Prbk.g_02000	Syaa.g_00619
OG0001159	Prbk.g_01999	Syaa.g_00618
OG0001160	Prbk.g_00934	Syaa.g_00574
OG0001161	Prbk.g_02593	Syaa.g_02620
OG0001162	Prbk.g_01788	Syaa.g_01203
OG0001163	Prbk.g_00920	Syaa.g_00566
OG0001164	Prbk.g_00915	Syaa.g_00560
OG0001165	Prbk.g_00912	Syaa.g_00555
OG0001166	Prbk.g_01438	Syaa.g_00527
OG0001167	Prbk.g_01417	Syaa.g_00673
OG0001168	Prbk.g_01415	Syaa.g_00672
OG0001169	Prbk.g_01413	Syaa.g_00670
OG0001170	Prbk.g_01411	Syaa.g_00668
OG0001171	Prbk.g_01401	Syaa.g_00655
OG0001172	Prbk.g_01908	Syaa.g_02347
OG0001173	Prbk.g_01909	Syaa.g_02346
OG0001174	Prbk.g_01917	Syaa.g_02338
OG0001175	Prbk.g_01918	Syaa.g_02337
OG0001176	Prbk.g_00991	Syaa.g_02314
OG0001177	Prbk.g_00993	Syaa.g_02316
OG0001178	Prbk.g_00901	Syaa.g_00546
OG0001179	Prbk.g_00962	Syaa.g_02268
OG0001180	Prbk.g_00804	Syaa.g_02243
OG0001181	Prbk.g_00808	Syaa.g_02239
OG0001182	Prbk.g_00817	Syaa.g_02230
OG0001183	Prbk.g_00845	Syaa.g_02224
OG0001184	Prbk.g_00521	Syaa.g_00151
OG0001186	Prbk.g_01568	Syaa.g_00081
OG0001187	Prbk.g_01572	Syaa.g_00082
OG0001188	Prbk.g_01576	Syaa.g_00075
OG0001189	Prbk.g_01598	Syaa.g_00057
OG0001190	Prbk.g_02160	Syaa.g_02592
OG0001191	Prbk.g_02173	Syaa.g_02605
OG0001192	Prbk.g_02180	Syaa.g_02612
OG0001193	Prbk.g_02218	Syaa.g_02658
OG0001194	Prbk.g_02224	Syaa.g_02660
OG0001195	Prbk.g_02225	Syaa.g_02661
OG0001196	Prbk.g_02261	Syaa.g_02741
OG0001197	Prbk.g_02263	Syaa.g_02743
OG0001198	Prbk.g_02275	Syaa.g_02755
OG0001199	Prbk.g_01314	Syaa.g_00347
OG0001200	Prbk.g_01312	Syaa.g_00345
OG0001201	Prbk.g_00010	Syaa.g_02381
OG0001202	Prbk.g_01254	Syaa.g_02528
OG0001203	Prbk.g_01519	Syaa.g_02106
OG0001204	Prbk.g_01013	Syaa.g_00316
OG0001205	Prbk.g_00318	Syaa.g_00713
OG0001206	Prbk.g_02089	Syaa.g_01855
OG0001207	Prbk.g_02053	Syaa.g_02058
OG0001208	Prbk.g_02063	Syaa.g_02049
OG0001209	Prbk.g_01083	Syaa.g_01977
OG0001210	Prbk.g_01095	Syaa.g_01967
OG0001211	Prbk.g_01892	Syaa.g_01950
OG0001212	Prbk.g_01140	Syaa.g_01892
OG0001213	Prbk.g_02623	Syaa.g_01646
OG0001214	Prbk.g_02633	Syaa.g_01631
OG0001215	Prbk.g_01816	Syaa.g_00914
OG0001216	Prbk.g_00616	Syaa.g_01238
OG0001217	Prbk.g_01872	Syaa.g_01559
OG0001218	Prbk.g_01205	Syaa.g_01820
OG0001219	Prbk.g_02367	Syaa.g_01404
OG0001220	Prbk.g_02559	Syaa.g_00812
OG0001221	Prbk.g_02420	Syaa.g_01111
OG0001222	Prbk.g_02189	Syaa.g_01371
OG0001223	Prbk.g_02299	Syaa.g_01326
OG0001224	Prbk.g_00060	Syaa.g_00874
OG0001225	Prbk.g_00058	Syaa.g_00876
OG0001226	Prbk.g_01682	Syaa.g_01579
OG0001227	Prbk.g_02022	Syaa.g_02622
OG0001228	Prbk.g_00183	Syaa.g_00695
OG0001229	Prbk.g_00923	Syaa.g_00899
OG0001230	Prbk.g_00249	Syaa.g_01764
OG0001231	Prbk.g_01637	Syaa.g_00017
OG0001232	Prbk.g_01433	Syaa.g_00508
OG0001233	Prbk.g_01410	Syaa.g_00667
OG0001234	Prbk.g_01921	Syaa.g_02333
OG0001235	Prbk.g_00996	Syaa.g_02323
OG0001236	Prbk.g_00517	Syaa.g_00154
OG0001238	Prbk.g_02174	Syaa.g_02607
OG0001239	Prbk.g_01317	Syaa.g_00350
OG0001240	Prbk.g_00027	Syaa.g_02364
OG0001241	Prbk.g_00017	Syaa.g_02374
OG0001242	Prbk.g_00200	Syaa.g_02407
OG0001243	Prbk.g_00541	Syaa.g_02415
OG0001245	Prbk.g_01693	Syaa.g_01492
OG0001246	Prbk.g_01044	Syaa.g_02023
OG0001247	Prbk.g_02509	Syaa.g_01207
OG0001248	Prbk.g_01805	Syaa.g_01204
OG0001250	Prbk.g_02538	Syaa.g_00832
OG0001252	Prbk.g_00065	Syaa.g_00867
OG0001253	Prbk.g_01700	Syaa.g_01467
OG0001254	Prbk.g_02196	Syaa.g_01029
OG0001255	Prbk.g_01776	Syaa.g_01696
OG0001258	Prbk.g_00914	Syaa.g_00557
OG0001259	Prbk.g_01412	Syaa.g_00669
OG0001260	Prbk.g_01382	Syaa.g_00642
OG0001261	Prbk.g_00953	Syaa.g_02259
OG0001262	Prbk.g_01595	Syaa.g_00059
OG0001263	Prbk.g_00543	Syaa.g_02418
OG0001265	Prbk.g_00198	Syaa.g_02405
OG0001266	Prbk.g_01250	Syaa.g_02532
OG0001267	Prbk.g_00417	Syaa.g_00262
OG0001268	Prbk.g_00877	Syaa.g_02176
OG0001269	Prbk.g_02556	Syaa.g_01499
OG0001270	Prbk.g_00330	Syaa.g_00701
OG0001271	Prbk.g_02110	Syaa.g_01845
OG0001272	Prbk.g_02067	Syaa.g_02045
OG0001273	Prbk.g_02626	Syaa.g_01639
OG0001274	Prbk.g_00651	Syaa.g_02563
OG0001275	Prbk.g_00570	Syaa.g_01311
OG0001276	Prbk.g_00587	Syaa.g_01295
OG0001277	Prbk.g_02247	Syaa.g_02724
OG0001278	Prbk.g_00176	Syaa.g_00966
OG0001279	Prbk.g_01933	Syaa.g_01749
OG0001280	Prbk.g_01186	Syaa.g_00738
OG0001281	Prbk.g_01177	Syaa.g_00728
OG0001283	Prbk.g_02256	Syaa.g_02734
OG0001286	Prbk.g_00802	Syaa.g_02245
OG0001290	Prbk.g_00018	Syaa.g_02373
OG0001291	Prbk.g_00553	Syaa.g_02428
OG0001292	Prbk.g_01007	Syaa.g_00310
OG0001293	Prbk.g_00381	Syaa.g_00288
OG0001294	Prbk.g_00707	Syaa.g_01076
OG0001295	Prbk.g_01098	Syaa.g_01964
OG0001297	Prbk.g_01053	Syaa.g_02013
OG0001298	Prbk.g_01114	Syaa.g_01913
OG0001300	Prbk.g_01801	Syaa.g_00905
OG0001301	Prbk.g_01761	Syaa.g_00891
OG0001302	Prbk.g_01455	Syaa.g_01600
OG0001303	Prbk.g_02365	Syaa.g_01402
OG0001309	Prbk.g_01059	Syaa.g_02005
OG0001310	Prbk.g_01444	Syaa.g_00535
OG0001311	Prbk.g_00589	Syaa.g_01293
OG0001312	Prbk.g_02354	Syaa.g_01391
OG0001316	Prbk.g_00560	Syaa.g_02434
OG0001319	Prbk.g_00407	Syaa.g_00273
OG0001321	Prbk.g_00309	Syaa.g_00719
OG0001322	Prbk.g_00308	Syaa.g_00720
OG0001323	Prbk.g_01062	Syaa.g_02002
OG0001324	Prbk.g_01800	Syaa.g_00904
OG0001326	Prbk.g_02231	Syaa.g_00396, Syaa.g_02672
OG0001328	Prbk.g_02413	Syaa.g_01104
OG0001330	Prbk.g_01193	Syaa.g_00746
OG0001331	Prbk.g_02047	Syaa.g_02065
OG0001334	Prbk.g_00849	Syaa.g_02216
OG0001335	Prbk.g_00850	Syaa.g_02215
OG0001336	Prbk.g_02257	Syaa.g_02735
OG0001337	Prbk.g_00859	Syaa.g_02219, Syaa.g_02200
OG0001339	Prbk.g_00015	Syaa.g_02376
OG0001340	Prbk.g_00860	Syaa.g_02199
OG0001341	Prbk.g_02519	Syaa.g_00897
OG0001344	Prbk.g_00142	Syaa.g_00775
OG0001347	Prbk.g_01542	Syaa.g_00195
OG0001347	Prbk.g_00942	Syaa.g_00445, Syaa.g_01019
OG0001348	Prbk.g_00671	Syaa.g_00847
OG0001351	Prbk.g_00300	Syaa.g_01863
OG0001352	Prbk.g_01767	Syaa.g_01987
OG0001353	Prbk.g_02529	Syaa.g_00841
OG0001354	Prbk.g_02308	Syaa.g_01338
OG0001355	Prbk.g_02424	Syaa.g_01524
OG0001357	Prbk.g_00355, Prbk.g_01701, Prbk.g_00304	Syaa.g_02307
OG0001358	Prbk.g_02607	Syaa.g_01663
OG0001360	Prbk.g_00123	Syaa.g_00805
OG0001361	Prbk.g_00102	Syaa.g_00800
OG0001362	Prbk.g_00281	Syaa.g_01789
OG0001363	Prbk.g_00283	Syaa.g_01791
OG0001366	Prbk.g_01435	Syaa.g_00524
OG0001366	Prbk.g_02118, Prbk.g_02671	Syaa.g_01369
OG0001369	Prbk.g_00028	Syaa.g_02363
OG0001370	Prbk.g_02516	Syaa.g_01218, Syaa.g_02140, Syaa.g_02680
OG0001373	Prbk.g_02230	Syaa.g_02671
OG0001374	Prbk.g_02238	Syaa.g_02679
OG0001376	Prbk.g_02183	Syaa.g_02614
OG0001377	Prbk.g_02182	Syaa.g_02613
OG0001378	Prbk.g_00337	Syaa.g_00700
OG0001379	Prbk.g_01191	Syaa.g_00744
OG0001382	Prbk.g_00623	Syaa.g_01866
OG0001383	Prbk.g_01512	Syaa.g_02101
OG0001385	Prbk.g_02227	Syaa.g_02668
OG0001386	Prbk.g_02228	Syaa.g_02669
OG0001387	Prbk.g_02229	Syaa.g_02670
OG0001388	Prbk.g_02232	Syaa.g_02673
OG0001389	Prbk.g_02233	Syaa.g_02674
OG0001390	Prbk.g_02234	Syaa.g_02675
OG0001391	Prbk.g_02235	Syaa.g_02676
OG0001392	Prbk.g_02236	Syaa.g_02677
OG0001393	Prbk.g_02237	Syaa.g_02678
OG0001394	Prbk.g_02437	Syaa.g_01118
OG0001395	Prbk.g_00600	Syaa.g_01267
OG0001396	Prbk.g_01543	Syaa.g_00196
OG0001398	Prbk.g_01694	Syaa.g_01424
OG0001401	Prbk.g_02533	Syaa.g_00837
OG0001402	Prbk.g_02612	Syaa.g_01658
OG0001405	Prbk.g_00852	Syaa.g_02213
OG0001406	Prbk.g_02184	Syaa.g_02615
OG0001412	Prbk.g_01541	Syaa.g_00194
OG0001416	Prbk.g_01180	Syaa.g_00731
OG0001422	Prbk.g_02082	Syaa.g_00743
OG0001423	Prbk.g_02679, Prbk.g_01945	Syaa.g_00365
OG0001426	Prbk.g_02030	Syaa.g_00419, Syaa.g_02303, Syaa.g_01744
OG0001434	Prbk.g_02441	Syaa.g_01123
OG0001435	Prbk.g_02392	Syaa.g_01090
OG0001438	Prbk.g_00432	Syaa.g_00247
OG0001441	Prbk.g_01064	Syaa.g_02000
OG0001442	Prbk.g_02445	Syaa.g_01138
OG0001443	Prbk.g_00922	Syaa.g_02617
OG0001444	Prbk.g_00033	Syaa.g_02357
OG0001449	Prbk.g_01465	Syaa.g_02098, Syaa.g_01042
OG0001461	Prbk.g_00296	Syaa.g_02328
OG0001470	Prbk.g_01566	Syaa.g_00693
OG0001474	Prbk.g_00878	Syaa.g_02175
OG0001475	Prbk.g_01564	Syaa.g_00691
OG0001477	Prbk.g_01756	Syaa.g_00893
OG0001479	Prbk.g_00875	Syaa.g_02178
OG0001487	Prbk.g_01206, Prbk.g_01207, Prbk.g_01208	Syaa.g_01819
OG0001488	Prbk.g_00159	Syaa.g_00791
OG0001489	Prbk.g_00813	Syaa.g_02234
OG0001494	Prbk.g_00095	Syaa.g_00483
OG0001495	Prbk.g_00994	Syaa.g_02317
OG0001496	Prbk.g_01752	Syaa.g_00895
OG0001497	Prbk.g_01755	Syaa.g_00894
OG0001498	Prbk.g_00363	Syaa.g_02148
OG0001508	Prbk.g_01567	Syaa.g_00694
OG0001509	Prbk.g_01547	Syaa.g_00085
OG0001509	Prbk.g_01545, Prbk.g_00223	Syaa.g_00197
OG0001510	Prbk.g_01485	Syaa.g_00116
OG0001511	Prbk.g_00003	Syaa.g_02389
OG0001512	Prbk.g_01517	Syaa.g_02105
OG0001514	Prbk.g_01751	Syaa.g_00896
OG0001515	Prbk.g_01809	Syaa.g_00909
OG0001516	Prbk.g_00716	Syaa.g_01067
OG0001517	Prbk.g_00872	Syaa.g_02181
OG0001518	Prbk.g_02176	Syaa.g_02609
OG0001519	Prbk.g_02187	Syaa.g_02619
OG0001527	Prbk.g_01878	Syaa.g_01936
OG0001528	Prbk.g_01570	Syaa.g_00692
OG0001529	Prbk.g_01605	Syaa.g_00050
OG0001530	Prbk.g_00005	Syaa.g_02387
OG0001531	Prbk.g_01516	Syaa.g_02104
OG0001532	Prbk.g_00136	Syaa.g_01001
OG0001533	Prbk.g_01687	Syaa.g_01857
OG0001533	Prbk.g_00338	Syaa.g_01868
OG0001534	Prbk.g_00597	Syaa.g_01280
OG0001535	Prbk.g_00585	Syaa.g_01297
OG0001536	Prbk.g_02328	Syaa.g_01362
OG0001537	Prbk.g_02428	Syaa.g_01112
OG0001538	Prbk.g_02473	Syaa.g_01159
OG0001539	Prbk.g_02579	Syaa.g_01085
OG0001540	Prbk.g_00545	Syaa.g_02420
OG0001541	Prbk.g_00787	Syaa.g_02490
OG0001542	Prbk.g_01276	Syaa.g_02499
OG0001543	Prbk.g_00673	Syaa.g_02547
OG0001544	Prbk.g_02186	Syaa.g_02618
OG0001545	Prbk.g_02246	Syaa.g_02723
OG0001558	Prbk.g_01634	Syaa.g_00022
OG0001559	Prbk.g_00006	Syaa.g_02386
OG0001560	Prbk.g_00019	Syaa.g_02372
OG0001561	Prbk.g_00591	Syaa.g_01291
OG0001562	Prbk.g_00577	Syaa.g_01305
OG0001563	Prbk.g_00945	Syaa.g_02250
OG0001572	Prbk.g_01332	Syaa.g_01180
OG0001574	Prbk.g_01880	Syaa.g_01938
OG0001575	Prbk.g_01875	Syaa.g_01933
OG0001577	Prbk.g_01023	Syaa.g_00765
OG0001579	Prbk.g_00856	Syaa.g_02207
OG0001580	Prbk.g_02149	Syaa.g_02580
OG0001588	Prbk.g_00504	Syaa.g_00168
OG0001589	Prbk.g_01408	Syaa.g_00664
OG0001590	Prbk.g_02557	Syaa.g_01640
OG0001591	Prbk.g_02583	Syaa.g_01078
OG0001592	Prbk.g_02150	Syaa.g_02581
OG0001614	Prbk.g_00229	Syaa.g_00130
OG0001615	Prbk.g_02685	Syaa.g_01958
OG0001616	Prbk.g_01500	Syaa.g_01024
OG0001617	Prbk.g_01955	Syaa.g_00901
OG0001618	Prbk.g_00609	Syaa.g_01254
OG0001619	Prbk.g_02338	Syaa.g_01374
OG0001620	Prbk.g_00886	Syaa.g_02169
OG0001621	Prbk.g_00370	Syaa.g_00300
OG0001622	Prbk.g_02255	Syaa.g_02733
OG0001627	Prbk.g_02008	Syaa.g_00629
OG0001634	Prbk.g_00710	Syaa.g_01073
OG0001635	Prbk.g_02658	Syaa.g_00094
OG0001636	Prbk.g_01612	Syaa.g_00043
OG0001637	Prbk.g_01392	Syaa.g_00650, Syaa.g_00649, Syaa.g_00651
OG0001638	Prbk.g_01446	Syaa.g_00538
OG0001639	Prbk.g_02005	Syaa.g_00626
OG0001640	Prbk.g_00069	Syaa.g_00862
OG0001641	Prbk.g_02294	Syaa.g_01321
OG0001642	Prbk.g_02555	Syaa.g_00814
OG0001643	Prbk.g_02636	Syaa.g_01628
OG0001652	Prbk.g_01636	Syaa.g_00018
OG0001653	Prbk.g_00030	Syaa.g_02360
OG0001654	Prbk.g_02007	Syaa.g_00628
OG0001655	Prbk.g_00356, Prbk.g_00692	Syaa.g_01223, Syaa.g_01723
OG0001656	Prbk.g_00855	Syaa.g_02209
OG0001657	Prbk.g_00762	Syaa.g_02464
OG0001658	Prbk.g_02159	Syaa.g_02591
OG0001671	Prbk.g_00666	Syaa.g_02552
OG0001672	Prbk.g_01306	Syaa.g_00339
OG0001673	Prbk.g_01367	Syaa.g_02114
OG0001675	Prbk.g_00574, Prbk.g_00576	Syaa.g_01307
OG0001677	Prbk.g_00846	Syaa.g_02223, Syaa.g_01003
OG0001680	Prbk.g_00385	Syaa.g_00788
OG0001691	Prbk.g_02381	Syaa.g_01665
OG0001692	Prbk.g_00254	Syaa.g_01769
OG0001693	Prbk.g_00358	Syaa.g_00880
OG0001694	Prbk.g_00419	Syaa.g_00260
OG0001695	Prbk.g_02241	Syaa.g_02708
OG0001702	Prbk.g_01293	Syaa.g_00322
OG0001703	Prbk.g_02054	Syaa.g_02057
OG0001712	Prbk.g_02521	Syaa.g_01487
OG0001714	Prbk.g_01555	Syaa.g_00084
OG0001715	Prbk.g_01712	Syaa.g_01563
OG0001716	Prbk.g_02551	Syaa.g_00817
OG0001729	Prbk.g_01511	Syaa.g_02100
OG0001730	Prbk.g_01377	Syaa.g_02090, Syaa.g_02091, Syaa.g_02092
OG0001731	Prbk.g_01992	Syaa.g_00599
OG0001732	Prbk.g_01507	Syaa.g_00984
OG0001734	Prbk.g_02553	Syaa.g_00816
OG0001735	Prbk.g_00724	Syaa.g_01060
OG0001736	Prbk.g_00867, Prbk.g_00455, Prbk.g_00482	Syaa.g_00191
OG0001737	Prbk.g_00437	Syaa.g_00241
OG0001738	Prbk.g_00470	Syaa.g_00204
OG0001740	Prbk.g_02244	Syaa.g_02720
OG0001747	Prbk.g_00745	Syaa.g_02442
OG0001749	Prbk.g_00487	Syaa.g_00186
OG0001750	Prbk.g_00032	Syaa.g_02358
OG0001751	Prbk.g_01366	Syaa.g_02115
OG0001752	Prbk.g_01380	Syaa.g_00639
OG0001753	Prbk.g_01386	Syaa.g_00646
OG0001754	Prbk.g_01389	Syaa.g_00647
OG0001755	Prbk.g_01058	Syaa.g_02006
OG0001759	Prbk.g_01973	Syaa.g_01505
OG0001760	Prbk.g_02382	Syaa.g_01500
OG0001761	Prbk.g_01847	Syaa.g_01679
OG0001762	Prbk.g_00567	Syaa.g_01314
OG0001763	Prbk.g_02300	Syaa.g_01327
OG0001764	Prbk.g_02374	Syaa.g_01412
OG0001765	Prbk.g_02590	Syaa.g_01041
OG0001766	Prbk.g_00447	Syaa.g_00230
OG0001767	Prbk.g_00495	Syaa.g_00179
OG0001768	Prbk.g_01269	Syaa.g_02505
OG0001783	Prbk.g_00234	Syaa.g_00126
OG0001784	Prbk.g_00037	Syaa.g_02354
OG0001785	Prbk.g_01390	Syaa.g_00648
OG0001786	Prbk.g_01976	Syaa.g_00581
OG0001787	Prbk.g_01079	Syaa.g_01981
OG0001788	Prbk.g_01082	Syaa.g_01978
OG0001789	Prbk.g_01184	Syaa.g_00736
OG0001790	Prbk.g_01030	Syaa.g_00760
OG0001792	Prbk.g_00187	Syaa.g_00977
OG0001794	Prbk.g_01724	Syaa.g_01283
OG0001796	Prbk.g_00579	Syaa.g_01303
OG0001797	Prbk.g_02345	Syaa.g_01382
OG0001798	Prbk.g_02614	Syaa.g_01655
OG0001799	Prbk.g_02653	Syaa.g_01617
OG0001800	Prbk.g_01936	Syaa.g_01750
OG0001801	Prbk.g_00245	Syaa.g_01759
OG0001803	Prbk.g_00322	Syaa.g_00709
OG0001804	Prbk.g_00362	Syaa.g_02147
OG0001805	Prbk.g_01002	Syaa.g_00305
OG0001806	Prbk.g_00408	Syaa.g_00272
OG0001807	Prbk.g_00498	Syaa.g_00176
OG0001808	Prbk.g_00509	Syaa.g_00163
OG0001810	Prbk.g_00558	Syaa.g_02432
OG0001811	Prbk.g_01279	Syaa.g_02497
OG0001812	Prbk.g_02151	Syaa.g_02582
OG0001813	Prbk.g_02206	Syaa.g_02646
OG0001814	Prbk.g_02264	Syaa.g_02744
OG0001815	Prbk.g_02273	Syaa.g_02753
OG0001838	Prbk.g_02286	Syaa.g_00008
OG0001839	Prbk.g_01616	Syaa.g_00039
OG0001840	Prbk.g_01599	Syaa.g_00056
OG0001841	Prbk.g_01591	Syaa.g_00063
OG0001842	Prbk.g_01491	Syaa.g_00634
OG0001843	Prbk.g_00228	Syaa.g_00131
OG0001844	Prbk.g_00227	Syaa.g_00132
OG0001845	Prbk.g_00221	Syaa.g_00133
OG0001846	Prbk.g_00201	Syaa.g_02408
OG0001847	Prbk.g_00199	Syaa.g_02406
OG0001848	Prbk.g_00195	Syaa.g_02402
OG0001849	Prbk.g_01298	Syaa.g_00328
OG0001850	Prbk.g_01305	Syaa.g_00337
OG0001851	Prbk.g_01310	Syaa.g_00343
OG0001852	Prbk.g_01311	Syaa.g_00344
OG0001853	Prbk.g_01318	Syaa.g_00351
OG0001854	Prbk.g_01370	Syaa.g_02109
OG0001856	Prbk.g_00935	Syaa.g_00575
OG0001857	Prbk.g_00938	Syaa.g_00578
OG0001858	Prbk.g_01995	Syaa.g_00606
OG0001859	Prbk.g_02043	Syaa.g_02069
OG0001860	Prbk.g_02055	Syaa.g_02055
OG0001861	Prbk.g_02068	Syaa.g_02044
OG0001862	Prbk.g_02080	Syaa.g_02033
OG0001863	Prbk.g_01864	Syaa.g_02028
OG0001864	Prbk.g_01093	Syaa.g_01969
OG0001865	Prbk.g_01127	Syaa.g_01901
OG0001866	Prbk.g_01152	Syaa.g_01878
OG0001867	Prbk.g_01162	Syaa.g_01681
OG0001868	Prbk.g_01181	Syaa.g_00732
OG0001869	Prbk.g_01024	Syaa.g_00764
OG0001870	Prbk.g_01016	Syaa.g_00773
OG0001871	Prbk.g_00145	Syaa.g_00778
OG0001872	Prbk.g_00180	Syaa.g_00970
OG0001873	Prbk.g_01499	Syaa.g_01023
OG0001874	Prbk.g_00124	Syaa.g_01026
OG0001877	Prbk.g_01808	Syaa.g_00908
OG0001878	Prbk.g_00571	Syaa.g_01310
OG0001879	Prbk.g_00563	Syaa.g_01316
OG0001880	Prbk.g_02321	Syaa.g_01352
OG0001881	Prbk.g_02322	Syaa.g_01354
OG0001882	Prbk.g_02342	Syaa.g_01379
OG0001883	Prbk.g_02347	Syaa.g_01384
OG0001884	Prbk.g_02356	Syaa.g_01393
OG0001885	Prbk.g_02369	Syaa.g_01407
OG0001886	Prbk.g_02373	Syaa.g_01411
OG0001887	Prbk.g_02412	Syaa.g_01103
OG0001888	Prbk.g_02454	Syaa.g_01131
OG0001889	Prbk.g_02482	Syaa.g_01186
OG0001890	Prbk.g_02545	Syaa.g_00825
OG0001891	Prbk.g_02549	Syaa.g_00821
OG0001892	Prbk.g_02562	Syaa.g_00809
OG0001893	Prbk.g_02615	Syaa.g_01654
OG0001894	Prbk.g_02630	Syaa.g_01634, Syaa.g_01635
OG0001895	Prbk.g_01939	Syaa.g_01756
OG0001896	Prbk.g_00340	Syaa.g_00697
OG0001897	Prbk.g_00880	Syaa.g_02172
OG0001898	Prbk.g_00863	Syaa.g_02188
OG0001899	Prbk.g_00955	Syaa.g_02261
OG0001900	Prbk.g_00382	Syaa.g_00287
OG0001901	Prbk.g_00383	Syaa.g_00286
OG0001902	Prbk.g_00424	Syaa.g_00255
OG0001903	Prbk.g_00433	Syaa.g_00246
OG0001904	Prbk.g_00501	Syaa.g_00173
OG0001905	Prbk.g_00511	Syaa.g_00161
OG0001906	Prbk.g_00546	Syaa.g_02421
OG0001907	Prbk.g_00743	Syaa.g_02441
OG0001908	Prbk.g_00788	Syaa.g_02492
OG0001909	Prbk.g_01271	Syaa.g_02503
OG0001910	Prbk.g_00660	Syaa.g_02555
OG0001912	Prbk.g_02170	Syaa.g_02602
OG0001913	Prbk.g_02172	Syaa.g_02604
OG0001914	Prbk.g_02200	Syaa.g_01033
OG0001929	Prbk.g_01584	Syaa.g_00070
OG0001930	Prbk.g_01490	Syaa.g_00633
OG0001931	Prbk.g_01489	Syaa.g_00632
OG0001933	Prbk.g_00008	Syaa.g_02383
OG0001934	Prbk.g_00023	Syaa.g_02368
OG0001935	Prbk.g_01313	Syaa.g_00346
OG0001936	Prbk.g_01469	Syaa.g_01533
OG0001937	Prbk.g_01984	Syaa.g_00591
OG0001939	Prbk.g_02683	Syaa.g_00912
OG0001940	Prbk.g_01113	Syaa.g_01914
OG0001941	Prbk.g_01176	Syaa.g_00727
OG0001943	Prbk.g_00151	Syaa.g_01465
