Orthogroup	Prbk	Prav
OG0001126	Prbk.g_00068	Prav.g_00922
OG0001127	Prbk.g_00067	Prav.g_00923
OG0001128	Prbk.g_00064	Prav.g_00925
OG0001129	Prbk.g_00063	Prav.g_00926
OG0001130	Prbk.g_00062	Prav.g_00927
OG0001131	Prbk.g_00627	Prav.g_00242
OG0001132	Prbk.g_02595	Prav.g_00252
OG0001133	Prbk.g_02613	Prav.g_00019
OG0001134	Prbk.g_02195	Prav.g_00033
OG0001135	Prbk.g_02197	Prav.g_00036
OG0001136	Prbk.g_01021	Prav.g_00062
OG0001137	Prbk.g_00155	Prav.g_00073
OG0001138	Prbk.g_00137	Prav.g_01855
OG0001139	Prbk.g_00135	Prav.g_01854
OG0001140	Prbk.g_00134	Prav.g_01853
OG0001141	Prbk.g_00133	Prav.g_01852
OG0001142	Prbk.g_00132	Prav.g_01851
OG0001143	Prbk.g_01504	Prav.g_01844
OG0001144	Prbk.g_00188	Prav.g_01839
OG0001145	Prbk.g_01194	Prav.g_01430
OG0001146	Prbk.g_01178	Prav.g_01442
OG0001147	Prbk.g_02120	Prav.g_01459
OG0001148	Prbk.g_02051	Prav.g_01475
OG0001149	Prbk.g_02050	Prav.g_01476
OG0001150	Prbk.g_02049	Prav.g_01477
OG0001151	Prbk.g_02037	Prav.g_01488
OG0001152	Prbk.g_02036	Prav.g_01489
OG0001153	Prbk.g_01217	Prav.g_01610
OG0001154	Prbk.g_01216	Prav.g_01611
OG0001155	Prbk.g_02004	Prav.g_01623
OG0001156	Prbk.g_02001	Prav.g_01626
OG0001157	Prbk.g_02596	Prav.g_01627
OG0001158	Prbk.g_02000	Prav.g_01628
OG0001159	Prbk.g_01999	Prav.g_01629
OG0001160	Prbk.g_00934	Prav.g_01653
OG0001161	Prbk.g_02593	Prav.g_01664
OG0001162	Prbk.g_01788	Prav.g_01675
OG0001163	Prbk.g_00920	Prav.g_01753
OG0001164	Prbk.g_00915	Prav.g_01757
OG0001165	Prbk.g_00912	Prav.g_01760
OG0001166	Prbk.g_01438	Prav.g_01780
OG0001167	Prbk.g_01417	Prav.g_01797
OG0001168	Prbk.g_01415	Prav.g_01799
OG0001169	Prbk.g_01413	Prav.g_01801
OG0001170	Prbk.g_01411	Prav.g_01803
OG0001171	Prbk.g_01401	Prav.g_01813
OG0001172	Prbk.g_01908	Prav.g_00271
OG0001173	Prbk.g_01909	Prav.g_00272
OG0001174	Prbk.g_01917	Prav.g_00280
OG0001175	Prbk.g_01918	Prav.g_00281
OG0001176	Prbk.g_00991	Prav.g_00288
OG0001177	Prbk.g_00993	Prav.g_00291
OG0001178	Prbk.g_00901	Prav.g_00296
OG0001179	Prbk.g_00962	Prav.g_00616
OG0001180	Prbk.g_00804	Prav.g_00638
OG0001181	Prbk.g_00808	Prav.g_00642
OG0001182	Prbk.g_00817	Prav.g_00649
OG0001183	Prbk.g_00845	Prav.g_00654
OG0001184	Prbk.g_00521	Prav.g_00670
OG0001185	Prbk.g_00231	Prav.g_00684
OG0001186	Prbk.g_01568	Prav.g_00707
OG0001187	Prbk.g_01572	Prav.g_00711
OG0001188	Prbk.g_01576	Prav.g_00713
OG0001189	Prbk.g_01598	Prav.g_00730
OG0001190	Prbk.g_02160	Prav.g_00734
OG0001191	Prbk.g_02173	Prav.g_00744
OG0001192	Prbk.g_02180	Prav.g_00749
OG0001193	Prbk.g_02218	Prav.g_00759
OG0001194	Prbk.g_02224	Prav.g_00760
OG0001195	Prbk.g_02225	Prav.g_00761
OG0001196	Prbk.g_02261	Prav.g_00774
OG0001197	Prbk.g_02263	Prav.g_00775
OG0001198	Prbk.g_02275	Prav.g_00783
OG0001199	Prbk.g_01314	Prav.g_00139
OG0001200	Prbk.g_01312	Prav.g_00141
OG0001201	Prbk.g_00010	Prav.g_00173
OG0001202	Prbk.g_01254	Prav.g_00839
OG0001203	Prbk.g_01519	Prav.g_00800
OG0001204	Prbk.g_01013	Prav.g_01890
OG0001205	Prbk.g_00318	Prav.g_01044
OG0001206	Prbk.g_02089	Prav.g_01060
OG0001207	Prbk.g_02053	Prav.g_01075
OG0001208	Prbk.g_02063	Prav.g_01080
OG0001209	Prbk.g_01083	Prav.g_01133
OG0001210	Prbk.g_01095	Prav.g_01138
OG0001211	Prbk.g_01892	Prav.g_01148
OG0001212	Prbk.g_01140	Prav.g_01192
OG0001213	Prbk.g_02623	Prav.g_01227
OG0001214	Prbk.g_02633	Prav.g_01235
OG0001215	Prbk.g_01816	Prav.g_01288
OG0001216	Prbk.g_00616	Prav.g_00308
OG0001217	Prbk.g_01872	Prav.g_00346
OG0001218	Prbk.g_01205	Prav.g_00355
OG0001219	Prbk.g_02367	Prav.g_00385
OG0001220	Prbk.g_02559	Prav.g_00448
OG0001221	Prbk.g_02420	Prav.g_00510
OG0001222	Prbk.g_02189	Prav.g_00548
OG0001223	Prbk.g_02299	Prav.g_00574
OG0001224	Prbk.g_00060	Prav.g_00929
OG0001225	Prbk.g_00058	Prav.g_00931
OG0001226	Prbk.g_01682	Prav.g_00236
OG0001227	Prbk.g_02022	Prav.g_00255
OG0001228	Prbk.g_00183	Prav.g_01836
OG0001229	Prbk.g_00923	Prav.g_01471
OG0001230	Prbk.g_00249	Prav.g_01570
OG0001231	Prbk.g_01637	Prav.g_01673
OG0001232	Prbk.g_01433	Prav.g_01784
OG0001233	Prbk.g_01410	Prav.g_01804
OG0001234	Prbk.g_01921	Prav.g_00283
OG0001235	Prbk.g_00996	Prav.g_00293
OG0001236	Prbk.g_00517	Prav.g_00667
OG0001237	Prbk.g_00524	Prav.g_00671
OG0001238	Prbk.g_02174	Prav.g_00745
OG0001239	Prbk.g_01317	Prav.g_00136
OG0001240	Prbk.g_00027	Prav.g_00158
OG0001241	Prbk.g_00017	Prav.g_00166
OG0001242	Prbk.g_00200	Prav.g_00184
OG0001243	Prbk.g_00541	Prav.g_00190
OG0001245	Prbk.g_01693	Prav.g_00997
OG0001246	Prbk.g_01044	Prav.g_01102
OG0001247	Prbk.g_02509	Prav.g_01281
OG0001248	Prbk.g_01805	Prav.g_01283
OG0001249	Prbk.g_00865	Prav.g_00373
OG0001250	Prbk.g_02538	Prav.g_00437
OG0001252	Prbk.g_00065	Prav.g_00924
OG0001253	Prbk.g_01700	Prav.g_00256
OG0001254	Prbk.g_02196	Prav.g_00035
OG0001255	Prbk.g_01776	Prav.g_00049
OG0001258	Prbk.g_00914	Prav.g_01758
OG0001259	Prbk.g_01412	Prav.g_01802
OG0001260	Prbk.g_01382	Prav.g_01819
OG0001261	Prbk.g_00953	Prav.g_00624
OG0001262	Prbk.g_01595	Prav.g_00728
OG0001263	Prbk.g_00543	Prav.g_00193
OG0001265	Prbk.g_00198	Prav.g_00183
OG0001266	Prbk.g_01250	Prav.g_00835
OG0001267	Prbk.g_00417	Prav.g_01926
OG0001268	Prbk.g_00877	Prav.g_01985
OG0001269	Prbk.g_02556	Prav.g_00978
OG0001270	Prbk.g_00330	Prav.g_01033
OG0001271	Prbk.g_02110	Prav.g_01070
OG0001272	Prbk.g_02067	Prav.g_01084
OG0001273	Prbk.g_02626	Prav.g_01229
OG0001274	Prbk.g_00651	Prav.g_01308, Prav.g_01311
OG0001275	Prbk.g_00570	Prav.g_00584
OG0001276	Prbk.g_00587	Prav.g_00908
OG0001277	Prbk.g_02247	Prav.g_00244
OG0001278	Prbk.g_00176	Prav.g_01831
OG0001279	Prbk.g_01933	Prav.g_01392
OG0001280	Prbk.g_01186	Prav.g_01437
OG0001281	Prbk.g_01177	Prav.g_01443
OG0001283	Prbk.g_02256	Prav.g_01493
OG0001285	Prbk.g_01429	Prav.g_01787
OG0001286	Prbk.g_00802	Prav.g_00636
OG0001288	Prbk.g_01534	Prav.g_00700
OG0001290	Prbk.g_00018	Prav.g_00165
OG0001291	Prbk.g_00553	Prav.g_00200
OG0001292	Prbk.g_01007	Prav.g_01895
OG0001293	Prbk.g_00381	Prav.g_01908
OG0001294	Prbk.g_00707	Prav.g_00995
OG0001295	Prbk.g_01098	Prav.g_01065
OG0001297	Prbk.g_01053	Prav.g_01112
OG0001298	Prbk.g_01114	Prav.g_01174
OG0001300	Prbk.g_01801	Prav.g_01291
OG0001301	Prbk.g_01761	Prav.g_01294
OG0001302	Prbk.g_01455	Prav.g_00383
OG0001303	Prbk.g_02365	Prav.g_00946
OG0001307	Prbk.g_01198	Prav.g_01456
OG0001308	Prbk.g_00277	Prav.g_01588
OG0001309	Prbk.g_01059	Prav.g_01670
OG0001310	Prbk.g_01444	Prav.g_01773
OG0001311	Prbk.g_00589	Prav.g_00910
OG0001313	Prbk.g_02099, Prbk.g_02097	Prav.g_00971, Prav.g_01872, Prav.g_01873, Prav.g_01362, Prav.g_01373, Prav.g_00970, Prav.g_01453, Prav.g_01871
OG0001316	Prbk.g_00560	Prav.g_00205
OG0001319	Prbk.g_00407	Prav.g_01919
OG0001321	Prbk.g_00309	Prav.g_01050
OG0001322	Prbk.g_00308	Prav.g_01051
OG0001323	Prbk.g_01062	Prav.g_01117
OG0001324	Prbk.g_01800	Prav.g_01292
OG0001326	Prbk.g_02231	Prav.g_00472
OG0001328	Prbk.g_02413	Prav.g_00254
OG0001329	Prbk.g_01661	Prav.g_00026
OG0001330	Prbk.g_01193	Prav.g_01408
OG0001331	Prbk.g_02047	Prav.g_01479
OG0001332	Prbk.g_02016	Prav.g_01621
OG0001333	Prbk.g_01416	Prav.g_01798
OG0001334	Prbk.g_00849	Prav.g_00657
OG0001335	Prbk.g_00850	Prav.g_00658
OG0001336	Prbk.g_02257	Prav.g_00771
OG0001339	Prbk.g_00015	Prav.g_00168
OG0001340	Prbk.g_00860	Prav.g_01974
OG0001341	Prbk.g_02519	Prav.g_00344
OG0001344	Prbk.g_00142	Prav.g_00069
OG0001347	Prbk.g_00942	Prav.g_00299
OG0001348	Prbk.g_00671	Prav.g_01693
OG0001352	Prbk.g_01767	Prav.g_01278
OG0001353	Prbk.g_02529	Prav.g_00429
OG0001354	Prbk.g_02308	Prav.g_00566
OG0001355	Prbk.g_02424	Prav.g_01704, Prav.g_00969
OG0001356	Prbk.g_02191	Prav.g_00957
OG0001358	Prbk.g_02607	Prav.g_01218
OG0001360	Prbk.g_00123	Prav.g_00257
OG0001361	Prbk.g_00102	Prav.g_01865
OG0001362	Prbk.g_00281	Prav.g_01592
OG0001363	Prbk.g_00283	Prav.g_01594
OG0001365	Prbk.g_02165	Prav.g_00738
OG0001369	Prbk.g_00028	Prav.g_00157
OG0001371	Prbk.g_01361	Prav.g_01277
OG0001372	Prbk.g_01468	Prav.g_00354, Prav.g_01325
OG0001373	Prbk.g_02230	Prav.g_00471
OG0001374	Prbk.g_02238	Prav.g_00479
OG0001376	Prbk.g_02183	Prav.g_00220
OG0001377	Prbk.g_02182	Prav.g_00221
OG0001378	Prbk.g_00337	Prav.g_00003
OG0001379	Prbk.g_01191	Prav.g_01432
OG0001380	Prbk.g_02564	Prav.g_01461
OG0001381	Prbk.g_00629	Prav.g_01467
OG0001382	Prbk.g_00623	Prav.g_01686
OG0001385	Prbk.g_02227	Prav.g_00468
OG0001386	Prbk.g_02228	Prav.g_00469
OG0001387	Prbk.g_02229	Prav.g_00470
OG0001388	Prbk.g_02232	Prav.g_00473
OG0001389	Prbk.g_02233	Prav.g_00474
OG0001390	Prbk.g_02234	Prav.g_00475
OG0001391	Prbk.g_02235	Prav.g_00476
OG0001392	Prbk.g_02236	Prav.g_00477
OG0001393	Prbk.g_02237	Prav.g_00478
OG0001395	Prbk.g_00600	Prav.g_00920
OG0001396	Prbk.g_01543	Prav.g_00300
OG0001397	Prbk.g_00282	Prav.g_01593
OG0001398	Prbk.g_01694	Prav.g_01700
OG0001399	Prbk.g_00834, Prbk.g_00821	Prav.g_00285
OG0001401	Prbk.g_02533	Prav.g_01365
OG0001402	Prbk.g_02612	Prav.g_01328
OG0001403	Prbk.g_01618	Prav.g_00098
OG0001405	Prbk.g_00852	Prav.g_01972
OG0001406	Prbk.g_02184	Prav.g_00219
OG0001409	Prbk.g_00153	Prav.g_00072
OG0001410	Prbk.g_01197	Prav.g_01457
OG0001414	Prbk.g_01364	Prav.g_00809
OG0001415	Prbk.g_01135	Prav.g_00807
OG0001416	Prbk.g_01180	Prav.g_01057
OG0001418	Prbk.g_01925	Prav.g_01282
OG0001422	Prbk.g_02082	Prav.g_01691
OG0001425	Prbk.g_02177	Prav.g_00748
OG0001431	Prbk.g_01737	Prav.g_01406
OG0001434	Prbk.g_02441	Prav.g_00518
OG0001435	Prbk.g_02392	Prav.g_00495
OG0001437	Prbk.g_01136	Prav.g_00808
OG0001438	Prbk.g_00432	Prav.g_01939
OG0001441	Prbk.g_01064	Prav.g_01119
OG0001442	Prbk.g_02445	Prav.g_00337
OG0001443	Prbk.g_00922	Prav.g_01744
OG0001446	Prbk.g_01665	Prav.g_00144
OG0001449	Prbk.g_01465	Prav.g_01010
OG0001450	Prbk.g_01827	Prav.g_01285
OG0001451	Prbk.g_00598	Prav.g_00457
OG0001455	Prbk.g_00694	Prav.g_00021, Prav.g_01388
OG0001462	Prbk.g_01611	Prav.g_00102
OG0001463	Prbk.g_00425	Prav.g_01932
OG0001464	Prbk.g_00861	Prav.g_01975
OG0001470	Prbk.g_01566	Prav.g_01509
OG0001472	Prbk.g_01841	Prav.g_01669
OG0001474	Prbk.g_00878	Prav.g_01986
OG0001475	Prbk.g_01564	Prav.g_01511
OG0001479	Prbk.g_00875	Prav.g_01983
OG0001481	Prbk.g_00303	Prav.g_00992
OG0001485	Prbk.g_02012	Prav.g_01705
OG0001491	Prbk.g_01642	Prav.g_00381
OG0001494	Prbk.g_00095	Prav.g_01553
OG0001495	Prbk.g_00994	Prav.g_00290
OG0001500	Prbk.g_01365	Prav.g_01910
OG0001501	Prbk.g_00169	Prav.g_01313
OG0001503	Prbk.g_01456	Prav.g_00039
OG0001506	Prbk.g_01654	Prav.g_01619
OG0001508	Prbk.g_01567	Prav.g_01508
OG0001525	Prbk.g_02665	Prav.g_01678
OG0001528	Prbk.g_01570	Prav.g_01510
OG0001550	Prbk.g_01692	Prav.g_00024
OG0001553	Prbk.g_00256	Prav.g_01575
OG0001555	Prbk.g_01476	Prav.g_01683
OG0001558	Prbk.g_01634	Prav.g_01353
OG0001565	Prbk.g_02513	Prav.g_01021
OG0001569	Prbk.g_02659	Prav.g_00262
OG0001598	Prbk.g_01039	Prav.g_01879, Prav.g_01383
OG0001605	Prbk.g_01656	Prav.g_00901
OG0001627	Prbk.g_02008	Prav.g_00351
OG0001652	Prbk.g_01636	Prav.g_01351
OG0001670	Prbk.g_01742	Prav.g_01710
OG0001671	Prbk.g_00666	Prav.g_01358
OG0001696	Prbk.g_01828	Prav.g_00458
OG0001698	Prbk.g_01771	Prav.g_00228
OG0001737	Prbk.g_00437	Prav.g_01364
OG0001749	Prbk.g_00487	Prav.g_01554
OG0001842	Prbk.g_01491	Prav.g_00966
OG0001930	Prbk.g_01490	Prav.g_00967
OG0001931	Prbk.g_01489	Prav.g_00968
OG0001963	Prbk.g_00837, Prbk.g_00838	Prav.g_01742
OG0001992	Prbk.g_00832	Prav.g_00361
OG0002015	Prbk.g_00490	Prav.g_01525
OG0002036	Prbk.g_00909	Prav.g_01724
OG0002291	Prbk.g_01278	Prav.g_01391
OG0002424	Prbk.g_01264	Prav.g_01697
OG0002590	Prbk.g_01376	Prav.g_01870, Prav.g_01888
