Orthogroup	Prbk	Syag
OG0001115	Prbk.g_02307	Syag.g_00831
OG0001116	Prbk.g_02306	Syag.g_00833
OG0001117	Prbk.g_02305	Syag.g_00834
OG0001118	Prbk.g_02304	Syag.g_00835
OG0001119	Prbk.g_02303	Syag.g_00837
OG0001120	Prbk.g_02301	Syag.g_00841
OG0001122	Prbk.g_00581	Syag.g_00867
OG0001123	Prbk.g_00588	Syag.g_00875
OG0001124	Prbk.g_00590	Syag.g_00877
OG0001125	Prbk.g_00592	Syag.g_00879
OG0001126	Prbk.g_00068	Syag.g_00957
OG0001127	Prbk.g_00067	Syag.g_00958
OG0001128	Prbk.g_00064	Syag.g_00961
OG0001129	Prbk.g_00063	Syag.g_00963
OG0001130	Prbk.g_00062	Syag.g_00964
OG0001131	Prbk.g_00627	Syag.g_00624
OG0001132	Prbk.g_02595	Syag.g_00096
OG0001133	Prbk.g_02613	Syag.g_00380
OG0001134	Prbk.g_02195	Syag.g_02164
OG0001135	Prbk.g_02197	Syag.g_00147
OG0001136	Prbk.g_01021	Syag.g_01144
OG0001137	Prbk.g_00155	Syag.g_01123
OG0001138	Prbk.g_00137	Syag.g_01090
OG0001139	Prbk.g_00135	Syag.g_01088
OG0001140	Prbk.g_00134	Syag.g_01087
OG0001141	Prbk.g_00133	Syag.g_01086
OG0001142	Prbk.g_00132	Syag.g_01085
OG0001143	Prbk.g_01504	Syag.g_01077
OG0001144	Prbk.g_00188	Syag.g_01064
OG0001145	Prbk.g_01194	Syag.g_01169
OG0001146	Prbk.g_01178	Syag.g_01218
OG0001147	Prbk.g_02120	Syag.g_01360
OG0001148	Prbk.g_02051	Syag.g_01539
OG0001149	Prbk.g_02050	Syag.g_01540
OG0001150	Prbk.g_02049	Syag.g_01541
OG0001151	Prbk.g_02037	Syag.g_01554
OG0001152	Prbk.g_02036	Syag.g_01555
OG0001153	Prbk.g_01217	Syag.g_01375
OG0001154	Prbk.g_01216	Syag.g_01374
OG0001155	Prbk.g_02004	Syag.g_01616
OG0001156	Prbk.g_02001	Syag.g_01619
OG0001157	Prbk.g_02596	Syag.g_01620
OG0001158	Prbk.g_02000	Syag.g_01621
OG0001159	Prbk.g_01999	Syag.g_01622, Syag.g_01625
OG0001160	Prbk.g_00934	Syag.g_01666
OG0001161	Prbk.g_02593	Syag.g_02163
OG0001162	Prbk.g_01788	Syag.g_01238
OG0001163	Prbk.g_00920	Syag.g_01674
OG0001164	Prbk.g_00915	Syag.g_01680
OG0001165	Prbk.g_00912	Syag.g_01685
OG0001166	Prbk.g_01438	Syag.g_01715
OG0001167	Prbk.g_01417	Syag.g_02383
OG0001168	Prbk.g_01415	Syag.g_01740
OG0001169	Prbk.g_01413	Syag.g_01742
OG0001170	Prbk.g_01411	Syag.g_01744
OG0001171	Prbk.g_01401	Syag.g_01755
OG0001172	Prbk.g_01908	Syag.g_02693
OG0001173	Prbk.g_01909	Syag.g_02694
OG0001174	Prbk.g_01917	Syag.g_02703
OG0001175	Prbk.g_01918	Syag.g_02704
OG0001176	Prbk.g_00991	Syag.g_02723
OG0001177	Prbk.g_00993	Syag.g_02720
OG0001178	Prbk.g_00901	Syag.g_01694
OG0001179	Prbk.g_00962	Syag.g_02754
OG0001180	Prbk.g_00804	Syag.g_02780
OG0001181	Prbk.g_00808	Syag.g_02784
OG0001182	Prbk.g_00817	Syag.g_02793
OG0001183	Prbk.g_00845	Syag.g_02798
OG0001184	Prbk.g_00521	Syag.g_02428
OG0001185	Prbk.g_00231	Syag.g_02399
OG0001186	Prbk.g_01568	Syag.g_02364
OG0001187	Prbk.g_01572	Syag.g_02361
OG0001188	Prbk.g_01576	Syag.g_02359
OG0001189	Prbk.g_01598	Syag.g_02334
OG0001190	Prbk.g_02160	Syag.g_02126
OG0001191	Prbk.g_02173	Syag.g_02142
OG0001192	Prbk.g_02180	Syag.g_02149
OG0001193	Prbk.g_02218	Syag.g_02182
OG0001194	Prbk.g_02224	Syag.g_02185
OG0001195	Prbk.g_02225	Syag.g_02186
OG0001196	Prbk.g_02261	Syag.g_02254
OG0001197	Prbk.g_02263	Syag.g_02256
OG0001198	Prbk.g_02275	Syag.g_02269
OG0001199	Prbk.g_01314	Syag.g_01825
OG0001200	Prbk.g_01312	Syag.g_01827
OG0001201	Prbk.g_00010	Syag.g_01886
OG0001202	Prbk.g_01254	Syag.g_02032
OG0001203	Prbk.g_01519	Syag.g_01783
OG0001204	Prbk.g_01013	Syag.g_02673
OG0001206	Prbk.g_02089	Syag.g_01328
OG0001207	Prbk.g_02053	Syag.g_01536
OG0001208	Prbk.g_02063	Syag.g_01526
OG0001209	Prbk.g_01083	Syag.g_01451
OG0001210	Prbk.g_01095	Syag.g_01442
OG0001211	Prbk.g_01892	Syag.g_00272
OG0001212	Prbk.g_01140	Syag.g_00334
OG0001213	Prbk.g_02623	Syag.g_00394
OG0001214	Prbk.g_02633	Syag.g_00412
OG0001215	Prbk.g_01816	Syag.g_01014
OG0001216	Prbk.g_00616	Syag.g_00920
OG0001217	Prbk.g_01872	Syag.g_00151
OG0001218	Prbk.g_01205	Syag.g_01364
OG0001219	Prbk.g_02367	Syag.g_00767
OG0001220	Prbk.g_02559	Syag.g_00743
OG0001221	Prbk.g_02420	Syag.g_00628
OG0001222	Prbk.g_02189	Syag.g_00797
OG0001223	Prbk.g_02299	Syag.g_00843
OG0001224	Prbk.g_00060	Syag.g_00969
OG0001225	Prbk.g_00058	Syag.g_00971
OG0001226	Prbk.g_01682	Syag.g_01835
OG0001227	Prbk.g_02022	Syag.g_01240
OG0001228	Prbk.g_00183	Syag.g_00709
OG0001229	Prbk.g_00923	Syag.g_00997
OG0001230	Prbk.g_00249	Syag.g_01430
OG0001231	Prbk.g_01637	Syag.g_02289
OG0001232	Prbk.g_01433	Syag.g_01724
OG0001233	Prbk.g_01410	Syag.g_01745
OG0001234	Prbk.g_01921	Syag.g_02708
OG0001235	Prbk.g_00996	Syag.g_02715
OG0001236	Prbk.g_00517	Syag.g_02432
OG0001237	Prbk.g_00524	Syag.g_02426
OG0001238	Prbk.g_02174	Syag.g_02144
OG0001239	Prbk.g_01317	Syag.g_01822
OG0001240	Prbk.g_00027	Syag.g_01869
OG0001241	Prbk.g_00017	Syag.g_01879
OG0001243	Prbk.g_00541	Syag.g_01920
OG0001245	Prbk.g_01693	Syag.g_00213
OG0001246	Prbk.g_01044	Syag.g_01498
OG0001247	Prbk.g_02509	Syag.g_00710
OG0001248	Prbk.g_01805	Syag.g_00175
OG0001249	Prbk.g_00865	Syag.g_02837
OG0001250	Prbk.g_02538	Syag.g_00725
OG0001252	Prbk.g_00065	Syag.g_00960
OG0001253	Prbk.g_01700	Syag.g_00094
OG0001254	Prbk.g_02196	Syag.g_02165
OG0001255	Prbk.g_01776	Syag.g_00440
OG0001258	Prbk.g_00914	Syag.g_01683
OG0001259	Prbk.g_01412	Syag.g_01743
OG0001260	Prbk.g_01382	Syag.g_01763
OG0001261	Prbk.g_00953	Syag.g_02763
OG0001262	Prbk.g_01595	Syag.g_02336
OG0001263	Prbk.g_00543	Syag.g_01923
OG0001265	Prbk.g_00198	Syag.g_01910
OG0001266	Prbk.g_01250	Syag.g_02036
OG0001267	Prbk.g_00417	Syag.g_02598
OG0001268	Prbk.g_00877	Syag.g_02850
OG0001269	Prbk.g_02556	Syag.g_00480
OG0001270	Prbk.g_00330	Syag.g_00030
OG0001271	Prbk.g_02110	Syag.g_01353
OG0001272	Prbk.g_02067	Syag.g_01522
OG0001273	Prbk.g_02626	Syag.g_00405
OG0001274	Prbk.g_00651	Syag.g_02076
OG0001275	Prbk.g_00570	Syag.g_00857
OG0001276	Prbk.g_00587	Syag.g_00874
OG0001278	Prbk.g_00176	Syag.g_01054
OG0001279	Prbk.g_01933	Syag.g_00490
OG0001280	Prbk.g_01186	Syag.g_01189
OG0001281	Prbk.g_01177	Syag.g_01219
OG0001283	Prbk.g_02256	Syag.g_02248
OG0001285	Prbk.g_01429	Syag.g_00142, Syag.g_02205
OG0001286	Prbk.g_00802	Syag.g_02778
OG0001288	Prbk.g_01534	Syag.g_02373
OG0001290	Prbk.g_00018	Syag.g_01878
OG0001291	Prbk.g_00553	Syag.g_01933
OG0001292	Prbk.g_01007	Syag.g_02667
OG0001293	Prbk.g_00381	Syag.g_02625
OG0001294	Prbk.g_00707	Syag.g_00593
OG0001295	Prbk.g_01098	Syag.g_00968
OG0001297	Prbk.g_01053	Syag.g_01488
OG0001298	Prbk.g_01114	Syag.g_00309
OG0001300	Prbk.g_01801	Syag.g_01003
OG0001301	Prbk.g_01761	Syag.g_00987
OG0001302	Prbk.g_01455	Syag.g_00442
OG0001303	Prbk.g_02365	Syag.g_00769
OG0001307	Prbk.g_01198	Syag.g_00577
OG0001308	Prbk.g_00277	Syag.g_01406
OG0001309	Prbk.g_01059	Syag.g_01482
OG0001311	Prbk.g_00589	Syag.g_00876
OG0001312	Prbk.g_02354	Syag.g_00779
OG0001313	Prbk.g_02099	Syag.g_00391, Syag.g_01336
OG0001313	Prbk.g_02097	Syag.g_01335
OG0001316	Prbk.g_00560	Syag.g_01940
OG0001319	Prbk.g_00407	Syag.g_02609
OG0001321	Prbk.g_00309	Syag.g_00050
OG0001322	Prbk.g_00308	Syag.g_00051
OG0001323	Prbk.g_01062	Syag.g_01479
OG0001324	Prbk.g_01800	Syag.g_01002
OG0001326	Prbk.g_02231	Syag.g_02190, Syag.g_02195
OG0001328	Prbk.g_02413	Syag.g_00620
OG0001329	Prbk.g_01661	Syag.g_00498
OG0001330	Prbk.g_01193	Syag.g_01181
OG0001331	Prbk.g_02047	Syag.g_01543
OG0001332	Prbk.g_02016	Syag.g_01611
OG0001333	Prbk.g_01416	Syag.g_01739
OG0001334	Prbk.g_00849	Syag.g_02807
OG0001335	Prbk.g_00850	Syag.g_02808
OG0001336	Prbk.g_02257	Syag.g_02249
OG0001337	Prbk.g_00859	Syag.g_02804, Syag.g_02835, Syag.g_02824
OG0001339	Prbk.g_00015	Syag.g_01881
OG0001341	Prbk.g_02519	Syag.g_00233
OG0001344	Prbk.g_00142	Syag.g_01136
OG0001347	Prbk.g_01542	Syag.g_02350
OG0001348	Prbk.g_00671	Syag.g_00941
OG0001351	Prbk.g_00300	Syag.g_00055
OG0001352	Prbk.g_01767	Syag.g_01459
OG0001353	Prbk.g_02529	Syag.g_00716
OG0001354	Prbk.g_02308	Syag.g_00830
OG0001358	Prbk.g_02607	Syag.g_00374
OG0001360	Prbk.g_00123	Syag.g_01106
OG0001361	Prbk.g_00102	Syag.g_01111
OG0001365	Prbk.g_02165	Syag.g_02131
OG0001366	Prbk.g_01435	Syag.g_01718
OG0001369	Prbk.g_00028	Syag.g_01868
OG0001370	Prbk.g_02516	Syag.g_01660, Syag.g_01395, Syag.g_02204
OG0001373	Prbk.g_02230	Syag.g_02194
OG0001374	Prbk.g_02238	Syag.g_02202
OG0001376	Prbk.g_02183	Syag.g_02153
OG0001377	Prbk.g_02182	Syag.g_02152
OG0001378	Prbk.g_00337	Syag.g_00028
OG0001379	Prbk.g_01191	Syag.g_01183
OG0001380	Prbk.g_02564	Syag.g_00252
OG0001383	Prbk.g_01513	Syag.g_01776
OG0001383	Prbk.g_01512	Syag.g_01775
OG0001385	Prbk.g_02227	Syag.g_02191
OG0001386	Prbk.g_02228	Syag.g_02192
OG0001387	Prbk.g_02229	Syag.g_02193
OG0001388	Prbk.g_02232	Syag.g_02196
OG0001389	Prbk.g_02233	Syag.g_02197
OG0001390	Prbk.g_02234	Syag.g_02198
OG0001391	Prbk.g_02235	Syag.g_02199
OG0001392	Prbk.g_02236	Syag.g_02200
OG0001393	Prbk.g_02237	Syag.g_02201
OG0001394	Prbk.g_02437	Syag.g_00635
OG0001395	Prbk.g_00600	Syag.g_00898
OG0001396	Prbk.g_01543	Syag.g_02349
OG0001398	Prbk.g_01694	Syag.g_00751
OG0001401	Prbk.g_02533	Syag.g_00720
OG0001402	Prbk.g_02612	Syag.g_00379
OG0001403	Prbk.g_01618	Syag.g_02308
OG0001405	Prbk.g_00852	Syag.g_02810
OG0001406	Prbk.g_02184	Syag.g_02154
OG0001409	Prbk.g_00153	Syag.g_01125
OG0001410	Prbk.g_01197	Syag.g_00576
OG0001412	Prbk.g_01541	Syag.g_02351
OG0001416	Prbk.g_01180	Syag.g_01198
OG0001425	Prbk.g_02177	Syag.g_02148
OG0001426	Prbk.g_02030	Syag.g_00073, Syag.g_00197, Syag.g_01587, Syag.g_01032, Syag.g_01210, Syag.g_01268, Syag.g_01601
OG0001435	Prbk.g_02392	Syag.g_00605
OG0001436	Prbk.g_00496	Syag.g_02454
OG0001436	Prbk.g_00497	Syag.g_02453
OG0001438	Prbk.g_00432	Syag.g_02583
OG0001442	Prbk.g_02445	Syag.g_00648
OG0001443	Prbk.g_00922	Syag.g_02157
OG0001444	Prbk.g_00033	Syag.g_01863
OG0001444	Prbk.g_01493	Syag.g_02380
OG0001449	Prbk.g_01465	Syag.g_02676
OG0001461	Prbk.g_00296	Syag.g_00521
OG0001462	Prbk.g_01611	Syag.g_02315
OG0001470	Prbk.g_01566	Syag.g_02420
OG0001472	Prbk.g_01841	Syag.g_00104
OG0001474	Prbk.g_00878	Syag.g_02851
OG0001475	Prbk.g_01564	Syag.g_02418
OG0001477	Prbk.g_01756	Syag.g_00990
OG0001478	Prbk.g_01288	Syag.g_02050
OG0001479	Prbk.g_00875	Syag.g_02848
OG0001484	Prbk.g_00625	Syag.g_02203
OG0001487	Prbk.g_01206, Prbk.g_01207, Prbk.g_01208	Syag.g_01365
OG0001488	Prbk.g_00159	Syag.g_01119
OG0001489	Prbk.g_00813	Syag.g_02789, Syag.g_00515
OG0001494	Prbk.g_00095	Syag.g_02489
OG0001495	Prbk.g_00994	Syag.g_02719
OG0001496	Prbk.g_01752	Syag.g_00993
OG0001497	Prbk.g_01755	Syag.g_00991
OG0001498	Prbk.g_00363	Syag.g_00006
OG0001508	Prbk.g_01567	Syag.g_02421
OG0001510	Prbk.g_01485	Syag.g_02386
OG0001511	Prbk.g_00003	Syag.g_01893
OG0001512	Prbk.g_01517	Syag.g_01781
OG0001514	Prbk.g_01751	Syag.g_00994
OG0001515	Prbk.g_01809	Syag.g_01007
OG0001516	Prbk.g_00716	Syag.g_00579
OG0001517	Prbk.g_00872	Syag.g_02844
OG0001518	Prbk.g_02176	Syag.g_02146
OG0001519	Prbk.g_02187	Syag.g_02161
OG0001525	Prbk.g_02665	Syag.g_00464
OG0001527	Prbk.g_01878	Syag.g_00287
OG0001528	Prbk.g_01570	Syag.g_02419
OG0001529	Prbk.g_01605	Syag.g_02327
OG0001530	Prbk.g_00005	Syag.g_01891
OG0001531	Prbk.g_01516	Syag.g_01780
OG0001532	Prbk.g_00136	Syag.g_01089
OG0001533	Prbk.g_01687	Syag.g_01324
OG0001533	Prbk.g_00338	Syag.g_00026
OG0001534	Prbk.g_00597	Syag.g_00891
OG0001535	Prbk.g_00585	Syag.g_00871
OG0001536	Prbk.g_02328	Syag.g_00805
OG0001537	Prbk.g_02428	Syag.g_00629
OG0001538	Prbk.g_02473	Syag.g_00672
OG0001539	Prbk.g_02579	Syag.g_00601
OG0001540	Prbk.g_00545	Syag.g_01925
OG0001541	Prbk.g_00787	Syag.g_01990
OG0001542	Prbk.g_01276	Syag.g_01999
OG0001543	Prbk.g_00673	Syag.g_02058
OG0001544	Prbk.g_02186	Syag.g_02158
OG0001545	Prbk.g_02246	Syag.g_02238
OG0001553	Prbk.g_00256	Syag.g_01424
OG0001558	Prbk.g_01634	Syag.g_02292
OG0001559	Prbk.g_00006	Syag.g_01890
OG0001560	Prbk.g_00019	Syag.g_01877
OG0001561	Prbk.g_00591	Syag.g_00878
OG0001562	Prbk.g_00577	Syag.g_00863
OG0001563	Prbk.g_00945	Syag.g_02772
OG0001565	Prbk.g_02513	Syag.g_00449
OG0001572	Prbk.g_01332	Syag.g_00086
OG0001574	Prbk.g_01880	Syag.g_00285
OG0001575	Prbk.g_01875	Syag.g_00290
OG0001576	Prbk.g_01168	Syag.g_01233
OG0001577	Prbk.g_01023	Syag.g_01146
OG0001579	Prbk.g_00856	Syag.g_02813, Syag.g_02817
OG0001580	Prbk.g_02149	Syag.g_02112
OG0001588	Prbk.g_00504	Syag.g_02446
OG0001589	Prbk.g_01408	Syag.g_01748
OG0001590	Prbk.g_02557	Syag.g_00404, Syag.g_00519, Syag.g_00497
OG0001591	Prbk.g_02583	Syag.g_00595
OG0001592	Prbk.g_02150	Syag.g_02113
OG0001614	Prbk.g_00229	Syag.g_02401
OG0001615	Prbk.g_02685	Syag.g_00256
OG0001616	Prbk.g_01500	Syag.g_01102
OG0001617	Prbk.g_01955	Syag.g_00998
OG0001618	Prbk.g_00609	Syag.g_00909
OG0001619	Prbk.g_02338	Syag.g_00794
OG0001620	Prbk.g_00886	Syag.g_02857
OG0001621	Prbk.g_00370	Syag.g_02637
OG0001622	Prbk.g_02255	Syag.g_02247
OG0001634	Prbk.g_00710	Syag.g_00585
OG0001635	Prbk.g_02658	Syag.g_02369
OG0001636	Prbk.g_01612	Syag.g_02314
OG0001637	Prbk.g_01392	Syag.g_00020
OG0001638	Prbk.g_01446	Syag.g_01700
OG0001639	Prbk.g_02005	Syag.g_01615
OG0001640	Prbk.g_00069	Syag.g_00955
OG0001641	Prbk.g_02294	Syag.g_00847
OG0001642	Prbk.g_02555	Syag.g_00742
OG0001643	Prbk.g_02636	Syag.g_00415
OG0001652	Prbk.g_01636	Syag.g_02290
OG0001653	Prbk.g_00030	Syag.g_01462, Syag.g_01866
OG0001654	Prbk.g_02007	Syag.g_01613
OG0001656	Prbk.g_00855	Syag.g_02816
OG0001657	Prbk.g_00762	Syag.g_01962
OG0001658	Prbk.g_02159	Syag.g_02125
OG0001671	Prbk.g_00666	Syag.g_02063
OG0001672	Prbk.g_01306	Syag.g_01833
OG0001673	Prbk.g_01367	Syag.g_01789
OG0001674	Prbk.g_01388	Syag.g_01317
OG0001674	Prbk.g_01387	Syag.g_01316
OG0001675	Prbk.g_00574, Prbk.g_00576	Syag.g_01692, Syag.g_00861
OG0001676	Prbk.g_00858	Syag.g_02815
OG0001677	Prbk.g_00846	Syag.g_02800
OG0001691	Prbk.g_02381	Syag.g_00486
OG0001692	Prbk.g_00254	Syag.g_01426
OG0001693	Prbk.g_00358	Syag.g_00976
OG0001694	Prbk.g_00419	Syag.g_02596
OG0001695	Prbk.g_02241	Syag.g_02232
OG0001702	Prbk.g_01293	Syag.g_01855
OG0001703	Prbk.g_02054	Syag.g_01535
OG0001712	Prbk.g_02521	Syag.g_00089
OG0001715	Prbk.g_01712	Syag.g_00114
OG0001726	Prbk.g_02377	Syag.g_00747
OG0001728	Prbk.g_01565	Syag.g_00208
OG0001729	Prbk.g_01511	Syag.g_01774
OG0001730	Prbk.g_01377	Syag.g_01769
OG0001731	Prbk.g_01992	Syag.g_01640
OG0001732	Prbk.g_01507	Syag.g_01069
OG0001734	Prbk.g_02553	Syag.g_00740
OG0001735	Prbk.g_00724	Syag.g_00555
OG0001736	Prbk.g_00867, Prbk.g_00455, Prbk.g_00482	Syag.g_02468
OG0001737	Prbk.g_00437	Syag.g_02577
OG0001738	Prbk.g_00470	Syag.g_02539
OG0001740	Prbk.g_02244	Syag.g_02235
OG0001747	Prbk.g_00745	Syag.g_01945
OG0001748	Prbk.g_00664	Syag.g_02065
OG0001749	Prbk.g_00487	Syag.g_02461
OG0001750	Prbk.g_00032	Syag.g_01864
OG0001752	Prbk.g_01380	Syag.g_01766
OG0001753	Prbk.g_01386	Syag.g_01760
OG0001754	Prbk.g_01389	Syag.g_00022
OG0001755	Prbk.g_01058	Syag.g_01483
OG0001759	Prbk.g_01973	Syag.g_01250
OG0001761	Prbk.g_01847	Syag.g_00361
OG0001762	Prbk.g_00567	Syag.g_00854
OG0001763	Prbk.g_02300	Syag.g_00842
OG0001764	Prbk.g_02374	Syag.g_00758
OG0001765	Prbk.g_02590	Syag.g_00080
OG0001766	Prbk.g_00447	Syag.g_02567
OG0001767	Prbk.g_00495	Syag.g_02455
OG0001768	Prbk.g_01269	Syag.g_02008
OG0001783	Prbk.g_00234	Syag.g_02396
OG0001784	Prbk.g_00037	Syag.g_01860
OG0001786	Prbk.g_01976	Syag.g_01658
OG0001787	Prbk.g_01079	Syag.g_01455
OG0001788	Prbk.g_01082	Syag.g_01452
OG0001789	Prbk.g_01184	Syag.g_01191
OG0001790	Prbk.g_01030	Syag.g_01153
OG0001791	Prbk.g_00150	Syag.g_01127
OG0001792	Prbk.g_00187	Syag.g_01063
OG0001794	Prbk.g_01724	Syag.g_00887, Syag.g_00888
OG0001796	Prbk.g_00579	Syag.g_00865
OG0001797	Prbk.g_02345	Syag.g_00786
OG0001798	Prbk.g_02614	Syag.g_00381
OG0001799	Prbk.g_02653	Syag.g_00430
OG0001800	Prbk.g_01936	Syag.g_01287
OG0001801	Prbk.g_00245	Syag.g_01440
OG0001803	Prbk.g_00322	Syag.g_00039
OG0001804	Prbk.g_00362	Syag.g_00007
OG0001805	Prbk.g_01002	Syag.g_02661
OG0001806	Prbk.g_00408	Syag.g_02608
OG0001807	Prbk.g_00498	Syag.g_02452
OG0001808	Prbk.g_00509	Syag.g_02441
OG0001809	Prbk.g_00556	Syag.g_01936
OG0001810	Prbk.g_00558	Syag.g_01938
OG0001811	Prbk.g_01279	Syag.g_01997
OG0001812	Prbk.g_02151	Syag.g_02114
OG0001813	Prbk.g_02206	Syag.g_02168
OG0001814	Prbk.g_02264	Syag.g_02257
OG0001815	Prbk.g_02273	Syag.g_02267
OG0001835	Prbk.g_01759	Syag.g_01028
OG0001837	Prbk.g_00665	Syag.g_02064
OG0001838	Prbk.g_02286	Syag.g_02280
OG0001839	Prbk.g_01616	Syag.g_02310
OG0001840	Prbk.g_01599	Syag.g_02333
OG0001841	Prbk.g_01591	Syag.g_02342
OG0001843	Prbk.g_00228	Syag.g_02402
OG0001844	Prbk.g_00227	Syag.g_02403
OG0001845	Prbk.g_00221	Syag.g_02404
OG0001846	Prbk.g_00201	Syag.g_01913
OG0001847	Prbk.g_00199	Syag.g_01911
OG0001848	Prbk.g_00195	Syag.g_01907
OG0001849	Prbk.g_01298	Syag.g_01849
OG0001850	Prbk.g_01305	Syag.g_01836
OG0001851	Prbk.g_01310	Syag.g_01829
OG0001852	Prbk.g_01311	Syag.g_01828
OG0001853	Prbk.g_01318	Syag.g_01821
OG0001854	Prbk.g_01370	Syag.g_01785
OG0001855	Prbk.g_00265, Prbk.g_01393	Syag.g_01313
OG0001856	Prbk.g_00935	Syag.g_01665
OG0001857	Prbk.g_00938	Syag.g_01662
OG0001858	Prbk.g_01995	Syag.g_01634
OG0001859	Prbk.g_02043	Syag.g_01547
OG0001860	Prbk.g_02055	Syag.g_01533
OG0001861	Prbk.g_02068	Syag.g_01521
OG0001862	Prbk.g_02080	Syag.g_01509
OG0001863	Prbk.g_01864	Syag.g_01503
OG0001864	Prbk.g_01093	Syag.g_01444
OG0001865	Prbk.g_01127	Syag.g_00323
OG0001866	Prbk.g_01152	Syag.g_00349
OG0001867	Prbk.g_01162	Syag.g_00359
OG0001868	Prbk.g_01181	Syag.g_01197
OG0001869	Prbk.g_01024	Syag.g_01147
OG0001870	Prbk.g_01016	Syag.g_01138
OG0001871	Prbk.g_00145	Syag.g_01133
OG0001872	Prbk.g_00180	Syag.g_01058
OG0001873	Prbk.g_01499	Syag.g_01101
OG0001874	Prbk.g_00124	Syag.g_01104
OG0001877	Prbk.g_01808	Syag.g_01006
OG0001878	Prbk.g_00571	Syag.g_00858
OG0001879	Prbk.g_00563	Syag.g_00852
OG0001880	Prbk.g_02321	Syag.g_00815
OG0001881	Prbk.g_02322	Syag.g_00813
OG0001882	Prbk.g_02342	Syag.g_00789
OG0001883	Prbk.g_02347	Syag.g_00785
OG0001884	Prbk.g_02356	Syag.g_00483
OG0001885	Prbk.g_02369	Syag.g_00764
OG0001886	Prbk.g_02373	Syag.g_00760
OG0001887	Prbk.g_02412	Syag.g_00619
OG0001888	Prbk.g_02454	Syag.g_00640
OG0001889	Prbk.g_02482	Syag.g_00682
OG0001890	Prbk.g_02545	Syag.g_00732
OG0001891	Prbk.g_02549	Syag.g_00736
OG0001892	Prbk.g_02562	Syag.g_00447
OG0001893	Prbk.g_02615	Syag.g_00382
OG0001894	Prbk.g_02630	Syag.g_00409
OG0001895	Prbk.g_01939	Syag.g_01296
OG0001896	Prbk.g_00340	Syag.g_00024
OG0001897	Prbk.g_00880	Syag.g_02854
OG0001898	Prbk.g_00863	Syag.g_02836
OG0001899	Prbk.g_00955	Syag.g_02761
OG0001900	Prbk.g_00382	Syag.g_02623
OG0001901	Prbk.g_00383	Syag.g_02622
OG0001902	Prbk.g_00424	Syag.g_02591
OG0001903	Prbk.g_00433	Syag.g_02582
OG0001904	Prbk.g_00501	Syag.g_02450
OG0001905	Prbk.g_00511	Syag.g_02438
OG0001906	Prbk.g_00546	Syag.g_01926
OG0001907	Prbk.g_00743	Syag.g_01944
OG0001908	Prbk.g_00788	Syag.g_01992
OG0001909	Prbk.g_01271	Syag.g_02006
OG0001910	Prbk.g_00660	Syag.g_02068
OG0001912	Prbk.g_02170	Syag.g_02139
OG0001913	Prbk.g_02172	Syag.g_02141
OG0001914	Prbk.g_02200	Syag.g_00149
OG0001929	Prbk.g_01584	Syag.g_02352
OG0001932	Prbk.g_00230	Syag.g_02400
OG0001933	Prbk.g_00008	Syag.g_01888
OG0001934	Prbk.g_00023	Syag.g_01873
OG0001935	Prbk.g_01313	Syag.g_01826
OG0001936	Prbk.g_01469	Syag.g_00111
OG0001937	Prbk.g_01984	Syag.g_01648
OG0001938	Prbk.g_02057	Syag.g_01531
OG0001939	Prbk.g_02683	Syag.g_00441
OG0001940	Prbk.g_01113	Syag.g_00307
OG0001941	Prbk.g_01176	Syag.g_01220
OG0001943	Prbk.g_00151	Syag.g_01126
OG0001944	Prbk.g_01669	Syag.g_00746
OG0001946	Prbk.g_01803	Syag.g_01005
OG0001947	Prbk.g_00071	Syag.g_00953
OG0001948	Prbk.g_02298	Syag.g_00844
OG0001949	Prbk.g_02312	Syag.g_00824
OG0001950	Prbk.g_02314	Syag.g_00822
OG0001951	Prbk.g_02323	Syag.g_00812
OG0001952	Prbk.g_02343	Syag.g_00788
OG0001953	Prbk.g_02344	Syag.g_00787
OG0001957	Prbk.g_02620	Syag.g_00387
OG0001958	Prbk.g_00721	Syag.g_00558
OG0001960	Prbk.g_01200	Syag.g_01361
OG0001961	Prbk.g_02108	Syag.g_01351
OG0001964	Prbk.g_01919	Syag.g_02706
OG0001965	Prbk.g_00369	Syag.g_01457
OG0001966	Prbk.g_00377	Syag.g_02629
OG0001967	Prbk.g_00379	Syag.g_02627
OG0001968	Prbk.g_00380	Syag.g_02626
OG0001969	Prbk.g_00452	Syag.g_02561
OG0001970	Prbk.g_00548	Syag.g_01928
OG0001971	Prbk.g_01273	Syag.g_02004
OG0001972	Prbk.g_00647	Syag.g_02082
OG0001974	Prbk.g_02157	Syag.g_02122
OG0001975	Prbk.g_02199	Syag.g_00150
OG0001976	Prbk.g_02201	Syag.g_00148
OG0001996	Prbk.g_01620	Syag.g_02306
OG0001997	Prbk.g_00034	Syag.g_01862
OG0001998	Prbk.g_01395	Syag.g_01305
OG0001999	Prbk.g_01418	Syag.g_01737
OG0002000	Prbk.g_01060	Syag.g_01481
OG0002002	Prbk.g_00181	Syag.g_01059
OG0002003	Prbk.g_01813	Syag.g_01009
OG0002004	Prbk.g_01826	Syag.g_01686
OG0002006	Prbk.g_00072	Syag.g_00952
OG0002007	Prbk.g_00073	Syag.g_00951
OG0002008	Prbk.g_00569	Syag.g_00856
OG0002010	Prbk.g_01224	Syag.g_01384
