Orthogroup	Prbk	Syao
OG0001131	Prbk.g_00627	Syao.g_01387
OG0001132	Prbk.g_02595	Syao.g_01221
OG0001133	Prbk.g_02613	Syao.g_01333
OG0001134	Prbk.g_02195	Syao.g_01428
OG0001135	Prbk.g_02197	Syao.g_01424
OG0001136	Prbk.g_01021	Syao.g_00126
OG0001137	Prbk.g_00155	Syao.g_00194
OG0001138	Prbk.g_00137	Syao.g_00227
OG0001139	Prbk.g_00135	Syao.g_00225
OG0001140	Prbk.g_00134	Syao.g_00224
OG0001141	Prbk.g_00133	Syao.g_00254
OG0001142	Prbk.g_00132	Syao.g_00253
OG0001143	Prbk.g_01504	Syao.g_00243
OG0001144	Prbk.g_00188	Syao.g_00276
OG0001145	Prbk.g_01194	Syao.g_01446
OG0001146	Prbk.g_01178	Syao.g_01455
OG0001147	Prbk.g_02120	Syao.g_00095
OG0001148	Prbk.g_02051	Syao.g_00038
OG0001149	Prbk.g_02050	Syao.g_00039
OG0001150	Prbk.g_02049	Syao.g_00040
OG0001151	Prbk.g_02037	Syao.g_02706
OG0001152	Prbk.g_02036	Syao.g_02707
OG0001153	Prbk.g_01217	Syao.g_00083
OG0001154	Prbk.g_01216	Syao.g_00084
OG0001155	Prbk.g_02004	Syao.g_01747
OG0001156	Prbk.g_02001	Syao.g_01744
OG0001157	Prbk.g_02596	Syao.g_01743
OG0001158	Prbk.g_02000	Syao.g_01742
OG0001159	Prbk.g_01999	Syao.g_01741
OG0001160	Prbk.g_00934	Syao.g_01579
OG0001161	Prbk.g_02593	Syao.g_02373
OG0001162	Prbk.g_01788	Syao.g_02650
OG0001163	Prbk.g_00920	Syao.g_01571
OG0001164	Prbk.g_00915	Syao.g_01564
OG0001165	Prbk.g_00912	Syao.g_01559
OG0001166	Prbk.g_01438	Syao.g_01673
OG0001167	Prbk.g_01417	Syao.g_01006
OG0001168	Prbk.g_01415	Syao.g_01648
OG0001169	Prbk.g_01413	Syao.g_01646
OG0001170	Prbk.g_01411	Syao.g_01644
OG0001171	Prbk.g_01401	Syao.g_01632
OG0001172	Prbk.g_01908	Syao.g_01914
OG0001173	Prbk.g_01909	Syao.g_01915
OG0001174	Prbk.g_01917	Syao.g_01923
OG0001175	Prbk.g_01918	Syao.g_01924
OG0001176	Prbk.g_00991	Syao.g_01799
OG0001177	Prbk.g_00993	Syao.g_01802
OG0001178	Prbk.g_00901	Syao.g_01541
OG0001179	Prbk.g_00962	Syao.g_01768
OG0001180	Prbk.g_00804	Syao.g_01833
OG0001181	Prbk.g_00808	Syao.g_01829
OG0001182	Prbk.g_00817	Syao.g_01820
OG0001183	Prbk.g_00845	Syao.g_01851
OG0001184	Prbk.g_00521	Syao.g_02264
OG0001185	Prbk.g_00231	Syao.g_02147
OG0001186	Prbk.g_01568	Syao.g_02173
OG0001187	Prbk.g_01572	Syao.g_02171
OG0001188	Prbk.g_01576	Syao.g_02169
OG0001189	Prbk.g_01598	Syao.g_02215
OG0001190	Prbk.g_02160	Syao.g_02436
OG0001191	Prbk.g_02173	Syao.g_02449
OG0001192	Prbk.g_02180	Syao.g_02367
OG0001193	Prbk.g_02218	Syao.g_02284
OG0001194	Prbk.g_02224	Syao.g_02285
OG0001195	Prbk.g_02225	Syao.g_02286
OG0001196	Prbk.g_02261	Syao.g_02341
OG0001197	Prbk.g_02263	Syao.g_02343
OG0001198	Prbk.g_02275	Syao.g_02158
OG0001199	Prbk.g_01314	Syao.g_02623
OG0001200	Prbk.g_01312	Syao.g_02625
OG0001201	Prbk.g_00010	Syao.g_02601
OG0001202	Prbk.g_01254	Syao.g_02461
OG0001203	Prbk.g_01519	Syao.g_00296, Syao.g_01705
OG0001204	Prbk.g_01013	Syao.g_02117
OG0001205	Prbk.g_00318	Syao.g_01620
OG0001206	Prbk.g_02089	Syao.g_02701, Syao.g_02702
OG0001207	Prbk.g_02053	Syao.g_00035
OG0001208	Prbk.g_02063	Syao.g_00026
OG0001209	Prbk.g_01083	Syao.g_01415
OG0001210	Prbk.g_01095	Syao.g_00882
OG0001211	Prbk.g_01892	Syao.g_00861
OG0001212	Prbk.g_01140	Syao.g_01001
OG0001213	Prbk.g_02623	Syao.g_01322
OG0001214	Prbk.g_02633	Syao.g_00896
OG0001215	Prbk.g_01816	Syao.g_00700
OG0001216	Prbk.g_00616	Syao.g_00492
OG0001218	Prbk.g_01205	Syao.g_00092
OG0001219	Prbk.g_02367	Syao.g_00651
OG0001220	Prbk.g_02559	Syao.g_00393
OG0001221	Prbk.g_02420	Syao.g_01657
OG0001222	Prbk.g_02189	Syao.g_00687
OG0001223	Prbk.g_02299	Syao.g_00820
OG0001224	Prbk.g_00060	Syao.g_00427
OG0001226	Prbk.g_01682	Syao.g_02633
OG0001227	Prbk.g_02022	Syao.g_01047
OG0001228	Prbk.g_00183	Syao.g_02256
OG0001229	Prbk.g_00923	Syao.g_00220
OG0001230	Prbk.g_00249	Syao.g_01503
OG0001231	Prbk.g_01637	Syao.g_02254
OG0001232	Prbk.g_01433	Syao.g_01664
OG0001233	Prbk.g_01410	Syao.g_01643
OG0001234	Prbk.g_01921	Syao.g_02035
OG0001235	Prbk.g_00996	Syao.g_01863
OG0001236	Prbk.g_00517	Syao.g_02261
OG0001237	Prbk.g_00524	Syao.g_02265
OG0001238	Prbk.g_02174	Syao.g_02451
OG0001239	Prbk.g_01317	Syao.g_02620
OG0001240	Prbk.g_00027	Syao.g_02669
OG0001242	Prbk.g_00200	Syao.g_02576
OG0001243	Prbk.g_00541	Syao.g_02584
OG0001245	Prbk.g_01693	Syao.g_00362
OG0001247	Prbk.g_02509	Syao.g_00390
OG0001249	Prbk.g_00865	Syao.g_01882
OG0001250	Prbk.g_02538	Syao.g_00556
OG0001252	Prbk.g_00065	Syao.g_00507
OG0001253	Prbk.g_01700	Syao.g_01220
OG0001254	Prbk.g_02196	Syao.g_01426
OG0001255	Prbk.g_01776	Syao.g_00920
OG0001258	Prbk.g_00914	Syao.g_01561
OG0001259	Prbk.g_01412	Syao.g_01645
OG0001260	Prbk.g_01382	Syao.g_01623
OG0001261	Prbk.g_00953	Syao.g_01814
OG0001262	Prbk.g_01595	Syao.g_02213
OG0001263	Prbk.g_00543	Syao.g_02541
OG0001265	Prbk.g_00198	Syao.g_02574
OG0001266	Prbk.g_01250	Syao.g_02465
OG0001267	Prbk.g_00417	Syao.g_02063
OG0001268	Prbk.g_00877	Syao.g_01871
OG0001270	Prbk.g_00330	Syao.g_01733
OG0001271	Prbk.g_02110	Syao.g_02685
OG0001272	Prbk.g_02067	Syao.g_00120
OG0001274	Prbk.g_00651	Syao.g_02401
OG0001275	Prbk.g_00570	Syao.g_00806
OG0001276	Prbk.g_00587	Syao.g_00450
OG0001277	Prbk.g_02247	Syao.g_01334
OG0001278	Prbk.g_00176	Syao.g_00265
OG0001279	Prbk.g_01933	Syao.g_01528
OG0001281	Prbk.g_01177	Syao.g_01454
OG0001283	Prbk.g_02256	Syao.g_02335
OG0001285	Prbk.g_01429	Syao.g_01010
OG0001286	Prbk.g_00802	Syao.g_01835
OG0001288	Prbk.g_01534	Syao.g_02187
OG0001291	Prbk.g_00553	Syao.g_02551
OG0001292	Prbk.g_01007	Syao.g_02111
OG0001293	Prbk.g_00381	Syao.g_02091
OG0001294	Prbk.g_00707	Syao.g_00948
OG0001295	Prbk.g_01098	Syao.g_00878
OG0001297	Prbk.g_01053	Syao.g_00159
OG0001298	Prbk.g_01114	Syao.g_01043
OG0001302	Prbk.g_01455	Syao.g_02711
OG0001303	Prbk.g_02365	Syao.g_00649
OG0001308	Prbk.g_00277	Syao.g_01500
OG0001310	Prbk.g_01444	Syao.g_01681
OG0001311	Prbk.g_00589	Syao.g_00452
OG0001312	Prbk.g_02354	Syao.g_00635
OG0001313	Prbk.g_02099	Syao.g_02692
OG0001319	Prbk.g_00407	Syao.g_02075
OG0001323	Prbk.g_01062	Syao.g_01392
OG0001326	Prbk.g_02231	Syao.g_02293
OG0001328	Prbk.g_02413	Syao.g_00198
OG0001329	Prbk.g_01661	Syao.g_00876
OG0001330	Prbk.g_01193	Syao.g_01444
OG0001331	Prbk.g_02047	Syao.g_00042
OG0001332	Prbk.g_02016	Syao.g_01244
OG0001333	Prbk.g_01416	Syao.g_01649
OG0001335	Prbk.g_00850	Syao.g_01913
OG0001336	Prbk.g_02257	Syao.g_02336
OG0001337	Prbk.g_00859	Syao.g_01884, Syao.g_01893
OG0001340	Prbk.g_00860	Syao.g_01892
OG0001341	Prbk.g_02519	Syao.g_00602
OG0001347	Prbk.g_01542	Syao.g_02725
OG0001351	Prbk.g_00300	Syao.g_00060
OG0001353	Prbk.g_02529	Syao.g_00439
OG0001354	Prbk.g_02308	Syao.g_00833
OG0001357	Prbk.g_00304	Syao.g_00369
OG0001358	Prbk.g_02607	Syao.g_01343
OG0001360	Prbk.g_00123	Syao.g_00177
OG0001361	Prbk.g_00102	Syao.g_00182
OG0001365	Prbk.g_02165	Syao.g_02441
OG0001366	Prbk.g_01435	Syao.g_01670
OG0001369	Prbk.g_00028	Syao.g_02668
OG0001371	Prbk.g_01361	Syao.g_02638
OG0001372	Prbk.g_01468	Syao.g_00368
OG0001373	Prbk.g_02230	Syao.g_02292
OG0001374	Prbk.g_02238	Syao.g_02300
OG0001376	Prbk.g_02183	Syao.g_00617
OG0001377	Prbk.g_02182	Syao.g_00618
OG0001378	Prbk.g_00337	Syao.g_01732
OG0001379	Prbk.g_01191	Syao.g_01441
OG0001380	Prbk.g_02564	Syao.g_00360
OG0001382	Prbk.g_00623	Syao.g_00766
OG0001383	Prbk.g_01513	Syao.g_00885
OG0001385	Prbk.g_02227	Syao.g_02288
OG0001386	Prbk.g_02228	Syao.g_02289
OG0001387	Prbk.g_02229	Syao.g_02290
OG0001388	Prbk.g_02232	Syao.g_02294
OG0001389	Prbk.g_02233	Syao.g_02295
OG0001390	Prbk.g_02234	Syao.g_02296
OG0001391	Prbk.g_02235	Syao.g_02297
OG0001392	Prbk.g_02236	Syao.g_02298
OG0001393	Prbk.g_02237	Syao.g_02299
OG0001394	Prbk.g_02437	Syao.g_00983
OG0001395	Prbk.g_00600	Syao.g_00470
OG0001396	Prbk.g_01543	Syao.g_02726
OG0001398	Prbk.g_01694	Syao.g_02641
OG0001399	Prbk.g_00834, Prbk.g_00821	Syao.g_01861
OG0001401	Prbk.g_02533	Syao.g_00434
OG0001402	Prbk.g_02612	Syao.g_01338
OG0001403	Prbk.g_01618	Syao.g_02235
OG0001405	Prbk.g_00852	Syao.g_01911
OG0001406	Prbk.g_02184	Syao.g_00616
OG0001415	Prbk.g_01135	Syao.g_00999
OG0001416	Prbk.g_01180	Syao.g_01223
OG0001418	Prbk.g_01925	Syao.g_00212
OG0001422	Prbk.g_02082	Syao.g_00284
OG0001423	Prbk.g_02679, Prbk.g_01945	Syao.g_00722
OG0001425	Prbk.g_02177	Syao.g_02366
OG0001426	Prbk.g_02030	Syao.g_00517
OG0001434	Prbk.g_02441	Syao.g_00988
OG0001435	Prbk.g_02392	Syao.g_00961
OG0001436	Prbk.g_00496, Prbk.g_00497	Syao.g_01990
OG0001437	Prbk.g_01136	Syao.g_00998
OG0001438	Prbk.g_00432	Syao.g_02049
OG0001441	Prbk.g_01064	Syao.g_01394
OG0001442	Prbk.g_02445	Syao.g_00738
OG0001443	Prbk.g_00922	Syao.g_02369
OG0001444	Prbk.g_01493	Syao.g_02664
OG0001449	Prbk.g_01465	Syao.g_01691
OG0001461	Prbk.g_00296	Syao.g_00788
OG0001462	Prbk.g_01611	Syao.g_02228
OG0001470	Prbk.g_01566	Syao.g_02175
OG0001474	Prbk.g_00878	Syao.g_01870
OG0001475	Prbk.g_01564	Syao.g_02177
OG0001476	Prbk.g_00148	Syao.g_00691, Syao.g_02609, Syao.g_00324
OG0001477	Prbk.g_01756	Syao.g_00408
OG0001479	Prbk.g_00875	Syao.g_01873
OG0001487	Prbk.g_01206, Prbk.g_01207, Prbk.g_01208	Syao.g_00091
OG0001488	Prbk.g_00159	Syao.g_00190
OG0001489	Prbk.g_00813	Syao.g_01823
OG0001495	Prbk.g_00994	Syao.g_01803
OG0001496	Prbk.g_01752	Syao.g_00410
OG0001497	Prbk.g_01755	Syao.g_00409
OG0001498	Prbk.g_00363	Syao.g_01717
OG0001508	Prbk.g_01567	Syao.g_02174
OG0001509	Prbk.g_01547, Prbk.g_01545, Prbk.g_00223	Syao.g_02727
OG0001510	Prbk.g_01485	Syao.g_01944
OG0001511	Prbk.g_00003	Syao.g_02593
OG0001512	Prbk.g_01517	Syao.g_01707
OG0001514	Prbk.g_01751	Syao.g_00411
OG0001515	Prbk.g_01809	Syao.g_00626
OG0001516	Prbk.g_00716	Syao.g_00939
OG0001517	Prbk.g_00872	Syao.g_01876
OG0001518	Prbk.g_02176	Syao.g_02365
OG0001519	Prbk.g_02187	Syao.g_02371
OG0001525	Prbk.g_02665	Syao.g_00881
OG0001527	Prbk.g_01878	Syao.g_00846
OG0001528	Prbk.g_01570	Syao.g_02176
OG0001529	Prbk.g_01605	Syao.g_02222
OG0001530	Prbk.g_00005	Syao.g_02591
OG0001532	Prbk.g_00136	Syao.g_00226
OG0001533	Prbk.g_01687, Prbk.g_00338	Syao.g_01731
OG0001534	Prbk.g_00597	Syao.g_00467
OG0001535	Prbk.g_00585	Syao.g_00448
OG0001536	Prbk.g_02328	Syao.g_00679
OG0001537	Prbk.g_02428	Syao.g_00977
OG0001538	Prbk.g_02473	Syao.g_00761
OG0001539	Prbk.g_02579	Syao.g_00956
OG0001540	Prbk.g_00545	Syao.g_02543
OG0001541	Prbk.g_00787	Syao.g_02518
OG0001542	Prbk.g_01276	Syao.g_02527
OG0001543	Prbk.g_00673	Syao.g_02382
OG0001544	Prbk.g_02186	Syao.g_02370
OG0001545	Prbk.g_02246	Syao.g_02312
OG0001553	Prbk.g_00256	Syao.g_01510
OG0001558	Prbk.g_01634	Syao.g_02251
OG0001559	Prbk.g_00006	Syao.g_02590
OG0001560	Prbk.g_00019	Syao.g_02595
OG0001561	Prbk.g_00591	Syao.g_00454
OG0001562	Prbk.g_00577	Syao.g_00795
OG0001563	Prbk.g_00945	Syao.g_01841
OG0001572	Prbk.g_01332	Syao.g_00721
OG0001574	Prbk.g_01880	Syao.g_00848
OG0001575	Prbk.g_01875	Syao.g_00843
OG0001576	Prbk.g_01168	Syao.g_01474
OG0001577	Prbk.g_01023	Syao.g_00128
OG0001579	Prbk.g_00856	Syao.g_01907
OG0001580	Prbk.g_02149	Syao.g_02425
OG0001588	Prbk.g_00504	Syao.g_01998
OG0001589	Prbk.g_01408	Syao.g_01639, Syao.g_01640
OG0001590	Prbk.g_02557	Syao.g_00889
OG0001591	Prbk.g_02583	Syao.g_00950
OG0001592	Prbk.g_02150	Syao.g_02426
OG0001605	Prbk.g_01656	Syao.g_01284
OG0001614	Prbk.g_00229	Syao.g_02144
OG0001616	Prbk.g_01500	Syao.g_00174
OG0001617	Prbk.g_01955	Syao.g_01201
OG0001618	Prbk.g_00609	Syao.g_00481, Syao.g_00282, Syao.g_01153
OG0001619	Prbk.g_02338	Syao.g_00690
OG0001620	Prbk.g_00886	Syao.g_01864
OG0001621	Prbk.g_00370	Syao.g_02103
OG0001622	Prbk.g_02255	Syao.g_02334
OG0001627	Prbk.g_02008	Syao.g_01698
OG0001634	Prbk.g_00710	Syao.g_00945
OG0001635	Prbk.g_02658	Syao.g_02182, Syao.g_02183
OG0001636	Prbk.g_01612	Syao.g_02229
OG0001637	Prbk.g_01392	Syao.g_01361
OG0001638	Prbk.g_01446	Syao.g_01684
OG0001640	Prbk.g_00069	Syao.g_00502
OG0001641	Prbk.g_02294	Syao.g_00816
OG0001642	Prbk.g_02555	Syao.g_00233
OG0001643	Prbk.g_02636	Syao.g_00899
OG0001652	Prbk.g_01636	Syao.g_02253
OG0001653	Prbk.g_00030	Syao.g_02697, Syao.g_01290, Syao.g_02667
OG0001654	Prbk.g_02007	Syao.g_01697
OG0001655	Prbk.g_00356, Prbk.g_00692	Syao.g_02660
OG0001656	Prbk.g_00855	Syao.g_01908
OG0001657	Prbk.g_00762	Syao.g_02491
OG0001658	Prbk.g_02159	Syao.g_02435
OG0001671	Prbk.g_00666	Syao.g_02387
OG0001672	Prbk.g_01306	Syao.g_02631
OG0001673	Prbk.g_01367	Syao.g_02713
OG0001675	Prbk.g_00574, Prbk.g_00576	Syao.g_00802, Syao.g_01175
OG0001676	Prbk.g_00858	Syao.g_01895
OG0001677	Prbk.g_00846	Syao.g_01850
OG0001691	Prbk.g_02381	Syao.g_00729
OG0001692	Prbk.g_00254	Syao.g_01508
OG0001693	Prbk.g_00358	Syao.g_00389
OG0001694	Prbk.g_00419	Syao.g_02061
OG0001695	Prbk.g_02241	Syao.g_02308
OG0001702	Prbk.g_01293	Syao.g_02655
OG0001703	Prbk.g_02054	Syao.g_00034
OG0001712	Prbk.g_02521	Syao.g_00712
OG0001715	Prbk.g_01712	Syao.g_00278
OG0001728	Prbk.g_01565	Syao.g_02277
OG0001729	Prbk.g_01511	Syao.g_01711
OG0001730	Prbk.g_01377	Syao.g_01008
OG0001731	Prbk.g_01992	Syao.g_01603
OG0001732	Prbk.g_01507	Syao.g_02197, Syao.g_00232
OG0001734	Prbk.g_02553	Syao.g_00421, Syao.g_00418
OG0001735	Prbk.g_00724	Syao.g_00929
OG0001737	Prbk.g_00437	Syao.g_02042
OG0001738	Prbk.g_00470	Syao.g_02011
OG0001740	Prbk.g_02244	Syao.g_02310
OG0001748	Prbk.g_00664	Syao.g_02389
OG0001750	Prbk.g_00032	Syao.g_01324
OG0001751	Prbk.g_01366	Syao.g_02714
OG0001752	Prbk.g_01380	Syao.g_01694
OG0001753	Prbk.g_01386	Syao.g_02301, Syao.g_01364
OG0001754	Prbk.g_01389	Syao.g_01363
OG0001755	Prbk.g_01058	Syao.g_00153
OG0001760	Prbk.g_02382	Syao.g_00294
OG0001761	Prbk.g_01847	Syao.g_00400
OG0001762	Prbk.g_00567	Syao.g_00809
OG0001763	Prbk.g_02300	Syao.g_00821
OG0001764	Prbk.g_02374	Syao.g_00565
OG0001765	Prbk.g_02590	Syao.g_02679
OG0001766	Prbk.g_00447	Syao.g_02036
OG0001767	Prbk.g_00495	Syao.g_01100
OG0001768	Prbk.g_01269	Syao.g_02533
OG0001783	Prbk.g_00234	Syao.g_01952
OG0001784	Prbk.g_00037	Syao.g_02662
OG0001785	Prbk.g_01390, Prbk.g_01391	Syao.g_01362
OG0001786	Prbk.g_01976	Syao.g_01584
OG0001787	Prbk.g_01079	Syao.g_01411
OG0001788	Prbk.g_01082	Syao.g_01414
OG0001789	Prbk.g_01184	Syao.g_01434
OG0001790	Prbk.g_01030	Syao.g_00134
OG0001791	Prbk.g_00150	Syao.g_01522
OG0001792	Prbk.g_00187	Syao.g_00275
OG0001794	Prbk.g_01724	Syao.g_00464
OG0001796	Prbk.g_00579	Syao.g_00440
OG0001797	Prbk.g_02345	Syao.g_00698
OG0001798	Prbk.g_02614	Syao.g_01332
OG0001799	Prbk.g_02653	Syao.g_00913
OG0001800	Prbk.g_01936	Syao.g_01529
OG0001801	Prbk.g_00245	Syao.g_01535
OG0001803	Prbk.g_00322	Syao.g_01615
OG0001804	Prbk.g_00362	Syao.g_01718
OG0001805	Prbk.g_01002	Syao.g_01352
OG0001806	Prbk.g_00408	Syao.g_02074
OG0001808	Prbk.g_00509	Syao.g_01964
OG0001809	Prbk.g_00556	Syao.g_02614
OG0001811	Prbk.g_01279	Syao.g_02525
OG0001812	Prbk.g_02151	Syao.g_02427
OG0001813	Prbk.g_02206	Syao.g_02360
OG0001814	Prbk.g_02264	Syao.g_02344
OG0001815	Prbk.g_02273	Syao.g_00732
OG0001837	Prbk.g_00665	Syao.g_02388
OG0001838	Prbk.g_02286	Syao.g_02153
OG0001839	Prbk.g_01616	Syao.g_02233
OG0001840	Prbk.g_01599	Syao.g_02216
OG0001841	Prbk.g_01591	Syao.g_02209
OG0001843	Prbk.g_00228	Syao.g_02143
OG0001844	Prbk.g_00227	Syao.g_02142
OG0001845	Prbk.g_00221	Syao.g_02140
OG0001846	Prbk.g_00201	Syao.g_02577
OG0001847	Prbk.g_00199	Syao.g_02575
OG0001848	Prbk.g_00195	Syao.g_02571
OG0001849	Prbk.g_01298	Syao.g_02648
OG0001850	Prbk.g_01305	Syao.g_02634
OG0001851	Prbk.g_01310	Syao.g_02627
OG0001852	Prbk.g_01311	Syao.g_02626
OG0001853	Prbk.g_01318	Syao.g_02619
OG0001854	Prbk.g_01370	Syao.g_01703
OG0001856	Prbk.g_00935	Syao.g_01580
OG0001857	Prbk.g_00938	Syao.g_01583
OG0001858	Prbk.g_01995	Syao.g_01608
OG0001859	Prbk.g_02043	Syao.g_00046
OG0001860	Prbk.g_02055	Syao.g_00032
OG0001861	Prbk.g_02068	Syao.g_00119
OG0001862	Prbk.g_02080	Syao.g_00107
OG0001863	Prbk.g_01864	Syao.g_00101
OG0001864	Prbk.g_01093	Syao.g_01420
OG0001865	Prbk.g_01127	Syao.g_01030
OG0001866	Prbk.g_01152	Syao.g_01058
OG0001867	Prbk.g_01162	Syao.g_01056
OG0001868	Prbk.g_01181	Syao.g_01468
OG0001869	Prbk.g_01024	Syao.g_00129
OG0001870	Prbk.g_01016	Syao.g_00215
OG0001871	Prbk.g_00145	Syao.g_00207
OG0001872	Prbk.g_00180	Syao.g_00269
OG0001873	Prbk.g_01499	Syao.g_00173
OG0001874	Prbk.g_00124	Syao.g_00176
OG0001877	Prbk.g_01808	Syao.g_00627
OG0001878	Prbk.g_00571	Syao.g_00805
OG0001879	Prbk.g_00563	Syao.g_00811
OG0001880	Prbk.g_02321	Syao.g_00671
OG0001881	Prbk.g_02322	Syao.g_00672
OG0001882	Prbk.g_02342	Syao.g_00695
OG0001883	Prbk.g_02347	Syao.g_00713
OG0001884	Prbk.g_02356	Syao.g_00637
OG0001885	Prbk.g_02369	Syao.g_00586
OG0001886	Prbk.g_02373	Syao.g_00564
OG0001887	Prbk.g_02412	Syao.g_00200
OG0001888	Prbk.g_02454	Syao.g_00989
OG0001889	Prbk.g_02482	Syao.g_00772
OG0001890	Prbk.g_02545	Syao.g_00533
OG0001891	Prbk.g_02549	Syao.g_00528
OG0001892	Prbk.g_02562	Syao.g_00610
OG0001893	Prbk.g_02615	Syao.g_01331
OG0001894	Prbk.g_02630	Syao.g_00893
OG0001895	Prbk.g_01939	Syao.g_01532
OG0001896	Prbk.g_00340	Syao.g_01729
OG0001897	Prbk.g_00880	Syao.g_01867
OG0001898	Prbk.g_00863	Syao.g_01883
OG0001899	Prbk.g_00955	Syao.g_01816
OG0001900	Prbk.g_00382	Syao.g_02090
OG0001901	Prbk.g_00383	Syao.g_02089
OG0001902	Prbk.g_00424	Syao.g_02057
OG0001903	Prbk.g_00433	Syao.g_02048
OG0001904	Prbk.g_00501	Syao.g_01971
OG0001905	Prbk.g_00511	Syao.g_01961
OG0001906	Prbk.g_00546	Syao.g_02544
OG0001908	Prbk.g_00788	Syao.g_02521
OG0001909	Prbk.g_01271	Syao.g_02531
OG0001910	Prbk.g_00660	Syao.g_02393
OG0001912	Prbk.g_02170	Syao.g_02446
OG0001913	Prbk.g_02172	Syao.g_02448
OG0001914	Prbk.g_02200	Syao.g_01430
OG0001929	Prbk.g_01584	Syao.g_02202
OG0001932	Prbk.g_00230	Syao.g_02145
OG0001933	Prbk.g_00008	Syao.g_02587
OG0001934	Prbk.g_00023	Syao.g_02674
OG0001935	Prbk.g_01313	Syao.g_02624
OG0001936	Prbk.g_01469	Syao.g_01296
OG0001937	Prbk.g_01984	Syao.g_01595
OG0001938	Prbk.g_02057	Syao.g_00030
OG0001939	Prbk.g_02683	Syao.g_01025
OG0001940	Prbk.g_01113	Syao.g_01046
OG0001941	Prbk.g_01176	Syao.g_01453
OG0001943	Prbk.g_00151	Syao.g_00219
OG0001944	Prbk.g_01669	Syao.g_00203
OG0001946	Prbk.g_01803	Syao.g_00622
OG0001947	Prbk.g_00071	Syao.g_02380
OG0001948	Prbk.g_02298	Syao.g_00819
OG0001949	Prbk.g_02312	Syao.g_00662
OG0001950	Prbk.g_02314	Syao.g_00664
OG0001951	Prbk.g_02323	Syao.g_00673
OG0001952	Prbk.g_02343	Syao.g_00696
OG0001953	Prbk.g_02344	Syao.g_00697
OG0001954	Prbk.g_02508	Syao.g_00921
OG0001955	Prbk.g_02552	Syao.g_00609
OG0001956	Prbk.g_02569	Syao.g_01376
OG0001957	Prbk.g_02620	Syao.g_01326
OG0001958	Prbk.g_00721	Syao.g_00931
OG0001960	Prbk.g_01200	Syao.g_00094
OG0001961	Prbk.g_02108	Syao.g_02687
OG0001962	Prbk.g_00698, Prbk.g_01371	Syao.g_02430
OG0001964	Prbk.g_01919	Syao.g_01926
OG0001966	Prbk.g_00377	Syao.g_02095
OG0001967	Prbk.g_00379	Syao.g_02093
OG0001968	Prbk.g_00380	Syao.g_02092
OG0001969	Prbk.g_00452	Syao.g_02029
OG0001970	Prbk.g_00548	Syao.g_02546
OG0001971	Prbk.g_01273	Syao.g_02529
OG0001972	Prbk.g_00647	Syao.g_02405
OG0001973	Prbk.g_02131, Prbk.g_02143	Syao.g_02415
OG0001974	Prbk.g_02157	Syao.g_00320
OG0001975	Prbk.g_02199	Syao.g_01429
OG0001976	Prbk.g_02201	Syao.g_01319
OG0001996	Prbk.g_01620	Syao.g_02237
OG0001998	Prbk.g_01395	Syao.g_01370
OG0001999	Prbk.g_01418	Syao.g_01650
OG0002000	Prbk.g_01060	Syao.g_01390
OG0002001	Prbk.g_01670	Syao.g_02677
OG0002001	Prbk.g_00108	Syao.g_02352
OG0002002	Prbk.g_00181	Syao.g_00270
OG0002003	Prbk.g_01813	Syao.g_01337
OG0002004	Prbk.g_01826	Syao.g_01556
OG0002008	Prbk.g_00569	Syao.g_00807
OG0002009	Prbk.g_02431	Syao.g_00980
OG0002010	Prbk.g_01224	Syao.g_00074
OG0002011	Prbk.g_00359	Syao.g_00258
OG0002012	Prbk.g_00830, Prbk.g_00306	Syao.g_00150
OG0002013	Prbk.g_00474	Syao.g_02640
OG0002015	Prbk.g_00490	Syao.g_01091
OG0002016	Prbk.g_00667	Syao.g_02386
OG0002017	Prbk.g_02215	Syao.g_02281
OG0002018	Prbk.g_02243	Syao.g_02309
OG0002035	Prbk.g_01741	Syao.g_01368
OG0002038	Prbk.g_00147	Syao.g_00204
OG0002039	Prbk.g_00160	Syao.g_00189
OG0002040	Prbk.g_00107	Syao.g_00187
OG0002042	Prbk.g_02318	Syao.g_00668
OG0002043	Prbk.g_02363	Syao.g_00645
OG0002044	Prbk.g_02528	Syao.g_00793
OG0002046	Prbk.g_02103	Syao.g_02693
OG0002047	Prbk.g_00366	Syao.g_01714
OG0002048	Prbk.g_00843	Syao.g_01855
OG0002050	Prbk.g_00399	Syao.g_02083
OG0002051	Prbk.g_00786	Syao.g_02517
OG0002092	Prbk.g_02434, Prbk.g_01975	Syao.g_01357
OG0002111	Prbk.g_02674	Syao.g_00600
OG0002113	Prbk.g_01615	Syao.g_02232
OG0002114	Prbk.g_01396	Syao.g_01360
OG0002115	Prbk.g_00916	Syao.g_01565
OG0002117	Prbk.g_00154	Syao.g_00196
OG0002118	Prbk.g_01509	Syao.g_00230
OG0002120	Prbk.g_01678	Syao.g_00601
OG0002122	Prbk.g_01814	Syao.g_01336
OG0002124	Prbk.g_02550	Syao.g_00527
OG0002128	Prbk.g_02198	Syao.g_01425
OG0002130	Prbk.g_01185	Syao.g_01435
OG0002154	Prbk.g_00540	Syao.g_00867
OG0002159	Prbk.g_01492	Syao.g_02665
OG0002160	Prbk.g_01356	Syao.g_01628
OG0002166	Prbk.g_01818	Syao.g_00922, Syao.g_00199
