Orthogroup	Prbk	Syai
OG0001125	Prbk.g_00592	Syai.g_01426
OG0001126	Prbk.g_00068	Syai.g_02021
OG0001127	Prbk.g_00067	Syai.g_02020
OG0001128	Prbk.g_00064	Syai.g_02017
OG0001129	Prbk.g_00063	Syai.g_02015
OG0001130	Prbk.g_00062	Syai.g_02014
OG0001131	Prbk.g_00627	Syai.g_01281
OG0001132	Prbk.g_02595	Syai.g_01620
OG0001133	Prbk.g_02613	Syai.g_01072
OG0001134	Prbk.g_02195	Syai.g_01745
OG0001135	Prbk.g_02197	Syai.g_01742
OG0001136	Prbk.g_01021	Syai.g_02146
OG0001137	Prbk.g_00155	Syai.g_02126
OG0001138	Prbk.g_00137	Syai.g_01763
OG0001139	Prbk.g_00135	Syai.g_01765
OG0001140	Prbk.g_00134	Syai.g_01766
OG0001141	Prbk.g_00133	Syai.g_01767
OG0001142	Prbk.g_00132	Syai.g_01768
OG0001143	Prbk.g_01504	Syai.g_01778
OG0001144	Prbk.g_00188	Syai.g_01788
OG0001145	Prbk.g_01194	Syai.g_02165
OG0001146	Prbk.g_01178	Syai.g_02185
OG0001147	Prbk.g_02120	Syai.g_00869
OG0001148	Prbk.g_02051	Syai.g_00626
OG0001149	Prbk.g_02050	Syai.g_00625
OG0001150	Prbk.g_02049	Syai.g_00624
OG0001151	Prbk.g_02037	Syai.g_00611
OG0001152	Prbk.g_02036	Syai.g_00610
OG0001153	Prbk.g_01217	Syai.g_00903
OG0001154	Prbk.g_01216	Syai.g_00901
OG0001155	Prbk.g_02004	Syai.g_02298
OG0001156	Prbk.g_02001	Syai.g_02301
OG0001157	Prbk.g_02596	Syai.g_02302
OG0001158	Prbk.g_02000	Syai.g_02303
OG0001159	Prbk.g_01999	Syai.g_02304
OG0001160	Prbk.g_00934	Syai.g_02355
OG0001161	Prbk.g_02593	Syai.g_02803
OG0001162	Prbk.g_01788	Syai.g_01374
OG0001163	Prbk.g_00920	Syai.g_02363
OG0001164	Prbk.g_00915	Syai.g_02369
OG0001165	Prbk.g_00912	Syai.g_02374
OG0001166	Prbk.g_01438	Syai.g_02400
OG0001167	Prbk.g_01417	Syai.g_02254
OG0001168	Prbk.g_01415	Syai.g_02256
OG0001169	Prbk.g_01413	Syai.g_02258
OG0001170	Prbk.g_01411	Syai.g_02260
OG0001171	Prbk.g_01401	Syai.g_02270
OG0001172	Prbk.g_01908	Syai.g_00323
OG0001173	Prbk.g_01909	Syai.g_00324
OG0001174	Prbk.g_01917	Syai.g_00332
OG0001175	Prbk.g_01918	Syai.g_00333
OG0001176	Prbk.g_00991	Syai.g_00352
OG0001177	Prbk.g_00993	Syai.g_00350
OG0001178	Prbk.g_00901	Syai.g_02383
OG0001179	Prbk.g_00962	Syai.g_00385
OG0001180	Prbk.g_00804	Syai.g_00410
OG0001181	Prbk.g_00808	Syai.g_00414
OG0001182	Prbk.g_00817	Syai.g_00423
OG0001183	Prbk.g_00845	Syai.g_00429
OG0001184	Prbk.g_00521	Syai.g_00156
OG0001185	Prbk.g_00231	Syai.g_00117
OG0001186	Prbk.g_01568	Syai.g_00084
OG0001187	Prbk.g_01572	Syai.g_00081
OG0001188	Prbk.g_01576	Syai.g_00078
OG0001189	Prbk.g_01598	Syai.g_00061
OG0001190	Prbk.g_02160	Syai.g_02776
OG0001191	Prbk.g_02173	Syai.g_02788
OG0001192	Prbk.g_02180	Syai.g_02793
OG0001193	Prbk.g_02218	Syai.g_02835
OG0001194	Prbk.g_02224	Syai.g_02838
OG0001195	Prbk.g_02225	Syai.g_02839
OG0001196	Prbk.g_02261	Syai.g_02913
OG0001197	Prbk.g_02263	Syai.g_02915
OG0001198	Prbk.g_02275	Syai.g_02930
OG0001199	Prbk.g_01314	Syai.g_02480
OG0001200	Prbk.g_01312	Syai.g_02482
OG0001202	Prbk.g_01254	Syai.g_02674
OG0001203	Prbk.g_01519	Syai.g_00540
OG0001204	Prbk.g_01013	Syai.g_00312
OG0001205	Prbk.g_00318	Syai.g_02212
OG0001206	Prbk.g_02089	Syai.g_00853
OG0001207	Prbk.g_02053	Syai.g_00629
OG0001208	Prbk.g_02063	Syai.g_00640
OG0001209	Prbk.g_01083	Syai.g_00711
OG0001210	Prbk.g_01095	Syai.g_00720
OG0001211	Prbk.g_01892	Syai.g_00735
OG0001212	Prbk.g_01140	Syai.g_00799
OG0001213	Prbk.g_02623	Syai.g_01082
OG0001214	Prbk.g_02633	Syai.g_01106
OG0001215	Prbk.g_01816	Syai.g_01958
OG0001216	Prbk.g_00616	Syai.g_01388
OG0001217	Prbk.g_01872	Syai.g_01185
OG0001218	Prbk.g_01205	Syai.g_00893
OG0001219	Prbk.g_02367	Syai.g_01561
OG0001220	Prbk.g_02559	Syai.g_02087
OG0001221	Prbk.g_02420	Syai.g_01284
OG0001222	Prbk.g_02189	Syai.g_01516
OG0001223	Prbk.g_02299	Syai.g_01463
OG0001224	Prbk.g_00060	Syai.g_02011
OG0001225	Prbk.g_00058	Syai.g_02009
OG0001226	Prbk.g_01682	Syai.g_01154
OG0001227	Prbk.g_02022	Syai.g_02806
OG0001228	Prbk.g_00183	Syai.g_02218
OG0001229	Prbk.g_00923	Syai.g_01986
OG0001230	Prbk.g_00249	Syai.g_00964
OG0001231	Prbk.g_01637	Syai.g_00017
OG0001232	Prbk.g_01433	Syai.g_02410
OG0001233	Prbk.g_01410	Syai.g_02261
OG0001234	Prbk.g_01921	Syai.g_00337
OG0001235	Prbk.g_00996	Syai.g_00343
OG0001236	Prbk.g_00517	Syai.g_00159
OG0001237	Prbk.g_00524	Syai.g_00137
OG0001238	Prbk.g_02174	Syai.g_02789
OG0001239	Prbk.g_01317	Syai.g_02477
OG0001240	Prbk.g_00027	Syai.g_02527
OG0001241	Prbk.g_00017	Syai.g_02537
OG0001242	Prbk.g_00200	Syai.g_02566
OG0001243	Prbk.g_00541	Syai.g_02573
OG0001245	Prbk.g_01693	Syai.g_02091
OG0001246	Prbk.g_01044	Syai.g_00666
OG0001247	Prbk.g_02509	Syai.g_01380
OG0001248	Prbk.g_01805	Syai.g_01377
OG0001249	Prbk.g_00865	Syai.g_00464
OG0001250	Prbk.g_02538	Syai.g_02053
OG0001252	Prbk.g_00065	Syai.g_02018
OG0001254	Prbk.g_02196	Syai.g_01744
OG0001255	Prbk.g_01776	Syai.g_01915
OG0001258	Prbk.g_00914	Syai.g_02372
OG0001259	Prbk.g_01412	Syai.g_02259
OG0001260	Prbk.g_01382	Syai.g_02281
OG0001261	Prbk.g_00953	Syai.g_00394
OG0001262	Prbk.g_01595	Syai.g_00063
OG0001263	Prbk.g_00543	Syai.g_02576
OG0001265	Prbk.g_00198	Syai.g_02563
OG0001266	Prbk.g_01250	Syai.g_02679
OG0001267	Prbk.g_00417	Syai.g_00259
OG0001268	Prbk.g_00877	Syai.g_00492
OG0001269	Prbk.g_02556	Syai.g_01699
OG0001270	Prbk.g_00330	Syai.g_02231
OG0001271	Prbk.g_02110	Syai.g_00862
OG0001272	Prbk.g_02067	Syai.g_00644
OG0001273	Prbk.g_02626	Syai.g_01099
OG0001274	Prbk.g_00651	Syai.g_02706
OG0001275	Prbk.g_00570	Syai.g_01447
OG0001276	Prbk.g_00587	Syai.g_01431
OG0001277	Prbk.g_02247	Syai.g_02899
OG0001278	Prbk.g_00176	Syai.g_01799
OG0001279	Prbk.g_01933	Syai.g_00991
OG0001280	Prbk.g_01186	Syai.g_02176
OG0001281	Prbk.g_01177	Syai.g_02186
OG0001283	Prbk.g_02256	Syai.g_02908
OG0001285	Prbk.g_01429	Syai.g_02866
OG0001286	Prbk.g_00802	Syai.g_00408
OG0001290	Prbk.g_00018	Syai.g_02536
OG0001291	Prbk.g_00553	Syai.g_02587
OG0001292	Prbk.g_01007	Syai.g_00306
OG0001293	Prbk.g_00381	Syai.g_00285
OG0001294	Prbk.g_00707	Syai.g_01242
OG0001295	Prbk.g_01098	Syai.g_00722
OG0001297	Prbk.g_01053	Syai.g_00676
OG0001298	Prbk.g_01114	Syai.g_00773
OG0001300	Prbk.g_01801	Syai.g_01982
OG0001301	Prbk.g_01761	Syai.g_01995
OG0001302	Prbk.g_01455	Syai.g_01142
OG0001303	Prbk.g_02365	Syai.g_01559
OG0001307	Prbk.g_01198	Syai.g_01717
OG0001308	Prbk.g_00277	Syai.g_00943
OG0001309	Prbk.g_01059	Syai.g_00682
OG0001311	Prbk.g_00589	Syai.g_01429
OG0001312	Prbk.g_02354	Syai.g_01549
OG0001316	Prbk.g_00560	Syai.g_02593
OG0001319	Prbk.g_00407	Syai.g_00270
OG0001321	Prbk.g_00309	Syai.g_02195
OG0001322	Prbk.g_00308	Syai.g_02194
OG0001323	Prbk.g_01062	Syai.g_00685
OG0001324	Prbk.g_01800	Syai.g_01983
OG0001326	Prbk.g_02231	Syai.g_02856
OG0001328	Prbk.g_02413	Syai.g_01278
OG0001330	Prbk.g_01193	Syai.g_02167
OG0001331	Prbk.g_02047	Syai.g_00622
OG0001332	Prbk.g_02016	Syai.g_02293
OG0001333	Prbk.g_01416	Syai.g_02255
OG0001334	Prbk.g_00849	Syai.g_00438
OG0001335	Prbk.g_00850	Syai.g_00439
OG0001336	Prbk.g_02257	Syai.g_02909
OG0001337	Prbk.g_00859	Syai.g_00434, Syai.g_00452
OG0001339	Prbk.g_00015	Syai.g_02539
OG0001340	Prbk.g_00860	Syai.g_00453
OG0001344	Prbk.g_00142	Syai.g_02139
OG0001347	Prbk.g_01542	Syai.g_02766
OG0001348	Prbk.g_00671	Syai.g_02033
OG0001351	Prbk.g_00300	Syai.g_00843
OG0001352	Prbk.g_01767	Syai.g_00700
OG0001353	Prbk.g_02529	Syai.g_02042
OG0001354	Prbk.g_02308	Syai.g_01477
OG0001355	Prbk.g_02424	Syai.g_01698
OG0001357	Prbk.g_00355, Prbk.g_01701, Prbk.g_00304	Syai.g_00918, Syai.g_01612
OG0001360	Prbk.g_00123	Syai.g_02107
OG0001361	Prbk.g_00102	Syai.g_02113
OG0001362	Prbk.g_00281	Syai.g_00938
OG0001363	Prbk.g_00283	Syai.g_00936
OG0001366	Prbk.g_01435	Syai.g_02403
OG0001366	Prbk.g_02671	Syai.g_02512
OG0001370	Prbk.g_02516	Syai.g_02317, Syai.g_02865
OG0001373	Prbk.g_02230	Syai.g_02855
OG0001374	Prbk.g_02238	Syai.g_02863
OG0001376	Prbk.g_02183	Syai.g_02795
OG0001377	Prbk.g_02182	Syai.g_02794
OG0001378	Prbk.g_00337	Syai.g_02232
OG0001379	Prbk.g_01191	Syai.g_02169
OG0001380	Prbk.g_02564	Syai.g_01168
OG0001381	Prbk.g_00629	Syai.g_02819, Syai.g_01723
OG0001385	Prbk.g_02227	Syai.g_02852
OG0001386	Prbk.g_02228	Syai.g_02853
OG0001387	Prbk.g_02229	Syai.g_02854
OG0001388	Prbk.g_02232	Syai.g_02857
OG0001389	Prbk.g_02233	Syai.g_02858
OG0001390	Prbk.g_02234	Syai.g_02859
OG0001391	Prbk.g_02235	Syai.g_02860
OG0001392	Prbk.g_02236	Syai.g_02861
OG0001393	Prbk.g_02237	Syai.g_02862
OG0001394	Prbk.g_02437	Syai.g_01290
OG0001395	Prbk.g_00600	Syai.g_01410
OG0001396	Prbk.g_01543	Syai.g_02765
OG0001397	Prbk.g_00282	Syai.g_00937
OG0001398	Prbk.g_01694	Syai.g_01587
OG0001400	Prbk.g_00747	Syai.g_02602, Syai.g_01928
OG0001401	Prbk.g_02533	Syai.g_02046, Syai.g_02047
OG0001402	Prbk.g_02612	Syai.g_01070
OG0001405	Prbk.g_00852	Syai.g_00441
OG0001406	Prbk.g_02184	Syai.g_02796
OG0001412	Prbk.g_01541	Syai.g_02767
OG0001414	Prbk.g_01364	Syai.g_01722
OG0001416	Prbk.g_01180	Syai.g_02183
OG0001422	Prbk.g_02082	Syai.g_02171
OG0001423	Prbk.g_02679, Prbk.g_01945	Syai.g_02446, Syai.g_02822, Syai.g_02466
OG0001425	Prbk.g_02177	Syai.g_02792
OG0001426	Prbk.g_02030	Syai.g_00583, Syai.g_00479, Syai.g_01871, Syai.g_02457, Syai.g_01693
OG0001435	Prbk.g_02392	Syai.g_01256
OG0001436	Prbk.g_00496	Syai.g_00179
OG0001436	Prbk.g_00497	Syai.g_00178
OG0001438	Prbk.g_00432	Syai.g_00244
OG0001441	Prbk.g_01064	Syai.g_00687
OG0001442	Prbk.g_02445	Syai.g_01305
OG0001443	Prbk.g_00922	Syai.g_02800
OG0001444	Prbk.g_00033	Syai.g_02521
OG0001446	Prbk.g_01665	Syai.g_00832
OG0001449	Prbk.g_01465	Syai.g_00315
OG0001461	Prbk.g_00296	Syai.g_01730
OG0001462	Prbk.g_01611	Syai.g_00045
OG0001470	Prbk.g_01566	Syai.g_02235
OG0001472	Prbk.g_01841	Syai.g_01931
OG0001474	Prbk.g_00878	Syai.g_00493
OG0001475	Prbk.g_01564	Syai.g_02237
OG0001476	Prbk.g_00148	Syai.g_02131
OG0001477	Prbk.g_01756	Syai.g_01992
OG0001479	Prbk.g_00875	Syai.g_00490
OG0001484	Prbk.g_00625	Syai.g_02864
OG0001487	Prbk.g_01206, Prbk.g_01207, Prbk.g_01208	Syai.g_00894
OG0001488	Prbk.g_00159	Syai.g_02121
OG0001489	Prbk.g_00813	Syai.g_00419
OG0001495	Prbk.g_00994	Syai.g_00349
OG0001496	Prbk.g_01752	Syai.g_01990
OG0001497	Prbk.g_01755	Syai.g_01991
OG0001498	Prbk.g_00363	Syai.g_00518
OG0001508	Prbk.g_01567	Syai.g_02234
OG0001510	Prbk.g_01485	Syai.g_00105
OG0001511	Prbk.g_00003	Syai.g_02549
OG0001512	Prbk.g_01517	Syai.g_00541
OG0001514	Prbk.g_01751	Syai.g_01989
OG0001515	Prbk.g_01809	Syai.g_01978
OG0001516	Prbk.g_00716	Syai.g_01233
OG0001517	Prbk.g_00872	Syai.g_00487
OG0001518	Prbk.g_02176	Syai.g_02791
OG0001519	Prbk.g_02187	Syai.g_02802
OG0001527	Prbk.g_01878	Syai.g_00749
OG0001528	Prbk.g_01570	Syai.g_02236
OG0001529	Prbk.g_01605	Syai.g_00054
OG0001530	Prbk.g_00005	Syai.g_02547
OG0001531	Prbk.g_01516	Syai.g_00542
OG0001532	Prbk.g_00136	Syai.g_01764
OG0001533	Prbk.g_01687	Syai.g_00849
OG0001533	Prbk.g_00338	Syai.g_00821
OG0001534	Prbk.g_00597	Syai.g_01417
OG0001535	Prbk.g_00585	Syai.g_01433
OG0001536	Prbk.g_02328	Syai.g_01508
OG0001537	Prbk.g_02428	Syai.g_01285
OG0001538	Prbk.g_02473	Syai.g_01326
OG0001539	Prbk.g_02579	Syai.g_01252
OG0001540	Prbk.g_00545	Syai.g_02578
OG0001541	Prbk.g_00787	Syai.g_02646
OG0001542	Prbk.g_01276	Syai.g_02655
OG0001543	Prbk.g_00673	Syai.g_02692
OG0001544	Prbk.g_02186	Syai.g_02801
OG0001545	Prbk.g_02246	Syai.g_02898
OG0001555	Prbk.g_01476	Syai.g_01645
OG0001558	Prbk.g_01634	Syai.g_00020, Syai.g_00021
OG0001559	Prbk.g_00006	Syai.g_02546
OG0001560	Prbk.g_00019	Syai.g_02535
OG0001561	Prbk.g_00591	Syai.g_01427
OG0001562	Prbk.g_00577	Syai.g_01441
OG0001563	Prbk.g_00945	Syai.g_00403
OG0001572	Prbk.g_01332	Syai.g_00564
OG0001574	Prbk.g_01880	Syai.g_00747
OG0001575	Prbk.g_01875	Syai.g_00752
OG0001576	Prbk.g_01168	Syai.g_00817
OG0001577	Prbk.g_01023	Syai.g_02148
OG0001579	Prbk.g_00856	Syai.g_00447
OG0001580	Prbk.g_02149	Syai.g_02758
OG0001588	Prbk.g_00504	Syai.g_00170
OG0001589	Prbk.g_01408	Syai.g_02263
OG0001590	Prbk.g_02557	Syai.g_01098
OG0001591	Prbk.g_02583	Syai.g_01244
OG0001592	Prbk.g_02150	Syai.g_02760
OG0001614	Prbk.g_00229	Syai.g_00119
OG0001615	Prbk.g_02685	Syai.g_00727
OG0001616	Prbk.g_01500	Syai.g_01751
OG0001617	Prbk.g_01955	Syai.g_01985
OG0001618	Prbk.g_00609	Syai.g_01399
OG0001619	Prbk.g_02338	Syai.g_01519
OG0001620	Prbk.g_00886	Syai.g_00499
OG0001621	Prbk.g_00370	Syai.g_00297
OG0001622	Prbk.g_02255	Syai.g_02907
OG0001634	Prbk.g_00710	Syai.g_01239
OG0001635	Prbk.g_02658	Syai.g_00091
OG0001637	Prbk.g_01392	Syai.g_02274
OG0001638	Prbk.g_01446	Syai.g_02390
OG0001639	Prbk.g_02005	Syai.g_02297
OG0001640	Prbk.g_00069	Syai.g_02022
OG0001641	Prbk.g_02294	Syai.g_01457
OG0001642	Prbk.g_02555	Syai.g_02085
OG0001643	Prbk.g_02636	Syai.g_01109
OG0001652	Prbk.g_01636	Syai.g_00018
OG0001653	Prbk.g_00030	Syai.g_02524, Syai.g_02924
OG0001654	Prbk.g_02007	Syai.g_02295
OG0001655	Prbk.g_00356, Prbk.g_00692	Syai.g_02094, Syai.g_01926
OG0001656	Prbk.g_00855	Syai.g_00445
OG0001657	Prbk.g_00762	Syai.g_02619
OG0001658	Prbk.g_02159	Syai.g_02775
OG0001672	Prbk.g_01306	Syai.g_02488, Syai.g_02489
OG0001673	Prbk.g_01367	Syai.g_00532
OG0001674	Prbk.g_01388	Syai.g_00975, Syai.g_00974
OG0001674	Prbk.g_01387	Syai.g_00976
OG0001675	Prbk.g_00574, Prbk.g_00576	Syai.g_01443
OG0001676	Prbk.g_00858	Syai.g_00444
OG0001677	Prbk.g_00846	Syai.g_00430, Syai.g_01762
OG0001680	Prbk.g_00385	Syai.g_02124
OG0001691	Prbk.g_02381	Syai.g_01064
OG0001692	Prbk.g_00254	Syai.g_00959
OG0001694	Prbk.g_00419	Syai.g_00257
OG0001695	Prbk.g_02241	Syai.g_02894
OG0001702	Prbk.g_01293	Syai.g_02511, Syai.g_02510, Syai.g_02509
OG0001703	Prbk.g_02054	Syai.g_00630
OG0001712	Prbk.g_02521	Syai.g_01634
OG0001715	Prbk.g_01712	Syai.g_01166
OG0001716	Prbk.g_02551	Syai.g_02081, Syai.g_02082
OG0001726	Prbk.g_02377	Syai.g_01593, Syai.g_01594
OG0001729	Prbk.g_01511	Syai.g_00545
OG0001730	Prbk.g_01377	Syai.g_00552
OG0001731	Prbk.g_01992	Syai.g_02315
OG0001732	Prbk.g_01507	Syai.g_01781
OG0001735	Prbk.g_00724	Syai.g_02925, Syai.g_01226
OG0001736	Prbk.g_00867, Prbk.g_00455, Prbk.g_00482	Syai.g_00193
OG0001737	Prbk.g_00437	Syai.g_00238
OG0001738	Prbk.g_00470	Syai.g_00204
OG0001740	Prbk.g_02244	Syai.g_02896
OG0001747	Prbk.g_00745	Syai.g_02600
OG0001749	Prbk.g_00487	Syai.g_00148, Syai.g_00188
OG0001750	Prbk.g_00032	Syai.g_02522
OG0001751	Prbk.g_01366	Syai.g_00531, Syai.g_01577
OG0001752	Prbk.g_01380	Syai.g_02283
OG0001753	Prbk.g_01386	Syai.g_02277
OG0001754	Prbk.g_01389	Syai.g_02276
OG0001755	Prbk.g_01058	Syai.g_00681
OG0001759	Prbk.g_01973	Syai.g_01659, Syai.g_01660
OG0001761	Prbk.g_01847	Syai.g_01050
OG0001762	Prbk.g_00567	Syai.g_01450
OG0001763	Prbk.g_02300	Syai.g_01464, Syai.g_01465
OG0001764	Prbk.g_02374	Syai.g_01572
OG0001765	Prbk.g_02590	Syai.g_01026, Syai.g_01711
OG0001766	Prbk.g_00447	Syai.g_00228
OG0001767	Prbk.g_00495	Syai.g_00180
OG0001768	Prbk.g_01269	Syai.g_02661
OG0001783	Prbk.g_00234	Syai.g_00114
OG0001784	Prbk.g_00037	Syai.g_02513
OG0001785	Prbk.g_01390	Syai.g_02275
OG0001786	Prbk.g_01976	Syai.g_02340
OG0001787	Prbk.g_01079	Syai.g_00706
OG0001788	Prbk.g_01082	Syai.g_00710, Syai.g_00709
OG0001789	Prbk.g_01184	Syai.g_02178
OG0001790	Prbk.g_01030	Syai.g_02153
OG0001791	Prbk.g_00150	Syai.g_02129
OG0001792	Prbk.g_00187	Syai.g_01789
OG0001794	Prbk.g_01724	Syai.g_01420
OG0001796	Prbk.g_00579	Syai.g_01439
OG0001797	Prbk.g_02345	Syai.g_01541
OG0001798	Prbk.g_02614	Syai.g_01073
OG0001799	Prbk.g_02653	Syai.g_01120
OG0001800	Prbk.g_01936	Syai.g_00990
OG0001801	Prbk.g_00245	Syai.g_00982
OG0001803	Prbk.g_00322	Syai.g_02216
OG0001804	Prbk.g_00362	Syai.g_00519
OG0001805	Prbk.g_01002	Syai.g_00302
OG0001806	Prbk.g_00408	Syai.g_00269
OG0001807	Prbk.g_00498	Syai.g_00177
OG0001808	Prbk.g_00509	Syai.g_00167
OG0001810	Prbk.g_00558	Syai.g_02591
OG0001811	Prbk.g_01279	Syai.g_02652
OG0001812	Prbk.g_02151	Syai.g_02761
OG0001813	Prbk.g_02206	Syai.g_02824
OG0001814	Prbk.g_02264	Syai.g_02917, Syai.g_02916
OG0001815	Prbk.g_02273	Syai.g_02928
OG0001835	Prbk.g_01759	Syai.g_00585, Syai.g_01690
OG0001838	Prbk.g_02286	Syai.g_00008
OG0001839	Prbk.g_01616	Syai.g_00039
OG0001840	Prbk.g_01599	Syai.g_00060
OG0001841	Prbk.g_01591	Syai.g_00068
OG0001842	Prbk.g_01491	Syai.g_02289
OG0001843	Prbk.g_00228	Syai.g_00120
OG0001844	Prbk.g_00227	Syai.g_00121
OG0001845	Prbk.g_00221	Syai.g_00122
OG0001846	Prbk.g_00201	Syai.g_02567
OG0001847	Prbk.g_00199	Syai.g_02564, Syai.g_02565
OG0001848	Prbk.g_00195	Syai.g_02560
OG0001849	Prbk.g_01298	Syai.g_02503
OG0001850	Prbk.g_01305	Syai.g_02491
OG0001851	Prbk.g_01310	Syai.g_02484
OG0001852	Prbk.g_01311	Syai.g_02483
OG0001853	Prbk.g_01318	Syai.g_02476
OG0001854	Prbk.g_01370	Syai.g_00536
OG0001855	Prbk.g_00265, Prbk.g_01393	Syai.g_00889
OG0001856	Prbk.g_00935	Syai.g_02354
OG0001857	Prbk.g_00938	Syai.g_02351
OG0001858	Prbk.g_01995	Syai.g_02309
OG0001859	Prbk.g_02043	Syai.g_00618
OG0001860	Prbk.g_02055	Syai.g_00632
OG0001861	Prbk.g_02068	Syai.g_00645
OG0001862	Prbk.g_02080	Syai.g_00656
OG0001863	Prbk.g_01864	Syai.g_00661
OG0001864	Prbk.g_01093	Syai.g_00718
OG0001865	Prbk.g_01127	Syai.g_00785
OG0001866	Prbk.g_01152	Syai.g_00813
OG0001867	Prbk.g_01162	Syai.g_01048
OG0001868	Prbk.g_01181	Syai.g_02182
OG0001869	Prbk.g_01024	Syai.g_02149
OG0001870	Prbk.g_01016	Syai.g_02141
OG0001871	Prbk.g_00145	Syai.g_02136
OG0001872	Prbk.g_00180	Syai.g_01795
OG0001873	Prbk.g_01499	Syai.g_01752
OG0001874	Prbk.g_00124	Syai.g_01749
OG0001877	Prbk.g_01808	Syai.g_01979
OG0001878	Prbk.g_00571	Syai.g_01446
OG0001879	Prbk.g_00563	Syai.g_01452
OG0001880	Prbk.g_02321	Syai.g_01498
OG0001881	Prbk.g_02322	Syai.g_01501
OG0001882	Prbk.g_02342	Syai.g_01524
OG0001883	Prbk.g_02347	Syai.g_01542
OG0001884	Prbk.g_02356	Syai.g_01551
OG0001885	Prbk.g_02369	Syai.g_01567
OG0001886	Prbk.g_02373	Syai.g_01571
OG0001887	Prbk.g_02412	Syai.g_01277
OG0001888	Prbk.g_02454	Syai.g_01298
OG0001889	Prbk.g_02482	Syai.g_01354
OG0001890	Prbk.g_02545	Syai.g_02060
OG0001891	Prbk.g_02549	Syai.g_02064
OG0001892	Prbk.g_02562	Syai.g_02089
OG0001893	Prbk.g_02615	Syai.g_01074
OG0001894	Prbk.g_02630	Syai.g_01103
OG0001895	Prbk.g_01939	Syai.g_00986
OG0001896	Prbk.g_00340	Syai.g_02222
OG0001897	Prbk.g_00880	Syai.g_00496
OG0001898	Prbk.g_00863	Syai.g_00463
OG0001899	Prbk.g_00955	Syai.g_00392
OG0001900	Prbk.g_00382	Syai.g_00284
OG0001901	Prbk.g_00383	Syai.g_00283
OG0001902	Prbk.g_00424	Syai.g_00252
OG0001903	Prbk.g_00433	Syai.g_00243
OG0001904	Prbk.g_00501	Syai.g_00175
OG0001905	Prbk.g_00511	Syai.g_00165
OG0001906	Prbk.g_00546	Syai.g_02579
OG0001907	Prbk.g_00743	Syai.g_02597
OG0001908	Prbk.g_00788	Syai.g_02648
OG0001909	Prbk.g_01271	Syai.g_02659
OG0001910	Prbk.g_00660	Syai.g_02698
OG0001912	Prbk.g_02170	Syai.g_02785
OG0001913	Prbk.g_02172	Syai.g_02787
OG0001914	Prbk.g_02200	Syai.g_01739
OG0001929	Prbk.g_01584	Syai.g_00075
OG0001930	Prbk.g_01490	Syai.g_02290
OG0001931	Prbk.g_01489	Syai.g_02291
OG0001932	Prbk.g_00230	Syai.g_00118
OG0001933	Prbk.g_00008	Syai.g_02543
OG0001934	Prbk.g_00023	Syai.g_02531
OG0001935	Prbk.g_01313	Syai.g_02481
OG0001936	Prbk.g_01469	Syai.g_01653
OG0001937	Prbk.g_01984	Syai.g_02329
OG0001938	Prbk.g_02057	Syai.g_00634
OG0001939	Prbk.g_02683	Syai.g_01960
OG0001940	Prbk.g_01113	Syai.g_00771
OG0001941	Prbk.g_01176	Syai.g_02187
OG0001943	Prbk.g_00151	Syai.g_01920
OG0001944	Prbk.g_01669	Syai.g_01932
OG0001946	Prbk.g_01803	Syai.g_01980
OG0001947	Prbk.g_00071	Syai.g_02024
OG0001948	Prbk.g_02298	Syai.g_01462
OG0001949	Prbk.g_02312	Syai.g_01483
OG0001950	Prbk.g_02314	Syai.g_01485
OG0001951	Prbk.g_02323	Syai.g_01502
OG0001952	Prbk.g_02343	Syai.g_01525
OG0001953	Prbk.g_02344	Syai.g_01526
OG0001954	Prbk.g_02508	Syai.g_01600
OG0001957	Prbk.g_02620	Syai.g_01079
OG0001958	Prbk.g_00721	Syai.g_01228
OG0001960	Prbk.g_01200	Syai.g_00870
OG0001961	Prbk.g_02108	Syai.g_00860
OG0001962	Prbk.g_00698	Syai.g_01809
OG0001964	Prbk.g_01919	Syai.g_00335
OG0001965	Prbk.g_00369	Syai.g_01131
OG0001966	Prbk.g_00377	Syai.g_00289
OG0001967	Prbk.g_00379	Syai.g_00287
OG0001968	Prbk.g_00380	Syai.g_00286
OG0001969	Prbk.g_00452	Syai.g_00222
OG0001970	Prbk.g_00548	Syai.g_02581
OG0001971	Prbk.g_01273	Syai.g_02657
OG0001972	Prbk.g_00647	Syai.g_02710
OG0001973	Prbk.g_02131, Prbk.g_02143	Syai.g_02753
OG0001974	Prbk.g_02157	Syai.g_02772
OG0001975	Prbk.g_02199	Syai.g_01740
OG0001976	Prbk.g_02201	Syai.g_01738
OG0001995	Prbk.g_01089	Syai.g_01948
OG0001996	Prbk.g_01620	Syai.g_00036
OG0001997	Prbk.g_00034	Syai.g_02520
OG0001998	Prbk.g_01395	Syai.g_00971
OG0002000	Prbk.g_01060	Syai.g_00683
OG0002001	Prbk.g_01670	Syai.g_01964, Syai.g_00841, Syai.g_00840
OG0002002	Prbk.g_00181	Syai.g_01794
OG0002004	Prbk.g_01826	Syai.g_02496
OG0002006	Prbk.g_00072	Syai.g_02025
OG0002007	Prbk.g_00073	Syai.g_02026
OG0002008	Prbk.g_00569	Syai.g_01448
OG0002009	Prbk.g_02431	Syai.g_01287
OG0002010	Prbk.g_01224	Syai.g_00912
