Orthogroup	Prbd	Prac
OG0001107	Prbd.g_01414	Prac.g_00525
OG0001108	Prbd.g_01413	Prac.g_00526
OG0001109	Prbd.g_01412	Prac.g_00527
OG0001110	Prbd.g_01411	Prac.g_00528
OG0001111	Prbd.g_01410	Prac.g_00529
OG0001112	Prbd.g_01409	Prac.g_00530
OG0001113	Prbd.g_01408	Prac.g_00531
OG0001114	Prbd.g_01407	Prac.g_00532
OG0001115	Prbd.g_01406	Prac.g_00533
OG0001116	Prbd.g_01405	Prac.g_00534
OG0001117	Prbd.g_01404	Prac.g_00535
OG0001118	Prbd.g_01403	Prac.g_00536
OG0001119	Prbd.g_01402	Prac.g_00537
OG0001120	Prbd.g_01401	Prac.g_00538
OG0001121	Prbd.g_01399	Prac.g_00540
OG0001122	Prbd.g_01398	Prac.g_00541
OG0001123	Prbd.g_01397	Prac.g_00542
OG0001124	Prbd.g_01395	Prac.g_00544
OG0001125	Prbd.g_01393	Prac.g_00546
OG0001126	Prbd.g_01392	Prac.g_00547
OG0001127	Prbd.g_01390	Prac.g_00549
OG0001128	Prbd.g_01389	Prac.g_00550
OG0001129	Prbd.g_01388	Prac.g_00551
OG0001130	Prbd.g_01385	Prac.g_00553
OG0001131	Prbd.g_01384	Prac.g_00554
OG0001132	Prbd.g_01383	Prac.g_00555
OG0001133	Prbd.g_01382	Prac.g_00556
OG0001134	Prbd.g_01381	Prac.g_00557
OG0001135	Prbd.g_01380	Prac.g_00558
OG0001136	Prbd.g_01379	Prac.g_00559
OG0001137	Prbd.g_01378	Prac.g_00560
OG0001138	Prbd.g_01377	Prac.g_00561
OG0001139	Prbd.g_01376	Prac.g_00562
OG0001140	Prbd.g_01375	Prac.g_00563
OG0001141	Prbd.g_01374	Prac.g_00564
OG0001142	Prbd.g_01371	Prac.g_00005
OG0001143	Prbd.g_01370	Prac.g_00006
OG0001144	Prbd.g_01369	Prac.g_00007
OG0001145	Prbd.g_01368	Prac.g_00008
OG0001146	Prbd.g_01367	Prac.g_00009
OG0001147	Prbd.g_01366	Prac.g_00010
OG0001148	Prbd.g_01365	Prac.g_00011
OG0001149	Prbd.g_01363	Prac.g_00013
OG0001150	Prbd.g_01362	Prac.g_00014
OG0001151	Prbd.g_01360	Prac.g_00016
OG0001152	Prbd.g_01359	Prac.g_00017
OG0001153	Prbd.g_01358	Prac.g_00018
OG0001154	Prbd.g_01356	Prac.g_00020
OG0001155	Prbd.g_01354	Prac.g_00022
OG0001156	Prbd.g_01352	Prac.g_00024
OG0001157	Prbd.g_01351	Prac.g_00025
OG0001158	Prbd.g_01349	Prac.g_00027
OG0001159	Prbd.g_01348	Prac.g_00028
OG0001160	Prbd.g_01347	Prac.g_00029
OG0001161	Prbd.g_01346	Prac.g_00030
OG0001162	Prbd.g_01345	Prac.g_00031
OG0001163	Prbd.g_01344	Prac.g_00032
OG0001164	Prbd.g_01343	Prac.g_00033
OG0001165	Prbd.g_01342	Prac.g_00034
OG0001166	Prbd.g_01341	Prac.g_00035
OG0001167	Prbd.g_01340	Prac.g_00036
OG0001168	Prbd.g_01339	Prac.g_00037
OG0001169	Prbd.g_01338	Prac.g_00038
OG0001170	Prbd.g_01337	Prac.g_00039
OG0001171	Prbd.g_01336	Prac.g_00040
OG0001172	Prbd.g_01334	Prac.g_00042
OG0001173	Prbd.g_01332	Prac.g_00044
OG0001174	Prbd.g_01331	Prac.g_00045
OG0001175	Prbd.g_01330	Prac.g_00046
OG0001176	Prbd.g_01329	Prac.g_00047
OG0001177	Prbd.g_01327	Prac.g_00049
OG0001178	Prbd.g_01324	Prac.g_00051
OG0001179	Prbd.g_01323	Prac.g_00052
OG0001180	Prbd.g_01321	Prac.g_00053
OG0001181	Prbd.g_01320	Prac.g_00054
OG0001182	Prbd.g_01319	Prac.g_00055
OG0001183	Prbd.g_01318	Prac.g_00056
OG0001184	Prbd.g_01316	Prac.g_00058
OG0001185	Prbd.g_01312	Prac.g_00061
OG0001186	Prbd.g_01311	Prac.g_00062
OG0001187	Prbd.g_01310	Prac.g_00063
OG0001188	Prbd.g_01309	Prac.g_00064
OG0001189	Prbd.g_01308	Prac.g_00065
OG0001190	Prbd.g_01307	Prac.g_00066
OG0001191	Prbd.g_01306	Prac.g_00067
OG0001192	Prbd.g_01305	Prac.g_00068
OG0001193	Prbd.g_01304	Prac.g_00069
OG0001194	Prbd.g_01303	Prac.g_00070
OG0001195	Prbd.g_01302	Prac.g_00071
OG0001196	Prbd.g_01301	Prac.g_00072
OG0001197	Prbd.g_01300	Prac.g_00073
OG0001198	Prbd.g_01299	Prac.g_00074
OG0001199	Prbd.g_01298	Prac.g_00075
OG0001200	Prbd.g_01297	Prac.g_00076
OG0001201	Prbd.g_01296	Prac.g_00077
OG0001202	Prbd.g_01295	Prac.g_00078
OG0001203	Prbd.g_01293	Prac.g_00080
OG0001204	Prbd.g_01291	Prac.g_00082
OG0001205	Prbd.g_01290	Prac.g_00083
OG0001206	Prbd.g_01289	Prac.g_00084
OG0001207	Prbd.g_01288	Prac.g_00085
OG0001208	Prbd.g_01287	Prac.g_00086
OG0001209	Prbd.g_01286	Prac.g_00087
OG0001210	Prbd.g_01285	Prac.g_00088
OG0001211	Prbd.g_01284	Prac.g_00089
OG0001212	Prbd.g_01283	Prac.g_00090
OG0001213	Prbd.g_01282	Prac.g_00091
OG0001214	Prbd.g_01280	Prac.g_00093
OG0001215	Prbd.g_01279	Prac.g_00094
OG0001216	Prbd.g_01278	Prac.g_00095
OG0001217	Prbd.g_01277	Prac.g_00096
OG0001218	Prbd.g_01276	Prac.g_00097
OG0001219	Prbd.g_01274	Prac.g_00099
OG0001220	Prbd.g_01273	Prac.g_00100
OG0001221	Prbd.g_01270	Prac.g_00103
OG0001222	Prbd.g_01269	Prac.g_00104
OG0001223	Prbd.g_01268	Prac.g_00105
OG0001224	Prbd.g_01267	Prac.g_00106
OG0001225	Prbd.g_01266	Prac.g_00107
OG0001226	Prbd.g_01265	Prac.g_00108
OG0001227	Prbd.g_01264	Prac.g_00109
OG0001228	Prbd.g_01263	Prac.g_00110
OG0001229	Prbd.g_01262	Prac.g_00111
OG0001230	Prbd.g_01261	Prac.g_00112
OG0001231	Prbd.g_01260	Prac.g_00113
OG0001232	Prbd.g_01259	Prac.g_00114
OG0001233	Prbd.g_01258	Prac.g_00115
OG0001234	Prbd.g_01257	Prac.g_00116
OG0001235	Prbd.g_01256	Prac.g_00117
OG0001236	Prbd.g_01254	Prac.g_00119
OG0001237	Prbd.g_01253	Prac.g_00120
OG0001238	Prbd.g_01251	Prac.g_00122
OG0001239	Prbd.g_01250	Prac.g_00123
OG0001240	Prbd.g_01249	Prac.g_00124
OG0001241	Prbd.g_01247	Prac.g_00126
OG0001242	Prbd.g_01245	Prac.g_00127
OG0001243	Prbd.g_01244	Prac.g_00128
OG0001244	Prbd.g_01243	Prac.g_00129
OG0001245	Prbd.g_01242	Prac.g_00130
OG0001246	Prbd.g_01241	Prac.g_00131
OG0001247	Prbd.g_01240	Prac.g_01950
OG0001248	Prbd.g_01239	Prac.g_01949
OG0001249	Prbd.g_01238	Prac.g_01948
OG0001250	Prbd.g_01237	Prac.g_01947
OG0001251	Prbd.g_01152	Prac.g_01839
OG0001252	Prbd.g_01105	Prac.g_01793
OG0001253	Prbd.g_01090	Prac.g_01780
OG0001254	Prbd.g_00958	Prac.g_01650
OG0001255	Prbd.g_00906	Prac.g_01201
OG0001256	Prbd.g_01859, Prbd.g_00836	Prac.g_00152
OG0001257	Prbd.g_00760	Prac.g_01062
OG0001258	Prbd.g_00744	Prac.g_00873
OG0001259	Prbd.g_00654	Prac.g_00783
OG0001260	Prbd.g_00048	Prac.g_01522
OG0001261	Prbd.g_00137	Prac.g_01441
OG0001262	Prbd.g_00153	Prac.g_01425
OG0001263	Prbd.g_00174	Prac.g_01405
OG0001264	Prbd.g_00205	Prac.g_01385
OG0001265	Prbd.g_00316	Prac.g_01280
OG0001266	Prbd.g_00364	Prac.g_01232
OG0001267	Prbd.g_00452	Prac.g_01001
OG0001268	Prbd.g_00465	Prac.g_00988
OG0001269	Prbd.g_01781	Prac.g_00200
OG0001270	Prbd.g_01649	Prac.g_00371
OG0001271	Prbd.g_01638	Prac.g_00360
OG0001272	Prbd.g_01595	Prac.g_00319
OG0001273	Prbd.g_01594	Prac.g_00318
OG0001274	Prbd.g_01589	Prac.g_00313
OG0001275	Prbd.g_01572	Prac.g_00297
OG0001277	Prbd.g_01550	Prac.g_00279
OG0001278	Prbd.g_01533	Prac.g_00633
OG0001279	Prbd.g_01529	Prac.g_00629
OG0001280	Prbd.g_01526	Prac.g_00626
OG0001281	Prbd.g_01460	Prac.g_00479
OG0001282	Prbd.g_01435	Prac.g_00504
OG0001283	Prbd.g_01353	Prac.g_00023
OG0001284	Prbd.g_01325	Prac.g_00050
OG0001285	Prbd.g_01292	Prac.g_00081
OG0001286	Prbd.g_01248	Prac.g_00125
OG0001288	Prbd.g_00805	Prac.g_01110
OG0001290	Prbd.g_01207	Prac.g_01917
OG0001291	Prbd.g_01173	Prac.g_01860
OG0001292	Prbd.g_01170	Prac.g_01857
OG0001293	Prbd.g_01168	Prac.g_01855
OG0001294	Prbd.g_01151	Prac.g_01838
OG0001295	Prbd.g_01124	Prac.g_01812
OG0001296	Prbd.g_01118	Prac.g_01806
OG0001297	Prbd.g_01041	Prac.g_01731
OG0001298	Prbd.g_00996	Prac.g_01687
OG0001300	Prbd.g_00865	Prac.g_01160
OG0001301	Prbd.g_00607	Prac.g_00734
OG0001304	Prbd.g_00331	Prac.g_01265
OG0001305	Prbd.g_00336	Prac.g_01260
OG0001306	Prbd.g_00372	Prac.g_01223
OG0001307	Prbd.g_00382	Prac.g_01214
OG0001308	Prbd.g_00406	Prac.g_01037
OG0001309	Prbd.g_00408	Prac.g_01036
OG0001310	Prbd.g_00418	Prac.g_01026
OG0001311	Prbd.g_00496	Prac.g_00957
OG0001312	Prbd.g_01780	Prac.g_00201
OG0001313	Prbd.g_01591	Prac.g_00315
OG0001314	Prbd.g_01502	Prac.g_00602
OG0001315	Prbd.g_01467	Prac.g_00568
OG0001316	Prbd.g_01357	Prac.g_00019
OG0001318	Prbd.g_01101	Prac.g_01790
OG0001319	Prbd.g_01001	Prac.g_01692
OG0001320	Prbd.g_00775	Prac.g_01078
OG0001321	Prbd.g_00058	Prac.g_01513
OG0001321	Prbd.g_01923	Prac.g_01513
OG0001322	Prbd.g_00083	Prac.g_01495
OG0001323	Prbd.g_00356	Prac.g_01240
OG0001324	Prbd.g_00390	Prac.g_01206
OG0001325	Prbd.g_00412	Prac.g_01033
OG0001326	Prbd.g_01860	Prac.g_00151
OG0001328	Prbd.g_01796	Prac.g_00180
OG0001329	Prbd.g_01744	Prac.g_00237
OG0001330	Prbd.g_01598	Prac.g_00322
OG0001331	Prbd.g_01528	Prac.g_00628
OG0001332	Prbd.g_01478	Prac.g_00579
OG0001334	Prbd.g_01333	Prac.g_00043
OG0001335	Prbd.g_01294	Prac.g_00079
OG0001336	Prbd.g_01115	Prac.g_01803
OG0001337	Prbd.g_01125	Prac.g_01813
OG0001338	Prbd.g_01096	Prac.g_01786
OG0001339	Prbd.g_01037	Prac.g_01727
OG0001340	Prbd.g_00991	Prac.g_01682
OG0001341	Prbd.g_00978	Prac.g_01670
OG0001342	Prbd.g_00959	Prac.g_01651
OG0001343	Prbd.g_00900	Prac.g_01195
OG0001344	Prbd.g_00860	Prac.g_01155
OG0001345	Prbd.g_00808	Prac.g_01113
OG0001346	Prbd.g_00770	Prac.g_01072
OG0001347	Prbd.g_00756	Prac.g_01058
OG0001348	Prbd.g_00738	Prac.g_00867
OG0001349	Prbd.g_00733	Prac.g_00862
OG0001351	Prbd.g_00666	Prac.g_00796
OG0001352	Prbd.g_00562	Prac.g_00689
OG0001353	Prbd.g_00541	Prac.g_00668
OG0001354	Prbd.g_00086	Prac.g_01492
OG0001355	Prbd.g_00143	Prac.g_01435
OG0001356	Prbd.g_00188	Prac.g_01403
OG0001357	Prbd.g_00292	Prac.g_01300
OG0001358	Prbd.g_00315	Prac.g_01281
OG0001359	Prbd.g_00431	Prac.g_01014
OG0001360	Prbd.g_00432	Prac.g_01013
OG0001361	Prbd.g_00518	Prac.g_00935
OG0001363	Prbd.g_01735	Prac.g_00257
OG0001364	Prbd.g_01618, Prbd.g_01619	Prac.g_00341
OG0001366	Prbd.g_01488	Prac.g_00588
OG0001367	Prbd.g_01446	Prac.g_00493
OG0001369	Prbd.g_00317	Prac.g_01279
OG0001371	Prbd.g_01177	Prac.g_01864
OG0001372	Prbd.g_01176	Prac.g_01863
OG0001373	Prbd.g_01169	Prac.g_01856
OG0001374	Prbd.g_01157	Prac.g_01844
OG0001375	Prbd.g_01108	Prac.g_01796
OG0001376	Prbd.g_01005	Prac.g_01696
OG0001377	Prbd.g_00983	Prac.g_01675
OG0001378	Prbd.g_00967	Prac.g_01659
OG0001379	Prbd.g_00877	Prac.g_01172
OG0001381	Prbd.g_00788	Prac.g_01093
OG0001382	Prbd.g_00782	Prac.g_01085
OG0001383	Prbd.g_00731	Prac.g_00860
OG0001384	Prbd.g_00723	Prac.g_00853
OG0001385	Prbd.g_00578	Prac.g_00705
OG0001386	Prbd.g_00570	Prac.g_00697
OG0001387	Prbd.g_00568	Prac.g_00695
OG0001388	Prbd.g_00558	Prac.g_00685
OG0001389	Prbd.g_00012	Prac.g_01555
OG0001390	Prbd.g_00047	Prac.g_01523
OG0001391	Prbd.g_00088	Prac.g_01490
OG0001392	Prbd.g_00187	Prac.g_01404
OG0001393	Prbd.g_00189	Prac.g_01402
OG0001394	Prbd.g_00211	Prac.g_01379
OG0001395	Prbd.g_00214	Prac.g_01376
OG0001396	Prbd.g_00296	Prac.g_01296
OG0001397	Prbd.g_00325	Prac.g_01271
OG0001398	Prbd.g_00344	Prac.g_01252
OG0001399	Prbd.g_00354	Prac.g_01242
OG0001400	Prbd.g_00362	Prac.g_01234
OG0001401	Prbd.g_00369	Prac.g_01226
OG0001402	Prbd.g_00454	Prac.g_00999
OG0001403	Prbd.g_01800	Prac.g_00176
OG0001404	Prbd.g_01773	Prac.g_00208
OG0001405	Prbd.g_01763	Prac.g_00218
OG0001406	Prbd.g_01650	Prac.g_00372
OG0001407	Prbd.g_01647	Prac.g_00369
OG0001408	Prbd.g_01597	Prac.g_00321
OG0001409	Prbd.g_01584	Prac.g_00308
OG0001410	Prbd.g_01570	Prac.g_00295
OG0001412	Prbd.g_00245	Prac.g_01346
OG0001414	Prbd.g_01182	Prac.g_01869
OG0001415	Prbd.g_00913	Prac.g_01605
OG0001416	Prbd.g_00721	Prac.g_00851
OG0001417	Prbd.g_00569	Prac.g_00696
OG0001418	Prbd.g_00059	Prac.g_01512
OG0001419	Prbd.g_00092	Prac.g_01486
OG0001420	Prbd.g_00191	Prac.g_01400
OG0001421	Prbd.g_00195	Prac.g_01395
OG0001422	Prbd.g_00359	Prac.g_01237
OG0001423	Prbd.g_00433	Prac.g_01012
OG0001424	Prbd.g_01922	Prac.g_00923
OG0001425	Prbd.g_01578	Prac.g_00302
OG0001426	Prbd.g_01252	Prac.g_00121
OG0001427	Prbd.g_00866	Prac.g_01161
OG0001430	Prbd.g_00308	Prac.g_01288
OG0001431	Prbd.g_00360	Prac.g_01236
OG0001432	Prbd.g_00363	Prac.g_01233
OG0001433	Prbd.g_01890	Prac.g_01952
OG0001434	Prbd.g_01784	Prac.g_00196
OG0001435	Prbd.g_01585	Prac.g_00310
OG0001436	Prbd.g_00830	Prac.g_00900
OG0001438	Prbd.g_00624	Prac.g_00751
OG0001440	Prbd.g_00319	Prac.g_01277
OG0001441	Prbd.g_00400	Prac.g_01041
OG0001442	Prbd.g_00421	Prac.g_01024
OG0001443	Prbd.g_00451	Prac.g_01002
OG0001444	Prbd.g_00487	Prac.g_00966
OG0001445	Prbd.g_01866	Prac.g_00143
OG0001446	Prbd.g_01864	Prac.g_00145
OG0001447	Prbd.g_01863	Prac.g_00146
OG0001449	Prbd.g_01719	Prac.g_00261
OG0001451	Prbd.g_00832	Prac.g_00634
OG0001454	Prbd.g_00872	Prac.g_01167
OG0001457	Prbd.g_00542	Prac.g_00669
OG0001458	Prbd.g_00046	Prac.g_01524
OG0001459	Prbd.g_00081	Prac.g_01497
OG0001460	Prbd.g_00165	Prac.g_01413
OG0001461	Prbd.g_00237	Prac.g_01354
OG0001462	Prbd.g_00307	Prac.g_01289
OG0001463	Prbd.g_00353	Prac.g_01243
OG0001464	Prbd.g_00358	Prac.g_01238
OG0001467	Prbd.g_01692	Prac.g_00414
OG0001468	Prbd.g_01364	Prac.g_00012
OG0001469	Prbd.g_00466	Prac.g_00987
OG0001470	Prbd.g_00919	Prac.g_01611
OG0001472	Prbd.g_00164	Prac.g_01414
OG0001473	Prbd.g_00173	Prac.g_01406
OG0001474	Prbd.g_00175	Prac.g_00643
OG0001475	Prbd.g_00349	Prac.g_01247
OG0001476	Prbd.g_00350	Prac.g_01246
OG0001477	Prbd.g_00351	Prac.g_01245
OG0001478	Prbd.g_00357	Prac.g_01239
OG0001479	Prbd.g_00385	Prac.g_01211
OG0001480	Prbd.g_00394	Prac.g_01047
OG0001481	Prbd.g_00484	Prac.g_00969
OG0001482	Prbd.g_01912	Prac.g_00275
OG0001484	Prbd.g_01732	Prac.g_00259
OG0001485	Prbd.g_01465	Prac.g_00472
OG0001488	Prbd.g_01068	Prac.g_01758
OG0001489	Prbd.g_00863	Prac.g_01158
OG0001490	Prbd.g_00840	Prac.g_01132
OG0001491	Prbd.g_00078	Prac.g_01500
OG0001492	Prbd.g_00135	Prac.g_01443
OG0001493	Prbd.g_00176	Prac.g_00644
OG0001494	Prbd.g_00177	Prac.g_00645
OG0001495	Prbd.g_00178	Prac.g_00646
OG0001496	Prbd.g_00179	Prac.g_00647
OG0001497	Prbd.g_00180	Prac.g_00648
OG0001498	Prbd.g_00181	Prac.g_00649
OG0001499	Prbd.g_00182	Prac.g_00650
OG0001500	Prbd.g_00183	Prac.g_00651
OG0001501	Prbd.g_00184	Prac.g_00652
OG0001502	Prbd.g_00185	Prac.g_00653
OG0001503	Prbd.g_00186	Prac.g_00654
OG0001505	Prbd.g_01901	Prac.g_00915
OG0001506	Prbd.g_00377	Prac.g_01219
OG0001507	Prbd.g_00450	Prac.g_01003
OG0001509	Prbd.g_01445	Prac.g_00494
OG0001510	Prbd.g_01372	Prac.g_00004
OG0001511	Prbd.g_00004, Prbd.g_01540	Prac.g_00912
OG0001513	Prbd.g_01139	Prac.g_01826
OG0001514	Prbd.g_01834	Prac.g_00158
OG0001515	Prbd.g_00050	Prac.g_01518
OG0001516	Prbd.g_00286	Prac.g_01306
OG0001517	Prbd.g_00367	Prac.g_01228
OG0001519	Prbd.g_00850	Prac.g_01146
OG0001520	Prbd.g_00829	Prac.g_00899
OG0001523	Prbd.g_01183	Prac.g_01870
OG0001524	Prbd.g_00862	Prac.g_01157
OG0001525	Prbd.g_00783	Prac.g_01088
OG0001527	Prbd.g_00398	Prac.g_01043
OG0001528	Prbd.g_01892	Prac.g_01953
OG0001529	Prbd.g_01889	Prac.g_00132
OG0001532	Prbd.g_01203	Prac.g_01912
OG0001533	Prbd.g_00839	Prac.g_00642
OG0001534	Prbd.g_01580	Prac.g_00304
OG0001536	Prbd.g_00396	Prac.g_01045
OG0001537	Prbd.g_01918, Prbd.g_01888	Prac.g_00909
OG0001538	Prbd.g_01861	Prac.g_00150
OG0001539	Prbd.g_01829	Prac.g_00162
OG0001540	Prbd.g_01828	Prac.g_00163
OG0001542	Prbd.g_01582	Prac.g_00306
OG0001543	Prbd.g_01571	Prac.g_00296
OG0001545	Prbd.g_00202	Prac.g_01388
OG0001549	Prbd.g_01117	Prac.g_01805
OG0001550	Prbd.g_00932	Prac.g_01624
OG0001551	Prbd.g_00908	Prac.g_01600
OG0001552	Prbd.g_00870	Prac.g_01165
OG0001553	Prbd.g_00848	Prac.g_01144
OG0001554	Prbd.g_00847	Prac.g_01143
OG0001555	Prbd.g_00785	Prac.g_01090
OG0001556	Prbd.g_00773	Prac.g_01075
OG0001557	Prbd.g_00567	Prac.g_00694
OG0001559	Prbd.g_00051	Prac.g_01517
OG0001560	Prbd.g_00070	Prac.g_01504
OG0001561	Prbd.g_00166	Prac.g_01412
OG0001562	Prbd.g_00306	Prac.g_01290
OG0001563	Prbd.g_00365	Prac.g_01231
OG0001564	Prbd.g_00366	Prac.g_01230
OG0001565	Prbd.g_00368	Prac.g_01227
OG0001566	Prbd.g_00371	Prac.g_01224
OG0001567	Prbd.g_00378	Prac.g_01218
OG0001568	Prbd.g_00393	Prac.g_01048
OG0001569	Prbd.g_00397	Prac.g_01044
OG0001570	Prbd.g_00403	Prac.g_01038
OG0001571	Prbd.g_00415	Prac.g_01030
OG0001572	Prbd.g_00423	Prac.g_01022
OG0001573	Prbd.g_00426	Prac.g_01019
OG0001574	Prbd.g_00003	Prac.g_00911
OG0001575	Prbd.g_01869	Prac.g_00140
OG0001576	Prbd.g_01857	Prac.g_00155
OG0001577	Prbd.g_01767	Prac.g_00214
OG0001578	Prbd.g_01765	Prac.g_00216
OG0001582	Prbd.g_01605	Prac.g_00328
OG0001583	Prbd.g_01603	Prac.g_00327
OG0001584	Prbd.g_01602	Prac.g_00326
OG0001585	Prbd.g_01592	Prac.g_00316
OG0001586	Prbd.g_01315	Prac.g_00059
OG0001589	Prbd.g_00002	Prac.g_00287
OG0001589	Prbd.g_01920	Prac.g_00921
OG0001590	Prbd.g_00946	Prac.g_01638
OG0001591	Prbd.g_00876	Prac.g_01171
OG0001594	Prbd.g_00774	Prac.g_01077
OG0001595	Prbd.g_00538	Prac.g_00665
OG0001596	Prbd.g_00053	Prac.g_01516
OG0001597	Prbd.g_00168	Prac.g_01410
OG0001598	Prbd.g_00193	Prac.g_01398
OG0001599	Prbd.g_00444	Prac.g_01009
OG0001600	Prbd.g_00445	Prac.g_01008
OG0001601	Prbd.g_00446	Prac.g_01007
OG0001602	Prbd.g_00447	Prac.g_01006
OG0001603	Prbd.g_01549	Prac.g_00278
OG0001604	Prbd.g_01512	Prac.g_00612
OG0001606	Prbd.g_00899	Prac.g_01194
OG0001609	Prbd.g_00871	Prac.g_01166
OG0001610	Prbd.g_00543	Prac.g_00670
OG0001611	Prbd.g_00032	Prac.g_01535
OG0001612	Prbd.g_00079	Prac.g_01499
OG0001613	Prbd.g_00172	Prac.g_01407
OG0001614	Prbd.g_00290	Prac.g_01302
OG0001615	Prbd.g_01879	Prac.g_00134
OG0001616	Prbd.g_01874	Prac.g_00137
OG0001619	Prbd.g_01775	Prac.g_00206
OG0001623	Prbd.g_00902	Prac.g_01197
OG0001624	Prbd.g_00170	Prac.g_01409
OG0001625	Prbd.g_00301	Prac.g_01295
OG0001626	Prbd.g_01878	Prac.g_00135
OG0001628	Prbd.g_01563	Prac.g_00286
OG0001639	Prbd.g_01134	Prac.g_01821
OG0001640	Prbd.g_01060	Prac.g_01750
OG0001641	Prbd.g_00875	Prac.g_01170
OG0001642	Prbd.g_00873	Prac.g_01168
OG0001643	Prbd.g_00845	Prac.g_01135
OG0001644	Prbd.g_00844	Prac.g_01134
OG0001645	Prbd.g_00842	Prac.g_01133
OG0001647	Prbd.g_00776	Prac.g_01079
OG0001648	Prbd.g_00683	Prac.g_00813
OG0001649	Prbd.g_00677	Prac.g_00807
OG0001650	Prbd.g_00006	Prac.g_01561
OG0001651	Prbd.g_00042	Prac.g_01528
OG0001652	Prbd.g_00044	Prac.g_01526
OG0001653	Prbd.g_00071	Prac.g_01503
OG0001654	Prbd.g_00077	Prac.g_01501
OG0001655	Prbd.g_00085	Prac.g_01493
OG0001656	Prbd.g_00107	Prac.g_01470
OG0001657	Prbd.g_00159	Prac.g_01419
OG0001658	Prbd.g_00171	Prac.g_01408
OG0001659	Prbd.g_00218	Prac.g_01372
OG0001660	Prbd.g_00302	Prac.g_01294
OG0001661	Prbd.g_00305	Prac.g_01291
OG0001662	Prbd.g_00310	Prac.g_01286
OG0001663	Prbd.g_00327	Prac.g_01269
OG0001664	Prbd.g_00328	Prac.g_01268
OG0001665	Prbd.g_00348	Prac.g_01248
OG0001666	Prbd.g_00352	Prac.g_01244
OG0001667	Prbd.g_00355	Prac.g_01241
OG0001668	Prbd.g_00361	Prac.g_01235
OG0001669	Prbd.g_00373	Prac.g_01222
OG0001670	Prbd.g_00374	Prac.g_01221
OG0001671	Prbd.g_00381	Prac.g_01215
OG0001672	Prbd.g_00386	Prac.g_01210
OG0001673	Prbd.g_00387	Prac.g_01209
OG0001674	Prbd.g_00388	Prac.g_01208
OG0001675	Prbd.g_00413	Prac.g_01032
OG0001676	Prbd.g_00417	Prac.g_01027
OG0001677	Prbd.g_00443	Prac.g_01010
OG0001678	Prbd.g_00515	Prac.g_00938
OG0001679	Prbd.g_00523	Prac.g_00930
OG0001680	Prbd.g_01897	Prac.g_00879
OG0001681	Prbd.g_01856	Prac.g_00156
OG0001682	Prbd.g_01831	Prac.g_00160
OG0001684	Prbd.g_01606	Prac.g_00329
OG0001685	Prbd.g_01599	Prac.g_00323
OG0001686	Prbd.g_01596	Prac.g_00320
OG0001687	Prbd.g_01590	Prac.g_00314
OG0001688	Prbd.g_01587	Prac.g_00311
OG0001689	Prbd.g_01583	Prac.g_00307
OG0001690	Prbd.g_01581	Prac.g_00305
OG0001691	Prbd.g_01579	Prac.g_00303
OG0001692	Prbd.g_01520	Prac.g_00620
OG0001693	Prbd.g_01275	Prac.g_00098
OG0001700	Prbd.g_00035	Prac.g_01532
OG0001701	Prbd.g_00037	Prac.g_01530
OG0001702	Prbd.g_00057	Prac.g_01514
OG0001703	Prbd.g_00072	Prac.g_01502
OG0001704	Prbd.g_00303	Prac.g_01293
OG0001706	Prbd.g_00416	Prac.g_01028
OG0001707	Prbd.g_00448	Prac.g_01005
OG0001708	Prbd.g_01862	Prac.g_00147
OG0001710	Prbd.g_00304	Prac.g_01292
OG0001722	Prbd.g_00033	Prac.g_01534
OG0001724	Prbd.g_00090	Prac.g_01488
OG0001725	Prbd.g_00167	Prac.g_01411
OG0001726	Prbd.g_00402	Prac.g_01039
OG0001728	Prbd.g_01830	Prac.g_00161
OG0001731	Prbd.g_01574	Prac.g_00299
OG0001732	Prbd.g_01555	Prac.g_00283
OG0001733	Prbd.g_00851	Prac.g_01147
OG0001734	Prbd.g_00005	Prac.g_01562
OG0001783	Prbd.g_01197	Prac.g_01891
OG0001784	Prbd.g_00718	Prac.g_00848
OG0001786	Prbd.g_00131	Prac.g_01446
OG0001787	Prbd.g_00420	Prac.g_01025
OG0001788	Prbd.g_01865	Prac.g_00144
OG0001790	Prbd.g_01875	Prac.g_00136
OG0001791	Prbd.g_01873	Prac.g_00138
OG0001806	Prbd.g_00861	Prac.g_01156
OG0001807	Prbd.g_00846	Prac.g_01141
OG0001808	Prbd.g_00834	Prac.g_01951
OG0001809	Prbd.g_00060	Prac.g_01511
OG0001816	Prbd.g_00347	Prac.g_01249
OG0001819	Prbd.g_01917	Prac.g_01128
OG0001824	Prbd.g_01588	Prac.g_00312
OG0001826	Prbd.g_01551	Prac.g_00280
OG0001837	Prbd.g_00896	Prac.g_01191
OG0001841	Prbd.g_01868	Prac.g_00141
OG0001845	Prbd.g_01668	Prac.g_00390
OG0001849	Prbd.g_01573	Prac.g_00298
OG0001850	Prbd.g_00424	Prac.g_01021
OG0001859	Prbd.g_00981	Prac.g_01673
OG0001862	Prbd.g_00411	Prac.g_01034
OG0001906	Prbd.g_00966	Prac.g_01658
OG0001910	Prbd.g_00849	Prac.g_01145
OG0001956	Prbd.g_00043	Prac.g_01527
OG0001960	Prbd.g_01193	Prac.g_00003
OG0001982	Prbd.g_00878	Prac.g_01173
