Orthogroup	Prbd	Prau
OG0001108	Prbd.g_01413	Prau.g_01847
OG0001109	Prbd.g_01412	Prau.g_01848
OG0001110	Prbd.g_01411	Prau.g_01849
OG0001111	Prbd.g_01410	Prau.g_01850
OG0001112	Prbd.g_01409	Prau.g_01851
OG0001113	Prbd.g_01408	Prau.g_01852
OG0001114	Prbd.g_01407	Prau.g_01853
OG0001115	Prbd.g_01406	Prau.g_01854
OG0001116	Prbd.g_01405	Prau.g_01855
OG0001117	Prbd.g_01404	Prau.g_01856
OG0001118	Prbd.g_01403	Prau.g_01857
OG0001119	Prbd.g_01402	Prau.g_01858
OG0001120	Prbd.g_01401	Prau.g_01859
OG0001121	Prbd.g_01399	Prau.g_01861
OG0001122	Prbd.g_01398	Prau.g_01862
OG0001123	Prbd.g_01397	Prau.g_01863
OG0001124	Prbd.g_01395	Prau.g_01865
OG0001125	Prbd.g_01393	Prau.g_01867
OG0001126	Prbd.g_01392	Prau.g_01868
OG0001127	Prbd.g_01390	Prau.g_01870
OG0001128	Prbd.g_01389	Prau.g_01871
OG0001129	Prbd.g_01388	Prau.g_01872
OG0001130	Prbd.g_01385	Prau.g_01875
OG0001131	Prbd.g_01384	Prau.g_01876
OG0001132	Prbd.g_01383	Prau.g_01877
OG0001133	Prbd.g_01382	Prau.g_01878
OG0001134	Prbd.g_01381	Prau.g_01879
OG0001135	Prbd.g_01380	Prau.g_01880
OG0001136	Prbd.g_01379	Prau.g_01881
OG0001137	Prbd.g_01378	Prau.g_01882
OG0001138	Prbd.g_01377	Prau.g_01883
OG0001139	Prbd.g_01376	Prau.g_01884
OG0001140	Prbd.g_01375	Prau.g_01885
OG0001141	Prbd.g_01374	Prau.g_01886
OG0001142	Prbd.g_01371	Prau.g_01889
OG0001143	Prbd.g_01370	Prau.g_01890
OG0001144	Prbd.g_01369	Prau.g_01891
OG0001145	Prbd.g_01368	Prau.g_01892
OG0001146	Prbd.g_01367	Prau.g_01893
OG0001147	Prbd.g_01366	Prau.g_01894
OG0001148	Prbd.g_01365	Prau.g_01895
OG0001149	Prbd.g_01363	Prau.g_01897
OG0001150	Prbd.g_01362	Prau.g_01898
OG0001151	Prbd.g_01360	Prau.g_01900
OG0001152	Prbd.g_01359	Prau.g_01901
OG0001153	Prbd.g_01358	Prau.g_01902
OG0001154	Prbd.g_01356	Prau.g_01904
OG0001155	Prbd.g_01354	Prau.g_01906
OG0001156	Prbd.g_01352	Prau.g_01908
OG0001157	Prbd.g_01351	Prau.g_01909
OG0001158	Prbd.g_01349	Prau.g_01911
OG0001159	Prbd.g_01348	Prau.g_01912
OG0001160	Prbd.g_01347	Prau.g_01913
OG0001161	Prbd.g_01346	Prau.g_01914
OG0001162	Prbd.g_01345	Prau.g_01915
OG0001163	Prbd.g_01344	Prau.g_01916
OG0001164	Prbd.g_01343	Prau.g_01917
OG0001165	Prbd.g_01342	Prau.g_01918
OG0001166	Prbd.g_01341	Prau.g_01919
OG0001167	Prbd.g_01340	Prau.g_01920
OG0001168	Prbd.g_01339	Prau.g_01921
OG0001169	Prbd.g_01338	Prau.g_01922
OG0001170	Prbd.g_01337	Prau.g_01923
OG0001171	Prbd.g_01336	Prau.g_01924
OG0001172	Prbd.g_01334	Prau.g_01926
OG0001173	Prbd.g_01332	Prau.g_01928
OG0001174	Prbd.g_01331	Prau.g_01929
OG0001175	Prbd.g_01330	Prau.g_01930
OG0001176	Prbd.g_01329	Prau.g_01931
OG0001177	Prbd.g_01327	Prau.g_01933
OG0001178	Prbd.g_01324	Prau.g_01936
OG0001179	Prbd.g_01323	Prau.g_01937
OG0001180	Prbd.g_01321	Prau.g_01938
OG0001181	Prbd.g_01320	Prau.g_01939
OG0001182	Prbd.g_01319	Prau.g_01940
OG0001183	Prbd.g_01318	Prau.g_01941
OG0001184	Prbd.g_01316	Prau.g_01943
OG0001185	Prbd.g_01312	Prau.g_01946
OG0001186	Prbd.g_01311	Prau.g_01947
OG0001187	Prbd.g_01310	Prau.g_01949
OG0001188	Prbd.g_01309	Prau.g_01950
OG0001189	Prbd.g_01308	Prau.g_01951
OG0001190	Prbd.g_01307	Prau.g_01952
OG0001191	Prbd.g_01306	Prau.g_01953
OG0001192	Prbd.g_01305	Prau.g_01954
OG0001193	Prbd.g_01304	Prau.g_01955
OG0001194	Prbd.g_01303	Prau.g_01956
OG0001195	Prbd.g_01302	Prau.g_01957
OG0001196	Prbd.g_01301	Prau.g_01958
OG0001197	Prbd.g_01300	Prau.g_01959
OG0001198	Prbd.g_01299	Prau.g_01960
OG0001199	Prbd.g_01298	Prau.g_01961
OG0001200	Prbd.g_01297	Prau.g_01962
OG0001201	Prbd.g_01296	Prau.g_01963
OG0001202	Prbd.g_01295	Prau.g_01964
OG0001203	Prbd.g_01293	Prau.g_01966
OG0001204	Prbd.g_01291	Prau.g_01968
OG0001205	Prbd.g_01290	Prau.g_01969
OG0001206	Prbd.g_01289	Prau.g_01970
OG0001207	Prbd.g_01288	Prau.g_01971
OG0001208	Prbd.g_01287	Prau.g_01972
OG0001209	Prbd.g_01286	Prau.g_01973
OG0001210	Prbd.g_01285	Prau.g_01974
OG0001211	Prbd.g_01284	Prau.g_01975
OG0001212	Prbd.g_01283	Prau.g_01976
OG0001213	Prbd.g_01282	Prau.g_01977
OG0001214	Prbd.g_01280	Prau.g_01979
OG0001215	Prbd.g_01279	Prau.g_01980
OG0001216	Prbd.g_01278	Prau.g_01981
OG0001217	Prbd.g_01277	Prau.g_01982
OG0001218	Prbd.g_01276	Prau.g_01983
OG0001219	Prbd.g_01274	Prau.g_01985
OG0001220	Prbd.g_01273	Prau.g_01986
OG0001221	Prbd.g_01270	Prau.g_01989
OG0001222	Prbd.g_01269	Prau.g_01990
OG0001223	Prbd.g_01268	Prau.g_01991
OG0001224	Prbd.g_01267	Prau.g_01992
OG0001225	Prbd.g_01266	Prau.g_01993
OG0001226	Prbd.g_01265	Prau.g_01994
OG0001227	Prbd.g_01264	Prau.g_01995
OG0001228	Prbd.g_01263	Prau.g_01996
OG0001229	Prbd.g_01262	Prau.g_01997
OG0001230	Prbd.g_01261	Prau.g_01998
OG0001231	Prbd.g_01260	Prau.g_01999
OG0001232	Prbd.g_01259	Prau.g_02000
OG0001233	Prbd.g_01258	Prau.g_02001
OG0001234	Prbd.g_01257	Prau.g_02002
OG0001235	Prbd.g_01256	Prau.g_02003
OG0001236	Prbd.g_01254	Prau.g_02005
OG0001237	Prbd.g_01253	Prau.g_02006
OG0001238	Prbd.g_01251	Prau.g_02008
OG0001239	Prbd.g_01250	Prau.g_02009
OG0001240	Prbd.g_01249	Prau.g_02010
OG0001241	Prbd.g_01247	Prau.g_02012
OG0001242	Prbd.g_01245	Prau.g_02014
OG0001243	Prbd.g_01244	Prau.g_02015
OG0001244	Prbd.g_01243	Prau.g_02016
OG0001245	Prbd.g_01242	Prau.g_02017
OG0001246	Prbd.g_01241	Prau.g_02018
OG0001247	Prbd.g_01240	Prau.g_02019
OG0001248	Prbd.g_01239	Prau.g_02020
OG0001249	Prbd.g_01238	Prau.g_02021
OG0001250	Prbd.g_01237	Prau.g_02022
OG0001251	Prbd.g_01152	Prau.g_00093
OG0001252	Prbd.g_01105	Prau.g_00139
OG0001253	Prbd.g_01090	Prau.g_00151
OG0001254	Prbd.g_00958	Prau.g_00283
OG0001255	Prbd.g_00906	Prau.g_00335
OG0001256	Prbd.g_01859	Prau.g_00441
OG0001257	Prbd.g_00760	Prau.g_00523
OG0001258	Prbd.g_00744	Prau.g_00539
OG0001259	Prbd.g_00654	Prau.g_00628
OG0001260	Prbd.g_00048	Prau.g_00799
OG0001261	Prbd.g_00137	Prau.g_00888
OG0001262	Prbd.g_00153	Prau.g_00905
OG0001263	Prbd.g_00174	Prau.g_00926
OG0001265	Prbd.g_00316	Prau.g_01065
OG0001266	Prbd.g_00364	Prau.g_01112
OG0001267	Prbd.g_00452	Prau.g_01191
OG0001268	Prbd.g_00465	Prau.g_01204
OG0001269	Prbd.g_01781	Prau.g_01392
OG0001270	Prbd.g_01649	Prau.g_01571
OG0001271	Prbd.g_01638	Prau.g_01582
OG0001272	Prbd.g_01595	Prau.g_01624
OG0001273	Prbd.g_01594	Prau.g_01625
OG0001274	Prbd.g_01589	Prau.g_01630
OG0001275	Prbd.g_01572	Prau.g_01645
OG0001277	Prbd.g_01550	Prau.g_01662
OG0001278	Prbd.g_01533	Prau.g_01724
OG0001279	Prbd.g_01529	Prau.g_01728
OG0001280	Prbd.g_01526	Prau.g_01731
OG0001281	Prbd.g_01460	Prau.g_01797
OG0001282	Prbd.g_01435	Prau.g_01822
OG0001283	Prbd.g_01353	Prau.g_01907
OG0001284	Prbd.g_01325	Prau.g_01935
OG0001285	Prbd.g_01292	Prau.g_01967
OG0001286	Prbd.g_01248	Prau.g_02011
OG0001288	Prbd.g_00805	Prau.g_00478
OG0001292	Prbd.g_01170	Prau.g_00075
OG0001293	Prbd.g_01168	Prau.g_00077
OG0001294	Prbd.g_01151	Prau.g_00094
OG0001295	Prbd.g_01124	Prau.g_00120
OG0001296	Prbd.g_01118	Prau.g_00126
OG0001297	Prbd.g_01041	Prau.g_00200
OG0001298	Prbd.g_00996	Prau.g_00245
OG0001299	Prbd.g_00987	Prau.g_00254
OG0001300	Prbd.g_00865	Prau.g_00376
OG0001301	Prbd.g_00607	Prau.g_00677
OG0001302	Prbd.g_00052	Prau.g_00804
OG0001303	Prbd.g_00056	Prau.g_00809
OG0001304	Prbd.g_00331	Prau.g_01080
OG0001305	Prbd.g_00336	Prau.g_01085
OG0001306	Prbd.g_00372	Prau.g_01120
OG0001307	Prbd.g_00382	Prau.g_01129
OG0001308	Prbd.g_00406	Prau.g_01153
OG0001309	Prbd.g_00408	Prau.g_01155
OG0001310	Prbd.g_00418	Prau.g_01165
OG0001311	Prbd.g_00496	Prau.g_01234
OG0001312	Prbd.g_01780	Prau.g_01393
OG0001313	Prbd.g_01591	Prau.g_01628
OG0001314	Prbd.g_01502	Prau.g_01755
OG0001315	Prbd.g_01467	Prau.g_01789
OG0001316	Prbd.g_01357	Prau.g_01903
OG0001318	Prbd.g_01101	Prau.g_00142
OG0001319	Prbd.g_01001	Prau.g_00239
OG0001320	Prbd.g_00775	Prau.g_00509
OG0001321	Prbd.g_00058	Prau.g_00811
OG0001321	Prbd.g_01923	Prau.g_00811
OG0001322	Prbd.g_00083	Prau.g_00835
OG0001323	Prbd.g_00356	Prau.g_01104
OG0001324	Prbd.g_00390	Prau.g_01137
OG0001325	Prbd.g_00412	Prau.g_01159
OG0001326	Prbd.g_01860	Prau.g_01344
OG0001328	Prbd.g_01796	Prau.g_01376
OG0001329	Prbd.g_01744	Prau.g_01429
OG0001330	Prbd.g_01598	Prau.g_01621
OG0001331	Prbd.g_01528	Prau.g_01729
OG0001332	Prbd.g_01478	Prau.g_01778
OG0001333	Prbd.g_01387	Prau.g_01873
OG0001334	Prbd.g_01333	Prau.g_01927
OG0001335	Prbd.g_01294	Prau.g_01965
OG0001336	Prbd.g_01115	Prau.g_00129
OG0001337	Prbd.g_01125	Prau.g_00119
OG0001338	Prbd.g_01096	Prau.g_00145
OG0001339	Prbd.g_01037	Prau.g_00204
OG0001340	Prbd.g_00991	Prau.g_00250
OG0001341	Prbd.g_00978	Prau.g_00263
OG0001342	Prbd.g_00959	Prau.g_00282
OG0001343	Prbd.g_00900	Prau.g_00341
OG0001344	Prbd.g_00860	Prau.g_00381
OG0001345	Prbd.g_00808	Prau.g_00475
OG0001346	Prbd.g_00770	Prau.g_00513
OG0001347	Prbd.g_00756	Prau.g_00527
OG0001348	Prbd.g_00738	Prau.g_00545
OG0001349	Prbd.g_00733	Prau.g_00550
OG0001350	Prbd.g_00728	Prau.g_00555
OG0001351	Prbd.g_00666	Prau.g_00616
OG0001352	Prbd.g_00562	Prau.g_00722
OG0001353	Prbd.g_00541	Prau.g_00743
OG0001354	Prbd.g_00086	Prau.g_00838
OG0001355	Prbd.g_00143	Prau.g_00894
OG0001356	Prbd.g_00188	Prau.g_00940
OG0001357	Prbd.g_00292	Prau.g_01043
OG0001358	Prbd.g_00315	Prau.g_01064
OG0001359	Prbd.g_00431	Prau.g_01178
OG0001360	Prbd.g_00432	Prau.g_01179
OG0001361	Prbd.g_00518	Prau.g_01256
OG0001362	Prbd.g_01893	Prau.g_01320
OG0001363	Prbd.g_01735	Prau.g_01433, Prau.g_01457
OG0001364	Prbd.g_01618, Prbd.g_01619	Prau.g_01601
OG0001366	Prbd.g_01488	Prau.g_01769
OG0001367	Prbd.g_01446	Prau.g_01811
OG0001368	Prbd.g_01326	Prau.g_01934
OG0001369	Prbd.g_00317	Prau.g_01066
OG0001371	Prbd.g_01177	Prau.g_00069
OG0001372	Prbd.g_01176	Prau.g_00070
OG0001373	Prbd.g_01169	Prau.g_00076
OG0001374	Prbd.g_01157	Prau.g_00088
OG0001375	Prbd.g_01108	Prau.g_00136
OG0001376	Prbd.g_01005	Prau.g_00235
OG0001377	Prbd.g_00983	Prau.g_00258
OG0001378	Prbd.g_00967	Prau.g_00274
OG0001379	Prbd.g_00877	Prau.g_00364
OG0001381	Prbd.g_00788	Prau.g_00495
OG0001382	Prbd.g_00782	Prau.g_00502
OG0001383	Prbd.g_00731	Prau.g_00552
OG0001384	Prbd.g_00723	Prau.g_00560
OG0001385	Prbd.g_00578	Prau.g_00706
OG0001386	Prbd.g_00570	Prau.g_00714
OG0001387	Prbd.g_00568	Prau.g_00716
OG0001388	Prbd.g_00558	Prau.g_00726
OG0001389	Prbd.g_00012	Prau.g_00760
OG0001390	Prbd.g_00047	Prau.g_00798
OG0001391	Prbd.g_00088	Prau.g_00840
OG0001392	Prbd.g_00187	Prau.g_00939
OG0001393	Prbd.g_00189	Prau.g_00941
OG0001394	Prbd.g_00211	Prau.g_00961
OG0001395	Prbd.g_00214	Prau.g_00964
OG0001396	Prbd.g_00296	Prau.g_01047
OG0001397	Prbd.g_00325	Prau.g_01074
OG0001398	Prbd.g_00344	Prau.g_01093
OG0001399	Prbd.g_00354	Prau.g_01102
OG0001400	Prbd.g_00362	Prau.g_01110
OG0001401	Prbd.g_00369	Prau.g_01117
OG0001402	Prbd.g_00454	Prau.g_01193
OG0001403	Prbd.g_01800	Prau.g_01372
OG0001404	Prbd.g_01773	Prau.g_01400
OG0001405	Prbd.g_01763	Prau.g_01410
OG0001406	Prbd.g_01650	Prau.g_01570
OG0001407	Prbd.g_01647	Prau.g_01573
OG0001408	Prbd.g_01597	Prau.g_01622
OG0001409	Prbd.g_01584	Prau.g_01635
OG0001411	Prbd.g_01927	Prau.g_00780
OG0001411	Prbd.g_01900	Prau.g_01659
OG0001414	Prbd.g_01182	Prau.g_00063
OG0001415	Prbd.g_00913	Prau.g_00328
OG0001416	Prbd.g_00721	Prau.g_00562
OG0001417	Prbd.g_00569	Prau.g_00715
OG0001418	Prbd.g_00059	Prau.g_00812
OG0001419	Prbd.g_00092	Prau.g_00844
OG0001420	Prbd.g_00191	Prau.g_00943
OG0001421	Prbd.g_00195	Prau.g_00947
OG0001422	Prbd.g_00359	Prau.g_01107
OG0001423	Prbd.g_00433	Prau.g_01180
OG0001424	Prbd.g_01922	Prau.g_01270
OG0001425	Prbd.g_01578	Prau.g_01640
OG0001426	Prbd.g_01252	Prau.g_02007
OG0001427	Prbd.g_00866	Prau.g_00375
OG0001430	Prbd.g_00308	Prau.g_01057
OG0001431	Prbd.g_00360	Prau.g_01108
OG0001432	Prbd.g_00363	Prau.g_01111
OG0001433	Prbd.g_01890	Prau.g_01322
OG0001435	Prbd.g_01585	Prau.g_01634
OG0001438	Prbd.g_00624	Prau.g_00660
OG0001440	Prbd.g_00319	Prau.g_01068
OG0001441	Prbd.g_00400	Prau.g_01147
OG0001442	Prbd.g_00421	Prau.g_01168
OG0001443	Prbd.g_00451	Prau.g_01190
OG0001444	Prbd.g_00487	Prau.g_01225
OG0001445	Prbd.g_01866	Prau.g_01336
OG0001446	Prbd.g_01864	Prau.g_01338
OG0001447	Prbd.g_01863	Prau.g_01339
OG0001448	Prbd.g_01565	Prau.g_01653
OG0001449	Prbd.g_01719	Prau.g_01530
OG0001454	Prbd.g_00872	Prau.g_00369
OG0001457	Prbd.g_00542	Prau.g_00742
OG0001458	Prbd.g_00046	Prau.g_00797
OG0001460	Prbd.g_00165	Prau.g_00917
OG0001461	Prbd.g_00237	Prau.g_00988
OG0001462	Prbd.g_00307	Prau.g_01056
OG0001463	Prbd.g_00353	Prau.g_01101
OG0001464	Prbd.g_00358	Prau.g_01106
OG0001466	Prbd.g_01837	Prau.g_01709
OG0001467	Prbd.g_01692	Prau.g_01525
OG0001468	Prbd.g_01364	Prau.g_01896
OG0001470	Prbd.g_00919	Prau.g_00322
OG0001472	Prbd.g_00164	Prau.g_00916
OG0001473	Prbd.g_00173	Prau.g_00925
OG0001474	Prbd.g_00175	Prau.g_00927
OG0001475	Prbd.g_00349	Prau.g_01097
OG0001476	Prbd.g_00350	Prau.g_01098
OG0001477	Prbd.g_00351	Prau.g_01099
OG0001478	Prbd.g_00357	Prau.g_01105
OG0001479	Prbd.g_00385	Prau.g_01132
OG0001480	Prbd.g_00394	Prau.g_01141
OG0001481	Prbd.g_00484	Prau.g_01222
OG0001482	Prbd.g_01912	Prau.g_01667
OG0001484	Prbd.g_01732	Prau.g_01452
OG0001485	Prbd.g_01465	Prau.g_01791
OG0001486	Prbd.g_00225	Prau.g_00976
OG0001488	Prbd.g_01068	Prau.g_00173
OG0001489	Prbd.g_00863	Prau.g_00378
OG0001490	Prbd.g_00840	Prau.g_00406
OG0001491	Prbd.g_00078	Prau.g_00830
OG0001492	Prbd.g_00135	Prau.g_00886
OG0001493	Prbd.g_00176	Prau.g_00928
OG0001494	Prbd.g_00177	Prau.g_00929
OG0001495	Prbd.g_00178	Prau.g_00930
OG0001496	Prbd.g_00179	Prau.g_00931
OG0001497	Prbd.g_00180	Prau.g_00932
OG0001498	Prbd.g_00181	Prau.g_00933
OG0001499	Prbd.g_00182	Prau.g_00934
OG0001500	Prbd.g_00183	Prau.g_00935
OG0001501	Prbd.g_00184	Prau.g_00936
OG0001502	Prbd.g_00185	Prau.g_00937
OG0001503	Prbd.g_00186	Prau.g_00938
OG0001504	Prbd.g_00221	Prau.g_00971
OG0001505	Prbd.g_01901	Prau.g_00779
OG0001507	Prbd.g_00450	Prau.g_01189
OG0001508	Prbd.g_01586	Prau.g_01633
OG0001509	Prbd.g_01445	Prau.g_01812
OG0001510	Prbd.g_01372	Prau.g_01888
OG0001513	Prbd.g_01139	Prau.g_00106
OG0001514	Prbd.g_01834	Prau.g_01351
OG0001515	Prbd.g_00050	Prau.g_00802
OG0001516	Prbd.g_00286	Prau.g_01037
OG0001517	Prbd.g_00367	Prau.g_01115
OG0001519	Prbd.g_00850	Prau.g_00392
OG0001523	Prbd.g_01183	Prau.g_00062
OG0001524	Prbd.g_00862	Prau.g_00379
OG0001525	Prbd.g_00783	Prau.g_00500
OG0001527	Prbd.g_00398	Prau.g_01145
OG0001528	Prbd.g_01892	Prau.g_01299
OG0001529	Prbd.g_01889	Prau.g_01323
OG0001532	Prbd.g_01203	Prau.g_00033
OG0001533	Prbd.g_00839	Prau.g_00407
OG0001534	Prbd.g_01580	Prau.g_01302
OG0001535	Prbd.g_00161	Prau.g_00913
OG0001536	Prbd.g_00396	Prau.g_01143
OG0001538	Prbd.g_01861	Prau.g_01343
OG0001539	Prbd.g_01829	Prau.g_01356
OG0001540	Prbd.g_01828	Prau.g_01357
OG0001542	Prbd.g_01582	Prau.g_01637
OG0001543	Prbd.g_01571	Prau.g_01646
OG0001549	Prbd.g_01117	Prau.g_00127
OG0001550	Prbd.g_00932	Prau.g_00309
OG0001551	Prbd.g_00908	Prau.g_00333
OG0001552	Prbd.g_00870	Prau.g_00371
OG0001553	Prbd.g_00848	Prau.g_00394
OG0001554	Prbd.g_00847	Prau.g_00395
OG0001555	Prbd.g_00785	Prau.g_00498
OG0001556	Prbd.g_00773	Prau.g_00511
OG0001557	Prbd.g_00567	Prau.g_00717
OG0001559	Prbd.g_00051	Prau.g_00803
OG0001560	Prbd.g_00070	Prau.g_00822
OG0001561	Prbd.g_00166	Prau.g_00918
OG0001562	Prbd.g_00306	Prau.g_01055
OG0001563	Prbd.g_00365	Prau.g_01113
OG0001564	Prbd.g_00366	Prau.g_01114
OG0001565	Prbd.g_00368	Prau.g_01116
OG0001566	Prbd.g_00371	Prau.g_01119
OG0001567	Prbd.g_00378	Prau.g_01125
OG0001568	Prbd.g_00393	Prau.g_01140
OG0001569	Prbd.g_00397	Prau.g_01144
OG0001570	Prbd.g_00403	Prau.g_01150
OG0001571	Prbd.g_00415	Prau.g_01161
OG0001572	Prbd.g_00423	Prau.g_01170
OG0001573	Prbd.g_00426	Prau.g_01173
OG0001574	Prbd.g_00003	Prau.g_01308
OG0001575	Prbd.g_01869	Prau.g_01333
OG0001576	Prbd.g_01857	Prau.g_01348
OG0001577	Prbd.g_01767	Prau.g_01406
OG0001578	Prbd.g_01765	Prau.g_01408
OG0001582	Prbd.g_01605	Prau.g_01614
OG0001583	Prbd.g_01603	Prau.g_01616
OG0001584	Prbd.g_01602	Prau.g_01617
OG0001585	Prbd.g_01592	Prau.g_01627
OG0001586	Prbd.g_01315	Prau.g_01944
OG0001590	Prbd.g_00946	Prau.g_00295
OG0001591	Prbd.g_00876	Prau.g_00365
OG0001592	Prbd.g_00841	Prau.g_00405
OG0001594	Prbd.g_00774	Prau.g_00510
OG0001595	Prbd.g_00538	Prau.g_00746
OG0001596	Prbd.g_00053	Prau.g_00805
OG0001597	Prbd.g_00168	Prau.g_00920
OG0001598	Prbd.g_00193	Prau.g_00944
OG0001599	Prbd.g_00444	Prau.g_01183
OG0001600	Prbd.g_00445	Prau.g_01184
OG0001601	Prbd.g_00446	Prau.g_01185
OG0001602	Prbd.g_00447	Prau.g_01186
OG0001603	Prbd.g_01549	Prau.g_01664
OG0001604	Prbd.g_01512	Prau.g_01745
OG0001605	Prbd.g_01441	Prau.g_01816
OG0001606	Prbd.g_00899	Prau.g_00342
OG0001609	Prbd.g_00871	Prau.g_00370
OG0001610	Prbd.g_00543	Prau.g_00741
OG0001611	Prbd.g_00032	Prau.g_00786
OG0001612	Prbd.g_00079	Prau.g_00831
OG0001613	Prbd.g_00172	Prau.g_00924
OG0001614	Prbd.g_00290	Prau.g_01041
OG0001618	Prbd.g_01785	Prau.g_01387
OG0001619	Prbd.g_01775	Prau.g_01398
OG0001623	Prbd.g_00902	Prau.g_00339
OG0001624	Prbd.g_00170	Prau.g_00922
OG0001625	Prbd.g_00301	Prau.g_01050
OG0001628	Prbd.g_01563	Prau.g_01656
OG0001631	Prbd.g_00526	Prau.g_01264
OG0001639	Prbd.g_01134	Prau.g_00111
OG0001640	Prbd.g_01060	Prau.g_00181
OG0001641	Prbd.g_00875	Prau.g_00366
OG0001642	Prbd.g_00873	Prau.g_00368
OG0001643	Prbd.g_00845	Prau.g_00401
OG0001644	Prbd.g_00844	Prau.g_00402
OG0001645	Prbd.g_00842	Prau.g_00404
OG0001647	Prbd.g_00776	Prau.g_00508
OG0001648	Prbd.g_00683	Prau.g_00599
OG0001649	Prbd.g_00677	Prau.g_00605
OG0001650	Prbd.g_00006	Prau.g_00754
OG0001651	Prbd.g_00042	Prau.g_00794
OG0001652	Prbd.g_00044	Prau.g_00795
OG0001653	Prbd.g_00071	Prau.g_00823
OG0001654	Prbd.g_00077	Prau.g_00829
OG0001655	Prbd.g_00085	Prau.g_00837
OG0001656	Prbd.g_00107	Prau.g_00859
OG0001657	Prbd.g_00159	Prau.g_00911
OG0001658	Prbd.g_00171	Prau.g_00923
OG0001659	Prbd.g_00218	Prau.g_00968
OG0001660	Prbd.g_00302	Prau.g_01051
OG0001661	Prbd.g_00305	Prau.g_01054
OG0001662	Prbd.g_00310	Prau.g_01059
OG0001663	Prbd.g_00327	Prau.g_01076
OG0001664	Prbd.g_00328	Prau.g_01077
OG0001665	Prbd.g_00348	Prau.g_01096
OG0001666	Prbd.g_00352	Prau.g_01100
OG0001667	Prbd.g_00355	Prau.g_01103
OG0001668	Prbd.g_00361	Prau.g_01109
OG0001669	Prbd.g_00373	Prau.g_01121
OG0001670	Prbd.g_00374	Prau.g_01122
OG0001671	Prbd.g_00381	Prau.g_01128
OG0001672	Prbd.g_00386	Prau.g_01133
OG0001673	Prbd.g_00387	Prau.g_01134
OG0001674	Prbd.g_00388	Prau.g_01135
OG0001676	Prbd.g_00417	Prau.g_01164
OG0001677	Prbd.g_00443	Prau.g_01182
OG0001678	Prbd.g_00515	Prau.g_01253
OG0001679	Prbd.g_00523	Prau.g_01261
OG0001680	Prbd.g_01897	Prau.g_01317
OG0001681	Prbd.g_01856	Prau.g_01349
OG0001682	Prbd.g_01831	Prau.g_01354
OG0001684	Prbd.g_01606	Prau.g_01613
OG0001685	Prbd.g_01599	Prau.g_01620
OG0001686	Prbd.g_01596	Prau.g_01623
OG0001687	Prbd.g_01590	Prau.g_01629
OG0001688	Prbd.g_01587	Prau.g_01632
OG0001689	Prbd.g_01583	Prau.g_01636
OG0001690	Prbd.g_01581	Prau.g_01638
OG0001691	Prbd.g_01579	Prau.g_01639
OG0001692	Prbd.g_01520	Prau.g_01737
OG0001693	Prbd.g_01275	Prau.g_01984
OG0001698	Prbd.g_00746	Prau.g_00537
OG0001699	Prbd.g_00537	Prau.g_00747
OG0001700	Prbd.g_00035	Prau.g_00789
OG0001701	Prbd.g_00037	Prau.g_00791
OG0001702	Prbd.g_00057	Prau.g_00810
OG0001703	Prbd.g_00072	Prau.g_00824
OG0001704	Prbd.g_00303	Prau.g_01052
OG0001705	Prbd.g_00405	Prau.g_01152
OG0001706	Prbd.g_00416	Prau.g_01163
OG0001707	Prbd.g_00448	Prau.g_01187
OG0001708	Prbd.g_01862	Prau.g_01340
OG0001710	Prbd.g_00304	Prau.g_01053
OG0001722	Prbd.g_00033	Prau.g_00787
OG0001723	Prbd.g_00040	Prau.g_01306
OG0001724	Prbd.g_00090	Prau.g_00842
OG0001725	Prbd.g_00167	Prau.g_00919
OG0001726	Prbd.g_00402	Prau.g_01149
OG0001727	Prbd.g_01883	Prau.g_01699
OG0001728	Prbd.g_01830	Prau.g_01355
OG0001731	Prbd.g_01574	Prau.g_01643
OG0001733	Prbd.g_00851	Prau.g_00390
OG0001734	Prbd.g_00005	Prau.g_00753
OG0001783	Prbd.g_01197	Prau.g_00048
OG0001785	Prbd.g_00054	Prau.g_00806
OG0001787	Prbd.g_00420	Prau.g_01167
OG0001788	Prbd.g_01865	Prau.g_01337
OG0001789	Prbd.g_01877	Prau.g_01326
OG0001790	Prbd.g_01875	Prau.g_01328
OG0001791	Prbd.g_01873	Prau.g_01329
OG0001806	Prbd.g_00861	Prau.g_00380
OG0001807	Prbd.g_00846	Prau.g_00397
OG0001808	Prbd.g_00834	Prau.g_00423
OG0001809	Prbd.g_00060	Prau.g_00813
OG0001810	Prbd.g_00073	Prau.g_00825
OG0001811	Prbd.g_00074	Prau.g_00826
OG0001812	Prbd.g_00075	Prau.g_00827
OG0001813	Prbd.g_00076	Prau.g_00828
OG0001814	Prbd.g_00169	Prau.g_00921
OG0001815	Prbd.g_00300	Prau.g_01049
OG0001817	Prbd.g_00404	Prau.g_01151
OG0001818	Prbd.g_00407	Prau.g_01154
OG0001819	Prbd.g_01917	Prau.g_00413
OG0001821	Prbd.g_01838	Prau.g_01708
OG0001824	Prbd.g_01588	Prau.g_01631
OG0001825	Prbd.g_01564	Prau.g_01654
OG0001826	Prbd.g_01551	Prau.g_01661
OG0001827	Prbd.g_01839	Prau.g_01707
OG0001837	Prbd.g_00896	Prau.g_00345
OG0001838	Prbd.g_00843	Prau.g_00403
