Orthogroup	Prbd	Prad
OG0001106	Prbd.g_01415	Prad.g_00831
OG0001107	Prbd.g_01414	Prad.g_00830
OG0001108	Prbd.g_01413	Prad.g_00829
OG0001109	Prbd.g_01412	Prad.g_00828
OG0001110	Prbd.g_01411	Prad.g_00827
OG0001111	Prbd.g_01410	Prad.g_00826
OG0001112	Prbd.g_01409	Prad.g_00825
OG0001113	Prbd.g_01408	Prad.g_00824
OG0001114	Prbd.g_01407	Prad.g_00823
OG0001115	Prbd.g_01406	Prad.g_00822
OG0001116	Prbd.g_01405	Prad.g_00821
OG0001117	Prbd.g_01404	Prad.g_00820
OG0001118	Prbd.g_01403	Prad.g_00819
OG0001119	Prbd.g_01402	Prad.g_00818
OG0001120	Prbd.g_01401	Prad.g_00817
OG0001121	Prbd.g_01399	Prad.g_00815
OG0001122	Prbd.g_01398	Prad.g_00814
OG0001123	Prbd.g_01397	Prad.g_00813
OG0001124	Prbd.g_01395	Prad.g_00811
OG0001125	Prbd.g_01393	Prad.g_00809
OG0001126	Prbd.g_01392	Prad.g_00808
OG0001127	Prbd.g_01390	Prad.g_00806
OG0001128	Prbd.g_01389	Prad.g_00805
OG0001129	Prbd.g_01388	Prad.g_00804
OG0001130	Prbd.g_01385	Prad.g_00801
OG0001131	Prbd.g_01384	Prad.g_00800
OG0001132	Prbd.g_01383	Prad.g_00799
OG0001133	Prbd.g_01382	Prad.g_00798
OG0001134	Prbd.g_01381	Prad.g_00797
OG0001135	Prbd.g_01380	Prad.g_00796
OG0001136	Prbd.g_01379	Prad.g_00795
OG0001137	Prbd.g_01378	Prad.g_00794
OG0001138	Prbd.g_01377	Prad.g_00793
OG0001139	Prbd.g_01376	Prad.g_00792
OG0001140	Prbd.g_01375	Prad.g_00791
OG0001141	Prbd.g_01374	Prad.g_00790
OG0001142	Prbd.g_01371	Prad.g_00787
OG0001143	Prbd.g_01370	Prad.g_00786
OG0001144	Prbd.g_01369	Prad.g_00785
OG0001145	Prbd.g_01368	Prad.g_00784
OG0001146	Prbd.g_01367	Prad.g_00783
OG0001147	Prbd.g_01366	Prad.g_00782
OG0001148	Prbd.g_01365	Prad.g_00781
OG0001149	Prbd.g_01363	Prad.g_00779
OG0001150	Prbd.g_01362	Prad.g_00778
OG0001151	Prbd.g_01360	Prad.g_00776
OG0001152	Prbd.g_01359	Prad.g_00775
OG0001153	Prbd.g_01358	Prad.g_00774
OG0001154	Prbd.g_01356	Prad.g_00772
OG0001155	Prbd.g_01354	Prad.g_00770
OG0001156	Prbd.g_01352	Prad.g_00768
OG0001157	Prbd.g_01351	Prad.g_00767
OG0001158	Prbd.g_01349	Prad.g_00765
OG0001159	Prbd.g_01348	Prad.g_00764
OG0001160	Prbd.g_01347	Prad.g_00763
OG0001161	Prbd.g_01346	Prad.g_00762
OG0001162	Prbd.g_01345	Prad.g_01641
OG0001163	Prbd.g_01344	Prad.g_01640
OG0001164	Prbd.g_01343	Prad.g_01639
OG0001165	Prbd.g_01342	Prad.g_01638
OG0001166	Prbd.g_01341	Prad.g_01637
OG0001167	Prbd.g_01340	Prad.g_01636
OG0001168	Prbd.g_01339	Prad.g_01635
OG0001169	Prbd.g_01338	Prad.g_01634
OG0001170	Prbd.g_01337	Prad.g_01633
OG0001171	Prbd.g_01336	Prad.g_01632
OG0001172	Prbd.g_01334	Prad.g_01630
OG0001173	Prbd.g_01332	Prad.g_01628
OG0001174	Prbd.g_01331	Prad.g_01627
OG0001175	Prbd.g_01330	Prad.g_01626
OG0001176	Prbd.g_01329	Prad.g_01625
OG0001177	Prbd.g_01327	Prad.g_01623
OG0001178	Prbd.g_01324	Prad.g_01621
OG0001179	Prbd.g_01323	Prad.g_01620
OG0001180	Prbd.g_01321	Prad.g_01619
OG0001181	Prbd.g_01320	Prad.g_01618
OG0001182	Prbd.g_01319	Prad.g_01617
OG0001183	Prbd.g_01318	Prad.g_01616
OG0001184	Prbd.g_01316	Prad.g_01614
OG0001185	Prbd.g_01312	Prad.g_01611
OG0001186	Prbd.g_01311	Prad.g_01610
OG0001187	Prbd.g_01310	Prad.g_01609
OG0001188	Prbd.g_01309	Prad.g_01608
OG0001189	Prbd.g_01308	Prad.g_01607
OG0001190	Prbd.g_01307	Prad.g_01606
OG0001191	Prbd.g_01306	Prad.g_01605
OG0001192	Prbd.g_01305	Prad.g_01604
OG0001193	Prbd.g_01304	Prad.g_01603
OG0001194	Prbd.g_01303	Prad.g_01602
OG0001195	Prbd.g_01302	Prad.g_01601
OG0001196	Prbd.g_01301	Prad.g_01600
OG0001197	Prbd.g_01300	Prad.g_01599
OG0001198	Prbd.g_01299	Prad.g_01598
OG0001199	Prbd.g_01298	Prad.g_01597
OG0001200	Prbd.g_01297	Prad.g_01596
OG0001201	Prbd.g_01296	Prad.g_01595
OG0001202	Prbd.g_01295	Prad.g_01594
OG0001203	Prbd.g_01293	Prad.g_01592
OG0001204	Prbd.g_01291	Prad.g_01590
OG0001205	Prbd.g_01290	Prad.g_01589
OG0001206	Prbd.g_01289	Prad.g_01588
OG0001207	Prbd.g_01288	Prad.g_01587
OG0001208	Prbd.g_01287	Prad.g_01586
OG0001209	Prbd.g_01286	Prad.g_01585
OG0001210	Prbd.g_01285	Prad.g_01584
OG0001211	Prbd.g_01284	Prad.g_01583
OG0001212	Prbd.g_01283	Prad.g_01582
OG0001213	Prbd.g_01282	Prad.g_01581
OG0001214	Prbd.g_01280	Prad.g_01579
OG0001215	Prbd.g_01279	Prad.g_01578
OG0001216	Prbd.g_01278	Prad.g_01577
OG0001217	Prbd.g_01277	Prad.g_01576
OG0001218	Prbd.g_01276	Prad.g_01575
OG0001219	Prbd.g_01274	Prad.g_01572
OG0001220	Prbd.g_01273	Prad.g_01571
OG0001221	Prbd.g_01270	Prad.g_01568
OG0001222	Prbd.g_01269	Prad.g_01567
OG0001223	Prbd.g_01268	Prad.g_01566
OG0001224	Prbd.g_01267	Prad.g_01565
OG0001225	Prbd.g_01266	Prad.g_01564
OG0001226	Prbd.g_01265	Prad.g_01563
OG0001227	Prbd.g_01264	Prad.g_01562
OG0001228	Prbd.g_01263	Prad.g_01561
OG0001229	Prbd.g_01262	Prad.g_01560
OG0001230	Prbd.g_01261	Prad.g_01559
OG0001231	Prbd.g_01260	Prad.g_01558
OG0001232	Prbd.g_01259	Prad.g_01557
OG0001233	Prbd.g_01258	Prad.g_01556
OG0001234	Prbd.g_01257	Prad.g_01555
OG0001235	Prbd.g_01256	Prad.g_01554
OG0001236	Prbd.g_01254	Prad.g_01552
OG0001237	Prbd.g_01253	Prad.g_01551
OG0001238	Prbd.g_01251	Prad.g_01549
OG0001239	Prbd.g_01250	Prad.g_01548
OG0001240	Prbd.g_01249	Prad.g_01547
OG0001241	Prbd.g_01247	Prad.g_01545
OG0001242	Prbd.g_01245	Prad.g_01544
OG0001243	Prbd.g_01244	Prad.g_01543
OG0001244	Prbd.g_01243	Prad.g_01542
OG0001245	Prbd.g_01242	Prad.g_01541
OG0001246	Prbd.g_01241	Prad.g_01540
OG0001247	Prbd.g_01240	Prad.g_01539
OG0001248	Prbd.g_01239	Prad.g_01538
OG0001249	Prbd.g_01238	Prad.g_01537
OG0001250	Prbd.g_01237	Prad.g_01536
OG0001251	Prbd.g_01152	Prad.g_01901
OG0001252	Prbd.g_01105	Prad.g_01855
OG0001253	Prbd.g_01090	Prad.g_01841
OG0001254	Prbd.g_00958	Prad.g_01710
OG0001255	Prbd.g_00906	Prad.g_01658
OG0001256	Prbd.g_01859	Prad.g_00339
OG0001257	Prbd.g_00760	Prad.g_00025
OG0001258	Prbd.g_00744	Prad.g_00131
OG0001259	Prbd.g_00654	Prad.g_01379
OG0001260	Prbd.g_00048	Prad.g_01091
OG0001261	Prbd.g_00137	Prad.g_01181
OG0001262	Prbd.g_00153	Prad.g_00297
OG0001263	Prbd.g_00174	Prad.g_00276
OG0001264	Prbd.g_00205	Prad.g_00246
OG0001265	Prbd.g_00316	Prad.g_00137
OG0001266	Prbd.g_00364	Prad.g_00995
OG0001267	Prbd.g_00452	Prad.g_01512
OG0001268	Prbd.g_00465	Prad.g_01499
OG0001269	Prbd.g_01781	Prad.g_00611
OG0001270	Prbd.g_01649	Prad.g_00474
OG0001271	Prbd.g_01638	Prad.g_00463
OG0001272	Prbd.g_01595	Prad.g_00421
OG0001273	Prbd.g_01594	Prad.g_00420
OG0001274	Prbd.g_01589	Prad.g_00415
OG0001275	Prbd.g_01572	Prad.g_00397
OG0001277	Prbd.g_01550	Prad.g_00369
OG0001278	Prbd.g_01533	Prad.g_00949
OG0001279	Prbd.g_01529	Prad.g_00945
OG0001280	Prbd.g_01526	Prad.g_00942
OG0001281	Prbd.g_01460	Prad.g_00876
OG0001282	Prbd.g_01435	Prad.g_00851
OG0001283	Prbd.g_01353	Prad.g_00769
OG0001285	Prbd.g_01292	Prad.g_01591
OG0001286	Prbd.g_01248	Prad.g_01546
OG0001288	Prbd.g_00805	Prad.g_00070
OG0001290	Prbd.g_01207	Prad.g_01956
OG0001291	Prbd.g_01173	Prad.g_01922
OG0001292	Prbd.g_01170	Prad.g_01919
OG0001293	Prbd.g_01168	Prad.g_01917
OG0001294	Prbd.g_01151	Prad.g_01900
OG0001295	Prbd.g_01124	Prad.g_01874
OG0001296	Prbd.g_01118	Prad.g_01868
OG0001297	Prbd.g_01041	Prad.g_01792
OG0001298	Prbd.g_00996	Prad.g_01748
OG0001299	Prbd.g_00987	Prad.g_01739
OG0001300	Prbd.g_00865	Prad.g_00736
OG0001301	Prbd.g_00607	Prad.g_01426
OG0001302	Prbd.g_00052	Prad.g_01096
OG0001303	Prbd.g_00056	Prad.g_01100
OG0001304	Prbd.g_00331	Prad.g_01027
OG0001305	Prbd.g_00336	Prad.g_01022
OG0001306	Prbd.g_00372	Prad.g_00988
OG0001307	Prbd.g_00382	Prad.g_00979
OG0001308	Prbd.g_00406	Prad.g_00647
OG0001309	Prbd.g_00408	Prad.g_00649
OG0001310	Prbd.g_00418	Prad.g_00660
OG0001311	Prbd.g_00496	Prad.g_01467
OG0001312	Prbd.g_01780	Prad.g_00610
OG0001313	Prbd.g_01591	Prad.g_00417
OG0001314	Prbd.g_01502	Prad.g_00918
OG0001315	Prbd.g_01467	Prad.g_00883
OG0001316	Prbd.g_01357	Prad.g_00773
OG0001318	Prbd.g_01101	Prad.g_01852
OG0001319	Prbd.g_01001	Prad.g_01753
OG0001320	Prbd.g_00775	Prad.g_00039
OG0001321	Prbd.g_00058	Prad.g_01102
OG0001321	Prbd.g_01923	Prad.g_01207
OG0001322	Prbd.g_00083	Prad.g_01126
OG0001323	Prbd.g_00356	Prad.g_01003
OG0001324	Prbd.g_00390	Prad.g_00971
OG0001325	Prbd.g_00412	Prad.g_00653
OG0001326	Prbd.g_01860	Prad.g_00338
OG0001328	Prbd.g_01796	Prad.g_00623
OG0001329	Prbd.g_01744	Prad.g_00574
OG0001330	Prbd.g_01598	Prad.g_00424
OG0001331	Prbd.g_01528	Prad.g_00944
OG0001332	Prbd.g_01478	Prad.g_00894
OG0001333	Prbd.g_01387	Prad.g_00803
OG0001334	Prbd.g_01333	Prad.g_01629
OG0001335	Prbd.g_01294	Prad.g_01593
OG0001336	Prbd.g_01115	Prad.g_01865
OG0001337	Prbd.g_01125	Prad.g_01875
OG0001338	Prbd.g_01096	Prad.g_01847
OG0001339	Prbd.g_01037	Prad.g_01788
OG0001340	Prbd.g_00991	Prad.g_01743
OG0001341	Prbd.g_00978	Prad.g_01730
OG0001342	Prbd.g_00959	Prad.g_01711
OG0001343	Prbd.g_00900	Prad.g_01652
OG0001344	Prbd.g_00860	Prad.g_00731
OG0001345	Prbd.g_00808	Prad.g_00668
OG0001346	Prbd.g_00770	Prad.g_00035
OG0001347	Prbd.g_00756	Prad.g_00021
OG0001348	Prbd.g_00738	Prad.g_00125
OG0001349	Prbd.g_00733	Prad.g_00120
OG0001350	Prbd.g_00728	Prad.g_00115
OG0001351	Prbd.g_00666	Prad.g_01366
OG0001352	Prbd.g_00562	Prad.g_01256
OG0001353	Prbd.g_00541	Prad.g_01277
OG0001354	Prbd.g_00086	Prad.g_01129
OG0001355	Prbd.g_00143	Prad.g_00307
OG0001356	Prbd.g_00188	Prad.g_00262
OG0001357	Prbd.g_00292	Prad.g_00158
OG0001358	Prbd.g_00315	Prad.g_00138
OG0001359	Prbd.g_00431	Prad.g_01525
OG0001360	Prbd.g_00432	Prad.g_01524
OG0001361	Prbd.g_00518	Prad.g_01445
OG0001362	Prbd.g_01893	Prad.g_01216
OG0001363	Prbd.g_01735	Prad.g_00563
OG0001364	Prbd.g_01618, Prbd.g_01619	Prad.g_00444
OG0001366	Prbd.g_01488	Prad.g_00904
OG0001367	Prbd.g_01446	Prad.g_00862
OG0001368	Prbd.g_01326	Prad.g_01622
OG0001371	Prbd.g_01177	Prad.g_01926
OG0001372	Prbd.g_01176	Prad.g_01925
OG0001373	Prbd.g_01169	Prad.g_01918
OG0001374	Prbd.g_01157	Prad.g_01906
OG0001375	Prbd.g_01108	Prad.g_01858
OG0001376	Prbd.g_01005	Prad.g_01757
OG0001377	Prbd.g_00983	Prad.g_01735
OG0001378	Prbd.g_00967	Prad.g_01719
OG0001379	Prbd.g_00877	Prad.g_00748
OG0001381	Prbd.g_00788	Prad.g_00053
OG0001382	Prbd.g_00782	Prad.g_00046
OG0001383	Prbd.g_00731	Prad.g_00118
OG0001384	Prbd.g_00723	Prad.g_00110
OG0001385	Prbd.g_00578	Prad.g_01240
OG0001386	Prbd.g_00570	Prad.g_01248
OG0001387	Prbd.g_00568	Prad.g_01250
OG0001388	Prbd.g_00558	Prad.g_01260
OG0001389	Prbd.g_00012	Prad.g_01054
OG0001390	Prbd.g_00047	Prad.g_01090
OG0001391	Prbd.g_00088	Prad.g_01131
OG0001392	Prbd.g_00187	Prad.g_00263
OG0001393	Prbd.g_00189	Prad.g_00261
OG0001394	Prbd.g_00211	Prad.g_00240
OG0001395	Prbd.g_00214	Prad.g_00237
OG0001396	Prbd.g_00296	Prad.g_00154
OG0001397	Prbd.g_00325	Prad.g_01034
OG0001398	Prbd.g_00344	Prad.g_01014
OG0001399	Prbd.g_00354	Prad.g_01005
OG0001400	Prbd.g_00362	Prad.g_00997
OG0001401	Prbd.g_00369	Prad.g_01320
OG0001402	Prbd.g_00454	Prad.g_01510
OG0001403	Prbd.g_01800	Prad.g_00627
OG0001404	Prbd.g_01773	Prad.g_00603
OG0001405	Prbd.g_01763	Prad.g_00593
OG0001406	Prbd.g_01650	Prad.g_00475
OG0001407	Prbd.g_01647	Prad.g_00472
OG0001408	Prbd.g_01597	Prad.g_00423
OG0001409	Prbd.g_01584	Prad.g_00409
OG0001410	Prbd.g_01570	Prad.g_00395
OG0001411	Prbd.g_01900	Prad.g_01187
OG0001412	Prbd.g_00245	Prad.g_00205
OG0001414	Prbd.g_01182	Prad.g_01932
OG0001415	Prbd.g_00913	Prad.g_01665
OG0001416	Prbd.g_00721	Prad.g_00108
OG0001417	Prbd.g_00569	Prad.g_01249
OG0001418	Prbd.g_00059	Prad.g_01103
OG0001419	Prbd.g_00092	Prad.g_01135
OG0001420	Prbd.g_00191	Prad.g_00259
OG0001421	Prbd.g_00195	Prad.g_00255
OG0001422	Prbd.g_00359	Prad.g_01000
OG0001423	Prbd.g_00433	Prad.g_01523
OG0001424	Prbd.g_01922	Prad.g_00074
OG0001425	Prbd.g_01578	Prad.g_00403
OG0001426	Prbd.g_01252	Prad.g_01550
OG0001427	Prbd.g_00866	Prad.g_00737
OG0001428	Prbd.g_01731	Prad.g_00560
OG0001430	Prbd.g_00308	Prad.g_00145
OG0001431	Prbd.g_00360	Prad.g_00999
OG0001432	Prbd.g_00363	Prad.g_00996
OG0001433	Prbd.g_01890	Prad.g_00312
OG0001435	Prbd.g_01585	Prad.g_00411
OG0001438	Prbd.g_00624	Prad.g_01409
OG0001439	Prbd.g_00134	Prad.g_01178
OG0001440	Prbd.g_00319	Prad.g_00134
OG0001441	Prbd.g_00400	Prad.g_00640
OG0001442	Prbd.g_00421	Prad.g_00663
OG0001443	Prbd.g_00451	Prad.g_01513
OG0001444	Prbd.g_00487	Prad.g_01477
OG0001445	Prbd.g_01866	Prad.g_01202
OG0001446	Prbd.g_01864	Prad.g_01204
OG0001447	Prbd.g_01863	Prad.g_01205
OG0001449	Prbd.g_01719	Prad.g_00536
OG0001451	Prbd.g_00832	Prad.g_00546
OG0001454	Prbd.g_00872	Prad.g_00743
OG0001457	Prbd.g_00542	Prad.g_01276
OG0001458	Prbd.g_00046	Prad.g_01089
OG0001459	Prbd.g_00081	Prad.g_01124
OG0001460	Prbd.g_00165	Prad.g_00285
OG0001461	Prbd.g_00237	Prad.g_00213
OG0001462	Prbd.g_00307	Prad.g_00146
OG0001463	Prbd.g_00353	Prad.g_01006
OG0001464	Prbd.g_00358	Prad.g_01001
OG0001466	Prbd.g_01837	Prad.g_00348
OG0001467	Prbd.g_01692	Prad.g_00518
OG0001468	Prbd.g_01364	Prad.g_00780
OG0001469	Prbd.g_00466	Prad.g_01498
OG0001470	Prbd.g_00919	Prad.g_01671
OG0001472	Prbd.g_00164	Prad.g_00286
OG0001473	Prbd.g_00173	Prad.g_00277
OG0001474	Prbd.g_00175	Prad.g_00275
OG0001475	Prbd.g_00349	Prad.g_01010
OG0001476	Prbd.g_00350	Prad.g_01009
OG0001477	Prbd.g_00351	Prad.g_01008
OG0001478	Prbd.g_00357	Prad.g_01002
OG0001479	Prbd.g_00385	Prad.g_00976
OG0001480	Prbd.g_00394	Prad.g_00634
OG0001481	Prbd.g_00484	Prad.g_01480
OG0001482	Prbd.g_01912	Prad.g_01985
OG0001483	Prbd.g_01807	Prad.g_00364
OG0001484	Prbd.g_01732	Prad.g_00562
OG0001485	Prbd.g_01465	Prad.g_00881
OG0001486	Prbd.g_00225	Prad.g_00225
OG0001488	Prbd.g_01068	Prad.g_01819
OG0001489	Prbd.g_00863	Prad.g_00734
OG0001490	Prbd.g_00840	Prad.g_00701
OG0001491	Prbd.g_00078	Prad.g_01121
OG0001492	Prbd.g_00135	Prad.g_01179
OG0001493	Prbd.g_00176	Prad.g_00274
OG0001494	Prbd.g_00177	Prad.g_00273
OG0001495	Prbd.g_00178	Prad.g_00272
OG0001496	Prbd.g_00179	Prad.g_00271
OG0001497	Prbd.g_00180	Prad.g_00270
OG0001498	Prbd.g_00181	Prad.g_00269
OG0001499	Prbd.g_00182	Prad.g_00268
OG0001500	Prbd.g_00183	Prad.g_00267
OG0001501	Prbd.g_00184	Prad.g_00266
OG0001502	Prbd.g_00185	Prad.g_00265
OG0001503	Prbd.g_00186	Prad.g_00264
OG0001504	Prbd.g_00221	Prad.g_00230
OG0001505	Prbd.g_01901	Prad.g_01189
OG0001506	Prbd.g_00377	Prad.g_00984
OG0001507	Prbd.g_00450	Prad.g_01514
OG0001508	Prbd.g_01586	Prad.g_00412
OG0001509	Prbd.g_01445	Prad.g_00861
OG0001510	Prbd.g_01372	Prad.g_00788
OG0001511	Prbd.g_01540	Prad.g_00950
OG0001513	Prbd.g_01139	Prad.g_01888
OG0001515	Prbd.g_00050	Prad.g_01094
OG0001516	Prbd.g_00286	Prad.g_00164
OG0001517	Prbd.g_00367	Prad.g_00992
OG0001519	Prbd.g_00850	Prad.g_00722
OG0001523	Prbd.g_01183	Prad.g_01933
OG0001524	Prbd.g_00862	Prad.g_00733
OG0001525	Prbd.g_00783	Prad.g_00048
OG0001527	Prbd.g_00398	Prad.g_00638
OG0001528	Prbd.g_01892	Prad.g_01217
OG0001529	Prbd.g_01889	Prad.g_00316
OG0001532	Prbd.g_01203	Prad.g_01952
OG0001533	Prbd.g_00839	Prad.g_00700
OG0001534	Prbd.g_01580	Prad.g_00405
OG0001536	Prbd.g_00396	Prad.g_00636
OG0001537	Prbd.g_01888	Prad.g_00541
OG0001538	Prbd.g_01861	Prad.g_00337
OG0001539	Prbd.g_01829	Prad.g_00356
OG0001540	Prbd.g_01828	Prad.g_00357
OG0001542	Prbd.g_01582	Prad.g_00407
OG0001543	Prbd.g_01571	Prad.g_00396
OG0001549	Prbd.g_01117	Prad.g_01867
OG0001550	Prbd.g_00932	Prad.g_01684
OG0001551	Prbd.g_00908	Prad.g_01660
OG0001552	Prbd.g_00870	Prad.g_00741
OG0001553	Prbd.g_00848	Prad.g_00720
OG0001554	Prbd.g_00847	Prad.g_00712
OG0001555	Prbd.g_00785	Prad.g_00050
OG0001556	Prbd.g_00773	Prad.g_00037
OG0001557	Prbd.g_00567	Prad.g_01251
OG0001558	Prbd.g_01896	Prad.g_01084
OG0001559	Prbd.g_00051	Prad.g_01095
OG0001560	Prbd.g_00070	Prad.g_01113
OG0001561	Prbd.g_00166	Prad.g_00284
OG0001562	Prbd.g_00306	Prad.g_00147
OG0001563	Prbd.g_00365	Prad.g_00994
OG0001564	Prbd.g_00366	Prad.g_00993
OG0001565	Prbd.g_00368	Prad.g_00991
OG0001566	Prbd.g_00371	Prad.g_00989
OG0001567	Prbd.g_00378	Prad.g_00983
OG0001568	Prbd.g_00393	Prad.g_00633
OG0001569	Prbd.g_00397	Prad.g_00637
OG0001570	Prbd.g_00403	Prad.g_00643
OG0001571	Prbd.g_00415	Prad.g_00656
OG0001572	Prbd.g_00423	Prad.g_01993
OG0001573	Prbd.g_00426	Prad.g_01990
OG0001574	Prbd.g_00003	Prad.g_00315
OG0001575	Prbd.g_01869	Prad.g_00331
OG0001576	Prbd.g_01857	Prad.g_00343
OG0001577	Prbd.g_01767	Prad.g_00597
OG0001578	Prbd.g_01765	Prad.g_00595
OG0001582	Prbd.g_01605	Prad.g_00431
OG0001583	Prbd.g_01603	Prad.g_00429
OG0001584	Prbd.g_01602	Prad.g_00428
OG0001585	Prbd.g_01592	Prad.g_00418
OG0001586	Prbd.g_01315	Prad.g_01613
OG0001589	Prbd.g_00002	Prad.g_00387
OG0001589	Prbd.g_01920	Prad.g_00077
OG0001590	Prbd.g_00946	Prad.g_01698
OG0001591	Prbd.g_00876	Prad.g_00747
OG0001592	Prbd.g_00841	Prad.g_00702
OG0001594	Prbd.g_00774	Prad.g_00038
OG0001595	Prbd.g_00538	Prad.g_01280
OG0001596	Prbd.g_00053	Prad.g_01097
OG0001597	Prbd.g_00168	Prad.g_00282
OG0001598	Prbd.g_00193	Prad.g_00257
OG0001599	Prbd.g_00444	Prad.g_01520
OG0001600	Prbd.g_00445	Prad.g_01519
OG0001601	Prbd.g_00446	Prad.g_01518
OG0001602	Prbd.g_00447	Prad.g_01517
OG0001603	Prbd.g_01549	Prad.g_00368
OG0001604	Prbd.g_01512	Prad.g_00928
OG0001605	Prbd.g_01441	Prad.g_00857
OG0001606	Prbd.g_00899	Prad.g_01651
OG0001609	Prbd.g_00871	Prad.g_00742
OG0001610	Prbd.g_00543	Prad.g_01275
OG0001611	Prbd.g_00032	Prad.g_01076
OG0001612	Prbd.g_00079	Prad.g_01122
OG0001613	Prbd.g_00172	Prad.g_00278
OG0001614	Prbd.g_00290	Prad.g_00160
OG0001615	Prbd.g_01879	Prad.g_00323
OG0001616	Prbd.g_01874	Prad.g_00328
OG0001619	Prbd.g_01775	Prad.g_00605
OG0001623	Prbd.g_00902	Prad.g_01654
OG0001624	Prbd.g_00170	Prad.g_00280
OG0001625	Prbd.g_00301	Prad.g_00152
OG0001626	Prbd.g_01878	Prad.g_00324
OG0001628	Prbd.g_01563	Prad.g_00385
OG0001631	Prbd.g_00526	Prad.g_01437
OG0001639	Prbd.g_01134	Prad.g_01883
OG0001640	Prbd.g_01060	Prad.g_01811
OG0001641	Prbd.g_00875	Prad.g_00746
OG0001642	Prbd.g_00873	Prad.g_00744
OG0001643	Prbd.g_00845	Prad.g_00706
OG0001644	Prbd.g_00844	Prad.g_00705
OG0001645	Prbd.g_00842	Prad.g_00703
OG0001647	Prbd.g_00776	Prad.g_00040
OG0001648	Prbd.g_00683	Prad.g_01349
OG0001649	Prbd.g_00677	Prad.g_01355
OG0001650	Prbd.g_00006	Prad.g_01048
OG0001651	Prbd.g_00042	Prad.g_01085
OG0001652	Prbd.g_00044	Prad.g_01087
OG0001653	Prbd.g_00071	Prad.g_01114
OG0001654	Prbd.g_00077	Prad.g_01120
OG0001655	Prbd.g_00085	Prad.g_01128
OG0001656	Prbd.g_00107	Prad.g_01151
OG0001657	Prbd.g_00159	Prad.g_00291
OG0001658	Prbd.g_00171	Prad.g_00279
OG0001659	Prbd.g_00218	Prad.g_00233
OG0001660	Prbd.g_00302	Prad.g_00151
OG0001661	Prbd.g_00305	Prad.g_00148
OG0001662	Prbd.g_00310	Prad.g_00143
OG0001663	Prbd.g_00327	Prad.g_01032
OG0001664	Prbd.g_00328	Prad.g_01031
OG0001665	Prbd.g_00348	Prad.g_01011
OG0001666	Prbd.g_00352	Prad.g_01007
OG0001667	Prbd.g_00355	Prad.g_01004
OG0001668	Prbd.g_00361	Prad.g_00998
OG0001669	Prbd.g_00373	Prad.g_00987
OG0001670	Prbd.g_00374	Prad.g_00986
OG0001671	Prbd.g_00381	Prad.g_00980
OG0001672	Prbd.g_00386	Prad.g_00975
OG0001673	Prbd.g_00387	Prad.g_00974
OG0001674	Prbd.g_00388	Prad.g_00973
OG0001675	Prbd.g_00413	Prad.g_00654
OG0001676	Prbd.g_00417	Prad.g_00659
OG0001677	Prbd.g_00443	Prad.g_01521
OG0001678	Prbd.g_00515	Prad.g_01448
OG0001679	Prbd.g_00523	Prad.g_01440
OG0001680	Prbd.g_01897	Prad.g_01074
OG0001681	Prbd.g_01856	Prad.g_00344
OG0001682	Prbd.g_01831	Prad.g_00354
OG0001683	Prbd.g_01815	Prad.g_01978
OG0001684	Prbd.g_01606	Prad.g_00432
OG0001685	Prbd.g_01599	Prad.g_00425
OG0001686	Prbd.g_01596	Prad.g_00422
OG0001687	Prbd.g_01590	Prad.g_00416
OG0001688	Prbd.g_01587	Prad.g_00413
OG0001689	Prbd.g_01583	Prad.g_00408
OG0001690	Prbd.g_01581	Prad.g_00406
OG0001691	Prbd.g_01579	Prad.g_00404
OG0001692	Prbd.g_01520	Prad.g_00936
OG0001693	Prbd.g_01275	Prad.g_01574
OG0001698	Prbd.g_00746	Prad.g_00133
OG0001699	Prbd.g_00537	Prad.g_01281
OG0001700	Prbd.g_00035	Prad.g_01079
OG0001701	Prbd.g_00037	Prad.g_01081
OG0001702	Prbd.g_00057	Prad.g_01101
OG0001703	Prbd.g_00072	Prad.g_01115
OG0001704	Prbd.g_00303	Prad.g_00150
OG0001705	Prbd.g_00405	Prad.g_00646
OG0001706	Prbd.g_00416	Prad.g_00658
OG0001707	Prbd.g_00448	Prad.g_01516
OG0001708	Prbd.g_01862	Prad.g_00333
OG0001710	Prbd.g_00304	Prad.g_00149
OG0001722	Prbd.g_00033	Prad.g_01077
OG0001723	Prbd.g_00040	Prad.g_01083
OG0001724	Prbd.g_00090	Prad.g_01133
OG0001725	Prbd.g_00167	Prad.g_00283
OG0001726	Prbd.g_00402	Prad.g_00642
OG0001727	Prbd.g_01883	Prad.g_00321
OG0001731	Prbd.g_01574	Prad.g_00399
OG0001732	Prbd.g_01555	Prad.g_00379
OG0001733	Prbd.g_00851	Prad.g_00723
OG0001734	Prbd.g_00005	Prad.g_01047
OG0001783	Prbd.g_01197	Prad.g_01946
OG0001784	Prbd.g_00718	Prad.g_00105
OG0001785	Prbd.g_00054	Prad.g_01098
OG0001786	Prbd.g_00131	Prad.g_01175
OG0001787	Prbd.g_00420	Prad.g_00662
OG0001788	Prbd.g_01865	Prad.g_01203
OG0001789	Prbd.g_01877	Prad.g_00325
OG0001790	Prbd.g_01875	Prad.g_00327
OG0001791	Prbd.g_01873	Prad.g_00329
OG0001792	Prbd.g_01816	Prad.g_01979
