Orthogroup	Prbd	Prax
OG0001102	Prbd.g_01419	Prax.g_01310
OG0001103	Prbd.g_01418	Prax.g_01311
OG0001104	Prbd.g_01417	Prax.g_01312
OG0001105	Prbd.g_01416	Prax.g_01313
OG0001106	Prbd.g_01415	Prax.g_01314
OG0001107	Prbd.g_01414	Prax.g_01315
OG0001108	Prbd.g_01413	Prax.g_01316
OG0001109	Prbd.g_01412	Prax.g_01317
OG0001110	Prbd.g_01411	Prax.g_01318
OG0001111	Prbd.g_01410	Prax.g_01319
OG0001112	Prbd.g_01409	Prax.g_01320
OG0001113	Prbd.g_01408	Prax.g_01321
OG0001114	Prbd.g_01407	Prax.g_01322
OG0001115	Prbd.g_01406	Prax.g_01323
OG0001116	Prbd.g_01405	Prax.g_01324
OG0001117	Prbd.g_01404	Prax.g_01325
OG0001118	Prbd.g_01403	Prax.g_01326
OG0001119	Prbd.g_01402	Prax.g_01327
OG0001120	Prbd.g_01401	Prax.g_01328
OG0001121	Prbd.g_01399	Prax.g_01330
OG0001122	Prbd.g_01398	Prax.g_01331
OG0001123	Prbd.g_01397	Prax.g_01332
OG0001124	Prbd.g_01395	Prax.g_01334
OG0001125	Prbd.g_01393	Prax.g_01336
OG0001126	Prbd.g_01392	Prax.g_01337
OG0001127	Prbd.g_01390	Prax.g_01339
OG0001128	Prbd.g_01389	Prax.g_01340
OG0001129	Prbd.g_01388	Prax.g_01341
OG0001130	Prbd.g_01385	Prax.g_01344
OG0001131	Prbd.g_01384	Prax.g_01345
OG0001132	Prbd.g_01383	Prax.g_01346
OG0001133	Prbd.g_01382	Prax.g_01347
OG0001134	Prbd.g_01381	Prax.g_01348
OG0001135	Prbd.g_01380	Prax.g_01349
OG0001136	Prbd.g_01379	Prax.g_01350
OG0001137	Prbd.g_01378	Prax.g_01351
OG0001138	Prbd.g_01377	Prax.g_01352
OG0001139	Prbd.g_01376	Prax.g_01353
OG0001140	Prbd.g_01375	Prax.g_01354
OG0001141	Prbd.g_01374	Prax.g_01355
OG0001142	Prbd.g_01371	Prax.g_01358
OG0001143	Prbd.g_01370	Prax.g_01359
OG0001144	Prbd.g_01369	Prax.g_01360
OG0001145	Prbd.g_01368	Prax.g_01361
OG0001146	Prbd.g_01367	Prax.g_01362
OG0001147	Prbd.g_01366	Prax.g_01363
OG0001148	Prbd.g_01365	Prax.g_01364
OG0001149	Prbd.g_01363	Prax.g_01366
OG0001150	Prbd.g_01362	Prax.g_01367
OG0001151	Prbd.g_01360	Prax.g_01369
OG0001152	Prbd.g_01359	Prax.g_01370
OG0001153	Prbd.g_01358	Prax.g_01371
OG0001154	Prbd.g_01356	Prax.g_01373
OG0001155	Prbd.g_01354	Prax.g_01375
OG0001156	Prbd.g_01352	Prax.g_01377
OG0001157	Prbd.g_01351	Prax.g_01378
OG0001158	Prbd.g_01349	Prax.g_01380
OG0001159	Prbd.g_01348	Prax.g_01381
OG0001160	Prbd.g_01347	Prax.g_01382
OG0001161	Prbd.g_01346	Prax.g_01383
OG0001162	Prbd.g_01345	Prax.g_01384
OG0001163	Prbd.g_01344	Prax.g_01385
OG0001164	Prbd.g_01343	Prax.g_01386
OG0001165	Prbd.g_01342	Prax.g_01387
OG0001166	Prbd.g_01341	Prax.g_01388
OG0001167	Prbd.g_01340	Prax.g_01389
OG0001168	Prbd.g_01339	Prax.g_01390
OG0001169	Prbd.g_01338	Prax.g_01391
OG0001170	Prbd.g_01337	Prax.g_01392
OG0001171	Prbd.g_01336	Prax.g_01393
OG0001172	Prbd.g_01334	Prax.g_01395
OG0001173	Prbd.g_01332	Prax.g_01397
OG0001174	Prbd.g_01331	Prax.g_01398
OG0001175	Prbd.g_01330	Prax.g_01399
OG0001176	Prbd.g_01329	Prax.g_01400
OG0001177	Prbd.g_01327	Prax.g_01402
OG0001178	Prbd.g_01324	Prax.g_01405
OG0001179	Prbd.g_01323	Prax.g_01406
OG0001180	Prbd.g_01321	Prax.g_01407
OG0001181	Prbd.g_01320	Prax.g_01408
OG0001182	Prbd.g_01319	Prax.g_01409
OG0001183	Prbd.g_01318	Prax.g_01410
OG0001184	Prbd.g_01316	Prax.g_01412
OG0001185	Prbd.g_01312	Prax.g_01415
OG0001186	Prbd.g_01311	Prax.g_01416
OG0001187	Prbd.g_01310	Prax.g_01418
OG0001188	Prbd.g_01309	Prax.g_01419
OG0001189	Prbd.g_01308	Prax.g_01420
OG0001190	Prbd.g_01307	Prax.g_01421
OG0001191	Prbd.g_01306	Prax.g_01422
OG0001192	Prbd.g_01305	Prax.g_01423
OG0001193	Prbd.g_01304	Prax.g_01424
OG0001194	Prbd.g_01303	Prax.g_01425
OG0001195	Prbd.g_01302	Prax.g_01426
OG0001196	Prbd.g_01301	Prax.g_01427
OG0001197	Prbd.g_01300	Prax.g_01428
OG0001198	Prbd.g_01299	Prax.g_01429
OG0001199	Prbd.g_01298	Prax.g_01430
OG0001200	Prbd.g_01297	Prax.g_01431
OG0001201	Prbd.g_01296	Prax.g_01432
OG0001202	Prbd.g_01295	Prax.g_01433
OG0001203	Prbd.g_01293	Prax.g_01435
OG0001204	Prbd.g_01291	Prax.g_01437
OG0001205	Prbd.g_01290	Prax.g_01438
OG0001206	Prbd.g_01289	Prax.g_01439
OG0001207	Prbd.g_01288	Prax.g_01440
OG0001208	Prbd.g_01287	Prax.g_01441
OG0001209	Prbd.g_01286	Prax.g_01442
OG0001210	Prbd.g_01285	Prax.g_01443
OG0001211	Prbd.g_01284	Prax.g_01444
OG0001212	Prbd.g_01283	Prax.g_01445
OG0001213	Prbd.g_01282	Prax.g_01446
OG0001214	Prbd.g_01280	Prax.g_01448
OG0001215	Prbd.g_01279	Prax.g_01449
OG0001216	Prbd.g_01278	Prax.g_01450
OG0001217	Prbd.g_01277	Prax.g_01451
OG0001218	Prbd.g_01276	Prax.g_01452
OG0001219	Prbd.g_01274	Prax.g_01454
OG0001220	Prbd.g_01273	Prax.g_01455
OG0001221	Prbd.g_01270	Prax.g_01458
OG0001222	Prbd.g_01269	Prax.g_01459
OG0001223	Prbd.g_01268	Prax.g_01460
OG0001224	Prbd.g_01267	Prax.g_01461
OG0001225	Prbd.g_01266	Prax.g_01462
OG0001226	Prbd.g_01265	Prax.g_01463
OG0001227	Prbd.g_01264	Prax.g_01464
OG0001228	Prbd.g_01263	Prax.g_01465
OG0001229	Prbd.g_01262	Prax.g_01466
OG0001230	Prbd.g_01261	Prax.g_01467
OG0001231	Prbd.g_01260	Prax.g_01468
OG0001232	Prbd.g_01259	Prax.g_01469
OG0001233	Prbd.g_01258	Prax.g_01470
OG0001234	Prbd.g_01257	Prax.g_01471
OG0001235	Prbd.g_01256	Prax.g_01472
OG0001236	Prbd.g_01254	Prax.g_01474
OG0001237	Prbd.g_01253	Prax.g_01475
OG0001238	Prbd.g_01251	Prax.g_01477
OG0001239	Prbd.g_01250	Prax.g_01478
OG0001240	Prbd.g_01249	Prax.g_01479
OG0001241	Prbd.g_01247	Prax.g_01481
OG0001242	Prbd.g_01245	Prax.g_01482
OG0001243	Prbd.g_01244	Prax.g_01483
OG0001244	Prbd.g_01243	Prax.g_01484
OG0001245	Prbd.g_01242	Prax.g_01485
OG0001246	Prbd.g_01241	Prax.g_01486
OG0001247	Prbd.g_01240	Prax.g_01487
OG0001248	Prbd.g_01239	Prax.g_01488
OG0001249	Prbd.g_01238	Prax.g_01489
OG0001250	Prbd.g_01237	Prax.g_01490
OG0001251	Prbd.g_01152	Prax.g_01126
OG0001252	Prbd.g_01105	Prax.g_01080
OG0001253	Prbd.g_01090	Prax.g_01068
OG0001254	Prbd.g_00958	Prax.g_00894
OG0001255	Prbd.g_00906	Prax.g_00840
OG0001256	Prbd.g_01859	Prax.g_01930
OG0001257	Prbd.g_00760	Prax.g_00720
OG0001258	Prbd.g_00744	Prax.g_00703
OG0001259	Prbd.g_00654	Prax.g_00049
OG0001260	Prbd.g_00048	Prax.g_00429
OG0001261	Prbd.g_00137	Prax.g_00338
OG0001262	Prbd.g_00153	Prax.g_00322
OG0001263	Prbd.g_00174	Prax.g_00301, Prax.g_00501, Prax.g_00530
OG0001264	Prbd.g_00205	Prax.g_00560
OG0001265	Prbd.g_00316	Prax.g_01180
OG0001266	Prbd.g_00364	Prax.g_01229
OG0001267	Prbd.g_00452	Prax.g_00184
OG0001268	Prbd.g_00465	Prax.g_00197
OG0001269	Prbd.g_01781	Prax.g_01880
OG0001270	Prbd.g_01649	Prax.g_01688
OG0001271	Prbd.g_01638	Prax.g_01677
OG0001272	Prbd.g_01595	Prax.g_01635
OG0001273	Prbd.g_01594	Prax.g_01634
OG0001274	Prbd.g_01589	Prax.g_01629
OG0001275	Prbd.g_01572	Prax.g_01613
OG0001277	Prbd.g_01550	Prax.g_01591
OG0001278	Prbd.g_01533	Prax.g_01567
OG0001279	Prbd.g_01529	Prax.g_01563
OG0001280	Prbd.g_01526	Prax.g_01560
OG0001281	Prbd.g_01460	Prax.g_01265
OG0001282	Prbd.g_01435	Prax.g_01290
OG0001283	Prbd.g_01353	Prax.g_01376
OG0001284	Prbd.g_01325	Prax.g_01404
OG0001285	Prbd.g_01292	Prax.g_01436
OG0001286	Prbd.g_01248	Prax.g_01480
OG0001288	Prbd.g_00805	Prax.g_00763
OG0001290	Prbd.g_01207	Prax.g_00283
OG0001291	Prbd.g_01173	Prax.g_00642
OG0001292	Prbd.g_01170	Prax.g_00645
OG0001293	Prbd.g_01168	Prax.g_00647
OG0001294	Prbd.g_01151	Prax.g_01125
OG0001295	Prbd.g_01124	Prax.g_01099
OG0001296	Prbd.g_01118	Prax.g_01093
OG0001297	Prbd.g_01041	Prax.g_01019
OG0001298	Prbd.g_00996	Prax.g_00932
OG0001299	Prbd.g_00987	Prax.g_00923
OG0001300	Prbd.g_00865	Prax.g_00800
OG0001301	Prbd.g_00607	Prax.g_00096
OG0001302	Prbd.g_00052	Prax.g_00425
OG0001303	Prbd.g_00056	Prax.g_00420
OG0001304	Prbd.g_00331	Prax.g_01195
OG0001305	Prbd.g_00336	Prax.g_01200
OG0001306	Prbd.g_00372	Prax.g_01237
OG0001307	Prbd.g_00382	Prax.g_01247
OG0001308	Prbd.g_00406	Prax.g_00138
OG0001309	Prbd.g_00408	Prax.g_00140
OG0001310	Prbd.g_00418	Prax.g_00151
OG0001311	Prbd.g_00496	Prax.g_00228
OG0001312	Prbd.g_01780	Prax.g_01879
OG0001313	Prbd.g_01591	Prax.g_01631
OG0001314	Prbd.g_01502	Prax.g_01536
OG0001315	Prbd.g_01467	Prax.g_01501
OG0001316	Prbd.g_01357	Prax.g_01372
OG0001318	Prbd.g_01101	Prax.g_01077
OG0001319	Prbd.g_01001	Prax.g_00980
OG0001320	Prbd.g_00775	Prax.g_00734
OG0001321	Prbd.g_00058	Prax.g_00418
OG0001321	Prbd.g_01923	Prax.g_00418
OG0001322	Prbd.g_00083	Prax.g_00392
OG0001323	Prbd.g_00356	Prax.g_01221
OG0001324	Prbd.g_00390	Prax.g_01255
OG0001325	Prbd.g_00412	Prax.g_00144
OG0001326	Prbd.g_01860	Prax.g_01931
OG0001328	Prbd.g_01796	Prax.g_01894
OG0001329	Prbd.g_01744	Prax.g_01843
OG0001330	Prbd.g_01598	Prax.g_01638
OG0001331	Prbd.g_01528	Prax.g_01562
OG0001332	Prbd.g_01478	Prax.g_01512
OG0001333	Prbd.g_01387	Prax.g_01342
OG0001334	Prbd.g_01333	Prax.g_01396
OG0001335	Prbd.g_01294	Prax.g_01434
OG0001336	Prbd.g_01115	Prax.g_01090
OG0001337	Prbd.g_01125	Prax.g_01100
OG0001338	Prbd.g_01096	Prax.g_01074
OG0001339	Prbd.g_01037	Prax.g_01015
OG0001340	Prbd.g_00991	Prax.g_00927
OG0001341	Prbd.g_00978	Prax.g_00914
OG0001342	Prbd.g_00959	Prax.g_00895
OG0001343	Prbd.g_00900	Prax.g_00834
OG0001344	Prbd.g_00860	Prax.g_00796
OG0001345	Prbd.g_00808	Prax.g_00766
OG0001346	Prbd.g_00770	Prax.g_00730
OG0001347	Prbd.g_00756	Prax.g_00716
OG0001348	Prbd.g_00738	Prax.g_00697
OG0001349	Prbd.g_00733	Prax.g_00692
OG0001350	Prbd.g_00728	Prax.g_00687
OG0001351	Prbd.g_00666	Prax.g_00037
OG0001352	Prbd.g_00562	Prax.g_00960
OG0001353	Prbd.g_00541	Prax.g_00939
OG0001354	Prbd.g_00086	Prax.g_00389
OG0001355	Prbd.g_00143	Prax.g_00332
OG0001356	Prbd.g_00188	Prax.g_00544
OG0001357	Prbd.g_00292	Prax.g_01157
OG0001358	Prbd.g_00315	Prax.g_01179
OG0001359	Prbd.g_00431	Prax.g_00165
OG0001360	Prbd.g_00432	Prax.g_00166
OG0001361	Prbd.g_00518	Prax.g_00250
OG0001362	Prbd.g_01893	Prax.g_01957
OG0001363	Prbd.g_01735	Prax.g_01824
OG0001364	Prbd.g_01618, Prbd.g_01619	Prax.g_01658
OG0001366	Prbd.g_01488	Prax.g_01522
OG0001367	Prbd.g_01446	Prax.g_01279
OG0001368	Prbd.g_01326	Prax.g_01403
OG0001369	Prbd.g_00317	Prax.g_01181
OG0001371	Prbd.g_01177	Prax.g_00638
OG0001372	Prbd.g_01176	Prax.g_00639
OG0001373	Prbd.g_01169	Prax.g_00646
OG0001374	Prbd.g_01157	Prax.g_00658
OG0001375	Prbd.g_01108	Prax.g_01083
OG0001376	Prbd.g_01005	Prax.g_00984
OG0001377	Prbd.g_00983	Prax.g_00919
OG0001378	Prbd.g_00967	Prax.g_00903
OG0001379	Prbd.g_00877	Prax.g_00811
OG0001380	Prbd.g_00835	Prax.g_00775
OG0001382	Prbd.g_00782	Prax.g_00741
OG0001383	Prbd.g_00731	Prax.g_00690
OG0001384	Prbd.g_00723	Prax.g_00682
OG0001385	Prbd.g_00578	Prax.g_00976
OG0001386	Prbd.g_00570	Prax.g_00968
OG0001387	Prbd.g_00568	Prax.g_00966
OG0001388	Prbd.g_00558	Prax.g_00956
OG0001389	Prbd.g_00012	Prax.g_00480
OG0001390	Prbd.g_00047	Prax.g_00430
OG0001391	Prbd.g_00088	Prax.g_00387
OG0001392	Prbd.g_00187	Prax.g_00543
OG0001393	Prbd.g_00189	Prax.g_00545
OG0001394	Prbd.g_00211	Prax.g_00566
OG0001395	Prbd.g_00214	Prax.g_00569
OG0001396	Prbd.g_00296	Prax.g_01161
OG0001397	Prbd.g_00325	Prax.g_01189
OG0001398	Prbd.g_00344	Prax.g_01208
OG0001399	Prbd.g_00354	Prax.g_01218
OG0001400	Prbd.g_00362	Prax.g_01227
OG0001401	Prbd.g_00369	Prax.g_01234
OG0001402	Prbd.g_00454	Prax.g_00186
OG0001403	Prbd.g_01800	Prax.g_01898
OG0001404	Prbd.g_01773	Prax.g_01872
OG0001405	Prbd.g_01763	Prax.g_01862
OG0001406	Prbd.g_01650	Prax.g_01689
OG0001407	Prbd.g_01647	Prax.g_01686
OG0001408	Prbd.g_01597	Prax.g_01637
OG0001409	Prbd.g_01584	Prax.g_01624
OG0001410	Prbd.g_01570	Prax.g_01611, Prax.g_01610
OG0001411	Prbd.g_01900	Prax.g_01599
OG0001412	Prbd.g_00245	Prax.g_00601
OG0001414	Prbd.g_01182	Prax.g_00633
OG0001415	Prbd.g_00913	Prax.g_00847
OG0001416	Prbd.g_00721	Prax.g_00680
OG0001417	Prbd.g_00569	Prax.g_00967
OG0001418	Prbd.g_00059	Prax.g_00417
OG0001419	Prbd.g_00092	Prax.g_00383
OG0001420	Prbd.g_00191	Prax.g_00547
OG0001421	Prbd.g_00195	Prax.g_00551
OG0001422	Prbd.g_00359	Prax.g_01224
OG0001423	Prbd.g_00433	Prax.g_00167
OG0001425	Prbd.g_01578	Prax.g_01618
OG0001426	Prbd.g_01252	Prax.g_01476
OG0001427	Prbd.g_00866	Prax.g_00801
OG0001429	Prbd.g_00274	Prax.g_01139
OG0001430	Prbd.g_00308	Prax.g_01172
OG0001431	Prbd.g_00360	Prax.g_01225
OG0001432	Prbd.g_00363	Prax.g_01228
OG0001433	Prbd.g_01890	Prax.g_01954
OG0001435	Prbd.g_01585	Prax.g_01625
OG0001436	Prbd.g_00830	Prax.g_00527
OG0001438	Prbd.g_00624	Prax.g_00079
OG0001439	Prbd.g_00134	Prax.g_00341
OG0001440	Prbd.g_00319	Prax.g_01183
OG0001441	Prbd.g_00400	Prax.g_00131
OG0001442	Prbd.g_00421	Prax.g_00154
OG0001443	Prbd.g_00451	Prax.g_00183
OG0001444	Prbd.g_00487	Prax.g_00219
OG0001449	Prbd.g_01719	Prax.g_01820
OG0001454	Prbd.g_00872	Prax.g_00806
OG0001457	Prbd.g_00542	Prax.g_00940
OG0001458	Prbd.g_00046	Prax.g_00431
OG0001459	Prbd.g_00081	Prax.g_00394
OG0001460	Prbd.g_00165	Prax.g_00310
OG0001461	Prbd.g_00237	Prax.g_00593
OG0001462	Prbd.g_00307	Prax.g_01171
OG0001463	Prbd.g_00353	Prax.g_01217
OG0001464	Prbd.g_00358	Prax.g_01223
OG0001466	Prbd.g_01837	Prax.g_01921
OG0001467	Prbd.g_01692	Prax.g_01736
OG0001468	Prbd.g_01364	Prax.g_01365
OG0001469	Prbd.g_00466	Prax.g_00198
OG0001470	Prbd.g_00919	Prax.g_00855
OG0001472	Prbd.g_00164	Prax.g_00311
OG0001473	Prbd.g_00173	Prax.g_00302
OG0001474	Prbd.g_00175	Prax.g_00531
OG0001475	Prbd.g_00349	Prax.g_01213
OG0001476	Prbd.g_00350	Prax.g_01214
OG0001477	Prbd.g_00351	Prax.g_01215
OG0001478	Prbd.g_00357	Prax.g_01222
OG0001479	Prbd.g_00385	Prax.g_01250
OG0001480	Prbd.g_00394	Prax.g_00125
OG0001481	Prbd.g_00484	Prax.g_00216
OG0001483	Prbd.g_01807	Prax.g_01905
OG0001484	Prbd.g_01732	Prax.g_01822
OG0001485	Prbd.g_01465	Prax.g_01258
OG0001486	Prbd.g_00225	Prax.g_00581
OG0001487	Prbd.g_00063	Prax.g_00412
OG0001488	Prbd.g_01068	Prax.g_01046
OG0001489	Prbd.g_00863	Prax.g_00798
OG0001490	Prbd.g_00840	Prax.g_00778
OG0001491	Prbd.g_00078	Prax.g_00397
OG0001492	Prbd.g_00135	Prax.g_00340
OG0001493	Prbd.g_00176	Prax.g_00532
OG0001494	Prbd.g_00177	Prax.g_00533
OG0001495	Prbd.g_00178	Prax.g_00534
OG0001496	Prbd.g_00179	Prax.g_00535
OG0001497	Prbd.g_00180	Prax.g_00536
OG0001498	Prbd.g_00181	Prax.g_00537
OG0001499	Prbd.g_00182	Prax.g_00538
OG0001500	Prbd.g_00183	Prax.g_00539
OG0001501	Prbd.g_00184	Prax.g_00540
OG0001502	Prbd.g_00185	Prax.g_00541
OG0001503	Prbd.g_00186	Prax.g_00542
OG0001504	Prbd.g_00221	Prax.g_00576
OG0001505	Prbd.g_01901	Prax.g_01163
OG0001506	Prbd.g_00377	Prax.g_01242
OG0001507	Prbd.g_00450	Prax.g_00182
OG0001508	Prbd.g_01586	Prax.g_01626
OG0001509	Prbd.g_01445	Prax.g_01280
OG0001510	Prbd.g_01372	Prax.g_01357
OG0001511	Prbd.g_01540	Prax.g_01571
OG0001514	Prbd.g_01834	Prax.g_01918
OG0001515	Prbd.g_00050	Prax.g_00427
OG0001516	Prbd.g_00286	Prax.g_01151
OG0001517	Prbd.g_00367	Prax.g_01232
OG0001519	Prbd.g_00850	Prax.g_00788
OG0001520	Prbd.g_00829	Prax.g_00526
OG0001523	Prbd.g_01183	Prax.g_00632
OG0001524	Prbd.g_00862	Prax.g_00797
OG0001525	Prbd.g_00783	Prax.g_00742
OG0001527	Prbd.g_00398	Prax.g_00129
OG0001528	Prbd.g_01892	Prax.g_01956
OG0001529	Prbd.g_01889	Prax.g_01952
OG0001530	Prbd.g_00828	Prax.g_00525
OG0001532	Prbd.g_01203	Prax.g_00279
OG0001533	Prbd.g_00839	Prax.g_00777
OG0001534	Prbd.g_01580	Prax.g_01620, Prax.g_00492
OG0001536	Prbd.g_00396	Prax.g_00127
OG0001537	Prbd.g_01888	Prax.g_01951
OG0001538	Prbd.g_01861	Prax.g_01932
OG0001539	Prbd.g_01829	Prax.g_01913
OG0001540	Prbd.g_01828	Prax.g_01912
OG0001542	Prbd.g_01582	Prax.g_01622
OG0001543	Prbd.g_01571	Prax.g_01612
OG0001549	Prbd.g_01117	Prax.g_01092
OG0001550	Prbd.g_00932	Prax.g_00868
OG0001551	Prbd.g_00908	Prax.g_00842
OG0001552	Prbd.g_00870	Prax.g_00804
OG0001553	Prbd.g_00848	Prax.g_00786
OG0001554	Prbd.g_00847	Prax.g_00785
OG0001555	Prbd.g_00785	Prax.g_00744
OG0001556	Prbd.g_00773	Prax.g_00732
OG0001557	Prbd.g_00567	Prax.g_00965
OG0001558	Prbd.g_00041	Prax.g_00435
OG0001558	Prbd.g_01896	Prax.g_01961
OG0001559	Prbd.g_00051	Prax.g_00426
OG0001560	Prbd.g_00070	Prax.g_00405
OG0001561	Prbd.g_00166	Prax.g_00309
OG0001562	Prbd.g_00306	Prax.g_01170
OG0001563	Prbd.g_00365	Prax.g_01230
OG0001564	Prbd.g_00366	Prax.g_01231
OG0001565	Prbd.g_00368	Prax.g_01233
OG0001566	Prbd.g_00371	Prax.g_01236
OG0001567	Prbd.g_00378	Prax.g_01243
OG0001568	Prbd.g_00393	Prax.g_00124
OG0001569	Prbd.g_00397	Prax.g_00128
OG0001570	Prbd.g_00403	Prax.g_00134
OG0001571	Prbd.g_00415	Prax.g_00147
OG0001572	Prbd.g_00423	Prax.g_00157
OG0001573	Prbd.g_00426	Prax.g_00160
OG0001574	Prbd.g_00003	Prax.g_01964
OG0001575	Prbd.g_01869	Prax.g_01935
OG0001576	Prbd.g_01857	Prax.g_01926
OG0001577	Prbd.g_01767	Prax.g_01866
OG0001578	Prbd.g_01765	Prax.g_01864
OG0001582	Prbd.g_01605	Prax.g_01645
OG0001583	Prbd.g_01603	Prax.g_01643
OG0001584	Prbd.g_01602	Prax.g_01642
OG0001585	Prbd.g_01592	Prax.g_01632
OG0001586	Prbd.g_01315	Prax.g_01413
OG0001587	Prbd.g_00823	Prax.g_01569
OG0001590	Prbd.g_00946	Prax.g_00882
OG0001591	Prbd.g_00876	Prax.g_00810
OG0001592	Prbd.g_00841	Prax.g_00779
OG0001594	Prbd.g_00774	Prax.g_00733
OG0001595	Prbd.g_00538	Prax.g_00936
OG0001596	Prbd.g_00053	Prax.g_00424
OG0001597	Prbd.g_00168	Prax.g_00307
OG0001598	Prbd.g_00193	Prax.g_00548
OG0001599	Prbd.g_00444	Prax.g_00176
OG0001600	Prbd.g_00445	Prax.g_00177
OG0001601	Prbd.g_00446	Prax.g_00178
OG0001602	Prbd.g_00447	Prax.g_00179
OG0001603	Prbd.g_01549	Prax.g_01590
OG0001604	Prbd.g_01512	Prax.g_01546
OG0001605	Prbd.g_01441	Prax.g_01284
OG0001606	Prbd.g_00899	Prax.g_00833
OG0001609	Prbd.g_00871	Prax.g_00805
OG0001610	Prbd.g_00543	Prax.g_00941
OG0001611	Prbd.g_00032	Prax.g_00443
OG0001612	Prbd.g_00079	Prax.g_00396
OG0001613	Prbd.g_00172	Prax.g_00303
OG0001614	Prbd.g_00290	Prax.g_01155
OG0001615	Prbd.g_01879	Prax.g_01943
OG0001616	Prbd.g_01874	Prax.g_01939
OG0001619	Prbd.g_01775	Prax.g_01874
OG0001623	Prbd.g_00902	Prax.g_00836
OG0001624	Prbd.g_00170	Prax.g_00305
OG0001625	Prbd.g_00301	Prax.g_01166
OG0001626	Prbd.g_01878	Prax.g_01942
OG0001628	Prbd.g_01563	Prax.g_01602
OG0001639	Prbd.g_01134	Prax.g_01109
OG0001640	Prbd.g_01060	Prax.g_01038
OG0001641	Prbd.g_00875	Prax.g_00809
OG0001642	Prbd.g_00873	Prax.g_00807
OG0001643	Prbd.g_00845	Prax.g_00783
OG0001644	Prbd.g_00844	Prax.g_00782
OG0001645	Prbd.g_00842	Prax.g_00780
OG0001647	Prbd.g_00776	Prax.g_00735
OG0001648	Prbd.g_00683	Prax.g_00020
OG0001649	Prbd.g_00677	Prax.g_00026
OG0001650	Prbd.g_00006	Prax.g_00486
OG0001651	Prbd.g_00042	Prax.g_00434
OG0001652	Prbd.g_00044	Prax.g_00433
OG0001653	Prbd.g_00071	Prax.g_00404
OG0001654	Prbd.g_00077	Prax.g_00398
OG0001655	Prbd.g_00085	Prax.g_00390
OG0001656	Prbd.g_00107	Prax.g_00368
OG0001657	Prbd.g_00159	Prax.g_00316
OG0001658	Prbd.g_00171	Prax.g_00304
OG0001659	Prbd.g_00218	Prax.g_00573
OG0001660	Prbd.g_00302	Prax.g_01167
OG0001661	Prbd.g_00305	Prax.g_01169
OG0001662	Prbd.g_00310	Prax.g_01174
OG0001663	Prbd.g_00327	Prax.g_01191
OG0001664	Prbd.g_00328	Prax.g_01192
OG0001665	Prbd.g_00348	Prax.g_01212
OG0001666	Prbd.g_00352	Prax.g_01216
OG0001667	Prbd.g_00355	Prax.g_01220
OG0001668	Prbd.g_00361	Prax.g_01226
OG0001669	Prbd.g_00373	Prax.g_01238
OG0001670	Prbd.g_00374	Prax.g_01239
OG0001671	Prbd.g_00381	Prax.g_01246
OG0001672	Prbd.g_00386	Prax.g_01251
OG0001673	Prbd.g_00387	Prax.g_01252
OG0001674	Prbd.g_00388	Prax.g_01253
OG0001675	Prbd.g_00413	Prax.g_00145
OG0001676	Prbd.g_00417	Prax.g_00150
OG0001677	Prbd.g_00443	Prax.g_00175
OG0001678	Prbd.g_00515	Prax.g_00247
OG0001679	Prbd.g_00523	Prax.g_00255
OG0001680	Prbd.g_01897	Prax.g_01962
OG0001681	Prbd.g_01856	Prax.g_01925
OG0001682	Prbd.g_01831	Prax.g_01915
OG0001684	Prbd.g_01606	Prax.g_01646
OG0001685	Prbd.g_01599	Prax.g_01639
OG0001686	Prbd.g_01596	Prax.g_01636
OG0001687	Prbd.g_01590	Prax.g_01630
OG0001688	Prbd.g_01587	Prax.g_01627
OG0001689	Prbd.g_01583	Prax.g_01623
OG0001690	Prbd.g_01581	Prax.g_01621
OG0001691	Prbd.g_01579	Prax.g_01619
OG0001692	Prbd.g_01520	Prax.g_01554
OG0001693	Prbd.g_01275	Prax.g_01453
OG0001698	Prbd.g_00746	Prax.g_00705
OG0001700	Prbd.g_00035	Prax.g_00440
OG0001701	Prbd.g_00037	Prax.g_00438
OG0001702	Prbd.g_00057	Prax.g_00419
OG0001703	Prbd.g_00072	Prax.g_00403
OG0001705	Prbd.g_00405	Prax.g_00137
OG0001706	Prbd.g_00416	Prax.g_00149
OG0001707	Prbd.g_00448	Prax.g_00180
OG0001708	Prbd.g_01862	Prax.g_01933
OG0001709	Prbd.g_00824	Prax.g_00517
OG0001710	Prbd.g_00304	Prax.g_01168
OG0001722	Prbd.g_00033	Prax.g_00442
OG0001723	Prbd.g_00040	Prax.g_00436
OG0001724	Prbd.g_00090	Prax.g_00385
OG0001725	Prbd.g_00167	Prax.g_00308
OG0001726	Prbd.g_00402	Prax.g_00133
OG0001727	Prbd.g_01883	Prax.g_01947
OG0001728	Prbd.g_01830	Prax.g_01914
OG0001731	Prbd.g_01574	Prax.g_01615
OG0001732	Prbd.g_01555	Prax.g_01593
OG0001733	Prbd.g_00851	Prax.g_00789
OG0001734	Prbd.g_00005	Prax.g_00487
OG0001783	Prbd.g_01197	Prax.g_00272
OG0001784	Prbd.g_00718	Prax.g_00677
OG0001785	Prbd.g_00054	Prax.g_00423
OG0001786	Prbd.g_00131	Prax.g_00344
OG0001787	Prbd.g_00420	Prax.g_00153
OG0001789	Prbd.g_01877	Prax.g_01941
OG0001790	Prbd.g_01875	Prax.g_01940
