Orthogroup	Prbd	Prbk
OG0001093	Prbd.g_01428	Prbk.g_00983
OG0001094	Prbd.g_01427	Prbk.g_00982
OG0001095	Prbd.g_01426	Prbk.g_00981
OG0001096	Prbd.g_01425	Prbk.g_00980
OG0001097	Prbd.g_01424	Prbk.g_00979
OG0001098	Prbd.g_01423	Prbk.g_00978
OG0001099	Prbd.g_01422	Prbk.g_00977
OG0001100	Prbd.g_01421	Prbk.g_00976
OG0001101	Prbd.g_01420	Prbk.g_00975
OG0001102	Prbd.g_01419	Prbk.g_00974
OG0001103	Prbd.g_01418	Prbk.g_00973
OG0001104	Prbd.g_01417	Prbk.g_00972
OG0001105	Prbd.g_01416	Prbk.g_00971
OG0001106	Prbd.g_01415	Prbk.g_00970
OG0001107	Prbd.g_01414	Prbk.g_00969
OG0001108	Prbd.g_01413	Prbk.g_00968
OG0001109	Prbd.g_01412	Prbk.g_00967
OG0001110	Prbd.g_01411	Prbk.g_00966
OG0001111	Prbd.g_01410	Prbk.g_00965
OG0001112	Prbd.g_01409	Prbk.g_00964
OG0001113	Prbd.g_01408	Prbk.g_00963
OG0001114	Prbd.g_01407	Prbk.g_00962
OG0001115	Prbd.g_01406	Prbk.g_00961
OG0001116	Prbd.g_01405	Prbk.g_00960
OG0001117	Prbd.g_01404	Prbk.g_00959
OG0001118	Prbd.g_01403	Prbk.g_00958
OG0001119	Prbd.g_01402	Prbk.g_00957
OG0001120	Prbd.g_01401	Prbk.g_00956
OG0001121	Prbd.g_01399	Prbk.g_00953
OG0001122	Prbd.g_01398	Prbk.g_00952
OG0001123	Prbd.g_01397	Prbk.g_00951
OG0001124	Prbd.g_01395	Prbk.g_00949
OG0001125	Prbd.g_01393	Prbk.g_00947
OG0001126	Prbd.g_01392	Prbk.g_00946
OG0001127	Prbd.g_01390	Prbk.g_00797
OG0001128	Prbd.g_01389	Prbk.g_00798
OG0001129	Prbd.g_01388	Prbk.g_00801
OG0001130	Prbd.g_01385	Prbk.g_00804
OG0001131	Prbd.g_01384	Prbk.g_00805
OG0001132	Prbd.g_01383	Prbk.g_00806
OG0001133	Prbd.g_01382	Prbk.g_00807
OG0001134	Prbd.g_01381	Prbk.g_00808
OG0001135	Prbd.g_01380	Prbk.g_00809
OG0001136	Prbd.g_01379	Prbk.g_00810
OG0001137	Prbd.g_01378	Prbk.g_00811
OG0001138	Prbd.g_01377	Prbk.g_00812
OG0001139	Prbd.g_01376	Prbk.g_00814
OG0001140	Prbd.g_01375	Prbk.g_00816
OG0001141	Prbd.g_01374	Prbk.g_00817
OG0001142	Prbd.g_01371	Prbk.g_00844
OG0001143	Prbd.g_01370	Prbk.g_00845
OG0001144	Prbd.g_01369	Prbk.g_00847
OG0001145	Prbd.g_01368	Prbk.g_00848
OG0001146	Prbd.g_01367	Prbk.g_00849
OG0001147	Prbd.g_01366	Prbk.g_00850
OG0001148	Prbd.g_01365	Prbk.g_00851
OG0001149	Prbd.g_01363	Prbk.g_00506
OG0001150	Prbd.g_01362	Prbk.g_00510
OG0001151	Prbd.g_01360	Prbk.g_00513
OG0001152	Prbd.g_01359	Prbk.g_00514
OG0001153	Prbd.g_01358	Prbk.g_00516
OG0001154	Prbd.g_01356	Prbk.g_00518
OG0001155	Prbd.g_01354	Prbk.g_00521
OG0001156	Prbd.g_01352	Prbk.g_00525
OG0001157	Prbd.g_01351	Prbk.g_00527
OG0001158	Prbd.g_01349	Prbk.g_00529
OG0001159	Prbd.g_01348	Prbk.g_00530
OG0001160	Prbd.g_01347	Prbk.g_00531
OG0001161	Prbd.g_01346	Prbk.g_00215
OG0001162	Prbd.g_01345	Prbk.g_00216
OG0001163	Prbd.g_01344	Prbk.g_00217
OG0001164	Prbd.g_01343	Prbk.g_00218
OG0001165	Prbd.g_01342	Prbk.g_00219
OG0001166	Prbd.g_01341	Prbk.g_00220
OG0001167	Prbd.g_01340	Prbk.g_00231
OG0001168	Prbd.g_01339	Prbk.g_00232
OG0001169	Prbd.g_01338	Prbk.g_00233
OG0001170	Prbd.g_01337	Prbk.g_00235
OG0001171	Prbd.g_01336	Prbk.g_00236
OG0001172	Prbd.g_01334	Prbk.g_00238
OG0001173	Prbd.g_01332	Prbk.g_01482
OG0001174	Prbd.g_01331	Prbk.g_01483
OG0001175	Prbd.g_01330	Prbk.g_01484
OG0001176	Prbd.g_01329	Prbk.g_01494
OG0001177	Prbd.g_01327	Prbk.g_01530
OG0001178	Prbd.g_01324	Prbk.g_01534
OG0001179	Prbd.g_01323	Prbk.g_01535
OG0001180	Prbd.g_01321	Prbk.g_01536
OG0001181	Prbd.g_01320	Prbk.g_01537
OG0001182	Prbd.g_01319	Prbk.g_01538
OG0001183	Prbd.g_01318	Prbk.g_01539
OG0001184	Prbd.g_01316	Prbk.g_01568
OG0001185	Prbd.g_01312	Prbk.g_01571
OG0001186	Prbd.g_01311	Prbk.g_01572
OG0001187	Prbd.g_01310	Prbk.g_01573
OG0001188	Prbd.g_01309	Prbk.g_01576
OG0001189	Prbd.g_01308	Prbk.g_01577
OG0001190	Prbd.g_01307	Prbk.g_01578
OG0001191	Prbd.g_01306	Prbk.g_01580
OG0001192	Prbd.g_01305	Prbk.g_01582
OG0001193	Prbd.g_01304	Prbk.g_01583
OG0001194	Prbd.g_01303	Prbk.g_01585
OG0001195	Prbd.g_01302	Prbk.g_01586
OG0001196	Prbd.g_01301	Prbk.g_01587
OG0001197	Prbd.g_01300	Prbk.g_01588
OG0001198	Prbd.g_01299	Prbk.g_01589
OG0001199	Prbd.g_01298	Prbk.g_01590
OG0001200	Prbd.g_01297	Prbk.g_01592
OG0001201	Prbd.g_01296	Prbk.g_01593
OG0001202	Prbd.g_01295	Prbk.g_01594
OG0001203	Prbd.g_01293	Prbk.g_01596
OG0001204	Prbd.g_01291	Prbk.g_01600
OG0001205	Prbd.g_01290	Prbk.g_01602
OG0001206	Prbd.g_01289	Prbk.g_01603
OG0001207	Prbd.g_01288	Prbk.g_02160
OG0001208	Prbd.g_01287	Prbk.g_02161
OG0001209	Prbd.g_01286	Prbk.g_02162
OG0001210	Prbd.g_01285	Prbk.g_02163
OG0001211	Prbd.g_01284	Prbk.g_02165
OG0001212	Prbd.g_01283	Prbk.g_02166
OG0001213	Prbd.g_01282	Prbk.g_02167
OG0001214	Prbd.g_01280	Prbk.g_02169
OG0001215	Prbd.g_01279	Prbk.g_02171
OG0001216	Prbd.g_01278	Prbk.g_02173
OG0001217	Prbd.g_01277	Prbk.g_02174
OG0001218	Prbd.g_01276	Prbk.g_02175
OG0001219	Prbd.g_01274	Prbk.g_02180
OG0001220	Prbd.g_01273	Prbk.g_02185
OG0001221	Prbd.g_01270	Prbk.g_02207
OG0001222	Prbd.g_01269	Prbk.g_02210
OG0001223	Prbd.g_01268	Prbk.g_02211
OG0001224	Prbd.g_01267	Prbk.g_02213
OG0001225	Prbd.g_01266	Prbk.g_02214
OG0001226	Prbd.g_01265	Prbk.g_02217
OG0001227	Prbd.g_01264	Prbk.g_02218
OG0001228	Prbd.g_01263	Prbk.g_02224
OG0001229	Prbd.g_01262	Prbk.g_02225
OG0001230	Prbd.g_01261	Prbk.g_02226
OG0001231	Prbd.g_01260	Prbk.g_02239
OG0001232	Prbd.g_01259	Prbk.g_02248
OG0001233	Prbd.g_01258	Prbk.g_02249
OG0001234	Prbd.g_01257	Prbk.g_02250
OG0001235	Prbd.g_01256	Prbk.g_02251
OG0001236	Prbd.g_01254	Prbk.g_02253
OG0001237	Prbd.g_01253	Prbk.g_02254
OG0001238	Prbd.g_01251	Prbk.g_02258
OG0001239	Prbd.g_01250	Prbk.g_02260
OG0001240	Prbd.g_01249	Prbk.g_02261
OG0001241	Prbd.g_01247	Prbk.g_02265
OG0001242	Prbd.g_01245	Prbk.g_02267
OG0001243	Prbd.g_01244	Prbk.g_02268
OG0001244	Prbd.g_01243	Prbk.g_02270
OG0001245	Prbd.g_01242	Prbk.g_02272
OG0001246	Prbd.g_01241	Prbk.g_02274
OG0001247	Prbd.g_01240	Prbk.g_02275
OG0001248	Prbd.g_01239	Prbk.g_02276
OG0001249	Prbd.g_01238	Prbk.g_02277
OG0001250	Prbd.g_01237	Prbk.g_02278
OG0001251	Prbd.g_01152	Prbk.g_00028
OG0001252	Prbd.g_01105	Prbk.g_00557
OG0001253	Prbd.g_01090	Prbk.g_00756
OG0001254	Prbd.g_00958	Prbk.g_00418
OG0001255	Prbd.g_00906	Prbk.g_00870
OG0001256	Prbd.g_01859	Prbk.g_01851
OG0001257	Prbd.g_00760	Prbk.g_02063
OG0001258	Prbd.g_00744	Prbk.g_01861
OG0001259	Prbd.g_00654	Prbk.g_01129
OG0001261	Prbd.g_00137	Prbk.g_02531
OG0001262	Prbd.g_00153	Prbk.g_02554
OG0001264	Prbd.g_00205	Prbk.g_02395
OG0001265	Prbd.g_00316	Prbk.g_00588
OG0001266	Prbd.g_00364	Prbk.g_01682
OG0001267	Prbd.g_00452	Prbk.g_01776
OG0001268	Prbd.g_00465	Prbk.g_01021
OG0001269	Prbd.g_01781	Prbk.g_01198
OG0001270	Prbd.g_01649	Prbk.g_02664
OG0001271	Prbd.g_01638	Prbk.g_01999
OG0001272	Prbd.g_01595	Prbk.g_01841
OG0001273	Prbd.g_01594	Prbk.g_01059
OG0001274	Prbd.g_01589	Prbk.g_01788
OG0001275	Prbd.g_01572	Prbk.g_02082
OG0001278	Prbd.g_01533	Prbk.g_00920
OG0001279	Prbd.g_01529	Prbk.g_00915
OG0001280	Prbd.g_01526	Prbk.g_00912
OG0001281	Prbd.g_01460	Prbk.g_01908
OG0001282	Prbd.g_01435	Prbk.g_00901
OG0001283	Prbd.g_01353	Prbk.g_00524
OG0001284	Prbd.g_01325	Prbk.g_01533
OG0001285	Prbd.g_01292	Prbk.g_01598
OG0001286	Prbd.g_01248	Prbk.g_02263
OG0001288	Prbd.g_00805	Prbk.g_00327
OG0001290	Prbd.g_01207	Prbk.g_01618
OG0001291	Prbd.g_01173	Prbk.g_01317
OG0001292	Prbd.g_01170	Prbk.g_01314
OG0001293	Prbd.g_01168	Prbk.g_01312
OG0001294	Prbd.g_01151	Prbk.g_00027
OG0001295	Prbd.g_01124	Prbk.g_00200
OG0001296	Prbd.g_01118	Prbk.g_00541
OG0001297	Prbd.g_01041	Prbk.g_01254
OG0001298	Prbd.g_00996	Prbk.g_01013
OG0001299	Prbd.g_00987	Prbk.g_01000
OG0001300	Prbd.g_00865	Prbk.g_00303
OG0001301	Prbd.g_00607	Prbk.g_02633
OG0001303	Prbd.g_00056	Prbk.g_01205
OG0001304	Prbd.g_00331	Prbk.g_00065
OG0001305	Prbd.g_00336	Prbk.g_00060
OG0001306	Prbd.g_00372	Prbk.g_02247
OG0001307	Prbd.g_00382	Prbk.g_02413
OG0001308	Prbd.g_00406	Prbk.g_01664
OG0001309	Prbd.g_00408	Prbk.g_01601
OG0001310	Prbd.g_00418	Prbk.g_01692
OG0001311	Prbd.g_00496	Prbk.g_00134
OG0001312	Prbd.g_01780	Prbk.g_01197
OG0001313	Prbd.g_01591	Prbk.g_01637
OG0001314	Prbd.g_01502	Prbk.g_01433
OG0001315	Prbd.g_01467	Prbk.g_01382
OG0001316	Prbd.g_01357	Prbk.g_00517
OG0001319	Prbd.g_01001	Prbk.g_01519
OG0001320	Prbd.g_00775	Prbk.g_01098
OG0001324	Prbd.g_00390	Prbk.g_02659
OG0001326	Prbd.g_01860	Prbk.g_01737
OG0001328	Prbd.g_01796	Prbk.g_01177
OG0001329	Prbd.g_01744	Prbk.g_02256
OG0001331	Prbd.g_01528	Prbk.g_00914
OG0001332	Prbd.g_01478	Prbk.g_01406
OG0001333	Prbd.g_01387	Prbk.g_00802
OG0001335	Prbd.g_01294	Prbk.g_01595
OG0001336	Prbd.g_01115	Prbk.g_00543
OG0001337	Prbd.g_01125	Prbk.g_00198
OG0001339	Prbd.g_01037	Prbk.g_01250
OG0001340	Prbd.g_00991	Prbk.g_01007
OG0001341	Prbd.g_00978	Prbk.g_00381
OG0001342	Prbd.g_00959	Prbk.g_00417
OG0001343	Prbd.g_00900	Prbk.g_00877
OG0001344	Prbd.g_00860	Prbk.g_00707
OG0001345	Prbd.g_00808	Prbk.g_00330
OG0001346	Prbd.g_00770	Prbk.g_02110
OG0001347	Prbd.g_00756	Prbk.g_02067
OG0001348	Prbd.g_00738	Prbk.g_01044
OG0001350	Prbd.g_00728	Prbk.g_01053
OG0001351	Prbd.g_00666	Prbk.g_01114
OG0001353	Prbd.g_00541	Prbk.g_00651
OG0001355	Prbd.g_00143	Prbk.g_02538
OG0001357	Prbd.g_00292	Prbk.g_00570
OG0001358	Prbd.g_00315	Prbk.g_00587
OG0001361	Prbd.g_00518	Prbk.g_00176
OG0001362	Prbd.g_01893	Prbk.g_01933
OG0001366	Prbd.g_01488	Prbk.g_01416
OG0001367	Prbd.g_01446	Prbk.g_00834, Prbk.g_00821
OG0001368	Prbd.g_01326	Prbk.g_01532
OG0001369	Prbd.g_00317	Prbk.g_00589
OG0001375	Prbd.g_01108	Prbk.g_00553
OG0001378	Prbd.g_00967	Prbk.g_00407
OG0001380	Prbd.g_00835	Prbk.g_01039
OG0001381	Prbd.g_00788	Prbk.g_00300
OG0001384	Prbd.g_00723	Prbk.g_01062
OG0001396	Prbd.g_00296	Prbk.g_02365
OG0001410	Prbd.g_01570	Prbk.g_00671
OG0001412	Prbd.g_00245	Prbk.g_02354
OG0001415	Prbd.g_00913	Prbk.g_00852
OG0001416	Prbd.g_00721	Prbk.g_01064
OG0001425	Prbd.g_01578	Prbk.g_00623
OG0001426	Prbd.g_01252	Prbk.g_02257
OG0001429	Prbd.g_00274	Prbk.g_02308
OG0001430	Prbd.g_00308	Prbk.g_01656
OG0001436	Prbd.g_00830	Prbk.g_02191
OG0001438	Prbd.g_00624	Prbk.g_02607
OG0001439	Prbd.g_00134	Prbk.g_02529
OG0001442	Prbd.g_00421	Prbk.g_01661
OG0001448	Prbd.g_01565	Prbk.g_01694
OG0001451	Prbd.g_00832	Prbk.g_02679, Prbk.g_01945
OG0001466	Prbd.g_01837	Prbk.g_00625
OG0001467	Prbd.g_01692	Prbk.g_00256
OG0001470	Prbd.g_00919	Prbk.g_00469
OG0001472	Prbd.g_00164	Prbk.g_01828
OG0001474	Prbd.g_00175	Prbk.g_02227
OG0001475	Prbd.g_00349	Prbk.g_02184
OG0001476	Prbd.g_00350	Prbk.g_02183
OG0001477	Prbd.g_00351	Prbk.g_02182
OG0001478	Prbd.g_00357	Prbk.g_01771
OG0001479	Prbd.g_00385	Prbk.g_00123
OG0001480	Prbd.g_00394	Prbk.g_00337
OG0001481	Prbd.g_00484	Prbk.g_00102
OG0001483	Prbd.g_01807	Prbk.g_01191
OG0001486	Prbd.g_00225	Prbk.g_02441
OG0001487	Prbd.g_00063	Prbk.g_02612
OG0001489	Prbd.g_00863	Prbk.g_00833
OG0001493	Prbd.g_00176	Prbk.g_02228
OG0001494	Prbd.g_00177	Prbk.g_02229
OG0001495	Prbd.g_00178	Prbk.g_02230
OG0001496	Prbd.g_00179	Prbk.g_02231
OG0001497	Prbd.g_00180	Prbk.g_02232
OG0001498	Prbd.g_00181	Prbk.g_02233
OG0001499	Prbd.g_00182	Prbk.g_02234
OG0001500	Prbd.g_00183	Prbk.g_02235
OG0001501	Prbd.g_00184	Prbk.g_02236
OG0001502	Prbd.g_00185	Prbk.g_02237
OG0001503	Prbd.g_00186	Prbk.g_02238
OG0001504	Prbd.g_00221	Prbk.g_02437
OG0001508	Prbd.g_01586	Prbk.g_02665
OG0001513	Prbd.g_01139	Prbk.g_00013, Prbk.g_01932
OG0001525	Prbd.g_00783	Prbk.g_01180
OG0001532	Prbd.g_01203	Prbk.g_01611
OG0001542	Prbd.g_01582	Prbk.g_01476
OG0001545	Prbd.g_00202	Prbk.g_02392
OG0001574	Prbd.g_00003	Prbk.g_01332
OG0001587	Prbd.g_00823	Prbk.g_00296
OG0001590	Prbd.g_00946	Prbk.g_00432
OG0001592	Prbd.g_00841	Prbk.g_01465
OG0001596	Prbd.g_00053	Prbk.g_02008
OG0001605	Prbd.g_01441	Prbk.g_00994
OG0001606	Prbd.g_00899	Prbk.g_00878
OG0001623	Prbd.g_00902	Prbk.g_00875
OG0001683	Prbd.g_01815	Prbk.g_00942, Prbk.g_01542
OG0001709	Prbd.g_00824	Prbk.g_02058, Prbk.g_01286
OG0001792	Prbd.g_01816	Prbk.g_01541, Prbk.g_01574
OG0001793	Prbd.g_01814	Prbk.g_01543
OG0001882	Prbd.g_01545	Prbk.g_02658
OG0002005	Prbd.g_01854	Prbk.g_02241
OG0002006	Prbd.g_01853	Prbk.g_02244
OG0002028	Prbd.g_01905	Prbk.g_02409
OG0002078	Prbd.g_01899	Prbk.g_01278
OG0002214	Prbd.g_01709	Prbk.g_01546
OG0002401	Prbd.g_01739	Prbk.g_01804
OG0002604	Prbd.g_01823	Prbk.g_02135
OG0002605	Prbd.g_01822	Prbk.g_02136
OG0002606	Prbd.g_01821	Prbk.g_02137
OG0003378	Prbd.g_01820	Prbk.g_02140
