Orthogroup	Prbd	Praa
OG0001107	Prbd.g_01414	Praa.g_01752
OG0001108	Prbd.g_01413	Praa.g_01753
OG0001109	Prbd.g_01412	Praa.g_01754
OG0001110	Prbd.g_01411	Praa.g_01755
OG0001111	Prbd.g_01410	Praa.g_01756
OG0001112	Prbd.g_01409	Praa.g_01757
OG0001113	Prbd.g_01408	Praa.g_01758
OG0001114	Prbd.g_01407	Praa.g_01759
OG0001115	Prbd.g_01406	Praa.g_01760
OG0001116	Prbd.g_01405	Praa.g_01761
OG0001117	Prbd.g_01404	Praa.g_01762
OG0001118	Prbd.g_01403	Praa.g_01763
OG0001119	Prbd.g_01402	Praa.g_01764
OG0001120	Prbd.g_01401	Praa.g_01765
OG0001121	Prbd.g_01399	Praa.g_01767
OG0001122	Prbd.g_01398	Praa.g_01768
OG0001123	Prbd.g_01397	Praa.g_01769
OG0001124	Prbd.g_01395	Praa.g_01771
OG0001125	Prbd.g_01393	Praa.g_01773
OG0001126	Prbd.g_01392	Praa.g_01774
OG0001127	Prbd.g_01390	Praa.g_01776
OG0001128	Prbd.g_01389	Praa.g_01777
OG0001129	Prbd.g_01388	Praa.g_01778
OG0001130	Prbd.g_01385	Praa.g_01781
OG0001131	Prbd.g_01384	Praa.g_01782
OG0001132	Prbd.g_01383	Praa.g_01783
OG0001133	Prbd.g_01382	Praa.g_01784
OG0001134	Prbd.g_01381	Praa.g_01785
OG0001135	Prbd.g_01380	Praa.g_01786
OG0001136	Prbd.g_01379	Praa.g_01787
OG0001137	Prbd.g_01378	Praa.g_01788
OG0001138	Prbd.g_01377	Praa.g_01789
OG0001139	Prbd.g_01376	Praa.g_01790
OG0001140	Prbd.g_01375	Praa.g_01791
OG0001141	Prbd.g_01374	Praa.g_01792
OG0001142	Prbd.g_01371	Praa.g_01796
OG0001143	Prbd.g_01370	Praa.g_01797
OG0001144	Prbd.g_01369	Praa.g_01798
OG0001145	Prbd.g_01368	Praa.g_01799
OG0001146	Prbd.g_01367	Praa.g_01800
OG0001147	Prbd.g_01366	Praa.g_01801
OG0001148	Prbd.g_01365	Praa.g_01802
OG0001149	Prbd.g_01363	Praa.g_01804
OG0001150	Prbd.g_01362	Praa.g_01805
OG0001151	Prbd.g_01360	Praa.g_01807
OG0001152	Prbd.g_01359	Praa.g_01808
OG0001153	Prbd.g_01358	Praa.g_01809
OG0001154	Prbd.g_01356	Praa.g_01811
OG0001155	Prbd.g_01354	Praa.g_01813
OG0001156	Prbd.g_01352	Praa.g_01815
OG0001157	Prbd.g_01351	Praa.g_01816
OG0001158	Prbd.g_01349	Praa.g_01818
OG0001159	Prbd.g_01348	Praa.g_01819
OG0001160	Prbd.g_01347	Praa.g_01820
OG0001161	Prbd.g_01346	Praa.g_01821
OG0001162	Prbd.g_01345	Praa.g_01822
OG0001163	Prbd.g_01344	Praa.g_01823
OG0001164	Prbd.g_01343	Praa.g_01824
OG0001165	Prbd.g_01342	Praa.g_01825
OG0001166	Prbd.g_01341	Praa.g_01826
OG0001167	Prbd.g_01340	Praa.g_01827
OG0001168	Prbd.g_01339	Praa.g_01828
OG0001169	Prbd.g_01338	Praa.g_01829
OG0001170	Prbd.g_01337	Praa.g_01830
OG0001171	Prbd.g_01336	Praa.g_01831
OG0001172	Prbd.g_01334	Praa.g_01833
OG0001173	Prbd.g_01332	Praa.g_01835
OG0001174	Prbd.g_01331	Praa.g_01836
OG0001175	Prbd.g_01330	Praa.g_01837
OG0001176	Prbd.g_01329	Praa.g_01838
OG0001177	Prbd.g_01327	Praa.g_01840
OG0001178	Prbd.g_01324	Praa.g_01843
OG0001179	Prbd.g_01323	Praa.g_01844
OG0001180	Prbd.g_01321	Praa.g_01845
OG0001181	Prbd.g_01320	Praa.g_01846
OG0001182	Prbd.g_01319	Praa.g_01847
OG0001183	Prbd.g_01318	Praa.g_01848
OG0001184	Prbd.g_01316	Praa.g_01850
OG0001185	Prbd.g_01312	Praa.g_01853
OG0001186	Prbd.g_01311	Praa.g_01854
OG0001187	Prbd.g_01310	Praa.g_01856
OG0001188	Prbd.g_01309	Praa.g_01857
OG0001189	Prbd.g_01308	Praa.g_01858
OG0001190	Prbd.g_01307	Praa.g_01859
OG0001191	Prbd.g_01306	Praa.g_01860
OG0001192	Prbd.g_01305	Praa.g_01861
OG0001193	Prbd.g_01304	Praa.g_01862
OG0001194	Prbd.g_01303	Praa.g_01863
OG0001195	Prbd.g_01302	Praa.g_01864
OG0001196	Prbd.g_01301	Praa.g_01865
OG0001197	Prbd.g_01300	Praa.g_01866
OG0001198	Prbd.g_01299	Praa.g_01867
OG0001199	Prbd.g_01298	Praa.g_01868
OG0001200	Prbd.g_01297	Praa.g_01869
OG0001201	Prbd.g_01296	Praa.g_01870
OG0001202	Prbd.g_01295	Praa.g_01871
OG0001203	Prbd.g_01293	Praa.g_01873
OG0001204	Prbd.g_01291	Praa.g_01875
OG0001205	Prbd.g_01290	Praa.g_01876
OG0001206	Prbd.g_01289	Praa.g_01877
OG0001207	Prbd.g_01288	Praa.g_01878
OG0001208	Prbd.g_01287	Praa.g_01879
OG0001209	Prbd.g_01286	Praa.g_01880
OG0001210	Prbd.g_01285	Praa.g_01881
OG0001211	Prbd.g_01284	Praa.g_01882
OG0001212	Prbd.g_01283	Praa.g_01883
OG0001213	Prbd.g_01282	Praa.g_01884
OG0001214	Prbd.g_01280	Praa.g_01886
OG0001215	Prbd.g_01279	Praa.g_01887
OG0001216	Prbd.g_01278	Praa.g_01888
OG0001217	Prbd.g_01277	Praa.g_01889
OG0001218	Prbd.g_01276	Praa.g_01890
OG0001219	Prbd.g_01274	Praa.g_01892
OG0001220	Prbd.g_01273	Praa.g_01893
OG0001221	Prbd.g_01270	Praa.g_01896
OG0001222	Prbd.g_01269	Praa.g_01897
OG0001223	Prbd.g_01268	Praa.g_01898
OG0001224	Prbd.g_01267	Praa.g_01899
OG0001225	Prbd.g_01266	Praa.g_01900
OG0001226	Prbd.g_01265	Praa.g_01901
OG0001227	Prbd.g_01264	Praa.g_01902
OG0001228	Prbd.g_01263	Praa.g_01903
OG0001229	Prbd.g_01262	Praa.g_01904
OG0001230	Prbd.g_01261	Praa.g_01905
OG0001231	Prbd.g_01260	Praa.g_01906
OG0001232	Prbd.g_01259	Praa.g_01907
OG0001233	Prbd.g_01258	Praa.g_01908
OG0001234	Prbd.g_01257	Praa.g_01909
OG0001235	Prbd.g_01256	Praa.g_01910
OG0001236	Prbd.g_01254	Praa.g_01912
OG0001237	Prbd.g_01253	Praa.g_01913
OG0001238	Prbd.g_01251	Praa.g_01915
OG0001239	Prbd.g_01250	Praa.g_01916
OG0001240	Prbd.g_01249	Praa.g_01917
OG0001241	Prbd.g_01247	Praa.g_01919
OG0001242	Prbd.g_01245	Praa.g_01920
OG0001243	Prbd.g_01244	Praa.g_01921
OG0001244	Prbd.g_01243	Praa.g_01922
OG0001245	Prbd.g_01242	Praa.g_01923
OG0001246	Prbd.g_01241	Praa.g_01924
OG0001247	Prbd.g_01240	Praa.g_01925
OG0001248	Prbd.g_01239	Praa.g_01926
OG0001249	Prbd.g_01238	Praa.g_01927
OG0001250	Prbd.g_01237	Praa.g_01928
OG0001251	Prbd.g_01152	Praa.g_00092
OG0001252	Prbd.g_01105	Praa.g_00138
OG0001253	Prbd.g_01090	Praa.g_00150
OG0001254	Prbd.g_00958	Praa.g_00281
OG0001255	Prbd.g_00906	Praa.g_00333
OG0001256	Prbd.g_01859	Praa.g_00396
OG0001257	Prbd.g_00760	Praa.g_00482
OG0001258	Prbd.g_00744	Praa.g_00498
OG0001259	Prbd.g_00654	Praa.g_00590
OG0001260	Prbd.g_00048	Praa.g_00750
OG0001261	Prbd.g_00137	Praa.g_00839
OG0001262	Prbd.g_00153	Praa.g_00855
OG0001263	Prbd.g_00174	Praa.g_00876
OG0001264	Prbd.g_00205	Praa.g_00906
OG0001265	Prbd.g_00316	Praa.g_01015
OG0001266	Prbd.g_00364	Praa.g_01064
OG0001267	Prbd.g_00452	Praa.g_01144
OG0001268	Prbd.g_00465	Praa.g_01157
OG0001269	Prbd.g_01781	Praa.g_01349
OG0001270	Prbd.g_01649	Praa.g_01516
OG0001271	Prbd.g_01638	Praa.g_01527
OG0001272	Prbd.g_01595	Praa.g_01570
OG0001273	Prbd.g_01594	Praa.g_01571
OG0001274	Prbd.g_01589	Praa.g_01576
OG0001275	Prbd.g_01572	Praa.g_01593
OG0001277	Prbd.g_01550	Praa.g_01618
OG0001278	Prbd.g_01533	Praa.g_01627
OG0001279	Prbd.g_01529	Praa.g_01631
OG0001280	Prbd.g_01526	Praa.g_01634
OG0001281	Prbd.g_01460	Praa.g_01702
OG0001282	Prbd.g_01435	Praa.g_01727
OG0001283	Prbd.g_01353	Praa.g_01814
OG0001284	Prbd.g_01325	Praa.g_01842
OG0001285	Prbd.g_01292	Praa.g_01874
OG0001286	Prbd.g_01248	Praa.g_01918
OG0001290	Prbd.g_01207	Praa.g_00030
OG0001291	Prbd.g_01173	Praa.g_00071
OG0001292	Prbd.g_01170	Praa.g_00074
OG0001293	Prbd.g_01168	Praa.g_00076
OG0001294	Prbd.g_01151	Praa.g_00093
OG0001295	Prbd.g_01124	Praa.g_00119
OG0001296	Prbd.g_01118	Praa.g_00125
OG0001297	Prbd.g_01041	Praa.g_00199
OG0001298	Prbd.g_00996	Praa.g_00243
OG0001299	Prbd.g_00987	Praa.g_00252
OG0001300	Prbd.g_00865	Praa.g_00372
OG0001301	Prbd.g_00607	Praa.g_00637
OG0001302	Prbd.g_00052	Praa.g_00754
OG0001303	Prbd.g_00056	Praa.g_00758
OG0001304	Prbd.g_00331	Praa.g_01030
OG0001305	Prbd.g_00336	Praa.g_01035
OG0001306	Prbd.g_00372	Praa.g_01072
OG0001307	Prbd.g_00382	Praa.g_01082
OG0001308	Prbd.g_00406	Praa.g_01107
OG0001309	Prbd.g_00408	Praa.g_01109
OG0001310	Prbd.g_00418	Praa.g_01120
OG0001311	Prbd.g_00496	Praa.g_01187
OG0001312	Prbd.g_01780	Praa.g_01350
OG0001313	Prbd.g_01591	Praa.g_01574
OG0001314	Prbd.g_01502	Praa.g_01658
OG0001315	Prbd.g_01467	Praa.g_01694
OG0001316	Prbd.g_01357	Praa.g_01810
OG0001318	Prbd.g_01101	Praa.g_00141
OG0001319	Prbd.g_01001	Praa.g_00238
OG0001320	Prbd.g_00775	Praa.g_00467
OG0001321	Prbd.g_00058	Praa.g_00760
OG0001321	Prbd.g_01923	Praa.g_00760
OG0001322	Prbd.g_00083	Praa.g_00783
OG0001323	Prbd.g_00356	Praa.g_01055
OG0001324	Prbd.g_00390	Praa.g_01090
OG0001325	Prbd.g_00412	Praa.g_01113
OG0001326	Prbd.g_01860	Praa.g_01287
OG0001328	Prbd.g_01796	Praa.g_01323
OG0001329	Prbd.g_01744	Praa.g_01386
OG0001330	Prbd.g_01598	Praa.g_01567
OG0001331	Prbd.g_01528	Praa.g_01632
OG0001332	Prbd.g_01478	Praa.g_01683
OG0001333	Prbd.g_01387	Praa.g_01779
OG0001334	Prbd.g_01333	Praa.g_01834
OG0001335	Prbd.g_01294	Praa.g_01872
OG0001337	Prbd.g_01125	Praa.g_00118
OG0001338	Prbd.g_01096	Praa.g_00144
OG0001339	Prbd.g_01037	Praa.g_00203
OG0001340	Prbd.g_00991	Praa.g_00248
OG0001341	Prbd.g_00978	Praa.g_00261
OG0001342	Prbd.g_00959	Praa.g_00280
OG0001343	Prbd.g_00900	Praa.g_00339
OG0001344	Prbd.g_00860	Praa.g_00377
OG0001345	Prbd.g_00808	Praa.g_00434
OG0001346	Prbd.g_00770	Praa.g_00472
OG0001347	Prbd.g_00756	Praa.g_00486
OG0001348	Prbd.g_00738	Praa.g_00504
OG0001349	Prbd.g_00733	Praa.g_00509
OG0001350	Prbd.g_00728	Praa.g_00514
OG0001351	Prbd.g_00666	Praa.g_00577
OG0001352	Prbd.g_00562	Praa.g_00682
OG0001353	Prbd.g_00541	Praa.g_00703
OG0001354	Prbd.g_00086	Praa.g_00786
OG0001355	Prbd.g_00143	Praa.g_00845
OG0001356	Prbd.g_00188	Praa.g_00890
OG0001357	Prbd.g_00292	Praa.g_00992
OG0001358	Prbd.g_00315	Praa.g_01014
OG0001359	Prbd.g_00431	Praa.g_01131
OG0001360	Prbd.g_00432	Praa.g_01132
OG0001361	Prbd.g_00518	Praa.g_01209
OG0001362	Prbd.g_01893	Praa.g_01257
OG0001363	Prbd.g_01735	Praa.g_01396
OG0001364	Prbd.g_01618, Prbd.g_01619	Praa.g_01547
OG0001366	Prbd.g_01488	Praa.g_01673
OG0001367	Prbd.g_01446	Praa.g_01716
OG0001368	Prbd.g_01326	Praa.g_01841
OG0001371	Prbd.g_01177	Praa.g_00067
OG0001372	Prbd.g_01176	Praa.g_00068
OG0001373	Prbd.g_01169	Praa.g_00075
OG0001374	Prbd.g_01157	Praa.g_00087
OG0001375	Prbd.g_01108	Praa.g_00135
OG0001376	Prbd.g_01005	Praa.g_00234
OG0001377	Prbd.g_00983	Praa.g_00256
OG0001378	Prbd.g_00967	Praa.g_00272
OG0001379	Prbd.g_00877	Praa.g_00361
OG0001380	Prbd.g_00835	Praa.g_00397
OG0001381	Prbd.g_00788	Praa.g_00453
OG0001382	Prbd.g_00782	Praa.g_00460
OG0001383	Prbd.g_00731	Praa.g_00511
OG0001384	Prbd.g_00723	Praa.g_00519
OG0001385	Prbd.g_00578	Praa.g_00666
OG0001386	Prbd.g_00570	Praa.g_00674
OG0001387	Prbd.g_00568	Praa.g_00676
OG0001388	Prbd.g_00558	Praa.g_00686
OG0001389	Prbd.g_00012	Praa.g_00716
OG0001390	Prbd.g_00047	Praa.g_00749
OG0001391	Prbd.g_00088	Praa.g_00788
OG0001392	Prbd.g_00187	Praa.g_00889
OG0001393	Prbd.g_00189	Praa.g_00891
OG0001394	Prbd.g_00211	Praa.g_00912
OG0001395	Prbd.g_00214	Praa.g_00915
OG0001396	Prbd.g_00296	Praa.g_00996
OG0001397	Prbd.g_00325	Praa.g_01024
OG0001398	Prbd.g_00344	Praa.g_01043
OG0001399	Prbd.g_00354	Praa.g_01053
OG0001400	Prbd.g_00362	Praa.g_01062
OG0001401	Prbd.g_00369	Praa.g_01069
OG0001402	Prbd.g_00454	Praa.g_01146
OG0001403	Prbd.g_01800	Praa.g_01319
OG0001404	Prbd.g_01773	Praa.g_01357
OG0001405	Prbd.g_01763	Praa.g_01367
OG0001406	Prbd.g_01650	Praa.g_01515
OG0001407	Prbd.g_01647	Praa.g_01518
OG0001408	Prbd.g_01597	Praa.g_01568
OG0001409	Prbd.g_01584	Praa.g_01581
OG0001410	Prbd.g_01570	Praa.g_01595
OG0001411	Prbd.g_01900	Praa.g_01607
OG0001414	Prbd.g_01182	Praa.g_00062
OG0001415	Prbd.g_00913	Praa.g_00326
OG0001416	Prbd.g_00721	Praa.g_00521
OG0001417	Prbd.g_00569	Praa.g_00675
OG0001418	Prbd.g_00059	Praa.g_00761
OG0001419	Prbd.g_00092	Praa.g_00792
OG0001420	Prbd.g_00191	Praa.g_00893
OG0001421	Prbd.g_00195	Praa.g_00897
OG0001422	Prbd.g_00359	Praa.g_01058
OG0001423	Prbd.g_00433	Praa.g_01133
OG0001424	Prbd.g_01922	Praa.g_01223
OG0001425	Prbd.g_01578	Praa.g_01587
OG0001426	Prbd.g_01252	Praa.g_01914
OG0001427	Prbd.g_00866	Praa.g_00371
OG0001428	Prbd.g_01731	Praa.g_00385, Praa.g_01423, Praa.g_01392, Praa.g_01390
OG0001429	Prbd.g_00274	Praa.g_00974
OG0001430	Prbd.g_00308	Praa.g_01007
OG0001431	Prbd.g_00360	Praa.g_01060
OG0001432	Prbd.g_00363	Praa.g_01063
OG0001433	Prbd.g_01890	Praa.g_01260
OG0001434	Prbd.g_01784	Praa.g_01342
OG0001435	Prbd.g_01585	Praa.g_01580
OG0001438	Prbd.g_00624	Praa.g_00620
OG0001439	Prbd.g_00134	Praa.g_00836
OG0001440	Prbd.g_00319	Praa.g_01018
OG0001441	Prbd.g_00400	Praa.g_01100
OG0001442	Prbd.g_00421	Praa.g_01123
OG0001443	Prbd.g_00451	Praa.g_01143
OG0001444	Prbd.g_00487	Praa.g_01178
OG0001445	Prbd.g_01866	Praa.g_01246
OG0001446	Prbd.g_01864	Praa.g_01248
OG0001447	Prbd.g_01863	Praa.g_01249
OG0001448	Prbd.g_01565	Praa.g_01601
OG0001449	Prbd.g_01719	Praa.g_01624, Praa.g_01794
OG0001454	Prbd.g_00872	Praa.g_00366
OG0001457	Prbd.g_00542	Praa.g_00702
OG0001458	Prbd.g_00046	Praa.g_00748
OG0001459	Prbd.g_00081	Praa.g_00781
OG0001460	Prbd.g_00165	Praa.g_00867
OG0001461	Prbd.g_00237	Praa.g_00937
OG0001462	Prbd.g_00307	Praa.g_01006
OG0001463	Prbd.g_00353	Praa.g_01052
OG0001464	Prbd.g_00358	Praa.g_01057
OG0001466	Prbd.g_01837	Praa.g_01296
OG0001467	Prbd.g_01692	Praa.g_01473
OG0001468	Prbd.g_01364	Praa.g_01803
OG0001470	Prbd.g_00919	Praa.g_00320
OG0001472	Prbd.g_00164	Praa.g_00866
OG0001473	Prbd.g_00173	Praa.g_00875
OG0001474	Prbd.g_00175	Praa.g_00877
OG0001475	Prbd.g_00349	Praa.g_01048
OG0001476	Prbd.g_00350	Praa.g_01049
OG0001477	Prbd.g_00351	Praa.g_01050
OG0001478	Prbd.g_00357	Praa.g_01056
OG0001479	Prbd.g_00385	Praa.g_01085
OG0001480	Prbd.g_00394	Praa.g_01094
OG0001481	Prbd.g_00484	Praa.g_01175
OG0001482	Prbd.g_01912	Praa.g_01237
OG0001483	Prbd.g_01807	Praa.g_01312
OG0001484	Prbd.g_01732	Praa.g_01397
OG0001485	Prbd.g_01465	Praa.g_01696
OG0001488	Prbd.g_01068	Praa.g_00172
OG0001489	Prbd.g_00863	Praa.g_00374
OG0001490	Prbd.g_00840	Praa.g_00394
OG0001491	Prbd.g_00078	Praa.g_00778
OG0001492	Prbd.g_00135	Praa.g_00837
OG0001493	Prbd.g_00176	Praa.g_00878
OG0001494	Prbd.g_00177	Praa.g_00879
OG0001495	Prbd.g_00178	Praa.g_00880
OG0001496	Prbd.g_00179	Praa.g_00881
OG0001497	Prbd.g_00180	Praa.g_00882
OG0001498	Prbd.g_00181	Praa.g_00883
OG0001499	Prbd.g_00182	Praa.g_00884
OG0001500	Prbd.g_00183	Praa.g_00885
OG0001501	Prbd.g_00184	Praa.g_00886
OG0001502	Prbd.g_00185	Praa.g_00887
OG0001503	Prbd.g_00186	Praa.g_00888
OG0001504	Prbd.g_00221	Praa.g_00922
OG0001505	Prbd.g_01901	Praa.g_00998
OG0001506	Prbd.g_00377	Praa.g_01077
OG0001507	Prbd.g_00450	Praa.g_01142
OG0001508	Prbd.g_01586	Praa.g_01579
OG0001509	Prbd.g_01445	Praa.g_01717
OG0001510	Prbd.g_01372	Praa.g_01795
OG0001513	Prbd.g_01139	Praa.g_00105
OG0001514	Prbd.g_01834	Praa.g_01299
OG0001515	Prbd.g_00050	Praa.g_00752
OG0001516	Prbd.g_00286	Praa.g_00986
OG0001517	Prbd.g_00367	Praa.g_01067
OG0001523	Prbd.g_01183	Praa.g_00061
OG0001524	Prbd.g_00862	Praa.g_00375
OG0001525	Prbd.g_00783	Praa.g_00458
OG0001527	Prbd.g_00398	Praa.g_01098
OG0001528	Prbd.g_01892	Praa.g_01258
OG0001529	Prbd.g_01889	Praa.g_01262
OG0001532	Prbd.g_01203	Praa.g_00034
OG0001533	Prbd.g_00839	Praa.g_00395
OG0001534	Prbd.g_01580	Praa.g_01585, Praa.g_00411
OG0001535	Prbd.g_00161	Praa.g_00863
OG0001536	Prbd.g_00396	Praa.g_01096
OG0001537	Prbd.g_01918	Praa.g_01231
OG0001537	Prbd.g_01888	Praa.g_01263
OG0001538	Prbd.g_01861	Praa.g_01286
OG0001539	Prbd.g_01829	Praa.g_01304
OG0001540	Prbd.g_01828	Praa.g_01305
OG0001542	Prbd.g_01582	Praa.g_01583
OG0001543	Prbd.g_01571	Praa.g_01594
OG0001549	Prbd.g_01117	Praa.g_00126
OG0001550	Prbd.g_00932	Praa.g_00307
OG0001551	Prbd.g_00908	Praa.g_00331
OG0001552	Prbd.g_00870	Praa.g_00368
OG0001553	Prbd.g_00848	Praa.g_00386
OG0001554	Prbd.g_00847	Praa.g_00387
OG0001555	Prbd.g_00785	Praa.g_00456
OG0001556	Prbd.g_00773	Praa.g_00469
OG0001557	Prbd.g_00567	Praa.g_00677
OG0001558	Prbd.g_00041	Praa.g_00744
OG0001558	Prbd.g_01896	Praa.g_01254
OG0001559	Prbd.g_00051	Praa.g_00753
OG0001560	Prbd.g_00070	Praa.g_00770
OG0001561	Prbd.g_00166	Praa.g_00868
OG0001562	Prbd.g_00306	Praa.g_01005
OG0001563	Prbd.g_00365	Praa.g_01065
OG0001564	Prbd.g_00366	Praa.g_01066
OG0001565	Prbd.g_00368	Praa.g_01068
OG0001566	Prbd.g_00371	Praa.g_01071
OG0001567	Prbd.g_00378	Praa.g_01078
OG0001568	Prbd.g_00393	Praa.g_01093
OG0001569	Prbd.g_00397	Praa.g_01097
OG0001570	Prbd.g_00403	Praa.g_01103
OG0001571	Prbd.g_00415	Praa.g_01116
OG0001572	Prbd.g_00423	Praa.g_01124
OG0001573	Prbd.g_00426	Praa.g_01126
OG0001574	Prbd.g_00003	Praa.g_01251
OG0001575	Prbd.g_01869	Praa.g_01281
OG0001576	Prbd.g_01857	Praa.g_01292
OG0001577	Prbd.g_01767	Praa.g_01363
OG0001578	Prbd.g_01765	Praa.g_01365
OG0001582	Prbd.g_01605	Praa.g_01560
OG0001583	Prbd.g_01603	Praa.g_01562
OG0001584	Prbd.g_01602	Praa.g_01563
OG0001585	Prbd.g_01592	Praa.g_01573
OG0001586	Prbd.g_01315	Praa.g_01851
OG0001590	Prbd.g_00946	Praa.g_00293
OG0001591	Prbd.g_00876	Praa.g_00362
OG0001592	Prbd.g_00841	Praa.g_00393
OG0001594	Prbd.g_00774	Praa.g_00468
OG0001595	Prbd.g_00538	Praa.g_00706
OG0001596	Prbd.g_00053	Praa.g_00755
OG0001597	Prbd.g_00168	Praa.g_00870
OG0001598	Prbd.g_00193	Praa.g_00894
OG0001599	Prbd.g_00444	Praa.g_01136
OG0001600	Prbd.g_00445	Praa.g_01137
OG0001601	Prbd.g_00446	Praa.g_01138
OG0001602	Prbd.g_00447	Praa.g_01139
OG0001603	Prbd.g_01549	Praa.g_01619
OG0001604	Prbd.g_01512	Praa.g_01648
OG0001605	Prbd.g_01441	Praa.g_01721
OG0001609	Prbd.g_00871	Praa.g_00367
OG0001610	Prbd.g_00543	Praa.g_00701
OG0001611	Prbd.g_00032	Praa.g_00736
OG0001612	Prbd.g_00079	Praa.g_00779
OG0001613	Prbd.g_00172	Praa.g_00874
OG0001614	Prbd.g_00290	Praa.g_00990
OG0001615	Prbd.g_01879	Praa.g_01273
OG0001616	Prbd.g_01874	Praa.g_01278
OG0001618	Prbd.g_01785	Praa.g_01341
OG0001619	Prbd.g_01775	Praa.g_01355
OG0001623	Prbd.g_00902	Praa.g_00337
OG0001624	Prbd.g_00170	Praa.g_00872
OG0001625	Prbd.g_00301	Praa.g_01001
OG0001626	Prbd.g_01878	Praa.g_01274
OG0001628	Prbd.g_01563	Praa.g_01604
OG0001639	Prbd.g_01134	Praa.g_00110
OG0001640	Prbd.g_01060	Praa.g_00180
OG0001641	Prbd.g_00875	Praa.g_00363
OG0001642	Prbd.g_00873	Praa.g_00365
OG0001643	Prbd.g_00845	Praa.g_00389
OG0001644	Prbd.g_00844	Praa.g_00390
OG0001645	Prbd.g_00842	Praa.g_00392
OG0001647	Prbd.g_00776	Praa.g_00466
OG0001648	Prbd.g_00683	Praa.g_00560
OG0001649	Prbd.g_00677	Praa.g_00566
OG0001650	Prbd.g_00006	Praa.g_00710
OG0001651	Prbd.g_00042	Praa.g_00745
OG0001652	Prbd.g_00044	Praa.g_00746
OG0001653	Prbd.g_00071	Praa.g_00771
OG0001654	Prbd.g_00077	Praa.g_00777
OG0001655	Prbd.g_00085	Praa.g_00785
OG0001656	Prbd.g_00107	Praa.g_00808
OG0001657	Prbd.g_00159	Praa.g_00861
OG0001658	Prbd.g_00171	Praa.g_00873
OG0001659	Prbd.g_00218	Praa.g_00919
OG0001660	Prbd.g_00302	Praa.g_01002
OG0001661	Prbd.g_00305	Praa.g_01004
OG0001662	Prbd.g_00310	Praa.g_01009
OG0001663	Prbd.g_00327	Praa.g_01026
OG0001664	Prbd.g_00328	Praa.g_01027
OG0001665	Prbd.g_00348	Praa.g_01047
OG0001666	Prbd.g_00352	Praa.g_01051
OG0001667	Prbd.g_00355	Praa.g_01054
OG0001668	Prbd.g_00361	Praa.g_01061
OG0001669	Prbd.g_00373	Praa.g_01073
OG0001670	Prbd.g_00374	Praa.g_01074
OG0001671	Prbd.g_00381	Praa.g_01081
OG0001672	Prbd.g_00386	Praa.g_01086
OG0001673	Prbd.g_00387	Praa.g_01087
OG0001674	Prbd.g_00388	Praa.g_01088
OG0001675	Prbd.g_00413	Praa.g_01114
OG0001676	Prbd.g_00417	Praa.g_01119
OG0001677	Prbd.g_00443	Praa.g_01135
OG0001678	Prbd.g_00515	Praa.g_01206
OG0001679	Prbd.g_00523	Praa.g_01214
OG0001680	Prbd.g_01897	Praa.g_01253
OG0001681	Prbd.g_01856	Praa.g_01293
OG0001682	Prbd.g_01831	Praa.g_01302
OG0001683	Prbd.g_01815	Praa.g_01429
OG0001684	Prbd.g_01606	Praa.g_01559
OG0001685	Prbd.g_01599	Praa.g_01566
OG0001686	Prbd.g_01596	Praa.g_01569
OG0001687	Prbd.g_01590	Praa.g_01575
OG0001688	Prbd.g_01587	Praa.g_01578
OG0001689	Prbd.g_01583	Praa.g_01582
OG0001690	Prbd.g_01581	Praa.g_01584
OG0001691	Prbd.g_01579	Praa.g_01586
OG0001692	Prbd.g_01520	Praa.g_01640
OG0001693	Prbd.g_01275	Praa.g_01891
OG0001698	Prbd.g_00746	Praa.g_00496
OG0001699	Prbd.g_00537	Praa.g_00707
OG0001700	Prbd.g_00035	Praa.g_00739
OG0001701	Prbd.g_00037	Praa.g_00741
OG0001702	Prbd.g_00057	Praa.g_00759
OG0001703	Prbd.g_00072	Praa.g_00772
OG0001704	Prbd.g_00303	Praa.g_01003
OG0001705	Prbd.g_00405	Praa.g_01106
OG0001706	Prbd.g_00416	Praa.g_01118
OG0001707	Prbd.g_00448	Praa.g_01140
OG0001708	Prbd.g_01862	Praa.g_01283
OG0001722	Prbd.g_00033	Praa.g_00737
OG0001723	Prbd.g_00040	Praa.g_00743
OG0001724	Prbd.g_00090	Praa.g_00790
OG0001725	Prbd.g_00167	Praa.g_00869
OG0001726	Prbd.g_00402	Praa.g_01102
OG0001727	Prbd.g_01883	Praa.g_01269
OG0001728	Prbd.g_01830	Praa.g_01303
OG0001731	Prbd.g_01574	Praa.g_01591
OG0001732	Prbd.g_01555	Praa.g_01615
OG0001783	Prbd.g_01197	Praa.g_00041
OG0001784	Prbd.g_00718	Praa.g_00524
OG0001785	Prbd.g_00054	Praa.g_00756
OG0001786	Prbd.g_00131	Praa.g_00833
OG0001787	Prbd.g_00420	Praa.g_01122
OG0001788	Prbd.g_01865	Praa.g_01247
OG0001789	Prbd.g_01877	Praa.g_01275
OG0001790	Prbd.g_01875	Praa.g_01277
OG0001791	Prbd.g_01873	Praa.g_01279
OG0001792	Prbd.g_01816	Praa.g_01428
OG0001793	Prbd.g_01814	Praa.g_01430
OG0001794	Prbd.g_01556	Praa.g_01613
OG0001806	Prbd.g_00861	Praa.g_00376
OG0001807	Prbd.g_00846	Praa.g_00388
