Orthogroup	Prbc	Prbg
OG0001063	Prbc.g_00887	Prbg.g_01707
OG0001064	Prbc.g_00889	Prbg.g_01709
OG0001065	Prbc.g_00933	Prbg.g_01713
OG0001066	Prbc.g_00935	Prbg.g_01715
OG0001067	Prbc.g_00936	Prbg.g_01716
OG0001068	Prbc.g_00938	Prbg.g_01719
OG0001069	Prbc.g_00939	Prbg.g_01720
OG0001070	Prbc.g_00940	Prbg.g_01721
OG0001071	Prbc.g_00941	Prbg.g_01722
OG0001072	Prbc.g_00942	Prbg.g_01723
OG0001073	Prbc.g_00943	Prbg.g_01724
OG0001074	Prbc.g_00944	Prbg.g_01725
OG0001075	Prbc.g_00945	Prbg.g_01726
OG0001076	Prbc.g_00946	Prbg.g_01727
OG0001077	Prbc.g_00947	Prbg.g_01728
OG0001078	Prbc.g_00948	Prbg.g_01729
OG0001079	Prbc.g_00949	Prbg.g_01730
OG0001080	Prbc.g_00950	Prbg.g_01731
OG0001081	Prbc.g_00960	Prbg.g_01735
OG0001082	Prbc.g_00959	Prbg.g_01736
OG0001083	Prbc.g_00955	Prbg.g_01739
OG0001084	Prbc.g_00957	Prbg.g_01738
OG0001085	Prbc.g_00958	Prbg.g_01737
OG0001086	Prbc.g_00953	Prbg.g_01734
OG0001087	Prbc.g_00952	Prbg.g_01733
OG0001088	Prbc.g_00951	Prbg.g_01732
OG0001089	Prbc.g_00327	Prbg.g_01742
OG0001090	Prbc.g_00325	Prbg.g_01744
OG0001091	Prbc.g_00324	Prbg.g_01745
OG0001092	Prbc.g_00323	Prbg.g_01746
OG0001093	Prbc.g_00322	Prbg.g_01747
OG0001094	Prbc.g_00321	Prbg.g_01748
OG0001095	Prbc.g_00320	Prbg.g_01749
OG0001096	Prbc.g_00319	Prbg.g_01750
OG0001097	Prbc.g_00318	Prbg.g_01751
OG0001098	Prbc.g_00317	Prbg.g_01752
OG0001099	Prbc.g_00316	Prbg.g_01753
OG0001100	Prbc.g_00315	Prbg.g_01754
OG0001101	Prbc.g_00314	Prbg.g_01755
OG0001102	Prbc.g_00313	Prbg.g_01756
OG0001103	Prbc.g_00312	Prbg.g_01757
OG0001104	Prbc.g_00311	Prbg.g_01758
OG0001105	Prbc.g_00310	Prbg.g_01759
OG0001106	Prbc.g_00309	Prbg.g_01760
OG0001107	Prbc.g_00308	Prbg.g_01761
OG0001108	Prbc.g_00307	Prbg.g_01762
OG0001109	Prbc.g_00306	Prbg.g_01763
OG0001110	Prbc.g_00305	Prbg.g_01764
OG0001111	Prbc.g_00304	Prbg.g_01765
OG0001112	Prbc.g_00303	Prbg.g_01766
OG0001113	Prbc.g_00302	Prbg.g_01767
OG0001114	Prbc.g_00301	Prbg.g_01768
OG0001115	Prbc.g_00300	Prbg.g_01769
OG0001116	Prbc.g_00299	Prbg.g_01770
OG0001117	Prbc.g_00298	Prbg.g_01771
OG0001118	Prbc.g_00297	Prbg.g_01772
OG0001119	Prbc.g_00296	Prbg.g_01773
OG0001120	Prbc.g_00295	Prbg.g_01774
OG0001121	Prbc.g_00293	Prbg.g_01776
OG0001122	Prbc.g_00292	Prbg.g_01777
OG0001123	Prbc.g_00291	Prbg.g_01778
OG0001124	Prbc.g_00289	Prbg.g_01780
OG0001125	Prbc.g_00287	Prbg.g_01782
OG0001126	Prbc.g_00286	Prbg.g_01783
OG0001127	Prbc.g_00283	Prbg.g_01786
OG0001128	Prbc.g_00282	Prbg.g_01787
OG0001129	Prbc.g_00281	Prbg.g_01788
OG0001130	Prbc.g_00278	Prbg.g_01791
OG0001131	Prbc.g_00277	Prbg.g_01792
OG0001132	Prbc.g_00276	Prbg.g_01793
OG0001133	Prbc.g_00275	Prbg.g_01794
OG0001134	Prbc.g_00274	Prbg.g_01795
OG0001135	Prbc.g_00273	Prbg.g_01796
OG0001136	Prbc.g_00272	Prbg.g_01797
OG0001137	Prbc.g_00271	Prbg.g_01798
OG0001138	Prbc.g_00270	Prbg.g_01799
OG0001139	Prbc.g_00268	Prbg.g_01801
OG0001140	Prbc.g_00267	Prbg.g_01802
OG0001141	Prbc.g_00266	Prbg.g_01803
OG0001142	Prbc.g_00248	Prbg.g_01807
OG0001143	Prbc.g_00247	Prbg.g_01808
OG0001144	Prbc.g_00246	Prbg.g_01809
OG0001145	Prbc.g_00245	Prbg.g_01810
OG0001146	Prbc.g_00244	Prbg.g_01811
OG0001147	Prbc.g_00243	Prbg.g_01812
OG0001148	Prbc.g_00242	Prbg.g_01813
OG0001149	Prbc.g_00241	Prbg.g_01815
OG0001150	Prbc.g_00240	Prbg.g_01816
OG0001151	Prbc.g_00237	Prbg.g_01820
OG0001152	Prbc.g_00236	Prbg.g_01821
OG0001153	Prbc.g_00235	Prbg.g_01822
OG0001154	Prbc.g_00233	Prbg.g_01824
OG0001155	Prbc.g_00231	Prbg.g_01826
OG0001156	Prbc.g_00229	Prbg.g_01828
OG0001157	Prbc.g_00227	Prbg.g_01830
OG0001158	Prbc.g_00225	Prbg.g_01832
OG0001159	Prbc.g_00224	Prbg.g_01833
OG0001160	Prbc.g_00223	Prbg.g_01834
OG0001161	Prbc.g_00222	Prbg.g_01835
OG0001162	Prbc.g_00221	Prbg.g_01836
OG0001163	Prbc.g_00220	Prbg.g_01837
OG0001164	Prbc.g_00219	Prbg.g_01838
OG0001165	Prbc.g_00218	Prbg.g_01839
OG0001166	Prbc.g_00217	Prbg.g_01840
OG0001167	Prbc.g_00216	Prbg.g_01842
OG0001168	Prbc.g_00215	Prbg.g_01843
OG0001169	Prbc.g_00214	Prbg.g_01844
OG0001170	Prbc.g_00213	Prbg.g_01845
OG0001171	Prbc.g_00212	Prbg.g_01846
OG0001172	Prbc.g_00210	Prbg.g_01848
OG0001173	Prbc.g_00208	Prbg.g_01850
OG0001174	Prbc.g_00207	Prbg.g_01851
OG0001175	Prbc.g_00206	Prbg.g_01852
OG0001176	Prbc.g_00204	Prbg.g_01854
OG0001177	Prbc.g_00202	Prbg.g_01856
OG0001178	Prbc.g_00198	Prbg.g_01859
OG0001179	Prbc.g_00197	Prbg.g_01860
OG0001180	Prbc.g_00196	Prbg.g_01861
OG0001181	Prbc.g_00195	Prbg.g_01862
OG0001182	Prbc.g_00194	Prbg.g_01863
OG0001183	Prbc.g_00193	Prbg.g_01864
OG0001184	Prbc.g_00189	Prbg.g_01866
OG0001185	Prbc.g_00965	Prbg.g_01868
OG0001186	Prbc.g_00966	Prbg.g_01869
OG0001187	Prbc.g_00967	Prbg.g_01870
OG0001188	Prbc.g_00968	Prbg.g_01871
OG0001189	Prbc.g_00969	Prbg.g_01872
OG0001190	Prbc.g_00970	Prbg.g_01873
OG0001191	Prbc.g_00971	Prbg.g_01874
OG0001192	Prbc.g_00972	Prbg.g_01875
OG0001193	Prbc.g_00973	Prbg.g_01876
OG0001194	Prbc.g_00974	Prbg.g_01877
OG0001195	Prbc.g_00975	Prbg.g_01878
OG0001196	Prbc.g_00976	Prbg.g_01879
OG0001197	Prbc.g_00977	Prbg.g_01880
OG0001198	Prbc.g_00978	Prbg.g_01881
OG0001199	Prbc.g_00979	Prbg.g_01882
OG0001200	Prbc.g_00980	Prbg.g_01883
OG0001201	Prbc.g_00981	Prbg.g_01884
OG0001202	Prbc.g_00982	Prbg.g_01885
OG0001203	Prbc.g_00984	Prbg.g_01887
OG0001204	Prbc.g_00986	Prbg.g_01889
OG0001205	Prbc.g_00988	Prbg.g_01891
OG0001206	Prbc.g_00989	Prbg.g_01892
OG0001207	Prbc.g_00990	Prbg.g_01893
OG0001208	Prbc.g_00991	Prbg.g_01894
OG0001209	Prbc.g_00992	Prbg.g_01895
OG0001210	Prbc.g_00993	Prbg.g_01896
OG0001211	Prbc.g_00994	Prbg.g_01897
OG0001212	Prbc.g_00995	Prbg.g_01898
OG0001213	Prbc.g_00996	Prbg.g_01899
OG0001214	Prbc.g_00998	Prbg.g_01901
OG0001215	Prbc.g_00999	Prbg.g_01902
OG0001216	Prbc.g_01000	Prbg.g_01903
OG0001217	Prbc.g_01001	Prbg.g_01904
OG0001218	Prbc.g_01002	Prbg.g_01905
OG0001219	Prbc.g_01005	Prbg.g_01908
OG0001220	Prbc.g_01006	Prbg.g_01909
OG0001221	Prbc.g_01011	Prbg.g_01913
OG0001222	Prbc.g_01012	Prbg.g_01914
OG0001223	Prbc.g_01013	Prbg.g_01915
OG0001224	Prbc.g_01015	Prbg.g_01917
OG0001225	Prbc.g_01016	Prbg.g_01918
OG0001226	Prbc.g_01017	Prbg.g_01919
OG0001227	Prbc.g_01018	Prbg.g_01920
OG0001228	Prbc.g_01019	Prbg.g_01921
OG0001229	Prbc.g_01020	Prbg.g_01922
OG0001230	Prbc.g_01021	Prbg.g_01923
OG0001231	Prbc.g_01022	Prbg.g_01924
OG0001232	Prbc.g_01043	Prbg.g_01927
OG0001233	Prbc.g_01044	Prbg.g_01928
OG0001234	Prbc.g_01045	Prbg.g_01929
OG0001235	Prbc.g_01046	Prbg.g_01930
OG0001236	Prbc.g_01048	Prbg.g_01932
OG0001237	Prbc.g_01049	Prbg.g_01933
OG0001238	Prbc.g_01052	Prbg.g_01936
OG0001239	Prbc.g_01053	Prbg.g_01937
OG0001240	Prbc.g_01054	Prbg.g_01938
OG0001241	Prbc.g_01057	Prbg.g_00758
OG0001242	Prbc.g_01060	Prbg.g_00759
OG0001243	Prbc.g_01061	Prbg.g_00760
OG0001244	Prbc.g_01062	Prbg.g_00761
OG0001245	Prbc.g_01063	Prbg.g_00762
OG0001246	Prbc.g_01065	Prbg.g_00763
OG0001247	Prbc.g_01066	Prbg.g_00764
OG0001248	Prbc.g_01067	Prbg.g_00765
OG0001249	Prbc.g_01068	Prbg.g_00766
OG0001250	Prbc.g_01069	Prbg.g_00767
OG0001251	Prbc.g_00481	Prbg.g_00862
OG0001252	Prbc.g_00433	Prbg.g_00912
OG0001253	Prbc.g_00421	Prbg.g_00927
OG0001254	Prbc.g_01173	Prbg.g_00060
OG0001255	Prbc.g_01245	Prbg.g_00116
OG0001257	Prbc.g_01542	Prbg.g_00201
OG0001258	Prbc.g_01557	Prbg.g_00217
OG0001259	Prbc.g_01666	Prbg.g_00309
OG0001260	Prbc.g_02071, Prbc.g_01377	Prbg.g_01249
OG0001261	Prbc.g_01894	Prbg.g_01195
OG0001262	Prbc.g_00068	Prbg.g_01212
OG0001263	Prbc.g_01953	Prbg.g_01507
OG0001264	Prbc.g_01976	Prbg.g_01083
OG0001265	Prbc.g_02086	Prbg.g_01330
OG0001266	Prbc.g_00930	Prbg.g_00358
OG0001267	Prbc.g_01463	Prbg.g_01504
OG0001268	Prbc.g_01449	Prbg.g_01489
OG0001269	Prbc.g_00586	Prbg.g_00504
OG0001270	Prbc.g_00750	Prbg.g_00634
OG0001271	Prbc.g_00762	Prbg.g_00647
OG0001272	Prbc.g_01940, Prbc.g_00069	Prbg.g_00367
OG0001273	Prbc.g_01598	Prbg.g_00708
OG0001274	Prbc.g_00799	Prbg.g_00726
OG0001275	Prbc.g_02129	Prbg.g_01561
OG0001276	Prbc.g_00802	Prbg.g_01351
OG0001277	Prbc.g_00811, Prbc.g_00909	Prbg.g_01609
OG0001278	Prbc.g_00825	Prbg.g_01641
OG0001279	Prbc.g_00829	Prbg.g_01645
OG0001280	Prbc.g_00831	Prbg.g_01648
OG0001281	Prbc.g_00937	Prbg.g_01718
OG0001282	Prbc.g_01309	Prbg.g_01655
OG0001283	Prbc.g_00230	Prbg.g_01827
OG0001284	Prbc.g_00199	Prbg.g_01858
OG0001285	Prbc.g_00985	Prbg.g_01888
OG0001286	Prbc.g_01056	Prbg.g_01940
OG0001287	Prbc.g_00116	Prbg.g_00727
OG0001288	Prbc.g_01498	Prbg.g_00157
OG0001290	Prbc.g_01100	Prbg.g_00843
OG0001291	Prbc.g_00502	Prbg.g_00798
OG0001292	Prbc.g_00499	Prbg.g_00795
OG0001293	Prbc.g_00497	Prbg.g_00793
OG0001294	Prbc.g_00480	Prbg.g_00863
OG0001295	Prbc.g_00452	Prbg.g_00893
OG0001296	Prbc.g_00445	Prbg.g_00900
OG0001297	Prbc.g_00372	Prbg.g_00978
OG0001298	Prbc.g_01141	Prbg.g_01026
OG0001299	Prbc.g_01148	Prbg.g_01035
OG0001300	Prbc.g_02120	Prbg.g_00457
OG0001301	Prbc.g_01714	Prbg.g_01420
OG0001303	Prbc.g_01829	Prbg.g_01549
OG0001304	Prbc.g_02104	Prbg.g_01243
OG0001305	Prbc.g_02109	Prbg.g_01238
OG0001306	Prbc.g_01042	Prbg.g_01926
OG0001307	Prbc.g_01985	Prbg.g_00458
OG0001308	Prbc.g_02114	Prbg.g_00698
OG0001309	Prbc.g_00987	Prbg.g_01890
OG0001310	Prbc.g_01277	Prbg.g_00007
OG0001311	Prbc.g_01413	Prbg.g_01453
OG0001312	Prbc.g_00587	Prbg.g_00503
OG0001313	Prbc.g_01833	Prbg.g_00142
OG0001314	Prbc.g_00853	Prbg.g_01673
OG0001315	Prbc.g_00888	Prbg.g_01708
OG0001316	Prbc.g_00234	Prbg.g_01823
OG0001318	Prbc.g_00429	Prbg.g_00915
OG0001319	Prbc.g_00332	Prbg.g_01020
OG0001320	Prbc.g_01471	Prbg.g_00714
OG0001322	Prbc.g_01822	Prbg.g_01535
OG0001323	Prbc.g_01966	Prbg.g_01072
OG0001324	Prbc.g_00041	Prbg.g_00442
OG0001325	Prbc.g_01348, Prbc.g_02182	Prbg.g_00404
OG0001326	Prbc.g_00143	Prbg.g_00722
OG0001327	Prbc.g_00559	Prbg.g_00697
OG0001329	Prbc.g_01050	Prbg.g_01935
OG0001330	Prbc.g_00795	Prbg.g_00680
OG0001332	Prbc.g_00877	Prbg.g_01697
OG0001333	Prbc.g_00280	Prbg.g_01789
OG0001334	Prbc.g_00209	Prbg.g_01849
OG0001335	Prbc.g_00983	Prbg.g_01886
OG0001336	Prbc.g_00442	Prbg.g_00902
OG0001338	Prbc.g_02147	Prbg.g_00496
OG0001349	Prbc.g_01589	Prbg.g_00228
OG0001350	Prbc.g_01594	Prbg.g_00233
OG0001352	Prbc.g_01763	Prbg.g_01123
OG0001356	Prbc.g_01956, Prbc.g_01957	Prbg.g_01060
OG0001359	Prbc.g_00901	Prbg.g_00754
OG0001360	Prbc.g_00902	Prbg.g_00755
OG0001362	Prbc.g_00133	Prbg.g_00407
OG0001364	Prbc.g_00781	Prbg.g_00666
OG0001365	Prbc.g_02000	Prbg.g_00813
OG0001368	Prbc.g_00200	Prbg.g_01857
OG0001369	Prbc.g_02087	Prbg.g_01331
OG0001370	Prbc.g_00149, Prbc.g_00130	Prbg.g_00452, Prbg.g_00441, Prbg.g_00035
OG0001371	Prbc.g_00506	Prbg.g_00803
OG0001372	Prbc.g_00505	Prbg.g_00801
OG0001373	Prbc.g_00498	Prbg.g_00794
OG0001374	Prbc.g_00486	Prbg.g_00783
OG0001376	Prbc.g_00336	Prbg.g_01016
OG0001377	Prbc.g_01152	Prbg.g_01040
OG0001379	Prbc.g_00748	Prbg.g_00632
OG0001380	Prbc.g_02116	Prbg.g_01139
OG0001381	Prbc.g_01515	Prbg.g_00177
OG0001382	Prbc.g_01523	Prbg.g_00183
OG0001383	Prbc.g_01591	Prbg.g_00230
OG0001385	Prbc.g_01744	Prbg.g_01389
OG0001386	Prbc.g_01754	Prbg.g_01115
OG0001387	Prbc.g_01756	Prbg.g_01117
OG0001388	Prbc.g_01768	Prbg.g_01128
OG0001389	Prbc.g_01792	Prbg.g_01372
OG0001390	Prbc.g_00539	Prbg.g_01541
OG0001391	Prbc.g_02002	Prbg.g_01253
OG0001392	Prbc.g_01955	Prbg.g_01059
OG0001393	Prbc.g_01958	Prbg.g_01061
OG0001394	Prbc.g_01982	Prbg.g_01089
OG0001395	Prbc.g_01986	Prbg.g_01092
OG0001396	Prbc.g_00092	Prbg.g_01612
OG0001397	Prbc.g_02095	Prbg.g_01342
OG0001398	Prbc.g_01931	Prbg.g_01230
OG0001399	Prbc.g_01954	Prbg.g_01051
OG0001400	Prbc.g_01947	Prbg.g_01558
OG0001401	Prbc.g_00615	Prbg.g_00002
OG0001402	Prbc.g_01461	Prbg.g_01501
OG0001403	Prbc.g_00567	Prbg.g_00478
OG0001404	Prbc.g_02160	Prbg.g_01345
OG0001405	Prbc.g_00658	Prbg.g_00530
OG0001406	Prbc.g_00749	Prbg.g_00633
OG0001407	Prbc.g_00753	Prbg.g_00636
OG0001408	Prbc.g_00796	Prbg.g_00681
OG0001409	Prbc.g_00613	Prbg.g_01571
OG0001410	Prbc.g_02169	Prbg.g_00712
OG0001412	Prbc.g_02014	Prbg.g_01267
OG0001414	Prbc.g_00249	Prbg.g_01539
OG0001417	Prbc.g_01755	Prbg.g_01116
OG0001418	Prbc.g_00115	Prbg.g_00395
OG0001419	Prbc.g_02006	Prbg.g_01259
OG0001420	Prbc.g_00923	Prbg.g_01063
OG0001421	Prbc.g_01963	Prbg.g_01068
OG0001422	Prbc.g_01814	Prbg.g_00412
OG0001423	Prbc.g_00158	Prbg.g_00416
OG0001424	Prbc.g_00904	Prbg.g_00684
OG0001427	Prbc.g_00816	Prbg.g_01586
OG0001429	Prbc.g_02046	Prbg.g_01297
OG0001430	Prbc.g_02144	Prbg.g_00012
OG0001431	Prbc.g_01946	Prbg.g_00004
OG0001432	Prbc.g_01825	Prbg.g_01557
OG0001434	Prbc.g_00040, Prbc.g_01300	Prbg.g_00719, Prbg.g_01610
OG0001435	Prbc.g_02157	Prbg.g_01522
OG0001436	Prbc.g_00603	Prbg.g_01638
OG0001443	Prbc.g_01464	Prbg.g_01505
OG0001444	Prbc.g_01425	Prbg.g_01466
OG0001445	Prbc.g_00652	Prbg.g_00742
OG0001446	Prbc.g_00653	Prbg.g_00743
OG0001447	Prbc.g_00654	Prbg.g_01512
OG0001448	Prbc.g_01806	Prbg.g_00737
OG0001450	Prbc.g_01486	Prbg.g_01604
OG0001452	Prbc.g_01004	Prbg.g_01907
OG0001455	Prbc.g_02156	Prbg.g_00425
OG0001456	Prbc.g_01231	Prbg.g_00308
OG0001458	Prbc.g_00048, Prbc.g_01302	Prbg.g_00421
OG0001459	Prbc.g_00514	Prbg.g_00524
OG0001461	Prbc.g_01848	Prbg.g_01379
OG0001465	Prbc.g_01945	Prbg.g_01550
OG0001466	Prbc.g_01278	Prbg.g_00696
OG0001469	Prbc.g_01448	Prbg.g_01488
OG0001473	Prbc.g_02001	Prbg.g_01252
OG0001482	Prbc.g_01520	Prbg.g_00748
OG0001486	Prbc.g_01998	Prbg.g_01104
OG0001487	Prbc.g_01701	Prbg.g_00344
OG0001492	Prbc.g_01892	Prbg.g_01193
OG0001504	Prbc.g_01993	Prbg.g_01099
OG0001505	Prbc.g_00527, Prbc.g_01311	Prbg.g_00732
OG0001509	Prbc.g_01135	Prbg.g_00375
OG0001519	Prbc.g_00078	Prbg.g_00728
OG0001520	Prbc.g_00602	Prbg.g_01637
OG0001522	Prbc.g_00630	Prbg.g_01570, Prbg.g_00024
OG0001526	Prbc.g_01961	Prbg.g_01066
OG0001530	Prbc.g_00601	Prbg.g_01636
OG0001531	Prbc.g_00112	Prbg.g_00418, Prbg.g_00392
OG0001535	Prbc.g_01922	Prbg.g_01224
OG0001544	Prbc.g_00146	Prbg.g_00731
OG0001545	Prbc.g_01973	Prbg.g_01080
OG0001546	Prbc.g_01896	Prbg.g_01197
OG0001547	Prbc.g_01324	Prbg.g_00034, Prbg.g_00440
OG0001548	Prbc.g_00251	Prbg.g_01545, Prbg.g_00402
OG0001558	Prbc.g_00155	Prbg.g_00023
OG0001574	Prbc.g_00019, Prbc.g_00096	Prbg.g_00406
OG0001587	Prbc.g_00014	Prbg.g_00817
OG0001588	Prbc.g_00905	Prbg.g_01547
OG0001593	Prbc.g_00170	Prbg.g_00182
OG0001608	Prbc.g_00961	Prbg.g_00700
OG0001618	Prbc.g_00147	Prbg.g_00453
OG0001622	Prbc.g_00007	Prbg.g_00387
OG0001632	Prbc.g_01283	Prbg.g_00691
OG0001633	Prbc.g_00924	Prbg.g_00699
OG0001634	Prbc.g_00008	Prbg.g_00386
OG0001635	Prbc.g_00009	Prbg.g_00385
OG0001636	Prbc.g_00010	Prbg.g_00384
OG0001637	Prbc.g_01137	Prbg.g_00439
OG0001714	Prbc.g_00747	Prbg.g_00631
OG0001715	Prbc.g_00205	Prbg.g_01853
OG0001716	Prbc.g_01415	Prbg.g_01455
OG0001717	Prbc.g_02127	Prbg.g_01056
OG0001718	Prbc.g_00516	Prbg.g_01050
OG0001719	Prbc.g_01247	Prbg.g_00118
OG0001721	Prbc.g_00139	Prbg.g_00443, Prbg.g_00713
OG0001736	Prbc.g_01994	Prbg.g_01100
OG0001737	Prbc.g_01119	Prbg.g_00833
OG0001738	Prbc.g_00461	Prbg.g_00884
OG0001739	Prbc.g_00462	Prbg.g_00883
OG0001740	Prbc.g_00463	Prbg.g_00882
OG0001741	Prbc.g_00473	Prbg.g_00871
OG0001742	Prbc.g_00820	Prbg.g_01543
OG0001743	Prbc.g_00331	Prbg.g_01021
OG0001744	Prbc.g_00875	Prbg.g_01695
OG0001745	Prbc.g_01645	Prbg.g_00284
OG0001746	Prbc.g_00578	Prbg.g_00491
OG0001747	Prbc.g_01432	Prbg.g_01473
OG0001748	Prbc.g_01774	Prbg.g_01134
OG0001749	Prbc.g_01764	Prbg.g_01124
OG0001750	Prbc.g_02096	Prbg.g_01343
OG0001751	Prbc.g_02089	Prbg.g_01333
OG0001752	Prbc.g_02084	Prbg.g_01327
OG0001753	Prbc.g_02032	Prbg.g_01283
OG0001754	Prbc.g_02099	Prbg.g_01248
OG0001755	Prbc.g_01990	Prbg.g_01096
OG0001756	Prbc.g_01863	Prbg.g_01164
OG0001757	Prbc.g_00547	Prbg.g_00725
OG0001758	Prbc.g_00597	Prbg.g_01213
OG0001759	Prbc.g_01918	Prbg.g_01220
OG0001760	Prbc.g_01968	Prbg.g_01074
OG0001761	Prbc.g_01751	Prbg.g_01113
OG0001762	Prbc.g_01741	Prbg.g_01392
OG0001763	Prbc.g_00450	Prbg.g_00895
OG0001764	Prbc.g_01269	Prbg.g_00138
OG0001765	Prbc.g_01224	Prbg.g_00109
OG0001766	Prbc.g_01223	Prbg.g_00108
OG0001767	Prbc.g_01222	Prbg.g_00107
OG0001768	Prbc.g_01221	Prbg.g_00106
OG0001769	Prbc.g_01220	Prbg.g_00105
OG0001770	Prbc.g_00269	Prbg.g_01800
OG0001771	Prbc.g_00285	Prbg.g_01784
OG0001772	Prbc.g_00440	Prbg.g_00904
OG0001773	Prbc.g_01783	Prbg.g_00810
OG0001774	Prbc.g_00392	Prbg.g_00958
OG0001775	Prbc.g_00386	Prbg.g_00964
OG0001776	Prbc.g_01939	Prbg.g_00463
OG0001777	Prbc.g_01003	Prbg.g_01906
OG0001778	Prbc.g_01007	Prbg.g_01910
OG0001779	Prbc.g_01008	Prbg.g_01911
OG0001780	Prbc.g_01937	Prbg.g_01338
OG0001781	Prbc.g_01014	Prbg.g_01916
OG0001782	Prbc.g_01041	Prbg.g_01925
OG0001798	Prbc.g_01361	Prbg.g_01620
OG0001799	Prbc.g_01949	Prbg.g_00685
OG0001800	Prbc.g_01112	Prbg.g_01582
OG0001801	Prbc.g_00090	Prbg.g_01536
OG0001802	Prbc.g_00551	Prbg.g_00400
OG0001803	Prbc.g_02078	Prbg.g_01320
OG0001805	Prbc.g_00524, Prbc.g_02118	Prbg.g_01057
OG0001831	Prbc.g_01451	Prbg.g_01491
OG0001832	Prbc.g_01438	Prbg.g_01479
OG0001834	Prbc.g_02122	Prbg.g_00401
OG0001835	Prbc.g_00053, Prbc.g_01328	Prbg.g_00363
OG0001836	Prbc.g_00651	Prbg.g_01513
OG0001852	Prbc.g_00087	Prbg.g_00026
OG0001853	Prbc.g_00552, Prbc.g_00020	Prbg.g_01628
OG0001889	Prbc.g_00553	Prbg.g_01627
OG0001890	Prbc.g_00554	Prbg.g_01626
OG0001903	Prbc.g_01281	Prbg.g_01630
OG0001904	Prbc.g_00818	Prbg.g_00733
OG0001922	Prbc.g_00120	Prbg.g_00393
OG0001924	Prbc.g_00005	Prbg.g_00701
OG0001926	Prbc.g_02188	Prbg.g_00422
OG0001927	Prbc.g_00522	Prbg.g_01052
OG0001928	Prbc.g_01226	Prbg.g_00112
OG0001929	Prbc.g_01527	Prbg.g_00187
OG0001930	Prbc.g_01555	Prbg.g_00215
OG0001931	Prbc.g_01786	Prbg.g_01150
OG0001932	Prbc.g_01802	Prbg.g_01362
OG0001933	Prbc.g_01926	Prbg.g_00723
OG0001934	Prbc.g_01960	Prbg.g_01064
OG0001935	Prbc.g_02115	Prbg.g_01348
OG0001936	Prbc.g_00611	Prbg.g_00394
OG0001937	Prbc.g_01306	Prbg.g_00399
OG0001938	Prbc.g_01313	Prbg.g_00016
OG0001939	Prbc.g_01335	Prbg.g_00063
OG0001941	Prbc.g_01384	Prbg.g_00356
OG0001942	Prbc.g_01385	Prbg.g_00355
OG0001943	Prbc.g_01477	Prbg.g_01519
OG0001944	Prbc.g_00786	Prbg.g_00671
OG0001945	Prbc.g_00900	Prbg.g_00753
OG0001946	Prbc.g_00928	Prbg.g_01517
OG0001947	Prbc.g_00962	Prbg.g_00041
OG0001948	Prbc.g_00239	Prbg.g_01817
OG0001975	Prbc.g_00523	Prbg.g_01346
OG0001976	Prbc.g_01419	Prbg.g_00717
OG0001977	Prbc.g_00648	Prbg.g_01118
OG0001978	Prbc.g_00907	Prbg.g_01624
OG0001979	Prbc.g_00926	Prbg.g_01625
OG0002007	Prbc.g_02060	Prbg.g_01313
OG0002008	Prbc.g_02134	Prbg.g_01537
OG0002009	Prbc.g_02138	Prbg.g_01553
OG0002010	Prbc.g_02148	Prbg.g_00021
OG0002011	Prbc.g_00612	Prbg.g_00456
OG0002012	Prbc.g_00118	Prbg.g_01532
OG0002013	Prbc.g_01304	Prbg.g_00729
OG0002014	Prbc.g_01469	Prbg.g_01509
OG0002015	Prbc.g_00817	Prbg.g_01048
OG0002016	Prbc.g_00824	Prbg.g_01546
OG0002017	Prbc.g_00537	Prbg.g_01559
OG0002018	Prbc.g_00034	Prbg.g_00741
OG0002046	Prbc.g_02199, Prbc.g_00540	Prbg.g_01607
OG0002048	Prbc.g_00058	Prbg.g_01350
OG0002049	Prbc.g_01372	Prbg.g_01538
OG0002050	Prbc.g_01952	Prbg.g_01054
OG0002086	Prbc.g_02174	Prbg.g_00705
OG0002087	Prbc.g_00131	Prbg.g_00033
OG0002088	Prbc.g_01296	Prbg.g_00417
OG0002089	Prbc.g_00626	Prbg.g_00426
OG0002090	Prbc.g_00060, Prbc.g_00061	Prbg.g_01633
OG0002092	Prbc.g_01467	Prbg.g_01506
OG0002093	Prbc.g_01472	Prbg.g_01047
OG0002095	Prbc.g_00927	Prbg.g_01573
OG0002100	Prbc.g_00635, Prbc.g_01564	Prbg.g_00005
OG0002158	Prbc.g_00171	Prbg.g_00413
OG0002159	Prbc.g_01577	Prbg.g_00369
OG0002228	Prbc.g_02085	Prbg.g_01328
