Orthogroup	Prbc	Pray
OG0001107	Prbc.g_00308	Pray.g_01283
OG0001108	Prbc.g_00307	Pray.g_01284
OG0001109	Prbc.g_00306	Pray.g_01285
OG0001110	Prbc.g_00305	Pray.g_01286
OG0001111	Prbc.g_00304	Pray.g_01287
OG0001112	Prbc.g_00303	Pray.g_01288
OG0001113	Prbc.g_00302	Pray.g_01289
OG0001114	Prbc.g_00301	Pray.g_01290
OG0001115	Prbc.g_00300	Pray.g_01291
OG0001116	Prbc.g_00299	Pray.g_01292
OG0001117	Prbc.g_00298	Pray.g_01293
OG0001118	Prbc.g_00297	Pray.g_01294
OG0001119	Prbc.g_00296	Pray.g_01295
OG0001120	Prbc.g_00295	Pray.g_01296
OG0001121	Prbc.g_00293	Pray.g_01298
OG0001122	Prbc.g_00292	Pray.g_01299
OG0001123	Prbc.g_00291	Pray.g_01300
OG0001124	Prbc.g_00289	Pray.g_01302
OG0001125	Prbc.g_00287	Pray.g_01304
OG0001126	Prbc.g_00286	Pray.g_01305
OG0001127	Prbc.g_00283	Pray.g_01307
OG0001128	Prbc.g_00282	Pray.g_01308
OG0001129	Prbc.g_00281	Pray.g_01309
OG0001130	Prbc.g_00278	Pray.g_01312
OG0001131	Prbc.g_00277	Pray.g_01313
OG0001132	Prbc.g_00276	Pray.g_01314
OG0001133	Prbc.g_00275	Pray.g_01315
OG0001134	Prbc.g_00274	Pray.g_01316
OG0001135	Prbc.g_00273	Pray.g_01317
OG0001136	Prbc.g_00272	Pray.g_01318
OG0001137	Prbc.g_00271	Pray.g_01319
OG0001138	Prbc.g_00270	Pray.g_01320
OG0001139	Prbc.g_00268	Pray.g_01321
OG0001140	Prbc.g_00267	Pray.g_01322
OG0001141	Prbc.g_00266	Pray.g_01323
OG0001142	Prbc.g_00248	Pray.g_01327
OG0001143	Prbc.g_00247	Pray.g_01328
OG0001144	Prbc.g_00246	Pray.g_01329
OG0001145	Prbc.g_00245	Pray.g_01330
OG0001146	Prbc.g_00244	Pray.g_01331
OG0001147	Prbc.g_00243	Pray.g_01332
OG0001148	Prbc.g_00242	Pray.g_01333
OG0001149	Prbc.g_00241	Pray.g_01335
OG0001150	Prbc.g_00240	Pray.g_01336
OG0001151	Prbc.g_00237	Pray.g_01338
OG0001152	Prbc.g_00236	Pray.g_01339
OG0001153	Prbc.g_00235	Pray.g_01340
OG0001154	Prbc.g_00233	Pray.g_01342
OG0001155	Prbc.g_00231	Pray.g_01344
OG0001156	Prbc.g_00229	Pray.g_01346
OG0001157	Prbc.g_00227	Pray.g_01347
OG0001158	Prbc.g_00225	Pray.g_01349
OG0001159	Prbc.g_00224	Pray.g_01350
OG0001160	Prbc.g_00223	Pray.g_01351
OG0001161	Prbc.g_00222	Pray.g_01352
OG0001162	Prbc.g_00221	Pray.g_01353
OG0001163	Prbc.g_00220	Pray.g_01354
OG0001164	Prbc.g_00219	Pray.g_01355
OG0001165	Prbc.g_00218	Pray.g_01356
OG0001166	Prbc.g_00217	Pray.g_01357
OG0001167	Prbc.g_00216	Pray.g_01358
OG0001168	Prbc.g_00215	Pray.g_01359
OG0001169	Prbc.g_00214	Pray.g_01360
OG0001170	Prbc.g_00213	Pray.g_01362
OG0001171	Prbc.g_00212	Pray.g_01363
OG0001172	Prbc.g_00210	Pray.g_01365
OG0001173	Prbc.g_00208	Pray.g_01367
OG0001174	Prbc.g_00207	Pray.g_01368
OG0001175	Prbc.g_00206	Pray.g_01369
OG0001176	Prbc.g_00204	Pray.g_01370
OG0001177	Prbc.g_00202	Pray.g_01372
OG0001178	Prbc.g_00198	Pray.g_01375
OG0001179	Prbc.g_00197	Pray.g_01376
OG0001180	Prbc.g_00196	Pray.g_01377
OG0001181	Prbc.g_00195	Pray.g_01378
OG0001182	Prbc.g_00194	Pray.g_01379
OG0001183	Prbc.g_00193	Pray.g_01380
OG0001184	Prbc.g_00189	Pray.g_01382
OG0001185	Prbc.g_00965	Pray.g_01385
OG0001186	Prbc.g_00966	Pray.g_01386
OG0001187	Prbc.g_00967	Pray.g_01388
OG0001188	Prbc.g_00968	Pray.g_01389
OG0001189	Prbc.g_00969	Pray.g_01390
OG0001190	Prbc.g_00970	Pray.g_01391
OG0001191	Prbc.g_00971	Pray.g_01392
OG0001192	Prbc.g_00972	Pray.g_01393
OG0001193	Prbc.g_00973	Pray.g_01394
OG0001194	Prbc.g_00974	Pray.g_01395
OG0001195	Prbc.g_00975	Pray.g_01396
OG0001196	Prbc.g_00976	Pray.g_01397
OG0001197	Prbc.g_00977	Pray.g_01398
OG0001198	Prbc.g_00978	Pray.g_01399
OG0001199	Prbc.g_00979	Pray.g_01400
OG0001200	Prbc.g_00980	Pray.g_01401
OG0001201	Prbc.g_00981	Pray.g_01402
OG0001202	Prbc.g_00982	Pray.g_01403
OG0001203	Prbc.g_00984	Pray.g_01405
OG0001204	Prbc.g_00986	Pray.g_01407
OG0001205	Prbc.g_00988	Pray.g_01408
OG0001206	Prbc.g_00989	Pray.g_01409
OG0001207	Prbc.g_00990	Pray.g_01410
OG0001208	Prbc.g_00991	Pray.g_01411
OG0001209	Prbc.g_00992	Pray.g_01412
OG0001210	Prbc.g_00993	Pray.g_01413
OG0001211	Prbc.g_00994	Pray.g_01414
OG0001212	Prbc.g_00995	Pray.g_01415
OG0001213	Prbc.g_00996	Pray.g_01416
OG0001214	Prbc.g_00998	Pray.g_01418
OG0001215	Prbc.g_00999	Pray.g_01419
OG0001216	Prbc.g_01000	Pray.g_01420
OG0001217	Prbc.g_01001	Pray.g_01421
OG0001218	Prbc.g_01002	Pray.g_01422
OG0001219	Prbc.g_01005	Pray.g_01425
OG0001220	Prbc.g_01006	Pray.g_01426
OG0001221	Prbc.g_01011	Pray.g_01429
OG0001222	Prbc.g_01012	Pray.g_01430
OG0001223	Prbc.g_01013	Pray.g_01431
OG0001224	Prbc.g_01015	Pray.g_01432
OG0001225	Prbc.g_01016	Pray.g_01433
OG0001226	Prbc.g_01017	Pray.g_01434
OG0001227	Prbc.g_01018	Pray.g_01435
OG0001228	Prbc.g_01019	Pray.g_01436
OG0001229	Prbc.g_01020	Pray.g_01437
OG0001230	Prbc.g_01021	Pray.g_01438
OG0001231	Prbc.g_01022	Pray.g_01439
OG0001232	Prbc.g_01043	Pray.g_01440
OG0001233	Prbc.g_01044	Pray.g_01441
OG0001234	Prbc.g_01045	Pray.g_01442
OG0001235	Prbc.g_01046	Pray.g_01443
OG0001236	Prbc.g_01048	Pray.g_01445
OG0001237	Prbc.g_01049	Pray.g_01446
OG0001238	Prbc.g_01052	Pray.g_01448
OG0001239	Prbc.g_01053	Pray.g_01449
OG0001240	Prbc.g_01054	Pray.g_01450
OG0001241	Prbc.g_01057	Pray.g_01452
OG0001242	Prbc.g_01060	Pray.g_01453
OG0001243	Prbc.g_01061	Pray.g_01454
OG0001244	Prbc.g_01062	Pray.g_01455
OG0001245	Prbc.g_01063	Pray.g_01456
OG0001246	Prbc.g_01065	Pray.g_01457
OG0001247	Prbc.g_01066	Pray.g_01458
OG0001248	Prbc.g_01067	Pray.g_01459
OG0001249	Prbc.g_01068	Pray.g_01460
OG0001250	Prbc.g_01069	Pray.g_01461
OG0001251	Prbc.g_00481	Pray.g_00197
OG0001252	Prbc.g_00433	Pray.g_00151
OG0001253	Prbc.g_00421	Pray.g_00139
OG0001254	Prbc.g_01173	Pray.g_00760
OG0001255	Prbc.g_01245	Pray.g_00811
OG0001257	Prbc.g_01542	Pray.g_00972
OG0001258	Prbc.g_01557	Pray.g_00989
OG0001259	Prbc.g_01666	Pray.g_01173
OG0001260	Prbc.g_02071, Prbc.g_01377	Pray.g_00292
OG0001261	Prbc.g_01894	Pray.g_00383
OG0001262	Prbc.g_00068	Pray.g_00399
OG0001263	Prbc.g_01953	Pray.g_00420
OG0001264	Prbc.g_01976	Pray.g_00451
OG0001265	Prbc.g_02086	Pray.g_00560
OG0001266	Prbc.g_00930	Pray.g_00608
OG0001267	Prbc.g_01463	Pray.g_00080
OG0001268	Prbc.g_01449	Pray.g_00067
OG0001269	Prbc.g_00586	Pray.g_01846
OG0001270	Prbc.g_00750	Pray.g_01682
OG0001271	Prbc.g_00762	Pray.g_01671
OG0001272	Prbc.g_01940, Prbc.g_00069	Pray.g_01629
OG0001273	Prbc.g_01598	Pray.g_01628
OG0001274	Prbc.g_00799	Pray.g_01623
OG0001275	Prbc.g_02129	Pray.g_01606
OG0001276	Prbc.g_00802	Pray.g_01596
OG0001277	Prbc.g_00811, Prbc.g_00909	Pray.g_01585
OG0001278	Prbc.g_00825	Pray.g_01567
OG0001279	Prbc.g_00829	Pray.g_01563
OG0001280	Prbc.g_00831	Pray.g_01560
OG0001281	Prbc.g_00937	Pray.g_01237
OG0001282	Prbc.g_01309	Pray.g_01262
OG0001283	Prbc.g_00230	Pray.g_01345
OG0001284	Prbc.g_00199	Pray.g_01374
OG0001285	Prbc.g_00985	Pray.g_01406
OG0001286	Prbc.g_01056	Pray.g_01451
OG0001288	Prbc.g_01498	Pray.g_00927
OG0001290	Prbc.g_01100	Pray.g_01492
OG0001291	Prbc.g_00502	Pray.g_00218
OG0001292	Prbc.g_00499	Pray.g_00215
OG0001293	Prbc.g_00497	Pray.g_00213
OG0001294	Prbc.g_00480	Pray.g_00196
OG0001295	Prbc.g_00452	Pray.g_00170
OG0001296	Prbc.g_00445	Pray.g_00164
OG0001297	Prbc.g_00372	Pray.g_00680
OG0001298	Prbc.g_01141	Pray.g_00724
OG0001299	Prbc.g_01148	Pray.g_00733
OG0001300	Prbc.g_02120	Pray.g_00851
OG0001301	Prbc.g_01714	Pray.g_01126
OG0001303	Prbc.g_01829	Pray.g_00300
OG0001304	Prbc.g_02104	Pray.g_00575
OG0001305	Prbc.g_02109	Pray.g_00580
OG0001306	Prbc.g_01042	Pray.g_00616
OG0001307	Prbc.g_01985	Pray.g_00625
OG0001308	Prbc.g_02114	Pray.g_00120
OG0001309	Prbc.g_00987	Pray.g_00118
OG0001310	Prbc.g_01277	Pray.g_00107
OG0001311	Prbc.g_01413	Pray.g_00035
OG0001312	Prbc.g_00587	Pray.g_01845
OG0001313	Prbc.g_01833	Pray.g_01625
OG0001314	Prbc.g_00853	Pray.g_01536
OG0001315	Prbc.g_00888	Pray.g_01502
OG0001316	Prbc.g_00234	Pray.g_01341
OG0001318	Prbc.g_00429	Pray.g_00148
OG0001319	Prbc.g_00332	Pray.g_00719
OG0001320	Prbc.g_01471	Pray.g_00957
OG0001322	Prbc.g_01822	Pray.g_00329
OG0001323	Prbc.g_01966	Pray.g_00600
OG0001324	Prbc.g_00041	Pray.g_00633
OG0001325	Prbc.g_01348, Prbc.g_02182	Pray.g_00114
OG0001326	Prbc.g_00143	Pray.g_01898
OG0001327	Prbc.g_00559	Pray.g_01896
OG0001329	Prbc.g_01050	Pray.g_01809
OG0001330	Prbc.g_00795	Pray.g_01632
OG0001333	Prbc.g_00280	Pray.g_01310
OG0001334	Prbc.g_00209	Pray.g_01366
OG0001335	Prbc.g_00983	Pray.g_01404
OG0001336	Prbc.g_00442	Pray.g_00161
OG0001338	Prbc.g_02147	Pray.g_00145
OG0001344	Prbc.g_01483, Prbc.g_00646	Pray.g_00856
OG0001348	Prbc.g_01584	Pray.g_00995
OG0001349	Prbc.g_01589	Pray.g_01000
OG0001350	Prbc.g_01594	Pray.g_01005
OG0001352	Prbc.g_01763	Pray.g_01081
OG0001356	Prbc.g_01956, Prbc.g_01957	Pray.g_00434
OG0001359	Prbc.g_00901	Pray.g_00093
OG0001360	Prbc.g_00902	Pray.g_00092
OG0001362	Prbc.g_00133	Pray.g_01926
OG0001364	Prbc.g_00781	Pray.g_01652
OG0001365	Prbc.g_02000	Pray.g_01232
OG0001368	Prbc.g_00200	Pray.g_01373
OG0001369	Prbc.g_02087	Pray.g_00561
OG0001371	Prbc.g_00506	Pray.g_00222
OG0001372	Prbc.g_00505	Pray.g_00221
OG0001373	Prbc.g_00498	Pray.g_00214
OG0001374	Prbc.g_00486	Pray.g_00202
OG0001376	Prbc.g_00336	Pray.g_00715
OG0001377	Prbc.g_01152	Pray.g_00737
OG0001379	Prbc.g_00748	Pray.g_00839
OG0001381	Prbc.g_01515	Pray.g_00944
OG0001382	Prbc.g_01523	Pray.g_00950
OG0001383	Prbc.g_01591	Pray.g_01002
OG0001385	Prbc.g_01744	Pray.g_01097
OG0001386	Prbc.g_01754	Pray.g_01089
OG0001387	Prbc.g_01756	Pray.g_01087
OG0001388	Prbc.g_01768	Pray.g_01077
OG0001389	Prbc.g_01792	Pray.g_01035
OG0001390	Prbc.g_00539	Pray.g_00291
OG0001391	Prbc.g_02002	Pray.g_00334
OG0001392	Prbc.g_01955	Pray.g_00433
OG0001393	Prbc.g_01958	Pray.g_00435
OG0001394	Prbc.g_01982	Pray.g_00457
OG0001395	Prbc.g_01986	Pray.g_00460
OG0001396	Prbc.g_00092	Pray.g_00543
OG0001397	Prbc.g_02095	Pray.g_00569
OG0001398	Prbc.g_01931	Pray.g_00588
OG0001399	Prbc.g_01954	Pray.g_00598
OG0001400	Prbc.g_01947	Pray.g_00606
OG0001401	Prbc.g_00615	Pray.g_00613
OG0001402	Prbc.g_01461	Pray.g_00078
OG0001403	Prbc.g_00567	Pray.g_01869
OG0001404	Prbc.g_02160	Pray.g_01838
OG0001405	Prbc.g_00658	Pray.g_01828
OG0001406	Prbc.g_00749	Pray.g_01683
OG0001407	Prbc.g_00753	Pray.g_01680
OG0001408	Prbc.g_00796	Pray.g_01631
OG0001409	Prbc.g_00613	Pray.g_01617
OG0001411	Prbc.g_00176	Pray.g_01593
OG0001412	Prbc.g_02014	Pray.g_00492
OG0001413	Prbc.g_00533	Pray.g_00002
OG0001414	Prbc.g_00249	Pray.g_00227
OG0001415	Prbc.g_01218	Pray.g_00804
OG0001416	Prbc.g_01601	Pray.g_01012
OG0001417	Prbc.g_01755	Pray.g_01088
OG0001418	Prbc.g_00115	Pray.g_00303
OG0001419	Prbc.g_02006	Pray.g_00338
OG0001420	Prbc.g_00923	Pray.g_00437
OG0001421	Prbc.g_01963	Pray.g_00441
OG0001422	Prbc.g_01814	Pray.g_00603
OG0001423	Prbc.g_00158	Pray.g_00091
OG0001424	Prbc.g_00904	Pray.g_00248
OG0001426	Prbc.g_01051	Pray.g_01447
OG0001427	Prbc.g_00816	Pray.g_00850
OG0001429	Prbc.g_02046	Pray.g_00521
OG0001430	Prbc.g_02144	Pray.g_00552
OG0001431	Prbc.g_01946	Pray.g_00604
OG0001432	Prbc.g_01825	Pray.g_00607
OG0001433	Prbc.g_00123	Pray.g_01923
OG0001435	Prbc.g_02157	Pray.g_01619
OG0001436	Prbc.g_00603	Pray.g_00312
OG0001438	Prbc.g_01697	Pray.g_01143
OG0001441	Prbc.g_00063	Pray.g_00127
OG0001442	Prbc.g_00803	Pray.g_00104
OG0001443	Prbc.g_01464	Pray.g_00081
OG0001444	Prbc.g_01425	Pray.g_00044
OG0001445	Prbc.g_00652	Pray.g_01937
OG0001446	Prbc.g_00653	Pray.g_01935
OG0001447	Prbc.g_00654	Pray.g_01934
OG0001448	Prbc.g_01806	Pray.g_01599
OG0001452	Prbc.g_01004	Pray.g_01424
OG0001453	Prbc.g_00052	Pray.g_01588
OG0001455	Prbc.g_02156	Pray.g_00905
OG0001458	Prbc.g_00048, Prbc.g_01302	Pray.g_00290
OG0001459	Prbc.g_00514	Pray.g_00327
OG0001461	Prbc.g_01848	Pray.g_00484
OG0001464	Prbc.g_01379, Prbc.g_02066	Pray.g_00602
OG0001465	Prbc.g_01945	Pray.g_01901
OG0001467	Prbc.g_00706	Pray.g_01725
OG0001469	Prbc.g_01448	Pray.g_00066
OG0001472	Prbc.g_01925	Pray.g_00410
OG0001473	Prbc.g_02001	Pray.g_00419
OG0001474	Prbc.g_00911	Pray.g_00421
OG0001475	Prbc.g_01942	Pray.g_00593
OG0001476	Prbc.g_01943	Pray.g_00594
OG0001477	Prbc.g_01944	Pray.g_00595
OG0001478	Prbc.g_00678	Pray.g_00601
OG0001479	Prbc.g_01423	Pray.g_00628
OG0001480	Prbc.g_01495	Pray.g_00133
OG0001482	Prbc.g_01520	Pray.g_01574
OG0001486	Prbc.g_01998	Pray.g_00472
OG0001487	Prbc.g_01701	Pray.g_00307
OG0001491	Prbc.g_02149	Pray.g_00324
OG0001492	Prbc.g_01892	Pray.g_00381
OG0001493	Prbc.g_00912	Pray.g_00422
OG0001494	Prbc.g_00913	Pray.g_00423
OG0001495	Prbc.g_00914	Pray.g_00424
OG0001496	Prbc.g_00915	Pray.g_00425
OG0001497	Prbc.g_00916	Pray.g_00426
OG0001498	Prbc.g_00917	Pray.g_00427
OG0001499	Prbc.g_00918	Pray.g_00428
OG0001500	Prbc.g_00919	Pray.g_00429
OG0001501	Prbc.g_00920	Pray.g_00430
OG0001502	Prbc.g_00921	Pray.g_00431
OG0001503	Prbc.g_00922	Pray.g_00432
OG0001507	Prbc.g_01465	Pray.g_00082
OG0001509	Prbc.g_01135	Pray.g_01252
OG0001510	Prbc.g_00250	Pray.g_01326
OG0001515	Prbc.g_00809, Prbc.g_00526	Pray.g_00294
OG0001516	Prbc.g_02056	Pray.g_00533
OG0001517	Prbc.g_02187	Pray.g_00611
OG0001518	Prbc.g_01347, Prbc.g_01330, Prbc.g_01332, Prbc.g_01326	Pray.g_01579
OG0001519	Prbc.g_00078	Pray.g_00867
OG0001520	Prbc.g_00602	Pray.g_00311
OG0001523	Prbc.g_00519	Pray.g_00228
OG0001524	Prbc.g_01279	Pray.g_00854
OG0001527	Prbc.g_01342	Pray.g_00129
OG0001528	Prbc.g_00813	Pray.g_01925
OG0001529	Prbc.g_01334	Pray.g_01922
OG0001530	Prbc.g_00601	Pray.g_00310
OG0001533	Prbc.g_01280	Pray.g_00882
OG0001535	Prbc.g_01922	Pray.g_00407
OG0001536	Prbc.g_02140	Pray.g_00131
OG0001538	Prbc.g_00581	Pray.g_01899
OG0001539	Prbc.g_01291	Pray.g_01884
OG0001543	Prbc.g_01287	Pray.g_01605
OG0001549	Prbc.g_00444	Pray.g_00163
OG0001550	Prbc.g_01199	Pray.g_00785
OG0001551	Prbc.g_01115, Prbc.g_00528	Pray.g_00809
OG0001552	Prbc.g_00151	Pray.g_00846
OG0001553	Prbc.g_01297	Pray.g_00869
OG0001554	Prbc.g_02123	Pray.g_00870
OG0001555	Prbc.g_02132	Pray.g_00947
OG0001556	Prbc.g_01482	Pray.g_00959
OG0001557	Prbc.g_01757	Pray.g_01086
OG0001559	Prbc.g_00128	Pray.g_00295
OG0001560	Prbc.g_02072	Pray.g_00316
OG0001561	Prbc.g_00624	Pray.g_00412
OG0001562	Prbc.g_01818	Pray.g_00550
OG0001563	Prbc.g_00520	Pray.g_00609
OG0001564	Prbc.g_02117	Pray.g_00610
OG0001565	Prbc.g_01826	Pray.g_00612
OG0001566	Prbc.g_02131	Pray.g_00615
OG0001567	Prbc.g_01310	Pray.g_00621
OG0001568	Prbc.g_02186	Pray.g_00134
OG0001569	Prbc.g_00114	Pray.g_00130
OG0001570	Prbc.g_00119	Pray.g_00124
OG0001571	Prbc.g_00150	Pray.g_00111
OG0001572	Prbc.g_01288	Pray.g_00101
OG0001573	Prbc.g_02146	Pray.g_00098
OG0001575	Prbc.g_00627	Pray.g_01904
OG0001576	Prbc.g_00142	Pray.g_01893
OG0001577	Prbc.g_00931	Pray.g_01832
OG0001578	Prbc.g_00656	Pray.g_01830
OG0001582	Prbc.g_02076	Pray.g_01639
OG0001583	Prbc.g_01834	Pray.g_01637
OG0001584	Prbc.g_01484	Pray.g_01636
OG0001585	Prbc.g_00800	Pray.g_01626
OG0001586	Prbc.g_00642	Pray.g_01383
OG0001591	Prbc.g_00614	Pray.g_00840
OG0001594	Prbc.g_01480	Pray.g_00958
OG0001595	Prbc.g_01314	Pray.g_01057
OG0001597	Prbc.g_00099	Pray.g_00414
OG0001599	Prbc.g_00908	Pray.g_00088
OG0001600	Prbc.g_01489	Pray.g_00087
OG0001601	Prbc.g_01488	Pray.g_00086
OG0001602	Prbc.g_01487	Pray.g_00085
OG0001603	Prbc.g_00117	Pray.g_01584
OG0001604	Prbc.g_00098	Pray.g_01546
OG0001606	Prbc.g_01251	Pray.g_00818
OG0001609	Prbc.g_00815	Pray.g_00845
OG0001612	Prbc.g_01830	Pray.g_00325
OG0001616	Prbc.g_00049	Pray.g_01907
OG0001618	Prbc.g_00147	Pray.g_01853
OG0001628	Prbc.g_02197	Pray.g_01597
OG0001629	Prbc.g_00531	Pray.g_01851
OG0001637	Prbc.g_01137	Pray.g_00285
OG0001638	Prbc.g_01131	Pray.g_00229
OG0001638	Prbc.g_01369	Pray.g_00230
OG0001646	Prbc.g_01305	Pray.g_00267
OG0001695	Prbc.g_00185	Pray.g_01795
OG0001699	Prbc.g_01325	Pray.g_01056
OG0001705	Prbc.g_00639	Pray.g_00121
OG0001713	Prbc.g_00188	Pray.g_01807
OG0001736	Prbc.g_01994	Pray.g_00468
OG0001819	Prbc.g_00649	Pray.g_00896
OG0001829	Prbc.g_00631	Pray.g_01594
OG0001866	Prbc.g_00135	Pray.g_01924
OG0001877	Prbc.g_01371	Pray.g_00873
OG0001882	Prbc.g_01559	Pray.g_01577
OG0001960	Prbc.g_01110, Prbc.g_00263	Pray.g_01325
OG0002019	Prbc.g_00620	Pray.g_01571
OG0002199	Prbc.g_00814	Pray.g_01582
