Orthogroup	Prbc	Prau
OG0001102	Prbc.g_00313	Prau.g_01841
OG0001103	Prbc.g_00312	Prau.g_01842
OG0001104	Prbc.g_00311	Prau.g_01843
OG0001105	Prbc.g_00310	Prau.g_01844
OG0001106	Prbc.g_00309	Prau.g_01845
OG0001107	Prbc.g_00308	Prau.g_01846
OG0001108	Prbc.g_00307	Prau.g_01847
OG0001109	Prbc.g_00306	Prau.g_01848
OG0001110	Prbc.g_00305	Prau.g_01849
OG0001111	Prbc.g_00304	Prau.g_01850
OG0001112	Prbc.g_00303	Prau.g_01851
OG0001113	Prbc.g_00302	Prau.g_01852
OG0001114	Prbc.g_00301	Prau.g_01853
OG0001115	Prbc.g_00300	Prau.g_01854
OG0001116	Prbc.g_00299	Prau.g_01855
OG0001117	Prbc.g_00298	Prau.g_01856
OG0001118	Prbc.g_00297	Prau.g_01857
OG0001119	Prbc.g_00296	Prau.g_01858
OG0001120	Prbc.g_00295	Prau.g_01859
OG0001121	Prbc.g_00293	Prau.g_01861
OG0001122	Prbc.g_00292	Prau.g_01862
OG0001123	Prbc.g_00291	Prau.g_01863
OG0001124	Prbc.g_00289	Prau.g_01865
OG0001125	Prbc.g_00287	Prau.g_01867
OG0001126	Prbc.g_00286	Prau.g_01868
OG0001127	Prbc.g_00283	Prau.g_01870
OG0001128	Prbc.g_00282	Prau.g_01871
OG0001129	Prbc.g_00281	Prau.g_01872
OG0001130	Prbc.g_00278	Prau.g_01875
OG0001131	Prbc.g_00277	Prau.g_01876
OG0001132	Prbc.g_00276	Prau.g_01877
OG0001133	Prbc.g_00275	Prau.g_01878
OG0001134	Prbc.g_00274	Prau.g_01879
OG0001135	Prbc.g_00273	Prau.g_01880
OG0001136	Prbc.g_00272	Prau.g_01881
OG0001137	Prbc.g_00271	Prau.g_01882
OG0001138	Prbc.g_00270	Prau.g_01883
OG0001139	Prbc.g_00268	Prau.g_01884
OG0001140	Prbc.g_00267	Prau.g_01885
OG0001141	Prbc.g_00266	Prau.g_01886
OG0001142	Prbc.g_00248	Prau.g_01889
OG0001143	Prbc.g_00247	Prau.g_01890
OG0001144	Prbc.g_00246	Prau.g_01891
OG0001145	Prbc.g_00245	Prau.g_01892
OG0001146	Prbc.g_00244	Prau.g_01893
OG0001147	Prbc.g_00243	Prau.g_01894
OG0001148	Prbc.g_00242	Prau.g_01895
OG0001149	Prbc.g_00241	Prau.g_01897
OG0001150	Prbc.g_00240	Prau.g_01898
OG0001151	Prbc.g_00237	Prau.g_01900
OG0001152	Prbc.g_00236	Prau.g_01901
OG0001153	Prbc.g_00235	Prau.g_01902
OG0001154	Prbc.g_00233	Prau.g_01904
OG0001155	Prbc.g_00231	Prau.g_01906
OG0001156	Prbc.g_00229	Prau.g_01908
OG0001157	Prbc.g_00227	Prau.g_01909
OG0001158	Prbc.g_00225	Prau.g_01911
OG0001159	Prbc.g_00224	Prau.g_01912
OG0001160	Prbc.g_00223	Prau.g_01913
OG0001161	Prbc.g_00222	Prau.g_01914
OG0001162	Prbc.g_00221	Prau.g_01915
OG0001163	Prbc.g_00220	Prau.g_01916
OG0001164	Prbc.g_00219	Prau.g_01917
OG0001165	Prbc.g_00218	Prau.g_01918
OG0001166	Prbc.g_00217	Prau.g_01919
OG0001167	Prbc.g_00216	Prau.g_01920
OG0001168	Prbc.g_00215	Prau.g_01921
OG0001169	Prbc.g_00214	Prau.g_01922
OG0001170	Prbc.g_00213	Prau.g_01923
OG0001171	Prbc.g_00212	Prau.g_01924
OG0001172	Prbc.g_00210	Prau.g_01926
OG0001173	Prbc.g_00208	Prau.g_01928
OG0001174	Prbc.g_00207	Prau.g_01929
OG0001175	Prbc.g_00206	Prau.g_01930
OG0001176	Prbc.g_00204	Prau.g_01931
OG0001177	Prbc.g_00202	Prau.g_01933
OG0001178	Prbc.g_00198	Prau.g_01936
OG0001179	Prbc.g_00197	Prau.g_01937
OG0001180	Prbc.g_00196	Prau.g_01938
OG0001181	Prbc.g_00195	Prau.g_01939
OG0001182	Prbc.g_00194	Prau.g_01940
OG0001183	Prbc.g_00193	Prau.g_01941
OG0001184	Prbc.g_00189	Prau.g_01943
OG0001185	Prbc.g_00965	Prau.g_01946
OG0001186	Prbc.g_00966	Prau.g_01947
OG0001187	Prbc.g_00967	Prau.g_01949
OG0001188	Prbc.g_00968	Prau.g_01950
OG0001189	Prbc.g_00969	Prau.g_01951
OG0001190	Prbc.g_00970	Prau.g_01952
OG0001191	Prbc.g_00971	Prau.g_01953
OG0001192	Prbc.g_00972	Prau.g_01954
OG0001193	Prbc.g_00973	Prau.g_01955
OG0001194	Prbc.g_00974	Prau.g_01956
OG0001195	Prbc.g_00975	Prau.g_01957
OG0001196	Prbc.g_00976	Prau.g_01958
OG0001197	Prbc.g_00977	Prau.g_01959
OG0001198	Prbc.g_00978	Prau.g_01960
OG0001199	Prbc.g_00979	Prau.g_01961
OG0001200	Prbc.g_00980	Prau.g_01962
OG0001201	Prbc.g_00981	Prau.g_01963
OG0001202	Prbc.g_00982	Prau.g_01964
OG0001203	Prbc.g_00984	Prau.g_01966
OG0001204	Prbc.g_00986	Prau.g_01968
OG0001205	Prbc.g_00988	Prau.g_01969
OG0001206	Prbc.g_00989	Prau.g_01970
OG0001207	Prbc.g_00990	Prau.g_01971
OG0001208	Prbc.g_00991	Prau.g_01972
OG0001209	Prbc.g_00992	Prau.g_01973
OG0001210	Prbc.g_00993	Prau.g_01974
OG0001211	Prbc.g_00994	Prau.g_01975
OG0001212	Prbc.g_00995	Prau.g_01976
OG0001213	Prbc.g_00996	Prau.g_01977
OG0001214	Prbc.g_00998	Prau.g_01979
OG0001215	Prbc.g_00999	Prau.g_01980
OG0001216	Prbc.g_01000	Prau.g_01981
OG0001217	Prbc.g_01001	Prau.g_01982
OG0001218	Prbc.g_01002	Prau.g_01983
OG0001219	Prbc.g_01005	Prau.g_01985
OG0001220	Prbc.g_01006	Prau.g_01986
OG0001221	Prbc.g_01011	Prau.g_01989
OG0001222	Prbc.g_01012	Prau.g_01990
OG0001223	Prbc.g_01013	Prau.g_01991
OG0001224	Prbc.g_01015	Prau.g_01992
OG0001225	Prbc.g_01016	Prau.g_01993
OG0001226	Prbc.g_01017	Prau.g_01994
OG0001227	Prbc.g_01018	Prau.g_01995
OG0001228	Prbc.g_01019	Prau.g_01996
OG0001229	Prbc.g_01020	Prau.g_01997
OG0001230	Prbc.g_01021	Prau.g_01998
OG0001231	Prbc.g_01022	Prau.g_01999
OG0001232	Prbc.g_01043	Prau.g_02000
OG0001233	Prbc.g_01044	Prau.g_02001
OG0001234	Prbc.g_01045	Prau.g_02002
OG0001235	Prbc.g_01046	Prau.g_02003
OG0001236	Prbc.g_01048	Prau.g_02005
OG0001237	Prbc.g_01049	Prau.g_02006
OG0001238	Prbc.g_01052	Prau.g_02008
OG0001239	Prbc.g_01053	Prau.g_02009
OG0001240	Prbc.g_01054	Prau.g_02010
OG0001241	Prbc.g_01057	Prau.g_02012
OG0001242	Prbc.g_01060	Prau.g_02014
OG0001243	Prbc.g_01061	Prau.g_02015
OG0001244	Prbc.g_01062	Prau.g_02016
OG0001245	Prbc.g_01063	Prau.g_02017
OG0001246	Prbc.g_01065	Prau.g_02018
OG0001247	Prbc.g_01066	Prau.g_02019
OG0001248	Prbc.g_01067	Prau.g_02020
OG0001249	Prbc.g_01068	Prau.g_02021
OG0001250	Prbc.g_01069	Prau.g_02022
OG0001251	Prbc.g_00481	Prau.g_00093
OG0001252	Prbc.g_00433	Prau.g_00139
OG0001253	Prbc.g_00421	Prau.g_00151
OG0001254	Prbc.g_01173	Prau.g_00283
OG0001255	Prbc.g_01245	Prau.g_00335
OG0001256	Prbc.g_00164	Prau.g_00441
OG0001257	Prbc.g_01542	Prau.g_00523
OG0001258	Prbc.g_01557	Prau.g_00539
OG0001259	Prbc.g_01666	Prau.g_00628
OG0001260	Prbc.g_02071, Prbc.g_01377	Prau.g_00799
OG0001261	Prbc.g_01894	Prau.g_00888
OG0001262	Prbc.g_00068	Prau.g_00905
OG0001263	Prbc.g_01953	Prau.g_00926
OG0001265	Prbc.g_02086	Prau.g_01065
OG0001266	Prbc.g_00930	Prau.g_01112
OG0001267	Prbc.g_01463	Prau.g_01191
OG0001268	Prbc.g_01449	Prau.g_01204
OG0001269	Prbc.g_00586	Prau.g_01392
OG0001270	Prbc.g_00750	Prau.g_01571
OG0001271	Prbc.g_00762	Prau.g_01582
OG0001272	Prbc.g_01940, Prbc.g_00069	Prau.g_01624
OG0001273	Prbc.g_01598	Prau.g_01625
OG0001274	Prbc.g_00799	Prau.g_01630
OG0001275	Prbc.g_02129	Prau.g_01645
OG0001276	Prbc.g_00802	Prau.g_01657, Prau.g_01309
OG0001277	Prbc.g_00811, Prbc.g_00909	Prau.g_01662
OG0001278	Prbc.g_00825	Prau.g_01724
OG0001279	Prbc.g_00829	Prau.g_01728
OG0001280	Prbc.g_00831	Prau.g_01731
OG0001281	Prbc.g_00937	Prau.g_01797
OG0001282	Prbc.g_01309	Prau.g_01822
OG0001283	Prbc.g_00230	Prau.g_01907
OG0001284	Prbc.g_00199	Prau.g_01935
OG0001285	Prbc.g_00985	Prau.g_01967
OG0001286	Prbc.g_01056	Prau.g_02011
OG0001287	Prbc.g_00116	Prau.g_01704
OG0001288	Prbc.g_01498	Prau.g_00478
OG0001292	Prbc.g_00499	Prau.g_00075
OG0001293	Prbc.g_00497	Prau.g_00077
OG0001294	Prbc.g_00480	Prau.g_00094
OG0001295	Prbc.g_00452	Prau.g_00120
OG0001296	Prbc.g_00445	Prau.g_00126
OG0001297	Prbc.g_00372	Prau.g_00200
OG0001298	Prbc.g_01141	Prau.g_00245
OG0001299	Prbc.g_01148	Prau.g_00254
OG0001300	Prbc.g_02120	Prau.g_00376
OG0001301	Prbc.g_01714	Prau.g_00677
OG0001303	Prbc.g_01829	Prau.g_00809
OG0001304	Prbc.g_02104	Prau.g_01080
OG0001305	Prbc.g_02109	Prau.g_01085
OG0001306	Prbc.g_01042	Prau.g_01120
OG0001307	Prbc.g_01985	Prau.g_01129
OG0001308	Prbc.g_02114	Prau.g_01153
OG0001309	Prbc.g_00987	Prau.g_01155
OG0001310	Prbc.g_01277	Prau.g_01165
OG0001311	Prbc.g_01413	Prau.g_01234
OG0001312	Prbc.g_00587	Prau.g_01393
OG0001313	Prbc.g_01833	Prau.g_01628
OG0001314	Prbc.g_00853	Prau.g_01755
OG0001315	Prbc.g_00888	Prau.g_01789
OG0001316	Prbc.g_00234	Prau.g_01903
OG0001318	Prbc.g_00429	Prau.g_00142
OG0001319	Prbc.g_00332	Prau.g_00239
OG0001320	Prbc.g_01471	Prau.g_00509
OG0001322	Prbc.g_01822	Prau.g_00835
OG0001323	Prbc.g_01966	Prau.g_01104
OG0001324	Prbc.g_00041	Prau.g_01137
OG0001325	Prbc.g_01348, Prbc.g_02182	Prau.g_01159
OG0001326	Prbc.g_00143	Prau.g_01344
OG0001327	Prbc.g_00559	Prau.g_01345
OG0001329	Prbc.g_01050	Prau.g_01429
OG0001330	Prbc.g_00795	Prau.g_01621
OG0001332	Prbc.g_00877	Prau.g_01778
OG0001333	Prbc.g_00280	Prau.g_01873
OG0001334	Prbc.g_00209	Prau.g_01927
OG0001335	Prbc.g_00983	Prau.g_01965
OG0001336	Prbc.g_00442	Prau.g_00129
OG0001338	Prbc.g_02147	Prau.g_00145
OG0001344	Prbc.g_01483, Prbc.g_00646	Prau.g_00381
OG0001348	Prbc.g_01584	Prau.g_00545
OG0001349	Prbc.g_01589	Prau.g_00550
OG0001350	Prbc.g_01594	Prau.g_00555
OG0001352	Prbc.g_01763	Prau.g_00722
OG0001356	Prbc.g_01956, Prbc.g_01957	Prau.g_00940
OG0001359	Prbc.g_00901	Prau.g_01178
OG0001360	Prbc.g_00902	Prau.g_01179
OG0001362	Prbc.g_00133	Prau.g_01320
OG0001364	Prbc.g_00781	Prau.g_01601
OG0001365	Prbc.g_02000	Prau.g_01272
OG0001368	Prbc.g_00200	Prau.g_01934
OG0001369	Prbc.g_02087	Prau.g_01066
OG0001371	Prbc.g_00506	Prau.g_00069
OG0001372	Prbc.g_00505	Prau.g_00070
OG0001373	Prbc.g_00498	Prau.g_00076
OG0001374	Prbc.g_00486	Prau.g_00088
OG0001376	Prbc.g_00336	Prau.g_00235
OG0001377	Prbc.g_01152	Prau.g_00258
OG0001379	Prbc.g_00748	Prau.g_00364
OG0001381	Prbc.g_01515	Prau.g_00495
OG0001382	Prbc.g_01523	Prau.g_00502
OG0001383	Prbc.g_01591	Prau.g_00552
OG0001385	Prbc.g_01744	Prau.g_00706
OG0001386	Prbc.g_01754	Prau.g_00714
OG0001387	Prbc.g_01756	Prau.g_00716
OG0001388	Prbc.g_01768	Prau.g_00726
OG0001389	Prbc.g_01792	Prau.g_00760
OG0001390	Prbc.g_00539	Prau.g_00798
OG0001391	Prbc.g_02002	Prau.g_00840
OG0001392	Prbc.g_01955	Prau.g_00939
OG0001393	Prbc.g_01958	Prau.g_00941
OG0001394	Prbc.g_01982	Prau.g_00961
OG0001395	Prbc.g_01986	Prau.g_00964
OG0001396	Prbc.g_00092	Prau.g_01047
OG0001397	Prbc.g_02095	Prau.g_01074
OG0001398	Prbc.g_01931	Prau.g_01093
OG0001399	Prbc.g_01954	Prau.g_01102
OG0001400	Prbc.g_01947	Prau.g_01110
OG0001401	Prbc.g_00615	Prau.g_01117
OG0001402	Prbc.g_01461	Prau.g_01193
OG0001403	Prbc.g_00567	Prau.g_01372
OG0001404	Prbc.g_02160	Prau.g_01400
OG0001405	Prbc.g_00658	Prau.g_01410
OG0001406	Prbc.g_00749	Prau.g_01570
OG0001407	Prbc.g_00753	Prau.g_01573
OG0001408	Prbc.g_00796	Prau.g_01622
OG0001409	Prbc.g_00613	Prau.g_01635
OG0001411	Prbc.g_02194, Prbc.g_01365	Prau.g_00780
OG0001411	Prbc.g_00176	Prau.g_01659
OG0001414	Prbc.g_00249	Prau.g_00063
OG0001415	Prbc.g_01218	Prau.g_00328
OG0001416	Prbc.g_01601	Prau.g_00562
OG0001417	Prbc.g_01755	Prau.g_00715
OG0001418	Prbc.g_00115	Prau.g_00812
OG0001419	Prbc.g_02006	Prau.g_00844
OG0001420	Prbc.g_00923	Prau.g_00943
OG0001421	Prbc.g_01963	Prau.g_00947
OG0001422	Prbc.g_01814	Prau.g_01107
OG0001423	Prbc.g_00158	Prau.g_01180
OG0001424	Prbc.g_00904	Prau.g_01270
OG0001426	Prbc.g_01051	Prau.g_02007
OG0001427	Prbc.g_00816	Prau.g_00375
OG0001430	Prbc.g_02144	Prau.g_01057
OG0001431	Prbc.g_01946	Prau.g_01108
OG0001432	Prbc.g_01825	Prau.g_01111
OG0001433	Prbc.g_00123	Prau.g_01322
OG0001435	Prbc.g_02157	Prau.g_01634
OG0001438	Prbc.g_01697	Prau.g_00660
OG0001441	Prbc.g_00063	Prau.g_01147
OG0001442	Prbc.g_00803	Prau.g_01168
OG0001443	Prbc.g_01464	Prau.g_01190
OG0001444	Prbc.g_01425	Prau.g_01225
OG0001445	Prbc.g_00652	Prau.g_01336
OG0001446	Prbc.g_00653	Prau.g_01338
OG0001447	Prbc.g_00654	Prau.g_01339
OG0001448	Prbc.g_01806	Prau.g_01653
OG0001455	Prbc.g_02156	Prau.g_00440
OG0001456	Prbc.g_01231	Prau.g_01674
OG0001458	Prbc.g_00048, Prbc.g_01302	Prau.g_00797
OG0001461	Prbc.g_01848	Prau.g_00988
OG0001464	Prbc.g_01379, Prbc.g_02066	Prau.g_01106
OG0001465	Prbc.g_01945	Prau.g_01341
OG0001466	Prbc.g_01278	Prau.g_01709
OG0001467	Prbc.g_00706	Prau.g_01525
OG0001472	Prbc.g_01925	Prau.g_00916
OG0001473	Prbc.g_02001	Prau.g_00925
OG0001474	Prbc.g_00911	Prau.g_00927
OG0001475	Prbc.g_01942	Prau.g_01097
OG0001476	Prbc.g_01943	Prau.g_01098
OG0001477	Prbc.g_01944	Prau.g_01099
OG0001478	Prbc.g_00678	Prau.g_01105
OG0001479	Prbc.g_01423	Prau.g_01132
OG0001480	Prbc.g_01495	Prau.g_01141
OG0001482	Prbc.g_01520	Prau.g_01667, Prau.g_01683
OG0001486	Prbc.g_01998	Prau.g_00976
OG0001491	Prbc.g_01567	Prau.g_01719
OG0001491	Prbc.g_02149	Prau.g_00830
OG0001492	Prbc.g_01892	Prau.g_00886
OG0001493	Prbc.g_00912	Prau.g_00928
OG0001494	Prbc.g_00913	Prau.g_00929
OG0001495	Prbc.g_00914	Prau.g_00930
OG0001496	Prbc.g_00915	Prau.g_00931
OG0001497	Prbc.g_00916	Prau.g_00932
OG0001498	Prbc.g_00917	Prau.g_00933
OG0001499	Prbc.g_00918	Prau.g_00934
OG0001500	Prbc.g_00919	Prau.g_00935
OG0001501	Prbc.g_00920	Prau.g_00936
OG0001502	Prbc.g_00921	Prau.g_00937
OG0001503	Prbc.g_00922	Prau.g_00938
OG0001504	Prbc.g_01993	Prau.g_00971
OG0001505	Prbc.g_00527, Prbc.g_01311	Prau.g_00779
OG0001507	Prbc.g_01465	Prau.g_01189
OG0001509	Prbc.g_01135	Prau.g_01812
OG0001510	Prbc.g_00250	Prau.g_01888
OG0001512	Prbc.g_01352, Prbc.g_00621, Prbc.g_00016, Prbc.g_00002, Prbc.g_01367	Prau.g_01292
OG0001515	Prbc.g_00809, Prbc.g_00526	Prau.g_00802
OG0001516	Prbc.g_02056	Prau.g_01037
OG0001517	Prbc.g_02187	Prau.g_01115
OG0001518	Prbc.g_01347, Prbc.g_01330, Prbc.g_01332, Prbc.g_01326	Prau.g_01310
OG0001519	Prbc.g_00078	Prau.g_00392
OG0001522	Prbc.g_00630	Prau.g_01710
OG0001523	Prbc.g_00519	Prau.g_00062
OG0001524	Prbc.g_01279	Prau.g_00379
OG0001526	Prbc.g_01961	Prau.g_00945
OG0001527	Prbc.g_01342	Prau.g_01145
OG0001528	Prbc.g_00813	Prau.g_01299
OG0001529	Prbc.g_01334	Prau.g_01323
OG0001533	Prbc.g_01280	Prau.g_00407
OG0001535	Prbc.g_01922	Prau.g_00913
OG0001536	Prbc.g_02140	Prau.g_01143
OG0001538	Prbc.g_00581	Prau.g_01343
OG0001539	Prbc.g_01291	Prau.g_01356
OG0001543	Prbc.g_01287	Prau.g_01646
OG0001544	Prbc.g_00146	Prau.g_01296
OG0001549	Prbc.g_00444	Prau.g_00127
OG0001550	Prbc.g_01199	Prau.g_00309
OG0001551	Prbc.g_01115, Prbc.g_00528	Prau.g_00333
OG0001552	Prbc.g_00151	Prau.g_00371
OG0001553	Prbc.g_01297	Prau.g_00394
OG0001554	Prbc.g_02123	Prau.g_00395
OG0001555	Prbc.g_02132	Prau.g_00498
OG0001556	Prbc.g_01482	Prau.g_00511
OG0001557	Prbc.g_01757	Prau.g_00717
OG0001559	Prbc.g_00128	Prau.g_00803
OG0001560	Prbc.g_02072	Prau.g_00822
OG0001561	Prbc.g_00624	Prau.g_00918
OG0001562	Prbc.g_01818	Prau.g_01055
OG0001563	Prbc.g_00520	Prau.g_01113
OG0001564	Prbc.g_02117	Prau.g_01114
OG0001565	Prbc.g_01826	Prau.g_01116
OG0001566	Prbc.g_02131	Prau.g_01119
OG0001567	Prbc.g_01310	Prau.g_01125
OG0001568	Prbc.g_02186	Prau.g_01140
OG0001569	Prbc.g_00114	Prau.g_01144
OG0001570	Prbc.g_00119	Prau.g_01150
OG0001571	Prbc.g_00150	Prau.g_01161
OG0001572	Prbc.g_01288	Prau.g_01170
OG0001573	Prbc.g_02146	Prau.g_01173
OG0001574	Prbc.g_00019, Prbc.g_00096	Prau.g_01308
OG0001575	Prbc.g_00627	Prau.g_01333
OG0001576	Prbc.g_00142	Prau.g_01348
OG0001577	Prbc.g_00931	Prau.g_01406
OG0001578	Prbc.g_00656	Prau.g_01408
OG0001582	Prbc.g_02076	Prau.g_01614
OG0001583	Prbc.g_01834	Prau.g_01616
OG0001584	Prbc.g_01484	Prau.g_01617
OG0001585	Prbc.g_00800	Prau.g_01627
OG0001586	Prbc.g_00642	Prau.g_01944
OG0001591	Prbc.g_00614	Prau.g_00365
OG0001593	Prbc.g_00170	Prau.g_00501
OG0001594	Prbc.g_01480	Prau.g_00510
OG0001595	Prbc.g_01314	Prau.g_00746
OG0001597	Prbc.g_00099	Prau.g_00920
OG0001599	Prbc.g_00908	Prau.g_01183
OG0001600	Prbc.g_01489	Prau.g_01184
OG0001601	Prbc.g_01488	Prau.g_01185
OG0001602	Prbc.g_01487	Prau.g_01186
OG0001603	Prbc.g_00117	Prau.g_01664
OG0001604	Prbc.g_00098	Prau.g_01745
OG0001605	Prbc.g_00956	Prau.g_01816
OG0001606	Prbc.g_01251	Prau.g_00342
OG0001609	Prbc.g_00815	Prau.g_00370
OG0001612	Prbc.g_01830	Prau.g_00831
OG0001618	Prbc.g_00147	Prau.g_01387
OG0001628	Prbc.g_02197	Prau.g_01656
OG0001695	Prbc.g_00185	Prau.g_01474
OG0001699	Prbc.g_01325	Prau.g_00747
OG0001705	Prbc.g_00639	Prau.g_01152
OG0001713	Prbc.g_00188	Prau.g_01462
OG0001730	Prbc.g_00187	Prau.g_01472
OG0001736	Prbc.g_01994	Prau.g_00972
OG0001819	Prbc.g_00649	Prau.g_00413
OG0001827	Prbc.g_01282	Prau.g_01707
OG0001830	Prbc.g_00186	Prau.g_01473, Prau.g_01464
OG0001866	Prbc.g_00135	Prau.g_01321
OG0001877	Prbc.g_01371	Prau.g_00398
OG0001960	Prbc.g_01110, Prbc.g_00263	Prau.g_00052
OG0002019	Prbc.g_00620	Prau.g_01670
OG0002031	Prbc.g_00805	Prau.g_01687
OG0002033	Prbc.g_00024	Prau.g_01286, Prau.g_01715, Prau.g_01713, Prau.g_00442
OG0002056	Prbc.g_00167	Prau.g_01365
