Orthogroup	Prbc	Prba
OG0001106	Prbc.g_00309	Prba.g_00405
OG0001107	Prbc.g_00308	Prba.g_00406
OG0001108	Prbc.g_00307	Prba.g_00407
OG0001109	Prbc.g_00306	Prba.g_00408
OG0001110	Prbc.g_00305	Prba.g_00409
OG0001111	Prbc.g_00304	Prba.g_00410
OG0001112	Prbc.g_00303	Prba.g_00411
OG0001113	Prbc.g_00302	Prba.g_00412
OG0001114	Prbc.g_00301	Prba.g_00413
OG0001115	Prbc.g_00300	Prba.g_00414
OG0001116	Prbc.g_00299	Prba.g_00415
OG0001117	Prbc.g_00298	Prba.g_00416
OG0001118	Prbc.g_00297	Prba.g_00417
OG0001119	Prbc.g_00296	Prba.g_00418
OG0001120	Prbc.g_00295	Prba.g_00419
OG0001121	Prbc.g_00293	Prba.g_00421
OG0001122	Prbc.g_00292	Prba.g_00422
OG0001123	Prbc.g_00291	Prba.g_00423
OG0001124	Prbc.g_00289	Prba.g_00425
OG0001125	Prbc.g_00287	Prba.g_00427
OG0001126	Prbc.g_00286	Prba.g_00428
OG0001127	Prbc.g_00283	Prba.g_00430
OG0001128	Prbc.g_00282	Prba.g_00431
OG0001129	Prbc.g_00281	Prba.g_00432
OG0001130	Prbc.g_00278	Prba.g_00435
OG0001131	Prbc.g_00277	Prba.g_00436
OG0001132	Prbc.g_00276	Prba.g_00437
OG0001133	Prbc.g_00275	Prba.g_00438
OG0001134	Prbc.g_00274	Prba.g_01048
OG0001135	Prbc.g_00273	Prba.g_01049
OG0001136	Prbc.g_00272	Prba.g_01050
OG0001137	Prbc.g_00271	Prba.g_01051
OG0001138	Prbc.g_00270	Prba.g_01052
OG0001139	Prbc.g_00268	Prba.g_01053
OG0001140	Prbc.g_00267	Prba.g_01054
OG0001141	Prbc.g_00266	Prba.g_01055
OG0001142	Prbc.g_00248	Prba.g_01059
OG0001143	Prbc.g_00247	Prba.g_01060
OG0001144	Prbc.g_00246	Prba.g_01061
OG0001145	Prbc.g_00245	Prba.g_01062
OG0001146	Prbc.g_00244	Prba.g_01063
OG0001147	Prbc.g_00243	Prba.g_01064
OG0001148	Prbc.g_00242	Prba.g_01065
OG0001149	Prbc.g_00241	Prba.g_01067
OG0001150	Prbc.g_00240	Prba.g_01068
OG0001151	Prbc.g_00237	Prba.g_01070
OG0001152	Prbc.g_00236	Prba.g_01071
OG0001153	Prbc.g_00235	Prba.g_01072
OG0001154	Prbc.g_00233	Prba.g_01074
OG0001155	Prbc.g_00231	Prba.g_01076
OG0001156	Prbc.g_00229	Prba.g_01078
OG0001157	Prbc.g_00227	Prba.g_01079
OG0001158	Prbc.g_00225	Prba.g_00753
OG0001159	Prbc.g_00224	Prba.g_00754
OG0001160	Prbc.g_00223	Prba.g_00755
OG0001161	Prbc.g_00222	Prba.g_00756
OG0001162	Prbc.g_00221	Prba.g_00757
OG0001163	Prbc.g_00220	Prba.g_00758
OG0001164	Prbc.g_00219	Prba.g_00759
OG0001165	Prbc.g_00218	Prba.g_00760
OG0001166	Prbc.g_00217	Prba.g_00761
OG0001167	Prbc.g_00216	Prba.g_00762
OG0001168	Prbc.g_00215	Prba.g_00763
OG0001169	Prbc.g_00214	Prba.g_00764
OG0001170	Prbc.g_00213	Prba.g_00766
OG0001171	Prbc.g_00212	Prba.g_00767
OG0001172	Prbc.g_00210	Prba.g_00769
OG0001173	Prbc.g_00208	Prba.g_00771
OG0001174	Prbc.g_00207	Prba.g_00772
OG0001175	Prbc.g_00206	Prba.g_00773
OG0001176	Prbc.g_00204	Prba.g_00774
OG0001177	Prbc.g_00202	Prba.g_00776
OG0001178	Prbc.g_00198	Prba.g_00779
OG0001179	Prbc.g_00197	Prba.g_00780
OG0001180	Prbc.g_00196	Prba.g_00781
OG0001181	Prbc.g_00195	Prba.g_00782
OG0001182	Prbc.g_00194	Prba.g_00783
OG0001183	Prbc.g_00193	Prba.g_00784
OG0001184	Prbc.g_00189	Prba.g_00786
OG0001185	Prbc.g_00965	Prba.g_00789
OG0001186	Prbc.g_00966	Prba.g_00790
OG0001187	Prbc.g_00967	Prba.g_00792
OG0001188	Prbc.g_00968	Prba.g_00793
OG0001189	Prbc.g_00969	Prba.g_00794
OG0001190	Prbc.g_00970	Prba.g_00795
OG0001191	Prbc.g_00971	Prba.g_00796
OG0001192	Prbc.g_00972	Prba.g_00797
OG0001193	Prbc.g_00973	Prba.g_00798
OG0001194	Prbc.g_00974	Prba.g_00799
OG0001195	Prbc.g_00975	Prba.g_00800
OG0001196	Prbc.g_00976	Prba.g_00801
OG0001197	Prbc.g_00977	Prba.g_00802
OG0001198	Prbc.g_00978	Prba.g_00803
OG0001199	Prbc.g_00979	Prba.g_00804
OG0001200	Prbc.g_00980	Prba.g_00805
OG0001201	Prbc.g_00981	Prba.g_00806
OG0001202	Prbc.g_00982	Prba.g_00807
OG0001203	Prbc.g_00984	Prba.g_00809
OG0001204	Prbc.g_00986	Prba.g_00811
OG0001205	Prbc.g_00988	Prba.g_00812
OG0001206	Prbc.g_00989	Prba.g_00813
OG0001207	Prbc.g_00990	Prba.g_00814
OG0001208	Prbc.g_00991	Prba.g_00815
OG0001209	Prbc.g_00992	Prba.g_00816
OG0001210	Prbc.g_00993	Prba.g_00817
OG0001211	Prbc.g_00994	Prba.g_00818
OG0001212	Prbc.g_00995	Prba.g_00819
OG0001213	Prbc.g_00996	Prba.g_00820
OG0001214	Prbc.g_00998	Prba.g_00822
OG0001215	Prbc.g_00999	Prba.g_00823
OG0001216	Prbc.g_01000	Prba.g_00824
OG0001217	Prbc.g_01001	Prba.g_00825
OG0001218	Prbc.g_01002	Prba.g_00826
OG0001219	Prbc.g_01005	Prba.g_00829
OG0001220	Prbc.g_01006	Prba.g_00830
OG0001221	Prbc.g_01011	Prba.g_00833
OG0001222	Prbc.g_01012	Prba.g_00834
OG0001223	Prbc.g_01013	Prba.g_00835
OG0001224	Prbc.g_01015	Prba.g_00836
OG0001225	Prbc.g_01016	Prba.g_00837
OG0001226	Prbc.g_01017	Prba.g_00838
OG0001227	Prbc.g_01018	Prba.g_00839
OG0001228	Prbc.g_01019	Prba.g_00840
OG0001229	Prbc.g_01020	Prba.g_00841
OG0001230	Prbc.g_01021	Prba.g_00842
OG0001231	Prbc.g_01022	Prba.g_00843
OG0001232	Prbc.g_01043	Prba.g_00844
OG0001233	Prbc.g_01044	Prba.g_00845
OG0001234	Prbc.g_01045	Prba.g_00846
OG0001235	Prbc.g_01046	Prba.g_00847
OG0001236	Prbc.g_01048	Prba.g_01777
OG0001237	Prbc.g_01049	Prba.g_01778
OG0001238	Prbc.g_01052	Prba.g_01780
OG0001239	Prbc.g_01053	Prba.g_01781
OG0001240	Prbc.g_01054	Prba.g_01782
OG0001241	Prbc.g_01057	Prba.g_01784
OG0001242	Prbc.g_01060	Prba.g_01785
OG0001243	Prbc.g_01061	Prba.g_01786
OG0001244	Prbc.g_01062	Prba.g_01787
OG0001245	Prbc.g_01063	Prba.g_01788
OG0001246	Prbc.g_01065	Prba.g_01789
OG0001247	Prbc.g_01066	Prba.g_01790
OG0001248	Prbc.g_01067	Prba.g_01791
OG0001249	Prbc.g_01068	Prba.g_01792
OG0001250	Prbc.g_01069	Prba.g_01793
OG0001251	Prbc.g_00481	Prba.g_01880
OG0001252	Prbc.g_00433	Prba.g_01926
OG0001253	Prbc.g_00421	Prba.g_01938
OG0001254	Prbc.g_01173	Prba.g_00498
OG0001255	Prbc.g_01245	Prba.g_00549
OG0001257	Prbc.g_01542	Prba.g_00979
OG0001258	Prbc.g_01557	Prba.g_00963
OG0001259	Prbc.g_01666	Prba.g_01727
OG0001260	Prbc.g_02071, Prbc.g_01377	Prba.g_01555
OG0001261	Prbc.g_01894	Prba.g_01464
OG0001262	Prbc.g_00068	Prba.g_01448
OG0001263	Prbc.g_01953	Prba.g_01427
OG0001264	Prbc.g_01976	Prba.g_01396
OG0001265	Prbc.g_02086	Prba.g_01288
OG0001266	Prbc.g_00930	Prba.g_01240
OG0001267	Prbc.g_01463	Prba.g_00080
OG0001268	Prbc.g_01449	Prba.g_00067
OG0001269	Prbc.g_00586	Prba.g_00213
OG0001270	Prbc.g_00750	Prba.g_00348
OG0001271	Prbc.g_00762	Prba.g_00337
OG0001272	Prbc.g_01940, Prbc.g_00069	Prba.g_00295
OG0001273	Prbc.g_01598	Prba.g_00294
OG0001274	Prbc.g_00799	Prba.g_00289
OG0001275	Prbc.g_02129	Prba.g_00272
OG0001276	Prbc.g_00802	Prba.g_00262
OG0001277	Prbc.g_00811, Prbc.g_00909	Prba.g_00251
OG0001278	Prbc.g_00825	Prba.g_00234
OG0001279	Prbc.g_00829	Prba.g_00230
OG0001280	Prbc.g_00831	Prba.g_00227
OG0001281	Prbc.g_00937	Prba.g_00360
OG0001282	Prbc.g_01309	Prba.g_00385
OG0001283	Prbc.g_00230	Prba.g_01077
OG0001284	Prbc.g_00199	Prba.g_00778
OG0001285	Prbc.g_00985	Prba.g_00810
OG0001286	Prbc.g_01056	Prba.g_01783
OG0001288	Prbc.g_01498	Prba.g_01024
OG0001290	Prbc.g_01100	Prba.g_01823
OG0001291	Prbc.g_00502	Prba.g_01859
OG0001292	Prbc.g_00499	Prba.g_01862
OG0001293	Prbc.g_00497	Prba.g_01864
OG0001294	Prbc.g_00480	Prba.g_01881
OG0001295	Prbc.g_00452	Prba.g_01907
OG0001296	Prbc.g_00445	Prba.g_01913
OG0001297	Prbc.g_00372	Prba.g_00655
OG0001298	Prbc.g_01141	Prba.g_00462
OG0001299	Prbc.g_01148	Prba.g_00471
OG0001300	Prbc.g_02120	Prba.g_00867
OG0001301	Prbc.g_01714	Prba.g_01680
OG0001303	Prbc.g_01829	Prba.g_01547
OG0001304	Prbc.g_02104	Prba.g_01273
OG0001305	Prbc.g_02109	Prba.g_01268
OG0001306	Prbc.g_01042	Prba.g_01232
OG0001307	Prbc.g_01985	Prba.g_01223
OG0001308	Prbc.g_02114	Prba.g_00737
OG0001309	Prbc.g_00987	Prba.g_00735
OG0001310	Prbc.g_01277	Prba.g_00724
OG0001311	Prbc.g_01413	Prba.g_00035
OG0001312	Prbc.g_00587	Prba.g_00212
OG0001313	Prbc.g_01833	Prba.g_00291
OG0001314	Prbc.g_00853	Prba.g_00597
OG0001315	Prbc.g_00888	Prba.g_00563
OG0001316	Prbc.g_00234	Prba.g_01073
OG0001318	Prbc.g_00429	Prba.g_01929
OG0001319	Prbc.g_00332	Prba.g_00457
OG0001320	Prbc.g_01471	Prba.g_00994
OG0001322	Prbc.g_01822	Prba.g_01518
OG0001323	Prbc.g_01966	Prba.g_01248
OG0001324	Prbc.g_00041	Prba.g_01215
OG0001325	Prbc.g_01348, Prbc.g_02182	Prba.g_00731
OG0001326	Prbc.g_00143	Prba.g_01164
OG0001327	Prbc.g_00559	Prba.g_01166
OG0001329	Prbc.g_01050	Prba.g_00176
OG0001330	Prbc.g_00795	Prba.g_00298
OG0001333	Prbc.g_00280	Prba.g_00433
OG0001334	Prbc.g_00209	Prba.g_00770
OG0001335	Prbc.g_00983	Prba.g_00808
OG0001336	Prbc.g_00442	Prba.g_01916
OG0001338	Prbc.g_02147	Prba.g_01932
OG0001344	Prbc.g_01483, Prbc.g_00646	Prba.g_00872
OG0001348	Prbc.g_01584	Prba.g_00957
OG0001349	Prbc.g_01589	Prba.g_00952
OG0001350	Prbc.g_01594	Prba.g_00947
OG0001352	Prbc.g_01763	Prba.g_01635
OG0001356	Prbc.g_01956, Prbc.g_01957	Prba.g_01413
OG0001359	Prbc.g_00901	Prba.g_00093
OG0001360	Prbc.g_00902	Prba.g_00092
OG0001362	Prbc.g_00133	Prba.g_01136
OG0001364	Prbc.g_00781	Prba.g_00318
OG0001365	Prbc.g_02000	Prba.g_00355
OG0001368	Prbc.g_00200	Prba.g_00777
OG0001369	Prbc.g_02087	Prba.g_01287
OG0001371	Prbc.g_00506	Prba.g_01855
OG0001372	Prbc.g_00505	Prba.g_01856
OG0001373	Prbc.g_00498	Prba.g_01863
OG0001374	Prbc.g_00486	Prba.g_01875
OG0001376	Prbc.g_00336	Prba.g_00453
OG0001377	Prbc.g_01152	Prba.g_00475
OG0001379	Prbc.g_00748	Prba.g_00855
OG0001381	Prbc.g_01515	Prba.g_01007
OG0001382	Prbc.g_01523	Prba.g_01001
OG0001383	Prbc.g_01591	Prba.g_00950
OG0001385	Prbc.g_01744	Prba.g_01651
OG0001386	Prbc.g_01754	Prba.g_01643
OG0001387	Prbc.g_01756	Prba.g_01641
OG0001388	Prbc.g_01768	Prba.g_01631
OG0001389	Prbc.g_01792	Prba.g_01589
OG0001390	Prbc.g_00539	Prba.g_01556
OG0001391	Prbc.g_02002	Prba.g_01513
OG0001392	Prbc.g_01955	Prba.g_01414
OG0001393	Prbc.g_01958	Prba.g_01412
OG0001394	Prbc.g_01982	Prba.g_01390
OG0001395	Prbc.g_01986	Prba.g_01387
OG0001396	Prbc.g_00092	Prba.g_01305
OG0001397	Prbc.g_02095	Prba.g_01279
OG0001398	Prbc.g_01931	Prba.g_01260
OG0001399	Prbc.g_01954	Prba.g_01250
OG0001400	Prbc.g_01947	Prba.g_01242
OG0001401	Prbc.g_00615	Prba.g_01235
OG0001402	Prbc.g_01461	Prba.g_00078
OG0001403	Prbc.g_00567	Prba.g_01193
OG0001404	Prbc.g_02160	Prba.g_00205
OG0001405	Prbc.g_00658	Prba.g_00195
OG0001406	Prbc.g_00749	Prba.g_00349
OG0001407	Prbc.g_00753	Prba.g_00346
OG0001408	Prbc.g_00796	Prba.g_00297
OG0001409	Prbc.g_00613	Prba.g_00283
OG0001411	Prbc.g_00176	Prba.g_00259
OG0001412	Prbc.g_02014	Prba.g_01356
OG0001413	Prbc.g_00533	Prba.g_00002
OG0001414	Prbc.g_00249	Prba.g_01850
OG0001415	Prbc.g_01218	Prba.g_00542
OG0001416	Prbc.g_01601	Prba.g_00940
OG0001417	Prbc.g_01755	Prba.g_01642
OG0001418	Prbc.g_00115	Prba.g_01544
OG0001419	Prbc.g_02006	Prba.g_01509
OG0001420	Prbc.g_00923	Prba.g_01410
OG0001421	Prbc.g_01963	Prba.g_01406
OG0001422	Prbc.g_01814	Prba.g_01245
OG0001423	Prbc.g_00158	Prba.g_00091
OG0001424	Prbc.g_00904	Prba.g_01082
OG0001426	Prbc.g_01051	Prba.g_01779
OG0001427	Prbc.g_00816	Prba.g_00866
OG0001429	Prbc.g_02046	Prba.g_01327
OG0001430	Prbc.g_02144	Prba.g_01296
OG0001431	Prbc.g_01946	Prba.g_01244
OG0001432	Prbc.g_01825	Prba.g_01241
OG0001433	Prbc.g_00123	Prba.g_01139
OG0001435	Prbc.g_02157	Prba.g_00285
OG0001436	Prbc.g_00603	Prba.g_01535
OG0001438	Prbc.g_01697	Prba.g_01697
OG0001441	Prbc.g_00063	Prba.g_00744
OG0001442	Prbc.g_00803	Prba.g_00721, Prba.g_00104
OG0001443	Prbc.g_01464	Prba.g_00081
OG0001444	Prbc.g_01425	Prba.g_00044
OG0001445	Prbc.g_00652	Prba.g_01124
OG0001446	Prbc.g_00653	Prba.g_01126
OG0001447	Prbc.g_00654	Prba.g_01127
OG0001448	Prbc.g_01806	Prba.g_00265
OG0001452	Prbc.g_01004	Prba.g_00828
OG0001453	Prbc.g_00052	Prba.g_00254
OG0001455	Prbc.g_02156	Prba.g_00921, Prba.g_01046
OG0001458	Prbc.g_00048, Prbc.g_01302	Prba.g_01557
OG0001459	Prbc.g_00514	Prba.g_01520
OG0001461	Prbc.g_01848	Prba.g_01364
OG0001464	Prbc.g_01379, Prbc.g_02066	Prba.g_01246
OG0001465	Prbc.g_01945	Prba.g_01161
OG0001467	Prbc.g_00706	Prba.g_00716
OG0001469	Prbc.g_01448	Prba.g_00066
OG0001472	Prbc.g_01925	Prba.g_01437
OG0001473	Prbc.g_02001	Prba.g_01428
OG0001474	Prbc.g_00911	Prba.g_01426
OG0001475	Prbc.g_01942	Prba.g_01255
OG0001476	Prbc.g_01943	Prba.g_01254
OG0001477	Prbc.g_01944	Prba.g_01253
OG0001478	Prbc.g_00678	Prba.g_01247
OG0001479	Prbc.g_01423	Prba.g_01220
OG0001480	Prbc.g_01495	Prba.g_00750
OG0001482	Prbc.g_01520	Prba.g_00241
OG0001486	Prbc.g_01998	Prba.g_01376
OG0001487	Prbc.g_01701	Prba.g_01540
OG0001491	Prbc.g_02149	Prba.g_01523
OG0001492	Prbc.g_01892	Prba.g_01466
OG0001493	Prbc.g_00912	Prba.g_01425
OG0001494	Prbc.g_00913	Prba.g_01424
OG0001495	Prbc.g_00914	Prba.g_01423
OG0001496	Prbc.g_00915	Prba.g_01422
OG0001497	Prbc.g_00916	Prba.g_01421
OG0001498	Prbc.g_00917	Prba.g_01420
OG0001499	Prbc.g_00918	Prba.g_01419
OG0001500	Prbc.g_00919	Prba.g_01418
OG0001501	Prbc.g_00920	Prba.g_01417
OG0001502	Prbc.g_00921	Prba.g_01416
OG0001503	Prbc.g_00922	Prba.g_01415
OG0001507	Prbc.g_01465	Prba.g_00082
OG0001509	Prbc.g_01135	Prba.g_00375
OG0001510	Prbc.g_00250	Prba.g_01058
OG0001512	Prbc.g_01352, Prbc.g_00621, Prbc.g_00016, Prbc.g_00002, Prbc.g_01367	Prba.g_01118
OG0001515	Prbc.g_00809, Prbc.g_00526	Prba.g_01553
OG0001516	Prbc.g_02056	Prba.g_01315
OG0001517	Prbc.g_02187	Prba.g_01237
OG0001518	Prbc.g_01347, Prbc.g_01330, Prbc.g_01332, Prbc.g_01326	Prba.g_00246
OG0001519	Prbc.g_00078	Prba.g_00883
OG0001520	Prbc.g_00602	Prba.g_01536
OG0001523	Prbc.g_00519	Prba.g_01849
OG0001524	Prbc.g_01279	Prba.g_00870
OG0001527	Prbc.g_01342	Prba.g_00746
OG0001528	Prbc.g_00813	Prba.g_01137
OG0001529	Prbc.g_01334	Prba.g_01140
OG0001530	Prbc.g_00601	Prba.g_01537
OG0001533	Prbc.g_01280	Prba.g_00898
OG0001535	Prbc.g_01922	Prba.g_01440
OG0001536	Prbc.g_02140	Prba.g_00748
OG0001538	Prbc.g_00581	Prba.g_01163
OG0001539	Prbc.g_01291	Prba.g_01178
OG0001543	Prbc.g_01287	Prba.g_00271
OG0001549	Prbc.g_00444	Prba.g_01914
OG0001550	Prbc.g_01199	Prba.g_00523
OG0001551	Prbc.g_01115, Prbc.g_00528	Prba.g_00547
OG0001552	Prbc.g_00151	Prba.g_00862
OG0001553	Prbc.g_01297	Prba.g_00885
OG0001554	Prbc.g_02123	Prba.g_00886
OG0001555	Prbc.g_02132	Prba.g_01004
OG0001556	Prbc.g_01482	Prba.g_00992
OG0001557	Prbc.g_01757	Prba.g_01640
OG0001559	Prbc.g_00128	Prba.g_01552
OG0001560	Prbc.g_02072	Prba.g_01531
OG0001561	Prbc.g_00624	Prba.g_01435
OG0001562	Prbc.g_01818	Prba.g_01298
OG0001563	Prbc.g_00520	Prba.g_01239
OG0001564	Prbc.g_02117	Prba.g_01238
OG0001565	Prbc.g_01826	Prba.g_01236
OG0001566	Prbc.g_02131	Prba.g_01233
OG0001567	Prbc.g_01310	Prba.g_01227
OG0001568	Prbc.g_02186	Prba.g_00751
OG0001569	Prbc.g_00114	Prba.g_00747
OG0001570	Prbc.g_00119	Prba.g_00741
OG0001571	Prbc.g_00150	Prba.g_00728
OG0001572	Prbc.g_01288	Prba.g_00101
OG0001573	Prbc.g_02146	Prba.g_00098
OG0001575	Prbc.g_00627	Prba.g_01158
OG0001576	Prbc.g_00142	Prba.g_01169
OG0001577	Prbc.g_00931	Prba.g_00199
OG0001578	Prbc.g_00656	Prba.g_00197
OG0001582	Prbc.g_02076	Prba.g_00305
OG0001583	Prbc.g_01834	Prba.g_00303
OG0001584	Prbc.g_01484	Prba.g_00302
OG0001585	Prbc.g_00800	Prba.g_00292
OG0001586	Prbc.g_00642	Prba.g_00787
OG0001591	Prbc.g_00614	Prba.g_00856
OG0001594	Prbc.g_01480	Prba.g_00993
OG0001595	Prbc.g_01314	Prba.g_01611
OG0001597	Prbc.g_00099	Prba.g_01433
OG0001599	Prbc.g_00908	Prba.g_00088
OG0001600	Prbc.g_01489	Prba.g_00087
OG0001601	Prbc.g_01488	Prba.g_00086
OG0001602	Prbc.g_01487	Prba.g_00085
OG0001603	Prbc.g_00117	Prba.g_00250
OG0001604	Prbc.g_00098	Prba.g_00607
OG0001606	Prbc.g_01251	Prba.g_00556
OG0001609	Prbc.g_00815	Prba.g_00861
OG0001612	Prbc.g_01830	Prba.g_01522
OG0001616	Prbc.g_00049	Prba.g_01155
OG0001618	Prbc.g_00147	Prba.g_01209
OG0001628	Prbc.g_02197	Prba.g_00263
OG0001629	Prbc.g_00531	Prba.g_01211
OG0001637	Prbc.g_01137	Prba.g_01562
OG0001638	Prbc.g_01131	Prba.g_01848
OG0001638	Prbc.g_01369	Prba.g_01847
OG0001646	Prbc.g_01305	Prba.g_01106
OG0001695	Prbc.g_00185	Prba.g_00162
OG0001699	Prbc.g_01325	Prba.g_01610
OG0001705	Prbc.g_00639	Prba.g_00738
OG0001713	Prbc.g_00188	Prba.g_00174
OG0001819	Prbc.g_00649	Prba.g_00912
OG0001829	Prbc.g_00631	Prba.g_00260
OG0001866	Prbc.g_00135	Prba.g_01138
OG0001877	Prbc.g_01371	Prba.g_00889
OG0001882	Prbc.g_01559	Prba.g_00244
OG0001960	Prbc.g_01110, Prbc.g_00263	Prba.g_01057
OG0002019	Prbc.g_00620	Prba.g_00238
OG0002199	Prbc.g_00814	Prba.g_00248
