Orthogroup	Prbc	Prbl
OG0001082	Prbc.g_00959	Prbl.g_00953
OG0001083	Prbc.g_00955	Prbl.g_00949
OG0001084	Prbc.g_00957	Prbl.g_00951
OG0001085	Prbc.g_00958	Prbl.g_00952
OG0001086	Prbc.g_00953	Prbl.g_00948
OG0001087	Prbc.g_00952	Prbl.g_00947
OG0001088	Prbc.g_00951	Prbl.g_01045
OG0001089	Prbc.g_00327	Prbl.g_00956
OG0001090	Prbc.g_00325	Prbl.g_00958
OG0001091	Prbc.g_00324	Prbl.g_00959
OG0001092	Prbc.g_00323	Prbl.g_00960
OG0001093	Prbc.g_00322	Prbl.g_00961
OG0001094	Prbc.g_00321	Prbl.g_00962
OG0001095	Prbc.g_00320	Prbl.g_00963
OG0001096	Prbc.g_00319	Prbl.g_00964
OG0001097	Prbc.g_00318	Prbl.g_00965
OG0001098	Prbc.g_00317	Prbl.g_00966
OG0001099	Prbc.g_00316	Prbl.g_00967
OG0001100	Prbc.g_00315	Prbl.g_00968
OG0001101	Prbc.g_00314	Prbl.g_00969
OG0001102	Prbc.g_00313	Prbl.g_00970
OG0001103	Prbc.g_00312	Prbl.g_00971
OG0001104	Prbc.g_00311	Prbl.g_00972
OG0001105	Prbc.g_00310	Prbl.g_00973
OG0001106	Prbc.g_00309	Prbl.g_00974
OG0001107	Prbc.g_00308	Prbl.g_00975
OG0001108	Prbc.g_00307	Prbl.g_00976
OG0001109	Prbc.g_00306	Prbl.g_00977
OG0001110	Prbc.g_00305	Prbl.g_00978
OG0001111	Prbc.g_00304	Prbl.g_00979
OG0001112	Prbc.g_00303	Prbl.g_00980
OG0001113	Prbc.g_00302	Prbl.g_00981
OG0001114	Prbc.g_00301	Prbl.g_00982
OG0001115	Prbc.g_00300	Prbl.g_00983
OG0001116	Prbc.g_00299	Prbl.g_00984
OG0001117	Prbc.g_00298	Prbl.g_00985
OG0001118	Prbc.g_00297	Prbl.g_00986
OG0001119	Prbc.g_00296	Prbl.g_00987
OG0001120	Prbc.g_00295	Prbl.g_00988
OG0001121	Prbc.g_00293	Prbl.g_00991
OG0001122	Prbc.g_00292	Prbl.g_00992
OG0001123	Prbc.g_00291	Prbl.g_00993
OG0001124	Prbc.g_00289	Prbl.g_00995
OG0001125	Prbc.g_00287	Prbl.g_00997
OG0001126	Prbc.g_00286	Prbl.g_00998
OG0001127	Prbc.g_00283	Prbl.g_01127
OG0001128	Prbc.g_00282	Prbl.g_01128
OG0001129	Prbc.g_00281	Prbl.g_01131
OG0001130	Prbc.g_00278	Prbl.g_01134
OG0001131	Prbc.g_00277	Prbl.g_01135
OG0001132	Prbc.g_00276	Prbl.g_01136
OG0001133	Prbc.g_00275	Prbl.g_01137
OG0001134	Prbc.g_00274	Prbl.g_01138
OG0001135	Prbc.g_00273	Prbl.g_01139
OG0001136	Prbc.g_00272	Prbl.g_01140
OG0001137	Prbc.g_00271	Prbl.g_01141
OG0001138	Prbc.g_00270	Prbl.g_01142
OG0001139	Prbc.g_00268	Prbl.g_01144
OG0001140	Prbc.g_00267	Prbl.g_01146
OG0001141	Prbc.g_00266	Prbl.g_01147
OG0001142	Prbc.g_00248	Prbl.g_01174
OG0001143	Prbc.g_00247	Prbl.g_01175
OG0001144	Prbc.g_00246	Prbl.g_01177
OG0001145	Prbc.g_00245	Prbl.g_01178
OG0001146	Prbc.g_00244	Prbl.g_01179
OG0001147	Prbc.g_00243	Prbl.g_01180
OG0001148	Prbc.g_00242	Prbl.g_01181
OG0001149	Prbc.g_00241	Prbl.g_00863
OG0001150	Prbc.g_00240	Prbl.g_00859
OG0001151	Prbc.g_00237	Prbl.g_00856
OG0001152	Prbc.g_00236	Prbl.g_00855
OG0001153	Prbc.g_00235	Prbl.g_00853
OG0001154	Prbc.g_00233	Prbl.g_00851
OG0001155	Prbc.g_00231	Prbl.g_00848
OG0001156	Prbc.g_00229	Prbl.g_00844
OG0001157	Prbc.g_00227	Prbl.g_00842
OG0001158	Prbc.g_00225	Prbl.g_00840
OG0001159	Prbc.g_00224	Prbl.g_00839
OG0001160	Prbc.g_00223	Prbl.g_00838
OG0001161	Prbc.g_00222	Prbl.g_01307
OG0001162	Prbc.g_00221	Prbl.g_01306
OG0001163	Prbc.g_00220	Prbl.g_01305
OG0001164	Prbc.g_00219	Prbl.g_01304
OG0001165	Prbc.g_00218	Prbl.g_01303
OG0001166	Prbc.g_00217	Prbl.g_01302
OG0001167	Prbc.g_00216	Prbl.g_01291
OG0001168	Prbc.g_00215	Prbl.g_01290
OG0001169	Prbc.g_00214	Prbl.g_01289
OG0001170	Prbc.g_00213	Prbl.g_01287
OG0001171	Prbc.g_00212	Prbl.g_01286
OG0001172	Prbc.g_00210	Prbl.g_01284
OG0001173	Prbc.g_00208	Prbl.g_02638
OG0001174	Prbc.g_00207	Prbl.g_02637
OG0001175	Prbc.g_00206	Prbl.g_02636
OG0001176	Prbc.g_00204	Prbl.g_01235
OG0001177	Prbc.g_00202	Prbl.g_02063
OG0001178	Prbc.g_00198	Prbl.g_02059
OG0001179	Prbc.g_00197	Prbl.g_02058
OG0001180	Prbc.g_00196	Prbl.g_02057
OG0001181	Prbc.g_00195	Prbl.g_02056
OG0001182	Prbc.g_00194	Prbl.g_02055
OG0001183	Prbc.g_00193	Prbl.g_02054
OG0001184	Prbc.g_00189	Prbl.g_02026
OG0001185	Prbc.g_00965	Prbl.g_02023
OG0001186	Prbc.g_00966	Prbl.g_02022
OG0001187	Prbc.g_00967	Prbl.g_02021
OG0001188	Prbc.g_00968	Prbl.g_02018
OG0001189	Prbc.g_00969	Prbl.g_02017
OG0001190	Prbc.g_00970	Prbl.g_02016
OG0001191	Prbc.g_00971	Prbl.g_02014
OG0001192	Prbc.g_00972	Prbl.g_02012
OG0001193	Prbc.g_00973	Prbl.g_02011
OG0001194	Prbc.g_00974	Prbl.g_02009
OG0001195	Prbc.g_00975	Prbl.g_02008
OG0001196	Prbc.g_00976	Prbl.g_02007
OG0001197	Prbc.g_00977	Prbl.g_02006
OG0001198	Prbc.g_00978	Prbl.g_02005
OG0001199	Prbc.g_00979	Prbl.g_02004
OG0001200	Prbc.g_00980	Prbl.g_02002
OG0001201	Prbc.g_00981	Prbl.g_02001
OG0001202	Prbc.g_00982	Prbl.g_02000
OG0001203	Prbc.g_00984	Prbl.g_01998
OG0001204	Prbc.g_00986	Prbl.g_01994
OG0001205	Prbc.g_00988	Prbl.g_01992
OG0001206	Prbc.g_00989	Prbl.g_01991
OG0001207	Prbc.g_00990	Prbl.g_02239
OG0001208	Prbc.g_00991	Prbl.g_02238
OG0001209	Prbc.g_00992	Prbl.g_02237
OG0001210	Prbc.g_00993	Prbl.g_02236
OG0001211	Prbc.g_00994	Prbl.g_02234
OG0001212	Prbc.g_00995	Prbl.g_02233
OG0001213	Prbc.g_00996	Prbl.g_02232
OG0001214	Prbc.g_00998	Prbl.g_02230
OG0001215	Prbc.g_00999	Prbl.g_02228
OG0001216	Prbc.g_01000	Prbl.g_02226
OG0001217	Prbc.g_01001	Prbl.g_02225
OG0001218	Prbc.g_01002	Prbl.g_02224
OG0001219	Prbc.g_01005	Prbl.g_02219
OG0001220	Prbc.g_01006	Prbl.g_02214
OG0001221	Prbc.g_01011	Prbl.g_02192
OG0001222	Prbc.g_01012	Prbl.g_02189
OG0001223	Prbc.g_01013	Prbl.g_02188
OG0001224	Prbc.g_01015	Prbl.g_02186
OG0001225	Prbc.g_01016	Prbl.g_02185
OG0001226	Prbc.g_01017	Prbl.g_02182
OG0001227	Prbc.g_01018	Prbl.g_02181
OG0001228	Prbc.g_01019	Prbl.g_02175
OG0001229	Prbc.g_01020	Prbl.g_02174
OG0001230	Prbc.g_01021	Prbl.g_02173
OG0001231	Prbc.g_01022	Prbl.g_02160
OG0001232	Prbc.g_01043	Prbl.g_02151
OG0001233	Prbc.g_01044	Prbl.g_02150
OG0001234	Prbc.g_01045	Prbl.g_02149
OG0001235	Prbc.g_01046	Prbl.g_02148
OG0001236	Prbc.g_01048	Prbl.g_02146
OG0001237	Prbc.g_01049	Prbl.g_02145
OG0001238	Prbc.g_01052	Prbl.g_02141
OG0001239	Prbc.g_01053	Prbl.g_02139
OG0001240	Prbc.g_01054	Prbl.g_02138
OG0001241	Prbc.g_01057	Prbl.g_02134
OG0001242	Prbc.g_01060	Prbl.g_02132
OG0001243	Prbc.g_01061	Prbl.g_02131
OG0001244	Prbc.g_01062	Prbl.g_02129
OG0001245	Prbc.g_01063	Prbl.g_02127
OG0001246	Prbc.g_01065	Prbl.g_02125
OG0001247	Prbc.g_01066	Prbl.g_02124
OG0001248	Prbc.g_01067	Prbl.g_02123
OG0001249	Prbc.g_01068	Prbl.g_02122
OG0001250	Prbc.g_01069	Prbl.g_02121
OG0001251	Prbc.g_00481	Prbl.g_00569
OG0001252	Prbc.g_00433	Prbl.g_00812
OG0001253	Prbc.g_00421	Prbl.g_00298
OG0001254	Prbc.g_01173	Prbl.g_01452
OG0001255	Prbc.g_01245	Prbl.g_01200
OG0001256	Prbc.g_00164	Prbl.g_01822
OG0001257	Prbc.g_01542	Prbl.g_00513
OG0001258	Prbc.g_01557	Prbl.g_00532
OG0001259	Prbc.g_01666	Prbl.g_01776
OG0001261	Prbc.g_01894	Prbl.g_01539
OG0001262	Prbc.g_00068	Prbl.g_01562
OG0001264	Prbc.g_01976	Prbl.g_02408
OG0001265	Prbc.g_02086	Prbl.g_02536
OG0001266	Prbc.g_00930	Prbl.g_01704
OG0001267	Prbc.g_01463	Prbl.g_00036
OG0001268	Prbc.g_01449	Prbl.g_02082
OG0001269	Prbc.g_00586	Prbl.g_00723
OG0001270	Prbc.g_00750	Prbl.g_01808
OG0001271	Prbc.g_00762	Prbl.g_00449
OG0001272	Prbc.g_01940, Prbc.g_00069	Prbl.g_01833
OG0001273	Prbc.g_01598	Prbl.g_00787
OG0001274	Prbc.g_00799	Prbl.g_00048
OG0001275	Prbc.g_02129	Prbl.g_01370
OG0001276	Prbc.g_00802	Prbl.g_02379
OG0001278	Prbc.g_00825	Prbl.g_00406
OG0001279	Prbc.g_00829	Prbl.g_00401
OG0001280	Prbc.g_00831	Prbl.g_00398
OG0001283	Prbc.g_00230	Prbl.g_00845
OG0001284	Prbc.g_00199	Prbl.g_02060
OG0001285	Prbc.g_00985	Prbl.g_01996
OG0001286	Prbc.g_01056	Prbl.g_02136
OG0001287	Prbc.g_00116	Prbl.g_01026, Prbl.g_01386
OG0001288	Prbc.g_01498	Prbl.g_00651
OG0001290	Prbc.g_01100	Prbl.g_01976
OG0001291	Prbc.g_00502	Prbl.g_00605
OG0001292	Prbc.g_00499	Prbl.g_00602
OG0001293	Prbc.g_00497	Prbl.g_00600
OG0001294	Prbc.g_00480	Prbl.g_00568
OG0001295	Prbc.g_00452	Prbl.g_01322
OG0001296	Prbc.g_00445	Prbl.g_00828
OG0001297	Prbc.g_00372	Prbl.g_00095
OG0001298	Prbc.g_01141	Prbl.g_02667
OG0001299	Prbc.g_01148	Prbl.g_01505
OG0001300	Prbc.g_02120	Prbl.g_00627
OG0001301	Prbc.g_01714	Prbl.g_01641
OG0001303	Prbc.g_01829	Prbl.g_00716
OG0001304	Prbc.g_02104	Prbl.g_00936
OG0001305	Prbc.g_02109	Prbl.g_00931
OG0001306	Prbc.g_01042	Prbl.g_02152
OG0001307	Prbc.g_01985	Prbl.g_02390
OG0001308	Prbc.g_02114	Prbl.g_01076
OG0001309	Prbc.g_00987	Prbl.g_01993
OG0001310	Prbc.g_01277	Prbl.g_01694
OG0001311	Prbc.g_01413	Prbl.g_01115
OG0001312	Prbc.g_00587	Prbl.g_00724
OG0001313	Prbc.g_01833	Prbl.g_01957
OG0001314	Prbc.g_00853	Prbl.g_00366
OG0001315	Prbc.g_00888	Prbl.g_00315
OG0001316	Prbc.g_00234	Prbl.g_00852
OG0001319	Prbc.g_00332	Prbl.g_00197
OG0001320	Prbc.g_01471	Prbl.g_00748
OG0001324	Prbc.g_00041	Prbl.g_01813
OG0001326	Prbc.g_00143	Prbl.g_02617
OG0001327	Prbc.g_00559	Prbl.g_01712
OG0001329	Prbc.g_01050	Prbl.g_02143
OG0001332	Prbc.g_00877	Prbl.g_00339
OG0001333	Prbc.g_00280	Prbl.g_01132
OG0001335	Prbc.g_00983	Prbl.g_01999
OG0001336	Prbc.g_00442	Prbl.g_00826
OG0001344	Prbc.g_01483, Prbc.g_00646	Prbl.g_01393
OG0001348	Prbc.g_01584	Prbl.g_00803
OG0001350	Prbc.g_01594	Prbl.g_00793
OG0001362	Prbc.g_00133	Prbl.g_00156
OG0001368	Prbc.g_00200	Prbl.g_02061
OG0001369	Prbc.g_02087	Prbl.g_02537
OG0001380	Prbc.g_02116	Prbl.g_02064
OG0001381	Prbc.g_01515	Prbl.g_00624
OG0001396	Prbc.g_00092	Prbl.g_02437
OG0001410	Prbc.g_02169	Prbl.g_01243
OG0001412	Prbc.g_02014	Prbl.g_02448
OG0001415	Prbc.g_01218	Prbl.g_01182
OG0001416	Prbc.g_01601	Prbl.g_00782
OG0001426	Prbc.g_01051	Prbl.g_02142
OG0001429	Prbc.g_02046	Prbl.g_02494
OG0001430	Prbc.g_02144	Prbl.g_01084
OG0001436	Prbc.g_00603	Prbl.g_02208
OG0001438	Prbc.g_01697	Prbl.g_01615
OG0001442	Prbc.g_00803	Prbl.g_01079
OG0001448	Prbc.g_01806	Prbl.g_01692
OG0001452	Prbc.g_01004	Prbl.g_02222
OG0001453	Prbc.g_00052	Prbl.g_00003
OG0001455	Prbc.g_02156	Prbl.g_01077, Prbl.g_01071
OG0001456	Prbc.g_01231	Prbl.g_01777
OG0001466	Prbc.g_01278	Prbl.g_02573
OG0001467	Prbc.g_00706	Prbl.g_00245
OG0001472	Prbc.g_01925	Prbl.g_01846
OG0001474	Prbc.g_00911	Prbl.g_02172
OG0001475	Prbc.g_01942	Prbl.g_02215
OG0001476	Prbc.g_01943	Prbl.g_02216
OG0001477	Prbc.g_01944	Prbl.g_02217
OG0001478	Prbc.g_00678	Prbl.g_00031
OG0001479	Prbc.g_01423	Prbl.g_01104
OG0001480	Prbc.g_01495	Prbl.g_00661
OG0001486	Prbc.g_01998	Prbl.g_02362
OG0001487	Prbc.g_01701	Prbl.g_01620
OG0001493	Prbc.g_00912	Prbl.g_02171
OG0001494	Prbc.g_00913	Prbl.g_02170
OG0001495	Prbc.g_00914	Prbl.g_02169
OG0001496	Prbc.g_00915	Prbl.g_02168
OG0001497	Prbc.g_00916	Prbl.g_02167
OG0001498	Prbc.g_00917	Prbl.g_02166
OG0001499	Prbc.g_00918	Prbl.g_02165
OG0001500	Prbc.g_00919	Prbl.g_02164
OG0001501	Prbc.g_00920	Prbl.g_02163
OG0001502	Prbc.g_00921	Prbl.g_02162
OG0001503	Prbc.g_00922	Prbl.g_02161
OG0001504	Prbc.g_01993	Prbl.g_02366
OG0001512	Prbc.g_01352	Prbl.g_01022
OG0001512	Prbc.g_00621	Prbl.g_00745
OG0001531	Prbc.g_00112	Prbl.g_01709, Prbl.g_02597
OG0001544	Prbc.g_00146	Prbl.g_00681
OG0001545	Prbc.g_01973	Prbl.g_02411
OG0001546	Prbc.g_01896	Prbl.g_01541
OG0001547	Prbc.g_01324	Prbl.g_01684
OG0001548	Prbc.g_00251	Prbl.g_01337
OG0001574	Prbc.g_00019, Prbc.g_00096	Prbl.g_01025
OG0001587	Prbc.g_00014	Prbl.g_00620
OG0001588	Prbc.g_00905	Prbl.g_00408
OG0001593	Prbc.g_00170	Prbl.g_02288
OG0001605	Prbc.g_00956	Prbl.g_00950
OG0001608	Prbc.g_00961	Prbl.g_01167, Prbl.g_01168
OG0001622	Prbc.g_00007	Prbl.g_00012
OG0001632	Prbc.g_01283	Prbl.g_00395
OG0001633	Prbc.g_00924	Prbl.g_01531
OG0001634	Prbc.g_00008	Prbl.g_00013
OG0001635	Prbc.g_00009	Prbl.g_00016
OG0001636	Prbc.g_00010	Prbl.g_00017
OG0001683	Prbc.g_00181	Prbl.g_02051
OG0001695	Prbc.g_00185	Prbl.g_02030
OG0001696	Prbc.g_00647	Prbl.g_01335
OG0001713	Prbc.g_00188	Prbl.g_02027
OG0001714	Prbc.g_00747	Prbl.g_00715
OG0001715	Prbc.g_00205	Prbl.g_02635
OG0001716	Prbc.g_01415	Prbl.g_01117
OG0001717	Prbc.g_02127	Prbl.g_01089
OG0001718	Prbc.g_00516	Prbl.g_01082
OG0001719	Prbc.g_01247	Prbl.g_01202
OG0001730	Prbc.g_00187	Prbl.g_02028
OG0001737	Prbc.g_01119	Prbl.g_01989
OG0001738	Prbc.g_00461	Prbl.g_00544
OG0001739	Prbc.g_00462	Prbl.g_00546
OG0001740	Prbc.g_00463	Prbl.g_00547
OG0001741	Prbc.g_00473	Prbl.g_00560
OG0001742	Prbc.g_00820	Prbl.g_00195
OG0001743	Prbc.g_00331	Prbl.g_00194
OG0001744	Prbc.g_00875	Prbl.g_00341
OG0001745	Prbc.g_01645	Prbl.g_01901
OG0001746	Prbc.g_00578	Prbl.g_01737
OG0001747	Prbc.g_01432	Prbl.g_02106
OG0001748	Prbc.g_01774	Prbl.g_01865
OG0001749	Prbc.g_01764	Prbl.g_01834
OG0001750	Prbc.g_02096	Prbl.g_02545
OG0001751	Prbc.g_02089	Prbl.g_02539
OG0001752	Prbc.g_02084	Prbl.g_02533
OG0001753	Prbc.g_02032	Prbl.g_02474
OG0001754	Prbc.g_02099	Prbl.g_02422
OG0001755	Prbc.g_01990	Prbl.g_02374
OG0001756	Prbc.g_01863	Prbl.g_02330
OG0001757	Prbc.g_00547	Prbl.g_01560
OG0001758	Prbc.g_00597	Prbl.g_01563
OG0001759	Prbc.g_01918	Prbl.g_01578
OG0001760	Prbc.g_01968	Prbl.g_01587
OG0001761	Prbc.g_01751	Prbl.g_01591
OG0001762	Prbc.g_01741	Prbl.g_01402
OG0001763	Prbc.g_00450	Prbl.g_01334
OG0001764	Prbc.g_01269	Prbl.g_02675
OG0001765	Prbc.g_01224	Prbl.g_01189
OG0001766	Prbc.g_01223	Prbl.g_01188
OG0001767	Prbc.g_01222	Prbl.g_01186
OG0001768	Prbc.g_01221	Prbl.g_01185
OG0001769	Prbc.g_01220	Prbl.g_01184
OG0001770	Prbc.g_00269	Prbl.g_01143
OG0001771	Prbc.g_00285	Prbl.g_00999
OG0001772	Prbc.g_00440	Prbl.g_00824
OG0001773	Prbc.g_01783	Prbl.g_00811
OG0001774	Prbc.g_00392	Prbl.g_00267
OG0001775	Prbc.g_00386	Prbl.g_00073
OG0001776	Prbc.g_01939	Prbl.g_01241
OG0001777	Prbc.g_01003	Prbl.g_02223
OG0001778	Prbc.g_01007	Prbl.g_02213
OG0001779	Prbc.g_01008	Prbl.g_02212
OG0001780	Prbc.g_01937	Prbl.g_02211
OG0001781	Prbc.g_01014	Prbl.g_02187
OG0001782	Prbc.g_01041	Prbl.g_02153
OG0001792	Prbc.g_00182	Prbl.g_02052
OG0001793	Prbc.g_00180	Prbl.g_02050
OG0001799	Prbc.g_01949	Prbl.g_01093
OG0001800	Prbc.g_01112	Prbl.g_01706
OG0001801	Prbc.g_00090	Prbl.g_01705
OG0001802	Prbc.g_00551	Prbl.g_01868
OG0001803	Prbc.g_02078	Prbl.g_02525
OG0001830	Prbc.g_00186	Prbl.g_02024
OG0001831	Prbc.g_01451	Prbl.g_02080
OG0001832	Prbc.g_01438	Prbl.g_02095
OG0001852	Prbc.g_00087	Prbl.g_02595
OG0001882	Prbc.g_01559	Prbl.g_01814
OG0001915	Prbc.g_01747	Prbl.g_01396
OG0001919	Prbc.g_00175, Prbc.g_00168	Prbl.g_01908
OG0001955	Prbc.g_00026	Prbl.g_00020
OG0001996	Prbc.g_00191	Prbl.g_02034
OG0002005	Prbc.g_01024	Prbl.g_02158
OG0002006	Prbc.g_01026	Prbl.g_02155
OG0002036	Prbc.g_00338	Prbl.g_01921
OG0002038	Prbc.g_01537	Prbl.g_00504
OG0002041	Prbc.g_01174	Prbl.g_01451
OG0002043	Prbc.g_00430	Prbl.g_00311
OG0002072	Prbc.g_01639	Prbl.g_01893
OG0002074	Prbc.g_02098	Prbl.g_02548
OG0002075	Prbc.g_00704	Prbl.g_00247
OG0002079	Prbc.g_00534	Prbl.g_02242
OG0002145	Prbc.g_00192	Prbl.g_02035
OG0002147	Prbc.g_00154	Prbl.g_01675
OG0002149	Prbc.g_00689	Prbl.g_02358
OG0002152	Prbc.g_00590	Prbl.g_00200
OG0002154	Prbc.g_01025	Prbl.g_02156
OG0002200	Prbc.g_02201	Prbl.g_02029
OG0002202	Prbc.g_02090	Prbl.g_02540
OG0002207	Prbc.g_01212	Prbl.g_00899
OG0002309	Prbc.g_01059	Prbl.g_02133
OG0002318	Prbc.g_00515	Prbl.g_02033
OG0002594	Prbc.g_00258	Prbl.g_01157
OG0002595	Prbc.g_00254	Prbl.g_01154
OG0003043	Prbc.g_01358, Prbc.g_00001	Prbl.g_02657
OG0003044	Prbc.g_00252, Prbc.g_01232	Prbl.g_01159
OG0003362	Prbc.g_00183	Prbl.g_02037
OG0003363	Prbc.g_00253	Prbl.g_01153
OG0003364	Prbc.g_00255	Prbl.g_01155
OG0003365	Prbc.g_00256	Prbl.g_01156
