Orthogroup	Praw	Syaj
OG0001123	Praw.g_01491	Syaj.g_00810
OG0001124	Praw.g_01489	Syaj.g_00808
OG0001125	Praw.g_01488	Syaj.g_00806
OG0001126	Praw.g_01478	Syaj.g_00413
OG0001127	Praw.g_01477	Syaj.g_00414
OG0001128	Praw.g_01475	Syaj.g_00417
OG0001129	Praw.g_01474	Syaj.g_00419
OG0001130	Praw.g_01473	Syaj.g_00420
OG0001131	Praw.g_01437	Syaj.g_01070
OG0001132	Praw.g_01427	Syaj.g_01166
OG0001133	Praw.g_00187	Syaj.g_01302
OG0001134	Praw.g_00201	Syaj.g_00645
OG0001135	Praw.g_00204	Syaj.g_00647
OG0001136	Praw.g_00231	Syaj.g_00300
OG0001137	Praw.g_00242	Syaj.g_00318
OG0001138	Praw.g_00260	Syaj.g_00620
OG0001139	Praw.g_00261	Syaj.g_00618
OG0001140	Praw.g_00262	Syaj.g_00617
OG0001141	Praw.g_00263	Syaj.g_00616
OG0001142	Praw.g_00264	Syaj.g_00615
OG0001143	Praw.g_00271	Syaj.g_00602
OG0001144	Praw.g_00276	Syaj.g_00588
OG0001145	Praw.g_00971	Syaj.g_00276
OG0001146	Praw.g_00985	Syaj.g_01518
OG0001147	Praw.g_01001	Syaj.g_01438
OG0001148	Praw.g_01018	Syaj.g_00057
OG0001149	Praw.g_01019	Syaj.g_00056
OG0001150	Praw.g_01020	Syaj.g_00055
OG0001151	Praw.g_01031	Syaj.g_00043
OG0001152	Praw.g_01032	Syaj.g_00040
OG0001153	Praw.g_00368	Syaj.g_01425
OG0001154	Praw.g_00370	Syaj.g_01426
OG0001155	Praw.g_00382	Syaj.g_01637
OG0001156	Praw.g_00385	Syaj.g_01640
OG0001157	Praw.g_00386	Syaj.g_01641
OG0001158	Praw.g_00387	Syaj.g_01643
OG0001159	Praw.g_00388	Syaj.g_01644
OG0001160	Praw.g_00412	Syaj.g_01697
OG0001161	Praw.g_00423	Syaj.g_02148
OG0001162	Praw.g_00434	Syaj.g_00979
OG0001163	Praw.g_00507	Syaj.g_01705
OG0001164	Praw.g_00511	Syaj.g_01711
OG0001165	Praw.g_00514	Syaj.g_01716
OG0001166	Praw.g_00534	Syaj.g_01746
OG0001167	Praw.g_00551	Syaj.g_01592
OG0001168	Praw.g_00553	Syaj.g_01594
OG0001169	Praw.g_00555	Syaj.g_01596
OG0001170	Praw.g_00557	Syaj.g_01597
OG0001171	Praw.g_00567	Syaj.g_01607
OG0001172	Praw.g_01914	Syaj.g_02641
OG0001173	Praw.g_01913	Syaj.g_02642
OG0001174	Praw.g_01905	Syaj.g_02650
OG0001175	Praw.g_01904	Syaj.g_02651
OG0001176	Praw.g_01897	Syaj.g_02688
OG0001177	Praw.g_01895	Syaj.g_02685
OG0001178	Praw.g_01890	Syaj.g_01726
OG0001179	Praw.g_00112	Syaj.g_02719
OG0001180	Praw.g_00090	Syaj.g_02744
OG0001181	Praw.g_00086	Syaj.g_02748
OG0001182	Praw.g_00079	Syaj.g_02757
OG0001183	Praw.g_00075	Syaj.g_02762
OG0001184	Praw.g_00059	Syaj.g_02449
OG0001185	Praw.g_00045	Syaj.g_02423
OG0001186	Praw.g_00021	Syaj.g_02339
OG0001187	Praw.g_00017	Syaj.g_02369
OG0001188	Praw.g_00015	Syaj.g_02336
OG0001189	Praw.g_01191	Syaj.g_02318
OG0001190	Praw.g_01187	Syaj.g_02111
OG0001191	Praw.g_01177	Syaj.g_02128
OG0001192	Praw.g_01172	Syaj.g_02138
OG0001193	Praw.g_01162	Syaj.g_02178
OG0001194	Praw.g_01161	Syaj.g_02180
OG0001195	Praw.g_01160	Syaj.g_02181
OG0001196	Praw.g_01147	Syaj.g_02244
OG0001197	Praw.g_01146	Syaj.g_02246
OG0001198	Praw.g_01139	Syaj.g_02259
OG0001199	Praw.g_01360	Syaj.g_01825
OG0001200	Praw.g_01358	Syaj.g_01827
OG0001201	Praw.g_01327	Syaj.g_01888
OG0001202	Praw.g_01236	Syaj.g_02032
OG0001203	Praw.g_01197	Syaj.g_02877
OG0001204	Praw.g_00890	Syaj.g_02621
OG0001205	Praw.g_00702	Syaj.g_01545
OG0001206	Praw.g_00685	Syaj.g_01484
OG0001207	Praw.g_00670	Syaj.g_00061
OG0001209	Praw.g_00613	Syaj.g_00147
OG0001210	Praw.g_00608	Syaj.g_00158
OG0001211	Praw.g_00598	Syaj.g_00184
OG0001212	Praw.g_01942	Syaj.g_00246
OG0001214	Praw.g_01885	Syaj.g_01281
OG0001215	Praw.g_01832	Syaj.g_00492
OG0001216	Praw.g_01807	Syaj.g_00958
OG0001218	Praw.g_01751	Syaj.g_01434
OG0001219	Praw.g_01708	Syaj.g_00782
OG0001220	Praw.g_01647	Syaj.g_00345
OG0001221	Praw.g_01586	Syaj.g_01067
OG0001222	Praw.g_01547	Syaj.g_00911
OG0001223	Praw.g_01521	Syaj.g_00844
OG0001224	Praw.g_01471	Syaj.g_00423
OG0001225	Praw.g_01469	Syaj.g_00425
OG0001227	Praw.g_01424	Syaj.g_02152
OG0001228	Praw.g_00279	Syaj.g_01565
OG0001229	Praw.g_01014	Syaj.g_00451
OG0001231	Praw.g_00432	Syaj.g_02279
OG0001232	Praw.g_00538	Syaj.g_01757
OG0001233	Praw.g_00558	Syaj.g_01598
OG0001234	Praw.g_01902	Syaj.g_02655
OG0001235	Praw.g_01893	Syaj.g_02679
OG0001236	Praw.g_00062	Syaj.g_02453
OG0001237	Praw.g_00058	Syaj.g_02447
OG0001239	Praw.g_01363	Syaj.g_01822
OG0001242	Praw.g_01316	Syaj.g_01913
OG0001243	Praw.g_01310	Syaj.g_01926
OG0001244	Praw.g_01294	Syaj.g_01960
OG0001246	Praw.g_00644	Syaj.g_00100
OG0001247	Praw.g_01839	Syaj.g_00973
OG0001248	Praw.g_01837	Syaj.g_00978
OG0001250	Praw.g_01658	Syaj.g_00375
OG0001251	Praw.g_01610	Syaj.g_02187
OG0001252	Praw.g_01476	Syaj.g_00416
OG0001253	Praw.g_01423	Syaj.g_01165
OG0001254	Praw.g_00203	Syaj.g_00646
OG0001256	Praw.g_00425	Syaj.g_01704
OG0001257	Praw.g_00431	Syaj.g_01342
OG0001258	Praw.g_00512	Syaj.g_01714
OG0001260	Praw.g_00573	Syaj.g_01617
OG0001261	Praw.g_00104	Syaj.g_02728
OG0001262	Praw.g_01193	Syaj.g_02320
OG0001263	Praw.g_01307	Syaj.g_01929
OG0001265	Praw.g_01317	Syaj.g_01911
OG0001266	Praw.g_01232	Syaj.g_02036
OG0001267	Praw.g_00854	Syaj.g_02565
OG0001268	Praw.g_00791	Syaj.g_02811
OG0001270	Praw.g_00713	Syaj.g_01558
OG0001271	Praw.g_00675	Syaj.g_01447
OG0001272	Praw.g_00662	Syaj.g_00078
OG0001273	Praw.g_00167	Syaj.g_01288
OG0001274	Praw.g_01819	Syaj.g_02077
OG0001275	Praw.g_01511	Syaj.g_00827
OG0001276	Praw.g_01492	Syaj.g_00811
OG0001277	Praw.g_01435	Syaj.g_02227
OG0001278	Praw.g_00284	Syaj.g_00575
OG0001279	Praw.g_00930	Syaj.g_01356
OG0001280	Praw.g_00980	Syaj.g_01508
OG0001281	Praw.g_00986	Syaj.g_01519
OG0001282	Praw.g_01017	Syaj.g_00058
OG0001284	Praw.g_00407	Syaj.g_01688
OG0001285	Praw.g_00541	Syaj.g_01170
OG0001286	Praw.g_00092	Syaj.g_02742
OG0001287	Praw.g_00037	Syaj.g_02415
OG0001288	Praw.g_00028	Syaj.g_02394
OG0001289	Praw.g_01347	Syaj.g_01845
OG0001290	Praw.g_01335	Syaj.g_01880
OG0001291	Praw.g_01300	Syaj.g_01939
OG0001292	Praw.g_00885	Syaj.g_02616
OG0001293	Praw.g_00873	Syaj.g_02594
OG0001294	Praw.g_00755	Syaj.g_00722
OG0001295	Praw.g_00680	Syaj.g_00161
OG0001296	Praw.g_00639	Syaj.g_00106
OG0001297	Praw.g_00634	Syaj.g_00110
OG0001298	Praw.g_01924	Syaj.g_00221
OG0001299	Praw.g_01856	Syaj.g_00716
OG0001300	Praw.g_01829	Syaj.g_00479
OG0001301	Praw.g_01826	Syaj.g_00440
OG0001302	Praw.g_01710	Syaj.g_01251
OG0001303	Praw.g_01507	Syaj.g_00784
OG0001304	Praw.g_01482	Syaj.g_00795
OG0001305	Praw.g_01463	Syaj.g_00433
OG0001306	Praw.g_00220	Syaj.g_00285
OG0001307	Praw.g_00998	Syaj.g_02672
OG0001309	Praw.g_00429	Syaj.g_00116
OG0001310	Praw.g_00527	Syaj.g_01735
OG0001311	Praw.g_01490	Syaj.g_00809
OG0001312	Praw.g_01558	Syaj.g_00931
OG0001313	Praw.g_00921, Praw.g_00923, Praw.g_00315	Syaj.g_01471, Syaj.g_01472
OG0001314	Praw.g_01768	Syaj.g_00524, Syaj.g_01091, Syaj.g_01258
OG0001315	Praw.g_01373	Syaj.g_02760
OG0001316	Praw.g_01295	Syaj.g_01946
OG0001317	Praw.g_01201	Syaj.g_02857
OG0001319	Praw.g_00862	Syaj.g_02576
OG0001321	Praw.g_00696	Syaj.g_01528
OG0001322	Praw.g_00695	Syaj.g_01527
OG0001323	Praw.g_00629	Syaj.g_00119
OG0001324	Praw.g_01828	Syaj.g_00478
OG0001325	Praw.g_01804	Syaj.g_00953
OG0001326	Praw.g_01622	Syaj.g_02196
OG0001327	Praw.g_01452	Syaj.g_00729
OG0001328	Praw.g_01425	Syaj.g_00764
OG0001329	Praw.g_00194	Syaj.g_00028
OG0001330	Praw.g_00953	Syaj.g_01501
OG0001332	Praw.g_00380	Syaj.g_01631
OG0001333	Praw.g_00552	Syaj.g_01593
OG0001334	Praw.g_00072	Syaj.g_02770
OG0001335	Praw.g_00071	Syaj.g_02771
OG0001336	Praw.g_01150	Syaj.g_02239
OG0001339	Praw.g_01332	Syaj.g_01883
OG0001340	Praw.g_00806	Syaj.g_02787
OG0001341	Praw.g_01761	Syaj.g_00449
OG0001343	Praw.g_01613	Syaj.g_02184
OG0001344	Praw.g_00238	Syaj.g_00307
OG0001345	Praw.g_00253	Syaj.g_00337
OG0001346	Praw.g_00982	Syaj.g_01512
OG0001347	Praw.g_00340	Syaj.g_02374
OG0001348	Praw.g_00453	Syaj.g_00393
OG0001351	Praw.g_00693	Syaj.g_00272
OG0001352	Praw.g_01842	Syaj.g_00136
OG0001353	Praw.g_01666	Syaj.g_00386
OG0001354	Praw.g_01529	Syaj.g_00857
OG0001355	Praw.g_00463	Syaj.g_01244
OG0001358	Praw.g_00156	Syaj.g_01309
OG0001359	Praw.g_01612	Syaj.g_02183
OG0001360	Praw.g_01422	Syaj.g_00340
OG0001361	Praw.g_00250	Syaj.g_00334
OG0001362	Praw.g_00351	Syaj.g_01396
OG0001363	Praw.g_00353	Syaj.g_01398
OG0001364	Praw.g_00069	Syaj.g_02473
OG0001369	Praw.g_01342	Syaj.g_01870
OG0001373	Praw.g_01623	Syaj.g_02195
OG0001374	Praw.g_01615	Syaj.g_02203
OG0001375	Praw.g_01614	Syaj.g_02185
OG0001376	Praw.g_01458	Syaj.g_02140
OG0001377	Praw.g_01457	Syaj.g_02139
OG0001378	Praw.g_00171	Syaj.g_01559
OG0001379	Praw.g_00975	Syaj.g_01503
OG0001381	Praw.g_01010	Syaj.g_00405, Syaj.g_02663
OG0001382	Praw.g_00445	Syaj.g_00685
OG0001385	Praw.g_01626	Syaj.g_02192
OG0001386	Praw.g_01625	Syaj.g_02193
OG0001387	Praw.g_01624	Syaj.g_02194
OG0001388	Praw.g_01621	Syaj.g_02197
OG0001389	Praw.g_01620	Syaj.g_02198
OG0001390	Praw.g_01619	Syaj.g_02199
OG0001391	Praw.g_01618	Syaj.g_02200
OG0001392	Praw.g_01617	Syaj.g_02201
OG0001393	Praw.g_01616	Syaj.g_02202
OG0001395	Praw.g_01480	Syaj.g_00935
OG0001396	Praw.g_00341	Syaj.g_02372, Syaj.g_02498
OG0001397	Praw.g_00352	Syaj.g_01397
OG0001398	Praw.g_00459	Syaj.g_01116
OG0001401	Praw.g_00908	Syaj.g_00381
OG0001402	Praw.g_01744	Syaj.g_01304
OG0001403	Praw.g_01398	Syaj.g_02297
OG0001404	Praw.g_01366	Syaj.g_01817
OG0001405	Praw.g_00808	Syaj.g_02773
OG0001406	Praw.g_01459	Syaj.g_02141
OG0001407	Praw.g_01445	Syaj.g_00137
OG0001408	Praw.g_01440	Syaj.g_00561
OG0001410	Praw.g_00999	Syaj.g_02673
OG0001413	Praw.g_00421	Syaj.g_01241
OG0001414	Praw.g_01206	Syaj.g_02664
OG0001416	Praw.g_00688	Syaj.g_01516
OG0001417	Praw.g_00678	Syaj.g_00858
OG0001419	Praw.g_01444	Syaj.g_00138
OG0001420	Praw.g_00179	Syaj.g_00131
OG0001421	Praw.g_00426	Syaj.g_01235, Syaj.g_01167
OG0001425	Praw.g_01173	Syaj.g_02137
OG0001428	Praw.g_01263	Syaj.g_01993
OG0001430	Praw.g_00948	Syaj.g_02104
OG0001432	Praw.g_00420	Syaj.g_00509
OG0001434	Praw.g_01578	Syaj.g_01054
OG0001438	Praw.g_00841	Syaj.g_02550
OG0001439	Praw.g_00827	Syaj.g_02520
OG0001443	Praw.g_00498	Syaj.g_02145
OG0001446	Praw.g_01355	Syaj.g_00527
OG0001447	Praw.g_01309	Syaj.g_01927
OG0001448	Praw.g_00765	Syaj.g_01813
OG0001449	Praw.g_00738	Syaj.g_02625
OG0001452	Praw.g_01609	Syaj.g_02607
OG0001453	Praw.g_01517	Syaj.g_00838
OG0001454	Praw.g_01429	Syaj.g_01231
OG0001456	Praw.g_00211	Syaj.g_02205
OG0001457	Praw.g_00212	Syaj.g_02206
OG0001458	Praw.g_00213	Syaj.g_02207
OG0001459	Praw.g_00939	Syaj.g_00653
OG0001462	Praw.g_01394	Syaj.g_02304
OG0001463	Praw.g_00848	Syaj.g_00403
OG0001464	Praw.g_00805	Syaj.g_02788
OG0001465	Praw.g_01820	Syaj.g_00968
OG0001471	Praw.g_00422	Syaj.g_02526
OG0001473	Praw.g_00020	Syaj.g_01255
OG0001477	Praw.g_00320	Syaj.g_00444
OG0001479	Praw.g_00793	Syaj.g_02809
OG0001480	Praw.g_00763	Syaj.g_00343
OG0001482	Praw.g_00690	Syaj.g_00848
OG0001492	Praw.g_00281	Syaj.g_00578
OG0001493	Praw.g_00289	Syaj.g_00569
OG0001494	Praw.g_01111	Syaj.g_01773
OG0001496	Praw.g_00318	Syaj.g_00446
OG0001497	Praw.g_00319	Syaj.g_00445
OG0001499	Praw.g_01374	Syaj.g_01211
OG0001502	Praw.g_01727	Syaj.g_00351
OG0001504	Praw.g_00940, Praw.g_00485	Syaj.g_00652
OG0001505	Praw.g_01044	Syaj.g_02359
OG0001514	Praw.g_00317	Syaj.g_00447
OG0001523	Praw.g_00205	Syaj.g_00673
OG0001524	Praw.g_00206	Syaj.g_00672
OG0001525	Praw.g_00436	Syaj.g_02159
OG0001546	Praw.g_00624	Syaj.g_00124
OG0001547	Praw.g_01725	Syaj.g_01106
OG0001548	Praw.g_01721	Syaj.g_01222
OG0001551	Praw.g_00210	Syaj.g_00395
OG0001554	Praw.g_00427	Syaj.g_02109
OG0001556	Praw.g_01742	Syaj.g_00636
OG0001558	Praw.g_00911	Syaj.g_02282
OG0001564	Praw.g_01062	Syaj.g_00657
OG0001567	Praw.g_01726	Syaj.g_01108
OG0001568	Praw.g_01724	Syaj.g_01104
OG0001582	Praw.g_00679	Syaj.g_01215
OG0001585	Praw.g_00934	Syaj.g_01778
OG0001586	Praw.g_01108	Syaj.g_01769
OG0001602	Praw.g_01821	Syaj.g_00969
OG0001627	Praw.g_01754	Syaj.g_01633
OG0001633	Praw.g_01013	Syaj.g_01347
OG0001635	Praw.g_00480	Syaj.g_02390
OG0001647	Praw.g_00861	Syaj.g_02574
OG0001652	Praw.g_00909	Syaj.g_02280
OG0001666	Praw.g_00938	Syaj.g_00654
OG0001671	Praw.g_00916	Syaj.g_02062
OG0001700	Praw.g_01737	Syaj.g_01115
OG0001782	Praw.g_00799	Syaj.g_02355
OG0001792	Praw.g_01068	Syaj.g_00587
OG0002227	Praw.g_01740	Syaj.g_02135, Syaj.g_02136
OG0002374	Praw.g_01733	Syaj.g_00607
OG0002590	Praw.g_00295, Praw.g_00892	Syaj.g_01260
OG0004113	Praw.g_01113	Syaj.g_02400
