Orthogroup	Praw	Prbj
OG0001127	Praw.g_01477	Prbj.g_01849
OG0001128	Praw.g_01475	Prbj.g_01846
OG0001129	Praw.g_01474	Prbj.g_01845
OG0001130	Praw.g_01473	Prbj.g_01844
OG0001131	Praw.g_01437	Prbj.g_02687
OG0001132	Praw.g_01427	Prbj.g_02537
OG0001133	Praw.g_00187	Prbj.g_02555
OG0001134	Praw.g_00201	Prbj.g_01990
OG0001135	Praw.g_00204	Prbj.g_01992
OG0001136	Praw.g_00231	Prbj.g_00969
OG0001137	Praw.g_00242	Prbj.g_00832
OG0001138	Praw.g_00260	Prbj.g_00004
OG0001139	Praw.g_00261	Prbj.g_00006
OG0001140	Praw.g_00262	Prbj.g_00007
OG0001141	Praw.g_00263	Prbj.g_00008
OG0001142	Praw.g_00264	Prbj.g_00009
OG0001143	Praw.g_00271	Prbj.g_01907
OG0001144	Praw.g_00276	Prbj.g_02153
OG0001145	Praw.g_00971	Prbj.g_01717
OG0001146	Praw.g_00985	Prbj.g_01733
OG0001147	Praw.g_01001	Prbj.g_00121
OG0001148	Praw.g_01018	Prbj.g_01640
OG0001149	Praw.g_01019	Prbj.g_01641
OG0001150	Praw.g_01020	Prbj.g_01642
OG0001151	Praw.g_01031	Prbj.g_01654
OG0001152	Praw.g_01032	Prbj.g_01655
OG0001153	Praw.g_00368	Prbj.g_00651
OG0001154	Praw.g_00370	Prbj.g_00652
OG0001155	Praw.g_00382	Prbj.g_01686
OG0001156	Praw.g_00385	Prbj.g_01689
OG0001157	Praw.g_00386	Prbj.g_02538
OG0001158	Praw.g_00387	Prbj.g_01690
OG0001159	Praw.g_00388	Prbj.g_01691
OG0001160	Praw.g_00412	Prbj.g_00884
OG0001161	Praw.g_00423	Prbj.g_02535
OG0001162	Praw.g_00434	Prbj.g_00780
OG0001163	Praw.g_00507	Prbj.g_00870
OG0001164	Praw.g_00511	Prbj.g_00865
OG0001165	Praw.g_00514	Prbj.g_00862
OG0001166	Praw.g_00534	Prbj.g_00482
OG0001167	Praw.g_00551	Prbj.g_00461
OG0001168	Praw.g_00553	Prbj.g_00459
OG0001169	Praw.g_00555	Prbj.g_00457
OG0001170	Praw.g_00557	Prbj.g_00455
OG0001171	Praw.g_00567	Prbj.g_00445
OG0001172	Praw.g_01914	Prbj.g_02653
OG0001173	Praw.g_01913	Prbj.g_02652
OG0001174	Praw.g_01905	Prbj.g_02644
OG0001175	Praw.g_01904	Prbj.g_02643
OG0001176	Praw.g_01897	Prbj.g_01028
OG0001177	Praw.g_01895	Prbj.g_01030
OG0001178	Praw.g_01890	Prbj.g_00851
OG0001179	Praw.g_00112	Prbj.g_00999
OG0001180	Praw.g_00090	Prbj.g_00407
OG0001181	Praw.g_00086	Prbj.g_00403
OG0001182	Praw.g_00079	Prbj.g_00394
OG0001183	Praw.g_00075	Prbj.g_00367
OG0001184	Praw.g_00059	Prbj.g_01509
OG0001185	Praw.g_00045	Prbj.g_01592
OG0001186	Praw.g_00021	Prbj.g_01253
OG0001187	Praw.g_00017	Prbj.g_01249
OG0001188	Praw.g_00015	Prbj.g_01245
OG0001189	Praw.g_01191	Prbj.g_01223
OG0001190	Praw.g_01187	Prbj.g_01955
OG0001191	Praw.g_01177	Prbj.g_01968
OG0001192	Praw.g_01172	Prbj.g_01975
OG0001193	Praw.g_01162	Prbj.g_02013
OG0001194	Praw.g_01161	Prbj.g_02019
OG0001195	Praw.g_01160	Prbj.g_02020
OG0001196	Praw.g_01147	Prbj.g_02056
OG0001197	Praw.g_01146	Prbj.g_02058
OG0001198	Praw.g_01139	Prbj.g_02070
OG0001199	Praw.g_01360	Prbj.g_00570
OG0001200	Praw.g_01358	Prbj.g_00572
OG0001201	Praw.g_01327	Prbj.g_00621
OG0001202	Praw.g_01236	Prbj.g_01164
OG0001203	Praw.g_01197	Prbj.g_02610
OG0001204	Praw.g_00890	Prbj.g_01340
OG0001205	Praw.g_00702	Prbj.g_00110
OG0001206	Praw.g_00685	Prbj.g_00151
OG0001207	Praw.g_00670	Prbj.g_01638
OG0001209	Praw.g_00613	Prbj.g_02130
OG0001210	Praw.g_00608	Prbj.g_02142
OG0001211	Praw.g_00598	Prbj.g_01864
OG0001212	Praw.g_01942	Prbj.g_01771
OG0001213	Praw.g_00165	Prbj.g_02565
OG0001214	Praw.g_01885	Prbj.g_02575
OG0001215	Praw.g_01832	Prbj.g_00932
OG0001216	Praw.g_01807	Prbj.g_02181
OG0001217	Praw.g_01759	Prbj.g_01884
OG0001218	Praw.g_01751	Prbj.g_00663
OG0001219	Praw.g_01708	Prbj.g_02311
OG0001220	Praw.g_01647	Prbj.g_02503
OG0001221	Praw.g_01586	Prbj.g_02364
OG0001222	Praw.g_01547	Prbj.g_01984
OG0001223	Praw.g_01521	Prbj.g_02243
OG0001224	Praw.g_01471	Prbj.g_01842
OG0001225	Praw.g_01469	Prbj.g_01840
OG0001226	Praw.g_01443	Prbj.g_00678
OG0001227	Praw.g_01424	Prbj.g_01669
OG0001228	Praw.g_00279	Prbj.g_02158
OG0001229	Praw.g_01014	Prbj.g_00873
OG0001230	Praw.g_01091	Prbj.g_01046
OG0001231	Praw.g_00432	Prbj.g_01184
OG0001232	Praw.g_00538	Prbj.g_00477
OG0001233	Praw.g_00558	Prbj.g_00454
OG0001234	Praw.g_01902	Prbj.g_02640
OG0001235	Praw.g_01893	Prbj.g_01033
OG0001236	Praw.g_00062	Prbj.g_01505
OG0001237	Praw.g_00058	Prbj.g_01512
OG0001238	Praw.g_01176	Prbj.g_01969
OG0001239	Praw.g_01363	Prbj.g_00567
OG0001241	Praw.g_01334	Prbj.g_00614
OG0001242	Praw.g_01316	Prbj.g_01560
OG0001243	Praw.g_01310	Prbj.g_01529
OG0001245	Praw.g_00753	Prbj.g_00689
OG0001246	Praw.g_00644	Prbj.g_02091
OG0001247	Praw.g_01839	Prbj.g_02453
OG0001248	Praw.g_01837	Prbj.g_00943
OG0001249	Praw.g_01719	Prbj.g_00347
OG0001250	Praw.g_01658	Prbj.g_02482
OG0001252	Praw.g_01476	Prbj.g_01847
OG0001253	Praw.g_01423	Prbj.g_00696
OG0001254	Praw.g_00203	Prbj.g_01991
OG0001255	Praw.g_00218	Prbj.g_00769
OG0001258	Praw.g_00512	Prbj.g_00864
OG0001259	Praw.g_00556	Prbj.g_00456
OG0001260	Praw.g_00573	Prbj.g_00426
OG0001261	Praw.g_00104	Prbj.g_00990
OG0001262	Praw.g_01193	Prbj.g_01226
OG0001263	Praw.g_01307	Prbj.g_01531
OG0001265	Praw.g_01317	Prbj.g_01558
OG0001266	Praw.g_01232	Prbj.g_01168
OG0001267	Praw.g_00854	Prbj.g_01405
OG0001268	Praw.g_00791	Prbj.g_00335
OG0001269	Praw.g_00773	Prbj.g_02500
OG0001270	Praw.g_00713	Prbj.g_00098
OG0001271	Praw.g_00675	Prbj.g_00131
OG0001272	Praw.g_00662	Prbj.g_01624
OG0001273	Praw.g_00167	Prbj.g_02568
OG0001274	Praw.g_01819	Prbj.g_00269
OG0001275	Praw.g_01511	Prbj.g_02227
OG0001276	Praw.g_01492	Prbj.g_02210
OG0001277	Praw.g_01435	Prbj.g_02042
OG0001278	Praw.g_00284	Prbj.g_02165
OG0001279	Praw.g_00930	Prbj.g_01299
OG0001280	Praw.g_00980	Prbj.g_01725
OG0001281	Praw.g_00986	Prbj.g_01734
OG0001285	Praw.g_00541	Prbj.g_00473
OG0001286	Praw.g_00092	Prbj.g_00409
OG0001288	Praw.g_00028	Prbj.g_01286
OG0001290	Praw.g_01335	Prbj.g_00613
OG0001291	Praw.g_01300	Prbj.g_01541
OG0001292	Praw.g_00885	Prbj.g_01346
OG0001293	Praw.g_00873	Prbj.g_01369
OG0001294	Praw.g_00755	Prbj.g_00826
OG0001295	Praw.g_00680	Prbj.g_02145
OG0001297	Praw.g_00634	Prbj.g_02100
OG0001298	Praw.g_01924	Prbj.g_01797
OG0001300	Praw.g_01829	Prbj.g_00947
OG0001301	Praw.g_01826	Prbj.g_00755
OG0001302	Praw.g_01710	Prbj.g_01337
OG0001303	Praw.g_01507	Prbj.g_02309
OG0001307	Praw.g_00998	Prbj.g_00670
OG0001308	Praw.g_00347	Prbj.g_01074
OG0001309	Praw.g_00429	Prbj.g_02106
OG0001310	Praw.g_00527	Prbj.g_00488
OG0001311	Praw.g_01490	Prbj.g_02208
OG0001312	Praw.g_01558	Prbj.g_02298
OG0001313	Praw.g_00921, Praw.g_00923, Praw.g_00315	Prbj.g_00142, Prbj.g_00143
OG0001316	Praw.g_01295	Prbj.g_01548
OG0001319	Praw.g_00862	Prbj.g_01395
OG0001321	Praw.g_00696	Prbj.g_00119
OG0001322	Praw.g_00695	Prbj.g_00120
OG0001323	Praw.g_00629	Prbj.g_02109
OG0001324	Praw.g_01828	Prbj.g_00948
OG0001326	Praw.g_01622	Prbj.g_02026
OG0001328	Praw.g_01425	Prbj.g_02357
OG0001329	Praw.g_00194	Prbj.g_00043
OG0001330	Praw.g_00953	Prbj.g_01718
OG0001331	Praw.g_01022	Prbj.g_01644
OG0001332	Praw.g_00380	Prbj.g_01674
OG0001333	Praw.g_00552	Prbj.g_00460
OG0001334	Praw.g_00072	Prbj.g_00363
OG0001335	Praw.g_00071	Prbj.g_00362
OG0001336	Praw.g_01150	Prbj.g_02052
OG0001339	Praw.g_01332	Prbj.g_00616
OG0001340	Praw.g_00806	Prbj.g_00352
OG0001341	Praw.g_01761	Prbj.g_02463
OG0001344	Praw.g_00238	Prbj.g_00845
OG0001347	Praw.g_00340	Prbj.g_00979
OG0001348	Praw.g_00453	Prbj.g_00249
OG0001351	Praw.g_00693	Prbj.g_01893
OG0001352	Praw.g_01842	Prbj.g_00760
OG0001353	Praw.g_01666	Prbj.g_02473
OG0001354	Praw.g_01529	Prbj.g_02252
OG0001355	Praw.g_00463	Prbj.g_02368
OG0001356	Praw.g_01734	Prbj.g_01986
OG0001358	Praw.g_00156	Prbj.g_02549
OG0001360	Praw.g_01422	Prbj.g_00018
OG0001361	Praw.g_00250	Prbj.g_00309
OG0001362	Praw.g_00351	Prbj.g_01078
OG0001363	Praw.g_00353	Prbj.g_01080
OG0001365	Praw.g_01183	Prbj.g_01960
OG0001369	Praw.g_01342	Prbj.g_00603
OG0001371	Praw.g_01843	Prbj.g_00184
OG0001372	Praw.g_01752	Prbj.g_01324
OG0001373	Praw.g_01623	Prbj.g_02025
OG0001374	Praw.g_01615	Prbj.g_02033
OG0001376	Praw.g_01458	Prbj.g_01978
OG0001377	Praw.g_01457	Prbj.g_01977
OG0001378	Praw.g_00171	Prbj.g_00091
OG0001379	Praw.g_00975	Prbj.g_01720
OG0001380	Praw.g_01003	Prbj.g_02508
OG0001381	Praw.g_01010	Prbj.g_02689
OG0001382	Praw.g_00445	Prbj.g_02174
OG0001385	Praw.g_01626	Prbj.g_02022
OG0001386	Praw.g_01625	Prbj.g_02023
OG0001387	Praw.g_01624	Prbj.g_02024
OG0001388	Praw.g_01621	Prbj.g_02027
OG0001389	Praw.g_01620	Prbj.g_02028
OG0001390	Praw.g_01619	Prbj.g_02029
OG0001391	Praw.g_01618	Prbj.g_02030
OG0001392	Praw.g_01617	Prbj.g_02031
OG0001393	Praw.g_01616	Prbj.g_02032
OG0001395	Praw.g_01480	Prbj.g_02197
OG0001396	Praw.g_00341	Prbj.g_01277
OG0001397	Praw.g_00352	Prbj.g_01079
OG0001398	Praw.g_00459	Prbj.g_00690
OG0001399	Praw.g_01900	Prbj.g_00377, Prbj.g_00390
OG0001401	Praw.g_00908	Prbj.g_02477
OG0001402	Praw.g_01744	Prbj.g_02554
OG0001403	Praw.g_01398	Prbj.g_01203
OG0001405	Praw.g_00808	Prbj.g_00360
OG0001406	Praw.g_01459	Prbj.g_01979
OG0001409	Praw.g_00241	Prbj.g_00834
OG0001410	Praw.g_00999	Prbj.g_00671
OG0001414	Praw.g_01206	Prbj.g_00181
OG0001415	Praw.g_01204	Prbj.g_01776
OG0001416	Praw.g_00688	Prbj.g_01731
OG0001418	Praw.g_01838	Prbj.g_02636
OG0001422	Praw.g_00451	Prbj.g_00158
OG0001425	Praw.g_01173	Prbj.g_01972
OG0001431	Praw.g_00951	Prbj.g_00731
OG0001434	Praw.g_01578	Prbj.g_02385
OG0001437	Praw.g_01205	Prbj.g_01775
OG0001438	Praw.g_00841	Prbj.g_01420
OG0001441	Praw.g_00627	Prbj.g_02111
OG0001442	Praw.g_01770	Prbj.g_02389
OG0001443	Praw.g_00498	Prbj.g_00872
OG0001446	Praw.g_01355	Prbj.g_00047
OG0001449	Praw.g_00738	Prbj.g_01327
OG0001450	Praw.g_01835	Prbj.g_00921
OG0001451	Praw.g_01638	Prbj.g_02199
OG0001455	Praw.g_00189	Prbj.g_00227
OG0001462	Praw.g_01394	Prbj.g_01210
OG0001463	Praw.g_00848	Prbj.g_01413
OG0001464	Praw.g_00805	Prbj.g_00351
OG0001472	Praw.g_00428	Prbj.g_00907
OG0001477	Praw.g_00320	Prbj.g_00750
OG0001479	Praw.g_00793	Prbj.g_00337
OG0001481	Praw.g_00759	Prbj.g_01896
OG0001485	Praw.g_00464	Prbj.g_01678
OG0001491	Praw.g_01712	Prbj.g_00023
OG0001496	Praw.g_00318	Prbj.g_00746
OG0001497	Praw.g_00319	Prbj.g_00749
OG0001500	Praw.g_00871	Prbj.g_00180
OG0001501	Praw.g_01817	Prbj.g_00168
OG0001503	Praw.g_00208	Prbj.g_01336
OG0001506	Praw.g_00378	Prbj.g_00036
OG0001514	Praw.g_00317	Prbj.g_00745
OG0001525	Praw.g_00436	Prbj.g_02626
OG0001550	Praw.g_00192	Prbj.g_00688
OG0001553	Praw.g_01086	Prbj.g_01053
OG0001555	Praw.g_00441	Prbj.g_01316
OG0001558	Praw.g_00911	Prbj.g_01187
OG0001565	Praw.g_00731	Prbj.g_02457
OG0001569	Praw.g_01417	Prbj.g_02632
OG0001598	Praw.g_00486, Praw.g_00336	Prbj.g_00951
OG0001605	Praw.g_01499	Prbj.g_00038
OG0001627	Praw.g_01754	Prbj.g_01682
OG0001635	Praw.g_00480	Prbj.g_02633
OG0001652	Praw.g_00909	Prbj.g_01185
OG0001670	Praw.g_00469	Prbj.g_00736
OG0001671	Praw.g_00916	Prbj.g_00254
OG0001684	Praw.g_01936	Prbj.g_01783
OG0001696	Praw.g_01637	Prbj.g_00920
OG0001698	Praw.g_01451	Prbj.g_00764
OG0001792	Praw.g_01068	Prbj.g_02154
OG0001963	Praw.g_00488	Prbj.g_00374
OG0002036	Praw.g_00489	Prbj.g_00859
OG0002291	Praw.g_00927	Prbj.g_01140
OG0002424	Praw.g_00456	Prbj.g_01154
OG0002451	Praw.g_01777	Prbj.g_01123
OG0002590	Praw.g_00295, Praw.g_00892	Prbj.g_00420, Prbj.g_00791
