Orthogroup	Praw	Syai
OG0001164	Praw.g_00511	Syai.g_02369
OG0001165	Praw.g_00514	Syai.g_02374
OG0001166	Praw.g_00534	Syai.g_02400
OG0001167	Praw.g_00551	Syai.g_02254
OG0001168	Praw.g_00553	Syai.g_02256
OG0001169	Praw.g_00555	Syai.g_02258
OG0001170	Praw.g_00557	Syai.g_02260
OG0001171	Praw.g_00567	Syai.g_02270
OG0001172	Praw.g_01914	Syai.g_00323
OG0001173	Praw.g_01913	Syai.g_00324
OG0001174	Praw.g_01905	Syai.g_00332
OG0001175	Praw.g_01904	Syai.g_00333
OG0001176	Praw.g_01897	Syai.g_00352
OG0001177	Praw.g_01895	Syai.g_00350
OG0001178	Praw.g_01890	Syai.g_02383
OG0001179	Praw.g_00112	Syai.g_00385
OG0001180	Praw.g_00090	Syai.g_00410
OG0001181	Praw.g_00086	Syai.g_00414
OG0001182	Praw.g_00079	Syai.g_00423
OG0001183	Praw.g_00075	Syai.g_00429
OG0001184	Praw.g_00059	Syai.g_00156
OG0001185	Praw.g_00045	Syai.g_00117
OG0001186	Praw.g_00021	Syai.g_00084
OG0001187	Praw.g_00017	Syai.g_00081
OG0001188	Praw.g_00015	Syai.g_00078
OG0001189	Praw.g_01191	Syai.g_00061
OG0001190	Praw.g_01187	Syai.g_02776
OG0001191	Praw.g_01177	Syai.g_02788
OG0001192	Praw.g_01172	Syai.g_02793
OG0001193	Praw.g_01162	Syai.g_02835
OG0001194	Praw.g_01161	Syai.g_02838
OG0001195	Praw.g_01160	Syai.g_02839
OG0001196	Praw.g_01147	Syai.g_02913
OG0001197	Praw.g_01146	Syai.g_02915
OG0001198	Praw.g_01139	Syai.g_02930
OG0001199	Praw.g_01360	Syai.g_02480
OG0001200	Praw.g_01358	Syai.g_02482
OG0001202	Praw.g_01236	Syai.g_02674
OG0001203	Praw.g_01197	Syai.g_00540
OG0001204	Praw.g_00890	Syai.g_00312
OG0001205	Praw.g_00702	Syai.g_02212
OG0001206	Praw.g_00685	Syai.g_00853
OG0001207	Praw.g_00670	Syai.g_00629
OG0001209	Praw.g_00613	Syai.g_00711
OG0001210	Praw.g_00608	Syai.g_00720
OG0001211	Praw.g_00598	Syai.g_00735
OG0001212	Praw.g_01942	Syai.g_00799
OG0001213	Praw.g_00165	Syai.g_01082
OG0001214	Praw.g_01885	Syai.g_01106
OG0001215	Praw.g_01832	Syai.g_01958
OG0001216	Praw.g_01807	Syai.g_01388
OG0001217	Praw.g_01759	Syai.g_01185
OG0001218	Praw.g_01751	Syai.g_00893
OG0001219	Praw.g_01708	Syai.g_01561
OG0001220	Praw.g_01647	Syai.g_02087
OG0001221	Praw.g_01586	Syai.g_01284
OG0001222	Praw.g_01547	Syai.g_01516
OG0001223	Praw.g_01521	Syai.g_01463
OG0001224	Praw.g_01471	Syai.g_02011
OG0001225	Praw.g_01469	Syai.g_02009
OG0001226	Praw.g_01443	Syai.g_01154
OG0001227	Praw.g_01424	Syai.g_02806
OG0001228	Praw.g_00279	Syai.g_02218
OG0001229	Praw.g_01014	Syai.g_01986
OG0001230	Praw.g_01091	Syai.g_00964
OG0001231	Praw.g_00432	Syai.g_00017
OG0001232	Praw.g_00538	Syai.g_02410
OG0001233	Praw.g_00558	Syai.g_02261
OG0001234	Praw.g_01902	Syai.g_00337
OG0001235	Praw.g_01893	Syai.g_00343
OG0001236	Praw.g_00062	Syai.g_00159
OG0001237	Praw.g_00058	Syai.g_00137
OG0001238	Praw.g_01176	Syai.g_02789
OG0001239	Praw.g_01363	Syai.g_02477
OG0001241	Praw.g_01334	Syai.g_02537
OG0001242	Praw.g_01316	Syai.g_02566
OG0001243	Praw.g_01310	Syai.g_02573
OG0001244	Praw.g_01294	Syai.g_02605
OG0001245	Praw.g_00753	Syai.g_02091
OG0001246	Praw.g_00644	Syai.g_00666
OG0001247	Praw.g_01839	Syai.g_01380
OG0001248	Praw.g_01837	Syai.g_01377
OG0001249	Praw.g_01719	Syai.g_00464
OG0001250	Praw.g_01658	Syai.g_02053
OG0001251	Praw.g_01610	Syai.g_02845
OG0001252	Praw.g_01476	Syai.g_02018
OG0001254	Praw.g_00203	Syai.g_01744
OG0001255	Praw.g_00218	Syai.g_01915
OG0001256	Praw.g_00425	Syai.g_02362
OG0001257	Praw.g_00431	Syai.g_00848
OG0001258	Praw.g_00512	Syai.g_02372
OG0001259	Praw.g_00556	Syai.g_02259
OG0001260	Praw.g_00573	Syai.g_02281
OG0001261	Praw.g_00104	Syai.g_00394
OG0001262	Praw.g_01193	Syai.g_00063
OG0001263	Praw.g_01307	Syai.g_02576
OG0001265	Praw.g_01317	Syai.g_02563
OG0001266	Praw.g_01232	Syai.g_02679
OG0001267	Praw.g_00854	Syai.g_00259
OG0001268	Praw.g_00791	Syai.g_00492
OG0001269	Praw.g_00773	Syai.g_01699
OG0001270	Praw.g_00713	Syai.g_02231
OG0001271	Praw.g_00675	Syai.g_00862
OG0001272	Praw.g_00662	Syai.g_00644
OG0001273	Praw.g_00167	Syai.g_01099
OG0001274	Praw.g_01819	Syai.g_02706
OG0001275	Praw.g_01511	Syai.g_01447
OG0001276	Praw.g_01492	Syai.g_01431
OG0001277	Praw.g_01435	Syai.g_02899
OG0001278	Praw.g_00284	Syai.g_01799
OG0001279	Praw.g_00930	Syai.g_00991
OG0001280	Praw.g_00980	Syai.g_02176
OG0001281	Praw.g_00986	Syai.g_02186
OG0001282	Praw.g_01017	Syai.g_00627
OG0001284	Praw.g_00407	Syai.g_02338
OG0001285	Praw.g_00541	Syai.g_02866
OG0001286	Praw.g_00092	Syai.g_00408
OG0001287	Praw.g_00037	Syai.g_00109
OG0001289	Praw.g_01347	Syai.g_02504
OG0001290	Praw.g_01335	Syai.g_02536
OG0001291	Praw.g_01300	Syai.g_02587
OG0001292	Praw.g_00885	Syai.g_00306
OG0001293	Praw.g_00873	Syai.g_00285
OG0001294	Praw.g_00755	Syai.g_01242
OG0001295	Praw.g_00680	Syai.g_00722
OG0001296	Praw.g_00639	Syai.g_00672
OG0001297	Praw.g_00634	Syai.g_00676
OG0001298	Praw.g_01924	Syai.g_00773
OG0001299	Praw.g_01856	Syai.g_01236
OG0001300	Praw.g_01829	Syai.g_01982
OG0001301	Praw.g_01826	Syai.g_01995
OG0001302	Praw.g_01710	Syai.g_01142
OG0001303	Praw.g_01507	Syai.g_01559
OG0001304	Praw.g_01482	Syai.g_01418
OG0001305	Praw.g_01463	Syai.g_02001
OG0001306	Praw.g_00220	Syai.g_02160
OG0001307	Praw.g_00998	Syai.g_01717
OG0001308	Praw.g_00347	Syai.g_00943
OG0001309	Praw.g_00429	Syai.g_00682
OG0001311	Praw.g_01490	Syai.g_01429
OG0001312	Praw.g_01558	Syai.g_01549
OG0001314	Praw.g_01768	Syai.g_01341, Syai.g_01810
OG0001315	Praw.g_01373	Syai.g_00427
OG0001316	Praw.g_01295	Syai.g_02593
OG0001317	Praw.g_01201	Syai.g_00534
OG0001318	Praw.g_00877	Syai.g_00293
OG0001319	Praw.g_00862	Syai.g_00270
OG0001321	Praw.g_00696	Syai.g_02195
OG0001322	Praw.g_00695	Syai.g_02194
OG0001323	Praw.g_00629	Syai.g_00685
OG0001324	Praw.g_01828	Syai.g_01983
OG0001325	Praw.g_01804	Syai.g_01392
OG0001326	Praw.g_01622	Syai.g_02856
OG0001327	Praw.g_01452	Syai.g_01250
OG0001328	Praw.g_01425	Syai.g_01278
OG0001330	Praw.g_00953	Syai.g_02167
OG0001331	Praw.g_01022	Syai.g_00622
OG0001332	Praw.g_00380	Syai.g_02293
OG0001333	Praw.g_00552	Syai.g_02255
OG0001334	Praw.g_00072	Syai.g_00438
OG0001335	Praw.g_00071	Syai.g_00439
OG0001336	Praw.g_01150	Syai.g_02909
OG0001339	Praw.g_01332	Syai.g_02539
OG0001340	Praw.g_00806	Syai.g_00453
OG0001343	Praw.g_01613	Syai.g_02842
OG0001344	Praw.g_00238	Syai.g_02139
OG0001345	Praw.g_00253	Syai.g_02110
OG0001346	Praw.g_00982	Syai.g_02180
OG0001348	Praw.g_00453	Syai.g_02033
OG0001351	Praw.g_00693	Syai.g_00843
OG0001352	Praw.g_01842	Syai.g_00700
OG0001353	Praw.g_01666	Syai.g_02042
OG0001354	Praw.g_01529	Syai.g_01477
OG0001355	Praw.g_00463	Syai.g_01698
OG0001356	Praw.g_01734	Syai.g_02032
OG0001359	Praw.g_01612	Syai.g_02841
OG0001360	Praw.g_01422	Syai.g_02107
OG0001361	Praw.g_00250	Syai.g_02113
OG0001362	Praw.g_00351	Syai.g_00938
OG0001363	Praw.g_00353	Syai.g_00936
OG0001364	Praw.g_00069	Syai.g_00173
OG0001373	Praw.g_01623	Syai.g_02855
OG0001374	Praw.g_01615	Syai.g_02863
OG0001375	Praw.g_01614	Syai.g_02843
OG0001376	Praw.g_01458	Syai.g_02795
OG0001377	Praw.g_01457	Syai.g_02794
OG0001378	Praw.g_00171	Syai.g_02232
OG0001379	Praw.g_00975	Syai.g_02169
OG0001380	Praw.g_01003	Syai.g_01168
OG0001381	Praw.g_01010	Syai.g_02819, Syai.g_01723
OG0001385	Praw.g_01626	Syai.g_02852
OG0001386	Praw.g_01625	Syai.g_02853
OG0001387	Praw.g_01624	Syai.g_02854
OG0001388	Praw.g_01621	Syai.g_02857
OG0001389	Praw.g_01620	Syai.g_02858
OG0001390	Praw.g_01619	Syai.g_02859
OG0001391	Praw.g_01618	Syai.g_02860
OG0001392	Praw.g_01617	Syai.g_02861
OG0001393	Praw.g_01616	Syai.g_02862
OG0001395	Praw.g_01480	Syai.g_01410
OG0001396	Praw.g_00341	Syai.g_02765
OG0001397	Praw.g_00352	Syai.g_00937
OG0001398	Praw.g_00459	Syai.g_01587
OG0001401	Praw.g_00908	Syai.g_02046, Syai.g_02047
OG0001402	Praw.g_01744	Syai.g_01070
OG0001404	Praw.g_01366	Syai.g_02473
OG0001405	Praw.g_00808	Syai.g_00441
OG0001406	Praw.g_01459	Syai.g_02796
OG0001407	Praw.g_01445	Syai.g_00701
OG0001408	Praw.g_01440	Syai.g_01831
OG0001413	Praw.g_00421	Syai.g_01148
OG0001414	Praw.g_01206	Syai.g_01722
OG0001416	Praw.g_00688	Syai.g_02183
OG0001417	Praw.g_00678	Syai.g_01478
OG0001419	Praw.g_01444	Syai.g_00702
OG0001420	Praw.g_00179	Syai.g_00697
OG0001421	Praw.g_00426	Syai.g_01621
OG0001422	Praw.g_00451	Syai.g_02171
OG0001425	Praw.g_01173	Syai.g_02792
OG0001428	Praw.g_01263	Syai.g_02637
OG0001430	Praw.g_00948	Syai.g_02768
OG0001432	Praw.g_00420	Syai.g_01943
OG0001433	Praw.g_01735	Syai.g_02031
OG0001438	Praw.g_00841	Syai.g_00244
OG0001439	Praw.g_00827	Syai.g_00219
OG0001441	Praw.g_00627	Syai.g_00687
OG0001442	Praw.g_01770	Syai.g_01305
OG0001443	Praw.g_00498	Syai.g_02800
OG0001446	Praw.g_01355	Syai.g_00832
OG0001447	Praw.g_01309	Syai.g_02574
OG0001448	Praw.g_00765	Syai.g_02808
OG0001449	Praw.g_00738	Syai.g_00315
OG0001452	Praw.g_01609	Syai.g_00298
OG0001453	Praw.g_01517	Syai.g_01455
OG0001454	Praw.g_01429	Syai.g_01153
OG0001456	Praw.g_00211	Syai.g_02873
OG0001457	Praw.g_00212	Syai.g_02874
OG0001458	Praw.g_00213	Syai.g_02875
OG0001459	Praw.g_00939	Syai.g_01712
OG0001460	Praw.g_01736	Syai.g_02030
OG0001462	Praw.g_01394	Syai.g_00045
OG0001465	Praw.g_01820	Syai.g_01384
OG0001467	Praw.g_01718	Syai.g_01141
OG0001468	Praw.g_01454	Syai.g_01144
OG0001471	Praw.g_00422	Syai.g_00224
OG0001472	Praw.g_00428	Syai.g_01931
OG0001473	Praw.g_00020	Syai.g_01130
OG0001477	Praw.g_00320	Syai.g_01992
OG0001479	Praw.g_00793	Syai.g_00490
OG0001480	Praw.g_00763	Syai.g_02088
OG0001482	Praw.g_00690	Syai.g_01468
OG0001492	Praw.g_00281	Syai.g_01796
OG0001493	Praw.g_00289	Syai.g_01820
OG0001494	Praw.g_01111	Syai.g_02428
OG0001496	Praw.g_00318	Syai.g_01990
OG0001497	Praw.g_00319	Syai.g_01991
OG0001499	Praw.g_01374	Syai.g_00831, Syai.g_01189
OG0001502	Praw.g_01727	Syai.g_02079
OG0001504	Praw.g_00940, Praw.g_00485	Syai.g_01713
OG0001507	Praw.g_00478	Syai.g_01671
OG0001514	Praw.g_00317	Syai.g_01989
OG0001546	Praw.g_00624	Syai.g_00690
OG0001547	Praw.g_01725	Syai.g_01580
OG0001548	Praw.g_01721	Syai.g_01157
OG0001549	Praw.g_01640	Syai.g_02106
OG0001551	Praw.g_00210	Syai.g_02028
OG0001552	Praw.g_00906	Syai.g_01018
OG0001554	Praw.g_00427	Syai.g_02774
OG0001555	Praw.g_00441	Syai.g_01645
OG0001556	Praw.g_01742	Syai.g_01757
OG0001558	Praw.g_00911	Syai.g_00020, Syai.g_00021
OG0001564	Praw.g_01062	Syai.g_02869
OG0001567	Praw.g_01726	Syai.g_01581
OG0001568	Praw.g_01724	Syai.g_01578
OG0001582	Praw.g_00679	Syai.g_01500
OG0001585	Praw.g_00934	Syai.g_01635
OG0001586	Praw.g_01108	Syai.g_02464, Syai.g_02424
OG0001602	Praw.g_01821	Syai.g_01383
OG0001633	Praw.g_01013	Syai.g_00995
OG0001635	Praw.g_00480	Syai.g_00091
OG0001647	Praw.g_00861	Syai.g_00268
OG0001652	Praw.g_00909	Syai.g_00018
OG0001667	Praw.g_00956	Syai.g_01923
OG0001700	Praw.g_01737	Syai.g_01204
OG0001792	Praw.g_01068	Syai.g_01789
OG0002244	Praw.g_00477	Syai.g_01672
OG0002291	Praw.g_00927	Syai.g_02653
OG0002293	Praw.g_00324	Syai.g_00879
OG0004591	Praw.g_01066	Syai.g_00355
