Orthogroup	Praw	Syak
OG0001173	Praw.g_01913	Syak.g_01387
OG0001174	Praw.g_01905	Syak.g_01379
OG0001175	Praw.g_01904	Syak.g_01378
OG0001176	Praw.g_01897	Syak.g_01354
OG0001177	Praw.g_01895	Syak.g_01356
OG0001178	Praw.g_01890	Syak.g_02411
OG0001179	Praw.g_00112	Syak.g_01324
OG0001181	Praw.g_00086	Syak.g_01296
OG0001182	Praw.g_00079	Syak.g_01287
OG0001183	Praw.g_00075	Syak.g_01282
OG0001184	Praw.g_00059	Syak.g_01571
OG0001185	Praw.g_00045	Syak.g_01643
OG0001186	Praw.g_00021	Syak.g_01709
OG0001187	Praw.g_00017	Syak.g_01712
OG0001188	Praw.g_00015	Syak.g_01714
OG0001189	Praw.g_01191	Syak.g_01736
OG0001190	Praw.g_01187	Syak.g_01942
OG0001191	Praw.g_01177	Syak.g_01928
OG0001192	Praw.g_01172	Syak.g_01921
OG0001193	Praw.g_01162	Syak.g_01888
OG0001194	Praw.g_01161	Syak.g_01882
OG0001195	Praw.g_01160	Syak.g_01881
OG0001196	Praw.g_01147	Syak.g_01811
OG0001197	Praw.g_01146	Syak.g_01809
OG0001198	Praw.g_01139	Syak.g_01798
OG0001199	Praw.g_01360	Syak.g_02249
OG0001200	Praw.g_01358	Syak.g_02247
OG0001201	Praw.g_01327	Syak.g_02191
OG0001202	Praw.g_01236	Syak.g_02061
OG0001203	Praw.g_01197	Syak.g_02307
OG0001204	Praw.g_00890	Syak.g_01404
OG0001205	Praw.g_00702	Syak.g_01181
OG0001206	Praw.g_00685	Syak.g_01148
OG0001207	Praw.g_00670	Syak.g_02566
OG0001209	Praw.g_00613	Syak.g_02643
OG0001210	Praw.g_00608	Syak.g_02654
OG0001211	Praw.g_00598	Syak.g_02669
OG0001212	Praw.g_01942	Syak.g_02728
OG0001213	Praw.g_00165	Syak.g_00025
OG0001214	Praw.g_01885	Syak.g_00037
OG0001215	Praw.g_01832	Syak.g_00697
OG0001216	Praw.g_01807	Syak.g_00805
OG0001217	Praw.g_01759	Syak.g_00138
OG0001218	Praw.g_01751	Syak.g_01093
OG0001219	Praw.g_01708	Syak.g_00551
OG0001220	Praw.g_01647	Syak.g_00580
OG0001221	Praw.g_01586	Syak.g_00390
OG0001222	Praw.g_01547	Syak.g_00517
OG0001223	Praw.g_01521	Syak.g_00472
OG0001224	Praw.g_01471	Syak.g_00739
OG0001226	Praw.g_01443	Syak.g_02239
OG0001227	Praw.g_01424	Syak.g_00963
OG0001228	Praw.g_00279	Syak.g_00619
OG0001229	Praw.g_01014	Syak.g_00711
OG0001230	Praw.g_01091	Syak.g_01030
OG0001231	Praw.g_00432	Syak.g_01777
OG0001232	Praw.g_00538	Syak.g_02385
OG0001233	Praw.g_00558	Syak.g_02359
OG0001234	Praw.g_01902	Syak.g_01374
OG0001235	Praw.g_01893	Syak.g_01362
OG0001236	Praw.g_00062	Syak.g_01568
OG0001237	Praw.g_00058	Syak.g_01573
OG0001238	Praw.g_01176	Syak.g_01926
OG0001239	Praw.g_01363	Syak.g_02252
OG0001241	Praw.g_01334	Syak.g_02197
OG0001242	Praw.g_01316	Syak.g_02168
OG0001243	Praw.g_01310	Syak.g_02160
OG0001244	Praw.g_01294	Syak.g_02132
OG0001245	Praw.g_00753	Syak.g_00248
OG0001246	Praw.g_00644	Syak.g_02604
OG0001247	Praw.g_01839	Syak.g_00618
OG0001248	Praw.g_01837	Syak.g_00147
OG0001249	Praw.g_01719	Syak.g_01251
OG0001250	Praw.g_01658	Syak.g_00602
OG0001251	Praw.g_01610	Syak.g_01875
OG0001252	Praw.g_01476	Syak.g_00754
OG0001253	Praw.g_01423	Syak.g_00250
OG0001254	Praw.g_00203	Syak.g_00272
OG0001255	Praw.g_00218	Syak.g_00066
OG0001256	Praw.g_00425	Syak.g_02430
OG0001257	Praw.g_00431	Syak.g_02502
OG0001258	Praw.g_00512	Syak.g_02420
OG0001259	Praw.g_00556	Syak.g_02361
OG0001260	Praw.g_00573	Syak.g_02332
OG0001261	Praw.g_00104	Syak.g_01315
OG0001262	Praw.g_01193	Syak.g_01734
OG0001263	Praw.g_01307	Syak.g_02157
OG0001265	Praw.g_01317	Syak.g_02170
OG0001266	Praw.g_01232	Syak.g_02057
OG0001267	Praw.g_00854	Syak.g_01459
OG0001268	Praw.g_00791	Syak.g_01240
OG0001269	Praw.g_00773	Syak.g_02323
OG0001270	Praw.g_00713	Syak.g_01194
OG0001271	Praw.g_00675	Syak.g_01121
OG0001272	Praw.g_00662	Syak.g_02580
OG0001273	Praw.g_00167	Syak.g_00030
OG0001274	Praw.g_01819	Syak.g_01988
OG0001275	Praw.g_01511	Syak.g_00633
OG0001276	Praw.g_01492	Syak.g_00649
OG0001277	Praw.g_01435	Syak.g_01829
OG0001278	Praw.g_00284	Syak.g_00671
OG0001279	Praw.g_00930	Syak.g_00105
OG0001280	Praw.g_00980	Syak.g_00933
OG0001281	Praw.g_00986	Syak.g_00944
OG0001282	Praw.g_01017	Syak.g_02564
OG0001284	Praw.g_00407	Syak.g_02446
OG0001285	Praw.g_00541	Syak.g_02381
OG0001286	Praw.g_00092	Syak.g_01301
OG0001287	Praw.g_00037	Syak.g_01652
OG0001288	Praw.g_00028	Syak.g_01686
OG0001289	Praw.g_01347	Syak.g_02222
OG0001290	Praw.g_01335	Syak.g_02198
OG0001291	Praw.g_01300	Syak.g_02147
OG0001292	Praw.g_00885	Syak.g_01410
OG0001293	Praw.g_00873	Syak.g_01432
OG0001294	Praw.g_00755	Syak.g_00355
OG0001295	Praw.g_00680	Syak.g_00740
OG0001296	Praw.g_00639	Syak.g_02610
OG0001297	Praw.g_00634	Syak.g_02614
OG0001298	Praw.g_01924	Syak.g_02703
OG0001299	Praw.g_01856	Syak.g_00349
OG0001300	Praw.g_01829	Syak.g_00706
OG0001301	Praw.g_01826	Syak.g_00721
OG0001302	Praw.g_01710	Syak.g_00068
OG0001303	Praw.g_01507	Syak.g_00548
OG0001304	Praw.g_01482	Syak.g_00664
OG0001305	Praw.g_01463	Syak.g_00728
OG0001306	Praw.g_00220	Syak.g_00915
OG0001307	Praw.g_00998	Syak.g_00344
OG0001308	Praw.g_00347	Syak.g_01054
OG0001309	Praw.g_00429	Syak.g_02620
OG0001311	Praw.g_01490	Syak.g_00651
OG0001312	Praw.g_01558	Syak.g_00537
OG0001313	Praw.g_00921, Praw.g_00923, Praw.g_00315	Syak.g_01140
OG0001314	Praw.g_01768	Syak.g_00124
OG0001315	Praw.g_01373	Syak.g_01284
OG0001316	Praw.g_01295	Syak.g_02140
OG0001317	Praw.g_01201	Syak.g_02302
OG0001318	Praw.g_00877	Syak.g_01424
OG0001319	Praw.g_00862	Syak.g_01448
OG0001321	Praw.g_00696	Syak.g_01172
OG0001322	Praw.g_00695	Syak.g_01171
OG0001323	Praw.g_00629	Syak.g_02623
OG0001324	Praw.g_01828	Syak.g_00707
OG0001325	Praw.g_01804	Syak.g_00800
OG0001326	Praw.g_01622	Syak.g_01870, Syak.g_01154
OG0001327	Praw.g_01452	Syak.g_00362
OG0001328	Praw.g_01425	Syak.g_00383
OG0001329	Praw.g_00194	Syak.g_00280
OG0001330	Praw.g_00953	Syak.g_00925
OG0001331	Praw.g_01022	Syak.g_02559
OG0001332	Praw.g_00380	Syak.g_02485
OG0001333	Praw.g_00552	Syak.g_02365
OG0001334	Praw.g_00072	Syak.g_01274
OG0001335	Praw.g_00071	Syak.g_01273
OG0001336	Praw.g_01150	Syak.g_01817
OG0001340	Praw.g_00806	Syak.g_01261
OG0001343	Praw.g_01613	Syak.g_01877
OG0001344	Praw.g_00238	Syak.g_00893
OG0001345	Praw.g_00253	Syak.g_00856
OG0001346	Praw.g_00982	Syak.g_00937
OG0001347	Praw.g_00340	Syak.g_01622
OG0001348	Praw.g_00453	Syak.g_00774
OG0001351	Praw.g_00693	Syak.g_01164
OG0001352	Praw.g_01842	Syak.g_00764
OG0001353	Praw.g_01666	Syak.g_00612
OG0001354	Praw.g_01529	Syak.g_00485
OG0001355	Praw.g_00463	Syak.g_00144
OG0001356	Praw.g_01734	Syak.g_00773
OG0001358	Praw.g_00156	Syak.g_00007
OG0001359	Praw.g_01612	Syak.g_01878
OG0001360	Praw.g_01422	Syak.g_00854
OG0001361	Praw.g_00250	Syak.g_00859
OG0001364	Praw.g_00069	Syak.g_01552
OG0001365	Praw.g_01183	Syak.g_01937
OG0001369	Praw.g_01342	Syak.g_02207
OG0001371	Praw.g_01843	Syak.g_02231
OG0001373	Praw.g_01623	Syak.g_01871
OG0001374	Praw.g_01615	Syak.g_01863
OG0001375	Praw.g_01614	Syak.g_01876
OG0001376	Praw.g_01458	Syak.g_01916
OG0001377	Praw.g_01457	Syak.g_01917
OG0001378	Praw.g_00171	Syak.g_01196
OG0001379	Praw.g_00975	Syak.g_00927
OG0001380	Praw.g_01003	Syak.g_00237
OG0001382	Praw.g_00445	Syak.g_01169
OG0001385	Praw.g_01626	Syak.g_01874
OG0001386	Praw.g_01625	Syak.g_01873
OG0001387	Praw.g_01624	Syak.g_01872
OG0001388	Praw.g_01621	Syak.g_01869
OG0001389	Praw.g_01620	Syak.g_01868
OG0001390	Praw.g_01619	Syak.g_01867
OG0001391	Praw.g_01618	Syak.g_01866
OG0001392	Praw.g_01617	Syak.g_01865
OG0001393	Praw.g_01616	Syak.g_01864
OG0001395	Praw.g_01480	Syak.g_00789
OG0001396	Praw.g_00341	Syak.g_01623, Syak.g_01884
OG0001398	Praw.g_00459	Syak.g_00571
OG0001399	Praw.g_01900	Syak.g_01977, Syak.g_01103
OG0001401	Praw.g_00908	Syak.g_00608
OG0001402	Praw.g_01744	Syak.g_00012
OG0001405	Praw.g_00808	Syak.g_01271
OG0001406	Praw.g_01459	Syak.g_01915
OG0001408	Praw.g_01440	Syak.g_00087
OG0001409	Praw.g_00241	Syak.g_00878
OG0001410	Praw.g_00999	Syak.g_00343
OG0001413	Praw.g_00421	Syak.g_00103
OG0001416	Praw.g_00688	Syak.g_00941
OG0001417	Praw.g_00678	Syak.g_00486
OG0001420	Praw.g_00179	Syak.g_00997, Syak.g_02635
OG0001422	Praw.g_00451	Syak.g_00928
OG0001425	Praw.g_01173	Syak.g_01922
OG0001429	Praw.g_01707	Syak.g_00547
OG0001430	Praw.g_00948	Syak.g_01949, Syak.g_00314
OG0001432	Praw.g_00420	Syak.g_00095
OG0001433	Praw.g_01735	Syak.g_00771
OG0001434	Praw.g_01578	Syak.g_00404
OG0001438	Praw.g_00841	Syak.g_01475
OG0001439	Praw.g_00827	Syak.g_01506
OG0001442	Praw.g_01770	Syak.g_00415
OG0001443	Praw.g_00498	Syak.g_01909
OG0001447	Praw.g_01309	Syak.g_02159
OG0001448	Praw.g_00765	Syak.g_00121
OG0001449	Praw.g_00738	Syak.g_01401
OG0001452	Praw.g_01609	Syak.g_01419
OG0001453	Praw.g_01517	Syak.g_00465
OG0001454	Praw.g_01429	Syak.g_00249
OG0001456	Praw.g_00211	Syak.g_01855
OG0001457	Praw.g_00212	Syak.g_01854
OG0001458	Praw.g_00213	Syak.g_01853
OG0001459	Praw.g_00939	Syak.g_00311
OG0001460	Praw.g_01736	Syak.g_00770
OG0001462	Praw.g_01394	Syak.g_01750
OG0001464	Praw.g_00805	Syak.g_01260
OG0001465	Praw.g_01820	Syak.g_00775
OG0001467	Praw.g_01718	Syak.g_01022
OG0001471	Praw.g_00422	Syak.g_01501
OG0001473	Praw.g_00020	Syak.g_00102
OG0001477	Praw.g_00320	Syak.g_00718
OG0001479	Praw.g_00793	Syak.g_01242
OG0001480	Praw.g_00763	Syak.g_00084
OG0001482	Praw.g_00690	Syak.g_00476
OG0001486	Praw.g_00232	Syak.g_00900
OG0001492	Praw.g_00281	Syak.g_00668
OG0001493	Praw.g_00289	Syak.g_00676
OG0001496	Praw.g_00318	Syak.g_00715
OG0001497	Praw.g_00319	Syak.g_00717
OG0001502	Praw.g_01727	Syak.g_00586
OG0001504	Praw.g_00940, Praw.g_00485	Syak.g_00310
OG0001514	Praw.g_00317	Syak.g_00714
OG0001525	Praw.g_00436	Syak.g_00091
OG0001546	Praw.g_00624	Syak.g_02627
OG0001547	Praw.g_01725	Syak.g_00564
OG0001549	Praw.g_01640	Syak.g_00577
OG0001551	Praw.g_00210	Syak.g_00689
OG0001553	Praw.g_01086	Syak.g_01037
OG0001554	Praw.g_00427	Syak.g_01945
OG0001556	Praw.g_01742	Syak.g_00845
OG0001558	Praw.g_00911	Syak.g_01774
OG0001564	Praw.g_01062	Syak.g_01860
OG0001565	Praw.g_00731	Syak.g_00083
OG0001567	Praw.g_01726	Syak.g_00565
OG0001568	Praw.g_01724	Syak.g_00562
OG0001582	Praw.g_00679	Syak.g_00231
OG0001602	Praw.g_01821	Syak.g_00776
OG0001633	Praw.g_01013	Syak.g_00662
OG0001635	Praw.g_00480	Syak.g_01690
OG0001647	Praw.g_00861	Syak.g_01450
OG0001652	Praw.g_00909	Syak.g_01776
OG0001666	Praw.g_00938	Syak.g_00212
OG0001671	Praw.g_00916	Syak.g_02002
OG0001700	Praw.g_01737	Syak.g_00320, Syak.g_00570
OG0001745	Praw.g_00419	Syak.g_00281
OG0001792	Praw.g_01068	Syak.g_00814
OG0001959	Praw.g_00924	Syak.g_02031
OG0002451	Praw.g_01777	Syak.g_00192
