Orthogroup	Praw	Prad
OG0001144	Praw.g_00276	Prad.g_01453
OG0001145	Praw.g_00971	Prad.g_00362
OG0001146	Praw.g_00985	Prad.g_00624
OG0001147	Praw.g_01001	Prad.g_00608
OG0001148	Praw.g_01018	Prad.g_00592
OG0001149	Praw.g_01019	Prad.g_00591
OG0001150	Praw.g_01020	Prad.g_00590
OG0001151	Praw.g_01031	Prad.g_00579
OG0001152	Praw.g_01032	Prad.g_00578
OG0001153	Praw.g_00368	Prad.g_00482
OG0001154	Praw.g_00370	Prad.g_00481
OG0001155	Praw.g_00382	Prad.g_00469
OG0001156	Praw.g_00385	Prad.g_00466
OG0001157	Praw.g_00386	Prad.g_00465
OG0001158	Praw.g_00387	Prad.g_00464
OG0001159	Praw.g_00388	Prad.g_00463
OG0001160	Praw.g_00412	Prad.g_00439
OG0001161	Praw.g_00423	Prad.g_00426
OG0001162	Praw.g_00434	Prad.g_00415
OG0001163	Praw.g_00507	Prad.g_00949
OG0001164	Praw.g_00511	Prad.g_00945
OG0001165	Praw.g_00514	Prad.g_00942
OG0001166	Praw.g_00534	Prad.g_00922
OG0001167	Praw.g_00551	Prad.g_00905
OG0001168	Praw.g_00553	Prad.g_00903
OG0001169	Praw.g_00555	Prad.g_00901
OG0001170	Praw.g_00557	Prad.g_00899
OG0001171	Praw.g_00567	Prad.g_00889
OG0001172	Praw.g_01914	Prad.g_00876
OG0001173	Praw.g_01913	Prad.g_00875
OG0001174	Praw.g_01905	Prad.g_00867
OG0001175	Praw.g_01904	Prad.g_00866
OG0001176	Praw.g_01897	Prad.g_00859
OG0001177	Praw.g_01895	Prad.g_00856
OG0001178	Praw.g_01890	Prad.g_00851
OG0001179	Praw.g_00112	Prad.g_00823
OG0001180	Praw.g_00090	Prad.g_00801
OG0001181	Praw.g_00086	Prad.g_00797
OG0001182	Praw.g_00079	Prad.g_00790
OG0001183	Praw.g_00075	Prad.g_00786
OG0001184	Praw.g_00059	Prad.g_00770
OG0001185	Praw.g_00045	Prad.g_01636
OG0001186	Praw.g_00021	Prad.g_01614
OG0001187	Praw.g_00017	Prad.g_01610
OG0001188	Praw.g_00015	Prad.g_01608
OG0001189	Praw.g_01191	Prad.g_01591
OG0001190	Praw.g_01187	Prad.g_01587
OG0001191	Praw.g_01177	Prad.g_01577
OG0001192	Praw.g_01172	Prad.g_01572
OG0001193	Praw.g_01162	Prad.g_01562
OG0001194	Praw.g_01161	Prad.g_01561
OG0001195	Praw.g_01160	Prad.g_01560
OG0001196	Praw.g_01147	Prad.g_01547
OG0001197	Praw.g_01146	Prad.g_01546
OG0001198	Praw.g_01139	Prad.g_01539
OG0001199	Praw.g_01360	Prad.g_01919
OG0001200	Praw.g_01358	Prad.g_01917
OG0001201	Praw.g_01327	Prad.g_01885
OG0001202	Praw.g_01236	Prad.g_01792
OG0001203	Praw.g_01197	Prad.g_01753
OG0001204	Praw.g_00890	Prad.g_01748
OG0001205	Praw.g_00702	Prad.g_00062
OG0001206	Praw.g_00685	Prad.g_00044
OG0001207	Praw.g_00670	Prad.g_00030
OG0001209	Praw.g_00613	Prad.g_00094
OG0001210	Praw.g_00608	Prad.g_01330
OG0001211	Praw.g_00598	Prad.g_01340
OG0001212	Praw.g_01942	Prad.g_01385
OG0001213	Praw.g_00165	Prad.g_01418
OG0001214	Praw.g_01885	Prad.g_01426
OG0001215	Praw.g_01832	Prad.g_01264
OG0001216	Praw.g_01807	Prad.g_01051
OG0001217	Praw.g_01759	Prad.g_01092
OG0001218	Praw.g_01751	Prad.g_01100
OG0001219	Praw.g_01708	Prad.g_01134
OG0001220	Praw.g_01647	Prad.g_00296
OG0001221	Praw.g_01586	Prad.g_00234
OG0001222	Praw.g_01547	Prad.g_00194
OG0001223	Praw.g_01521	Prad.g_00168
OG0001224	Praw.g_01471	Prad.g_01022
OG0001225	Praw.g_01469	Prad.g_01020
OG0001226	Praw.g_01443	Prad.g_00995
OG0001227	Praw.g_01424	Prad.g_00978
OG0001228	Praw.g_00279	Prad.g_01450
OG0001229	Praw.g_01014	Prad.g_00596
OG0001230	Praw.g_01091	Prad.g_00523
OG0001231	Praw.g_00432	Prad.g_00417
OG0001232	Praw.g_00538	Prad.g_00918
OG0001233	Praw.g_00558	Prad.g_00898
OG0001234	Praw.g_01902	Prad.g_00864
OG0001235	Praw.g_01893	Prad.g_00854
OG0001236	Praw.g_00062	Prad.g_00773
OG0001237	Praw.g_00058	Prad.g_00769
OG0001238	Praw.g_01176	Prad.g_01576
OG0001239	Praw.g_01363	Prad.g_01922
OG0001241	Praw.g_01334	Prad.g_01892
OG0001242	Praw.g_01316	Prad.g_01874
OG0001243	Praw.g_01310	Prad.g_01868
OG0001244	Praw.g_01294	Prad.g_01852
OG0001245	Praw.g_00753	Prad.g_00729
OG0001246	Praw.g_00644	Prad.g_00125
OG0001247	Praw.g_01839	Prad.g_01257
OG0001248	Praw.g_01837	Prad.g_01259
OG0001249	Praw.g_01719	Prad.g_01123
OG0001250	Praw.g_01658	Prad.g_00307
OG0001251	Praw.g_01610	Prad.g_00259
OG0001252	Praw.g_01476	Prad.g_01027
OG0001253	Praw.g_01423	Prad.g_00977
OG0001254	Praw.g_00203	Prad.g_01987
OG0001255	Praw.g_00218	Prad.g_01512
OG0001256	Praw.g_00425	Prad.g_00424
OG0001257	Praw.g_00431	Prad.g_00418
OG0001258	Praw.g_00512	Prad.g_00944
OG0001259	Praw.g_00556	Prad.g_00900
OG0001260	Praw.g_00573	Prad.g_00883
OG0001261	Praw.g_00104	Prad.g_00815
OG0001262	Praw.g_01193	Prad.g_01593
OG0001263	Praw.g_01307	Prad.g_01865
OG0001264	Praw.g_01390	Prad.g_01995
OG0001265	Praw.g_01317	Prad.g_01875
OG0001266	Praw.g_01232	Prad.g_01788
OG0001267	Praw.g_00854	Prad.g_01711
OG0001268	Praw.g_00791	Prad.g_01652
OG0001269	Praw.g_00773	Prad.g_00752
OG0001270	Praw.g_00713	Prad.g_00668
OG0001271	Praw.g_00675	Prad.g_00035
OG0001272	Praw.g_00662	Prad.g_00021
OG0001273	Praw.g_00167	Prad.g_01420
OG0001274	Praw.g_01819	Prad.g_01277
OG0001275	Praw.g_01511	Prad.g_00158
OG0001276	Praw.g_01492	Prad.g_00138
OG0001277	Praw.g_01435	Prad.g_00988
OG0001278	Praw.g_00284	Prad.g_01445
OG0001279	Praw.g_00930	Prad.g_01216
OG0001280	Praw.g_00980	Prad.g_00629
OG0001281	Praw.g_00986	Prad.g_00623
OG0001282	Praw.g_01017	Prad.g_00593
OG0001284	Praw.g_00407	Prad.g_00444
OG0001285	Praw.g_00541	Prad.g_00915
OG0001286	Praw.g_00092	Prad.g_00803
OG0001287	Praw.g_00037	Prad.g_01629
OG0001288	Praw.g_00028	Prad.g_01621
OG0001289	Praw.g_01347	Prad.g_01906
OG0001290	Praw.g_01335	Prad.g_01893
OG0001291	Praw.g_01300	Prad.g_01858
OG0001292	Praw.g_00885	Prad.g_01743
OG0001293	Praw.g_00873	Prad.g_01730
OG0001294	Praw.g_00755	Prad.g_00731
OG0001295	Praw.g_00680	Prad.g_00039
OG0001296	Praw.g_00639	Prad.g_00120
OG0001297	Praw.g_00634	Prad.g_00115
OG0001298	Praw.g_01924	Prad.g_01366
OG0001299	Praw.g_01856	Prad.g_01240
OG0001300	Praw.g_01829	Prad.g_01267
OG0001301	Praw.g_01826	Prad.g_01270
OG0001302	Praw.g_01710	Prad.g_01132
OG0001303	Praw.g_01507	Prad.g_00154
OG0001304	Praw.g_01482	Prad.g_01034
OG0001305	Praw.g_01463	Prad.g_01014
OG0001306	Praw.g_00220	Prad.g_01510
OG0001307	Praw.g_00998	Prad.g_00611
OG0001308	Praw.g_00347	Prad.g_00505
OG0001309	Praw.g_00429	Prad.g_00420
OG0001310	Praw.g_00527	Prad.g_00929
OG0001312	Praw.g_01558	Prad.g_00205
OG0001313	Praw.g_00921, Praw.g_00923, Praw.g_00315	Prad.g_01045
OG0001315	Praw.g_01373	Prad.g_01932
OG0001316	Praw.g_01295	Prad.g_01853
OG0001317	Praw.g_01201	Prad.g_01757
OG0001318	Praw.g_00877	Prad.g_01735
OG0001319	Praw.g_00862	Prad.g_01719
OG0001320	Praw.g_00752	Prad.g_00728
OG0001321	Praw.g_00696	Prad.g_00056
OG0001322	Praw.g_00695	Prad.g_00055
OG0001323	Praw.g_00629	Prad.g_00110
OG0001324	Praw.g_01828	Prad.g_01268
OG0001325	Praw.g_01804	Prad.g_01054
OG0001326	Praw.g_01622	Prad.g_00271
OG0001327	Praw.g_01452	Prad.g_01003
OG0001328	Praw.g_01425	Prad.g_00979
OG0001329	Praw.g_00194	Prad.g_00663
OG0001330	Praw.g_00953	Prad.g_00340
OG0001331	Praw.g_01022	Prad.g_00588
OG0001332	Praw.g_00380	Prad.g_00471
OG0001333	Praw.g_00552	Prad.g_00904
OG0001334	Praw.g_00072	Prad.g_00783
OG0001335	Praw.g_00071	Prad.g_00782
OG0001336	Praw.g_01150	Prad.g_01550
OG0001339	Praw.g_01332	Prad.g_01890
OG0001340	Praw.g_00806	Prad.g_01663
OG0001341	Praw.g_01761	Prad.g_01090
OG0001342	Praw.g_01715	Prad.g_01127
OG0001343	Praw.g_01613	Prad.g_00262
OG0001344	Praw.g_00238	Prad.g_01492
OG0001345	Praw.g_00253	Prad.g_01477
OG0001346	Praw.g_00982	Prad.g_00627
OG0001347	Praw.g_00340	Prad.g_01978
OG0001348	Praw.g_00453	Prad.g_00395
OG0001349	Praw.g_01082	Prad.g_00536
OG0001350	Praw.g_01198	Prad.g_01754
OG0001351	Praw.g_00693	Prad.g_00053
OG0001352	Praw.g_01842	Prad.g_01254
OG0001353	Praw.g_01666	Prad.g_01178
OG0001355	Praw.g_00463	Prad.g_00384
OG0001358	Praw.g_00156	Prad.g_01409
OG0001359	Praw.g_01612	Prad.g_00261
OG0001360	Praw.g_01422	Prad.g_00976
OG0001361	Praw.g_00250	Prad.g_01480
OG0001362	Praw.g_00351	Prad.g_00501
OG0001363	Praw.g_00353	Prad.g_00499
OG0001364	Praw.g_00069	Prad.g_00780
OG0001365	Praw.g_01183	Prad.g_01583
OG0001369	Praw.g_01342	Prad.g_01901
OG0001371	Praw.g_01843	Prad.g_01253
OG0001372	Praw.g_01752	Prad.g_01099
OG0001373	Praw.g_01623	Prad.g_00272
OG0001374	Praw.g_01615	Prad.g_00264
OG0001375	Praw.g_01614	Prad.g_00263
OG0001376	Praw.g_01458	Prad.g_01009
OG0001377	Praw.g_01457	Prad.g_01008
OG0001378	Praw.g_00171	Prad.g_00634
OG0001379	Praw.g_00975	Prad.g_00364
OG0001380	Praw.g_01003	Prad.g_00606
OG0001381	Praw.g_01010	Prad.g_00600
OG0001382	Praw.g_00445	Prad.g_00403
OG0001384	Praw.g_01773	Prad.g_01078
OG0001385	Praw.g_01626	Prad.g_00275
OG0001386	Praw.g_01625	Prad.g_00274
OG0001387	Praw.g_01624	Prad.g_00273
OG0001388	Praw.g_01621	Prad.g_00270
OG0001389	Praw.g_01620	Prad.g_00269
OG0001390	Praw.g_01619	Prad.g_00268
OG0001391	Praw.g_01618	Prad.g_00267
OG0001392	Praw.g_01617	Prad.g_00266
OG0001393	Praw.g_01616	Prad.g_00265
OG0001395	Praw.g_01480	Prad.g_01032
OG0001396	Praw.g_00341	Prad.g_01977
OG0001397	Praw.g_00352	Prad.g_00500
OG0001399	Praw.g_01900	Prad.g_00862
OG0001400	Praw.g_01814	Prad.g_00387
OG0001400	Praw.g_00905	Prad.g_00077
OG0001401	Praw.g_00908	Prad.g_01046
OG0001403	Praw.g_01398	Prad.g_01956
OG0001404	Praw.g_01366	Prad.g_01925
OG0001405	Praw.g_00808	Prad.g_01665
OG0001406	Praw.g_01459	Prad.g_01010
OG0001407	Praw.g_01445	Prad.g_00997
OG0001408	Praw.g_01440	Prad.g_00992
OG0001409	Praw.g_00241	Prad.g_01489
OG0001410	Praw.g_00999	Prad.g_00610
OG0001411	Praw.g_01053	Prad.g_00562
OG0001413	Praw.g_00421	Prad.g_00429
OG0001414	Praw.g_01206	Prad.g_01762
OG0001415	Praw.g_01204	Prad.g_01760
OG0001416	Praw.g_00688	Prad.g_00048
OG0001417	Praw.g_00678	Prad.g_00037
OG0001418	Praw.g_01838	Prad.g_01258
OG0001419	Praw.g_01444	Prad.g_00996
OG0001420	Praw.g_00179	Prad.g_00643
OG0001421	Praw.g_00426	Prad.g_00423
OG0001422	Praw.g_00451	Prad.g_00397
OG0001424	Praw.g_00323	Prad.g_00258
OG0001425	Praw.g_01173	Prad.g_01573
OG0001428	Praw.g_01263	Prad.g_01819
OG0001429	Praw.g_01707	Prad.g_01135
OG0001430	Praw.g_00948	Prad.g_00334
OG0001431	Praw.g_00951	Prad.g_00338
OG0001432	Praw.g_00420	Prad.g_00431
OG0001434	Praw.g_01578	Prad.g_00225
OG0001437	Praw.g_01205	Prad.g_01761
OG0001438	Praw.g_00841	Prad.g_01698
OG0001439	Praw.g_00827	Prad.g_01684
OG0001440	Praw.g_00730	Prad.g_00697
OG0001441	Praw.g_00627	Prad.g_00108
OG0001442	Praw.g_01770	Prad.g_01081
OG0001446	Praw.g_01355	Prad.g_01914
OG0001447	Praw.g_01309	Prad.g_01867
OG0001448	Praw.g_00765	Prad.g_00743
OG0001449	Praw.g_00738	Prad.g_00702
OG0001450	Praw.g_01835	Prad.g_01261
OG0001451	Praw.g_01638	Prad.g_00287
OG0001452	Praw.g_01609	Prad.g_00257
OG0001453	Praw.g_01517	Prad.g_00164
OG0001454	Praw.g_01429	Prad.g_00983
OG0001455	Praw.g_00189	Prad.g_00657
OG0001456	Praw.g_00211	Prad.g_01519
OG0001457	Praw.g_00212	Prad.g_01518
OG0001458	Praw.g_00213	Prad.g_01517
OG0001459	Praw.g_00939	Prad.g_00323
OG0001462	Praw.g_01394	Prad.g_01952
OG0001463	Praw.g_00848	Prad.g_01705
OG0001464	Praw.g_00805	Prad.g_01662
OG0001465	Praw.g_01820	Prad.g_01276
OG0001466	Praw.g_01771	Prad.g_01080
OG0001467	Praw.g_01718	Prad.g_01124
OG0001468	Praw.g_01454	Prad.g_01005
OG0001469	Praw.g_00935	Prad.g_00320, Prad.g_00964
OG0001471	Praw.g_00422	Prad.g_00428
OG0001472	Praw.g_00428	Prad.g_00421
OG0001473	Praw.g_00020	Prad.g_01613
OG0001479	Praw.g_00793	Prad.g_01654
OG0001480	Praw.g_00763	Prad.g_00741
OG0001481	Praw.g_00759	Prad.g_00736
OG0001482	Praw.g_00690	Prad.g_00050
OG0001485	Praw.g_00464	Prad.g_00383
OG0001486	Praw.g_00232	Prad.g_01498
OG0001490	Praw.g_00735	Prad.g_00675
OG0001490	Praw.g_01389	Prad.g_01948
OG0001491	Praw.g_01712	Prad.g_01130
OG0001492	Praw.g_00281	Prad.g_01448
OG0001493	Praw.g_00289	Prad.g_01440
OG0001499	Praw.g_01374	Prad.g_01933
OG0001500	Praw.g_00871	Prad.g_01728
OG0001501	Praw.g_01817	Prad.g_01279
OG0001502	Praw.g_01727	Prad.g_01115
OG0001503	Praw.g_00208	Prad.g_01522
OG0001504	Praw.g_00940, Praw.g_00485	Prad.g_00324
OG0001506	Praw.g_00378	Prad.g_00473
OG0001507	Praw.g_00478	Prad.g_00368
OG0001521	Praw.g_01760	Prad.g_01091
OG0001523	Praw.g_00205	Prad.g_01525
OG0001524	Praw.g_00206	Prad.g_01524
OG0001525	Praw.g_00436	Prad.g_00412
OG0001526	Praw.g_01049	Prad.g_00376
OG0001546	Praw.g_00624	Prad.g_00105
OG0001547	Praw.g_01725	Prad.g_01117
OG0001548	Praw.g_01721	Prad.g_01121
OG0001550	Praw.g_00192	Prad.g_00660
OG0001551	Praw.g_00210	Prad.g_01520
OG0001552	Praw.g_00906	Prad.g_00074
OG0001553	Praw.g_01086	Prad.g_00518
OG0001554	Praw.g_00427	Prad.g_00422
OG0001555	Praw.g_00441	Prad.g_00407
OG0001558	Praw.g_00911	Prad.g_01042
OG0001566	Praw.g_01846	Prad.g_01250
OG0001567	Praw.g_01726	Prad.g_01116
OG0001568	Praw.g_01724	Prad.g_01118
OG0001569	Praw.g_01417	Prad.g_00971
OG0001571	Praw.g_00185	Prad.g_00653
OG0001581	Praw.g_01291	Prad.g_01847
OG0001582	Praw.g_00679	Prad.g_00038
OG0001583	Praw.g_01713	Prad.g_01129
OG0001585	Praw.g_00934	Prad.g_00316
OG0001587	Praw.g_01920	Prad.g_00881
OG0001595	Praw.g_01367	Prad.g_01926
OG0001596	Praw.g_01359	Prad.g_01918
OG0001597	Praw.g_00770	Prad.g_00748
OG0001598	Praw.g_00486	Prad.g_01980
OG0001599	Praw.g_00687	Prad.g_00046
OG0001600	Praw.g_00637	Prad.g_00118
OG0001601	Praw.g_01848	Prad.g_01248
OG0001602	Praw.g_01821	Prad.g_01275
OG0001603	Praw.g_01711	Prad.g_01131
OG0001604	Praw.g_01589	Prad.g_00237
OG0001605	Praw.g_01499	Prad.g_00145
OG0001606	Praw.g_01438	Prad.g_01320
OG0001607	Praw.g_00207	Prad.g_01523
OG0001608	Praw.g_01007	Prad.g_00603
OG0001609	Praw.g_00376	Prad.g_00475
OG0001610	Praw.g_00379	Prad.g_00472
OG0001611	Praw.g_00438	Prad.g_00409
OG0001612	Praw.g_00465	Prad.g_01187
OG0001613	Praw.g_00077	Prad.g_00788
OG0001626	Praw.g_01762	Prad.g_01089
OG0001627	Praw.g_01754	Prad.g_01097
OG0001628	Praw.g_01749	Prad.g_01102
OG0001629	Praw.g_01748	Prad.g_01103
OG0001630	Praw.g_01607	Prad.g_00255
OG0001631	Praw.g_01449	Prad.g_01000
OG0001632	Praw.g_00311, Praw.g_00471, Praw.g_00932	Prad.g_00312
OG0001633	Praw.g_01013	Prad.g_00597
OG0001647	Praw.g_00861	Prad.g_01718
OG0001648	Praw.g_00760	Prad.g_00737
OG0001649	Praw.g_01447	Prad.g_00999
OG0001651	Praw.g_00437	Prad.g_00411
OG0001652	Praw.g_00909	Prad.g_01040
OG0001662	Praw.g_00177	Prad.g_00640
OG0001663	Praw.g_00217	Prad.g_01513
OG0001664	Praw.g_00332	Prad.g_01202
OG0001665	Praw.g_00335	Prad.g_01205
OG0001667	Praw.g_00956	Prad.g_00343
OG0001670	Praw.g_00469	Prad.g_00378
OG0001671	Praw.g_00916	Prad.g_01322
OG0001684	Praw.g_01936	Prad.g_01378
OG0001685	Praw.g_01636	Prad.g_00285
OG0001686	Praw.g_01500	Prad.g_00146
OG0001687	Praw.g_01455	Prad.g_01006
OG0001688	Praw.g_01450	Prad.g_01001
OG0001689	Praw.g_00030	Prad.g_01622
OG0001696	Praw.g_01637	Prad.g_00286
OG0001697	Praw.g_01628	Prad.g_00277
OG0001698	Praw.g_01451	Prad.g_01002
OG0001701	Praw.g_01918	Prad.g_00375
OG0001705	Praw.g_00737	Prad.g_00701
OG0001706	Praw.g_01785	Prad.g_01189
OG0001707	Praw.g_01430	Prad.g_00984
OG0001708	Praw.g_00216	Prad.g_01514
OG0001709	Praw.g_01102	Prad.g_00535
OG0001710	Praw.g_01899	Prad.g_00861
OG0001718	Praw.g_00769	Prad.g_00747
OG0001719	Praw.g_00744	Prad.g_00720
OG0001720	Praw.g_00960	Prad.g_00351
OG0001721	Praw.g_01757	Prad.g_01094
OG0001723	Praw.g_00931	Prad.g_01217
OG0001724	Praw.g_00473	Prad.g_01194
OG0001725	Praw.g_00745	Prad.g_00722
OG0001742	Praw.g_00757	Prad.g_00733
OG0001743	Praw.g_00175	Prad.g_00638
OG0001744	Praw.g_00965	Prad.g_00356
OG0001745	Praw.g_00419	Prad.g_00432
OG0001772	Praw.g_00736	Prad.g_00700
OG0001773	Praw.g_00443	Prad.g_00405
OG0001774	Praw.g_01845	Prad.g_01251
OG0001775	Praw.g_01442	Prad.g_00994
OG0001776	Praw.g_00173	Prad.g_00636
OG0001778	Praw.g_00950	Prad.g_00337
OG0001779	Praw.g_00966	Prad.g_00357
OG0001781	Praw.g_00452	Prad.g_00396
OG0001819	Praw.g_00743	Prad.g_00712
OG0001821	Praw.g_01756	Prad.g_01095
OG0001822	Praw.g_01729	Prad.g_01113
OG0001823	Praw.g_01635	Prad.g_00284
OG0001824	Praw.g_01501	Prad.g_00147
OG0001825	Praw.g_01441	Prad.g_00993
OG0001826	Praw.g_01439	Prad.g_00991
OG0001827	Praw.g_01436	Prad.g_00989
OG0001828	Praw.g_00170	Prad.g_00633
OG0001829	Praw.g_00174	Prad.g_00637
OG0001830	Praw.g_00188	Prad.g_00656
OG0001831	Praw.g_00200	Prad.g_01990
OG0001832	Praw.g_00946	Prad.g_00331
OG0001833	Praw.g_01015	Prad.g_00595
OG0001836	Praw.g_00338, Praw.g_00902	Prad.g_00310
OG0001919	Praw.g_00741	Prad.g_00705
OG0001920	Praw.g_01816	Prad.g_01280
OG0001921	Praw.g_01633	Prad.g_00282
OG0001982	Praw.g_00764	Prad.g_00742
OG0001983	Praw.g_01774	Prad.g_01076
OG0001984	Praw.g_01720	Prad.g_01122
OG0001985	Praw.g_01629	Prad.g_00278
OG0001986	Praw.g_01513	Prad.g_00160
OG0001989	Praw.g_01004	Prad.g_00605
OG0002026	Praw.g_00742	Prad.g_00706
OG0002027	Praw.g_01631	Prad.g_00280
OG0002028	Praw.g_01506	Prad.g_00152
OG0002030	Praw.g_01776	Prad.g_01192
OG0002031	Praw.g_00462	Prad.g_00385
OG0002032	Praw.g_01174	Prad.g_01574
OG0002034	Praw.g_00292	Prad.g_01437
OG0002057	Praw.g_01325	Prad.g_01883
OG0002058	Praw.g_01255	Prad.g_01811
OG0002059	Praw.g_00768	Prad.g_00746
OG0002060	Praw.g_00766	Prad.g_00744
OG0002061	Praw.g_00739	Prad.g_00703
OG0002064	Praw.g_00681	Prad.g_00040
OG0002065	Praw.g_00589	Prad.g_01349
OG0002066	Praw.g_00583	Prad.g_01355
OG0002067	Praw.g_01810	Prad.g_01048
OG0002068	Praw.g_01766	Prad.g_01085
OG0002069	Praw.g_01764	Prad.g_01087
OG0002070	Praw.g_01728	Prad.g_01114
OG0002071	Praw.g_01722	Prad.g_01120
OG0002072	Praw.g_01714	Prad.g_01128
OG0002073	Praw.g_01692	Prad.g_01151
OG0002074	Praw.g_01642	Prad.g_00291
OG0002075	Praw.g_01630	Prad.g_00279
OG0002076	Praw.g_01585	Prad.g_00233
OG0002077	Praw.g_01505	Prad.g_00151
OG0002078	Praw.g_01502	Prad.g_00148
OG0002079	Praw.g_01497	Prad.g_00143
OG0002080	Praw.g_01479	Prad.g_01031
OG0002081	Praw.g_01456	Prad.g_01007
OG0002082	Praw.g_01446	Prad.g_00998
OG0002083	Praw.g_01434	Prad.g_00987
OG0002084	Praw.g_01433	Prad.g_00986
OG0002085	Praw.g_01426	Prad.g_00980
OG0002086	Praw.g_01421	Prad.g_00975
OG0002087	Praw.g_01420	Prad.g_00974
OG0002088	Praw.g_01419	Prad.g_00973
OG0002089	Praw.g_00186	Prad.g_00654
OG0002090	Praw.g_00191	Prad.g_00659
OG0002091	Praw.g_00209	Prad.g_01521
OG0002093	Praw.g_00329	Prad.g_01074
OG0002094	Praw.g_00957	Prad.g_00344
OG0002095	Praw.g_00963	Prad.g_00354
OG0002099	Praw.g_00424	Prad.g_00425
OG0002100	Praw.g_00433	Prad.g_00416
OG0002101	Praw.g_00435	Prad.g_00413
OG0002102	Praw.g_00440	Prad.g_00408
OG0002103	Praw.g_00442	Prad.g_00406
OG0002104	Praw.g_00444	Prad.g_00404
OG0002105	Praw.g_00520	Prad.g_00936
OG0002146	Praw.g_00652	Prad.g_00133
OG0002147	Praw.g_01815	Prad.g_01281
OG0002148	Praw.g_01772	Prad.g_01079
OG0002149	Praw.g_01750	Prad.g_01101
OG0002150	Praw.g_01504	Prad.g_00150
OG0002151	Praw.g_00190	Prad.g_00658
OG0002152	Praw.g_00947	Prad.g_00333
OG0002153	Praw.g_01503	Prad.g_00149
OG0002216	Praw.g_01767	Prad.g_01083
OG0002217	Praw.g_01709	Prad.g_01133
OG0002218	Praw.g_01634	Prad.g_00283
OG0002220	Praw.g_00936	Prad.g_00321
OG0002222	Praw.g_00449	Prad.g_00399
OG0002223	Praw.g_00468	Prad.g_00379
OG0002224	Praw.g_00747	Prad.g_00723
OG0002262	Praw.g_01387	Prad.g_01946
OG0002263	Praw.g_01753	Prad.g_01098
OG0002265	Praw.g_00193	Prad.g_00662
OG0002266	Praw.g_00333	Prad.g_01203
OG0002267	Praw.g_00941	Prad.g_00325
OG0002268	Praw.g_00943	Prad.g_00327
OG0002269	Praw.g_00944	Prad.g_00329
OG0002271	Praw.g_00467	Prad.g_00959
OG0002272	Praw.g_00196	Prad.g_00665
OG0002310	Praw.g_00756	Prad.g_00732
OG0002311	Praw.g_00933	Prad.g_00699
OG0002312	Praw.g_01747	Prad.g_01104
OG0002313	Praw.g_01723	Prad.g_01119
OG0002314	Praw.g_01632	Prad.g_00281
OG0002317	Praw.g_00180	Prad.g_00645
OG0002318	Praw.g_00182	Prad.g_00648
OG0002320	Praw.g_00949	Prad.g_00336
OG0002323	Praw.g_00460	Prad.g_00386
OG0002324	Praw.g_00475	Prad.g_00370
OG0002362	Praw.g_00740	Prad.g_00704
OG0002366	Praw.g_00937	Prad.g_00322
OG0002368	Praw.g_00967	Prad.g_00358
OG0002372	Praw.g_00446	Prad.g_00402
OG0002373	Praw.g_00466	Prad.g_00381
OG0002377	Praw.g_00337	Prad.g_00309
OG0002378	Praw.g_00198	Prad.g_01992
OG0002417	Praw.g_00322	Prad.g_00956
OG0002418	Praw.g_00327	Prad.g_01199
OG0002419	Praw.g_00942	Prad.g_00326
OG0002424	Praw.g_00456	Prad.g_00390
OG0002552	Praw.g_01372	Prad.g_01931
OG0002553	Praw.g_00749	Prad.g_00725
OG0002554	Praw.g_01765	Prad.g_01086
OG0002555	Praw.g_00195	Prad.g_00664
OG0002561	Praw.g_00330	Prad.g_01848
OG0002900	Praw.g_01758	Prad.g_01093
OG0003165	Praw.g_00560	Prad.g_00896
OG0003368	Praw.g_00907	Prad.g_01996, Prad.g_00072
OG0004554	Praw.g_00470	Prad.g_00371
OG0004556	Praw.g_00316	Prad.g_00555
