Orthogroup	Syap	Syan
OG0001374	Syap.g_01829, Syap.g_01830	Syan.g_01644
OG0001376	Syap.g_01991	Syan.g_00511
OG0001377	Syap.g_01992	Syan.g_00510
OG0001378	Syap.g_02055	Syan.g_02392
OG0001379	Syap.g_01474	Syan.g_01206
OG0001382	Syap.g_00677	Syan.g_00680
OG0001383	Syap.g_02665	Syan.g_00826
OG0001385	Syap.g_02650	Syan.g_01632
OG0001386	Syap.g_02649	Syan.g_01633
OG0001387	Syap.g_02648	Syan.g_01634
OG0001388	Syap.g_02645	Syan.g_01637
OG0001389	Syap.g_02644	Syan.g_01639
OG0001390	Syap.g_02643	Syan.g_01640
OG0001391	Syap.g_01833	Syan.g_01641
OG0001392	Syap.g_01832	Syan.g_01642
OG0001393	Syap.g_01831	Syan.g_01643
OG0001394	Syap.g_00159	Syan.g_00722
OG0001395	Syap.g_00531	Syan.g_00340
OG0001396	Syap.g_02537	Syan.g_01851
OG0001398	Syap.g_02356	Syan.g_02932
OG0001401	Syap.g_01844	Syan.g_00376
OG0001406	Syap.g_01989	Syan.g_00512
OG0001408	Syap.g_01862	Syan.g_00073
OG0001412	Syap.g_02535	Syan.g_01853
OG0001415	Syap.g_00447, Syap.g_00446	Syan.g_01004
OG0001418	Syap.g_00221	Syan.g_02689
OG0001420	Syap.g_02736	Syan.g_01180
OG0001422	Syap.g_01682	Syan.g_00645
OG0001425	Syap.g_01024	Syan.g_01584
OG0001428	Syap.g_01196	Syan.g_03039
OG0001432	Syap.g_01967	Syan.g_00092
OG0001433	Syap.g_00790	Syan.g_00245
OG0001434	Syap.g_00167	Syan.g_00717
OG0001435	Syap.g_01259	Syan.g_00745
OG0001437	Syap.g_00448	Syan.g_01005
OG0001438	Syap.g_01346, Syap.g_01630	Syan.g_02009
OG0001439	Syap.g_01674	Syan.g_01986
OG0001441	Syap.g_02749	Syan.g_01191
OG0001443	Syap.g_01006	Syan.g_01590
OG0001444	Syap.g_00761	Syan.g_02954, Syan.g_02956
OG0001447	Syap.g_02218	Syan.g_02288
OG0001452	Syap.g_01590	Syan.g_02066
OG0001453	Syap.g_02687	Syan.g_00608
OG0001456	Syap.g_01828	Syan.g_01646
OG0001457	Syap.g_01826	Syan.g_01647
OG0001458	Syap.g_01825	Syan.g_01648
OG0001459	Syap.g_00351	Syan.g_02343
OG0001460	Syap.g_00789	Syan.g_00244
OG0001461	Syap.g_02707	Syan.g_00657
OG0001470	Syap.g_01138	Syan.g_01815
OG0001474	Syap.g_00562	Syan.g_02137
OG0001475	Syap.g_01135, Syap.g_02462	Syan.g_01833
OG0001478	Syap.g_01790	Syan.g_02859, Syan.g_02251
OG0001479	Syap.g_00565	Syan.g_02140
OG0001487	Syap.g_00699	Syan.g_02836
OG0001488	Syap.g_00209	Syan.g_02666
OG0001489	Syap.g_00603	Syan.g_02182
OG0001492	Syap.g_02441	Syan.g_02588
OG0001493	Syap.g_02433	Syan.g_02578
OG0001495	Syap.g_01921	Syan.g_02257
OG0001498	Syap.g_02044, Syap.g_02043	Syan.g_02317
OG0001502	Syap.g_00833	Syan.g_00401
OG0001504	Syap.g_00350	Syan.g_02344
OG0001507	Syap.g_00227	Syan.g_02695
OG0001508	Syap.g_01139	Syan.g_01814
OG0001510	Syap.g_01117	Syan.g_01890
OG0001511	Syap.g_02629, Syap.g_02676	Syan.g_02983
OG0001512	Syap.g_01151, Syap.g_01152	Syan.g_02428
OG0001515	Syap.g_00906	Syan.g_00505
OG0001516	Syap.g_01964	Syan.g_00767
OG0001517	Syap.g_00568	Syan.g_02143
OG0001518	Syap.g_01026	Syan.g_01582
OG0001519	Syap.g_02079	Syan.g_01592
OG0001527	Syap.g_00287, Syap.g_00292	Syan.g_00867
OG0001528	Syap.g_00806, Syap.g_01137, Syap.g_02464	Syan.g_01818
OG0001529	Syap.g_01809	Syan.g_01730
OG0001530	Syap.g_02627	Syan.g_02981
OG0001531	Syap.g_01150	Syan.g_01511, Syan.g_02436
OG0001533	Syap.g_02326	Syan.g_02390
OG0001534	Syap.g_00534	Syan.g_00344
OG0001535	Syap.g_01875	Syan.g_00362
OG0001536	Syap.g_02018	Syan.g_00560
OG0001537	Syap.g_00153	Syan.g_00729
OG0001538	Syap.g_00199	Syan.g_00685
OG0001539	Syap.g_02370	Syan.g_00750
OG0001540	Syap.g_02214	Syan.g_02284
OG0001541	Syap.g_01187	Syan.g_03048
OG0001542	Syap.g_01177	Syan.g_03059
OG0001543	Syap.g_01417, Syap.g_01416	Syan.g_03110
OG0001546	Syap.g_02745	Syan.g_01188
OG0001547	Syap.g_00840, Syap.g_00839	Syan.g_00462
OG0001553	Syap.g_02121	Syan.g_01282
OG0001556	Syap.g_00041	Syan.g_02338
OG0001556	Syap.g_00411	Syan.g_00149
OG0001557	Syap.g_00162	Syan.g_00721
OG0001558	Syap.g_00076, Syap.g_02636, Syap.g_02637	Syan.g_01760
OG0001562	Syap.g_02700	Syan.g_00650
OG0001563	Syap.g_00473	Syan.g_02200
OG0001564	Syap.g_00876	Syan.g_00082
OG0001567	Syap.g_00838	Syan.g_00461
OG0001568	Syap.g_00842	Syan.g_00463
OG0001570	Syap.g_00438	Syan.g_00636
OG0001574	Syap.g_00295, Syap.g_00289, Syap.g_00294	Syan.g_00865
OG0001577	Syap.g_00232	Syan.g_02701
OG0001578	Syap.g_01818	Syan.g_01652
OG0001580	Syap.g_01340, Syap.g_01341	Syan.g_01551
OG0001584	Syap.g_00183	Syan.g_00701
OG0001587	Syap.g_02669	Syan.g_01482
OG0001590	Syap.g_00889	Syan.g_00821
OG0001592	Syap.g_01342	Syan.g_01552
OG0001614	Syap.g_01101	Syan.g_01905
OG0001616	Syap.g_01884	Syan.g_02649
OG0001618	Syap.g_02409	Syan.g_02462, Syan.g_02535, Syan.g_02536
OG0001619	Syap.g_01752	Syan.g_00549
OG0001620	Syap.g_00557	Syan.g_02131
OG0001621	Syap.g_01592	Syan.g_02064
OG0001622	Syap.g_02601	Syan.g_01686
OG0001623	Syap.g_00578	Syan.g_02154
OG0001623	Syap.g_00582, Syap.g_00585	Syan.g_02158
OG0001624	Syap.g_02494	Syan.g_00135
OG0001634	Syap.g_01956	Syan.g_00761
OG0001635	Syap.g_01127	Syan.g_01876
OG0001636	Syap.g_01797	Syan.g_01738
OG0001637	Syap.g_01945, Syap.g_01946	Syan.g_01295
OG0001638	Syap.g_01778	Syan.g_01418
OG0001639	Syap.g_00751	Syan.g_02407
OG0001641	Syap.g_02685	Syan.g_00606
OG0001642	Syap.g_00530	Syan.g_02603
OG0001643	Syap.g_00902	Syan.g_00811
OG0001644	Syap.g_00346	Syan.g_00336
OG0001645	Syap.g_00668	Syan.g_00423
OG0001647	Syap.g_01370	Syan.g_02032
OG0001652	Syap.g_02634	Syan.g_01762
OG0001654	Syap.g_00753	Syan.g_02409
OG0001657	Syap.g_02175	Syan.g_03019
OG0001658	Syap.g_00131	Syan.g_01564
OG0001659	Syap.g_01892	Syan.g_02642
OG0001660	Syap.g_02148, Syap.g_02632, Syap.g_02673	Syan.g_02309, Syan.g_02629, Syan.g_02987
OG0001669	Syap.g_01283	Syan.g_02176
OG0001672	Syap.g_02553, Syap.g_02554	Syan.g_02921
OG0001673	Syap.g_01163	Syan.g_02896
OG0001675	Syap.g_02698	Syan.g_00632
OG0001677	Syap.g_00592	Syan.g_02165
OG0001678	Syap.g_02678	Syan.g_02109
OG0001679	Syap.g_02521	Syan.g_02307
OG0001680	Syap.g_01772	Syan.g_01424
OG0001682	Syap.g_00516	Syan.g_00327
OG0001683	Syap.g_00702	Syan.g_01822
OG0001692	Syap.g_02120	Syan.g_01284
OG0001694	Syap.g_01358	Syan.g_02021
OG0001700	Syap.g_00975	Syan.g_00938
OG0001714	Syap.g_01040	Syan.g_00476, Syan.g_02787, Syan.g_02788
OG0001715	Syap.g_00665	Syan.g_00415
OG0001717	Syap.g_01200	Syan.g_03034
OG0001729	Syap.g_02666	Syan.g_01506, Syan.g_02440
OG0001730	Syap.g_00770	Syan.g_00979
OG0001731	Syap.g_00029	Syan.g_01353
OG0001732	Syap.g_02315	Syan.g_01704
OG0001733	Syap.g_00794	Syan.g_00275
OG0001735	Syap.g_00095	Syan.g_00775
OG0001737	Syap.g_01637	Syan.g_02002
OG0001738	Syap.g_01657	Syan.g_01970
OG0001739	Syap.g_01815, Syap.g_01816	Syan.g_01654
OG0001741	Syap.g_02493	Syan.g_00789
OG0001748	Syap.g_01911	Syan.g_01516
OG0001750	Syap.g_00764	Syan.g_01139
OG0001751	Syap.g_01164	Syan.g_02897
OG0001752	Syap.g_02670	Syan.g_01481
OG0001753	Syap.g_02534	Syan.g_01630
OG0001754	Syap.g_01949, Syap.g_01948	Syan.g_01297
OG0001755	Syap.g_00250	Syan.g_02719
OG0001760	Syap.g_02651	Syan.g_00230
OG0001762	Syap.g_02692	Syan.g_00625
OG0001764	Syap.g_02336	Syan.g_00467
OG0001766	Syap.g_01328	Syan.g_01996
OG0001768	Syap.g_00610, Syap.g_02273, Syap.g_02275	Syan.g_03066
OG0001769	Syap.g_00643	Syan.g_00794
OG0001771	Syap.g_00329	Syan.g_01176
OG0001783	Syap.g_01108, Syap.g_01471	Syan.g_01899
OG0001786	Syap.g_00311, Syap.g_01210	Syan.g_01372
OG0001787	Syap.g_01454	Syan.g_01167
OG0001788	Syap.g_01449	Syan.g_01164
OG0001789	Syap.g_01482, Syap.g_01481	Syan.g_01212
OG0001790	Syap.g_00238	Syan.g_02707
OG0001796	Syap.g_01850, Syap.g_01852	Syan.g_00371
OG0001797	Syap.g_00947	Syan.g_00541
OG0001798	Syap.g_01291	Syan.g_00990, Syan.g_00005
OG0001799	Syap.g_00638	Syan.g_00797
OG0001800	Syap.g_00771	Syan.g_01305
OG0001801	Syap.g_02110	Syan.g_01293
OG0001804	Syap.g_02045, Syap.g_02046	Syan.g_02318
OG0001806	Syap.g_02337	Syan.g_02033
OG0001808	Syap.g_01055	Syan.g_01948
OG0001809	Syap.g_01685	Syan.g_02903
OG0001811	Syap.g_01180	Syan.g_03056
OG0001812	Syap.g_01343	Syan.g_01553
OG0001813	Syap.g_02086	Syan.g_01613
OG0001815	Syap.g_01801	Syan.g_00525
OG0001818	Syap.g_00703	Syan.g_01821, Syan.g_01106, Syan.g_01116, Syan.g_02070
OG0001838	Syap.g_00064, Syap.g_00537	Syan.g_01772
OG0001839	Syap.g_01794	Syan.g_01742
OG0001840	Syap.g_00978	Syan.g_01724
OG0001841	Syap.g_00987	Syan.g_01717
OG0001843	Syap.g_01100	Syan.g_01906
OG0001844	Syap.g_01099	Syan.g_01907
OG0001845	Syap.g_01094	Syan.g_01911
OG0001846	Syap.g_02226	Syan.g_02296
OG0001847	Syap.g_02230	Syan.g_02298
OG0001848	Syap.g_02236	Syan.g_02302
OG0001849	Syap.g_02364	Syan.g_02941
OG0001850	Syap.g_02550	Syan.g_02923
OG0001851	Syap.g_01700	Syan.g_02917
OG0001852	Syap.g_01699	Syan.g_02916
OG0001853	Syap.g_01691	Syan.g_02909
OG0001854	Syap.g_01157	Syan.g_02424
OG0001856	Syap.g_01216	Syan.g_01376
OG0001857	Syap.g_01212	Syan.g_01373
OG0001858	Syap.g_00025	Syan.g_01347
OG0001859	Syap.g_02516	Syan.g_02783
OG0001860	Syap.g_02262	Syan.g_02768
OG0001861	Syap.g_02248	Syan.g_02757
OG0001862	Syap.g_00276	Syan.g_02745
OG0001863	Syap.g_00272	Syan.g_02739
OG0001864	Syap.g_01974	Syan.g_01158
OG0001865	Syap.g_00651	Syan.g_00957
OG0001866	Syap.g_01522	Syan.g_01019
OG0001867	Syap.g_01524	Syan.g_01021
OG0001868	Syap.g_01495	Syan.g_01217
OG0001869	Syap.g_00233	Syan.g_02702
OG0001870	Syap.g_00224	Syan.g_02692
OG0001871	Syap.g_00217	Syan.g_02684
OG0001872	Syap.g_02442	Syan.g_02589
OG0001873	Syap.g_01885	Syan.g_02648
OG0001874	Syap.g_01882	Syan.g_02651
OG0001877	Syap.g_00905	Syan.g_00504
OG0001878	Syap.g_02695	Syan.g_00629
OG0001879	Syap.g_02690	Syan.g_00621
OG0001883	Syap.g_01741	Syan.g_00529
OG0001884	Syap.g_01733	Syan.g_00494
OG0001885	Syap.g_02792	Syan.g_00473
OG0001886	Syap.g_02335	Syan.g_00468
OG0001887	Syap.g_01245	Syan.g_02677
OG0001888	Syap.g_00168	Syan.g_00716
OG0001889	Syap.g_02724	Syan.g_00674
OG0001890	Syap.g_00825	Syan.g_00394
OG0001891	Syap.g_00832	Syan.g_00399
OG0001893	Syap.g_01290	Syan.g_00004
OG0001894	Syap.g_00893	Syan.g_00817
OG0001895	Syap.g_02658	Syan.g_01300
OG0001896	Syap.g_02053	Syan.g_02388
OG0001897	Syap.g_00559	Syan.g_02134
OG0001898	Syap.g_00577	Syan.g_02153
OG0001899	Syap.g_00484	Syan.g_02211
OG0001900	Syap.g_02355	Syan.g_02049
OG0001901	Syap.g_02354	Syan.g_02048
OG0001902	Syap.g_01354	Syan.g_02017
OG0001903	Syap.g_01631	Syan.g_02008
OG0001904	Syap.g_02063	Syan.g_01952
OG0001905	Syap.g_01060	Syan.g_01942
OG0001906	Syap.g_02213	Syan.g_02282
OG0001908	Syap.g_01185	Syan.g_03050
OG0001909	Syap.g_02279	Syan.g_03064
OG0001910	Syap.g_01907	Syan.g_01520
OG0001912	Syap.g_01042	Syan.g_01575
OG0001913	Syap.g_01032	Syan.g_01577
OG0001915	Syap.g_02313	Syan.g_01702
OG0001919	Syap.g_01968	Syan.g_00078
OG0001924	Syap.g_00381	Syan.g_00021
OG0001925	Syap.g_00382	Syan.g_00022
OG0001926	Syap.g_00383	Syan.g_00023
OG0001927	Syap.g_00384	Syan.g_00024
OG0001929	Syap.g_00994	Syan.g_01710
OG0001932	Syap.g_01102	Syan.g_01904
OG0001935	Syap.g_01697	Syan.g_02914
OG0001937	Syap.g_00037	Syan.g_01361
OG0001938	Syap.g_00731, Syap.g_02259	Syan.g_02766
OG0001942	Syap.g_00831	Syan.g_00396
OG0001943	Syap.g_00645	Syan.g_02630
OG0001944	Syap.g_02662	Syan.g_02679
OG0001947	Syap.g_01412	Syan.g_03108
OG0001970	Syap.g_02212	Syan.g_02280
OG0001977	Syap.g_02094	Syan.g_01621
OG0001979	Syap.g_00834	Syan.g_00402
OG0001994	Syap.g_00380	Syan.g_00020
OG0001999	Syap.g_01375	Syan.g_01453
OG0002002	Syap.g_02443	Syan.g_02590
OG0002006	Syap.g_01384	Syan.g_02104
OG0002006	Syap.g_01413	Syan.g_03107
OG0002009	Syap.g_00155	Syan.g_00726
OG0002010	Syap.g_00002	Syan.g_02819
OG0002011	Syap.g_02399	Syan.g_02576
OG0002013	Syap.g_02542	Syan.g_02930
OG0002016	Syap.g_00102	Syan.g_03114
OG0002017	Syap.g_02099	Syan.g_01624
OG0002019	Syap.g_01103	Syan.g_01903
OG0002020	Syap.g_02581	Syan.g_01671
OG0002021	Syap.g_02584	Syan.g_01673
OG0002022	Syap.g_02585	Syan.g_01674
OG0002023	Syap.g_02588	Syan.g_01675
OG0002025	Syap.g_02468	Syan.g_01847
OG0002029	Syap.g_00356	Syan.g_02340
OG0002039	Syap.g_00208	Syan.g_02665
OG0002046	Syap.g_02164	Syan.g_02870
OG0002047	Syap.g_02039, Syap.g_02154	Syan.g_02314
OG0002048	Syap.g_00598	Syan.g_02169
OG0002049	Syap.g_01926	Syan.g_02128
OG0002053	Syap.g_00835	Syan.g_00069
OG0002056	Syap.g_01633, Syap.g_01632	Syan.g_02007
OG0002097	Syap.g_00711	Syan.g_01105
OG0002113	Syap.g_01795	Syan.g_01741
OG0002116	Syap.g_00044	Syan.g_01366
OG0002122	Syap.g_01294	Syan.g_00009
OG0002129	Syap.g_02529	Syan.g_01329
OG0002130	Syap.g_01480	Syan.g_01211
OG0002131	Syap.g_02582	Syan.g_01672
OG0002134	Syap.g_01088, Syap.g_01087	Syan.g_01917
OG0002135	Syap.g_01395, Syap.g_01402	Syan.g_01437
OG0002136	Syap.g_01396, Syap.g_01403	Syan.g_01436
OG0002137	Syap.g_02467	Syan.g_01846
OG0002139	Syap.g_02429	Syan.g_02551
OG0002142	Syap.g_02112, Syap.g_02111	Syan.g_01292
OG0002143	Syap.g_02578	Syan.g_00538
OG0002144	Syap.g_00772, Syap.g_00773	Syan.g_01138
OG0002145	Syap.g_02737	Syan.g_02580, Syan.g_00825, Syan.g_00824
OG0002160	Syap.g_01501	Syan.g_01474
OG0002167	Syap.g_01318	Syan.g_02931
OG0002168	Syap.g_01411	Syan.g_03109
OG0002169	Syap.g_02038, Syap.g_02152	Syan.g_02313
OG0002170	Syap.g_00573	Syan.g_02148
OG0002172	Syap.g_01910	Syan.g_01517
OG0002173	Syap.g_01420	Syan.g_03104
OG0002174	Syap.g_02100	Syan.g_01153
OG0002179	Syap.g_01062	Syan.g_01939
OG0002180	Syap.g_01353	Syan.g_02016
OG0002181	Syap.g_02350	Syan.g_02045
OG0002182	Syap.g_00309	Syan.g_01370
OG0002184	Syap.g_02363	Syan.g_02940
OG0002185	Syap.g_02549	Syan.g_02924
OG0002186	Syap.g_01404	Syan.g_01435
OG0002187	Syap.g_01398	Syan.g_01434
OG0002188	Syap.g_00616	Syan.g_01394
OG0002189	Syap.g_00615	Syan.g_01393
OG0002190	Syap.g_00028	Syan.g_01352
OG0002191	Syap.g_02327, Syap.g_02329	Syan.g_02391
OG0002192	Syap.g_00207	Syan.g_02664
OG0002194	Syap.g_02432	Syan.g_02577
OG0002195	Syap.g_01249	Syan.g_00736
OG0002196	Syap.g_00179	Syan.g_00705
OG0002197	Syap.g_02684	Syan.g_00605
OG0002198	Syap.g_00644, Syap.g_00405	Syan.g_00793
OG0002199	Syap.g_00637	Syan.g_00798
OG0002200	Syap.g_02466	Syan.g_01275
OG0002201	Syap.g_01520	Syan.g_01017
OG0002202	Syap.g_01519	Syan.g_01016
OG0002203	Syap.g_01518	Syan.g_01015
OG0002204	Syap.g_00440	Syan.g_00959
OG0002205	Syap.g_01315	Syan.g_00883
OG0002206	Syap.g_01301	Syan.g_00269, Syan.g_00873
OG0002207	Syap.g_00297	Syan.g_00863
OG0002208	Syap.g_02263	Syan.g_02769
OG0002209	Syap.g_00561	Syan.g_02136
OG0002210	Syap.g_00588	Syan.g_02161
OG0002211	Syap.g_00480	Syan.g_02207
OG0002212	Syap.g_01338	Syan.g_01550
OG0002214	Syap.g_02604	Syan.g_01689
OG0002227	Syap.g_01023, Syap.g_01022	Syan.g_00243
OG0002229	Syap.g_00858	Syan.g_01871
OG0002235	Syap.g_00176	Syan.g_00710
OG0002241	Syap.g_02165	Syan.g_02871
OG0002247	Syap.g_01305	Syan.g_00877
OG0002257	Syap.g_00660	Syan.g_00407
OG0002260	Syap.g_02428	Syan.g_02550
OG0002261	Syap.g_01766, Syap.g_02565	Syan.g_01860, Syan.g_00105, Syan.g_00164, Syan.g_00256, Syan.g_01119, Syan.g_01491, Syan.g_01513, Syan.g_01558, Syan.g_01598, Syan.g_02434, Syan.g_02469, Syan.g_02537, Syan.g_02861, Syan.g_02798
OG0002274	Syap.g_00710	Syan.g_01104
OG0002277	Syap.g_00997	Syan.g_01707
OG0002292	Syap.g_02266	Syan.g_03073
OG0002296	Syap.g_02008	Syan.g_02814
OG0002301	Syap.g_00675	Syan.g_00426
OG0002302	Syap.g_02512	Syan.g_02785
OG0002306	Syap.g_02088	Syan.g_00129
OG0002308	Syap.g_00624	Syan.g_01405
OG0002309	Syap.g_01843	Syan.g_00377
OG0002335	Syap.g_01161	Syan.g_00263
OG0002343	Syap.g_01581	Syan.g_02093
OG0002347	Syap.g_01387	Syan.g_01444
OG0002352	Syap.g_00801	Syan.g_00287, Syan.g_02415
OG0002353	Syap.g_02729	Syan.g_00677
OG0002355	Syap.g_02330	Syan.g_00649
OG0002357	Syap.g_01434, Syap.g_01433	Syan.g_01388
OG0002358	Syap.g_02358	Syan.g_02394
OG0002359	Syap.g_00006	Syan.g_02822
OG0002360	Syap.g_01823	Syan.g_00221
OG0002375	Syap.g_00880	Syan.g_01122
OG0002382	Syap.g_02246	Syan.g_02755
OG0002389	Syap.g_00600	Syan.g_02178
OG0002391	Syap.g_02223	Syan.g_02293
OG0002396	Syap.g_00507	Syan.g_02234
OG0002404	Syap.g_01585	Syan.g_02089
OG0002406	Syap.g_00435	Syan.g_00349
OG0002409	Syap.g_02093	Syan.g_01620
OG0002410	Syap.g_02593	Syan.g_01681
OG0002411	Syap.g_02704	Syan.g_00655
OG0002430	Syap.g_00317	Syan.g_01277
OG0002431	Syap.g_02126	Syan.g_01278
OG0002440	Syap.g_01874	Syan.g_00038
OG0002443	Syap.g_01627	Syan.g_00620
OG0002466	Syap.g_01500	Syan.g_01475
OG0002474	Syap.g_01855, Syap.g_02768	Syan.g_00368
OG0002475	Syap.g_00005	Syan.g_02821
OG0002495	Syap.g_00398	Syan.g_00177
OG0002519	Syap.g_00778	Syan.g_01934
OG0002527	Syap.g_02372	Syan.g_00439
OG0002528	Syap.g_02374	Syan.g_00437
OG0002537	Syap.g_02270	Syan.g_03070
OG0002539	Syap.g_01029	Syan.g_01579
OG0002541	Syap.g_00589	Syan.g_02162
OG0002545	Syap.g_01546	Syan.g_01548
OG0002547	Syap.g_00837	Syan.g_00403
OG0002548	Syap.g_00409	Syan.g_00932
OG0002549	Syap.g_00314, Syap.g_00687, Syap.g_01870, Syap.g_00313, Syap.g_01720, Syap.g_00316, Syap.g_01754	Syan.g_01102
OG0002592	Syap.g_01327	Syan.g_01541
OG0002593	Syap.g_00754	Syan.g_02412
OG0002601	Syap.g_02373	Syan.g_00438
OG0002611	Syap.g_01065	Syan.g_01936
OG0002612	Syap.g_00353	Syan.g_02533
OG0002614	Syap.g_01487	Syan.g_02791, Syan.g_00639, Syan.g_01263, Syan.g_01488, Syan.g_02465, Syan.g_02568
OG0002634	Syap.g_01153	Syan.g_02427
OG0002635	Syap.g_00937	Syan.g_00014
OG0002645	Syap.g_01443	Syan.g_00806
OG0002666	Syap.g_02425	Syan.g_02479, Syan.g_02473, Syan.g_02547, Syan.g_01485, Syan.g_02472, Syan.g_02478, Syan.g_02546
OG0002668	Syap.g_01445	Syan.g_00828
OG0002670	Syap.g_02305	Syan.g_01495, Syan.g_02450
OG0002675	Syap.g_01751	Syan.g_00548
OG0002678	Syap.g_00151	Syan.g_02632
OG0002683	Syap.g_02139, Syap.g_02140	Syan.g_02864, Syan.g_02862
OG0002684	Syap.g_02123	Syan.g_03097
OG0002720	Syap.g_00156	Syan.g_00725, Syan.g_01035
OG0002722	Syap.g_01285	Syan.g_01097
OG0002723	Syap.g_01265	Syan.g_01129
OG0002730	Syap.g_02414	Syan.g_01497, Syan.g_02448
OG0002731	Syap.g_00533	Syan.g_00342
OG0002735	Syap.g_00781	Syan.g_00270
OG0002737	Syap.g_01374	Syan.g_01454
OG0002743	Syap.g_00782	Syan.g_00251
OG0002744	Syap.g_00841	Syan.g_00117
OG0002753	Syap.g_00775	Syan.g_00513
OG0002755	Syap.g_01980	Syan.g_02554
OG0002760	Syap.g_01472, Syap.g_01529	Syan.g_01027
OG0002763	Syap.g_00366, Syap.g_01973	Syan.g_01157
OG0002764	Syap.g_01993	Syan.g_00406
OG0002765	Syap.g_00352	Syan.g_02342
OG0002766	Syap.g_00627	Syan.g_01601, Syan.g_01108
OG0002800	Syap.g_00658	Syan.g_00414
OG0002855	Syap.g_00780	Syan.g_00255
OG0002870	Syap.g_02543	Syan.g_02929
OG0002881	Syap.g_02062	Syan.g_01600
OG0002882	Syap.g_02400	Syan.g_02493, Syan.g_02361
OG0002893	Syap.g_00729	Syan.g_01113
OG0002996	Syap.g_00104	Syan.g_03096
OG0002997	Syap.g_00339	Syan.g_00432, Syan.g_02360, Syan.g_02491
OG0002999	Syap.g_01886	Syan.g_02647
OG0003000	Syap.g_02532	Syan.g_01331
OG0003005	Syap.g_00684	Syan.g_01874
OG0003007	Syap.g_00777	Syan.g_00280
OG0003067	Syap.g_01865	Syan.g_01399
OG0003090	Syap.g_01712	Syan.g_01956, Syan.g_01960
OG0003128	Syap.g_00177	Syan.g_00707
OG0003134	Syap.g_02357	Syan.g_02935
OG0003135	Syap.g_02267	Syan.g_03072
OG0003141	Syap.g_01453, Syap.g_01452	Syan.g_02858
OG0003149	Syap.g_01943	Syan.g_01234
OG0003150	Syap.g_01944	Syan.g_01235
OG0003216	Syap.g_00855	Syan.g_01872
OG0003222	Syap.g_01282	Syan.g_01114
OG0003315	Syap.g_02426	Syan.g_02480, Syan.g_02474, Syan.g_02548, Syan.g_01484
OG0003316	Syap.g_02301	Syan.g_01239
OG0003319	Syap.g_00214	Syan.g_00209
OG0003321	Syap.g_00944	Syan.g_00146
OG0003322	Syap.g_00783	Syan.g_00274
OG0003323	Syap.g_01851, Syap.g_01853	Syan.g_00370
OG0003324	Syap.g_01317	Syan.g_00886
OG0003325	Syap.g_00819	Syan.g_00922
OG0003327	Syap.g_02540	Syan.g_01865, Syan.g_01092, Syan.g_01098
OG0003329	Syap.g_00123, Syap.g_02309	Syan.g_01698
OG0003330	Syap.g_01057	Syan.g_01947
OG0003332	Syap.g_00237	Syan.g_02706
OG0003407	Syap.g_01273, Syap.g_00726	Syan.g_01824
OG0003578	Syap.g_02378	Syan.g_00236
OG0003579	Syap.g_01854	Syan.g_00369
OG0003580	Syap.g_00816	Syan.g_00388
OG0003581	Syap.g_00817	Syan.g_00389
OG0003582	Syap.g_00818	Syan.g_00390
OG0003583	Syap.g_01965	Syan.g_00768
OG0003584	Syap.g_00887	Syan.g_00823
OG0003585	Syap.g_01935	Syan.g_00841
OG0003586	Syap.g_00298	Syan.g_00862
OG0003587	Syap.g_01312	Syan.g_00881
OG0003589	Syap.g_01431	Syan.g_00924
OG0003590	Syap.g_00918, Syap.g_00956	Syan.g_00972
OG0003591	Syap.g_01517	Syan.g_01014
OG0003593	Syap.g_02282	Syan.g_01232
OG0003596	Syap.g_02130, Syap.g_00857	Syan.g_01763
OG0003597	Syap.g_01096	Syan.g_01910
OG0003598	Syap.g_02353	Syan.g_02047
OG0003599	Syap.g_00579	Syan.g_02155
OG0003602	Syap.g_02622	Syan.g_02613
OG0003603	Syap.g_00223	Syan.g_02691
OG0003604	Syap.g_00246	Syan.g_02716
OG0003605	Syap.g_02762	Syan.g_02967
OG0003786	Syap.g_01281	Syan.g_01830
OG0003948	Syap.g_00390	Syan.g_00180
OG0003950	Syap.g_02377	Syan.g_00237
OG0003951	Syap.g_02376	Syan.g_00238
OG0003956	Syap.g_01863	Syan.g_00519
OG0003970	Syap.g_00799, Syap.g_00798	Syan.g_00928
OG0003971	Syap.g_00804	Syan.g_00931
OG0003972	Syap.g_00800	Syan.g_00934
OG0003973	Syap.g_02526	Syan.g_01309
OG0003974	Syap.g_00625	Syan.g_01406
OG0003975	Syap.g_00626	Syan.g_01407
OG0003977	Syap.g_01820	Syan.g_01649
OG0003978	Syap.g_00690, Syap.g_02558	Syan.g_01862
OG0003979	Syap.g_01591	Syan.g_02065
OG0003981	Syap.g_00357	Syan.g_02513
OG0003983	Syap.g_00216	Syan.g_02681
OG0004410	Syap.g_02285	Syan.g_01236
OG0004426	Syap.g_00412	Syan.g_02337, Syan.g_00150
OG0004429	Syap.g_00347	Syan.g_00434, Syan.g_02358
OG0004431	Syap.g_00395	Syan.g_00503
OG0004432	Syap.g_01742	Syan.g_00530
OG0004450	Syap.g_02557, Syap.g_00691	Syan.g_01861
OG0004452	Syap.g_01672, Syap.g_01671	Syan.g_01982
OG0005193	Syap.g_00090	Syan.g_00052
OG0005202	Syap.g_00522	Syan.g_00333
OG0005207	Syap.g_00323	Syan.g_00526
OG0005209	Syap.g_01743	Syan.g_00531
