Orthogroup	Syap	Syaj
OG0001336	Syap.g_02602	Syaj.g_02239
OG0001337	Syap.g_00576	Syaj.g_02795
OG0001345	Syap.g_01877, Syap.g_02776	Syaj.g_00337
OG0001346	Syap.g_01484	Syaj.g_01512
OG0001347	Syap.g_02536	Syaj.g_02497
OG0001348	Syap.g_00938	Syaj.g_00393
OG0001349	Syap.g_01264, Syap.g_00851	Syaj.g_01763
OG0001351	Syap.g_01996	Syaj.g_00272
OG0001353	Syap.g_01849	Syaj.g_00386
OG0001358	Syap.g_00942	Syaj.g_01309
OG0001360	Syap.g_01881, Syap.g_02778	Syaj.g_00340
OG0001361	Syap.g_01792	Syaj.g_00334
OG0001364	Syap.g_01052	Syaj.g_02473
OG0001366	Syap.g_01399	Syaj.g_01749
OG0001368	Syap.g_01576	Syaj.g_02622
OG0001373	Syap.g_02647	Syaj.g_02195
OG0001374	Syap.g_01829, Syap.g_01830	Syaj.g_02203
OG0001376	Syap.g_01991	Syaj.g_02140
OG0001377	Syap.g_01992	Syaj.g_02139
OG0001378	Syap.g_02055	Syaj.g_01559
OG0001379	Syap.g_01474	Syaj.g_01503
OG0001382	Syap.g_00677	Syaj.g_00685
OG0001385	Syap.g_02650	Syaj.g_02192
OG0001386	Syap.g_02649	Syaj.g_02193
OG0001387	Syap.g_02648	Syaj.g_02194
OG0001388	Syap.g_02645	Syaj.g_02197
OG0001389	Syap.g_02644	Syaj.g_02198
OG0001390	Syap.g_02643	Syaj.g_02199
OG0001391	Syap.g_01833	Syaj.g_02200
OG0001392	Syap.g_01832	Syaj.g_02201
OG0001393	Syap.g_01831	Syaj.g_02202
OG0001394	Syap.g_00159	Syaj.g_01059
OG0001395	Syap.g_00531	Syaj.g_00935
OG0001396	Syap.g_02537	Syaj.g_02498
OG0001398	Syap.g_02356	Syaj.g_01116
OG0001401	Syap.g_01844	Syaj.g_00381
OG0001406	Syap.g_01989	Syaj.g_02141
OG0001408	Syap.g_01862	Syaj.g_00561
OG0001412	Syap.g_02535	Syaj.g_02496
OG0001420	Syap.g_02736	Syaj.g_00131
OG0001425	Syap.g_01024	Syaj.g_02137
OG0001428	Syap.g_01196	Syaj.g_01993
OG0001432	Syap.g_01967	Syaj.g_00509
OG0001434	Syap.g_00167	Syaj.g_01054
OG0001435	Syap.g_01259	Syaj.g_00736
OG0001436	Syap.g_01711	Syaj.g_02479, Syaj.g_02478
OG0001438	Syap.g_01346, Syap.g_01630	Syaj.g_02550
OG0001439	Syap.g_01674	Syaj.g_02520
OG0001443	Syap.g_01006	Syaj.g_02145
OG0001444	Syap.g_00761	Syaj.g_01865, Syaj.g_02403
OG0001447	Syap.g_02218	Syaj.g_01927
OG0001452	Syap.g_01590	Syaj.g_02607
OG0001453	Syap.g_02687	Syaj.g_00838
OG0001456	Syap.g_01828	Syaj.g_02205
OG0001457	Syap.g_01826	Syaj.g_02206
OG0001458	Syap.g_01825	Syaj.g_02207
OG0001459	Syap.g_00351	Syaj.g_00653
OG0001470	Syap.g_01138, Syap.g_00709	Syaj.g_01567
OG0001474	Syap.g_00562	Syaj.g_02812
OG0001475	Syap.g_01135, Syap.g_02462, Syap.g_01136, Syap.g_02463	Syaj.g_01569
OG0001478	Syap.g_01790	Syaj.g_01470, Syaj.g_01463, Syaj.g_01462
OG0001479	Syap.g_00565	Syaj.g_02809
OG0001487	Syap.g_00699	Syaj.g_01433
OG0001488	Syap.g_00209	Syaj.g_00324
OG0001489	Syap.g_00603	Syaj.g_02753
OG0001492	Syap.g_02441	Syaj.g_00578
OG0001493	Syap.g_02433	Syaj.g_00569
OG0001498	Syap.g_02044, Syap.g_02043	Syaj.g_02830
OG0001502	Syap.g_00833	Syaj.g_00351
OG0001504	Syap.g_00350	Syaj.g_00652
OG0001508	Syap.g_01139	Syaj.g_01566
OG0001510	Syap.g_01117	Syaj.g_02410
OG0001511	Syap.g_02629, Syap.g_02676	Syaj.g_01896
OG0001512	Syap.g_01151, Syap.g_01152	Syaj.g_02878
OG0001515	Syap.g_00906	Syaj.g_00483
OG0001516	Syap.g_01964	Syaj.g_00713
OG0001517	Syap.g_00568	Syaj.g_02806
OG0001518	Syap.g_01026	Syaj.g_02132
OG0001519	Syap.g_02079	Syaj.g_02147
OG0001527	Syap.g_00287, Syap.g_00292	Syaj.g_00198
OG0001528	Syap.g_00806, Syap.g_01137, Syap.g_02464	Syaj.g_01568
OG0001529	Syap.g_01809	Syaj.g_02311
OG0001530	Syap.g_02627	Syaj.g_01894
OG0001531	Syap.g_01150	Syaj.g_02879
OG0001533	Syap.g_02326	Syaj.g_01487
OG0001534	Syap.g_00534	Syaj.g_00794
OG0001535	Syap.g_01875	Syaj.g_00813
OG0001536	Syap.g_02018	Syaj.g_00903
OG0001537	Syap.g_00153	Syaj.g_01066
OG0001538	Syap.g_00199	Syaj.g_01018
OG0001539	Syap.g_02370	Syaj.g_00731
OG0001540	Syap.g_02214	Syaj.g_01931
OG0001541	Syap.g_01187	Syaj.g_02002
OG0001542	Syap.g_01177	Syaj.g_02011
OG0001543	Syap.g_01417, Syap.g_01416	Syaj.g_02057
OG0001546	Syap.g_02745	Syaj.g_00124
OG0001547	Syap.g_00840, Syap.g_00839	Syaj.g_01106
OG0001556	Syap.g_00796, Syap.g_00041, Syap.g_00411	Syaj.g_00636
OG0001557	Syap.g_00162	Syaj.g_01058
OG0001558	Syap.g_00076, Syap.g_02636, Syap.g_02637	Syaj.g_02282
OG0001562	Syap.g_02700	Syaj.g_00821
OG0001563	Syap.g_00473	Syaj.g_02737
OG0001564	Syap.g_00876	Syaj.g_00657
OG0001567	Syap.g_00838	Syaj.g_01108
OG0001568	Syap.g_00842	Syaj.g_01104
OG0001570	Syap.g_00438	Syaj.g_01124
OG0001574	Syap.g_00295, Syap.g_00289, Syap.g_00294	Syaj.g_00196
OG0001577	Syap.g_00232	Syaj.g_00298
OG0001580	Syap.g_01340, Syap.g_01341	Syaj.g_02100
OG0001590	Syap.g_00889	Syaj.g_01289
OG0001592	Syap.g_01342	Syaj.g_02101
OG0001614	Syap.g_01101	Syaj.g_02425
OG0001615	Syap.g_01937	Syaj.g_00354
OG0001616	Syap.g_01884	Syaj.g_00642
OG0001618	Syap.g_00518, Syap.g_02409	Syaj.g_00947
OG0001619	Syap.g_01752	Syaj.g_00914
OG0001620	Syap.g_00557	Syaj.g_02818
OG0001621	Syap.g_01592	Syaj.g_02606
OG0001622	Syap.g_02601	Syaj.g_02237
OG0001623	Syap.g_00578, Syap.g_00582, Syap.g_00585	Syaj.g_02791
OG0001624	Syap.g_02494	Syaj.g_02153
OG0001634	Syap.g_01956	Syaj.g_00719
OG0001635	Syap.g_01127	Syaj.g_02390
OG0001636	Syap.g_01797	Syaj.g_02303
OG0001637	Syap.g_01945, Syap.g_01946	Syaj.g_01611
OG0001638	Syap.g_01778	Syaj.g_01733
OG0001639	Syap.g_00751	Syaj.g_01636
OG0001641	Syap.g_02685	Syaj.g_00840
OG0001642	Syap.g_00530	Syaj.g_00347
OG0001643	Syap.g_00902	Syaj.g_01278
OG0001644	Syap.g_00346	Syaj.g_00941
OG0001645	Syap.g_00668	Syaj.g_01809
OG0001647	Syap.g_01370	Syaj.g_02574
OG0001652	Syap.g_02634	Syaj.g_02280
OG0001654	Syap.g_00753	Syaj.g_01634
OG0001657	Syap.g_02175	Syaj.g_01976
OG0001658	Syap.g_00131	Syaj.g_02110
OG0001659	Syap.g_01892	Syaj.g_00634
OG0001660	Syap.g_02148, Syap.g_02632, Syap.g_02673	Syaj.g_01902
OG0001672	Syap.g_02553, Syap.g_02554	Syaj.g_01833
OG0001673	Syap.g_01163	Syaj.g_02855
OG0001675	Syap.g_02698	Syaj.g_00823
OG0001677	Syap.g_00592	Syaj.g_02763, Syaj.g_00624
OG0001678	Syap.g_02678	Syaj.g_02640
OG0001679	Syap.g_02521	Syaj.g_00205
OG0001682	Syap.g_00516	Syaj.g_01232, Syaj.g_00949
OG0001692	Syap.g_02120	Syaj.g_01374
OG0001694	Syap.g_01358	Syaj.g_02563
OG0001700	Syap.g_00975	Syaj.g_01115
OG0001713	Syap.g_00349	Syaj.g_00314
OG0001714	Syap.g_01040	Syaj.g_02382, Syaj.g_02364, Syaj.g_01775
OG0001715	Syap.g_00665	Syaj.g_01213
OG0001717	Syap.g_01200	Syaj.g_01988
OG0001729	Syap.g_02666	Syaj.g_02885
OG0001730	Syap.g_00770	Syaj.g_02887
OG0001731	Syap.g_00029	Syaj.g_01663
OG0001732	Syap.g_02315	Syaj.g_00595
OG0001733	Syap.g_00794	Syaj.g_00726
OG0001735	Syap.g_00095	Syaj.g_00704
OG0001737	Syap.g_01637	Syaj.g_02544
OG0001738	Syap.g_01657	Syaj.g_02505
OG0001739	Syap.g_01815, Syap.g_01816	Syaj.g_02222
OG0001748	Syap.g_01911	Syaj.g_02064
OG0001749	Syap.g_02067	Syaj.g_02489
OG0001750	Syap.g_00764	Syaj.g_01866
OG0001751	Syap.g_01164	Syaj.g_02854
OG0001752	Syap.g_02670	Syaj.g_01621
OG0001753	Syap.g_02534	Syaj.g_01614
OG0001754	Syap.g_01949, Syap.g_01948	Syaj.g_01613
OG0001755	Syap.g_00250	Syaj.g_00115
OG0001760	Syap.g_02651	Syaj.g_02049
OG0001762	Syap.g_02692	Syaj.g_00833
OG0001764	Syap.g_02336	Syaj.g_00767
OG0001766	Syap.g_01328	Syaj.g_02532
OG0001767	Syap.g_01036, Syap.g_00863	Syaj.g_02480
OG0001768	Syap.g_00610	Syaj.g_02018
OG0001769	Syap.g_00643	Syaj.g_01264
OG0001771	Syap.g_00329	Syaj.g_00669
OG0001783	Syap.g_01108, Syap.g_01471	Syaj.g_02420
OG0001786	Syap.g_00311, Syap.g_01210	Syaj.g_01690
OG0001787	Syap.g_01454	Syaj.g_00143
OG0001788	Syap.g_01449	Syaj.g_00146
OG0001789	Syap.g_01482, Syap.g_01481	Syaj.g_01510
OG0001790	Syap.g_00238	Syaj.g_00292
OG0001796	Syap.g_01850, Syap.g_01852	Syaj.g_00819
OG0001797	Syap.g_00947	Syaj.g_00922
OG0001798	Syap.g_01291	Syaj.g_01301
OG0001799	Syap.g_00638	Syaj.g_01267
OG0001800	Syap.g_00771	Syaj.g_01357
OG0001801	Syap.g_02110	Syaj.g_00471, Syaj.g_01364
OG0001804	Syap.g_02045, Syap.g_02046	Syaj.g_02831
OG0001806	Syap.g_02337	Syaj.g_02575
OG0001808	Syap.g_01055	Syaj.g_02463
OG0001809	Syap.g_00322, Syap.g_01685	Syaj.g_01942
OG0001811	Syap.g_01180	Syaj.g_02009
OG0001812	Syap.g_01343	Syaj.g_02102
OG0001813	Syap.g_02086	Syaj.g_02164
OG0001814	Syap.g_01166, Syap.g_00125	Syaj.g_02247
OG0001815	Syap.g_01801	Syaj.g_02257
OG0001838	Syap.g_00064, Syap.g_00537	Syaj.g_02270
OG0001839	Syap.g_01794	Syaj.g_02299
OG0001840	Syap.g_00978	Syaj.g_02317
OG0001841	Syap.g_00987	Syaj.g_02325
OG0001842	Syap.g_00147, Syap.g_00146	Syaj.g_01627
OG0001843	Syap.g_01100	Syaj.g_02426
OG0001844	Syap.g_01099	Syaj.g_02427
OG0001845	Syap.g_01094	Syaj.g_02428
OG0001846	Syap.g_02228, Syap.g_02226	Syaj.g_01914
OG0001847	Syap.g_02230	Syaj.g_01912
OG0001848	Syap.g_02236	Syaj.g_01908
OG0001849	Syap.g_02364	Syaj.g_01844
OG0001850	Syap.g_02550	Syaj.g_01834
OG0001851	Syap.g_01700	Syaj.g_01829
OG0001852	Syap.g_01699	Syaj.g_01828
OG0001853	Syap.g_01691	Syaj.g_01821
OG0001854	Syap.g_01157	Syaj.g_02874
OG0001856	Syap.g_01216	Syaj.g_01696
OG0001857	Syap.g_01212	Syaj.g_01693
OG0001858	Syap.g_00025	Syaj.g_01651
OG0001859	Syap.g_02516	Syaj.g_00050
OG0001860	Syap.g_02262	Syaj.g_00064
OG0001861	Syap.g_02248	Syaj.g_00079
OG0001862	Syap.g_00276	Syaj.g_00090
OG0001863	Syap.g_00272	Syaj.g_00095
OG0001864	Syap.g_01974	Syaj.g_00156
OG0001865	Syap.g_00651	Syaj.g_00233
OG0001866	Syap.g_01522	Syaj.g_00262
OG0001867	Syap.g_01524	Syaj.g_01332
OG0001868	Syap.g_01495	Syaj.g_01515
OG0001869	Syap.g_00233	Syaj.g_00297
OG0001870	Syap.g_00224	Syaj.g_00305
OG0001871	Syap.g_00217	Syaj.g_00310
OG0001872	Syap.g_02442	Syaj.g_00580
OG0001873	Syap.g_01885	Syaj.g_00641
OG0001874	Syap.g_01882	Syaj.g_00644
OG0001877	Syap.g_00905	Syaj.g_00482
OG0001878	Syap.g_02695	Syaj.g_00826
OG0001879	Syap.g_02690	Syaj.g_00835
OG0001883	Syap.g_01741	Syaj.g_00925
OG0001884	Syap.g_01733	Syaj.g_00933
OG0001885	Syap.g_02792	Syaj.g_00772
OG0001886	Syap.g_02335	Syaj.g_00768
OG0001887	Syap.g_01245	Syaj.g_00763
OG0001888	Syap.g_00168	Syaj.g_01052
OG0001889	Syap.g_02724	Syaj.g_01007
OG0001890	Syap.g_00825	Syaj.g_00368
OG0001891	Syap.g_00832	Syaj.g_00356
OG0001893	Syap.g_01290	Syaj.g_01300
OG0001894	Syap.g_00893	Syaj.g_01284
OG0001895	Syap.g_02658	Syaj.g_01361
OG0001896	Syap.g_02053	Syaj.g_01562
OG0001897	Syap.g_00559	Syaj.g_02815
OG0001898	Syap.g_00577	Syaj.g_02800
OG0001899	Syap.g_00484	Syaj.g_02726
OG0001900	Syap.g_02355	Syaj.g_02592
OG0001901	Syap.g_02354	Syaj.g_02591
OG0001902	Syap.g_01354	Syaj.g_02558
OG0001903	Syap.g_01631	Syaj.g_02549
OG0001904	Syap.g_02063	Syaj.g_02475
OG0001905	Syap.g_01060	Syaj.g_02461
OG0001906	Syap.g_02213	Syaj.g_01932
OG0001908	Syap.g_01185	Syaj.g_02004
OG0001909	Syap.g_02279	Syaj.g_02016
OG0001910	Syap.g_01907	Syaj.g_02069
OG0001912	Syap.g_01042	Syaj.g_02124
OG0001913	Syap.g_01032	Syaj.g_02126
OG0001915	Syap.g_02313	Syaj.g_02253
OG0001924	Syap.g_00381	Syaj.g_01318
OG0001925	Syap.g_00382	Syaj.g_01319
OG0001926	Syap.g_00383	Syaj.g_01320
OG0001927	Syap.g_00384	Syaj.g_01321
OG0001929	Syap.g_00994	Syaj.g_02332
OG0001930	Syap.g_00148	Syaj.g_01628
OG0001931	Syap.g_00149	Syaj.g_01629
OG0001932	Syap.g_01102	Syaj.g_02424
OG0001935	Syap.g_01697	Syaj.g_01826
OG0001937	Syap.g_00037	Syaj.g_01679
OG0001938	Syap.g_00731, Syap.g_02259	Syaj.g_00066
OG0001943	Syap.g_00645	Syaj.g_01162
OG0001944	Syap.g_02662	Syaj.g_01120
OG0001946	Syap.g_01058	Syaj.g_00481
OG0001947	Syap.g_01412	Syaj.g_00409
OG0001956	Syap.g_01978	Syaj.g_02662
OG0001970	Syap.g_02212	Syaj.g_01934
OG0001973	Syap.g_01332	Syaj.g_02048
OG0001979	Syap.g_00662, Syap.g_00834	Syaj.g_00486
OG0001991	Syap.g_00791	Syaj.g_00762
OG0001994	Syap.g_00380	Syaj.g_01317
OG0001998	Syap.g_00748	Syaj.g_00798
OG0001999	Syap.g_01375	Syaj.g_01590
OG0002002	Syap.g_02443	Syaj.g_00581
OG0002005	Syap.g_02284, Syap.g_02283	Syaj.g_00268, Syaj.g_00269
OG0002006	Syap.g_01384, Syap.g_01413	Syaj.g_00398
OG0002009	Syap.g_00155	Syaj.g_01062
OG0002010	Syap.g_00002	Syaj.g_01416
OG0002011	Syap.g_02399	Syaj.g_01107
OG0002015	Syap.g_02069	Syaj.g_02486
OG0002016	Syap.g_00102	Syaj.g_02061
OG0002017	Syap.g_02099	Syaj.g_02176
OG0002019	Syap.g_01103	Syaj.g_01105
OG0002020	Syap.g_02581	Syaj.g_02220
OG0002021	Syap.g_02584	Syaj.g_02219
OG0002022	Syap.g_02585	Syaj.g_02217
OG0002023	Syap.g_02588	Syaj.g_02216
OG0002039	Syap.g_00208	Syaj.g_00325
OG0002046	Syap.g_02164	Syaj.g_01465
OG0002048	Syap.g_00598	Syaj.g_02759
OG0002049	Syap.g_01926	Syaj.g_02677
OG0002056	Syap.g_01633, Syap.g_01632	Syaj.g_02548
OG0002097	Syap.g_00711	Syaj.g_02340
OG0002107	Syap.g_00420	Syaj.g_01180
OG0002113	Syap.g_01795	Syaj.g_02300
OG0002116	Syap.g_00044	Syaj.g_01684
OG0002129	Syap.g_02529	Syaj.g_01394
OG0002130	Syap.g_01480	Syaj.g_01509
OG0002134	Syap.g_01088, Syap.g_01087	Syaj.g_02436
OG0002135	Syap.g_01395, Syap.g_01402	Syaj.g_01753
OG0002136	Syap.g_01396, Syap.g_01403	Syaj.g_01752
OG0002139	Syap.g_02429	Syaj.g_00565, Syaj.g_00408
OG0002142	Syap.g_02112, Syap.g_02111	Syaj.g_01365
OG0002143	Syap.g_02578	Syaj.g_02834
OG0002144	Syap.g_00772, Syap.g_00773	Syaj.g_02683
OG0002160	Syap.g_01501	Syaj.g_00501
OG0002167	Syap.g_01318	Syaj.g_01089
OG0002168	Syap.g_01411	Syaj.g_00410
OG0002171	Syap.g_02070	Syaj.g_02491
OG0002172	Syap.g_01910	Syaj.g_02065
OG0002173	Syap.g_01420	Syaj.g_02054
OG0002179	Syap.g_01062	Syaj.g_02458
OG0002180	Syap.g_01353	Syaj.g_02557
OG0002181	Syap.g_02350	Syaj.g_02589
OG0002182	Syap.g_00309	Syaj.g_02608
OG0002184	Syap.g_02363	Syaj.g_01843
OG0002185	Syap.g_02549	Syaj.g_01835
OG0002186	Syap.g_01404	Syaj.g_01751
OG0002187	Syap.g_01398	Syaj.g_01750
OG0002188	Syap.g_00616	Syaj.g_01713
OG0002189	Syap.g_00615	Syaj.g_01712
OG0002190	Syap.g_00028	Syaj.g_01662
OG0002191	Syap.g_02327, Syap.g_02329	Syaj.g_01560
OG0002192	Syap.g_00207	Syaj.g_00329
OG0002194	Syap.g_02432	Syaj.g_00568
OG0002196	Syap.g_00179	Syaj.g_01040
OG0002197	Syap.g_02684	Syaj.g_00841
OG0002198	Syap.g_00644, Syap.g_00405	Syaj.g_01263
OG0002199	Syap.g_00637	Syaj.g_01268
OG0002200	Syap.g_02466	Syaj.g_01379
OG0002201	Syap.g_01520	Syaj.g_00258
OG0002202	Syap.g_01519	Syaj.g_00257
OG0002203	Syap.g_01518	Syaj.g_00256
OG0002204	Syap.g_00440	Syaj.g_00235
OG0002205	Syap.g_01315	Syaj.g_00217
OG0002206	Syap.g_01301	Syaj.g_00204
OG0002207	Syap.g_00297	Syaj.g_00194
OG0002208	Syap.g_02263	Syaj.g_00063
OG0002209	Syap.g_00561	Syaj.g_02813
OG0002210	Syap.g_00588	Syaj.g_02766
OG0002211	Syap.g_00480	Syaj.g_02730
OG0002212	Syap.g_01338	Syaj.g_02099
OG0002214	Syap.g_02604	Syaj.g_02240
OG0002225	Syap.g_00419	Syaj.g_01179
OG0002227	Syap.g_01023, Syap.g_01022	Syaj.g_02135, Syaj.g_02136
OG0002235	Syap.g_00176	Syaj.g_01045
OG0002236	Syap.g_02346	Syaj.g_02675
OG0002238	Syap.g_02235, Syap.g_02000	Syaj.g_00690
OG0002241	Syap.g_02165	Syaj.g_01466
OG0002242	Syap.g_02068	Syaj.g_02490
OG0002247	Syap.g_01305	Syaj.g_00210
OG0002257	Syap.g_00660	Syaj.g_01237
OG0002260	Syap.g_02428	Syaj.g_00564
OG0002274	Syap.g_00710	Syaj.g_02341
OG0002296	Syap.g_02008	Syaj.g_01411
OG0002301	Syap.g_00675	Syaj.g_01691
OG0002306	Syap.g_02088	Syaj.g_02209
OG0002308	Syap.g_00624	Syaj.g_01035
OG0002309	Syap.g_01843	Syaj.g_00380
OG0002329	Syap.g_01423	Syaj.g_00454, Syaj.g_02119
OG0002347	Syap.g_01387	Syaj.g_01755
OG0002352	Syap.g_00801	Syaj.g_00312
OG0002353	Syap.g_02729	Syaj.g_01010
OG0002355	Syap.g_02330	Syaj.g_01195
OG0002357	Syap.g_01434, Syap.g_01433	Syaj.g_02179
OG0002358	Syap.g_02358	Syaj.g_01557
OG0002359	Syap.g_00006	Syaj.g_01419
OG0002369	Syap.g_00708, Syap.g_00707, Syap.g_00730	Syaj.g_02343
OG0002390	Syap.g_02274	Syaj.g_02019
OG0002391	Syap.g_02223	Syaj.g_01920
OG0002394	Syap.g_01329	Syaj.g_01026, Syaj.g_02094
OG0002396	Syap.g_00507	Syaj.g_02703
OG0002404	Syap.g_01585	Syaj.g_02160
OG0002409	Syap.g_02093	Syaj.g_02170
OG0002410	Syap.g_02593	Syaj.g_01183
OG0002411	Syap.g_02704	Syaj.g_00390
OG0002432	Syap.g_01335	Syaj.g_02088
OG0002443	Syap.g_01627	Syaj.g_00894
OG0002473	Syap.g_01119	Syaj.g_02006
OG0002475	Syap.g_00005	Syaj.g_01418
OG0002492	Syap.g_01333	Syaj.g_02092
OG0002519	Syap.g_00778	Syaj.g_02454
OG0002525	Syap.g_02158, Syap.g_01008	Syaj.g_01137
OG0002539	Syap.g_01029	Syaj.g_02129
OG0002543	Syap.g_01031	Syaj.g_02127
OG0002547	Syap.g_00837	Syaj.g_01486
OG0002570	Syap.g_02566	Syaj.g_00682
OG0002598	Syap.g_02388	Syaj.g_01118
OG0002611	Syap.g_01065	Syaj.g_02456
OG0002632	Syap.g_01334	Syaj.g_02093
OG0002635	Syap.g_00937	Syaj.g_00294
OG0002675	Syap.g_01751	Syaj.g_02681
OG0002683	Syap.g_02139, Syap.g_02140	Syaj.g_01455, Syaj.g_01477
OG0002734	Syap.g_00718	Syaj.g_01571
OG0002737	Syap.g_01374	Syaj.g_01591
OG0002743	Syap.g_00782	Syaj.g_00924
OG0002744	Syap.g_00841	Syaj.g_01160
OG0002761	Syap.g_00388	Syaj.g_00562
OG0002837	Syap.g_01172	Syaj.g_00696
OG0002842	Syap.g_01336	Syaj.g_02090
OG0002855	Syap.g_00780	Syaj.g_00788
OG0002879	Syap.g_02107	Syaj.g_01202
OG0002935	Syap.g_00811	Syaj.g_02385, Syaj.g_02386
OG0002939	Syap.g_00681, Syap.g_00436	Syaj.g_01098
OG0003141	Syap.g_01453, Syap.g_01452	Syaj.g_02204
OG0003257	Syap.g_00706, Syap.g_00728	Syaj.g_02346
OG0003301	Syap.g_00946, Syap.g_00945	Syaj.g_02633
OG0003303	Syap.g_01950	Syaj.g_01134
OG0003304	Syap.g_00342, Syap.g_00343	Syaj.g_01200
OG0003902	Syap.g_01422	Syaj.g_00579
OG0003909	Syap.g_02452	Syaj.g_01523, Syaj.g_01799
