Orthogroup	Syap	Syas
OG0001376	Syap.g_01991	Syas.g_00468
OG0001377	Syap.g_01992	Syas.g_00467
OG0001378	Syap.g_02055	Syas.g_01500
OG0001379	Syap.g_01474	Syas.g_02861
OG0001383	Syap.g_02665	Syas.g_00522
OG0001385	Syap.g_02650	Syas.g_01956
OG0001386	Syap.g_02649	Syas.g_01957
OG0001387	Syap.g_02648	Syas.g_01958
OG0001388	Syap.g_02645	Syas.g_01962
OG0001389	Syap.g_02644	Syas.g_01963
OG0001390	Syap.g_02643	Syas.g_01964
OG0001391	Syap.g_01833	Syas.g_01965
OG0001392	Syap.g_01832	Syas.g_01966
OG0001393	Syap.g_01831	Syas.g_01967
OG0001394	Syap.g_00159	Syas.g_00627
OG0001395	Syap.g_00531	Syas.g_00195
OG0001396	Syap.g_02537	Syas.g_01949
OG0001398	Syap.g_02356	Syas.g_02481
OG0001401	Syap.g_01844	Syas.g_00233
OG0001406	Syap.g_01989	Syas.g_00469
OG0001408	Syap.g_01862	Syas.g_00142
OG0001411	Syap.g_00853	Syas.g_01156
OG0001412	Syap.g_02535	Syas.g_01951
OG0001418	Syap.g_00221	Syas.g_01177
OG0001420	Syap.g_02736	Syas.g_00017
OG0001428	Syap.g_01196	Syas.g_02325
OG0001432	Syap.g_01967	Syas.g_01484
OG0001433	Syap.g_00790	Syas.g_01398
OG0001435	Syap.g_01259	Syas.g_00678
OG0001438	Syap.g_01346, Syap.g_01630	Syas.g_01767
OG0001439	Syap.g_01674	Syas.g_01809
OG0001441	Syap.g_02749	Syas.g_00008
OG0001443	Syap.g_01006	Syas.g_01910
OG0001444	Syap.g_00761	Syas.g_02439, Syas.g_02442
OG0001447	Syap.g_02218	Syas.g_02390
OG0001452	Syap.g_01590	Syas.g_01700
OG0001453	Syap.g_02687	Syas.g_00547
OG0001456	Syap.g_01828	Syas.g_01969
OG0001457	Syap.g_01826	Syas.g_01970
OG0001458	Syap.g_01825	Syas.g_01971
OG0001459	Syap.g_00351	Syas.g_02778
OG0001460	Syap.g_00789	Syas.g_01399
OG0001461	Syap.g_02707	Syas.g_00566
OG0001470	Syap.g_01138	Syas.g_02115
OG0001470	Syap.g_00709	Syas.g_02627
OG0001474	Syap.g_00562	Syas.g_01534
OG0001475	Syap.g_01135, Syap.g_02462, Syap.g_01136, Syap.g_02463	Syas.g_02120
OG0001478	Syap.g_01790	Syas.g_01345, Syas.g_01344
OG0001479	Syap.g_00565	Syas.g_01537
OG0001488	Syap.g_00209	Syas.g_01142
OG0001489	Syap.g_00603	Syas.g_01574
OG0001492	Syap.g_02441	Syas.g_01077
OG0001493	Syap.g_02433	Syas.g_01069
OG0001495	Syap.g_01921	Syas.g_01641
OG0001498	Syap.g_02044, Syap.g_02043	Syas.g_01511
OG0001502	Syap.g_00833	Syas.g_00290
OG0001504	Syap.g_00350	Syas.g_02777
OG0001507	Syap.g_00227	Syas.g_01183
OG0001508	Syap.g_01139	Syas.g_02114
OG0001510	Syap.g_01117	Syas.g_02151
OG0001511	Syap.g_02629, Syap.g_02676	Syas.g_02413
OG0001512	Syap.g_01151, Syap.g_01152	Syas.g_02559
OG0001515	Syap.g_00906	Syas.g_00734
OG0001516	Syap.g_01964	Syas.g_00703
OG0001517	Syap.g_00568	Syas.g_01540
OG0001518	Syap.g_01026	Syas.g_01903
OG0001519	Syap.g_02079	Syas.g_01912
OG0001527	Syap.g_00287, Syap.g_00292	Syas.g_00803
OG0001528	Syap.g_00806, Syap.g_01137, Syap.g_02464	Syas.g_02116
OG0001529	Syap.g_01809	Syas.g_02082
OG0001530	Syap.g_02627	Syas.g_02415
OG0001531	Syap.g_01150	Syas.g_02560
OG0001533	Syap.g_02326	Syas.g_00476
OG0001534	Syap.g_00534	Syas.g_00198
OG0001535	Syap.g_01875	Syas.g_00218
OG0001536	Syap.g_02018	Syas.g_00456
OG0001537	Syap.g_00153	Syas.g_00651
OG0001538	Syap.g_00199	Syas.g_00591
OG0001539	Syap.g_02370	Syas.g_00683
OG0001540	Syap.g_02214	Syas.g_02386
OG0001541	Syap.g_01187	Syas.g_02316
OG0001542	Syap.g_01177	Syas.g_02294
OG0001543	Syap.g_01417, Syap.g_01416	Syas.g_02230
OG0001546	Syap.g_02745	Syas.g_00011
OG0001547	Syap.g_00840, Syap.g_00839	Syas.g_00300
OG0001556	Syap.g_00796	Syas.g_00976
OG0001556	Syap.g_00041, Syap.g_00411	Syas.g_01679
OG0001557	Syap.g_00162	Syas.g_00626
OG0001558	Syap.g_00076, Syap.g_02636, Syap.g_02637	Syas.g_02053
OG0001562	Syap.g_02700	Syas.g_00560
OG0001563	Syap.g_00473	Syas.g_01590
OG0001564	Syap.g_00876	Syas.g_01034
OG0001567	Syap.g_00838	Syas.g_00294
OG0001568	Syap.g_00842	Syas.g_00368
OG0001570	Syap.g_00438	Syas.g_00309
OG0001574	Syap.g_00295, Syap.g_00289, Syap.g_00294	Syas.g_00801
OG0001577	Syap.g_00232	Syas.g_01189
OG0001578	Syap.g_01818	Syas.g_01979
OG0001580	Syap.g_01340, Syap.g_01341	Syas.g_01875
OG0001584	Syap.g_00183	Syas.g_00607
OG0001587	Syap.g_02669	Syas.g_02569
OG0001590	Syap.g_00889	Syas.g_00752
OG0001592	Syap.g_01342	Syas.g_01877
OG0001614	Syap.g_01101	Syas.g_02165
OG0001615	Syap.g_01937	Syas.g_00778
OG0001616	Syap.g_01884	Syas.g_01127
OG0001618	Syap.g_00518	Syas.g_00185
OG0001619	Syap.g_01752	Syas.g_00445
OG0001620	Syap.g_00557	Syas.g_01528
OG0001621	Syap.g_01592	Syas.g_01702
OG0001622	Syap.g_02601	Syas.g_02002
OG0001623	Syap.g_00578	Syas.g_01550
OG0001623	Syap.g_00582, Syap.g_00585	Syas.g_01554
OG0001624	Syap.g_02494	Syas.g_01926
OG0001634	Syap.g_01956	Syas.g_00697
OG0001635	Syap.g_01127	Syas.g_02140
OG0001636	Syap.g_01797	Syas.g_02075
OG0001637	Syap.g_01945	Syas.g_02242
OG0001637	Syap.g_01946	Syas.g_02547
OG0001638	Syap.g_01778	Syas.g_02670
OG0001639	Syap.g_00751	Syas.g_01477
OG0001641	Syap.g_02685	Syas.g_00545
OG0001643	Syap.g_00902	Syas.g_00741
OG0001644	Syap.g_00346	Syas.g_00921, Syas.g_00767
OG0001645	Syap.g_00668	Syas.g_01410
OG0001647	Syap.g_01370	Syas.g_01738
OG0001652	Syap.g_02634	Syas.g_02051
OG0001654	Syap.g_00753	Syas.g_01475
OG0001657	Syap.g_02175	Syas.g_02355
OG0001659	Syap.g_01892	Syas.g_01118
OG0001660	Syap.g_02148, Syap.g_02632, Syap.g_02673	Syas.g_02409, Syas.g_02868
OG0001672	Syap.g_02553, Syap.g_02554	Syas.g_02508
OG0001673	Syap.g_01163	Syas.g_02551
OG0001675	Syap.g_02698	Syas.g_00558
OG0001677	Syap.g_00592	Syas.g_01563
OG0001678	Syap.g_02678	Syas.g_01666
OG0001679	Syap.g_02521	Syas.g_02407
OG0001680	Syap.g_01772	Syas.g_02664
OG0001682	Syap.g_00516	Syas.g_00183
OG0001683	Syap.g_00702	Syas.g_02537
OG0001692	Syap.g_02120	Syas.g_02810
OG0001694	Syap.g_01358	Syas.g_01755
OG0001700	Syap.g_00975	Syas.g_01390, Syas.g_01391
OG0001714	Syap.g_01040	Syas.g_02632
OG0001715	Syap.g_00665	Syas.g_01409
OG0001717	Syap.g_01200	Syas.g_02330
OG0001729	Syap.g_02666	Syas.g_02564
OG0001730	Syap.g_00770	Syas.g_00954
OG0001731	Syap.g_00029	Syas.g_02729
OG0001732	Syap.g_02315	Syas.g_02021
OG0001733	Syap.g_00794	Syas.g_00974
OG0001735	Syap.g_00095	Syas.g_00711
OG0001737	Syap.g_01637	Syas.g_01777
OG0001738	Syap.g_01657	Syas.g_01792
OG0001739	Syap.g_01815, Syap.g_01816	Syas.g_01978
OG0001741	Syap.g_02493	Syas.g_01927
OG0001748	Syap.g_01911	Syas.g_01832
OG0001749	Syap.g_02067	Syas.g_02217
OG0001750	Syap.g_00764	Syas.g_02438
OG0001751	Syap.g_01164	Syas.g_02550
OG0001752	Syap.g_02670	Syas.g_02570
OG0001753	Syap.g_02534	Syas.g_00864
OG0001754	Syap.g_01949	Syas.g_02545
OG0001754	Syap.g_01948	Syas.g_02244
OG0001755	Syap.g_00250	Syas.g_01208
OG0001762	Syap.g_02692	Syas.g_00552
OG0001764	Syap.g_02336	Syas.g_00374
OG0001766	Syap.g_01328	Syas.g_01870
OG0001768	Syap.g_00610	Syas.g_02696
OG0001769	Syap.g_00643	Syas.g_00723
OG0001771	Syap.g_00329	Syas.g_00034
OG0001783	Syap.g_01108, Syap.g_01471	Syas.g_02159
OG0001786	Syap.g_00311, Syap.g_01210	Syas.g_02710
OG0001787	Syap.g_01454	Syas.g_00060
OG0001788	Syap.g_01449	Syas.g_00064
OG0001789	Syap.g_01482, Syap.g_01481	Syas.g_02855
OG0001790	Syap.g_00238	Syas.g_01195
OG0001796	Syap.g_01850, Syap.g_01852	Syas.g_00227
OG0001797	Syap.g_00947	Syas.g_02249
OG0001798	Syap.g_01291	Syas.g_00108
OG0001799	Syap.g_00638	Syas.g_00726
OG0001800	Syap.g_00771	Syas.g_00955
OG0001801	Syap.g_02110	Syas.g_02801
OG0001804	Syap.g_02045, Syap.g_02046	Syas.g_01510
OG0001806	Syap.g_02337	Syas.g_01737
OG0001808	Syap.g_01055	Syas.g_02210
OG0001809	Syap.g_00322	Syas.g_00685
OG0001809	Syap.g_01685	Syas.g_00959
OG0001811	Syap.g_01180	Syas.g_02297
OG0001812	Syap.g_01343	Syas.g_01878
OG0001813	Syap.g_02086	Syas.g_01936
OG0001814	Syap.g_01166, Syap.g_00125	Syas.g_02013
OG0001815	Syap.g_01801	Syas.g_02022
OG0001818	Syap.g_00703	Syas.g_02536
OG0001838	Syap.g_00064, Syap.g_00537	Syas.g_02042
OG0001839	Syap.g_01794	Syas.g_02071
OG0001840	Syap.g_00978	Syas.g_02088
OG0001841	Syap.g_00987	Syas.g_02095
OG0001842	Syap.g_00147, Syap.g_00146	Syas.g_00658
OG0001843	Syap.g_01100	Syas.g_02166
OG0001844	Syap.g_01099	Syas.g_02167
OG0001845	Syap.g_01094	Syas.g_02169
OG0001846	Syap.g_02228, Syap.g_02226	Syas.g_02397
OG0001848	Syap.g_02236	Syas.g_02402
OG0001849	Syap.g_02364	Syas.g_02475
OG0001850	Syap.g_02550	Syas.g_02505
OG0001851	Syap.g_01700	Syas.g_02512
OG0001852	Syap.g_01699	Syas.g_02513
OG0001853	Syap.g_01691	Syas.g_02520
OG0001854	Syap.g_01157	Syas.g_02555
OG0001855	Syap.g_01986	Syas.g_00081
OG0001855	Syap.g_01462	Syas.g_00256, Syas.g_01747
OG0001856	Syap.g_01216	Syas.g_02706
OG0001857	Syap.g_01212	Syas.g_02709
OG0001858	Syap.g_00025	Syas.g_02734
OG0001859	Syap.g_02516	Syas.g_01271
OG0001860	Syap.g_02262	Syas.g_01257
OG0001861	Syap.g_02248	Syas.g_01246
OG0001862	Syap.g_00276	Syas.g_01233
OG0001863	Syap.g_00272	Syas.g_01229
OG0001864	Syap.g_01974	Syas.g_00092
OG0001866	Syap.g_01522	Syas.g_00862
OG0001867	Syap.g_01524	Syas.g_00866
OG0001868	Syap.g_01495	Syas.g_02851
OG0001869	Syap.g_00233	Syas.g_01190
OG0001870	Syap.g_00224	Syas.g_01180
OG0001871	Syap.g_00217	Syas.g_01173
OG0001872	Syap.g_02442	Syas.g_01078
OG0001873	Syap.g_01885	Syas.g_01126
OG0001874	Syap.g_01882	Syas.g_01129
OG0001877	Syap.g_00905	Syas.g_00735
OG0001878	Syap.g_02695	Syas.g_00555
OG0001879	Syap.g_02690	Syas.g_00550
OG0001883	Syap.g_01741	Syas.g_00423
OG0001884	Syap.g_01733	Syas.g_00412
OG0001885	Syap.g_02792	Syas.g_00395
OG0001886	Syap.g_02335	Syas.g_00375
OG0001887	Syap.g_01245	Syas.g_00661, Syas.g_00664
OG0001888	Syap.g_00168	Syas.g_00622
OG0001889	Syap.g_02724	Syas.g_00581
OG0001890	Syap.g_00825	Syas.g_00283
OG0001891	Syap.g_00832	Syas.g_00289
OG0001893	Syap.g_01290	Syas.g_00107
OG0001894	Syap.g_00893	Syas.g_00747
OG0001895	Syap.g_02658	Syas.g_02798
OG0001896	Syap.g_02053	Syas.g_01502
OG0001897	Syap.g_00559	Syas.g_01531
OG0001898	Syap.g_00577	Syas.g_01549
OG0001899	Syap.g_00484	Syas.g_01601
OG0001900	Syap.g_02355	Syas.g_01722
OG0001901	Syap.g_02354	Syas.g_01723
OG0001902	Syap.g_01354	Syas.g_01759
OG0001903	Syap.g_01631	Syas.g_01768
OG0001904	Syap.g_02063	Syas.g_02214
OG0001905	Syap.g_01060	Syas.g_02198
OG0001906	Syap.g_02213	Syas.g_02385
OG0001908	Syap.g_01185	Syas.g_02314
OG0001909	Syap.g_02279	Syas.g_02289
OG0001910	Syap.g_01907	Syas.g_01836
OG0001912	Syap.g_01042	Syas.g_01895
OG0001913	Syap.g_01032	Syas.g_01898
OG0001915	Syap.g_02313	Syas.g_02019
OG0001924	Syap.g_00381	Syas.g_00040
OG0001925	Syap.g_00382	Syas.g_00041
OG0001926	Syap.g_00383	Syas.g_00042
OG0001927	Syap.g_00384	Syas.g_00043
OG0001929	Syap.g_00994	Syas.g_02102
OG0001930	Syap.g_00148	Syas.g_00657
OG0001931	Syap.g_00149	Syas.g_00656
OG0001932	Syap.g_01102	Syas.g_02164
OG0001935	Syap.g_01697	Syas.g_02515
OG0001937	Syap.g_00037	Syas.g_02721
OG0001938	Syap.g_00731, Syap.g_02259	Syas.g_01255
OG0001942	Syap.g_00831	Syas.g_00175
OG0001943	Syap.g_00645	Syas.g_00388
OG0001944	Syap.g_02662	Syas.g_02794
OG0001946	Syap.g_01058	Syas.g_00928
OG0001947	Syap.g_01412	Syas.g_00172
OG0001956	Syap.g_01978	Syas.g_00971
OG0001959	Syap.g_02163	Syas.g_01814
OG0001970	Syap.g_02212	Syas.g_02383
OG0001973	Syap.g_01332	Syas.g_01862, Syas.g_01864
OG0001977	Syap.g_02094	Syas.g_01942
OG0001979	Syap.g_00662	Syas.g_01412
OG0001994	Syap.g_00380	Syas.g_00039
OG0001998	Syap.g_00747, Syap.g_00748	Syas.g_00371
OG0001999	Syap.g_01375	Syas.g_02599
OG0002002	Syap.g_02443	Syas.g_01079
OG0002005	Syap.g_02284, Syap.g_02283	Syas.g_00080, Syas.g_00036, Syas.g_00926
OG0002006	Syap.g_01384, Syap.g_01413	Syas.g_00171
OG0002009	Syap.g_00155	Syas.g_00631
OG0002010	Syap.g_00002	Syas.g_01293
OG0002013	Syap.g_02542	Syas.g_02488
OG0002015	Syap.g_02069	Syas.g_02219
OG0002016	Syap.g_00102	Syas.g_02222
OG0002017	Syap.g_02099	Syas.g_01946
OG0002019	Syap.g_01103	Syas.g_02163
OG0002020	Syap.g_02581	Syas.g_01987
OG0002021	Syap.g_02584	Syas.g_01989
OG0002022	Syap.g_02585	Syas.g_01990
OG0002023	Syap.g_02588	Syas.g_01991
OG0002025	Syap.g_02468	Syas.g_02130
OG0002029	Syap.g_00356	Syas.g_01930, Syas.g_02786
OG0002039	Syap.g_00208	Syas.g_01141
OG0002046	Syap.g_02164	Syas.g_01346
OG0002047	Syap.g_02039, Syap.g_02154	Syas.g_01514
OG0002048	Syap.g_00598	Syas.g_01567
OG0002049	Syap.g_01926	Syas.g_01648
OG0002053	Syap.g_00836, Syap.g_00835	Syas.g_00291
OG0002056	Syap.g_01633, Syap.g_01632	Syas.g_01769
OG0002097	Syap.g_00711	Syas.g_02623
OG0002098	Syap.g_02161	Syas.g_02608
OG0002107	Syap.g_00420	Syas.g_00272
OG0002113	Syap.g_01795	Syas.g_02072
OG0002114	Syap.g_01982	Syas.g_00085
OG0002116	Syap.g_00044	Syas.g_02716
OG0002129	Syap.g_02529	Syas.g_02752
OG0002130	Syap.g_01480	Syas.g_02856
OG0002131	Syap.g_02582	Syas.g_01988
OG0002134	Syap.g_01088, Syap.g_01087	Syas.g_02175
OG0002135	Syap.g_01395, Syap.g_01402	Syas.g_02651
OG0002136	Syap.g_01396, Syap.g_01403	Syas.g_02652
OG0002139	Syap.g_02429	Syas.g_01065
OG0002142	Syap.g_02112, Syap.g_02111	Syas.g_02802
OG0002143	Syap.g_02578	Syas.g_02248
OG0002144	Syap.g_00772, Syap.g_00773	Syas.g_00956
OG0002145	Syap.g_02737	Syas.g_01274, Syas.g_01376, Syas.g_00756
OG0002160	Syap.g_01501	Syas.g_02576
OG0002161	Syap.g_01463	Syas.g_01746
OG0002161	Syap.g_00649	Syas.g_01909
OG0002167	Syap.g_01318	Syas.g_00168
OG0002169	Syap.g_02038, Syap.g_02152	Syas.g_01515
OG0002170	Syap.g_00573	Syas.g_01545
OG0002171	Syap.g_02070	Syas.g_02220
OG0002172	Syap.g_01910	Syas.g_01833
OG0002173	Syap.g_01420	Syas.g_02232
OG0002174	Syap.g_02100	Syas.g_01947
OG0002179	Syap.g_01062	Syas.g_02196
OG0002180	Syap.g_01353	Syas.g_01760
OG0002181	Syap.g_02350	Syas.g_01726
OG0002182	Syap.g_00309	Syas.g_02712
OG0002184	Syap.g_02363	Syas.g_02476
OG0002185	Syap.g_02549	Syas.g_02504
OG0002186	Syap.g_01404	Syas.g_02653
OG0002187	Syap.g_01398	Syas.g_02654
OG0002188	Syap.g_00616	Syas.g_02689
OG0002189	Syap.g_00615	Syas.g_02690
OG0002190	Syap.g_00028	Syas.g_02730
OG0002191	Syap.g_02327, Syap.g_02329	Syas.g_00477
OG0002192	Syap.g_00207	Syas.g_01140
OG0002194	Syap.g_02432	Syas.g_01068
OG0002195	Syap.g_01249	Syas.g_00669
OG0002196	Syap.g_00179	Syas.g_00611
OG0002197	Syap.g_02684	Syas.g_00544
OG0002198	Syap.g_00644, Syap.g_00405	Syas.g_00722
OG0002199	Syap.g_00637	Syas.g_00728
OG0002200	Syap.g_02466	Syas.g_02819
OG0002201	Syap.g_01520	Syas.g_00860
OG0002202	Syap.g_01519	Syas.g_00859
OG0002203	Syap.g_01518	Syas.g_00858
OG0002204	Syap.g_00440	Syas.g_00843
OG0002205	Syap.g_01315	Syas.g_00820
OG0002206	Syap.g_01301	Syas.g_00809, Syas.g_02759
OG0002207	Syap.g_00297	Syas.g_00799
OG0002208	Syap.g_02263	Syas.g_01258
OG0002209	Syap.g_00561	Syas.g_01533
OG0002210	Syap.g_00588	Syas.g_01559
OG0002211	Syap.g_00480	Syas.g_01597
OG0002212	Syap.g_01338	Syas.g_01874
OG0002214	Syap.g_02604	Syas.g_02005
OG0002225	Syap.g_00419	Syas.g_00273
OG0002227	Syap.g_01023, Syap.g_01022	Syas.g_01904
OG0002229	Syap.g_00858	Syas.g_02128
OG0002235	Syap.g_00176	Syas.g_00616
OG0002238	Syap.g_02235, Syap.g_02000	Syas.g_00306
OG0002241	Syap.g_02165	Syas.g_01347
OG0002242	Syap.g_02068	Syas.g_02218
OG0002247	Syap.g_01305	Syas.g_00813
OG0002257	Syap.g_00660	Syas.g_01101
OG0002260	Syap.g_02428	Syas.g_01064
OG0002274	Syap.g_00710	Syas.g_02624
OG0002277	Syap.g_00997	Syas.g_02105
OG0002292	Syap.g_02266	Syas.g_02280
OG0002301	Syap.g_00675	Syas.g_01416
OG0002302	Syap.g_02512	Syas.g_01273
OG0002309	Syap.g_01843	Syas.g_00234
OG0002335	Syap.g_01161	Syas.g_00357
OG0002341	Syap.g_01330	Syas.g_01860
OG0002343	Syap.g_01581	Syas.g_01691
OG0002349	Syap.g_01515	Syas.g_02590
OG0002352	Syap.g_00801	Syas.g_00978
OG0002355	Syap.g_02330	Syas.g_00484
OG0002357	Syap.g_01434, Syap.g_01433	Syas.g_02694
OG0002359	Syap.g_00006	Syas.g_01295
OG0002369	Syap.g_00708, Syap.g_00707, Syap.g_00730	Syas.g_02628
OG0002382	Syap.g_02246	Syas.g_01244
OG0002389	Syap.g_00600	Syas.g_01570
OG0002390	Syap.g_02274	Syas.g_02287
OG0002394	Syap.g_02490	Syas.g_01869
OG0002396	Syap.g_00507	Syas.g_01624
OG0002404	Syap.g_01585	Syas.g_01695
OG0002409	Syap.g_02093	Syas.g_01941
OG0002410	Syap.g_02593	Syas.g_01997
OG0002411	Syap.g_02704	Syas.g_00564
OG0002430	Syap.g_00317	Syas.g_02816
OG0002431	Syap.g_02126	Syas.g_02815
OG0002440	Syap.g_01874	Syas.g_00217
OG0002443	Syap.g_01627	Syas.g_00470
OG0002444	Syap.g_01983	Syas.g_01685, Syas.g_00084
OG0002464	Syap.g_02552	Syas.g_02507
OG0002466	Syap.g_01500	Syas.g_02575
OG0002473	Syap.g_01119	Syas.g_00018
OG0002474	Syap.g_01855, Syap.g_02768	Syas.g_00224
OG0002495	Syap.g_00398	Syas.g_02299
OG0002506	Syap.g_01555	Syas.g_01019
OG0002519	Syap.g_00778	Syas.g_00963
OG0002525	Syap.g_02158	Syas.g_02739
OG0002527	Syap.g_02372	Syas.g_02762
OG0002528	Syap.g_02374	Syas.g_02760
OG0002537	Syap.g_02270	Syas.g_02284
OG0002541	Syap.g_00589	Syas.g_01560
OG0002543	Syap.g_01031	Syas.g_01899
OG0002547	Syap.g_00837	Syas.g_00292
OG0002548	Syap.g_00409	Syas.g_01916
OG0002573	Syap.g_01984	Syas.g_00083
OG0002592	Syap.g_01327	Syas.g_01868
OG0002593	Syap.g_00754	Syas.g_01437
OG0002601	Syap.g_02373	Syas.g_02761
OG0002611	Syap.g_01065	Syas.g_02193
OG0002612	Syap.g_00353	Syas.g_00885, Syas.g_01932, Syas.g_02780
OG0002615	Syap.g_00714, Syap.g_00695, Syap.g_00713	Syas.g_00639
OG0002622	Syap.g_01448	Syas.g_01892
OG0002634	Syap.g_01153	Syas.g_02558
OG0002635	Syap.g_00937	Syas.g_00117
OG0002638	Syap.g_00768, Syap.g_00769	Syas.g_00953
OG0002643	Syap.g_00320	Syas.g_00924
OG0002648	Syap.g_01456	Syas.g_00058
OG0002649	Syap.g_01457	Syas.g_00057
OG0002650	Syap.g_01458	Syas.g_00056
OG0002666	Syap.g_02425	Syas.g_01383
OG0002668	Syap.g_01445	Syas.g_00079, Syas.g_01447
OG0002669	Syap.g_02105, Syap.g_02106	Syas.g_01158
OG0002670	Syap.g_02305	Syas.g_01165
OG0002675	Syap.g_01751	Syas.g_02310
OG0002678	Syap.g_00151	Syas.g_00653
OG0002683	Syap.g_02139, Syap.g_02140	Syas.g_01358
OG0002684	Syap.g_02123	Syas.g_00347, Syas.g_02812
OG0002687	Syap.g_02131	Syas.g_01360
OG0002699	Syap.g_01710	Syas.g_02123
OG0002714	Syap.g_01624	Syas.g_00925
OG0002720	Syap.g_00156	Syas.g_00630
OG0002730	Syap.g_02414	Syas.g_02772
OG0002731	Syap.g_00533	Syas.g_00197
OG0002734	Syap.g_00718	Syas.g_02587
OG0002735	Syap.g_00781	Syas.g_02544
OG0002736	Syap.g_01708	Syas.g_02133
OG0002743	Syap.g_00782	Syas.g_01400
OG0002753	Syap.g_00775	Syas.g_00958
OG0002755	Syap.g_01980	Syas.g_00087
OG0002760	Syap.g_01529	Syas.g_00870
OG0002761	Syap.g_00388	Syas.g_00927
OG0002763	Syap.g_00366, Syap.g_01973	Syas.g_01486
OG0002764	Syap.g_01993	Syas.g_00387
OG0002765	Syap.g_00352	Syas.g_02779
OG0002800	Syap.g_00658	Syas.g_00131
OG0002808	Syap.g_01798	Syas.g_02076
OG0002838	Syap.g_00629	Syas.g_00345
OG0002870	Syap.g_02543	Syas.g_02498
OG0002872	Syap.g_02269	Syas.g_02283
OG0002879	Syap.g_02107	Syas.g_02775
OG0002880	Syap.g_00685	Syas.g_02771
OG0002916	Syap.g_00866	Syas.g_00615
OG0002994	Syap.g_00676	Syas.g_01417
OG0002996	Syap.g_00104	Syas.g_02238
OG0002999	Syap.g_01886	Syas.g_01125
OG0003000	Syap.g_02532	Syas.g_02750
OG0003006	Syap.g_00692	Syas.g_00261
OG0003007	Syap.g_00777	Syas.g_00962
OG0003064	Syap.g_00924, Syap.g_00960	Syas.g_01392
OG0003090	Syap.g_01712	Syas.g_02619
OG0003127	Syap.g_01447	Syas.g_01893
OG0003128	Syap.g_00177	Syas.g_00614
OG0003135	Syap.g_02267	Syas.g_02281
OG0003141	Syap.g_01453, Syap.g_01452	Syas.g_00061
OG0003146	Syap.g_01985	Syas.g_00082
OG0003154	Syap.g_02299, Syap.g_02303	Syas.g_01428
OG0003159	Syap.g_01270	Syas.g_02117
OG0003216	Syap.g_00855	Syas.g_02129
OG0003223	Syap.g_01709	Syas.g_02125
OG0003260	Syap.g_02297, Syap.g_02559	Syas.g_01432
OG0003293	Syap.g_00847	Syas.g_01944
OG0003303	Syap.g_01950	Syas.g_00032
OG0003305	Syap.g_00018	Syas.g_01307
OG0003315	Syap.g_02426	Syas.g_01371
OG0003318	Syap.g_01951	Syas.g_01873, Syas.g_00662
OG0003319	Syap.g_00214	Syas.g_01149
OG0003322	Syap.g_00783	Syas.g_00965
OG0003323	Syap.g_01851, Syap.g_01853	Syas.g_00226
OG0003324	Syap.g_01317	Syas.g_00822
OG0003325	Syap.g_00819	Syas.g_02487
OG0003327	Syap.g_02540	Syas.g_01161
OG0003329	Syap.g_00123, Syap.g_02309	Syas.g_02015
OG0003330	Syap.g_01057	Syas.g_02200
OG0003332	Syap.g_00237	Syas.g_01194
OG0003333	Syap.g_00150	Syas.g_00655
OG0003546	Syap.g_01988	Syas.g_01059
OG0003547	Syap.g_02322	Syas.g_01058
OG0003574	Syap.g_02324, Syap.g_02323	Syas.g_00365
OG0003578	Syap.g_02378	Syas.g_00906, Syas.g_02484
OG0003579	Syap.g_01854	Syas.g_00225
OG0003580	Syap.g_00816	Syas.g_00266
OG0003581	Syap.g_00817	Syas.g_00267
OG0003582	Syap.g_00818	Syas.g_00268
OG0003583	Syap.g_01965	Syas.g_00704
OG0003584	Syap.g_00887	Syas.g_00755
OG0003585	Syap.g_01935	Syas.g_00780
OG0003586	Syap.g_00298	Syas.g_00798
OG0003587	Syap.g_01312	Syas.g_00817
OG0003589	Syap.g_01431	Syas.g_01396
OG0003591	Syap.g_01517	Syas.g_00857
OG0003593	Syap.g_02282	Syas.g_02836
OG0003596	Syap.g_02130, Syap.g_00857	Syas.g_02131
OG0003597	Syap.g_01096	Syas.g_02168
OG0003598	Syap.g_02353	Syas.g_01724
OG0003599	Syap.g_00579	Syas.g_01551
OG0003602	Syap.g_02622	Syas.g_01089
OG0003603	Syap.g_00223	Syas.g_01179
OG0003604	Syap.g_00246	Syas.g_01203
OG0003605	Syap.g_02762	Syas.g_02431
OG0003606	Syap.g_00917, Syap.g_00955	Syas.g_01919
OG0003608	Syap.g_02396	Syas.g_02765
OG0003609	Syap.g_02579	Syas.g_01414, Syas.g_01434, Syas.g_00048
OG0003928	Syap.g_01824	Syas.g_02843
OG0003939	Syap.g_02508	Syas.g_01277
OG0003948	Syap.g_00390	Syas.g_00316
OG0003950	Syap.g_02377	Syas.g_00905
OG0003951	Syap.g_02376	Syas.g_00904
OG0003971	Syap.g_00804	Syas.g_01420
OG0003972	Syap.g_00800	Syas.g_00443
OG0003973	Syap.g_02526	Syas.g_01527
OG0003977	Syap.g_01820	Syas.g_00949
OG0003979	Syap.g_01591	Syas.g_01701
OG0003981	Syap.g_00357	Syas.g_00141
OG0003983	Syap.g_00216	Syas.g_01172
OG0003988	Syap.g_00407, Syap.g_00406	Syas.g_00334, Syas.g_00774
OG0003989	Syap.g_00437	Syas.g_02313
OG0003990	Syap.g_01056	Syas.g_02209
