Orthogroup	Syap	Syaf
OG0001345	Syap.g_01877, Syap.g_02776	Syaf.g_01323
OG0001346	Syap.g_01484	Syaf.g_01253
OG0001347	Syap.g_02536	Syaf.g_02400
OG0001348	Syap.g_00938	Syaf.g_01396
OG0001349	Syap.g_01264, Syap.g_00851	Syaf.g_00995
OG0001351	Syap.g_01996	Syaf.g_02539
OG0001353	Syap.g_01849	Syaf.g_01388
OG0001358	Syap.g_00942	Syaf.g_02341
OG0001360	Syap.g_01881, Syap.g_02778	Syaf.g_01325
OG0001361	Syap.g_01792	Syaf.g_01320
OG0001364	Syap.g_01052	Syaf.g_00338
OG0001366	Syap.g_01399	Syaf.g_01007
OG0001368	Syap.g_01576	Syaf.g_00184
OG0001371	Syap.g_02545	Syaf.g_00397
OG0001373	Syap.g_02647	Syaf.g_00579
OG0001374	Syap.g_01829, Syap.g_01830	Syaf.g_00571
OG0001376	Syap.g_01991	Syaf.g_00626
OG0001377	Syap.g_01992	Syaf.g_00627
OG0001378	Syap.g_02055	Syaf.g_01209
OG0001379	Syap.g_01474	Syaf.g_01262
OG0001385	Syap.g_02650	Syaf.g_00582
OG0001386	Syap.g_02649	Syaf.g_00581
OG0001387	Syap.g_02648	Syaf.g_00580
OG0001388	Syap.g_02645	Syaf.g_00577
OG0001389	Syap.g_02644	Syaf.g_00576
OG0001390	Syap.g_02643	Syaf.g_00575
OG0001391	Syap.g_01833	Syaf.g_00574
OG0001392	Syap.g_01832	Syaf.g_00573
OG0001393	Syap.g_01831	Syaf.g_00572
OG0001394	Syap.g_00159	Syaf.g_02081
OG0001395	Syap.g_00531	Syaf.g_01958
OG0001396	Syap.g_02537	Syaf.g_02399
OG0001398	Syap.g_02356	Syaf.g_01758
OG0001401	Syap.g_01844	Syaf.g_01383
OG0001406	Syap.g_01989	Syaf.g_00625
OG0001408	Syap.g_01862	Syaf.g_01546
OG0001411	Syap.g_00853	Syaf.g_00310
OG0001412	Syap.g_02535	Syaf.g_02482, Syaf.g_02401
OG0001420	Syap.g_02736	Syaf.g_02664
OG0001425	Syap.g_01024	Syaf.g_00631
OG0001428	Syap.g_01196	Syaf.g_00804
OG0001432	Syap.g_01967	Syaf.g_01492
OG0001433	Syap.g_00790	Syaf.g_01398
OG0001435	Syap.g_01259	Syaf.g_02107
OG0001436	Syap.g_01711	Syaf.g_00331, Syaf.g_00332
OG0001438	Syap.g_01346, Syap.g_01630	Syaf.g_00259
OG0001439	Syap.g_01674	Syaf.g_00283
OG0001441	Syap.g_02749	Syaf.g_02673
OG0001443	Syap.g_01006	Syaf.g_00621
OG0001444	Syap.g_00761	Syaf.g_00924, Syaf.g_00942, Syaf.g_00401
OG0001447	Syap.g_02218	Syaf.g_00866
OG0001452	Syap.g_01590	Syaf.g_00204
OG0001453	Syap.g_02687	Syaf.g_01909
OG0001456	Syap.g_01828	Syaf.g_00561
OG0001457	Syap.g_01826	Syaf.g_00560
OG0001458	Syap.g_01825	Syaf.g_00559
OG0001459	Syap.g_00351	Syaf.g_01643
OG0001460	Syap.g_00789	Syaf.g_01399
OG0001461	Syap.g_02707	Syaf.g_01633
OG0001470	Syap.g_01138, Syap.g_00709	Syaf.g_01206
OG0001474	Syap.g_00562	Syaf.g_00016
OG0001475	Syap.g_01135, Syap.g_02462, Syap.g_01136, Syap.g_02463	Syaf.g_01204
OG0001478	Syap.g_01790	Syaf.g_02516, Syaf.g_02508
OG0001479	Syap.g_00565	Syaf.g_00019
OG0001487	Syap.g_00699	Syaf.g_02472
OG0001488	Syap.g_00209	Syaf.g_01311
OG0001489	Syap.g_00603	Syaf.g_00078
OG0001492	Syap.g_02441	Syaf.g_01565
OG0001493	Syap.g_02433	Syaf.g_01555
OG0001495	Syap.g_01921	Syaf.g_00145
OG0001498	Syap.g_02044, Syap.g_02043	Syaf.g_02806
OG0001502	Syap.g_00833	Syaf.g_01341
OG0001504	Syap.g_00350	Syaf.g_01642
OG0001507	Syap.g_00227	Syaf.g_01664
OG0001508	Syap.g_01139	Syaf.g_01207
OG0001510	Syap.g_01117	Syaf.g_00394
OG0001511	Syap.g_02629, Syap.g_02676	Syaf.g_00894
OG0001512	Syap.g_01151, Syap.g_01152	Syaf.g_02784
OG0001515	Syap.g_00906	Syaf.g_01472
OG0001516	Syap.g_01964	Syaf.g_02133
OG0001517	Syap.g_00568	Syaf.g_00022
OG0001518	Syap.g_01026	Syaf.g_00632
OG0001519	Syap.g_02079	Syaf.g_00619
OG0001527	Syap.g_00287, Syap.g_00292	Syaf.g_02609
OG0001528	Syap.g_00806, Syap.g_01137, Syap.g_02464	Syaf.g_01205
OG0001529	Syap.g_01809	Syaf.g_00448
OG0001530	Syap.g_02627	Syaf.g_00896
OG0001531	Syap.g_01150	Syaf.g_02783
OG0001533	Syap.g_02326	Syaf.g_02533
OG0001534	Syap.g_00534	Syaf.g_01951
OG0001535	Syap.g_01875	Syaf.g_01931
OG0001536	Syap.g_02018	Syaf.g_01856
OG0001537	Syap.g_00153	Syaf.g_02086
OG0001538	Syap.g_00199	Syaf.g_02044
OG0001539	Syap.g_02370	Syaf.g_02111
OG0001540	Syap.g_02214	Syaf.g_00862
OG0001541	Syap.g_01187	Syaf.g_00795
OG0001542	Syap.g_01177	Syaf.g_00785
OG0001543	Syap.g_01417, Syap.g_01416	Syaf.g_00726
OG0001547	Syap.g_00840, Syap.g_00839	Syaf.g_01777
OG0001556	Syap.g_00796, Syap.g_00041, Syap.g_00411	Syaf.g_01604
OG0001557	Syap.g_00162	Syaf.g_02080
OG0001558	Syap.g_00076, Syap.g_02636, Syap.g_02637	Syaf.g_00478
OG0001562	Syap.g_02700	Syaf.g_01923
OG0001563	Syap.g_00473	Syaf.g_00094
OG0001564	Syap.g_00876	Syaf.g_00565
OG0001567	Syap.g_00838	Syaf.g_01776
OG0001568	Syap.g_00842	Syaf.g_01779
OG0001570	Syap.g_00438	Syaf.g_00978
OG0001574	Syap.g_00295, Syap.g_00289, Syap.g_00294	Syaf.g_02611
OG0001577	Syap.g_00232	Syaf.g_01284
OG0001580	Syap.g_01340, Syap.g_01341	Syaf.g_00662
OG0001590	Syap.g_00889	Syaf.g_02316, Syaf.g_01632
OG0001592	Syap.g_01342	Syaf.g_00661
OG0001614	Syap.g_01101	Syaf.g_00380
OG0001615	Syap.g_01937	Syaf.g_01364
OG0001616	Syap.g_01884	Syaf.g_01610
OG0001618	Syap.g_00518, Syap.g_02409	Syaf.g_01969
OG0001619	Syap.g_01752	Syaf.g_01845
OG0001620	Syap.g_00557	Syaf.g_00010
OG0001621	Syap.g_01592	Syaf.g_00205
OG0001622	Syap.g_02601	Syaf.g_00525
OG0001623	Syap.g_00582, Syap.g_00585	Syaf.g_00035
OG0001624	Syap.g_02494	Syaf.g_00613
OG0001634	Syap.g_01956	Syaf.g_02127
OG0001635	Syap.g_01127	Syaf.g_00412
OG0001636	Syap.g_01797	Syaf.g_00456
OG0001637	Syap.g_01945, Syap.g_01946	Syaf.g_01162
OG0001638	Syap.g_01778	Syaf.g_01021
OG0001639	Syap.g_00751	Syaf.g_01108
OG0001641	Syap.g_02685	Syaf.g_01907
OG0001642	Syap.g_00530	Syaf.g_01336
OG0001643	Syap.g_00902	Syaf.g_02305
OG0001644	Syap.g_00346	Syaf.g_01962
OG0001645	Syap.g_00668	Syaf.g_01780, Syaf.g_02272
OG0001647	Syap.g_01370	Syaf.g_00234
OG0001652	Syap.g_02634	Syaf.g_00480
OG0001654	Syap.g_00753	Syaf.g_01110
OG0001657	Syap.g_02175	Syaf.g_00822
OG0001658	Syap.g_00131	Syaf.g_00647
OG0001659	Syap.g_01892	Syaf.g_01602
OG0001660	Syap.g_02148, Syap.g_02632, Syap.g_02673	Syaf.g_00885, Syaf.g_00889, Syaf.g_02814
OG0001672	Syap.g_02553, Syap.g_02554	Syaf.g_00949
OG0001673	Syap.g_01163	Syaf.g_02792
OG0001675	Syap.g_02698	Syaf.g_01921
OG0001677	Syap.g_00592	Syaf.g_00068, Syaf.g_01597
OG0001678	Syap.g_02678	Syaf.g_00174
OG0001679	Syap.g_02521	Syaf.g_02602, Syaf.g_02601
OG0001680	Syap.g_01772	Syaf.g_01016
OG0001682	Syap.g_00516	Syaf.g_02264, Syaf.g_01972
OG0001692	Syap.g_02120	Syaf.g_02408
OG0001694	Syap.g_01358	Syaf.g_00246
OG0001700	Syap.g_00975	Syaf.g_02162, Syaf.g_02178
OG0001713	Syap.g_00349	Syaf.g_01303
OG0001714	Syap.g_01040	Syaf.g_00981
OG0001715	Syap.g_00665	Syaf.g_02249
OG0001717	Syap.g_01200	Syaf.g_00809
OG0001729	Syap.g_02666	Syaf.g_02780
OG0001730	Syap.g_00770	Syaf.g_02777
OG0001731	Syap.g_00029	Syaf.g_01089
OG0001732	Syap.g_02315	Syaf.g_01580
OG0001733	Syap.g_00794	Syaf.g_02119
OG0001735	Syap.g_00095	Syaf.g_00506, Syaf.g_02140
OG0001737	Syap.g_01637	Syaf.g_00265
OG0001738	Syap.g_01657	Syaf.g_00298
OG0001739	Syap.g_01815, Syap.g_01816	Syaf.g_00542
OG0001741	Syap.g_02493	Syaf.g_02250
OG0001748	Syap.g_01911	Syaf.g_00719
OG0001749	Syap.g_02067	Syaf.g_00308, Syaf.g_00322
OG0001750	Syap.g_00764	Syaf.g_00923
OG0001751	Syap.g_01164	Syaf.g_02793, Syaf.g_01781
OG0001752	Syap.g_02670	Syaf.g_01153
OG0001753	Syap.g_02534	Syaf.g_01159
OG0001754	Syap.g_01949, Syap.g_01948	Syaf.g_01160
OG0001755	Syap.g_00250	Syaf.g_02679
OG0001762	Syap.g_02692	Syaf.g_01914
OG0001764	Syap.g_02336	Syaf.g_01784
OG0001766	Syap.g_01328	Syaf.g_00271
OG0001767	Syap.g_01036, Syap.g_00863	Syaf.g_00330
OG0001768	Syap.g_00610	Syaf.g_00778
OG0001769	Syap.g_00643	Syaf.g_02291
OG0001771	Syap.g_00329	Syaf.g_01656
OG0001783	Syap.g_01108, Syap.g_01471	Syaf.g_00385
OG0001786	Syap.g_00311, Syap.g_01210	Syaf.g_01071
OG0001787	Syap.g_01454	Syaf.g_02655
OG0001788	Syap.g_01449	Syaf.g_02652
OG0001789	Syap.g_01482, Syap.g_01481	Syaf.g_01255
OG0001790	Syap.g_00238	Syaf.g_01279
OG0001796	Syap.g_01850, Syap.g_01852	Syaf.g_01925
OG0001797	Syap.g_00947	Syaf.g_01817
OG0001798	Syap.g_01291	Syaf.g_02333
OG0001799	Syap.g_00638	Syaf.g_02294
OG0001800	Syap.g_00771	Syaf.g_02386
OG0001801	Syap.g_02110	Syaf.g_02394
OG0001804	Syap.g_02045, Syap.g_02046	Syaf.g_02805
OG0001806	Syap.g_02337	Syaf.g_00233
OG0001808	Syap.g_01055	Syaf.g_00347
OG0001809	Syap.g_01685	Syaf.g_00967
OG0001811	Syap.g_01180	Syaf.g_00788
OG0001812	Syap.g_01343	Syaf.g_00660
OG0001813	Syap.g_02086	Syaf.g_00607
OG0001814	Syap.g_01166, Syap.g_00125	Syaf.g_00516
OG0001815	Syap.g_01801	Syaf.g_00503
OG0001838	Syap.g_00064, Syap.g_00537	Syaf.g_00490
OG0001839	Syap.g_01794	Syaf.g_00460
OG0001840	Syap.g_00978	Syaf.g_00442
OG0001841	Syap.g_00987	Syaf.g_00435
OG0001842	Syap.g_00147, Syap.g_00146	Syaf.g_01115
OG0001843	Syap.g_01100	Syaf.g_00379
OG0001844	Syap.g_01099	Syaf.g_00378
OG0001845	Syap.g_01094	Syaf.g_00377
OG0001846	Syap.g_02228, Syap.g_02226	Syaf.g_00873
OG0001847	Syap.g_02230	Syaf.g_00875
OG0001848	Syap.g_02236	Syaf.g_00879
OG0001849	Syap.g_02364	Syaf.g_00936
OG0001850	Syap.g_02550	Syaf.g_00947
OG0001851	Syap.g_01700	Syaf.g_00953
OG0001852	Syap.g_01699	Syaf.g_00954
OG0001853	Syap.g_01691	Syaf.g_00961
OG0001854	Syap.g_01157	Syaf.g_02788
OG0001856	Syap.g_01216	Syaf.g_01059
OG0001857	Syap.g_01212	Syaf.g_01062
OG0001858	Syap.g_00025	Syaf.g_01096
OG0001859	Syap.g_02516	Syaf.g_02743
OG0001860	Syap.g_02262	Syaf.g_02729
OG0001861	Syap.g_02248	Syaf.g_02714
OG0001862	Syap.g_00276	Syaf.g_02703
OG0001863	Syap.g_00272	Syaf.g_02698
OG0001864	Syap.g_01974	Syaf.g_02644
OG0001865	Syap.g_00651	Syaf.g_02572
OG0001866	Syap.g_01522	Syaf.g_02549
OG0001867	Syap.g_01524	Syaf.g_02368
OG0001868	Syap.g_01495	Syaf.g_01251
OG0001869	Syap.g_00233	Syaf.g_01283
OG0001870	Syap.g_00224	Syaf.g_01291
OG0001871	Syap.g_00217	Syaf.g_01297
OG0001872	Syap.g_02442	Syaf.g_01566
OG0001873	Syap.g_01885	Syaf.g_01609
OG0001874	Syap.g_01882	Syaf.g_01612
OG0001877	Syap.g_00905	Syaf.g_01471
OG0001878	Syap.g_02695	Syaf.g_01918
OG0001879	Syap.g_02690	Syaf.g_01912
OG0001883	Syap.g_01741	Syaf.g_01816
OG0001884	Syap.g_01733	Syaf.g_01807
OG0001885	Syap.g_02792	Syaf.g_01789
OG0001886	Syap.g_02335	Syaf.g_01785
OG0001887	Syap.g_01245	Syaf.g_02095
OG0001888	Syap.g_00168	Syaf.g_02073
OG0001889	Syap.g_02724	Syaf.g_02033
OG0001890	Syap.g_00825	Syaf.g_01370
OG0001891	Syap.g_00832	Syaf.g_01366
OG0001893	Syap.g_01290	Syaf.g_02332
OG0001894	Syap.g_00893	Syaf.g_02311
OG0001895	Syap.g_02658	Syaf.g_02390
OG0001896	Syap.g_02053	Syaf.g_01220
OG0001897	Syap.g_00559	Syaf.g_00013
OG0001898	Syap.g_00577	Syaf.g_00029
OG0001899	Syap.g_00484	Syaf.g_00105
OG0001900	Syap.g_02355	Syaf.g_00218
OG0001901	Syap.g_02354	Syaf.g_00219
OG0001902	Syap.g_01354	Syaf.g_00251
OG0001903	Syap.g_01631	Syaf.g_00260
OG0001904	Syap.g_02063	Syaf.g_00336
OG0001905	Syap.g_01060	Syaf.g_00349
OG0001906	Syap.g_02213	Syaf.g_00861
OG0001908	Syap.g_01185	Syaf.g_00793
OG0001909	Syap.g_02279	Syaf.g_00780
OG0001910	Syap.g_01907	Syaf.g_00715
OG0001912	Syap.g_01042	Syaf.g_00638
OG0001913	Syap.g_01032	Syaf.g_00636
OG0001915	Syap.g_02313	Syaf.g_00509
OG0001924	Syap.g_00381	Syaf.g_02355
OG0001925	Syap.g_00382	Syaf.g_02356
OG0001926	Syap.g_00383	Syaf.g_02357
OG0001927	Syap.g_00384	Syaf.g_02362
OG0001929	Syap.g_00994	Syaf.g_00428
OG0001930	Syap.g_00148	Syaf.g_01114
OG0001931	Syap.g_00149	Syaf.g_01113
OG0001932	Syap.g_01102	Syaf.g_00381
OG0001935	Syap.g_01697	Syaf.g_00956
OG0001937	Syap.g_00037	Syaf.g_01081
OG0001938	Syap.g_00731, Syap.g_02259	Syaf.g_02727
OG0001944	Syap.g_02662	Syaf.g_01498
OG0001946	Syap.g_01058	Syaf.g_01470
OG0001947	Syap.g_01412	Syaf.g_01406
OG0001970	Syap.g_02212	Syaf.g_00859
OG0001973	Syap.g_01331, Syap.g_01332	Syaf.g_00666
OG0001979	Syap.g_00662, Syap.g_00834	Syaf.g_01474
OG0001994	Syap.g_00380	Syaf.g_02354
OG0001999	Syap.g_01375	Syaf.g_01184
OG0002002	Syap.g_02443	Syaf.g_01567
OG0002006	Syap.g_01384, Syap.g_01413	Syaf.g_01405
OG0002009	Syap.g_00155	Syaf.g_02084
OG0002010	Syap.g_00002	Syaf.g_02454
OG0002011	Syap.g_02399	Syaf.g_02799
OG0002013	Syap.g_02542	Syaf.g_00341
OG0002015	Syap.g_02069	Syaf.g_00327
OG0002016	Syap.g_00102	Syaf.g_00722
OG0002017	Syap.g_02099	Syaf.g_00599
OG0002020	Syap.g_02581	Syaf.g_00544
OG0002021	Syap.g_02584	Syaf.g_00546
OG0002022	Syap.g_02585	Syaf.g_00549
OG0002023	Syap.g_02588	Syaf.g_00550
OG0002029	Syap.g_00356	Syaf.g_01511
OG0002039	Syap.g_00208	Syaf.g_01312
OG0002046	Syap.g_02164	Syaf.g_02510
OG0002047	Syap.g_02039, Syap.g_02154	Syaf.g_02809
OG0002048	Syap.g_00598	Syaf.g_00072
OG0002049	Syap.g_01926	Syaf.g_00153
OG0002053	Syap.g_00836, Syap.g_00835	Syaf.g_02170
OG0002056	Syap.g_01633, Syap.g_01632	Syaf.g_00261
OG0002110	Syap.g_00363	Syaf.g_00155
OG0002113	Syap.g_01795	Syaf.g_00459
OG0002116	Syap.g_00044	Syaf.g_01076
OG0002129	Syap.g_02529	Syaf.g_02430
OG0002130	Syap.g_01480	Syaf.g_01256
OG0002131	Syap.g_02582	Syaf.g_00545
OG0002134	Syap.g_01088, Syap.g_01087	Syaf.g_00371
OG0002135	Syap.g_01395, Syap.g_01402	Syaf.g_01003
OG0002136	Syap.g_01396, Syap.g_01403	Syaf.g_01004
OG0002139	Syap.g_02429	Syaf.g_01550
OG0002142	Syap.g_02112, Syap.g_02111	Syaf.g_02395
OG0002143	Syap.g_02578	Syaf.g_02802
OG0002144	Syap.g_00772, Syap.g_00773	Syaf.g_00147
OG0002156	Syap.g_01621	Syaf.g_02392
OG0002160	Syap.g_01501	Syaf.g_01485
OG0002167	Syap.g_01318	Syaf.g_02647
OG0002168	Syap.g_01411	Syaf.g_01407
OG0002169	Syap.g_02038, Syap.g_02152	Syaf.g_02810
OG0002170	Syap.g_00573	Syaf.g_00027
OG0002171	Syap.g_02070	Syaf.g_00320
OG0002172	Syap.g_01910	Syaf.g_00718
OG0002174	Syap.g_02100	Syaf.g_00598
OG0002179	Syap.g_01062	Syaf.g_00352
OG0002180	Syap.g_01353	Syaf.g_00252
OG0002181	Syap.g_02350	Syaf.g_00221
OG0002182	Syap.g_00309	Syaf.g_00203
OG0002184	Syap.g_02363	Syaf.g_00937
OG0002185	Syap.g_02549	Syaf.g_00946
OG0002186	Syap.g_01404	Syaf.g_01005
OG0002187	Syap.g_01398	Syaf.g_01006
OG0002188	Syap.g_00616	Syaf.g_01042
OG0002189	Syap.g_00615	Syaf.g_01043
OG0002190	Syap.g_00028	Syaf.g_01090
OG0002191	Syap.g_02327, Syap.g_02329	Syaf.g_01212
OG0002192	Syap.g_00207	Syaf.g_01315
OG0002194	Syap.g_02432	Syaf.g_01554
OG0002196	Syap.g_00179	Syaf.g_02062
OG0002197	Syap.g_02684	Syaf.g_01906
OG0002198	Syap.g_00644, Syap.g_00405	Syaf.g_02290
OG0002199	Syap.g_00637	Syaf.g_02295
OG0002200	Syap.g_02466	Syaf.g_02416
OG0002201	Syap.g_01520	Syaf.g_02551
OG0002202	Syap.g_01519	Syaf.g_02552
OG0002203	Syap.g_01518	Syaf.g_02553
OG0002204	Syap.g_00440	Syaf.g_02570
OG0002205	Syap.g_01315	Syaf.g_02587
OG0002206	Syap.g_01301	Syaf.g_02603
OG0002207	Syap.g_00297	Syaf.g_02613
OG0002208	Syap.g_02263	Syaf.g_02730
OG0002209	Syap.g_00561	Syaf.g_00015
OG0002210	Syap.g_00588	Syaf.g_00064
OG0002211	Syap.g_00480	Syaf.g_00101
OG0002212	Syap.g_01338	Syaf.g_00663
OG0002214	Syap.g_02604	Syaf.g_00522
OG0002236	Syap.g_02346	Syaf.g_01641
OG0002241	Syap.g_02165	Syaf.g_02512
OG0002242	Syap.g_02068	Syaf.g_00321
OG0002247	Syap.g_01305	Syaf.g_02594
OG0002257	Syap.g_00660	Syaf.g_02266
OG0002260	Syap.g_02428	Syaf.g_01549
OG0002296	Syap.g_02008	Syaf.g_02449
OG0002301	Syap.g_00675	Syaf.g_02326
OG0002302	Syap.g_02512	Syaf.g_02745
OG0002306	Syap.g_02088	Syaf.g_00551
OG0002309	Syap.g_01843	Syaf.g_01382
OG0002341	Syap.g_01330	Syaf.g_00665
OG0002343	Syap.g_01581	Syaf.g_00189
OG0002352	Syap.g_00801	Syaf.g_01300
OG0002353	Syap.g_02729	Syaf.g_02036
OG0002355	Syap.g_02330	Syaf.g_01999
OG0002357	Syap.g_01434, Syap.g_01433	Syaf.g_00595
OG0002358	Syap.g_02358	Syaf.g_01211
OG0002359	Syap.g_00006	Syaf.g_02457
OG0002396	Syap.g_00507	Syaf.g_00128
OG0002404	Syap.g_01585	Syaf.g_01968
OG0002406	Syap.g_00435	Syaf.g_02236
OG0002409	Syap.g_02093	Syaf.g_00602
OG0002410	Syap.g_02593	Syaf.g_02248
OG0002411	Syap.g_02704	Syaf.g_01393
OG0002443	Syap.g_01627	Syaf.g_00738
OG0002464	Syap.g_02552	Syaf.g_00948
OG0002466	Syap.g_01500	Syaf.g_01158
OG0002473	Syap.g_01119	Syaf.g_00791
OG0002474	Syap.g_01855, Syap.g_02768	Syaf.g_00148
OG0002475	Syap.g_00005	Syaf.g_02456
OG0002519	Syap.g_00778	Syaf.g_00356
OG0002525	Syap.g_02158, Syap.g_01008	Syaf.g_01739
OG0002537	Syap.g_02270	Syaf.g_00774
OG0002541	Syap.g_00589	Syaf.g_00065
OG0002543	Syap.g_01031	Syaf.g_01518
OG0002547	Syap.g_00837	Syaf.g_02532
OG0002611	Syap.g_01065	Syaf.g_02171, Syaf.g_00354
OG0002622	Syap.g_01448	Syaf.g_02196, Syaf.g_02197, Syaf.g_02198
OG0002643	Syap.g_00320	Syaf.g_01985
OG0002648	Syap.g_01456	Syaf.g_00657
OG0002649	Syap.g_01457	Syaf.g_00656
OG0002650	Syap.g_01458	Syaf.g_00655
OG0002675	Syap.g_01751	Syaf.g_00149
OG0002683	Syap.g_02139, Syap.g_02140	Syaf.g_02518
OG0002684	Syap.g_02123	Syaf.g_00618
OG0002714	Syap.g_01624	Syaf.g_00737
OG0002731	Syap.g_00533	Syaf.g_01092
OG0002737	Syap.g_01374	Syaf.g_01183
OG0002762	Syap.g_01536	Syaf.g_00670, Syaf.g_00673, Syaf.g_00671, Syaf.g_00674, Syaf.g_00672
OG0002868	Syap.g_01625	Syaf.g_00610
OG0002870	Syap.g_02543	Syaf.g_00340
OG0002872	Syap.g_02269	Syaf.g_00773
OG0002879	Syap.g_02107	Syaf.g_01673
OG0002916	Syap.g_00866	Syaf.g_00698
OG0002994	Syap.g_00676	Syaf.g_01349
OG0003064	Syap.g_00924, Syap.g_00960	Syaf.g_01069
OG0003093	Syap.g_01680	Syaf.g_01149
OG0003127	Syap.g_01447	Syaf.g_02199
OG0003134	Syap.g_02357	Syaf.g_00396
OG0003305	Syap.g_00018	Syaf.g_02469
OG0003546	Syap.g_01988	Syaf.g_02213
OG0003547	Syap.g_02322	Syaf.g_02212
OG0003928	Syap.g_01824	Syaf.g_01417
OG0003932	Syap.g_01435	Syaf.g_02217, Syaf.g_02216
OG0004338	Syap.g_00803	Syaf.g_02191
OG0004345	Syap.g_00652	Syaf.g_02209
OG0005037	Syap.g_01007	Syaf.g_00751
OG0005124	Syap.g_02292	Syaf.g_01357
OG0005131	Syap.g_02294	Syaf.g_01679
