Orthogroup	Syaf	Prbc
OG0001080	Syaf.g_01740	Prbc.g_01730
OG0001081	Syaf.g_02144	Prbc.g_01732
OG0001082	Syaf.g_02143	Prbc.g_01733
OG0001083	Syaf.g_02136	Prbc.g_01738
OG0001084	Syaf.g_02135	Prbc.g_01739
OG0001085	Syaf.g_02125	Prbc.g_01749
OG0001086	Syaf.g_02123	Prbc.g_01750
OG0001087	Syaf.g_01482	Prbc.g_01770
OG0001088	Syaf.g_01478	Prbc.g_01771
OG0001089	Syaf.g_01453	Prbc.g_01779
OG0001090	Syaf.g_01981	Prbc.g_01788
OG0001091	Syaf.g_01979	Prbc.g_01790
OG0001092	Syaf.g_01977	Prbc.g_01791
OG0001093	Syaf.g_01971	Prbc.g_01796
OG0001094	Syaf.g_02055	Prbc.g_01852
OG0001095	Syaf.g_02034	Prbc.g_01871
OG0001096	Syaf.g_02018	Prbc.g_01886
OG0001097	Syaf.g_01373	Prbc.g_01906
OG0001098	Syaf.g_01743	Prbc.g_01923
OG0001099	Syaf.g_00881	Prbc.g_01962
OG0001100	Syaf.g_02110	Prbc.g_01969
OG0001101	Syaf.g_02109	Prbc.g_01971
OG0001102	Syaf.g_02106	Prbc.g_01974
OG0001103	Syaf.g_02104	Prbc.g_01976
OG0001104	Syaf.g_02071	Prbc.g_01838
OG0001105	Syaf.g_02067	Prbc.g_01842
OG0001106	Syaf.g_01847	Prbc.g_02024
OG0001107	Syaf.g_01859	Prbc.g_02034
OG0001108	Syaf.g_01868	Prbc.g_02038
OG0001109	Syaf.g_01877	Prbc.g_02039
OG0001110	Syaf.g_01879	Prbc.g_02041
OG0001111	Syaf.g_01881	Prbc.g_02042
OG0001112	Syaf.g_01883	Prbc.g_02043
OG0001113	Syaf.g_01884	Prbc.g_02044
OG0001114	Syaf.g_01885	Prbc.g_02045
OG0001115	Syaf.g_01889	Prbc.g_02047
OG0001116	Syaf.g_01891	Prbc.g_02048
OG0001117	Syaf.g_01892	Prbc.g_02049
OG0001118	Syaf.g_01893	Prbc.g_02050
OG0001119	Syaf.g_01895	Prbc.g_02051
OG0001120	Syaf.g_01899	Prbc.g_02052
OG0001122	Syaf.g_01927	Prbc.g_02081
OG0001123	Syaf.g_01934	Prbc.g_02086
OG0001124	Syaf.g_01936	Prbc.g_02088
OG0001125	Syaf.g_01938	Prbc.g_02090
OG0001126	Syaf.g_01409	Prbc.g_02101
OG0001127	Syaf.g_01410	Prbc.g_02102
OG0001128	Syaf.g_01413	Prbc.g_02105
OG0001129	Syaf.g_01415	Prbc.g_02106
OG0001130	Syaf.g_01416	Prbc.g_02107
OG0001131	Syaf.g_02090	Prbc.g_01941
OG0001132	Syaf.g_01722	Prbc.g_02152
OG0001133	Syaf.g_02334	Prbc.g_02128
OG0001134	Syaf.g_01616	Prbc.g_00896
OG0001135	Syaf.g_01618	Prbc.g_00899
OG0001136	Syaf.g_01286	Prbc.g_01449
OG0001137	Syaf.g_01306	Prbc.g_01436
OG0001138	Syaf.g_01596	Prbc.g_01416
OG0001139	Syaf.g_01594	Prbc.g_01414
OG0001140	Syaf.g_01593	Prbc.g_01413
OG0001141	Syaf.g_01592	Prbc.g_01412
OG0001142	Syaf.g_01591	Prbc.g_01411
OG0001143	Syaf.g_01583	Prbc.g_01404
OG0001144	Syaf.g_01573	Prbc.g_01399
OG0001145	Syaf.g_01267	Prbc.g_00558
OG0001146	Syaf.g_01248	Prbc.g_00570
OG0001147	Syaf.g_02489	Prbc.g_00589
OG0001148	Syaf.g_02735	Prbc.g_00659
OG0001149	Syaf.g_02736	Prbc.g_00660
OG0001150	Syaf.g_02737	Prbc.g_00661
OG0001151	Syaf.g_02750	Prbc.g_00672
OG0001152	Syaf.g_02751	Prbc.g_00673
OG0001153	Syaf.g_02463	Prbc.g_00739
OG0001154	Syaf.g_02464	Prbc.g_00740
OG0001155	Syaf.g_01107	Prbc.g_00756
OG0001156	Syaf.g_01104	Prbc.g_00759
OG0001157	Syaf.g_01103	Prbc.g_00760
OG0001158	Syaf.g_01102	Prbc.g_00761
OG0001159	Syaf.g_01101	Prbc.g_00762
OG0001160	Syaf.g_01058	Prbc.g_00787
OG0001161	Syaf.g_00617	Prbc.g_01485
OG0001162	Syaf.g_02015	Prbc.g_00799
OG0001163	Syaf.g_01050	Prbc.g_00825
OG0001164	Syaf.g_01044	Prbc.g_00829
OG0001165	Syaf.g_01039	Prbc.g_00831
OG0001166	Syaf.g_01010	Prbc.g_00849
OG0001167	Syaf.g_01182	Prbc.g_00867
OG0001168	Syaf.g_01180	Prbc.g_00868
OG0001169	Syaf.g_01178	Prbc.g_00870
OG0001170	Syaf.g_01176	Prbc.g_00872
OG0001171	Syaf.g_01166	Prbc.g_00882
OG0001172	Syaf.g_00173	Prbc.g_00937
OG0001173	Syaf.g_00172	Prbc.g_00938
OG0001174	Syaf.g_00164	Prbc.g_00946
OG0001175	Syaf.g_00163	Prbc.g_00947
OG0001176	Syaf.g_00142	Prbc.g_00959
OG0001177	Syaf.g_00144	Prbc.g_00957
OG0001178	Syaf.g_01028	Prbc.g_01309
OG0001179	Syaf.g_00112	Prbc.g_00301
OG0001180	Syaf.g_00087	Prbc.g_00278
OG0001181	Syaf.g_00083	Prbc.g_00274
OG0001182	Syaf.g_00074	Prbc.g_00266
OG0001184	Syaf.g_00360	Prbc.g_00231
OG0001185	Syaf.g_00382	Prbc.g_00216
OG0001186	Syaf.g_00418	Prbc.g_00189
OG0001187	Syaf.g_00422	Prbc.g_00966
OG0001188	Syaf.g_00425	Prbc.g_00968
OG0001189	Syaf.g_00441	Prbc.g_00985
OG0001190	Syaf.g_00646	Prbc.g_00990
OG0001191	Syaf.g_00635	Prbc.g_01000
OG0001192	Syaf.g_00630	Prbc.g_01005
OG0001193	Syaf.g_00596	Prbc.g_01018
OG0001194	Syaf.g_00594	Prbc.g_01019
OG0001195	Syaf.g_00593	Prbc.g_01020
OG0001196	Syaf.g_00519	Prbc.g_01054
OG0001197	Syaf.g_00517	Prbc.g_01056
OG0001198	Syaf.g_00501	Prbc.g_01066
OG0001199	Syaf.g_00957	Prbc.g_00499
OG0001200	Syaf.g_00955	Prbc.g_00497
OG0001201	Syaf.g_00902	Prbc.g_00465
OG0001202	Syaf.g_00764	Prbc.g_00372
OG0001203	Syaf.g_02785	Prbc.g_00332
OG0001204	Syaf.g_00185	Prbc.g_01141
OG0001205	Syaf.g_01229	Prbc.g_01506
OG0001206	Syaf.g_02530	Prbc.g_01525
OG0001207	Syaf.g_02732	Prbc.g_01536
OG0001208	Syaf.g_02719	Prbc.g_01542
OG0001209	Syaf.g_02651	Prbc.g_01614
OG0001210	Syaf.g_02642	Prbc.g_01619
OG0001211	Syaf.g_02623	Prbc.g_01630
OG0001212	Syaf.g_02563	Prbc.g_01672
OG0001213	Syaf.g_02324	Prbc.g_01706
OG0001214	Syaf.g_02308	Prbc.g_01714
OG0001215	Syaf.g_01477	Prbc.g_01772
OG0001216	Syaf.g_01980	Prbc.g_01789
OG0001217	Syaf.g_02237	Prbc.g_00521
OG0001218	Syaf.g_02473	Prbc.g_01829
OG0001219	Syaf.g_01796	Prbc.g_02005
OG0001220	Syaf.g_01335	Prbc.g_01913
OG0001221	Syaf.g_02087	Prbc.g_01989
OG0001222	Syaf.g_01848	Prbc.g_01936
OG0001223	Syaf.g_01902	Prbc.g_02053
OG0001224	Syaf.g_01438	Prbc.g_02109
OG0001225	Syaf.g_01440	Prbc.g_02111
OG0001226	Syaf.g_02262	Prbc.g_00930
OG0001227	Syaf.g_00614	Prbc.g_02133
OG0001228	Syaf.g_01223	Prbc.g_01396
OG0001229	Syaf.g_01464	Prbc.g_00138
OG0001230	Syaf.g_02404	Prbc.g_00700
OG0001231	Syaf.g_00481	Prbc.g_01833
OG0001232	Syaf.g_01000	Prbc.g_00853
OG0001234	Syaf.g_00159	Prbc.g_00949
OG0001235	Syaf.g_00150	Prbc.g_00953
OG0001236	Syaf.g_00357	Prbc.g_00234
OG0001237	Syaf.g_00362	Prbc.g_00230
OG0001238	Syaf.g_00634	Prbc.g_01001
OG0001239	Syaf.g_00960	Prbc.g_00502
OG0001240	Syaf.g_00919	Prbc.g_00480
OG0001241	Syaf.g_00909	Prbc.g_00471
OG0001242	Syaf.g_00874	Prbc.g_00452
OG0001243	Syaf.g_00867	Prbc.g_00445
OG0001244	Syaf.g_00836	Prbc.g_00429
OG0001246	Syaf.g_02693	Prbc.g_01584
OG0001247	Syaf.g_02004	Prbc.g_01765
OG0001248	Syaf.g_02012	Prbc.g_01767
OG0001251	Syaf.g_00588	Prbc.g_00923
OG0001252	Syaf.g_01412	Prbc.g_02104
OG0001254	Syaf.g_01617	Prbc.g_00898
OG0001255	Syaf.g_01070	Prbc.g_01463
OG0001256	Syaf.g_01051	Prbc.g_00795
OG0001257	Syaf.g_02534	Prbc.g_00800
OG0001259	Syaf.g_01177	Prbc.g_00871
OG0001260	Syaf.g_01155	Prbc.g_00888
OG0001261	Syaf.g_00103	Prbc.g_00293
OG0001262	Syaf.g_00439	Prbc.g_00983
OG0001263	Syaf.g_00864	Prbc.g_00442
OG0001269	Syaf.g_01653	Prbc.g_01912
OG0001273	Syaf.g_02315	Prbc.g_01708
OG0001277	Syaf.g_00533	Prbc.g_01042
OG0001279	Syaf.g_02385	Prbc.g_00133
OG0001280	Syaf.g_01257	Prbc.g_00565
OG0001282	Syaf.g_02734	Prbc.g_00658
OG0001283	Syaf.g_00524, Syaf.g_02414	Prbc.g_01050
OG0001284	Syaf.g_01073	Prbc.g_00781
OG0001285	Syaf.g_00568	Prbc.g_00856
OG0001286	Syaf.g_00089	Prbc.g_00280
OG0001287	Syaf.g_00390	Prbc.g_00209
OG0001288	Syaf.g_00408	Prbc.g_00198
OG0001289	Syaf.g_00935	Prbc.g_00486
OG0001290	Syaf.g_00910	Prbc.g_00472
OG0001294	Syaf.g_02124	Prbc.g_01483, Prbc.g_00646
OG0001295	Syaf.g_02637	Prbc.g_01471
OG0001296	Syaf.g_02687	Prbc.g_01589
OG0001297	Syaf.g_02683	Prbc.g_01594
OG0001299	Syaf.g_02130	Prbc.g_01744
OG0001300	Syaf.g_01468	Prbc.g_01776
OG0001301	Syaf.g_01454	Prbc.g_01778
OG0001302	Syaf.g_02279	Prbc.g_02003
OG0001303	Syaf.g_01798	Prbc.g_00092
OG0001304	Syaf.g_01950	Prbc.g_02095
OG0001305	Syaf.g_01448	Prbc.g_01931
OG0001306	Syaf.g_01272	Prbc.g_01461
OG0001307	Syaf.g_01638	Prbc.g_00586
OG0001308	Syaf.g_02427	Prbc.g_00719
OG0001309	Syaf.g_02678	Prbc.g_01598
OG0001310	Syaf.g_01018	Prbc.g_00843
OG0001311	Syaf.g_01935	Prbc.g_02087
OG0001312	Syaf.g_01809	Prbc.g_02014
OG0001314	Syaf.g_01531, Syaf.g_01991, Syaf.g_02275	Prbc.g_01137
OG0001315	Syaf.g_00071	Prbc.g_00249
OG0001316	Syaf.g_00847	Prbc.g_00431
OG0001317	Syaf.g_02790	Prbc.g_00336
OG0001318	Syaf.g_00209	Prbc.g_01152
OG0001321	Syaf.g_01238	Prbc.g_01512
OG0001322	Syaf.g_01239	Prbc.g_01513
OG0001324	Syaf.g_01467	Prbc.g_01777
OG0001325	Syaf.g_01976	Prbc.g_01792
OG0001326	Syaf.g_00578	Prbc.g_00915
OG0001327	Syaf.g_02116	Prbc.g_01966
OG0001328	Syaf.g_02094	Prbc.g_01985
OG0001329	Syaf.g_02285	Prbc.g_00803
OG0001330	Syaf.g_01264	Prbc.g_00559
OG0001331	Syaf.g_02739	Prbc.g_00663
OG0001334	Syaf.g_00060	Prbc.g_00244
OG0001335	Syaf.g_00059	Prbc.g_00243
OG0001336	Syaf.g_00523	Prbc.g_01051
OG0001337	Syaf.g_00063, Syaf.g_00040	Prbc.g_01224
OG0001339	Syaf.g_00907	Prbc.g_00469
OG0001340	Syaf.g_00039	Prbc.g_01225
OG0001341	Syaf.g_01463	Prbc.g_00539
OG0001343	Syaf.g_00590	Prbc.g_01956, Prbc.g_01957
OG0001344	Syaf.g_01294	Prbc.g_01441
OG0001345	Syaf.g_01323	Prbc.g_01425
OG0001346	Syaf.g_01253	Prbc.g_00567
OG0001347	Syaf.g_02400, Syaf.g_02483	Prbc.g_00181
OG0001348	Syaf.g_01396	Prbc.g_02169
OG0001350	Syaf.g_02786	Prbc.g_00333
OG0001351	Syaf.g_02539	Prbc.g_01515
OG0001352	Syaf.g_02661	Prbc.g_01761
OG0001354	Syaf.g_01888	Prbc.g_02046
OG0001356	Syaf.g_02177, Syaf.g_01397	Prbc.g_00603
OG0001357	Syaf.g_01769, Syaf.g_01068, Syaf.g_01131, Syaf.g_01827	Prbc.g_01294
OG0001358	Syaf.g_02341	Prbc.g_01697
OG0001359	Syaf.g_00591	Prbc.g_01958
OG0001360	Syaf.g_01325	Prbc.g_01423
OG0001362	Syaf.g_02432	Prbc.g_00723
OG0001363	Syaf.g_02434	Prbc.g_01521
OG0001368	Syaf.g_00184	Prbc.g_00149, Prbc.g_00130
OG0001370	Syaf.g_00569	Prbc.g_00170
OG0001371	Syaf.g_00397	Prbc.g_01760
OG0001372	Syaf.g_01682	Prbc.g_01116
OG0001373	Syaf.g_00579	Prbc.g_00914
OG0001374	Syaf.g_00571	Prbc.g_00922
OG0001375	Syaf.g_00589	Prbc.g_01955
OG0001376	Syaf.g_00626	Prbc.g_01943
OG0001377	Syaf.g_00627	Prbc.g_01944
OG0001378	Syaf.g_01209	Prbc.g_01495
OG0001380	Syaf.g_02247	Prbc.g_01470
OG0001385	Syaf.g_00582	Prbc.g_00911
OG0001386	Syaf.g_00581	Prbc.g_00912
OG0001387	Syaf.g_00580	Prbc.g_00913
OG0001388	Syaf.g_00577	Prbc.g_00916
OG0001389	Syaf.g_00576	Prbc.g_00917
OG0001390	Syaf.g_00575	Prbc.g_00918
OG0001391	Syaf.g_00574	Prbc.g_00919
OG0001392	Syaf.g_00573	Prbc.g_00920
OG0001393	Syaf.g_00572	Prbc.g_00921
OG0001394	Syaf.g_02081	Prbc.g_01993
OG0001395	Syaf.g_01958	Prbc.g_02098
OG0001396	Syaf.g_02399	Prbc.g_00180
OG0001397	Syaf.g_02433	Prbc.g_00724
OG0001398	Syaf.g_01758	Prbc.g_01806
OG0001399	Syaf.g_00697	Prbc.g_00264, Prbc.g_01136, Prbc.g_01235
OG0001401	Syaf.g_01383	Prbc.g_01896
OG0001402	Syaf.g_02336	Prbc.g_01701
OG0001404	Syaf.g_00964	Prbc.g_00505
OG0001405	Syaf.g_00057	Prbc.g_01218
OG0001406	Syaf.g_00625	Prbc.g_01942
OG0001407	Syaf.g_02660	Prbc.g_01947
OG0001408	Syaf.g_01546	Prbc.g_02187
OG0001410	Syaf.g_01639	Prbc.g_00587
OG0001413	Syaf.g_02344, Syaf.g_02267	Prbc.g_01834
OG0001417	Syaf.g_01887	Prbc.g_01482
OG0001419	Syaf.g_02659	Prbc.g_01825
OG0001420	Syaf.g_02664	Prbc.g_00119
OG0001421	Syaf.g_01721	Prbc.g_00796
OG0001425	Syaf.g_00631	Prbc.g_01004
OG0001432	Syaf.g_01492	Prbc.g_02076
OG0001433	Syaf.g_01398	Prbc.g_00602
OG0001435	Syaf.g_02107	Prbc.g_01973
OG0001439	Syaf.g_00283	Prbc.g_01199
OG0001441	Syaf.g_02673	Prbc.g_01601
OG0001442	Syaf.g_02066	Prbc.g_00689
OG0001443	Syaf.g_00621	Prbc.g_00905
OG0001447	Syaf.g_00866	Prbc.g_00444
OG0001451	Syaf.g_02183	Prbc.g_01924
OG0001453	Syaf.g_01909	Prbc.g_02056
OG0001454	Syaf.g_02263	Prbc.g_01310
OG0001456	Syaf.g_00561	Prbc.g_01489
OG0001457	Syaf.g_00560	Prbc.g_01488
OG0001458	Syaf.g_00559	Prbc.g_01487
OG0001460	Syaf.g_01399	Prbc.g_00601
OG0001461	Syaf.g_01633	Prbc.g_00014
OG0001467	Syaf.g_02280	Prbc.g_00514
OG0001468	Syaf.g_02278	Prbc.g_01954
OG0001470	Syaf.g_01206	Prbc.g_00187
OG0001471	Syaf.g_00276	Prbc.g_01484
OG0001473	Syaf.g_02282	Prbc.g_00642
OG0001474	Syaf.g_00016	Prbc.g_01251
OG0001475	Syaf.g_01204	Prbc.g_00185
OG0001476	Syaf.g_01302	Prbc.g_01438
OG0001477	Syaf.g_01457	Prbc.g_00010
OG0001480	Syaf.g_01334	Prbc.g_00151
OG0001482	Syaf.g_01897	Prbc.g_02132
OG0001484	Syaf.g_00570	Prbc.g_01278
OG0001487	Syaf.g_02472	Prbc.g_00747
OG0001488	Syaf.g_01311	Prbc.g_01432
OG0001489	Syaf.g_00078	Prbc.g_00269
OG0001495	Syaf.g_00145	Prbc.g_00956
OG0001496	Syaf.g_01459	Prbc.g_00008
OG0001497	Syaf.g_01458	Prbc.g_00009
OG0001498	Syaf.g_02806	Prbc.g_01269
OG0001507	Syaf.g_01664	Prbc.g_00117
OG0001508	Syaf.g_01207	Prbc.g_00188
OG0001510	Syaf.g_00394	Prbc.g_00205
OG0001511	Syaf.g_00894	Prbc.g_00461
OG0001512	Syaf.g_02784	Prbc.g_00820
OG0001513	Syaf.g_00361	Prbc.g_01112
OG0001514	Syaf.g_01460	Prbc.g_00007
OG0001515	Syaf.g_01472	Prbc.g_01774
OG0001516	Syaf.g_02133	Prbc.g_01741
OG0001517	Syaf.g_00022	Prbc.g_01247
OG0001518	Syaf.g_00632	Prbc.g_01003
OG0001519	Syaf.g_00619	Prbc.g_01008
OG0001522	Syaf.g_01387	Prbc.g_01892
OG0001528	Syaf.g_01205	Prbc.g_00186
OG0001529	Syaf.g_00448	Prbc.g_01119
OG0001530	Syaf.g_00896	Prbc.g_00462
OG0001531	Syaf.g_02783	Prbc.g_00331
OG0001532	Syaf.g_01595	Prbc.g_01415
OG0001534	Syaf.g_01951	Prbc.g_02096
OG0001535	Syaf.g_01931	Prbc.g_02084
OG0001536	Syaf.g_01856	Prbc.g_02032
OG0001537	Syaf.g_02086	Prbc.g_01990
OG0001538	Syaf.g_02044	Prbc.g_01863
OG0001539	Syaf.g_02111	Prbc.g_01968
OG0001540	Syaf.g_00862	Prbc.g_00440
OG0001541	Syaf.g_00795	Prbc.g_00392
OG0001542	Syaf.g_00785	Prbc.g_00386
OG0001543	Syaf.g_00726	Prbc.g_01939
OG0001544	Syaf.g_00620	Prbc.g_01007
OG0001545	Syaf.g_00534	Prbc.g_01041
OG0001548	Syaf.g_02258	Prbc.g_02149
OG0001549	Syaf.g_01326	Prbc.g_01922
OG0001551	Syaf.g_01403	Prbc.g_00908
OG0001552	Syaf.g_02761, Syaf.g_02762	Prbc.g_00904
OG0001555	Syaf.g_01698	Prbc.g_01362, Prbc.g_00822
OG0001557	Syaf.g_02080	Prbc.g_01994
OG0001559	Syaf.g_00897	Prbc.g_00463
OG0001560	Syaf.g_00911	Prbc.g_00473
OG0001561	Syaf.g_01937	Prbc.g_02089
OG0001562	Syaf.g_01923	Prbc.g_02078
OG0001563	Syaf.g_00094	Prbc.g_00285
OG0001570	Syaf.g_00978	Prbc.g_00639
OG0001575	Syaf.g_02606	Prbc.g_01645
OG0001576	Syaf.g_02545	Prbc.g_00578
OG0001577	Syaf.g_01284	Prbc.g_01451
OG0001578	Syaf.g_01625, Syaf.g_02260	Prbc.g_00003
OG0001579	Syaf.g_00047	Prbc.g_01222
OG0001582	Syaf.g_01865	Prbc.g_01480
OG0001589	Syaf.g_01173	Prbc.g_00875
OG0001591	Syaf.g_02122	Prbc.g_01751
OG0001623	Syaf.g_00035	Prbc.g_01226
OG0001633	Syaf.g_01528, Syaf.g_02381	Prbc.g_00931
OG0001634	Syaf.g_02127	Prbc.g_01747
OG0001635	Syaf.g_00412	Prbc.g_01559
OG0001642	Syaf.g_01336	Prbc.g_00597
OG0001644	Syaf.g_01962	Prbc.g_01802
OG0001656	Syaf.g_00052	Prbc.g_01221
OG0001659	Syaf.g_01602	Prbc.g_01419
OG0001673	Syaf.g_02792	Prbc.g_00338
OG0001676	Syaf.g_00053	Prbc.g_01223
OG0001691	Syaf.g_02349	Prbc.g_02099
OG0001692	Syaf.g_02408	Prbc.g_00704
OG0001694	Syaf.g_00246	Prbc.g_01174
OG0001695	Syaf.g_00540	Prbc.g_01024
OG0001703	Syaf.g_02731	Prbc.g_01537
OG0001713	Syaf.g_01303	Prbc.g_02175
OG0001715	Syaf.g_02249	Prbc.g_00154
OG0001738	Syaf.g_00298	Prbc.g_01212
OG0001739	Syaf.g_00542	Prbc.g_01023
OG0001740	Syaf.g_00537	Prbc.g_01026
OG0001758	Syaf.g_01645	Prbc.g_00020, Prbc.g_00552
OG0001769	Syaf.g_02291	Prbc.g_01372
OG0001770	Syaf.g_01631	Prbc.g_00021, Prbc.g_01364
OG0001810	Syaf.g_00849	Prbc.g_01783
OG0001816	Syaf.g_02117	Prbc.g_01965
OG0001875	Syaf.g_01646	Prbc.g_00553
OG0001876	Syaf.g_01647	Prbc.g_00554
OG0001907	Syaf.g_00844	Prbc.g_00430
OG0001915	Syaf.g_00509	Prbc.g_01058
OG0001916	Syaf.g_02704	Prbc.g_01555
OG0001917	Syaf.g_01932	Prbc.g_02085
OG0001954	Syaf.g_01746	Prbc.g_00145
OG0001974	Syaf.g_00650	Prbc.g_00534
OG0001990	Syaf.g_00536	Prbc.g_00535
OG0002018	Syaf.g_00538	Prbc.g_01025
OG0002020	Syaf.g_00544	Prbc.g_01028
OG0002021	Syaf.g_00546	Prbc.g_01030
OG0002022	Syaf.g_00549	Prbc.g_01031
OG0002023	Syaf.g_00550	Prbc.g_01032
OG0002024	Syaf.g_00556	Prbc.g_01034
OG0002054	Syaf.g_00557	Prbc.g_01035
OG0002055	Syaf.g_00554	Prbc.g_01040
OG0002131	Syaf.g_00545	Prbc.g_01029
OG0002132	Syaf.g_00553	Prbc.g_01033
OG0002133	Syaf.g_00555	Prbc.g_01039
OG0002177	Syaf.g_02240	Prbc.g_01385
OG0002178	Syaf.g_00552	Prbc.g_01038
OG0002456	Syaf.g_01687	Prbc.g_00239
OG0002507	Syaf.g_02598	Prbc.g_00091, Prbc.g_02069
OG0002585	Syaf.g_00888, Syaf.g_00892, Syaf.g_02811	Prbc.g_01266
OG0002591	Syaf.g_01540	Prbc.g_00906
OG0003247	Syaf.g_02147	Prbc.g_01570
