Orthogroup	Syaf	Praa
OG0001131	Syaf.g_02090	Praa.g_01070
OG0001132	Syaf.g_01722	Praa.g_01080
OG0001133	Syaf.g_02334	Praa.g_01115
OG0001134	Syaf.g_01616	Praa.g_01127
OG0001135	Syaf.g_01618	Praa.g_01130
OG0001136	Syaf.g_01286	Praa.g_01157
OG0001137	Syaf.g_01306	Praa.g_01167
OG0001138	Syaf.g_01596	Praa.g_01185
OG0001139	Syaf.g_01594	Praa.g_01186
OG0001140	Syaf.g_01593	Praa.g_01187
OG0001141	Syaf.g_01592	Praa.g_01188
OG0001142	Syaf.g_01591	Praa.g_01189
OG0001143	Syaf.g_01583	Praa.g_01196
OG0001144	Syaf.g_01573	Praa.g_01201
OG0001145	Syaf.g_01267	Praa.g_01310
OG0001146	Syaf.g_01248	Praa.g_01322
OG0001147	Syaf.g_02489	Praa.g_01352
OG0001148	Syaf.g_02735	Praa.g_01368
OG0001149	Syaf.g_02736	Praa.g_01369
OG0001150	Syaf.g_02737	Praa.g_01370
OG0001151	Syaf.g_02750	Praa.g_01381
OG0001152	Syaf.g_02751	Praa.g_01382
OG0001153	Syaf.g_02463	Praa.g_01508
OG0001154	Syaf.g_02464	Praa.g_01509
OG0001155	Syaf.g_01107	Praa.g_01521
OG0001156	Syaf.g_01104	Praa.g_01524
OG0001157	Syaf.g_01103	Praa.g_01525
OG0001158	Syaf.g_01102	Praa.g_01526
OG0001159	Syaf.g_01101	Praa.g_01527
OG0001160	Syaf.g_01058	Praa.g_01552
OG0001161	Syaf.g_00617	Praa.g_01565
OG0001162	Syaf.g_02015	Praa.g_01576
OG0001163	Syaf.g_01050	Praa.g_01627
OG0001164	Syaf.g_01044	Praa.g_01631
OG0001165	Syaf.g_01039	Praa.g_01634
OG0001166	Syaf.g_01010	Praa.g_01654
OG0001167	Syaf.g_01182	Praa.g_01672
OG0001168	Syaf.g_01180	Praa.g_01674
OG0001169	Syaf.g_01178	Praa.g_01676
OG0001170	Syaf.g_01176	Praa.g_01678
OG0001171	Syaf.g_01166	Praa.g_01688
OG0001172	Syaf.g_00173	Praa.g_01702
OG0001173	Syaf.g_00172	Praa.g_01703
OG0001174	Syaf.g_00164	Praa.g_01711
OG0001175	Syaf.g_00163	Praa.g_01712
OG0001176	Syaf.g_00142	Praa.g_01719
OG0001177	Syaf.g_00144	Praa.g_01722
OG0001178	Syaf.g_01028	Praa.g_01727
OG0001179	Syaf.g_00112	Praa.g_01759
OG0001180	Syaf.g_00087	Praa.g_01781
OG0001181	Syaf.g_00083	Praa.g_01785
OG0001182	Syaf.g_00074	Praa.g_01792
OG0001184	Syaf.g_00360	Praa.g_01813
OG0001185	Syaf.g_00382	Praa.g_01827
OG0001186	Syaf.g_00418	Praa.g_01850
OG0001187	Syaf.g_00422	Praa.g_01854
OG0001188	Syaf.g_00425	Praa.g_01857
OG0001189	Syaf.g_00441	Praa.g_01874
OG0001190	Syaf.g_00646	Praa.g_01878
OG0001191	Syaf.g_00635	Praa.g_01888
OG0001192	Syaf.g_00630	Praa.g_01892
OG0001193	Syaf.g_00596	Praa.g_01902
OG0001194	Syaf.g_00594	Praa.g_01903
OG0001195	Syaf.g_00593	Praa.g_01904
OG0001196	Syaf.g_00519	Praa.g_01917
OG0001197	Syaf.g_00517	Praa.g_01918
OG0001198	Syaf.g_00501	Praa.g_01925
OG0001199	Syaf.g_00957	Praa.g_00074
OG0001200	Syaf.g_00955	Praa.g_00076
OG0001201	Syaf.g_00902	Praa.g_00108
OG0001202	Syaf.g_00764	Praa.g_00199
OG0001203	Syaf.g_02785	Praa.g_00238
OG0001204	Syaf.g_00185	Praa.g_00243
OG0001205	Syaf.g_01229	Praa.g_00444
OG0001206	Syaf.g_02530	Praa.g_00462
OG0001207	Syaf.g_02732	Praa.g_00477
OG0001208	Syaf.g_02719	Praa.g_00482
OG0001209	Syaf.g_02651	Praa.g_00535
OG0001210	Syaf.g_02642	Praa.g_00540
OG0001211	Syaf.g_02623	Praa.g_00551
OG0001212	Syaf.g_02563	Praa.g_00596
OG0001213	Syaf.g_02324	Praa.g_00629
OG0001214	Syaf.g_02308	Praa.g_00637
OG0001215	Syaf.g_01477	Praa.g_00690
OG0001216	Syaf.g_01980	Praa.g_00713
OG0001217	Syaf.g_02237	Praa.g_00751
OG0001218	Syaf.g_02473	Praa.g_00758
OG0001219	Syaf.g_01796	Praa.g_00791
OG0001220	Syaf.g_01335	Praa.g_00856
OG0001221	Syaf.g_02087	Praa.g_00918
OG0001222	Syaf.g_01848	Praa.g_00956
OG0001223	Syaf.g_01902	Praa.g_00982
OG0001224	Syaf.g_01438	Praa.g_01035
OG0001225	Syaf.g_01440	Praa.g_01037
OG0001226	Syaf.g_02262	Praa.g_01064
OG0001227	Syaf.g_00614	Praa.g_01083
OG0001228	Syaf.g_01223	Praa.g_01204
OG0001229	Syaf.g_01464	Praa.g_01364
OG0001230	Syaf.g_02404	Praa.g_01468
OG0001231	Syaf.g_00481	Praa.g_01574
OG0001232	Syaf.g_01000	Praa.g_01658
OG0001234	Syaf.g_00159	Praa.g_01714
OG0001235	Syaf.g_00150	Praa.g_01724
OG0001236	Syaf.g_00357	Praa.g_01810
OG0001237	Syaf.g_00362	Praa.g_01814
OG0001238	Syaf.g_00634	Praa.g_01889
OG0001239	Syaf.g_00960	Praa.g_00071
OG0001240	Syaf.g_00919	Praa.g_00093
OG0001241	Syaf.g_00909	Praa.g_00101
OG0001242	Syaf.g_00874	Praa.g_00119
OG0001243	Syaf.g_00867	Praa.g_00125
OG0001244	Syaf.g_00836	Praa.g_00141
OG0001246	Syaf.g_02693	Praa.g_00504
OG0001247	Syaf.g_02004	Praa.g_00683
OG0001248	Syaf.g_02012	Praa.g_00685
OG0001250	Syaf.g_01377	Praa.g_00845
OG0001251	Syaf.g_00588	Praa.g_00893
OG0001252	Syaf.g_01412	Praa.g_01030
OG0001254	Syaf.g_01617	Praa.g_01129
OG0001255	Syaf.g_01070	Praa.g_01144
OG0001256	Syaf.g_01051	Praa.g_01567
OG0001257	Syaf.g_02534	Praa.g_01573
OG0001258	Syaf.g_01041	Praa.g_01632
OG0001259	Syaf.g_01177	Praa.g_01677
OG0001260	Syaf.g_01155	Praa.g_01694
OG0001261	Syaf.g_00103	Praa.g_01767
OG0001262	Syaf.g_00439	Praa.g_01872
OG0001265	Syaf.g_00876	Praa.g_00118
OG0001266	Syaf.g_00760	Praa.g_00203
OG0001267	Syaf.g_00244	Praa.g_00280
OG0001268	Syaf.g_00017	Praa.g_00339
OG0001269	Syaf.g_01653	Praa.g_00358
OG0001270	Syaf.g_01210	Praa.g_00434
OG0001271	Syaf.g_02501	Praa.g_00472
OG0001272	Syaf.g_02715	Praa.g_00486
OG0001273	Syaf.g_02315	Praa.g_00631
OG0001274	Syaf.g_00707	Praa.g_00703
OG0001275	Syaf.g_01917	Praa.g_00992
OG0001276	Syaf.g_01933	Praa.g_01014
OG0001277	Syaf.g_00533	Praa.g_01072
OG0001278	Syaf.g_01562	Praa.g_01209
OG0001279	Syaf.g_02385	Praa.g_01257
OG0001280	Syaf.g_01257	Praa.g_01317
OG0001281	Syaf.g_01247	Praa.g_01323
OG0001282	Syaf.g_02734	Praa.g_01367
OG0001283	Syaf.g_00524, Syaf.g_02414	Praa.g_01386
OG0001284	Syaf.g_01073	Praa.g_01547
OG0001285	Syaf.g_00568	Praa.g_01661
OG0001286	Syaf.g_00089	Praa.g_01779
OG0001287	Syaf.g_00390	Praa.g_01834
OG0001288	Syaf.g_00408	Praa.g_01843
OG0001289	Syaf.g_00935	Praa.g_00087
OG0001290	Syaf.g_00910	Praa.g_00100
OG0001291	Syaf.g_00853	Praa.g_00135
OG0001292	Syaf.g_00191	Praa.g_00248
OG0001293	Syaf.g_00217	Praa.g_00261
OG0001294	Syaf.g_02124	Praa.g_00377
OG0001295	Syaf.g_02637	Praa.g_00467
OG0001296	Syaf.g_02687	Praa.g_00509
OG0001297	Syaf.g_02683	Praa.g_00514
OG0001298	Syaf.g_02584	Praa.g_00577
OG0001299	Syaf.g_02130	Praa.g_00666
OG0001300	Syaf.g_01468	Praa.g_00693
OG0001301	Syaf.g_01454	Praa.g_00696
OG0001302	Syaf.g_02279	Praa.g_00789
OG0001303	Syaf.g_01798	Praa.g_00996
OG0001304	Syaf.g_01950	Praa.g_01024
OG0001305	Syaf.g_01448	Praa.g_01043
OG0001306	Syaf.g_01272	Praa.g_01146
OG0001307	Syaf.g_01638	Praa.g_01349
OG0001308	Syaf.g_02427	Praa.g_01486
OG0001309	Syaf.g_02678	Praa.g_01571
OG0001310	Syaf.g_01018	Praa.g_01647
OG0001315	Syaf.g_00071	Praa.g_00062
OG0001316	Syaf.g_00847	Praa.g_00140
OG0001317	Syaf.g_02790	Praa.g_00234
OG0001318	Syaf.g_00209	Praa.g_00256
OG0001319	Syaf.g_00232	Praa.g_00272
OG0001321	Syaf.g_01238	Praa.g_00450
OG0001322	Syaf.g_01239	Praa.g_00451
OG0001323	Syaf.g_02675	Praa.g_00519
OG0001324	Syaf.g_01467	Praa.g_00694
OG0001325	Syaf.g_01976	Praa.g_00716
OG0001326	Syaf.g_00578	Praa.g_00881
OG0001327	Syaf.g_02116	Praa.g_01055
OG0001328	Syaf.g_02094	Praa.g_01082
OG0001329	Syaf.g_02285	Praa.g_01123
OG0001330	Syaf.g_01264	Praa.g_01289
OG0001331	Syaf.g_02739	Praa.g_01372
OG0001333	Syaf.g_01181	Praa.g_01673
OG0001334	Syaf.g_00060	Praa.g_01800
OG0001335	Syaf.g_00059	Praa.g_01801
OG0001336	Syaf.g_00523	Praa.g_01914
OG0001339	Syaf.g_00907	Praa.g_00103
OG0001340	Syaf.g_00039	Praa.g_00328
OG0001341	Syaf.g_01463	Praa.g_00749
OG0001343	Syaf.g_00590	Praa.g_00890
OG0001344	Syaf.g_01294	Praa.g_01163
OG0001345	Syaf.g_01323	Praa.g_01178
OG0001346	Syaf.g_01253	Praa.g_01319
OG0001347	Syaf.g_02400, Syaf.g_02483	Praa.g_01429
OG0001348	Syaf.g_01396	Praa.g_01595
OG0001351	Syaf.g_02539	Praa.g_00453
OG0001352	Syaf.g_02661	Praa.g_00680
OG0001353	Syaf.g_01388	Praa.g_00836
OG0001354	Syaf.g_01888	Praa.g_00974
OG0001358	Syaf.g_02341	Praa.g_00620
OG0001359	Syaf.g_00591	Praa.g_00891
OG0001360	Syaf.g_01325	Praa.g_01085
OG0001361	Syaf.g_01320	Praa.g_01175
OG0001362	Syaf.g_02432	Praa.g_01490
OG0001363	Syaf.g_02434	Praa.g_01492
OG0001364	Syaf.g_00338	Praa.g_01803
OG0001370	Syaf.g_00569	Praa.g_00459
OG0001371	Syaf.g_00397	Praa.g_00679
OG0001372	Syaf.g_01682	Praa.g_00757
OG0001373	Syaf.g_00579	Praa.g_00880
OG0001374	Syaf.g_00571	Praa.g_00888
OG0001375	Syaf.g_00589	Praa.g_00889
OG0001376	Syaf.g_00626	Praa.g_01049
OG0001377	Syaf.g_00627	Praa.g_01050
OG0001378	Syaf.g_01209	Praa.g_01094
OG0001379	Syaf.g_01262	Praa.g_01312
OG0001380	Syaf.g_02247	Praa.g_01354
OG0001385	Syaf.g_00582	Praa.g_00877
OG0001386	Syaf.g_00581	Praa.g_00878
OG0001387	Syaf.g_00580	Praa.g_00879
OG0001388	Syaf.g_00577	Praa.g_00882
OG0001389	Syaf.g_00576	Praa.g_00883
OG0001390	Syaf.g_00575	Praa.g_00884
OG0001391	Syaf.g_00574	Praa.g_00885
OG0001392	Syaf.g_00573	Praa.g_00886
OG0001393	Syaf.g_00572	Praa.g_00887
OG0001394	Syaf.g_02081	Praa.g_00922
OG0001395	Syaf.g_01958	Praa.g_01026
OG0001396	Syaf.g_02399	Praa.g_01430
OG0001397	Syaf.g_02433	Praa.g_01491
OG0001398	Syaf.g_01758	Praa.g_01601
OG0001399	Syaf.g_00697	Praa.g_01716
OG0001404	Syaf.g_00964	Praa.g_00068
OG0001405	Syaf.g_00057	Praa.g_00326
OG0001406	Syaf.g_00625	Praa.g_01048
OG0001407	Syaf.g_02660	Praa.g_01062
OG0001408	Syaf.g_01546	Praa.g_01067
OG0001410	Syaf.g_01639	Praa.g_01350
OG0001412	Syaf.g_02482, Syaf.g_02401	Praa.g_01428
OG0001413	Syaf.g_02344, Syaf.g_02267	Praa.g_01562
OG0001416	Syaf.g_01250	Praa.g_00458
OG0001417	Syaf.g_01887	Praa.g_00469
OG0001419	Syaf.g_02659	Praa.g_01063
OG0001420	Syaf.g_02664	Praa.g_01103
OG0001421	Syaf.g_01721	Praa.g_01568
OG0001428	Syaf.g_00804	Praa.g_00172
OG0001432	Syaf.g_01492	Praa.g_01560
OG0001438	Syaf.g_00259	Praa.g_00293
OG0001439	Syaf.g_00283	Praa.g_00307
OG0001441	Syaf.g_02673	Praa.g_00521
OG0001442	Syaf.g_02066	Praa.g_00741
OG0001447	Syaf.g_00866	Praa.g_00126
OG0001448	Syaf.g_00612	Praa.g_00366
OG0001449	Syaf.g_00182	Praa.g_00393
OG0001451	Syaf.g_02183	Praa.g_00865
OG0001452	Syaf.g_00204	Praa.g_00894
OG0001453	Syaf.g_01909	Praa.g_00986
OG0001454	Syaf.g_02263	Praa.g_01078
OG0001456	Syaf.g_00561	Praa.g_01137
OG0001457	Syaf.g_00560	Praa.g_01138
OG0001458	Syaf.g_00559	Praa.g_01139
OG0001459	Syaf.g_01643	Praa.g_01273
OG0001462	Syaf.g_00455	Praa.g_00034
OG0001465	Syaf.g_02000	Praa.g_00702
OG0001467	Syaf.g_02280	Praa.g_00781
OG0001468	Syaf.g_02278	Praa.g_01053
OG0001470	Syaf.g_01206	Praa.g_01404
OG0001471	Syaf.g_00276	Praa.g_01563
OG0001473	Syaf.g_02282	Praa.g_01851
OG0001479	Syaf.g_00019	Praa.g_00337
OG0001480	Syaf.g_01334	Praa.g_00368
OG0001482	Syaf.g_01897	Praa.g_00456
OG0001484	Syaf.g_00570	Praa.g_01296
OG0001492	Syaf.g_01565	Praa.g_01206
OG0001493	Syaf.g_01555	Praa.g_01214
OG0001495	Syaf.g_00145	Praa.g_01721
OG0001502	Syaf.g_01341	Praa.g_00772
OG0001504	Syaf.g_01642	Praa.g_01274
OG0001507	Syaf.g_01664	Praa.g_01619
OG0001520	Syaf.g_02600	Praa.g_00388
OG0001522	Syaf.g_01387	Praa.g_00837
OG0001546	Syaf.g_02670	Praa.g_00524
OG0001547	Syaf.g_01777	Praa.g_00774
OG0001548	Syaf.g_02258	Praa.g_00778
OG0001549	Syaf.g_01326	Praa.g_00863
OG0001551	Syaf.g_01403	Praa.g_01136
OG0001552	Syaf.g_02761, Syaf.g_02762	Praa.g_01223
OG0001554	Syaf.g_00648	Praa.g_01569
OG0001555	Syaf.g_01698	Praa.g_01583
OG0001567	Syaf.g_01776	Praa.g_00773
OG0001568	Syaf.g_01779	Praa.g_00775
OG0001570	Syaf.g_00978	Praa.g_01106
OG0001582	Syaf.g_01865	Praa.g_00468
OG0001602	Syaf.g_02001	Praa.g_00701
OG0001625	Syaf.g_00211	Praa.g_00258
OG0001633	Syaf.g_01528, Syaf.g_02381	Praa.g_01363
OG0001647	Syaf.g_00234	Praa.g_00273
OG0002029	Syaf.g_01511	Praa.g_01271
OG0002622	Syaf.g_02196, Syaf.g_02197, Syaf.g_02198	Praa.g_01449
