Orthogroup	Syaf	Syak
OG0001117	Syaf.g_01892	Syak.g_00481
OG0001118	Syaf.g_01893	Syak.g_00480
OG0001119	Syaf.g_01895	Syak.g_00478
OG0001120	Syaf.g_01899	Syak.g_00474
OG0001123	Syaf.g_01934	Syak.g_00650
OG0001124	Syaf.g_01936	Syak.g_00652
OG0001125	Syaf.g_01938	Syak.g_00654
OG0001126	Syaf.g_01409	Syak.g_00757
OG0001127	Syaf.g_01410	Syak.g_00756
OG0001128	Syaf.g_01413	Syak.g_00753
OG0001129	Syaf.g_01415	Syak.g_00751
OG0001130	Syaf.g_01416	Syak.g_00750
OG0001131	Syaf.g_02090	Syak.g_00389
OG0001132	Syaf.g_01722	Syak.g_00120
OG0001133	Syaf.g_02334	Syak.g_00014
OG0001134	Syaf.g_01616	Syak.g_00273
OG0001135	Syaf.g_01618	Syak.g_00274
OG0001136	Syaf.g_01286	Syak.g_00901
OG0001137	Syaf.g_01306	Syak.g_00876
OG0001138	Syaf.g_01596	Syak.g_00839
OG0001139	Syaf.g_01594	Syak.g_00837
OG0001140	Syaf.g_01593	Syak.g_00836
OG0001141	Syaf.g_01592	Syak.g_00835
OG0001142	Syaf.g_01591	Syak.g_00834
OG0001143	Syaf.g_01583	Syak.g_00826
OG0001144	Syaf.g_01573	Syak.g_00815
OG0001145	Syaf.g_01267	Syak.g_00922
OG0001146	Syaf.g_01248	Syak.g_00943
OG0001147	Syaf.g_02489	Syak.g_01113
OG0001148	Syaf.g_02735	Syak.g_02563
OG0001149	Syaf.g_02736	Syak.g_02562
OG0001150	Syaf.g_02737	Syak.g_02561
OG0001151	Syaf.g_02750	Syak.g_02548
OG0001153	Syaf.g_02463	Syak.g_01084
OG0001154	Syaf.g_02464	Syak.g_01085
OG0001155	Syaf.g_01107	Syak.g_02480
OG0001156	Syaf.g_01104	Syak.g_02477
OG0001157	Syaf.g_01103	Syak.g_02476
OG0001158	Syaf.g_01102	Syak.g_02475
OG0001159	Syaf.g_01101	Syak.g_02474
OG0001160	Syaf.g_01058	Syak.g_02437
OG0001161	Syaf.g_00617	Syak.g_01906
OG0001162	Syaf.g_02015	Syak.g_00959
OG0001163	Syaf.g_01050	Syak.g_02429
OG0001164	Syaf.g_01044	Syak.g_02423
OG0001165	Syaf.g_01039	Syak.g_02418
OG0001166	Syaf.g_01010	Syak.g_02394
OG0001167	Syaf.g_01182	Syak.g_02366
OG0001168	Syaf.g_01180	Syak.g_02364
OG0001169	Syaf.g_01178	Syak.g_02362
OG0001170	Syaf.g_01176	Syak.g_02360
OG0001171	Syaf.g_01166	Syak.g_02349
OG0001172	Syaf.g_00173	Syak.g_01388
OG0001173	Syaf.g_00172	Syak.g_01387
OG0001174	Syaf.g_00164	Syak.g_01379
OG0001175	Syaf.g_00163	Syak.g_01378
OG0001176	Syaf.g_00142	Syak.g_01354
OG0001177	Syaf.g_00144	Syak.g_01356
OG0001178	Syaf.g_01028	Syak.g_02411
OG0001179	Syaf.g_00112	Syak.g_01324
OG0001181	Syaf.g_00083	Syak.g_01296
OG0001182	Syaf.g_00074	Syak.g_01287
OG0001184	Syaf.g_00360	Syak.g_01571
OG0001185	Syaf.g_00382	Syak.g_01643
OG0001186	Syaf.g_00418	Syak.g_01709
OG0001187	Syaf.g_00422	Syak.g_01712
OG0001188	Syaf.g_00425	Syak.g_01714
OG0001189	Syaf.g_00441	Syak.g_01736
OG0001190	Syaf.g_00646	Syak.g_01942
OG0001191	Syaf.g_00635	Syak.g_01928
OG0001192	Syaf.g_00630	Syak.g_01921
OG0001193	Syaf.g_00596	Syak.g_01888
OG0001194	Syaf.g_00594	Syak.g_01882
OG0001195	Syaf.g_00593	Syak.g_01881
OG0001196	Syaf.g_00519	Syak.g_01811
OG0001197	Syaf.g_00517	Syak.g_01809
OG0001198	Syaf.g_00501	Syak.g_01798
OG0001199	Syaf.g_00957	Syak.g_02249
OG0001200	Syaf.g_00955	Syak.g_02247
OG0001201	Syaf.g_00902	Syak.g_02191
OG0001202	Syaf.g_00764	Syak.g_02061
OG0001203	Syaf.g_02785	Syak.g_02307
OG0001204	Syaf.g_00185	Syak.g_01404
OG0001205	Syaf.g_01229	Syak.g_01181
OG0001206	Syaf.g_02530	Syak.g_01148
OG0001207	Syaf.g_02732	Syak.g_02566
OG0001208	Syaf.g_02719	Syak.g_02576
OG0001209	Syaf.g_02651	Syak.g_02643
OG0001210	Syaf.g_02642	Syak.g_02654
OG0001211	Syaf.g_02623	Syak.g_02669
OG0001212	Syaf.g_02563	Syak.g_02728
OG0001213	Syaf.g_02324	Syak.g_00025
OG0001214	Syaf.g_02308	Syak.g_00037
OG0001215	Syaf.g_01477	Syak.g_00697
OG0001216	Syaf.g_01980	Syak.g_00805
OG0001217	Syaf.g_02237	Syak.g_00138
OG0001218	Syaf.g_02473	Syak.g_01093
OG0001219	Syaf.g_01796	Syak.g_00551
OG0001220	Syaf.g_01335	Syak.g_00580
OG0001221	Syaf.g_02087	Syak.g_00390
OG0001222	Syaf.g_01848	Syak.g_00517
OG0001223	Syaf.g_01902	Syak.g_00472
OG0001224	Syaf.g_01438	Syak.g_00739
OG0001226	Syaf.g_02262	Syak.g_02239
OG0001227	Syaf.g_00614	Syak.g_00963
OG0001228	Syaf.g_01223	Syak.g_00619
OG0001229	Syaf.g_01464	Syak.g_00711
OG0001230	Syaf.g_02404	Syak.g_01030
OG0001231	Syaf.g_00481	Syak.g_01777
OG0001232	Syaf.g_01000	Syak.g_02385
OG0001234	Syaf.g_00159	Syak.g_01374
OG0001235	Syaf.g_00150	Syak.g_01362
OG0001236	Syaf.g_00357	Syak.g_01568
OG0001237	Syaf.g_00362	Syak.g_01573
OG0001238	Syaf.g_00634	Syak.g_01926
OG0001239	Syaf.g_00960	Syak.g_02252
OG0001240	Syaf.g_00919	Syak.g_02206
OG0001241	Syaf.g_00909	Syak.g_02197
OG0001242	Syaf.g_00874	Syak.g_02168
OG0001243	Syaf.g_00867	Syak.g_02160
OG0001244	Syaf.g_00836	Syak.g_02132
OG0001246	Syaf.g_02693	Syak.g_02604
OG0001247	Syaf.g_02004	Syak.g_00618
OG0001248	Syaf.g_02012	Syak.g_00147
OG0001250	Syaf.g_01377	Syak.g_00602
OG0001251	Syaf.g_00588	Syak.g_01875
OG0001252	Syaf.g_01412	Syak.g_00754
OG0001254	Syaf.g_01617	Syak.g_00272
OG0001255	Syaf.g_01070	Syak.g_00066
OG0001256	Syaf.g_01051	Syak.g_02430
OG0001258	Syaf.g_01041	Syak.g_02420
OG0001259	Syaf.g_01177	Syak.g_02361
OG0001260	Syaf.g_01155	Syak.g_02332
OG0001261	Syaf.g_00103	Syak.g_01315
OG0001262	Syaf.g_00439	Syak.g_01734
OG0001263	Syaf.g_00864	Syak.g_02157
OG0001265	Syaf.g_00876	Syak.g_02170
OG0001266	Syaf.g_00760	Syak.g_02057
OG0001267	Syaf.g_00244	Syak.g_01459
OG0001268	Syaf.g_00017	Syak.g_01240
OG0001269	Syaf.g_01653	Syak.g_02323
OG0001270	Syaf.g_01210	Syak.g_01194
OG0001271	Syaf.g_02501	Syak.g_01121
OG0001272	Syaf.g_02715	Syak.g_02580
OG0001273	Syaf.g_02315	Syak.g_00030
OG0001274	Syaf.g_00707	Syak.g_01988
OG0001275	Syaf.g_01917	Syak.g_00633
OG0001276	Syaf.g_01933	Syak.g_00649
OG0001277	Syaf.g_00533	Syak.g_01829
OG0001278	Syaf.g_01562	Syak.g_00671
OG0001279	Syaf.g_02385	Syak.g_00105
OG0001280	Syaf.g_01257	Syak.g_00933
OG0001281	Syaf.g_01247	Syak.g_00944
OG0001282	Syaf.g_02734	Syak.g_02564
OG0001283	Syaf.g_00524, Syaf.g_02414	Syak.g_01818
OG0001284	Syaf.g_01073	Syak.g_02446
OG0001285	Syaf.g_00568	Syak.g_02381
OG0001286	Syaf.g_00089	Syak.g_01301
OG0001287	Syaf.g_00390	Syak.g_01652
OG0001288	Syaf.g_00408	Syak.g_01686
OG0001289	Syaf.g_00935	Syak.g_02222
OG0001290	Syaf.g_00910	Syak.g_02198
OG0001291	Syaf.g_00853	Syak.g_02147
OG0001292	Syaf.g_00191	Syak.g_01410
OG0001293	Syaf.g_00217	Syak.g_01432
OG0001294	Syaf.g_02124	Syak.g_00355
OG0001295	Syaf.g_02637	Syak.g_00740
OG0001296	Syaf.g_02687	Syak.g_02610
OG0001297	Syaf.g_02683	Syak.g_02614
OG0001298	Syaf.g_02584	Syak.g_02703
OG0001299	Syaf.g_02130	Syak.g_00349
OG0001300	Syaf.g_01468	Syak.g_00706
OG0001301	Syaf.g_01454	Syak.g_00721
OG0001302	Syaf.g_02279	Syak.g_00068
OG0001303	Syaf.g_01798	Syak.g_00548
OG0001304	Syaf.g_01950	Syak.g_00664
OG0001305	Syaf.g_01448	Syak.g_00728
OG0001306	Syaf.g_01272	Syak.g_00915
OG0001307	Syaf.g_01638	Syak.g_00344
OG0001308	Syaf.g_02427	Syak.g_01054
OG0001309	Syaf.g_02678	Syak.g_02620
OG0001311	Syaf.g_01935	Syak.g_00651
OG0001312	Syaf.g_01809	Syak.g_00537
OG0001313	Syaf.g_02517	Syak.g_01140
OG0001315	Syaf.g_00071	Syak.g_01284
OG0001316	Syaf.g_00847	Syak.g_02140
OG0001317	Syaf.g_02790	Syak.g_02302
OG0001318	Syaf.g_00209	Syak.g_01424
OG0001319	Syaf.g_00232	Syak.g_01448
OG0001321	Syaf.g_01238	Syak.g_01172
OG0001322	Syaf.g_01239	Syak.g_01171
OG0001323	Syaf.g_02675	Syak.g_02623
OG0001324	Syaf.g_01467	Syak.g_00707
OG0001325	Syaf.g_01976	Syak.g_00800
OG0001326	Syaf.g_00578	Syak.g_01154
OG0001327	Syaf.g_02116	Syak.g_00362
OG0001328	Syaf.g_02094	Syak.g_00383
OG0001329	Syaf.g_02285	Syak.g_00280
OG0001330	Syaf.g_01264	Syak.g_00925
OG0001331	Syaf.g_02739	Syak.g_02559
OG0001333	Syaf.g_01181	Syak.g_02365
OG0001334	Syaf.g_00060	Syak.g_01274
OG0001335	Syaf.g_00059	Syak.g_01273
OG0001336	Syaf.g_00523	Syak.g_01817
OG0001337	Syaf.g_00040	Syak.g_01262
OG0001338	Syaf.g_00046, Syaf.g_01683, Syaf.g_00036	Syak.g_01258
OG0001340	Syaf.g_00039	Syak.g_01261
OG0001343	Syaf.g_00590	Syak.g_01877
OG0001344	Syaf.g_01294	Syak.g_00893
OG0001345	Syaf.g_01323	Syak.g_00856
OG0001346	Syaf.g_01253	Syak.g_00937
OG0001347	Syaf.g_02400	Syak.g_01885
OG0001347	Syaf.g_02483	Syak.g_01622
OG0001348	Syaf.g_01396	Syak.g_00774
OG0001350	Syaf.g_02786	Syak.g_02306
OG0001351	Syaf.g_02539	Syak.g_01164
OG0001352	Syaf.g_02661	Syak.g_00764
OG0001353	Syaf.g_01388	Syak.g_00612
OG0001354	Syaf.g_01888	Syak.g_00485
OG0001356	Syaf.g_01397	Syak.g_00773
OG0001357	Syaf.g_01769, Syaf.g_01068, Syaf.g_01131, Syaf.g_01827	Syak.g_00092
OG0001358	Syaf.g_02341	Syak.g_00007
OG0001359	Syaf.g_00591	Syak.g_01878
OG0001360	Syaf.g_01325	Syak.g_00854
OG0001361	Syaf.g_01320	Syak.g_00859
OG0001364	Syaf.g_00338	Syak.g_01552
OG0001366	Syaf.g_01007	Syak.g_02391
OG0001368	Syaf.g_00184	Syak.g_01403
OG0001371	Syaf.g_00397	Syak.g_02231
OG0001373	Syaf.g_00579	Syak.g_01871
OG0001374	Syaf.g_00571	Syak.g_01863
OG0001375	Syaf.g_00589	Syak.g_01876
OG0001376	Syaf.g_00626	Syak.g_01916
OG0001377	Syaf.g_00627	Syak.g_01917
OG0001378	Syaf.g_01209	Syak.g_01196
OG0001379	Syaf.g_01262	Syak.g_00927
OG0001380	Syaf.g_02247	Syak.g_00237
OG0001383	Syaf.g_00688	Syak.g_00973
OG0001385	Syaf.g_00582	Syak.g_01874
OG0001386	Syaf.g_00581	Syak.g_01873
OG0001387	Syaf.g_00580	Syak.g_01872
OG0001388	Syaf.g_00577	Syak.g_01869
OG0001389	Syaf.g_00576	Syak.g_01868
OG0001390	Syaf.g_00575	Syak.g_01867
OG0001391	Syaf.g_00574	Syak.g_01866
OG0001392	Syaf.g_00573	Syak.g_01865
OG0001393	Syaf.g_00572	Syak.g_01864
OG0001394	Syaf.g_02081	Syak.g_00399
OG0001395	Syaf.g_01958	Syak.g_00789
OG0001396	Syaf.g_02399	Syak.g_01884
OG0001398	Syaf.g_01758	Syak.g_00571
OG0001399	Syaf.g_00697	Syak.g_01977
OG0001401	Syaf.g_01383	Syak.g_00608
OG0001402	Syaf.g_02336	Syak.g_00012
OG0001405	Syaf.g_00057	Syak.g_01271
OG0001406	Syaf.g_00625	Syak.g_01915
OG0001408	Syaf.g_01546	Syak.g_00087
OG0001410	Syaf.g_01639	Syak.g_00343
OG0001411	Syaf.g_00310	Syak.g_01581
OG0001412	Syaf.g_02482	Syak.g_01621
OG0001413	Syaf.g_02344, Syaf.g_02267	Syak.g_00103
OG0001416	Syaf.g_01250	Syak.g_00941
OG0001417	Syaf.g_01887	Syak.g_00486
OG0001420	Syaf.g_02664	Syak.g_00997, Syak.g_02635
OG0001425	Syaf.g_00631	Syak.g_01922
OG0001432	Syaf.g_01492	Syak.g_00095
OG0001433	Syaf.g_01398	Syak.g_00771
OG0001435	Syaf.g_02107	Syak.g_00369
OG0001436	Syaf.g_00331	Syak.g_01546
OG0001436	Syaf.g_00332	Syak.g_01547
OG0001438	Syaf.g_00259	Syak.g_01475
OG0001439	Syaf.g_00283	Syak.g_01506
OG0001442	Syaf.g_02066	Syak.g_00415
OG0001443	Syaf.g_00621	Syak.g_01909
OG0001444	Syaf.g_00924	Syak.g_02212
OG0001444	Syaf.g_00401	Syak.g_01678
OG0001447	Syaf.g_00866	Syak.g_02159
OG0001448	Syaf.g_00612	Syak.g_00121
OG0001449	Syaf.g_00182	Syak.g_01401
OG0001452	Syaf.g_00204	Syak.g_01419
OG0001453	Syaf.g_01909	Syak.g_00465
OG0001454	Syaf.g_02263	Syak.g_00249
OG0001456	Syaf.g_00561	Syak.g_01855
OG0001457	Syaf.g_00560	Syak.g_01854
OG0001458	Syaf.g_00559	Syak.g_01853
OG0001459	Syaf.g_01643	Syak.g_00311
OG0001460	Syaf.g_01399	Syak.g_00770
OG0001461	Syaf.g_01633	Syak.g_00276
OG0001462	Syaf.g_00455	Syak.g_01750
OG0001465	Syaf.g_02000	Syak.g_00775
OG0001467	Syaf.g_02280	Syak.g_01022
OG0001470	Syaf.g_01206	Syak.g_01592
OG0001471	Syaf.g_00276	Syak.g_01501
OG0001473	Syaf.g_02282	Syak.g_00102
OG0001474	Syaf.g_00016	Syak.g_01239
OG0001475	Syaf.g_01204	Syak.g_01594
OG0001476	Syaf.g_01302	Syak.g_00882
OG0001477	Syaf.g_01457	Syak.g_00718
OG0001478	Syaf.g_02516	Syak.g_01139
OG0001478	Syaf.g_02508	Syak.g_01131
OG0001479	Syaf.g_00019	Syak.g_01242
OG0001480	Syaf.g_01334	Syak.g_00084
OG0001482	Syaf.g_01897	Syak.g_00476
OG0001488	Syaf.g_01311	Syak.g_00872
OG0001489	Syaf.g_00078	Syak.g_01291, Syak.g_00278
OG0001492	Syaf.g_01565	Syak.g_00668
OG0001493	Syaf.g_01555	Syak.g_00676
OG0001495	Syaf.g_00145	Syak.g_01357
OG0001496	Syaf.g_01459	Syak.g_00715
OG0001497	Syaf.g_01458	Syak.g_00717
OG0001498	Syaf.g_02806	Syak.g_01214
OG0001502	Syaf.g_01341	Syak.g_00586
OG0001504	Syaf.g_01642	Syak.g_00310
OG0001508	Syaf.g_01207	Syak.g_01591
OG0001510	Syaf.g_00394	Syak.g_01662
OG0001511	Syaf.g_00894	Syak.g_02183
OG0001512	Syaf.g_02784	Syak.g_02308
OG0001513	Syaf.g_00361	Syak.g_01572
OG0001514	Syaf.g_01460	Syak.g_00714
OG0001515	Syaf.g_01472	Syak.g_00701
OG0001516	Syaf.g_02133	Syak.g_00346
OG0001517	Syaf.g_00022	Syak.g_01245
OG0001518	Syaf.g_00632	Syak.g_01924
OG0001519	Syaf.g_00619	Syak.g_01907
OG0001520	Syaf.g_02600	Syak.g_02689
OG0001527	Syaf.g_02609	Syak.g_02682
OG0001528	Syaf.g_01205	Syak.g_01593
OG0001529	Syaf.g_00448	Syak.g_01743
OG0001530	Syaf.g_00896	Syak.g_02185
OG0001531	Syaf.g_02783	Syak.g_02309
OG0001532	Syaf.g_01595	Syak.g_00838
OG0001533	Syaf.g_02533	Syak.g_01155
OG0001533	Syaf.g_02543	Syak.g_01198
OG0001534	Syaf.g_01951	Syak.g_00665
OG0001535	Syaf.g_01931	Syak.g_00646
OG0001536	Syaf.g_01856	Syak.g_00508
OG0001537	Syaf.g_02086	Syak.g_00392
OG0001538	Syaf.g_02044	Syak.g_00439
OG0001539	Syaf.g_02111	Syak.g_00364
OG0001540	Syaf.g_00862	Syak.g_02155
OG0001541	Syaf.g_00795	Syak.g_02089
OG0001542	Syaf.g_00785	Syak.g_02080
OG0001543	Syaf.g_00726	Syak.g_02007
OG0001544	Syaf.g_00620	Syak.g_01908
OG0001545	Syaf.g_00534	Syak.g_01830
OG0001546	Syaf.g_02670	Syak.g_02627
OG0001547	Syaf.g_01777	Syak.g_00564
OG0001549	Syaf.g_01326	Syak.g_00577
OG0001551	Syaf.g_01403	Syak.g_00689
OG0001554	Syaf.g_00648	Syak.g_01945
OG0001556	Syaf.g_01604	Syak.g_00845
OG0001557	Syaf.g_02080	Syak.g_00400
OG0001558	Syaf.g_00478	Syak.g_01774
OG0001559	Syaf.g_00897	Syak.g_02186
OG0001560	Syaf.g_00911	Syak.g_02199
OG0001561	Syaf.g_01937	Syak.g_00653
OG0001562	Syaf.g_01923	Syak.g_00639
OG0001563	Syaf.g_00094	Syak.g_01306
OG0001564	Syaf.g_00565	Syak.g_01860
OG0001567	Syaf.g_01776	Syak.g_00565
OG0001568	Syaf.g_01779	Syak.g_00562
OG0001570	Syaf.g_00978	Syak.g_00574
OG0001573	Syaf.g_02415	Syak.g_01819, Syak.g_00978
OG0001574	Syaf.g_02611	Syak.g_02680
OG0001576	Syaf.g_02545	Syak.g_00955
OG0001577	Syaf.g_01284	Syak.g_00903
OG0001578	Syaf.g_01625, Syaf.g_02260	Syak.g_00229
OG0001579	Syaf.g_00047	Syak.g_01267
OG0001580	Syaf.g_00662	Syak.g_01953
OG0001582	Syaf.g_01865	Syak.g_00231
OG0001588	Syaf.g_00343	Syak.g_01554
OG0001589	Syaf.g_01173	Syak.g_02356
OG0001590	Syaf.g_02316	Syak.g_00029
OG0001590	Syaf.g_01632	Syak.g_00325
OG0001591	Syaf.g_02122	Syak.g_00357
OG0001592	Syaf.g_00661	Syak.g_01952
OG0001593	Syaf.g_01135, Syaf.g_02403	Syak.g_02516
OG0001594	Syaf.g_02389	Syak.g_01004
OG0001602	Syaf.g_02001	Syak.g_00776
OG0001614	Syaf.g_00380	Syak.g_01641
OG0001615	Syaf.g_01364	Syak.g_00589
OG0001615	Syaf.g_01117, Syaf.g_02632	Syak.g_02660
OG0001616	Syaf.g_01610	Syak.g_00851
OG0001617	Syaf.g_01465	Syak.g_00710
OG0001618	Syaf.g_01969	Syak.g_00793
OG0001619	Syaf.g_01845	Syak.g_00520
OG0001620	Syaf.g_00010	Syak.g_01233
OG0001621	Syaf.g_00205	Syak.g_01420
OG0001622	Syaf.g_00525	Syak.g_01820
OG0001623	Syaf.g_00035	Syak.g_01257
OG0001624	Syaf.g_00613	Syak.g_00077
OG0001625	Syaf.g_00211	Syak.g_01426
OG0001633	Syaf.g_01528, Syaf.g_02381	Syak.g_00662
OG0001634	Syaf.g_02127	Syak.g_00352
OG0001635	Syaf.g_00412	Syak.g_01690
OG0001636	Syaf.g_00456	Syak.g_01751
OG0001637	Syaf.g_01162	Syak.g_02340, Syak.g_02337
OG0001638	Syaf.g_01021	Syak.g_02404
OG0001639	Syaf.g_01108	Syak.g_02481
OG0001640	Syaf.g_01408	Syak.g_00759
OG0001641	Syaf.g_01907	Syak.g_00467
OG0001642	Syaf.g_01336	Syak.g_00581
OG0001643	Syaf.g_02305	Syak.g_00040
OG0001644	Syaf.g_01962	Syak.g_00783
OG0001645	Syaf.g_02272	Syak.g_00575
OG0001646	Syaf.g_01702, Syaf.g_02246	Syak.g_00140
OG0001647	Syaf.g_00234	Syak.g_01450
OG0001652	Syaf.g_00480	Syak.g_01776
OG0001653	Syaf.g_00921, Syaf.g_00507	Syak.g_02209
OG0001654	Syaf.g_01110	Syak.g_02483
OG0001655	Syaf.g_01507	Syak.g_00131
OG0001656	Syaf.g_00052	Syak.g_01268
OG0001657	Syaf.g_00822	Syak.g_02117
OG0001658	Syaf.g_00647	Syak.g_01943
OG0001659	Syaf.g_01602	Syak.g_00842
OG0001660	Syaf.g_00885, Syaf.g_00889, Syaf.g_02814	Syak.g_01223, Syak.g_02179
OG0001671	Syaf.g_00721	Syak.g_02002
OG0001672	Syaf.g_00949	Syak.g_02241
OG0001673	Syaf.g_02792	Syak.g_02299
OG0001675	Syaf.g_01921	Syak.g_00637
OG0001676	Syaf.g_00053	Syak.g_01264
OG0001677	Syaf.g_00068, Syaf.g_01597	Syak.g_01281
OG0001678	Syaf.g_00174	Syak.g_01389
OG0001679	Syaf.g_02602, Syaf.g_02601	Syak.g_00549
OG0001680	Syaf.g_01016	Syak.g_02400
OG0001682	Syaf.g_01972	Syak.g_00287
OG0001692	Syaf.g_02408	Syak.g_01035
OG0001693	Syaf.g_01443	Syak.g_00735, Syak.g_00733
OG0001694	Syaf.g_00246	Syak.g_01461
OG0001695	Syaf.g_00540	Syak.g_01836
OG0001700	Syaf.g_02162, Syaf.g_02178	Syak.g_00320
OG0001702	Syaf.g_00930	Syak.g_02217
OG0001703	Syaf.g_02731	Syak.g_02567
OG0001712	Syaf.g_01712	Syak.g_00225
OG0001713	Syaf.g_01303	Syak.g_00881
OG0001714	Syaf.g_00981	Syak.g_01615
OG0001715	Syaf.g_02249	Syak.g_00122
OG0001716	Syaf.g_01339	Syak.g_00584, Syak.g_02046, Syak.g_01670
OG0001717	Syaf.g_00809	Syak.g_02104
OG0001726	Syaf.g_01751	Syak.g_00572
OG0001729	Syaf.g_02780	Syak.g_02314
OG0001730	Syaf.g_02777	Syak.g_02326
OG0001731	Syaf.g_01089	Syak.g_02463
OG0001732	Syaf.g_01580	Syak.g_00822
OG0001733	Syaf.g_02119	Syak.g_00359
OG0001735	Syaf.g_00506	Syak.g_00331
OG0001737	Syaf.g_00265	Syak.g_01481
OG0001738	Syaf.g_00298	Syak.g_01523
OG0001739	Syaf.g_00542	Syak.g_01838
OG0001740	Syaf.g_00537	Syak.g_01833
OG0001741	Syaf.g_02250	Syak.g_00283
OG0001747	Syaf.g_00841	Syak.g_02135
OG0001748	Syaf.g_00719	Syak.g_02000
OG0001749	Syaf.g_00322	Syak.g_01539
OG0001750	Syaf.g_00923	Syak.g_02211
OG0001751	Syaf.g_02793, Syaf.g_01781	Syak.g_02298
OG0001752	Syaf.g_01153	Syak.g_02328
OG0001753	Syaf.g_01159	Syak.g_00888
OG0001754	Syaf.g_01160, Syaf.g_00677	Syak.g_02335
OG0001755	Syaf.g_02679	Syak.g_02619
OG0001756	Syaf.g_00622	Syak.g_01919
OG0001758	Syaf.g_01645	Syak.g_00292
OG0001759	Syaf.g_01676	Syak.g_00214
OG0001761	Syaf.g_02366	Syak.g_02757
OG0001762	Syaf.g_01914	Syak.g_00630
OG0001763	Syaf.g_01901	Syak.g_00473
OG0001764	Syaf.g_01784	Syak.g_00559
OG0001765	Syaf.g_01121	Syak.g_00141
OG0001766	Syaf.g_00271	Syak.g_01491
OG0001767	Syaf.g_00330	Syak.g_01545
OG0001768	Syaf.g_00778	Syak.g_02074
OG0001769	Syaf.g_02291	Syak.g_00972
OG0001770	Syaf.g_01631	Syak.g_00323
OG0001771	Syaf.g_01656	Syak.g_00145
OG0001783	Syaf.g_00385	Syak.g_01647
OG0001784	Syaf.g_00929	Syak.g_02216
OG0001785	Syaf.g_01161	Syak.g_02336, Syak.g_02339
OG0001786	Syaf.g_01071	Syak.g_02444
OG0001787	Syaf.g_02655	Syak.g_02639
OG0001788	Syaf.g_02652	Syak.g_02642
OG0001789	Syaf.g_01255	Syak.g_00935
OG0001790	Syaf.g_01279	Syak.g_00908
OG0001792	Syaf.g_01572	Syak.g_00814
OG0001794	Syaf.g_01944	Syak.g_00661
OG0001796	Syaf.g_01925	Syak.g_00641
OG0001797	Syaf.g_01817	Syak.g_00528
OG0001798	Syaf.g_02333	Syak.g_00015
OG0001799	Syaf.g_02294	Syak.g_00052
OG0001800	Syaf.g_02386	Syak.g_00993, Syak.g_00992
OG0001801	Syaf.g_02394	Syak.g_01024
OG0001803	Syaf.g_01225	Syak.g_01185
OG0001804	Syaf.g_02805	Syak.g_01213
OG0001805	Syaf.g_00195	Syak.g_01415
OG0001806	Syaf.g_00233	Syak.g_01449
OG0001807	Syaf.g_00334	Syak.g_01548
OG0001808	Syaf.g_00347	Syak.g_01557
OG0001809	Syaf.g_00967	Syak.g_02144
OG0001810	Syaf.g_00849	Syak.g_02142
OG0001811	Syaf.g_00788	Syak.g_02082
OG0001812	Syaf.g_00660	Syak.g_01951
OG0001813	Syaf.g_00607	Syak.g_01901
OG0001814	Syaf.g_00516	Syak.g_01808
OG0001815	Syaf.g_00503	Syak.g_01800
OG0001816	Syaf.g_02117	Syak.g_00361
OG0001837	Syaf.g_00720	Syak.g_02001
OG0001838	Syaf.g_00490	Syak.g_01786
OG0001839	Syaf.g_00460	Syak.g_01755
OG0001840	Syaf.g_00442	Syak.g_01737
OG0001841	Syaf.g_00435	Syak.g_01730
OG0001843	Syaf.g_00379	Syak.g_01640
OG0001844	Syaf.g_00378	Syak.g_01639
OG0001845	Syaf.g_00377	Syak.g_01638
OG0001846	Syaf.g_00873	Syak.g_02167
OG0001847	Syaf.g_00875	Syak.g_02169
OG0001848	Syaf.g_00879	Syak.g_02173
OG0001849	Syaf.g_00936	Syak.g_02223
OG0001850	Syaf.g_00947	Syak.g_02238
OG0001851	Syaf.g_00953	Syak.g_02245
OG0001852	Syaf.g_00954	Syak.g_02246
OG0001853	Syaf.g_00961	Syak.g_02253
OG0001854	Syaf.g_02788	Syak.g_02304
OG0001856	Syaf.g_01059	Syak.g_02438
OG0001857	Syaf.g_01062	Syak.g_02441
OG0001858	Syaf.g_01096	Syak.g_02468
OG0001859	Syaf.g_02743	Syak.g_02555
OG0001860	Syaf.g_02729	Syak.g_02569
OG0001861	Syaf.g_02714	Syak.g_02581
OG0001862	Syaf.g_02703	Syak.g_02593
OG0001863	Syaf.g_02698	Syak.g_02599
OG0001864	Syaf.g_02644	Syak.g_02652
OG0001866	Syaf.g_02549	Syak.g_02743
OG0001867	Syaf.g_02368	Syak.g_02755
OG0001868	Syaf.g_01251	Syak.g_00940
OG0001869	Syaf.g_01283	Syak.g_00904
OG0001870	Syaf.g_01291	Syak.g_00895
OG0001871	Syaf.g_01297	Syak.g_00890
OG0001872	Syaf.g_01566	Syak.g_00809
OG0001873	Syaf.g_01609	Syak.g_00850
OG0001874	Syaf.g_01612	Syak.g_00853
OG0001875	Syaf.g_01646	Syak.g_00293
OG0001876	Syaf.g_01647	Syak.g_00294
OG0001877	Syaf.g_01471	Syak.g_00702
OG0001878	Syaf.g_01918	Syak.g_00634
OG0001879	Syaf.g_01912	Syak.g_00627
OG0001880	Syaf.g_01866	Syak.g_00499
OG0001881	Syaf.g_01864	Syak.g_00500
OG0001882	Syaf.g_01840	Syak.g_00525
