Orthogroup	Syaf	Syai
OG0001105	Syaf.g_02067	Syai.g_01304
OG0001106	Syaf.g_01847	Syai.g_01517
OG0001107	Syaf.g_01859	Syai.g_01505
OG0001108	Syaf.g_01868	Syai.g_01496
OG0001109	Syaf.g_01877	Syai.g_01488
OG0001110	Syaf.g_01879	Syai.g_01486
OG0001111	Syaf.g_01881	Syai.g_01484
OG0001112	Syaf.g_01883	Syai.g_01482
OG0001113	Syaf.g_01884	Syai.g_01481
OG0001114	Syaf.g_01885	Syai.g_01480
OG0001115	Syaf.g_01889	Syai.g_01476
OG0001116	Syaf.g_01891	Syai.g_01474
OG0001117	Syaf.g_01892	Syai.g_01473
OG0001118	Syaf.g_01893	Syai.g_01472
OG0001119	Syaf.g_01895	Syai.g_01470
OG0001120	Syaf.g_01899	Syai.g_01466
OG0001122	Syaf.g_01927	Syai.g_01437
OG0001123	Syaf.g_01934	Syai.g_01430
OG0001124	Syaf.g_01936	Syai.g_01428
OG0001125	Syaf.g_01938	Syai.g_01426
OG0001126	Syaf.g_01409	Syai.g_02021
OG0001127	Syaf.g_01410	Syai.g_02020
OG0001128	Syaf.g_01413	Syai.g_02017
OG0001129	Syaf.g_01415	Syai.g_02015
OG0001130	Syaf.g_01416	Syai.g_02014
OG0001131	Syaf.g_02090	Syai.g_01281
OG0001132	Syaf.g_01722	Syai.g_01620
OG0001133	Syaf.g_02334	Syai.g_01072
OG0001134	Syaf.g_01616	Syai.g_01745
OG0001135	Syaf.g_01618	Syai.g_01742
OG0001136	Syaf.g_01286	Syai.g_02146
OG0001137	Syaf.g_01306	Syai.g_02126
OG0001138	Syaf.g_01596	Syai.g_01763
OG0001139	Syaf.g_01594	Syai.g_01765
OG0001140	Syaf.g_01593	Syai.g_01766
OG0001141	Syaf.g_01592	Syai.g_01767
OG0001142	Syaf.g_01591	Syai.g_01768
OG0001143	Syaf.g_01583	Syai.g_01778
OG0001144	Syaf.g_01573	Syai.g_01788
OG0001145	Syaf.g_01267	Syai.g_02165
OG0001146	Syaf.g_01248	Syai.g_02185
OG0001147	Syaf.g_02489	Syai.g_00869
OG0001148	Syaf.g_02735	Syai.g_00626
OG0001149	Syaf.g_02736	Syai.g_00625
OG0001150	Syaf.g_02737	Syai.g_00624
OG0001151	Syaf.g_02750	Syai.g_00611
OG0001152	Syaf.g_02751	Syai.g_00610
OG0001153	Syaf.g_02463	Syai.g_00903
OG0001154	Syaf.g_02464	Syai.g_00901
OG0001155	Syaf.g_01107	Syai.g_02298
OG0001156	Syaf.g_01104	Syai.g_02301
OG0001157	Syaf.g_01103	Syai.g_02302
OG0001158	Syaf.g_01102	Syai.g_02303
OG0001159	Syaf.g_01101	Syai.g_02304
OG0001160	Syaf.g_01058	Syai.g_02355
OG0001161	Syaf.g_00617	Syai.g_02803
OG0001162	Syaf.g_02015	Syai.g_01374
OG0001163	Syaf.g_01050	Syai.g_02363
OG0001164	Syaf.g_01044	Syai.g_02369
OG0001165	Syaf.g_01039	Syai.g_02374
OG0001166	Syaf.g_01010	Syai.g_02400
OG0001167	Syaf.g_01182	Syai.g_02254
OG0001168	Syaf.g_01180	Syai.g_02256
OG0001169	Syaf.g_01178	Syai.g_02258
OG0001170	Syaf.g_01176	Syai.g_02260
OG0001171	Syaf.g_01166	Syai.g_02270
OG0001172	Syaf.g_00173	Syai.g_00323
OG0001173	Syaf.g_00172	Syai.g_00324
OG0001174	Syaf.g_00164	Syai.g_00332
OG0001175	Syaf.g_00163	Syai.g_00333
OG0001176	Syaf.g_00142	Syai.g_00352
OG0001177	Syaf.g_00144	Syai.g_00350
OG0001178	Syaf.g_01028	Syai.g_02383
OG0001179	Syaf.g_00112	Syai.g_00385
OG0001180	Syaf.g_00087	Syai.g_00410
OG0001181	Syaf.g_00083	Syai.g_00414
OG0001182	Syaf.g_00074	Syai.g_00423
OG0001184	Syaf.g_00360	Syai.g_00156
OG0001185	Syaf.g_00382	Syai.g_00117
OG0001186	Syaf.g_00418	Syai.g_00084
OG0001187	Syaf.g_00422	Syai.g_00081
OG0001188	Syaf.g_00425	Syai.g_00078
OG0001189	Syaf.g_00441	Syai.g_00061
OG0001190	Syaf.g_00646	Syai.g_02776
OG0001191	Syaf.g_00635	Syai.g_02788
OG0001192	Syaf.g_00630	Syai.g_02793
OG0001193	Syaf.g_00596	Syai.g_02835
OG0001194	Syaf.g_00594	Syai.g_02838
OG0001195	Syaf.g_00593	Syai.g_02839
OG0001196	Syaf.g_00519	Syai.g_02913
OG0001197	Syaf.g_00517	Syai.g_02915
OG0001198	Syaf.g_00501	Syai.g_02930
OG0001199	Syaf.g_00957	Syai.g_02480
OG0001200	Syaf.g_00955	Syai.g_02482
OG0001202	Syaf.g_00764	Syai.g_02674
OG0001203	Syaf.g_02785	Syai.g_00540
OG0001204	Syaf.g_00185	Syai.g_00312
OG0001205	Syaf.g_01229	Syai.g_02212
OG0001206	Syaf.g_02530	Syai.g_00853
OG0001207	Syaf.g_02732	Syai.g_00629
OG0001208	Syaf.g_02719	Syai.g_00640
OG0001209	Syaf.g_02651	Syai.g_00711
OG0001210	Syaf.g_02642	Syai.g_00720
OG0001211	Syaf.g_02623	Syai.g_00735
OG0001212	Syaf.g_02563	Syai.g_00799
OG0001213	Syaf.g_02324	Syai.g_01082
OG0001214	Syaf.g_02308	Syai.g_01106
OG0001215	Syaf.g_01477	Syai.g_01958
OG0001216	Syaf.g_01980	Syai.g_01388
OG0001217	Syaf.g_02237	Syai.g_01185
OG0001218	Syaf.g_02473	Syai.g_00893
OG0001219	Syaf.g_01796	Syai.g_01561
OG0001220	Syaf.g_01335	Syai.g_02087
OG0001221	Syaf.g_02087	Syai.g_01284
OG0001222	Syaf.g_01848	Syai.g_01516
OG0001223	Syaf.g_01902	Syai.g_01463
OG0001224	Syaf.g_01438	Syai.g_02011
OG0001225	Syaf.g_01440	Syai.g_02009
OG0001226	Syaf.g_02262	Syai.g_01154
OG0001227	Syaf.g_00614	Syai.g_02806
OG0001228	Syaf.g_01223	Syai.g_02218
OG0001229	Syaf.g_01464	Syai.g_01986
OG0001230	Syaf.g_02404	Syai.g_00964
OG0001231	Syaf.g_00481	Syai.g_00017
OG0001232	Syaf.g_01000	Syai.g_02410
OG0001234	Syaf.g_00159	Syai.g_00337
OG0001235	Syaf.g_00150	Syai.g_00343
OG0001236	Syaf.g_00357	Syai.g_00159
OG0001237	Syaf.g_00362	Syai.g_00137
OG0001238	Syaf.g_00634	Syai.g_02789
OG0001239	Syaf.g_00960	Syai.g_02477
OG0001240	Syaf.g_00919	Syai.g_02527
OG0001241	Syaf.g_00909	Syai.g_02537
OG0001242	Syaf.g_00874	Syai.g_02566
OG0001243	Syaf.g_00867	Syai.g_02573
OG0001244	Syaf.g_00836	Syai.g_02605
OG0001246	Syaf.g_02693	Syai.g_00666
OG0001247	Syaf.g_02004	Syai.g_01380
OG0001248	Syaf.g_02012	Syai.g_01377
OG0001250	Syaf.g_01377	Syai.g_02053
OG0001251	Syaf.g_00588	Syai.g_02845
OG0001252	Syaf.g_01412	Syai.g_02018
OG0001254	Syaf.g_01617	Syai.g_01744
OG0001255	Syaf.g_01070	Syai.g_01915
OG0001256	Syaf.g_01051	Syai.g_02362
OG0001257	Syaf.g_02534	Syai.g_00848
OG0001258	Syaf.g_01041	Syai.g_02372
OG0001259	Syaf.g_01177	Syai.g_02259
OG0001260	Syaf.g_01155	Syai.g_02281
OG0001261	Syaf.g_00103	Syai.g_00394
OG0001262	Syaf.g_00439	Syai.g_00063
OG0001263	Syaf.g_00864	Syai.g_02576
OG0001265	Syaf.g_00876	Syai.g_02563
OG0001266	Syaf.g_00760	Syai.g_02679
OG0001267	Syaf.g_00244	Syai.g_00259
OG0001268	Syaf.g_00017	Syai.g_00492
OG0001269	Syaf.g_01653	Syai.g_01699
OG0001270	Syaf.g_01210	Syai.g_02231
OG0001271	Syaf.g_02501	Syai.g_00862
OG0001272	Syaf.g_02715	Syai.g_00644
OG0001273	Syaf.g_02315	Syai.g_01099
OG0001274	Syaf.g_00707	Syai.g_02706
OG0001275	Syaf.g_01917	Syai.g_01447
OG0001276	Syaf.g_01933	Syai.g_01431
OG0001277	Syaf.g_00533	Syai.g_02899
OG0001278	Syaf.g_01562	Syai.g_01799
OG0001279	Syaf.g_02385	Syai.g_00991
OG0001280	Syaf.g_01257	Syai.g_02176
OG0001281	Syaf.g_01247	Syai.g_02186
OG0001282	Syaf.g_02734	Syai.g_00627
OG0001283	Syaf.g_00524	Syai.g_02908
OG0001284	Syaf.g_01073	Syai.g_02338
OG0001285	Syaf.g_00568	Syai.g_02866
OG0001286	Syaf.g_00089	Syai.g_00408
OG0001287	Syaf.g_00390	Syai.g_00109
OG0001289	Syaf.g_00935	Syai.g_02504
OG0001290	Syaf.g_00910	Syai.g_02536
OG0001291	Syaf.g_00853	Syai.g_02587
OG0001292	Syaf.g_00191	Syai.g_00306
OG0001293	Syaf.g_00217	Syai.g_00285
OG0001294	Syaf.g_02124	Syai.g_01242
OG0001295	Syaf.g_02637	Syai.g_00722
OG0001296	Syaf.g_02687	Syai.g_00672
OG0001297	Syaf.g_02683	Syai.g_00676
OG0001298	Syaf.g_02584	Syai.g_00773
OG0001299	Syaf.g_02130	Syai.g_01236
OG0001300	Syaf.g_01468	Syai.g_01982
OG0001301	Syaf.g_01454	Syai.g_01995
OG0001302	Syaf.g_02279	Syai.g_01142
OG0001303	Syaf.g_01798	Syai.g_01559
OG0001304	Syaf.g_01950	Syai.g_01418
OG0001305	Syaf.g_01448	Syai.g_02001
OG0001306	Syaf.g_01272	Syai.g_02160
OG0001307	Syaf.g_01638	Syai.g_01717
OG0001308	Syaf.g_02427	Syai.g_00943
OG0001309	Syaf.g_02678	Syai.g_00682
OG0001311	Syaf.g_01935	Syai.g_01429
OG0001312	Syaf.g_01809	Syai.g_01549
OG0001314	Syaf.g_01531	Syai.g_01341
OG0001314	Syaf.g_01991	Syai.g_01810
OG0001315	Syaf.g_00071	Syai.g_00427
OG0001316	Syaf.g_00847	Syai.g_02593
OG0001317	Syaf.g_02790	Syai.g_00534
OG0001318	Syaf.g_00209	Syai.g_00293
OG0001319	Syaf.g_00232	Syai.g_00270
OG0001321	Syaf.g_01238	Syai.g_02195
OG0001322	Syaf.g_01239	Syai.g_02194
OG0001323	Syaf.g_02675	Syai.g_00685
OG0001324	Syaf.g_01467	Syai.g_01983
OG0001325	Syaf.g_01976	Syai.g_01392
OG0001326	Syaf.g_00578	Syai.g_02856
OG0001327	Syaf.g_02116	Syai.g_01250
OG0001328	Syaf.g_02094	Syai.g_01278
OG0001330	Syaf.g_01264	Syai.g_02167
OG0001331	Syaf.g_02739	Syai.g_00622
OG0001333	Syaf.g_01181	Syai.g_02255
OG0001334	Syaf.g_00060	Syai.g_00438
OG0001335	Syaf.g_00059	Syai.g_00439
OG0001336	Syaf.g_00523	Syai.g_02909
OG0001337	Syaf.g_00063	Syai.g_00434
OG0001337	Syaf.g_00040	Syai.g_00452
OG0001338	Syaf.g_00046	Syai.g_00448
OG0001338	Syaf.g_01683	Syai.g_01658
OG0001338	Syaf.g_00036	Syai.g_00456
OG0001339	Syaf.g_00907	Syai.g_02539
OG0001340	Syaf.g_00039	Syai.g_00453
OG0001343	Syaf.g_00590	Syai.g_02842
OG0001344	Syaf.g_01294	Syai.g_02139
OG0001345	Syaf.g_01323	Syai.g_02110
OG0001346	Syaf.g_01253	Syai.g_02180
OG0001347	Syaf.g_02400	Syai.g_02766
OG0001348	Syaf.g_01396	Syai.g_02033
OG0001349	Syaf.g_00995	Syai.g_02417
OG0001350	Syaf.g_02786	Syai.g_00539
OG0001351	Syaf.g_02539	Syai.g_00843
OG0001352	Syaf.g_02661	Syai.g_00700
OG0001353	Syaf.g_01388	Syai.g_02042
OG0001354	Syaf.g_01888	Syai.g_01477
OG0001356	Syaf.g_01397	Syai.g_02032
OG0001357	Syaf.g_01769	Syai.g_00918
OG0001357	Syaf.g_01068, Syaf.g_01131, Syaf.g_01827	Syai.g_01612
OG0001359	Syaf.g_00591	Syai.g_02841
OG0001360	Syaf.g_01325	Syai.g_02107
OG0001361	Syaf.g_01320	Syai.g_02113
OG0001362	Syaf.g_02432	Syai.g_00938
OG0001363	Syaf.g_02434	Syai.g_00936
OG0001364	Syaf.g_00338	Syai.g_00173
OG0001366	Syaf.g_01007	Syai.g_02403
OG0001368	Syaf.g_00184	Syai.g_00313
OG0001370	Syaf.g_00569	Syai.g_02865
OG0001373	Syaf.g_00579	Syai.g_02855
OG0001374	Syaf.g_00571	Syai.g_02863
OG0001375	Syaf.g_00589	Syai.g_02843
OG0001376	Syaf.g_00626	Syai.g_02795
OG0001377	Syaf.g_00627	Syai.g_02794
OG0001378	Syaf.g_01209	Syai.g_02232
OG0001379	Syaf.g_01262	Syai.g_02169
OG0001380	Syaf.g_02247	Syai.g_01168
OG0001383	Syaf.g_00688	Syai.g_02731
OG0001385	Syaf.g_00582	Syai.g_02852
OG0001386	Syaf.g_00581	Syai.g_02853
OG0001387	Syaf.g_00580	Syai.g_02854
OG0001388	Syaf.g_00577	Syai.g_02857
OG0001389	Syaf.g_00576	Syai.g_02858
OG0001390	Syaf.g_00575	Syai.g_02859
OG0001391	Syaf.g_00574	Syai.g_02860
OG0001392	Syaf.g_00573	Syai.g_02861
OG0001393	Syaf.g_00572	Syai.g_02862
OG0001394	Syaf.g_02081	Syai.g_01290
OG0001395	Syaf.g_01958	Syai.g_01410
OG0001396	Syaf.g_02399	Syai.g_02765
OG0001397	Syaf.g_02433	Syai.g_00937
OG0001398	Syaf.g_01758	Syai.g_01587
OG0001400	Syaf.g_00839	Syai.g_02602
OG0001400	Syaf.g_01506	Syai.g_01928
OG0001401	Syaf.g_01383	Syai.g_02046, Syai.g_02047
OG0001402	Syaf.g_02336	Syai.g_01070
OG0001404	Syaf.g_00964	Syai.g_02473
OG0001405	Syaf.g_00057	Syai.g_00441
OG0001406	Syaf.g_00625	Syai.g_02796
OG0001407	Syaf.g_02660	Syai.g_00701
OG0001408	Syaf.g_01546	Syai.g_01831
OG0001412	Syaf.g_02401	Syai.g_02767
OG0001413	Syaf.g_02267	Syai.g_01148
OG0001416	Syaf.g_01250	Syai.g_02183
OG0001417	Syaf.g_01887	Syai.g_01478
OG0001419	Syaf.g_02659	Syai.g_00702
OG0001420	Syaf.g_02664	Syai.g_00697
OG0001421	Syaf.g_01721	Syai.g_01621
OG0001425	Syaf.g_00631	Syai.g_02792
OG0001426	Syaf.g_01542	Syai.g_00583
OG0001428	Syaf.g_00804	Syai.g_02637
OG0001432	Syaf.g_01492	Syai.g_01943
OG0001433	Syaf.g_01398	Syai.g_02031
OG0001435	Syaf.g_02107	Syai.g_01256
OG0001436	Syaf.g_00331	Syai.g_00179
OG0001436	Syaf.g_00332	Syai.g_00178
OG0001438	Syaf.g_00259	Syai.g_00244
OG0001439	Syaf.g_00283	Syai.g_00219
OG0001441	Syaf.g_02673	Syai.g_00687
OG0001442	Syaf.g_02066	Syai.g_01305
OG0001443	Syaf.g_00621	Syai.g_02800
OG0001444	Syaf.g_00924	Syai.g_02521
OG0001447	Syaf.g_00866	Syai.g_02574
OG0001448	Syaf.g_00612	Syai.g_02808
OG0001449	Syaf.g_00182	Syai.g_00315
OG0001452	Syaf.g_00204	Syai.g_00298
OG0001453	Syaf.g_01909	Syai.g_01455
OG0001454	Syaf.g_02263	Syai.g_01153
OG0001456	Syaf.g_00561	Syai.g_02873
OG0001457	Syaf.g_00560	Syai.g_02874
OG0001458	Syaf.g_00559	Syai.g_02875
OG0001459	Syaf.g_01643	Syai.g_01712
OG0001460	Syaf.g_01399	Syai.g_02030
OG0001461	Syaf.g_01633	Syai.g_01730
OG0001462	Syaf.g_00455	Syai.g_00045
OG0001465	Syaf.g_02000	Syai.g_01384
OG0001467	Syaf.g_02280	Syai.g_01141
OG0001468	Syaf.g_02278	Syai.g_01144
OG0001470	Syaf.g_01206	Syai.g_02235
OG0001471	Syaf.g_00276	Syai.g_00224
OG0001473	Syaf.g_02282	Syai.g_01130
OG0001474	Syaf.g_00016	Syai.g_00493
OG0001475	Syaf.g_01204	Syai.g_02237
OG0001476	Syaf.g_01302	Syai.g_02131
OG0001477	Syaf.g_01457	Syai.g_01992
OG0001479	Syaf.g_00019	Syai.g_00490
OG0001480	Syaf.g_01334	Syai.g_02088
OG0001482	Syaf.g_01897	Syai.g_01468
OG0001484	Syaf.g_00570	Syai.g_02864
OG0001487	Syaf.g_02472	Syai.g_00894
OG0001488	Syaf.g_01311	Syai.g_02121
OG0001489	Syaf.g_00078	Syai.g_00419
OG0001492	Syaf.g_01565	Syai.g_01796
OG0001493	Syaf.g_01555	Syai.g_01820
OG0001494	Syaf.g_00984	Syai.g_02428
OG0001495	Syaf.g_00145	Syai.g_00349
OG0001496	Syaf.g_01459	Syai.g_01990
OG0001497	Syaf.g_01458	Syai.g_01991
OG0001498	Syaf.g_02806	Syai.g_00518
OG0001502	Syaf.g_01341	Syai.g_02079
OG0001504	Syaf.g_01642	Syai.g_01713
OG0001507	Syaf.g_01664	Syai.g_01671
OG0001508	Syaf.g_01207	Syai.g_02234
OG0001510	Syaf.g_00394	Syai.g_00105
OG0001511	Syaf.g_00894	Syai.g_02549
OG0001512	Syaf.g_02784	Syai.g_00541
OG0001513	Syaf.g_00361	Syai.g_00138
OG0001514	Syaf.g_01460	Syai.g_01989
OG0001515	Syaf.g_01472	Syai.g_01978
OG0001516	Syaf.g_02133	Syai.g_01233
OG0001517	Syaf.g_00022	Syai.g_00487
OG0001518	Syaf.g_00632	Syai.g_02791
OG0001519	Syaf.g_00619	Syai.g_02802
OG0001520	Syaf.g_02600	Syai.g_00757
OG0001527	Syaf.g_02609	Syai.g_00749
OG0001528	Syaf.g_01205	Syai.g_02236
OG0001529	Syaf.g_00448	Syai.g_00054
OG0001530	Syaf.g_00896	Syai.g_02547
OG0001531	Syaf.g_02783	Syai.g_00542
OG0001532	Syaf.g_01595	Syai.g_01764
OG0001533	Syaf.g_02533	Syai.g_00849
OG0001533	Syaf.g_02543	Syai.g_00821
OG0001534	Syaf.g_01951	Syai.g_01417
OG0001535	Syaf.g_01931	Syai.g_01433
OG0001536	Syaf.g_01856	Syai.g_01508
OG0001537	Syaf.g_02086	Syai.g_01285
OG0001538	Syaf.g_02044	Syai.g_01326
OG0001539	Syaf.g_02111	Syai.g_01252
OG0001540	Syaf.g_00862	Syai.g_02578
OG0001541	Syaf.g_00795	Syai.g_02646
OG0001542	Syaf.g_00785	Syai.g_02655
OG0001543	Syaf.g_00726	Syai.g_02692
OG0001544	Syaf.g_00620	Syai.g_02801
OG0001545	Syaf.g_00534	Syai.g_02898
OG0001546	Syaf.g_02670	Syai.g_00690
OG0001547	Syaf.g_01777	Syai.g_01580
OG0001548	Syaf.g_02258	Syai.g_01157
OG0001549	Syaf.g_01326	Syai.g_02106
OG0001551	Syaf.g_01403	Syai.g_02028
OG0001552	Syaf.g_02761, Syaf.g_02762	Syai.g_01018
OG0001554	Syaf.g_00648	Syai.g_02774
OG0001555	Syaf.g_01698	Syai.g_01645
OG0001556	Syaf.g_01604	Syai.g_01757
OG0001557	Syaf.g_02080	Syai.g_01291
OG0001558	Syaf.g_00478	Syai.g_00020, Syai.g_00021
OG0001559	Syaf.g_00897	Syai.g_02546
OG0001560	Syaf.g_00911	Syai.g_02535
OG0001561	Syaf.g_01937	Syai.g_01427
OG0001562	Syaf.g_01923	Syai.g_01441
OG0001563	Syaf.g_00094	Syai.g_00403
OG0001564	Syaf.g_00565	Syai.g_02869
OG0001567	Syaf.g_01776	Syai.g_01581
OG0001568	Syaf.g_01779	Syai.g_01578
OG0001574	Syaf.g_02611	Syai.g_00747
OG0001575	Syaf.g_02606	Syai.g_00752
OG0001576	Syaf.g_02545	Syai.g_00817
OG0001577	Syaf.g_01284	Syai.g_02148
OG0001578	Syaf.g_01625	Syai.g_01734
OG0001578	Syaf.g_02260	Syai.g_01155
OG0001579	Syaf.g_00047	Syai.g_00447
OG0001580	Syaf.g_00662	Syai.g_02758
OG0001582	Syaf.g_01865	Syai.g_01500
OG0001586	Syaf.g_00988	Syai.g_02424
OG0001588	Syaf.g_00343	Syai.g_00170
OG0001589	Syaf.g_01173	Syai.g_02263
OG0001590	Syaf.g_02316	Syai.g_01098
OG0001591	Syaf.g_02122	Syai.g_01244
OG0001592	Syaf.g_00661	Syai.g_02760
OG0001593	Syaf.g_01135, Syaf.g_02403	Syai.g_01846
OG0001593	Syaf.g_01527	Syai.g_01909, Syai.g_01907, Syai.g_02100
OG0001594	Syaf.g_02389	Syai.g_00987
OG0001602	Syaf.g_02001	Syai.g_01383
OG0001614	Syaf.g_00380	Syai.g_00119
OG0001615	Syaf.g_02632	Syai.g_00727
OG0001616	Syaf.g_01610	Syai.g_01751
OG0001617	Syaf.g_01465	Syai.g_01985
OG0001618	Syaf.g_01969	Syai.g_01399
OG0001619	Syaf.g_01845	Syai.g_01519
OG0001620	Syaf.g_00010	Syai.g_00499
OG0001621	Syaf.g_00205	Syai.g_00297
OG0001622	Syaf.g_00525	Syai.g_02907
OG0001623	Syaf.g_00035	Syai.g_00457
OG0001624	Syaf.g_01503	Syai.g_01930
OG0001624	Syaf.g_00613	Syai.g_02807
OG0001625	Syaf.g_00211	Syai.g_00291
OG0001633	Syaf.g_01528, Syaf.g_02381	Syai.g_00995
OG0001634	Syaf.g_02127	Syai.g_01239
OG0001635	Syaf.g_00412	Syai.g_00091
OG0001637	Syaf.g_01162	Syai.g_02274
OG0001638	Syaf.g_01021	Syai.g_02390
OG0001639	Syaf.g_01108	Syai.g_02297
OG0001640	Syaf.g_01408	Syai.g_02022
OG0001641	Syaf.g_01907	Syai.g_01457
OG0001642	Syaf.g_01336	Syai.g_02085
OG0001643	Syaf.g_02305	Syai.g_01109
OG0001644	Syaf.g_01962	Syai.g_01406
OG0001646	Syaf.g_02765	Syai.g_01887, Syai.g_01688
OG0001646	Syaf.g_01702	Syai.g_01641
OG0001646	Syaf.g_02246	Syai.g_01180
OG0001647	Syaf.g_00234	Syai.g_00268
OG0001652	Syaf.g_00480	Syai.g_00018
OG0001653	Syaf.g_00921	Syai.g_02524
OG0001653	Syaf.g_00507	Syai.g_02924
OG0001654	Syaf.g_01110	Syai.g_02295
OG0001655	Syaf.g_02190	Syai.g_02094
OG0001655	Syaf.g_01507	Syai.g_01926
OG0001656	Syaf.g_00052	Syai.g_00445
OG0001657	Syaf.g_00822	Syai.g_02619
OG0001658	Syaf.g_00647	Syai.g_02775
OG0001659	Syaf.g_01602	Syai.g_01759
OG0001660	Syaf.g_00885	Syai.g_00509
OG0001660	Syaf.g_00885	Syai.g_02554
OG0001660	Syaf.g_00889	Syai.g_00509
OG0001660	Syaf.g_00889	Syai.g_02554
OG0001660	Syaf.g_02814	Syai.g_00509
OG0001660	Syaf.g_02814	Syai.g_02554
OG0001672	Syaf.g_00949	Syai.g_02488, Syai.g_02489
OG0001673	Syaf.g_02792	Syai.g_00532
OG0001675	Syaf.g_01921	Syai.g_01443
OG0001676	Syaf.g_00053	Syai.g_00444
OG0001677	Syaf.g_00068	Syai.g_00430
OG0001677	Syaf.g_01597	Syai.g_01762
OG0001678	Syaf.g_00174	Syai.g_00322
OG0001679	Syaf.g_02602, Syaf.g_02601	Syai.g_00756
OG0001680	Syaf.g_01308	Syai.g_02124
OG0001680	Syaf.g_01016	Syai.g_02394
OG0001682	Syaf.g_02264	Syai.g_01152
OG0001682	Syaf.g_01972	Syai.g_01396
OG0001691	Syaf.g_02349	Syai.g_01064
OG0001692	Syaf.g_02408	Syai.g_00959
OG0001694	Syaf.g_00246	Syai.g_00257
OG0001695	Syaf.g_00540	Syai.g_02894
OG0001700	Syaf.g_02178	Syai.g_01204
OG0001702	Syaf.g_00930	Syai.g_02511, Syai.g_02510, Syai.g_02509
OG0001703	Syaf.g_02731	Syai.g_00630
OG0001712	Syaf.g_01712	Syai.g_01634
OG0001713	Syaf.g_01303	Syai.g_02130
OG0001715	Syaf.g_02249	Syai.g_01166
OG0001716	Syaf.g_01339	Syai.g_02081, Syai.g_02082
OG0001717	Syaf.g_00809	Syai.g_02632
OG0001726	Syaf.g_01751	Syai.g_01593, Syai.g_01594
OG0001729	Syaf.g_02780	Syai.g_00545
OG0001730	Syaf.g_02777	Syai.g_00552
OG0001731	Syaf.g_01089	Syai.g_02315
OG0001732	Syaf.g_01580	Syai.g_01781
OG0001733	Syaf.g_02119	Syai.g_01247
OG0001735	Syaf.g_00506	Syai.g_02925
OG0001735	Syaf.g_02140	Syai.g_01226
OG0001736	Syaf.g_00318	Syai.g_00193
OG0001737	Syaf.g_00265	Syai.g_00238
OG0001738	Syaf.g_00298	Syai.g_00204
OG0001739	Syaf.g_00542	Syai.g_02892
OG0001740	Syaf.g_00537	Syai.g_02896
OG0001741	Syaf.g_02250	Syai.g_01165
OG0001747	Syaf.g_00841	Syai.g_02600
OG0001749	Syaf.g_00322	Syai.g_00148, Syai.g_00188
OG0001750	Syaf.g_00923	Syai.g_02522
OG0001751	Syaf.g_02793	Syai.g_00531
OG0001751	Syaf.g_01781	Syai.g_01577
OG0001752	Syaf.g_01153	Syai.g_02283
OG0001753	Syaf.g_01159	Syai.g_02277
OG0001754	Syaf.g_01160	Syai.g_02276
OG0001755	Syaf.g_02679	Syai.g_00681
OG0001756	Syaf.g_00622	Syai.g_02799
OG0001758	Syaf.g_01645	Syai.g_01708
OG0001759	Syaf.g_01681	Syai.g_01659, Syai.g_01660
OG0001761	Syaf.g_02366	Syai.g_01050
OG0001762	Syaf.g_01914	Syai.g_01450
OG0001763	Syaf.g_01901	Syai.g_01464, Syai.g_01465
OG0001764	Syaf.g_01784	Syai.g_01572
OG0001765	Syaf.g_01121	Syai.g_01026
OG0001765	Syaf.g_01644	Syai.g_01711
OG0001766	Syaf.g_00271	Syai.g_00228
OG0001767	Syaf.g_00330	Syai.g_00180
OG0001768	Syaf.g_00778	Syai.g_02661
OG0001769	Syaf.g_02291	Syai.g_01123
OG0001771	Syaf.g_01656	Syai.g_01697
OG0001783	Syaf.g_00385	Syai.g_00114
OG0001784	Syaf.g_00929	Syai.g_02513
OG0001785	Syaf.g_01161	Syai.g_02275
OG0001786	Syaf.g_01071	Syai.g_02340
OG0001787	Syaf.g_02655	Syai.g_00706
OG0001788	Syaf.g_02652	Syai.g_00710, Syai.g_00709
OG0001789	Syaf.g_01255	Syai.g_02178
OG0001790	Syaf.g_01279	Syai.g_02153
OG0001791	Syaf.g_01304	Syai.g_02129
OG0001792	Syaf.g_01572	Syai.g_01789
OG0001794	Syaf.g_01944	Syai.g_01420
OG0001796	Syaf.g_01925	Syai.g_01439
OG0001797	Syaf.g_01817	Syai.g_01541
OG0001798	Syaf.g_02333	Syai.g_01073
OG0001799	Syaf.g_02294	Syai.g_01120
OG0001800	Syaf.g_02386	Syai.g_00990
OG0001801	Syaf.g_02394	Syai.g_00982
OG0001803	Syaf.g_01225	Syai.g_02216
OG0001804	Syaf.g_02805	Syai.g_00519
OG0001805	Syaf.g_00195	Syai.g_00302
OG0001806	Syaf.g_00233	Syai.g_00269
OG0001807	Syaf.g_00334	Syai.g_00177
OG0001808	Syaf.g_00347	Syai.g_00167
OG0001810	Syaf.g_00849	Syai.g_02591
OG0001811	Syaf.g_00788	Syai.g_02652
OG0001812	Syaf.g_00660	Syai.g_02761
OG0001813	Syaf.g_00607	Syai.g_02824
OG0001814	Syaf.g_00516	Syai.g_02917, Syai.g_02916
OG0001815	Syaf.g_00503	Syai.g_02928
OG0001816	Syaf.g_02117	Syai.g_01249
OG0001817	Syaf.g_02239	Syai.g_01183
OG0001817	Syaf.g_01533	Syai.g_00603, Syai.g_01675, Syai.g_01936, Syai.g_01094, Syai.g_01489
