Orthogroup	Syaf	Prbf
OG0001084	Syaf.g_02135	Prbf.g_01010
OG0001085	Syaf.g_02125	Prbf.g_01293
OG0001086	Syaf.g_02123	Prbf.g_01292
OG0001087	Syaf.g_01482	Prbf.g_01274
OG0001088	Syaf.g_01478	Prbf.g_01273
OG0001089	Syaf.g_01453	Prbf.g_01262
OG0001090	Syaf.g_01981	Prbf.g_01252
OG0001091	Syaf.g_01979	Prbf.g_01030
OG0001092	Syaf.g_01977	Prbf.g_01031
OG0001093	Syaf.g_01971	Prbf.g_01036
OG0001094	Syaf.g_02055	Prbf.g_01029
OG0001095	Syaf.g_02034	Prbf.g_01232
OG0001096	Syaf.g_02018	Prbf.g_01218
OG0001097	Syaf.g_01373	Prbf.g_01198
OG0001098	Syaf.g_01743	Prbf.g_01179
OG0001099	Syaf.g_00881	Prbf.g_00833
OG0001100	Syaf.g_02110	Prbf.g_01329
OG0001101	Syaf.g_02109	Prbf.g_01326
OG0001102	Syaf.g_02106	Prbf.g_01323
OG0001103	Syaf.g_02104	Prbf.g_01321
OG0001104	Syaf.g_02071	Prbf.g_01298
OG0001105	Syaf.g_02067	Prbf.g_01294
OG0001106	Syaf.g_01847	Prbf.g_01126
OG0001107	Syaf.g_01859	Prbf.g_01119
OG0001108	Syaf.g_01868	Prbf.g_01115
OG0001109	Syaf.g_01877	Prbf.g_01114
OG0001110	Syaf.g_01879	Prbf.g_01112
OG0001111	Syaf.g_01881	Prbf.g_01111
OG0001112	Syaf.g_01883	Prbf.g_01110
OG0001113	Syaf.g_01884	Prbf.g_01109
OG0001114	Syaf.g_01885	Prbf.g_01108
OG0001115	Syaf.g_01889	Prbf.g_01106
OG0001116	Syaf.g_01891	Prbf.g_01105
OG0001117	Syaf.g_01892	Prbf.g_01104
OG0001118	Syaf.g_01893	Prbf.g_01103
OG0001119	Syaf.g_01895	Prbf.g_01102
OG0001120	Syaf.g_01899	Prbf.g_01100
OG0001122	Syaf.g_01927	Prbf.g_01080
OG0001123	Syaf.g_01934	Prbf.g_01074
OG0001124	Syaf.g_01936	Prbf.g_01072
OG0001125	Syaf.g_01938	Prbf.g_01070
OG0001126	Syaf.g_01409	Prbf.g_01159
OG0001127	Syaf.g_01410	Prbf.g_01160
OG0001128	Syaf.g_01413	Prbf.g_01162
OG0001129	Syaf.g_01415	Prbf.g_01163
OG0001130	Syaf.g_01416	Prbf.g_01164
OG0001131	Syaf.g_02090	Prbf.g_01705
OG0001132	Syaf.g_01722	Prbf.g_00296
OG0001133	Syaf.g_02334	Prbf.g_00094
OG0001134	Syaf.g_01616	Prbf.g_00788
OG0001135	Syaf.g_01618	Prbf.g_00785
OG0001136	Syaf.g_01286	Prbf.g_00915
OG0001137	Syaf.g_01306	Prbf.g_00927
OG0001138	Syaf.g_01596	Prbf.g_00948
OG0001139	Syaf.g_01594	Prbf.g_00950
OG0001140	Syaf.g_01593	Prbf.g_00951
OG0001141	Syaf.g_01592	Prbf.g_00952
OG0001142	Syaf.g_01591	Prbf.g_00953
OG0001143	Syaf.g_01583	Prbf.g_00960
OG0001144	Syaf.g_01573	Prbf.g_00965
OG0001145	Syaf.g_01267	Prbf.g_00034
OG0001146	Syaf.g_01248	Prbf.g_00022
OG0001147	Syaf.g_02489	Prbf.g_00002
OG0001148	Syaf.g_02735	Prbf.g_00097
OG0001149	Syaf.g_02736	Prbf.g_00098
OG0001150	Syaf.g_02737	Prbf.g_00099
OG0001151	Syaf.g_02750	Prbf.g_00110
OG0001152	Syaf.g_02751	Prbf.g_00111
OG0001153	Syaf.g_02463	Prbf.g_00189
OG0001154	Syaf.g_02464	Prbf.g_00190
OG0001155	Syaf.g_01107	Prbf.g_00207
OG0001156	Syaf.g_01104	Prbf.g_00210
OG0001157	Syaf.g_01103	Prbf.g_00211
OG0001158	Syaf.g_01102	Prbf.g_00212
OG0001159	Syaf.g_01101	Prbf.g_00213
OG0001160	Syaf.g_01058	Prbf.g_00239
OG0001161	Syaf.g_00617	Prbf.g_00750
OG0001162	Syaf.g_02015	Prbf.g_00812
OG0001163	Syaf.g_01050	Prbf.g_00702
OG0001164	Syaf.g_01044	Prbf.g_00698
OG0001165	Syaf.g_01039	Prbf.g_00695
OG0001166	Syaf.g_01010	Prbf.g_00674
OG0001167	Syaf.g_01182	Prbf.g_00657
OG0001168	Syaf.g_01180	Prbf.g_00655
OG0001169	Syaf.g_01178	Prbf.g_00653
OG0001170	Syaf.g_01176	Prbf.g_00651
OG0001171	Syaf.g_01166	Prbf.g_00641
OG0001172	Syaf.g_00173	Prbf.g_00625
OG0001173	Syaf.g_00172	Prbf.g_00624
OG0001174	Syaf.g_00164	Prbf.g_00616
OG0001175	Syaf.g_00163	Prbf.g_00615
OG0001176	Syaf.g_00142	Prbf.g_00607
OG0001177	Syaf.g_00144	Prbf.g_00605
OG0001178	Syaf.g_01028	Prbf.g_00688
OG0001179	Syaf.g_00112	Prbf.g_00575
OG0001180	Syaf.g_00087	Prbf.g_00552
OG0001181	Syaf.g_00083	Prbf.g_00548
OG0001182	Syaf.g_00074	Prbf.g_00540
OG0001184	Syaf.g_00360	Prbf.g_00517
OG0001185	Syaf.g_00382	Prbf.g_00501
OG0001186	Syaf.g_00418	Prbf.g_00476
OG0001187	Syaf.g_00422	Prbf.g_00473
OG0001188	Syaf.g_00425	Prbf.g_00471
OG0001189	Syaf.g_00441	Prbf.g_00455
OG0001190	Syaf.g_00646	Prbf.g_00450
OG0001191	Syaf.g_00635	Prbf.g_00440
OG0001192	Syaf.g_00630	Prbf.g_00435
OG0001193	Syaf.g_00596	Prbf.g_00423
OG0001194	Syaf.g_00594	Prbf.g_00422
OG0001195	Syaf.g_00593	Prbf.g_00421
OG0001196	Syaf.g_00519	Prbf.g_00405
OG0001197	Syaf.g_00517	Prbf.g_00403
OG0001198	Syaf.g_00501	Prbf.g_00396
OG0001199	Syaf.g_00957	Prbf.g_01401
OG0001200	Syaf.g_00955	Prbf.g_01403
OG0001201	Syaf.g_00902	Prbf.g_01436
OG0001202	Syaf.g_00764	Prbf.g_01534
OG0001203	Syaf.g_02785	Prbf.g_01576
OG0001204	Syaf.g_00185	Prbf.g_01582
OG0001205	Syaf.g_01229	Prbf.g_01729
OG0001206	Syaf.g_02530	Prbf.g_01749
OG0001207	Syaf.g_02732	Prbf.g_01760
OG0001208	Syaf.g_02719	Prbf.g_01765
OG0001209	Syaf.g_02651	Prbf.g_01816
OG0001210	Syaf.g_02642	Prbf.g_01821
OG0001211	Syaf.g_02623	Prbf.g_01831
OG0001212	Syaf.g_02563	Prbf.g_01878
OG0001213	Syaf.g_02324	Prbf.g_01913
OG0001214	Syaf.g_02308	Prbf.g_00984
OG0001215	Syaf.g_01477	Prbf.g_01272
OG0001216	Syaf.g_01980	Prbf.g_01251
OG0001217	Syaf.g_02237	Prbf.g_00280
OG0001218	Syaf.g_02473	Prbf.g_00855
OG0001219	Syaf.g_01796	Prbf.g_01146
OG0001220	Syaf.g_01335	Prbf.g_01189
OG0001221	Syaf.g_02087	Prbf.g_01309
OG0001222	Syaf.g_01848	Prbf.g_01067
OG0001223	Syaf.g_01902	Prbf.g_01099
OG0001224	Syaf.g_01438	Prbf.g_01166
OG0001225	Syaf.g_01440	Prbf.g_01168
OG0001226	Syaf.g_02262	Prbf.g_01921
OG0001227	Syaf.g_00614	Prbf.g_00870
OG0001228	Syaf.g_01223	Prbf.g_00968
OG0001229	Syaf.g_01464	Prbf.g_00856
OG0001230	Syaf.g_02404	Prbf.g_00150
OG0001231	Syaf.g_00481	Prbf.g_01706
OG0001232	Syaf.g_01000	Prbf.g_00670
OG0001234	Syaf.g_00159	Prbf.g_00613
OG0001235	Syaf.g_00150	Prbf.g_00609
OG0001236	Syaf.g_00357	Prbf.g_00520
OG0001237	Syaf.g_00362	Prbf.g_00516
OG0001238	Syaf.g_00634	Prbf.g_00439
OG0001239	Syaf.g_00960	Prbf.g_01398
OG0001240	Syaf.g_00919	Prbf.g_01419
OG0001241	Syaf.g_00909	Prbf.g_01429
OG0001242	Syaf.g_00874	Prbf.g_01449
OG0001243	Syaf.g_00867	Prbf.g_01456
OG0001244	Syaf.g_00836	Prbf.g_01471
OG0001247	Syaf.g_02004	Prbf.g_01279
OG0001248	Syaf.g_02012	Prbf.g_01277
OG0001250	Syaf.g_01377	Prbf.g_01202
OG0001251	Syaf.g_00588	Prbf.g_00837
OG0001252	Syaf.g_01412	Prbf.g_01161
OG0001254	Syaf.g_01617	Prbf.g_00786
OG0001255	Syaf.g_01070	Prbf.g_00900
OG0001256	Syaf.g_01051	Prbf.g_00246
OG0001258	Syaf.g_01041	Prbf.g_00697
OG0001259	Syaf.g_01177	Prbf.g_00652
OG0001260	Syaf.g_01155	Prbf.g_00635
OG0001261	Syaf.g_00103	Prbf.g_00567
OG0001263	Syaf.g_00864	Prbf.g_01458
OG0001265	Syaf.g_00876	Prbf.g_01448
OG0001266	Syaf.g_00760	Prbf.g_01538
OG0001267	Syaf.g_00244	Prbf.g_01620
OG0001268	Syaf.g_00017	Prbf.g_01683
OG0001269	Syaf.g_01653	Prbf.g_01190
OG0001270	Syaf.g_01210	Prbf.g_01718
OG0001271	Syaf.g_02501	Prbf.g_01755
OG0001272	Syaf.g_02715	Prbf.g_01769
OG0001273	Syaf.g_02315	Prbf.g_00978
OG0001274	Syaf.g_00707	Prbf.g_01562
OG0001275	Syaf.g_01917	Prbf.g_01089
OG0001276	Syaf.g_01933	Prbf.g_01075
OG0001277	Syaf.g_00533	Prbf.g_00417
OG0001278	Syaf.g_01562	Prbf.g_00972
OG0001279	Syaf.g_02385	Prbf.g_00339
OG0001280	Syaf.g_01257	Prbf.g_00027
OG0001281	Syaf.g_01247	Prbf.g_00021
OG0001282	Syaf.g_02734	Prbf.g_00096
OG0001283	Syaf.g_00524, Syaf.g_02414	Prbf.g_00408
OG0001284	Syaf.g_01073	Prbf.g_00232
OG0001285	Syaf.g_00568	Prbf.g_00667
OG0001286	Syaf.g_00089	Prbf.g_00554
OG0001287	Syaf.g_00390	Prbf.g_00494
OG0001288	Syaf.g_00408	Prbf.g_00483
OG0001289	Syaf.g_00935	Prbf.g_01413
OG0001290	Syaf.g_00910	Prbf.g_01428
OG0001291	Syaf.g_00853	Prbf.g_01466
OG0001292	Syaf.g_00191	Prbf.g_01587
OG0001293	Syaf.g_00217	Prbf.g_01600
OG0001295	Syaf.g_02637	Prbf.g_00824
OG0001296	Syaf.g_02687	Prbf.g_01792
OG0001297	Syaf.g_02683	Prbf.g_01797
OG0001298	Syaf.g_02584	Prbf.g_01858
OG0001299	Syaf.g_02130	Prbf.g_01015
OG0001300	Syaf.g_01468	Prbf.g_01268
OG0001301	Syaf.g_01454	Prbf.g_01263
OG0001302	Syaf.g_02279	Prbf.g_01150
OG0001303	Syaf.g_01798	Prbf.g_00731
OG0001304	Syaf.g_01950	Prbf.g_01062
OG0001305	Syaf.g_01448	Prbf.g_01174
OG0001306	Syaf.g_01272	Prbf.g_00903
OG0001307	Syaf.g_01638	Prbf.g_00070
OG0001308	Syaf.g_02427	Prbf.g_00167
OG0001309	Syaf.g_02678	Prbf.g_00274
OG0001310	Syaf.g_01018	Prbf.g_00680
OG0001311	Syaf.g_01935	Prbf.g_01073
OG0001312	Syaf.g_01809	Prbf.g_01137
OG0001315	Syaf.g_00071	Prbf.g_00865
OG0001316	Syaf.g_00847	Prbf.g_01470
OG0001317	Syaf.g_02790	Prbf.g_01572
OG0001318	Syaf.g_00209	Prbf.g_01596
OG0001319	Syaf.g_00232	Prbf.g_01613
OG0001321	Syaf.g_01238	Prbf.g_01735
OG0001322	Syaf.g_01239	Prbf.g_01736
OG0001323	Syaf.g_02675	Prbf.g_01802
OG0001324	Syaf.g_01467	Prbf.g_01267
OG0001325	Syaf.g_01976	Prbf.g_01032
OG0001327	Syaf.g_02116	Prbf.g_01332
OG0001328	Syaf.g_02094	Prbf.g_00045
OG0001329	Syaf.g_02285	Prbf.g_00734
OG0001330	Syaf.g_01264	Prbf.g_00263
OG0001331	Syaf.g_02739	Prbf.g_00101
OG0001333	Syaf.g_01181	Prbf.g_00656
OG0001334	Syaf.g_00060	Prbf.g_00532
OG0001335	Syaf.g_00059	Prbf.g_00531
OG0001337	Syaf.g_00063, Syaf.g_00040	Prbf.g_01670
OG0001338	Syaf.g_00046, Syaf.g_01683, Syaf.g_00036	Prbf.g_01673
OG0001339	Syaf.g_00907	Prbf.g_01431
OG0001340	Syaf.g_00039	Prbf.g_01671
OG0001341	Syaf.g_01463	Prbf.g_00863
OG0001343	Syaf.g_00590	Prbf.g_00840
OG0001344	Syaf.g_01294	Prbf.g_00922
OG0001345	Syaf.g_01323	Prbf.g_00938
OG0001346	Syaf.g_01253	Prbf.g_00025
OG0001348	Syaf.g_01396	Prbf.g_00826
OG0001350	Syaf.g_02786	Prbf.g_01575
OG0001351	Syaf.g_02539	Prbf.g_01741
OG0001352	Syaf.g_02661	Prbf.g_01283
OG0001353	Syaf.g_01388	Prbf.g_01212
OG0001354	Syaf.g_01888	Prbf.g_01107
OG0001356	Syaf.g_02177, Syaf.g_01397	Prbf.g_00705
OG0001357	Syaf.g_01769, Syaf.g_01068, Syaf.g_01131, Syaf.g_01827	Prbf.g_00052
OG0001359	Syaf.g_00591	Prbf.g_00839
OG0001362	Syaf.g_02432	Prbf.g_00171
OG0001363	Syaf.g_02434	Prbf.g_00173
OG0001364	Syaf.g_00338	Prbf.g_00529
OG0001368	Syaf.g_00184	Prbf.g_00051, Prbf.g_00309, Prbf.g_00374
OG0001370	Syaf.g_00569	Prbf.g_01746
OG0001371	Syaf.g_00397	Prbf.g_01284
OG0001372	Syaf.g_01682	Prbf.g_01922
OG0001375	Syaf.g_00589	Prbf.g_00841
OG0001379	Syaf.g_01262	Prbf.g_00032
OG0001380	Syaf.g_02247	Prbf.g_00853, Prbf.g_00066
OG0001394	Syaf.g_02081	Prbf.g_01305
OG0001397	Syaf.g_02433	Prbf.g_00172
OG0001398	Syaf.g_01758	Prbf.g_00801
OG0001401	Syaf.g_01383	Prbf.g_01207
OG0001402	Syaf.g_02336	Prbf.g_01907
OG0001404	Syaf.g_00964	Prbf.g_01395
OG0001407	Syaf.g_02660	Prbf.g_00059
OG0001410	Syaf.g_01639	Prbf.g_00069
OG0001411	Syaf.g_00310	Prbf.g_01388
OG0001419	Syaf.g_02659	Prbf.g_00060
OG0001421	Syaf.g_01721	Prbf.g_00247
OG0001425	Syaf.g_00631	Prbf.g_00436
OG0001428	Syaf.g_00804	Prbf.g_01506
OG0001433	Syaf.g_01398	Prbf.g_00706
OG0001435	Syaf.g_02107	Prbf.g_01324
OG0001443	Syaf.g_00621	Prbf.g_00857
OG0001448	Syaf.g_00612	Prbf.g_01739
OG0001451	Syaf.g_02183	Prbf.g_01178
OG0001460	Syaf.g_01399	Prbf.g_00707
OG0001461	Syaf.g_01633	Prbf.g_01379
OG0001465	Syaf.g_02000	Prbf.g_01256
OG0001467	Syaf.g_02280	Prbf.g_00090
OG0001468	Syaf.g_02278	Prbf.g_00849
OG0001476	Syaf.g_01302	Prbf.g_00925
OG0001477	Syaf.g_01457	Prbf.g_00316
OG0001484	Syaf.g_00570	Prbf.g_00262
OG0001487	Syaf.g_02472	Prbf.g_00197
OG0001488	Syaf.g_01311	Prbf.g_00931
OG0001489	Syaf.g_00078	Prbf.g_00543
OG0001496	Syaf.g_01459	Prbf.g_00318
OG0001497	Syaf.g_01458	Prbf.g_00317
OG0001498	Syaf.g_02806	Prbf.g_01702
OG0001510	Syaf.g_00394	Prbf.g_00490, Prbf.g_00489
OG0001511	Syaf.g_00894	Prbf.g_01440
OG0001512	Syaf.g_02784	Prbf.g_00861
OG0001514	Syaf.g_01460	Prbf.g_00319
OG0001515	Syaf.g_01472	Prbf.g_01270
OG0001516	Syaf.g_02133	Prbf.g_01012
OG0001517	Syaf.g_00022	Prbf.g_01679
OG0001518	Syaf.g_00632	Prbf.g_00437
OG0001519	Syaf.g_00619	Prbf.g_00432
OG0001522	Syaf.g_01387	Prbf.g_01211
OG0001527	Syaf.g_02609	Prbf.g_01844
OG0001529	Syaf.g_00448	Prbf.g_01363
OG0001530	Syaf.g_00896	Prbf.g_01439
OG0001531	Syaf.g_02783	Prbf.g_01577
OG0001532	Syaf.g_01595	Prbf.g_00949
OG0001534	Syaf.g_01951	Prbf.g_01061
OG0001535	Syaf.g_01931	Prbf.g_01077
OG0001536	Syaf.g_01856	Prbf.g_01121
OG0001537	Syaf.g_02086	Prbf.g_01308
OG0001538	Syaf.g_02044	Prbf.g_01240
OG0001539	Syaf.g_02111	Prbf.g_01330
OG0001540	Syaf.g_00862	Prbf.g_01460
OG0001541	Syaf.g_00795	Prbf.g_01514
OG0001542	Syaf.g_00785	Prbf.g_01520
OG0001543	Syaf.g_00726	Prbf.g_00040
OG0001544	Syaf.g_00620	Prbf.g_00433
OG0001545	Syaf.g_00534	Prbf.g_00418
OG0001549	Syaf.g_01326	Prbf.g_01180
OG0001552	Syaf.g_02761, Syaf.g_02762	Prbf.g_00250
OG0001557	Syaf.g_02080	Prbf.g_01304
OG0001559	Syaf.g_00897	Prbf.g_01438
OG0001560	Syaf.g_00911	Prbf.g_01427
OG0001561	Syaf.g_01937	Prbf.g_01071
OG0001562	Syaf.g_01923	Prbf.g_01084
OG0001563	Syaf.g_00094	Prbf.g_00559
OG0001564	Syaf.g_00565	Prbf.g_01382
OG0001574	Syaf.g_02611	Prbf.g_01842
OG0001575	Syaf.g_02606	Prbf.g_01847
OG0001576	Syaf.g_02545	Prbf.g_00012
OG0001577	Syaf.g_01284	Prbf.g_00913
OG0001579	Syaf.g_00047	Prbf.g_01668
OG0001580	Syaf.g_00662	Prbf.g_01370
OG0001588	Syaf.g_00343	Prbf.g_01709
OG0001589	Syaf.g_01173	Prbf.g_00648
OG0001591	Syaf.g_02122	Prbf.g_01291
OG0001592	Syaf.g_00661	Prbf.g_01369
OG0001614	Syaf.g_00380	Prbf.g_00502
OG0001616	Syaf.g_01610	Prbf.g_00941
OG0001617	Syaf.g_01465	Prbf.g_01266
OG0001619	Syaf.g_01845	Prbf.g_01128
OG0001620	Syaf.g_00010	Prbf.g_01687
OG0001621	Syaf.g_00205	Prbf.g_01592
OG0001622	Syaf.g_00525	Prbf.g_00409
OG0001636	Syaf.g_00456	Prbf.g_01357
OG0001638	Syaf.g_01021	Prbf.g_00682
OG0001639	Syaf.g_01108	Prbf.g_00206
OG0001640	Syaf.g_01408	Prbf.g_01158
OG0001641	Syaf.g_01907	Prbf.g_01096
OG0001642	Syaf.g_01336	Prbf.g_01191
OG0001643	Syaf.g_02305	Prbf.g_00987
OG0001644	Syaf.g_01962	Prbf.g_01042
OG0001654	Syaf.g_01110	Prbf.g_00204
OG0001656	Syaf.g_00052	Prbf.g_01667
OG0001657	Syaf.g_00822	Prbf.g_01489
OG0001658	Syaf.g_00647	Prbf.g_01365
OG0001659	Syaf.g_01602	Prbf.g_00821
OG0001676	Syaf.g_00053	Prbf.g_01669
OG0001678	Syaf.g_00174	Prbf.g_00626
OG0001679	Syaf.g_02602, Syaf.g_02601	Prbf.g_01674
OG0001691	Syaf.g_02349	Prbf.g_01156
OG0001693	Syaf.g_01443	Prbf.g_00749
OG0001717	Syaf.g_00809	Prbf.g_00323
OG0001733	Syaf.g_02119	Prbf.g_00709
OG0001747	Syaf.g_00841	Prbf.g_01710
OG0001758	Syaf.g_01645	Prbf.g_00715
OG0001769	Syaf.g_02291	Prbf.g_00866
OG0001770	Syaf.g_01631	Prbf.g_00778
OG0001771	Syaf.g_01656	Prbf.g_00766
OG0001807	Syaf.g_00334	Prbf.g_01381
OG0001842	Syaf.g_01115	Prbf.g_00294
OG0001875	Syaf.g_01646	Prbf.g_00716
OG0001876	Syaf.g_01647	Prbf.g_00717
OG0001916	Syaf.g_02704	Prbf.g_01779
OG0001917	Syaf.g_01932	Prbf.g_01076
OG0001930	Syaf.g_01114	Prbf.g_00293
OG0001931	Syaf.g_01113	Prbf.g_00292
OG0001965	Syaf.g_02281	Prbf.g_00759
OG0001996	Syaf.g_00464	Prbf.g_01351
OG0002106	Syaf.g_02774	Prbf.g_00054
OG0002109	Syaf.g_02148, Syaf.g_01983	Prbf.g_00283
OG0002177	Syaf.g_02240	Prbf.g_01918
OG0002456	Syaf.g_01687	Prbf.g_00526
