Orthogroup	Syaf	Pral
OG0001129	Syaf.g_01415	Pral.g_01568
OG0001130	Syaf.g_01416	Pral.g_01567
OG0001131	Syaf.g_02090	Pral.g_01321
OG0001132	Syaf.g_01722	Pral.g_01033
OG0001133	Syaf.g_02334	Pral.g_01314
OG0001134	Syaf.g_01616	Pral.g_00056, Pral.g_00078
OG0001135	Syaf.g_01618	Pral.g_00075
OG0001136	Syaf.g_01286	Pral.g_01364
OG0001137	Syaf.g_01306	Pral.g_01377
OG0001138	Syaf.g_01596	Pral.g_01401
OG0001139	Syaf.g_01594	Pral.g_01403
OG0001141	Syaf.g_01592	Pral.g_01404
OG0001142	Syaf.g_01591	Pral.g_01405
OG0001143	Syaf.g_01583	Pral.g_01412
OG0001144	Syaf.g_01573	Pral.g_01417
OG0001145	Syaf.g_01267	Pral.g_01289
OG0001146	Syaf.g_01248	Pral.g_01277
OG0001147	Syaf.g_02489	Pral.g_01235
OG0001148	Syaf.g_02735	Pral.g_01220
OG0001149	Syaf.g_02736	Pral.g_01219
OG0001150	Syaf.g_02737	Pral.g_01218
OG0001151	Syaf.g_02750	Pral.g_01207
OG0001152	Syaf.g_02751	Pral.g_01206
OG0001153	Syaf.g_02463	Pral.g_01128
OG0001154	Syaf.g_02464	Pral.g_01127
OG0001155	Syaf.g_01107	Pral.g_01108
OG0001156	Syaf.g_01104	Pral.g_01105
OG0001157	Syaf.g_01103	Pral.g_01104
OG0001158	Syaf.g_01102	Pral.g_01103
OG0001159	Syaf.g_01101	Pral.g_01102
OG0001160	Syaf.g_01058	Pral.g_01076
OG0001161	Syaf.g_00617	Pral.g_00045
OG0001163	Syaf.g_01050	Pral.g_00098
OG0001164	Syaf.g_01044	Pral.g_00102
OG0001165	Syaf.g_01039	Pral.g_00105
OG0001166	Syaf.g_01010	Pral.g_00126
OG0001167	Syaf.g_01182	Pral.g_00143
OG0001168	Syaf.g_01180	Pral.g_00145
OG0001169	Syaf.g_01178	Pral.g_00147
OG0001170	Syaf.g_01176	Pral.g_00149
OG0001171	Syaf.g_01166	Pral.g_00160
OG0001172	Syaf.g_00173	Pral.g_00175
OG0001173	Syaf.g_00172	Pral.g_00176
OG0001174	Syaf.g_00164	Pral.g_00184
OG0001175	Syaf.g_00163	Pral.g_00185
OG0001176	Syaf.g_00142	Pral.g_00194
OG0001177	Syaf.g_00144	Pral.g_00196
OG0001178	Syaf.g_01028	Pral.g_00112
OG0001179	Syaf.g_00112	Pral.g_00226
OG0001180	Syaf.g_00087	Pral.g_00249
OG0001181	Syaf.g_00083	Pral.g_00253
OG0001182	Syaf.g_00074	Pral.g_00261
OG0001184	Syaf.g_00360	Pral.g_00284
OG0001185	Syaf.g_00382	Pral.g_00300
OG0001186	Syaf.g_00418	Pral.g_00324
OG0001187	Syaf.g_00422	Pral.g_00327
OG0001188	Syaf.g_00425	Pral.g_00329
OG0001189	Syaf.g_00441	Pral.g_00346
OG0001190	Syaf.g_00646	Pral.g_00351
OG0001191	Syaf.g_00635	Pral.g_00361
OG0001192	Syaf.g_00630	Pral.g_00366
OG0001193	Syaf.g_00596	Pral.g_00380
OG0001194	Syaf.g_00594	Pral.g_00381
OG0001195	Syaf.g_00593	Pral.g_00382
OG0001196	Syaf.g_00519	Pral.g_00398
OG0001197	Syaf.g_00517	Pral.g_00400
OG0001198	Syaf.g_00501	Pral.g_00407
OG0001200	Syaf.g_00955	Pral.g_00971
OG0001201	Syaf.g_00902	Pral.g_00939
OG0001203	Syaf.g_02785	Pral.g_00802
OG0001205	Syaf.g_01229	Pral.g_00648
OG0001206	Syaf.g_02530	Pral.g_00626
OG0001207	Syaf.g_02732	Pral.g_00615
OG0001208	Syaf.g_02719	Pral.g_00609
OG0001209	Syaf.g_02651	Pral.g_00555
OG0001210	Syaf.g_02642	Pral.g_00550
OG0001211	Syaf.g_02623	Pral.g_00540
OG0001212	Syaf.g_02563	Pral.g_00493
OG0001213	Syaf.g_02324	Pral.g_00458
OG0001214	Syaf.g_02308	Pral.g_01438
OG0001215	Syaf.g_01477	Pral.g_01751
OG0001216	Syaf.g_01980	Pral.g_01727
OG0001217	Syaf.g_02237	Pral.g_00023
OG0001218	Syaf.g_02473	Pral.g_01308
OG0001219	Syaf.g_01796	Pral.g_01660
OG0001220	Syaf.g_01335	Pral.g_01542
OG0001221	Syaf.g_02087	Pral.g_01788
OG0001222	Syaf.g_01848	Pral.g_01605
OG0001223	Syaf.g_01902	Pral.g_01610
OG0001224	Syaf.g_01438	Pral.g_01565
OG0001225	Syaf.g_01440	Pral.g_01563
OG0001226	Syaf.g_02262	Pral.g_01320, Pral.g_00967
OG0001227	Syaf.g_00614	Pral.g_01327
OG0001228	Syaf.g_01223	Pral.g_01421
OG0001229	Syaf.g_01464	Pral.g_01299
OG0001230	Syaf.g_02404	Pral.g_01174
OG0001232	Syaf.g_01000	Pral.g_00130
OG0001234	Syaf.g_00159	Pral.g_00188
OG0001235	Syaf.g_00150	Pral.g_00192
OG0001236	Syaf.g_00357	Pral.g_00281
OG0001237	Syaf.g_00362	Pral.g_00285
OG0001238	Syaf.g_00634	Pral.g_00362
OG0001239	Syaf.g_00960	Pral.g_00976
OG0001240	Syaf.g_00919	Pral.g_00954
OG0001241	Syaf.g_00909	Pral.g_00945
OG0001242	Syaf.g_00874	Pral.g_00926
OG0001243	Syaf.g_00867	Pral.g_00919
OG0001244	Syaf.g_00836	Pral.g_00904
OG0001246	Syaf.g_02693	Pral.g_00016, Pral.g_00586
OG0001247	Syaf.g_02004	Pral.g_01758
OG0001248	Syaf.g_02012	Pral.g_01756
OG0001250	Syaf.g_01377	Pral.g_01529
OG0001251	Syaf.g_00588	Pral.g_01819
OG0001254	Syaf.g_01617	Pral.g_00076
OG0001256	Syaf.g_01051	Pral.g_01069
OG0001258	Syaf.g_01041	Pral.g_00103
OG0001259	Syaf.g_01177	Pral.g_00148
OG0001260	Syaf.g_01155	Pral.g_00166
OG0001261	Syaf.g_00103	Pral.g_00234
OG0001262	Syaf.g_00439	Pral.g_00344
OG0001263	Syaf.g_00864	Pral.g_00917
OG0001265	Syaf.g_00876	Pral.g_00927
OG0001266	Syaf.g_00760	Pral.g_00841
OG0001267	Syaf.g_00244	Pral.g_00759
OG0001268	Syaf.g_00017	Pral.g_00693
OG0001269	Syaf.g_01653	Pral.g_01541
OG0001270	Syaf.g_01210	Pral.g_00660
OG0001271	Syaf.g_02501	Pral.g_00620
OG0001272	Syaf.g_02715	Pral.g_00605
OG0001273	Syaf.g_02315	Pral.g_01432
OG0001274	Syaf.g_00707	Pral.g_00818
OG0001275	Syaf.g_01917	Pral.g_01585
OG0001276	Syaf.g_01933	Pral.g_01597
OG0001277	Syaf.g_00533	Pral.g_01703
OG0001278	Syaf.g_01562	Pral.g_01425
OG0001279	Syaf.g_02385	Pral.g_00024
OG0001280	Syaf.g_01257	Pral.g_01282
OG0001281	Syaf.g_01247	Pral.g_01276
OG0001282	Syaf.g_02734	Pral.g_01221
OG0001283	Syaf.g_00524, Syaf.g_02414	Pral.g_00394
OG0001284	Syaf.g_01073	Pral.g_01082
OG0001285	Syaf.g_00568	Pral.g_00133
OG0001286	Syaf.g_00089	Pral.g_00247
OG0001287	Syaf.g_00390	Pral.g_00307
OG0001288	Syaf.g_00408	Pral.g_00317
OG0001289	Syaf.g_00935	Pral.g_00960
OG0001290	Syaf.g_00910	Pral.g_00946
OG0001291	Syaf.g_00853	Pral.g_00909
OG0001292	Syaf.g_00191	Pral.g_00791
OG0001293	Syaf.g_00217	Pral.g_00778
OG0001294	Syaf.g_02124	Pral.g_00025
OG0001296	Syaf.g_02687	Pral.g_00581
OG0001297	Syaf.g_02683	Pral.g_00576
OG0001298	Syaf.g_02584	Pral.g_00511
OG0001299	Syaf.g_02130	Pral.g_01468
OG0001300	Syaf.g_01468	Pral.g_01747
OG0001301	Syaf.g_01454	Pral.g_01742
OG0001302	Syaf.g_02279	Pral.g_01663
OG0001304	Syaf.g_01950	Pral.g_01577
OG0001305	Syaf.g_01448	Pral.g_01557
OG0001306	Syaf.g_01272	Pral.g_01352
OG0001307	Syaf.g_01638	Pral.g_01238
OG0001308	Syaf.g_02427	Pral.g_01151
OG0001309	Syaf.g_02678	Pral.g_00572
OG0001310	Syaf.g_01018	Pral.g_00120
OG0001311	Syaf.g_01935	Pral.g_01599
OG0001312	Syaf.g_01809	Pral.g_01651
OG0001313	Syaf.g_02517, Syaf.g_02523	Pral.g_01673
OG0001315	Syaf.g_00071	Pral.g_01326
OG0001316	Syaf.g_00847	Pral.g_00905
OG0001317	Syaf.g_02790	Pral.g_00806
OG0001318	Syaf.g_00209	Pral.g_00782
OG0001319	Syaf.g_00232	Pral.g_00766
OG0001321	Syaf.g_01238	Pral.g_00642
OG0001322	Syaf.g_01239	Pral.g_00641
OG0001323	Syaf.g_02675	Pral.g_00570
OG0001324	Syaf.g_01467	Pral.g_01746
OG0001325	Syaf.g_01976	Pral.g_01724
OG0001327	Syaf.g_02116	Pral.g_01810
OG0001330	Syaf.g_01264	Pral.g_01047
OG0001331	Syaf.g_02739	Pral.g_01216
OG0001333	Syaf.g_01181	Pral.g_00144
OG0001334	Syaf.g_00060	Pral.g_00270
OG0001335	Syaf.g_00059	Pral.g_00271
OG0001336	Syaf.g_00523	Pral.g_00395
OG0001337	Syaf.g_00063, Syaf.g_00040	Pral.g_00707
OG0001338	Syaf.g_00046, Syaf.g_01683, Syaf.g_00036	Pral.g_00704
OG0001339	Syaf.g_00907	Pral.g_00943
OG0001340	Syaf.g_00039	Pral.g_00706
OG0001341	Syaf.g_01463	Pral.g_01304
OG0001343	Syaf.g_00590	Pral.g_01822
OG0001344	Syaf.g_01294	Pral.g_01371
OG0001345	Syaf.g_01323	Pral.g_01389
OG0001346	Syaf.g_01253	Pral.g_01280
OG0001348	Syaf.g_01396	Pral.g_01303
OG0001350	Syaf.g_02786	Pral.g_00803
OG0001351	Syaf.g_02539	Pral.g_00634
OG0001352	Syaf.g_02661	Pral.g_01762
OG0001353	Syaf.g_01388	Pral.g_01520
OG0001354	Syaf.g_01888	Pral.g_01617
OG0001358	Syaf.g_02341	Pral.g_00467
OG0001359	Syaf.g_00591	Pral.g_01821
OG0001361	Syaf.g_01320	Pral.g_01386
OG0001362	Syaf.g_02432	Pral.g_01147
OG0001363	Syaf.g_02434	Pral.g_01145
OG0001364	Syaf.g_00338	Pral.g_00273
OG0001368	Syaf.g_00184	Pral.g_01899, Pral.g_01702
OG0001371	Syaf.g_00397	Pral.g_01763
OG0001372	Syaf.g_01682	Pral.g_00043
OG0001375	Syaf.g_00589	Pral.g_01823
OG0001379	Syaf.g_01262	Pral.g_01287
OG0001380	Syaf.g_02247	Pral.g_01345
OG0001394	Syaf.g_02081	Pral.g_01784
OG0001397	Syaf.g_02433	Pral.g_01146
OG0001398	Syaf.g_01758	Pral.g_01710
OG0001401	Syaf.g_01383	Pral.g_01672
OG0001402	Syaf.g_02336	Pral.g_00463
OG0001404	Syaf.g_00964	Pral.g_00979
OG0001405	Syaf.g_00057	Pral.g_00713
OG0001407	Syaf.g_02660	Pral.g_00051
OG0001410	Syaf.g_01639	Pral.g_01237
OG0001419	Syaf.g_02659	Pral.g_00052
OG0001421	Syaf.g_01721	Pral.g_01068
OG0001425	Syaf.g_00631	Pral.g_00365
OG0001435	Syaf.g_02107	Pral.g_01803
OG0001438	Syaf.g_00259	Pral.g_00745
OG0001441	Syaf.g_02673	Pral.g_00568
OG0001443	Syaf.g_00621	Pral.g_01300
OG0001448	Syaf.g_00612	Pral.g_01851
OG0001451	Syaf.g_02183	Pral.g_01553
OG0001452	Syaf.g_00204	Pral.g_01817
OG0001453	Syaf.g_01909	Pral.g_00989
OG0001461	Syaf.g_01633	Pral.g_00457
OG0001465	Syaf.g_02000	Pral.g_01735
OG0001467	Syaf.g_02280	Pral.g_01223
OG0001468	Syaf.g_02278	Pral.g_01834
OG0001476	Syaf.g_01302	Pral.g_01374
OG0001484	Syaf.g_00570	Pral.g_01053
OG0001487	Syaf.g_02472	Pral.g_01120
OG0001489	Syaf.g_00078	Pral.g_00258
OG0001495	Syaf.g_00145	Pral.g_00197
OG0001498	Syaf.g_02806	Pral.g_00675
OG0001510	Syaf.g_00394	Pral.g_00311
OG0001511	Syaf.g_00894	Pral.g_00935
OG0001512	Syaf.g_02784	Pral.g_01297
OG0001515	Syaf.g_01472	Pral.g_01749
OG0001516	Syaf.g_02133	Pral.g_01465
OG0001517	Syaf.g_00022	Pral.g_00697
OG0001518	Syaf.g_00632	Pral.g_00364
OG0001519	Syaf.g_00619	Pral.g_00369
OG0001522	Syaf.g_01387	Pral.g_01521
OG0001527	Syaf.g_02609	Pral.g_00526
OG0001529	Syaf.g_00448	Pral.g_01004
OG0001530	Syaf.g_00896	Pral.g_00936
OG0001531	Syaf.g_02783	Pral.g_00801
OG0001532	Syaf.g_01595	Pral.g_01402
OG0001534	Syaf.g_01951	Pral.g_01576
OG0001535	Syaf.g_01931	Pral.g_01596
OG0001536	Syaf.g_01856	Pral.g_01631
OG0001537	Syaf.g_02086	Pral.g_01787
OG0001538	Syaf.g_02044	Pral.g_01493
OG0001539	Syaf.g_02111	Pral.g_01808
OG0001540	Syaf.g_00862	Pral.g_00915
OG0001541	Syaf.g_00795	Pral.g_00864
OG0001542	Syaf.g_00785	Pral.g_00858
OG0001543	Syaf.g_00726	Pral.g_01305
OG0001544	Syaf.g_00620	Pral.g_00368
OG0001545	Syaf.g_00534	Pral.g_00385
OG0001548	Syaf.g_02258	Pral.g_01858
OG0001552	Syaf.g_02761, Syaf.g_02762	Pral.g_01067
OG0001557	Syaf.g_02080	Pral.g_01783
OG0001558	Syaf.g_00478	Pral.g_00667
OG0001559	Syaf.g_00897	Pral.g_00937
OG0001560	Syaf.g_00911	Pral.g_00947
OG0001561	Syaf.g_01937	Pral.g_01601
OG0001562	Syaf.g_01923	Pral.g_01589
OG0001563	Syaf.g_00094	Pral.g_00242
OG0001574	Syaf.g_02611	Pral.g_00528
OG0001575	Syaf.g_02606	Pral.g_00523
OG0001576	Syaf.g_02545	Pral.g_01268
OG0001577	Syaf.g_01284	Pral.g_01362
OG0001579	Syaf.g_00047	Pral.g_00709
OG0001580	Syaf.g_00662	Pral.g_00997
OG0001588	Syaf.g_00343	Pral.g_01229
OG0001589	Syaf.g_01173	Pral.g_00153
OG0001591	Syaf.g_02122	Pral.g_01770
OG0001592	Syaf.g_00661	Pral.g_00998
OG0001602	Syaf.g_02001	Pral.g_01736
OG0001614	Syaf.g_00380	Pral.g_00299
OG0001616	Syaf.g_01610	Pral.g_01392
OG0001617	Syaf.g_01465	Pral.g_01745
OG0001619	Syaf.g_01845	Pral.g_01641
OG0001620	Syaf.g_00010	Pral.g_00689
OG0001621	Syaf.g_00205	Pral.g_00786
OG0001622	Syaf.g_00525	Pral.g_00393
OG0001636	Syaf.g_00456	Pral.g_01010
OG0001638	Syaf.g_01021	Pral.g_00118
OG0001639	Syaf.g_01108	Pral.g_01109
OG0001640	Syaf.g_01408	Pral.g_01572
OG0001642	Syaf.g_01336	Pral.g_01540
OG0001644	Syaf.g_01962	Pral.g_01714
OG0001652	Syaf.g_00480	Pral.g_01678
OG0001654	Syaf.g_01110	Pral.g_01111
OG0001655	Syaf.g_02190, Syaf.g_01507	Pral.g_01302
OG0001656	Syaf.g_00052	Pral.g_00710
OG0001657	Syaf.g_00822	Pral.g_00889
OG0001658	Syaf.g_00647	Pral.g_01002
OG0001659	Syaf.g_01602	Pral.g_00433
OG0001671	Syaf.g_00721	Pral.g_01685
OG0001673	Syaf.g_02792	Pral.g_00808
OG0001676	Syaf.g_00053	Pral.g_00708
OG0001678	Syaf.g_00174	Pral.g_00174
OG0001679	Syaf.g_02602, Syaf.g_02601	Pral.g_00703
OG0001691	Syaf.g_02349	Pral.g_01574
OG0001692	Syaf.g_02408	Pral.g_01170
OG0001694	Syaf.g_00246	Pral.g_00757
OG0001703	Syaf.g_02731	Pral.g_00614
OG0001713	Syaf.g_01303	Pral.g_01375
OG0001717	Syaf.g_00809	Pral.g_00876
OG0001729	Syaf.g_02780	Pral.g_00798
OG0001731	Syaf.g_01089	Pral.g_01096
OG0001737	Syaf.g_00265	Pral.g_01686
OG0001748	Syaf.g_00719	Pral.g_01684
OG0001761	Syaf.g_02366	Pral.g_00473
OG0001770	Syaf.g_01631	Pral.g_00001, Pral.g_00027, Pral.g_00028
OG0001803	Syaf.g_01225	Pral.g_00652
OG0001810	Syaf.g_00849	Pral.g_01688
OG0001813	Syaf.g_00607	Pral.g_00372
OG0001816	Syaf.g_02117	Pral.g_01811
OG0001837	Syaf.g_00720	Pral.g_01683
OG0001907	Syaf.g_00844	Pral.g_01056
OG0001916	Syaf.g_02704	Pral.g_00594
OG0001936	Syaf.g_01689	Pral.g_00069
OG0001974	Syaf.g_00650	Pral.g_00014
OG0002111	Syaf.g_02492, Syaf.g_01126, Syaf.g_01525	Pral.g_01869
OG0002154	Syaf.g_00843	Pral.g_01224
OG0002177	Syaf.g_02240	Pral.g_00453
OG0002237	Syaf.g_02317	Pral.g_01431
OG0002247	Syaf.g_02594	Pral.g_00517
OG0002285	Syaf.g_01812	Pral.g_01648
OG0002456	Syaf.g_01687	Pral.g_00276
OG0002579	Syaf.g_00842	Pral.g_01225
OG0002589	Syaf.g_02154	Pral.g_01877
OG0002931	Syaf.g_02155	Pral.g_01876
