Orthogroup	Syaf	Syag
OG0001117	Syaf.g_01892	Syag.g_00834
OG0001118	Syaf.g_01893	Syag.g_00835
OG0001119	Syaf.g_01895	Syag.g_00837
OG0001120	Syaf.g_01899	Syag.g_00841
OG0001122	Syaf.g_01927	Syag.g_00867
OG0001123	Syaf.g_01934	Syag.g_00875
OG0001124	Syaf.g_01936	Syag.g_00877
OG0001125	Syaf.g_01938	Syag.g_00879
OG0001126	Syaf.g_01409	Syag.g_00957
OG0001127	Syaf.g_01410	Syag.g_00958
OG0001128	Syaf.g_01413	Syag.g_00961
OG0001129	Syaf.g_01415	Syag.g_00963
OG0001130	Syaf.g_01416	Syag.g_00964
OG0001131	Syaf.g_02090	Syag.g_00624
OG0001132	Syaf.g_01722	Syag.g_00096
OG0001133	Syaf.g_02334	Syag.g_00380
OG0001134	Syaf.g_01616	Syag.g_02164
OG0001135	Syaf.g_01618	Syag.g_00147
OG0001136	Syaf.g_01286	Syag.g_01144
OG0001137	Syaf.g_01306	Syag.g_01123
OG0001138	Syaf.g_01596	Syag.g_01090
OG0001139	Syaf.g_01594	Syag.g_01088
OG0001140	Syaf.g_01593	Syag.g_01087
OG0001141	Syaf.g_01592	Syag.g_01086
OG0001142	Syaf.g_01591	Syag.g_01085
OG0001143	Syaf.g_01583	Syag.g_01077
OG0001144	Syaf.g_01573	Syag.g_01064
OG0001145	Syaf.g_01267	Syag.g_01169
OG0001146	Syaf.g_01248	Syag.g_01218
OG0001147	Syaf.g_02489	Syag.g_01360
OG0001148	Syaf.g_02735	Syag.g_01539
OG0001149	Syaf.g_02736	Syag.g_01540
OG0001150	Syaf.g_02737	Syag.g_01541
OG0001151	Syaf.g_02750	Syag.g_01554
OG0001152	Syaf.g_02751	Syag.g_01555
OG0001153	Syaf.g_02463	Syag.g_01375
OG0001154	Syaf.g_02464	Syag.g_01374
OG0001155	Syaf.g_01107	Syag.g_01616
OG0001156	Syaf.g_01104	Syag.g_01619
OG0001157	Syaf.g_01103	Syag.g_01620
OG0001158	Syaf.g_01102	Syag.g_01621
OG0001159	Syaf.g_01101	Syag.g_01622, Syag.g_01625
OG0001160	Syaf.g_01058	Syag.g_01666
OG0001161	Syaf.g_00617	Syag.g_02163
OG0001162	Syaf.g_02015	Syag.g_01238
OG0001163	Syaf.g_01050	Syag.g_01674
OG0001164	Syaf.g_01044	Syag.g_01680
OG0001165	Syaf.g_01039	Syag.g_01685
OG0001166	Syaf.g_01010	Syag.g_01715
OG0001167	Syaf.g_01182	Syag.g_02383
OG0001168	Syaf.g_01180	Syag.g_01740
OG0001169	Syaf.g_01178	Syag.g_01742
OG0001170	Syaf.g_01176	Syag.g_01744
OG0001171	Syaf.g_01166	Syag.g_01755
OG0001172	Syaf.g_00173	Syag.g_02693
OG0001173	Syaf.g_00172	Syag.g_02694
OG0001174	Syaf.g_00164	Syag.g_02703
OG0001175	Syaf.g_00163	Syag.g_02704
OG0001176	Syaf.g_00142	Syag.g_02723
OG0001177	Syaf.g_00144	Syag.g_02720
OG0001178	Syaf.g_01028	Syag.g_01694
OG0001179	Syaf.g_00112	Syag.g_02754
OG0001180	Syaf.g_00087	Syag.g_02780
OG0001181	Syaf.g_00083	Syag.g_02784
OG0001182	Syaf.g_00074	Syag.g_02793
OG0001184	Syaf.g_00360	Syag.g_02428
OG0001185	Syaf.g_00382	Syag.g_02399
OG0001186	Syaf.g_00418	Syag.g_02364
OG0001187	Syaf.g_00422	Syag.g_02361
OG0001188	Syaf.g_00425	Syag.g_02359
OG0001189	Syaf.g_00441	Syag.g_02334
OG0001190	Syaf.g_00646	Syag.g_02126
OG0001191	Syaf.g_00635	Syag.g_02142
OG0001192	Syaf.g_00630	Syag.g_02149
OG0001193	Syaf.g_00596	Syag.g_02182
OG0001194	Syaf.g_00594	Syag.g_02185
OG0001195	Syaf.g_00593	Syag.g_02186
OG0001196	Syaf.g_00519	Syag.g_02254
OG0001197	Syaf.g_00517	Syag.g_02256
OG0001198	Syaf.g_00501	Syag.g_02269
OG0001199	Syaf.g_00957	Syag.g_01825
OG0001200	Syaf.g_00955	Syag.g_01827
OG0001201	Syaf.g_00902	Syag.g_01886
OG0001202	Syaf.g_00764	Syag.g_02032
OG0001203	Syaf.g_02785	Syag.g_01783
OG0001204	Syaf.g_00185	Syag.g_02673
OG0001206	Syaf.g_02530	Syag.g_01328
OG0001207	Syaf.g_02732	Syag.g_01536
OG0001208	Syaf.g_02719	Syag.g_01526
OG0001209	Syaf.g_02651	Syag.g_01451
OG0001210	Syaf.g_02642	Syag.g_01442
OG0001211	Syaf.g_02623	Syag.g_00272
OG0001212	Syaf.g_02563	Syag.g_00334
OG0001213	Syaf.g_02324	Syag.g_00394
OG0001214	Syaf.g_02308	Syag.g_00412
OG0001215	Syaf.g_01477	Syag.g_01014
OG0001216	Syaf.g_01980	Syag.g_00920
OG0001217	Syaf.g_02237	Syag.g_00151
OG0001218	Syaf.g_02473	Syag.g_01364
OG0001219	Syaf.g_01796	Syag.g_00767
OG0001220	Syaf.g_01335	Syag.g_00743
OG0001221	Syaf.g_02087	Syag.g_00628
OG0001222	Syaf.g_01848	Syag.g_00797
OG0001223	Syaf.g_01902	Syag.g_00843
OG0001224	Syaf.g_01438	Syag.g_00969
OG0001225	Syaf.g_01440	Syag.g_00971
OG0001226	Syaf.g_02262	Syag.g_01835
OG0001227	Syaf.g_00614	Syag.g_01240
OG0001228	Syaf.g_01223	Syag.g_00709
OG0001229	Syaf.g_01464	Syag.g_00997
OG0001230	Syaf.g_02404	Syag.g_01430
OG0001231	Syaf.g_00481	Syag.g_02289
OG0001232	Syaf.g_01000	Syag.g_01724
OG0001234	Syaf.g_00159	Syag.g_02708
OG0001235	Syaf.g_00150	Syag.g_02715
OG0001236	Syaf.g_00357	Syag.g_02432
OG0001237	Syaf.g_00362	Syag.g_02426
OG0001238	Syaf.g_00634	Syag.g_02144
OG0001239	Syaf.g_00960	Syag.g_01822
OG0001240	Syaf.g_00919	Syag.g_01869
OG0001241	Syaf.g_00909	Syag.g_01879
OG0001243	Syaf.g_00867	Syag.g_01920
OG0001244	Syaf.g_00836	Syag.g_01948
OG0001246	Syaf.g_02693	Syag.g_01498
OG0001247	Syaf.g_02004	Syag.g_00710
OG0001248	Syaf.g_02012	Syag.g_00175
OG0001250	Syaf.g_01377	Syag.g_00725
OG0001251	Syaf.g_00588	Syag.g_00472
OG0001252	Syaf.g_01412	Syag.g_00960
OG0001254	Syaf.g_01617	Syag.g_02165
OG0001255	Syaf.g_01070	Syag.g_00440
OG0001256	Syaf.g_01051	Syag.g_01673
OG0001257	Syaf.g_02534	Syag.g_00217
OG0001258	Syaf.g_01041	Syag.g_01683
OG0001259	Syaf.g_01177	Syag.g_01743
OG0001260	Syaf.g_01155	Syag.g_01763
OG0001261	Syaf.g_00103	Syag.g_02763
OG0001262	Syaf.g_00439	Syag.g_02336
OG0001263	Syaf.g_00864	Syag.g_01923
OG0001265	Syaf.g_00876	Syag.g_01910
OG0001266	Syaf.g_00760	Syag.g_02036
OG0001267	Syaf.g_00244	Syag.g_02598
OG0001268	Syaf.g_00017	Syag.g_02850
OG0001269	Syaf.g_01653	Syag.g_00480
OG0001270	Syaf.g_01210	Syag.g_00030
OG0001271	Syaf.g_02501	Syag.g_01353
OG0001272	Syaf.g_02715	Syag.g_01522
OG0001273	Syaf.g_02315	Syag.g_00405
OG0001274	Syaf.g_00707	Syag.g_02076
OG0001275	Syaf.g_01917	Syag.g_00857
OG0001276	Syaf.g_01933	Syag.g_00874
OG0001278	Syaf.g_01562	Syag.g_01054
OG0001279	Syaf.g_02385	Syag.g_00490
OG0001280	Syaf.g_01257	Syag.g_01189
OG0001281	Syaf.g_01247	Syag.g_01219
OG0001282	Syaf.g_02734	Syag.g_01538
OG0001283	Syaf.g_00524, Syaf.g_02414	Syag.g_02248
OG0001284	Syaf.g_01073	Syag.g_01656
OG0001285	Syaf.g_00568	Syag.g_00142, Syag.g_02205
OG0001286	Syaf.g_00089	Syag.g_02778
OG0001287	Syaf.g_00390	Syag.g_02391
OG0001288	Syaf.g_00408	Syag.g_02373
OG0001289	Syaf.g_00935	Syag.g_01850
OG0001290	Syaf.g_00910	Syag.g_01878
OG0001291	Syaf.g_00853	Syag.g_01933
OG0001292	Syaf.g_00191	Syag.g_02667
OG0001293	Syaf.g_00217	Syag.g_02625
OG0001294	Syaf.g_02124	Syag.g_00593
OG0001295	Syaf.g_02637	Syag.g_00968
OG0001296	Syaf.g_02687	Syag.g_01492
OG0001297	Syaf.g_02683	Syag.g_01488
OG0001298	Syaf.g_02584	Syag.g_00309
OG0001299	Syaf.g_02130	Syag.g_00582
OG0001300	Syaf.g_01468	Syag.g_01003
OG0001301	Syaf.g_01454	Syag.g_00987
OG0001302	Syaf.g_02279	Syag.g_00442
OG0001303	Syaf.g_01798	Syag.g_00769
OG0001304	Syaf.g_01950	Syag.g_00890
OG0001305	Syaf.g_01448	Syag.g_00981
OG0001306	Syaf.g_01272	Syag.g_01160
OG0001307	Syaf.g_01638	Syag.g_00577
OG0001308	Syaf.g_02427	Syag.g_01406
OG0001309	Syaf.g_02678	Syag.g_01482
OG0001311	Syaf.g_01935	Syag.g_00876
OG0001312	Syaf.g_01809	Syag.g_00779
OG0001313	Syaf.g_02517	Syag.g_00391, Syag.g_01336
OG0001313	Syaf.g_02523	Syag.g_01335
OG0001315	Syaf.g_00071	Syag.g_02796
OG0001316	Syaf.g_00847	Syag.g_01940
OG0001317	Syaf.g_02790	Syag.g_01787
OG0001318	Syaf.g_00209	Syag.g_02633
OG0001319	Syaf.g_00232	Syag.g_02609
OG0001321	Syaf.g_01238	Syag.g_00050
OG0001322	Syaf.g_01239	Syag.g_00051
OG0001323	Syaf.g_02675	Syag.g_01479
OG0001324	Syaf.g_01467	Syag.g_01002
OG0001325	Syaf.g_01976	Syag.g_00916
OG0001326	Syaf.g_00578	Syag.g_02190, Syag.g_02195
OG0001328	Syaf.g_02094	Syag.g_00620
OG0001329	Syaf.g_02285	Syag.g_00498
OG0001330	Syaf.g_01264	Syag.g_01181
OG0001331	Syaf.g_02739	Syag.g_01543
OG0001333	Syaf.g_01181	Syag.g_01739
OG0001334	Syaf.g_00060	Syag.g_02807
OG0001335	Syaf.g_00059	Syag.g_02808
OG0001336	Syaf.g_00523	Syag.g_02249
OG0001337	Syaf.g_00063	Syag.g_02804
OG0001337	Syaf.g_00040	Syag.g_02824
OG0001338	Syaf.g_00046	Syag.g_02818
OG0001338	Syaf.g_01683	Syag.g_02831
OG0001338	Syaf.g_00036	Syag.g_02827
OG0001339	Syaf.g_00907	Syag.g_01881
OG0001341	Syaf.g_01463	Syag.g_00233
OG0001343	Syaf.g_00590	Syag.g_00562
OG0001344	Syaf.g_01294	Syag.g_01136
OG0001345	Syaf.g_01323	Syag.g_01108
OG0001346	Syaf.g_01253	Syag.g_01193
OG0001347	Syaf.g_02400	Syag.g_02350
OG0001348	Syaf.g_01396	Syag.g_00941
OG0001351	Syaf.g_02539	Syag.g_00055
OG0001352	Syaf.g_02661	Syag.g_01459
OG0001353	Syaf.g_01388	Syag.g_00716
OG0001354	Syaf.g_01888	Syag.g_00830
OG0001356	Syaf.g_01397	Syag.g_00942
OG0001357	Syaf.g_01769, Syaf.g_01068, Syaf.g_01131, Syaf.g_01827	Syag.g_00465
OG0001358	Syaf.g_02341	Syag.g_00374
OG0001359	Syaf.g_00591	Syag.g_00561
OG0001360	Syaf.g_01325	Syag.g_01106
OG0001361	Syaf.g_01320	Syag.g_01111
OG0001364	Syaf.g_00338	Syag.g_02448
OG0001366	Syaf.g_01007	Syag.g_01718
OG0001368	Syaf.g_00184	Syag.g_02674
OG0001370	Syaf.g_00569	Syag.g_02204
OG0001373	Syaf.g_00579	Syag.g_02194
OG0001374	Syaf.g_00571	Syag.g_02202
OG0001375	Syaf.g_00589	Syag.g_00563
OG0001376	Syaf.g_00626	Syag.g_02153
OG0001377	Syaf.g_00627	Syag.g_02152
OG0001378	Syaf.g_01209	Syag.g_00028
OG0001379	Syaf.g_01262	Syag.g_01183
OG0001380	Syaf.g_02247	Syag.g_00252
OG0001383	Syaf.g_00688	Syag.g_02087, Syag.g_02090
OG0001385	Syaf.g_00582	Syag.g_02191
OG0001386	Syaf.g_00581	Syag.g_02192
OG0001387	Syaf.g_00580	Syag.g_02193
OG0001388	Syaf.g_00577	Syag.g_02196
OG0001389	Syaf.g_00576	Syag.g_02197
OG0001390	Syaf.g_00575	Syag.g_02198
OG0001391	Syaf.g_00574	Syag.g_02199
OG0001392	Syaf.g_00573	Syag.g_02200
OG0001393	Syaf.g_00572	Syag.g_02201
OG0001394	Syaf.g_02081	Syag.g_00635
OG0001395	Syaf.g_01958	Syag.g_00898
OG0001396	Syaf.g_02399	Syag.g_02349
OG0001398	Syaf.g_01758	Syag.g_00751
OG0001401	Syaf.g_01383	Syag.g_00720
OG0001402	Syaf.g_02336	Syag.g_00379
OG0001404	Syaf.g_00964	Syag.g_01818
OG0001405	Syaf.g_00057	Syag.g_02810
OG0001406	Syaf.g_00625	Syag.g_02154
OG0001408	Syaf.g_01546	Syag.g_00450
OG0001410	Syaf.g_01639	Syag.g_00576
OG0001411	Syaf.g_00310	Syag.g_02424
OG0001412	Syaf.g_02401	Syag.g_02351
OG0001413	Syaf.g_02344, Syaf.g_02267	Syag.g_00224
OG0001416	Syaf.g_01250	Syag.g_01198
OG0001417	Syaf.g_01887	Syag.g_00829
OG0001419	Syaf.g_02659	Syag.g_01466
OG0001420	Syaf.g_02664	Syag.g_01465
OG0001425	Syaf.g_00631	Syag.g_02148
OG0001426	Syaf.g_01542	Syag.g_00073, Syag.g_00197
OG0001428	Syaf.g_00804	Syag.g_01981
OG0001432	Syaf.g_01492	Syag.g_00448
OG0001433	Syaf.g_01398	Syag.g_00943
OG0001435	Syaf.g_02107	Syag.g_00605
OG0001436	Syaf.g_00331	Syag.g_02454
OG0001436	Syaf.g_00332	Syag.g_02453
OG0001438	Syaf.g_00259	Syag.g_02583
OG0001439	Syaf.g_00283	Syag.g_02554
OG0001442	Syaf.g_02066	Syag.g_00648
OG0001443	Syaf.g_00621	Syag.g_02157
OG0001444	Syaf.g_00924	Syag.g_01863
OG0001444	Syaf.g_00401	Syag.g_02380
OG0001447	Syaf.g_00866	Syag.g_01921
OG0001448	Syaf.g_00612	Syag.g_01350
OG0001449	Syaf.g_00182	Syag.g_02676
OG0001452	Syaf.g_00204	Syag.g_02638
OG0001453	Syaf.g_01909	Syag.g_00849
OG0001454	Syaf.g_02263	Syag.g_00204
OG0001456	Syaf.g_00561	Syag.g_02212
OG0001457	Syaf.g_00560	Syag.g_02213
OG0001458	Syaf.g_00559	Syag.g_02214
OG0001459	Syaf.g_01643	Syag.g_00535
OG0001460	Syaf.g_01399	Syag.g_00944
OG0001461	Syaf.g_01633	Syag.g_00521
OG0001462	Syaf.g_00455	Syag.g_02315
OG0001465	Syaf.g_02000	Syag.g_00940
OG0001467	Syaf.g_02280	Syag.g_01322
OG0001470	Syaf.g_01206	Syag.g_02420
OG0001471	Syaf.g_00276	Syag.g_02563
OG0001473	Syaf.g_02282	Syag.g_00471
OG0001474	Syaf.g_00016	Syag.g_02851
OG0001475	Syaf.g_01204	Syag.g_02418
OG0001477	Syaf.g_01457	Syag.g_00990
OG0001478	Syaf.g_02516	Syag.g_01337
OG0001478	Syaf.g_02508	Syag.g_01344
OG0001479	Syaf.g_00019	Syag.g_02848
OG0001480	Syaf.g_01334	Syag.g_00451
OG0001482	Syaf.g_01897	Syag.g_00839
OG0001484	Syaf.g_00570	Syag.g_02203
OG0001487	Syaf.g_02472	Syag.g_01365
OG0001488	Syaf.g_01311	Syag.g_01119
OG0001489	Syaf.g_00078	Syag.g_02789, Syag.g_00515
OG0001492	Syaf.g_01565	Syag.g_01057
OG0001493	Syaf.g_01555	Syag.g_01045
OG0001495	Syaf.g_00145	Syag.g_02719
OG0001496	Syaf.g_01459	Syag.g_00993
OG0001497	Syaf.g_01458	Syag.g_00991
OG0001498	Syaf.g_02806	Syag.g_00006
OG0001502	Syaf.g_01341	Syag.g_00739
OG0001504	Syaf.g_01642	Syag.g_00534
OG0001507	Syaf.g_01664	Syag.g_01794, Syag.g_00083
OG0001508	Syaf.g_01207	Syag.g_02421
OG0001510	Syaf.g_00394	Syag.g_02386
OG0001511	Syaf.g_00894	Syag.g_01893
OG0001512	Syaf.g_02784	Syag.g_01781
OG0001513	Syaf.g_00361	Syag.g_02427
OG0001514	Syaf.g_01460	Syag.g_00994
OG0001515	Syaf.g_01472	Syag.g_01007
OG0001516	Syaf.g_02133	Syag.g_00579
OG0001517	Syaf.g_00022	Syag.g_02844
OG0001518	Syaf.g_00632	Syag.g_02146
OG0001519	Syaf.g_00619	Syag.g_02161
OG0001520	Syaf.g_02600	Syag.g_00294
OG0001527	Syaf.g_02609	Syag.g_00287
OG0001528	Syaf.g_01205	Syag.g_02419
OG0001529	Syaf.g_00448	Syag.g_02327
OG0001530	Syaf.g_00896	Syag.g_01891
OG0001531	Syaf.g_02783	Syag.g_01780
OG0001532	Syaf.g_01595	Syag.g_01089
OG0001533	Syaf.g_02533	Syag.g_01324
OG0001533	Syaf.g_02543	Syag.g_00026
OG0001534	Syaf.g_01951	Syag.g_00891
OG0001535	Syaf.g_01931	Syag.g_00871
OG0001536	Syaf.g_01856	Syag.g_00805
OG0001537	Syaf.g_02086	Syag.g_00629
OG0001538	Syaf.g_02044	Syag.g_00672
OG0001539	Syaf.g_02111	Syag.g_00601
OG0001540	Syaf.g_00862	Syag.g_01925
OG0001541	Syaf.g_00795	Syag.g_01990
OG0001542	Syaf.g_00785	Syag.g_01999
OG0001543	Syaf.g_00726	Syag.g_02058
OG0001544	Syaf.g_00620	Syag.g_02158
OG0001545	Syaf.g_00534	Syag.g_02238
OG0001546	Syaf.g_02670	Syag.g_01473
OG0001547	Syaf.g_01777	Syag.g_00753
OG0001551	Syaf.g_01403	Syag.g_01019
OG0001554	Syaf.g_00648	Syag.g_02124
OG0001556	Syaf.g_01604	Syag.g_01096
OG0001557	Syaf.g_02080	Syag.g_00636
OG0001558	Syaf.g_00478	Syag.g_02292
OG0001559	Syaf.g_00897	Syag.g_01890
OG0001560	Syaf.g_00911	Syag.g_01877
OG0001561	Syaf.g_01937	Syag.g_00878
OG0001562	Syaf.g_01923	Syag.g_00863
OG0001563	Syaf.g_00094	Syag.g_02772
OG0001564	Syaf.g_00565	Syag.g_02208
OG0001567	Syaf.g_01776	Syag.g_00752
OG0001568	Syaf.g_01779	Syag.g_00754
OG0001573	Syaf.g_02415	Syag.g_02183
OG0001574	Syaf.g_02611	Syag.g_00285
OG0001575	Syaf.g_02606	Syag.g_00290
OG0001576	Syaf.g_02545	Syag.g_01233
OG0001577	Syaf.g_01284	Syag.g_01146
OG0001578	Syaf.g_02260	Syag.g_00101
OG0001579	Syaf.g_00047	Syag.g_02817
OG0001580	Syaf.g_00662	Syag.g_02112
OG0001582	Syaf.g_01865	Syag.g_00198
OG0001588	Syaf.g_00343	Syag.g_02446
OG0001589	Syaf.g_01173	Syag.g_01748
OG0001590	Syaf.g_02316	Syag.g_00404
OG0001590	Syaf.g_01632	Syag.g_00519
OG0001591	Syaf.g_02122	Syag.g_00595
OG0001592	Syaf.g_00661	Syag.g_02113
OG0001594	Syaf.g_02389	Syag.g_01304
OG0001602	Syaf.g_02001	Syag.g_00939
OG0001614	Syaf.g_00380	Syag.g_02401
OG0001615	Syaf.g_01117, Syaf.g_02632	Syag.g_00256
OG0001616	Syaf.g_01610	Syag.g_01102
OG0001617	Syaf.g_01465	Syag.g_00998
OG0001618	Syaf.g_01969	Syag.g_00909
OG0001619	Syaf.g_01845	Syag.g_00794
OG0001620	Syaf.g_00010	Syag.g_02857
OG0001621	Syaf.g_00205	Syag.g_02637
OG0001622	Syaf.g_00525	Syag.g_02247
OG0001623	Syaf.g_00035	Syag.g_02828
OG0001624	Syaf.g_00613	Syag.g_00443
OG0001625	Syaf.g_00211	Syag.g_02631
OG0001633	Syaf.g_01528, Syaf.g_02381	Syag.g_01608
OG0001634	Syaf.g_02127	Syag.g_00585
OG0001635	Syaf.g_00412	Syag.g_02369
OG0001636	Syaf.g_00456	Syag.g_02314
OG0001637	Syaf.g_01162	Syag.g_00020
OG0001638	Syaf.g_01021	Syag.g_01700
OG0001639	Syaf.g_01108	Syag.g_01615
OG0001640	Syaf.g_01408	Syag.g_00955
OG0001641	Syaf.g_01907	Syag.g_00847
OG0001642	Syaf.g_01336	Syag.g_00742
OG0001643	Syaf.g_02305	Syag.g_00415
OG0001644	Syaf.g_01962	Syag.g_00902
OG0001645	Syaf.g_01780, Syaf.g_02272	Syag.g_00559
OG0001646	Syaf.g_02765, Syaf.g_01702, Syaf.g_02246	Syag.g_00625
OG0001647	Syaf.g_00234	Syag.g_02607
OG0001652	Syaf.g_00480	Syag.g_02290
OG0001653	Syaf.g_00921, Syaf.g_00507	Syag.g_01866
OG0001654	Syaf.g_01110	Syag.g_01613
OG0001656	Syaf.g_00052	Syag.g_02816
OG0001657	Syaf.g_00822	Syag.g_01962
OG0001658	Syaf.g_00647	Syag.g_02125
OG0001659	Syaf.g_01602	Syag.g_01093
OG0001660	Syaf.g_00885, Syaf.g_00889, Syaf.g_02814	Syag.g_01899, Syag.g_02870
OG0001671	Syaf.g_00721	Syag.g_02063
OG0001672	Syaf.g_00949	Syag.g_01833
OG0001673	Syaf.g_02792	Syag.g_01789
OG0001675	Syaf.g_01921	Syag.g_01692, Syag.g_00861
OG0001676	Syaf.g_00053	Syag.g_02815
OG0001677	Syaf.g_01597	Syag.g_02800
OG0001678	Syaf.g_00174	Syag.g_02692
OG0001680	Syaf.g_01016	Syag.g_01709
OG0001682	Syaf.g_02264, Syaf.g_01972	Syag.g_00911
OG0001691	Syaf.g_02349	Syag.g_00486
OG0001692	Syaf.g_02408	Syag.g_01426
OG0001693	Syaf.g_01443	Syag.g_00976
OG0001694	Syaf.g_00246	Syag.g_02596
OG0001695	Syaf.g_00540	Syag.g_02232
OG0001700	Syaf.g_02162, Syaf.g_02178	Syag.g_00537
OG0001702	Syaf.g_00930	Syag.g_01855
OG0001703	Syaf.g_02731	Syag.g_01535
OG0001712	Syaf.g_01712	Syag.g_00089
OG0001713	Syaf.g_01303	Syag.g_01128
OG0001715	Syaf.g_02249	Syag.g_00114
OG0001717	Syaf.g_00809	Syag.g_01976
OG0001726	Syaf.g_01751	Syag.g_00747
OG0001729	Syaf.g_02780	Syag.g_01774
OG0001730	Syaf.g_02777	Syag.g_01769
OG0001731	Syaf.g_01089	Syag.g_01640
OG0001732	Syaf.g_01580	Syag.g_01069
OG0001733	Syaf.g_02119	Syag.g_00597
OG0001735	Syaf.g_00506	Syag.g_00555
OG0001736	Syaf.g_00318	Syag.g_02468
OG0001737	Syaf.g_00265	Syag.g_02577
OG0001738	Syaf.g_00298	Syag.g_02539
OG0001739	Syaf.g_00542	Syag.g_02230
OG0001740	Syaf.g_00537	Syag.g_02235
OG0001741	Syaf.g_02250	Syag.g_00163
OG0001747	Syaf.g_00841	Syag.g_01945
OG0001748	Syaf.g_00719	Syag.g_02065
OG0001749	Syaf.g_00322	Syag.g_02461
OG0001750	Syaf.g_00923	Syag.g_01864
OG0001752	Syaf.g_01153	Syag.g_01766
OG0001753	Syaf.g_01159	Syag.g_01760
OG0001754	Syaf.g_01160, Syaf.g_00677	Syag.g_00022
OG0001755	Syaf.g_02679	Syag.g_01483
OG0001756	Syaf.g_00622	Syag.g_02151
OG0001758	Syaf.g_01645	Syag.g_00524
OG0001761	Syaf.g_02366	Syag.g_00361
OG0001762	Syaf.g_01914	Syag.g_00854
OG0001763	Syaf.g_01901	Syag.g_00842
OG0001764	Syaf.g_01784	Syag.g_00758
OG0001765	Syaf.g_01121, Syaf.g_01644	Syag.g_00080
OG0001766	Syaf.g_00271	Syag.g_02567
OG0001767	Syaf.g_00330	Syag.g_02455
OG0001768	Syaf.g_00778	Syag.g_02008
OG0001770	Syaf.g_01631	Syag.g_00523
OG0001771	Syaf.g_01656	Syag.g_00180
OG0001783	Syaf.g_00385	Syag.g_02396
OG0001784	Syaf.g_00929	Syag.g_01860
OG0001786	Syaf.g_01071	Syag.g_01658
OG0001787	Syaf.g_02655	Syag.g_01455
OG0001788	Syaf.g_02652	Syag.g_01452
OG0001789	Syaf.g_01255	Syag.g_01191
OG0001790	Syaf.g_01279	Syag.g_01153
OG0001791	Syaf.g_01304	Syag.g_01127
OG0001792	Syaf.g_01572	Syag.g_01063
OG0001794	Syaf.g_01944	Syag.g_00887
OG0001796	Syaf.g_01925	Syag.g_00865
OG0001797	Syaf.g_01817	Syag.g_00786
OG0001798	Syaf.g_02333	Syag.g_00381
OG0001799	Syaf.g_02294	Syag.g_00430
OG0001800	Syaf.g_02386	Syag.g_01287
OG0001801	Syaf.g_02394	Syag.g_01440
OG0001803	Syaf.g_01225	Syag.g_00039
OG0001804	Syaf.g_02805	Syag.g_00007
OG0001805	Syaf.g_00195	Syag.g_02661
OG0001806	Syaf.g_00233	Syag.g_02608
OG0001807	Syaf.g_00334	Syag.g_02452
OG0001808	Syaf.g_00347	Syag.g_02441
OG0001809	Syaf.g_00967	Syag.g_01936
OG0001810	Syaf.g_00849	Syag.g_01938
OG0001811	Syaf.g_00788	Syag.g_01997
OG0001812	Syaf.g_00660	Syag.g_02114
OG0001813	Syaf.g_00607	Syag.g_02168
OG0001814	Syaf.g_00516	Syag.g_02257
OG0001815	Syaf.g_00503	Syag.g_02267
OG0001816	Syaf.g_02117	Syag.g_00599
OG0001837	Syaf.g_00720	Syag.g_02064
OG0001838	Syaf.g_00490	Syag.g_02280
OG0001839	Syaf.g_00460	Syag.g_02310
OG0001840	Syaf.g_00442	Syag.g_02333
OG0001841	Syaf.g_00435	Syag.g_02342
OG0001843	Syaf.g_00379	Syag.g_02402
OG0001844	Syaf.g_00378	Syag.g_02403
OG0001845	Syaf.g_00377	Syag.g_02404
OG0001846	Syaf.g_00873	Syag.g_01913
OG0001847	Syaf.g_00875	Syag.g_01911
OG0001848	Syaf.g_00879	Syag.g_01907
OG0001849	Syaf.g_00936	Syag.g_01849
OG0001850	Syaf.g_00947	Syag.g_01836
OG0001851	Syaf.g_00953	Syag.g_01829
OG0001852	Syaf.g_00954	Syag.g_01828
OG0001853	Syaf.g_00961	Syag.g_01821
OG0001854	Syaf.g_02788	Syag.g_01785
OG0001856	Syaf.g_01059	Syag.g_01665
OG0001857	Syaf.g_01062	Syag.g_01662
OG0001858	Syaf.g_01096	Syag.g_01634
OG0001859	Syaf.g_02743	Syag.g_01547
OG0001860	Syaf.g_02729	Syag.g_01533
OG0001861	Syaf.g_02714	Syag.g_01521
OG0001862	Syaf.g_02703	Syag.g_01509
OG0001863	Syaf.g_02698	Syag.g_01503
OG0001864	Syaf.g_02644	Syag.g_01444
OG0001866	Syaf.g_02549	Syag.g_00349
OG0001867	Syaf.g_02368	Syag.g_00359
OG0001868	Syaf.g_01251	Syag.g_01197
OG0001869	Syaf.g_01283	Syag.g_01147
OG0001870	Syaf.g_01291	Syag.g_01138
OG0001871	Syaf.g_01297	Syag.g_01133
OG0001872	Syaf.g_01566	Syag.g_01058
OG0001873	Syaf.g_01609	Syag.g_01101
OG0001874	Syaf.g_01612	Syag.g_01104
OG0001875	Syaf.g_01646	Syag.g_00525
OG0001876	Syaf.g_01647	Syag.g_00526
OG0001877	Syaf.g_01471	Syag.g_01006
OG0001878	Syaf.g_01918	Syag.g_00858
OG0001879	Syaf.g_01912	Syag.g_00852
OG0001880	Syaf.g_01866	Syag.g_00815
OG0001881	Syaf.g_01864	Syag.g_00813
OG0001882	Syaf.g_01840	Syag.g_00789
