Orthogroup	Syaf	Prbm
OG0001081	Syaf.g_02144	Prbm.g_00686
OG0001082	Syaf.g_02143	Prbm.g_00687
OG0001083	Syaf.g_02136	Prbm.g_00692
OG0001084	Syaf.g_02135	Prbm.g_00693
OG0001085	Syaf.g_02125	Prbm.g_00703
OG0001086	Syaf.g_02123	Prbm.g_00704
OG0001087	Syaf.g_01482	Prbm.g_00725
OG0001088	Syaf.g_01478	Prbm.g_00726
OG0001089	Syaf.g_01453	Prbm.g_00734
OG0001090	Syaf.g_01981	Prbm.g_00743
OG0001091	Syaf.g_01979	Prbm.g_00745
OG0001092	Syaf.g_01977	Prbm.g_00746
OG0001093	Syaf.g_01971	Prbm.g_00751
OG0001094	Syaf.g_02055	Prbm.g_00808
OG0001095	Syaf.g_02034	Prbm.g_00827
OG0001096	Syaf.g_02018	Prbm.g_00842
OG0001097	Syaf.g_01373	Prbm.g_00860
OG0001098	Syaf.g_01743	Prbm.g_00877
OG0001099	Syaf.g_00881	Prbm.g_00914
OG0001100	Syaf.g_02110	Prbm.g_00921
OG0001101	Syaf.g_02109	Prbm.g_00923
OG0001102	Syaf.g_02106	Prbm.g_00926
OG0001103	Syaf.g_02104	Prbm.g_00928
OG0001104	Syaf.g_02071	Prbm.g_00794
OG0001105	Syaf.g_02067	Prbm.g_00798
OG0001106	Syaf.g_01847	Prbm.g_00976
OG0001107	Syaf.g_01859	Prbm.g_00986
OG0001108	Syaf.g_01868	Prbm.g_00990
OG0001109	Syaf.g_01877	Prbm.g_00991
OG0001110	Syaf.g_01879	Prbm.g_00993
OG0001111	Syaf.g_01881	Prbm.g_00994
OG0001112	Syaf.g_01883	Prbm.g_00995
OG0001113	Syaf.g_01884	Prbm.g_00996
OG0001114	Syaf.g_01885	Prbm.g_00997
OG0001115	Syaf.g_01889	Prbm.g_00999
OG0001116	Syaf.g_01891	Prbm.g_01000
OG0001117	Syaf.g_01892	Prbm.g_01001
OG0001118	Syaf.g_01893	Prbm.g_01002
OG0001119	Syaf.g_01895	Prbm.g_01003
OG0001120	Syaf.g_01899	Prbm.g_01004
OG0001122	Syaf.g_01927	Prbm.g_01033
OG0001123	Syaf.g_01934	Prbm.g_01037
OG0001124	Syaf.g_01936	Prbm.g_01039
OG0001125	Syaf.g_01938	Prbm.g_01041
OG0001126	Syaf.g_01409	Prbm.g_01052
OG0001127	Syaf.g_01410	Prbm.g_01053
OG0001128	Syaf.g_01413	Prbm.g_01056
OG0001129	Syaf.g_01415	Prbm.g_01057
OG0001130	Syaf.g_01416	Prbm.g_01058
OG0001131	Syaf.g_02090	Prbm.g_00894
OG0001132	Syaf.g_01722	Prbm.g_01103
OG0001133	Syaf.g_02334	Prbm.g_01079
OG0001134	Syaf.g_01616	Prbm.g_01910
OG0001135	Syaf.g_01618	Prbm.g_01913
OG0001136	Syaf.g_01286	Prbm.g_01552
OG0001137	Syaf.g_01306	Prbm.g_01539
OG0001138	Syaf.g_01596	Prbm.g_01518
OG0001139	Syaf.g_01594	Prbm.g_01516
OG0001140	Syaf.g_01593	Prbm.g_01515
OG0001141	Syaf.g_01592	Prbm.g_01514
OG0001142	Syaf.g_01591	Prbm.g_01513
OG0001143	Syaf.g_01583	Prbm.g_01506
OG0001144	Syaf.g_01573	Prbm.g_01501
OG0001145	Syaf.g_01267	Prbm.g_01603
OG0001146	Syaf.g_01248	Prbm.g_01615
OG0001147	Syaf.g_02489	Prbm.g_01634
OG0001148	Syaf.g_02735	Prbm.g_01662
OG0001149	Syaf.g_02736	Prbm.g_01663
OG0001150	Syaf.g_02737	Prbm.g_01664
OG0001151	Syaf.g_02750	Prbm.g_01675
OG0001152	Syaf.g_02751	Prbm.g_01676
OG0001153	Syaf.g_02463	Prbm.g_01740
OG0001154	Syaf.g_02464	Prbm.g_01741
OG0001155	Syaf.g_01107	Prbm.g_01757
OG0001156	Syaf.g_01104	Prbm.g_01760
OG0001157	Syaf.g_01103	Prbm.g_01761
OG0001158	Syaf.g_01102	Prbm.g_01762
OG0001159	Syaf.g_01101	Prbm.g_01763
OG0001160	Syaf.g_01058	Prbm.g_01789
OG0001161	Syaf.g_00617	Prbm.g_01586
OG0001162	Syaf.g_02015	Prbm.g_01801
OG0001163	Syaf.g_01050	Prbm.g_01833
OG0001164	Syaf.g_01044	Prbm.g_01837
OG0001165	Syaf.g_01039	Prbm.g_01840
OG0001166	Syaf.g_01010	Prbm.g_01858
OG0001167	Syaf.g_01182	Prbm.g_01876
OG0001168	Syaf.g_01180	Prbm.g_01877
OG0001169	Syaf.g_01178	Prbm.g_01879
OG0001170	Syaf.g_01176	Prbm.g_01881
OG0001171	Syaf.g_01166	Prbm.g_01891
OG0001172	Syaf.g_00173	Prbm.g_01952
OG0001173	Syaf.g_00172	Prbm.g_01953
OG0001174	Syaf.g_00164	Prbm.g_01961
OG0001175	Syaf.g_00163	Prbm.g_01962
OG0001176	Syaf.g_00142	Prbm.g_01974
OG0001177	Syaf.g_00144	Prbm.g_01972
OG0001178	Syaf.g_01028	Prbm.g_01345
OG0001179	Syaf.g_00112	Prbm.g_02016
OG0001180	Syaf.g_00087	Prbm.g_02039
OG0001181	Syaf.g_00083	Prbm.g_02043
OG0001182	Syaf.g_00074	Prbm.g_02052
OG0001184	Syaf.g_00360	Prbm.g_02074
OG0001185	Syaf.g_00382	Prbm.g_02089
OG0001186	Syaf.g_00418	Prbm.g_02140
OG0001187	Syaf.g_00422	Prbm.g_02145
OG0001188	Syaf.g_00425	Prbm.g_02147
OG0001189	Syaf.g_00441	Prbm.g_02164
OG0001190	Syaf.g_00646	Prbm.g_02169
OG0001191	Syaf.g_00635	Prbm.g_02179
OG0001192	Syaf.g_00630	Prbm.g_02184
OG0001193	Syaf.g_00596	Prbm.g_02197
OG0001194	Syaf.g_00594	Prbm.g_02198
OG0001195	Syaf.g_00593	Prbm.g_02199
OG0001196	Syaf.g_00519	Prbm.g_02219
OG0001197	Syaf.g_00517	Prbm.g_02221
OG0001198	Syaf.g_00501	Prbm.g_02230
OG0001199	Syaf.g_00957	Prbm.g_00131
OG0001200	Syaf.g_00955	Prbm.g_00133
OG0001201	Syaf.g_00902	Prbm.g_00165
OG0001202	Syaf.g_00764	Prbm.g_00259
OG0001203	Syaf.g_02785	Prbm.g_00298
OG0001204	Syaf.g_00185	Prbm.g_00304
OG0001205	Syaf.g_01229	Prbm.g_00455
OG0001206	Syaf.g_02530	Prbm.g_00491
OG0001207	Syaf.g_02732	Prbm.g_00502
OG0001208	Syaf.g_02719	Prbm.g_00508
OG0001209	Syaf.g_02651	Prbm.g_00568
OG0001210	Syaf.g_02642	Prbm.g_00573
OG0001211	Syaf.g_02623	Prbm.g_00583
OG0001212	Syaf.g_02563	Prbm.g_00626
OG0001213	Syaf.g_02324	Prbm.g_00660
OG0001214	Syaf.g_02308	Prbm.g_00668
OG0001215	Syaf.g_01477	Prbm.g_00727
OG0001216	Syaf.g_01980	Prbm.g_00744
OG0001217	Syaf.g_02237	Prbm.g_00111
OG0001218	Syaf.g_02473	Prbm.g_00785
OG0001219	Syaf.g_01796	Prbm.g_00957
OG0001220	Syaf.g_01335	Prbm.g_00867
OG0001221	Syaf.g_02087	Prbm.g_00941
OG0001222	Syaf.g_01848	Prbm.g_00889
OG0001223	Syaf.g_01902	Prbm.g_01005
OG0001224	Syaf.g_01438	Prbm.g_01060
OG0001225	Syaf.g_01440	Prbm.g_01062
OG0001226	Syaf.g_02262	Prbm.g_01945
OG0001227	Syaf.g_00614	Prbm.g_01085
OG0001228	Syaf.g_01223	Prbm.g_01498
OG0001229	Syaf.g_01464	Prbm.g_01176
OG0001230	Syaf.g_02404	Prbm.g_01701
OG0001231	Syaf.g_00481	Prbm.g_00789
OG0001232	Syaf.g_01000	Prbm.g_01862
OG0001234	Syaf.g_00159	Prbm.g_01964
OG0001235	Syaf.g_00150	Prbm.g_01968
OG0001236	Syaf.g_00357	Prbm.g_02071
OG0001237	Syaf.g_00362	Prbm.g_02075
OG0001238	Syaf.g_00634	Prbm.g_02180
OG0001239	Syaf.g_00960	Prbm.g_00128
OG0001240	Syaf.g_00919	Prbm.g_00150
OG0001241	Syaf.g_00909	Prbm.g_00159
OG0001242	Syaf.g_00874	Prbm.g_00178
OG0001243	Syaf.g_00867	Prbm.g_00185
OG0001244	Syaf.g_00836	Prbm.g_00201
OG0001246	Syaf.g_02693	Prbm.g_00538
OG0001247	Syaf.g_02004	Prbm.g_00719
OG0001248	Syaf.g_02012	Prbm.g_00722
OG0001251	Syaf.g_00588	Prbm.g_01937
OG0001252	Syaf.g_01412	Prbm.g_01055
OG0001254	Syaf.g_01617	Prbm.g_01912
OG0001255	Syaf.g_01070	Prbm.g_01566
OG0001256	Syaf.g_01051	Prbm.g_01797
OG0001257	Syaf.g_02534	Prbm.g_01802
OG0001258	Syaf.g_01041	Prbm.g_01838
OG0001259	Syaf.g_01177	Prbm.g_01880
OG0001260	Syaf.g_01155	Prbm.g_01897
OG0001261	Syaf.g_00103	Prbm.g_02024
OG0001262	Syaf.g_00439	Prbm.g_02162
OG0001263	Syaf.g_00864	Prbm.g_00188
OG0001269	Syaf.g_01653	Prbm.g_00866
OG0001273	Syaf.g_02315	Prbm.g_00662
OG0001277	Syaf.g_00533	Prbm.g_02207
OG0001279	Syaf.g_02385	Prbm.g_01171
OG0001280	Syaf.g_01257	Prbm.g_01610
OG0001282	Syaf.g_02734	Prbm.g_01661
OG0001283	Syaf.g_00524, Syaf.g_02414	Prbm.g_02215
OG0001284	Syaf.g_01073	Prbm.g_01783
OG0001285	Syaf.g_00568	Prbm.g_01865
OG0001286	Syaf.g_00089	Prbm.g_02037
OG0001287	Syaf.g_00390	Prbm.g_02096
OG0001288	Syaf.g_00408	Prbm.g_02106
OG0001289	Syaf.g_00935	Prbm.g_00144
OG0001290	Syaf.g_00910	Prbm.g_00158
OG0001294	Syaf.g_02124	Prbm.g_01584, Prbm.g_01649
OG0001295	Syaf.g_02637	Prbm.g_01574
OG0001296	Syaf.g_02687	Prbm.g_00543
OG0001297	Syaf.g_02683	Prbm.g_00548
OG0001299	Syaf.g_02130	Prbm.g_00698
OG0001300	Syaf.g_01468	Prbm.g_00731
OG0001301	Syaf.g_01454	Prbm.g_00733
OG0001302	Syaf.g_02279	Prbm.g_00955
OG0001303	Syaf.g_01798	Prbm.g_01273
OG0001304	Syaf.g_01950	Prbm.g_01046
OG0001305	Syaf.g_01448	Prbm.g_00884
OG0001306	Syaf.g_01272	Prbm.g_01564
OG0001307	Syaf.g_01638	Prbm.g_01594
OG0001308	Syaf.g_02427	Prbm.g_01720
OG0001309	Syaf.g_02678	Prbm.g_00552
OG0001310	Syaf.g_01018	Prbm.g_01852
OG0001311	Syaf.g_01935	Prbm.g_01038
OG0001312	Syaf.g_01809	Prbm.g_00966
OG0001315	Syaf.g_00071	Prbm.g_02056
OG0001316	Syaf.g_00847	Prbm.g_00199
OG0001317	Syaf.g_02790	Prbm.g_00294
OG0001318	Syaf.g_00209	Prbm.g_00316
OG0001321	Syaf.g_01238	Prbm.g_00461
OG0001322	Syaf.g_01239	Prbm.g_00462
OG0001324	Syaf.g_01467	Prbm.g_00732
OG0001325	Syaf.g_01976	Prbm.g_00747
OG0001326	Syaf.g_00578	Prbm.g_01929
OG0001327	Syaf.g_02116	Prbm.g_00918
OG0001328	Syaf.g_02094	Prbm.g_00937
OG0001329	Syaf.g_02285	Prbm.g_01805
OG0001330	Syaf.g_01264	Prbm.g_01604
OG0001331	Syaf.g_02739	Prbm.g_01666
OG0001334	Syaf.g_00060	Prbm.g_02061
OG0001335	Syaf.g_00059	Prbm.g_02062
OG0001336	Syaf.g_00523	Prbm.g_02216
OG0001337	Syaf.g_00063, Syaf.g_00040	Prbm.g_00387
OG0001339	Syaf.g_00907	Prbm.g_00161
OG0001340	Syaf.g_00039	Prbm.g_00388
OG0001341	Syaf.g_01463	Prbm.g_00091
OG0001343	Syaf.g_00590	Prbm.g_00909
OG0001344	Syaf.g_01294	Prbm.g_01544
OG0001345	Syaf.g_01323	Prbm.g_01528
OG0001346	Syaf.g_01253	Prbm.g_01612
OG0001347	Syaf.g_02400	Prbm.g_02118
OG0001348	Syaf.g_01396	Prbm.g_01122
OG0001350	Syaf.g_02786	Prbm.g_00297
OG0001351	Syaf.g_02539	Prbm.g_00481
OG0001352	Syaf.g_02661	Prbm.g_00714
OG0001354	Syaf.g_01888	Prbm.g_00998
OG0001356	Syaf.g_02177, Syaf.g_01397	Prbm.g_01145, Prbm.g_01433
OG0001357	Syaf.g_01769, Syaf.g_01068, Syaf.g_01131, Syaf.g_01827	Prbm.g_00463
OG0001359	Syaf.g_00591	Prbm.g_00910
OG0001360	Syaf.g_01325	Prbm.g_01526
OG0001362	Syaf.g_02432	Prbm.g_01724
OG0001363	Syaf.g_02434	Prbm.g_00487
OG0001366	Syaf.g_01007	Prbm.g_01684
OG0001368	Syaf.g_00184	Prbm.g_01187, Prbm.g_01168
OG0001370	Syaf.g_00569	Prbm.g_01208
OG0001371	Syaf.g_00397	Prbm.g_00713
OG0001372	Syaf.g_01682	Prbm.g_00047
OG0001373	Syaf.g_00579	Prbm.g_01928
OG0001374	Syaf.g_00571	Prbm.g_01936
OG0001375	Syaf.g_00589	Prbm.g_00908
OG0001376	Syaf.g_00626	Prbm.g_00896
OG0001377	Syaf.g_00627	Prbm.g_00897
OG0001378	Syaf.g_01209	Prbm.g_00443
OG0001380	Syaf.g_02247	Prbm.g_01573
OG0001385	Syaf.g_00582	Prbm.g_01925
OG0001386	Syaf.g_00581	Prbm.g_01926
OG0001387	Syaf.g_00580	Prbm.g_01927
OG0001388	Syaf.g_00577	Prbm.g_01930
OG0001389	Syaf.g_00576	Prbm.g_01931
OG0001390	Syaf.g_00575	Prbm.g_01932
OG0001391	Syaf.g_00574	Prbm.g_01933
OG0001392	Syaf.g_00573	Prbm.g_01934
OG0001393	Syaf.g_00572	Prbm.g_01935
OG0001394	Syaf.g_02081	Prbm.g_00945
OG0001395	Syaf.g_01958	Prbm.g_01049
OG0001396	Syaf.g_02399	Prbm.g_02119
OG0001397	Syaf.g_02433	Prbm.g_01725
OG0001398	Syaf.g_01758	Prbm.g_00761
OG0001399	Syaf.g_00697	Prbm.g_00080
OG0001401	Syaf.g_01383	Prbm.g_01225, Prbm.g_00851
OG0001402	Syaf.g_02336	Prbm.g_00655
OG0001404	Syaf.g_00964	Prbm.g_00125
OG0001405	Syaf.g_00057	Prbm.g_00381
OG0001406	Syaf.g_00625	Prbm.g_00895
OG0001407	Syaf.g_02660	Prbm.g_00900
OG0001408	Syaf.g_01546	Prbm.g_00104
OG0001410	Syaf.g_01639	Prbm.g_01632
OG0001412	Syaf.g_02482	Prbm.g_02117
OG0001413	Syaf.g_02344, Syaf.g_02267	Prbm.g_00790
OG0001417	Syaf.g_01887	Prbm.g_01583
OG0001419	Syaf.g_02659	Prbm.g_00781
OG0001420	Syaf.g_02664	Prbm.g_01159
OG0001421	Syaf.g_01721	Prbm.g_01798
OG0001425	Syaf.g_00631	Prbm.g_02183
OG0001428	Syaf.g_00804	Prbm.g_00231
OG0001432	Syaf.g_01492	Prbm.g_01027
OG0001433	Syaf.g_01398	Prbm.g_01146, Prbm.g_01432
OG0001435	Syaf.g_02107	Prbm.g_00925
OG0001439	Syaf.g_00283	Prbm.g_00363
OG0001441	Syaf.g_02673	Prbm.g_00555
OG0001442	Syaf.g_02066	Prbm.g_01690
OG0001443	Syaf.g_00621	Prbm.g_01919
OG0001447	Syaf.g_00866	Prbm.g_00186
OG0001451	Syaf.g_02183	Prbm.g_00878
OG0001453	Syaf.g_01909	Prbm.g_01008
OG0001454	Syaf.g_02263	Prbm.g_01346
OG0001456	Syaf.g_00561	Prbm.g_01592
OG0001457	Syaf.g_00560	Prbm.g_01591
OG0001458	Syaf.g_00559	Prbm.g_01590
OG0001459	Syaf.g_01643	Prbm.g_01438
OG0001460	Syaf.g_01399	Prbm.g_01431, Prbm.g_01147
OG0001461	Syaf.g_01633	Prbm.g_00071
OG0001467	Syaf.g_02280	Prbm.g_00117
OG0001468	Syaf.g_02278	Prbm.g_00907
OG0001470	Syaf.g_01206	Prbm.g_02128
OG0001471	Syaf.g_00276	Prbm.g_01585
OG0001473	Syaf.g_02282	Prbm.g_01645
OG0001474	Syaf.g_00016	Prbm.g_00405
OG0001475	Syaf.g_01204	Prbm.g_02136
OG0001476	Syaf.g_01302	Prbm.g_01541
OG0001477	Syaf.g_01457	Prbm.g_01829
OG0001480	Syaf.g_01334	Prbm.g_01189
OG0001482	Syaf.g_01897	Prbm.g_01083
OG0001484	Syaf.g_00570	Prbm.g_01315
OG0001487	Syaf.g_02472	Prbm.g_01748
OG0001488	Syaf.g_01311	Prbm.g_01535
OG0001489	Syaf.g_00078	Prbm.g_02049
OG0001495	Syaf.g_00145	Prbm.g_01971
OG0001496	Syaf.g_01459	Prbm.g_01831
OG0001497	Syaf.g_01458	Prbm.g_01830
OG0001498	Syaf.g_02806	Prbm.g_00424
OG0001504	Syaf.g_01642	Prbm.g_01439
OG0001507	Syaf.g_01664	Prbm.g_01157
OG0001508	Syaf.g_01207	Prbm.g_02139
OG0001510	Syaf.g_00394	Prbm.g_02100
OG0001511	Syaf.g_00894	Prbm.g_00169
OG0001512	Syaf.g_02784	Prbm.g_01824
OG0001513	Syaf.g_00361	Prbm.g_00046
OG0001514	Syaf.g_01460	Prbm.g_01832
OG0001515	Syaf.g_01472	Prbm.g_00729
OG0001516	Syaf.g_02133	Prbm.g_00695
OG0001517	Syaf.g_00022	Prbm.g_00401
OG0001518	Syaf.g_00632	Prbm.g_02182
OG0001519	Syaf.g_00619	Prbm.g_02187
OG0001520	Syaf.g_02600	Prbm.g_00467
OG0001522	Syaf.g_01387	Prbm.g_00847
OG0001528	Syaf.g_01205	Prbm.g_02137
OG0001529	Syaf.g_00448	Prbm.g_00050
OG0001530	Syaf.g_00896	Prbm.g_00168
OG0001531	Syaf.g_02783	Prbm.g_00299
OG0001532	Syaf.g_01595	Prbm.g_01517
OG0001534	Syaf.g_01951	Prbm.g_01047
OG0001535	Syaf.g_01931	Prbm.g_01036
OG0001536	Syaf.g_01856	Prbm.g_00984
OG0001537	Syaf.g_02086	Prbm.g_00942
OG0001538	Syaf.g_02044	Prbm.g_00819
OG0001539	Syaf.g_02111	Prbm.g_00920
OG0001540	Syaf.g_00862	Prbm.g_00190
OG0001541	Syaf.g_00795	Prbm.g_00239
OG0001542	Syaf.g_00785	Prbm.g_00245
OG0001543	Syaf.g_00726	Prbm.g_00892
OG0001544	Syaf.g_00620	Prbm.g_02186
OG0001545	Syaf.g_00534	Prbm.g_02206
OG0001548	Syaf.g_02258	Prbm.g_01100
OG0001549	Syaf.g_01326	Prbm.g_00876
OG0001551	Syaf.g_01403	Prbm.g_01922
OG0001552	Syaf.g_02761, Syaf.g_02762	Prbm.g_01918
OG0001555	Syaf.g_01698	Prbm.g_01826
OG0001556	Syaf.g_01604	Prbm.g_01423
OG0001558	Syaf.g_00478	Prbm.g_01221
OG0001559	Syaf.g_00897	Prbm.g_00167
OG0001560	Syaf.g_00911	Prbm.g_00157
OG0001561	Syaf.g_01937	Prbm.g_01040
OG0001562	Syaf.g_01923	Prbm.g_01030
OG0001563	Syaf.g_00094	Prbm.g_02032
OG0001564	Syaf.g_00565	Prbm.g_02124
OG0001570	Syaf.g_00978	Prbm.g_01241, Prbm.g_01240
OG0001575	Syaf.g_02606	Prbm.g_00598
OG0001576	Syaf.g_02545	Prbm.g_01623
OG0001577	Syaf.g_01284	Prbm.g_01554
OG0001578	Syaf.g_01625, Syaf.g_02260	Prbm.g_01294
OG0001579	Syaf.g_00047	Prbm.g_00385
OG0001589	Syaf.g_01173	Prbm.g_01884
OG0001591	Syaf.g_02122	Prbm.g_00705
OG0001623	Syaf.g_00035	Prbm.g_00389
OG0001633	Syaf.g_01528, Syaf.g_02381	Prbm.g_01946
OG0001634	Syaf.g_02127	Prbm.g_00701
OG0001642	Syaf.g_01336	Prbm.g_01643
OG0001644	Syaf.g_01962	Prbm.g_00757
OG0001652	Syaf.g_00480	Prbm.g_01219
OG0001656	Syaf.g_00052	Prbm.g_00384
OG0001659	Syaf.g_01602	Prbm.g_01521
OG0001671	Syaf.g_00721	Prbm.g_01212
OG0001673	Syaf.g_02792	Prbm.g_00292
OG0001676	Syaf.g_00053	Prbm.g_00386
OG0001691	Syaf.g_02349	Prbm.g_01050
OG0001692	Syaf.g_02408	Prbm.g_01705
OG0001694	Syaf.g_00246	Prbm.g_00338
OG0001695	Syaf.g_00540	Prbm.g_02203
OG0001700	Syaf.g_02162, Syaf.g_02178	Prbm.g_01430
OG0001703	Syaf.g_02731	Prbm.g_00503
OG0001713	Syaf.g_01303	Prbm.g_01128
OG0001715	Syaf.g_02249	Prbm.g_01192
OG0001733	Syaf.g_02119	Prbm.g_01421
OG0001739	Syaf.g_00542	Prbm.g_02202
OG0001740	Syaf.g_00537	Prbm.g_02205
OG0001748	Syaf.g_00719	Prbm.g_01213
OG0001758	Syaf.g_01645	Prbm.g_01903
OG0001769	Syaf.g_02291	Prbm.g_01474
OG0001770	Syaf.g_01631	Prbm.g_01904
OG0001810	Syaf.g_00849	Prbm.g_00738
OG0001816	Syaf.g_02117	Prbm.g_00917
OG0001837	Syaf.g_00720	Prbm.g_01214
OG0001875	Syaf.g_01646	Prbm.g_01902
OG0001876	Syaf.g_01647	Prbm.g_01901
OG0001907	Syaf.g_00844	Prbm.g_00200
OG0001915	Syaf.g_00509	Prbm.g_02223
OG0001916	Syaf.g_02704	Prbm.g_00521
OG0001954	Syaf.g_01746	Prbm.g_01183
OG0001962	Syaf.g_00699	Prbm.g_00085
OG0001978	Syaf.g_00202, Syaf.g_00199, Syaf.g_00200	Prbm.g_01337, Prbm.g_01979
OG0001990	Syaf.g_00536	Prbm.g_00069
OG0001991	Syaf.g_02163	Prbm.g_01434
OG0002018	Syaf.g_00538	Prbm.g_02204
OG0002177	Syaf.g_02240	Prbm.g_01487
OG0002456	Syaf.g_01687	Prbm.g_02066
OG0002507	Syaf.g_02598	Prbm.g_01270, Prbm.g_01021
OG0002585	Syaf.g_00888, Syaf.g_00892, Syaf.g_02811	Prbm.g_00421
OG0002591	Syaf.g_01540	Prbm.g_01920
OG0002714	Syaf.g_00737	Prbm.g_01305
OG0002841	Syaf.g_02758	Prbm.g_01451
OG0003068	Syaf.g_00201	Prbm.g_01336
OG0003831	Syaf.g_02491	Prbm.g_01454
